ticker,SAGD US Equity
2012-08-15,0.0
2012-08-16,-4.4444
2012-08-17,6.9767
2012-08-20,202.1739
2012-08-21,-33.0935
2012-08-22,-25.8065
2012-08-23,85.5072
2012-08-24,-26.5625
2012-08-27,32.9787
2012-08-28,-12.8
2012-08-29,-22.0183
2012-08-30,3.5294
2012-08-31,-9.0909
2012-09-04,-7.5
2012-09-05,-10.8108
2012-09-06,-3.0303
2012-09-07,25.0
2012-09-10,-13.75
2012-09-11,-14.4928
2012-09-12,-5.0847
2012-09-13,42.8571
2012-09-14,-7.5
2012-09-17,8.1081
2012-09-18,0.0
2012-09-19,-7.5
2012-09-20,-16.2162
2012-09-21,-1.6129
2012-09-24,4.918
2012-09-25,0.0
2012-09-26,-7.8125
2012-09-27,22.0339
2012-09-28,-11.1111
2012-10-01,-7.8125
2012-10-02,3.3898
2012-10-03,0.0
2012-10-04,13.1148
2012-10-05,0.0
2012-10-08,0.0
2012-10-09,-2.8986
2012-10-10,-11.9403
2012-10-11,3.3898
2012-10-12,1.6393
2012-10-15,8.0645
2012-10-16,-4.4776
2012-10-17,45.3125
2012-10-18,-13.9785
2012-10-19,0.0
2012-10-22,2.5
2012-10-23,0.0
2012-10-24,-9.7561
2012-10-25,5.4054
2012-10-26,0.0
2012-10-31,-1.2821
2012-11-01,-10.3896
2012-11-02,4.3478
2012-11-05,-11.1111
2012-11-06,3.125
2012-11-07,21.2121
2012-11-08,17.5
2012-11-09,0.0
2012-11-12,-14.8936
2012-11-13,-12.5
2012-11-14,-5.7143
2012-11-15,21.2121
2012-11-16,-23.75
2012-11-19,-13.1148
2012-11-20,5.6604
2012-11-23,0.0
2012-11-26,-3.5714
2012-11-27,18.5185
2012-11-28,-3.125
2012-11-29,3.2258
2012-11-30,-12.5
2012-12-03,14.2857
2012-12-04,-21.875
2012-12-05,18.0
2012-12-06,0.0
2012-12-07,0.0
2012-12-10,5.0847
2012-12-11,-17.7419
2012-12-12,13.7255
2012-12-13,-3.4483
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,-3.5714
2012-12-20,3.7037
2012-12-21,-8.9286
2012-12-24,-11.7647
2012-12-26,13.3333
2012-12-27,-5.8824
2012-12-28,16.6667
2012-12-31,3.5714
2013-01-02,-3.4483
2013-01-03,5.3571
2013-01-07,18.6441
2013-01-08,-4.2857
2013-01-09,-4.4776
2013-01-10,-25.0
2013-01-11,-4.1667
2013-01-14,17.3913
2013-01-16,3.7037
2013-01-17,0.0
2013-01-18,3.5714
2013-01-23,10.3448
2013-01-24,-20.3125
2013-01-25,19.6078
2013-01-28,-8.1967
2013-01-29,-14.2857
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,20.8333
2013-02-04,-12.069
2013-02-05,-11.7647
2013-02-07,6.6667
2013-02-08,0.0
2013-02-11,-6.25
2013-02-12,-6.6667
2013-02-13,19.0476
2013-02-14,-10.0
2013-02-15,11.1111
2013-02-19,-20.0
2013-02-21,0.0
2013-02-22,-12.5
2013-02-26,0.0
2013-02-28,20.0
2013-03-01,-19.0476
2013-03-06,-11.7647
2013-03-07,-13.3333
2013-03-08,-7.6923
2013-03-11,33.3333
2013-03-12,0.0
2013-03-13,-6.25
2013-03-14,-30.0
2013-03-15,14.2857
2013-03-18,-8.3333
2013-03-19,9.0909
2013-03-20,-25.0
2013-03-21,22.2222
2013-03-22,-4.5455
2013-03-25,-14.2857
2013-03-26,0.0
2013-03-27,16.6667
2013-03-28,0.0
2013-04-01,-14.2857
2013-04-02,166.6667
2013-04-03,16.6667
2013-04-04,-8.9286
2013-04-05,9.8039
2013-04-08,-32.1429
2013-04-09,21.0526
2013-04-10,-19.5652
2013-04-11,-13.5135
2013-04-12,-25.0
2013-04-15,25.0
2013-04-16,-20.0
2013-04-17,41.6667
2013-04-18,-20.5882
2013-04-19,-11.1111
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,-25.0
2013-04-25,22.2222
2013-04-26,36.3636
2013-04-29,-13.3333
2013-04-30,-15.3846
2013-05-01,68.1818
2013-05-02,-27.027
2013-05-03,-3.7037
2013-05-06,0.0
2013-05-07,-7.6923
2013-05-08,0.0
2013-05-09,-8.3333
2013-05-10,18.1818
2013-05-13,3.8462
2013-05-14,7.4074
2013-05-15,-6.8966
2013-05-16,-11.1111
2013-05-17,8.3333
2013-05-20,-7.6923
2013-05-21,0.0
2013-05-22,-12.5
2013-05-23,4.7619
2013-05-24,0.0
2013-05-28,-4.5455
2013-05-29,0.0
2013-05-30,23.8095
2013-05-31,-15.3846
2013-06-03,-4.5455
2013-06-04,0.0
2013-06-05,-9.5238
2013-06-06,15.7895
2013-06-07,-4.5455
2013-06-10,-9.5238
2013-06-11,10.526299999999999
2013-06-12,-9.5238
2013-06-13,26.3158
2013-06-14,-8.3333
2013-06-17,-4.5455
2013-06-18,14.2857
2013-06-19,0.0
2013-06-20,-8.3333
2013-06-21,9.0909
2013-06-24,-8.3333
2013-06-25,9.0909
2013-06-26,8.3333
2013-06-27,0.0
2013-06-28,-15.3846
2013-07-01,0.0
2013-07-02,0.0
2013-07-03,0.0
2013-07-05,0.0
2013-07-08,-4.5455
2013-07-09,-9.5238
2013-07-10,-5.2632
2013-07-11,-11.1111
2013-07-12,18.75
2013-07-15,-5.2632
2013-07-16,0.0
2013-07-17,-11.1111
2013-07-18,12.5
2013-07-19,-11.1111
2013-07-22,0.0
2013-07-23,31.25
2013-07-24,-9.5238
2013-07-25,10.526299999999999
2013-07-26,0.0
2013-07-29,-14.2857
2013-07-30,-11.1111
2013-07-31,0.0
2013-08-01,12.5
2013-08-02,5.5556
2013-08-05,-15.7895
2013-08-06,-12.5
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,14.2857
2013-08-13,0.0
2013-08-14,12.5
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,-11.1111
2013-08-20,-12.5
2013-08-21,14.2857
2013-08-22,-12.5
2013-08-23,14.2857
2013-08-26,-12.5
2013-08-27,0.0
2013-08-28,14.2857
2013-08-30,0.0
2013-09-03,12.5
2013-09-04,0.0
2013-09-05,-11.1111
2013-09-06,12.5
2013-09-09,-11.1111
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,0.0
2013-09-13,-12.5
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,0.0
2013-09-20,0.0
2013-09-23,-7.1429
2013-09-24,0.0
2013-09-25,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-09-30,7.6923
2013-10-01,-7.1429
2013-10-02,7.6923
2013-10-03,-21.4286
2013-10-04,27.2727
2013-10-08,-21.4286
2013-10-10,0.0
2013-10-14,0.0
2013-10-15,18.1818
2013-10-16,-15.3846
2013-10-17,0.0
2013-10-18,-27.2727
2013-10-21,37.5
2013-10-22,-27.2727
2013-10-23,25.0
2013-10-24,-40.0
2013-10-25,33.3333
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,62.5
2013-11-01,-15.3846
2013-11-04,-27.2727
2013-11-05,0.0
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,-25.0
2013-11-11,33.3333
2013-11-12,0.0
2013-11-13,-25.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,33.3333
2013-11-20,0.0
2013-11-21,-37.5
2013-11-22,20.0
2013-11-25,0.0
2013-11-26,0.0
2013-11-27,-16.6667
2013-11-29,20.0
2013-12-02,0.0
2013-12-03,-16.6667
2013-12-04,0.0
2013-12-05,20.0
2013-12-06,-16.6667
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,0.0
2013-12-12,20.0
2013-12-13,-16.6667
2013-12-16,0.0
2013-12-17,0.0
2013-12-20,0.0
2013-12-23,20.0
2013-12-26,0.0
2013-12-27,-16.6667
2013-12-30,0.0
2013-12-31,20.0
2014-01-02,0.0
2014-01-03,0.0
2014-01-06,0.0
2014-01-07,0.0
2014-01-08,-16.6667
2014-01-09,20.0
2014-01-10,0.0
2014-01-13,-16.6667
2014-01-14,20.0
2014-01-15,33.3333
2014-01-16,-25.0
2014-01-17,0.0
2014-01-21,-16.6667
2014-01-22,20.0
2014-01-23,0.0
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,0.0
2014-02-03,0.0
2014-02-04,-16.6667
2014-02-05,20.0
2014-02-07,-16.6667
2014-02-10,0.0
2014-02-11,100.0
2014-02-12,0.0
2014-02-13,-40.0
2014-02-14,33.3333
2014-02-18,75.0
2014-02-19,0.0
2014-02-20,-28.5714
2014-02-21,0.0
2014-02-24,10.0
2014-02-25,-9.0909
2014-02-26,0.0
2014-02-27,10.0
2014-02-28,-9.0909
2014-03-03,-20.0
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,25.0
2014-03-07,-20.0
2014-03-10,25.0
2014-03-11,-20.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,25.0
2014-03-18,-20.0
2014-03-19,0.0
2014-03-20,0.0
2014-03-21,0.0
2014-03-24,-25.0
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,33.3333
2014-03-28,0.0
2014-03-31,25.0
2014-04-02,-40.0
2014-04-03,33.3333
2014-04-04,0.0
2014-04-07,0.0
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,25.0
2014-04-11,-20.0
2014-04-14,25.0
2014-04-15,-20.0
2014-04-16,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-23,0.0
2014-04-24,75.0
2014-04-25,-7.1429
2014-04-28,-15.3846
2014-04-29,-9.0909
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,10.0
2014-05-05,-9.0909
2014-05-06,-20.0
2014-05-07,25.0
2014-05-08,-20.0
2014-05-09,25.0
2014-05-12,-20.0
2014-05-13,25.0
2014-05-14,-20.0
2014-05-15,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,0.0
2014-05-22,0.0
2014-05-23,25.0
2014-05-27,0.0
2014-05-28,0.0
2014-05-29,0.0
2014-05-30,-20.0
2014-06-02,0.0
2014-06-03,0.0
2014-06-04,0.0
2014-06-05,25.0
2014-06-06,-20.0
2014-06-09,0.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-18,25.0
2014-06-19,-20.0
2014-06-24,0.0
2014-06-25,0.0
2014-07-01,25.0
2014-07-02,0.0
2014-07-03,-20.0
2014-07-07,0.0
2014-07-08,-25.0
2014-07-10,0.0
2014-07-11,66.6667
2014-07-14,0.0
2014-07-16,-40.0
2014-07-17,33.3333
2014-07-23,0.0
2014-07-24,-25.0
2014-07-25,33.3333
2014-07-29,-25.0
2014-07-30,33.3333
2014-07-31,0.0
2014-08-04,-25.0
2014-08-05,33.3333
2014-08-06,0.0
2014-08-12,0.0
2014-08-14,25.0
2014-08-15,-20.0
2014-08-22,-25.0
2014-08-26,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-09-05,0.0
2014-09-08,0.0
2014-09-16,33.3333
2014-09-22,-25.0
2014-09-24,0.0
2014-09-26,0.0
2014-09-29,33.3333
2014-09-30,0.0
2014-10-02,0.0
2014-10-03,-25.0
2014-10-06,0.0
2014-10-16,0.0
2014-10-17,0.0
2014-10-21,0.0
2014-10-22,0.0
2014-10-24,0.0
2014-10-28,0.0
2014-11-03,0.0
2014-11-06,0.0
2014-11-07,33.3333
2014-11-17,0.0
2014-11-18,25.0
2014-11-20,0.0
2014-11-26,0.0
2014-11-28,-20.0
2014-12-01,0.0
2014-12-02,25.0
2014-12-03,0.0
2014-12-08,-20.0
2014-12-10,0.0
2014-12-15,37.5
2014-12-16,-27.2727
2014-12-17,0.0
2014-12-18,-37.5
2014-12-19,20.0
2014-12-22,-16.6667
2014-12-23,20.0
2014-12-24,-16.6667
2014-12-26,0.0
2014-12-29,100.0
2014-12-31,-40.0
2015-01-05,33.3333
2015-01-06,-37.5
2015-01-07,-40.0
2015-01-08,66.6667
2015-01-09,0.0
2015-01-12,0.0
2015-01-13,0.0
2015-01-14,0.0
2015-01-15,-40.0
2015-01-16,100.0
2015-01-21,-16.6667
2015-01-23,0.0
2015-01-26,-40.0
2015-01-28,66.6667
2015-01-29,-40.0
2015-01-30,0.0
2015-02-03,0.0
2015-02-04,66.6667
2015-02-05,0.0
2015-02-06,0.0
2015-02-09,20.0
2015-02-12,-16.6667
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-26,0.0
2015-02-27,0.0
2015-03-03,0.0
2015-03-10,0.0
2015-03-12,-40.0
2015-03-13,66.6667
2015-03-17,0.0
2015-03-18,-40.0
2015-03-23,0.0
2015-03-25,0.0
2015-03-27,0.0
2015-03-30,0.0
2015-03-31,66.6667
2015-04-01,-40.0
2015-04-02,66.6667
2015-04-07,-40.0
2015-04-08,0.0
2015-04-10,0.0
2015-04-14,0.0
2015-04-20,0.0
2015-04-24,0.0
2015-04-28,0.0
2015-04-29,0.0
2015-04-30,0.0
2015-05-04,0.0
2015-05-05,-33.3333
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-11,0.0
2015-05-15,0.0
2015-05-22,60.0
2015-05-26,-37.5
2015-05-28,0.0
2015-06-02,0.0
2015-06-03,0.0
2015-06-09,0.0
2015-06-17,0.0
2015-06-29,0.0
2015-06-30,-12.0
2015-07-07,13.6364
2015-07-08,0.0
2015-07-09,0.0
2015-07-14,0.0
2015-07-20,0.0
2015-08-10,0.0
2015-08-26,0.0
2015-08-28,-96.0
2015-09-01,400.0
2015-09-03,-40.0
2015-09-04,0.0
2015-09-09,0.0
2015-09-14,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-24,0.0
2015-09-28,0.0
2015-10-08,0.0
2015-10-12,0.0
2015-10-13,0.0
2015-10-20,-21.0417
2015-11-05,-15.5673
2015-11-06,0.0
2015-11-10,0.0
2015-11-12,0.0
2015-11-17,0.0
2015-11-23,0.0
2015-11-25,0.0
2015-12-02,0.0
2015-12-04,55.0
2015-12-07,-67.3387
2015-12-15,0.0
2015-12-18,0.0
2015-12-24,0.6173
2015-12-29,6.135
2015-12-30,131.2139
2015-12-31,-59.5
2016-01-21,117.284
2016-03-03,-53.9773
2016-03-04,0.0
2016-03-23,0.0
2016-04-13,196.2963
2016-04-15,6.6667
2016-05-03,-5.8594
2016-05-10,-33.61
2016-05-12,0.0
2016-05-17,-50.0
2016-05-18,-1.25
2016-05-19,406.3291
2016-05-20,-0.25
2016-05-23,0.0
2016-05-24,0.2506
2016-05-26,-30.0
2016-06-02,185.7143
2016-06-03,0.0
2016-06-07,-55.0
2016-06-09,211.1111
2016-06-10,36.4286
2016-06-14,-47.644
2016-06-15,46.0
2016-06-16,0.0
2016-06-17,-36.6438
2016-06-20,35.1351
2016-06-22,-20.0
2016-06-24,-30.0
2016-06-27,42.8571
2016-06-28,0.0
2016-06-30,1.0
2016-07-06,13.8614
2016-07-11,-13.0435
2016-07-12,-17.0
2016-07-14,-15.6627
2016-07-19,57.1429
2016-07-22,-36.3636
2016-07-25,71.4286
2016-07-27,-8.3333
2016-07-28,-21.8182
2016-08-03,-18.6047
2016-08-05,-7.1429
2016-08-08,7.6923
2016-08-09,15.7143
2016-08-10,1.2346
2016-08-11,-2.439
2016-08-12,0.0
2016-08-15,0.0
2016-08-17,0.0
2016-08-18,-25.0
2016-08-19,33.3333
2016-08-22,-18.75
2016-08-23,-3.0769
2016-08-24,-4.7619
2016-08-25,-1.9792
2016-08-26,-3.0818
2016-08-29,-1.3158
2016-08-30,-18.2222
2016-08-31,49.7283
2016-09-01,0.0
2016-09-06,-28.1307
2016-09-07,79.0404
2016-09-08,-9.732
2016-09-09,-25.0
2016-09-12,16.6667
2016-09-13,-14.2857
2016-09-14,-16.6667
2016-09-15,25.0
2016-09-16,-28.0
2016-09-19,55.5556
2016-09-20,-55.7143
2016-09-21,-3.2258
2016-09-22,0.0
2016-09-23,65.0
2016-09-26,1.0101
2016-09-27,-10.0
2016-09-28,0.0
2016-09-29,-11.1111
2016-09-30,12.5
2016-10-03,-0.2778
2016-10-04,-13.0919
2016-10-05,2.8846
2016-10-06,-11.838
2016-10-07,12.5442
2016-10-10,-24.9608
2016-10-11,-29.7071
2016-10-12,16.369
2016-10-13,-50.3836
2016-10-14,-5.1546
2016-10-17,-13.0435
2016-10-18,140.0
2016-10-19,25.0
2016-10-20,-16.6667
2016-10-21,-0.5
2016-10-24,-9.799
2016-10-25,2.507
2016-10-26,-18.75
2016-10-27,-3.01
2016-10-28,-17.931
2016-10-31,-18.0672
2016-11-01,-1.5385
2016-11-02,6.7708
2016-11-03,56.0976
2016-11-04,-5.0
2016-11-07,-2.9605
2016-11-08,-2.3729
2016-11-09,-0.6944
2016-11-10,-16.0839
2016-11-11,1.25
2016-11-14,26.3374
2016-11-15,-21.8241
2016-11-16,4.1667
2016-11-17,-23.2
2016-11-18,44.2708
2016-11-21,-3.6101
2016-11-22,-40.0749
2016-11-23,1.25
2016-11-25,18.5185
2016-11-28,-15.1042
2016-11-29,0.0
2016-11-30,7.9755
2016-12-01,7.3864
2016-12-05,-23.8095
2016-12-06,-6.9444
2016-12-07,-2.9851
2016-12-12,3.8462
2016-12-14,-5.1852
2016-12-15,-20.3125
2016-12-16,56.8627
2016-12-19,20.0
2016-12-20,12.5
2016-12-21,39.8148
2016-12-22,25.4967
2016-12-23,-44.3272
2016-12-27,70.6161
2016-12-28,24.4444
2016-12-29,25.0
2016-12-30,11.4286
2017-01-03,28.2051
2017-01-04,74.0
2017-01-05,52.7299
2017-01-06,-51.0818
2017-01-09,23.0769
2017-01-10,42.5
2017-01-11,-10.526299999999999
2017-01-12,-14.5833
2017-01-13,14.7776
2017-01-17,19.0
2017-01-18,-3.3613
2017-01-19,-1.1413
2017-01-20,8.1913
2017-01-23,-2.439
2017-01-24,-8.3333
2017-01-25,7.2727
2017-01-26,-8.3686
2017-01-27,1.7341
2017-01-30,0.0
2017-01-31,-4.5455
2017-02-01,0.0
2017-02-02,-19.4048
2017-02-03,-1.034
2017-02-06,-16.4179
2017-02-07,-14.4643
2017-02-08,0.2088
2017-02-09,16.6667
2017-02-10,-5.7143
2017-02-13,6.0606
2017-02-14,7.1429
2017-02-15,17.3333
2017-02-16,13.6364
2017-02-17,-10.0
2017-02-21,-6.1111
2017-02-22,-0.5917
2017-02-23,2.6042
2017-02-24,-12.9804
2017-02-27,-5.3333
2017-02-28,0.0
2017-03-01,0.8803
2017-03-02,7.5044
2017-03-03,-7.7922
2017-03-06,0.7042
2017-03-07,8.3916
2017-03-08,1.9355
2017-03-09,1.0285
2017-03-10,-12.2944
2017-03-13,-11.4286
2017-03-14,0.0
2017-03-15,2.4194
2017-03-16,0.3937
2017-03-17,-18.4314
2017-03-20,4.0865
2017-03-21,-0.2309
2017-03-22,3.7037
2017-03-23,21.4286
2017-03-24,2.2059
2017-03-27,-17.9856
2017-03-28,-3.5088
2017-03-29,1.8182
2017-03-30,-1.7856999999999998
2017-03-31,-9.0909
2017-04-03,20.0
2017-04-04,-4.1667
2017-04-05,4.3478
2017-04-06,-10.0
2017-04-07,-1.8519
2017-04-10,-9.434
2017-04-11,15.1042
2017-04-12,2.2624
2017-04-13,-8.9602
2017-04-17,1.7010999999999998
2017-04-18,4.1816
2017-04-19,-11.6972
2017-04-20,31.6883
2017-04-21,-0.789
2017-04-24,-10.1392
2017-04-25,-10.8407
2017-04-26,8.5608
2017-04-27,-6.7429
2017-04-28,-1.9607999999999999
2017-05-01,-2.0
2017-05-02,22.449
2017-05-03,-2.5
2017-05-04,-10.4701
2017-05-05,12.6492
2017-05-08,-1.6949
2017-05-09,-11.5302
2017-05-10,-2.8015
2017-05-11,1.6291
2017-05-12,3.3292
2017-05-15,-0.1193
2017-05-16,-5.9737
2017-05-17,5.7179
2017-05-18,0.0
2017-05-19,3.8462
2017-05-22,-7.4074
2017-05-23,0.0
2017-05-24,5.375
2017-05-25,-5.9312000000000005
2017-05-26,0.6305
2017-05-30,-1.3784
2017-05-31,-2.4142
2017-06-01,0.0
2017-06-05,0.0
2017-06-06,-0.1667
2017-06-07,0.1669
2017-06-08,22.9167
2017-06-09,-3.5254
2017-06-12,-3.3731999999999998
2017-06-13,0.0
2017-06-14,-12.7273
2017-06-15,8.3333
2017-06-16,-8.461500000000001
2017-06-19,9.2437
2017-06-20,-3.8462
2017-06-21,2.4
2017-06-22,1.3672
2017-06-23,-20.3083
2017-06-26,-0.8704
2017-06-27,0.2439
2017-06-28,-6.0827
2017-06-29,3.6269
2017-06-30,11.875
2017-07-03,-11.5084
2017-07-05,1.0101
2017-07-06,-7.5
2017-07-07,32.1622
2017-07-10,-36.1963
2017-07-11,-4.1667
2017-07-12,0.3344
2017-07-13,50.0
2017-07-14,11.1111
2017-07-17,-20.0
2017-07-18,-17.5
2017-07-19,8.3333
2017-07-20,-7.1329
2017-07-21,-0.6024
2017-07-24,6.0606
2017-07-25,-1.4285999999999999
2017-07-26,1.4493
2017-07-27,-11.4286
2017-07-28,2.0968
2017-07-31,2.6856
2017-08-01,-8.0
2017-08-02,-2.6756
2017-08-03,-17.5258
2017-08-04,-16.6667
2017-08-07,-20.0
2017-08-08,0.0
2017-08-09,-25.0
2017-08-10,31.6667
2017-08-11,-5.0633
2017-08-14,6.6667
2017-08-15,0.0
2017-08-16,-1.25
2017-08-17,1.2658
2017-08-18,0.0
2017-08-21,6.875
2017-08-22,25.1462
2017-08-23,-14.9533
2017-08-24,-2.7473
2017-08-25,-19.209
2017-08-28,-8.7413
2017-08-29,-40.2299
2017-08-30,-10.2564
2017-08-31,0.0
2017-09-01,2.8571
2017-09-05,-27.7778
2017-09-06,1.9231
2017-09-07,24.5283
2017-09-08,0.0
2017-09-11,6.0606
2017-09-12,0.0
2017-09-13,-7.1429
2017-09-14,7.6923
2017-09-15,0.0
2017-09-18,35.7143
2017-09-19,-16.8421
2017-09-20,-8.8608
2017-09-21,-13.8889
2017-09-25,53.2258
2017-09-26,4.2105
2017-09-27,0.0
2017-09-28,-19.1919
2017-09-29,-1.25
2017-10-02,8.8608
2017-10-03,-8.1395
2017-10-04,8.8608
2017-10-05,0.0
2017-10-06,-10.4651
2017-10-09,0.0
2017-10-10,11.6883
2017-10-11,0.0
2017-10-12,-18.6047
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,-1.4285999999999999
2017-10-19,21.7391
2017-10-20,-21.4286
2017-10-23,6.0606
2017-10-24,0.0
2017-10-25,-11.4286
2017-10-26,-14.5161
2017-10-27,42.4528
2017-10-30,5.9603
2017-10-31,-20.0
2017-11-02,32.8125
2017-11-03,-11.7647
2017-11-06,-14.2667
2017-11-07,8.8647
2017-11-08,21.4286
2017-11-09,-11.7647
2017-11-10,-6.6667
2017-11-13,-7.1429
2017-11-14,-3.8462
2017-11-15,26.4
2017-11-16,-21.519
2017-11-17,12.9032
2017-11-20,20.0
2017-11-21,-4.7619
2017-11-22,-36.25
2017-11-27,17.647100000000002
2017-11-28,1.6667
2017-11-29,14.7541
2017-11-30,-19.8571
2017-12-01,14.082
2017-12-04,28.125
2017-12-05,-1.2195
2017-12-06,-19.7531
2017-12-07,9.2308
2017-12-08,0.0
2017-12-11,12.6761
2017-12-12,-25.0
2017-12-13,10.0
2017-12-14,-9.0909
2017-12-15,216.6667
2017-12-18,-21.5263
2017-12-19,-6.1033
2017-12-20,7.1429
2017-12-21,-26.6667
2017-12-22,18.1818
2017-12-26,-3.8462
2017-12-27,44.0
2017-12-28,-25.0
2017-12-29,28.8889
2018-01-02,-3.4483
2018-01-03,-0.5952
2018-01-04,-6.5868
2018-01-05,14.7436
2018-01-08,-5.0279
2018-01-09,-18.8235
2018-01-10,1.4493
2018-01-11,-13.5714
2018-01-12,-16.5289
2018-01-16,3.9604
2018-01-17,12.9524
2018-01-18,-15.683
2018-01-19,9.0
2018-01-22,-8.2569
2018-01-23,5.0
2018-01-24,12.381
2018-01-25,0.0
2018-01-26,-0.8475
2018-01-29,0.0
2018-01-30,-10.2564
2018-01-31,1.9048
2018-02-01,-7.4766
2018-02-02,-1.0101
2018-02-05,-12.2449
2018-02-06,4.6512
2018-02-07,-1.1111
2018-02-08,-8.9888
2018-02-09,19.7531
2018-02-12,-15.4639
2018-02-13,-1.2195
2018-02-14,19.7531
2018-02-15,1.0309
2018-02-16,-8.1633
2018-02-20,8.0
2018-02-21,-16.6667
2018-02-22,8.642
2018-02-23,0.0
2018-02-26,-3.4091
2018-02-27,-1.1764999999999999
2018-02-28,-4.7619
2018-03-01,0.0
2018-03-02,-18.75
2018-03-05,39.6923
2018-03-06,-11.8943
2018-03-07,2.5
2018-03-08,-8.5366
2018-03-09,-1.3333
2018-03-12,-5.4054
2018-03-13,0.0
2018-03-14,2.8571
2018-03-15,10.2778
2018-03-16,-23.1738
2018-03-19,21.3115
2018-03-21,-1.3514
2018-03-22,-6.8493
2018-03-26,0.0
2018-03-27,7.3529
2018-03-28,-1.3699
2018-03-29,-5.5556
2018-04-02,0.0
2018-04-03,-11.7647
2018-04-04,18.8333
2018-04-05,-1.9635
2018-04-06,0.1431
2018-04-09,-7.1429
