ticker,CRSP US Equity
2017-03-13,0.0946
2017-03-14,0.803
2017-03-15,-1.5933000000000002
2017-03-16,-2.4286
2017-03-17,1.2689
2017-03-20,2.3614
2017-03-21,-7.1563
2017-03-22,-5.2738
2017-03-23,-4.6574
2017-03-24,0.393
2017-03-27,2.0134
2017-03-28,11.9518
2017-03-29,1.714
2017-03-30,-0.2407
2017-03-31,5.0676
2017-04-03,-0.735
2017-04-04,-3.2855
2017-04-05,-5.0239
2017-04-06,-1.9144
2017-04-07,-0.9245
2017-04-10,-2.2291
2017-04-11,0.2121
2017-04-12,0.0
2017-04-13,2.6984
2017-04-17,2.3699
2017-04-18,-3.5229
2017-04-19,-8.3464
2017-04-20,-1.5936
2017-04-21,-1.8508
2017-04-24,-2.2982
2017-04-25,1.9300000000000002
2017-04-26,-1.3609
2017-04-27,1.9796
2017-04-28,0.1176
2017-05-01,0.0
2017-05-02,-2.4677
2017-05-03,-2.3494
2017-05-04,3.0228
2017-05-05,1.6766
2017-05-08,-1.649
2017-05-09,1.4969999999999999
2017-05-10,0.413
2017-05-11,-1.3514
2017-05-12,1.2507
2017-05-15,0.8824
2017-05-16,-3.6734999999999998
2017-05-17,-6.1138
2017-05-18,1.6763
2017-05-19,-1.4585
2017-05-22,0.0644
2017-05-23,1.2862
2017-05-24,-0.6349
2017-05-25,-1.7252
2017-05-26,-2.2107
2017-05-30,-5.3191
2017-05-31,-4.3539
2017-06-01,5.2863
2017-06-02,-0.6974
2017-06-05,0.2809
2017-06-06,0.2101
2017-06-07,3.2843999999999998
2017-06-08,1.4885
2017-06-09,-2.6667
2017-06-12,-2.6712
2017-06-13,1.9001000000000001
2017-06-14,-1.5884
2017-06-15,1.2631999999999999
2017-06-16,2.6334
2017-06-19,-0.135
2017-06-20,0.6085
2017-06-21,1.0753
2017-06-22,7.3138
2017-06-23,1.8587
2017-06-26,4.927
2017-06-27,0.3478
2017-06-28,-1.1554
2017-06-29,-6.0783
2017-06-30,-0.3111
2017-07-03,-1.3109
2017-07-05,1.7078
2017-07-06,-1.8657
2017-07-07,0.6337
2017-07-10,0.9446
2017-07-11,3.9925
2017-07-12,0.24
2017-07-13,2.1544
2017-07-14,-0.4687
2017-07-17,0.6474
2017-07-18,-0.5848
2017-07-19,-0.6471
2017-07-20,-2.1314
2017-07-21,0.6655
2017-07-24,2.7043
2017-07-25,2.3406000000000002
2017-07-26,1.4294
2017-07-27,-0.3946
2017-07-28,-2.1505
2017-07-31,1.1567
2017-08-01,-3.3734
2017-08-02,-0.8876
2017-08-03,6.9254
2017-08-04,2.7359
2017-08-07,0.5435
2017-08-08,1.2973
2017-08-09,-6.2433
2017-08-10,1.309
2017-08-11,7.9775
2017-08-14,2.3933
2017-08-15,-1.6768
2017-08-16,-2.5323
2017-08-17,-2.333
2017-08-18,-0.4343
2017-08-21,0.0545
2017-08-22,0.109
2017-08-23,0.2177
2017-08-24,5.1059
2017-08-25,0.7752
2017-08-28,0.9744
2017-08-29,0.7618
2017-08-30,4.1331
2017-08-31,-0.8712
2017-09-01,0.3906
2017-09-05,-1.751
2017-09-06,-8.5644
2017-09-07,3.4109
2017-09-08,-1.8848
2017-09-11,2.1878
2017-09-12,-1.201
2017-09-13,0.6342
2017-09-14,0.3151
2017-09-15,0.4712
2017-09-18,-0.6253
2017-09-19,-1.678
2017-09-20,0.9067
2017-09-21,0.5285
2017-09-22,-0.2629
2017-09-25,-0.1054
2017-09-26,-10.1847
2017-09-27,-1.4689
2017-09-28,4.4126
2017-09-29,2.056
2017-10-02,2.9099
2017-10-03,3.9695
2017-10-04,-0.1569
2017-10-05,0.5238
2017-10-06,0.5732
2017-10-09,2.0725
2017-10-10,-1.2690000000000001
2017-10-11,-3.3419
2017-10-12,-0.4255
2017-10-13,-1.6026
2017-10-16,0.1086
2017-10-17,-0.7592
2017-10-18,-2.7869
2017-10-19,6.6329
2017-10-20,0.5271
2017-10-23,1.7305000000000001
2017-10-24,-0.567
2017-10-25,-1.8144
2017-10-26,-2.3759
2017-10-27,2.4878
2017-10-30,0.3166
2017-10-31,1.5255
2017-11-01,-4.5078
2017-11-02,1.3022
2017-11-03,2.0354
2017-11-06,-0.7349
2017-11-07,-4.1248
2017-11-08,-1.048
2017-11-09,-5.5184
2017-11-10,2.9499
2017-11-13,1.7191999999999998
2017-11-14,-1.6338
2017-11-15,1.1455
2017-11-16,4.3035
2017-11-17,0.9229
2017-11-20,2.4207
2017-11-21,0.2626
2017-11-22,3.7716
2017-11-24,1.0601
2017-11-27,-2.3477
2017-11-28,-1.7391
2017-11-29,-2.8631
2017-11-30,1.7685
2017-12-01,0.6846
2017-12-04,-4.4979
2017-12-05,1.4239
2017-12-06,0.054
2017-12-07,3.292
2017-12-08,-1.3584
2017-12-11,-2.4894
2017-12-12,-2.8246
2017-12-13,2.2918
2017-12-14,4.0984
2017-12-15,0.6299
2017-12-18,4.0167
2017-12-19,-4.2126
2017-12-20,-0.4712
2017-12-21,2.9984
2017-12-22,8.0184
2017-12-26,0.6619
2017-12-27,-0.9394
2017-12-28,0.7587
2017-12-29,10.4941
2018-01-02,7.1975999999999996
2018-01-03,-6.5554
2018-01-04,1.6582
2018-01-05,12.1288
2018-01-08,-2.7602
2018-01-09,-2.2248
2018-01-10,1.0985
2018-01-11,10.3609
2018-01-12,0.2813
2018-01-16,-4.6985
2018-01-17,4.2678
2018-01-18,6.1397
2018-01-19,-1.1636
2018-01-22,13.5217
2018-01-23,14.9037
2018-01-24,-3.4038
2018-01-25,7.9818
2018-01-26,-2.4722
2018-01-29,12.5222
2018-01-30,-6.0599
2018-01-31,-5.8034
2018-02-01,-2.0367
2018-02-02,-4.08
2018-02-05,-3.4679
2018-02-06,2.6102
2018-02-07,13.977
2018-02-08,-7.2714
2018-02-09,-9.7308
2018-02-12,7.1388
2018-02-13,7.3321
2018-02-14,0.2493
2018-02-15,1.0196
2018-02-16,-1.5017
2018-02-20,3.999
2018-02-21,-1.0815
2018-02-22,1.8465
2018-02-23,2.6718
2018-02-26,12.3141
2018-02-27,-4.2408
2018-02-28,4.6878
2018-03-01,-3.9619999999999997
2018-03-02,7.4774
2018-03-05,-1.2395
2018-03-06,-0.9514
2018-03-07,5.232
2018-03-08,4.2921
2018-03-09,5.6238
2018-03-12,0.141
2018-03-13,-0.5106
2018-03-14,2.9375
2018-03-15,-9.5754
2018-03-16,-1.5779
2018-03-19,-0.4829
2018-03-20,2.0186
2018-03-21,-0.761
2018-03-22,-0.115
2018-03-23,1.6507
2018-03-26,-1.3029
2018-03-27,-14.5303
2018-03-28,0.4141
2018-03-29,1.8948
2018-04-02,-5.338
2018-04-03,-1.5022
2018-04-04,3.5899
2018-04-05,-3.3522
2018-04-06,1.4061
2018-04-09,3.6746
2018-04-10,9.8306
2018-04-11,1.096
2018-04-12,5.521
2018-04-13,-1.5030000000000001
2018-04-16,-1.1397
2018-04-17,3.0285
2018-04-18,0.9293
2018-04-19,7.8918
2018-04-20,-5.8342
2018-04-23,-8.2671
2018-04-24,-4.6975999999999996
2018-04-25,1.0789
2018-04-26,4.7928
2018-04-27,-2.3168
2018-04-30,-4.1914
2018-05-01,1.1737
2018-05-02,2.3413
2018-05-03,-1.5457999999999998
2018-05-04,2.7632
2018-05-07,5.3575
2018-05-08,0.4834
2018-05-09,-0.9044
2018-05-10,1.2039
2018-05-11,1.1703999999999999
2018-05-14,7.6806
2018-05-15,1.7083
2018-05-16,-0.1732
2018-05-17,13.4432
2018-05-18,-1.1009
2018-05-21,-0.1237
2018-05-22,-1.3003
2018-05-23,9.1123
2018-05-24,0.115
2018-05-25,0.4164
2018-05-29,-1.4727000000000001
2018-05-30,6.7915
2018-05-31,-6.3596
2018-06-01,-2.5831
2018-06-04,-1.728
2018-06-05,1.4855
2018-06-06,1.3294000000000001
2018-06-07,-1.2235
2018-06-08,1.7012
2018-06-11,-12.5899
2018-06-12,-0.3861
2018-06-13,-3.9434
2018-06-14,3.614
2018-06-15,0.4233
2018-06-18,5.5977
2018-06-19,-0.9101
2018-06-20,5.1563
2018-06-21,-0.1839
2018-06-22,-3.623
2018-06-25,-1.7681
2018-06-26,3.9403
2018-06-27,-6.2715
2018-06-28,-2.1471
2018-06-29,-0.051
2018-07-02,2.1954
2018-07-03,2.015
2018-07-05,0.7835
2018-07-06,1.8465
2018-07-09,0.5248
2018-07-10,-1.5819999999999999
2018-07-11,3.1828
2018-07-12,1.3397999999999999
2018-07-13,1.0146
2018-07-16,-8.5984
2018-07-17,3.2468
2018-07-18,-5.612
2018-07-19,-0.2392
2018-07-20,-0.0685
2018-07-23,-1.8509
2018-07-24,-9.5338
2018-07-25,-1.9108
2018-07-26,-2.0661
2018-07-27,-5.5455
2018-07-30,0.2978
2018-07-31,1.2513
2018-08-01,1.4453
2018-08-02,0.7227
2018-08-03,-2.5625
2018-08-06,1.8935
2018-08-07,0.4336
2018-08-08,-3.1661
2018-08-09,1.8047
2018-08-10,-1.7518
2018-08-13,-0.0849
2018-08-14,1.6784
2018-08-15,-1.6715
2018-08-16,6.2473
2018-08-17,-2.66
2018-08-20,0.5137
2018-08-21,5.3557
2018-08-22,-5.1416
2018-08-23,-0.6545
2018-08-24,-0.3088
2018-08-27,1.0739
2018-08-28,4.5157
2018-08-29,1.9941
2018-08-30,2.4727
2018-08-31,6.0045
2018-09-04,-2.0646
2018-09-05,-3.6936999999999998
2018-09-06,-6.6791
2018-09-07,0.5213
2018-09-10,-0.8975
2018-09-11,4.2463
2018-09-12,3.7259
2018-09-13,0.7817
2018-09-14,2.2345
2018-09-17,-9.104
2018-09-18,5.6836
2018-09-19,-2.4257
2018-09-20,-5.5887
2018-09-21,-9.1855
2018-09-24,1.7757
2018-09-25,2.4072
2018-09-26,-1.3155000000000001
2018-09-27,1.486
2018-09-28,-4.5004
2018-10-01,-4.5321
2018-10-02,-6.188
2018-10-03,-1.8127
2018-10-04,-3.6923
2018-10-05,2.6624
2018-10-08,-5.1867
2018-10-09,0.7932
2018-10-10,-0.5699
2018-10-11,0.8461
2018-10-12,2.0298
2018-10-15,-4.7745
2018-10-16,10.3064
2018-10-17,0.3535
2018-10-18,-6.3915
2018-10-19,-3.1183
2018-10-22,-1.5816
2018-10-23,-1.2687
2018-10-24,-9.1662
2018-10-25,4.1496
2018-10-26,-2.1431
2018-10-29,-3.5163
2018-10-30,2.3018
2018-10-31,2.4063
2018-11-01,8.6054
2018-11-02,3.3998
2018-11-05,-1.3043
2018-11-06,-3.4692
2018-11-07,10.81
2018-11-08,-2.9600999999999997
2018-11-09,-3.5279
2018-11-12,-0.5499
2018-11-13,0.8571
2018-11-14,-4.7149
2018-11-15,4.6893
2018-11-16,2.116
2018-11-19,-8.3961
2018-11-20,-3.8484
2018-11-21,7.1189
2018-11-23,1.7114
2018-11-26,2.2995
2018-11-27,-0.4386
2018-11-28,3.5793
2018-11-29,2.924
2018-11-30,-1.0072
2018-12-03,3.9395
2018-12-04,-8.7851
2018-12-06,-1.1558
2018-12-07,-2.3942
2018-12-10,0.6845
2018-12-11,1.1615
2018-12-12,1.8761999999999999
2018-12-13,-8.0814
2018-12-14,-2.2428
2018-12-17,-3.3955
2018-12-18,-6.4597999999999995
2018-12-19,-2.302
2018-12-20,-4.9896
2018-12-21,-17.1043
2018-12-24,7.4351
2018-12-26,7.7396
2018-12-27,0.3801
2018-12-28,1.2873999999999999
2018-12-31,6.8037
2019-01-02,4.5502
2019-01-03,-6.1935
2019-01-04,8.03
2019-01-07,13.0492
2019-01-08,-0.6137
2019-01-09,7.9976
2019-01-10,-5.8808
2019-01-11,1.6778
2019-01-14,-2.8449999999999998
2019-01-15,3.6310000000000002
2019-01-16,0.0283
2019-01-17,1.3559
2019-01-18,3.4838
2019-01-22,-10.9076
2019-01-23,-5.0786
2019-01-24,2.8344
2019-01-25,2.8182
2019-01-28,-6.1145
2019-01-29,-0.6416
2019-01-30,4.1007
2019-01-31,0.5893
2019-02-01,-1.5726
2019-02-04,2.0677
2019-02-05,-0.4297
2019-02-06,0.5857
2019-02-07,-8.7343
2019-02-08,2.0484
2019-02-11,2.435
2019-02-12,1.6383
2019-02-13,-1.6751
2019-02-14,-0.5786
2019-02-15,1.9075
2019-02-19,2.8236
2019-02-20,-1.2959
2019-02-21,-2.532
2019-02-22,1.5715
2019-02-25,25.1973
2019-02-26,-8.7011
2019-02-27,1.4641
2019-02-28,-3.6482
2019-03-01,12.9415
2019-03-04,-0.1251
2019-03-05,2.3798
2019-03-06,-6.068
2019-03-07,0.8075
2019-03-08,-2.584
2019-03-11,3.5544000000000002
2019-03-12,0.9477
2019-03-13,0.0507
2019-03-14,-2.2318
2019-03-15,0.2335
2019-03-18,-1.9668999999999999
2019-03-19,-1.6895
2019-03-20,-0.3759
2019-03-21,2.0485
2019-03-22,-5.9958
2019-03-25,-3.9337
2019-03-26,1.8719000000000001
2019-03-27,-1.7801
2019-03-28,2.1046
2019-03-29,2.2617
2019-04-01,-0.7559
2019-04-02,6.9111
2019-04-03,0.8971
2019-04-04,-0.2354
2019-04-05,0.7077
2019-04-08,0.6507
2019-04-09,-2.5601000000000003
2019-04-10,3.0255
2019-04-11,-3.3745
2019-04-12,1.0664
2019-04-15,-2.0047
2019-04-16,5.1952
2019-04-17,-6.781
2019-04-18,-0.4666
2019-04-22,2.7302999999999997
2019-04-23,3.8388999999999998
2019-04-24,-0.2844
2019-04-25,2.5667999999999997
2019-04-26,3.6906
2019-04-29,-1.804
2019-04-30,-0.2234
2019-05-01,-3.4088
2019-05-02,3.7609
2019-05-03,0.72
2019-05-06,3.7466
2019-05-07,-6.9613
2019-05-08,1.7875
2019-05-09,0.3261
2019-05-10,1.5004
2019-05-13,-6.9968
2019-05-14,-0.3444
2019-05-15,2.7911
2019-05-16,1.9912
2019-05-17,-1.5467
2019-05-20,-2.9359
2019-05-21,4.6166
2019-05-22,-1.5470000000000002
2019-05-23,-5.1777
2019-05-24,0.5162
2019-05-28,-0.7568
2019-05-29,0.3813
2019-05-30,-0.7325
2019-05-31,-2.7876
2019-06-03,1.1808
2019-06-04,3.5288
2019-06-05,0.7246
2019-06-06,-0.7461
2019-06-07,15.1141
2019-06-10,3.4981
2019-06-11,-1.9378
2019-06-12,0.023
2019-06-13,1.677
2019-06-14,-2.2368
2019-06-17,8.7821
2019-06-18,2.4007
2019-06-19,-2.5934
2019-06-20,-5.5378
2019-06-21,2.3901
2019-06-24,-4.5364
2019-06-25,1.4533
2019-06-26,-0.1364
2019-06-27,3.2787
2019-06-28,3.836
2019-07-01,1.2951
2019-07-02,-1.7187000000000001
2019-07-03,2.154
2019-07-05,-0.6472
2019-07-08,-0.5884
2019-07-09,1.5219
2019-07-10,3.7477
2019-07-11,-1.3044
2019-07-12,-0.1423
2019-07-15,0.3462
2019-07-16,-1.5828
2019-07-17,1.5258
2019-07-18,0.9748
2019-07-19,-1.3677000000000001
2019-07-22,0.7137
2019-07-23,-0.5669
2019-07-24,0.0611
2019-07-25,1.0582
2019-07-26,4.5509
2019-07-29,-1.1556
2019-07-30,-1.1691
2019-07-31,-0.0591
2019-08-01,3.6891
2019-08-02,-5.0799
2019-08-05,-9.8016
2019-08-06,5.5556
2019-08-07,1.0526
2019-08-08,2.1875
2019-08-09,1.9367999999999999
2019-08-12,-2.12
2019-08-13,-3.4123
2019-08-14,-2.1155
2019-08-15,-0.3674
2019-08-16,3.1453
2019-08-19,2.1661
2019-08-20,-0.1235
2019-08-21,0.9481
2019-08-22,-0.245
2019-08-23,-4.5641
2019-08-26,0.1716
2019-08-27,-4.4315999999999995
2019-08-28,3.2482
2019-08-29,1.4102999999999999
2019-08-30,-1.1339
2019-09-03,-3.008
2019-09-04,1.4726
2019-09-05,3.1003
2019-09-06,-2.3459
2019-09-09,-0.7862
2019-09-10,1.6949
2019-09-11,3.6147
2019-09-12,0.3551
2019-09-13,-0.7702
2019-09-16,4.1955
2019-09-17,-0.906
2019-09-18,0.3657
2019-09-19,-3.8259
2019-09-20,1.726
2019-09-23,-1.3035
2019-09-24,-3.6688
2019-09-25,-1.9369
2019-09-26,-5.7923
2019-09-27,-0.212
2019-09-30,-3.2342
2019-10-01,-6.0015
2019-10-02,1.4534
2019-10-03,-0.7675
2019-10-04,2.1913
2019-10-07,3.6327
2019-10-08,-9.0555
2019-10-09,-1.6863000000000001
2019-10-10,0.2178
2019-10-11,0.4075
2019-10-14,-0.7576
2019-10-15,3.4896
2019-10-16,-0.5532
2019-10-17,0.4238
2019-10-18,0.0
2019-10-21,5.6449
2019-10-22,-2.6217
2019-10-23,0.5897
2019-10-24,1.3765
2019-10-25,0.2012
2019-10-28,12.5471
2019-10-29,9.0747
2019-10-30,6.3778
2019-10-31,-3.2091
2019-11-01,1.0324
2019-11-04,-4.1462
2019-11-05,-3.198
2019-11-06,2.6048
2019-11-07,1.1558
2019-11-08,3.1218
2019-11-11,0.7321
2019-11-12,5.2445
2019-11-13,2.6502
2019-11-14,0.1091
2019-11-15,3.2873
2019-11-18,2.9189
2019-11-19,16.9657
2019-11-20,-1.5191
2019-11-21,-11.9104
2019-11-22,4.7314
2019-11-25,5.5788
2019-11-26,4.7053
2019-11-27,-0.9453
2019-11-29,5.1975
2019-12-02,-4.2289
2019-12-03,6.5724
2019-12-04,-1.4085
2019-12-05,-1.9279
2019-12-06,2.3476
2019-12-09,-6.7984
2019-12-10,0.2669
2019-12-11,-2.9276999999999997
2019-12-12,0.5788
2019-12-13,-1.0147
2019-12-16,1.4841
2019-12-17,-0.5729
2019-12-18,-0.8491
2019-12-19,-0.3823
2019-12-20,4.4827
2019-12-23,-0.2645
2019-12-24,-0.9576
2019-12-26,-0.714
2019-12-27,-1.1086
2019-12-30,-6.3172
2019-12-31,-1.512
2020-01-02,-2.6024000000000003
2020-01-03,0.2023
2020-01-06,0.858
2020-01-07,0.6672
2020-01-08,3.6123
2020-01-09,-1.0075
2020-01-10,-3.231
2020-01-13,-1.5192
2020-01-14,1.1697
2020-01-15,-0.2011
2020-01-16,0.1175
2020-01-17,-2.1801
2020-01-21,-0.36
2020-01-22,0.4646
2020-01-23,-3.117
2020-01-24,-3.2173
2020-01-27,-2.1187
2020-01-28,3.2655
2020-01-29,-2.06
2020-01-30,-3.2841
2020-01-31,-0.8966
2020-02-03,1.4628999999999999
2020-02-04,1.4607999999999999
2020-02-05,2.543
2020-02-06,-0.93
2020-02-07,-3.6996
2020-02-10,8.2187
2020-02-11,0.6711
2020-02-12,1.3158
2020-02-13,0.6407
2020-02-14,-3.9917
2020-02-18,-0.1971
2020-02-19,4.3455
2020-02-20,-2.3232
2020-02-21,-6.5715
2020-02-24,-2.0177
2020-02-25,-3.9838
2020-02-26,1.9844
2020-02-27,-2.8302
2020-02-28,8.1108
2020-03-02,-0.1871
2020-03-03,-4.1237
2020-03-04,4.1251
2020-03-05,0.2816
2020-03-06,-4.7744
2020-03-09,-12.8982
2020-03-10,0.8352
2020-03-11,-3.1117
2020-03-12,-11.9224
2020-03-13,-1.2591999999999999
2020-03-16,-10.5207
2020-03-17,9.8575
2020-03-18,3.973
2020-03-19,2.8594
2020-03-20,-1.5415999999999999
2020-03-23,1.4887000000000001
2020-03-24,7.8907
2020-03-25,-2.0628
2020-03-26,5.2896
2020-03-27,-4.9329
2020-03-30,5.9063
2020-03-31,-4.2448
2020-04-01,-9.2195
2020-04-02,2.6234
2020-04-03,-0.329
2020-04-06,7.0848
2020-04-07,-2.0868
2020-04-08,7.4837
2020-04-09,3.087
2020-04-13,0.5683
2020-04-14,5.1728
2020-04-15,-0.5373
2020-04-16,2.8672
2020-04-17,3.8578
2020-04-20,3.9673
2020-04-21,-4.7886
2020-04-22,2.947
2020-04-23,0.1527
2020-04-24,2.9154
2020-04-27,1.833
2020-04-28,-4.5091
2020-04-29,-0.9901
2020-04-30,-5.3846
2020-05-01,-1.5041
2020-05-04,3.1779
2020-05-05,4.0
2020-05-06,0.6346
2020-05-07,2.2167
2020-05-08,0.6543
2020-05-11,13.8373
2020-05-12,-2.839
2020-05-13,-3.6608
2020-05-14,-2.5972
2020-05-15,9.3236
2020-05-18,4.7307
2020-05-19,-0.6565
2020-05-20,5.0818
2020-05-21,1.4823
2020-05-22,3.1868
2020-05-26,-5.1472999999999995
2020-05-27,-3.6328
2020-05-28,-2.534
2020-05-29,3.6431
2020-06-01,3.1124
2020-06-02,2.6581
2020-06-03,-4.9883
2020-06-04,-1.9707
2020-06-05,-2.2145
2020-06-08,-2.7786999999999997
2020-06-09,4.5102
2020-06-10,-0.3636
2020-06-11,-5.2832
2020-06-12,0.3183
2020-06-15,4.2745
2020-06-16,6.1169
2020-06-17,0.0905
2020-06-18,1.5227
2020-06-19,2.5839
2020-06-22,4.2559000000000005
2020-06-23,4.6515
2020-06-24,-3.0251
2020-06-25,4.0498
2020-06-26,-2.643
2020-06-29,1.3641
2020-06-30,-2.0786
2020-07-01,6.8173
2020-07-02,1.5287
2020-07-06,5.5332
2020-07-07,8.6791
2020-07-08,3.0194
2020-07-09,-0.1593
2020-07-10,-4.8394
2020-07-13,-3.6212999999999997
2020-07-14,5.4273
2020-07-15,2.651
2020-07-16,-2.1432
2020-07-17,1.1279
2020-07-20,3.1944
2020-07-21,-1.8363
2020-07-22,-0.62
2020-07-23,-2.3341
2020-07-24,-0.4956
2020-07-27,1.959
2020-07-28,-6.2093
2020-07-29,-1.0069
2020-07-30,0.9704
2020-07-31,-1.0421
