ticker,TPII US Equity
2000-07-27,7.1429
2000-08-08,-26.6667
2000-08-09,0.0
2000-08-21,9.0909
2000-08-24,-8.3333
2000-08-25,0.0
2000-08-28,0.0
2000-08-31,45.4545
2000-09-01,0.0
2000-09-05,-25.0
2000-09-07,0.0
2000-09-15,0.0
2000-09-18,-12.5
2000-09-19,0.0
2000-09-20,14.2857
2000-09-21,8.3333
2000-09-26,-19.2308
2000-10-02,0.0
2000-10-09,-4.7619
2000-10-10,0.0
2000-10-11,4.0
2000-10-12,-3.8462
2000-10-13,-30.0
2000-10-16,0.0
2000-10-17,0.0
2000-10-19,0.0
2000-10-24,28.5714
2000-10-25,-38.6667
2000-10-30,-8.6957
2000-10-31,0.0
2000-11-07,48.8095
2000-11-08,0.0
2000-11-10,-6.6667
2000-11-22,-28.0
2000-11-28,-0.7937
2000-11-29,-20.0
2000-11-30,0.0
2000-12-05,0.0
2000-12-06,4.0
2000-12-12,-26.9231
2000-12-13,-34.2105
2000-12-14,-20.0
2000-12-18,0.0
2000-12-19,-6.25
2000-12-20,-33.3333
2000-12-21,60.0
2000-12-22,-60.0
2000-12-26,25.0
2000-12-27,0.0
2000-12-28,0.0
2000-12-29,0.0
2001-01-02,20.0
2001-01-03,0.0
2001-01-08,50.0
2001-01-09,55.5556
2001-01-10,0.0
2001-01-26,28.5714
2001-02-13,-22.2222
2001-05-07,-71.4286
2001-05-25,-25.0
2001-06-01,-16.6667
2001-06-08,0.0
2001-06-19,0.0
2001-06-25,180.0
2001-06-28,28.5714
2001-06-29,0.0
2001-07-05,0.0
2001-07-20,0.0
2001-08-14,-44.4444
2001-08-24,100.0
2001-09-07,-50.0
2001-09-10,0.0
2001-09-18,0.0
2001-10-11,-40.0
2001-10-29,66.6667
2001-11-13,-20.0
2001-11-16,0.0
2001-11-21,-25.0
2001-11-26,-16.6667
2001-12-06,0.0
2001-12-12,0.0
2001-12-14,0.0
2001-12-19,0.0
2001-12-21,0.0
2001-12-24,0.0
2001-12-26,0.0
2001-12-27,-60.0
2001-12-31,0.0
2002-01-02,0.0
2002-01-25,0.0
2002-02-15,0.0
2002-04-12,0.0
2002-06-17,0.0
2002-06-18,0.0
2002-06-21,0.0
2002-06-28,0.0
2002-07-23,0.0
2002-08-19,0.0
2002-10-15,-98.75
2002-10-29,7900.0
2002-10-31,0.0
2002-11-26,0.0
2002-12-03,-50.0
2002-12-17,0.0
2002-12-30,-40.0
2002-12-31,0.0
2003-01-16,0.0
2003-01-30,0.0
2003-03-28,0.0
2003-05-09,0.0
2003-05-21,0.0
2003-06-23,0.0
2003-06-27,0.0
2003-07-17,0.0
2003-09-04,66.6667
2003-09-22,0.0
2003-09-29,0.0
2003-10-01,0.0
2003-10-02,0.0
2003-10-07,0.0
2003-10-13,0.0
2003-11-03,0.0
2003-12-04,0.0
2003-12-09,0.0
2003-12-11,0.0
2003-12-17,0.0
2003-12-23,0.0
2004-01-12,0.0
2004-01-22,0.0
2004-02-26,0.0
2004-03-16,0.0
2004-03-24,0.0
2004-03-25,0.0
2004-05-18,0.0
2004-05-25,0.0
2004-06-10,0.0
2004-06-23,0.0
2004-06-30,0.0
2004-07-26,-20.0
2004-11-08,150.0
2004-11-12,0.0
2004-12-09,-50.0
2004-12-13,0.0
2004-12-23,0.0
2004-12-28,0.0
2004-12-30,0.0
2005-01-18,0.0
2005-01-21,0.0
2005-02-11,0.0
2005-04-11,0.0
2005-04-21,0.0
2005-04-25,0.0
2005-04-26,700.0
2005-05-09,-87.5
2005-06-07,0.0
2005-07-19,0.0
2005-08-05,0.0
2005-08-09,0.0
2005-08-17,0.0
2005-09-29,0.0
2005-10-31,0.0
2005-12-02,0.0
2005-12-09,0.0
2005-12-30,0.0
2006-02-16,0.0
2006-04-03,-20.0
2006-04-19,0.0
2006-04-21,0.0
2006-04-26,900.0
2006-05-03,-2.5
2006-05-05,-87.1795
2006-06-22,300.0
2006-06-26,0.0
2006-07-06,25.0
2006-07-18,20.0
2006-08-11,0.0
2006-08-21,0.0
2006-08-29,-33.3333
2006-09-05,0.0
2006-09-06,0.0
2006-09-21,0.0
2006-10-04,0.0
2006-10-17,0.0
2006-10-20,0.0
2006-10-30,0.0
2006-11-29,55.0
2006-12-07,0.0
2006-12-27,3.2258
2007-01-23,368.75
2007-01-26,-33.3333
2007-01-29,100.0
2007-01-30,25.0
2007-01-31,20.0
2007-02-01,-13.3333
2007-02-05,-38.4615
2007-02-06,0.0
2007-02-09,0.0
2007-02-12,0.0
2007-02-15,18.75
2007-02-16,0.0
2007-02-22,-42.1053
2007-03-01,36.3636
2007-03-05,-26.6667
2007-03-13,-36.3636
2007-03-26,-14.2857
2007-04-02,0.0
2007-04-13,0.0
2007-04-16,0.0
2007-07-11,-16.6667
2007-07-18,100.0
2007-07-20,10.0
2007-07-23,81.8182
2007-07-24,25.0
2007-07-26,-40.0
2007-07-30,53.3333
2007-07-31,8.6957
2007-08-01,-28.0
2007-08-02,0.0
2007-08-03,-16.6667
2007-08-07,33.3333
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,25.0
2007-08-14,-20.0
2007-08-15,25.0
2007-08-21,-16.0
2007-09-07,0.0
2007-09-25,0.0
2007-09-27,0.0
2007-09-28,0.0
2007-10-08,0.0
2007-10-15,0.0
2007-10-16,0.0
2007-10-17,-28.5714
2007-10-31,-33.3333
2007-11-29,-10.0
2007-12-04,0.0
2007-12-12,11.1111
2007-12-19,-40.0
2007-12-20,0.0
2007-12-27,0.0
2007-12-31,0.0
2008-01-04,0.0
2008-01-14,-16.6667
2008-01-17,-40.0
2008-02-04,133.3333
2008-02-25,-77.8571
2008-03-10,61.2903
2008-03-11,20.0
2008-03-13,66.6667
2008-04-02,-60.0
2008-06-11,50.0
2008-07-03,0.0
2008-07-11,150.0
2008-07-17,-66.6667
2008-07-24,260.0
2008-07-25,-72.2222
2008-08-26,0.0
2008-09-08,250.0
2008-10-10,-71.4286
2008-10-15,0.0
2008-12-18,0.0
2009-02-20,0.0
2009-04-07,0.0
2009-04-14,0.0
2009-05-08,0.0
2009-05-12,0.0
2009-09-08,-40.0
2009-11-11,0.0
2009-11-17,0.0
2009-12-10,0.0
2010-01-25,0.0
2010-03-25,0.0
2010-05-20,0.0
2010-06-10,0.0
2010-07-09,0.0
2010-10-07,0.0
2010-12-03,0.0
2011-02-01,0.0
2011-03-17,-33.3333
2011-03-21,0.0
2011-08-23,0.0
2012-01-24,0.0
2012-04-11,0.0
2012-06-15,10.0
2012-06-18,-90.9091
2012-10-23,1000.0
2012-11-08,0.0
2012-12-18,0.0
2012-12-31,0.0
2013-01-11,0.0
2013-03-18,0.0
2013-06-18,0.0
2013-06-27,0.0
2013-07-16,0.0
2013-12-16,0.0
2014-04-21,0.0
2014-06-16,0.0
2014-08-25,0.0
2014-10-20,0.0
2014-12-03,0.0
2014-12-08,0.0
2015-03-17,363.6364
2015-04-06,-78.4314
2015-04-30,0.0
2015-05-27,0.0
2015-06-01,0.0
2015-06-15,0.0
2015-12-29,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-08-24,9.0909
2016-12-12,0.0
2016-12-19,0.0
2017-03-30,0.0
2017-04-24,74.7396
2017-08-24,-42.772
2017-08-30,0.0
2018-03-06,0.0
2018-03-16,-16.6667
2018-06-01,100.0
2018-06-05,0.0
2018-06-07,0.0
2018-06-13,0.0
2018-06-21,0.0
2018-06-27,50.0
2018-07-23,0.0
2018-08-20,0.0
2018-09-21,-50.0
2018-10-08,166.6667
2018-10-11,-47.5
2018-11-05,0.0
2018-11-19,0.0
2018-11-20,-28.5714
2019-01-28,-13.3333
2019-02-15,53.8462
2019-02-21,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-03-08,90.0
2019-03-11,-2.6316
2019-03-12,-18.9189
2019-03-13,16.6667
2019-03-14,-1.4285999999999999
2019-03-15,-0.029
2019-03-18,0.0
2019-03-19,-4.3201
2019-03-20,0.0
2019-03-22,-0.4545
2019-03-25,0.4566
2019-03-29,-9.0909
2019-04-01,-3.3333
2019-04-02,-13.7931
2019-04-03,0.0
2019-04-05,0.0
2019-04-16,0.0
2019-04-17,0.0
2019-04-26,0.0
2019-04-29,40.0
2019-04-30,-21.2857
2019-05-01,27.0417
2019-05-02,-22.7143
2019-05-03,-0.1848
2019-05-06,18.5185
2019-05-08,-21.875
2019-05-09,-26.8
2019-05-10,3.8251
2019-05-13,-42.1053
2019-05-14,-29.0909
2019-05-15,2.5641
2019-05-16,62.5
2019-05-17,-18.4615
2019-05-20,-5.6604
2019-05-21,20.1
2019-05-22,-15.9034
2019-05-23,0.0
2019-05-24,-13.7624
2019-05-28,1.6073
2019-05-29,1.6949
2019-05-30,22.2222
2019-05-31,20.0
2019-06-03,-34.8485
2019-06-04,16.2791
2019-06-05,0.0
2019-06-06,-47.6
2019-06-07,52.6718
2019-06-10,1.4375
2019-06-11,10.9057
2019-06-12,-16.6667
2019-06-13,32.0
2019-06-14,4.5455
2019-06-17,-11.3527
2019-06-18,34.0599
2019-06-19,-8.5366
2019-06-20,-20.0889
2019-06-21,-13.2369
2019-06-24,-10.2564
2019-06-25,0.0
2019-06-26,-14.2857
2019-06-27,0.0
2019-06-28,16.6667
2019-07-01,9.2857
2019-07-02,-17.647100000000002
2019-07-03,-18.254
2019-07-05,-3.3204000000000002
2019-07-08,11.4682
2019-07-09,-19.009
2019-07-10,5.673
2019-07-11,-13.6842
2019-07-12,-12.1951
2019-07-15,25.0
2019-07-16,-5.5556
2019-07-17,5.2941
2019-07-18,-15.1955
2019-07-19,10.6719
2019-07-22,-20.9524
2019-07-23,-0.3012
2019-07-24,26.8882
2019-07-25,-23.8095
2019-07-26,0.3125
2019-07-29,19.9377
2019-07-30,9.0909
2019-07-31,3.5714
2019-08-01,-19.5402
2019-08-02,14.2857
2019-08-05,-22.75
2019-08-06,29.1262
2019-08-07,-24.812
2019-08-08,30.0
2019-08-09,-5.1282
2019-08-12,-16.2162
2019-08-13,29.0323
2019-08-14,0.0
2019-08-15,-7.5
2019-08-16,-35.0
2019-08-19,28.8981
2019-08-20,12.9032
2019-08-21,2.8571
2019-08-22,-20.8333
2019-08-23,-11.5789
2019-08-26,8.9286
2019-08-27,1.8215
2019-08-28,0.0
2019-08-29,6.619
2019-08-30,-12.651
2019-09-03,11.0257
2019-09-04,0.346
2019-09-05,-25.0
2019-09-06,5.2874
2019-09-09,17.4672
2019-09-11,0.0
2019-09-12,-25.6506
2019-09-13,-0.5
2019-09-16,0.0
2019-09-17,-4.5226
2019-09-18,5.2632
2019-09-19,-5.0
2019-09-20,-5.2632
2019-09-23,29.3333
2019-09-24,-0.5584
2019-09-25,-21.3823
2019-09-27,0.0
2019-09-30,-8.7912
2019-10-01,16.8675
2019-10-02,3.0928
2019-10-03,0.0
2019-10-04,-19.0
2019-10-07,4.9383
2019-10-08,-8.8235
2019-10-09,2.5806
2019-10-10,9.434
2019-10-11,-10.9195
2019-10-14,-3.2258
2019-10-15,6.6667
2019-10-16,-6.25
2019-10-17,0.0
2019-10-18,0.0
2019-10-21,-19.3333
2019-10-22,7.438
2019-10-23,-7.6923
2019-10-25,8.3333
2019-10-28,23.0769
2019-10-29,-6.25
2019-10-30,-2.0
2019-10-31,-12.2449
2019-11-01,0.7752
2019-11-04,0.0
2019-11-05,38.4615
2019-11-06,5.0
2019-11-07,-23.2804
2019-11-08,0.0
2019-11-13,30.3448
2019-11-14,-21.6931
2019-11-15,27.7027
2019-11-18,-24.8677
2019-11-19,-15.493
2019-11-20,0.0
2019-11-22,50.0
2019-11-25,-33.3333
2019-11-26,0.0
2019-11-27,0.0
2019-12-02,-15.8333
2019-12-03,48.5149
2019-12-04,0.0
2019-12-05,-5.3333
2019-12-06,12.6761
2019-12-09,-6.875
2019-12-10,0.0
2019-12-11,-26.1745
2019-12-12,-7.2727
2019-12-13,7.8431
2019-12-16,43.6364
2019-12-17,-24.0506
2019-12-18,-8.3333
2019-12-19,8.1818
2019-12-20,9.2437
2019-12-23,-18.4615
2019-12-24,0.0
2019-12-26,25.0
2019-12-30,-20.7547
2019-12-31,50.4762
2020-01-02,-33.5443
2020-01-03,0.0
2020-01-06,-2.8571
2020-01-07,0.0
2020-01-08,29.902
2020-01-09,5.6604
2020-01-10,0.0
2020-01-13,-17.8571
2020-01-14,6.9565
2020-01-15,5.6911000000000005
2020-01-17,-3.8462
2020-01-21,-4.0
2020-01-22,5.0
2020-01-23,-19.0476
2020-01-24,18.1373
2020-01-27,15.3527
2020-01-28,-26.6187
2020-01-30,0.0
2020-02-03,4.902
2020-02-05,-6.5421
2020-02-06,0.0
2020-02-10,0.0
2020-02-11,-22.0
2020-02-12,13.461500000000001
2020-02-13,35.5932
2020-02-14,0.0
2020-02-18,12.5
2020-02-19,-18.6889
2020-02-20,-8.9004
2020-02-24,-29.0
2020-02-25,1.4085
2020-02-26,-2.7778
2020-03-02,-18.5714
2020-03-03,0.0
2020-03-04,54.386
2020-03-05,-35.2273
2020-03-10,5.2632
2020-03-13,48.3333
2020-03-16,-35.9551
2020-03-17,5.2632
2020-03-18,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-30,25.0
2020-04-01,0.0
2020-04-02,26.6667
2020-04-06,-15.7895
2020-04-07,-25.625
2020-04-08,0.8403
2020-04-09,0.0
2020-04-13,21.6667
2020-04-14,64.3836
2020-04-15,25.0
2020-04-16,0.0
2020-04-17,13.3333
2020-04-20,-11.7647
2020-04-21,-10.3333
2020-04-22,-3.3457
2020-04-23,46.1538
2020-04-24,54.2105
2020-04-27,-36.8601
2020-04-28,25.4054
2020-04-29,-15.9483
2020-05-01,-66.1538
2020-05-04,195.4545
2020-05-05,33.3333
2020-05-06,-23.0769
2020-05-07,40.0
2020-05-08,25.0
2020-05-11,-14.2857
2020-05-12,-5.0
2020-05-14,0.0
2020-05-15,5.2632
2020-05-18,10.0
2020-05-19,-12.1212
2020-05-20,18.9655
2020-05-21,0.0
2020-05-22,-18.8406
2020-05-26,13.2143
2020-05-27,4.1009
2020-05-28,0.0
2020-05-29,21.2121
2020-06-01,7.25
2020-06-02,0.0
2020-06-03,0.2331
2020-06-04,-4.6512
2020-06-05,-24.3902
2020-06-08,12.9032
2020-06-10,0.0
2020-06-11,25.7143
2020-06-12,-9.0909
2020-06-15,-4.5
2020-06-16,-29.0576
2020-06-17,29.1513
2020-06-18,-30.0
2020-06-19,2.0408
2020-06-22,-28.0
2020-06-23,38.8889
2020-06-24,20.0
2020-06-25,0.0
2020-06-26,-16.6667
2020-06-29,-32.0
2020-06-30,0.5882
2020-07-01,69.5906
2020-07-02,-41.3793
2020-07-06,-2.9412000000000003
2020-07-07,-3.0303
2020-07-08,50.0
2020-07-09,-8.3333
2020-07-10,27.2727
2020-07-13,-39.2857
2020-07-14,-17.647100000000002
2020-07-15,-13.5714
2020-07-16,7.0248
2020-07-17,8.1081
2020-07-20,-14.2857
2020-07-21,16.6667
2020-07-22,2.8571
2020-07-23,-2.7778
2020-07-24,-20.7143
2020-07-27,0.9009
2020-07-29,24.1071
2020-07-30,-7.1942
2020-07-31,-13.1783
