ticker,NMKEF US Equity
2011-06-13,-3.1918
2011-06-15,-0.486
2011-06-16,3.6959
2011-06-28,-5.3939
2011-07-11,-11.6667
2011-07-19,-0.8805
2011-07-21,19.2893
2011-07-22,10.8511
2011-07-27,-8.3493
2011-07-29,-5.7592
2011-08-02,0.6667
2011-08-03,-3.9735
2011-08-05,-17.7011
2011-08-09,-3.0726
2011-08-12,6.6282
2011-08-15,8.1081
2011-08-19,-7.5
2011-08-23,-4.5946
2011-08-31,33.1445
2011-09-02,-2.3404
2011-09-14,-11.5468
2011-09-16,9.1133
2011-09-23,-11.0609
2011-09-30,-10.4061
2011-10-07,7.6487
2011-10-11,1.3158
2011-10-12,1.6558000000000002
2011-10-14,0.0319
2011-10-27,6.689
2011-11-08,-11.417
2011-11-11,6.4865
2011-11-17,-3.5533
2011-11-18,1.5789
2011-11-21,-4.1451
2011-12-09,-2.1622
2011-12-12,1.6575
2011-12-13,-0.2717
2011-12-14,-2.3672
2011-12-21,1.5873
2011-12-29,5.7349
2012-01-04,-5.5538
2012-01-06,-7.8404
2012-01-23,4.7761
2012-01-24,-2.849
2012-02-07,1.7595
2012-02-16,8.6455
2012-02-29,6.4987
2012-03-02,2.1171
2012-03-05,0.0
2012-03-16,0.0
2012-03-22,0.0
2012-03-23,1.4634
2012-03-26,0.4808
2012-03-27,-0.9569
2012-03-29,-8.2126
2012-04-03,0.0
2012-04-10,-4.4737
2012-04-11,9.3664
2012-04-19,-1.7317
2012-04-27,-0.801
2012-05-23,-1.1951
2012-05-25,-0.6211
2012-05-30,-1.3158
2012-06-06,-3.2
2012-06-15,-3.5813
2012-06-18,-0.2857
2012-06-20,8.9362
2012-06-25,-7.3648
2012-07-13,-0.3372
2012-07-16,0.1425
2012-07-17,0.2845
2012-07-27,11.773
2012-08-23,-6.8528
2012-08-24,8.7193
2012-08-27,-9.6805
2012-09-27,39.2993
2012-09-28,14.5418
2012-10-01,5.3913
2012-10-03,-1.8152
2012-10-09,-14.6218
2012-10-15,-7.3081
2012-10-16,-2.5219
2012-10-17,5.8824
2012-10-25,-17.284
2012-10-31,1.2438
2012-11-01,-2.457
2012-11-06,2.0623
2012-11-12,8.0981
2012-11-14,-1.8265
2012-12-03,1.2791000000000001
2012-12-14,14.1217
2012-12-19,-3.2193
2012-12-26,-4.7036999999999995
2013-01-04,5.5495
2013-01-09,0.8655
2013-01-18,0.0
2013-01-23,3.1506
2013-01-28,-3.4516999999999998
2013-02-01,0.5787
2013-02-04,0.9334
2013-02-08,-4.9405
2013-02-11,-3.2249
2013-03-05,-18.0666
2013-03-08,6.4874
2013-03-14,-12.6263
2013-03-21,9.8266
2013-03-22,-4.2105
2013-03-27,2.0604
2013-04-02,-10.6662
2013-04-03,-24.3691
2013-04-04,-3.9840999999999998
2013-04-15,-1.3226
2013-04-17,-9.0145
2013-04-18,-8.7233
2013-04-22,-8.8608
2013-05-08,0.0
2013-05-09,-22.2222
2013-05-15,-3.6607
2013-05-17,2.9194
2013-05-24,15.2634
2013-06-07,25.0
2013-07-08,-17.0938
2013-07-16,-9.5364
2013-08-20,-23.3333
2013-09-12,16.5217
2013-10-09,8.209
2013-10-11,3.4483
2013-10-17,-20.6667
2013-10-18,0.0
2013-10-24,-17.2269
2013-10-28,12.6904
2013-10-31,-27.9279
2013-11-11,45.0
2013-11-15,-4.3103
2013-11-26,-10.8108
2013-12-02,-5.3662
2013-12-05,20.6137
2013-12-09,-15.1549
2013-12-12,8.4746
2013-12-16,0.9615
2013-12-23,-3.2143
2013-12-26,-5.5351
2014-01-14,7.2917
2014-01-17,-4.8544
2014-01-22,-5.4209
2014-01-30,4.2481
2014-02-28,42.8202
2014-03-03,-9.4203
2014-03-05,-4.0
2014-03-10,19.5833
2014-03-12,10.1045
2014-03-18,-1.8987
2014-03-19,-19.3548
2014-03-20,-15.2
2014-03-28,7.2524
2014-04-02,-14.5135
2014-04-03,7.8457
2014-04-08,-4.5915
2014-04-14,10.0
2014-04-16,-8.806799999999999
2014-04-21,-6.9782
2014-05-05,20.5626
2014-05-06,-1.6667
2014-05-07,-9.6045
2014-05-08,15.0
2014-05-14,-3.4783
2014-05-20,-11.1486
2014-05-29,3.4221
2014-05-30,-14.5221
2014-06-02,-1.362
2014-06-04,22.093
2014-06-05,0.4762
2014-06-09,-10.9005
2014-06-11,0.0
2014-06-16,4.2553
2014-07-02,-1.6582
2014-07-07,17.2503
2014-07-14,11.9469
2014-07-15,5.9289
2014-07-17,8.209
2014-07-18,-2.069
2014-07-22,15.8451
2014-07-25,-8.8146
2014-07-30,26.6667
2014-07-31,-15.7895
2014-08-04,9.375
2014-08-06,-3.4286
2014-08-15,12.6109
2014-08-18,16.913
2014-08-20,-10.1124
2014-08-26,-3.9063
2014-08-27,15.6098
2014-08-28,-3.5443
2014-08-29,7.3199
2014-09-02,0.2717
2014-09-03,-13.2791
2014-09-04,3.0
2014-09-05,-9.2233
2014-09-08,15.9425
2014-09-10,-7.7544
2014-09-11,-7.5
2014-09-15,18.5473
2014-09-17,-1.5104
2014-09-19,-17.6794
2014-09-22,11.0721
2014-09-23,0.0949
2014-09-24,-9.9589
2014-09-25,-6.7416
2014-09-26,-11.4458
2014-09-30,11.0119
2014-10-06,-5.0172
2014-10-16,-1.2903
2014-10-20,-11.1111
2014-10-21,2.9412000000000003
2014-11-03,2.5
2014-11-05,4.5296
2014-11-10,-6.25
2014-11-14,8.7111
2014-11-20,0.0818
2014-12-02,-11.1111
2014-12-03,2.2059
2014-12-05,27.5629
2014-12-08,-2.7846
2014-12-09,-10.0798
2014-12-22,3.2258
2015-01-02,0.0
2015-01-05,-2.3828
2015-01-07,-11.6447
2015-01-15,-7.4728
2015-01-20,19.9217
2015-02-09,-0.4082
2015-02-13,3.8525
2015-02-18,0.0789
2015-02-19,-2.2082
2015-02-20,-11.1694
2015-02-23,-0.4085
2015-02-24,1.2306
2015-02-25,-0.9455
2015-03-02,0.0
2015-03-09,1.8182
2015-03-13,-7.2321
2015-03-16,17.95
2015-03-17,-17.4623
2015-03-19,4.1522
2015-03-23,2.5154
2015-03-24,-2.963
2015-03-27,1.145
2015-03-30,-3.7736
2015-04-02,10.098
2015-04-07,-2.3152
2015-04-13,-5.8341
2015-04-15,-1.2585
2015-04-17,7.598
2015-04-21,-0.8656
2015-04-22,1.3787
2015-04-23,-5.2584
2015-04-24,-2.3923
2015-04-27,5.098
2015-04-28,0.0
2015-04-29,14.6455
2015-04-30,-11.4727
2015-05-01,-0.7353
2015-05-04,-1.4815
2015-05-06,1.5038
2015-05-08,4.9536999999999995
2015-05-11,9.4839
2015-05-15,-3.3038
2015-05-19,-5.3333
2015-05-20,-9.9912
2015-06-01,11.1002
2015-06-02,-2.1127
2015-06-10,-3.5971
2015-06-23,1.3526
2015-06-25,0.046
2015-07-02,-1.4719
2015-07-14,-2.1942
2015-07-16,-2.2434
2015-07-20,3.8086
2015-07-30,18.0151
2015-07-31,-3.6269
2015-08-03,11.7039
2015-08-04,-6.6272
2015-08-05,7.0975
2015-08-06,2.4065
2015-08-07,-1.9523000000000001
2015-08-17,8.444
2015-08-18,-3.3662
2015-08-20,-4.3631
2015-08-26,-5.0773
2015-08-31,29.0698
2015-09-01,3.3033
2015-09-02,10.0581
2015-09-03,1.6904
2015-09-04,3.8442
2015-09-08,-0.7004
2015-09-10,-20.2015
2015-09-16,2.5253
2015-09-18,9.4212
2015-09-25,-9.5104
2015-09-29,2.8918
2015-10-07,3.9589
2015-10-08,3.0233
2015-10-12,3.8375
2015-10-13,-5.5707
2015-10-14,0.0
2015-10-15,1.295
2015-10-16,3.0114
2015-10-19,-0.7998
2015-10-20,-0.3614
2015-10-21,-6.25
2015-10-22,4.7619
2015-10-23,-0.1705
2015-10-27,-0.7399
2015-10-28,-3.383
2015-10-29,3.6499
2015-10-30,13.7704
2015-11-02,-0.5536
2015-11-03,-7.7429
2015-11-05,2.825
2015-11-09,6.8552
2015-11-10,9.1862
2015-11-11,-1.6004
2015-11-12,4.1357
2015-11-13,2.9897
2015-11-16,2.1447
2015-11-17,8.5896
2015-11-19,-8.5547
2015-11-20,-6.3007
2015-11-23,-17.5747
2015-11-24,0.4425
2015-11-25,7.1311
2015-12-01,18.9668
2015-12-02,-5.8544
2015-12-03,0.0459
2015-12-04,2.7523
2015-12-07,0.8929
2015-12-08,-2.3673
2015-12-10,-3.3084
2015-12-11,3.3747
2015-12-14,2.2897
2015-12-16,6.9814
2015-12-17,-5.5728
2015-12-18,-1.7113
2015-12-21,0.1116
2015-12-28,17.369
2015-12-29,-9.2705
2015-12-30,3.8106999999999998
2015-12-31,6.4946
2016-01-04,-0.6439
2016-01-05,-2.5925000000000002
2016-01-06,-4.9315
2016-01-07,1.1527
2016-01-08,5.4538
2016-01-11,-1.7175
2016-01-12,-6.5973
2016-01-13,-0.925
2016-01-15,-4.7316
2016-01-19,2.5612
2016-01-20,-6.0803
2016-01-22,6.474
2016-01-25,-6.6015
2016-01-26,-1.674
2016-01-27,-1.6316000000000002
2016-01-28,7.6923
2016-01-29,-7.1429
2016-02-01,0.3846
2016-02-02,18.7739
2016-02-03,-2.3589
2016-02-08,-3.3657
2016-02-09,2.7778
2016-02-12,-2.7235
2016-02-16,-5.7277000000000005
2016-02-17,5.1916
2016-02-18,-0.3879
2016-02-19,0.3894
2016-02-22,1.2716
2016-02-23,-3.5752
2016-02-24,4.5244
2016-02-25,1.2458
2016-02-26,0.5422
2016-02-29,1.3275000000000001
2016-03-01,3.6233
2016-03-02,3.8917
2016-03-03,5.5714
2016-03-04,4.3588000000000005
2016-03-07,12.8409
2016-03-08,-2.8754999999999997
2016-03-09,7.1811
2016-03-10,4.3785
2016-03-11,11.9369
2016-03-14,-0.4024
2016-03-15,-2.399
2016-03-16,-1.1255
2016-03-17,8.8578
2016-03-18,-0.6731
2016-03-21,1.9361000000000002
2016-03-22,-1.0684
2016-03-23,-3.7917
2016-03-24,3.3051
2016-03-28,-2.8371
2016-03-29,0.5343
2016-03-30,-1.718
2016-03-31,4.9547
2016-04-01,-2.3964
2016-04-04,19.7152
2016-04-05,-2.2765
2016-04-06,15.7083
2016-04-07,0.0635
2016-04-08,14.5006
2016-04-11,15.5612
2016-04-12,-4.911
2016-04-13,-15.8683
2016-04-14,8.9983
2016-04-15,4.3123000000000005
2016-04-18,7.2289
2016-04-19,4.361
2016-04-20,-5.2554
2016-04-21,-2.7912
2016-04-22,-1.9069
2016-04-25,3.6794000000000002
2016-04-26,5.3592
2016-04-27,1.4182000000000001
2016-04-28,-4.3902
2016-04-29,2.8548999999999998
2016-05-02,0.6495
2016-05-03,-2.0106
2016-05-04,-1.9895
2016-05-05,-0.3607
2016-05-06,0.4969
2016-05-09,-1.2149
2016-05-10,4.9407
2016-05-11,5.4507
2016-05-12,-1.7898
2016-05-13,-3.3882
2016-05-16,3.2755
2016-05-17,2.7891
2016-05-18,2.8417
2016-05-19,9.7804
2016-05-20,10.5455
2016-05-23,11.0197
2016-05-24,4.787
2016-05-25,-3.8614
2016-05-26,-3.6765
2016-05-27,2.834
2016-05-31,2.9693
2016-06-01,-0.9732
2016-06-02,1.1921
2016-06-03,-4.0872
2016-06-06,-2.3393
2016-06-07,-5.4387
2016-06-08,-12.2798
2016-06-09,13.2523
2016-06-10,-9.2999
2016-06-13,3.8423
2016-06-14,-0.5751
2016-06-15,-3.9616
2016-06-16,-0.2102
2016-06-17,0.2448
2016-06-20,2.4935
2016-06-21,0.7592
2016-06-22,-0.902
2016-06-23,2.1201
2016-06-24,-5.8859
2016-06-27,-5.3878
2016-06-28,0.5859
2016-06-29,1.7779
2016-06-30,-0.7929
2016-07-05,-13.2512
2016-07-06,-1.0045
2016-07-07,7.0189
2016-07-08,-2.7137000000000002
2016-07-11,-1.9223
2016-07-12,-0.4386
2016-07-13,5.7682
2016-07-14,-2.3168
2016-07-15,-0.5596
2016-07-18,-2.5057
2016-07-19,-5.4769
2016-07-20,-7.59
2016-07-21,-6.4275
2016-07-22,13.242
2016-07-25,-4.967
2016-07-26,-2.0156
2016-07-27,5.5015
2016-07-28,1.3301
2016-07-29,7.5626
2016-08-01,2.9192
2016-08-02,-0.1078
2016-08-03,0.897
2016-08-04,-1.2299
2016-08-05,-3.5192
2016-08-08,0.6453
2016-08-09,-1.617
2016-08-10,-3.3366
2016-08-11,-0.3298
2016-08-12,1.1764999999999999
2016-08-15,3.8952999999999998
2016-08-16,2.8539
2016-08-17,-0.1224
2016-08-18,-0.5992
2016-08-19,-2.3839
2016-08-22,-3.4386
2016-08-23,0.6759
2016-08-24,-5.9337
2016-08-25,2.2792
2016-08-26,0.3977
2016-08-29,0.8744
2016-08-30,-3.3931
2016-08-31,0.5061
2016-09-01,3.5251
2016-09-02,6.1321
2016-09-06,2.2917
2016-09-07,-1.2763
2016-09-08,0.1582
2016-09-09,-0.1579
2016-09-12,2.9638
2016-09-13,-2.7583
2016-09-14,4.3956
2016-09-15,9.473700000000001
2016-09-16,5.7692
2016-09-19,-6.6818
2016-09-20,0.3105
2016-09-21,3.3991
2016-09-22,-2.3188
2016-09-23,4.6514
2016-09-26,-0.3216
2016-09-27,2.195
2016-09-28,2.1647
2016-09-29,1.8981
2016-09-30,6.0161
2016-10-03,-1.9306999999999999
2016-10-04,-11.6667
2016-10-05,2.8302
2016-10-06,-8.6583
2016-10-07,-6.7608
2016-10-10,6.093
2016-10-11,-5.54
2016-10-12,-0.571
2016-10-13,12.2905
2016-10-14,-3.2734
2016-10-17,-0.3484
2016-10-18,2.8778
2016-10-19,0.2245
2016-10-20,-1.1927
2016-10-21,-2.6654
2016-10-24,-1.2905
2016-10-25,-2.551
2016-10-26,5.6545
2016-10-27,-2.4901
2016-10-28,0.4574
2016-10-31,6.235
2016-11-01,-4.3214
2016-11-02,-4.442
2016-11-03,1.6341
2016-11-04,-3.1068
2016-11-07,4.7203
2016-11-08,2.0202
2016-11-09,-1.5655999999999999
2016-11-10,-1.4019
2016-11-11,-3.0732
2016-11-14,1.8813
2016-11-15,-2.686
2016-11-16,-2.3355
2016-11-17,3.1522
2016-11-18,4.2874
2016-11-21,-1.9072
2016-11-22,1.5514999999999999
2016-11-23,-3.4741
2016-11-25,1.4712
2016-11-28,-2.4272
2016-11-29,1.2471
2016-11-30,0.0655
2016-12-01,-2.141
2016-12-02,0.0937
2016-12-05,0.0
2016-12-06,-1.2833999999999999
2016-12-07,-5.3494
2016-12-08,0.8442
2016-12-09,1.0074
2016-12-12,6.6442
2016-12-13,1.3699
2016-12-14,-6.4449
2016-12-15,-0.8194
2016-12-16,-0.6862
2016-12-19,0.3948
2016-12-20,1.1236
2016-12-21,1.3472
2016-12-22,-0.6578
2016-12-23,-1.7795999999999998
2016-12-27,1.6433
2016-12-28,1.2091
2016-12-29,0.8123
2016-12-30,-0.325
2017-01-03,-1.4809999999999999
2017-01-04,6.9439
2017-01-05,3.2691
2017-01-06,4.9326
2017-01-09,6.6286000000000005
2017-01-10,-3.5379
2017-01-11,2.1867
2017-01-12,0.317
2017-01-13,3.8375
2017-01-17,-4.8043
2017-01-18,-3.2313
2017-01-19,-1.8289
2017-01-20,0.7993
2017-01-23,-1.5203
2017-01-24,0.6417
2017-01-25,2.0212
2017-01-26,4.7818000000000005
2017-01-27,0.7484
2017-01-30,-3.5858
2017-01-31,-0.672
2017-02-01,0.8573
2017-02-02,0.451
2017-02-03,1.6234
2017-02-06,-0.5891
2017-02-07,2.1141
2017-02-08,-0.8929
2017-02-09,-0.9009
2017-02-10,1.3977
2017-02-13,0.5323
2017-02-14,0.7748
2017-02-15,-2.6549
2017-02-16,0.9091
2017-02-17,0.0
2017-02-21,-3.6318
2017-02-22,-3.6342
2017-02-23,1.7644
2017-02-24,-1.8112
2017-02-27,-4.3689
2017-02-28,-0.5076
2017-03-01,2.8763
2017-03-02,1.1717
2017-03-03,-1.8505
2017-03-06,-1.1737
2017-03-07,-4.0619
2017-03-08,-2.0215
2017-03-09,1.2903
2017-03-10,2.0833
2017-03-13,1.8782999999999999
2017-03-14,4.1148
2017-03-15,3.6949
2017-03-16,-4.6977
2017-03-17,-0.7937
2017-03-20,-0.8313
2017-03-21,0.8382
2017-03-22,1.5
2017-03-23,-2.8695
2017-03-24,-0.5959
2017-03-27,0.4082
2017-03-28,0.6098
2017-03-29,-0.5051
2017-03-30,1.0152
2017-03-31,-1.005
2017-04-03,-1.9162
2017-04-04,3.9721
2017-04-05,-0.9333
2017-04-06,-0.3957
2017-04-07,-0.8449
2017-04-10,2.7663
2017-04-11,0.0
2017-04-12,-3.8304
2017-04-13,-0.0193
2017-04-17,-1.1327
2017-04-18,-1.4712
2017-04-19,-3.6997999999999998
2017-04-20,-0.2058
2017-04-21,-0.4881
2017-04-24,0.3661
2017-04-25,-5.2863
2017-04-26,3.9753
2017-04-27,-2.5372
2017-04-28,-0.3299
2017-05-01,-1.1872
2017-05-02,0.5461
2017-05-03,-1.5064
2017-05-04,-6.1176
2017-05-05,6.3753
2017-05-08,0.2503
2017-05-09,-0.5141
2017-05-10,-1.9637
2017-05-11,-1.2199
2017-05-12,-0.7547
2017-05-15,-0.4532
2017-05-16,-2.1219
2017-05-17,-0.3547
2017-05-18,2.9114
2017-05-19,2.091
2017-05-22,6.0241
2017-05-23,-4.6591000000000005
2017-05-24,6.2947
2017-05-25,-3.0065
2017-05-26,-2.8902
2017-05-30,8.5342
2017-05-31,-0.7747
2017-06-01,-1.6374
2017-06-02,0.5619
2017-06-05,-1.9906000000000001
2017-06-06,0.6043
2017-06-07,-2.5162
2017-06-08,0.4767
2017-06-09,-0.9257
2017-06-12,2.7797
2017-06-13,-9.0909
2017-06-14,0.5775
2017-06-15,-2.6087
2017-06-16,2.4833
2017-06-19,0.2254
2017-06-20,0.0124
2017-06-21,-2.3106
2017-06-22,-1.4496
2017-06-23,0.4903
2017-06-26,-1.3867
2017-06-27,2.0651
2017-06-28,1.5487
2017-06-29,-1.8843999999999999
2017-06-30,-1.5877
2017-07-03,2.7843
2017-07-05,-4.9241
2017-07-06,1.8506
2017-07-07,-0.2614
2017-07-10,1.0485
2017-07-11,1.8157999999999999
2017-07-12,1.6943000000000001
2017-07-13,0.7892
2017-07-14,1.8519
2017-07-17,0.5308
2017-07-18,-1.2806
2017-07-19,0.9468
2017-07-20,1.8758
2017-07-21,-1.363
2017-07-24,1.4667
2017-07-25,0.657
2017-07-26,2.4211
2017-07-27,5.4461
2017-07-28,7.4725
2017-07-31,3.2720000000000002
2017-08-01,-2.5654
2017-08-02,-1.1675
2017-08-03,-0.8842
2017-08-04,1.3071
2017-08-07,1.925
2017-08-08,-5.4651
2017-08-09,-1.169
2017-08-10,-1.3978
2017-08-11,-3.5987
2017-08-14,4.4683
2017-08-15,0.7038
2017-08-16,3.6452
2017-08-17,-1.8187
2017-08-18,1.1021
2017-08-21,-1.62
2017-08-22,0.0266
2017-08-23,-2.2888
2017-08-24,2.1739
2017-08-25,1.0638
2017-08-28,1.3684
2017-08-29,-0.54
2017-08-30,0.7517
2017-08-31,4.6632
2017-09-01,1.5842
2017-09-05,0.7602
2017-09-06,0.1064
2017-09-07,0.8213
2017-09-08,2.4535
2017-09-11,8.4752
2017-09-12,-4.2773
2017-09-13,1.6757
2017-09-14,2.2417
2017-09-15,1.3953
2017-09-18,3.4188
2017-09-19,-0.6364
2017-09-20,-3.7096
2017-09-21,0.1987
2017-09-22,-0.0086
2017-09-25,-5.1642
2017-09-26,3.4
2017-09-27,-0.1495
2017-09-28,1.2591
2017-09-29,-0.9565
2017-10-02,1.8437000000000001
2017-10-03,1.3793
2017-10-04,-0.5102
2017-10-05,-1.7094
2017-10-06,1.7391
2017-10-09,2.5641
2017-10-10,-2.5
2017-10-11,-1.8803
2017-10-12,0.9582
2017-10-13,-0.7765
2017-10-16,2.6087
2017-10-17,-0.8475
2017-10-18,1.5128
2017-10-19,11.0045
2017-10-20,-4.4296
2017-10-23,12.6905
2017-10-24,-1.655
2017-10-25,0.2578
2017-10-26,1.75
2017-10-27,0.3861
2017-10-30,0.0
2017-10-31,0.3427
2017-11-01,-4.523
2017-11-02,-5.1241
2017-11-03,-2.2927
2017-11-06,4.7244
2017-11-07,0.5789
2017-11-08,-1.2484
2017-11-09,1.4383
2017-11-10,2.1343
2017-11-13,-0.6284
2017-11-14,-3.2868
2017-11-15,-1.9083
2017-11-16,1.5269
2017-11-17,0.7711
2017-11-20,1.5152
2017-11-21,1.4925
2017-11-22,2.1691
2017-11-24,4.0518
2017-11-27,0.2905
2017-11-28,6.2069
2017-11-29,-3.8961
2017-11-30,2.7027
2017-12-01,3.2237
2017-12-04,8.84
2017-12-05,-2.7405
2017-12-06,-0.4335
2017-12-07,1.9471
2017-12-08,1.5836999999999999
2017-12-11,1.5998999999999999
2017-12-12,-0.9885
2017-12-13,-2.6236
2017-12-14,-0.1848
2017-12-15,-5.5599
2017-12-18,0.5438
2017-12-19,0.8742
2017-12-20,1.0038
2017-12-21,2.4259
2017-12-22,1.2535
2017-12-26,5.3509
2017-12-27,0.0
2017-12-28,5.8248999999999995
2017-12-29,-0.8382
2018-01-02,0.14
2018-01-03,-1.6129
2018-01-04,1.623
2018-01-05,1.0916
2018-01-08,2.6543
2018-01-09,-5.6946
2018-01-10,-3.8516
2018-01-11,-8.109
2018-01-12,3.2338
2018-01-16,-0.9277
2018-01-17,-3.9523
2018-01-18,-6.9385
2018-01-19,-4.0204
2018-01-22,1.5522
2018-01-23,8.1519
2018-01-24,-1.9102000000000001
2018-01-25,-0.6579
2018-01-26,-1.3245
2018-01-29,0.6711
2018-01-30,-6.0
2018-01-31,-0.5887
2018-02-01,-4.3376
2018-02-02,-11.1865
2018-02-05,-3.5183
2018-02-06,13.0548
2018-02-07,4.2802
2018-02-08,-6.2454
2018-02-09,0.7874
2018-02-12,2.5469
2018-02-13,-1.7218
2018-02-14,1.5504
2018-02-15,-1.2519
2018-02-16,-0.2783
2018-02-20,3.2791
2018-02-21,-1.6061999999999999
2018-02-22,-0.1373
2018-02-23,0.8326
2018-02-26,-9.0909
2018-02-27,1.5833
2018-02-28,-7.6046
2018-03-01,-4.1108
2018-03-02,-6.3241
2018-03-05,3.6869
2018-03-06,-1.9924
2018-03-07,-1.7605
2018-03-08,0.0
2018-03-09,3.198
2018-03-12,0.1823
2018-03-13,-2.3176
2018-03-14,-3.6372999999999998
2018-03-15,2.7571
2018-03-16,4.9505
2018-03-19,4.717
2018-03-20,-4.5045
2018-03-21,-0.9434
2018-03-22,-1.6476
2018-03-23,-2.1981
2018-03-26,0.9901
2018-03-27,-1.9607999999999999
2018-03-28,-5.4
2018-03-29,6.7653
2018-04-02,-3.4653
2018-04-03,-8.3282
2018-04-04,2.0586
2018-04-05,1.9513
2018-04-06,14.5699
2018-04-09,0.4223
2018-04-10,-1.8692
2018-04-11,-3.0762
2018-04-12,1.1103
2018-04-13,2.2449
2018-04-16,0.7509
2018-04-17,-3.7453
2018-04-18,0.0882
2018-04-19,0.8617
2018-04-20,0.0
2018-04-23,-3.4563
2018-04-24,-0.9453
2018-04-25,-1.5228000000000002
2018-04-26,-1.0309
2018-04-27,3.9823
2018-04-30,1.1791
2018-05-01,0.0
2018-05-02,-0.0099
2018-05-03,0.5644
2018-05-04,0.4332
2018-05-07,1.6373
2018-05-08,-4.5047
2018-05-09,2.7778
2018-05-10,1.1106
2018-05-11,0.1166
2018-05-14,-3.2816
2018-05-15,-4.2762
2018-05-16,-0.3775
2018-05-17,4.8
2018-05-18,0.4319
2018-05-21,1.0001
2018-05-22,-7.575
2018-05-23,-16.1131
2018-05-24,-1.0217
2018-05-25,-1.5484
2018-05-29,-2.8702
2018-05-30,0.931
2018-05-31,7.9813
2018-06-01,0.9286
2018-06-04,-3.5819
2018-06-05,-1.7048
2018-06-06,-0.8284
2018-06-07,-1.0702
2018-06-08,1.5567
2018-06-11,-0.039
2018-06-12,-0.8707
2018-06-13,-3.6314
2018-06-14,-3.6866
2018-06-15,-3.9689
2018-06-18,-0.0588
2018-06-19,-1.8102
2018-06-20,-1.0791
2018-06-21,-4.0455
2018-06-22,7.6899
2018-06-25,-3.4604
2018-06-26,-2.6276
2018-06-27,0.0468
2018-06-28,-4.877
2018-06-29,3.2585
2018-07-02,6.3492
2018-07-03,-5.0746
2018-07-05,2.1855
2018-07-06,-0.5693
2018-07-09,-0.9595
2018-07-10,1.2383
2018-07-11,-1.9948000000000001
2018-07-12,0.4409
2018-07-13,-0.439
2018-07-16,0.315
2018-07-17,4.0345
2018-07-18,-0.4074
2018-07-19,-3.4545
2018-07-20,-2.6993
2018-07-23,1.2742
2018-07-24,-2.8508
2018-07-25,-4.0164
2018-07-26,2.4594
2018-07-27,-5.2175
2018-07-30,-7.879
2018-07-31,0.2864
2018-08-01,7.3672
2018-08-02,3.1738
2018-08-03,-3.7635
2018-08-06,1.7856999999999998
2018-08-07,-4.386
2018-08-08,-3.3578
2018-08-09,1.405
2018-08-10,-0.9923
2018-08-13,-1.6641
2018-08-14,-5.0
2018-08-15,-4.2591
2018-08-16,11.2779
2018-08-17,9.461500000000001
2018-08-20,0.8512
2018-08-21,-0.241
2018-08-22,-0.9834
2018-08-23,-1.9672
2018-08-24,2.7177
2018-08-27,3.5646
