ticker,SNX US Equity
2004-04-20,0.7353
2004-04-21,0.2433
2004-04-22,0.3883
2004-04-23,-0.5803
2004-04-26,-0.2918
2004-04-27,-6.439
2004-04-28,-6.1522
2004-04-29,-0.3889
2004-04-30,-5.8003
2004-05-03,-0.8289
2004-05-04,2.3881
2004-05-05,2.5656
2004-05-06,1.8192
2004-05-07,-2.7917
2004-05-10,-2.8145
2004-05-11,0.3546
2004-05-12,0.0589
2004-05-13,-1.1183
2004-05-14,-0.7143
2004-05-17,1.5588
2004-05-18,-0.2952
2004-05-19,0.6513
2004-05-20,-0.3529
2004-05-21,-0.2361
2004-05-24,0.2367
2004-05-25,-2.1250999999999998
2004-05-26,-0.7238
2004-05-27,2.6731
2004-05-28,0.8284
2004-06-01,8.5681
2004-06-02,1.6216
2004-06-03,-0.5851
2004-06-04,-2.0332
2004-06-07,-1.6931
2004-06-08,0.9444
2004-06-09,1.9263
2004-06-10,-1.7279
2004-06-14,-1.0989
2004-06-15,-0.2778
2004-06-16,-1.9499
2004-06-17,-1.1932
2004-06-18,-0.2875
2004-06-21,0.8074
2004-06-22,-1.0297
2004-06-23,0.578
2004-06-24,-2.1839
2004-06-25,-4.1716
2004-06-28,2.0846
2004-06-29,-3.4835
2004-06-30,-2.3024
2004-07-01,1.4013
2004-07-02,0.3141
2004-07-06,-2.6925
2004-07-07,0.9009
2004-07-08,-1.148
2004-07-09,-0.6452
2004-07-12,-1.6234
2004-07-13,-1.1221
2004-07-14,-0.534
2004-07-15,-0.0671
2004-07-16,-0.6044
2004-07-19,1.6892
2004-07-20,2.3256
2004-07-21,1.3636
2004-07-22,-2.6265
2004-07-23,0.0
2004-07-26,-1.1184
2004-07-27,0.3992
2004-07-28,0.3976
2004-07-29,-0.5281
2004-07-30,-0.1327
2004-08-02,0.0
2004-08-03,-0.2658
2004-08-04,-0.6662
2004-08-05,-0.0671
2004-08-06,-1.6779
2004-08-09,1.0239
2004-08-10,3.7161999999999997
2004-08-11,-0.8469
2004-08-12,-1.9710999999999999
2004-08-13,-0.4021
2004-08-16,-1.0094
2004-08-17,1.6315
2004-08-18,-1.3378
2004-08-19,0.339
2004-08-20,-0.3378
2004-08-23,1.5593
2004-08-24,1.6689
2004-08-25,-1.1162
2004-08-26,0.2656
2004-08-27,1.7219
2004-08-30,2.0182
2004-08-31,1.404
2004-09-01,-1.1957
2004-09-02,-1.7197
2004-09-03,2.722
2004-09-07,1.7666
2004-09-08,-1.5499
2004-09-09,0.3778
2004-09-10,0.1882
2004-09-13,-0.1252
2004-09-14,1.6301
2004-09-15,-0.2468
2004-09-16,0.9895
2004-09-17,0.4899
2004-09-20,-0.0609
2004-09-21,0.2439
2004-09-22,-2.3114
2004-09-23,0.3113
2004-09-24,-0.6828
2004-09-27,0.625
2004-09-28,-1.5528
2004-09-29,1.5773000000000001
2004-09-30,9.937899999999999
2004-10-01,6.2147
2004-10-04,-6.383
2004-10-05,2.2159
2004-10-06,2.7237
2004-10-07,-0.7035
2004-10-08,-1.3624
2004-10-11,-0.2762
2004-10-12,1.108
2004-10-13,-0.4384
2004-10-14,-1.0457
2004-10-15,2.1691
2004-10-18,0.8165
2004-10-19,2.9158
2004-10-20,0.3148
2004-10-21,3.6088
2004-10-22,-0.0505
2004-10-25,0.0
2004-10-26,0.9596
2004-10-27,-1.4506999999999999
2004-10-28,1.2183
2004-10-29,-1.0532
2004-11-01,3.9534000000000002
2004-11-02,2.8766
2004-11-03,-0.4739
2004-11-04,-1.5238
2004-11-05,2.5145
2004-11-08,-0.8962
2004-11-09,0.0476
2004-11-10,-0.0951
2004-11-11,0.0
2004-11-12,3.0952
2004-11-15,-0.6928
2004-11-16,1.3023
2004-11-17,-1.3315000000000001
2004-11-18,-0.8841
2004-11-19,-0.1878
2004-11-22,2.0696
2004-11-23,-1.0138
2004-11-24,-0.1397
2004-11-26,0.1865
2004-11-29,-0.7445
2004-11-30,0.3282
2004-12-01,1.729
2004-12-02,0.2756
2004-12-03,0.1374
2004-12-06,-1.7383
2004-12-07,0.7449
2004-12-08,0.1848
2004-12-09,-1.5221
2004-12-10,-2.3419
2004-12-13,0.0
2004-12-14,-0.0959
2004-12-15,4.4647
2004-12-16,0.3676
2004-12-17,0.7326
2004-12-20,-0.2273
2004-12-21,1.0934
2004-12-22,1.1717
2004-12-23,2.4499
2004-12-27,0.0
2004-12-28,-0.1304
2004-12-29,0.6095
2004-12-30,2.1203
2004-12-31,1.9492
2005-01-03,-0.6234
2005-01-04,-3.8059
2005-01-05,-3.2609
2005-01-06,-1.9775
2005-01-07,3.072
2005-01-10,-1.0231
2005-01-11,0.0449
2005-01-12,-0.2246
2005-01-13,4.6826
2005-01-14,2.0645
2005-01-18,-6.6161
2005-01-19,1.5343
2005-01-20,-2.6222
2005-01-21,0.0456
2005-01-24,-1.4599
2005-01-25,1.2963
2005-01-26,-0.6399
2005-01-27,2.3919
2005-01-28,-1.3926
2005-01-31,2.5057
2005-02-01,4.1778
2005-02-02,-0.0427
2005-02-03,-0.4695
2005-02-04,2.6587
2005-02-07,1.7962
2005-02-08,0.6155
2005-02-09,-1.1011
2005-02-10,-1.567
2005-02-11,3.0582
2005-02-14,-0.6098
2005-02-15,0.0409
2005-02-16,-0.2044
2005-02-17,0.0819
2005-02-18,-1.6783000000000001
2005-02-22,-0.6661
2005-02-23,-2.5147
2005-02-24,0.9888
2005-02-25,0.6386
2005-02-28,-4.4839
2005-03-01,1.4172
2005-03-02,-18.0349
2005-03-03,-3.3031
2005-03-04,0.3857
2005-03-07,4.1712
2005-03-08,1.4226
2005-03-09,-1.039
2005-03-10,0.3675
2005-03-11,-3.0858
2005-03-14,0.3238
2005-03-15,1.6676
2005-03-16,0.0529
2005-03-17,0.3702
2005-03-18,-1.8967
2005-03-21,1.3963
2005-03-22,1.0593
2005-03-23,-0.3145
2005-03-24,-0.2629
2005-03-28,-1.5287
2005-03-29,-0.6424
2005-03-30,-6.1422
2005-03-31,0.0
2005-04-01,1.0333
2005-04-04,-5.1136
2005-04-05,-0.1796
2005-04-06,1.5596999999999999
2005-04-07,-1.5356999999999998
2005-04-08,1.0198
2005-04-11,-1.1876
2005-04-12,1.6827
2005-04-13,0.0
2005-04-14,-1.5957
2005-04-15,-1.3213
2005-04-18,-2.252
2005-04-19,2.7397
2005-04-20,-1.3939
2005-04-21,1.1063
2005-04-22,0.2432
2005-04-25,1.1522000000000001
2005-04-26,-0.8393
2005-04-27,-12.4547
2005-04-28,3.6602
2005-04-29,0.533
2005-05-02,-0.5964
2005-05-03,0.4
2005-05-04,2.5232
2005-05-05,-1.6192
2005-05-06,-4.1475
2005-05-09,1.5796999999999999
2005-05-10,1.1494
2005-05-11,2.0722
2005-05-12,-4.7151
2005-05-13,-0.0687
2005-05-16,2.132
2005-05-17,3.165
2005-05-18,5.0261
2005-05-19,0.6837
2005-05-20,1.4815
2005-05-23,-0.0608
2005-05-24,0.1826
2005-05-25,-3.8275
2005-05-26,-0.5685
2005-05-27,1.0165
2005-05-31,-0.5031
2005-06-01,2.3388
2005-06-02,-0.2471
2005-06-03,0.0
2005-06-06,-0.5573
2005-06-07,-1.9303
2005-06-08,0.0
2005-06-09,0.9524
2005-06-10,0.4403
2005-06-13,1.4402
2005-06-14,-0.1235
2005-06-15,0.0618
2005-06-16,3.4589
2005-06-17,1.4328
2005-06-20,-0.1766
2005-06-21,1.533
2005-06-22,5.633
2005-06-23,0.3299
2005-06-24,0.0
2005-06-27,-2.1918
2005-06-28,0.8403
2005-06-29,-1.8889
2005-06-30,-0.8494
2005-07-01,1.1421999999999999
2005-07-05,0.3953
2005-07-06,0.9561
2005-07-07,-1.2256
2005-07-08,1.4664
2005-07-11,1.3897
2005-07-12,0.5482
2005-07-13,0.5998
2005-07-14,-2.3306
2005-07-15,1.5537999999999998
2005-07-18,0.4918
2005-07-19,0.3263
2005-07-20,0.542
2005-07-21,0.0
2005-07-22,1.7250999999999999
2005-07-25,-0.9009
2005-07-26,0.8021
2005-07-27,-1.5915
2005-07-28,0.7008
2005-07-29,-0.5353
2005-08-01,0.0
2005-08-02,1.9914
2005-08-03,-1.1609
2005-08-04,0.267
2005-08-05,-0.3727
2005-08-08,-3.8482
2005-08-09,0.2223
2005-08-10,-5.8791
2005-08-11,2.9464
2005-08-12,-0.6297
2005-08-15,0.9793
2005-08-16,-1.7114
2005-08-17,-1.1608
2005-08-18,0.9982
2005-08-19,-0.8721
2005-08-22,2.1701
2005-08-23,-0.1722
2005-08-24,-0.9201
2005-08-25,-1.6251
2005-08-26,-3.1858
2005-08-29,0.5484
2005-08-30,0.6667
2005-08-31,-0.1204
2005-09-01,3.0741
2005-09-02,-0.2339
2005-09-06,0.8206
2005-09-07,-1.1628
2005-09-08,-2.7058999999999997
2005-09-09,0.0605
2005-09-12,0.3021
2005-09-13,-0.4819
2005-09-14,-3.2082
2005-09-15,0.1251
2005-09-16,0.9994
2005-09-19,0.3711
2005-09-20,5.7917
2005-09-21,0.8154
2005-09-22,-0.3466
2005-09-23,-1.4493
2005-09-26,-1.7647
2005-09-27,0.6587
2005-09-28,-0.8923
2005-09-29,1.9808
2005-09-30,-0.8829
2005-10-03,0.5938
2005-10-04,1.0035
2005-10-05,-0.4676
2005-10-06,-1.4093
2005-10-07,0.0
2005-10-10,0.1191
2005-10-11,-0.2974
2005-10-12,-1.1933
2005-10-13,0.5435
2005-10-14,0.0601
2005-10-17,-0.2401
2005-10-18,0.722
2005-10-19,0.5974
2005-10-20,-1.1283
2005-10-21,0.961
2005-10-24,1.9630999999999998
2005-10-25,-0.1167
2005-10-26,1.5771
2005-10-27,-2.8752
2005-10-28,0.5921
2005-10-31,4.2378
2005-11-01,0.2259
2005-11-02,1.8592
2005-11-03,-1.4381
2005-11-04,0.4489
2005-11-07,-1.0615
2005-11-08,-2.9362
2005-11-09,-3.025
2005-11-10,-0.4199
2005-11-11,-1.2651
2005-11-14,-0.5491
2005-11-15,-3.681
2005-11-16,-2.4204
2005-11-17,1.5013
2005-11-18,0.9646
2005-11-21,2.1656
2005-11-22,1.3716
2005-11-23,-1.0455
2005-11-25,-0.4351
2005-11-28,-1.8102
2005-11-29,-0.1907
2005-11-30,-0.3185
2005-12-01,1.4058
2005-12-02,2.3945
2005-12-05,0.0615
2005-12-06,0.1845
2005-12-07,-0.9208
2005-12-08,0.4337
2005-12-09,0.3701
2005-12-12,0.5532
2005-12-13,-1.1614
2005-12-14,-0.4329
2005-12-15,0.559
2005-12-16,0.0
2005-12-19,-1.7912
2005-12-20,-0.8176
2005-12-21,0.6975
2005-12-22,-1.8892
2005-12-23,1.9255
2005-12-27,-4.3451
2005-12-28,0.395
2005-12-29,1.6393
2005-12-30,-2.5161
2006-01-03,1.7869000000000002
2006-01-04,2.9909
2006-01-05,0.3157
2006-01-06,0.7552
2006-01-09,1.4365999999999999
2006-01-10,1.6625999999999999
2006-01-11,12.4167
2006-01-12,-3.7716
2006-01-13,1.9037
2006-01-17,-0.7143
2006-01-18,1.0515
2006-01-19,-0.8762
2006-01-20,0.6077
2006-01-23,0.8786
2006-01-24,0.4355
2006-01-25,1.5175999999999998
2006-01-26,0.6941
2006-01-27,0.2121
2006-01-30,0.3175
2006-01-31,-1.7405
2006-02-01,1.9324
2006-02-02,-1.1058
2006-02-03,1.065
2006-02-06,0.5796
2006-02-07,-0.2095
2006-02-08,-0.0525
2006-02-09,-0.6828
2006-02-10,-0.3173
2006-02-13,0.9019
2006-02-14,-1.5773000000000001
2006-02-15,0.1603
2006-02-16,-2.2933
2006-02-17,0.3821
2006-02-21,-1.3594
2006-02-22,2.4807
2006-02-23,0.2152
2006-02-24,-0.4294
2006-02-27,-0.0539
2006-02-28,-0.3776
2006-03-01,0.6497
2006-03-02,1.1834
2006-03-03,0.2127
2006-03-06,-0.6897
2006-03-07,-0.0534
2006-03-08,-1.2293
2006-03-09,-1.8939
2006-03-10,-0.8274
2006-03-13,0.6118
2006-03-14,0.0553
2006-03-15,0.7735
2006-03-16,0.8772
2006-03-17,2.2826
2006-03-20,-0.9033
2006-03-21,-0.0536
2006-03-22,0.5365
2006-03-23,-1.3874
2006-03-24,6.8723
2006-03-27,0.0506
2006-03-28,-2.834
2006-03-29,-0.2604
2006-03-30,-0.8355
2006-03-31,-2.2643
2006-04-03,-0.8082
2006-04-04,-1.032
2006-04-05,-0.3293
2006-04-06,0.4405
2006-04-07,-0.0548
2006-04-10,0.2194
2006-04-11,-0.2737
2006-04-12,0.4391
2006-04-13,1.0929
2006-04-17,0.0
2006-04-18,1.3514
2006-04-19,1.1733
2006-04-20,-0.369
2006-04-21,-0.7937
2006-04-24,-1.8667
2006-04-25,1.5760999999999998
2006-04-26,0.8561
2006-04-27,0.0
2006-04-28,0.5305
2006-05-01,-0.3166
2006-05-02,0.3706
2006-05-03,-0.211
2006-05-04,0.6871
2006-05-05,-0.105
2006-05-08,-0.2102
2006-05-09,-1.2112
2006-05-10,-1.4925
2006-05-11,-3.355
2006-05-12,-2.0157
2006-05-15,-2.9143
2006-05-16,1.4126
2006-05-17,-1.3349
2006-05-18,-0.5882
2006-05-19,3.5503
2006-05-22,4.9143
2006-05-23,-1.6885
2006-05-24,1.108
2006-05-25,-0.0548
2006-05-26,-0.6031
2006-05-30,-2.7579000000000002
2006-05-31,1.7584
2006-06-01,0.3902
2006-06-02,2.1655
2006-06-05,-5.0
2006-06-06,-0.4577
2006-06-07,-0.8046
2006-06-08,-1.1008
2006-06-09,-1.6402999999999999
2006-06-12,-3.5140000000000002
2006-06-13,2.6543
2006-06-14,-0.1804
2006-06-15,3.6747
2006-06-16,-1.5107
2006-06-19,0.472
2006-06-20,2.525
2006-06-21,1.6609
2006-06-22,0.3944
2006-06-23,8.2492
2006-06-26,-0.8294
2006-06-27,-0.4182
2006-06-28,-0.6299
2006-06-29,0.6867
2006-06-30,-0.5247
2006-07-03,0.5802
2006-07-05,0.6817
2006-07-06,2.8125
2006-07-07,-0.2026
2006-07-10,-1.2690000000000001
2006-07-11,1.7995
2006-07-12,-1.5152
2006-07-13,-0.2564
2006-07-14,-0.7712
2006-07-17,-0.2591
2006-07-18,1.0909
2006-07-19,3.2888
2006-07-20,-2.0398
2006-07-21,4.3169
2006-07-24,-1.0224
2006-07-25,-1.3773
2006-07-26,1.995
2006-07-27,-2.4939
2006-07-28,2.5577
2006-07-31,0.6357
2006-08-01,-1.5549
2006-08-02,0.9378
2006-08-03,0.4401
2006-08-04,-0.5355
2006-08-07,-1.8599999999999999
2006-08-08,3.0424
2006-08-09,-2.9526
2006-08-10,1.995
2006-08-11,0.7335
2006-08-14,1.5049000000000001
2006-08-15,2.8216
2006-08-16,1.5814
2006-08-17,-0.7326
2006-08-18,-0.369
2006-08-21,-0.463
2006-08-22,1.8605
2006-08-23,-1.7351999999999999
2006-08-24,-0.2323
2006-08-25,0.9781
2006-08-28,-0.0461
2006-08-29,6.1375
2006-08-30,-2.2609
2006-08-31,-1.1121
2006-09-01,-2.2942
2006-09-05,1.2891
2006-09-06,-3.7727
2006-09-07,-0.6141
2006-09-08,0.1426
2006-09-11,-0.617
2006-09-12,2.6743
2006-09-13,0.6977
2006-09-14,0.1848
2006-09-15,-0.1383
2006-09-18,-0.1847
2006-09-19,-0.555
2006-09-20,4.186
2006-09-21,2.6339
2006-09-22,-0.348
2006-09-25,-0.1309
2006-09-26,0.9615
2006-09-27,2.9436999999999998
2006-09-28,-1.0513
2006-09-29,-2.2099
2006-10-02,0.565
2006-10-03,0.5618
2006-10-04,0.9884
2006-10-05,-0.0426
2006-10-06,-0.1703
2006-10-09,0.5544
2006-10-10,0.6361
2006-10-11,-0.1264
2006-10-12,0.4219
2006-10-13,0.0
2006-10-16,0.2941
2006-10-17,-3.7704
2006-10-18,0.6966
2006-10-19,-0.8214
2006-10-20,-0.9154
2006-10-23,-1.0119
2006-10-24,0.5778
2006-10-25,-0.0884
2006-10-26,0.6192
2006-10-27,-1.0989
2006-10-30,-2.2222
2006-10-31,2.0455
2006-11-01,-4.3653
2006-11-02,-0.8384
2006-11-03,2.5834
2006-11-06,-1.5568
2006-11-07,2.4651
2006-11-08,1.9973
2006-11-09,0.3115
2006-11-10,-0.8429
2006-11-13,0.7159
2006-11-14,1.155
2006-11-15,0.5709
2006-11-16,-0.524
2006-11-17,0.1317
2006-11-20,-0.0877
2006-11-21,2.5011
2006-11-22,-1.5838999999999999
2006-11-24,2.3487999999999998
2006-11-27,-4.1224
2006-11-28,-0.133
2006-11-29,1.0652
2006-11-30,-0.2635
2006-12-01,-1.9815
2006-12-04,1.0332
2006-12-05,1.5562
2006-12-06,1.7951000000000001
2006-12-07,-2.3226
2006-12-08,-0.1321
2006-12-11,0.485
2006-12-12,-2.7644
2006-12-13,1.1733
2006-12-14,1.8287
2006-12-15,-1.7083
2006-12-18,-1.9162
2006-12-19,0.6815
2006-12-20,-0.5415
2006-12-21,-0.726
2006-12-22,-0.7313
2006-12-26,0.6906
2006-12-27,2.6063
2006-12-28,0.2228
2006-12-29,-2.4455
2007-01-03,-0.3646
2007-01-04,0.183
2007-01-05,-1.9178
2007-01-08,0.6052
2007-01-09,1.342
2007-01-10,-7.5342
2007-01-11,-1.8272
2007-01-12,3.0181
2007-01-16,-0.8301
2007-01-17,-0.0985
2007-01-18,-1.9221
2007-01-19,-1.5074999999999998
2007-01-22,0.102
2007-01-23,2.1407
2007-01-24,-0.4491
2007-01-25,-0.3008
2007-01-26,-0.3519
2007-01-29,-2.8759
2007-01-30,-2.1818
2007-01-31,1.9649
2007-02-01,1.25
2007-02-02,-1.286
2007-02-05,0.3127
2007-02-06,2.8571
2007-02-07,1.0606
2007-02-08,1.6992
2007-02-09,0.4423
2007-02-12,-1.1742
2007-02-13,0.2475
2007-02-14,-2.0247
2007-02-15,1.2097
2007-02-16,-0.3984
2007-02-20,-0.7
2007-02-21,1.5106000000000002
2007-02-22,0.5952
2007-02-23,-1.9231
2007-02-26,-1.2066
2007-02-27,-3.8167999999999997
2007-02-28,0.0
2007-03-01,-1.0582
2007-03-02,-2.1925
2007-03-05,-0.0547
2007-03-06,1.1488
2007-03-07,-0.649
2007-03-08,-0.0544
2007-03-09,-0.8715
2007-03-12,-0.8242
2007-03-13,-1.7175
2007-03-14,0.0564
2007-03-15,1.5211000000000001
2007-03-16,2.8857
2007-03-19,-0.2157
2007-03-20,3.5676
2007-03-21,0.9395
2007-03-22,2.0683
2007-03-23,12.7153
2007-03-26,-6.1124
2007-03-27,5.1221
2007-03-28,-2.2769
2007-03-29,-3.0755
2007-03-30,2.1154
2007-04-02,0.7062
2007-04-03,0.7013
2007-04-04,-1.9034
2007-04-05,3.5968
2007-04-09,-2.1928
2007-04-10,-2.1018
2007-04-11,-1.7652999999999999
2007-04-12,2.6712
2007-04-13,-0.5676
2007-04-16,1.7127
2007-04-17,0.4677
2007-04-18,-1.3966
2007-04-19,-1.6053
2007-04-20,1.1996
2007-04-23,0.6638
2007-04-24,-0.9421
2007-04-25,-0.9035
2007-04-26,-0.2879
2007-04-27,-1.9249
2007-04-30,-4.0725999999999996
2007-05-01,0.6138
2007-05-02,4.0163
2007-05-03,0.4888
2007-05-04,0.3405
2007-05-07,0.3393
2007-05-08,-0.4831
2007-05-09,-0.9223
2007-05-10,-2.1558
2007-05-11,-0.1502
2007-05-14,-0.5015
2007-05-15,0.3024
2007-05-16,1.5074999999999998
2007-05-17,-1.2376
2007-05-18,1.7043
2007-05-21,0.8871
2007-05-22,-1.0259
2007-05-23,0.1974
2007-05-24,-1.2315
2007-05-25,0.8978
2007-05-29,-0.1483
2007-05-30,0.396
2007-05-31,0.9862
2007-06-01,0.5859
2007-06-04,-1.4563
2007-06-05,0.2956
2007-06-06,0.442
2007-06-07,-1.6625999999999999
2007-06-08,0.9448
2007-06-11,0.7389
2007-06-12,-1.7604
2007-06-13,2.6381
2007-06-14,-0.097
2007-06-15,1.3592
2007-06-18,2.2989
2007-06-19,0.6554
2007-06-20,-1.6743999999999999
2007-06-21,1.4664
2007-06-22,-1.6783000000000001
2007-06-25,2.0863
2007-06-26,-0.4645
2007-06-27,-3.4064
2007-06-28,0.9662
2007-06-29,-1.3876
2007-07-02,0.9704
2007-07-03,-0.1922
2007-07-05,-1.2037
2007-07-06,1.9493
2007-07-09,0.5258
2007-07-10,-1.2363
2007-07-11,0.7703
2007-07-12,1.0989
2007-07-13,0.2836
2007-07-16,-0.8954
2007-07-17,0.8084
2007-07-18,0.2358
2007-07-19,1.0824
2007-07-20,-1.7691
2007-07-23,0.9479
2007-07-24,-0.6103
2007-07-25,0.0
2007-07-26,-6.4714
2007-07-27,3.8384
2007-07-30,1.216
2007-07-31,-2.3546
2007-08-01,1.8209
2007-08-02,-0.0483
2007-08-03,-5.6093
2007-08-06,-0.1025
2007-08-07,2.2564
2007-08-08,2.3571
2007-08-09,3.0867
2007-08-10,1.2357
2007-08-13,-1.5023
2007-08-14,-0.7626
2007-08-15,-5.1393
2007-08-16,5.0633
2007-08-17,-0.1928
2007-08-20,2.028
2007-08-21,-0.5679
2007-08-22,-0.9043
2007-08-23,-3.0259
2007-08-24,1.5354
2007-08-27,-0.9756
2007-08-28,-2.7586
2007-08-29,1.1145
2007-08-30,-2.6052
2007-08-31,2.4691
2007-09-04,4.1165
2007-09-05,-1.4947
2007-09-06,0.1468
2007-09-07,-2.4927
2007-09-10,-0.1504
2007-09-11,-0.1506
2007-09-12,-1.1564
2007-09-13,3.4588
2007-09-14,0.4916
2007-09-17,-1.8102
2007-09-18,4.8829
2007-09-19,1.9477
2007-09-20,-1.6775
2007-09-21,-0.9953
2007-09-24,1.2446
2007-09-25,-0.8983
2007-09-26,1.2882
2007-09-27,-1.9783
2007-09-28,-1.2013
2007-10-01,-1.216
2007-10-02,0.4431
2007-10-03,-0.1471
2007-10-04,0.2455
2007-10-05,3.9177
2007-10-08,-2.4034
2007-10-09,-1.3519999999999999
2007-10-10,1.3216
2007-10-11,3.5749
2007-10-12,3.3582
2007-10-15,-1.8953
2007-10-16,0.092
2007-10-17,1.4706000000000001
2007-10-18,-0.5888
2007-10-19,-0.7289
2007-10-22,3.855
2007-10-23,1.635
2007-10-24,-4.3913
2007-10-25,-0.091
2007-10-26,1.5931
2007-10-29,0.4032
2007-10-30,-1.5171999999999999
2007-10-31,1.3593
2007-11-01,-2.0116
2007-11-02,-0.3193
2007-11-05,0.1373
2007-11-06,-2.1938
2007-11-07,-5.6075
2007-11-08,0.7426
2007-11-09,0.1966
2007-11-12,-1.177
2007-11-13,5.062
2007-11-14,3.4955
2007-11-15,0.1826
2007-11-16,0.0456
2007-11-19,1.275
2007-11-20,-4.991
2007-11-21,-1.893
2007-11-23,4.2451
2007-11-26,-3.6557
2007-11-27,0.6724
2007-11-28,4.6279
2007-11-29,-3.876
2007-11-30,-1.9924
2007-12-03,-2.2749
2007-12-04,-1.2382
2007-12-05,1.4042
2007-12-06,3.7587
2007-12-07,-1.0963
2007-12-10,0.2892
2007-12-11,-4.6132
2007-12-12,0.5038
2007-12-13,-1.0025
2007-12-14,-1.7722
2007-12-17,-1.2371
2007-12-18,1.5135999999999998
2007-12-19,0.5141
2007-12-20,0.1023
2007-12-21,3.7302
2007-12-24,1.5764
2007-12-26,-0.291
2007-12-27,-5.8852
2007-12-28,1.447
2007-12-31,-0.1528
2008-01-02,-2.9082
2008-01-03,-1.051
2008-01-04,-3.0802
2008-01-07,1.4795
2008-01-08,-3.8877
2008-01-09,0.618
2008-01-10,7.5377
2008-01-11,7.4247
2008-01-14,12.3248
2008-01-15,-4.1308
2008-01-16,-1.3016
2008-01-17,-3.0468
2008-01-18,0.9381
2008-01-22,-1.3476
2008-01-23,-4.0038
2008-01-24,3.5819
2008-01-25,-2.1317
2008-01-28,3.2914
2008-01-29,-0.2343
2008-01-30,-1.3620999999999999
2008-01-31,1.4285999999999999
2008-02-01,3.2864
2008-02-04,1.5909
2008-02-05,-2.4609
2008-02-06,3.8991
2008-02-07,-3.5762
2008-02-08,-0.87
2008-02-11,6.9284
2008-02-12,-2.203
2008-02-13,0.1325
2008-02-14,-3.5289
2008-02-15,-2.4691
2008-02-19,-0.7032
2008-02-20,2.5023999999999997
2008-02-21,-3.4546
2008-02-22,1.0496
2008-02-25,0.7082
2008-02-26,0.9845
2008-02-27,-0.8357
2008-02-28,-1.264
2008-02-29,-1.3276
2008-03-03,-1.4897
2008-03-04,1.2683
2008-03-05,-0.3854
2008-03-06,-0.3385
2008-03-07,-0.4852
2008-03-10,0.9264
2008-03-11,3.7681
2008-03-12,-2.095
2008-03-13,2.3776
2008-03-14,-3.1119
2008-03-17,-1.4382
2008-03-18,3.9882999999999997
2008-03-19,-2.3854
2008-03-20,4.3603
2008-03-24,0.3214
2008-03-25,2.9748
2008-03-26,-3.3333
2008-03-27,-2.023
2008-03-28,-1.5486
2008-03-31,1.1439
2008-04-01,4.0528
2008-04-02,1.087
2008-04-03,1.7025000000000001
2008-04-04,-0.8811
2008-04-07,-0.1778
2008-04-08,0.1781
2008-04-09,-4.9333
2008-04-10,2.8518
2008-04-11,-7.2727
2008-04-14,1.2745
2008-04-15,-1.3069
2008-04-16,6.4738
2008-04-17,-3.2704
2008-04-18,1.9048
2008-04-21,3.5047
