ticker,WERU US Equity
2005-03-21,-3.1447
2005-03-22,3.8961
2005-03-23,-3.75
2005-03-24,3.2468
2005-03-28,0.6289
2005-03-29,3.75
2005-03-30,0.0
2005-04-04,-3.6145
2005-04-05,1.875
2005-04-06,0.6135
2005-04-07,-0.6098
2005-04-08,0.0
2005-04-13,1.8405
2005-04-18,1.2048
2005-04-19,0.0
2005-04-25,1.1905000000000001
2005-05-03,-2.3529
2005-05-17,0.0
2005-05-18,0.0
2005-05-20,1.2048
2005-05-23,0.0
2005-05-24,-1.1905000000000001
2005-06-01,3.6145
2005-06-06,-0.5814
2005-06-08,5.2632
2005-06-09,-5.5556
2005-06-13,-5.8824
2005-06-15,3.125
2005-06-20,1.2121
2005-06-21,0.0
2005-06-22,-10.0599
2005-06-23,11.8509
2005-06-24,-0.5952
2005-06-30,2.9939999999999998
2005-07-11,-7.5581
2005-07-12,-11.3208
2005-07-13,21.2766
2005-07-19,1.7544
2005-07-20,3.4483
2005-08-01,-2.7778
2005-08-02,0.0
2005-08-03,-9.7143
2005-08-04,13.9241
2005-08-05,-10.0
2005-08-08,0.0
2005-08-09,0.0
2005-08-10,-13.5802
2005-08-11,28.5714
2005-08-12,0.0
2005-08-18,-2.7778
2005-08-23,-9.7143
2005-08-25,13.9241
2005-08-26,2.7778
2005-08-30,-5.4054
2005-08-31,14.2857
2005-09-01,22.0
2005-09-02,0.0
2005-09-06,-11.4754
2005-09-07,0.0
2005-09-08,9.2593
2005-09-12,0.0
2005-09-13,-6.7797
2005-09-14,27.2727
2005-09-16,-35.7143
2005-09-19,0.0
2005-09-20,48.8889
2005-09-21,-2.9851
2005-09-22,-1.5385
2005-09-26,-37.5
2005-09-27,50.0
2005-09-28,-1.6667
2005-09-29,1.6949
2005-09-30,8.3333
2005-10-04,-7.6923
2005-10-07,-8.3333
2005-10-10,1.8182
2005-10-12,0.0
2005-10-13,0.0
2005-10-17,0.0
2005-10-18,0.0
2005-10-20,-35.7143
2005-10-21,11.1111
2005-10-24,20.0
2005-10-26,-10.4167
2005-10-27,4.6512
2005-10-28,-55.5556
2005-10-31,100.0
2005-11-01,0.0
2005-11-02,-25.0
2005-11-03,33.3333
2005-11-04,-2.5
2005-11-07,-23.0769
2005-11-08,0.0
2005-11-09,0.0
2005-11-10,0.0
2005-11-14,26.6667
2005-11-15,-42.1053
2005-11-16,72.7273
2005-11-17,-5.2632
2005-11-18,0.0
2005-11-25,-38.8889
2005-11-28,-31.8182
2005-11-29,26.6667
2005-11-30,-21.0526
2005-12-01,0.0
2005-12-02,0.0
2005-12-05,-13.3333
2005-12-06,0.0
2005-12-07,30.7692
2005-12-08,-23.5294
2005-12-15,0.0
2005-12-20,46.1538
2005-12-22,84.2105
2005-12-23,0.0
2005-12-27,11.4286
2005-12-28,2.5641
2005-12-29,-17.5
2006-01-05,15.1515
2006-01-09,-31.5789
2006-01-10,34.6154
2006-01-11,-14.2857
2006-01-19,-13.3333
2006-01-24,-7.6923
2006-01-26,0.0
2006-01-27,0.0
2006-02-01,-41.6667
2006-02-02,3.5714
2006-02-06,65.5172
2006-02-09,0.0
2006-02-13,-41.6667
2006-02-14,0.0
2006-02-16,42.8571
2006-02-17,-40.0
2006-02-21,100.0
2006-02-22,-50.0
2006-03-01,116.6667
2006-03-02,-3.8462
2006-03-10,-4.0
2006-03-13,-25.0
2006-03-20,-11.1111
2006-03-21,50.0
2006-03-23,-33.3333
2006-03-27,0.0
2006-03-31,-6.25
2006-04-04,-33.3333
2006-04-05,-20.0
2006-04-06,75.0
2006-04-07,-56.4286
2006-04-10,14.7541
2006-04-11,0.0
2006-04-24,0.0
2006-04-25,14.2857
2006-05-05,75.0
2006-05-08,-42.8571
2006-05-11,75.0
2006-05-18,0.0
2006-05-23,0.0
2006-05-31,-7.1429
2006-06-07,-15.3846
2006-06-08,-44.5455
2006-06-16,0.0
2006-06-26,80.3279
2006-07-06,-44.5455
2006-07-07,47.541
2006-07-11,0.0
2006-07-14,-33.3333
2006-07-24,50.0
2006-07-25,-33.3333
2006-07-26,0.0
2006-07-31,0.0
2006-08-03,33.3333
2006-09-13,-84.375
2006-10-11,0.0
2006-11-01,20.0
2006-11-08,32.6667
2006-11-10,0.5025
2006-11-21,0.0
2006-11-24,-25.0
2006-11-30,33.3333
2006-12-08,-12.5
2007-01-08,0.0
2007-01-12,0.0
2007-01-24,0.0
2007-02-06,-31.4286
2007-02-13,0.0
2007-02-27,2.5
2007-03-08,21.9512
2007-03-13,-20.0
2007-03-15,0.0
2007-03-16,66.6667
2007-03-20,-45.0
2007-03-21,9.0909
2007-03-23,25.0
2007-03-26,0.0
2007-04-13,-63.3333
2007-04-16,172.7273
2007-04-23,0.0
2007-04-25,0.0
2007-05-02,-30.0
2007-05-07,42.8571
2007-05-08,0.0
2007-05-09,0.0
2007-05-10,16.6667
2007-05-16,-68.5714
2007-05-21,127.2727
2007-05-22,0.0
2007-05-25,0.8
2007-05-29,3.1746
2007-05-30,7.6923
2007-05-31,0.0
2007-06-01,0.0
2007-06-07,0.0
2007-06-11,0.0
2007-06-12,-21.4286
2007-06-13,0.0
2007-06-18,-45.4545
2007-06-19,100.0
2007-06-29,-16.6667
2007-07-02,-45.0
2007-07-09,81.8182
2007-07-10,-40.0
2007-07-19,0.0
2007-07-26,-8.3333
2007-07-31,63.6364
2007-08-02,11.1111
2007-08-20,1.0
2007-09-05,-65.3465
2007-09-06,188.5714
2007-09-25,0.0
2007-10-01,-85.1485
2007-10-02,733.3333
2007-10-09,0.0
2007-10-12,-12.8
2007-10-16,-0.9174
2007-11-09,-7.4074
2007-11-14,0.0
2007-11-23,-85.0
2007-11-26,400.0
2007-11-27,-2.6667
2007-11-28,-4.1096
2007-11-30,-1.4285999999999999
2007-12-06,-5.7971
2007-12-07,-1.5385
2007-12-10,0.0
2007-12-14,-21.875
2007-12-18,0.0
2007-12-19,2.0
2007-12-26,47.0588
2007-12-31,0.0
2008-01-03,-26.6667
2008-01-04,-54.5455
2008-01-07,196.0
2008-01-09,0.0
2008-01-10,1.3514
2008-01-14,0.0
2008-01-17,-2.6667
2008-02-12,-5.4795
2008-02-15,-1.4493
2008-02-19,-19.1176
2008-02-20,90.9091
2008-02-21,-47.619
2008-02-27,80.0
2008-02-29,0.0
2008-03-03,-44.4444
2008-03-05,80.0
2008-03-06,-44.4444
2008-03-11,0.0
2008-03-12,0.0
2008-03-25,0.0
2008-03-28,0.0
2008-04-07,-45.4545
2008-04-08,83.3333
2008-04-10,-49.0909
2008-04-15,82.1429
2008-04-16,-33.3333
2008-04-17,-55.8824
2008-04-18,126.6667
2008-04-24,0.0
2008-04-25,-11.7647
2008-04-28,0.0
2008-05-01,-6.6667
2008-05-02,-14.2857
2008-05-05,-12.5
2008-05-06,-38.0952
2008-05-08,-7.6923
2008-05-09,-8.3333
2008-05-12,-9.0909
2008-05-13,-20.0
2008-05-14,0.0
2008-05-15,-28.75
2008-05-16,40.3509
2008-05-20,0.0
2008-05-27,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-11,12.5
2008-06-16,0.0
2008-08-11,-22.2222
2008-08-19,-28.5714
2008-09-04,0.0
2008-09-05,300.0
2008-09-18,-50.0
2008-09-19,150.0
2008-09-23,-44.0
2008-09-30,42.8571
2008-10-01,-60.0
2008-10-08,25.0
2008-10-09,0.0
2008-11-04,10.0
2008-11-13,36.3636
2008-11-14,33.3333
2008-11-18,0.0
2008-11-19,0.0
2008-11-21,0.0
2008-12-02,-60.0
2008-12-03,0.0
2008-12-09,-37.5
2009-01-09,0.0
2009-01-12,0.0
2009-01-13,140.0
2009-01-26,-58.3333
2009-02-10,0.0
2009-03-12,-20.0
2009-03-17,0.0
2009-03-18,-78.75
2009-03-19,252.9412
2009-04-23,0.0
2009-05-18,0.0
2009-06-01,0.0
2009-07-24,-33.3333
2009-07-29,150.0
2009-08-05,-2.0
2009-08-13,-20.4082
2009-08-24,-23.0769
2009-09-11,0.0
2009-10-16,-33.3333
2009-10-27,-50.0
2009-11-02,200.0
2009-11-10,-66.6667
2009-11-11,0.0
2009-11-18,0.0
2009-12-11,0.0
2009-12-17,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-28,-80.0
2009-12-31,0.0
2010-01-08,0.0
2010-01-19,-43.75
2010-01-22,0.0
2010-01-25,0.0
2010-02-05,2566.6667
2010-02-08,100.0
2010-02-09,-66.6667
2010-02-10,-70.0
2010-02-16,8.3333
2010-03-15,0.0
2010-03-26,207.6923
2010-03-29,-67.5
2010-04-13,0.0
2010-04-21,0.0
2010-05-06,-61.5385
2010-05-07,-40.0
2010-05-25,-25.0
2010-06-09,0.0
2010-06-11,77.7778
2010-06-16,-40.625
2010-06-18,-15.7895
2010-06-21,-37.5
2010-06-22,-20.0
2010-06-23,37.5
2010-06-28,-27.2727
2010-06-29,37.5
2010-06-30,0.0
2010-07-01,0.0
2010-07-08,-45.4545
2010-07-26,0.0
2010-07-28,0.0
2010-08-04,0.0
2010-08-23,66.6667
2010-08-24,-40.0
2010-08-25,33.3333
2010-08-26,0.0
2010-08-27,-25.0
2010-08-30,33.3333
2010-09-09,-37.5
2010-10-05,0.0
2010-10-07,0.0
2010-10-11,0.0
2010-10-19,0.0
2010-11-10,0.0
2010-11-11,20.0
2010-11-15,-16.6667
2010-11-18,20.0
2010-11-19,66.6667
2010-12-06,140.0
2010-12-07,-33.3333
2010-12-16,-31.25
2010-12-17,72.7273
2010-12-23,-47.3684
2010-12-31,0.0
2011-01-13,0.0
2011-01-21,120.0
2011-02-01,-54.5455
2011-02-03,0.0
2011-02-08,120.0
2011-03-02,-54.5455
2011-03-03,80.0
2011-03-07,-38.8889
2011-03-14,-9.0909
2011-03-15,0.0
2011-03-16,80.0
2011-03-18,-38.8889
2011-03-25,0.0
2011-03-30,0.0
2011-04-04,-9.0909
2011-04-11,-20.0
2011-04-13,0.0
2011-04-27,0.0
2011-05-05,25.0
2011-05-23,0.0
2011-06-01,60.0
2011-06-09,81.25
2011-06-16,-6.8966
2011-06-17,0.0
2011-06-24,0.0
2011-06-27,-62.963
2011-06-29,170.0
2011-07-12,-40.7407
2011-07-25,-37.5
2011-11-22,-80.0
2011-12-13,0.0
2012-02-07,0.0
2012-02-08,50.0
2012-03-08,633.3333
2012-04-10,-77.2727
2012-04-11,0.0
2012-04-13,320.0
2012-04-16,-71.4286
2012-05-04,166.6667
2012-10-12,0.0
2012-10-15,-37.5
2012-10-17,140.0
2012-10-22,-58.3333
2012-12-07,0.0
2013-01-07,0.0
2013-02-08,60.0
2013-03-08,-37.5
2013-03-27,-20.0
2013-04-09,25.0
2013-04-10,60.0
2013-04-12,0.0
2013-05-08,-37.5
2013-08-23,0.0
2013-09-24,-40.0
2013-10-01,116.6667
2013-10-02,0.0
2013-11-08,-23.0769
2013-12-03,0.0
2013-12-11,0.0
2013-12-16,40.0
2014-01-23,-7.1429
2015-03-05,23.0769
2015-07-02,-90.7
2017-06-26,975.2688
2018-01-09,-99.9
2018-01-26,0.0
2018-01-31,9900.0
2018-02-21,0.0
2019-05-14,-99.0
2019-10-31,0.0
2020-02-10,9900.0
2020-05-20,100.0
2020-05-29,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-07-23,50.0
