ticker,ATRA US Equity
2015-03-10,1.0756000000000001
2015-03-11,5.587
2015-03-12,4.315
2015-03-13,-5.1329
2015-03-16,5.3469
2015-03-17,0.7251
2015-03-18,-4.6491
2015-03-19,12.8971
2015-03-20,8.0524
2015-03-23,0.4642
2015-03-24,-0.0513
2015-03-25,-6.9081
2015-03-26,-3.7241
2015-03-27,4.8711
2015-03-30,17.2131
2015-03-31,-3.1002
2015-04-01,-3.3438
2015-04-02,7.4664
2015-04-06,-3.497
2015-04-07,2.1358
2015-04-08,7.9652
2015-04-09,2.0457
2015-04-10,1.2796
2015-04-13,0.8212
2015-04-14,-0.2089
2015-04-15,-0.0628
2015-04-16,11.5812
2015-04-17,-1.952
2015-04-20,2.6225
2015-04-21,4.7379
2015-04-22,13.6064
2015-04-23,0.3606
2015-04-24,-6.4511
2015-04-27,-19.3688
2015-04-28,-2.6299
2015-04-29,-1.6801
2015-04-30,-10.3396
2015-05-01,-2.4125
2015-05-04,1.8789
2015-05-05,-5.1686
2015-05-06,-2.6868
2015-05-07,-3.5761
2015-05-08,1.9089
2015-05-11,0.8831
2015-05-12,6.7374
2015-05-13,-4.4732
2015-05-14,-2.2373
2015-05-15,-0.7451
2015-05-18,6.059
2015-05-19,-3.9687
2015-05-20,3.7115
2015-05-21,-5.2538
2015-05-22,1.0715
2015-05-26,2.1468
2015-05-27,2.6725
2015-05-28,0.5307
2015-05-29,6.4857
2015-06-01,-4.084
2015-06-02,1.9444
2015-06-03,-1.2796
2015-06-04,5.6493
2015-06-05,4.6759
2015-06-08,-1.1057
2015-06-09,-1.2746
2015-06-10,0.7701
2015-06-11,-0.7642
2015-06-12,8.7203
2015-06-15,17.0625
2015-06-16,-7.3323
2015-06-17,7.2018
2015-06-18,-5.876
2015-06-19,2.9121
2015-06-22,0.2404
2015-06-23,-0.1476
2015-06-24,-3.7509
2015-06-25,1.0367
2015-06-26,-0.019
2015-06-29,-2.0334
2015-06-30,2.3472
2015-07-01,-14.0826
2015-07-02,0.375
2015-07-06,3.8242000000000003
2015-07-07,-1.9475
2015-07-08,5.4188
2015-07-09,9.3795
2015-07-10,1.423
2015-07-13,14.5099
2015-07-14,1.7410999999999999
2015-07-15,-1.5053
2015-07-16,-1.3674
2015-07-17,-2.2672
2015-07-20,-6.0414
2015-07-21,5.595
2015-07-22,0.8747
2015-07-23,-1.0672
2015-07-24,-5.6464
2015-07-27,3.4119
2015-07-28,3.1784
2015-07-29,-1.5068000000000001
2015-07-30,-5.4564
2015-07-31,0.9349
2015-08-03,1.4963
2015-08-04,-0.0351
2015-08-05,2.5632
2015-08-06,-4.1767
2015-08-07,-7.5027
2015-08-10,-3.399
2015-08-11,-1.3994
2015-08-12,4.6634
2015-08-13,-7.4002
2015-08-14,-1.2971
2015-08-17,6.1043
2015-08-18,-1.0787
2015-08-19,-4.9475
2015-08-20,-9.0716
2015-08-21,-1.8458
2015-08-24,-8.855
2015-08-25,4.5182
2015-08-26,-1.4243000000000001
2015-08-27,1.3181
2015-08-28,0.6255
2015-08-31,0.7708
2015-09-01,-3.7256
2015-09-02,10.5843
2015-09-03,-1.2978
2015-09-04,-1.127
2015-09-08,3.9183
2015-09-09,1.3940000000000001
2015-09-10,5.4992
2015-09-11,1.1963
2015-09-14,-5.8898
2015-09-15,1.7945
2015-09-16,-0.8153
2015-09-17,9.1091
2015-09-18,-0.2851
2015-09-21,-6.8408999999999995
2015-09-22,-5.2609
2015-09-23,-0.3933
2015-09-24,0.9988
2015-09-25,-7.7966999999999995
2015-09-28,-11.4991
2015-09-29,-6.7362
2015-09-30,-4.9864
2015-10-01,-4.6756
2015-10-02,14.0474
2015-10-05,-2.1943
2015-10-06,-1.7050999999999998
2015-10-07,10.5295
2015-10-08,-11.674
2015-10-09,0.6234
2015-10-12,2.3234
2015-10-13,-4.6927
2015-10-14,-7.0203
2015-10-15,0.3758
2015-10-16,0.2723
2015-10-19,1.5954000000000002
2015-10-20,-6.2813
2015-10-21,-10.9091
2015-10-22,-2.2409
2015-10-23,-1.1461000000000001
2015-10-26,-1.1179999999999999
2015-10-27,1.7588
2015-10-28,9.9588
2015-10-29,-4.0793
2015-10-30,0.5462
2015-11-02,12.4563
2015-11-03,0.4486
2015-11-04,10.7523
2015-11-05,-4.4355
2015-11-06,9.5099
2015-11-09,5.8388
2015-11-10,-7.2249
2015-11-11,-3.0486
2015-11-12,-3.8294
2015-11-13,5.989
2015-11-16,-5.1313
2015-11-17,0.5795
2015-11-18,2.9449
2015-11-19,-0.3731
2015-11-20,5.2434
2015-11-23,3.7367
2015-11-24,5.0886
2015-11-25,4.5158000000000005
2015-11-27,2.9932
2015-11-30,-0.6823
2015-12-01,-4.1221
2015-12-02,-1.1146
2015-12-03,-2.2276
2015-12-04,5.7096
2015-12-07,-11.919
2015-12-08,1.6509
2015-12-09,-4.4084
2015-12-10,1.6686999999999999
2015-12-11,-0.9251
2015-12-14,-36.747
2015-12-15,6.7143
2015-12-16,4.1499
2015-12-17,-2.6564
2015-12-18,5.9859
2015-12-21,-0.3738
2015-12-22,-1.5006
2015-12-23,2.3275
2015-12-24,-2.3573
2015-12-28,-3.5578
2015-12-29,8.6517
2015-12-30,1.9402
2015-12-31,4.7185
2016-01-04,-8.936
2016-01-05,3.9917
2016-01-06,-3.9984
2016-01-07,-7.9134
2016-01-08,-1.1307
2016-01-11,-10.1555
2016-01-12,8.0957
2016-01-13,-8.0075
2016-01-14,12.1864
2016-01-15,-4.701
2016-01-19,-12.3084
2016-01-20,9.1207
2016-01-21,-2.9029
2016-01-22,-3.7629
2016-01-25,4.4992
2016-01-26,-1.8452
2016-01-27,-2.8721
2016-01-28,-4.1398
2016-01-29,1.5143
2016-02-01,6.4088
2016-02-02,-6.2825
2016-02-03,-1.0526
2016-02-04,5.4871
2016-02-05,-8.9172
2016-02-08,-8.5664
2016-02-09,0.5736
2016-02-10,-5.8934999999999995
2016-02-11,-5.6566
2016-02-12,9.9929
2016-02-16,1.1032
2016-02-17,12.3235
2016-02-18,-8.5714
2016-02-19,2.8125
2016-02-22,-0.3647
2016-02-23,-7.7486
2016-02-24,0.5952
2016-02-25,3.0243
2016-02-26,9.4448
2016-02-29,-4.1399
2016-03-01,7.6034
2016-03-02,10.1752
2016-03-03,-6.1057
2016-03-04,-13.224
2016-03-07,18.136
2016-03-08,-11.887
2016-03-09,-0.8469
2016-03-10,-0.5491
2016-03-11,1.7178
2016-03-14,6.7551
2016-03-15,-11.0169
2016-03-16,-5.3333
2016-03-17,4.896
2016-03-18,7.8004999999999995
2016-03-21,4.567
2016-03-22,3.6869
2016-03-23,-9.1357
2016-03-24,1.4449
2016-03-28,1.0089
2016-03-29,12.8085
2016-03-30,-2.0313
2016-03-31,1.1696
2016-04-01,4.7294
2016-04-04,3.713
2016-04-05,-4.1122
2016-04-06,15.2371
2016-04-07,-10.332699999999999
2016-04-08,0.6348
2016-04-11,-0.3396
2016-04-12,-1.4119
2016-04-13,4.5926
2016-04-14,-0.4721
2016-04-15,0.759
2016-04-18,-0.7062
2016-04-19,-2.7975
2016-04-20,0.878
2016-04-21,1.499
2016-04-22,-0.5717
2016-04-25,-1.3896
2016-04-26,-7.5802
2016-04-27,-2.3134
2016-04-28,1.0226
2016-04-29,-4.049
2016-05-02,-0.3887
2016-05-03,-6.9677
2016-05-04,-4.0144
2016-05-05,-4.5568
2016-05-06,-0.981
2016-05-09,8.8507
2016-05-10,0.2427
2016-05-11,-4.2373
2016-05-12,-3.5398
2016-05-13,0.3932
2016-05-16,6.3969
2016-05-17,-1.7178
2016-05-18,2.372
2016-05-19,-0.3659
2016-05-20,3.06
2016-05-23,4.038
2016-05-24,2.4543
2016-05-25,0.2228
2016-05-26,-3.5019
2016-05-27,0.9793
2016-05-31,3.3086
2016-06-01,-0.1104
2016-06-02,5.749
2016-06-03,-5.0183
2016-06-06,6.4942
2016-06-07,8.4755
2016-06-08,-1.2387
2016-06-09,-3.0391
2016-06-10,-2.8358
2016-06-13,1.7921
2016-06-14,-1.7606000000000002
2016-06-15,2.9698
2016-06-16,2.9339
2016-06-17,-4.1063
2016-06-20,6.0957
2016-06-21,2.3742
2016-06-22,1.7161
2016-06-23,0.5928
2016-06-24,-2.6292
2016-06-27,-3.2588
2016-06-28,6.5929
2016-06-29,1.6253
2016-06-30,0.0
2016-07-01,1.2883
2016-07-05,-1.2719
2016-07-06,1.8658000000000001
2016-07-07,0.3925
2016-07-08,0.6516
2016-07-11,-2.158
2016-07-12,-0.5293
2016-07-13,-3.7694
2016-07-14,-0.1843
2016-07-15,1.3389
2016-07-18,-1.6401
2016-07-19,-0.6484
2016-07-20,2.6573
2016-07-21,0.8174
2016-07-22,0.991
2016-07-25,1.8287
2016-07-26,0.0
2016-07-27,4.7306
2016-07-28,0.5855
2016-07-29,-0.2079
2016-08-01,1.6667
2016-08-02,-1.2295
2016-08-03,2.9876
2016-08-04,-0.4835
2016-08-05,0.6883
2016-08-08,-9.3687
2016-08-09,-0.1775
2016-08-10,-6.5333
2016-08-11,0.428
2016-08-12,0.4735
2016-08-15,7.3516
2016-08-16,-1.8876
2016-08-17,-0.3132
2016-08-18,2.0197
2016-08-19,-1.7598
2016-08-22,2.1048
2016-08-23,-2.6754
2016-08-24,-9.2384
2016-08-25,-2.5323
2016-08-26,1.0188
2016-08-29,-1.1599
2016-08-30,1.0714
2016-08-31,-1.3629
2016-09-01,1.5865
2016-09-02,-0.7557
2016-09-06,6.9036
2016-09-07,1.1871
2016-09-08,-0.0939
2016-09-09,-4.5092
2016-09-12,5.2632
2016-09-13,-2.1028000000000002
2016-09-14,1.8138
2016-09-15,-10.0797
2016-09-16,0.6257
2016-09-19,-0.6736
2016-09-20,5.5295
2016-09-21,0.5932
2016-09-22,0.5405
2016-09-23,-1.6618
2016-09-26,-0.8946
2016-09-27,4.3631
2016-09-28,4.8054
2016-09-29,-5.2728
2016-09-30,3.5334
2016-10-03,-4.3478
2016-10-04,-6.7449
2016-10-05,-3.0922
2016-10-06,-4.7052
2016-10-07,-1.7026
2016-10-10,6.8129
2016-10-11,-2.1622
2016-10-12,-9.6685
2016-10-13,-3.6696999999999997
2016-10-14,1.9048
2016-10-17,0.6231
2016-10-18,-2.4768
2016-10-19,-4.4444
2016-10-20,0.6645
2016-10-21,-1.6502
2016-10-24,-2.6846
2016-10-25,-2.7586
2016-10-26,-0.7092
2016-10-27,-2.8571
2016-10-28,0.0
2016-10-31,-5.8824
2016-11-01,6.25
2016-11-02,3.3088
2016-11-03,1.4235
2016-11-04,6.3158
2016-11-07,10.231
2016-11-08,5.3892
2016-11-09,17.8977
2016-11-10,-6.506
2016-11-11,3.866
2016-11-14,3.2258
2016-11-15,-7.2115
2016-11-16,-4.1451
2016-11-17,-0.8108
2016-11-18,-1.6349
2016-11-21,3.0471
2016-11-22,-1.6129
2016-11-23,6.2842
2016-11-25,1.7995
2016-11-28,0.5051
2016-11-29,3.2663
2016-11-30,-3.4063
2016-12-01,-3.2746
2016-12-02,-1.5625
2016-12-05,2.6455
2016-12-06,-3.866
2016-12-07,-7.2386
2016-12-08,-4.0462
2016-12-09,1.8072
2016-12-12,0.2959
2016-12-13,6.4897
2016-12-14,-13.0194
2016-12-15,1.2739
2016-12-16,0.9434
2016-12-19,3.7382999999999997
2016-12-20,-1.8018
2016-12-21,-5.1988
2016-12-22,-6.4516
2016-12-23,7.931
2016-12-27,-3.1949
2016-12-28,-2.9703
2016-12-29,-2.7211
2016-12-30,-0.6993
2017-01-03,6.162
2017-01-04,4.4776
2017-01-05,3.4920999999999998
2017-01-06,3.0675
2017-01-09,-2.3810000000000002
2017-01-10,1.2195
2017-01-11,-7.8313
2017-01-12,-1.3072
2017-01-13,-1.9868000000000001
2017-01-17,-5.4054
2017-01-18,5.0
2017-01-19,-4.0816
2017-01-20,-1.4184
2017-01-23,-2.518
2017-01-24,1.476
2017-01-25,2.1818
2017-01-26,-3.2028
2017-01-27,-1.1029
2017-01-30,-5.948
2017-01-31,6.3241
2017-02-01,2.2305
2017-02-02,-1.4545
2017-02-03,4.797
2017-02-06,5.9859
2017-02-07,0.0
2017-02-08,6.3123000000000005
2017-02-09,0.625
2017-02-10,-6.5217
2017-02-13,0.6645
2017-02-14,3.9604
2017-02-15,2.2222
2017-02-16,-3.1056
2017-02-17,0.0
2017-02-21,-0.3205
2017-02-22,-4.1801
2017-02-23,-0.6711
2017-02-24,-6.7568
2017-02-27,17.3913
2017-02-28,-4.6296
2017-03-01,6.7961
2017-03-02,2.4242
2017-03-03,1.4793
2017-03-06,1.4577
2017-03-07,-3.1609
2017-03-08,2.6706
2017-03-09,8.3815
2017-03-10,12.0
2017-03-13,8.0952
2017-03-14,-11.0132
2017-03-15,-6.6832
2017-03-16,-1.061
2017-03-17,7.5067
2017-03-20,5.985
2017-03-21,-4.9412
2017-03-22,6.4356
2017-03-23,-2.3256
2017-03-24,-1.1905000000000001
2017-03-27,-1.6867
2017-03-28,-9.0686
2017-03-29,2.6954000000000002
2017-03-30,5.7743
2017-03-31,1.9851
2017-04-03,-0.7299
2017-04-04,-2.6961
2017-04-05,1.0076
2017-04-06,-7.7307
2017-04-07,-7.5676
2017-04-10,-1.1696
2017-04-11,0.5917
2017-04-12,2.9412000000000003
2017-04-13,-1.1429
2017-04-17,2.3121
2017-04-18,2.8249
2017-04-19,1.3736
2017-04-20,2.439
2017-04-21,-10.582
2017-04-24,-5.6213
2017-04-25,10.0313
2017-04-26,1.7094
2017-04-27,-2.8011
2017-04-28,-1.4409
2017-05-01,-1.462
2017-05-02,-1.4837
2017-05-03,-5.1205
2017-05-04,1.2698
2017-05-05,-6.2696
2017-05-08,-4.6823
2017-05-09,2.807
2017-05-10,-2.3891
2017-05-11,6.6434
2017-05-12,0.0
2017-05-15,0.6557
2017-05-16,-0.6515
2017-05-17,-2.9508
2017-05-18,2.027
2017-05-19,0.3311
2017-05-22,0.33
2017-05-23,0.9868
2017-05-24,-5.5375
2017-05-25,-0.6897
2017-05-26,-1.0417
2017-05-30,-7.0175
2017-05-31,0.0
2017-06-01,4.9056999999999995
2017-06-02,1.7986
2017-06-05,-7.4205
2017-06-06,0.3817
2017-06-07,2.2814
2017-06-08,-1.8587
2017-06-09,-2.6515
2017-06-12,1.9455
2017-06-13,2.6718
2017-06-14,-4.8327
2017-06-15,-3.9063
2017-06-16,3.6585
2017-06-19,5.4902
2017-06-20,0.3717
2017-06-21,6.2963000000000005
2017-06-22,2.7875
2017-06-23,-1.6949
2017-06-26,3.1034
2017-06-27,-6.3545
2017-06-28,2.8571
2017-06-29,1.3889
2017-06-30,-4.1096
2017-07-03,2.8571
2017-07-05,5.9028
2017-07-06,-3.2787
2017-07-07,1.0169
2017-07-10,-2.349
2017-07-11,-2.4055
2017-07-12,2.4648
2017-07-13,2.4055
2017-07-14,1.0067
2017-07-17,4.6512
2017-07-18,0.6349
2017-07-19,0.6309
2017-07-20,-0.3135
2017-07-21,0.6289
2017-07-24,5.0
2017-07-25,-5.6548
2017-07-26,-2.5237
2017-07-27,-1.6181
2017-07-28,-1.3158
2017-07-31,1.6667
2017-08-01,-3.2787
2017-08-02,0.0
2017-08-03,1.0169
2017-08-04,2.6846
2017-08-07,1.634
2017-08-08,-4.8232
2017-08-09,-2.027
2017-08-10,0.0
2017-08-11,1.7241
2017-08-14,1.3559
2017-08-15,-4.6823
2017-08-16,0.7018
2017-08-17,-4.878
2017-08-18,-2.1978
2017-08-21,-0.7491
2017-08-22,3.0189
2017-08-23,-1.0989
2017-08-24,2.2222
2017-08-25,0.3623
2017-08-28,4.6931
2017-08-29,3.4483
2017-08-30,-2.0
2017-08-31,7.1429
2017-09-01,-3.1746
2017-09-05,-1.3115
2017-09-06,0.3322
2017-09-07,-0.3311
2017-09-08,-1.6611
2017-09-11,-1.3514
2017-09-12,3.7671
2017-09-13,1.6502
2017-09-14,0.3247
2017-09-15,1.2945
2017-09-18,-0.9585
2017-09-19,0.9677
2017-09-20,-0.3195
2017-09-21,-0.3205
2017-09-22,0.6431
2017-09-25,1.9169
2017-09-26,5.0157
2017-09-27,1.791
2017-09-28,-4.9853
2017-09-29,2.1605
2017-10-02,4.5317
2017-10-03,-3.7572
2017-10-04,1.8018
2017-10-05,0.0
2017-10-06,-4.4248
2017-10-09,-4.9383
2017-10-10,-1.2987
2017-10-11,-0.3289
2017-10-12,-2.3102
2017-10-13,-2.027
2017-10-16,0.3448
2017-10-17,0.0
2017-10-18,-1.7182
2017-10-19,0.3497
2017-10-20,1.7422
2017-10-23,0.0
2017-10-24,2.7397
2017-10-25,-5.3333
2017-10-26,-4.5775
2017-10-27,0.369
2017-10-30,4.0441
2017-10-31,0.3534
2017-11-01,-0.7042
2017-11-02,1.0638
2017-11-03,9.1228
2017-11-06,3.8585000000000003
2017-11-07,-6.5015
2017-11-08,-4.9669
2017-11-09,-8.0139
2017-11-10,1.8939
2017-11-13,0.7435
2017-11-14,0.738
2017-11-15,2.5641
2017-11-16,3.5714
2017-11-17,0.6897
2017-11-20,0.3425
2017-11-21,-1.0239
2017-11-22,-1.0345
2017-11-24,1.0453
2017-11-27,-2.069
2017-11-28,0.3521
2017-11-29,-1.0526
2017-11-30,2.4823
2017-12-01,1.0381
2017-12-04,0.0
2017-12-05,-3.0822
2017-12-06,-3.8869
2017-12-07,0.7353
2017-12-08,8.0292
2017-12-11,-2.027
2017-12-12,0.6897
2017-12-13,0.6849
2017-12-14,-1.0204
2017-12-15,0.0
2017-12-18,1.0309
2017-12-19,2.0408
2017-12-20,2.3333
2017-12-21,0.6515
2017-12-22,0.9709
2017-12-26,-1.9231
2017-12-27,-0.3268
2017-12-28,0.0
2017-12-29,18.6885
2018-01-02,0.0
2018-01-03,6.3536
2018-01-04,-6.4935
2018-01-05,2.7778
2018-01-08,0.2703
2018-01-09,4.3126999999999995
2018-01-10,6.9767
2018-01-11,7.0048
2018-01-12,27.5395
2018-01-16,-2.4779
2018-01-17,2.5408
2018-01-18,-2.6549
2018-01-19,7.2727
2018-01-22,13.0508
2018-01-23,6.2969
2018-01-24,-6.2059
2018-01-25,3.9098
2018-01-26,7.8148
2018-01-29,0.0
2018-01-30,8.0537
2018-01-31,-6.087
2018-02-01,-4.8942
2018-02-02,-8.0668
2018-02-05,-0.5295
2018-02-06,8.8973
2018-02-07,4.1899
2018-02-08,-1.6086
2018-02-09,13.624
2018-02-12,-5.3357
2018-02-13,14.1229
2018-02-14,7.3252
2018-02-15,-2.6887
2018-02-16,-3.5069
2018-02-20,-1.3216
2018-02-21,-2.567
2018-02-22,-1.7182
2018-02-23,2.5641
2018-02-26,-2.0455
2018-02-27,-1.2761
2018-02-28,-9.4595
2018-03-01,-3.4393000000000002
2018-03-02,5.914
2018-03-05,9.0102
2018-03-06,1.1641
2018-03-07,-2.7618
2018-03-08,4.142
2018-03-09,0.3409
2018-03-12,4.3035
2018-03-13,-10.4235
2018-03-14,1.8182
2018-03-15,-0.2381
2018-03-16,0.0
2018-03-19,-7.6969
2018-03-20,5.4945
2018-03-21,-2.6961
2018-03-22,-3.1486
2018-03-23,3.1209
2018-03-26,3.7831
2018-03-27,-6.4399
2018-03-28,-1.1688
2018-03-29,2.4967
2018-04-02,-5.3846
2018-04-03,-1.7614999999999998
2018-04-04,3.0345
2018-04-05,-2.4096
2018-04-06,-3.5665
2018-04-09,2.4182
2018-04-10,10.9722
2018-04-11,3.5044
2018-04-12,2.0556
2018-04-13,-3.7915
2018-04-16,-3.202
2018-04-17,4.8346
2018-04-18,0.3641
2018-04-19,-4.7158
2018-04-20,0.2538
2018-04-23,1.6456
2018-04-24,-0.8717
2018-04-25,2.2613
2018-04-26,4.4226
2018-04-27,-1.1764999999999999
2018-04-30,-3.9286
2018-05-01,-0.7435
2018-05-02,2.8714
2018-05-03,-2.0631
2018-05-04,0.2478
2018-05-07,3.9555
2018-05-08,-6.0048
2018-05-09,0.1898
2018-05-10,0.2525
2018-05-11,7.6826
2018-05-14,3.6257
2018-05-15,3.6117
2018-05-16,3.0501
2018-05-17,1.2685
2018-05-18,4.4885
2018-05-21,2.7972
2018-05-22,-2.0408
2018-05-23,-1.3889
2018-05-24,2.7163
2018-05-25,-1.665
2018-05-29,-2.8884
2018-05-30,1.4359
2018-05-31,0.7078
2018-06-01,0.3012
2018-06-04,-2.002
2018-06-05,0.2043
2018-06-06,-5.9123
2018-06-07,-8.3424
2018-06-08,6.383
2018-06-11,-4.7778
2018-06-12,2.5671
2018-06-13,2.6166
2018-06-14,1.2195
2018-06-15,-1.3143
2018-06-18,0.333
2018-06-19,-1.5487
2018-06-20,5.3933
2018-06-21,-1.8124
2018-06-22,-8.2519
2018-06-25,-2.4852
2018-06-26,-3.2767
2018-06-27,-7.7792
2018-06-28,-1.6327
2018-06-29,1.6598000000000002
2018-07-02,4.0816
2018-07-03,2.3529
2018-07-05,1.1494
2018-07-06,2.6515
2018-07-09,-0.123
2018-07-10,-0.8621
2018-07-11,0.9938
2018-07-12,2.583
2018-07-13,-4.1966
2018-07-16,-3.6295
2018-07-17,5.1948
2018-07-18,-1.6049
2018-07-19,-1.3801999999999999
2018-07-20,-0.2545
2018-07-23,2.4234999999999998
2018-07-24,-3.4869
2018-07-25,-0.129
2018-07-26,0.646
2018-07-27,-5.5199
2018-07-30,-2.5815
2018-07-31,4.742
2018-08-01,-0.6658
2018-08-02,-1.4745
2018-08-03,-0.1361
2018-08-06,2.8609999999999998
2018-08-07,0.1325
2018-08-08,-2.3810000000000002
2018-08-09,1.4905
2018-08-10,1.7356
2018-08-13,-0.7874
2018-08-14,1.8519
2018-08-15,-6.7532
2018-08-16,-2.3677
2018-08-17,2.4251
2018-08-20,0.6964
2018-08-21,2.213
2018-08-22,2.774
2018-08-23,0.3292
2018-08-24,-1.3123
2018-08-27,7.1809
2018-08-28,-0.9926
2018-08-29,0.2506
2018-08-30,1.125
2018-08-31,1.2361
2018-09-04,-2.6862
2018-09-05,0.5019
2018-09-06,-4.1199
2018-09-07,3.5156
2018-09-10,0.0
2018-09-11,3.2704
2018-09-12,-1.9487999999999999
2018-09-13,1.2422
2018-09-14,0.8589
2018-09-17,-4.8662
2018-09-18,1.5345
2018-09-19,0.7557
2018-09-20,2.0
2018-09-21,-2.3284000000000002
2018-09-24,2.133
2018-09-25,6.8796
2018-09-26,-3.2184
2018-09-27,-3.0879
2018-09-28,1.3479999999999999
2018-10-01,-1.6444999999999999
2018-10-02,-2.2129
2018-10-03,6.0096
2018-10-04,-5.0759
2018-10-05,1.2494
2018-10-08,-7.1076
2018-10-09,-1.9129
2018-10-10,-3.7649
2018-10-11,0.0281
2018-10-12,2.4761
2018-10-15,-2.3339
2018-10-16,7.8156
2018-10-17,-0.5215
2018-10-18,-6.2385
2018-10-19,-2.2365
2018-10-22,-2.4307
2018-10-23,1.3775
2018-10-24,-6.9673
2018-10-25,5.8421
2018-10-26,-0.3523
2018-10-29,-5.4508
2018-10-30,-1.4958
2018-10-31,8.0987
2018-11-01,8.8089
2018-11-02,2.2055
2018-11-05,-1.2105
2018-11-06,-2.0511
2018-11-07,0.1904
2018-11-08,2.6873
2018-11-09,-4.2294
2018-11-12,-6.7623999999999995
2018-11-13,2.9011
2018-11-14,-2.6467
2018-11-15,5.9397
2018-11-16,3.9888
2018-11-19,-4.9624
2018-11-20,0.3105
2018-11-21,7.9347
2018-11-23,-0.4953
2018-11-26,1.5194999999999999
2018-11-27,-1.6774
2018-11-28,4.3045
2018-11-29,2.0886
2018-11-30,-1.5282
2018-12-03,6.2829
2018-12-04,-4.7339
2018-12-06,-1.9283000000000001
2018-12-07,1.336
2018-12-10,6.8905
2018-12-11,-1.4196
2018-12-12,0.2125
2018-12-13,0.3769
2018-12-14,-2.0887000000000002
2018-12-17,-5.2253
2018-12-18,-0.7081
2018-12-19,-2.5726
2018-12-20,-12.366
2018-12-21,-7.8162
2018-12-24,0.0324
2018-12-26,10.8056
2018-12-27,0.6423
2018-12-28,-0.4062
2018-12-31,1.1943
2019-01-02,1.4968
2019-01-03,-19.4555
2019-01-04,5.493
2019-01-07,8.478
2019-01-08,5.9077
2019-01-09,-1.075
2019-01-10,1.5272000000000001
2019-01-11,1.2728
2019-01-14,-0.9997
2019-01-15,4.8182
2019-01-16,-0.8808
2019-01-17,1.3052000000000001
2019-01-18,2.1107
2019-01-22,-4.8591
2019-01-23,-1.1851
2019-01-24,-0.6568
2019-01-25,3.2768
2019-01-28,-4.1191
2019-01-29,0.3774
2019-01-30,4.598
2019-01-31,5.0594
2019-02-01,-1.0789
2019-02-04,2.8997
2019-02-05,-0.8532
2019-02-06,0.3129
2019-02-07,-1.7416
2019-02-08,1.8254000000000001
2019-02-11,0.4936
2019-02-12,1.5253
2019-02-13,-0.1019
2019-02-14,0.5098
2019-02-15,2.5869
2019-02-19,-0.445
2019-02-20,-2.2101
2019-02-21,-3.0726
2019-02-22,1.0741
2019-02-25,8.1908
2019-02-26,-10.7331
2019-02-27,-2.8449
2019-02-28,-1.0773
2019-03-01,6.6741
2019-03-04,1.8848
2019-03-05,0.3083
2019-03-06,-6.1988
2019-03-07,0.4642
2019-03-08,-0.7339
2019-03-11,1.4786000000000001
2019-03-12,6.8538
2019-03-13,2.6515
2019-03-14,-4.1082
