ticker,CELZ US Equity
2017-12-28,-4.1667
2017-12-29,17.3913
2018-01-02,-11.1111
2018-01-03,8.3333
2018-01-04,42.3077
2018-01-05,-24.3243
2018-01-08,-12.1429
2018-01-09,-43.0894
2018-01-10,14.2857
2018-01-11,-14.5125
2018-01-12,0.8919
2018-01-16,-13.0435
2018-01-17,-16.6667
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,-3.4
2018-01-23,-4.7619
2018-01-24,30.4348
2018-01-25,0.0
2018-01-26,-16.6667
2018-01-29,-18.0
2018-01-30,-2.439
2018-01-31,5.0
2018-02-01,-4.7619
2018-02-02,-12.5
2018-02-05,-8.5714
2018-02-06,-4.6875
2018-02-07,-18.0328
2018-02-08,0.0
2018-02-09,20.0
2018-02-12,26.6667
2018-02-13,-7.8947
2018-02-14,-17.1429
2018-02-15,96.5517
2018-02-16,64.9123
2018-02-20,-25.5319
2018-02-21,-10.0
2018-02-22,-39.6825
2018-02-23,15.7895
2018-02-26,-15.9091
2018-02-27,-2.7027
2018-02-28,-11.1111
2018-03-01,14.0625
2018-03-02,-26.0274
2018-03-05,-7.4074
2018-03-06,-4.0
2018-03-07,4.1667
2018-03-08,4.0
2018-03-09,11.538499999999999
2018-03-12,-17.2414
2018-03-13,33.3333
2018-03-14,-6.25
2018-03-15,6.6667
2018-03-16,-21.875
2018-03-19,7.2
2018-03-20,-2.9851
2018-03-21,-7.6923
2018-03-22,8.3333
2018-03-23,34.6154
2018-03-26,154.2857
2018-03-27,33.7079
2018-03-28,-17.647100000000002
2018-03-29,-1.0204
2018-04-02,-32.9897
2018-04-03,-18.4615
2018-04-04,50.9434
2018-04-05,-12.5
2018-04-06,24.2857
2018-04-09,6.8966
2018-04-10,-15.0538
2018-04-11,-6.3291
2018-04-12,14.8649
2018-04-13,10.5882
2018-04-16,24.3617
2018-04-17,2.6518
2018-04-18,-4.1667
2018-04-19,-17.3913
2018-04-20,23.1579
2018-04-23,56.4103
2018-04-24,-10.3825
2018-04-25,23.7805
2018-04-26,9.3596
2018-04-27,9.009
2018-04-30,1.2397
2018-05-01,-13.5102
2018-05-02,-9.3912
2018-05-03,22.3958
2018-05-04,4.2553
2018-05-07,-11.4286
2018-05-08,10.5991
2018-05-09,-10.2083
2018-05-10,1.6240999999999999
2018-05-11,-8.6758
2018-05-14,-7.5
2018-05-15,-10.8108
2018-05-16,9.0909
2018-05-17,20.0
2018-05-18,-13.8889
2018-05-21,-2.4194
2018-05-22,-11.2948
2018-05-23,3.7267
2018-05-24,-16.7665
2018-05-25,0.7194
2018-05-29,-8.5714
2018-05-30,-3.9063
2018-05-31,15.6504
2018-06-01,15.993
2018-06-04,8.4848
2018-06-05,-13.4078
2018-06-06,-3.871
2018-06-07,3.3557
2018-06-08,10.3896
2018-06-11,10.5882
2018-06-12,4.7872
2018-06-13,20.8122
2018-06-14,-11.7647
2018-06-15,2.3810000000000002
2018-06-18,4.6512
2018-06-19,-1.7778
2018-06-20,21.7195
2018-06-21,30.855
2018-06-22,-14.7727
2018-06-25,6.6667
2018-06-26,28.125
2018-06-27,37.8049
2018-06-28,-11.5044
2018-06-29,10.0
2018-07-02,18.1818
2018-07-03,-2.3077
2018-07-05,-18.4252
2018-07-06,-4.4402
2018-07-09,-2.8283
2018-07-10,-12.8898
2018-07-11,2.6253
2018-07-12,6.7209
2018-07-13,10.6995
2018-07-16,11.2205
2018-07-17,-16.6372
2018-07-18,0.0
2018-07-19,8.7049
2018-07-20,-4.2969
2018-07-23,-4.0816
2018-07-24,-8.5106
2018-07-25,3.4884
2018-07-26,-13.7079
2018-07-27,4.6875
2018-07-30,0.3234
2018-07-31,6.1245
2018-08-01,9.1121
2018-08-02,4.9251000000000005
2018-08-03,-11.0204
2018-08-06,9.862400000000001
2018-08-07,-12.3173
2018-08-08,-5.9524
2018-08-09,4.8101
2018-08-10,-5.7971
2018-08-13,-12.3077
2018-08-14,4.6784
2018-08-15,-16.2011
2018-08-16,6.6667
2018-08-17,-4.6875
2018-08-20,-3.2787
2018-08-21,-1.6949
2018-08-22,-5.8621
2018-08-23,-5.8608
2018-08-24,5.0584
2018-08-27,25.9259
2018-08-28,29.4118
2018-08-29,-19.3182
2018-08-30,-7.0423
2018-08-31,12.1212
2018-09-04,-1.6216
2018-09-05,-5.2198
2018-09-06,-1.4493
2018-09-07,0.0
2018-09-10,5.8824
2018-09-11,-4.4444
2018-09-12,-0.8721
2018-09-13,-0.2933
2018-09-14,-2.9412000000000003
2018-09-17,-7.5758
2018-09-18,-0.6557
2018-09-19,1.9802
2018-09-20,-12.6214
2018-09-21,-9.6296
2018-09-24,14.3443
2018-09-25,-5.0179
2018-09-26,-5.6604
2018-09-27,-6.0
2018-09-28,-0.4255
2018-10-01,6.8376
2018-10-02,-4.8
2018-10-03,-8.0252
2018-10-04,-4.0658
2018-10-05,11.9048
2018-10-08,-10.6383
2018-10-09,4.2857
2018-10-10,-5.9361
2018-10-11,-2.4757
2018-10-12,-0.9457
2018-10-15,-11.809
2018-10-16,-6.5527
2018-10-17,1.2195
2018-10-18,-3.6145
2018-10-19,6.25
2018-10-22,-8.8235
2018-10-23,0.0
2018-10-24,12.9032
2018-10-25,-8.5714
2018-10-26,-5.0
2018-10-29,5.2632
2018-10-30,3.125
2018-10-31,-1.3333
2018-11-01,-6.0197
2018-11-02,-5.2288
2018-11-05,-10.3448
2018-11-06,-7.6923
2018-11-07,-5.8333
2018-11-08,0.885
2018-11-09,3.5088
2018-11-12,13.5593
2018-11-13,-1.4925
2018-11-14,3.0303
2018-11-15,-25.0
2018-11-16,19.6078
2018-11-19,-5.7377
2018-11-20,-5.2174
2018-11-21,-3.6696999999999997
2018-11-23,-1.9048
2018-11-26,-2.9126
2018-11-27,5.0
2018-11-28,12.381
2018-11-29,27.1186
2018-11-30,4.3333
2018-12-03,-17.2524
2018-12-04,-5.4054
2018-12-06,-14.2857
2018-12-07,1.9048
2018-12-10,1.4485999999999999
2018-12-11,-8.245
2018-12-12,-5.6225000000000005
2018-12-13,-5.3191
2018-12-14,3.3708
2018-12-17,4.6739
2018-12-18,-7.5805
2018-12-19,11.236
2018-12-20,0.0
2018-12-21,-7.0707
2018-12-24,-2.1739
2018-12-26,-12.6667
2018-12-27,13.2316
2018-12-28,-17.4157
2018-12-31,34.4218
2019-01-02,-3.8462
2019-01-03,-10.526299999999999
2019-01-04,5.8824
2019-01-07,-1.1111
2019-01-08,37.0787
2019-01-09,0.0
2019-01-10,-9.0164
2019-01-11,-1.8018
2019-01-14,8.2569
2019-01-15,0.8475
2019-01-16,26.8908
2019-01-17,-13.9073
2019-01-18,-3.8462
2019-01-22,-16.0
2019-01-23,8.5714
2019-01-24,-6.1404
2019-01-25,3.7382999999999997
2019-01-28,8.1081
2019-01-29,-5.8333
2019-01-30,5.3097
2019-01-31,-7.8992
2019-02-01,0.365
2019-02-04,-0.5455
2019-02-05,-5.8501
2019-02-06,-9.7087
2019-02-07,16.129
2019-02-08,0.0
2019-02-11,2.7778
2019-02-12,-9.009
2019-02-13,-12.8713
2019-02-14,31.8182
2019-02-15,-11.3362
2019-02-19,4.035
2019-02-20,7.4766
2019-02-21,-3.4783
2019-02-22,0.9009
2019-02-25,-2.3214
2019-02-26,0.5484
2019-02-27,-3.1818
2019-02-28,-4.2254
2019-03-01,0.9804
2019-03-04,3.6893000000000002
2019-03-05,-9.4569
2019-03-06,5.4809
2019-03-07,1.9607999999999999
2019-03-08,-0.9615
2019-03-11,-2.9126
2019-03-12,0.0
2019-03-13,-1.6
2019-03-14,2.3882
2019-03-15,-9.6774
2019-03-18,10.989
2019-03-19,-1.4851
2019-03-20,-4.5226
2019-03-21,1.0526
2019-03-22,-4.1667
2019-03-25,3.2609
2019-03-26,8.4211
2019-03-27,-2.9126
2019-03-28,4.0
2019-03-29,-3.0288
2019-04-01,-0.3471
2019-04-02,-2.4876
2019-04-03,1.0204
2019-04-04,3.0303
2019-04-05,-7.8431
2019-04-08,-10.6383
2019-04-09,0.5952
2019-04-10,0.5917
2019-04-11,-9.4118
2019-04-12,7.7922
2019-04-15,8.4337
2019-04-16,-1.1111
2019-04-17,-6.7416
2019-04-18,1.2048
2019-04-22,1.1905000000000001
2019-04-23,-9.4118
2019-04-24,-1.2987
2019-04-25,-1.3158
2019-04-26,24.0
2019-04-29,-8.6022
2019-04-30,-3.5294
2019-05-01,2.439
2019-05-02,-7.1429
2019-05-03,-7.6923
2019-05-06,18.0556
2019-05-07,-12.9412
2019-05-08,1.3514
2019-05-09,-4.0
2019-05-10,-2.7778
2019-05-13,-1.7143000000000002
2019-05-14,-8.4302
2019-05-15,3.1746
2019-05-16,9.6154
2019-05-17,10.5965
2019-05-20,7.868
2019-05-21,-18.8235
2019-05-22,-8.6957
2019-05-23,-20.634900000000002
2019-05-24,18.0
2019-05-28,-5.0847
2019-05-29,-7.1429
2019-05-30,5.7692
2019-05-31,0.0
2019-06-03,-23.6364
2019-06-04,11.9048
2019-06-05,-4.2553
2019-06-06,4.4444
2019-06-07,2.1277
2019-06-10,31.25
2019-06-11,-4.7619
2019-06-12,-16.6667
2019-06-13,-6.0
2019-06-14,-4.2553
2019-06-17,-2.2222
2019-06-18,-4.5455
2019-06-19,4.7619
2019-06-20,0.0
2019-06-21,2.2727
2019-06-24,0.0
2019-06-25,1.1111
2019-06-26,-12.0879
2019-06-27,5.0
2019-06-28,-7.1429
2019-07-01,0.0
2019-07-02,-5.1282
2019-07-03,-5.4054
2019-07-05,5.7143
2019-07-08,-13.5135
2019-07-09,-9.375
2019-07-10,-6.8966
2019-07-11,7.4074
2019-07-12,-10.3448
2019-07-15,21.1538
2019-07-16,11.1111
2019-07-17,28.5714
2019-07-18,15.5556
2019-07-19,-9.3269
2019-07-22,-17.2853
2019-07-23,-21.1026
2019-07-24,-5.7524
2019-07-25,-3.4483
2019-07-26,-9.4643
2019-07-29,14.3984
2019-07-30,-20.6897
2019-07-31,4.3478
2019-08-01,-12.5
2019-08-02,4.7619
2019-08-05,-13.6364
2019-08-06,-5.2632
2019-08-07,-22.2222
2019-08-08,7.1429
2019-08-09,13.3333
2019-08-12,11.7647
2019-08-13,-5.2632
2019-08-14,-27.7778
2019-08-15,-23.0769
2019-08-16,20.0
2019-08-19,-8.3333
2019-08-20,9.0909
2019-08-21,0.0
2019-08-22,16.6667
2019-08-23,21.4286
2019-08-26,-29.4118
2019-08-27,16.6667
2019-08-28,-7.1429
2019-08-29,0.0
2019-08-30,0.0
2019-09-03,-7.6923
2019-09-04,100.0
2019-09-05,-16.6667
2019-09-06,-10.0
2019-09-09,-27.7778
2019-09-10,-15.3846
2019-09-11,0.0
2019-09-12,-9.0909
2019-09-13,0.0
2019-09-16,-10.0
2019-09-17,-11.1111
2019-09-18,-12.5
2019-09-19,0.0
2019-09-20,0.0
2019-09-23,14.2857
2019-09-24,25.0
2019-09-25,-30.0
2019-09-26,7.1429
2019-09-27,6.6667
2019-09-30,0.0
2019-10-01,-6.25
2019-10-02,6.6667
2019-10-03,-12.5
2019-10-04,28.5714
2019-10-07,0.0
2019-10-08,0.0
2019-10-09,-2.2222
2019-10-10,-3.4091
2019-10-11,17.647100000000002
2019-10-14,-10.0
2019-10-15,5.5556
2019-10-16,15.7895
2019-10-17,-37.2727
2019-10-18,1.4493
2019-10-21,-14.2857
2019-10-22,0.0
2019-10-23,0.0
2019-10-24,0.0
2019-10-25,-16.6667
2019-10-28,-1.4
2019-10-29,-18.8641
2019-10-30,25.0
2019-10-31,-20.0
2019-11-01,25.0
2019-11-04,0.0
2019-11-05,-20.0
2019-11-06,0.0
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-12,25.0
2019-11-13,0.0
2019-11-14,-20.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,-25.0
2019-11-20,0.0
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,-33.3333
2019-11-26,50.0
2019-11-27,0.0
2019-11-29,0.0
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.0
2019-12-09,-33.3333
2019-12-10,50.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,-33.3333
2019-12-17,25.0
2019-12-18,20.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,-1.3333
2019-12-26,-32.4324
2019-12-27,50.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-02,66.6667
2020-01-03,0.0
2020-01-06,-20.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,-1.5
2020-01-10,1.5228000000000002
2020-01-13,25.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,-20.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,-25.0
2020-01-23,0.0
2020-01-24,-1.6667
2020-01-27,1.6949
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,-33.3333
2020-02-03,3.3333
2020-02-04,17.7419
2020-02-05,15.0685
2020-02-06,-39.0476
2020-02-07,15.2344
2020-02-10,-1.7797
2020-02-11,-6.8162
2020-02-12,-7.4074
2020-02-13,-20.0
2020-02-14,10.0
2020-02-18,-9.0909
2020-02-19,-10.0
2020-02-20,-13.8889
2020-02-21,-1.9355
2020-02-24,-1.3158
2020-02-25,-20.0
2020-02-26,15.8333
2020-02-27,-22.3022
2020-02-28,6.4815
2020-03-02,66.5217
2020-03-03,56.658
2020-03-04,7.6667
2020-03-05,-33.7461
2020-03-06,16.822400000000002
2020-03-09,-20.0
2020-03-10,-25.0
2020-03-11,18.2
2020-03-12,-15.9616
2020-03-13,-19.4631
2020-03-16,-31.6667
2020-03-17,-25.6098
2020-03-18,96.7213
2020-03-19,-16.6667
2020-03-20,0.0
2020-03-23,-26.75
2020-03-24,-4.4369
2020-03-25,14.2857
2020-03-26,-30.0
2020-03-27,-14.2857
2020-03-30,-14.5833
2020-03-31,9.7561
2020-04-01,4.4444
2020-04-02,59.5745
2020-04-03,-4.0
2020-04-06,1.3889
2020-04-07,12.3288
2020-04-08,-12.1951
2020-04-09,-16.6667
2020-04-13,-31.8333
2020-04-14,-14.4254
2020-04-15,-11.4286
2020-04-16,-22.5806
2020-04-17,33.3333
2020-04-20,168.75
2020-04-21,38.3721
2020-04-22,-34.4538
2020-04-23,17.9487
2020-04-24,6.5217
2020-04-27,-8.1633
2020-04-28,-15.8333
2020-04-29,-10.231
2020-04-30,2.9412000000000003
2020-05-01,0.0
2020-05-04,-27.1429
2020-05-05,-21.5686
2020-05-06,0.0
2020-05-07,10.0
2020-05-08,3.8636
2020-05-11,5.0328
2020-05-12,4.1667
2020-05-13,40.0
2020-05-14,-8.9286
2020-05-15,-14.5098
2020-05-18,-26.6055
2020-05-19,27.5
2020-05-20,-13.7255
2020-05-21,-4.5455
2020-05-22,-4.7619
2020-05-26,2.5
2020-05-27,-12.1951
2020-05-28,0.0
2020-05-29,8.3333
2020-06-01,-10.2564
2020-06-02,-3.5714
2020-06-03,12.592600000000001
2020-06-04,-5.2632
2020-06-05,-8.3333
2020-06-08,21.2121
2020-06-09,1.875
2020-06-10,-9.2025
2020-06-11,-5.4054
2020-06-12,17.1429
2020-06-15,19.5122
2020-06-16,32.6531
2020-06-17,-30.7692
2020-06-18,6.6667
2020-06-19,12.5
2020-06-22,-7.4074
2020-06-23,-8.5
2020-06-24,2.7321999999999997
2020-06-25,-10.6383
2020-06-26,12.857099999999999
2020-06-29,7.5949
2020-06-30,-7.8431
2020-07-01,4.2553
2020-07-02,-4.0816
2020-07-06,-4.2553
2020-07-07,-2.2222
2020-07-08,6.8182
2020-07-09,10.6383
2020-07-10,-1.9231
2020-07-13,-9.8039
2020-07-14,-6.5217
2020-07-15,16.2791
2020-07-16,-6.0
2020-07-17,2.1277
2020-07-20,-4.1667
2020-07-21,6.5217
2020-07-22,5.102
2020-07-23,10.6796
2020-07-24,-8.7719
2020-07-27,-0.9615
2020-07-28,35.9223
2020-07-29,-17.1429
2020-07-30,5.1724
2020-07-31,-11.4754
