ticker,CKX US Equity
2003-08-07,0.0
2003-08-12,0.0
2003-09-09,0.0
2003-09-25,4.5455
2003-10-15,-4.3478
2003-10-31,9.0909
2003-11-18,0.0
2003-11-24,4.1667
2003-11-25,4.0
2003-11-26,0.0
2003-12-01,3.8462
2003-12-04,-3.7037
2003-12-05,11.538499999999999
2003-12-08,2.069
2003-12-09,-1.3514
2003-12-10,0.0
2003-12-12,-1.3699
2003-12-17,-2.7778
2003-12-18,0.0
2003-12-19,0.0
2003-12-22,0.0
2003-12-23,2.1429
2003-12-24,2.0979
2003-12-26,-0.411
2003-12-29,-0.6944
2003-12-30,0.6993
2003-12-31,0.6944
2004-01-02,-0.6897
2004-01-05,0.6944
2004-01-06,2.069
2004-01-07,0.6757
2004-01-08,1.3423
2004-01-09,0.0
2004-01-12,0.6623
2004-01-13,0.6579
2004-01-14,0.0
2004-01-15,0.6536
2004-01-16,-1.9481000000000002
2004-01-20,0.6623
2004-01-21,-1.9737
2004-01-22,1.3423
2004-01-23,1.3245
2004-01-27,-0.6536
2004-01-28,0.0
2004-02-03,-0.5263
2004-02-05,-1.455
2004-02-06,0.0
2004-02-09,-1.3423
2004-02-10,0.8163
2004-02-11,-0.135
2004-02-18,-0.6757
2004-02-19,0.0
2004-02-20,0.0
2004-02-25,-0.6803
2004-02-26,0.6849
2004-02-27,0.6803
2004-03-01,2.7027
2004-03-02,1.3158
2004-03-03,-0.9091
2004-03-04,1.3106
2004-03-05,0.2587
2004-03-08,1.2903
2004-03-09,0.6369
2004-03-11,1.0127
2004-03-12,0.0
2004-03-15,0.2506
2004-03-16,0.0
2004-03-17,0.625
2004-03-18,0.6211
2004-03-23,1.2346
2004-03-24,2.439
2004-03-25,1.1905000000000001
2004-03-26,-2.3529
2004-03-29,0.8434
2004-03-30,6.0241
2004-03-31,-0.5682
2004-04-01,8.5714
2004-04-02,-3.6842
2004-04-05,8.6339
2004-04-06,-6.5392
2004-04-07,0.9688
2004-04-08,-5.1173
2004-04-13,0.0
2004-04-14,1.6854
2004-04-15,-1.6575
2004-04-16,3.3708
2004-04-20,-1.087
2004-04-21,-2.5275
2004-04-22,-5.2988
2004-04-23,2.3810000000000002
2004-04-26,1.1628
2004-04-27,-2.2989
2004-04-29,0.0
2004-05-03,-2.8235
2004-05-04,-1.4527999999999999
2004-05-05,0.0
2004-05-06,0.2457
2004-05-07,0.4902
2004-05-11,-1.2195
2004-05-13,0.6173
2004-05-14,-0.2454
2004-05-18,0.123
2004-05-20,-0.3686
2004-05-21,-0.3699
2004-05-24,0.7426
2004-05-26,0.1229
2004-06-02,0.0
2004-06-03,0.0
2004-06-04,-1.7178
2004-06-07,-0.1248
2004-06-08,0.25
2004-06-10,1.6209
2004-06-16,-1.5951
2004-06-18,0.7547
2004-06-21,0.2497
2004-06-22,0.2491
2004-06-25,0.9938
2004-06-28,-0.615
2004-07-01,0.3713
2004-07-02,0.3699
2004-07-06,-0.7371
2004-07-09,0.8663
2004-07-14,0.0
2004-07-15,-1.5951
2004-07-16,-0.1247
2004-07-19,-0.1248
2004-07-21,0.0
2004-07-26,1.25
2004-07-30,0.6173
2004-08-02,0.0
2004-08-03,-1.7178
2004-08-04,2.372
2004-08-19,-0.2439
2004-09-03,0.0
2004-09-07,0.0
2004-09-10,3.912
2004-09-13,-1.1764999999999999
2004-09-14,-1.4285999999999999
2004-09-16,0.8454
2004-09-21,-2.0531
2004-09-23,0.4932
2004-09-24,0.0
2004-09-27,-0.4908
2004-09-29,-0.1233
2004-10-01,-0.9877
2004-10-04,-0.2494
2004-10-05,0.0
2004-10-06,1.25
2004-10-07,2.4691
2004-10-08,15.6627
2004-10-11,-1.0417
2004-10-12,1.0526
2004-10-13,0.0
2004-10-15,-5.9375
2004-10-19,-2.5471
2004-10-21,1.1364
2004-10-22,-2.809
2004-10-25,1.9653
2004-10-26,-1.3605
2004-10-27,-1.0345
2004-10-28,1.0453
2004-10-29,-0.5747
2004-11-01,-0.578
2004-11-03,1.1628
2004-11-04,-2.069
2004-11-05,2.1127
2004-11-08,2.2989
2004-11-09,-1.1236
2004-11-11,0.0
2004-11-16,0.0
2004-11-18,-0.5682
2004-11-19,1.1429
2004-11-22,0.565
2004-11-23,-0.1124
2004-11-24,0.6749
2004-11-26,0.5587
2004-11-29,2.7778
2004-11-30,0.3243
2004-12-02,-1.7241
2004-12-03,0.0
2004-12-07,1.4254
2004-12-13,1.0811
2004-12-15,1.0695000000000001
2004-12-17,0.8466
2004-12-20,0.5247
2004-12-21,2.2965
2004-12-22,4.0816
2004-12-23,-0.7843
2004-12-27,-0.995
2004-12-29,0.5025
2004-12-30,1.7
2004-12-31,-0.295
2005-01-03,0.2959
2005-01-04,1.2783
2005-01-05,18.932
2005-01-06,-5.3061
2005-01-07,-5.0
2005-01-10,-0.1815
2005-01-11,1.3636
2005-01-12,-3.2287
2005-01-13,-7.785
2005-01-14,0.3015
2005-01-18,3.1062
2005-01-19,-0.3887
2005-01-20,-0.0976
2005-01-21,1.5625
2005-01-24,1.25
2005-01-25,-3.6087
2005-01-26,-1.9704000000000002
2005-01-27,-1.005
2005-01-28,1.4213
2005-01-31,0.9009
2005-02-01,-1.6865
2005-02-03,0.4036
2005-02-04,-0.3015
2005-02-07,-0.1008
2005-02-08,-1.11
2005-02-10,-1.9388
2005-02-11,-2.1852
2005-02-14,0.1064
2005-02-15,0.5313
2005-02-16,6.7653
2005-02-17,0.495
2005-02-18,0.0985
2005-02-22,5.8071
2005-02-23,0.093
2005-02-24,3.2528
2005-02-25,11.2511
2005-02-28,13.1877
2005-03-01,17.2266
2005-03-02,-2.439
2005-03-03,-3.0625
2005-03-04,2.5789999999999997
2005-03-07,0.5657
2005-03-08,-1.5
2005-03-09,1.2690000000000001
2005-03-10,-12.5313
2005-03-11,-4.5129
2005-03-14,11.7779
2005-03-15,9.8658
2005-03-16,-6.8418
2005-03-17,19.6721
2005-03-18,-6.6301
2005-03-21,1.115
2005-03-22,-4.1788
2005-03-23,-7.6317
2005-03-24,2.8197
2005-03-28,-4.3367
2005-03-29,-18.0
2005-03-30,-4.9464
2005-03-31,12.4892
2005-04-01,4.0864
2005-04-04,0.0
2005-04-05,3.7037
2005-04-06,2.8571
2005-04-07,0.5556
2005-04-08,-10.221
2005-04-11,-5.6154
2005-04-12,-4.2379999999999995
2005-04-13,-2.5532
2005-04-14,-1.31
2005-04-15,1.7699
2005-04-18,-1.2174
2005-04-19,5.1937
2005-04-20,0.4184
2005-04-21,4.1667
2005-04-25,0.0
2005-04-26,-4.0
2005-04-27,0.0
2005-04-28,0.8333
2005-05-02,-3.3058
2005-05-03,3.5042999999999997
2005-05-04,-0.6606
2005-05-05,-0.7481
2005-05-09,4.6064
2005-05-10,-0.2402
2005-05-11,-1.7657
2005-05-12,-1.2255
2005-05-13,2.316
2005-05-17,-2.1827
2005-05-19,2.0661
2005-05-20,-2.0243
2005-05-23,-1.9008
2005-05-24,-4.8863
2005-05-25,2.6572
2005-05-26,1.3805
2005-05-27,1.3617
2005-05-31,-0.084
2005-06-01,0.8487
2005-06-02,0.075
2005-06-03,0.0833
2005-06-06,-0.9151
2005-06-07,0.7557
2005-06-08,0.8333
2005-06-09,-1.9008
2005-06-10,1.2637
2005-06-13,14.2263
2005-06-14,3.7873
2005-06-15,9.8947
2005-06-16,-6.5134
2005-06-17,-1.6393
2005-06-20,8.6806
2005-06-21,-2.1725
2005-06-22,-1.5748
2005-06-23,-0.6667
2005-06-24,-4.698
2005-06-27,-0.7042
2005-06-28,-7.8014
2005-06-29,0.0
2005-06-30,0.0
2005-07-01,2.1154
2005-07-05,-0.565
2005-07-06,9.7727
2005-07-07,1.4493
2005-07-08,-2.1088
2005-07-11,-0.7644
2005-07-12,2.9412000000000003
2005-07-13,-3.4013999999999998
2005-07-14,-0.7042
2005-07-15,-1.0638
2005-07-18,-2.1505
2005-07-19,-3.2967
2005-07-20,2.0455
2005-07-21,-2.0045
2005-07-22,-2.0455
2005-07-26,-0.1547
2005-07-27,-5.4996
2005-07-28,-0.4098
2005-07-29,0.2469
2005-08-01,2.6273
2005-08-02,14.4
2005-08-03,13.5664
2005-08-04,-2.2782999999999998
2005-08-05,-1.8273000000000001
2005-08-08,4.172
2005-08-09,-9.1189
2005-08-10,-6.7797
2005-08-11,1.0909
2005-08-12,-0.5755
2005-08-15,1.3025
2005-08-16,-1.7856999999999998
2005-08-17,-3.2727
2005-08-18,-1.3534
2005-08-19,0.7622
2005-08-22,2.118
2005-08-23,1.5556
2005-08-24,-0.2918
2005-08-25,-0.951
2005-08-29,-1.034
2005-08-30,0.0746
2005-08-31,5.5183
2005-09-01,-6.3604
2005-09-02,0.6792
2005-09-06,-1.8740999999999999
2005-09-08,6.4935
2005-09-12,-1.4346999999999999
2005-09-13,-3.5662000000000003
2005-09-14,0.0
2005-09-15,-1.8113000000000001
2005-09-16,-0.0769
2005-09-19,-1.7692
2005-09-21,0.0
2005-09-22,-5.0901
2005-09-23,0.166
2005-09-26,-1.5742
2005-09-27,-0.3367
2005-09-28,-0.7601
2005-09-29,2.2979
2005-10-03,-5.2413
2005-10-04,3.0729
2005-10-05,1.3629
2005-10-06,-0.4202
2005-10-07,-2.1097
2005-10-10,0.0
2005-10-12,-5.0862
2005-10-13,-0.0908
2005-10-14,-1.8182
2005-10-17,-4.1667
2005-10-18,-0.4831
2005-10-19,-2.9126
2005-10-20,-2.5
2005-10-21,-2.5641
2005-10-24,-2.6316
2005-10-25,0.1081
2005-10-26,-3.3477
2005-10-27,3.352
2005-10-28,0.5405
2005-10-31,4.8387
2005-11-01,2.0513
2005-11-02,20.603
2005-11-03,0.0
2005-11-04,-0.8333
2005-11-07,-5.4622
2005-11-08,2.2222
2005-11-09,-0.8696
2005-11-10,0.0
2005-11-11,-1.7544
2005-11-17,0.4464
2005-11-18,-4.4433
2005-11-21,2.3244
2005-11-22,0.0
2005-11-23,4.5455
2005-11-25,2.1739
2005-11-28,-2.2128
2005-11-29,-3.3943
2005-11-30,-3.1532
2005-12-01,2.3256
2005-12-02,4.5455
2005-12-05,-0.1739
2005-12-06,0.0
2005-12-07,-1.5678999999999998
2005-12-09,-0.4425
2005-12-12,-1.7778
2005-12-13,-0.905
2005-12-14,0.5479
2005-12-15,0.2725
2005-12-16,-0.3623
2005-12-19,0.0
2005-12-20,2.2727
2005-12-21,-1.7778
2005-12-22,-1.3575
2005-12-23,0.0
2005-12-27,1.5697
2005-12-28,-4.0909
2005-12-29,-0.6635
2005-12-30,0.6679
2006-01-03,-1.8957000000000002
2006-01-04,-0.3092
2006-01-05,2.2485
2006-01-10,-1.5166
2006-01-11,-6.1598
2006-01-12,-2.0513
2006-01-13,3.1414
2006-01-17,0.0
2006-01-18,6.599
2006-01-20,-2.3810000000000002
2006-01-23,2.439
2006-01-24,0.0
2006-01-25,-2.3810000000000002
2006-01-26,0.0
2006-01-27,-0.0976
2006-01-30,0.5859
2006-01-31,0.0
2006-02-01,-1.9417
2006-02-02,2.8712999999999997
2006-02-03,0.0
2006-02-07,-3.7536
2006-02-08,-0.1
2006-02-09,-1.9019
2006-02-10,-2.449
2006-02-13,4.6025
2006-02-14,0.0
2006-02-15,-0.1
2006-02-16,0.0
2006-02-23,-2.4024
2006-02-24,2.5641
2006-02-27,1.0
2006-02-28,0.0
2006-03-01,1.4851
2006-03-02,-1.1707
2006-03-03,0.0987
2006-03-06,3.5503
2006-03-07,0.0
2006-03-08,2.3810000000000002
2006-03-09,-1.3953
2006-03-10,0.4717
2006-03-13,6.1033
2006-03-14,3.9823
2006-03-15,2.1277
2006-03-16,-3.6766
2006-03-17,3.9034
2006-03-20,0.0
2006-03-21,0.0
2006-03-22,1.9983
2006-03-23,0.5714
2006-03-24,4.1152
2006-03-27,-0.1581
2006-03-29,0.1584
2006-03-30,2.7658
2006-03-31,1.7702
2006-04-03,-1.7385000000000002
2006-04-04,0.0769
2006-04-05,-0.0769
2006-04-06,15.3077
2006-04-07,0.6404
2006-04-10,2.678
2006-04-11,-1.8721999999999999
2006-04-12,-7.6316
2006-04-13,7.5499
2006-04-17,-0.7285
2006-04-18,-6.6711
2006-04-19,3.6455
2006-04-20,0.0
2006-04-21,6.8966
2006-04-24,-0.3226
2006-04-25,-2.589
2006-04-26,0.9967
2006-04-27,-0.9868
2006-04-28,0.3322
2006-05-01,1.6556
2006-05-02,-0.7174
2006-05-03,-3.2144
2006-05-04,-2.7119
2006-05-05,-0.7666
2006-05-08,-1.1938
2006-05-09,-0.4264
2006-05-10,-3.5689
2006-05-11,-3.775
2006-05-15,0.0
2006-05-16,0.0
2006-05-18,-0.6769
2006-05-22,-2.0291
2006-05-23,-5.1383
2006-05-24,-4.1667
2006-05-25,6.5217
2006-05-30,1.9592
2006-05-31,-1.4412
2006-06-01,-0.4874
2006-06-02,2.0408
2006-06-07,0.4
2006-06-08,0.5578
2006-06-09,1.8225
2006-06-13,-4.1245
2006-06-16,0.4082
2006-06-21,0.2439
2006-06-23,-0.5677
2006-06-26,-0.4894
2006-06-29,-1.2295
2006-07-03,2.9046
2006-07-05,4.2742
2006-07-06,-1.3921000000000001
2006-07-07,1.8824
2006-07-11,0.0
2006-07-12,-1.8476
2006-07-14,0.0
2006-07-18,-2.3529
2006-07-19,0.0
2006-07-20,-0.4819
2006-07-21,-1.1299
2006-07-25,1.2245
2006-07-26,0.8065
2006-07-27,0.0
2006-08-01,-2.0
2006-08-03,2.0408
2006-08-09,-0.8
2006-08-10,1.6129
2006-08-14,-0.873
2006-08-16,0.0
2006-08-17,0.0
2006-08-21,-0.3193
2006-08-22,0.4006
2006-08-23,2.08
2006-08-24,1.4889999999999999
2006-08-25,-2.2394
2006-08-28,-0.4749
2006-08-29,0.7947
2006-08-30,-1.5748
2006-08-31,0.48
2006-09-05,0.2389
2006-09-07,0.4766
2006-09-08,-1.1858
2006-09-11,0.0
2006-09-12,0.4
2006-09-13,0.0
2006-09-14,0.0
2006-09-18,0.0
2006-09-19,0.0
2006-09-20,3.5857
2006-09-21,-1.9231
2006-09-22,-1.9607999999999999
2006-09-25,-3.92
2006-09-26,-0.0833
2006-09-28,-2.347
2006-09-29,0.3433
2006-10-03,-4.1916
2006-10-05,-2.6786
2006-10-06,0.9174
2006-10-09,2.2727
2006-10-10,-2.2222
2006-10-11,0.0
2006-10-16,-1.2727
2006-10-17,-0.0921
2006-10-18,-0.9217
2006-10-19,2.3256
2006-10-24,-0.9091
2006-10-25,0.9174
2006-10-27,2.0
2006-10-30,-0.9698
2006-10-31,-0.5507
2006-11-01,0.905
2006-11-02,-0.9865
2006-11-03,0.0906
2006-11-06,1.81
2006-11-07,-1.3333
2006-11-08,-0.9009
2006-11-09,0.1364
2006-11-10,-0.185
2006-11-13,0.0489
2006-11-14,0.9091
2006-11-15,1.3514
2006-11-16,24.4444
2006-11-17,1.9285999999999999
2006-11-20,1.6118000000000001
2006-11-21,1.7241
2006-11-22,-1.6949
2006-11-24,1.3793
2006-11-27,0.3401
2006-11-28,-3.3898
2006-11-29,1.7544
2006-12-01,-8.7595
2006-12-04,1.8906
2006-12-05,0.1484
2006-12-06,1.1111
2006-12-07,2.1969
2006-12-08,0.2876
2006-12-11,-1.3580999999999999
2006-12-12,1.5217
2006-12-13,1.7130999999999998
2006-12-14,0.0
2006-12-15,0.0
2006-12-18,0.0
2006-12-20,0.0
2006-12-21,-1.7544
2006-12-22,1.7856999999999998
2006-12-26,0.4211
2006-12-27,-1.8127
2006-12-29,2.3077
2007-01-03,-0.3759
2007-01-04,-1.8868
2007-01-05,-1.9231
2007-01-08,9.8039
2007-01-09,-6.5714
2007-01-11,1.8349
2007-01-12,1.6817
2007-01-16,-1.7277
2007-01-17,12.4718
2007-01-18,0.1336
2007-01-19,0.0667
2007-01-22,-4.0
2007-01-23,4.8611
2007-01-24,-5.6875
2007-01-25,-2.3958
2007-01-26,-4.6772
2007-01-29,-1.7349
2007-01-31,-0.8449
2007-02-01,1.3933
2007-02-02,-2.1381
2007-02-05,1.5027
2007-02-06,5.9796
2007-02-07,0.1451
2007-02-08,-1.4493
2007-02-09,-2.205
2007-02-12,-3.0836
2007-02-13,5.1969
2007-02-14,-2.2115
2007-02-15,0.0
2007-02-16,1.8090000000000002
2007-02-20,-5.5547
2007-02-21,-0.0784
2007-02-22,-1.8838
2007-02-23,12.08
2007-02-26,3.1406
2007-02-27,-1.4533
2007-02-28,0.4213
2007-03-01,-1.7483
2007-03-02,-5.694
2007-03-05,-1.1320999999999999
2007-03-06,1.6031
2007-03-07,2.1788
2007-03-08,1.9853
2007-03-09,-0.3605
2007-03-12,-0.2171
2007-03-13,0.2175
2007-03-14,2.026
2007-03-15,0.7801
2007-03-16,-5.2334
2007-03-19,0.0
2007-03-20,-2.6866
2007-03-21,-1.3804
2007-03-22,1.3219
2007-03-23,-0.1535
2007-03-26,0.0
2007-03-29,-0.7686
2007-03-30,0.0775
2007-04-03,0.387
2007-04-04,3.1611
2007-04-05,-1.7936999999999999
2007-04-09,5.0228
2007-04-10,-3.6231999999999998
2007-04-11,-1.1278
2007-04-12,0.3042
2007-04-13,-2.5777
2007-04-16,1.6341999999999999
2007-04-17,3.5221999999999998
2007-04-18,0.074
2007-04-19,0.0
2007-04-20,1.5817
2007-04-23,-0.8295
2007-04-25,0.1467
2007-04-26,-3.8828
2007-04-27,1.9055
2007-04-30,0.9723
2007-05-01,-1.6296
2007-05-02,1.6566
2007-05-03,0.0741
2007-05-04,1.7765
2007-05-07,-3.2727
2007-05-08,-0.4511
2007-05-09,-0.9819
2007-05-14,4.7292
2007-05-15,0.0
2007-05-17,-1.8208
2007-05-23,0.1484
2007-05-24,2.8889
2007-05-31,-2.8078
2007-06-01,9.6296
2007-06-04,-3.2162
2007-06-05,2.974
2007-06-06,-3.4983
2007-06-07,3.1333
2007-06-08,0.1362
2007-06-11,0.2041
2007-06-12,0.0
2007-06-13,0.0
2007-06-15,0.4093
2007-06-18,-1.087
2007-06-19,-0.9023
2007-06-20,-0.337
2007-06-21,0.2756
2007-06-22,-0.7602
2007-06-25,0.0699
2007-06-26,-3.6313
2007-06-29,1.4493
2007-07-03,-2.1429
2007-07-05,-0.365
2007-07-06,0.9524
2007-07-09,-0.9434
2007-07-11,1.0989
2007-07-12,0.3623
2007-07-13,-1.7328999999999999
2007-07-16,-0.8082
2007-07-17,5.3333
2007-07-18,-3.6568
2007-07-19,3.3577
2007-07-20,0.4237
2007-07-23,-0.1406
2007-07-26,0.3521
2007-07-30,-2.4561
2007-07-31,2.446
2007-08-01,-1.3343
2007-08-03,-1.7793999999999999
2007-08-08,-1.4493
2007-08-09,0.0
2007-08-10,-0.5882
2007-08-13,0.1294
2007-08-14,-0.277
2007-08-16,-3.7037
2007-08-17,1.9231
2007-08-20,1.8868
2007-08-21,1.4815
2007-08-22,0.0
2007-08-23,0.3659
2007-08-24,-0.2918
2007-08-27,0.2927
2007-08-28,-1.4264000000000001
2007-08-29,-1.5051
2007-08-30,1.4981
2007-08-31,-1.845
2007-09-04,1.5047000000000001
2007-09-05,-2.5935
2007-09-06,1.673
2007-09-10,-2.0194
2007-09-12,1.5267
2007-09-18,-1.5038
2007-09-19,-0.229
2007-09-20,0.0
2007-09-21,-0.5356
2007-09-24,0.0
2007-09-26,0.4606
2007-09-27,0.8432
2007-09-28,-1.5267
2007-10-01,0.3876
2007-10-02,-0.7722
2007-10-03,0.001
2007-10-04,1.1663000000000001
2007-10-09,1.3846
2007-10-11,0.8346
2007-10-15,-1.4221
2007-10-23,-0.7709
2007-10-24,-0.7692
2007-10-26,-0.3876
2007-10-29,-0.7782
2007-10-30,0.0
2007-10-31,-1.4902
2007-11-01,0.4777
2007-11-02,1.0291
2007-11-05,-5.4893
2007-11-06,3.3195
2007-11-12,-1.1235
2007-11-14,1.8662999999999998
2007-11-16,-1.1154
2007-11-20,0.4032
2007-11-21,-0.8032
2007-11-27,-0.3239
2007-11-28,1.5434999999999999
2007-11-29,-0.8
2007-12-03,-0.7248
2007-12-04,0.0
2007-12-05,0.3229
2007-12-07,-2.4282
2007-12-10,0.0
2007-12-11,-1.6598000000000002
2007-12-12,0.4219
2007-12-13,0.0
2007-12-14,-1.0914
2007-12-17,0.2538
2007-12-18,-0.8475
2007-12-19,0.0
2007-12-21,2.1368
2007-12-24,-1.9247
2007-12-26,0.9778
2007-12-27,1.2324
2007-12-28,3.0435
2007-12-31,-0.8439
2008-01-02,-1.2766
2008-01-03,3.0172
2008-01-04,0.4184
2008-01-08,1.6667
2008-01-09,1.6393
2008-01-11,2.8226
2008-01-14,5.8824
2008-01-15,-0.7407
2008-01-22,-2.6109999999999998
2008-01-23,-4.5986
2008-01-24,0.8032
2008-01-28,-2.7888
2008-01-29,0.4098
2008-01-31,-2.6132999999999997
2008-02-01,-0.0828
2008-02-04,1.9295
2008-02-06,3.7047
2008-02-07,-1.2708
2008-02-11,-0.4823
2008-02-12,-1.0501
2008-02-13,-2.8561
2008-02-14,1.6796
2008-02-21,-0.8264
2008-02-25,-1.25
2008-02-26,1.2658
2008-02-27,-0.8323
2008-02-29,-0.0011
2008-03-03,-0.7563
2008-03-04,0.7621
2008-03-05,1.6806999999999999
2008-03-06,-1.6529
2008-03-07,0.8403
2008-03-10,1.6667
2008-03-11,0.8197
2008-03-12,0.001
2008-03-13,-0.814
2008-03-14,-0.8197
2008-03-18,-1.6529
2008-03-19,-2.521
2008-03-24,2.3417
2008-03-26,-0.8475
2008-04-03,-0.8547
2008-04-04,1.7241
2008-04-07,0.0
2008-04-08,0.8475
2008-04-10,-0.5462
2008-04-11,1.3942
2008-04-15,-0.8333
2008-04-16,-0.8403
2008-04-18,0.8475
2008-04-22,0.0
2008-04-23,-0.8309
2008-04-24,-0.0095
2008-04-28,-1.6949
2008-04-30,0.8621
2008-05-02,4.7009
2008-05-05,2.449
2008-05-06,2.5498
2008-05-07,0.8547
2008-05-08,0.9235
2008-05-09,-0.1517
2008-05-12,-1.3761
2008-05-13,0.0
2008-05-14,-0.001
2008-05-15,0.0
2008-05-16,0.3886
2008-05-19,4.6332
2008-05-20,39.3358
2008-05-21,-22.1398
2008-05-22,-2.9932
2008-05-23,-4.6283
2008-05-27,0.6618
2008-05-28,12.4909
2008-05-29,-7.1429
2008-05-30,-2.7972
2008-06-02,5.0369
2008-06-03,-2.3981
2008-06-04,0.7018
2008-06-05,-5.784
2008-06-06,1.0355
2008-06-09,-3.3675
2008-06-10,-1.5152
2008-06-11,3.8462
2008-06-12,-2.5926
2008-06-13,0.3812
2008-06-16,2.0445
2008-06-17,0.209
2008-06-18,19.0051
2008-06-19,-8.6366
2008-06-20,-2.054
2008-06-23,2.5874
2008-06-24,1.5678
2008-06-25,-2.8859
2008-06-26,-3.9392
2008-06-27,1.7842
2008-06-30,-4.5095
2008-07-01,-0.4441
2008-07-02,-7.0632
2008-07-03,0.32
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,0.0797
2008-07-10,1.992
2008-07-14,-0.9375
2008-07-15,-0.7896
2008-07-16,0.16
2008-07-17,-0.3958
2008-07-18,0.238
2008-07-21,1.0811
2008-07-24,-0.1258
2008-07-25,0.7874
2008-07-29,-1.0156
2008-07-30,-0.1579
2008-07-31,5.6917
2008-08-06,-0.3001
2008-08-07,-2.8498
2008-08-08,-1.9304999999999999
2008-08-11,-0.7874
2008-08-12,0.3978
2008-08-14,0.3943
2008-08-15,4.8819
2008-08-18,-0.2252
2008-08-20,0.0009
2008-08-21,-0.6781
2008-08-22,1.8949
2008-08-26,0.7426
2008-08-27,2.952
2008-09-02,-3.2115
2008-09-03,0.2814
2008-09-04,-4.3575
2008-09-05,3.8609999999999998
2008-09-09,4.3866
2008-09-10,-10.2564
2008-09-11,-3.1746
2008-09-12,2.0492
2008-09-15,1.1245
2008-09-18,0.1598
2008-09-19,2.0723
2008-09-22,1.1709
2008-09-23,-0.3861
2008-09-25,-1.5493999999999999
2008-09-26,-0.7864
2008-09-29,-2.7778
2008-09-30,2.0398
2008-10-01,-1.8399999999999999
2008-10-02,0.7335
2008-10-03,0.3236
2008-10-06,0.0
2008-10-07,-0.8065
2008-10-08,-1.1057
2008-10-09,-0.6906
2008-10-10,2.4834
2008-10-13,-2.4223
2008-10-14,0.1645
2008-10-15,-0.4132
2008-10-17,0.001
2008-10-20,-0.001
2008-10-21,0.0
2008-10-22,-1.2448
2008-10-23,-1.2605
2008-10-24,0.0011
2008-10-27,-2.1287
2008-10-28,2.1739
2008-10-29,-2.1277
2008-11-03,0.0
2008-11-05,2.1739
2008-11-07,-1.2766
2008-11-11,2.1552
2008-11-13,-2.1086
2008-11-14,2.1541
2008-11-18,1.2658
2008-11-19,-4.1667
2008-11-21,0.088
2008-11-24,-0.088
2008-11-25,0.4359
2008-11-28,1.2965
2008-12-03,-0.6218
2008-12-05,-1.0933
2008-12-08,0.0
2008-12-10,2.1739
2008-12-11,3.5734
2008-12-12,-0.861
2008-12-15,2.4359
2008-12-16,4.9225
2008-12-17,0.3236
2008-12-18,0.001
2008-12-19,-1.2107
2008-12-23,1.5510000000000002
2008-12-24,0.0804
2008-12-29,0.0
2008-12-30,9.2369
2008-12-31,-0.3686
2009-01-02,-1.6965
2009-01-05,-1.6517
2009-01-06,0.7634
