ticker,DDDX US Equity
2010-07-15,7.8571
2010-07-16,-3.3195
2010-07-19,-12.3213
2010-07-20,-0.7813
2010-07-21,4.7244
2010-07-22,2.2556
2010-07-23,2.2059
2010-07-26,0.7194
2010-07-27,-2.1429
2010-07-28,1.4599
2010-07-29,4.3165
2010-07-30,3.4483
2010-08-02,0.0
2010-08-03,1.3333
2010-08-04,-1.3158
2010-08-05,-1.3333
2010-08-06,-0.6757
2010-08-09,1.3605
2010-08-10,-9.396
2010-08-11,-4.4444
2010-08-12,-2.3256
2010-08-13,5.5556
2010-08-16,-8.2707
2010-08-17,0.8197
2010-08-18,4.878
2010-08-19,-1.5504
2010-08-20,-3.1496
2010-08-23,0.813
2010-08-24,-1.6129
2010-08-25,-0.8197
2010-08-26,-1.6529
2010-08-27,2.521
2010-08-30,-4.918
2010-08-31,3.4483
2010-09-01,2.5
2010-09-02,-0.813
2010-09-03,2.459
2010-09-07,-2.4
2010-09-08,-2.459
2010-09-09,1.6806999999999999
2010-09-10,-4.9587
2010-09-13,4.3478
2010-09-14,-7.5
2010-09-15,-5.4054
2010-09-16,-4.7619
2010-09-17,8.5
2010-09-20,0.0
2010-09-21,-4.1475
2010-09-22,1.9231
2010-09-23,0.9434
2010-09-24,-1.8692
2010-09-27,-3.8095
2010-09-28,3.9604
2010-09-29,2.8571
2010-09-30,-6.4815
2010-10-01,-0.9901
2010-10-04,-4.0
2010-10-05,-2.0833
2010-10-06,12.766
2010-10-07,0.0
2010-10-08,-0.9434
2010-10-11,-3.8095
2010-10-12,5.9406
2010-10-13,0.0
2010-10-14,-2.3364
2010-10-15,1.4354
2010-10-18,-0.9434
2010-10-19,0.0
2010-10-20,-3.8095
2010-10-21,5.9406
2010-10-22,0.0
2010-10-25,-1.8692
2010-10-26,1.9048
2010-10-27,0.9346
2010-10-28,0.0
2010-10-29,-4.6296
2010-11-01,0.0
2010-11-02,-1.9417
2010-11-03,6.9307
2010-11-04,11.1111
2010-11-05,6.6667
2010-11-08,-11.7188
2010-11-09,6.1947
2010-11-10,0.8333
2010-11-11,0.0
2010-11-12,-4.1322
2010-11-15,1.7241
2010-11-16,3.3898
2010-11-17,-0.8197
2010-11-18,0.8264
2010-11-19,-4.0984
2010-11-22,5.9829
2010-11-23,2.4194
2010-11-24,7.874
2010-11-26,4.3796
2010-11-29,6.993
2010-11-30,-9.1503
2010-12-01,-1.4388
2010-12-02,-12.0438
2010-12-03,6.2241
2010-12-06,0.7813
2010-12-07,2.3256
2010-12-08,1.1364
2010-12-09,-1.1236
2010-12-10,-3.0303
2010-12-13,-4.6875
2010-12-14,10.6557
2010-12-15,-3.7037
2010-12-16,8.461500000000001
2010-12-17,-4.9645
2010-12-20,4.4776
2010-12-21,0.7143
2010-12-22,-2.1277
2010-12-23,-5.7971
2010-12-27,-0.7692
2010-12-28,0.7752
2010-12-29,-3.0769
2010-12-30,2.3810000000000002
2010-12-31,-0.7752
2011-01-03,2.3438
2011-01-04,4.5802
2011-01-05,4.3796
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.6993
2011-01-11,0.6944
2011-01-12,-1.3793
2011-01-13,-6.2937
2011-01-14,2.2388
2011-01-18,4.3796
2011-01-19,-4.1958
2011-01-20,-5.1095
2011-01-21,0.7692
2011-01-24,-5.3435
2011-01-25,-9.6774
2011-01-26,4.4643
2011-01-27,-2.5641
2011-01-28,-6.1404
2011-01-31,-3.7382999999999997
2011-02-01,11.6505
2011-02-02,1.7391
2011-02-03,-2.5747999999999998
2011-02-04,-7.0073
2011-02-07,-3.7736
2011-02-08,-1.9607999999999999
2011-02-09,10.0
2011-02-10,8.1818
2011-02-11,3.3613
2011-02-14,-8.9431
2011-02-15,3.5714
2011-02-16,-0.8621
2011-02-17,-2.6087
2011-02-18,-1.7856999999999998
2011-02-22,1.8182
2011-02-23,4.4643
2011-02-24,5.1282
2011-02-25,-5.6911000000000005
2011-02-28,-4.3103
2011-03-01,-0.9009
2011-03-02,-4.5455
2011-03-03,-3.8095
2011-03-04,1.9802
2011-03-07,1.9417
2011-03-08,-1.9048
2011-03-09,-1.9417
2011-03-10,-2.8712999999999997
2011-03-11,6.0143
2011-03-14,-2.8846
2011-03-15,-9.901
2011-03-16,-4.3956
2011-03-17,-14.9425
2011-03-18,-9.4595
2011-03-21,-17.9104
2011-03-22,-27.2727
2011-03-23,-18.75
2011-03-24,72.3077
2011-03-25,21.6071
2011-03-28,-4.5521
2011-03-29,-15.3846
2011-03-30,-9.0909
2011-03-31,-4.0
2011-04-01,-6.25
2011-04-04,-3.3333
2011-04-05,12.6437
2011-04-06,-2.0408
2011-04-07,-4.1667
2011-04-08,-2.1739
2011-04-11,-7.7778
2011-04-12,-3.6145
2011-04-13,12.5
2011-04-14,-6.6667
2011-04-15,-4.7619
2011-04-18,0.0
2011-04-19,-8.5
2011-04-20,-1.6393
2011-04-21,-2.7778
2011-04-25,-8.5714
2011-04-26,-1.5625
2011-04-27,1.5873
2011-04-28,-3.125
2011-04-29,1.6129
2011-05-02,-1.5873
2011-05-03,3.2258
2011-05-04,-6.25
2011-05-05,3.0
2011-05-06,-2.9126
2011-05-09,-13.3333
2011-05-10,-19.2308
2011-05-11,-8.8095
2011-05-12,-11.1619
2011-05-13,11.6826
2011-05-16,-2.6316
2011-05-17,-13.1757
2011-05-18,9.2607
2011-05-19,2.5641
2011-05-20,5.5556
2011-05-23,-12.6316
2011-05-24,9.0361
2011-05-25,16.0221
2011-05-26,28.5714
2011-05-27,11.1111
2011-05-31,-6.6667
2011-06-01,-14.2857
2011-06-02,4.1667
2011-06-03,4.0
2011-06-06,3.8462
2011-06-07,-11.1111
2011-06-08,0.0
2011-06-09,-16.5885
2011-06-10,17.3899
2011-06-13,-14.8936
2011-06-14,15.0
2011-06-15,-8.6957
2011-06-16,-2.3810000000000002
2011-06-17,2.439
2011-06-20,-2.3810000000000002
2011-06-21,7.3171
2011-06-22,-9.0909
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.5
2011-06-28,0.4975
2011-06-29,-10.396
2011-06-30,-6.0773
2011-07-01,5.8824
2011-07-05,5.5556
2011-07-06,-5.2632
2011-07-07,11.1111
2011-07-08,2.5
2011-07-11,-7.3171
2011-07-12,-5.2632
2011-07-13,5.5556
2011-07-14,-5.2632
2011-07-15,2.7778
2011-07-18,-2.7027
2011-07-19,0.0
2011-07-20,-8.3333
2011-07-21,0.6061
2011-07-22,0.0
2011-07-25,-3.012
2011-07-26,11.8012
2011-07-27,-2.7778
2011-07-28,-8.0
2011-07-29,0.6211
2011-08-01,1.8519
2011-08-02,0.0
2011-08-03,-2.9545
2011-08-04,-0.0781
2011-08-05,-3.125
2011-08-08,0.0
2011-08-09,3.2258
2011-08-10,-3.125
2011-08-11,0.0
2011-08-12,-3.2258
2011-08-15,0.0
2011-08-16,0.0
2011-08-17,6.6667
2011-08-18,-6.25
2011-08-19,0.0
2011-08-22,0.0
2011-08-23,-6.6667
2011-08-24,-10.7143
2011-08-25,0.0
2011-08-26,4.0
2011-08-29,-7.6923
2011-08-30,16.6667
2011-08-31,-17.8571
2011-09-01,4.3478
2011-09-02,-2.5
2011-09-06,2.5641
2011-09-07,-8.3333
2011-09-08,9.0909
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,-8.3333
2011-09-14,4.5455
2011-09-15,-13.0435
2011-09-16,5.0
2011-09-19,-4.7619
2011-09-20,0.0
2011-09-21,0.0
2011-09-22,-24.0
2011-09-23,5.2632
2011-09-26,0.0
2011-09-27,0.0
2011-09-28,9.375
2011-09-29,-8.5714
2011-09-30,-12.5
2011-10-03,-7.1429
2011-10-04,7.6923
2011-10-05,21.4286
2011-10-06,0.0
2011-10-07,-10.5882
2011-10-10,11.8421
2011-10-11,-10.5882
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,0.0
2011-10-17,0.0
2011-10-18,5.2632
2011-10-19,0.0
2011-10-20,25.0
2011-10-21,-20.0
2011-10-24,-2.5
2011-10-25,2.5641
2011-10-26,0.0
2011-10-27,1.25
2011-10-28,4.9383
2011-10-31,0.0
2011-11-01,-5.8824
2011-11-02,0.0
2011-11-03,7.5
2011-11-04,10.4651
2011-11-07,0.0
2011-11-08,-5.2632
2011-11-09,-11.1111
2011-11-10,-12.5
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,7.1429
2011-11-16,6.6667
2011-11-17,-12.5
2011-11-18,0.0
2011-11-21,7.1429
2011-11-22,-6.6667
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,-14.2857
2011-11-29,0.0
2011-11-30,0.0
2011-12-01,0.0
2011-12-02,-15.0
2011-12-05,3.9215999999999998
2011-12-06,0.9434
2011-12-07,-6.5421
2011-12-08,2.0
2011-12-09,1.9607999999999999
2011-12-12,-1.9231
2011-12-13,-1.9607999999999999
2011-12-14,0.0
2011-12-15,-4.0
2011-12-16,-1.0417
2011-12-19,-15.7895
2011-12-20,0.0
2011-12-21,-17.5
2011-12-22,0.0
2011-12-23,0.0
2011-12-27,-6.0606
2011-12-28,-3.2258
2011-12-29,0.0
2011-12-30,-1.6667
2012-01-03,-1.6949
2012-01-04,3.4483
2012-01-05,-3.3333
2012-01-06,3.4483
2012-01-09,-3.3333
2012-01-10,6.8966
2012-01-11,29.0323
2012-01-12,62.5
2012-01-13,130.7692
2012-01-17,26.6667
2012-01-18,-52.6316
2012-01-19,66.6667
2012-01-20,-6.6667
2012-01-23,-14.2857
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,-8.3333
2012-01-27,-9.0909
2012-01-30,0.0
2012-01-31,0.0
2012-02-01,0.0
2012-02-02,7.5
2012-02-03,6.8605
2012-02-06,-12.9489
2012-02-07,-9.875
2012-02-08,22.0527
2012-02-09,-18.1818
2012-02-10,0.0
2012-02-13,0.0
2012-02-14,-15.5556
2012-02-15,5.2632
2012-02-16,25.0
2012-02-17,-16.0
2012-02-21,7.1429
2012-02-22,-5.5556
2012-02-23,-10.5882
2012-02-24,0.0
2012-02-27,-1.3158
2012-02-28,-6.6667
2012-02-29,15.0
2012-03-01,-11.8012
2012-03-02,12.6761
2012-03-05,-11.25
2012-03-06,-1.4085
2012-03-07,27.1429
2012-03-08,-19.1011
2012-03-09,-1.3889
2012-03-12,1.4085
2012-03-13,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-16,-2.7778
2012-03-19,0.0
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,14.2857
2012-03-23,0.0
2012-03-26,-31.25
2012-03-27,3.6364
2012-03-28,-11.4035
2012-03-29,24.7525
2012-03-30,11.1111
2012-04-02,0.0
2012-04-03,7.1429
2012-04-04,-18.6667
2012-04-05,-1.6393
2012-04-09,-1.6667
2012-04-10,16.9492
2012-04-11,1.4493
2012-04-12,-14.2857
2012-04-13,0.0
2012-04-16,0.0
2012-04-17,0.0
2012-04-18,-8.3333
2012-04-19,0.0
2012-04-20,-5.4545
2012-04-23,5.7692
2012-04-24,-8.8636
2012-04-25,19.7007
2012-04-26,0.0
2012-04-27,0.0
2012-04-30,3.3333
2012-05-01,-11.2903
2012-05-02,4.5455
2012-05-03,-4.3478
2012-05-04,0.0
2012-05-07,-8.75
2012-05-08,0.0
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,25.5293
2012-05-14,-12.6984
2012-05-15,-9.0909
2012-05-16,0.0
2012-05-17,-10.0
2012-05-18,-5.5556
2012-05-21,0.0
2012-05-22,17.647100000000002
2012-05-23,20.0
2012-05-24,6.6667
2012-05-25,-6.25
2012-05-29,-16.6667
2012-05-30,10.0
2012-05-31,-21.8182
2012-06-01,0.0
2012-06-04,0.0
2012-06-05,4.6512
2012-06-06,11.1111
2012-06-07,-7.0
2012-06-08,7.5269
2012-06-11,0.0
2012-06-12,14.0
2012-06-13,0.0
2012-06-14,0.0
2012-06-15,5.2632
2012-06-18,-5.0
2012-06-19,0.0
2012-06-20,5.2632
2012-06-21,-5.0
2012-06-22,5.2632
2012-06-25,-16.6667
2012-06-26,0.0
2012-06-27,0.0
2012-06-28,0.0
2012-06-29,0.0
2012-07-02,-14.0
2012-07-03,39.5349
2012-07-05,0.0
2012-07-06,-16.6667
2012-07-09,10.0
2012-07-10,-21.8182
2012-07-11,0.0
2012-07-12,0.0
2012-07-13,-6.25
2012-07-16,0.0
2012-07-17,4.186
2012-07-19,0.2976
2012-07-20,0.0
2012-07-23,4.451
2012-07-24,0.0
2012-07-25,2.2727
2012-07-26,0.0
2012-07-27,-6.6667
2012-07-30,0.0
2012-07-31,23.5119
2012-08-01,-13.253
2012-08-02,11.1111
2012-08-03,-10.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,0.0
2012-08-10,-11.1111
2012-08-13,0.0
2012-08-14,0.0
2012-08-15,0.0
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,-3.75
2012-08-21,0.0
2012-08-22,-9.0909
2012-08-23,0.0
2012-08-24,-4.8214
2012-08-27,0.0
2012-08-28,5.0657
2012-08-29,0.0
2012-08-30,14.2857
2012-08-31,-12.5
2012-09-04,-8.5714
2012-09-05,-6.25
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,20.0
2012-09-18,-16.6667
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,-7.7083
2012-09-25,0.4515
2012-09-26,-10.1124
2012-09-27,-16.0
2012-09-28,42.8571
2012-10-01,0.0
2012-10-02,-19.375
2012-10-03,13.6951
2012-10-04,27.2727
2012-10-05,0.0
2012-10-08,-28.5714
2012-10-09,20.0
2012-10-10,0.0
2012-10-11,-0.625
2012-10-12,-12.7883
2012-10-15,-6.9712
2012-10-16,-0.7752
2012-10-17,4.1667
2012-10-18,0.0
2012-10-19,0.0
2012-10-22,-4.0
2012-10-23,-16.6667
2012-10-24,0.0
2012-10-25,0.0
2012-10-26,8.125
2012-10-31,15.6069
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,-18.0
2012-11-06,-2.439
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,35.0
2012-11-12,-44.4444
2012-11-13,43.3333
2012-11-14,16.2791
2012-11-15,-16.0
2012-11-16,-27.6786
2012-11-19,0.0
2012-11-20,18.5185
2012-11-21,11.1111
2012-11-23,50.0
2012-11-26,-30.0
2012-11-27,52.381
2012-11-28,-30.8594
2012-11-29,0.0
2012-11-30,-18.6441
2012-12-03,11.1111
2012-12-04,0.0
2012-12-05,-10.0
2012-12-06,-13.8889
2012-12-07,54.8387
2012-12-10,3.3854
2012-12-11,-31.4861
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,-5.1471
2012-12-18,-0.7752
2012-12-19,43.75
2012-12-20,-13.0435
2012-12-21,-10.0
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,-6.5972
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,0.0
2013-01-04,0.0
2013-01-07,-3.7175000000000002
2013-01-08,0.0
2013-01-09,5.0193
2013-01-10,-4.7794
2013-01-11,35.9073
2013-01-14,-22.1591
2013-01-15,0.365
2013-01-17,16.3636
2013-01-18,15.0
2013-01-22,-13.0435
2013-01-23,25.0
2013-01-24,-26.0
2013-01-25,13.5135
2013-01-28,19.0476
2013-01-29,-12.0
2013-01-30,0.0
2013-01-31,0.0
2013-02-01,-9.0909
2013-02-04,25.0
2013-02-05,-24.0
2013-02-06,-4.2763
2013-02-07,4.4674
2013-02-08,0.0
2013-02-11,5.2632
2013-02-12,-5.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,0.0
2013-02-19,0.0
2013-02-20,0.0
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,0.0
2013-02-27,-5.2632
2013-02-28,-4.8611
2013-03-01,0.0
2013-03-04,0.0
2013-03-05,0.0
2013-03-06,-11.6788
2013-03-07,6.6116
2013-03-08,17.8295
2013-03-11,-15.7895
2013-03-12,0.0
2013-03-13,-5.4688
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,12.3967
2013-03-19,-11.0294
2013-03-20,0.0
2013-03-21,0.0
2013-03-22,0.0
2013-03-25,19.0083
2013-03-26,-16.6667
2013-03-27,0.0
2013-03-28,20.0
2013-04-01,0.0
2013-04-02,0.0
2013-04-03,-16.6667
2013-04-04,20.0
2013-04-05,-21.5278
2013-04-08,2.6549
2013-04-09,37.931
2013-04-10,-20.0
2013-04-11,0.0
2013-04-12,-36.7188
2013-04-15,8.642
2013-04-16,18.1818
2013-04-17,0.0
2013-04-18,38.4615
2013-04-19,-36.1111
2013-04-22,0.0
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,-11.9565
2013-04-26,0.0
2013-04-29,0.0
2013-04-30,3.7037
2013-05-01,0.0
2013-05-03,4.7619
2013-05-06,-4.5455
2013-05-07,0.0
2013-05-08,42.8571
2013-05-09,0.0
2013-05-10,20.0
2013-05-13,0.0
2013-05-14,-27.7778
2013-05-15,0.0
2013-05-16,0.0
2013-05-17,0.0
2013-05-20,-3.8462
2013-05-21,-7.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-28,3.2258
2013-05-29,0.0
2013-05-30,8.3333
2013-05-31,0.0
2013-06-03,0.0
2013-06-04,0.0
2013-06-05,0.0
2013-06-06,0.0
2013-06-07,-7.6923
2013-06-10,0.0
2013-06-11,0.0
2013-06-12,9.375
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,-0.9524
2013-06-18,0.0
2013-06-19,0.0
2013-06-20,0.0
2013-06-21,0.9615
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,0.0
2013-06-27,0.0
2013-07-01,14.2857
2013-07-02,-13.3333
2013-07-03,-0.9615
2013-07-05,0.0
2013-07-08,4.8544
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,0.0
2013-07-29,0.0
2013-07-30,0.0
2013-07-31,0.0
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,-4.6296
2013-08-13,-2.9126
2013-08-14,-12.0
2013-08-15,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,0.0
2013-08-21,0.0
2013-08-22,0.0
2013-08-23,0.0
2013-08-26,0.0
2013-08-27,18.1818
2013-08-28,-11.538499999999999
2013-08-29,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-05,0.0
2013-09-06,0.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,21.7391
2013-09-13,-17.8571
2013-09-16,0.0
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,20.6522
2013-09-20,-17.1171
2013-09-23,0.0
2013-09-24,0.0
2013-09-25,14.6739
2013-09-26,-16.5877
2013-09-27,-9.0909
2013-09-30,0.0
2013-10-01,0.0
2013-10-02,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-09,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,-40.0
2013-10-16,0.0
2013-10-17,83.3333
2013-10-18,-36.3636
2013-10-21,0.0
2013-10-22,25.8929
2013-10-23,-28.3688
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,23.7624
2013-10-29,-19.2
2013-10-30,34.6535
2013-10-31,29.4118
2013-11-01,0.0
2013-11-04,-21.0227
2013-11-05,-0.7194
2013-11-06,0.0
2013-11-07,0.0
2013-11-08,0.0
2013-11-11,15.942
2013-11-12,0.0
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,-36.875
2013-11-22,-49.3069
2013-12-02,0.0
2013-12-05,-37.5
2013-12-06,-49.0
2013-12-11,233.3333
2013-12-12,188.2353
2013-12-13,104.0816
2013-12-16,-55.0
2013-12-17,0.0
2013-12-18,0.0
2013-12-19,0.0
2013-12-20,97.7778
2013-12-23,-49.4382
2013-12-26,33.3333
2013-12-27,41.6667
2013-12-30,-41.1765
2013-12-31,0.0
2014-01-02,0.0
2014-01-03,58.0
2014-01-06,-30.3797
2014-01-07,43.4886
2014-01-08,-1.1642000000000001
2014-01-09,8.9744
2014-01-10,4.7059
2014-01-14,-11.236
2014-01-15,-1.2658
2014-01-16,0.0
2014-01-17,14.1026
2014-01-21,0.0
2014-01-22,-4.4944
2014-01-27,-15.2941
2014-01-28,-2.7778
2014-01-29,5.7143
2014-02-04,1.3514
2014-02-05,0.0
2014-02-06,1.3333
2014-02-07,31.5789
2014-02-10,-25.0
2014-02-11,1.3333
2014-02-18,5.2632
2014-02-19,25.0
2014-02-20,4.0
2014-02-21,-3.8462
2014-02-24,-20.0
2014-02-25,36.25
2014-02-26,14.6789
2014-02-27,0.0
2014-02-28,-7.2
2014-03-03,-10.3448
2014-03-04,-0.9615
2014-03-05,-2.9126
2014-03-06,-10.0
2014-03-07,-5.5556
2014-03-10,0.0
2014-03-11,11.7647
2014-03-12,13.6842
2014-03-13,-1.8519
2014-03-14,0.0
2014-03-17,-10.3774
2014-03-18,17.8947
2014-03-19,16.0714
2014-03-20,-3.8462
2014-03-21,16.0
2014-03-24,382.7586
2014-03-25,-61.4286
2014-03-26,-14.4444
2014-03-27,-30.7359
2014-03-28,71.25
2014-03-31,-20.073
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,9.589
2014-04-07,-8.3333
2014-04-08,2.2727
2014-04-09,0.0
2014-04-10,-11.1111
2014-04-14,0.0
2014-04-15,0.0
2014-04-16,-20.0
2014-04-17,24.375
2014-04-21,-25.6281
2014-04-22,4.7297
2014-04-23,0.0
2014-04-24,6.4516
2014-04-25,-3.0303
2014-04-28,-30.625
2014-04-29,11.7117
2014-04-30,12.9032
2014-05-01,3.5714
2014-05-02,11.7241
2014-05-05,-4.321
2014-05-06,4.5161
2014-05-07,1.2346
2014-05-12,-2.439
2014-05-13,-18.75
2014-05-14,3.8462
2014-05-15,21.4815
2014-05-16,-8.5366
2014-05-19,0.0
2014-05-20,-9.3333
2014-05-21,-8.0882
2014-05-22,20.0
2014-05-23,-16.6667
2014-05-27,0.0
2014-05-28,0.8
2014-05-29,16.6667
2014-05-30,15.6463
2014-06-02,-22.9412
2014-06-03,-1.5267
2014-06-04,0.7752
2014-06-05,-3.8462
2014-06-06,3.2
2014-06-09,-10.0775
2014-06-10,0.0
2014-06-11,-9.4828
2014-06-12,8.5714
2014-06-13,1.7544
2014-06-16,1.7241
2014-06-17,1.6949
2014-06-18,4.1667
2014-06-19,0.0
2014-06-20,-7.2
2014-06-23,5.1724
2014-06-24,-1.6393
2014-06-25,-3.3333
2014-06-26,0.0
2014-06-27,-0.8621
2014-06-30,-4.3478
2014-07-01,-2.7273
2014-07-02,-6.5421
2014-07-03,0.0
2014-07-07,0.0
2014-07-08,-5.0
2014-07-09,5.2632
2014-07-10,-1.0
2014-07-11,-7.0707
2014-07-14,-5.4144
2014-07-15,5.7243
2014-07-16,0.0
2014-07-17,-20.3261
2014-07-18,-0.4093
2014-07-21,-1.3699
2014-07-22,-23.6111
2014-07-23,7.2727
2014-07-24,-18.6441
2014-07-25,11.4583
2014-07-28,0.9346
2014-07-29,12.2222
2014-07-30,-9.2409
2014-07-31,-9.0909
2014-08-01,20.0
2014-08-06,-21.6458
2014-08-07,46.7695
2014-08-08,-42.0109
2014-08-11,-0.0312
2014-08-12,37.5
2014-08-13,27.2727
2014-08-14,-27.1161
2014-08-15,27.3796
2014-08-18,7.713
2014-08-19,-27.1429
2014-08-21,37.2549
2014-08-22,-4.2857
2014-08-25,34.3284
2014-08-26,25.5556
2014-08-27,-27.4336
2014-08-28,-6.0976
2014-08-29,-7.7922
2014-09-02,-1.4085
2014-09-03,-11.4286
2014-09-04,-6.5625
2014-09-05,0.1187
2014-09-08,12.069
2014-09-09,-13.8462
2014-09-10,16.0714
2014-09-11,-16.9231
2014-09-12,7.4074
2014-09-15,5.194
2014-09-16,4.8965
2014-09-17,1.5625
2014-09-18,-16.1346
2014-09-19,8.2321
2014-09-22,1.6949
2014-09-23,-1.6667
2014-09-24,1.6737
2014-09-25,-4.9802
2014-09-26,-0.0329
2014-09-29,5.2978
2014-09-30,-11.6875
2014-10-01,2.7247
2014-10-02,-4.2829
2014-10-03,0.0
2014-10-06,-1.9194
2014-10-07,7.4364
2014-10-08,-16.2113
2014-10-09,-6.5489
2014-10-10,9.2905
2014-10-13,0.0
2014-10-14,-23.3737
2014-10-15,-1.3889
2014-10-16,-4.2254
2014-10-17,0.0368
2014-10-20,32.2675
2014-10-21,-19.9778
2014-10-22,11.1111
2014-10-23,0.0
2014-10-24,-2.5313
2014-10-27,5.1619
2014-10-29,-7.3171
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,-5.2632
2014-11-05,-16.6667
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,-16.6667
2014-11-11,31.95
