ticker,VIPS US Equity
2012-08-15,-0.1835
2012-08-16,-0.7353
2012-08-17,-0.1852
2012-08-20,-2.9685
2012-08-21,-1.6252
2012-08-22,-6.7055
2012-08-23,4.1667
2012-08-24,0.0
2012-08-27,1.0
2012-08-28,4.7524999999999995
2012-08-29,9.0737
2012-08-30,2.9463
2012-08-31,1.0101
2012-09-04,0.0
2012-09-05,2.3333
2012-09-06,0.8143
2012-09-07,-0.8078
2012-09-10,0.0
2012-09-11,0.8143
2012-09-12,-0.6462
2012-09-13,0.0
2012-09-14,0.1626
2012-09-17,-1.1364
2012-09-18,0.821
2012-09-19,5.7003
2012-09-20,-0.6163
2012-09-21,0.7752
2012-09-24,2.4615
2012-09-25,3.6036
2012-09-26,8.6957
2012-09-27,-0.6667
2012-09-28,0.6711
2012-10-01,-1.4667
2012-10-02,-0.406
2012-10-03,1.2227999999999999
2012-10-04,0.4027
2012-10-05,-0.9358
2012-10-08,0.6748
2012-10-09,4.4236
2012-10-10,2.6958
2012-10-11,4.0
2012-10-12,0.4808
2012-10-15,4.1866
2012-10-16,3.3295
2012-10-17,4.7778
2012-10-18,3.9236
2012-10-19,1.5306
2012-10-22,5.5276
2012-10-23,-0.1905
2012-10-24,-1.813
2012-10-25,0.6803
2012-10-26,-3.4749
2012-10-31,0.3
2012-11-01,2.1934
2012-11-02,0.0
2012-11-05,-1.1707
2012-11-06,1.1846
2012-11-07,7.0244
2012-11-08,5.2871
2012-11-09,0.1732
2012-11-12,-3.6301
2012-11-13,1.6143
2012-11-14,9.8853
2012-11-15,-3.7751
2012-11-16,-4.7579
2012-11-19,5.7291
2012-11-20,3.2852
2012-11-21,0.0
2012-11-23,-0.8026
2012-11-26,4.9353
2012-11-27,1.0794
2012-11-28,3.7376
2012-11-29,1.1764999999999999
2012-11-30,-0.1453
2012-12-03,1.2373
2012-12-04,-7.0453
2012-12-05,-3.2483
2012-12-06,-2.7178
2012-12-07,0.1643
2012-12-10,1.1485
2012-12-11,1.0543
2012-12-12,-0.8828
2012-12-13,8.4211
2012-12-14,8.7379
2012-12-17,-0.9615
2012-12-18,0.9015
2012-12-19,7.7526
2012-12-20,0.7782
2012-12-21,1.4557
2012-12-24,11.6656
2012-12-26,-0.2793
2012-12-27,-5.3221
2012-12-28,5.2663
2012-12-31,0.2811
2013-01-02,-7.3991
2013-01-03,5.1453
2013-01-04,-4.4329
2013-01-07,8.4337
2013-01-08,0.1667
2013-01-09,9.3178
2013-01-10,4.2618
2013-01-11,-1.7518
2013-01-14,-1.8820999999999999
2013-01-15,0.8077
2013-01-16,-1.2519
2013-01-17,1.4706000000000001
2013-01-18,-0.6497
2013-01-22,0.2515
2013-01-23,4.566
2013-01-24,5.8061
2013-01-25,-9.4785
2013-01-28,-2.3547000000000002
2013-01-29,-6.2083
2013-01-30,3.0088
2013-01-31,-1.3808
2013-02-01,2.2079
2013-02-04,-3.2666
2013-02-05,-0.2723
2013-02-06,12.2884
2013-02-07,22.1304
2013-02-08,2.0709
2013-02-11,-1.4826
2013-02-12,-0.2376
2013-02-13,0.0
2013-02-14,-0.9528
2013-02-15,-0.2004
2013-02-19,-2.0884
2013-02-20,-4.1838
2013-02-21,-3.0394
2013-02-22,7.8146
2013-02-25,16.5029
2013-02-26,-10.0176
2013-02-27,3.4375
2013-02-28,-2.2659000000000002
2013-03-01,-0.1932
2013-03-04,-1.6646999999999998
2013-03-05,-0.6299
2013-03-06,-6.5769
2013-03-07,6.8278
2013-03-08,-3.3744
2013-03-11,5.7929
2013-03-12,0.466
2013-03-13,-5.5276
2013-03-14,7.856
2013-03-15,8.0425
2013-03-18,-4.7753
2013-03-19,5.7891
2013-03-20,2.1262
2013-03-21,-1.2287
2013-03-22,-1.1403
2013-03-25,-0.1398
2013-03-26,4.4452
2013-03-27,4.2895
2013-03-28,-2.41
2013-04-01,-1.7122000000000002
2013-04-02,-1.1055
2013-04-03,0.4404
2013-04-04,2.968
2013-04-05,3.1117
2013-04-08,-1.4929999999999999
2013-04-09,-3.2893
2013-04-10,-5.4685
2013-04-11,0.3527
2013-04-12,-2.7768
2013-04-15,-1.6631
2013-04-16,3.8603
2013-04-17,-2.0177
2013-04-18,0.6142
2013-04-19,2.8366
2013-04-22,3.7011
2013-04-23,1.0101
2013-04-24,-0.4667
2013-04-25,-2.0764
2013-04-26,-0.5814
2013-04-29,2.5456
2013-04-30,3.2875
2013-05-01,2.8581
2013-05-02,6.1888
2013-05-03,-2.1707
2013-05-06,0.6991
2013-05-07,1.9922
2013-05-08,0.6215
2013-05-09,-0.7059
2013-05-10,-5.8945
2013-05-13,-0.6925
2013-05-14,6.1807
2013-05-15,-5.0448
2013-05-16,4.3068
2013-05-17,-0.1206
2013-05-20,9.2034
2013-05-21,1.0224
2013-05-22,-6.9748
2013-05-23,-1.0879
2013-05-24,1.0702
2013-05-28,-13.1471
2013-05-29,-0.0339
2013-05-30,0.8808
2013-05-31,0.638
2013-06-03,-2.2022
2013-06-04,-0.6141
2013-06-05,-1.7851
2013-06-06,2.971
2013-06-07,1.6293
2013-06-10,3.4068
2013-06-11,4.0375
2013-06-12,2.5458
2013-06-13,1.6046
2013-06-14,-3.3670999999999998
2013-06-17,0.185
2013-06-18,1.5389
2013-06-19,-12.0946
2013-06-20,-8.8276
2013-06-21,0.1891
2013-06-24,-3.624
2013-06-25,4.4262
2013-06-26,2.5506
2013-06-27,3.0358
2013-06-28,3.5144
2013-07-01,0.0343
2013-07-02,-3.5653
2013-07-03,0.2488
2013-07-05,0.6028
2013-07-08,3.8068
2013-07-09,1.6978
2013-07-10,-1.0017
2013-07-11,2.0573
2013-07-12,2.5777
2013-07-15,4.7358
2013-07-16,1.7532999999999999
2013-07-17,8.162
2013-07-18,4.0805
2013-07-19,-0.0806
2013-07-22,0.8869
2013-07-23,4.3687000000000005
2013-07-24,7.4528
2013-07-25,-1.9715
2013-07-26,2.2292
2013-07-29,-0.1422
2013-07-30,0.1899
2013-07-31,-0.2132
2013-08-01,6.0779
2013-08-02,-1.3205
2013-08-05,1.7691
2013-08-06,5.3934
2013-08-07,-2.6221
2013-08-08,5.8849
2013-08-09,1.9483000000000001
2013-08-12,-2.072
2013-08-13,-6.82
2013-08-14,1.3228
2013-08-15,-13.9252
2013-08-16,0.8595
2013-08-19,8.2957
2013-08-20,-4.2583
2013-08-21,-4.3751999999999995
2013-08-22,4.095
2013-08-23,-1.7241
2013-08-26,0.0741
2013-08-27,-3.2346
2013-08-28,-0.791
2013-08-29,4.1667
2013-08-30,6.9136
2013-09-03,-2.0323
2013-09-04,-0.7308
2013-09-05,1.971
2013-09-06,2.0028
2013-09-09,9.3379
2013-09-10,0.0835
2013-09-11,2.5037000000000003
2013-09-12,0.0204
2013-09-13,-3.7037
2013-09-16,3.2967
2013-09-17,0.266
2013-09-18,16.3232
2013-09-19,5.4552
2013-09-20,-0.1996
2013-09-23,-3.2833
2013-09-24,-1.6026
2013-09-25,2.2067
2013-09-26,-0.6683
2013-09-27,0.0345
2013-09-30,-2.0521
2013-10-01,7.1303
2013-10-02,8.1019
2013-10-03,5.2296
2013-10-04,-1.8780999999999999
2013-10-07,0.4417
2013-10-08,-9.1469
2013-10-09,1.4843
2013-10-10,3.3863
2013-10-11,7.5196
2013-10-14,-2.8461
2013-10-15,0.2061
2013-10-16,3.6433
2013-10-17,4.1673
2013-10-18,4.1094
2013-10-21,-0.0392
2013-10-22,-3.7918
2013-10-23,-5.6673
2013-10-24,5.6044
2013-10-25,-9.0587
2013-10-28,-3.7654
2013-10-29,8.2463
2013-10-30,-3.0674
2013-10-31,2.4068
2013-11-01,2.7129
2013-11-04,11.596
2013-11-05,-3.4046
2013-11-06,-4.2322
2013-11-07,-3.2563
2013-11-08,5.8972999999999995
2013-11-11,-2.0833
2013-11-12,15.2209
2013-11-13,2.9711
2013-11-14,-3.0348
2013-11-15,2.7742
2013-11-18,-0.2768
2013-11-19,-5.5986
2013-11-20,-5.3057
2013-11-21,3.6749
2013-11-22,-0.4618
2013-11-25,-1.5549
2013-11-26,2.5602
2013-11-27,0.2111
2013-11-29,2.9991
2013-12-02,1.131
2013-12-03,1.1303
2013-12-04,-2.2588
2013-12-05,-1.7332999999999998
2013-12-06,1.1146
2013-12-09,-2.7256
2013-12-10,0.1993
2013-12-11,-2.6224
2013-12-12,-0.6382
2013-12-13,3.4554
2013-12-16,-3.9732
2013-12-17,-0.0646
2013-12-18,-2.1478
2013-12-19,6.6905
2013-12-20,0.2603
2013-12-23,5.2781
2013-12-24,0.1409
2013-12-26,-1.5242
2013-12-27,0.1905
2013-12-30,-2.3054
2013-12-31,1.7881
2014-01-02,3.9436
2014-01-03,-2.1614
2014-01-06,-3.3137
2014-01-07,10.0024
2014-01-08,2.276
2014-01-09,-4.4831
2014-01-10,0.1131
2014-01-13,-0.2259
2014-01-14,5.5027
2014-01-15,3.4986
2014-01-16,7.6421
2014-01-17,-1.8977
2014-01-21,5.3712
2014-01-22,0.4659
2014-01-23,-4.814
2014-01-24,-4.8529
2014-01-27,-2.3146
2014-01-28,9.8029
2014-01-29,1.9765000000000001
2014-01-30,-0.8895
2014-01-31,-0.718
2014-02-03,-6.1281
2014-02-04,1.3685
2014-02-05,-1.78
2014-02-06,2.2195
2014-02-07,3.0876
2014-02-10,0.6184
2014-02-11,-1.1139000000000001
2014-02-12,3.0783
2014-02-13,7.9228
2014-02-14,-0.0873
2014-02-18,1.3105
2014-02-19,-3.484
2014-02-20,1.9031
2014-02-21,-3.5511
2014-02-24,1.8364
2014-02-25,-2.1246
2014-02-26,6.6673
2014-02-27,-0.3249
2014-02-28,12.6533
2014-03-03,-2.7109
2014-03-04,32.4436
2014-03-05,1.3415
2014-03-06,2.63
2014-03-07,-5.3639
2014-03-10,-4.8454
2014-03-11,-9.3009
2014-03-12,7.9658
2014-03-13,-3.8727
2014-03-14,1.0792
2014-03-17,-0.1194
2014-03-18,0.7038
2014-03-19,-0.7187
2014-03-20,-6.7804
2014-03-21,-0.1425
2014-03-24,-1.4126
2014-03-25,3.3505
2014-03-26,-3.676
2014-03-27,-2.377
2014-03-28,2.755
2014-03-31,8.1884
2014-04-01,6.939
2014-04-02,-3.545
2014-04-03,-5.4935
2014-04-04,-4.899
2014-04-07,-7.2538
2014-04-08,11.1163
2014-04-09,5.3842
2014-04-10,-8.1227
2014-04-11,-2.3242
2014-04-14,0.2891
2014-04-15,3.4888
2014-04-16,1.7999
2014-04-17,4.35
2014-04-21,0.4774
2014-04-22,2.7503
2014-04-23,1.8235000000000001
2014-04-24,-0.4925
2014-04-25,-8.3494
2014-04-28,-3.6328
2014-04-29,2.2415
2014-04-30,-0.2135
2014-05-01,5.9633
2014-05-02,0.9222
2014-05-05,6.25
2014-05-06,-7.389
2014-05-07,-6.5211
2014-05-08,-4.4235
2014-05-09,3.7026
2014-05-12,7.331
2014-05-13,-0.15
2014-05-14,2.4031000000000002
2014-05-15,9.64
2014-05-16,-2.791
2014-05-19,3.3214
2014-05-20,2.3974
2014-05-21,2.223
2014-05-22,-3.5107
2014-05-23,0.1079
2014-05-27,0.4311
2014-05-28,0.4889
2014-05-29,-0.2492
2014-05-30,-3.2534
2014-06-02,0.4795
2014-06-03,0.2019
2014-06-04,1.093
2014-06-05,6.2998
2014-06-06,0.8012
2014-06-09,2.593
2014-06-10,2.4121
2014-06-11,-2.9401
2014-06-12,-0.5859
2014-06-13,-1.5847
2014-06-16,3.4859
2014-06-17,1.07
2014-06-18,2.085
2014-06-19,-2.18
2014-06-20,-2.8398
2014-06-23,0.2394
2014-06-24,-0.5387
2014-06-25,0.698
2014-06-26,0.9205
2014-06-27,3.6046
2014-06-30,-0.4296
2014-07-01,4.1813
2014-07-02,0.8078
2014-07-03,0.9129
2014-07-07,-1.7288999999999999
2014-07-08,-6.8481
2014-07-09,2.0643
2014-07-10,0.6778
2014-07-11,2.2334
2014-07-14,3.1985
2014-07-15,-0.2785
2014-07-16,0.4825
2014-07-17,-2.5068
2014-07-18,2.9600999999999997
2014-07-21,2.8146
2014-07-22,3.5553
2014-07-23,-0.3783
2014-07-24,1.3576
2014-07-25,-0.0141
2014-07-28,0.9321
2014-07-29,-1.6521
2014-07-30,-0.033
2014-07-31,-2.9785
2014-08-01,1.1628
2014-08-04,-0.0721
2014-08-05,-1.6844999999999999
2014-08-06,0.6119
2014-08-07,1.2456
2014-08-08,-0.3124
2014-08-11,4.3627
2014-08-12,1.4365999999999999
2014-08-13,4.3625
2014-08-14,-5.1881
2014-08-15,0.5523
2014-08-18,1.341
2014-08-19,-2.5291
2014-08-20,0.0417
2014-08-21,-0.8383
2014-08-22,-0.4017
2014-08-25,2.2416
2014-08-26,-0.5275
2014-08-27,-1.2727
2014-08-28,-2.4053
2014-08-29,-5.9007
2014-09-02,5.284
2014-09-03,2.5891
2014-09-04,-2.2036
2014-09-05,-1.0592
2014-09-08,4.0535
2014-09-09,-1.7678
2014-09-10,-1.6425
2014-09-11,1.4811
2014-09-12,-1.1542
2014-09-15,-5.1486
2014-09-16,0.7275
2014-09-17,0.8434
2014-09-18,3.3205
2014-09-19,1.3088
2014-09-22,-3.9809
2014-09-23,4.2406
2014-09-24,0.2868
2014-09-25,-4.6761
2014-09-26,-0.48
2014-09-29,-1.5375
2014-09-30,-3.5465999999999998
2014-10-01,-2.984
2014-10-02,2.5195
2014-10-03,4.0002
2014-10-06,-0.67
2014-10-07,-3.9289
2014-10-08,3.0016
2014-10-09,-1.4154
2014-10-10,-4.8403
2014-10-13,-5.3528
2014-10-14,3.5574
2014-10-15,5.0821
2014-10-16,1.9657
2014-10-17,1.3574
2014-10-20,2.1313
2014-10-21,2.046
2014-10-22,2.5
2014-10-23,2.6146000000000003
2014-10-24,1.5354999999999999
2014-10-27,-1.3718
2014-10-28,3.4938000000000002
2014-10-29,-0.8164
2014-10-30,1.6879
2014-10-31,4.2749
2014-11-03,-0.3009
2014-11-04,3.5433
2014-11-05,-4.0558
2014-11-06,2.9502
2014-11-07,-0.1711
2014-11-10,5.0129
2014-11-11,0.1632
2014-11-12,-2.7291
2014-11-13,2.3451
2014-11-14,0.1227
2014-11-17,-1.9616
2014-11-18,-1.1672
2014-11-19,-5.3564
2014-11-20,0.8913
2014-11-21,0.1767
2014-11-24,0.1764
2014-11-25,-3.257
2014-11-26,4.3676
2014-11-28,-0.3487
2014-12-01,-2.0122
2014-12-02,-1.0268
2014-12-03,-2.6161
2014-12-04,0.7411
2014-12-05,2.1149
2014-12-08,-3.4219
2014-12-09,0.5128
2014-12-10,-4.2208
2014-12-11,-2.2276
2014-12-12,-2.4269
2014-12-15,4.0609
2014-12-16,-3.2683
2014-12-17,-3.9334
2014-12-18,6.7192
2014-12-19,1.4757
2014-12-22,-2.7145
2014-12-23,-2.6408
2014-12-24,2.0983
2014-12-26,0.0501
2014-12-29,-3.4068
2014-12-30,1.7116
2014-12-31,-0.357
2015-01-02,4.913
2015-01-05,5.4634
2015-01-06,0.6013
2015-01-07,1.8851
2015-01-08,3.3394
2015-01-09,-0.9607
2015-01-12,-4.321
2015-01-13,-1.0138
2015-01-14,0.0466
2015-01-15,-2.0475
2015-01-16,3.943
2015-01-20,1.0512
2015-01-21,0.2714
2015-01-22,-0.8119
2015-01-23,4.0928
2015-01-26,0.7864
2015-01-27,2.7308
2015-01-28,-3.1646
2015-01-29,-4.2702
2015-01-30,1.9117
2015-02-02,-3.0817
2015-02-03,2.9032
2015-02-04,4.5231
2015-02-05,-0.8569
2015-02-06,-0.7779
2015-02-09,-3.9634
2015-02-10,-2.8571
2015-02-11,0.7937
2015-02-12,-0.6948
2015-02-13,1.6791
2015-02-17,15.1835
2015-02-18,2.5886
2015-02-19,-0.6211
2015-02-20,0.1563
2015-02-23,0.039
2015-02-24,-1.3255
2015-02-25,0.2766
2015-02-26,-0.0394
2015-02-27,-3.6263
2015-03-02,2.045
2015-03-03,-1.2024
2015-03-04,-0.6491
2015-03-05,2.6541
2015-03-06,0.9944
2015-03-09,-0.7089
2015-03-10,-0.0793
2015-03-11,3.7316000000000003
2015-03-12,2.0666
2015-03-13,-3.862
2015-03-16,-1.131
2015-03-17,0.9862
2015-03-18,2.2656
2015-03-19,4.5837
2015-03-20,3.7619
2015-03-23,0.528
2015-03-24,0.9104
2015-03-25,-1.5614
2015-03-26,-1.0575
2015-03-27,1.9594
2015-03-30,0.3494
2015-03-31,2.507
2015-04-01,-0.4416
2015-04-02,-0.6824
2015-04-06,0.3779
2015-04-07,-2.3956
2015-04-08,3.9972
2015-04-09,0.3709
2015-04-10,0.7726
2015-04-13,-0.2667
2015-04-14,-3.4425
2015-04-15,1.6269
2015-04-16,-0.6812
2015-04-17,-0.8916
2015-04-20,-1.1073
2015-04-21,4.8985
2015-04-22,-1.4343
2015-04-23,1.0829
2015-04-24,-3.08
2015-04-27,2.9706
2015-04-28,-2.0127
2015-04-29,-1.8144
2015-04-30,-1.3598
2015-05-01,-1.1311
2015-05-04,2.4312
2015-05-05,-2.9668
2015-05-06,-2.8058
2015-05-07,1.1103
2015-05-08,2.123
2015-05-11,-2.0789
2015-05-12,-5.6369
2015-05-13,3.4135
2015-05-14,-5.4389
2015-05-15,4.0063
2015-05-18,1.4111
2015-05-19,-2.5574
2015-05-20,-1.621
2015-05-21,-2.7462
2015-05-22,2.5817
2015-05-26,4.4829
2015-05-27,-0.1129
2015-05-28,-4.3708
2015-05-29,-1.6154
2015-06-01,-2.6832000000000003
2015-06-02,-0.3704
2015-06-03,1.2805
2015-06-04,-2.2431
2015-06-05,2.4614
2015-06-08,-3.0945
2015-06-09,-0.7563
2015-06-10,2.9636
2015-06-11,-0.1645
2015-06-12,4.4069
2015-06-15,-1.4201
2015-06-16,1.2005
2015-06-17,2.5305999999999997
2015-06-18,-4.1651
2015-06-19,-7.4447
2015-06-22,0.913
2015-06-23,2.5850999999999997
2015-06-24,-2.8559
2015-06-25,-2.1185
2015-06-26,-2.9594
2015-06-29,-1.9572
2015-06-30,3.2962
2015-07-01,-0.2697
2015-07-02,-7.9315
2015-07-06,1.5663
2015-07-07,-1.1084
2015-07-08,0.4873
2015-07-09,12.0757
2015-07-10,-1.428
2015-07-13,0.8341
2015-07-14,-1.0013
2015-07-15,-4.7933
2015-07-16,1.8938000000000001
2015-07-17,-1.7226
2015-07-20,-0.9686
2015-07-21,0.0
2015-07-22,0.6055
2015-07-23,-1.713
2015-07-24,-4.6161
2015-07-27,-1.284
2015-07-28,1.0505
2015-07-29,0.297
2015-07-30,-2.7641
2015-07-31,-1.066
2015-08-03,2.668
2015-08-04,2.7986
2015-08-05,5.2504
2015-08-06,1.6166
2015-08-07,-4.2273
2015-08-10,-0.3322
2015-08-11,-13.0476
2015-08-12,5.2026
2015-08-13,9.0057
2015-08-14,-2.1012
2015-08-17,-3.3659
2015-08-18,-3.9374000000000002
2015-08-19,-0.1576
2015-08-20,-5.9474
2015-08-21,-0.2238
2015-08-24,-0.7291
2015-08-25,4.0113
2015-08-26,1.195
2015-08-27,6.7633
2015-08-28,-4.3238
2015-08-31,-5.4651
2015-09-01,-3.6687
2015-09-02,-0.2308
2015-09-03,2.834
2015-09-04,-7.5366
2015-09-08,-2.3114
2015-09-09,1.1831
2015-09-10,-2.0923
2015-09-11,2.7027
2015-09-14,-2.2032
2015-09-15,3.1289
2015-09-16,5.6432
2015-09-17,0.8616
2015-09-18,-1.8223
2015-09-21,0.0
2015-09-22,-1.1601
2015-09-23,-4.108
2015-09-24,2.754
2015-09-25,-0.5956
2015-09-28,-5.033
2015-09-29,2.2713
2015-09-30,3.6397
2015-10-01,0.6548
2015-10-02,7.3329
2015-10-05,1.6529
2015-10-06,0.5962
2015-10-07,2.5323
2015-10-08,-2.1019
2015-10-09,-2.4691
2015-10-12,1.7610999999999999
2015-10-13,-2.1092
2015-10-14,-4.4751
2015-10-15,6.3621
2015-10-16,1.3594
2015-10-19,0.0
2015-10-20,0.8047
2015-10-21,-3.4593
2015-10-22,6.7255
2015-10-23,0.8781
2015-10-26,1.5361
2015-10-27,2.6223
2015-10-28,1.8673
2015-10-29,-1.8331
2015-10-30,0.8354
2015-11-02,0.8285
2015-11-03,3.2383
2015-11-04,2.1067
2015-11-05,-3.072
2015-11-06,0.7096
2015-11-09,-1.8788
2015-11-10,-6.5582
2015-11-11,-2.2541
2015-11-12,-2.4109
2015-11-13,-26.9603
2015-11-16,-8.0882
2015-11-17,0.24
2015-11-18,15.004
2015-11-19,-0.694
2015-11-20,14.2558
2015-11-23,3.1804
2015-11-24,-0.9484
2015-11-25,-1.0174
2015-11-27,2.4788
2015-11-30,-2.4779
2015-12-01,-1.7544
2015-12-02,-1.601
2015-12-03,-6.5707
2015-12-04,4.6216
2015-12-07,3.3291
2015-12-08,0.3098
2015-12-09,-1.2353
2015-12-10,1.1257
2015-12-11,-1.175
2015-12-14,3.7547
2015-12-15,1.6284999999999998
2015-12-16,3.7389
2015-12-17,-6.9794
2015-12-18,0.738
2015-12-21,-0.2442
2015-12-22,0.9792
2015-12-23,0.4848
2015-12-24,-0.7238
2015-12-28,-2.7946999999999997
2015-12-29,-1.4375
2015-12-30,-3.6779
2015-12-31,0.5267
2016-01-04,-7.9895
2016-01-05,3.4164
2016-01-06,-0.2065
2016-01-07,-3.5172
2016-01-08,-2.9307
2016-01-11,-1.3255
2016-01-12,8.0597
2016-01-13,-2.4171
2016-01-14,6.0156
2016-01-15,-6.1415
2016-01-19,-0.3556
2016-01-20,-3.5689
2016-01-21,1.8505
2016-01-22,0.5087
2016-01-25,-1.5184
2016-01-26,-2.8634
2016-01-27,-5.2154
2016-01-28,-2.9506
2016-01-29,5.5053
2016-02-01,-3.0374
2016-02-02,-0.241
2016-02-03,-2.818
2016-02-04,1.4085
2016-02-05,-7.6797
2016-02-08,-2.4779
2016-02-09,3.4483
2016-02-10,0.2632
2016-02-11,-6.8241
2016-02-12,2.8169
2016-02-16,12.8767
2016-02-17,1.3754
2016-02-18,-2.9529
2016-02-19,3.2895
2016-02-22,3.3439
2016-02-23,-4.4684
2016-02-24,2.3387000000000002
2016-02-25,-10.7171
2016-02-26,-0.4413
2016-02-29,-1.5070999999999999
2016-03-01,1.8902
2016-03-02,-2.8269
2016-03-03,-0.4545
2016-03-04,5.3881
2016-03-07,0.9532
2016-03-08,2.3176
2016-03-09,-0.755
2016-03-10,-0.6762
2016-03-11,7.7447
2016-03-14,-1.3428
2016-03-15,-1.8415
2016-03-16,2.447
2016-03-17,-2.0701
2016-03-18,-0.0813
2016-03-21,4.6379
2016-03-22,-0.6221
2016-03-23,-2.8951000000000002
2016-03-24,1.3699
2016-03-28,-3.5770999999999997
2016-03-29,0.3298
2016-03-30,3.4511
2016-03-31,2.3034
2016-04-01,1.5528
2016-04-04,-1.3761
2016-04-05,-0.0775
2016-04-06,-0.2327
2016-04-07,0.6221
2016-04-08,0.0773
2016-04-11,3.3205
2016-04-12,6.8012
2016-04-13,2.3793
2016-04-14,-0.4101
2016-04-15,0.6863
2016-04-18,-0.6817
2016-04-19,-4.0494
2016-04-20,1.0014
2016-04-21,-4.745
2016-04-22,-1.1152
2016-04-25,-1.1278
2016-04-26,1.3688
2016-04-27,0.9752
2016-04-28,2.0802
2016-04-29,-0.7278
2016-05-02,-3.0059
2016-05-03,-1.3605
2016-05-04,-0.9962
2016-05-05,0.0774
2016-05-06,-2.5522
2016-05-09,0.2381
2016-05-10,-1.0293
2016-05-11,-1.92
2016-05-12,-0.7341
2016-05-13,-1.3969
2016-05-16,3.6667
2016-05-17,-1.045
2016-05-18,-12.1852
2016-05-19,-2.6827
2016-05-20,-0.2852
2016-05-23,-1.3346
2016-05-24,5.1208
2016-05-25,2.2059
2016-05-26,-1.6187
2016-05-27,3.2907
2016-05-31,3.2743
2016-06-01,-2.6564
2016-06-02,-1.3204
2016-06-03,-0.9813
2016-06-06,5.8559
2016-06-07,2.0426
2016-06-08,-2.2519
2016-06-09,0.256
2016-06-10,-1.617
2016-06-13,0.0865
2016-06-14,-1.21
2016-06-15,0.0875
2016-06-16,-3.2343
2016-06-17,-1.626
2016-06-20,3.0303
2016-06-21,1.8717000000000001
2016-06-22,-0.6999
2016-06-23,0.2643
2016-06-24,-3.1634
2016-06-27,-5.4446
2016-06-28,2.8791
2016-06-29,0.7463
2016-06-30,3.4259
2016-07-01,0.4476
2016-07-05,0.9804
2016-07-06,1.1474
2016-07-07,3.0541
2016-07-08,3.7257
2016-07-11,4.0
2016-07-12,0.0
2016-07-13,-1.2559
2016-07-14,2.3847
2016-07-15,-2.0186
2016-07-18,2.2187
2016-07-19,2.3256
2016-07-20,3.2576
2016-07-21,0.4402
2016-07-22,-1.3148
2016-07-25,-0.8882
2016-07-26,4.6303
2016-07-27,0.0714
2016-07-28,1.6404999999999998
2016-07-29,-0.1404
2016-08-01,0.7027
2016-08-02,-2.9309
2016-08-03,-0.0719
2016-08-04,-0.2158
2016-08-05,2.8118
2016-08-08,-1.3324
2016-08-09,2.4165
2016-08-10,1.0409
2016-08-11,2.5412
2016-08-12,3.9518
2016-08-15,3.1572
2016-08-16,0.3748
2016-08-17,1.1201
2016-08-18,-2.2769
2016-08-19,0.6297
2016-08-22,-3.0038
2016-08-23,-0.3871
2016-08-24,-4.5337
