ticker,SNPW US Equity
2008-03-28,42.3077
2008-03-31,16.2162
2008-04-01,4.6512
2008-04-02,6.6667
2008-04-03,-18.75
2008-04-04,5.1282
2008-04-07,-2.439
2008-04-08,-40.0
2008-04-09,-16.6667
2008-04-10,5.0
2008-04-11,-9.5238
2008-04-14,-15.7895
2008-04-15,-12.5
2008-04-16,7.1429
2008-04-17,-3.3333
2008-04-18,-6.8966
2008-04-21,-25.9259
2008-04-22,-20.0
2008-04-23,-11.25
2008-04-24,-57.7465
2008-04-25,-50.0
2008-04-28,-6.6667
2008-04-29,14.2857
2008-04-30,43.75
2008-05-01,-54.3478
2008-05-02,61.9048
2008-05-05,-41.1765
2008-05-06,-20.0
2008-05-07,-12.5
2008-05-08,7.1429
2008-05-09,0.0
2008-05-12,-33.3333
2008-05-13,40.0
2008-05-14,-14.2857
2008-05-15,-16.6667
2008-05-16,40.0
2008-05-19,0.0
2008-05-20,-42.8571
2008-05-22,12.5
2008-05-27,-11.1111
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,25.0
2008-06-02,0.0
2008-06-03,50.0
2008-06-04,166.6667
2008-06-05,75.0
2008-06-06,-71.4286
2008-06-09,50.0
2008-06-10,0.0
2008-06-11,0.0
2008-06-12,-26.6667
2008-06-13,27.2727
2008-06-16,-35.7143
2008-06-17,11.1111
2008-06-19,30.0
2008-06-23,0.0
2008-06-25,0.0
2008-06-26,-23.0769
2008-06-27,0.0
2008-06-30,0.0
2008-07-02,-20.0
2008-07-07,50.0
2008-07-08,0.0
2008-07-10,-16.6667
2008-07-14,-20.0
2008-07-16,25.0
2008-07-17,0.0
2008-07-23,-30.0
2008-07-24,-14.2857
2008-07-25,0.0
2008-07-28,-16.6667
2008-07-29,20.0
2008-07-30,0.0
2008-07-31,-25.0
2008-08-01,11.1111
2008-08-04,0.0
2008-08-05,0.0
2008-08-13,0.0
2008-08-14,-17.5
2008-08-20,21.2121
2008-09-09,-40.0
2008-09-10,33.3333
2008-09-11,-50.0
2008-09-12,-25.0
2008-09-15,33.3333
2008-09-16,-65.625
2008-09-23,100.0
2008-09-24,0.0
2008-10-01,-27.2727
2008-10-14,0.0
2008-10-20,-31.25
2008-10-27,190.9091
2008-10-28,50.0
2008-10-31,133.3333
2008-11-03,14.2857
2008-11-04,25.0
2008-11-05,0.0
2008-11-06,-60.0
2008-11-07,-46.875
2008-11-10,0.0
2008-11-12,135.2941
2008-11-13,-40.0
2008-11-17,133.3333
2008-11-19,0.0
2008-11-20,-81.25
2008-11-24,90.4762
2008-11-26,-60.0
2008-12-02,150.0
2008-12-03,-40.0
2008-12-05,0.0
2008-12-08,33.3333
2008-12-11,-25.0
2008-12-15,-66.3333
2008-12-29,0.0
2008-12-30,0.0
2009-03-20,0.0
2009-03-23,48.5149
2009-05-01,-32.6667
2009-05-05,0.0
2009-05-07,63.3663
2009-06-11,0.0
2009-06-19,-9.0909
2009-06-22,12.0
2009-07-07,-4.7619
2009-07-09,87.5
2009-07-13,-46.6667
2009-07-17,28.125
2009-07-22,0.0
2009-11-13,-1.4634
2009-12-31,-48.5149
2010-05-05,-78.8462
2010-06-16,-45.4545
2010-06-17,0.0
2010-06-18,0.0
2010-06-22,8.3333
2010-06-25,23.0769
2010-06-28,-68.75
2010-07-01,100.0
2010-07-02,20.0
2010-07-14,0.0
2010-07-15,-33.3333
2010-07-22,-25.1563
2010-07-26,-89.9791
2010-07-27,400.0
2010-08-05,200.0
2010-08-06,177.7778
2010-08-09,0.0
2010-08-11,-68.0
2010-08-12,125.0
2010-08-13,-55.5556
2010-08-16,100.0
2010-08-17,0.625
2010-08-18,-12.4224
2010-08-19,17.0213
2010-08-20,6.0606
2010-08-23,25.7143
2010-08-24,36.3636
2010-08-25,23.3333
2010-08-26,-13.5135
2010-08-27,-12.5
2010-08-30,-28.3482
2010-08-31,49.5327
2010-09-01,10.0
2010-09-02,-12.1212
2010-09-03,-10.3448
2010-09-07,7.6923
2010-09-08,-16.0714
2010-09-09,14.8936
2010-09-10,0.0
2010-09-13,-14.8148
2010-09-14,-8.6957
2010-09-15,-4.7619
2010-09-16,-5.0
2010-09-17,-5.2632
2010-09-20,-11.1111
2010-09-21,-18.75
2010-09-22,0.0
2010-09-23,34.6154
2010-09-24,0.5714
2010-09-27,13.6364
2010-09-28,0.0
2010-09-29,0.0
2010-09-30,5.0
2010-10-01,-33.3333
2010-10-04,0.0
2010-10-05,-28.5714
2010-10-06,-15.0
2010-10-07,-14.1176
2010-10-08,-23.2877
2010-10-11,7.1429
2010-10-12,8.3333
2010-10-13,-21.5385
2010-10-14,7.8431
2010-10-15,15.4545
2010-10-18,10.2362
2010-10-19,-25.5357
2010-10-20,15.1079
2010-10-21,16.4583
2010-10-22,-25.5814
2010-10-25,0.0
2010-10-26,15.3846
2010-10-27,-1.6667
2010-10-28,18.6441
2010-10-29,-7.1429
2010-11-01,18.4615
2010-11-02,-2.5974
2010-11-03,-29.3333
2010-11-04,1.8868
2010-11-05,20.3704
2010-11-09,-20.0
2010-11-10,13.461500000000001
2010-11-11,-11.8644
2010-11-12,-3.8462
2010-11-15,-40.0
2010-11-16,-30.0
2010-11-17,66.6667
2010-11-18,-14.2857
2010-11-19,0.0
2010-11-22,-26.6667
2010-11-23,-9.0909
2010-11-24,20.0
2010-11-26,-16.6667
2010-11-29,-25.0
2010-11-30,133.3333
2010-12-01,-42.8571
2010-12-02,80.0
2010-12-03,-4.5139
2010-12-06,-29.0909
2010-12-07,28.2051
2010-12-08,-16.8
2010-12-09,-23.0769
2010-12-10,0.0
2010-12-13,-1.25
2010-12-14,-2.5316
2010-12-15,0.0
2010-12-16,0.0
2010-12-17,0.0
2010-12-20,3.8961
2010-12-21,100.0
2010-12-22,-7.5
2010-12-23,18.9189
2010-12-27,-4.5455
2010-12-28,-4.7619
2010-12-29,5.0
2010-12-30,-4.7619
2010-12-31,10.0
2011-01-03,-9.0909
2011-01-04,0.0
2011-01-05,-12.5
2011-01-06,-2.8571
2011-01-07,13.9706
2011-01-10,-22.5806
2011-01-11,23.3333
2011-01-12,-24.3243
2011-01-13,7.1429
2011-01-14,3.3333
2011-01-18,-27.8226
2011-01-19,-1.6760000000000002
2011-01-20,-22.7273
2011-01-21,5.8824
2011-01-24,-9.7222
2011-01-25,10.7692
2011-01-26,0.0
2011-01-27,22.2222
2011-01-28,-13.6364
2011-01-31,-5.2632
2011-02-01,0.0
2011-02-02,44.4444
2011-02-03,7.6923
2011-02-04,7.1429
2011-02-07,100.0
2011-02-08,126.6667
2011-02-09,47.0588
2011-02-10,-35.0
2011-02-11,-23.0769
2011-02-14,-10.0
2011-02-15,-22.2222
2011-02-16,8.5714
2011-02-17,-21.0526
2011-02-18,0.0
2011-02-22,-26.6667
2011-02-23,-3.9773
2011-02-24,0.0
2011-02-25,18.3432
2011-02-28,12.0
2011-03-01,23.2143
2011-03-02,10.1449
2011-03-03,-21.0526
2011-03-04,16.6667
2011-03-07,-2.8571
2011-03-08,-26.4706
2011-03-09,-4.0
2011-03-10,4.1667
2011-03-11,4.0
2011-03-14,-3.8462
2011-03-15,-20.0
2011-03-16,0.0
2011-03-17,0.0
2011-03-18,25.0
2011-03-21,0.0
2011-03-22,-19.5
2011-03-23,4.3478
2011-03-24,-4.7619
2011-03-25,17.5
2011-03-28,-19.1489
2011-03-29,0.0
2011-03-30,10.526299999999999
2011-03-31,9.5238
2011-04-01,0.0
2011-04-04,-13.0435
2011-04-05,10.0
2011-04-06,-9.0909
2011-04-07,0.0
2011-04-08,0.0
2011-04-11,-5.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,21.0526
2011-04-15,-16.8478
2011-04-18,0.9804
2011-04-19,-1.6181
2011-04-20,5.2632
2011-04-21,-25.0
2011-04-25,0.0
2011-04-26,0.0
2011-04-27,-3.3333
2011-04-28,-13.7931
2011-04-29,-20.0
2011-05-02,26.875
2011-05-03,-25.1232
2011-05-04,3.2895
2011-05-05,-7.0064
2011-05-09,-1.3699
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,33.3333
2011-05-13,-16.6667
2011-05-16,-11.25
2011-05-17,0.0
2011-05-18,0.0
2011-05-20,-21.1268
2011-05-23,-28.5714
2011-05-24,20.0
2011-05-25,33.3333
2011-05-26,-31.25
2011-05-27,18.1818
2011-05-31,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-08,0.0
2011-06-09,-15.3846
2011-06-14,72.7273
2011-06-17,-36.8421
2011-06-20,27.0833
2011-06-22,0.0
2011-06-24,0.0
2011-06-27,-26.2295
2011-06-28,3.3333
2011-06-29,-11.828
2011-07-05,192.6829
2011-07-06,-53.3333
2011-07-08,0.0
2011-07-13,0.0
2011-07-14,0.0
2011-07-15,0.0
2011-07-18,0.0
2011-07-21,-14.2857
2011-07-22,-16.6667
2011-07-28,40.0
2011-08-01,28.5714
2011-08-03,0.0
2011-08-04,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-19,-44.4444
2011-08-26,50.0
2011-08-29,-33.3333
2011-08-31,20.0
2011-09-01,-18.75
2011-09-02,0.0
2011-09-08,2.5641
2011-09-14,0.0
2011-09-15,0.0
2011-09-23,-80.0
2011-09-26,100.0
2011-09-27,50.0
2011-09-29,33.3333
2011-10-03,-25.0
2011-10-21,100.0
2011-10-24,0.0
2011-10-27,0.0
2011-10-31,-8.3333
2011-11-17,-76.1364
2011-11-21,28.5714
2011-11-28,344.4444
2011-12-01,-73.3333
2011-12-06,0.0
2011-12-08,0.0
2011-12-12,-34.375
2011-12-13,52.381
2011-12-14,0.0
2011-12-16,0.0
2011-12-19,6.25
2011-12-20,0.0
2011-12-21,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-04,0.0
2012-01-11,0.0
2012-01-23,135.2941
2012-01-24,-40.0
2012-01-25,-33.3333
2012-02-03,150.0
2012-02-06,-10.0
2012-02-08,-55.5556
2012-02-09,0.0
2012-02-10,250.0
2012-02-13,171.4286
2012-02-14,-36.8421
2012-02-15,25.0
2012-02-16,0.0
2012-02-17,20.0
2012-02-21,-16.6667
2012-02-23,16.6667
2012-02-24,-8.5714
2012-02-27,-6.25
2012-02-28,-6.6667
2012-02-29,-28.5714
2012-03-01,90.0
2012-03-02,0.0
2012-03-05,-21.0526
2012-03-06,-20.0
2012-03-07,25.0
2012-03-08,20.8333
2012-03-09,-28.2759
2012-03-13,23.0769
2012-03-14,-3.9063
2012-03-15,17.0732
2012-03-16,-14.5833
2012-03-19,16.2602
2012-03-20,0.0
2012-03-21,0.0
2012-03-22,-0.3497
2012-03-23,1.0526
2012-03-26,-16.6667
2012-03-27,6.6667
2012-03-29,0.0
2012-03-30,-3.125
2012-04-02,-2.4194
2012-04-04,-0.8264
2012-04-05,-50.0
2012-04-12,153.3333
2012-04-13,0.0
2012-04-17,-26.3158
2012-04-19,0.0
2012-04-20,28.5714
2012-04-23,-42.3611
2012-04-24,63.8554
2012-04-26,-38.2353
2012-04-27,33.3333
2012-04-30,-10.7143
2012-05-01,20.0
2012-05-02,12.5
2012-05-08,0.0
2012-05-09,-20.0
2012-05-10,18.5185
2012-05-14,-15.625
2012-05-17,0.0
2012-05-18,-21.2963
2012-05-21,27.0588
2012-05-25,-11.1111
2012-06-01,12.5
2012-06-07,-11.1111
2012-06-11,0.0
2012-06-12,0.0
2012-06-18,0.0
2012-06-19,8.3333
2012-06-20,-7.6923
2012-06-21,4.1667
2012-06-25,4.0
2012-06-26,-15.3846
2012-06-27,9.0909
2012-06-29,0.0
2012-07-03,8.3333
2012-07-06,0.0
2012-07-09,29.8077
2012-07-11,18.5185
2012-07-12,-45.0
2012-07-13,-30.6818
2012-07-17,0.0
2012-07-18,83.6066
2012-07-19,42.8571
2012-07-20,-5.0
2012-07-23,-45.7237
2012-07-25,35.7576
2012-07-26,28.5714
2012-07-27,8.3333
2012-07-30,-17.9487
2012-07-31,0.0
2012-08-01,3.125
2012-08-03,21.2121
2012-08-10,-30.0
2012-08-13,0.0
2012-08-14,-3.5714
2012-08-16,0.0
2012-08-20,0.9259
2012-08-21,0.0
2012-08-24,0.4587
2012-09-04,-12.3288
2012-09-10,-12.5
2012-09-12,0.0
2012-09-17,0.0
2012-09-25,-2.9762
2012-10-02,1.8405
2012-10-11,0.0
2012-10-12,33.1325
2012-10-15,0.0
2012-10-18,0.0
2012-11-06,-24.8869
2012-11-08,-1.8072
2012-11-12,0.0
2012-11-15,0.0
2012-11-26,0.0
2012-11-30,0.0
2012-12-03,112.2699
2012-12-04,52.6012
2012-12-05,-39.3939
2012-12-06,-40.625
2012-12-07,9.473700000000001
2012-12-10,-7.6923
2012-12-11,1.5625
2012-12-12,-1.5385
2012-12-13,-16.6667
2012-12-14,90.0
2012-12-17,-36.8421
2012-12-18,-25.0
2012-12-24,0.0
2012-12-26,-5.5556
2012-12-28,-17.647100000000002
2012-12-31,-26.7857
2013-01-02,75.6098
2013-01-03,-33.3333
2013-01-04,16.6667
2013-01-07,0.0
2013-01-08,-7.1429
2013-01-09,-23.0769
2013-01-14,10.0
2013-01-15,0.0
2013-01-16,45.4545
2013-01-17,12.5
2013-01-18,-18.0556
2013-01-23,-5.0847
2013-01-24,-14.2857
2013-01-29,-8.3333
2013-01-30,0.0
2013-02-07,0.0
2013-02-08,9.0909
2013-02-12,0.0
2013-02-13,-11.4583
2013-02-14,-24.7059
2013-02-19,50.0
2013-02-20,-8.3333
2013-02-22,27.2727
2013-02-25,-21.4286
2013-02-28,79.5455
2013-03-01,82.2785
2013-03-04,-16.6667
2013-03-05,-13.3333
2013-03-06,-19.2308
2013-03-08,36.3095
2013-03-11,11.7904
2013-03-12,-13.6719
2013-03-13,-23.9819
2013-03-14,14.2857
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,23.4375
2013-03-20,-33.7553
2013-03-21,0.6369
2013-03-25,0.0
2013-03-26,-34.1772
2013-03-27,-13.461500000000001
2013-03-28,-13.3333
2013-04-01,2.5641
2013-04-02,12.5
2013-04-03,-20.0
2013-04-04,-6.9444
2013-04-05,11.9403
2013-04-08,-10.6667
2013-04-09,0.0
2013-04-10,-1.4925
2013-04-11,-3.0303
2013-04-12,0.0
2013-04-15,-12.5
2013-04-16,39.2857
2013-04-17,-17.9487
2013-04-18,0.0
2013-04-19,0.0
2013-04-22,0.0
2013-04-23,-7.8125
2013-04-24,-10.1695
2013-04-25,20.7547
2013-04-29,4.6875
2013-04-30,-7.4627
2013-05-02,-19.3548
2013-05-06,2.0
2013-05-07,37.2549
2013-05-08,-8.5714
2013-05-09,-9.375
2013-05-13,6.8966
2013-05-14,16.129
2013-05-15,-25.0
2013-05-16,0.0
2013-05-21,18.5185
2013-05-22,-28.125
2013-05-28,0.0
2013-05-29,0.0
2013-05-31,0.0
2013-06-03,0.0
2013-06-06,-13.0435
2013-06-07,20.0
2013-06-10,-4.1667
2013-06-11,4.3478
2013-06-13,-4.1667
2013-06-14,-6.5217
2013-06-17,0.0
2013-06-18,0.0
2013-06-20,11.6279
2013-06-26,-27.0833
2013-06-27,-25.7143
2013-06-28,0.0
2013-07-02,0.0
2013-07-05,11.538499999999999
2013-07-08,48.2759
2013-07-10,-25.5814
2013-07-12,18.75
2013-07-15,-15.7895
2013-07-17,18.75
2013-07-19,-15.7895
2013-07-22,18.75
2013-07-23,13.1579
2013-07-25,0.0
2013-07-29,-25.5814
2013-07-31,34.375
2013-08-09,-20.9302
2013-08-12,26.4706
2013-08-13,-20.9302
2013-08-14,-5.8824
2013-08-16,0.0
2013-08-19,0.0
2013-08-20,-9.375
2013-08-22,-10.3448
2013-08-23,-19.2308
2013-08-26,61.9048
2013-08-30,-29.4118
2013-09-03,41.6667
2013-09-11,-29.4118
2013-09-12,0.0
2013-09-18,0.0
2013-09-20,0.0
2013-09-25,0.0
2013-09-30,41.6667
2013-10-03,-52.9412
2013-10-04,-18.75
2013-10-07,-15.3846
2013-10-08,18.1818
2013-10-09,123.0769
2013-10-10,-24.1379
2013-10-11,-18.1818
2013-10-14,-22.2222
2013-10-15,-7.1429
2013-10-16,7.6923
2013-10-17,-21.4286
2013-10-18,0.0
2013-10-21,27.2727
2013-10-22,0.0
2013-10-23,-7.1429
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,23.0769
2013-10-30,-12.5
2013-11-01,0.0
2013-11-04,-21.4286
2013-11-05,18.1818
2013-11-06,0.0
2013-11-08,-23.0769
2013-11-11,0.0
2013-11-12,0.0
2013-11-15,10.0
2013-11-18,0.0
2013-11-19,-9.0909
2013-11-20,10.0
2013-11-21,-9.0909
2013-11-22,10.0
2013-11-25,0.0
2013-11-26,-9.0909
2013-12-03,0.0
2013-12-09,30.0
2013-12-18,0.0
2013-12-19,-15.3846
2013-12-26,0.0
2013-12-27,0.0
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,18.1818
2014-01-03,0.0
2014-01-08,0.0
2014-01-21,0.0
2014-01-27,0.0
2014-01-31,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-07,-15.3846
2014-02-10,18.1818
2014-02-12,0.0
2014-02-14,0.0
2014-02-18,0.0
2014-02-19,0.0
2014-02-21,-15.3846
2014-02-25,18.1818
2014-02-26,0.0
2014-03-03,0.0
2014-03-04,-15.3846
2014-03-05,27.2727
2014-03-06,0.0
2014-03-07,14.2857
2014-03-10,-12.5
2014-03-11,0.0
2014-03-17,0.0
2014-03-18,-7.1429
2014-03-21,7.6923
2014-03-27,0.0
2014-03-28,0.0
2014-03-31,0.0
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,50.0
2014-04-07,-38.0952
2014-04-08,0.0
2014-04-09,0.0
2014-04-10,7.6923
2014-04-11,14.2857
2014-04-15,-18.75
2014-04-16,23.0769
2014-04-17,0.0
2014-04-21,-18.75
2014-04-22,46.1538
2014-04-25,-15.7895
2014-04-28,0.0
2014-05-01,0.0
2014-05-05,12.5
2014-05-06,22.2222
2014-05-07,9.0909
2014-05-08,-20.8333
2014-05-09,10.526299999999999
2014-05-12,4.7619
2014-05-13,0.0
2014-05-14,9.0909
2014-05-15,-8.3333
2014-05-19,36.3636
2014-05-20,26.6667
2014-05-21,21.0526
2014-05-22,10.8696
2014-05-23,-41.1765
2014-05-27,13.3333
2014-05-28,0.0
2014-05-29,-35.2941
2014-05-30,-4.5455
2014-06-02,-9.5238
2014-06-03,10.526299999999999
2014-06-04,23.8095
2014-06-05,-7.6923
2014-06-06,-12.5
2014-06-09,14.2857
2014-06-10,8.3333
2014-06-11,0.0
2014-06-12,-19.2308
2014-06-13,14.2857
2014-06-16,8.3333
2014-06-17,-15.3846
2014-06-18,0.0
2014-06-23,-13.6364
2014-06-24,-15.7895
2014-06-25,0.0
2014-06-26,0.0
2014-06-27,0.0
2014-06-30,-12.5
2014-07-07,0.0
2014-07-08,0.0
2014-07-09,50.0
2014-07-10,-9.5238
2014-07-11,0.0
2014-07-14,0.0
2014-07-15,10.526299999999999
2014-07-16,-14.2857
2014-07-17,16.6667
2014-07-18,4.7619
2014-07-21,-4.5455
2014-07-22,14.2857
2014-07-23,-20.8333
2014-07-24,-15.7895
2014-07-25,0.0
2014-07-28,31.25
2014-07-29,-14.2857
2014-07-30,0.0
2014-07-31,-11.1111
2014-08-01,0.0
2014-08-04,31.25
2014-08-08,-23.8095
2014-08-11,0.0
2014-08-14,12.5
2014-08-19,0.0
2014-08-20,-11.1111
2014-08-22,0.0
2014-08-27,0.0
2014-08-28,18.75
2014-08-29,0.0
2014-09-05,-5.2632
2014-09-08,33.3333
2014-09-09,-12.5
2014-09-10,-9.5238
2014-09-11,-5.2632
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,16.6667
2014-09-18,-14.2857
2014-09-19,0.0
2014-09-22,0.0
2014-09-23,0.0
2014-09-25,0.0
2014-09-29,5.5556
2014-10-01,-5.2632
2014-10-02,-22.2222
2014-10-03,14.2857
2014-10-08,0.0
2014-10-09,0.0
2014-10-15,0.0
2014-10-17,18.75
2014-10-20,10.526299999999999
2014-10-21,0.0
2014-10-22,0.0
2014-10-24,-9.5238
2014-10-27,0.0
2014-10-30,10.526299999999999
2014-10-31,4.7619
2014-11-07,-4.5455
2014-11-11,0.0
2014-11-12,-9.5238
2014-11-13,0.0
2014-11-24,0.0
2014-11-26,10.526299999999999
2014-11-28,-23.8095
2014-12-03,18.75
2014-12-04,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-12,0.0
2014-12-17,0.0
2014-12-18,-15.7895
2014-12-22,0.0
2014-12-23,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,-12.5
2015-01-07,0.0
2015-01-22,14.2857
2015-01-30,0.0
2015-02-04,18.75
2015-02-10,0.0
2015-02-12,-5.2632
2015-02-13,0.0
2015-02-17,5.5556
2015-02-18,-5.2632
2015-02-20,0.0
2015-02-23,0.0
2015-02-25,0.0
2015-02-26,-11.1111
2015-02-27,12.5
2015-03-04,0.0
2015-03-05,16.6667
2015-03-12,-9.5238
2015-03-16,0.0
2015-03-18,-5.2632
2015-03-23,0.0
2015-03-24,0.0
2015-03-25,0.0
2015-03-26,-11.1111
2015-03-27,12.5
2015-03-30,0.0
2015-04-07,5.5556
2015-04-08,0.0
2015-04-14,0.0
2015-04-16,15.7895
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,9.0909
2015-04-23,-8.3333
2015-04-24,-13.6364
2015-05-04,0.0
2015-05-05,-5.2632
2015-05-08,0.0
2015-05-19,16.6667
2015-05-21,-14.2857
2015-05-27,5.5556
2015-05-28,-26.3158
2015-05-29,14.2857
2015-06-01,-12.5
2015-06-02,-28.5714
2015-06-03,-20.0
2015-06-04,-25.0
2015-06-05,133.3333
2015-06-08,-21.4286
2015-06-09,0.0
2015-06-10,45.4545
2015-06-11,0.0
2015-06-16,-40.0
2015-06-17,0.0
2015-06-23,-11.6667
2015-06-24,0.0
2015-07-08,0.0
2015-07-10,0.9434
2015-07-17,0.0
2015-07-20,9.3458
2015-07-21,0.0
2015-07-23,49.5726
2015-07-24,31.4286
2015-07-27,4.3478
2015-07-29,-20.8333
2015-08-03,-7.8947
2015-08-04,-11.4286
2015-08-19,-6.4516
2015-08-21,-3.4483
2015-08-27,2.8571
2015-09-11,-27.0833
2015-09-16,4.7619
2015-09-21,-9.0909
2015-10-06,0.0
2015-10-12,-15.0
2015-10-13,-40.0
2015-10-14,17.647100000000002
2015-10-15,8.3333
2015-10-16,-15.3846
2015-10-19,0.0
2015-10-23,5.4545
2015-10-26,0.0
2015-10-27,12.069
2015-10-28,5.1538
2015-10-29,11.1924
2015-10-30,-3.9309
2015-11-02,-10.9741
2015-11-03,33.8462
2015-11-04,1.1494
2015-11-05,9.0909
2015-11-06,13.5417
2015-11-09,0.9174
2015-11-10,-2.7273
2015-11-11,-2.8037
2015-11-12,0.0
2015-11-13,-2.8846
2015-11-16,10.8911
2015-11-17,0.8929
2015-11-18,-3.5398
2015-11-19,-0.9174
2015-11-20,11.1111
2015-11-23,-5.0
2015-11-24,6.1404
2015-11-25,15.7025
2015-11-27,0.0
2015-11-30,0.0
2015-12-01,10.0
2015-12-02,19.4805
2015-12-03,20.1087
2015-12-04,4.9774
2015-12-07,5.6034
2015-12-08,23.2653
2015-12-09,-5.6291
2015-12-10,3.5088
2015-12-11,-5.0847
2015-12-14,-1.7856999999999998
2015-12-15,-9.8136
2015-12-16,32.2514
2015-12-17,1.3719999999999999
2015-12-18,7.9699
2015-12-21,11.1421
2015-12-22,0.1754
2015-12-23,-0.1751
2015-12-24,-4.7619
2015-12-28,-1.3158
2015-12-29,-18.6667
2015-12-30,4.918
2015-12-31,-7.1875
2016-01-04,-4.3771
2016-01-05,-11.9718
2016-01-06,-22.8
2016-01-07,-0.5181
2016-01-08,-3.125
2016-01-11,-11.5054
2016-01-12,-27.096
2016-01-13,54.1667
2016-01-14,25.4054
2016-01-15,-33.6207
2016-01-19,-12.987
2016-01-20,11.194
2016-01-21,-6.0403
2016-01-22,-8.5714
2016-01-25,7.8125
2016-01-26,1.4493
2016-01-27,42.1429
2016-01-28,-19.598
2016-02-01,-18.125
2016-02-02,-5.3435
2016-02-03,-8.0645
2016-02-04,-3.5088
2016-02-09,15.4545
2016-02-10,-18.1102
2016-02-11,-13.461500000000001
2016-02-12,5.5556
2016-02-16,0.0
2016-02-17,31.5789
2016-02-18,-39.2
2016-02-19,-10.526299999999999
2016-02-22,-4.4118
2016-02-23,0.7692
2016-02-24,0.7634
2016-03-01,-28.7879
2016-03-02,0.0
2016-03-03,1.0638
2016-03-04,-1.0526
2016-03-07,-8.5106
2016-03-08,13.9535
2016-03-09,0.0
2016-03-10,-17.3469
2016-03-11,-6.1728
2016-03-14,0.0
2016-03-15,-15.7895
2016-03-16,18.75
2016-03-17,-28.947400000000002
2016-03-18,18.5185
2016-03-23,-6.25
2016-03-30,0.0
2016-04-01,0.0
2016-04-04,11.6667
2016-04-05,-34.3284
2016-04-06,4.5455
2016-04-07,-6.5217
2016-04-08,15.3488
2016-04-12,0.0
2016-04-13,18.9516
2016-04-14,0.0
2016-04-15,-0.678
2016-04-19,-38.5666
2016-04-20,38.8889
2016-04-21,17.2
