ticker,GCP US Equity
2016-06-20,2.032
2016-06-21,1.2639
2016-06-22,-0.2648
2016-06-23,-1.3652
2016-06-24,-4.1138
2016-06-27,-5.6135
2016-06-28,3.8658
2016-06-29,5.0307
2016-06-30,1.4019
2016-07-01,0.4608
2016-07-05,-2.1407
2016-07-06,-1.2109
2016-07-07,1.2652999999999999
2016-07-08,2.0305
2016-07-11,2.1814
2016-07-12,0.2996
2016-07-13,-0.0747
2016-07-14,1.1211
2016-07-15,0.7391
2016-07-18,-0.2935
2016-07-19,-0.7726
2016-07-20,0.2225
2016-07-21,-0.222
2016-07-22,1.0753
2016-07-25,0.6603
2016-07-26,-0.7289
2016-07-27,-1.2849
2016-07-28,2.0826000000000002
2016-07-29,0.2914
2016-08-01,1.7072
2016-08-02,1.4643
2016-08-03,0.6336
2016-08-04,-2.1686
2016-08-05,0.7151
2016-08-08,0.1775
2016-08-09,0.3544
2016-08-10,-2.613
2016-08-11,-0.7614
2016-08-12,0.2192
2016-08-15,5.2497
2016-08-16,-1.5933000000000002
2016-08-17,0.5632
2016-08-18,1.1551
2016-08-19,1.3149
2016-08-22,-0.4781
2016-08-23,0.2745
2016-08-24,-0.8898
2016-08-25,0.0691
2016-08-26,1.1387
2016-08-29,0.7506
2016-08-30,0.7789
2016-08-31,-1.6801
2016-09-01,1.4696
2016-09-02,0.6736
2016-09-06,-1.5724
2016-09-07,0.5778
2016-09-08,0.2704
2016-09-09,-6.5723
2016-09-12,-0.1804
2016-09-13,-2.6021
2016-09-14,-0.6679
2016-09-15,0.8218
2016-09-16,-1.0745
2016-09-19,-0.4494
2016-09-20,-0.8653
2016-09-21,2.1252
2016-09-22,1.5979
2016-09-23,0.695
2016-09-26,0.2179
2016-09-27,0.8336
2016-09-28,0.7189
2016-09-29,-0.2498
2016-09-30,1.3237999999999999
2016-10-03,-2.0833
2016-10-04,-0.6491
2016-10-05,-1.9238
2016-10-06,-0.185
2016-10-07,-3.6707
2016-10-10,0.4234
2016-10-11,-0.8816
2016-10-12,0.5414
2016-10-13,-0.2692
2016-10-14,-1.0798
2016-10-17,-0.7407
2016-10-18,-0.1178
2016-10-19,1.4943
2016-10-20,1.3173
2016-10-21,-0.5354
2016-10-24,0.5383
2016-10-25,-0.7648
2016-10-26,-1.1561
2016-10-27,0.1949
2016-10-28,-0.7782
2016-10-31,1.3725
2016-11-01,0.0
2016-11-02,-1.1605
2016-11-03,1.1742
2016-11-04,0.3868
2016-11-07,2.1195
2016-11-08,0.3774
2016-11-09,2.4436
2016-11-10,2.2018
2016-11-11,-1.2567
2016-11-14,-0.7273
2016-11-15,0.3663
2016-11-16,0.365
2016-11-17,-0.5455
2016-11-18,1.2797
2016-11-21,1.9856
2016-11-22,2.1239
2016-11-23,-0.8666
2016-11-25,-0.3497
2016-11-28,-2.6316
2016-11-29,1.6216
2016-11-30,-0.7092
2016-12-01,-1.25
2016-12-02,-0.7233
2016-12-05,1.275
2016-12-06,-0.1799
2016-12-07,2.7027
2016-12-08,1.2281
2016-12-09,-0.3466
2016-12-12,0.3478
2016-12-13,-2.773
2016-12-14,-1.9607999999999999
2016-12-15,0.5455
2016-12-16,0.9042
2016-12-19,-0.3584
2016-12-20,-0.7194
2016-12-21,-1.087
2016-12-22,-1.8315000000000001
2016-12-23,0.7463
2016-12-27,0.5556
2016-12-28,-2.2099
2016-12-29,0.0
2016-12-30,0.7533
2017-01-03,0.9346
2017-01-04,0.5556
2017-01-05,-1.2891
2017-01-06,-0.1866
2017-01-09,-2.4299
2017-01-10,-0.5747
2017-01-11,-0.3854
2017-01-12,-0.3868
2017-01-13,0.9709
2017-01-17,-0.5769
2017-01-18,-0.3868
2017-01-19,-0.5825
2017-01-20,1.7578
2017-01-23,-0.5758
2017-01-24,2.8958
2017-01-25,1.1257
2017-01-26,2.7829
2017-01-27,-1.083
2017-01-30,-1.8248
2017-01-31,0.1859
2017-02-01,0.7421
2017-02-02,-0.3683
2017-02-03,1.2939
2017-02-06,-1.4599
2017-02-07,0.1852
2017-02-08,-0.5545
2017-02-09,0.7435
2017-02-10,0.369
2017-02-13,0.0
2017-02-14,-1.6543999999999999
2017-02-15,0.3738
2017-02-16,0.1862
2017-02-17,-1.3011
2017-02-21,0.9416
2017-02-22,0.0
2017-02-23,-2.6119
2017-02-24,1.1494
2017-02-27,0.0
2017-02-28,-0.1894
2017-03-01,0.0
2017-03-02,17.647100000000002
2017-03-03,6.4516
2017-03-06,-1.5152
2017-03-07,0.0
2017-03-08,-1.3846
2017-03-09,1.248
2017-03-10,3.0817
2017-03-13,-0.7474
2017-03-14,0.4518
2017-03-15,0.5997
2017-03-16,0.0
2017-03-17,0.8942
2017-03-20,-0.7386
2017-03-21,-1.9344999999999999
2017-03-22,0.1517
2017-03-23,-0.1515
2017-03-24,0.0
2017-03-27,1.5175
2017-03-28,0.1495
2017-03-29,-1.0448
2017-03-30,0.1508
2017-03-31,-1.6566
2017-04-03,-1.8377
2017-04-04,-0.312
2017-04-05,-0.4695
2017-04-06,0.7862
2017-04-07,1.248
2017-04-10,0.1541
2017-04-11,2.0
2017-04-12,-0.6033
2017-04-13,-0.3035
2017-04-17,-1.8265
2017-04-18,-0.7752
2017-04-19,-1.0937999999999999
2017-04-20,0.9479
2017-04-21,0.0
2017-04-24,2.9734
2017-04-25,1.5198
2017-04-26,-0.4491
2017-04-27,0.4511
2017-04-28,-1.4969999999999999
2017-05-01,1.8237
2017-05-02,-0.4478
2017-05-03,1.0495
2017-05-04,0.0
2017-05-05,1.0386
2017-05-08,-1.7621
2017-05-09,-8.520199999999999
2017-05-10,2.7778
2017-05-11,-1.2719
2017-05-12,1.4493
2017-05-15,-0.6349
2017-05-16,-1.4377
2017-05-17,-0.6483
2017-05-18,-1.4682
2017-05-19,0.6623
2017-05-22,0.6579
2017-05-23,-0.3268
2017-05-24,-0.6557
2017-05-25,0.165
2017-05-26,1.6474
2017-05-30,-2.4311
2017-05-31,0.0
2017-06-01,0.1661
2017-06-02,1.1609
2017-06-05,-1.4754
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.1664
2017-06-09,1.8272
2017-06-12,0.3263
2017-06-13,0.9756
2017-06-14,-1.2882
2017-06-15,-0.8157
2017-06-16,-0.1645
2017-06-19,0.659
2017-06-20,-1.6367
2017-06-21,0.1664
2017-06-22,0.9967
2017-06-23,4.7697
2017-06-26,-1.4129
2017-06-27,-3.5032
2017-06-28,0.0
2017-06-29,-0.9901
2017-06-30,1.6667
2017-07-03,1.1475
2017-07-05,-0.4862
2017-07-06,-1.7915
2017-07-07,1.6583999999999999
2017-07-10,-0.3263
2017-07-11,0.491
2017-07-12,1.3029
2017-07-13,-1.1254
2017-07-14,0.3252
2017-07-17,0.9724
2017-07-18,-0.8026
2017-07-19,1.6181
2017-07-20,-1.2739
2017-07-21,0.3226
2017-07-24,-0.8039
2017-07-25,0.0
2017-07-26,0.3241
2017-07-27,-2.2617
2017-07-28,1.8182
2017-07-31,-1.6234
2017-08-01,-0.165
2017-08-02,-1.157
2017-08-03,0.5017
2017-08-04,1.8303
2017-08-07,-0.3268
2017-08-08,-1.8033000000000001
2017-08-09,-2.0033
2017-08-10,-2.0443
2017-08-11,-0.5217
2017-08-14,0.6993
2017-08-15,-0.5208
2017-08-16,0.349
2017-08-17,-0.3478
2017-08-18,1.0471
2017-08-21,-1.5544
2017-08-22,1.2281
2017-08-23,-0.3466
2017-08-24,-1.0435
2017-08-25,-2.4605
2017-08-28,-0.1802
2017-08-29,0.722
2017-08-30,0.8961
2017-08-31,0.3552
2017-09-01,3.0088
2017-09-05,-2.0619
2017-09-06,0.8772
2017-09-07,0.6957
2017-09-08,-0.6908
2017-09-11,1.0435
2017-09-12,2.926
2017-09-13,-0.6689
2017-09-14,1.0101
2017-09-15,-0.5
2017-09-18,1.1724999999999999
2017-09-19,0.9934
2017-09-20,1.9672
2017-09-21,0.8039
2017-09-22,1.1164
2017-09-25,-0.4732
2017-09-26,-1.4263
2017-09-27,-0.1608
2017-09-28,-1.7713
2017-09-29,0.6557
2017-10-02,1.9544000000000001
2017-10-03,0.639
2017-10-04,0.3175
2017-10-05,0.3165
2017-10-06,-0.3155
2017-10-09,0.0
2017-10-10,0.4747
2017-10-11,0.315
2017-10-12,-0.314
2017-10-13,-4.7244
2017-10-16,-1.4876
2017-10-17,-2.0134
2017-10-18,2.226
2017-10-19,-1.8425
2017-10-20,0.0
2017-10-23,-2.3891
2017-10-24,1.049
2017-10-25,-0.173
2017-10-26,0.5199
2017-10-27,1.2069
2017-10-30,-1.1925
2017-10-31,0.8621
2017-11-01,0.0
2017-11-02,-2.0513
2017-11-03,3.1414
2017-11-06,0.5076
2017-11-07,-3.367
2017-11-08,0.5226
2017-11-09,-1.9064
2017-11-10,0.0
2017-11-13,0.7067
2017-11-14,0.8772
2017-11-15,1.2174
2017-11-16,2.0619
2017-11-17,0.8418
2017-11-20,-0.6678
2017-11-21,0.1681
2017-11-22,0.3356
2017-11-24,3.5117000000000003
2017-11-27,0.6462
2017-11-28,1.7657
2017-11-29,2.0505
2017-11-30,1.2365
2017-12-01,0.7634
2017-12-04,-1.0606
2017-12-05,-0.4594
2017-12-06,-1.8462
2017-12-07,1.5674000000000001
2017-12-08,-0.463
2017-12-11,-0.7752
2017-12-12,0.1562
2017-12-13,1.4041000000000001
2017-12-14,-1.8462
2017-12-15,1.8809
2017-12-18,0.3077
2017-12-19,-0.7669
2017-12-20,-0.3091
2017-12-21,0.155
2017-12-22,0.0
2017-12-26,-0.774
2017-12-27,0.624
2017-12-28,-0.3101
2017-12-29,-0.7776
2018-01-02,1.5674000000000001
2018-01-03,1.5432000000000001
2018-01-04,0.152
2018-01-05,1.9727000000000001
2018-01-08,-0.5952
2018-01-09,1.1976
2018-01-10,0.7396
2018-01-11,1.0279
2018-01-12,-1.1628
2018-01-16,-0.8824
2018-01-17,1.1869
2018-01-18,-0.7331
2018-01-19,1.4771
2018-01-22,-1.0189
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.8824
2018-01-26,-0.5831
2018-01-29,0.2933
2018-01-30,-0.8772
2018-01-31,-1.4748999999999999
2018-02-01,1.6467
2018-02-02,-1.7673
2018-02-05,-2.5487
2018-02-06,1.2308
2018-02-07,0.0
2018-02-08,-4.2553
2018-02-09,0.7937
2018-02-12,1.5748
2018-02-13,0.9302
2018-02-14,-0.1536
2018-02-15,-0.4615
2018-02-16,3.5549
2018-02-20,-1.9403000000000001
2018-02-21,0.1522
2018-02-22,-0.9119
2018-02-23,0.7669
2018-02-26,-1.5221
2018-02-27,-5.8733
2018-02-28,0.9852
2018-03-01,2.6016
2018-03-02,0.1585
2018-03-05,0.0
2018-03-06,-0.1582
2018-03-07,-0.6339
2018-03-08,-2.7113
2018-03-09,2.2951
2018-03-12,1.1218
2018-03-13,0.7924
2018-03-14,-2.044
2018-03-15,-2.8891999999999998
2018-03-16,0.4959
2018-03-19,-0.1645
2018-03-20,-0.3295
2018-03-21,-0.9917
2018-03-22,-1.8364
2018-03-23,-2.0408
2018-03-26,2.4306
2018-03-27,-1.5253999999999999
2018-03-28,1.0327
2018-03-29,-1.0221
2018-04-02,-1.0327
2018-04-03,0.8696
2018-04-04,1.2069
2018-04-05,2.0443
2018-04-06,-2.3372
2018-04-09,-1.3675
2018-04-10,1.5598
2018-04-11,-0.3413
2018-04-12,1.1985999999999999
2018-04-13,-0.6768
2018-04-16,1.8739
2018-04-17,1.6722000000000001
2018-04-18,0.8224
2018-04-19,-0.1631
2018-04-20,0.3268
2018-04-23,1.3029
2018-04-24,-1.1254
2018-04-25,-0.3252
2018-04-26,-1.6313
2018-04-27,-3.4826
2018-04-30,-1.5464
2018-05-01,0.0
2018-05-02,-2.2688
2018-05-03,0.0
2018-05-04,1.0714
2018-05-07,1.5901
2018-05-08,1.7391
2018-05-09,-0.8547
2018-05-10,0.8621
2018-05-11,5.9829
2018-05-14,-0.8065
2018-05-15,0.0
2018-05-16,1.7886
2018-05-17,0.1597
2018-05-18,-0.319
2018-05-21,-0.48
2018-05-22,-0.9646
2018-05-23,1.1364
2018-05-24,0.0
2018-05-25,3.0498
2018-05-29,-0.7788
2018-05-30,0.314
2018-05-31,-0.939
2018-06-01,1.1058
2018-06-04,-0.4688
2018-06-05,-0.471
2018-06-06,1.5773000000000001
2018-06-07,0.0
2018-06-08,0.1553
2018-06-11,-0.6202
2018-06-12,-0.468
2018-06-13,-1.0972
2018-06-14,-0.1585
2018-06-15,0.1587
2018-06-18,-1.5848
2018-06-19,-2.2544
2018-06-20,0.1647
2018-06-21,-3.7829
2018-06-22,-1.3675
2018-06-25,-1.2132
2018-06-26,1.7544
2018-06-27,-1.7241
2018-06-28,0.8772
2018-06-29,0.6957
2018-07-02,-2.2453
2018-07-03,0.1767
2018-07-05,1.7637
2018-07-06,0.3466
2018-07-09,0.8636
2018-07-10,-0.8562
2018-07-11,0.1727
2018-07-12,-0.6897
2018-07-13,-0.5208
2018-07-16,-1.9197
2018-07-17,4.9822
2018-07-18,-0.1695
2018-07-19,0.8489
2018-07-20,-1.0101
2018-07-23,-2.0408
2018-07-24,-0.3472
2018-07-25,-0.3484
2018-07-26,3.1469
2018-07-27,-0.8475
2018-07-30,-1.8803
2018-07-31,1.5678999999999998
2018-08-01,-3.4305
2018-08-02,-0.7105
2018-08-03,0.3578
2018-08-06,-0.713
2018-08-07,0.0
2018-08-08,-8.4381
2018-08-09,5.098
2018-08-10,-2.7984999999999998
2018-08-13,-2.6871
2018-08-14,-0.1972
2018-08-15,0.1976
2018-08-16,2.5641
2018-08-17,-0.7692
2018-08-20,-0.3876
2018-08-21,2.1401
2018-08-22,-1.7143000000000002
2018-08-23,-0.5814
2018-08-24,1.7544
2018-08-27,1.5326
2018-08-28,-1.6981000000000002
2018-08-29,1.3436
2018-08-30,-2.8409
2018-08-31,-1.7544
2018-09-04,1.9841
2018-09-05,1.9455
2018-09-06,-2.0992
2018-09-07,-1.7544
2018-09-10,-2.9762
2018-09-11,-0.6135
2018-09-12,1.8519
2018-09-13,2.8283
2018-09-14,0.3929
2018-09-17,1.5655999999999999
2018-09-18,-0.1927
2018-09-19,0.1931
2018-09-20,1.1561
2018-09-21,1.1429
2018-09-24,0.9416
2018-09-25,-0.7463
2018-09-26,-2.0677
2018-09-27,1.3436
2018-09-28,0.5682
2018-10-01,-1.6196000000000002
2018-10-02,0.8423
2018-10-03,-0.4935
2018-10-04,0.3815
2018-10-05,-1.4823
2018-10-08,1.466
2018-10-09,-2.9278
2018-10-10,-2.3502
2018-10-11,-0.1203
2018-10-12,-0.1606
2018-10-15,2.1319
2018-10-16,2.8750999999999998
2018-10-17,-1.1868
2018-10-18,-4.9981
2018-10-19,-1.2235
2018-10-22,2.3534
2018-10-23,2.0976
2018-10-24,-2.3706
2018-10-25,1.4569
2018-10-26,-0.1994
2018-10-29,0.5596
2018-10-30,3.1002
2018-10-31,0.1157
2018-11-01,3.7736
2018-11-02,-0.1855
2018-11-05,-0.5948
2018-11-06,3.4779
2018-11-07,4.12
2018-11-08,-3.7834
2018-11-09,-3.7879
2018-11-12,-0.6749
2018-11-13,0.3398
2018-11-14,-0.1881
2018-11-15,0.1508
2018-11-16,-0.0376
2018-11-19,-2.0331
2018-11-20,-1.1914
2018-11-21,1.6336
2018-11-23,1.2629000000000001
2018-11-26,1.9274
2018-11-27,-2.0764
2018-11-28,2.802
2018-11-29,-2.2836
2018-11-30,2.9024
2018-12-03,1.1355
2018-12-04,-4.8171
2018-12-06,-0.4947
2018-12-07,-2.1033
2018-12-10,-0.8203
2018-12-11,-0.3151
2018-12-12,0.4741
2018-12-13,-1.9662
2018-12-14,-2.487
2018-12-17,-1.6865
2018-12-18,0.2092
2018-12-19,0.4175
2018-12-20,-0.4158
2018-12-21,-2.3382
2018-12-24,-3.2493
2018-12-26,5.4795
2018-12-27,3.3934
2018-12-28,0.4457
2018-12-31,-0.9681
2019-01-02,2.2811
2019-01-03,-1.8718
2019-01-04,3.9367
2019-01-07,-0.2343
2019-01-08,-1.409
2019-01-09,-0.9528
2019-01-10,0.6012
2019-01-11,-0.1594
2019-01-14,0.399
2019-01-15,-1.3115999999999999
2019-01-16,-0.8055
2019-01-17,-0.8526
2019-01-18,3.4398
2019-01-22,-2.4545
2019-01-23,-0.3653
2019-01-24,0.4888
2019-01-25,1.2161
2019-01-28,0.0
2019-01-29,1.1614
2019-01-30,-0.1188
2019-01-31,-0.1189
2019-02-01,0.3968
2019-02-04,1.8577
2019-02-05,-1.1253
2019-02-06,-2.0408
2019-02-07,-0.8013
2019-02-08,0.3231
2019-02-11,0.8052
2019-02-12,1.5974
2019-02-13,0.0393
2019-02-14,-1.3752
2019-02-15,2.1116
2019-02-19,2.419
2019-02-20,0.7619
2019-02-21,-0.3025
2019-02-22,-0.2275
2019-02-25,0.0
2019-02-26,-0.076
2019-02-27,13.313
2019-02-28,0.6042
2019-03-01,0.7007
2019-03-04,-1.3917
2019-03-05,-1.7809
2019-03-06,0.4105
2019-03-07,1.0562
2019-03-08,-1.0452
2019-03-11,0.5111
2019-03-12,-0.4407
2019-03-13,-1.3279
2019-03-14,-2.6915
2019-03-15,6.8085
2019-03-18,1.0292
2019-03-19,-1.6103
2019-03-20,-0.0668
2019-03-21,0.1671
2019-03-22,-3.5369
2019-03-25,0.8993
2019-03-26,-0.3085
2019-03-27,-1.8913
2019-03-28,2.6639
2019-03-29,1.0584
2019-04-01,0.2365
2019-04-02,-1.1796
2019-04-03,0.4434
2019-04-04,0.4754
2019-04-05,0.0338
2019-04-08,-0.2703
2019-04-09,-1.0501
2019-04-10,0.7532
2019-04-11,0.8835
2019-04-12,-0.1684
2019-04-15,-1.0121
2019-04-16,0.3749
2019-04-17,-1.528
2019-04-18,-1.0
2019-04-22,-1.6021999999999998
2019-04-23,-0.177
2019-04-24,0.461
2019-04-25,0.6707
2019-04-26,0.8415
2019-04-29,0.4172
2019-04-30,-0.3116
2019-05-01,-2.4661
2019-05-02,0.6054
2019-05-03,2.0531
2019-05-06,-1.1446
2019-05-07,-1.2631999999999999
2019-05-08,-0.4975
2019-05-09,-0.8571
2019-05-10,-0.9366
2019-05-13,-3.3455
2019-05-14,-0.602
2019-05-15,-1.2869
2019-05-16,0.4985
2019-05-17,-1.1828
2019-05-20,-0.5019
2019-05-21,1.979
2019-05-22,-0.2283
2019-05-23,-0.267
2019-05-24,0.1912
2019-05-28,-0.8015
2019-05-29,-1.2312
2019-05-30,-1.2076
2019-05-31,3.1546
2019-06-03,-0.8028
2019-06-04,1.7341
2019-06-05,0.4924
2019-06-06,1.3193
2019-06-07,1.1905000000000001
2019-06-10,-0.7721
2019-06-11,0.5558
2019-06-12,-0.1105
2019-06-13,0.8484
2019-06-14,-2.4872
2019-06-17,-1.0128
2019-06-18,-13.2247
2019-06-19,1.7904
2019-06-20,-0.7722
2019-06-21,-0.6917
2019-06-24,-1.8285
2019-06-25,-1.5078
2019-06-26,-0.8104
2019-06-27,1.3164
2019-06-28,1.4337
2019-07-01,0.7951
2019-07-02,0.5697
2019-07-03,0.1307
2019-07-05,0.5657
2019-07-08,-2.7694
2019-07-09,-0.3115
2019-07-10,-1.1607
2019-07-11,-0.0452
2019-07-12,-0.5874
2019-07-15,1.0
2019-07-16,1.3051
2019-07-17,-1.6881
2019-07-18,-0.0904
2019-07-19,-0.0905
2019-07-22,-0.8601
2019-07-23,2.1005
2019-07-24,0.805
2019-07-25,-2.2626
2019-07-26,1.0894
2019-07-29,-2.1105
2019-07-30,1.5596
2019-07-31,-0.4968
2019-08-01,-2.315
2019-08-02,-1.5335
2019-08-05,-4.1529
2019-08-06,0.7386
2019-08-07,-3.5191
2019-08-08,0.152
2019-08-09,-2.175
2019-08-12,-2.6887
2019-08-13,-1.966
2019-08-14,-3.3604
2019-08-15,-1.4021
2019-08-16,1.5927
2019-08-19,-0.056
2019-08-20,-1.3445
2019-08-21,0.5111
2019-08-22,-0.791
2019-08-23,-2.5057
2019-08-26,-0.4089
2019-08-27,-1.8768
2019-08-28,0.538
2019-08-29,1.1296
2019-08-30,3.1746
2019-09-03,-3.2479
2019-09-04,1.4723
2019-09-05,2.1474
2019-09-06,0.9659
2019-09-09,5.7963000000000005
2019-09-10,6.5957
2019-09-11,-0.0998
2019-09-12,2.997
2019-09-13,1.4064
2019-09-16,0.9087
2019-09-17,-1.0427
2019-09-18,-0.8621
2019-09-19,-0.5314
2019-09-20,1.0199
2019-09-23,-1.0096
2019-09-24,-4.2739
2019-09-25,0.2029
2019-09-26,-2.5823
2019-09-27,-2.4428
2019-09-30,2.5573
2019-10-01,-3.0649
2019-10-02,1.2862
2019-10-03,-0.1587
2019-10-04,1.1129
2019-10-07,0.1048
2019-10-08,-2.3037
2019-10-09,-0.2144
2019-10-10,0.0
2019-10-11,4.3502
2019-10-14,1.6469
2019-10-15,1.3165
2019-10-16,0.5997
2019-10-17,2.7819000000000003
2019-10-18,-0.2417
2019-10-21,-0.0484
2019-10-22,-0.1939
2019-10-23,1.3599
2019-10-24,-0.6708
2019-10-25,1.4954
2019-10-28,0.4753
2019-10-29,0.473
2019-10-30,-0.4237
2019-10-31,-2.3168
2019-11-01,4.3078
2019-11-04,0.4176
2019-11-05,-0.9242
2019-11-06,8.6754
2019-11-07,0.8155
2019-11-08,0.6811
2019-11-11,-0.8879
2019-11-12,-1.9198
2019-11-13,-1.3484
2019-11-14,-0.8377
2019-11-15,-0.3112
2019-11-18,-1.8287
2019-11-19,-0.9087
2019-11-20,0.2293
2019-11-21,-1.8298
2019-11-22,1.0718
2019-11-25,2.9968
2019-11-26,-0.3133
2019-11-27,0.943
2019-11-29,-0.4893
2019-12-02,-1.207
2019-12-03,-0.362
2019-12-04,0.8629
2019-12-05,1.2607
2019-12-06,1.2894999999999999
2019-12-09,-1.3608
2019-12-10,-1.6021
2019-12-11,-0.1809
2019-12-12,1.5859
2019-12-13,-2.0963
2019-12-16,1.4123
2019-12-17,2.1563
2019-12-18,-0.3958
2019-12-19,0.9713
2019-12-20,0.2186
2019-12-23,-2.0506
2019-12-24,0.7127
2019-12-26,0.0885
2019-12-27,-2.1653000000000002
2019-12-30,1.5356999999999998
2019-12-31,1.0231
2020-01-02,-1.365
2020-01-03,-0.2679
2020-01-06,0.94
2020-01-07,2.3947
2020-01-08,0.0433
2020-01-09,0.2165
2020-01-10,0.1296
2020-01-13,4.0552
2020-01-14,-2.1973
2020-01-15,1.0598
2020-01-16,-0.4195
2020-01-17,0.0
2020-01-21,-0.7582
2020-01-22,-0.4244
2020-01-23,0.8951
2020-01-24,-2.9573
2020-01-27,-0.9142
2020-01-28,0.4833
2020-01-29,-2.2737
2020-01-30,-0.4922
2020-01-31,-0.0899
2020-02-03,3.5554
2020-02-04,1.3038
2020-02-05,3.432
2020-02-06,-0.7466
2020-02-07,-1.0865
2020-02-10,-0.3802
2020-02-11,0.212
2020-02-12,-0.127
2020-02-13,-0.5085
2020-02-14,0.2981
2020-02-18,-1.104
2020-02-19,-2.4474
2020-02-20,-1.3644
2020-02-21,-2.4543
2020-02-24,-3.3394
2020-02-25,-6.247
2020-02-26,-3.4326
2020-02-27,2.1955
2020-02-28,-0.4092
2020-03-02,0.8731
2020-03-03,-3.5642
2020-03-04,11.2988
2020-03-05,-4.6015
2020-03-06,0.8454
2020-03-09,-7.3471
2020-03-10,3.9383
2020-03-11,-2.3554
2020-03-12,-7.7084
2020-03-13,10.3409
2020-03-16,-11.0711
2020-03-17,5.2693
2020-03-18,-6.2156
2020-03-19,6.9795
2020-03-20,-0.3838
2020-03-23,-13.0985
2020-03-24,12.2863
2020-03-25,-10.5471
2020-03-26,14.7541
2020-03-27,-9.5055
2020-03-30,11.354
2020-03-31,-2.9444
2020-04-01,-11.4607
2020-04-02,4.5685
2020-04-03,-12.4393
2020-04-06,14.1372
2020-04-07,1.6393
2020-04-08,4.3011
2020-04-09,4.2955
2020-04-13,-3.0203
2020-04-14,-0.0566
2020-04-15,-7.1388
2020-04-16,2.8676
2020-04-17,-0.1779
2020-04-20,-5.0505
2020-04-21,-4.0676
2020-04-22,-0.1305
2020-04-23,4.8988
2020-04-24,2.4907
2020-04-27,7.0474
2020-04-28,1.0216
2020-04-29,5.0562
2020-04-30,-8.4492
2020-05-01,-0.4673
2020-05-04,-1.7019
2020-05-05,0.9552
2020-05-06,1.2419
2020-05-07,3.4463
2020-05-08,6.3241
2020-05-11,-3.3988
2020-05-12,-3.5734
2020-05-13,-3.3637
2020-05-14,-1.4748999999999999
2020-05-15,-0.3593
2020-05-18,9.375
2020-05-19,-1.4835
2020-05-20,4.0156
2020-05-21,1.1796
2020-05-22,1.3778000000000001
2020-05-26,4.8092
2020-05-27,4.0399
2020-05-28,-3.8350999999999997
2020-05-29,0.3988
2020-06-01,0.4469
2020-06-02,-2.521
2020-06-03,2.7382999999999997
2020-06-04,3.307
2020-06-05,2.2934
2020-06-08,-0.5605
2020-06-09,-0.5636
2020-06-10,-4.2513
2020-06-11,-10.6068
2020-06-12,0.1104
2020-06-15,0.7166
2020-06-16,3.3935
2020-06-17,-2.8057
2020-06-18,-2.0153
2020-06-19,-2.6681
2020-06-22,-0.1142
2020-06-23,-0.4574
2020-06-24,-2.0103
