ticker,CBDY US Equity
2016-08-25,-23.6111
2016-08-26,5.4545
2016-08-29,-13.7931
2016-08-30,-10.0
2016-08-31,0.0
2016-09-01,53.6111
2016-09-02,-0.1808
2016-09-06,-26.087
2016-09-07,33.3333
2016-09-08,-26.4706
2016-09-09,-6.0
2016-09-12,6.383
2016-09-13,0.0
2016-09-14,-6.0
2016-09-16,6.383
2016-09-19,20.0
2016-09-20,-3.3333
2016-09-21,-20.6897
2016-09-22,0.0
2016-09-23,8.6957
2016-09-26,-8.0
2016-09-27,0.0
2016-09-28,8.6957
2016-09-29,16.0
2016-09-30,-13.7931
2016-10-03,-8.0
2016-10-04,19.5652
2016-10-07,-9.0909
2016-10-10,-19.0
2016-10-13,0.0
2016-10-14,20.9877
2016-10-17,-6.7602
2016-10-18,-1.5048
2016-10-19,11.1111
2016-10-25,-10.0
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,2.2222
2016-10-31,8.6957
2016-11-01,0.0
2016-11-02,-6.0
2016-11-03,0.0
2016-11-04,17.0213
2016-11-07,-18.1818
2016-11-08,-5.9722
2016-11-09,-5.4653
2016-11-10,0.0
2016-11-11,10.0
2016-11-14,-9.0909
2016-11-15,0.0
2016-11-16,-2.8125
2016-11-17,-8.6817
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,74.6479
2016-11-23,-33.871
2016-11-25,-25.9146
2016-11-28,-1.2346
2016-11-29,-21.6667
2016-11-30,-9.3085
2016-12-01,24.3402
2016-12-02,-5.6604
2016-12-05,2.0
2016-12-06,3.9215999999999998
2016-12-07,-3.7736
2016-12-08,0.0
2016-12-09,0.0
2016-12-12,0.7353
2016-12-13,-22.1411
2016-12-14,-14.0625
2016-12-16,0.0
2016-12-19,14.5455
2016-12-20,-12.6984
2016-12-21,-4.0
2016-12-22,0.0
2016-12-27,-9.8485
2016-12-28,0.8403
2016-12-30,-23.3333
2017-01-03,21.7391
2017-01-04,-3.5714
2017-01-05,-29.6296
2017-01-06,5.2632
2017-01-09,-10.0
2017-01-10,11.1111
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-18,-10.0
2017-01-19,0.0
2017-01-23,-20.8333
2017-01-24,19.2982
2017-01-25,-29.4118
2017-01-26,0.0
2017-01-27,16.6667
2017-01-30,-14.2857
2017-01-31,-41.6667
2017-02-01,8.9286
2017-02-02,31.1475
2017-02-03,0.0
2017-02-06,27.5
2017-02-07,-29.4118
2017-02-08,12.5
2017-02-13,8.642
2017-02-14,-27.2727
2017-02-15,-7.8125
2017-02-16,-27.1186
2017-02-21,11.6279
2017-02-22,93.75
2017-02-23,-36.5591
2017-02-24,89.8305
2017-02-27,-11.607099999999999
2017-02-28,-33.3333
2017-03-01,21.2121
2017-03-02,-17.5
2017-03-03,1.5152
2017-03-07,2.9851
2017-03-08,-7.2464
2017-03-09,7.8125
2017-03-10,-4.3478
2017-03-13,9.0909
2017-03-15,0.0
2017-03-16,-47.2222
2017-03-20,23.6842
2017-03-21,-19.1489
2017-03-23,26.3158
2017-03-24,4.1667
2017-03-27,60.0
2017-03-28,6.25
2017-03-29,-36.4706
2017-03-30,-11.1111
2017-03-31,-10.4167
2017-04-03,0.0
2017-04-05,44.186
2017-04-06,3.2258
2017-04-07,0.0
2017-04-10,9.375
2017-04-11,2.8571
2017-04-17,0.0
2017-04-18,6.9444
2017-04-19,-16.8831
2017-04-21,-12.5
2017-04-24,8.9286
2017-04-25,-26.2295
2017-04-26,-17.7778
2017-04-27,32.4324
2017-04-28,14.2857
2017-05-01,-17.8571
2017-05-02,4.3478
2017-05-03,-6.25
2017-05-04,2.2222
2017-05-05,-19.5652
2017-05-08,-5.4054
2017-05-09,-8.5714
2017-05-10,-6.25
2017-05-11,-3.3333
2017-05-12,-27.5862
2017-05-15,4.7619
2017-05-16,-4.5455
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,-14.2857
2017-05-22,16.6667
2017-05-23,-23.8095
2017-05-24,18.75
2017-05-25,-31.5789
2017-05-26,0.0
2017-05-30,-15.3846
2017-05-31,-9.0909
2017-06-01,0.0
2017-06-02,-20.0
2017-06-05,25.0
2017-06-06,-4.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,-16.6667
2017-06-12,0.0
2017-06-13,20.0
2017-06-14,-16.6667
2017-06-15,0.0
2017-06-16,40.0
2017-06-19,-28.5714
2017-06-20,0.0
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,-20.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-07-03,-25.0
2017-07-05,0.0
2017-07-06,-33.3333
2017-07-07,100.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,-25.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-17,-33.3333
2017-07-18,50.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,-33.3333
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,-51.0
2017-08-03,104.0816
2017-08-07,-50.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,100.0
2017-08-11,-50.0
2017-08-14,0.0
2017-08-15,-4.0
2017-08-16,4.1667
2017-08-17,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-15,0.0
2017-09-19,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-11-01,0.0
2017-11-10,-95.3
2017-11-14,450.0851
2017-11-15,-79.8871
2017-11-17,7.6923
2017-11-20,0.0
2017-11-21,253.5714
2017-11-24,0.0
2017-11-27,46.4646
2017-11-28,-65.5172
2017-11-30,98.0
2017-12-01,0.0
2017-12-04,-12.8586
2017-12-06,-13.0636
2017-12-11,-30.6667
2017-12-13,0.9615
2017-12-15,22.7905
2017-12-18,91.5768
2017-12-19,-55.4656
2017-12-21,-5.4545
2017-12-26,4.8077
2017-12-29,0.0
2018-01-02,295.0459
2018-01-03,-41.9415
2018-01-04,-51.2
2018-01-08,20.4918
2018-01-22,-16.3265
2018-01-23,0.0
2018-02-13,86.0813
2018-02-16,-13.0549
2018-02-21,-37.1859
2018-02-28,132.0
2018-03-01,37.931
2018-03-02,-58.525
2018-03-05,171.2477
2018-03-06,-55.5556
2018-03-07,-15.0
2018-03-15,-2.3529
2018-03-20,26.506
2018-03-22,42.8571
2018-03-27,33.3333
2018-04-04,0.0
2018-04-05,-2.5
2018-04-11,-35.8974
2018-04-12,-39.6
2018-04-19,32.4503
2018-04-20,2.5
2018-04-27,2.439
2018-05-04,0.0
2018-05-09,7.1429
2018-05-10,0.0
2018-05-11,0.0
2018-05-17,-32.4444
2018-05-18,2.6316
2018-05-24,60.8974
2018-05-25,-0.3984
2018-05-29,48.0
2018-05-30,102.7027
2018-05-31,24.0
2018-06-01,7.5269
2018-06-04,20.0
2018-06-05,8.3333
2018-06-06,12.6154
2018-06-07,-3.0055
2018-06-08,1.4085
2018-06-11,-13.8889
2018-06-12,-2.4194
2018-06-13,13.2231
2018-06-14,13.1387
2018-06-15,-12.9032
2018-06-18,9.6296
2018-06-19,-9.4595
2018-06-20,-2.9851
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-26,-7.6923
2018-06-27,-16.6667
2018-06-29,2.0
2018-07-02,-1.9607999999999999
2018-07-03,10.0
2018-07-05,4.5455
2018-07-06,21.7391
2018-07-09,-23.0929
2018-07-10,-39.6304
2018-07-11,0.0
2018-07-12,6.1538
2018-07-13,0.2899
2018-07-16,-10.2601
2018-07-17,20.1288
2018-07-18,-6.7024
2018-07-19,0.5747
2018-07-20,-4.1429
2018-07-23,-6.1103
2018-07-25,23.8095
2018-07-26,-21.7949
2018-07-27,0.0
2018-07-30,0.4508
2018-08-02,8.5271
2018-08-03,30.8271
2018-08-06,-21.8391
2018-08-07,10.2941
2018-08-08,-18.3333
2018-08-09,-2.0408
2018-08-10,-10.0
2018-08-13,-7.4074
2018-08-14,0.0
2018-08-15,-25.73
2018-08-16,34.6439
2018-08-17,4.0
2018-08-20,-4.2308
2018-08-21,-13.6546
2018-08-22,9.3023
2018-08-23,6.383
2018-08-24,13.83
2018-08-27,-12.0794
2018-08-28,-4.0767
2018-08-29,0.0
2018-08-30,-2.0833
2018-08-31,0.8511
2018-09-04,-15.6118
2018-09-05,0.0
2018-09-06,-12.5
2018-09-07,-5.7143
2018-09-10,0.0
2018-09-11,-3.0303
2018-09-12,25.0
2018-09-14,22.5
2018-09-17,21.4286
2018-09-18,4.2017
2018-09-19,-20.1613
2018-09-20,31.3131
2018-09-21,21.3846
2018-09-24,-4.943
2018-09-27,0.0
2018-09-28,12.5333
2018-10-01,11.7299
2018-10-02,-30.1273
2018-10-03,6.2377
2018-10-05,-14.2857
2018-10-08,40.0
2018-10-09,0.8333
2018-10-10,-26.8005
2018-10-11,5.0
2018-10-12,15.2074
2018-10-15,3.2
2018-10-16,8.1395
2018-10-17,67.264
2018-10-18,-21.4286
2018-10-19,0.0
2018-10-22,3.0909
2018-10-23,23.4568
2018-10-24,35.7143
2018-10-25,-10.526299999999999
2018-10-26,0.0
2018-10-29,23.5294
2018-10-30,-4.7619
2018-10-31,-9.5
2018-11-01,9.9448
2018-11-02,-14.5729
2018-11-05,0.0
2018-11-06,11.7647
2018-11-07,-5.2632
2018-11-08,-11.1111
2018-11-09,0.0
2018-11-12,-3.125
2018-11-13,3.2258
2018-11-14,0.0
2018-11-15,-6.25
2018-11-16,-10.0
2018-11-19,-0.7407
2018-11-20,0.0
2018-11-21,-2.9851
2018-11-23,15.3846
2018-11-26,-12.3667
2018-11-27,-1.1031
2018-11-28,7.6923
2018-11-29,7.1429
2018-11-30,-26.6667
2018-12-03,0.0
2018-12-04,12.8636
2018-12-06,-13.0085
2018-12-07,-7.4074
2018-12-10,18.0
2018-12-11,-6.7797
2018-12-12,-9.0909
2018-12-13,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-20,-35.0
2018-12-21,53.8462
2018-12-24,-1.75
2018-12-26,0.0
2018-12-27,1.7812000000000001
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,0.0
2019-01-09,-10.0
2019-01-10,-11.1111
2019-01-11,18.75
2019-01-14,5.2632
2019-01-15,-7.6
2019-01-16,7.684
2019-01-18,-14.5729
2019-01-22,17.647100000000002
2019-01-23,-0.5
2019-01-25,0.5025
2019-01-28,-12.5
2019-01-29,5.1429
2019-01-30,-16.3043
2019-01-31,5.2597
2019-02-01,4.8735
2019-02-04,5.8824
2019-02-05,-17.6667
2019-02-06,1.2146
2019-02-07,6.6667
2019-02-08,24.375
2019-02-11,-0.9799
2019-02-12,0.9896
2019-02-13,0.0
2019-02-14,0.5025
2019-02-15,-5.0
2019-02-20,4.2158
2019-02-21,11.1055
2019-02-22,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,-1.5682
2019-03-01,-26.1141
2019-03-04,12.5
2019-03-05,10.0
2019-03-06,-8.5859
2019-03-07,10.4972
2019-03-08,1.25
2019-03-11,7.7778
2019-03-12,-3.7801
2019-03-13,3.5714
2019-03-14,9.8851
2019-03-15,-3.7657
2019-03-18,-17.3913
2019-03-19,-5.2632
2019-03-20,8.8889
2019-03-21,-18.3673
2019-03-22,0.0
2019-03-25,8.2875
2019-03-26,9.6618
2019-03-27,-14.7368
2019-03-28,17.1605
2019-03-29,-8.4299
2019-04-01,9.0334
2019-04-02,15.4617
2019-04-03,-1.7276
2019-04-04,6.9668
2019-04-05,13.0435
2019-04-08,7.3077
2019-04-09,-34.767
2019-04-10,22.0879
2019-04-11,3.5103999999999997
2019-04-12,0.0
2019-04-15,15.2174
2019-04-16,-12.8302
2019-04-17,25.5411
2019-04-18,2.069
2019-04-22,0.6757
2019-04-23,-15.4362
2019-04-24,-3.9683
2019-04-25,7.438
2019-04-26,0.0
2019-04-29,15.3846
2019-04-30,-12.0
2019-05-01,12.5
2019-05-02,-9.0909
2019-05-03,-2.2222
2019-05-06,6.0606
2019-05-07,-7.1429
2019-05-08,-11.538499999999999
2019-05-09,19.1304
2019-05-10,-12.4088
2019-05-13,8.3333
2019-05-14,-11.538499999999999
2019-05-15,-4.3478
2019-05-16,5.0909
2019-05-17,-2.6817
2019-05-20,-2.2222
2019-05-21,1.8182
2019-05-22,-1.7856999999999998
2019-05-23,-13.6364
2019-05-24,22.6316
2019-05-28,0.4292
2019-05-31,1.3675
2019-06-03,-7.2513
2019-06-04,-9.0909
2019-06-05,4.4
2019-06-06,-9.0038
2019-06-07,10.526299999999999
2019-06-10,0.0
2019-06-11,-8.5714
2019-06-12,-6.25
2019-06-13,8.8889
2019-06-14,-9.6939
2019-06-17,12.6554
2019-06-18,-9.7292
2019-06-19,7.7778
2019-06-20,0.0
2019-06-21,0.5155
2019-06-24,2.5641
2019-06-25,-5.0
2019-06-26,-15.6842
2019-06-27,2.9962999999999997
2019-06-28,21.2121
2019-07-01,-17.5
2019-07-02,0.0
2019-07-03,4.5455
2019-07-05,2.6087
2019-07-08,-9.6045
2019-07-09,-6.25
2019-07-10,0.0
2019-07-12,-3.3333
2019-07-15,-6.7586
2019-07-16,24.5562
2019-07-17,-4.9881
2019-07-18,-6.25
2019-07-19,-6.6667
2019-07-22,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.7071
2019-07-26,13.4832
2019-07-29,0.0
2019-07-30,-11.25
2019-07-31,12.6761
2019-08-01,-7.125
2019-08-02,6.3257
2019-08-05,-1.8987
2019-08-06,-3.2258
2019-08-07,0.0
2019-08-08,6.6667
2019-08-09,0.0
2019-08-12,16.875
2019-08-13,0.5348
2019-08-14,-5.3191
2019-08-15,-1.1236
2019-08-16,1.1
2019-08-19,1.16
2019-08-20,22.2222
2019-08-21,2.2727
2019-08-22,-22.2222
2019-08-23,-8.5714
2019-08-26,6.25
2019-08-27,5.8824
2019-08-28,14.4444
2019-08-29,-15.0485
2019-08-30,2.8571
2019-09-03,-8.0556
2019-09-04,-3.3233
2019-09-05,11.0
2019-09-06,-9.9099
2019-09-09,0.0
2019-09-10,-6.25
2019-09-11,0.0
2019-09-12,6.6667
2019-09-13,-6.25
2019-09-16,-11.3333
2019-09-17,-0.7519
2019-09-18,-7.5758
2019-09-19,14.7541
2019-09-20,-5.7143
2019-09-23,-1.5152
2019-09-24,-7.6923
2019-09-25,0.0
2019-09-26,0.0
2019-09-27,-16.6667
2019-09-30,-10.0
2019-10-01,-11.1111
2019-10-02,25.0
2019-10-03,0.0
2019-10-04,-10.0
2019-10-07,27.7778
2019-10-08,4.3478
2019-10-09,14.25
2019-10-10,-5.1787
2019-10-11,-23.0769
2019-10-14,-20.0
2019-10-15,20.0
2019-10-16,-11.4583
2019-10-17,8.2353
2019-10-18,1.087
2019-10-21,-13.9785
2019-10-22,-12.5
2019-10-23,-11.4286
2019-10-24,-19.6774
2019-10-25,0.4016
2019-10-28,-12.0
2019-10-29,13.6364
2019-10-30,0.0
2019-10-31,-12.0
2019-11-01,-4.5455
2019-11-04,9.5238
2019-11-05,8.6957
2019-11-06,-12.0
2019-11-07,13.1818
2019-11-08,-3.6145
2019-11-11,-12.5
2019-11-12,-3.3333
2019-11-13,8.3744
2019-11-14,-9.0909
2019-11-15,-15.0
2019-11-18,29.4118
2019-11-19,-9.5455
2019-11-20,23.1156
2019-11-21,-18.3673
2019-11-22,-1.0
2019-11-25,6.0606
2019-11-26,-5.7143
2019-11-27,13.6364
2019-11-29,10.6667
2019-12-02,-15.6627
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,-21.2857
2019-12-06,27.0417
2019-12-09,4.7619
2019-12-10,2.2727
2019-12-11,-2.2222
2019-12-12,-4.0909
2019-12-13,2.3697
2019-12-16,6.4815
2019-12-17,-12.1739
2019-12-18,-10.8911
2019-12-19,0.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,-22.2222
2019-12-26,0.0
2019-12-27,28.5714
2019-12-30,2.0
2019-12-31,7.6253
2020-01-02,0.4555
2020-01-03,-9.3199
2020-01-06,-22.2222
2020-01-07,28.5714
2020-01-08,0.0
2020-01-10,11.6667
2020-01-13,4.4776
2020-01-14,-4.7619
2020-01-15,-35.0
2020-01-16,33.8462
2020-01-17,-29.8851
2020-01-21,22.9508
2020-01-22,-16.6667
2020-01-23,20.0
2020-01-24,0.0
2020-01-27,6.8667
2020-01-28,9.1703
2020-01-29,-14.2857
2020-01-30,0.0
2020-01-31,6.6667
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,-28.125
2020-02-06,13.0435
2020-02-07,0.0
2020-02-10,-23.0769
2020-02-11,0.0
2020-02-12,-10.0
2020-02-13,11.1111
2020-02-14,29.0
2020-02-18,4.6512
2020-02-19,0.7407
2020-02-20,-0.7353
2020-02-21,3.7037
2020-02-24,-10.357099999999999
2020-02-25,3.9840999999999998
2020-02-26,-8.046
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,-11.6667
2020-03-03,-3.7736
2020-03-04,-1.9607999999999999
2020-03-05,-17.0
2020-03-06,20.4819
2020-03-09,-13.0
2020-03-10,-5.7471
2020-03-12,3.6585
2020-03-13,-3.5294
2020-03-16,9.7561
2020-03-18,-5.5556
2020-03-19,0.0
2020-03-23,-29.4118
2020-03-24,0.0
2020-03-26,50.0
2020-03-27,11.1111
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,-33.0
2020-04-02,26.8657
2020-04-03,-5.8824
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,-6.0
2020-04-14,31.6489
2020-04-15,-9.0909
2020-04-16,0.0
2020-04-17,0.0
2020-04-20,0.0
2020-04-21,-31.1111
2020-04-23,12.9032
2020-04-24,-11.4286
2020-04-27,59.6774
2020-04-28,-9.0909
2020-04-29,-5.5556
2020-04-30,-16.4706
2020-05-01,10.9859
2020-05-04,-17.5127
2020-05-05,1.5385
2020-05-06,36.3636
2020-05-07,-26.6667
2020-05-08,42.4242
2020-05-11,0.0
2020-05-12,-14.8936
2020-05-13,-0.875
2020-05-14,-12.3581
2020-05-15,28.0576
2020-05-18,-10.1124
2020-05-19,2.9375
2020-05-20,8.0753
2020-05-21,1.1236
2020-05-26,0.0
2020-05-27,8.8889
2020-05-28,-12.2449
2020-05-29,-8.1395
2020-06-01,0.0
2020-06-02,1.2658
2020-06-03,25.0
2020-06-04,50.0
2020-06-05,19.3333
2020-06-08,3.0726
2020-06-09,0.271
2020-06-10,-13.5135
2020-06-11,0.0
2020-06-12,18.5625
2020-06-15,-7.7491
2020-06-16,0.0
2020-06-17,0.0
2020-06-19,-8.5714
2020-06-22,6.25
2020-06-23,6.4706
2020-06-24,-6.0773
2020-06-25,0.0
2020-06-26,2.9412000000000003
2020-06-29,0.0
2020-07-02,-5.7143
2020-07-06,-33.3333
2020-07-07,38.1818
2020-07-08,-21.0526
2020-07-10,31.875
2020-07-13,11.8483
2020-07-14,-32.2034
2020-07-16,30.4167
2020-07-17,2.2364
2020-07-20,0.0
2020-07-21,-6.25
2020-07-23,-13.3333
2020-07-24,0.0
2020-07-27,-15.3846
2020-07-28,35.4545
2020-07-29,-19.4631
2020-07-31,8.3333
