ticker,DGCRF US Equity
2004-01-27,3.464
2004-01-28,-2.3474
2004-01-30,1.2019
2004-02-03,-2.6128
2004-02-04,0.9756
2004-02-05,1.4493
2004-02-10,-4.7619
2004-02-13,-0.5
2004-02-26,-6.2814
2004-02-27,-11.5282
2004-03-02,4.8485
2004-03-04,2.3121
2004-03-08,7.3446
2004-03-09,10.2632
2004-03-10,-2.6253
2004-03-11,-4.4118
2004-03-12,0.0
2004-03-16,-3.0769
2004-03-18,-5.291
2004-03-19,1.1173
2004-03-24,14.3646
2004-03-25,6.2802
2004-03-26,-0.9091
2004-03-29,-2.2936
2004-03-31,-1.4085
2004-04-01,0.0
2004-04-05,-1.9048
2004-04-07,5.9223
2004-04-08,12.9698
2004-04-13,1.8256000000000001
2004-04-14,-0.3187
2004-04-15,-3.4772
2004-04-16,7.6605
2004-04-19,0.1923
2004-04-20,1.3436
2004-04-21,-1.1364
2004-04-22,-2.2989
2004-04-23,1.9607999999999999
2004-04-27,13.461500000000001
2004-04-28,2.7119
2004-04-29,2.3102
2004-04-30,15.1613
2004-05-03,-0.6723
2004-05-04,-9.7575
2004-05-05,7.1875
2004-05-06,0.0
2004-05-07,0.8746
2004-05-10,-4.3353
2004-05-11,-0.6042
2004-05-13,-4.5593
2004-05-14,0.9554
2004-05-18,-6.9401
2004-05-19,6.7797
2004-05-25,1.5873
2004-05-26,-0.625
2004-05-27,9.1195
2004-05-28,0.5764
2004-06-02,10.0287
2004-06-03,-1.0417
2004-06-04,-4.4737
2004-06-07,7.438
2004-06-08,0.0
2004-06-09,-7.6923
2004-06-10,5.5556
2004-06-14,7.7632
2004-06-15,1.8315000000000001
2004-06-16,-4.7962
2004-06-17,-5.5416
2004-06-18,-5.8667
2004-06-22,-0.9632
2004-06-23,2.9748
2004-06-24,-1.6667
2004-06-25,1.2711999999999999
2004-06-28,1.2551999999999999
2004-06-30,-2.7548
2004-07-06,1.1331
2004-07-07,1.9607999999999999
2004-07-12,-1.3736
2004-07-15,-3.7603999999999997
2004-07-19,-5.3546
2004-07-20,-0.9174
2004-07-21,0.9259
2004-07-22,-0.6728
2004-07-23,-1.17
2004-07-26,-1.2461
2004-07-28,1.5773000000000001
2004-08-03,7.1429
2004-08-05,1.7391
2004-08-09,-0.2849
2004-08-12,2.0
2004-08-13,0.0
2004-08-19,0.9804
2004-08-23,-1.1096
2004-08-24,0.0
2004-08-25,3.7868
2004-08-26,8.1081
2004-08-27,0.625
2004-08-30,-2.1118
2004-09-01,2.0305
2004-09-07,-1.2438
2004-09-08,-1.3476
2004-09-09,-2.7193
2004-09-10,0.2625
2004-09-13,-3.2723
2004-09-14,-0.2706
2004-09-15,1.3569
2004-09-16,5.7564
2004-09-17,-1.7722
2004-09-20,9.0206
2004-09-24,-4.0189
2004-09-28,2.2167
2004-09-29,-2.4096
2004-10-01,5.0617
2004-10-05,1.0576
2004-10-06,-3.7209
2004-10-15,-12.3188
2004-10-19,7.438
2004-10-22,-3.8462
2004-10-27,-10.9333
2004-10-28,6.8862
2004-10-29,6.1625
2004-11-05,8.7071
2004-11-08,4.6117
2004-11-09,-5.3364
2004-11-10,-2.3284000000000002
2004-11-11,-0.1255
2004-11-12,1.7588
2004-11-15,4.6914
2004-11-16,2.3585
2004-11-17,-2.5346
2004-11-18,-0.7092
2004-11-19,0.4762
2004-11-22,4.5024
2004-11-23,2.3810000000000002
2004-11-24,0.5537
2004-11-26,0.9912
2004-11-29,4.0349
2004-11-30,-1.6771
2004-12-01,-3.5181
2004-12-02,15.1381
2004-12-03,-6.5259
2004-12-07,-3.4908
2004-12-08,-4.0426
2004-12-09,1.1086
2004-12-14,9.6491
2004-12-15,-2.56
2004-12-16,-1.4778
2004-12-17,-1.0417
2004-12-20,0.0
2004-12-21,0.4211
2004-12-22,-0.8386
2004-12-29,0.9236
2004-12-30,0.0615
2005-01-04,2.0255
2005-01-05,-3.3524
2005-01-10,-8.0679
2005-01-13,7.1594
2005-01-14,-7.7586
2005-01-19,4.6729
2005-01-24,-7.3661
2005-01-26,0.241
2005-01-27,-0.2404
2005-01-31,6.2651
2005-02-01,0.6803
2005-02-07,-2.027
2005-02-08,0.0
2005-02-09,-1.8391
2005-02-10,-1.8735
2005-02-11,-0.1909
2005-02-14,-2.439
2005-02-15,3.6765
2005-02-17,4.4917
2005-02-22,-0.2262
2005-02-23,3.1746
2005-02-24,-4.6154
2005-03-03,4.1475
2005-03-04,-1.7699
2005-03-07,-4.6171
2005-03-08,0.8264
2005-03-10,1.6393
2005-03-14,0.9217
2005-03-15,-0.1142
2005-03-16,-3.3143000000000002
2005-03-17,-1.182
2005-03-18,5.0239
2005-03-21,-4.1002
2005-03-22,0.4751
2005-03-23,-2.6005000000000003
2005-03-28,-8.4951
2005-03-29,1.061
2005-03-30,0.0
2005-04-01,1.5748
2005-04-04,-1.0336
2005-04-05,1.3054999999999999
2005-04-06,0.0
2005-04-12,-1.2887
2005-04-13,0.5222
2005-04-14,-8.3117
2005-04-15,-0.5666
2005-04-20,25.641
2005-04-21,-6.576
2005-04-26,-7.0388
2005-04-27,-1.0444
2005-04-29,-4.4855
2005-05-02,1.9337
2005-05-03,1.3465
2005-05-05,2.923
2005-05-10,3.4035
2005-05-11,1.9441000000000002
2005-05-16,-2.0595
2005-05-20,-3.6189999999999998
2005-05-24,1.3054999999999999
2005-05-25,-1.2887
2005-05-27,5.3525
2005-06-07,-2.6688
2005-06-08,1.8508
2005-06-09,1.75
2005-06-10,-6.6339
2005-06-13,3.8158
2005-06-20,-1.9011
2005-06-21,-2.0672
2005-06-23,-0.3793
2005-06-24,-0.8111
2005-07-12,1.5521
2005-07-22,4.756
2005-07-27,0.2761
2005-07-29,-0.8761
2005-08-05,1.6256
2005-08-08,-0.6057
2005-08-09,-2.75
2005-08-23,3.9846
2005-08-25,-2.843
2005-08-26,-0.2545
2005-08-29,-1.8367
2005-08-30,0.2599
2005-08-31,-2.281
2005-09-08,1.5915
2005-09-13,-29.1123
2005-09-15,41.989
2005-09-16,0.2675
2005-09-19,-3.63
2005-09-20,1.8624
2005-10-03,5.4192
2005-10-06,-10.75
2005-10-14,-3.9776
2005-10-17,-3.1505
2005-10-24,0.3012
2005-10-26,-4.955
2005-10-27,-2.0537
2005-10-28,0.9677
2005-11-01,7.3482
2005-11-09,7.5149
2005-11-10,-2.8374
2005-11-11,3.2763999999999998
2005-11-14,-4.1379
2005-11-18,-2.1583
2005-11-22,3.5294
2005-11-23,-0.4084
2005-11-29,-6.3309
2005-12-02,3.8467000000000002
2005-12-08,1.7595
2005-12-09,1.4409
2005-12-14,-8.3239
2005-12-16,10.1604
2005-12-21,0.7068
2005-12-22,2.5140000000000002
2005-12-28,-0.8174
2006-01-04,3.2967
2006-01-09,-4.3883
2006-01-10,9.8748
2006-01-11,-1.8987
2006-01-12,3.7419000000000002
2006-01-13,-0.4975
2006-01-17,0.5
2006-01-18,-3.9599
2006-01-19,-0.5391
2006-01-23,7.0313
2006-01-24,3.528
2006-01-25,5.2879
2006-01-26,1.7299
2006-01-27,0.9325
2006-01-30,-0.4348
2006-01-31,-2.8384
2006-02-01,-0.4494
2006-02-02,-0.9029
2006-02-07,-4.4419
2006-02-08,1.5495
2006-02-09,-5.3991
2006-02-10,-1.5880999999999998
2006-02-13,-0.4539
2006-02-15,5.1165
2006-02-16,-0.2455
2006-02-21,5.3595
2006-02-22,1.6507
2006-02-24,-2.7897
2006-03-01,-1.1282
2006-03-07,-2.0929
2006-03-09,-3.8872999999999998
2006-03-10,0.8728
2006-03-13,3.0902
2006-03-14,-0.4796
2006-03-15,-1.2048
2006-03-16,2.8049
2006-03-17,-9.6085
2006-03-21,-1.9685000000000001
2006-03-23,-1.7403
2006-04-03,6.5395
2006-04-07,1.023
2006-04-10,-0.1266
2006-04-12,1.9946000000000002
2006-04-13,-1.7071
2006-04-17,-6.4475
2006-04-18,3.5135
2006-04-19,3.1332
2006-04-26,2.1013
2006-05-01,-2.5539
2006-05-02,1.2723
2006-05-03,0.6281
2006-05-04,-0.1248
2006-05-05,-1.3969
2006-05-09,0.4025
2006-05-10,8.7121
2006-05-11,-1.7422
2006-05-15,-3.9879
2006-05-17,0.9526
2006-05-25,-3.4146
2006-06-01,0.5051
2006-06-07,-1.7494
2006-06-09,-3.9958
2006-06-14,-5.8369
2006-06-19,-5.6577
2006-06-20,0.2999
2006-06-21,1.0463
2006-06-28,-0.0999
2006-06-29,-0.1962
2006-07-10,-1.0645
2006-07-13,-2.2888
2006-07-19,-2.0815
2006-07-20,0.9404
2006-07-24,-6.4014
2006-07-25,-5.1056
2006-07-28,9.0909
2006-08-04,-0.9295
2006-08-09,-1.3264
2006-08-14,-3.6988
2006-08-15,-1.2661
2006-08-16,0.0
2006-08-18,2.2457
2006-08-21,4.4265
2006-08-22,-1.2656
2006-08-30,-5.3051
2006-08-31,1.7746
2006-09-01,-2.5922
2006-09-05,1.5331000000000001
2006-09-06,-2.1963
2006-09-08,-0.9605
2006-09-11,-2.0415
2006-09-12,-2.9882
2006-09-13,3.516
2006-09-14,-1.5192999999999999
2006-09-15,-1.2617
2006-09-18,3.7037
2006-09-21,-2.442
2006-09-28,0.9289
2006-10-03,10.0698
2006-10-04,-0.4819
2006-10-05,-8.6093
2006-10-12,7.2464
2006-10-13,2.027
2006-10-16,-0.7243
2006-10-17,1.3237
2006-10-18,3.8576
2006-10-19,-4.7544
2006-10-23,9.3677
2006-10-25,-1.0459
2006-10-26,1.6720000000000002
2006-10-27,6.2188
2006-11-01,-4.7923
2006-11-03,6.1662
2006-11-09,18.0282
2006-11-15,0.5251
2006-11-17,-7.4282
2006-11-20,-4.4657
2006-11-22,1.203
2006-11-24,1.066
2006-11-30,-0.7874
2006-12-01,-0.7937
2006-12-04,0.325
2006-12-08,-4.311
2006-12-11,2.2222
2006-12-13,1.5812
2006-12-14,-10.8391
2006-12-15,-2.5296
2006-12-19,0.6445
2006-12-20,-0.0554
2006-12-21,2.5151
2006-12-28,-3.1157
2006-12-29,5.3726
2007-01-04,2.6316
2007-01-08,-3.4562
2007-01-09,-1.7319
2007-01-16,2.6727
2007-01-17,0.5905
2007-01-30,-2.0117
2007-02-05,3.5608
2007-02-07,2.4785
2007-02-13,2.7541
2007-02-14,1.7687
2007-02-15,3.6798
2007-02-26,-2.5596
2007-02-28,-2.8683
2007-03-14,-0.8174
2007-03-16,-1.9317
2007-03-20,-3.6785
2007-03-26,2.5775
2007-03-27,-1.1961
2007-03-29,0.043
2007-04-05,-0.6167
2007-04-09,-0.1389
2007-04-10,-2.1965
2007-04-11,-0.5578
2007-04-18,-2.9754
2007-04-20,-0.4594
2007-04-23,0.0
2007-04-25,4.1385
2007-04-26,-3.5197000000000003
2007-05-02,2.7447
2007-05-03,5.0559
2007-05-07,0.626
2007-05-16,0.8917
2007-05-17,-0.531
2007-05-18,-1.5593
2007-05-30,-2.5633
2007-05-31,-1.7721
2007-06-01,-0.1976
2007-06-04,-0.3754
2007-06-06,-0.8098
2007-06-07,-3.5471
2007-06-13,-4.3887
2007-06-14,0.9836
2007-06-19,4.1234
2007-06-20,-0.1208
2007-06-21,-3.5824
2007-06-25,0.257
2007-06-26,3.5587
2007-06-27,-2.5728999999999997
2007-07-06,-3.9693
2007-07-09,-4.1729
2007-07-10,2.0588
2007-07-11,0.3004
2007-07-12,-0.4354
2007-07-18,1.9113
2007-07-30,-11.7779
2007-08-02,8.7048
2007-08-03,-7.0409
2007-08-07,0.9204
2007-08-09,-0.2466
2007-08-10,-2.0617
2007-08-13,-0.893
2007-08-14,-1.9679
2007-08-15,-4.6274999999999995
2007-08-16,0.1234
2007-08-20,-3.6063
2007-08-22,7.5596
2007-08-31,5.1641
2007-09-05,0.1248
2007-09-26,7.9632
2007-10-03,-5.2962
2007-10-10,-0.9129
2007-10-25,-4.1888
2007-10-29,-3.3595
2007-10-30,0.1805
2007-10-31,-3.6702
2007-11-01,3.9191000000000003
2007-11-07,-11.1089
2007-11-20,-3.1545
2007-11-21,0.0
2007-11-29,-2.2847
2007-11-30,4.5783000000000005
2007-12-06,0.8409
2007-12-10,-21.2982
2007-12-11,19.8525
2007-12-17,-16.5074
2007-12-19,3.1765
2007-12-21,-1.002
2007-12-27,4.5598
2007-12-28,-1.035
2008-01-04,16.3536
2008-01-08,4.1159
2008-01-09,-8.9289
2008-01-15,-4.8837
2008-01-22,-4.6572
2008-01-30,-4.3705
2008-02-06,12.1118
2008-02-08,26.2069
2008-02-13,2.4
2008-02-19,-6.7041
2008-02-20,-8.6827
2008-02-21,0.8712
2008-02-22,4.1818
2008-02-25,8.2406
2008-02-28,4.0107
2008-03-07,-14.8961
2008-03-10,0.1821
2008-03-11,-0.0455
2008-03-14,-0.4093
2008-03-18,-1.7894
2008-03-19,-4.5012
2008-03-24,-4.406
2008-03-25,2.7757
2008-03-27,-2.9732
2008-03-28,2.4004
2008-04-04,11.3373
2008-04-10,-9.4045
2008-04-18,3.795
2008-04-24,-2.0127
2008-04-29,1.3674
2008-05-14,-10.9772
2008-05-15,-4.7478
2008-05-16,8.5407
2008-05-20,7.1652000000000005
2008-05-22,1.7019
2008-05-27,0.2391
2008-05-29,5.5092
2008-05-30,20.0582
2008-06-02,-3.5655
2008-06-03,3.7363
2008-06-04,9.3279
2008-06-09,-4.6307
2008-06-12,0.9025
2008-06-24,4.3113
2008-06-26,-0.3194
2008-06-30,-0.3462
2008-07-09,-1.0747
2008-07-14,2.8098
2008-07-17,-1.6933
2008-07-21,-0.2007
2008-07-23,0.5256
2008-07-24,0.1786
2008-07-25,0.4231
2008-07-28,-2.9705
2008-07-29,-1.5539
2008-07-30,0.2216
2008-08-08,-2.1557
2008-08-12,-8.5411
2008-08-14,8.4725
2008-08-20,-9.3641
2008-08-21,-4.7202
2008-08-25,5.9987
2008-08-26,0.9654
2008-08-27,17.993
2008-08-29,-1.2493
2008-09-02,-8.4199
2008-09-03,-0.2193
2008-09-08,-3.6413
2008-09-15,-8.6353
2008-09-19,-14.0603
2008-09-22,-1.8885999999999998
2008-09-23,2.9993
2008-09-24,-4.998
2008-09-25,0.4025
2008-10-02,-13.8789
2008-10-03,-3.3064999999999998
2008-10-06,-23.4365
2008-10-07,28.3573
2008-10-08,-27.2727
2008-10-09,4.3103
2008-10-10,-6.751
2008-10-14,43.5052
2008-10-15,-8.3684
2008-10-17,-19.1204
2008-10-23,-0.1667
2008-10-28,-11.5192
2008-11-10,-32.0755
2008-11-12,-20.4861
2008-11-13,-2.8821
2008-11-14,-6.3512
2008-11-18,-17.1288
2008-11-20,2.1147
2008-11-21,-2.6383
2008-11-26,10.9557
2008-12-01,4.4118
2008-12-15,-0.3018
2008-12-16,-0.6054
2008-12-23,1.5228000000000002
2008-12-31,12.0
2009-01-07,101.3393
2009-01-09,2.5277
2009-01-26,-25.7785
2009-01-28,-10.7809
2009-02-19,-3.3312
2009-03-16,1.4865
2009-03-20,0.3995
2009-03-23,-2.4784
2009-04-03,-0.3145
2009-04-08,-3.3424
2009-04-09,0.6351
2009-04-14,16.4095
2009-04-16,4.2169
2009-04-20,15.1445
2009-04-22,-4.0474
2009-04-23,-2.3739
2009-04-30,15.7556
2009-05-08,-11.1111
2009-05-13,9.0951
2009-05-21,4.3624
2009-05-28,2.1043
2009-06-04,-19.3548
2009-06-23,-1.3333
2009-06-25,-4.1667
2009-06-29,-0.7051
2009-07-13,-11.2426
2009-07-15,0.9333
2009-07-21,-3.9135
2009-07-22,2.0107
2009-07-23,-2.5606
2009-07-28,-1.4263
2009-07-30,0.3771
2009-07-31,0.5067
2009-08-04,-0.904
2009-08-05,1.193
2009-08-10,0.5114
2009-08-21,6.5804
2009-08-25,4.224
2009-08-28,19.6429
2009-08-31,15.2498
2009-09-01,-13.8401
2009-09-04,-5.8947
2009-09-08,2.2222
2009-09-10,6.5217
2009-09-11,5.2679
2009-09-15,-1.1269
2009-09-16,2.9412000000000003
2009-09-17,0.9524
2009-09-22,5.454
2009-09-23,-0.1901
2009-09-25,-1.7646
2009-09-28,1.8134000000000001
2009-10-01,2.8901
2009-10-02,-3.1573
2009-10-05,9.9607
2009-10-13,-11.0265
2009-10-15,-2.5567
2009-10-20,-9.888
2009-10-21,-0.8375
2009-10-23,-0.2309
2009-10-27,-1.0185
2009-10-29,-0.4677
2009-11-05,1.3024
2009-11-09,-0.7356
2009-11-12,2.824
2009-11-17,2.3244
2009-11-20,-4.8223
2009-11-23,-0.5867
2009-11-25,1.2674
2009-11-27,-0.4039
2009-12-01,2.6596
2009-12-04,0.4469
2009-12-08,-2.7468
2009-12-09,0.7757
2009-12-17,-1.1381999999999999
2009-12-21,-0.9782
2009-12-22,1.0753
2009-12-23,0.4056
2009-12-29,2.086
2009-12-30,-1.8812
2009-12-31,2.618
2010-01-05,3.0795
2010-01-07,16.6
2010-01-13,3.8165
2010-01-15,-6.1132
2010-01-19,-3.2281
2010-01-21,0.5626
2010-01-22,0.3617
2010-02-02,-8.7725
2010-02-05,-2.117
2010-02-08,4.9246
2010-02-12,5.2043
2010-02-16,-10.305
2010-02-17,9.0689
2010-02-19,-1.1094
2010-02-22,6.0168
2010-02-23,-3.1356
2010-02-25,1.8859
2010-03-03,1.4729
2010-03-04,1.7518
2010-03-08,14.1233
2010-03-09,3.0556
2010-03-15,-2.5049
2010-03-16,1.4491
2010-03-17,1.3155999999999999
2010-03-18,-2.8428
2010-03-22,-3.5179
2010-03-23,-2.6369
2010-03-24,-0.8435
2010-03-30,-7.1948
2010-03-31,6.1403
2010-04-05,9.0417
2010-04-06,2.6574
2010-04-09,-2.6258
2010-04-12,0.6968
2010-04-13,-1.4125
2010-04-16,3.0769
2010-04-19,-8.9552
2010-04-20,1.6393
2010-04-22,0.1462
2010-04-23,4.8467
2010-04-26,-1.6897
2010-04-27,-0.7715
2010-04-28,3.1788
2010-05-06,-10.1202
2010-05-12,2.3029
2010-05-19,-4.5643
2010-05-21,3.1902
2010-05-25,-5.3668
2010-05-26,3.0276
2010-06-03,0.2593
2010-06-04,-0.8621
2010-06-08,-14.913
2010-06-09,7.141
2010-06-11,5.4668
2010-06-16,-0.26
2010-06-17,-3.0037
2010-06-25,0.9758
2010-06-28,-6.9205
2010-06-30,-2.0266
2010-07-02,-3.2995
2010-07-06,2.1391
2010-07-07,3.6618
2010-07-08,2.0947
2010-07-15,-0.9348
2010-07-19,-3.9522
2010-07-20,1.563
2010-07-22,1.0678
2010-07-27,3.3996
2010-07-28,4.7965
2010-07-29,6.4525
2010-07-30,9.2996
2010-08-03,-2.8295
2010-08-06,0.5834
2010-08-09,2.4865
2010-08-12,-4.8819
2010-08-16,-5.0652
2010-08-18,6.0657
2010-08-19,-1.4027
2010-08-24,0.0417
2010-08-25,-1.6513
2010-08-26,-2.2987
2010-08-30,0.4771
2010-09-08,-2.0287
2010-09-14,-5.4521
2010-09-15,3.4483
2010-09-22,8.1081
2010-09-28,-0.099
2010-10-05,-5.6879
2010-10-06,9.3201
2010-10-07,-7.145
2010-10-12,4.2259
2010-10-25,-4.8644
2010-10-26,-2.3726
2010-10-27,0.2138
2010-11-01,5.3385
2010-11-03,-0.2558
2010-11-10,-1.7097
2010-11-12,2.7396000000000003
2010-11-16,-5.1902
2010-11-19,-1.7856999999999998
2010-11-26,-1.8182
2010-12-01,-2.581
2010-12-02,4.58
2010-12-07,-4.7998
2010-12-13,1.8735
2010-12-14,-3.0749
2010-12-20,-1.9155
2010-12-21,-1.2629000000000001
2010-12-29,1.7283
2010-12-30,3.5942
2011-01-06,-6.9745
2011-01-10,3.5323
2011-01-11,-5.17
2011-01-13,-6.3075
2011-01-14,3.1066
2011-01-19,8.368
2011-01-20,0.9227
2011-01-21,-1.2885
2011-01-24,-0.9572
2011-01-25,4.6190999999999995
2011-01-26,5.5789
2011-01-27,2.3636
2011-01-28,-0.4607
2011-03-02,-9.2623
2011-03-10,-7.7495
2011-03-15,-0.4996
2011-03-29,-1.6604
2011-03-31,0.4902
2011-04-01,0.393
2011-04-12,-0.7693
2011-04-14,4.7878
2011-04-15,1.0514000000000001
2011-04-18,-2.5305
2011-04-21,-0.771
2011-05-10,-1.9324
2011-05-12,-7.3267
2011-05-13,-0.4092
2011-05-17,-1.9588999999999999
2011-05-26,-5.2758
2011-05-27,-0.1422
2011-06-06,-2.5316
2011-06-15,10.3409
2011-06-28,-6.0174
2011-06-29,12.6096
2011-06-30,6.7074
2011-07-05,0.0195
2011-07-06,2.6571
2011-07-07,-1.0023
2011-07-08,-0.3396
2011-07-14,-2.7456
2011-07-25,-1.514
2011-07-27,-0.8257
2011-07-29,-5.4627
2011-08-02,7.9908
2011-08-03,-0.2652
2011-08-09,-12.5116
2011-08-11,6.7021
2011-08-15,3.4967
2011-08-16,-1.039
2011-08-17,0.1252
2011-08-18,11.1111
2011-08-22,4.8875
2011-08-24,-1.0487
2011-08-29,1.9691999999999998
2011-08-30,-11.6164
2011-09-13,-5.5325
2011-09-16,11.9607
2011-09-19,-5.9953
2011-09-21,-0.3562
2011-09-23,-7.1424
2011-09-26,-2.7455
2011-10-13,2.0463
2011-10-14,7.1429
2011-10-20,-6.4139
2011-10-27,-4.9777000000000005
2011-11-02,2.2045
2011-11-03,-0.9169
2011-11-04,-4.2324
2011-11-08,4.2927
2011-11-09,-5.1868
2011-11-10,0.1041
2011-11-11,6.537
2011-11-15,-2.8239
2011-12-09,-14.321
2011-12-12,-16.39
2011-12-13,10.2492
2011-12-15,-9.6878
2011-12-19,-5.5152
2011-12-20,6.5138
2011-12-28,2.2933
2011-12-29,-3.2523
2011-12-30,-5.1131
2012-01-11,23.8248
2012-01-13,0.7407
2012-01-18,-9.1912
2012-01-19,0.1923
2012-01-24,7.9705
2012-01-25,4.0606
2012-01-27,-1.6004
2012-01-31,7.3099
2012-02-01,8.9918
2012-02-02,-0.8281
2012-02-03,0.835
2012-02-09,-5.3359
2012-02-15,33.0775
2012-02-16,-1.3519
2012-02-17,2.0934
2012-02-21,-5.4187
2012-02-27,-6.4388
2012-03-01,1.0925
2012-03-02,-2.533
2012-03-13,-9.2655
2012-03-14,3.4869
2012-03-15,-1.3237
2012-03-20,-6.0976
2012-03-21,5.8442
2012-03-26,-0.7975
2012-03-27,-3.6487
2012-03-28,3.5944000000000003
2012-04-02,-7.8067
2012-04-03,-0.9661
2012-04-04,-1.5523
2012-04-05,1.8956
2012-04-09,8.7604
2012-04-10,-8.8167
2012-04-11,0.2729
2012-04-12,-1.2245
2012-04-17,2.2555
2012-04-20,0.8419
2012-04-23,-0.1085
2012-05-02,-3.6272
2012-05-11,-2.8445
2012-05-16,-5.5967
2012-05-17,8.1694
2012-05-22,-1.8182
2012-05-23,-0.5698
2012-05-25,6.3754
2012-05-30,4.9327
2012-05-31,2.8076
2012-06-04,-6.5933
2012-06-05,7.5934
2012-06-06,-7.5388
2012-06-08,1.0328
2012-06-11,3.3245
2012-06-14,1.11
2012-06-15,-2.498
2012-06-27,3.7859
2012-06-28,-2.4292
2012-07-05,-3.1665
2012-07-09,-1.4811
2012-07-17,-5.8108
2012-07-19,3.2999
2012-07-30,-2.0833
2012-08-08,-0.6117
2012-08-10,-5.0932
2012-08-15,-0.3477
2012-08-22,-2.2918
2012-08-28,1.0039
2012-08-31,3.9755000000000003
2012-09-04,-5.1471
2012-09-07,-5.5814
2012-09-10,-5.0903
2012-09-14,-4.4983
2012-09-21,-16.6667
2012-09-24,-3.9130000000000003
2012-09-25,0.6787
2012-09-26,19.7753
2012-10-01,-1.8761999999999999
2012-10-04,-5.7361
2012-10-05,14.5284
2012-10-09,-19.0613
2012-10-10,0.6565
2012-10-15,-10.8696
2012-10-18,17.6372
2012-10-24,-12.9195
2012-11-02,-2.7083
2012-11-13,-10.354800000000001
2012-12-18,-20.3378
2012-12-19,-9.0169
2012-12-21,0.565
2012-12-24,1.1236
2012-12-31,11.4815
2013-01-07,8.6379
2013-01-09,1.5291000000000001
2013-01-10,50.7154
2013-01-14,-24.2568
2013-01-18,13.7203
2013-01-30,-16.1253
2013-02-01,0.2766
2013-02-08,-6.2069
2013-02-11,2.9412000000000003
2013-02-19,-7.4286
2013-02-20,7.716
2013-02-26,-4.3517
2013-02-28,-5.3361
2013-03-05,3.481
2013-03-06,-7.4924
2013-03-25,5.4545
2013-03-28,-11.4812
2013-04-08,-0.4869
2013-04-16,2.847
2013-04-17,-13.3218
2013-04-18,-0.1996
2013-04-24,14.4
2013-04-26,9.4406
2013-05-07,-1.5974
2013-05-08,-2.5974
2013-05-14,-19.3333
2013-05-15,11.5702
2013-05-29,-8.287
2013-05-30,3.8617
2013-06-03,8.0923
2013-06-05,-17.8058
2013-06-07,-3.0088
2013-06-10,5.1889
2013-06-18,3.941
2013-06-25,1.1091
2013-06-28,-11.4286
2013-07-03,17.0507
2013-07-19,1.4518
2013-08-08,-5.7482
2013-08-09,2.1101
2013-08-12,-6.4516
2013-08-13,8.1897
2013-08-16,-0.4731
2013-08-20,0.1251
2013-08-30,16.3418
2013-09-17,-26.8041
2013-09-19,23.9437
2013-09-25,-12.8788
2013-10-07,-2.1739
2013-10-10,-10.3611
2013-10-15,0.5888
2013-10-16,-2.8959
2013-10-18,-3.5533
2013-10-22,17.5658
2013-10-24,6.995
2013-11-06,-13.6506
