ticker,TWER US Equity
2007-06-19,-1.7327
2007-06-20,0.7557
2007-06-21,-0.5
2007-06-22,-1.0553
2007-06-25,-0.711
2007-06-26,-4.3478
2007-06-27,-1.3369
2007-06-28,-4.607
2007-06-29,5.1136
2007-07-02,-4.0541
2007-07-03,1.6901000000000002
2007-07-05,-1.662
2007-07-06,1.9718
2007-07-09,-0.8287
2007-07-10,-0.8357
2007-07-11,-3.6517
2007-07-12,-3.4985
2007-07-13,1.8127
2007-07-16,-1.1684
2007-07-17,-2.4207
2007-07-18,0.0
2007-07-19,6.1538
2007-07-20,-3.4783
2007-07-23,-0.6006
2007-07-24,-1.8127
2007-07-25,0.7692
2007-07-26,-5.9542
2007-07-27,7.4675
2007-07-30,-1.5106000000000002
2007-07-31,7.362
2007-08-01,-1.4285999999999999
2007-08-02,0.0
2007-08-03,-1.7391
2007-08-06,-0.59
2007-08-07,-1.8397999999999999
2007-08-08,2.7811
2007-08-09,0.0
2007-08-10,-5.2941
2007-08-13,-3.7267
2007-08-14,-6.4516
2007-08-15,-3.4483
2007-08-16,-10.0
2007-08-17,11.1111
2007-08-20,2.8571
2007-08-21,6.9444
2007-08-22,0.3896
2007-08-23,-4.9159
2007-08-24,1.7006999999999999
2007-08-27,-1.3378
2007-08-28,-5.0847
2007-08-29,-2.5
2007-08-30,4.3956
2007-08-31,8.0702
2007-09-04,2.5974
2007-09-05,-2.2152
2007-09-06,0.3236
2007-09-07,4.8387
2007-09-10,-1.2308
2007-09-11,-1.8692
2007-09-12,-1.2698
2007-09-13,-0.3215
2007-09-14,-4.1935
2007-09-17,-5.0505
2007-09-18,1.0638
2007-09-19,3.8596
2007-09-20,-0.3378
2007-09-21,-0.339
2007-09-24,-2.7211
2007-09-25,3.1469
2007-09-26,-0.678
2007-09-27,-2.7304
2007-09-28,3.5088
2007-10-01,-3.3898
2007-10-02,-5.2632
2007-10-03,3.3333
2007-10-04,-2.8674
2007-10-05,2.214
2007-10-08,4.3321
2007-10-09,-6.9204
2007-10-10,-0.3717
2007-10-11,2.5233
2007-10-12,-2.4612
2007-10-15,-1.1194
2007-10-16,-4.1509
2007-10-17,-3.5433
2007-10-18,2.0408
2007-10-19,9.6
2007-10-22,0.7299
2007-10-23,4.7101
2007-10-24,-1.0381
2007-10-25,-8.7413
2007-10-26,-0.3831
2007-10-29,-1.1538
2007-10-30,4.2802
2007-10-31,4.4776
2007-11-01,-0.7143
2007-11-02,-0.3597
2007-11-05,-2.5271
2007-11-06,-1.4815
2007-11-07,-1.8797000000000001
2007-11-08,-2.2989
2007-11-09,-2.7451
2007-11-12,-0.4032
2007-11-13,-2.4291
2007-11-14,3.3195
2007-11-15,-7.6305
2007-11-16,3.9130000000000003
2007-11-19,-3.3473
2007-11-20,0.6412
2007-11-21,4.5245999999999995
2007-11-23,1.6461000000000001
2007-11-26,-7.2874
2007-11-27,5.2402
2007-11-28,-13.6929
2007-11-29,-0.006
2007-11-30,12.026
2007-12-03,-14.1631
2007-12-04,0.0
2007-12-05,-0.5
2007-12-06,0.5025
2007-12-07,10.0
2007-12-10,2.2727
2007-12-11,-4.4444
2007-12-12,-6.0465
2007-12-13,2.4752
2007-12-14,0.4831
2007-12-17,-2.8846
2007-12-18,0.495
2007-12-19,3.9409
2007-12-20,-0.9538
2007-12-21,1.4415
2007-12-24,4.717
2007-12-26,16.6667
2007-12-27,0.3861
2007-12-28,1.1538
2007-12-31,16.73
2008-01-02,4.2345
2008-01-03,12.5
2008-01-04,-6.9444
2008-01-07,-13.1343
2008-01-08,-2.4055
2008-01-09,3.8731999999999998
2008-01-10,4.7415
2008-01-11,4.535
2008-01-14,-7.1207
2008-01-15,-10.6667
2008-01-16,-1.1194
2008-01-17,-7.5472
2008-01-18,8.1633
2008-01-22,-15.4717
2008-01-23,0.4464
2008-01-24,4.0
2008-01-25,4.2735
2008-01-28,-4.918
2008-01-29,-0.431
2008-01-30,0.8658
2008-01-31,-0.8584
2008-02-01,-0.4329
2008-02-04,0.4348
2008-02-05,2.9004
2008-02-06,3.4918
2008-02-07,-4.065
2008-02-08,-0.4237
2008-02-11,2.5479000000000003
2008-02-12,-2.4846
2008-02-13,-0.4255
2008-02-14,0.8547
2008-02-15,-2.5423999999999998
2008-02-19,5.6522
2008-02-20,-2.4691
2008-02-21,0.4219
2008-02-22,-0.8403
2008-02-25,-2.974
2008-02-26,-1.7387000000000001
2008-02-27,-2.2222
2008-02-28,-0.4545
2008-02-29,-3.1963
2008-03-03,-5.6663
2008-03-04,3.5065
2008-03-05,-3.3816
2008-03-06,-2.0
2008-03-07,-1.0204
2008-03-10,-12.3711
2008-03-11,1.7647
2008-03-12,0.578
2008-03-13,-1.1494
2008-03-14,-6.9767
2008-03-17,-1.375
2008-03-18,-1.7744
2008-03-19,0.6452
2008-03-20,-17.3077
2008-03-24,-6.9767
2008-03-25,-1.6667
2008-03-26,0.8475
2008-03-27,0.0
2008-03-28,2.521
2008-03-31,-0.8197
2008-04-01,-3.3058
2008-04-02,-3.4188
2008-04-03,-0.885
2008-04-04,3.5714
2008-04-07,5.1724
2008-04-08,-4.1086
2008-04-09,0.8655
2008-04-10,-0.8475
2008-04-11,0.8547
2008-04-14,1.6949
2008-04-15,-3.3333
2008-04-16,2.5862
2008-04-17,-1.6806999999999999
2008-04-18,0.8547
2008-04-21,0.8316
2008-04-22,-1.6652
2008-04-23,-0.8547
2008-04-24,2.5862
2008-04-25,0.0
2008-04-28,-1.6806999999999999
2008-04-29,-5.9829
2008-04-30,0.9091
2008-05-01,13.5135
2008-05-02,-4.7619
2008-05-05,-1.6667
2008-05-06,-6.7797
2008-05-07,1.8182
2008-05-08,11.607099999999999
2008-05-09,0.68
2008-05-12,1.7084000000000001
2008-05-13,1.5625
2008-05-14,-0.7692
2008-05-15,10.6977
2008-05-16,0.8403
2008-05-19,2.0833
2008-05-20,-2.0408
2008-05-21,-3.4722
2008-05-22,-3.5971
2008-05-23,-1.4925
2008-05-27,5.303
2008-05-28,4.3165
2008-05-29,-4.1379
2008-05-30,3.5971
2008-06-02,0.6944
2008-06-03,-8.2759
2008-06-04,-3.7594
2008-06-05,14.0625
2008-06-06,2.0548
2008-06-09,-3.3557
2008-06-10,0.0
2008-06-11,-2.7778
2008-06-12,-8.1429
2008-06-13,8.0871
2008-06-16,3.5971
2008-06-17,-0.6944
2008-06-18,-4.2045
2008-06-19,-5.1008
2008-06-20,8.461500000000001
2008-06-23,-3.5461
2008-06-24,5.8824
2008-06-25,-1.3889
2008-06-26,-5.6338
2008-06-27,-8.9552
2008-06-30,4.0984
2008-07-01,1.5748
2008-07-02,-3.876
2008-07-03,-0.8065
2008-07-07,-8.9431
2008-07-08,4.4643
2008-07-09,-4.2735
2008-07-10,1.7856999999999998
2008-07-11,3.5088
2008-07-14,0.8475
2008-07-15,-3.3613
2008-07-16,0.0
2008-07-17,-4.3478
2008-07-18,2.7273
2008-07-21,0.0
2008-07-22,-1.7699
2008-07-23,-0.0113
2008-07-24,1.8133
2008-07-25,10.6195
2008-07-28,1.6
2008-07-29,-1.5748
2008-07-30,4.0
2008-07-31,1.5385
2008-08-01,4.5455
2008-08-04,-0.7337
2008-08-05,0.7391
2008-08-06,3.6231999999999998
2008-08-07,-1.3986
2008-08-08,5.6738
2008-08-11,15.4362
2008-08-12,-11.6279
2008-08-13,-3.9556
2008-08-14,2.0635
2008-08-15,2.6846
2008-08-18,-1.9607999999999999
2008-08-19,-5.3333
2008-08-20,-3.5211
2008-08-21,1.4599
2008-08-22,2.1583
2008-08-25,-2.1127
2008-08-26,0.009
2008-08-27,-1.7355
2008-08-28,1.7570000000000001
2008-08-29,-2.8777
2008-09-02,-2.2222
2008-09-03,0.7576
2008-09-04,-1.5038
2008-09-05,-2.2901
2008-09-08,-2.3437
2008-09-09,-4.0
2008-09-10,-0.8333
2008-09-11,-4.2017
2008-09-12,4.386
2008-09-15,-4.2017
2008-09-16,-11.4035
2008-09-17,-5.9406
2008-09-18,4.6316
2008-09-19,2.6157
2008-09-22,1.5686
2008-09-23,1.3514
2008-09-24,-1.9048
2008-09-25,-2.9126
2008-09-26,-5.0
2008-09-29,-4.2105
2008-09-30,0.0
2008-10-01,7.6923
2008-10-02,2.0408
2008-10-03,1.0
2008-10-06,-8.9109
2008-10-07,-6.5217
2008-10-08,3.4884
2008-10-09,-3.3708
2008-10-10,9.3023
2008-10-13,6.383
2008-10-14,-4.0
2008-10-15,6.25
2008-10-16,-1.9485000000000001
2008-10-17,-0.0125
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,-7.0
2008-10-23,0.0
2008-10-24,-15.0538
2008-10-27,11.3924
2008-10-28,0.0
2008-10-29,-2.2727
2008-10-30,2.3256
2008-10-31,2.2727
2008-11-03,0.0
2008-11-04,5.5556
2008-11-05,0.0
2008-11-06,-7.3684
2008-11-07,3.4091
2008-11-10,-5.4945
2008-11-11,3.4884
2008-11-12,-7.8652
2008-11-13,-4.878
2008-11-14,-6.4263
2008-11-17,-4.1103
2008-11-18,0.0179
2008-11-19,2.8571
2008-11-20,-1.3889
2008-11-21,-2.8345000000000002
2008-11-24,0.0181
2008-11-25,-1.4674
2008-11-26,1.4708999999999999
2008-11-28,10.1649
2008-12-01,-10.526299999999999
2008-12-02,7.5
2008-12-03,0.4275
2008-12-04,-1.6686999999999999
2008-12-05,6.6667
2008-12-08,1.2987
2008-12-09,8.9904
2008-12-10,2.3379
2008-12-11,-1.1494
2008-12-12,-2.3256
2008-12-15,-10.7143
2008-12-16,0.0
2008-12-17,6.6667
2008-12-18,1.25
2008-12-19,-11.1111
2008-12-22,1.3889
2008-12-23,-6.8493
2008-12-24,14.7059
2008-12-26,-10.2564
2008-12-29,-2.8571
2008-12-30,7.3529
2008-12-31,-5.4795
2009-01-02,14.5109
2009-01-05,7.5779
2009-01-06,2.9412000000000003
2009-01-07,6.2857
2009-01-08,0.0
2009-01-09,-1.0753
2009-01-12,-2.9348
2009-01-13,-3.6814
2009-01-14,2.3106999999999998
2009-01-15,-3.4091
2009-01-16,12.9412
2009-01-20,-5.0
2009-01-21,3.0702
2009-01-22,1.0638
2009-01-23,0.0
2009-01-26,3.1579
2009-01-27,0.5102
2009-01-28,6.599
2009-01-29,-2.0952
2009-01-30,10.7977
2009-02-02,4.4776
2009-02-03,3.3613
2009-02-04,-2.439
2009-02-05,0.0
2009-02-06,0.0
2009-02-09,-2.5
2009-02-10,-5.9829
2009-02-11,-2.7386
2009-02-12,1.3495
2009-02-13,-5.9312000000000005
2009-02-17,-0.9804
2009-02-18,-2.9703
2009-02-19,-1.7347000000000001
2009-02-20,-0.5192
2009-02-23,-2.9228
2009-02-24,1.0753
2009-02-25,3.1915
2009-02-26,-0.7861
2009-02-27,-6.4814
2009-03-02,-7.7778
2009-03-03,-1.2048
2009-03-04,-0.2439
2009-03-05,-4.6073
2009-03-06,-6.4477
2009-03-09,2.7397
2009-03-10,2.6667
2009-03-11,2.5812
2009-03-12,0.0158
2009-03-13,2.5316
2009-03-16,6.1728
2009-03-17,20.9302
2009-03-18,4.8077
2009-03-19,-17.4312
2009-03-20,0.0
2009-03-23,-1.1111
2009-03-24,-3.3708
2009-03-25,-1.1628
2009-03-26,-2.3529
2009-03-27,-2.4096
2009-03-30,0.0
2009-03-31,-4.9383
2009-04-01,5.1948
2009-04-02,3.7037
2009-04-03,0.0
2009-04-06,1.1905000000000001
2009-04-07,-3.5294
2009-04-08,1.2195
2009-04-09,0.0
2009-04-13,6.0241
2009-04-14,-0.0142
2009-04-15,1.1507
2009-04-16,-3.3708
2009-04-17,1.1628
2009-04-20,-2.2989
2009-04-21,-1.1764999999999999
2009-04-22,-8.3333
2009-04-23,3.8961
2009-04-24,0.0
2009-04-27,-1.25
2009-04-28,0.0
2009-04-29,1.2658
2009-04-30,-1.25
2009-05-01,-1.2658
2009-05-04,1.2821
2009-05-05,0.0
2009-05-06,-1.2658
2009-05-07,-3.8462
2009-05-08,6.6667
2009-05-11,0.0
2009-05-12,-3.75
2009-05-13,-2.5974
2009-05-14,0.6667
2009-05-15,-3.3775
2009-05-18,-1.3023
2009-05-19,1.3889
2009-05-20,-1.3699
2009-05-21,-1.4062999999999999
2009-05-22,0.0176
2009-05-26,0.9859
2009-05-27,-0.9763
2009-05-28,2.8169
2009-05-29,-2.7397
2009-06-01,1.3820000000000001
2009-06-02,-1.3632
2009-06-03,1.5493000000000001
2009-06-04,6.7961
2009-06-05,1.2987
2009-06-08,-1.2821
2009-06-09,5.1786
2009-06-10,0.0154
2009-06-11,0.0
2009-06-12,17.284
2009-06-15,-11.5592
2009-06-16,3.5483000000000002
2009-06-17,-5.7471
2009-06-18,3.6585
2009-06-19,-3.5294
2009-06-22,0.0
2009-06-23,1.8445
2009-06-24,-4.206
2009-06-25,4.9844
2009-06-26,0.0149
2009-06-29,9.4048
2009-06-30,6.6376
2009-07-01,-5.102
2009-07-02,1.0753
2009-07-06,-8.5106
2009-07-07,4.6512
2009-07-08,8.8889
2009-07-09,4.0816
2009-07-10,-3.9215999999999998
2009-07-13,5.102
2009-07-14,3.8834999999999997
2009-07-15,7.4766
2009-07-16,6.9565
2009-07-17,0.3252
2009-07-20,5.3485
2009-07-21,-10.0
2009-07-22,2.5641
2009-07-23,40.0
2009-07-24,-14.881
2009-07-27,30.0699
2009-07-28,-11.828
2009-07-29,-10.9756
2009-07-30,4.7945
2009-07-31,1.9607999999999999
2009-08-03,3.2051
2009-08-04,-3.7267
2009-08-05,2.5806
2009-08-06,0.0
2009-08-07,-5.0314
2009-08-10,2.649
2009-08-11,4.5161
2009-08-12,-1.9136
2009-08-13,-2.4544
2009-08-14,-1.2903
2009-08-17,-7.8431
2009-08-18,-3.5461
2009-08-19,2.9412000000000003
2009-08-20,3.5714
2009-08-21,4.8276
2009-08-24,0.0
2009-08-25,2.5658
2009-08-26,-0.5773
2009-08-27,-3.2258
2009-08-28,2.0
2009-08-31,-8.4967
2009-09-01,-1.4196
2009-09-02,2.1647
2009-09-03,-2.8369
2009-09-04,-1.4599
2009-09-08,0.7407
2009-09-09,2.2059
2009-09-10,0.0
2009-09-11,0.0
2009-09-14,-2.8777
2009-09-15,1.4815
2009-09-16,1.4599
2009-09-17,-1.4388
2009-09-18,-3.6496
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,-0.7576
2009-09-24,5.3435
2009-09-25,-1.4493
2009-09-28,2.2059
2009-09-29,-2.8777
2009-09-30,0.0
2009-10-01,3.7037
2009-10-02,1.4285999999999999
2009-10-05,-1.4085
2009-10-06,2.8571
2009-10-07,-0.6858
2009-10-08,3.4875
2009-10-09,10.1351
2009-10-12,5.5215
2009-10-13,-2.3256
2009-10-14,-0.5952
2009-10-15,-4.1916
2009-10-16,-4.375
2009-10-19,3.9215999999999998
2009-10-20,-2.7673
2009-10-21,7.3739
2009-10-22,-3.012
2009-10-23,-3.1056
2009-10-26,-3.2051
2009-10-27,5.9603
2009-10-28,0.0
2009-10-29,0.625
2009-10-30,-0.6211
2009-11-02,0.625
2009-11-03,-0.6211
2009-11-04,-3.125
2009-11-05,0.6452
2009-11-06,2.5641
2009-11-09,-1.3125
2009-11-10,-1.8366
2009-11-11,-1.2903
2009-11-12,10.4575
2009-11-13,-1.7751000000000001
2009-11-16,8.4337
2009-11-17,0.0
2009-11-18,-1.1111
2009-11-19,-0.5618
2009-11-20,-0.565
2009-11-23,-2.2727
2009-11-24,-2.2166
2009-11-25,0.4831
2009-11-27,-0.5917
2009-11-30,-0.5952
2009-12-01,1.1976
2009-12-02,-1.7751000000000001
2009-12-03,1.2048
2009-12-04,1.7856999999999998
2009-12-07,-1.7544
2009-12-08,2.3810000000000002
2009-12-09,0.0
2009-12-10,1.1628
2009-12-11,2.2989
2009-12-14,4.4944
2009-12-15,-3.7634
2009-12-16,4.4693
2009-12-17,2.6738
2009-12-18,-2.6042
2009-12-21,3.7433
2009-12-22,-1.0309
2009-12-23,-5.2083
2009-12-24,4.9451
2009-12-28,-1.0471
2009-12-29,-5.8201
2009-12-30,3.9326
2009-12-31,4.8649000000000004
2010-01-04,9.7938
2010-01-05,-1.8779
2010-01-06,-1.9139
2010-01-07,-2.439
2010-01-08,-6.0
2010-01-11,3.7234
2010-01-12,-4.1026
2010-01-13,2.6738
2010-01-14,0.5208
2010-01-15,-0.5181
2010-01-19,-4.1667
2010-01-20,-4.4192
2010-01-21,-3.9055999999999997
2010-01-22,11.2352
2010-01-25,-0.9575
2010-01-26,-0.1074
2010-01-27,0.5444
2010-01-28,-2.6738
2010-01-29,-2.7473
2010-02-01,2.8249
2010-02-02,2.7473
2010-02-03,-4.8128
2010-02-04,-4.4944
2010-02-05,4.1176
2010-02-08,1.6949
2010-02-09,-8.3333
2010-02-10,0.0
2010-02-11,-3.6364
2010-02-12,1.8868
2010-02-16,4.321
2010-02-17,5.9172
2010-02-18,-1.669
2010-02-19,0.561
2010-02-22,-5.0847
2010-02-23,2.3810000000000002
2010-02-24,1.1628
2010-02-25,-5.7471
2010-02-26,-7.3171
2010-03-01,-6.5789
2010-03-02,2.0423
2010-03-03,9.7308
2010-03-04,-1.9497
2010-03-05,0.7056
2010-03-08,-0.6369
2010-03-09,-0.641
2010-03-10,8.3871
2010-03-11,0.5952
2010-03-12,-1.3018
2010-03-15,0.7194
2010-03-16,-1.7856999999999998
2010-03-17,-0.1212
2010-03-18,-3.5194
2010-03-19,0.0
2010-03-22,-5.0314
2010-03-23,1.9868000000000001
2010-03-24,1.9481000000000002
2010-03-25,-0.6369
2010-03-26,2.5561
2010-03-29,-1.8673
2010-03-30,-5.0955
2010-03-31,1.3423
2010-04-01,2.649
2010-04-05,-3.2258
2010-04-06,-2.0
2010-04-07,-2.0408
2010-04-08,0.6944
2010-04-09,5.5172
2010-04-12,1.2418
2010-04-13,1.3557000000000001
2010-04-14,3.8217
2010-04-15,-9.2025
2010-04-16,1.3514
2010-04-19,-4.0
2010-04-20,4.1667
2010-04-21,2.0
2010-04-22,14.3791
2010-04-23,2.8571
2010-04-26,1.8056
2010-04-27,1.5007000000000001
2010-04-28,-1.6129
2010-04-29,-1.6393
2010-04-30,2.2222
2010-05-03,-2.1739
2010-05-04,-2.7778
2010-05-05,1.1429
2010-05-06,-3.9548
2010-05-07,-1.1764999999999999
2010-05-10,0.5952
2010-05-11,2.9586
2010-05-12,-1.1494
2010-05-13,0.0
2010-05-14,-1.1628
2010-05-17,-1.1764999999999999
2010-05-18,0.5952
2010-05-19,-4.5931999999999995
2010-05-20,-8.2099
2010-05-21,-1.3514
2010-05-24,-0.6849
2010-05-25,1.3793
2010-05-26,0.6803
2010-05-27,7.4324
2010-05-28,15.7233
2010-06-01,-1.6303999999999998
2010-06-02,-0.5525
2010-06-03,-1.6667
2010-06-04,0.0
2010-06-07,-2.8249
2010-06-08,-3.4884
2010-06-09,-0.9036
2010-06-10,2.7356
2010-06-11,-0.5917
2010-06-14,-2.3810000000000002
2010-06-15,0.5488
2010-06-16,0.6671
2010-06-17,-3.012
2010-06-18,0.6211
2010-06-21,-1.2346
2010-06-22,-1.2422
2010-06-23,-0.6408
2010-06-24,5.7325
2010-06-25,-1.8072
2010-06-28,-2.454
2010-06-29,0.0
2010-06-30,1.2579
2010-07-01,-9.3168
2010-07-02,3.4247
2010-07-06,-1.3245
2010-07-07,2.0134
2010-07-08,1.9819
2010-07-09,3.2175
2010-07-12,1.8672
2010-07-13,-6.1278
2010-07-14,3.268
2010-07-15,1.8908
2010-07-16,-6.8251
2010-07-19,5.9917
2010-07-20,-1.8791
2010-07-21,0.641
2010-07-22,2.5478
2010-07-23,-2.4845
2010-07-26,3.8217
2010-07-27,-0.6135
2010-07-28,0.0
2010-07-29,-1.2346
2010-07-30,1.25
2010-08-02,4.321
2010-08-03,4.7337
2010-08-04,2.8249
2010-08-05,-1.6484
2010-08-06,-3.9106
2010-08-09,2.3256
2010-08-10,-3.4091
2010-08-11,-4.7059
2010-08-12,0.6173
2010-08-13,-4.2945
2010-08-16,7.0513
2010-08-17,1.1976
2010-08-18,0.0
2010-08-19,-1.7751000000000001
2010-08-20,0.0
2010-08-23,-3.6145
2010-08-24,3.125
2010-08-25,0.0
2010-08-26,-3.0303
2010-08-27,1.25
2010-08-30,-1.8596
2010-08-31,-1.8791
2010-09-01,0.7612
2010-09-02,1.1531
2010-09-03,0.0
2010-09-07,-0.6289
2010-09-08,1.2658
2010-09-09,2.5
2010-09-10,3.6585
2010-09-13,9.4118
2010-09-14,-3.2258
2010-09-15,-1.6667
2010-09-16,0.565
2010-09-17,-0.5618
2010-09-20,0.0
2010-09-21,1.6949
2010-09-22,9.9444
2010-09-23,8.1354
2010-09-24,7.4766
2010-09-27,-3.9130000000000003
2010-09-28,1.81
2010-09-29,-4.4444
2010-09-30,-0.4651
2010-10-01,2.3364
2010-10-04,-5.9361
2010-10-05,2.9126
2010-10-06,-0.9434
2010-10-07,0.0
2010-10-08,0.4821
2010-10-11,-2.8494
2010-10-12,-3.5274
2010-10-13,1.1282
2010-10-14,5.0
2010-10-15,1.4285999999999999
2010-10-18,10.7981
2010-10-19,19.9153
2010-10-20,-1.7668
2010-10-21,-6.8345
2010-10-22,8.1081
2010-10-25,-1.0714
2010-10-26,1.8051
2010-10-27,11.3475
2010-10-28,-0.6369
2010-10-29,-3.8462
2010-11-01,0.0
2010-11-02,4.3333
2010-11-03,-3.1949
2010-11-04,1.3201
2010-11-05,14.9837
2010-11-08,-5.6657
2010-11-09,0.0
2010-11-10,2.0983
2010-11-11,0.0037
2010-11-12,-2.9412000000000003
2010-11-15,-9.0909
2010-11-16,5.0
2010-11-17,-4.7619
2010-11-18,6.6667
2010-11-19,1.875
2010-11-22,-1.8405
2010-11-23,0.625
2010-11-24,2.4845
2010-11-26,-0.303
2010-11-29,-0.9119
2010-11-30,1.8405
2010-12-01,0.0
2010-12-02,0.0
2010-12-03,-0.6024
2010-12-06,-0.303
2010-12-07,-0.9119
2010-12-08,0.0
2010-12-09,-1.5337
2010-12-10,2.4922
2010-12-13,0.9119
2010-12-14,0.0
2010-12-15,8.7349
2010-12-16,-2.4931
2010-12-17,-3.4091
2010-12-20,1.7647
2010-12-21,1.1561
2010-12-22,-2.0
2010-12-23,-0.5831
2010-12-27,-1.7595
2010-12-28,3.2836
2010-12-29,15.0289
2010-12-30,0.0
2010-12-31,2.0101
2011-01-03,-2.9557
2011-01-04,1.0152
2011-01-05,3.2663
2011-01-06,2.8954
2011-01-07,0.2601
2011-01-10,4.4811
2011-01-11,1.5800999999999998
2011-01-12,1.5556
2011-01-13,-0.2188
2011-01-14,-3.5115
2011-01-18,1.8211
2011-01-19,-8.482099999999999
2011-01-20,0.0
2011-01-21,-2.1951
2011-01-24,1.4963
2011-01-25,-1.4742
2011-01-26,3.99
2011-01-27,0.4796
2011-01-28,-3.8186
2011-01-31,2.2333
2011-02-01,-0.2427
2011-02-02,1.4599
2011-02-03,-0.7194
2011-02-04,4.8309
2011-02-07,8.9862
2011-02-08,6.6596
2011-02-09,-3.667
2011-02-10,-1.8519
2011-02-11,-3.3543
2011-02-14,-0.8677
2011-02-15,6.7834
2011-02-16,-1.4344000000000001
2011-02-17,-1.2474
2011-02-18,-2.7368
2011-02-22,-7.7922
2011-02-23,2.3474
2011-02-24,-1.6055000000000001
2011-02-25,0.4662
2011-02-28,0.6961
2011-03-01,-1.3825
2011-03-02,0.4673
2011-03-03,6.2791
2011-03-04,-2.6258
2011-03-07,-4.0449
2011-03-08,3.2787
2011-03-09,2.4943
2011-03-10,-7.0796
2011-03-11,-3.0952
2011-03-14,2.2113
2011-03-15,6.0096
2011-03-16,-2.0408
2011-03-17,5.3241
2011-03-18,-0.6593
2011-03-21,-5.7522
2011-03-22,-10.3286
2011-03-23,1.3089
2011-03-24,-0.7752
2011-03-25,5.7292
2011-03-28,0.4926
2011-03-29,-1.2255
2011-03-30,-0.2481
2011-03-31,-2.7363
2011-04-01,-0.7673
2011-04-04,-1.8041
2011-04-05,-2.6247
2011-04-06,2.6954000000000002
2011-04-07,2.8871
2011-04-08,-1.9133
2011-04-11,-2.4707
2011-04-12,1.8667
2011-04-13,2.0942
2011-04-14,3.0769
2011-04-15,0.0
2011-04-18,2.7363
2011-04-19,-3.9952
2011-04-20,0.1261
2011-04-21,1.5112999999999999
2011-04-25,0.4963
2011-04-26,1.7284000000000002
2011-04-27,-0.7282
2011-04-28,1.2225
2011-04-29,0.2415
2011-05-02,0.9639
2011-05-03,0.2387
2011-05-04,-2.3810000000000002
2011-05-05,-1.4634
2011-05-06,0.0
2011-05-09,2.2277
2011-05-10,1.937
2011-05-11,6.8884
2011-05-12,1.7778
2011-05-13,3.7118
2011-05-16,-4.8421
2011-05-17,1.5487
2011-05-18,3.4858000000000002
2011-05-19,5.2632
2011-05-20,1.6
2011-05-23,2.5591
2011-05-24,3.263
2011-05-25,1.487
2011-05-26,-0.5495
2011-05-27,2.5783
2011-05-31,-4.8474
2011-06-01,-2.2641999999999998
2011-06-02,3.668
2011-06-03,-3.352
2011-06-06,-1.7341
2011-06-07,-0.5882
2011-06-08,-1.9724
2011-06-09,2.4145
2011-06-10,4.1257
2011-06-13,-2.0755
2011-06-14,-0.1927
2011-06-15,-4.4402
