ticker,UTSI US Equity
2000-07-21,-0.2331
2000-07-24,-5.6075
2000-07-25,0.0
2000-07-26,5.9406
2000-07-27,-8.411200000000001
2000-07-28,-5.102
2000-07-31,9.4086
2000-08-01,-5.8968
2000-08-02,3.9164
2000-08-03,0.2513
2000-08-04,-4.01
2000-08-07,-0.2611
2000-08-08,-1.5707
2000-08-09,-3.1915
2000-08-10,-5.4945
2000-08-11,0.8721
2000-08-14,-3.17
2000-08-15,5.6548
2000-08-16,-7.3239
2000-08-17,2.4316
2000-08-18,1.1869
2000-08-21,0.0
2000-08-22,-0.5865
2000-08-23,0.885
2000-08-24,-1.1696
2000-08-25,15.3846
2000-08-28,-8.2051
2000-08-29,1.6760000000000002
2000-08-30,-4.9451
2000-08-31,10.4046
2000-09-01,0.5236
2000-09-05,1.5625
2000-09-06,-1.5385
2000-09-07,0.2604
2000-09-08,-1.039
2000-09-11,-7.3491
2000-09-12,-4.5326
2000-09-13,-0.2967
2000-09-14,-1.1905000000000001
2000-09-15,9.6386
2000-09-18,-4.9451
2000-09-19,1.7341
2000-09-20,-3.125
2000-09-21,-9.0909
2000-09-22,8.0645
2000-09-25,8.0597
2000-09-26,1.6575
2000-09-27,-4.8913
2000-09-28,-2.0
2000-09-29,-2.3324
2000-10-02,-2.0896
2000-10-03,-4.2683
2000-10-04,-0.3185
2000-10-05,-3.8339
2000-10-06,-10.299
2000-10-09,3.7037
2000-10-10,-4.7321
2000-10-11,-5.5295
2000-10-12,-4.7619
2000-10-13,13.3333
2000-10-16,0.0
2000-10-17,-4.4118
2000-10-18,-7.6923
2000-10-19,10.8333
2000-10-20,5.6391
2000-10-23,-0.2669
2000-10-24,8.4746
2000-10-25,-5.2632
2000-10-26,0.0
2000-10-27,11.4583
2000-10-30,-0.9346
2000-10-31,0.6289
2000-11-01,6.875
2000-11-02,4.0936
2000-11-03,1.1236
2000-11-06,-4.4444
2000-11-07,1.1628
2000-11-08,-3.7356
2000-11-09,-5.6716
2000-11-10,-7.2785
2000-11-13,-0.6826
2000-11-14,9.9656
2000-11-15,-5.0
2000-11-16,-10.526299999999999
2000-11-17,5.8824
2000-11-20,-1.7361
2000-11-21,-8.4806
2000-11-22,5.0193
2000-11-24,7.3529
2000-11-27,-0.6849
2000-11-28,0.0
2000-11-29,-1.3793
2000-11-30,-5.2448
2000-12-01,0.369
2000-12-04,8.8235
2000-12-05,1.3514
2000-12-06,-1.6667
2000-12-07,-5.0847
2000-12-08,-2.1429
2000-12-11,5.1095
2000-12-12,-2.7778
2000-12-13,1.7856999999999998
2000-12-14,-1.7544
2000-12-15,-2.8571
2000-12-18,-3.6765
2000-12-19,-1.5267
2000-12-20,-15.8915
2000-12-21,-7.8341
2000-12-22,4.0
2000-12-26,12.5
2000-12-27,12.8205
2000-12-28,4.5455
2000-12-29,-10.1449
2001-01-02,3.629
2001-01-03,-0.3891
2001-01-04,0.3906
2001-01-05,-5.8366
2001-01-08,2.4793
2001-01-09,2.4194
2001-01-10,2.7559
2001-01-11,9.1954
2001-01-12,0.3509
2001-01-16,-0.6993
2001-01-17,10.5634
2001-01-18,4.4586
2001-01-19,10.6707
2001-01-22,-3.5813
2001-01-23,6.2857
2001-01-24,5.3763
2001-01-25,-2.551
2001-01-26,-1.0471
2001-01-29,-1.0582
2001-01-30,11.7647
2001-01-31,-1.9139
2001-02-01,7.8049
2001-02-02,-8.5973
2001-02-05,-9.4059
2001-02-06,-5.1913
2001-02-07,-7.4928
2001-02-08,6.5421
2001-02-09,7.0175
2001-02-12,4.918
2001-02-13,3.125
2001-02-14,-1.0101
2001-02-15,3.5714
2001-02-16,-6.1576
2001-02-20,-4.4619
2001-02-21,-0.2747
2001-02-22,-6.8871
2001-02-23,-4.142
2001-02-26,0.6173
2001-02-27,-7.9755
2001-02-28,5.3333
2001-03-01,-8.8608
2001-03-02,4.1667
2001-03-05,-3.6667
2001-03-06,16.263
2001-03-07,-5.9524
2001-03-08,-2.2152
2001-03-09,-6.4725
2001-03-12,-12.1107
2001-03-13,-4.3307
2001-03-14,-5.3498
2001-03-15,1.3043
2001-03-16,-1.2876
2001-03-19,0.0
2001-03-20,-2.1739
2001-03-21,0.4444
2001-03-22,7.9646
2001-03-23,2.8689
2001-03-26,-1.5936
2001-03-27,16.5992
2001-03-28,-5.5556
2001-03-29,-9.5588
2001-03-30,8.1301
2001-04-02,-9.0226
2001-04-03,-2.4793
2001-04-04,-14.8305
2001-04-05,9.4527
2001-04-06,-5.9091000000000005
2001-04-09,3.1884
2001-04-10,19.8502
2001-04-11,7.5
2001-04-12,4.8256
2001-04-16,-5.8791
2001-04-17,8.5445
2001-04-18,4.6688
2001-04-19,16.7012
2001-04-20,2.5333
2001-04-23,-12.4404
2001-04-24,8.5149
2001-04-25,-0.0912
2001-04-26,9.223700000000001
2001-04-27,-3.8462
2001-04-30,8.5217
2001-05-01,-1.8429
2001-05-02,-3.0612
2001-05-03,-5.6842
2001-05-04,-1.6071
2001-05-07,-0.2269
2001-05-08,4.593
2001-05-09,6.5652
2001-05-10,-2.856
2001-05-11,-4.6199
2001-05-14,-1.2770000000000001
2001-05-15,2.5869999999999997
2001-05-16,10.6522
2001-05-17,0.7859
2001-05-18,-0.8187
2001-05-21,5.0314
2001-05-22,-2.5823
2001-05-23,-2.8429
2001-05-24,-0.5931
2001-05-25,-2.2673
2001-05-29,-9.1982
2001-05-30,-3.541
2001-05-31,9.3401
2001-06-01,-0.5525
2001-06-04,2.5641
2001-06-05,8.375
2001-06-06,-2.499
2001-06-07,4.4953
2001-06-08,-6.5283
2001-06-11,-5.1272
2001-06-12,-3.6596
2001-06-13,-0.3534
2001-06-14,-0.7979
2001-06-15,3.5746
2001-06-18,-5.3494
2001-06-19,3.0082
2001-06-20,-9.646
2001-06-21,-0.3428
2001-06-22,0.9337
2001-06-25,0.0487
2001-06-26,-0.7299
2001-06-27,1.0784
2001-06-28,2.1339
2001-06-29,10.6363
2001-07-02,2.7468
2001-07-03,-1.8378999999999999
2001-07-05,1.1064
2001-07-06,-3.8721
2001-07-09,-0.2627
2001-07-10,-0.9658
2001-07-11,0.0
2001-07-12,10.7713
2001-07-13,-1.6006
2001-07-16,-5.0834
2001-07-17,-3.042
2001-07-18,-3.8003
2001-07-19,-3.7207
2001-07-20,-0.0954
2001-07-23,1.0029
2001-07-24,-0.4728
2001-07-25,1.1876
2001-07-26,-2.3474
2001-07-27,0.2404
2001-07-30,1.0072
2001-07-31,-1.8044
2001-08-01,3.7234
2001-08-02,-1.4452
2001-08-03,-1.8448
2001-08-06,-8.7711
2001-08-07,-2.5357
2001-08-08,1.4092
2001-08-09,6.1464
2001-08-10,-0.4532
2001-08-13,0.9105
2001-08-14,2.1554
2001-08-15,-2.7969
2001-08-16,-2.5745
2001-08-17,-2.5907
2001-08-20,1.4894
2001-08-21,-2.5157
2001-08-22,-2.6882
2001-08-23,-6.0773
2001-08-24,1.4706000000000001
2001-08-27,-1.4493
2001-08-28,-0.5882
2001-08-29,0.4734
2001-08-30,-1.3545
2001-08-31,0.0
2001-09-04,-4.4179
2001-09-05,0.2498
2001-09-06,-6.2928
2001-09-07,6.5824
2001-09-10,1.9963
2001-09-17,-6.2997
2001-09-18,1.5666
2001-09-19,-1.9923
2001-09-20,-1.8361
2001-09-21,-9.0848
2001-09-24,7.6414
2001-09-25,3.0717
2001-09-26,0.9934
2001-09-27,0.7869
2001-09-28,5.7254000000000005
2001-10-01,-4.2462
2001-10-02,6.0411
2001-10-03,13.2121
2001-10-04,-3.6403
2001-10-05,-7.7778
2001-10-08,-3.7952
2001-10-09,7.4515
2001-10-10,8.2751
2001-10-11,8.9343
2001-10-12,-4.002
2001-10-15,-0.5661
2001-10-16,-0.2588
2001-10-17,-0.8303
2001-10-18,4.6049
2001-10-19,0.8004
2001-10-22,2.7792
2001-10-23,-1.2554
2001-10-24,10.0733
2001-10-25,-0.5331
2001-10-26,-2.4118
2001-10-29,1.6476
2001-10-30,2.8816
2001-10-31,2.7571
2001-11-01,-0.4259
2001-11-02,2.438
2001-11-05,0.2923
2001-11-06,-2.9975
2001-11-07,-4.5064
2001-11-08,-2.4718999999999998
2001-11-09,-5.6221
2001-11-12,0.9277
2001-11-13,8.4664
2001-11-14,2.81
2001-11-15,3.9046
2001-11-16,0.7933
2001-11-19,-0.7042
2001-11-20,-1.8356
2001-11-21,-2.6349
2001-11-23,-1.1785
2001-11-26,0.2208
2001-11-27,-2.7325
2001-11-28,-0.0906
2001-11-29,2.2676
2001-11-30,6.1641
2001-12-03,1.5873
2001-12-04,12.4589
2001-12-05,10.6399
2001-12-06,0.033
2001-12-07,-1.5857
2001-12-10,2.1484
2001-12-11,-3.9435000000000002
2001-12-12,-0.6158
2001-12-13,-8.778
2001-12-14,6.717
2001-12-17,-0.9901
2001-12-18,-0.1786
2001-12-19,-0.6798
2001-12-20,-6.1599
2001-12-21,-0.7294
2001-12-24,4.4084
2001-12-26,7.8519
2001-12-27,0.1374
2001-12-28,-1.0974
2001-12-31,-1.1789
2002-01-02,1.9298
2002-01-03,7.2289
2002-01-04,4.8154
2002-01-07,-3.6141
2002-01-08,7.4674
2002-01-09,0.3844
2002-01-10,-6.6863
2002-01-11,-1.6098
2002-01-14,-6.7693
2002-01-15,0.9291
2002-01-16,-7.569
2002-01-17,13.6112
2002-01-18,-5.1299
2002-01-22,-4.8426
2002-01-23,3.9741
2002-01-24,0.3805
2002-01-25,3.7904999999999998
2002-01-28,3.9840999999999998
2002-01-29,-10.6322
2002-01-30,-6.681
2002-01-31,-0.7657
2002-02-01,-1.0417
2002-02-04,-3.1189
2002-02-05,0.3219
2002-02-06,-14.2399
2002-02-07,3.8354
2002-02-08,-0.6757
2002-02-11,8.8889
2002-02-12,1.8326
2002-02-13,-4.2127
2002-02-14,-0.3416
2002-02-15,-0.5998
2002-02-19,-2.7586
2002-02-20,-0.4433
2002-02-21,-2.9831
2002-02-22,-1.3309
2002-02-25,2.6977
2002-02-26,-0.7246
2002-02-27,-5.0639
2002-02-28,-2.691
2002-03-01,13.2346
2002-03-04,-2.7475
2002-03-05,10.7623
2002-03-06,-6.5587
2002-03-07,-3.3362
2002-03-08,7.4854
2002-03-11,1.0008
2002-03-12,0.1652
2002-03-13,-3.7098
2002-03-14,0.6421
2002-03-15,2.1693
2002-03-18,-0.7077
2002-03-19,0.2935
2002-03-20,-3.7625
2002-03-21,5.1693999999999996
2002-03-22,-1.8587
2002-03-25,0.1263
2002-03-26,0.8827
2002-03-27,5.2083
2002-03-28,3.8811999999999998
2002-04-01,-1.8681
2002-04-02,-5.4002
2002-04-03,1.4374
2002-04-04,-0.6883
2002-04-05,-0.3261
2002-04-08,2.1677
2002-04-09,-3.9231
2002-04-10,-0.4167
2002-04-11,-2.2594
2002-04-12,2.6969
2002-04-15,4.085
2002-04-16,8.2499
2002-04-17,-3.6626
2002-04-18,2.5346
2002-04-19,-0.412
2002-04-22,-2.2189
2002-04-23,-3.2692
2002-04-24,-1.5507
2002-04-25,0.8078
2002-04-26,-3.0849
2002-04-29,-0.9095
2002-04-30,2.2111
2002-05-01,-1.2245
2002-05-02,-5.0826
2002-05-03,-4.1358
2002-05-06,-3.6785
2002-05-07,-1.8859
2002-05-08,6.247
2002-05-09,-5.2465
2002-05-10,-6.2053
2002-05-13,4.5802
2002-05-14,11.4355
2002-05-15,2.6201
2002-05-16,0.4681
2002-05-17,-0.3812
2002-05-20,-4.4218
2002-05-21,-0.5783
2002-05-22,0.4474
2002-05-23,2.5835
2002-05-24,-0.8684
2002-05-28,-0.876
2002-05-29,-0.791
2002-05-30,-2.2315
2002-05-31,1.3667
2002-06-03,-6.4719
2002-06-04,3.6521
2002-06-05,-3.1062
2002-06-06,-2.823
2002-06-07,1.0832
2002-06-10,-1.1203
2002-06-11,-0.2463
2002-06-12,0.7407
2002-06-13,-0.7843
2002-06-14,-2.6186
2002-06-17,4.5662
2002-06-18,-0.7278
2002-06-19,-2.1017
2002-06-20,-1.5476999999999999
2002-06-21,-1.1663000000000001
2002-06-24,-1.7957999999999998
2002-06-25,-2.9257999999999997
2002-06-26,4.8977
2002-06-27,3.0785
2002-06-28,0.3982
2002-07-01,-1.9830999999999999
2002-07-02,-6.8791
2002-07-03,3.585
2002-07-05,4.8768
2002-07-08,-4.75
2002-07-09,-0.21
2002-07-10,-1.7359
2002-07-11,3.1585
2002-07-12,2.2314
2002-07-15,0.8122
2002-07-16,4.5317
2002-07-17,0.289
2002-07-18,-0.7205
2002-07-19,0.1451
2002-07-22,0.0966
2002-07-23,-10.2317
2002-07-24,-6.5591
2002-07-25,-9.5512
2002-07-26,2.0992
2002-07-29,6.4174
2002-07-30,3.6885
2002-07-31,-1.4681
2002-08-01,-4.5272
2002-08-02,-3.4214
2002-08-05,-7.8309999999999995
2002-08-06,7.9568
2002-08-07,1.2492
2002-08-08,2.4059
2002-08-09,-2.4699
2002-08-12,0.2471
2002-08-13,-1.5404
2002-08-14,0.2503
2002-08-15,-12.7341
2002-08-16,1.7883
2002-08-19,-0.5622
2002-08-20,-5.4417
2002-08-21,11.3602
2002-08-22,2.8188
2002-08-23,-6.5927
2002-08-26,1.3277
2002-08-27,-6.8414
2002-08-28,-6.944
2002-08-29,4.1368
2002-08-30,0.8403
2002-09-03,-2.7273
2002-09-04,5.1402
2002-09-05,-2.5926
2002-09-06,1.1407
2002-09-09,2.1053
2002-09-10,1.0309
2002-09-11,2.7697000000000003
2002-09-12,1.3475
2002-09-13,0.8397
2002-09-16,-0.6246
2002-09-17,1.5363
2002-09-18,0.6878
2002-09-19,3.0055
2002-09-20,-0.9947
2002-09-23,-3.6169000000000002
2002-09-24,-3.1272
2002-09-25,5.165
2002-09-26,7.0396
2002-09-27,3.556
2002-09-30,-6.0308
2002-10-01,6.2868
2002-10-02,-0.1232
2002-10-03,-0.0617
2002-10-04,0.0
2002-10-07,-3.3333
2002-10-08,3.129
2002-10-09,-1.2384
2002-10-10,8.1505
2002-10-11,4.4058
2002-10-14,-1.7213
2002-10-15,5.0847
2002-10-16,-4.7312
2002-10-17,2.7088
2002-10-18,-8.2418
2002-10-21,-1.6168
2002-10-22,0.9738
2002-10-23,-2.3508
2002-10-24,-0.2469
2002-10-25,2.3515
2002-10-28,0.3628
2002-10-29,-1.988
2002-10-30,5.6546
2002-10-31,-0.6399
2002-11-01,4.8595
2002-11-04,0.9492
2002-11-05,-2.1571
2002-11-06,0.0565
2002-11-07,-2.322
2002-11-08,1.5675
2002-11-11,-4.1002
2002-11-12,2.8504
2002-11-13,1.3857
2002-11-14,2.164
2002-11-15,2.1182
2002-11-18,3.8209999999999997
2002-11-19,3.8381
2002-11-20,1.2658
2002-11-21,5.5
2002-11-22,-2.7962
2002-11-25,-6.8747
2002-11-26,3.4031000000000002
2002-11-27,3.038
2002-11-29,0.9828
2002-12-02,0.0
2002-12-03,-3.2117
2002-12-04,-3.5194
2002-12-05,-3.8562
2002-12-06,4.607
2002-12-09,-3.6269
2002-12-10,-0.4301
2002-12-11,1.1339
2002-12-12,0.6407
2002-12-13,-0.7958
2002-12-16,1.0695000000000001
2002-12-17,1.0053
2002-12-18,-2.6192
2002-12-19,-1.8827
2002-12-20,4.057
2002-12-23,1.5279
2002-12-24,-0.7265
2002-12-26,-0.1568
2002-12-27,0.0
2002-12-30,2.0942
2002-12-31,1.6923
2003-01-02,1.7146
2003-01-03,-0.6941
2003-01-06,5.5916
2003-01-07,3.2151
2003-01-08,0.3665
2003-01-09,-2.7841
2003-01-10,2.3005
2003-01-13,2.9371
2003-01-14,4.5921
2003-01-15,1.8329
2003-01-16,-2.4278
2003-01-17,-4.9764
2003-01-21,-2.4831
2003-01-22,4.213
2003-01-23,1.4216
2003-01-24,-13.929
2003-01-27,-2.2901
2003-01-28,3.4375
2003-01-29,-0.71
2003-01-30,-0.4513
2003-01-31,-1.8338999999999999
2003-02-03,-1.1936
2003-02-04,0.5252
2003-02-05,-1.7241
2003-02-06,-1.1696
2003-02-07,-6.993
2003-02-10,5.2053
2003-02-11,0.8796
2003-02-12,-0.654
2003-02-13,0.4937
2003-02-14,-2.4017
2003-02-18,0.4474
2003-02-19,3.0624
2003-02-20,-1.4046
2003-02-21,0.0
2003-02-24,-0.274
2003-02-25,-1.7582
2003-02-26,0.3356
2003-02-27,0.3344
2003-02-28,1.0
2003-03-03,5.7206
2003-03-04,-2.8616
2003-03-05,-2.2496
2003-03-06,0.274
2003-03-07,-6.9945
2003-03-10,-0.1175
2003-03-11,1.8824
2003-03-12,0.6928
2003-03-13,3.6124
2003-03-14,5.036
2003-03-17,2.2129
2003-03-18,0.8763
2003-03-19,0.7665
2003-03-20,-1.3692
2003-03-21,4.6272
2003-03-24,-5.3563
2003-03-25,3.8422
2003-03-26,2.2
2003-03-27,-1.1742
2003-03-28,0.0495
2003-03-31,-1.0886
2003-04-01,3.3017
2003-04-02,3.9709
2003-04-03,-0.885
2003-04-04,-1.1748
2003-04-07,0.7608
2003-04-08,-1.2742
2003-04-09,-4.3977
2003-04-10,-1.2
2003-04-11,0.1012
2003-04-14,0.8544
2003-04-15,1.3083
2003-04-16,-1.0886
2003-04-17,9.7549
2003-04-21,3.1449
2003-04-22,3.3584
2003-04-23,-0.5985
2003-04-24,-4.9892
2003-04-25,-6.4735
2003-04-28,-1.0165
2003-04-29,5.6724
2003-04-30,0.7867
2003-05-01,3.2599
2003-05-02,3.8684
2003-05-05,1.2414
2003-05-06,-0.296
2003-05-07,-1.9931999999999999
2003-05-08,-2.4665
2003-05-09,3.9042
2003-05-12,0.5551
2003-05-13,6.4544
2003-05-14,3.6737
2003-05-15,4.1899
2003-05-16,-0.3323
2003-05-19,-3.0011
2003-05-20,-1.6425
2003-05-21,5.5922
2003-05-22,0.4413
2003-05-23,3.9912
2003-05-27,1.3732
2003-05-28,1.702
2003-05-29,-0.6148
2003-05-30,1.8900000000000001
2003-06-02,-4.0472
2003-06-03,-1.7223000000000002
2003-06-04,3.3619
2003-06-05,-0.0346
2003-06-06,-1.1769
2003-06-09,0.0
2003-06-10,4.8687000000000005
2003-06-11,7.2812
2003-06-12,1.4944
2003-06-13,-2.1471999999999998
2003-06-16,5.0784
2003-06-17,3.222
2003-06-18,-3.8439
2003-06-19,1.1722
2003-06-20,-2.9412000000000003
2003-06-23,-3.4894
2003-06-24,3.5522
2003-06-25,0.1531
2003-06-26,4.4648
2003-06-27,3.4836
2003-06-30,0.7072
2003-07-01,-0.5056
2003-07-02,2.5974
2003-07-03,0.8806
2003-07-07,6.7921
2003-07-08,1.9413
2003-07-09,2.0296
2003-07-10,-3.1189
2003-07-11,-1.5463
2003-07-14,4.7116
2003-07-15,1.3769
2003-07-16,-3.0075
2003-07-17,-5.0263
2003-07-18,5.0816
2003-07-21,4.8108
2003-07-22,0.0956
2003-07-23,3.0332
2003-07-24,0.0232
2003-07-25,1.1587
2003-07-28,2.6346
2003-07-29,-3.2366
2003-07-30,-2.8834999999999997
2003-07-31,1.1164
2003-08-01,-1.151
2003-08-04,0.9981
2003-08-05,-1.2
2003-08-06,-4.8107
2003-08-07,-0.7506
2003-08-08,-2.1427
2003-08-11,-2.1896
2003-08-12,5.9784
2003-08-13,3.5288
2003-08-14,0.9361
2003-08-15,-0.547
2003-08-18,4.7107
2003-08-19,0.1142
2003-08-20,-1.4142000000000001
2003-08-21,4.9514
2003-08-22,-0.3307
2003-08-25,-5.9279
2003-08-26,-0.3527
2003-08-27,0.8966
2003-08-28,-1.029
2003-08-29,1.6541000000000001
2003-09-02,1.2086999999999999
2003-09-03,1.6996
2003-09-04,-3.6134
2003-09-05,-0.1172
2003-09-08,-9.711500000000001
2003-09-09,-3.2736
2003-09-10,-4.7811
2003-09-11,1.1001
2003-09-12,4.6038
2003-09-15,-0.08
2003-09-16,1.0144
2003-09-17,-2.6163
2003-09-18,-1.6282
2003-09-19,0.8276
2003-09-22,1.2859
2003-09-23,-5.2943999999999996
2003-09-24,0.057
2003-09-25,-5.9578
2003-09-26,-5.3046
2003-09-29,3.3291
2003-09-30,-1.487
2003-10-01,0.3459
2003-10-02,7.3645
2003-10-03,2.6562
2003-10-06,5.0896
2003-10-07,0.487
2003-10-08,-0.377
2003-10-09,-0.2703
2003-10-10,-2.8726000000000003
2003-10-13,1.8136
2003-10-14,-0.7125
2003-10-15,-1.0213
2003-10-16,-1.0597
2003-10-17,-4.456
2003-10-20,-1.826
2003-10-21,2.1635
2003-10-22,2.3529
2003-10-23,-2.1264
2003-10-24,-8.3969
2003-10-27,2.5
2003-10-28,1.626
2003-10-29,-0.1231
2003-10-30,-1.6328
2003-10-31,-1.1275
2003-11-03,-0.5385
2003-11-04,4.9045
2003-11-05,5.2216
2003-11-06,-1.1252
2003-11-07,0.3502
2003-11-10,-2.5589
2003-11-11,-2.7156000000000002
2003-11-12,0.8896
2003-11-13,-1.3378
2003-11-14,-0.5239
2003-11-17,-0.4027
2003-11-18,2.8927
2003-11-19,6.2273
2003-11-20,1.6505
2003-11-21,0.084
2003-11-24,3.6643
2003-11-25,-0.1889
2003-11-26,1.9221
2003-11-28,0.4748
2003-12-01,-0.9504
2003-12-02,1.3859
2003-12-03,-3.654
2003-12-04,0.8186
2003-12-05,0.5683
2003-12-08,0.7804
2003-12-09,-2.4833
2003-12-10,0.4655
2003-12-11,0.218
2003-12-12,4.5689
2003-12-15,-1.4304000000000001
2003-12-16,-2.7441
2003-12-17,-1.3565
2003-12-18,2.2277
2003-12-19,-0.4305
2003-12-22,0.3242
2003-12-23,0.8349
2003-12-24,-0.9882
2003-12-26,1.9691999999999998
2003-12-29,0.5026
2003-12-30,-1.7899
2003-12-31,-0.6433
2004-01-02,3.4798999999999998
2004-01-05,6.439
2004-01-06,-0.2939
2004-01-07,1.1791
2004-01-08,0.3642
2004-01-09,-9.5307
2004-01-12,4.0107
2004-01-13,-1.928
2004-01-14,-1.7562
2004-01-15,-1.5742
2004-01-16,3.0089
2004-01-20,-1.4211
2004-01-21,-3.2034
2004-01-22,-0.9101
2004-01-23,1.0854
2004-01-26,-0.3304
2004-01-27,-2.8177
2004-01-28,-1.336
2004-01-29,-3.8894
2004-01-30,-0.0899
2004-02-02,0.42
2004-02-03,2.0018
2004-02-04,0.3222
2004-02-05,-0.9635
2004-02-06,1.3267
2004-02-09,3.7241999999999997
2004-02-10,-1.7391
2004-02-11,0.314
2004-02-12,-2.4189
2004-02-13,-1.6331
2004-02-17,-0.8301
2004-02-18,4.7534
2004-02-19,-1.484
2004-02-20,-1.1008
2004-02-23,-4.0715
2004-02-24,-1.0687
2004-02-25,-1.1728
2004-02-26,1.4990999999999999
2004-02-27,1.9385
2004-03-01,3.8636
2004-03-02,-0.7556
2004-03-03,-1.3763
2004-03-04,-0.2078
2004-03-05,0.2975
2004-03-08,-2.2249
2004-03-09,-4.0352
2004-03-10,-6.2599
2004-03-11,2.0573
2004-03-12,5.9154
2004-03-15,-4.025
2004-03-16,1.0728
2004-03-17,2.0585
2004-03-18,-1.5443
2004-03-19,-1.3764
2004-03-22,-2.7913
2004-03-23,-0.2671
2004-03-24,1.1383
2004-03-25,4.1708
2004-03-26,0.2224
2004-03-29,-2.1243
2004-03-30,-4.8267
2004-03-31,-2.1443
2004-04-01,1.6348
2004-04-02,1.3347
2004-04-05,1.2158
2004-04-06,0.9343
2004-04-07,-0.7934
2004-04-08,-0.5332
2004-04-12,0.1675
2004-04-13,-1.3043
2004-04-14,-3.7953
2004-04-15,-2.677
2004-04-16,0.2172
2004-04-19,0.3973
2004-04-20,-3.2734
2004-04-21,0.7066
2004-04-22,7.0162
2004-04-23,0.5866
2004-04-26,1.5436999999999999
2004-04-27,2.7702999999999998
2004-04-28,-7.3964
2004-04-29,-3.1949
2004-04-30,-3.337
2004-05-03,-0.1897
2004-05-04,3.6108000000000002
2004-05-05,-0.3668
2004-05-06,-0.5523
2004-05-07,-0.8923
2004-05-10,-3.8104
2004-05-11,2.2564
2004-05-12,3.1523
2004-05-13,2.7246
2004-05-14,-3.5484
2004-05-17,-2.0438
2004-05-18,4.3247
2004-05-19,1.3818
2004-05-20,-4.1607
2004-05-21,-0.0374
2004-05-24,2.5833
2004-05-25,5.2555
2004-05-26,0.5548
2004-05-27,-2.7586
2004-05-28,10.3369
2004-06-01,-0.466
2004-06-02,-0.2583
2004-06-03,-0.4208
2004-06-04,-0.8778
2004-06-07,3.3782
2004-06-08,-0.2221
2004-06-09,-2.6391
2004-06-10,-0.2286
2004-06-14,-2.1277
2004-06-15,-0.4682
2004-06-16,-1.2769
2004-06-17,-1.1232
2004-06-18,2.7194000000000003
2004-06-21,-3.3847
2004-06-22,0.5203
2004-06-23,4.1753
2004-06-24,-2.0205
2004-06-25,1.5889
2004-06-28,-1.1647
2004-06-29,2.3906
2004-06-30,-0.5261
2004-07-01,-3.4050000000000002
2004-07-02,-3.1485
2004-07-06,-3.2509
2004-07-07,-1.2418
2004-07-08,-0.074
2004-07-09,-1.9985
2004-07-12,-0.6798
2004-07-13,0.1141
2004-07-14,-1.1774
2004-07-15,-0.9608
2004-07-16,-1.0089
2004-07-19,-0.5488
2004-07-20,1.8132000000000001
2004-07-21,-2.71
2004-07-22,1.2336
2004-07-23,-2.2406
2004-07-26,1.0856
2004-07-27,0.4375
