ticker,HTH US Equity
2004-07-07,-1.6756
2004-07-08,0.3652
2004-07-09,-0.9703
2004-07-12,-0.9186
2004-07-13,-1.8540999999999999
2004-07-14,-0.9446
2004-07-15,0.7629
2004-07-16,0.5678
2004-07-19,0.5019
2004-07-20,0.9363
2004-07-21,-1.9171
2004-07-22,-0.6936
2004-07-23,-1.4603
2004-07-26,-1.0309
2004-07-27,-0.5859
2004-07-28,-0.9168
2004-07-29,0.6609
2004-07-30,0.4596
2004-08-02,2.0261
2004-08-03,0.6406
2004-08-04,0.3183
2004-08-05,-0.698
2004-08-06,-1.7252
2004-08-09,-0.5202
2004-08-10,1.3725
2004-08-11,0.5803
2004-08-12,-2.6282
2004-08-13,2.6991
2004-08-16,2.2436
2004-08-17,-0.9404
2004-08-18,0.5063
2004-08-19,-1.1965
2004-08-20,1.5934
2004-08-23,-0.5646
2004-08-24,1.2618
2004-08-25,-0.7477
2004-08-26,-0.8161
2004-08-27,-1.3291
2004-08-30,-1.6036000000000001
2004-08-31,1.043
2004-09-01,1.1613
2004-09-02,-0.5102
2004-09-03,-0.3205
2004-09-07,2.2508
2004-09-08,-1.3208
2004-09-09,0.1275
2004-09-10,-0.7002
2004-09-13,-0.3205
2004-09-14,0.2572
2004-09-15,-1.9243000000000001
2004-09-16,2.6814999999999998
2004-09-17,-0.828
2004-09-20,1.1561
2004-09-21,0.381
2004-09-22,-0.4428
2004-09-23,0.8259
2004-09-24,-1.2602
2004-09-27,0.3191
2004-09-28,1.7335
2004-09-29,0.7015
2004-09-30,-7.5364
2004-10-01,-1.6438000000000001
2004-10-04,-0.6964
2004-10-05,-1.5428
2004-10-06,0.5698
2004-10-07,-0.1416
2004-10-08,0.0709
2004-10-11,2.0553
2004-10-12,1.25
2004-10-13,1.5089000000000001
2004-10-14,-4.0541
2004-10-15,1.1268
2004-10-18,-0.766
2004-10-19,-0.7719
2004-10-20,1.1315
2004-10-21,-0.8392
2004-10-22,-2.3272
2004-10-25,-1.083
2004-10-26,-0.8759
2004-10-27,-0.7364
2004-10-28,-5.1187
2004-10-29,1.7983
2004-11-01,2.9186
2004-11-02,-1.8657
2004-11-03,0.7605
2004-11-04,-0.6038
2004-11-05,-3.7206
2004-11-08,-1.0252
2004-11-09,-0.5578
2004-11-10,0.1603
2004-11-11,0.4
2004-11-12,1.5936
2004-11-15,2.5098000000000003
2004-11-16,-0.6886
2004-11-17,-1.0786
2004-11-18,-0.7009
2004-11-19,-1.4902
2004-11-22,2.3885
2004-11-23,0.1555
2004-11-24,-0.6211
2004-11-26,-0.7813
2004-11-29,1.1811
2004-11-30,0.3891
2004-12-01,-2.093
2004-12-02,-0.6334
2004-12-03,1.1952
2004-12-06,1.2598
2004-12-07,0.311
2004-12-08,1.5504
2004-12-09,0.3817
2004-12-10,4.1825
2004-12-13,2.1898
2004-12-14,0.0
2004-12-15,-0.7143
2004-12-16,0.5755
2004-12-17,0.1431
2004-12-20,0.5714
2004-12-21,4.2614
2004-12-22,1.8392
2004-12-23,-0.4013
2004-12-27,0.403
2004-12-28,-0.4013
2004-12-29,-1.5279
2004-12-30,-0.6272
2004-12-31,0.6311
2005-01-03,-2.7875
2005-01-04,-1.0036
2005-01-05,-3.3309
2005-01-06,-0.2996
2005-01-07,-0.8264
2005-01-10,6.2879
2005-01-11,-7.3414
2005-01-12,2.6923
2005-01-13,0.3745
2005-01-14,0.6716
2005-01-18,-0.1483
2005-01-19,-0.2227
2005-01-20,-2.0089
2005-01-21,-0.6074
2005-01-24,-0.3056
2005-01-25,-0.9195
2005-01-26,0.0773
2005-01-27,-1.3138
2005-01-28,-0.8614
2005-01-31,0.4739
2005-02-01,-0.1572
2005-02-02,0.1575
2005-02-03,2.2013
2005-02-04,0.0769
2005-02-07,-0.1537
2005-02-08,-1.0778
2005-02-09,-0.3891
2005-02-10,0.625
2005-02-11,-2.4068
2005-02-14,-0.9547
2005-02-15,-1.2048
2005-02-16,0.0813
2005-02-17,-0.3249
2005-02-18,0.8965
2005-02-22,-0.9693
2005-02-23,0.4078
2005-02-24,0.2437
2005-02-25,0.4052
2005-02-28,-2.3406000000000002
2005-03-01,1.4876
2005-03-02,-0.3257
2005-03-03,2.1242
2005-03-04,1.2
2005-03-07,-1.9763
2005-03-08,0.9677
2005-03-09,-0.9585
2005-03-10,-0.2419
2005-03-11,-0.9701
2005-03-14,-1.1429
2005-03-15,-0.8258
2005-03-16,-1.3322
2005-03-17,5.9072
2005-03-18,0.0
2005-03-21,0.0
2005-03-22,-0.0797
2005-03-23,-1.1164
2005-03-24,1.7742
2005-03-28,-0.317
2005-03-29,0.8943
2005-03-30,2.1809
2005-03-31,0.0
2005-04-01,0.1581
2005-04-04,3.0781
2005-04-05,-0.2297
2005-04-06,4.1443
2005-04-07,0.3685
2005-04-08,-0.7342
2005-04-11,-1.2574
2005-04-12,0.4494
2005-04-13,-0.8203
2005-04-14,-2.6316
2005-04-15,-1.1583
2005-04-18,1.6406
2005-04-19,0.7686
2005-04-20,-1.9832
2005-04-21,0.3113
2005-04-22,-2.0171
2005-04-25,1.346
2005-04-26,0.0
2005-04-27,0.3906
2005-04-28,-1.323
2005-04-29,1.5773000000000001
2005-05-02,-1.0093
2005-05-03,0.7843
2005-05-04,0.5447
2005-05-05,0.6966
2005-05-06,-0.6149
2005-05-09,0.5414
2005-05-10,-0.9231
2005-05-11,-2.1739
2005-05-12,-0.1587
2005-05-13,0.0795
2005-05-16,-2.6211
2005-05-17,-2.1207
2005-05-18,0.8333
2005-05-19,0.0
2005-05-20,0.4132
2005-05-23,2.963
2005-05-24,0.0
2005-05-25,-0.6395
2005-05-26,-0.2414
2005-05-27,0.4032
2005-05-31,-1.0442
2005-06-01,1.461
2005-06-02,0.64
2005-06-03,0.2385
2005-06-06,1.2688
2005-06-07,-0.7831
2005-06-08,0.2368
2005-06-09,1.9685000000000001
2005-06-10,0.6178
2005-06-13,0.2302
2005-06-14,1.072
2005-06-15,-0.7576
2005-06-16,0.3817
2005-06-17,1.1407
2005-06-20,-0.7519
2005-06-21,-1.4394
2005-06-22,1.153
2005-06-23,-0.4559
2005-06-24,0.5344
2005-06-27,-0.3797
2005-06-28,1.1242
2005-06-29,1.2232
2005-06-30,0.8308
2005-07-01,0.3745
2005-07-05,1.8657
2005-07-06,-2.5641
2005-07-07,0.9774
2005-07-08,1.0424
2005-07-11,0.5158
2005-07-12,-0.3666
2005-07-13,-1.3981
2005-07-14,-1.4179
2005-07-15,0.8327
2005-07-18,-1.2012
2005-07-19,0.9878
2005-07-20,1.2792
2005-07-21,-0.4458
2005-07-22,1.8657
2005-07-25,-1.2454
2005-07-26,-0.6677
2005-07-27,-2.5392
2005-07-28,-0.613
2005-07-29,0.8481
2005-08-01,-1.6055000000000001
2005-08-02,-2.8749000000000002
2005-08-03,-2.56
2005-08-04,1.0673
2005-08-05,-2.5995
2005-08-08,-1.251
2005-08-09,-0.1689
2005-08-10,1.5228000000000002
2005-08-11,-0.8333
2005-08-12,-0.7563
2005-08-15,-0.0847
2005-08-16,0.4237
2005-08-17,0.7595
2005-08-18,-0.2513
2005-08-19,0.084
2005-08-22,0.6711
2005-08-23,0.3333
2005-08-24,0.3322
2005-08-25,-0.1656
2005-08-26,-0.4975
2005-08-29,-1.6667
2005-08-30,0.1695
2005-08-31,0.0
2005-09-01,2.3689
2005-09-02,-0.7438
2005-09-06,0.5828
2005-09-07,-0.5795
2005-09-08,-0.4996
2005-09-09,1.3389
2005-09-12,0.578
2005-09-13,-1.4778
2005-09-14,-1.3333
2005-09-15,-1.1824
2005-09-16,0.5983
2005-09-19,-0.1699
2005-09-20,-1.9574
2005-09-21,-7.2049
2005-09-22,0.0935
2005-09-23,-1.7757
2005-09-26,-3.8059
2005-09-27,-2.0772
2005-09-28,-0.6061
2005-09-29,3.6585
2005-09-30,-0.8824
2005-10-03,-0.0989
2005-10-04,-0.099
2005-10-05,-0.7929
2005-10-06,-1.0989
2005-10-07,1.0101
2005-10-10,0.0
2005-10-11,-1.6
2005-10-12,-1.3211
2005-10-13,-2.0597
2005-10-14,0.2103
2005-10-17,-0.5247
2005-10-18,0.211
2005-10-19,2.5263
2005-10-20,-1.4374
2005-10-21,2.1875
2005-10-24,1.2232
2005-10-25,0.0
2005-10-26,-2.9204
2005-10-27,-0.4149
2005-10-28,1.0417
2005-10-31,2.9897
2005-11-01,-0.8008
2005-11-02,-2.1191
2005-11-03,0.3093
2005-11-04,-0.3083
2005-11-07,0.6186
2005-11-08,-1.332
2005-11-09,0.4154
2005-11-10,1.758
2005-11-11,-0.4065
2005-11-14,-3.3673
2005-11-15,-7.2862
2005-11-16,-1.7084000000000001
2005-11-17,-4.1715
2005-11-18,3.5067
2005-11-21,-0.9346
2005-11-22,1.4151
2005-11-23,3.4884
2005-11-25,-0.1124
2005-11-28,1.3498
2005-11-29,-0.222
2005-11-30,-0.7786
2005-12-01,1.009
2005-12-02,-1.6648
2005-12-05,0.3386
2005-12-06,-1.9123
2005-12-07,-0.344
2005-12-08,0.8055
2005-12-09,1.484
2005-12-12,1.2373
2005-12-13,3.1111
2005-12-14,1.9397
2005-12-15,0.9514
2005-12-16,1.5707
2005-12-19,-1.4433
2005-12-20,1.046
2005-12-21,0.207
2005-12-22,0.4132
2005-12-23,-1.5432000000000001
2005-12-27,0.3135
2005-12-28,0.4167
2005-12-29,-0.3112
2005-12-30,-0.8325
2006-01-03,1.6789
2006-01-04,0.6192
2006-01-05,-1.0256
2006-01-06,-0.2073
2006-01-09,0.4154
2006-01-10,-0.2068
2006-01-11,-0.1036
2006-01-12,0.1037
2006-01-13,-0.5181
2006-01-17,0.3125
2006-01-18,-0.5192
2006-01-19,2.1921
2006-01-20,-1.6343
2006-01-23,-1.0384
2006-01-24,0.2099
2006-01-25,-0.1047
2006-01-26,-0.2096
2006-01-27,0.5252
2006-01-30,-0.209
2006-01-31,-0.6283
2006-02-01,0.3161
2006-02-02,-0.4202
2006-02-03,-0.5274
2006-02-06,-0.4242
2006-02-07,-2.4494
2006-02-08,-1.9651
2006-02-09,-1.1136
2006-02-10,2.2523
2006-02-13,-0.1101
2006-02-14,1.323
2006-02-15,-0.8705
2006-02-16,0.8782
2006-02-17,-1.8498
2006-02-21,5.0998
2006-02-22,-1.0549
2006-02-23,-0.9595
2006-02-24,2.2605
2006-02-27,-0.2105
2006-02-28,-0.211
2006-03-01,0.6342
2006-03-02,-2.2059
2006-03-03,0.4296
2006-03-06,0.2139
2006-03-07,-3.7353
2006-03-08,1.2195
2006-03-09,-0.9858
2006-03-10,1.5487
2006-03-13,1.3072
2006-03-14,3.7634
2006-03-15,5.1813
2006-03-16,-1.1823
2006-03-17,0.0997
2006-03-20,0.5976
2006-03-21,0.495
2006-03-22,0.3941
2006-03-23,0.8832
2006-03-24,0.8755
2006-03-27,-2.3915
2006-03-28,1.561
2006-03-29,3.6965
2006-03-30,-1.4071
2006-03-31,-0.0951
2006-04-03,-0.9524
2006-04-04,-2.5
2006-04-05,-0.4931
2006-04-06,0.6938
2006-04-07,-0.9843
2006-04-10,-0.8946
2006-04-11,-1.5045
2006-04-12,-2.8513
2006-04-13,-1.0482
2006-04-17,-2.7542
2006-04-18,0.5447
2006-04-19,4.9837
2006-04-20,-1.7544
2006-04-21,-0.105
2006-04-24,-1.1567
2006-04-25,-0.5319
2006-04-26,-1.2833999999999999
2006-04-27,-1.9502000000000002
2006-04-28,1.4365
2006-05-01,-1.9607999999999999
2006-05-02,0.7778
2006-05-03,-0.5513
2006-05-04,-0.1109
2006-05-05,0.0
2006-05-08,0.9989
2006-05-09,3.8462
2006-05-10,2.2222
2006-05-11,-0.5176
2006-05-12,-1.7690000000000001
2006-05-15,0.0
2006-05-16,4.3432
2006-05-17,1.5228000000000002
2006-05-18,4.0
2006-05-19,3.1731
2006-05-22,-1.6775
2006-05-23,-1.8957000000000002
2006-05-24,0.7729
2006-05-25,0.8629
2006-05-26,0.7605
2006-05-30,-0.6604
2006-05-31,0.6648
2006-06-01,0.0943
2006-06-02,2.7333
2006-06-05,-0.5505
2006-06-06,-1.476
2006-06-07,1.2172
2006-06-08,0.555
2006-06-09,-0.276
2006-06-12,-1.476
2006-06-13,-3.9326
2006-06-14,1.6569
2006-06-15,3.931
2006-06-16,-1.1993
2006-06-19,-0.9337
2006-06-20,1.7908
2006-06-21,-0.5556
2006-06-22,-0.1862
2006-06-23,0.5597
2006-06-26,1.577
2006-06-27,-0.8219
2006-06-28,-0.0921
2006-06-29,0.9217
2006-06-30,-1.8265
2006-07-03,3.0698
2006-07-05,-2.0758
2006-07-06,-0.0922
2006-07-07,-0.369
2006-07-10,0.6481
2006-07-11,0.552
2006-07-12,0.0
2006-07-13,-3.6597
2006-07-14,-1.2346
2006-07-17,1.1538
2006-07-18,3.327
2006-07-19,0.92
2006-07-20,-3.1905
2006-07-21,-0.4708
2006-07-24,1.1353
2006-07-25,0.4677
2006-07-26,-0.3724
2006-07-27,0.3738
2006-07-28,1.1173
2006-07-31,-0.2762
2006-08-01,-1.2927
2006-08-02,-1.4967
2006-08-03,-3.7037
2006-08-04,1.1834
2006-08-07,-0.3899
2006-08-08,-0.6849
2006-08-09,-1.3793
2006-08-10,1.3986
2006-08-11,-1.4778
2006-08-14,-1.5
2006-08-15,0.4061
2006-08-16,1.3145
2006-08-17,0.5988
2006-08-18,0.9921
2006-08-21,-0.1965
2006-08-22,1.3780000000000001
2006-08-23,-0.0971
2006-08-24,-2.3324
2006-08-25,-0.199
2006-08-28,1.6949
2006-08-29,-0.4902
2006-08-30,2.069
2006-08-31,0.1931
2006-09-01,-1.1561
2006-09-05,2.1442
2006-09-06,-1.6221
2006-09-07,-0.9699
2006-09-08,0.0979
2006-09-11,0.0
2006-09-12,-0.8806
2006-09-13,1.8756
2006-09-14,-2.8101000000000003
2006-09-15,-1.0967
2006-09-18,0.6048
2006-09-19,0.2004
2006-09-20,-0.8
2006-09-21,-3.629
2006-09-22,2.3013
2006-09-25,-1.4315
2006-09-26,-0.5187
2006-09-27,-3.024
2006-09-28,2.3656
2006-09-29,1.7856999999999998
2006-10-02,-2.064
2006-10-03,2.0021
2006-10-04,1.5495999999999999
2006-10-05,0.3052
2006-10-06,0.4057
2006-10-09,7.5758
2006-10-10,-0.5634
2006-10-11,-3.0217
2006-10-12,1.7527
2006-10-13,-0.1914
2006-10-16,2.2052
2006-10-17,-0.8443
2006-10-18,1.4191
2006-10-19,1.2127
2006-10-20,-1.1982
2006-10-23,-1.2127
2006-10-24,1.0387
2006-10-25,1.215
2006-10-26,1.9391
2006-10-27,-1.6303999999999998
2006-10-30,1.7495
2006-10-31,-0.6335
2006-11-01,-3.2787
2006-11-02,6.4030000000000005
2006-11-03,-2.9204
2006-11-06,-1.1851
2006-11-07,1.107
2006-11-08,3.9234
2006-11-09,-0.2634
2006-11-10,0.4401
2006-11-13,0.7888
2006-11-14,0.8696
2006-11-15,0.431
2006-11-16,-1.1159
2006-11-17,-0.3472
2006-11-20,0.0
2006-11-21,0.6098
2006-11-22,0.8658
2006-11-24,-1.1159
2006-11-27,-2.1701
2006-11-28,-0.2662
2006-11-29,-0.089
2006-11-30,0.2671
2006-12-01,-2.4867
2006-12-04,1.9125999999999999
2006-12-05,0.4468
2006-12-06,-3.2918
2006-12-07,1.7479
2006-12-08,-0.4521
2006-12-11,3.1789
2006-12-12,-0.2641
2006-12-13,1.9417
2006-12-14,0.5195
2006-12-15,5.349
2006-12-18,-2.9591
2006-12-19,0.6278
2006-12-20,-2.1390000000000002
2006-12-21,1.275
2006-12-22,0.4496
2006-12-26,0.8953
2006-12-27,0.1775
2006-12-28,3.0115
2006-12-29,0.172
2007-01-03,0.0
2007-01-04,-1.5451000000000001
2007-01-05,-4.7079
2007-01-08,-1.6468
2007-01-09,0.093
2007-01-10,-1.3941
2007-01-11,0.5655
2007-01-12,0.5623
2007-01-16,-0.1864
2007-01-17,1.3072
2007-01-18,0.0922
2007-01-19,0.9208
2007-01-22,-1.4599
2007-01-23,1.6667
2007-01-24,1.5483
2007-01-25,-1.0762
2007-01-26,1.6319
2007-01-29,-1.9625
2007-01-30,0.0
2007-01-31,-0.273
2007-02-01,3.9234
2007-02-02,-0.6146
2007-02-05,0.7067
2007-02-06,1.3158
2007-02-07,1.7316
2007-02-08,-1.0213
2007-02-09,-1.8917000000000002
2007-02-12,-0.0876
2007-02-13,1.4912
2007-02-14,1.21
2007-02-15,-0.0854
2007-02-16,1.7949000000000002
2007-02-20,1.7631999999999999
2007-02-21,1.1551
2007-02-22,-1.9576
2007-02-23,-0.3328
2007-02-26,0.5008
2007-02-27,-2.0764
2007-02-28,0.5089
2007-03-01,-0.0844
2007-03-02,-4.8986
2007-03-05,-2.3091
2007-03-06,3.6364
2007-03-07,-0.8772
2007-03-08,-0.177
2007-03-09,0.6206
2007-03-12,0.6167
2007-03-13,-3.5902
2007-03-14,4.9046
2007-03-15,1.039
2007-03-16,2.9135
2007-03-19,1.0824
2007-03-20,2.7183
2007-03-21,2.6464
2007-03-22,0.625
2007-03-23,0.4658
2007-03-26,-2.7048
2007-03-27,-1.5091
2007-03-28,0.4032
2007-03-29,-1.5261
2007-03-30,-1.0604
2007-04-02,-0.4122
2007-04-03,0.0828
2007-04-04,-0.579
2007-04-05,0.1664
2007-04-09,3.4053
2007-04-10,3.1325
2007-04-11,-1.0903
2007-04-12,0.1575
2007-04-13,-2.7516
2007-04-16,0.2425
2007-04-17,-5.2419
2007-04-18,-2.0426
2007-04-19,-0.695
2007-04-20,1.6623
2007-04-23,1.8933
2007-04-24,-0.6757
2007-04-25,1.1905000000000001
2007-04-26,0.0
2007-04-27,-0.7563
2007-04-30,-0.6774
2007-05-01,-0.341
2007-05-02,0.6843
2007-05-03,0.5947
2007-05-04,-0.0845
2007-05-07,-0.0845
2007-05-08,-0.1692
2007-05-09,-2.2881
2007-05-10,-0.5204
2007-05-11,0.6103
2007-05-14,-0.26
2007-05-15,-1.8245
2007-05-16,1.2389000000000001
2007-05-17,-0.3497
2007-05-18,0.0877
2007-05-21,0.5259
2007-05-22,-0.5231
2007-05-23,0.4382
2007-05-24,-0.7853
2007-05-25,1.6711
2007-05-29,0.346
2007-05-30,0.0862
2007-05-31,0.1723
2007-06-01,0.5159
2007-06-04,0.941
2007-06-05,0.0
2007-06-06,0.9322
2007-06-07,-1.3434
2007-06-08,1.5319
2007-06-11,-0.7544
2007-06-12,-1.0135
2007-06-13,1.7065000000000001
2007-06-14,-0.5872
2007-06-15,1.0127
2007-06-18,1.0025
2007-06-19,0.579
2007-06-20,-0.9868
2007-06-21,0.0
2007-06-22,-1.8272
2007-06-25,0.5922
2007-06-26,-2.9436999999999998
2007-06-27,3.0329
2007-06-28,-0.1682
2007-06-29,-0.4212
2007-07-02,0.5076
2007-07-03,0.1684
2007-07-05,-0.2521
2007-07-06,1.7692
2007-07-09,-0.6623
2007-07-10,-3.0833
2007-07-11,1.7197
2007-07-12,1.437
2007-07-13,0.0
2007-07-16,-0.3333
2007-07-17,-1.1706
2007-07-18,-0.1692
2007-07-19,0.0847
2007-07-20,-1.1854
2007-07-23,-0.2571
2007-07-24,-0.7732
2007-07-25,0.2597
2007-07-26,-0.2591
2007-07-27,-1.9912999999999998
2007-07-30,-0.1767
2007-07-31,0.531
2007-08-01,-0.088
2007-08-02,-0.6167
2007-08-03,-0.7092
2007-08-06,-1.6964000000000001
2007-08-07,1.3624
2007-08-08,1.2545
2007-08-09,-2.7434
2007-08-10,-0.091
2007-08-13,0.8197
2007-08-14,-0.7227
2007-08-15,-0.455
2007-08-16,3.1079
2007-08-17,2.8369
2007-08-20,-2.2414
2007-08-21,0.7937
2007-08-22,1.3123
2007-08-23,-1.1226
2007-08-24,1.31
2007-08-27,1.2069
2007-08-28,-1.6183999999999998
2007-08-29,1.9912999999999998
2007-08-30,1.0187
2007-08-31,1.0084
2007-09-04,-0.0832
2007-09-05,-2.5812
2007-09-06,0.6838
2007-09-07,-2.292
2007-09-10,-0.0869
2007-09-11,0.7826
2007-09-12,-0.604
2007-09-13,3.3854
2007-09-14,-0.6717
2007-09-17,-1.7751000000000001
2007-09-18,0.9466
2007-09-19,1.7903
2007-09-20,-1.1724999999999999
2007-09-21,0.9322
2007-09-24,-1.1755
2007-09-25,-1.6143
2007-09-26,1.209
2007-09-27,0.4266
2007-09-28,-0.2549
2007-10-01,0.937
2007-10-02,0.5907
2007-10-03,-0.755
2007-10-04,0.5917
2007-10-05,0.4202
2007-10-08,-0.8368
2007-10-09,0.1688
2007-10-10,-0.5055
2007-10-11,-0.1693
2007-10-12,1.4419
2007-10-15,-0.0836
2007-10-16,0.0
2007-10-17,0.4184
2007-10-18,0.5
2007-10-19,-1.4925
2007-10-22,1.0101
2007-10-23,0.5
2007-10-24,-0.2488
2007-10-25,0.2494
2007-10-26,0.3317
2007-10-29,0.0
2007-10-30,-1.2397
2007-10-31,0.5858
2007-11-01,-1.8303
2007-11-02,-1.7797
2007-11-05,-1.6393
2007-11-06,-0.4386
2007-11-07,0.9692
2007-11-08,2.7051
2007-11-09,-0.6797
2007-11-12,-2.2241
2007-11-13,-0.6999
2007-11-14,5.3744
2007-11-15,-2.0903
2007-11-16,3.2451
2007-11-19,-3.2258
2007-11-20,-3.5897
2007-11-21,-2.305
2007-11-23,0.0907
2007-11-26,-4.9864
2007-11-27,2.5763
2007-11-28,2.7907
2007-11-29,-1.086
2007-11-30,-0.8234
2007-12-03,0.9225
2007-12-04,-1.4625
2007-12-05,1.2987
2007-12-06,2.7473
2007-12-07,0.8913
2007-12-10,-0.7951
2007-12-11,-2.6714
2007-12-12,0.366
2007-12-13,1.0027
2007-12-14,-1.8953
2007-12-17,-2.6679
2007-12-18,3.1191
2007-12-19,-0.3666
2007-12-20,2.4839
2007-12-21,0.2693
2007-12-24,1.0743
2007-12-26,0.0886
2007-12-27,-4.8673
2007-12-28,0.4651
2007-12-31,1.1111
2008-01-02,-2.8388
2008-01-03,-1.508
2008-01-04,0.0957
2008-01-07,-0.5736
2008-01-08,-2.3077
2008-01-09,2.2638
2008-01-10,1.4437
2008-01-11,-1.4231
2008-01-14,5.7748
2008-01-15,-3.7307
2008-01-16,3.2136
2008-01-17,-2.6557
2008-01-18,0.0941
2008-01-22,1.0338
2008-01-23,2.2326
2008-01-24,-1.8197999999999999
2008-01-25,1.3902
2008-01-28,0.5484
2008-01-29,-0.7273
2008-01-30,-2.8388
2008-01-31,2.9218
2008-02-01,0.641
2008-02-04,-0.273
2008-02-05,-4.0146
2008-02-06,0.6654
2008-02-07,1.983
2008-02-08,-2.4074
2008-02-11,0.0949
2008-02-12,0.5687
2008-02-13,0.8483
2008-02-14,-0.9346
2008-02-15,-1.1320999999999999
2008-02-19,-0.2863
2008-02-20,1.1482999999999999
2008-02-21,-3.0274
2008-02-22,-1.7561
2008-02-25,-0.1986
2008-02-26,4.9751
2008-02-27,2.4645
2008-02-28,-1.5726
2008-02-29,-2.4436
2008-03-03,-1.5413999999999999
2008-03-04,4.6967
2008-03-05,-0.3738
2008-03-06,-3.1895
2008-03-07,-0.1938
2008-03-10,-1.8447
2008-03-11,3.2641
2008-03-12,0.3831
2008-03-13,-0.1908
2008-03-14,-2.0076
2008-03-17,0.0
2008-03-18,4.3902
2008-03-19,-3.4579
2008-03-20,2.6137
2008-03-24,-0.566
2008-03-25,-1.0436
2008-03-26,-1.7258
2008-03-27,0.5854
2008-03-28,-1.5518999999999998
2008-03-31,2.4631
2008-04-01,3.0769
2008-04-02,-1.959
2008-04-03,1.9029
2008-04-04,0.9337
2008-04-07,0.7401
2008-04-08,-3.6731
2008-04-09,-0.858
2008-04-10,1.8269
2008-04-11,-1.322
2008-04-14,-2.2967
2008-04-15,-0.3918
2008-04-16,2.2616
2008-04-17,0.0
2008-04-18,1.7308
2008-04-21,-2.1739
2008-04-22,-0.3865
2008-04-23,0.582
2008-04-24,1.7358
2008-04-25,0.1896
2008-04-28,-0.3784
2008-04-29,0.095
2008-04-30,0.1898
2008-05-01,0.4735
2008-05-02,-0.4713
2008-05-05,-0.1894
2008-05-06,-0.5693
2008-05-07,-2.1947
2008-05-08,-0.4878
2008-05-09,0.098
2008-05-12,1.4691
2008-05-13,-0.7722
2008-05-14,-0.6809
2008-05-15,0.4897
2008-05-16,1.0721
2008-05-19,-0.4822
2008-05-20,-0.1938
2008-05-21,1.4563
2008-05-22,0.6699
2008-05-23,-0.5703
2008-05-27,0.478
2008-05-28,-0.1903
2008-05-29,0.0953
2008-05-30,0.0
2008-06-02,0.8571
2008-06-03,-0.9443
2008-06-04,1.9066
2008-06-05,0.1871
2008-06-06,0.3735
2008-06-09,-1.7673999999999999
2008-06-10,0.3788
2008-06-11,-1.4151
2008-06-12,0.1914
2008-06-13,0.9551
2008-06-16,1.2299
2008-06-17,-2.8037
2008-06-18,0.0
2008-06-19,1.3462
2008-06-20,-0.3795
2008-06-23,-0.381
2008-06-24,-0.6692
2008-06-25,1.7324000000000002
2008-06-26,-1.7974999999999999
2008-06-27,-0.289
2008-06-30,-0.3865
2008-07-01,0.291
2008-07-02,-3.4816
2008-07-03,0.9018
2008-07-07,-0.4965
2008-07-08,4.1916
2008-07-09,-4.023
2008-07-10,1.2974
