ticker,III US Equity
2007-07-11,0.3968
2007-07-12,1.9763
2007-07-13,-1.5504
2007-07-16,0.0
2007-07-17,-0.1312
2007-07-18,0.5256
2007-07-19,-0.6536
2007-07-20,0.2632
2007-07-23,-0.6562
2007-07-24,0.0
2007-07-25,0.2642
2007-07-26,-0.2635
2007-07-27,0.0
2007-07-30,0.0
2007-07-31,0.7926
2007-08-01,0.0
2007-08-02,-0.6553
2007-08-03,0.2639
2007-08-06,-0.2632
2007-08-07,0.6596
2007-08-08,1.9659
2007-08-09,-1.5424
2007-08-10,-0.7833
2007-08-13,0.1316
2007-08-14,-1.4455
2007-08-15,0.6667
2007-08-16,1.7219
2007-08-17,-0.2604
2007-08-20,-0.5222
2007-08-21,-0.2625
2007-08-22,0.2632
2007-08-23,0.2625
2007-08-24,0.7853
2007-08-27,-1.4285999999999999
2007-08-28,0.1318
2007-08-29,1.1842
2007-08-30,-0.5202
2007-08-31,-0.915
2007-09-04,0.2639
2007-09-05,-0.5263
2007-09-06,1.7196
2007-09-07,-0.2601
2007-09-10,-0.9126
2007-09-11,1.1842
2007-09-12,-0.9103
2007-09-13,-0.3937
2007-09-14,0.3953
2007-09-17,-0.6562
2007-09-18,2.7741
2007-09-19,-1.0283
2007-09-20,-1.4285999999999999
2007-09-21,0.2635
2007-09-24,-0.7884
2007-09-25,2.7815
2007-09-26,0.9021
2007-09-27,0.1277
2007-09-28,-2.4234999999999998
2007-10-01,2.7451
2007-10-02,0.1272
2007-10-03,-1.5248
2007-10-04,-2.7096999999999998
2007-10-05,1.3263
2007-10-08,-0.9162
2007-10-09,3.0383
2007-10-10,-1.7949000000000002
2007-10-11,0.3916
2007-10-12,-0.3901
2007-10-15,0.2611
2007-10-16,-1.0417
2007-10-17,0.1316
2007-10-18,0.0
2007-10-19,-1.3141
2007-10-22,0.6658
2007-10-23,-0.1323
2007-10-24,0.7947
2007-10-25,0.2628
2007-10-26,0.2621
2007-10-29,-0.915
2007-10-30,0.2639
2007-10-31,-0.7895
2007-11-01,-1.1936
2007-11-02,0.2685
2007-11-05,-0.2677
2007-11-06,0.0
2007-11-07,-0.1342
2007-11-08,1.2097
2007-11-09,0.664
2007-11-12,-0.7916
2007-11-13,-6.516
2007-11-14,0.9957
2007-11-15,-0.8451
2007-11-16,2.2727
2007-11-19,-0.2778
2007-11-20,-0.9749
2007-11-21,-1.2658
2007-11-23,0.0
2007-11-26,-0.9972
2007-11-27,-0.2878
2007-11-28,-1.0101
2007-11-29,-2.1866
2007-11-30,0.2981
2007-12-03,-3.4175
2007-12-04,-3.8462
2007-12-05,-1.76
2007-12-06,0.1629
2007-12-07,0.0
2007-12-10,0.813
2007-12-11,2.4194
2007-12-12,1.1024
2007-12-13,1.2461
2007-12-14,3.2308
2007-12-17,-0.7452
2007-12-18,0.0
2007-12-19,-0.1502
2007-12-20,-1.6541000000000001
2007-12-21,3.6696999999999997
2007-12-24,-0.1475
2007-12-26,0.4431
2007-12-27,-1.6176
2007-12-28,0.1495
2007-12-31,2.2388
2008-01-02,-6.5693
2008-01-03,-1.875
2008-01-04,-0.4777
2008-01-07,1.6
2008-01-08,-2.3622
2008-01-09,-0.6452
2008-01-10,0.487
2008-01-11,-4.0388
2008-01-14,-1.8519
2008-01-15,-0.5146
2008-01-16,1.5516999999999999
2008-01-17,-0.6791
2008-01-18,-1.1966
2008-01-22,-1.0381
2008-01-23,0.5245
2008-01-24,-1.0435
2008-01-25,-1.4060000000000001
2008-01-28,1.0695000000000001
2008-01-29,0.3527
2008-01-30,-1.4060000000000001
2008-01-31,3.2086
2008-02-01,4.6632
2008-02-04,1.4851
2008-02-05,-0.9756
2008-02-06,-1.8062
2008-02-07,1.0033
2008-02-08,-0.9934
2008-02-11,-0.5017
2008-02-12,-1.0084
2008-02-13,0.1698
2008-02-14,-2.5423999999999998
2008-02-15,0.5217
2008-02-19,-3.6332
2008-02-20,1.6158000000000001
2008-02-21,-1.5901
2008-02-22,-0.3591
2008-02-25,0.1802
2008-02-26,-0.5396
2008-02-27,1.8083
2008-02-28,-1.421
2008-02-29,-3.6036
2008-03-03,0.1869
2008-03-04,-1.306
2008-03-05,2.0794
2008-03-06,-7.4074
2008-03-07,-3.0
2008-03-10,0.2062
2008-03-11,0.2058
2008-03-12,-1.0267
2008-03-13,-1.4523
2008-03-14,2.1053
2008-03-17,4.7423
2008-03-18,0.3937
2008-03-19,2.549
2008-03-20,-1.1472
2008-03-24,1.5474
2008-03-25,3.8095
2008-03-26,-1.1009
2008-03-27,-2.5974
2008-03-28,-2.0952
2008-03-31,0.3891
2008-04-01,2.3256
2008-04-02,0.0
2008-04-03,-0.5682
2008-04-04,-2.2857
2008-04-07,-1.5594999999999999
2008-04-08,-1.5842
2008-04-09,-0.6036
2008-04-10,-0.8097
2008-04-11,1.0204
2008-04-14,0.404
2008-04-15,0.8048
2008-04-16,3.3932
2008-04-17,-1.5444
2008-04-18,0.1961
2008-04-21,-0.9785
2008-04-22,-0.3953
2008-04-23,-0.3968
2008-04-24,2.988
2008-04-25,-0.3868
2008-04-28,1.3592
2008-04-29,-2.8736
2008-04-30,2.1696
2008-05-01,-1.5444
2008-05-02,-1.3725
2008-05-05,-0.3976
2008-05-06,3.7923999999999998
2008-05-07,-3.8462
2008-05-08,-1.0
2008-05-09,-0.6061
2008-05-12,2.6423
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,-2.3762
2008-05-16,-1.217
2008-05-19,-1.232
2008-05-20,-0.2079
2008-05-21,0.2083
2008-05-22,4.158
2008-05-23,-3.7923999999999998
2008-05-27,2.4896
2008-05-28,1.0121
2008-05-29,1.6032
2008-05-30,-3.9448
2008-06-02,1.4374
2008-06-03,-1.8218999999999999
2008-06-04,-2.6804
2008-06-05,2.3305
2008-06-06,-3.1056
2008-06-09,2.3504
2008-06-10,1.6701000000000001
2008-06-11,-2.8747
2008-06-12,1.4799
2008-06-13,1.25
2008-06-16,1.2346
2008-06-17,-0.4065
2008-06-18,0.6122
2008-06-19,-0.6085
2008-06-20,-0.2041
2008-06-23,0.0
2008-06-24,-1.8405
2008-06-25,1.875
2008-06-26,0.0
2008-06-27,-4.499
2008-06-30,2.7837
2008-07-01,-0.625
2008-07-02,-0.6289
2008-07-03,-0.8439
2008-07-07,-3.8298
2008-07-08,-0.6637
2008-07-09,-0.8909
2008-07-10,-0.8989
2008-07-11,-0.4535
2008-07-14,1.8223
2008-07-15,-0.2237
2008-07-16,-4.0359
2008-07-17,-1.1682
2008-07-18,-0.4728
2008-07-21,0.4751
2008-07-22,0.4728
2008-07-23,1.1764999999999999
2008-07-24,0.0
2008-07-25,-0.4651
2008-07-28,-0.4673
2008-07-29,0.2347
2008-07-30,0.2342
2008-07-31,-0.4673
2008-08-01,0.939
2008-08-04,-0.2326
2008-08-05,6.7599
2008-08-06,-0.655
2008-08-07,0.2198
2008-08-08,1.0965
2008-08-11,-0.2169
2008-08-12,6.3043
2008-08-13,0.0
2008-08-14,0.818
2008-08-15,1.4199
2008-08-18,0.4
2008-08-19,0.1992
2008-08-20,0.0
2008-08-21,-1.1928
2008-08-22,0.4024
2008-08-25,-0.2004
2008-08-26,-0.4016
2008-08-27,0.8065
2008-08-28,-1.4
2008-08-29,0.0
2008-09-02,1.217
2008-09-03,0.2004
2008-09-04,0.0
2008-09-05,-1.0
2008-09-08,0.0
2008-09-09,-0.8081
2008-09-10,1.0183
2008-09-11,1.0081
2008-09-12,-1.7964
2008-09-15,1.626
2008-09-16,-3.0
2008-09-17,-2.6804
2008-09-18,6.3559
2008-09-19,-0.3984
2008-09-22,-0.4
2008-09-23,-0.6024
2008-09-24,0.0
2008-09-25,0.202
2008-09-26,-1.2097
2008-09-29,-2.2449
2008-09-30,2.2965
2008-10-01,2.0408
2008-10-02,1.0
2008-10-03,-5.1485
2008-10-06,-2.9228
2008-10-07,-1.9355
2008-10-08,-12.7193
2008-10-09,-8.2915
2008-10-10,13.4247
2008-10-13,0.4831
2008-10-14,-2.6442
2008-10-15,2.4691
2008-10-16,-8.6747
2008-10-17,-3.9577999999999998
2008-10-20,-3.5714
2008-10-21,-5.9829
2008-10-22,-1.5152
2008-10-23,-4.3077
2008-10-24,-4.1801
2008-10-27,-8.7248
2008-10-28,-1.1029
2008-10-29,-1.487
2008-10-30,1.5093999999999999
2008-10-31,2.2305
2008-11-03,4.0
2008-11-04,7.3427
2008-11-05,0.9772
2008-11-06,-1.2903
2008-11-07,-2.6144
2008-11-10,2.6846
2008-11-11,0.6536
2008-11-12,0.6494
2008-11-13,-0.6452
2008-11-14,0.0
2008-11-17,2.2727
2008-11-18,-1.9048
2008-11-19,-2.2654
2008-11-20,1.9868000000000001
2008-11-21,0.0
2008-11-24,-1.9481000000000002
2008-11-25,0.9934
2008-11-26,0.9836
2008-11-28,0.0
2008-12-01,1.6234
2008-12-02,1.9169
2008-12-03,0.0
2008-12-04,-2.8213
2008-12-05,1.9355
2008-12-08,-1.8987
2008-12-09,4.1935
2008-12-10,-1.548
2008-12-11,0.9434
2008-12-12,-0.3115
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,1.5625
2008-12-18,1.2308
2008-12-19,-0.304
2008-12-22,-0.9146
2008-12-23,-2.4615
2008-12-24,1.5773000000000001
2008-12-26,1.5528
2008-12-29,-1.8349
2008-12-30,8.411200000000001
2008-12-31,-2.2989
2009-01-02,-2.9412000000000003
2009-01-05,-4.5455
2009-01-06,0.0
2009-01-07,0.0
2009-01-08,-1.2698
2009-01-09,1.1314
2009-01-12,-1.1188
2009-01-13,1.2862
2009-01-14,-5.0794
2009-01-15,-1.0033
2009-01-16,-1.6892
2009-01-21,5.8419
2009-01-22,2.2727
2009-01-23,0.0
2009-01-26,0.0
2009-01-28,-0.3175
2009-01-29,-1.2739
2009-01-30,3.2258
2009-02-02,-1.5625
2009-02-03,-2.8571
2009-02-04,-7.1895
2009-02-05,-0.3521
2009-02-06,2.4735
2009-02-09,-2.4138
2009-02-10,6.0071
2009-02-11,0.0
2009-02-12,4.6667
2009-02-13,0.3185
2009-02-17,-3.1746
2009-02-18,4.2623
2009-02-19,2.8302
2009-02-20,6.422
2009-02-23,-2.2989
2009-02-24,-4.4118
2009-02-25,-1.5385
2009-02-26,6.875
2009-02-27,-7.0175
2009-03-02,-8.805
2009-03-03,0.0
2009-03-04,-3.4483
2009-03-05,1.0714
2009-03-06,8.1272
2009-03-09,-5.5556
2009-03-10,-2.0761
2009-03-11,1.4134
2009-03-12,-1.3937
2009-03-13,0.3534
2009-03-16,-0.3521
2009-03-17,0.3534
2009-03-18,-0.3521
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,4.2403
2009-03-24,-4.0678
2009-03-25,1.0601
2009-03-26,0.6993
2009-03-27,2.4306
2009-03-30,1.3559
2009-03-31,2.6756
2009-04-01,-1.3029
2009-04-02,2.3102
2009-04-03,0.0
2009-04-06,-2.5806
2009-04-07,0.6623
2009-04-08,-1.3158
2009-04-09,-3.0
2009-04-13,3.0928
2009-04-14,0.0
2009-04-15,0.0
2009-04-16,-2.0
2009-04-17,0.0
2009-04-20,0.3359
2009-04-21,-2.3687
2009-04-22,2.4306
2009-04-23,-2.3729
2009-04-27,1.7361
2009-04-28,0.6826
2009-04-29,1.6949
2009-04-30,-1.0
2009-05-01,2.6936
2009-05-04,-1.6393
2009-05-05,-0.3333
2009-05-06,-0.3344
2009-05-07,-1.0067
2009-05-08,0.0
2009-05-11,-4.0678
2009-05-12,-1.7668
2009-05-13,6.8345
2009-05-14,1.0101
2009-05-15,0.0
2009-05-19,0.0
2009-05-20,0.0
2009-05-21,1.1667
2009-05-22,-2.8007
2009-05-26,1.3559
2009-05-27,-2.6756
2009-05-28,-4.8067
2009-05-29,-0.7265
2009-06-01,1.4545
2009-06-02,-5.7348
2009-06-03,2.6616
2009-06-04,-1.8519
2009-06-05,0.0
2009-06-08,6.7925
2009-06-09,-2.8269
2009-06-10,6.1818
2009-06-11,16.7808
2009-06-12,-0.5865
2009-06-15,-2.6549
2009-06-16,0.0
2009-06-17,3.0303
2009-06-18,2.6471
2009-06-19,6.5903
2009-06-22,-1.8817
2009-06-23,-8.7671
2009-06-24,-0.3003
2009-06-25,0.9036
2009-06-26,5.6716
2009-06-29,-15.2542
2009-06-30,0.3333
2009-07-01,-0.9967
2009-07-02,-8.3893
2009-07-06,-4.3956
2009-07-07,-0.3831
2009-07-08,3.8462
2009-07-09,-2.5926
2009-07-10,3.0418
2009-07-13,-0.369
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,1.8519
2009-07-17,2.9091
2009-07-20,1.4134
2009-07-21,4.5296
2009-07-22,0.6667
2009-07-23,2.9801
2009-07-24,1.9293
2009-07-27,4.4164
2009-07-28,0.3021
2009-07-29,4.2169
2009-07-30,2.6012
2009-07-31,-1.6901000000000002
2009-08-03,0.5731
2009-08-04,-0.2849
2009-08-05,-2.0
2009-08-06,-2.0408
2009-08-07,3.2738
2009-08-10,0.0
2009-08-11,-0.2882
2009-08-12,8.0925
2009-08-13,-0.2674
2009-08-14,-4.2895
2009-08-17,1.1204
2009-08-18,3.3241
2009-08-19,1.3405
2009-08-20,1.3228
2009-08-21,-0.2611
2009-08-24,1.3089
2009-08-25,3.3592
2009-08-26,0.25
2009-08-27,0.9975
2009-08-28,-1.9752999999999998
2009-08-31,0.2519
2009-09-01,-2.7638
2009-09-02,2.8424
2009-09-03,0.7538
2009-09-04,-0.4988
2009-09-08,-2.5063
2009-09-09,-2.3136
2009-09-10,4.2105
2009-09-11,-1.5152
2009-09-14,0.5128
2009-09-15,1.7856999999999998
2009-09-16,3.5088
2009-09-17,-0.9685
2009-09-18,0.7335
2009-09-21,-2.1845
2009-09-22,0.9926
2009-09-23,-2.7027
2009-09-24,4.0404
2009-09-25,-3.3981
2009-09-28,-0.5025
2009-09-29,-0.7576
2009-09-30,1.5267
2009-10-01,-4.7619
2009-10-02,-1.3158
2009-10-05,-1.8667
2009-10-06,0.8152
2009-10-07,0.0
2009-10-08,-2.1563
2009-10-09,7.438
2009-10-12,-2.3077
2009-10-13,-2.0997
2009-10-14,5.8981
2009-10-15,-6.5823
2009-10-16,2.439
2009-10-19,-1.0582
2009-10-20,-1.0695000000000001
2009-10-21,0.2703
2009-10-22,3.7736
2009-10-23,-1.2987
2009-10-26,-3.6842
2009-10-27,0.5464
2009-10-28,-3.2609
2009-10-29,-0.2809
2009-10-30,1.4085
2009-11-02,-1.9444
2009-11-03,-0.8499
2009-11-04,-4.8571
2009-11-05,-1.2012
2009-11-06,-3.3435
2009-11-09,0.9434
2009-11-10,5.9190000000000005
2009-11-11,3.8235
2009-11-12,-3.6827
2009-11-13,3.5294
2009-11-16,-4.8295
2009-11-17,-2.3881
2009-11-18,-3.3639
2009-11-19,-0.9494
2009-11-20,7.0288
2009-11-23,1.4925
2009-11-24,-4.7059
2009-11-25,-1.2346
2009-11-27,-3.125
2009-11-30,3.871
2009-12-01,2.795
2009-12-02,1.2085
2009-12-03,-5.3731
2009-12-04,5.9937000000000005
2009-12-07,0.2976
2009-12-08,-6.8248999999999995
2009-12-09,0.3185
2009-12-10,-1.9048
2009-12-11,-2.589
2009-12-14,-1.9933999999999998
2009-12-15,-3.0508
2009-12-16,4.1958
2009-12-17,0.0
2009-12-18,8.0537
2009-12-21,0.3106
2009-12-22,-5.8824
2009-12-23,2.6316
2009-12-24,1.9231
2009-12-28,3.4591
2009-12-29,-4.8632
2009-12-30,-3.1949
2009-12-31,4.6205
2010-01-04,4.1009
2010-01-05,-5.1515
2010-01-06,-1.278
2010-01-07,5.8252
2010-01-08,3.6696999999999997
2010-01-11,-6.4897
2010-01-12,1.5773000000000001
2010-01-13,-0.6211
2010-01-14,0.9375
2010-01-15,-0.3096
2010-01-19,0.9317
2010-01-20,1.2308
2010-01-21,-1.2158
2010-01-22,-0.9231
2010-01-25,2.795
2010-01-26,-1.2085
2010-01-27,3.6696999999999997
2010-01-28,2.0649
2010-01-29,4.9133
2010-02-01,2.4793
2010-02-02,-6.4516
2010-02-03,-3.1609
2010-02-04,-2.6706
2010-02-05,4.2683
2010-02-08,-5.5556
2010-02-09,4.9536
2010-02-10,-2.9499
2010-02-11,0.0
2010-02-12,-0.304
2010-02-16,2.7439
2010-02-17,-1.1869
2010-02-18,-4.2042
2010-02-19,-2.1944
2010-02-22,0.0
2010-02-23,-0.641
2010-02-24,-0.3226
2010-02-25,-1.9417
2010-02-26,-1.9802
2010-03-01,10.4377
2010-03-02,5.4878
2010-03-03,-1.7341
2010-03-04,1.1764999999999999
2010-03-05,0.2907
2010-03-08,-1.4493
2010-03-09,4.7059
2010-03-10,3.0899
2010-03-11,-0.2725
2010-03-12,-3.2787
2010-03-15,-0.565
2010-03-16,-1.1364
2010-03-17,1.7241
2010-03-18,-1.1299
2010-03-19,2.5714
2010-03-22,-0.2786
2010-03-23,0.5587
2010-03-24,-3.3333
2010-03-25,0.2874
2010-03-26,-0.5731
2010-03-29,1.1527
2010-03-30,-0.8547
2010-03-31,-2.0115
2010-04-01,0.0
2010-04-05,2.6393
2010-04-06,-2.2857
2010-04-07,0.8772
2010-04-08,-1.1594
2010-04-09,1.173
2010-04-12,-0.8696
2010-04-13,-0.5848
2010-04-14,2.9412000000000003
2010-04-15,0.0
2010-04-16,-2.5714
2010-04-19,2.346
2010-04-20,0.2865
2010-04-21,-0.2857
2010-04-22,0.2865
2010-04-23,0.0
2010-04-26,-1.1429
2010-04-27,0.289
2010-04-28,0.8646
2010-04-29,1.4285999999999999
2010-04-30,-3.0986
2010-05-03,0.8721
2010-05-04,-1.4409
2010-05-05,-2.0468
2010-05-06,-2.0896
2010-05-07,-1.2195
2010-05-10,3.7037
2010-05-11,-2.6786
2010-05-12,1.2232
2010-05-13,0.3021
2010-05-14,-2.7108
2010-05-17,-1.548
2010-05-18,0.9434
2010-05-19,-3.4268
2010-05-20,-2.9032
2010-05-21,-1.9933999999999998
2010-05-24,-7.7966
2010-05-25,-5.1471
2010-05-26,-1.1628
2010-05-27,2.7451
2010-05-28,-2.2901
2010-06-01,1.5625
2010-06-02,6.5385
2010-06-03,-3.6101
2010-06-04,-8.6142
2010-06-07,0.0
2010-06-08,-5.3279
2010-06-09,1.2987
2010-06-10,4.7009
2010-06-11,-3.6734999999999998
2010-06-14,-1.6949
2010-06-15,-3.4483
2010-06-16,14.732099999999999
2010-06-17,2.3346
2010-06-18,-3.4221
2010-06-21,-0.7874
2010-06-22,-3.9683
2010-06-23,-2.4793
2010-06-24,-4.2373
2010-06-25,-1.7699
2010-06-28,0.4505
2010-06-29,-8.0717
2010-06-30,-2.439
2010-07-01,2.5
2010-07-02,-3.4146
2010-07-06,-6.5657
2010-07-07,0.5405
2010-07-08,10.2151
2010-07-09,-0.4878
2010-07-12,-0.0061
2010-07-13,-2.9352
2010-07-14,-1.5152
2010-07-15,-2.0513
2010-07-16,-1.0471
2010-07-19,0.5291
2010-07-20,-1.0526
2010-07-21,0.0
2010-07-22,-2.1277
2010-07-23,10.3261
2010-07-26,3.9409
2010-07-27,-7.5829
2010-07-28,7.1795
2010-07-29,2.3923
2010-07-30,0.4673
2010-08-02,1.8605
2010-08-03,-9.589
2010-08-04,-4.5455
2010-08-05,0.2546
2010-08-06,1.3293
2010-08-09,-1.0417
2010-08-10,-1.0526
2010-08-11,-9.5745
2010-08-12,-11.1765
2010-08-13,-1.9868000000000001
2010-08-16,1.3514
2010-08-17,-3.3333
2010-08-18,3.4483
2010-08-19,0.6667
2010-08-20,1.3245
2010-08-23,-1.9607999999999999
2010-08-24,-5.3333
2010-08-25,-1.4085
2010-08-26,4.2857
2010-08-27,0.6849
2010-08-30,0.0
2010-08-31,2.0408
2010-09-01,2.0
2010-09-02,-0.6536
2010-09-03,0.6579
2010-09-07,-1.3072
2010-09-08,0.6623
2010-09-09,-1.3158
2010-09-10,1.3333
2010-09-13,6.5789
2010-09-14,-4.321
2010-09-15,-3.2258
2010-09-16,-0.6667
2010-09-17,-8.0537
2010-09-20,2.5547
2010-09-21,-4.6263
2010-09-22,5.9701
2010-09-23,14.0845
2010-09-24,0.0
2010-09-27,0.0
2010-09-28,3.0864
2010-09-29,8.3832
2010-09-30,-1.105
2010-10-01,1.6760000000000002
2010-10-04,0.7795
2010-10-05,-1.8639000000000001
2010-10-06,-1.1111
2010-10-07,-1.6854
2010-10-08,1.7214
2010-10-11,2.8018
2010-10-12,-2.7321999999999997
2010-10-13,1.1166
2010-10-14,6.6741
2010-10-15,6.7708
2010-10-18,-3.4146
2010-10-19,-5.5556
2010-10-20,3.7433
2010-10-21,-1.5464
2010-10-22,-6.8063
2010-10-25,6.1798
2010-10-26,0.5291
2010-10-27,-2.6316
2010-10-28,-2.1622
2010-10-29,2.2099
2010-11-01,0.0
2010-11-02,-1.0811
2010-11-03,0.5464
2010-11-04,4.3478
2010-11-05,7.2917
2010-11-08,1.4563
2010-11-09,2.8708
2010-11-10,-6.0465
2010-11-11,2.4752
2010-11-12,0.0
2010-11-15,2.8986
2010-11-16,-1.8779
2010-11-17,1.9139
2010-11-18,0.939
2010-11-19,2.3256
2010-11-22,2.2727
2010-11-23,-7.1111
2010-11-24,3.8278
2010-11-26,2.765
2010-11-29,-0.8969
2010-11-30,0.0
2010-12-01,-3.6199
2010-12-02,0.4695
2010-12-03,-3.7382999999999997
2010-12-06,-3.8773999999999997
2010-12-07,5.0439
2010-12-08,-3.3654
2010-12-09,-2.4876
2010-12-10,-0.5102
2010-12-13,-5.1282
2010-12-14,2.1622
2010-12-15,-0.5291
2010-12-16,0.0
2010-12-17,-1.0638
2010-12-20,-3.2258
2010-12-21,4.4444
2010-12-22,3.1915
2010-12-23,-1.0309
2010-12-27,-2.0833
2010-12-28,2.1277
2010-12-29,7.8125
2010-12-30,-0.9662
2010-12-31,0.9756
2011-01-03,3.8647
2011-01-04,6.0465
2011-01-05,-6.1404
2011-01-06,-0.9346
2011-01-07,0.9434
2011-01-10,-2.3364
2011-01-11,-0.9569
2011-01-12,3.8647
2011-01-13,-3.7209
2011-01-14,4.3478
2011-01-18,-0.9259
2011-01-19,-1.8692
2011-01-20,-6.1905
2011-01-21,-0.5076
2011-01-24,-2.0408
2011-01-25,1.5625
2011-01-26,1.0256
2011-01-27,-2.0305
2011-01-28,1.0363
2011-01-31,-2.0513
2011-02-01,5.2356
2011-02-02,-1.4925
2011-02-03,-1.5152
2011-02-04,1.0256
2011-02-07,-0.5076
2011-02-08,-1.5306
2011-02-09,-1.5544
2011-02-10,0.5263
2011-02-11,6.8063
2011-02-14,5.3922
2011-02-15,3.7209
2011-02-16,0.4484
2011-02-17,0.4464
2011-02-18,2.2222
2011-02-22,-1.7391
2011-02-23,-0.885
2011-02-24,0.452
2011-02-25,1.3277
2011-02-28,-1.7544
2011-03-01,0.8929
2011-03-02,0.4425
2011-03-03,1.3216
2011-03-04,-0.4348
2011-03-07,1.31
2011-03-08,3.4483
2011-03-09,0.0
2011-03-10,-1.25
2011-03-11,-4.2194
2011-03-14,-1.3216
2011-03-15,-3.5714
2011-03-16,1.8519
2011-03-17,-1.3636
2011-03-18,-0.9217
2011-03-21,2.3256
2011-03-22,-0.0682
2011-03-23,-0.3866
2011-03-24,0.4566
2011-03-25,-0.9091
2011-03-28,-1.3761
2011-03-29,1.3953
2011-03-30,1.3761
2011-03-31,-0.905
2011-04-01,1.8265
2011-04-04,0.0
2011-04-05,3.1390000000000002
2011-04-06,3.0435
2011-04-07,-3.3755
2011-04-08,3.0568
2011-04-11,-2.1133
2011-04-12,-1.7368999999999999
2011-04-13,-0.4405
2011-04-14,0.4425
2011-04-15,0.8811
2011-04-18,-0.8734
2011-04-19,-0.4405
2011-04-20,-0.4425
2011-04-21,-0.4444
2011-04-25,-0.8929
2011-04-26,0.4505
2011-04-27,0.4484
2011-04-28,4.0179
2011-04-29,0.0
2011-05-02,0.8584
2011-05-03,-4.6809
2011-05-04,1.3393
2011-05-05,0.0
2011-05-06,1.3216
2011-05-09,0.4348
2011-05-10,-4.7619
2011-05-11,1.8182
2011-05-12,-2.6786
2011-05-13,-0.4587
2011-05-16,0.4608
2011-05-17,-2.7523
2011-05-18,-0.9434
2011-05-19,-1.9048
2011-05-20,-0.4854
2011-05-23,2.439
2011-05-24,-3.3333
2011-05-25,-0.9852
2011-05-26,4.4776
2011-05-27,-1.4285999999999999
2011-05-31,-2.8986
2011-06-01,0.995
2011-06-02,-2.9557
2011-06-03,-1.0152
2011-06-06,2.5641
2011-06-07,-5.0
2011-06-08,0.0
2011-06-09,-0.5263
2011-06-10,-0.5291
2011-06-13,-6.9149
2011-06-14,2.8571
2011-06-15,-0.5556
2011-06-16,1.1173
2011-06-17,1.6575
2011-06-20,-5.9783
2011-06-21,5.2023
2011-06-22,-3.2967
2011-06-23,-4.5455
2011-06-24,7.7381
2011-06-27,-1.105
2011-06-28,-0.5587
2011-06-29,-1.1236
2011-06-30,0.5682
2011-07-01,0.0
2011-07-05,-4.5198
2011-07-06,1.1834
2011-07-07,1.7544
2011-07-08,-1.1494
2011-07-11,-6.9767
2011-07-12,-3.125
2011-07-13,-3.2258
2011-07-14,-2.0
2011-07-15,-4.0816
2011-07-18,8.5106
2011-07-19,4.5752
2011-07-20,-5.625
