ticker,GSRX US Equity
2017-08-02,36.6667
2017-08-04,14.6341
2017-08-07,23.4043
2017-08-08,3.4483
2017-08-09,26.6667
2017-08-10,-2.3684
2017-08-14,-29.9191
2017-08-15,-3.4615
2017-08-16,11.5538
2017-08-17,-7.1429
2017-08-18,7.6923
2017-08-22,-10.7143
2017-08-28,-4.0
2017-08-29,4.1667
2017-08-30,-2.0
2017-08-31,-2.449
2017-09-01,0.4184
2017-09-05,-4.1667
2017-09-08,-0.4348
2017-09-12,0.0
2017-09-15,-3.9301
2017-09-21,-2.2727
2017-09-22,0.0
2017-09-27,0.0
2017-09-29,2.3256
2017-10-02,0.0
2017-10-04,0.0009
2017-10-09,-4.5463000000000005
2017-10-10,4.7619
2017-10-11,-4.5455
2017-10-12,-4.7619
2017-10-13,-15.0
2017-10-18,-40.0
2017-10-19,-3.3333
2017-10-23,1.4199
2017-10-24,5.0
2017-10-26,9.5238
2017-10-27,8.6957
2017-10-30,4.0
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,3.8462
2017-11-06,-3.7037
2017-11-08,-3.8462
2017-11-09,4.0
2017-11-10,-11.538499999999999
2017-11-16,0.0
2017-11-27,0.0
2017-12-08,-21.7391
2017-12-11,0.0
2017-12-13,16.6667
2017-12-15,9.5238
2017-12-19,0.0
2017-12-20,-3.4783
2017-12-21,0.0
2017-12-22,3.6036
2017-12-27,-3.4783
2017-12-29,-9.9099
2018-01-02,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,14.8
2018-01-10,-10.277
2018-01-11,-12.8172
2018-01-12,28.0624
2018-01-16,0.0
2018-01-18,0.0
2018-01-22,0.0
2018-01-24,-12.0
2018-02-06,-24.5059
2018-02-09,30.8901
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,-3.0
2018-02-16,-0.2062
2018-02-20,-1.8595000000000002
2018-02-21,2.1053
2018-02-22,3.0928
2018-02-23,5.0
2018-02-26,-5.619
2018-02-28,-1.11
2018-03-01,-3.0612
2018-03-06,5.2632
2018-03-07,-5.0
2018-03-08,5.2632
2018-03-14,0.0
2018-03-16,-5.0
2018-03-19,0.0
2018-03-21,-2.7368
2018-03-22,8.2251
2018-03-23,15.0
2018-03-26,0.0
2018-03-27,-13.913
2018-03-28,15.1515
2018-03-29,-12.2807
2018-04-02,15.0
2018-04-03,0.0
2018-04-05,0.0
2018-04-06,-0.1739
2018-04-17,0.1742
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,-3.4783
2018-04-27,0.0
2018-05-08,-9.9099
2018-05-10,4.0
2018-05-11,10.5769
2018-05-15,-4.3496
2018-05-18,-0.9073
2018-05-22,-8.2569
2018-05-29,9.998
2018-05-30,-9.0893
2018-06-01,0.0
2018-06-04,-7.0
2018-06-05,2.1505
2018-06-06,0.0
2018-06-07,-2.1053
2018-06-11,-7.5269
2018-06-12,-6.9767
2018-06-13,2.5
2018-06-14,-3.6585
2018-06-15,-17.7215
2018-06-18,7.0769
2018-06-19,3.4483
2018-06-20,-22.2222
2018-06-21,0.0
2018-06-22,7.1429
2018-06-25,16.6667
2018-06-26,5.7143
2018-06-27,-12.1622
2018-06-28,12.3077
2018-06-29,-1.3699
2018-07-02,-16.6667
2018-07-03,0.3333
2018-07-05,14.6179
2018-07-06,0.0
2018-07-09,-4.3478
2018-07-10,-0.6061
2018-07-11,-2.439
2018-07-12,-5.9375
2018-07-13,5.3156
2018-07-16,-2.2082
2018-07-17,6.4516
2018-07-18,-6.0606
2018-07-19,-2.5806
2018-07-20,-0.6623
2018-07-23,-9.6333
2018-07-24,-15.1605
2018-07-25,-13.0435
2018-07-26,-3.5
2018-07-27,3.2641999999999998
2018-07-30,-2.1576
2018-07-31,-8.2051
2018-08-01,11.7318
2018-08-02,0.5
2018-08-03,4.4776
2018-08-06,2.3810000000000002
2018-08-07,-6.9767
2018-08-08,13.0
2018-08-09,-2.6549
2018-08-10,-4.5455
2018-08-13,1.9048
2018-08-14,-6.5421
2018-08-15,-1.0
2018-08-16,6.0606
2018-08-17,-3.5238
2018-08-20,-6.2192
2018-08-21,5.7895
2018-08-22,-0.4975
2018-08-23,-4.5
2018-08-24,6.0209
2018-08-27,-6.1728
2018-08-28,7.3684
2018-08-29,-9.3137
2018-08-30,-2.7027
2018-08-31,-5.5556
2018-09-04,3.5294
2018-09-05,1.7045
2018-09-06,-2.2346
2018-09-10,-2.8571
2018-09-11,2.9412000000000003
2018-09-12,0.0
2018-09-13,2.2857
2018-09-14,-4.4693
2018-09-17,-3.5088
2018-09-18,-3.6364
2018-09-19,6.9182
2018-09-20,-5.8824
2018-09-21,-5.625
2018-09-24,11.2583
2018-09-25,4.1667
2018-09-26,-1.3143
2018-09-27,4.227
2018-09-28,-10.0
2018-10-01,-11.1111
2018-10-02,20.1389
2018-10-03,-8.6705
2018-10-04,-8.2278
2018-10-05,2.069
2018-10-08,28.3784
2018-10-09,-5.2632
2018-10-10,-2.7778
2018-10-11,0.0
2018-10-12,-3.4286
2018-10-15,-4.142
2018-10-16,-7.4074
2018-10-17,2.6667
2018-10-18,-2.5974
2018-10-19,0.0
2018-10-22,-5.3333
2018-10-23,2.1127
2018-10-24,3.4483
2018-10-25,-4.6667
2018-10-26,7.6923
2018-10-29,0.6494
2018-10-30,-9.4839
2018-10-31,-0.2138
2018-11-01,-0.7143
2018-11-02,-7.9137
2018-11-05,-1.5625
2018-11-06,7.1429
2018-11-07,12.592600000000001
2018-11-08,-7.8947
2018-11-09,-3.5714
2018-11-12,10.0
2018-11-13,1.0101
2018-11-14,-16.6667
2018-11-15,4.0
2018-11-16,16.9231
2018-11-19,0.6579
2018-11-20,0.0
2018-11-21,2.9412000000000003
2018-11-23,7.9365
2018-11-26,12.9412
2018-11-27,1.0417
2018-11-28,-4.1237
2018-11-29,-5.914
2018-11-30,8.5714
2018-12-03,-1.0526
2018-12-04,-6.9149
2018-12-06,11.4286
2018-12-07,-3.5897
2018-12-10,1.0638
2018-12-11,0.2632
2018-12-12,-1.3123
2018-12-13,-11.7021
2018-12-14,13.8554
2018-12-18,-10.0529
2018-12-19,8.8235
2018-12-20,-8.1081
2018-12-21,0.0
2018-12-24,4.7059
2018-12-26,-7.3034
2018-12-27,-3.6364
2018-12-28,-5.6604
2018-12-31,6.6667
2019-01-02,-5.625
2019-01-03,-7.2848
2019-01-04,24.2857
2019-01-07,-18.3908
2019-01-08,9.1549
2019-01-09,1.2903
2019-01-10,-1.2739
2019-01-11,-3.2258
2019-01-14,-4.3333
2019-01-15,-8.0139
2019-01-16,11.3636
2019-01-17,-9.0476
2019-01-18,3.2162
2019-01-22,0.7246
2019-01-23,2.1583
2019-01-24,-7.0423
2019-01-25,-3.7879
2019-01-28,-3.1496
2019-01-29,11.3821
2019-01-30,0.8029
2019-01-31,28.8921
2019-02-01,-13.4831
2019-02-04,-7.7922
2019-02-05,2.1127
2019-02-06,2.7586
2019-02-07,2.0134
2019-02-08,-4.6053
2019-02-12,-2.069
2019-02-13,2.1127
2019-02-14,-0.6897
2019-02-15,-2.7778
2019-02-19,-3.5714
2019-02-20,0.0
2019-02-21,5.9259
2019-02-22,1.3986
2019-02-25,-6.8966
2019-02-26,3.2593
2019-02-27,-7.4605
2019-02-28,0.7752
2019-03-01,3.8462
2019-03-04,2.2222
2019-03-05,-8.6957
2019-03-06,1.5873
2019-03-07,1.5625
2019-03-08,-3.0769
2019-03-11,-0.7937
2019-03-12,-4.0
2019-03-13,0.8333
2019-03-14,-9.0909
2019-03-15,21.8182
2019-03-18,4.1045
2019-03-19,-10.3943
2019-03-20,12.0
2019-03-21,2.8571
2019-03-22,2.0833
2019-03-25,-7.8231
2019-03-26,-7.0111
2019-03-27,0.7937
2019-03-28,0.7874
2019-03-29,-14.0625
2019-04-01,18.6364
2019-04-02,-0.3831
2019-04-03,0.0
2019-04-04,-7.6923
2019-04-05,16.6667
2019-04-08,0.0
2019-04-09,-0.7143
2019-04-10,-13.6691
2019-04-11,16.6667
2019-04-12,-7.1429
2019-04-15,7.6923
2019-04-16,-10.7143
2019-04-17,19.2
2019-04-18,-6.7114
2019-04-22,-5.036
2019-04-23,6.0606
2019-04-24,-1.4285999999999999
2019-04-25,-1.4493
2019-04-26,2.9412000000000003
2019-04-29,-11.4286
2019-04-30,4.8387
2019-05-01,-1.5385
2019-05-02,1.5625
2019-05-03,6.9231
2019-05-06,-0.7194
2019-05-07,-5.7971
2019-05-08,-0.7692
2019-05-09,0.7752
2019-05-10,0.0
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,-0.7692
2019-05-17,-8.5271
2019-05-20,-5.0847
2019-05-21,0.8929
2019-05-22,0.0
2019-05-23,6.1947
2019-05-24,-3.3333
2019-05-28,0.431
2019-05-29,-1.2876
2019-05-30,0.0
2019-05-31,4.3478
2019-06-03,-6.6667
2019-06-04,2.6786
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-4.3478
2019-06-11,9.0909
2019-06-17,0.0
2019-06-18,-6.2083
2019-06-19,-0.4887
2019-06-20,-10.7143
2019-06-21,0.0
2019-06-24,-5.0
2019-06-25,2.1053
2019-06-26,0.0
2019-06-27,0.0
2019-06-28,-2.0619
2019-07-01,2.1053
2019-07-02,-2.0619
2019-07-03,-1.0526
2019-07-05,0.0
2019-07-09,-1.0638
2019-07-10,-1.5591
2019-07-11,-0.6008
2019-07-12,-12.0879
2019-07-15,12.5
2019-07-16,-12.7778
2019-07-17,8.2803
2019-07-18,-11.7647
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,32.0
2019-07-24,0.0
2019-07-25,-15.1515
2019-07-26,1.1905000000000001
2019-07-29,3.5294
2019-07-30,-14.7727
2019-07-31,0.0
2019-08-01,16.0
2019-08-02,-2.2989
2019-08-05,-1.1764999999999999
2019-08-06,-10.7143
2019-08-07,-5.32
2019-08-08,-1.4223
2019-08-09,-14.2857
2019-08-12,0.0
2019-08-13,-8.3333
2019-08-14,-8.1455
2019-08-16,-4.9881
2019-08-19,-6.25
2019-08-20,-4.4444
2019-08-21,-16.2791
2019-08-22,-16.6667
2019-08-23,13.3333
2019-08-26,-11.7647
2019-08-27,-3.3333
2019-08-28,3.4483
2019-08-29,-10.0
2019-08-30,11.1111
2019-09-03,3.3333
2019-09-04,-19.3548
2019-09-05,-4.0
2019-09-06,0.0
2019-09-09,-8.3333
2019-09-10,0.0
2019-09-11,-9.0909
2019-09-12,37.95
2019-09-13,12.3596
2019-09-16,6.4516
2019-09-17,-6.0606
2019-09-18,-16.129
2019-09-19,0.0
2019-09-20,-3.8462
2019-09-23,0.0
2019-09-24,0.0
2019-09-25,-16.0
2019-09-26,-4.7619
2019-09-27,0.0
2019-09-30,0.0
2019-10-02,-10.0
2019-10-03,0.0
2019-10-04,11.1111
2019-10-07,0.0
2019-10-08,-20.0
2019-10-09,-6.25
2019-10-10,0.0
2019-10-11,0.0
2019-10-14,13.3333
2019-10-15,-11.7647
2019-10-16,0.0
2019-10-17,-13.3333
2019-10-18,0.0
2019-10-21,-7.6923
2019-10-22,-8.3333
2019-10-23,9.0909
2019-10-24,8.3333
2019-10-25,-15.3846
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,0.0
2019-10-31,9.0909
2019-11-01,-8.3333
2019-11-04,0.0
2019-11-06,-5.1273
2019-11-07,43.7332
2019-11-08,-33.3333
2019-11-11,0.0
2019-11-12,20.0
2019-11-13,-16.6667
2019-11-14,10.0
2019-11-15,-9.0909
2019-11-18,10.0
2019-11-19,-18.1818
2019-11-20,11.1111
2019-11-21,0.0
2019-11-22,0.0
2019-11-25,-10.0
2019-11-26,11.1111
2019-11-27,-10.0
2019-11-29,-11.1111
2019-12-02,25.0
2019-12-03,-30.0
2019-12-04,-14.2857
2019-12-05,0.0
2019-12-06,-16.6667
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,-10.0
2019-12-12,-33.3333
2019-12-13,33.3333
2019-12-16,-25.0
2019-12-17,0.0
2019-12-18,-23.3333
2019-12-19,0.0
2019-12-23,-13.0435
2019-12-24,0.0
2019-12-26,5.0
2019-12-27,-22.8571
2019-12-30,0.0
2019-12-31,2.4691
2020-01-02,20.4819
2020-01-03,17.5
2020-01-06,-14.8936
2020-01-07,18.75
2020-01-08,15.7895
2020-01-09,45.4545
2020-01-10,29.75
2020-01-13,44.5087
2020-01-14,18.6667
2020-01-15,-15.7303
2020-01-16,34.7067
2020-01-17,41.4431
2020-01-21,-37.0189
2020-01-22,-11.1111
2020-01-23,-12.5
2020-01-24,-7.1429
2020-01-27,7.6923
2020-01-30,-14.2857
2020-01-31,16.6667
2020-02-03,-28.5714
2020-02-04,70.0
2020-02-06,0.0
2020-02-07,-33.8235
2020-02-10,6.6667
2020-02-11,0.0
2020-02-13,-31.6667
2020-02-14,0.0
2020-02-19,-2.439
2020-02-20,25.0
2020-02-25,-20.0
2020-02-26,-3.75
2020-02-27,3.8961
2020-02-28,25.0
2020-03-02,0.0
2020-03-04,-9.0
2020-03-05,-12.0879
2020-03-06,-25.0
2020-03-09,0.0
2020-03-10,3.3333
2020-03-11,-3.2258
2020-03-12,0.0
2020-03-13,-0.3333
2020-03-16,-16.388
2020-03-17,70.0
2020-03-18,-29.4118
2020-03-19,16.6667
2020-03-20,0.0
2020-03-25,-14.2857
2020-03-26,0.0
2020-03-27,100.0
2020-03-30,0.0
2020-03-31,-56.0
2020-04-01,48.1061
2020-04-02,-25.8312
2020-04-06,-8.2759
2020-04-07,-0.3759
2020-04-08,88.6792
2020-04-09,-12.0
2020-04-13,-18.8636
2020-04-14,-24.3697
2020-04-15,0.0
2020-04-17,7.4074
2020-04-20,62.4138
2020-04-21,6.1571
2020-04-22,-44.0
2020-04-23,41.0714
2020-04-24,-29.1139
2020-04-27,75.0
2020-04-28,-2.0408
2020-04-29,-37.5
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,100.0
2020-05-07,74.1667
2020-05-08,-13.8756
2020-05-11,-33.3333
2020-05-12,0.0
2020-05-13,-8.3333
2020-05-14,-27.2727
2020-05-15,-2.5
2020-05-18,-10.2564
2020-05-19,36.8571
2020-05-20,-16.4927
2020-05-21,17.5
2020-05-22,0.0
2020-05-26,0.0
2020-05-27,-4.2553
2020-05-28,4.4444
2020-05-29,-4.2553
2020-06-01,-8.5556
2020-06-02,0.0
2020-06-03,-17.3755
2020-06-04,2.9412000000000003
2020-06-05,0.0
2020-06-08,42.8571
2020-06-09,0.0
2020-06-10,-13.0
2020-06-11,14.9425
2020-06-15,-20.0
2020-06-16,25.0
2020-06-17,-5.0
2020-06-18,-1.0526
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,-14.8936
2020-06-24,0.0
2020-06-26,0.0
2020-06-29,32.5
2020-06-30,0.0
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,-11.3208
2020-07-07,6.383
2020-07-09,14.0
2020-07-10,-3.5088
2020-07-13,-16.3636
2020-07-14,-13.0435
2020-07-15,0.0
2020-07-16,0.0
2020-07-20,11.375
2020-07-21,23.4568
2020-07-22,0.0
2020-07-23,7.2727
2020-07-24,-11.8814
2020-07-27,15.4068
2020-07-28,41.6667
2020-07-29,-29.4118
2020-07-30,0.0
2020-07-31,33.3333
