ticker,PTI US Equity
2016-07-01,-3.6273999999999997
2016-07-05,-6.5868
2016-07-06,5.3114
2016-07-07,0.4348
2016-07-08,2.684
2016-07-11,3.2884
2016-07-12,5.7143
2016-07-13,-6.8726
2016-07-14,-3.9801
2016-07-15,-1.468
2016-07-18,-1.4899
2016-07-19,-5.8719
2016-07-20,1.6068
2016-07-21,0.0
2016-07-22,1.2093
2016-07-25,-4.7794
2016-07-26,-1.1583
2016-07-27,3.5156
2016-07-28,1.5093999999999999
2016-07-29,3.1599
2016-08-01,-2.2523
2016-08-02,-2.0276
2016-08-03,3.1985
2016-08-04,-1.5497
2016-08-05,3.7963
2016-08-08,10.526299999999999
2016-08-09,6.6182
2016-08-10,-0.9841
2016-08-11,-1.5291000000000001
2016-08-12,3.4938000000000002
2016-08-15,12.5281
2016-08-16,8.3333
2016-08-17,19.4462
2016-08-18,-2.6275
2016-08-19,-0.1058
2016-08-22,-3.8136
2016-08-23,-1.9273
2016-08-24,-9.2645
2016-08-25,-8.6015
2016-08-26,-10.4265
2016-08-29,6.0469
2016-08-30,1.9957
2016-08-31,0.0
2016-09-01,5.5206
2016-09-02,0.9272
2016-09-06,-3.4121
2016-09-07,-9.7826
2016-09-08,0.6024
2016-09-09,-5.3892
2016-09-12,2.8481
2016-09-13,-5.0
2016-09-14,1.3765
2016-09-15,2.3163
2016-09-16,0.5464
2016-09-19,0.854
2016-09-20,0.6928
2016-09-21,2.5994
2016-09-22,13.2638
2016-09-23,1.4474
2016-09-26,-5.3826
2016-09-27,4.318
2016-09-28,2.8252
2016-09-29,-4.2173
2016-09-30,4.0027
2016-10-03,0.5131
2016-10-04,-3.127
2016-10-05,1.9763
2016-10-06,-3.8114
2016-10-07,0.7388
2016-10-10,2.0667
2016-10-11,-2.0248
2016-10-12,-0.3333
2016-10-13,0.1338
2016-10-14,-13.0261
2016-10-17,-1.1521
2016-10-18,-4.0404
2016-10-19,0.9717
2016-10-20,8.741
2016-10-21,0.4425
2016-10-24,-1.8355000000000001
2016-10-25,-3.2162
2016-10-26,-0.6955
2016-10-27,-33.7743
2016-10-28,-15.0411
2016-10-31,-1.5213999999999999
2016-11-01,-1.9663
2016-11-02,-1.5758999999999999
2016-11-03,12.3726
2016-11-04,8.4197
2016-11-07,5.2569
2016-11-08,5.5619
2016-11-09,13.6559
2016-11-10,9.0823
2016-11-11,-2.0815
2016-11-14,2.2143
2016-11-15,-0.3466
2016-11-16,-1.3913
2016-11-17,2.0282
2016-11-18,1.5556999999999999
2016-11-21,-0.1702
2016-11-22,-4.0921
2016-11-23,4.3556
2016-11-25,-0.5111
2016-11-28,-3.9384
2016-11-29,-3.2086
2016-11-30,-3.0387
2016-12-01,-2.1842
2016-12-02,1.9417
2016-12-05,3.6189999999999998
2016-12-06,1.2868
2016-12-07,-2.3593
2016-12-08,3.4387
2016-12-09,-0.5391
2016-12-12,-0.6323
2016-12-13,-0.3636
2016-12-14,-4.4708
2016-12-15,9.1691
2016-12-16,-1.2248
2016-12-19,-2.0372
2016-12-20,9.4033
2016-12-21,2.7273
2016-12-22,-4.827
2016-12-23,5.6636
2016-12-27,-0.48
2016-12-28,0.2412
2016-12-29,-3.8491999999999997
2016-12-30,2.2519
2017-01-03,3.1811
2017-01-04,10.9881
2017-01-05,-1.1396
2017-01-06,-1.0086
2017-01-09,2.7656
2017-01-10,-0.5666
2017-01-11,-5.9117
2017-01-12,-2.6494999999999997
2017-01-13,0.0
2017-01-17,-2.7994
2017-01-18,0.32
2017-01-19,-6.6986
2017-01-20,-5.812
2017-01-23,-2.2686
2017-01-24,10.1207
2017-01-25,6.4081
2017-01-26,2.3772
2017-01-27,2.709
2017-01-30,1.5825
2017-01-31,9.4214
2017-02-01,1.5593
2017-02-02,-4.1389
2017-02-03,2.9943999999999997
2017-02-06,0.6085
2017-02-07,-1.8817
2017-02-08,0.8904
2017-02-09,3.4623
2017-02-10,-2.6247
2017-02-13,3.1671
2017-02-14,1.241
2017-02-15,-0.5161
2017-02-16,3.3074
2017-02-17,2.3854
2017-02-21,-7.2961
2017-02-22,-2.1164
2017-02-23,-1.0135
2017-02-24,-0.273
2017-02-27,1.232
2017-02-28,-1.6227
2017-03-01,1.1684
2017-03-02,-5.4348
2017-03-03,-2.658
2017-03-06,-2.0664
2017-03-07,-6.104
2017-03-08,-5.1364
2017-03-09,3.2149
2017-03-10,1.3115
2017-03-13,5.0162
2017-03-14,-3.4669
2017-03-15,-1.1971
2017-03-16,-2.2617
2017-03-17,2.5620000000000003
2017-03-20,-2.1757
2017-03-21,-7.743
2017-03-22,-3.3929
2017-03-23,-4.0665
2017-03-24,0.0963
2017-03-27,10.0096
2017-03-28,-3.0621
2017-03-29,0.1805
2017-03-30,-1.8919000000000001
2017-03-31,-28.191
2017-04-03,-3.3247999999999998
2017-04-04,-2.9101
2017-04-05,-2.4523
2017-04-06,0.2793
2017-04-07,-0.6964
2017-04-10,2.2439999999999998
2017-04-11,-2.6063
2017-04-12,0.1408
2017-04-13,-3.6568
2017-04-17,3.6496
2017-04-18,-3.5211
2017-04-19,-9.3431
2017-04-20,-1.7713
2017-04-21,-5.9016
2017-04-24,-4.5296
2017-04-25,8.7591
2017-04-26,5.8725000000000005
2017-04-27,14.897
2017-04-28,-16.6207
2017-05-01,-3.8875
2017-05-02,-0.8606
2017-05-03,1.3889
2017-05-04,-10.274000000000001
2017-05-05,-1.5267
2017-05-08,-3.6822
2017-05-09,-1.2072
2017-05-10,-7.332
2017-05-11,-4.3956
2017-05-12,2.9885
2017-05-15,-8.482099999999999
2017-05-16,-6.7073
2017-05-17,-6.4052
2017-05-18,15.9218
2017-05-19,-9.3976
2017-05-22,3.1915
2017-05-23,0.7732
2017-05-24,13.555
2017-05-25,-4.0541
2017-05-26,-1.8779
2017-05-30,-1.9139
2017-05-31,-3.4146
2017-06-01,10.6061
2017-06-02,0.2283
2017-06-05,-2.5057
2017-06-06,3.0374
2017-06-07,-5.8957
2017-06-08,-1.2048
2017-06-09,6.0976
2017-06-12,-6.2069
2017-06-13,-4.902
2017-06-14,-1.5464
2017-06-15,-3.1414
2017-06-16,3.7838000000000003
2017-06-19,7.8125
2017-06-20,2.657
2017-06-21,0.2353
2017-06-22,0.939
2017-06-23,-0.2326
2017-06-26,11.655
2017-06-27,-8.5595
2017-06-28,-1.8265
2017-06-29,-2.093
2017-06-30,11.1639
2017-07-03,3.4188
2017-07-05,0.6198
2017-07-06,-3.9013999999999998
2017-07-07,1.7094
2017-07-10,0.6303
2017-07-11,4.5929
2017-07-12,-1.5968
2017-07-13,-0.6085
2017-07-14,-1.8367
2017-07-17,-0.6237
2017-07-18,-4.1841
2017-07-19,-15.0655
2017-07-20,-6.2982
2017-07-21,-3.7037
2017-07-24,-1.7094
2017-07-25,0.0
2017-07-26,-0.2899
2017-07-27,-10.1744
2017-07-28,-0.6472
2017-07-31,-7.4919
2017-08-01,-20.7746
2017-08-02,0.8889
2017-08-03,-3.0837
2017-08-04,3.1818
2017-08-07,-3.0837
2017-08-08,0.9091
2017-08-09,-3.1532
2017-08-10,-3.2558
2017-08-11,3.8462
2017-08-14,5.0926
2017-08-15,-1.3216
2017-08-16,-8.9286
2017-08-17,0.0
2017-08-18,-1.9607999999999999
2017-08-21,-8.0
2017-08-22,-4.8913
2017-08-23,4.5714
2017-08-24,4.3716
2017-08-25,-1.5707
2017-08-28,5.3191
2017-08-29,7.0707
2017-08-30,-1.4151
2017-08-31,3.8278
2017-09-01,3.2258
2017-09-05,-5.8036
2017-09-06,-0.9479
2017-09-07,0.4785
2017-09-08,5.2381
2017-09-11,-2.7149
2017-09-12,0.4651
2017-09-13,-4.6296
2017-09-14,-4.3689
2017-09-15,-4.5685
2017-09-18,0.0
2017-09-19,1.5957
2017-09-20,-1.5707
2017-09-21,5.8511
2017-09-22,-1.5074999999999998
2017-09-25,4.0816
2017-09-26,-0.9804
2017-09-27,0.495
2017-09-28,3.4483
2017-09-29,0.0
2017-10-02,0.9524
2017-10-03,1.8868
2017-10-04,-2.3148
2017-10-05,0.0
2017-10-06,4.7393
2017-10-09,-9.9548
2017-10-10,4.0201
2017-10-11,6.2802
2017-10-12,-1.8182
2017-10-13,-4.1667
2017-10-16,0.4831
2017-10-17,2.8846
2017-10-18,5.6075
2017-10-19,-7.0796
2017-10-20,6.6667
2017-10-23,-6.25
2017-10-24,-0.4762
2017-10-25,-2.8708
2017-10-26,-3.4483
2017-10-27,1.0204
2017-10-30,-0.5051
2017-10-31,-4.5685
2017-11-01,-0.5319
2017-11-02,-4.2781
2017-11-03,-5.0279
2017-11-06,1.1764999999999999
2017-11-07,-6.9767
2017-11-08,-1.875
2017-11-09,-0.6369
2017-11-10,4.4872
2017-11-13,-1.227
2017-11-14,-0.6211
2017-11-15,7.5
2017-11-16,-1.1628
2017-11-17,9.4118
2017-11-20,3.7634
2017-11-21,1.0363
2017-11-22,-4.1026
2017-11-24,-2.1390000000000002
2017-11-27,6.5574
2017-11-28,0.5128
2017-11-29,32.1429
2017-11-30,0.0
2017-12-01,-2.7027
2017-12-04,-0.7937
2017-12-05,0.8
2017-12-06,-1.5873
2017-12-07,2.0161
2017-12-08,-4.7431
2017-12-11,-2.4896
2017-12-12,161.2766
2017-12-13,-10.9121
2017-12-14,-14.2596
2017-12-15,6.3966
2017-12-18,-10.4208
2017-12-19,12.3043
2017-12-20,6.1753
2017-12-21,-4.878
2017-12-22,13.0178
2017-12-26,5.7592
2017-12-27,-2.9703
2017-12-28,1.8707
2017-12-29,-2.6711
2018-01-02,6.175
2018-01-03,-3.0695
2018-01-04,0.0
2018-01-05,-0.5
2018-01-08,-6.8677
2018-01-09,-0.3597
2018-01-10,-1.444
2018-01-11,-4.0293
2018-01-12,-3.8167999999999997
2018-01-16,-11.7063
2018-01-17,-3.8202
2018-01-18,-0.7009
2018-01-19,-2.1176
2018-01-22,2.4038
2018-01-23,5.1643
2018-01-24,-5.3571
2018-01-25,-1.4151
2018-01-26,2.6316
2018-01-29,2.7972
2018-01-30,5.4422
2018-01-31,-0.4301
2018-02-01,-30.8855
2018-02-02,-13.75
2018-02-05,1.8115999999999999
2018-02-06,2.4911
2018-02-07,-2.7778
2018-02-08,-6.7857
2018-02-09,4.9808
2018-02-12,9.854
2018-02-13,4.6512
2018-02-14,-6.0317
2018-02-15,5.0676
2018-02-16,-6.7524
2018-02-20,7.931
2018-02-21,-0.639
2018-02-22,-5.7878
2018-02-23,2.0478
2018-02-26,3.6789
2018-02-27,-3.871
2018-02-28,0.3356
2018-03-01,4.0134
2018-03-02,7.717
2018-03-05,0.0
2018-03-06,0.597
2018-03-07,2.3739
2018-03-08,4.6377
2018-03-09,14.1274
2018-03-12,0.4854
2018-03-13,54.1063
2018-03-14,2.7429
2018-03-15,8.0092
2018-03-16,2.9661
2018-03-19,-4.1152
2018-03-20,-26.1803
2018-03-21,6.0078
2018-03-22,-1.4625
2018-03-23,-6.4935
2018-03-26,-0.5952
2018-03-27,0.7984
2018-03-28,-5.1485
2018-03-29,-0.8351
2018-04-02,-1.2631999999999999
2018-04-03,-5.1173
2018-04-04,6.5169
2018-04-05,-3.3755
2018-04-06,2.1834
2018-04-09,-0.2137
2018-04-10,7.2805
2018-04-11,0.0
2018-04-12,3.5928
2018-04-13,-2.6975
2018-04-16,0.5941
2018-04-17,4.3307
2018-04-18,0.3774
2018-04-19,-4.6992
2018-04-20,0.9862
2018-04-23,-0.3906
2018-04-24,0.9804
2018-04-25,-0.1942
2018-04-26,2.7237
2018-04-27,0.7576
2018-04-30,-4.8872
2018-05-01,1.9763
2018-05-02,4.6512
2018-05-03,-3.7037
2018-05-04,0.0
2018-05-07,-0.7692
2018-05-08,-2.907
2018-05-09,-0.5988
2018-05-10,4.6185
2018-05-11,0.3839
2018-05-14,1.7208
2018-05-15,2.8195
2018-05-16,-6.5814
2018-05-17,-1.5655999999999999
2018-05-18,-1.3917
2018-05-21,0.4032
2018-05-22,-0.8032
2018-05-23,1.2146
2018-05-24,-3.4
2018-05-25,-2.4845
2018-05-29,-1.9108
2018-05-30,9.5238
2018-05-31,-4.3478
2018-06-01,3.9256
2018-06-04,-3.5785
2018-06-05,-0.4124
2018-06-06,1.4493
2018-06-07,-38.1633
2018-06-08,-2.3102
2018-06-11,0.3378
2018-06-12,-7.7440999999999995
2018-06-13,2.5547
2018-06-14,1.0676
2018-06-15,12.3239
2018-06-18,-6.2696
2018-06-19,2.3411
2018-06-20,-0.3268
2018-06-21,-3.9344
2018-06-22,5.802
2018-06-25,-4.5161
2018-06-26,0.3378
2018-06-27,-5.3872
2018-06-28,-0.7117
2018-06-29,0.0
2018-07-02,-0.3584
2018-07-03,0.0
2018-07-05,2.1583
2018-07-06,3.169
2018-07-09,-1.3652
2018-07-10,-0.692
2018-07-11,-1.0453
2018-07-12,1.0563
2018-07-13,-0.6969
2018-07-16,-3.1579
2018-07-17,0.3623
2018-07-18,1.083
2018-07-19,-0.7143
2018-07-20,-1.7986
2018-07-23,1.4652
2018-07-24,0.361
2018-07-25,-6.4748
2018-07-26,-0.3846
2018-07-27,-7.3359
2018-07-30,-3.75
2018-07-31,7.3593
2018-08-01,1.2097
2018-08-02,-0.3984
2018-08-03,-4.8
2018-08-06,3.7815
2018-08-07,1.2146
2018-08-08,-0.4
2018-08-09,-1.6064
2018-08-10,-2.449
2018-08-13,4.6025
2018-08-14,-7.2
2018-08-15,-2.5862
2018-08-16,3.0973
2018-08-17,0.8584
2018-08-20,-4.6809
2018-08-21,8.482099999999999
2018-08-22,0.4115
2018-08-23,0.0
2018-08-24,1.2295
2018-08-27,-1.2146
2018-08-28,1.6393
2018-08-29,2.4194
2018-08-30,1.1811
2018-08-31,4.6693
2018-09-04,1.8587
2018-09-05,-2.1898
2018-09-06,-7.8358
2018-09-07,0.4049
2018-09-10,-1.2097
2018-09-11,-2.449
2018-09-12,0.4184
2018-09-13,-1.25
2018-09-14,-5.0633
2018-09-17,-0.8889
2018-09-18,4.0359
2018-09-19,5.1724
2018-09-20,0.8197
2018-09-21,4.878
2018-09-24,-2.7132
2018-09-25,2.3904
2018-09-26,4.2802
2018-09-27,-8.9552
2018-09-28,-1.2295
2018-10-01,1.2448
2018-10-02,-1.6393
2018-10-03,4.5833
2018-10-04,-12.3506
2018-10-05,-0.4545
2018-10-08,-9.589
2018-10-09,-1.0101
2018-10-10,-10.2041
2018-10-11,-0.5682
2018-10-12,1.1429
2018-10-15,-0.565
2018-10-16,8.5227
2018-10-17,-1.0471
2018-10-18,447.619
2018-10-19,-23.1884
2018-10-22,-9.434
2018-10-23,2.7778
2018-10-24,-27.7027
2018-10-25,0.0
2018-10-26,11.9626
2018-10-29,2.3372
2018-10-30,-1.4682
2018-10-31,2.8146
2018-11-01,8.5346
2018-11-02,4.3027
2018-11-05,-1.4224999999999999
2018-11-06,-1.2987
2018-11-07,1.0234
2018-11-08,4.0521
2018-11-09,-2.3644
2018-11-12,-5.9829
2018-11-13,-4.697
2018-11-14,-2.5437
2018-11-15,1.6313
2018-11-16,-1.4445999999999999
2018-11-19,-2.7687
2018-11-20,-4.6901
2018-11-21,-1.7574999999999998
2018-11-23,-2.6834
2018-11-26,0.9191
2018-11-27,-9.1075
2018-11-28,9.2184
2018-11-29,-7.5229
2018-11-30,0.5952
2018-12-03,1.3807
2018-12-04,-4.2802
2018-12-06,1.2195
2018-12-07,-4.6185
2018-12-10,0.2105
2018-12-11,3.5714
2018-12-12,3.2454
2018-12-13,-4.1257
2018-12-14,-1.4344000000000001
2018-12-17,-7.0686
2018-12-18,0.0
2018-12-19,-1.7896999999999998
2018-12-20,-6.3781
2018-12-21,-0.9732
2018-12-24,-12.285
2018-12-26,-9.2437
2018-12-27,-9.2593
2018-12-28,0.0
2018-12-31,10.2041
2019-01-02,7.0988
2019-01-03,-2.0173
2019-01-04,6.7647
2019-01-07,2.2039
2019-01-08,-1.0782
2019-01-09,0.545
2019-01-10,0.542
2019-01-11,5.9299
2019-01-14,-15.0127
2019-01-15,-5.3892
2019-01-16,0.3165
2019-01-17,-0.3155
2019-01-18,-1.2658
2019-01-22,-6.7308
2019-01-23,0.0
2019-01-24,-0.6873
2019-01-25,3.4602
2019-01-28,-3.3445
2019-01-29,3.4602
2019-01-30,1.3378
2019-01-31,-0.33
2019-02-01,-0.6623
2019-02-04,-0.3333
2019-02-05,4.0134
2019-02-06,5.1447
2019-02-07,-5.5046
2019-02-08,3.8834999999999997
2019-02-11,21.8069
2019-02-12,-4.0921
2019-02-13,4.8
2019-02-14,5.3435
2019-02-15,-1.6907999999999999
2019-02-19,1.9656
2019-02-20,-2.8916
2019-02-21,-0.9926
2019-02-22,1.2530999999999999
2019-02-25,0.9901
2019-02-26,6.6176
2019-02-27,-5.2874
2019-02-28,0.0
2019-03-01,4.3689
2019-03-04,3.7209
2019-03-05,-0.4484
2019-03-06,-8.3333
2019-03-07,-1.9656
2019-03-08,1.0025
2019-03-11,2.9777
2019-03-12,-3.3735
2019-03-13,1.2469000000000001
2019-03-14,-1.9704000000000002
2019-03-15,3.2663
2019-03-18,1.4599
2019-03-19,0.2398
2019-03-20,3.5885
2019-03-21,-0.6928
2019-03-22,-5.3488
2019-03-25,-67.8133
2019-03-26,6.8702
2019-03-27,-11.4286
2019-03-28,0.0
2019-03-29,1.6129
2019-04-01,3.1746
2019-04-02,-3.8462
2019-04-03,3.2
2019-04-04,-2.3256
2019-04-05,3.9683
2019-04-08,3.0534
2019-04-09,1.4815
2019-04-10,0.0
2019-04-11,-0.7299
2019-04-12,-2.2059
2019-04-15,-3.0075
2019-04-16,-1.5504
2019-04-17,-0.7874
2019-04-18,-4.7619
2019-04-22,-0.8333
2019-04-23,0.0
2019-04-24,-5.042
2019-04-25,-7.0796
2019-04-26,2.8571
2019-04-29,-1.8519
2019-04-30,3.7736
2019-05-01,-2.7273
2019-05-02,-5.6075
2019-05-03,6.9307
2019-05-06,-1.8519
2019-05-07,-1.8868
2019-05-08,1.9231
2019-05-09,5.6604
2019-05-10,-2.6786
2019-05-13,-3.6696999999999997
2019-05-14,2.8571
2019-05-15,5.5556
2019-05-16,0.0
2019-05-17,-0.8772
2019-05-20,1.7699
2019-05-21,-0.8696
2019-05-22,-6.1404
2019-05-23,-6.5421
2019-05-24,2.0
2019-05-28,0.0
2019-05-29,-0.9804
2019-05-30,0.9901
2019-05-31,-3.7157
2019-06-03,8.9502
2019-06-04,4.6729
2019-06-05,-10.267900000000001
2019-06-06,-3.8507
2019-06-07,3.4875
2019-06-10,1.0
2019-06-11,-3.2475
2019-06-12,-2.1592000000000002
2019-06-13,5.6375
2019-06-14,-0.9901
2019-06-17,4.0
2019-06-18,0.9615
2019-06-19,0.9524
2019-06-20,-0.9434
2019-06-21,1.9048
2019-06-24,-2.8037
2019-06-25,-1.9231
2019-06-26,-2.8725
2019-06-27,-5.3397
2019-06-28,4.0627
2019-07-01,-0.5841
2019-07-02,-0.0206
2019-07-03,2.5876
2019-07-05,-0.7637
2019-07-08,3.2911
2019-07-09,-3.3725
2019-07-10,0.4058
2019-07-11,2.0614
2019-07-12,-0.9901
2019-07-15,-1.76
2019-07-16,-0.2443
2019-07-17,-1.0816
2019-07-18,-2.8265000000000002
2019-07-19,-3.8323
2019-07-22,-2.3071
2019-07-23,2.0678
2019-07-24,0.7417
2019-07-25,-4.2088
2019-07-26,-1.3422
2019-07-29,-7.4419
2019-07-30,8.0402
2019-07-31,-4.2674
2019-08-01,1.6397
2019-08-02,-3.8002000000000002
2019-08-05,-2.4348
2019-08-06,1.9862
2019-08-07,-1.1360999999999999
2019-08-08,-9.0542
2019-08-09,-2.2355
2019-08-12,-2.5849
2019-08-13,-0.8893
2019-08-14,0.1177
2019-08-15,-7.4346
2019-08-16,5.0
2019-08-19,1.0884
2019-08-20,-1.7048
2019-08-21,6.3289
2019-08-22,-0.5723
2019-08-23,-2.4608
2019-08-26,0.3246
2019-08-27,-1.5
2019-08-28,6.1511
2019-08-29,3.7412
2019-08-30,2.942
2019-09-03,-0.6585
2019-09-04,1.8824999999999998
2019-09-05,6.5582
2019-09-06,-7.1926
2019-09-09,7.7632
2019-09-10,13.5531
2019-09-11,-1.1398
2019-09-12,-0.968
2019-09-13,6.5349
2019-09-16,6.1856
2019-09-17,-10.6796
2019-09-18,2.5326
2019-09-19,1.2721
2019-09-20,1.8528
2019-09-23,1.1408
2019-09-24,-2.8757
2019-09-25,-4.6558
2019-09-26,-2.48
2019-09-27,0.225
2019-09-30,-5.1308
2019-10-01,-7.4556000000000004
2019-10-02,3.133
2019-10-03,3.7446
2019-10-04,2.7608
2019-10-07,-4.629
2019-10-08,-0.8293
2019-10-09,-1.7093
2019-10-10,-4.1411
2019-10-11,1.7489
2019-10-14,0.6285
2019-10-15,-1.8483
2019-10-16,-4.6753
2019-10-17,-0.545
2019-10-18,0.0
2019-10-21,-0.6849
2019-10-22,3.4483
2019-10-23,3.9867
2019-10-24,2.5773
2019-10-25,1.25
2019-10-28,6.1728
2019-10-29,0.0465
2019-10-30,-5.8577
2019-10-31,2.4691
2019-11-01,0.8313
2019-11-04,-2.2583
2019-11-05,-7.0782
2019-11-06,14.8665
2019-11-07,4.5127
2019-11-08,-0.6685
2019-11-11,9.2233
2019-11-12,8.0808
2019-11-13,3.7382999999999997
2019-11-14,-4.5045
2019-11-15,-0.9434
2019-11-18,2.8571
2019-11-19,0.9259
2019-11-20,23.8532
2019-11-21,16.2963
2019-11-22,11.465
2019-11-25,8.0
2019-11-26,26.9841
2019-11-27,0.0
2019-11-29,1.6667
2019-12-02,-1.6393
2019-12-03,10.0
2019-12-04,6.0606
2019-12-05,35.3571
2019-12-06,-6.3325
2019-12-09,-0.5634
2019-12-10,12.4646
2019-12-11,7.3048
2019-12-12,-3.7559
2019-12-13,3.6585
2019-12-16,2.3529
2019-12-17,-63.6782
2019-12-18,-2.5316
2019-12-19,-12.987
2019-12-20,-7.0896
2019-12-23,19.6787
2019-12-24,51.0067
2019-12-26,8.4444
2019-12-27,-8.6066
2019-12-30,-4.4843
2019-12-31,7.0423
2020-01-02,-4.386
2020-01-03,5.9633
2020-01-06,0.0
2020-01-07,-2.5974
2020-01-08,-6.6667
2020-01-09,-0.9524
2020-01-10,-9.1346
2020-01-13,7.9365
2020-01-14,-4.902
2020-01-15,-3.6082
2020-01-16,3.2086
2020-01-17,1.5544
2020-01-21,-2.551
2020-01-22,-1.5707
2020-01-23,-0.5319
2020-01-24,-6.4171
2020-01-27,-2.8571
2020-01-28,3.5294
2020-01-29,-0.5682
2020-01-30,-3.4286
2020-01-31,-1.1834
2020-02-03,10.7784
2020-02-04,-4.3243
2020-02-05,-2.2599
2020-02-06,0.0
2020-02-07,-2.3121
2020-02-10,-4.142
2020-02-11,1.2346
2020-02-12,1.2195
2020-02-13,-0.6024
2020-02-14,3.6364
2020-02-18,-0.5848
2020-02-19,1.1764999999999999
2020-02-20,15.1163
2020-02-21,1.0101
2020-02-24,-3.5
2020-02-25,-6.2176
2020-02-26,-7.7348
2020-02-27,-7.7844
2020-02-28,1.2987
2020-03-02,0.641
2020-03-03,5.7325
2020-03-04,-1.8072
2020-03-05,-2.454
2020-03-06,-3.1447
2020-03-09,-12.3377
2020-03-10,-0.7407
2020-03-11,-13.4328
2020-03-12,-13.7931
2020-03-13,-2.0
2020-03-16,-9.3878
2020-03-17,23.8739
2020-03-18,16.3636
2020-03-19,8.5937
2020-03-20,-5.036
2020-03-23,-12.8788
2020-03-24,8.6957
2020-03-25,6.4
2020-03-26,-6.015
2020-03-27,2.4
2020-03-30,-4.6875
2020-03-31,-6.5574
2020-04-01,-4.386
2020-04-02,-4.5872
2020-04-03,8.6538
2020-04-06,2.6549
2020-04-07,-4.3103
2020-04-08,2.7027
2020-04-09,7.0175
2020-04-13,8.1967
2020-04-14,6.0606
2020-04-15,6.4286
2020-04-16,-3.3557
2020-04-17,-0.6944
2020-04-20,0.0
2020-04-21,-4.8951
2020-04-22,-4.4118
2020-04-23,0.0
2020-04-24,0.7692
2020-04-27,-0.7634
2020-04-28,28.8462
2020-04-29,0.8955
2020-04-30,-2.9586
2020-05-01,-6.7073
2020-05-04,-4.5752
2020-05-05,0.6849
2020-05-06,8.1633
2020-05-07,-3.7736
2020-05-08,2.6144
2020-05-11,12.1019
2020-05-12,2.8409
2020-05-13,-4.4199
2020-05-14,-5.2023
2020-05-15,6.7073
2020-05-18,-4.5714
2020-05-19,-1.1976
2020-05-20,7.2727
2020-05-21,-5.6497
2020-05-22,-2.3952
2020-05-26,-1.8405
2020-05-27,-8.125
2020-05-28,-11.5646
2020-05-29,0.7692
2020-06-01,8.3969
2020-06-02,0.0
2020-06-03,-2.8169
2020-06-04,4.3478
2020-06-05,4.8611
2020-06-08,2.649
2020-06-09,-2.5806
2020-06-10,-0.6623
2020-06-11,-7.3333
2020-06-12,2.1583
2020-06-15,1.4085
2020-06-16,2.0833
2020-06-17,-2.0408
2020-06-18,4.1667
2020-06-19,0.0
2020-06-22,-0.6667
2020-06-23,1.3423
2020-06-24,-1.3245
2020-06-25,-2.0134
2020-06-26,-3.4247
2020-06-29,-1.4184
2020-06-30,-1.4388
2020-07-01,0.7299
2020-07-02,-0.7246
2020-07-06,-2.1898
2020-07-07,1.4925
