ticker,CNDT US Equity
2017-05-08,0.0565
2017-05-09,-1.1299
2017-05-10,-3.3143000000000002
2017-05-11,-0.4728
2017-05-12,-0.1188
2017-05-15,1.3674
2017-05-16,1.2903
2017-05-17,-3.9954
2017-05-18,0.7238
2017-05-19,-0.2994
2017-05-22,0.7808
2017-05-23,-1.907
2017-05-24,0.243
2017-05-25,-0.4242
2017-05-26,-1.4607
2017-05-30,-0.1235
2017-05-31,1.4842
2017-06-01,0.975
2017-06-02,-0.4828
2017-06-05,0.6671
2017-06-06,1.2048
2017-06-07,-2.7381
2017-06-08,-0.0612
2017-06-09,1.3472
2017-06-12,-1.0272
2017-06-13,-0.4274
2017-06-14,-0.5518
2017-06-15,-3.5758
2017-06-16,1.7903
2017-06-19,-0.1256
2017-06-20,-0.2516
2017-06-21,1.5763
2017-06-22,0.0621
2017-06-23,-0.9305
2017-06-26,-0.3757
2017-06-27,-0.2514
2017-06-28,-0.189
2017-06-29,-0.3788
2017-06-30,1.0139
2017-07-03,0.6901
2017-07-05,0.0
2017-07-06,-0.9346
2017-07-07,0.6289
2017-07-10,-0.8125
2017-07-11,0.0
2017-07-12,1.3862999999999999
2017-07-13,-0.2486
2017-07-14,-0.6231
2017-07-17,2.4451
2017-07-18,0.2448
2017-07-19,1.8315000000000001
2017-07-20,0.2998
2017-07-21,-0.8966
2017-07-24,-0.5428
2017-07-25,-0.1819
2017-07-26,0.1823
2017-07-27,-0.1819
2017-07-28,1.1543
2017-07-31,-0.8408
2017-08-01,1.8171
2017-08-02,0.238
2017-08-03,-0.4154
2017-08-04,-0.8343
2017-08-07,-2.1034
2017-08-08,-3.3149
2017-08-09,5.2698
2017-08-10,3.0157
2017-08-11,-1.9321000000000002
2017-08-14,1.4925
2017-08-15,-1.0588
2017-08-16,1.7241
2017-08-17,-1.2858
2017-08-18,-0.7105
2017-08-21,-0.7752
2017-08-22,1.5024
2017-08-23,-0.1776
2017-08-24,-0.8304
2017-08-25,0.5981
2017-08-28,1.0702
2017-08-29,-1.6471
2017-08-30,-0.4785
2017-08-31,-0.7813
2017-09-01,0.7268
2017-09-05,0.3007
2017-09-06,-1.259
2017-09-07,-3.218
2017-09-08,0.1255
2017-09-11,1.3784
2017-09-12,1.5451000000000001
2017-09-13,-1.7651
2017-09-14,-1.1152
2017-09-15,-0.3133
2017-09-18,-1.0685
2017-09-19,-0.4447
2017-09-20,-0.6382
2017-09-21,-0.1285
2017-09-22,-0.3859
2017-09-25,0.5165
2017-09-26,0.1927
2017-09-27,0.1923
2017-09-28,0.5758
2017-09-29,-0.3181
2017-10-02,1.6592
2017-10-03,-2.0088
2017-10-04,2.05
2017-10-05,0.6905
2017-10-06,-0.6234
2017-10-09,0.1882
2017-10-10,0.3757
2017-10-11,0.9357
2017-10-12,0.7417
2017-10-13,-0.9816
2017-10-16,-1.3011
2017-10-17,-1.2555
2017-10-18,-1.1443
2017-10-19,0.6431
2017-10-20,0.4473
2017-10-23,-1.3359
2017-10-24,-0.0645
2017-10-25,-0.9032
2017-10-26,-0.1953
2017-10-27,0.5219
2017-10-30,0.7787
2017-10-31,-0.322
2017-11-01,-0.4522
2017-11-02,1.1032
2017-11-03,-1.4763
2017-11-06,1.6287
2017-11-07,0.641
2017-11-08,3.3121
2017-11-09,-1.9729
2017-11-10,-0.566
2017-11-13,0.9488
2017-11-14,-1.817
2017-11-15,-0.3829
2017-11-16,-0.5125
2017-11-17,-0.1932
2017-11-20,-0.2581
2017-11-21,-0.3881
2017-11-22,0.0649
2017-11-24,0.0
2017-11-27,-0.4543
2017-11-28,1.369
2017-11-29,-1.5434
2017-11-30,-0.3266
2017-12-01,-0.5898
2017-12-04,-0.791
2017-12-05,0.2658
2017-12-06,0.5302
2017-12-07,-0.3955
2017-12-08,0.0
2017-12-11,2.2502
2017-12-12,-0.6472
2017-12-13,2.4756
2017-12-14,0.1907
2017-12-15,0.5076
2017-12-18,-1.2626
2017-12-19,0.2558
2017-12-20,0.7653
2017-12-21,1.2658
2017-12-22,0.125
2017-12-26,-0.0624
2017-12-27,0.1249
2017-12-28,0.1871
2017-12-29,0.6227
2018-01-02,2.3515
2018-01-03,-1.7532999999999999
2018-01-04,0.1231
2018-01-05,-0.6761
2018-01-08,1.8564
2018-01-09,-1.0936
2018-01-10,0.9214
2018-01-11,1.7042000000000002
2018-01-12,1.1969
2018-01-16,-0.7096
2018-01-17,0.2978
2018-01-18,0.1188
2018-01-19,-1.5421
2018-01-22,0.9036
2018-01-23,0.5373
2018-01-24,-0.2969
2018-01-25,-0.2978
2018-01-26,0.0597
2018-01-29,-0.4776
2018-01-30,-0.5399
2018-01-31,-1.0856
2018-02-01,-0.6707
2018-02-02,-0.1842
2018-02-05,-1.599
2018-02-06,0.625
2018-02-07,0.9938
2018-02-08,-3.567
2018-02-09,-1.8495
2018-02-12,1.2995
2018-02-13,-0.5131
2018-02-14,2.5145
2018-02-15,0.566
2018-02-16,0.1876
2018-02-20,-0.1873
2018-02-21,11.6948
2018-02-22,2.3516
2018-02-23,2.4617
2018-02-26,1.6017000000000001
2018-02-27,-2.68
2018-02-28,2.0518
2018-03-01,-2.5397
2018-03-02,2.063
2018-03-05,3.1915
2018-03-06,0.8763
2018-03-07,-1.022
2018-03-08,0.8776
2018-03-09,-0.2559
2018-03-12,0.667
2018-03-13,0.3058
2018-03-14,-0.3557
2018-03-15,0.102
2018-03-16,0.8151
2018-03-19,0.2527
2018-03-20,0.3528
2018-03-21,0.5023
2018-03-22,-3.1984
2018-03-23,-1.5488
2018-03-26,1.3634
2018-03-27,-3.0523
2018-03-28,0.1601
2018-03-29,-0.6926
2018-04-02,-1.5558
2018-04-03,0.2725
2018-04-04,1.6303999999999998
2018-04-05,0.3209
2018-04-06,-0.8529
2018-04-09,0.0
2018-04-10,2.1505
2018-04-11,-0.1053
2018-04-12,0.6849
2018-04-13,-0.0523
2018-04-16,1.6754
2018-04-17,0.6694
2018-04-18,1.023
2018-04-19,-1.0127
2018-04-20,-0.8184
2018-04-23,-0.6704
2018-04-24,-0.6231
2018-04-25,-0.3135
2018-04-26,0.8386
2018-04-27,0.9875
2018-04-30,0.1544
2018-05-01,-0.0514
2018-05-02,-2.4165
2018-05-03,0.6849
2018-05-04,0.157
2018-05-07,1.8809
2018-05-08,-1.0256
2018-05-09,-2.6943
2018-05-10,0.639
2018-05-11,0.1058
2018-05-14,0.8457
2018-05-15,-0.6289
2018-05-16,-0.0527
2018-05-17,0.6332
2018-05-18,1.5732
2018-05-21,-0.2065
2018-05-22,-0.2069
2018-05-23,0.311
2018-05-24,-0.9302
2018-05-25,0.5738
2018-05-29,-1.2967
2018-05-30,0.3678
2018-05-31,0.7853
2018-06-01,0.4156
2018-06-04,1.2416
2018-06-05,1.5840999999999998
2018-06-06,2.8672
2018-06-07,-3.423
2018-06-08,1.7722
2018-06-11,2.7861000000000002
2018-06-12,0.3388
2018-06-13,0.0965
2018-06-14,0.3855
2018-06-15,0.096
2018-06-18,-0.3837
2018-06-19,0.0
2018-06-20,-1.8296000000000001
2018-06-21,-1.2261
2018-06-22,-6.0079
2018-06-25,-3.645
2018-06-26,-0.8772
2018-06-27,-2.8761
2018-06-28,1.4806
2018-06-29,1.9641
2018-07-02,-0.055
2018-07-03,1.1564
2018-07-05,0.0
2018-07-06,1.1976
2018-07-09,-0.3765
2018-07-10,-0.8099
2018-07-11,0.1633
2018-07-12,1.0326
2018-07-13,-0.7531
2018-07-16,-1.4092
2018-07-17,1.3744
2018-07-18,0.3254
2018-07-19,-0.3784
2018-07-20,-0.6511
2018-07-23,0.9285
2018-07-24,-0.5411
2018-07-25,1.5234
2018-07-26,-0.268
2018-07-27,-2.4718
2018-07-30,-1.3223
2018-07-31,0.2792
2018-08-01,1.9487999999999999
2018-08-02,1.8023
2018-08-03,0.912
2018-08-06,-0.2127
2018-08-07,-0.2131
2018-08-08,5.3924
2018-08-09,1.0132
2018-08-10,0.4514
2018-08-13,-0.7988
2018-08-14,1.5601
2018-08-15,0.9415
2018-08-16,3.8292
2018-08-17,1.0875
2018-08-20,-0.7951
2018-08-21,1.3201
2018-08-22,-0.1396
2018-08-23,-1.2116
2018-08-24,2.1698
2018-08-27,0.554
2018-08-28,2.8466
2018-08-29,0.3125
2018-08-30,1.7356
2018-08-31,1.3998
2018-09-04,-0.3451
2018-09-05,-0.7792
2018-09-06,0.3927
2018-09-07,-0.7823
2018-09-10,-0.4818
2018-09-11,-0.1761
2018-09-12,1.0141
2018-09-13,0.9603
2018-09-14,0.6053
2018-09-17,-1.3322
2018-09-18,-1.7856999999999998
2018-09-19,0.2217
2018-09-20,-1.5044
2018-09-21,0.3594
2018-09-24,-0.761
2018-09-25,0.4962
2018-09-26,1.4811
2018-09-27,-0.3981
2018-09-28,0.0
2018-10-01,-2.1314
2018-10-02,-0.7713
2018-10-03,0.1372
2018-10-04,-3.2877
2018-10-05,-0.0472
2018-10-08,-1.0864
2018-10-09,-0.9074
2018-10-10,-3.4699
2018-10-11,-0.3994
2018-10-12,-0.2506
2018-10-15,0.4523
2018-10-16,3.4017
2018-10-17,-0.3387
2018-10-18,-1.2621
2018-10-19,-0.3441
2018-10-22,-0.0493
2018-10-23,-1.9743
2018-10-24,-3.2729
2018-10-25,2.5507999999999997
2018-10-26,-2.7411
2018-10-29,-2.8184
2018-10-30,0.8593
2018-10-31,1.7039
2018-11-01,0.9424
2018-11-02,-1.1929
2018-11-05,-0.2625
2018-11-06,1.1579
2018-11-07,-29.1363
2018-11-08,-2.9369
2018-11-09,-1.3616
2018-11-12,6.2117
2018-11-13,-3.6101
2018-11-14,-2.6217
2018-11-15,2.1538
2018-11-16,0.4518
2018-11-19,-0.6747
2018-11-20,-1.2075
2018-11-21,1.9862
2018-11-23,-0.2996
2018-11-26,-0.4508
2018-11-27,-0.4528
2018-11-28,-0.4549
2018-11-29,0.0762
2018-11-30,-2.4353
2018-12-03,3.3541
2018-12-04,-1.9623
2018-12-06,-5.3118
2018-12-07,-2.7641999999999998
2018-12-10,-2.8428
2018-12-11,-0.7745
2018-12-12,1.301
2018-12-13,-3.5959
2018-12-14,-1.5098
2018-12-17,-0.9919
2018-12-18,-0.7286
2018-12-19,0.0917
2018-12-20,-2.2915
2018-12-21,-6.0976
2018-12-24,-1.7982
2018-12-26,6.5107
2018-12-27,1.6237
2018-12-28,-0.4699
2018-12-31,0.3777
2019-01-02,1.1289
2019-01-03,-1.4884
2019-01-04,3.7771
2019-01-07,2.8207
2019-01-08,2.0354
2019-01-09,1.3877
2019-01-10,1.2831000000000001
2019-01-11,0.3378
2019-01-14,0.5051
2019-01-15,0.4188
2019-01-16,-1.5847
2019-01-17,1.9492
2019-01-18,1.4963
2019-01-22,-1.8018
2019-01-23,2.0851
2019-01-24,1.5523
2019-01-25,3.2984999999999998
2019-01-28,-1.0125
2019-01-29,-0.3147
2019-01-30,-0.7103
2019-01-31,1.3514
2019-02-01,0.4706
2019-02-04,1.3271
2019-02-05,2.0031
2019-02-06,-0.0755
2019-02-07,-1.7385000000000002
2019-02-08,0.0769
2019-02-11,2.6134
2019-02-12,1.1236
2019-02-13,0.7407
2019-02-14,0.2206
2019-02-15,-0.2935
2019-02-19,6.9169
2019-02-20,5.2306
2019-02-21,0.3924
2019-02-22,-0.456
2019-02-25,-1.178
2019-02-26,-1.6556
2019-02-27,-0.6061
2019-02-28,-0.9485
2019-03-01,0.8892
2019-03-04,-2.5763
2019-03-05,-0.7655
2019-03-06,-1.4025
2019-03-07,-1.2091
2019-03-08,1.9438
2019-03-11,0.6356
2019-03-12,0.1404
2019-03-13,0.4205
2019-03-14,-1.7446000000000002
2019-03-15,0.2131
2019-03-18,0.7087
2019-03-19,-1.5482
2019-03-20,-0.3574
2019-03-21,1.2912
2019-03-22,-3.6119
2019-03-25,-1.5430000000000001
2019-03-26,4.1791
2019-03-27,-0.1433
2019-03-28,0.7174
2019-03-29,-1.4957
2019-04-01,1.0846
2019-04-02,-1.8598
2019-04-03,0.7289
2019-04-04,0.2894
2019-04-05,2.3088
2019-04-08,-0.7052
2019-04-09,-0.6392
2019-04-10,0.6433
2019-04-11,-0.7102
2019-04-12,-6.0086
2019-04-15,-0.3044
2019-04-16,0.1527
2019-04-17,-1.5244
2019-04-18,-1.0836
2019-04-22,1.6432
2019-04-23,2.0015
2019-04-24,-1.8868
2019-04-25,-3.4615
2019-04-26,1.5936
2019-04-29,-0.549
2019-04-30,1.183
2019-05-01,-0.5456
2019-05-02,0.4702
2019-05-03,2.3401
2019-05-06,-0.9909
2019-05-07,-1.7706
2019-05-08,-2.0376
2019-05-09,-38.8
2019-05-10,8.366
2019-05-13,2.7744
2019-05-14,2.9343
2019-05-15,1.5964
2019-05-16,-0.6734
2019-05-17,-0.565
2019-05-20,1.7045
2019-05-21,1.2291
2019-05-22,5.9603
2019-05-23,-2.7083
2019-05-24,-1.2848
2019-05-28,-0.5423
2019-05-29,-0.5453
2019-05-30,0.2193
2019-05-31,-2.6258
2019-06-03,1.4607
2019-06-04,1.7719
2019-06-05,-3.482
2019-06-06,-1.1274
2019-06-07,2.6226000000000003
2019-06-10,0.3333
2019-06-11,0.1107
2019-06-12,-1.6593
2019-06-13,3.1496
2019-06-14,-1.4177
2019-06-17,0.5531
2019-06-18,-0.11
2019-06-19,0.6608
2019-06-20,0.7659
2019-06-21,0.3257
2019-06-24,-3.1385
2019-06-25,-0.6704
2019-06-26,0.6749
2019-06-27,0.6704
2019-06-28,6.4373000000000005
2019-07-01,1.7727
2019-07-02,-1.7418
2019-07-03,1.4599
2019-07-05,1.3361
2019-07-08,-1.7241
2019-07-09,-0.3096
2019-07-10,-0.8282
2019-07-11,-6.1587
2019-07-12,-0.2225
2019-07-15,-1.0033
2019-07-16,3.0405
2019-07-17,0.4372
2019-07-18,-0.1088
2019-07-19,-0.8715
2019-07-22,-1.6484
2019-07-23,-0.6704
2019-07-24,4.2745
2019-07-25,-3.7756
2019-07-26,3.6996
2019-07-29,-1.0811
2019-07-30,-0.3279
2019-07-31,-0.2193
2019-08-01,-0.2198
2019-08-02,-0.4405
2019-08-05,-6.7478
2019-08-06,-0.949
2019-08-07,-0.1198
2019-08-08,3.8369
2019-08-09,-26.3279
2019-08-12,-0.3918
2019-08-13,3.8552
2019-08-14,0.0
2019-08-15,1.2121
2019-08-16,-0.5988
2019-08-19,6.6265
2019-08-20,0.9887
2019-08-21,0.5594
2019-08-22,-2.9207
2019-08-23,-4.7278
2019-08-26,-3.7594
2019-08-27,-2.6563
2019-08-28,-0.321
2019-08-29,4.0258
2019-08-30,0.774
2019-09-03,-7.9877
2019-09-04,3.3388999999999998
2019-09-05,-0.4847
2019-09-06,5.6818
2019-09-09,-0.1536
2019-09-10,7.8462
2019-09-11,1.1412
2019-09-12,-0.2821
2019-09-13,-0.1414
2019-09-16,1.983
2019-09-17,-4.0278
2019-09-18,1.1577
2019-09-19,1.0014
2019-09-20,-3.3994
2019-09-23,-1.3195999999999999
2019-09-24,-7.2808
2019-09-25,1.7628
2019-09-26,-1.4173
2019-09-27,1.278
2019-09-30,-1.8927
2019-10-01,-0.9646
2019-10-02,-0.6494
2019-10-03,-3.4314
2019-10-04,1.5228000000000002
2019-10-07,-3.1667
2019-10-08,-6.0241
2019-10-09,-2.3810000000000002
2019-10-10,1.8761999999999999
2019-10-11,-0.3683
2019-10-14,2.9575
2019-10-15,3.0521
2019-10-16,0.8711
2019-10-17,1.3817
2019-10-18,-1.8739
2019-10-21,1.3889
2019-10-22,-1.0274
2019-10-23,2.9412000000000003
2019-10-24,-0.8403
2019-10-25,-0.339
2019-10-28,3.0612
2019-10-29,1.3201
2019-10-30,-0.3257
2019-10-31,0.9804
2019-11-01,3.0744
2019-11-04,2.6688
2019-11-05,1.9878
2019-11-06,-0.7496
2019-11-07,11.4804
2019-11-08,-5.1491
2019-11-11,-6.0
2019-11-12,0.304
2019-11-13,0.4545
2019-11-14,-1.0558
2019-11-15,1.3719999999999999
2019-11-18,-3.1579
2019-11-19,-1.8634
2019-11-20,-2.3734
2019-11-21,-0.3241
2019-11-22,3.5772
2019-11-25,0.471
2019-11-26,-2.3438
2019-11-27,9.6
2019-11-29,-1.1679
2019-12-02,0.4431
2019-12-03,-0.7353
2019-12-04,0.7407
2019-12-05,-5.8824
2019-12-06,2.3437
2019-12-09,-2.4427
2019-12-10,-1.5649
2019-12-11,-1.1129
2019-12-12,1.9293
2019-12-13,-1.5773000000000001
2019-12-16,3.3654
2019-12-17,0.9302
2019-12-18,0.3072
2019-12-19,0.3063
2019-12-20,0.916
2019-12-23,-0.3026
2019-12-24,-3.1866
2019-12-26,-2.8213
2019-12-27,-3.3871
2019-12-30,0.6678
2019-12-31,2.8192
2020-01-02,-2.4194
2020-01-03,-1.2397
2020-01-06,-6.4435
2020-01-07,2.3256
2020-01-08,0.5245
2020-01-09,0.1739
2020-01-10,-0.0868
2020-01-13,1.1295
2020-01-14,-1.2027
2020-01-15,0.0
2020-01-16,1.0435
2020-01-17,-0.9466
2020-01-21,-5.126
2020-01-22,-3.4798999999999998
2020-01-23,0.3795
2020-01-24,-6.8053
2020-01-27,-4.8682
2020-01-28,0.9595
2020-01-29,-1.7951000000000001
2020-01-30,-4.1935
2020-01-31,-3.9282
2020-02-03,1.4019
2020-02-04,2.5346
2020-02-05,7.6404
2020-02-06,0.6263
2020-02-07,-1.6598000000000002
2020-02-10,-0.4219
2020-02-11,1.1653
2020-02-12,4.3979
2020-02-13,-4.5135
2020-02-14,-5.2521
2020-02-18,-1.4412
2020-02-19,5.5118
2020-02-20,5.9701
2020-02-21,-21.5292
2020-02-24,-6.0256
2020-02-25,-6.412
2020-02-26,-5.102
2020-02-27,-1.8433000000000002
2020-02-28,2.3474
2020-03-02,-3.9755000000000003
2020-03-03,-2.8662
2020-03-04,8.3607
2020-03-05,-2.8744
2020-03-06,-7.7882
2020-03-09,-18.2432
2020-03-10,-0.8264
2020-03-11,-2.9167
2020-03-12,-18.8841
2020-03-13,7.672
2020-03-16,-1.2285
2020-03-17,3.4826
2020-03-18,-25.9615
2020-03-19,21.4286
2020-03-20,5.3476
2020-03-23,-4.5685
2020-03-24,2.1277
2020-03-25,1.5625
2020-03-26,0.5128
2020-03-27,4.0816
2020-03-30,12.7451
2020-03-31,6.5217
2020-04-01,-15.9184
2020-04-02,-5.8252
2020-04-03,-5.1546
2020-04-06,15.2174
2020-04-07,3.7736
2020-04-08,15.0
2020-04-09,5.1383
2020-04-13,-10.1504
2020-04-14,-3.7657
2020-04-15,-6.5217
2020-04-16,-6.0465
2020-04-17,10.396
2020-04-20,0.8969
2020-04-21,-4.8889
2020-04-22,-4.2056000000000004
2020-04-23,-3.1707
2020-04-24,-7.8086
2020-04-27,3.2787
2020-04-28,0.2646
2020-04-29,21.8997
2020-04-30,9.0909
2020-05-01,-5.5556
2020-05-04,-6.9328
2020-05-05,0.6772
2020-05-06,-1.3453
2020-05-07,-0.4545
2020-05-08,2.7397
2020-05-11,-8.8889
2020-05-12,-5.122
2020-05-13,-10.5398
2020-05-14,2.2989
2020-05-15,1.4045
2020-05-18,23.5457
2020-05-19,-2.4664
2020-05-20,3.4483
2020-05-21,0.8889
2020-05-22,-1.5419
2020-05-26,7.1588
2020-05-27,15.6576
2020-05-28,-8.6643
2020-05-29,-5.5336
2020-06-01,-4.6025
2020-06-02,4.8246
2020-06-03,11.2971
2020-06-04,0.0
2020-06-05,9.7744
2020-06-08,21.5753
2020-06-09,-9.5775
2020-06-10,-9.3458
2020-06-11,-13.7457
2020-06-12,4.3825
2020-06-15,0.7634
2020-06-16,0.3788
2020-06-17,-5.6604
2020-06-18,0.8
2020-06-19,0.1984
2020-06-22,-1.7822
2020-06-23,0.0
2020-06-24,-8.4677
2020-06-25,1.3216
2020-06-26,-3.0435
2020-06-29,8.520199999999999
2020-06-30,-1.2397
2020-07-01,-1.6736
2020-07-02,0.8511
2020-07-06,-4.6414
2020-07-07,-6.1947
2020-07-08,-0.7075
2020-07-09,-5.4632
2020-07-10,3.0151
2020-07-13,-2.6829
2020-07-14,-4.2607
2020-07-15,10.9948
2020-07-16,0.2358
2020-07-17,-0.7059
2020-07-20,-4.2654
2020-07-21,3.4653
2020-07-22,-0.9569
2020-07-23,-0.9662
2020-07-24,-4.3902
2020-07-27,-2.0408
2020-07-28,0.5208
2020-07-29,3.6269
2020-07-30,-1.0
2020-07-31,-3.5354
