ticker,USRM US Equity
2008-07-15,-10.3947
2008-07-16,6.6079
2008-07-17,1.9284
2008-07-18,-2.1622
2008-07-21,-1.3812
2008-07-22,2.6611000000000002
2008-07-23,-4.4986
2008-07-24,-2.2606
2008-07-25,22.7711
2008-07-28,7.1429
2008-07-29,10.2222
2008-07-30,-0.3024
2008-07-31,1.1122
2008-08-01,-11.2
2008-08-04,11.4865
2008-08-05,0.6061
2008-08-06,-1.4056
2008-08-07,-3.8697
2008-08-08,2.3279
2008-08-11,-4.7594
2008-08-12,-1.7391
2008-08-13,6.1947
2008-08-14,2.7083
2008-08-15,-1.6227
2008-08-18,-12.3711
2008-08-19,-10.5882
2008-08-20,2.1053
2008-08-21,5.6701
2008-08-22,15.6128
2008-08-25,-2.7452
2008-08-26,-4.5553
2008-08-27,-7.9574
2008-08-28,3.7069
2008-08-29,-2.1429
2008-09-02,-3.163
2008-09-03,0.0
2008-09-04,-3.0151
2008-09-05,-18.1347
2008-09-08,-0.3165
2008-09-09,-5.7143
2008-09-10,1.0101
2008-09-11,-0.6667
2008-09-12,-0.3314
2008-09-15,-0.6776
2008-09-16,-11.5254
2008-09-17,1.1494
2008-09-18,-9.8485
2008-09-19,14.2805
2008-09-22,-4.0397
2008-09-23,4.5977
2008-09-24,-12.0879
2008-09-25,8.3333
2008-09-26,-3.4615
2008-09-29,3.5857
2008-09-30,-2.3077
2008-10-01,-1.5748
2008-10-02,-15.2
2008-10-03,-2.3113
2008-10-06,-21.7769
2008-10-07,17.284
2008-10-08,15.7895
2008-10-09,-15.9091
2008-10-10,11.4595
2008-10-13,-10.2813
2008-10-14,6.4797
2008-10-15,-13.2686
2008-10-16,3.007
2008-10-17,7.9622
2008-10-20,0.0
2008-10-21,-3.3684
2008-10-22,-8.4967
2008-10-23,-0.5952
2008-10-24,-5.9879999999999995
2008-10-27,-3.8217
2008-10-28,-11.9205
2008-10-29,3.0075
2008-10-30,13.1387
2008-10-31,-0.5484
2008-11-03,23.2566
2008-11-04,-2.6316
2008-11-05,-16.2162
2008-11-06,3.871
2008-11-07,-6.8323
2008-11-10,2.6667
2008-11-11,0.6494
2008-11-12,-6.4516
2008-11-13,-6.8966
2008-11-14,-17.037
2008-11-17,4.4643
2008-11-18,-1.7094
2008-11-19,-3.4783
2008-11-20,-9.9099
2008-11-21,9.9875
2008-11-24,0.0114
2008-11-25,12.7159
2008-11-26,-11.2814
2008-11-28,-9.0795
2008-12-01,4.9869
2008-12-02,14.2857
2008-12-03,-15.8333
2008-12-04,0.9901
2008-12-05,0.9804
2008-12-08,5.8252
2008-12-09,0.0
2008-12-10,-6.422
2008-12-11,-24.5098
2008-12-12,35.0649
2008-12-15,10.5769
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,-4.3478
2008-12-19,-9.0909
2008-12-22,9.0
2008-12-23,-11.9266
2008-12-24,2.0833
2008-12-26,0.0
2008-12-29,-2.0408
2008-12-30,3.125
2008-12-31,0.0
2009-01-02,1.2121
2009-01-05,4.7904
2009-01-06,-15.2381
2009-01-07,-7.8652
2009-01-08,-14.6341
2009-01-09,1.4285999999999999
2009-01-12,12.6761
2009-01-13,0.0
2009-01-14,-18.7344
2009-01-15,7.6716
2009-01-16,20.0
2009-01-20,-4.7619
2009-01-21,0.0
2009-01-22,-1.25
2009-01-23,2.5158
2009-01-26,-7.7635
2009-01-27,-6.3086
2009-01-28,-2.8219
2009-01-29,-0.0368
2009-01-30,17.6871
2009-02-02,18.7314
2009-02-03,21.0395
2009-02-04,-14.7733
2009-02-05,-12.2577
2009-02-06,14.5515
2009-02-09,-3.5533
2009-02-10,1.0395
2009-02-12,-1.0288
2009-02-13,5.2632
2009-02-17,10.0
2009-02-18,-9.0909
2009-02-19,0.0
2009-02-20,2.9875
2009-02-23,-8.7268
2009-02-24,1.0638
2009-02-25,-8.4211
2009-02-26,-2.2989
2009-02-27,18.8235
2009-03-02,-5.9406
2009-03-03,-6.3158
2009-03-04,1.1236
2009-03-05,11.1111
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,-30.0
2009-03-11,5.7143
2009-03-13,-5.4054
2009-03-16,0.0
2009-03-17,-4.2857
2009-03-18,0.0
2009-03-19,-10.4478
2009-03-20,-1.6667
2009-03-23,0.0
2009-03-24,-8.4746
2009-03-25,20.3704
2009-03-26,0.0
2009-03-27,-7.6923
2009-03-30,0.0
2009-03-31,6.6667
2009-04-01,0.0
2009-04-02,-14.0625
2009-04-07,12.7273
2009-04-08,3.2258
2009-04-09,6.25
2009-04-13,0.0
2009-04-14,2.9412000000000003
2009-04-15,0.0
2009-04-16,0.0
2009-04-17,-1.4285999999999999
2009-04-20,0.0
2009-04-21,0.0
2009-04-22,-13.0435
2009-04-23,-3.3333
2009-04-24,18.9655
2009-04-27,1.4493
2009-04-28,0.0
2009-04-29,-7.1429
2009-04-30,23.0769
2009-05-01,-2.5
2009-05-04,0.0
2009-05-05,0.0
2009-05-07,8.9744
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,-5.8824
2009-05-13,-6.25
2009-05-14,-21.3333
2009-05-15,10.1695
2009-05-18,-6.1538
2009-05-19,6.5574
2009-05-20,23.0769
2009-05-21,6.25
2009-05-22,5.8824
2009-05-26,-5.5556
2009-05-27,-1.1764999999999999
2009-05-28,1.1905000000000001
2009-05-29,-1.1764999999999999
2009-06-01,0.0
2009-06-02,-2.3810000000000002
2009-06-03,-2.439
2009-06-04,-1.25
2009-06-05,0.0
2009-06-08,1.2658
2009-06-09,0.0
2009-06-10,-6.25
2009-06-11,-6.6667
2009-06-12,20.0
2009-06-15,-5.9524
2009-06-16,1.2658
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,0.0
2009-06-23,-1.25
2009-06-24,1.2658
2009-06-25,6.25
2009-06-26,0.0
2009-06-29,-5.8824
2009-06-30,5.0
2009-07-01,-4.7619
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-08,-12.5
2009-07-09,0.0
2009-07-10,0.0
2009-07-13,0.0
2009-07-15,0.0
2009-07-16,0.0
2009-07-17,7.1429
2009-07-20,6.6667
2009-07-21,-10.0
2009-07-22,-11.8056
2009-07-23,16.5354
2009-07-24,0.0
2009-07-27,0.0
2009-07-28,8.1081
2009-07-29,-6.25
2009-07-30,2.6667
2009-07-31,0.0
2009-08-03,-1.2987
2009-08-04,11.8421
2009-08-05,-10.5882
2009-08-06,5.2632
2009-08-07,2.5
2009-08-10,-2.439
2009-08-11,-6.25
2009-08-12,0.0
2009-08-13,0.0
2009-08-14,-8.0
2009-08-17,-13.0435
2009-08-18,-3.3333
2009-08-19,3.4483
2009-08-20,0.0
2009-08-21,0.0
2009-08-24,13.3333
2009-08-25,0.0
2009-08-26,-10.2941
2009-08-27,9.8361
2009-08-28,0.0
2009-08-31,5.9701
2009-09-01,2.8169
2009-09-02,0.0
2009-09-03,6.8493
2009-09-04,-1.2821
2009-09-08,11.6883
2009-09-09,45.3488
2009-09-10,8.0
2009-09-11,6.6667
2009-09-14,38.8889
2009-09-15,20.0
2009-09-16,-21.6667
2009-09-17,22.3404
2009-09-18,-8.6957
2009-09-21,-7.1429
2009-09-22,5.1282
2009-09-23,-0.4878
2009-09-24,-11.7647
2009-09-25,0.0
2009-09-28,3.8889
2009-09-29,-4.2781
2009-09-30,0.0
2009-10-01,0.5587
2009-10-02,2.7778
2009-10-05,-5.4054
2009-10-06,-22.8571
2009-10-07,18.5185
2009-10-08,3.125
2009-10-09,-9.0909
2009-10-12,2.0
2009-10-13,-3.9215999999999998
2009-10-14,-4.7619
2009-10-15,-7.1429
2009-10-16,-11.538499999999999
2009-10-19,-7.8261
2009-10-20,-0.9434
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,0.0
2009-10-26,-4.7619
2009-10-27,-15.0
2009-10-28,17.647100000000002
2009-10-29,-3.0
2009-10-30,-6.1856
2009-11-02,-6.5934
2009-11-03,5.8824
2009-11-04,12.2222
2009-11-05,-0.9901
2009-11-06,-5.0
2009-11-09,6.3158
2009-11-10,-0.9901
2009-11-11,0.0
2009-11-12,-15.0
2009-11-13,8.2353
2009-11-16,-2.1739
2009-11-17,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,-1.1111
2009-11-23,0.0
2009-11-24,0.0
2009-11-27,0.0
2009-11-30,0.0
2009-12-01,-10.1124
2009-12-02,12.5
2009-12-03,5.5556
2009-12-04,-10.526299999999999
2009-12-07,0.0
2009-12-08,4.7059
2009-12-09,-4.4944
2009-12-10,-1.1764999999999999
2009-12-11,-7.1429
2009-12-14,2.5641
2009-12-15,0.0
2009-12-16,0.0
2009-12-17,-6.25
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,-5.3333
2009-12-24,4.2254
2009-12-28,-1.3514
2009-12-29,2.7397
2009-12-30,-1.3333
2009-12-31,0.0
2010-01-04,1.3514
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,-4.0
2010-01-11,0.0
2010-01-12,0.0
2010-01-13,0.0
2010-01-14,1.3889
2010-01-15,1.3699
2010-01-19,-1.3514
2010-01-20,0.0
2010-01-21,-10.9589
2010-01-22,3.0769
2010-01-25,-2.9851
2010-01-26,1.5385
2010-01-27,-1.5152
2010-01-28,0.0
2010-01-29,0.0
2010-02-01,0.0
2010-02-02,1.5385
2010-02-03,-1.5152
2010-02-04,-3.0769
2010-02-05,-1.5873
2010-02-08,-3.2258
2010-02-09,10.0
2010-02-10,3.0303
2010-02-11,0.0
2010-02-12,-4.4118
2010-02-16,-7.6923
2010-02-17,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,16.6667
2010-02-23,-1.4285999999999999
2010-02-24,-5.7971
2010-02-25,-7.6923
2010-02-26,0.0
2010-03-01,-1.6667
2010-03-02,0.0
2010-03-03,-3.3898
2010-03-04,5.2632
2010-03-05,-1.6667
2010-03-08,1.6949
2010-03-09,0.0
2010-03-10,0.0
2010-03-11,0.0
2010-03-12,0.0
2010-03-15,0.0
2010-03-16,3.3333
2010-03-17,20.9677
2010-03-18,-4.0
2010-03-19,-2.7778
2010-03-22,1.4285999999999999
2010-03-23,4.2254
2010-03-24,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,1.3514
2010-03-30,0.0
2010-03-31,-4.0
2010-04-01,-2.7778
2010-04-05,5.7143
2010-04-06,-2.7027
2010-04-07,0.0
2010-04-08,-2.7778
2010-04-09,0.0
2010-04-12,1.4285999999999999
2010-04-13,-1.4085
2010-04-14,7.1429
2010-04-15,12.0
2010-04-16,7.1429
2010-04-19,-8.8889
2010-04-20,-2.439
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,-1.25
2010-04-26,-1.2658
2010-04-27,0.0
2010-04-28,0.0
2010-04-29,-6.4103
2010-04-30,9.589
2010-05-03,0.0
2010-05-04,-6.25
2010-05-05,0.0
2010-05-06,-5.3333
2010-05-07,-3.5211
2010-05-10,0.7299
2010-05-11,-1.4493
2010-05-12,1.4706000000000001
2010-05-13,-4.3478
2010-05-14,-1.5152
2010-05-17,-10.7692
2010-05-18,3.4483
2010-05-19,-13.3333
2010-05-20,0.0
2010-05-21,5.7692
2010-05-24,0.0
2010-05-25,-5.4545
2010-05-26,-1.9231
2010-05-27,0.0
2010-05-28,7.8431
2010-06-01,-1.8182
2010-06-02,-3.7037
2010-06-03,-1.9231
2010-06-04,0.0
2010-06-07,-1.9607999999999999
2010-06-08,0.0
2010-06-09,0.0
2010-06-10,0.0
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,2.0
2010-06-16,3.9215999999999998
2010-06-17,-3.7736
2010-06-18,-1.9607999999999999
2010-06-21,0.0
2010-06-22,-10.0
2010-06-23,11.1111
2010-06-24,0.0
2010-06-25,-14.0
2010-06-28,-2.3256
2010-06-29,-7.1429
2010-06-30,10.2564
2010-07-01,-11.6279
2010-07-02,-21.0526
2010-07-06,6.6667
2010-07-07,0.0
2010-07-08,0.0
2010-07-09,3.125
2010-07-12,-3.0303
2010-07-13,-6.25
2010-07-14,0.0
2010-07-15,0.0
2010-07-16,0.0
2010-07-19,-10.0
2010-07-20,0.0
2010-07-21,3.7037
2010-07-22,-7.1429
2010-07-23,3.8462
2010-07-26,-3.7037
2010-07-27,0.0
2010-07-28,23.0769
2010-07-29,9.375
2010-07-30,0.0
2010-08-02,-2.8571
2010-08-03,2.9412000000000003
2010-08-04,-25.7143
2010-08-05,0.0
2010-08-06,34.6154
2010-08-09,-14.2857
2010-08-10,0.0
2010-08-11,0.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,-20.0
2010-08-17,4.1667
2010-08-18,-16.0
2010-08-19,-9.5238
2010-08-20,0.0
2010-08-23,-15.7895
2010-08-24,-6.25
2010-08-25,-6.6667
2010-08-26,114.2857
2010-08-27,-40.0
2010-08-30,16.6667
2010-08-31,-19.0476
2010-09-01,5.8824
2010-09-02,0.0
2010-09-03,11.1111
2010-09-07,-10.0
2010-09-08,0.0
2010-09-09,-2.7778
2010-09-10,-14.2857
2010-09-13,0.0
2010-09-14,0.0
2010-09-15,20.0
2010-09-16,-11.1111
2010-09-17,-6.25
2010-09-20,66.6667
2010-09-21,-28.0
2010-09-22,16.6667
2010-09-23,19.0476
2010-09-24,-20.0
2010-09-27,2.5
2010-09-28,9.7561
2010-09-29,1.6389
2010-09-30,9.2648
2010-10-01,-3.952
2010-10-04,-6.25
2010-10-05,6.6667
2010-10-06,-2.0833
2010-10-07,0.0
2010-10-08,-2.1277
2010-10-11,-2.1739
2010-10-12,4.4444
2010-10-13,14.8936
2010-10-14,-9.2593
2010-10-15,10.2041
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,22.2222
2010-10-21,0.0
2010-10-22,-3.0303
2010-10-25,-15.625
2010-10-26,-1.4815
2010-10-27,5.2632
2010-10-28,-10.7143
2010-10-29,0.0
2010-11-01,4.0
2010-11-02,11.538499999999999
2010-11-03,13.7931
2010-11-04,6.0606
2010-11-05,-2.8571
2010-11-08,2.9412000000000003
2010-11-09,-14.2857
2010-11-10,0.0
2010-11-11,-13.3333
2010-11-12,-15.3846
2010-11-15,22.7273
2010-11-16,55.5556
2010-11-17,11.9048
2010-11-18,-2.1277
2010-11-19,-6.5217
2010-11-22,0.0
2010-11-23,-6.9767
2010-11-24,-5.0
2010-11-26,15.7895
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,-4.5455
2010-12-02,4.7619
2010-12-03,-4.5455
2010-12-06,-7.1429
2010-12-07,5.1282
2010-12-08,7.3171
2010-12-09,-3.4091
2010-12-10,-7.0588
2010-12-13,11.3924
2010-12-14,-4.5455
2010-12-15,4.7619
2010-12-16,-6.8182
2010-12-17,0.0
2010-12-20,-2.439
2010-12-21,-2.5
2010-12-22,-5.1282
2010-12-23,-2.7027
2010-12-27,2.7778
2010-12-28,2.7027
2010-12-29,0.0
2010-12-30,0.0
2010-12-31,-13.1579
2011-01-04,6.0606
2011-01-05,8.5714
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,-6.5789
2011-01-11,-1.4085
2011-01-12,-14.2857
2011-01-13,3.3333
2011-01-14,-2.2580999999999998
2011-01-18,-0.9901
2011-01-19,0.0
2011-01-20,6.6667
2011-01-21,-6.25
2011-01-24,0.0
2011-01-25,-3.3333
2011-01-26,3.4483
2011-01-27,0.0
2011-01-28,-3.3333
2011-01-31,-10.3448
2011-02-01,-3.8462
2011-02-02,-8.0
2011-02-03,4.3478
2011-02-04,8.3333
2011-02-07,-7.6923
2011-02-08,-4.1667
2011-02-09,-8.6957
2011-02-10,19.0476
2011-02-11,0.0
2011-02-14,-4.0
2011-02-15,4.1667
2011-02-16,-12.0
2011-02-17,13.6364
2011-02-18,-12.0
2011-02-22,-9.0909
2011-02-23,15.0
2011-02-24,-13.0435
2011-02-25,20.0
2011-02-28,-16.6667
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,5.0
2011-03-04,0.0
2011-03-07,-4.7619
2011-03-08,5.0
2011-03-09,-4.7619
2011-03-10,5.0
2011-03-11,0.0
2011-03-14,-4.7619
2011-03-15,0.0
2011-03-16,2.5
2011-03-17,-7.3171
2011-03-18,5.2632
2011-03-21,0.0
2011-03-22,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,-5.0
2011-03-28,0.0
2011-03-29,0.0
2011-03-30,5.2632
2011-03-31,5.0
2011-04-01,13.3333
2011-04-04,-15.9664
2011-04-05,5.0
2011-04-06,0.0
2011-04-07,-4.7619
2011-04-08,0.0
2011-04-11,0.0
2011-04-12,-10.0
2011-04-13,5.5556
2011-04-14,0.0
2011-04-15,-5.2632
2011-04-18,11.1111
2011-04-19,5.0
2011-04-20,-4.7619
2011-04-21,-5.0
2011-04-25,-21.0526
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,-6.6667
2011-05-02,7.1429
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,-0.6667
2011-05-06,-6.0403
2011-05-09,6.4286
2011-05-11,34.2282
2011-05-12,0.0
2011-05-13,0.0
2011-05-16,0.0
2011-05-17,0.0
2011-05-18,0.0
2011-05-19,0.0
2011-05-20,-5.0
2011-05-23,-0.5263
2011-05-24,-4.7619
2011-05-25,-5.5556
2011-05-26,5.8824
2011-05-27,-0.5556
2011-05-31,0.0
2011-06-01,-10.6145
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,0.0
2011-06-07,-18.75
2011-06-08,15.3846
2011-06-09,0.0
2011-06-10,-13.3333
2011-06-13,0.0
2011-06-14,-11.538499999999999
2011-06-15,-13.0435
2011-06-16,0.0
2011-06-17,-10.0
2011-06-20,3.8889
2011-06-21,-3.7433
2011-06-22,5.5556
2011-06-23,-7.3684
2011-06-24,-9.0909
2011-06-27,12.5
2011-06-28,33.1944
2011-06-29,-24.9218
2011-06-30,-11.1111
2011-07-01,0.0
2011-07-05,50.0
2011-07-06,-16.6667
2011-07-07,-20.0
2011-07-08,12.5
2011-07-11,-11.1111
2011-07-12,18.75
2011-07-13,0.0
2011-07-14,5.2632
2011-07-15,0.0
2011-07-18,-5.0
2011-07-19,-25.7895
2011-07-20,-4.2553
2011-07-21,255.5556
2011-07-22,-14.5833
2011-07-25,-26.3415
2011-07-26,18.543
2011-07-27,-9.0084
2011-07-28,-23.868
2011-07-29,10.4839
2011-08-01,-13.7774
2011-08-02,-6.8783
2011-08-03,-9.0909
2011-08-04,-10.0
2011-08-05,-11.1111
2011-08-08,0.0
2011-08-09,-10.0
2011-08-10,27.7778
2011-08-11,-2.1739
2011-08-12,-11.1111
2011-08-15,6.25
2011-08-16,-10.5882
2011-08-17,9.2105
2011-08-18,-4.8193
2011-08-19,1.2658
2011-08-22,-12.5
2011-08-23,4.2857
2011-08-24,0.0
2011-08-25,0.0
2011-08-26,-4.1096
2011-08-29,0.0
2011-08-30,-3.3929
2011-08-31,3.512
2011-09-01,0.0
2011-09-02,11.9643
2011-09-06,-4.3062000000000005
2011-09-07,-10.6667
2011-09-08,17.9104
2011-09-09,0.0
2011-09-12,-11.3924
2011-09-13,2.8571
2011-09-14,22.2222
2011-09-15,0.0
2011-09-16,4.5455
2011-09-19,-2.1739
2011-09-20,22.2222
2011-09-21,-6.3636
2011-09-22,-25.2427
2011-09-23,3.8961
2011-09-26,0.0
2011-09-27,-6.25
2011-09-28,-3.5833
2011-09-29,0.9507
2011-09-30,-4.1096
2011-10-03,-28.5714
2011-10-04,40.0
2011-10-05,12.6786
2011-10-06,-3.645
2011-10-07,1.3158
2011-10-10,-11.6883
2011-10-11,8.8235
2011-10-12,-0.6757
2011-10-13,0.6803
2011-10-14,6.7568
2011-10-17,3.7975
2011-10-18,-2.439
2011-10-19,6.6406
2011-10-20,-3.4432
2011-10-21,-2.8832
2011-10-24,-6.25
2011-10-25,6.6667
2011-10-26,-7.5
2011-10-27,-4.0541
2011-10-28,12.6761
2011-10-31,0.0
2011-11-01,-9.375
2011-11-02,0.0
2011-11-03,-0.6897
2011-11-04,0.0
2011-11-07,-1.3889
2011-11-08,-1.4085
2011-11-09,-5.7143
2011-11-10,5.8712
2011-11-11,1.6099999999999999
2011-11-14,-1.4085
2011-11-15,7.1429
2011-11-16,-6.6667
2011-11-17,12.857099999999999
2011-11-18,-13.9241
2011-11-21,0.0
2011-11-22,0.7353
2011-11-23,0.0
2011-11-25,2.1898
2011-11-28,-3.5714
2011-11-29,-14.0741
2011-11-30,3.4483
2011-12-01,16.4583
2011-12-02,-12.7013
2011-12-05,-1.6393
2011-12-06,5.0
2011-12-07,-4.7619
2011-12-08,-8.3333
2011-12-09,0.0
2011-12-12,12.7273
2011-12-13,-4.8387
2011-12-14,0.8475
2011-12-15,-19.3277
2011-12-16,-4.1667
2011-12-19,-10.8696
2011-12-20,0.0
2011-12-21,-2.439
2011-12-22,12.5
2011-12-23,0.0
2011-12-27,-15.5556
2011-12-28,5.2632
2011-12-29,-7.5
2011-12-30,21.1149
2012-01-03,0.1395
2012-01-04,-10.8635
2012-01-05,-4.6875
2012-01-06,4.918
2012-01-09,18.75
2012-01-10,-19.6053
2012-01-11,17.8396
2012-01-12,-4.4444
2012-01-13,4.6512
2012-01-17,-11.1111
2012-01-18,-2.5
2012-01-19,2.5641
2012-01-20,7.5
2012-01-23,-6.9767
2012-01-24,2.5
2012-01-25,-2.439
2012-01-26,7.5
2012-01-27,-5.814
2012-01-30,8.642
2012-01-31,-6.8182
2012-02-01,4.878
2012-02-02,-6.9767
2012-02-03,5.0
2012-02-06,0.0
2012-02-07,5.9524
2012-02-08,-3.3708
2012-02-09,-2.3256
2012-02-10,7.1429
2012-02-13,26.6667
2012-02-14,22.807
2012-02-15,-2.8571
2012-02-16,-14.7059
2012-02-17,-1.7241
2012-02-21,0.0
2012-02-22,5.2632
2012-02-23,-1.6667
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,-2.5423999999999998
2012-02-29,2.6087
2012-03-01,5.0847
2012-03-02,-0.8065
2012-03-05,-10.5691
2012-03-06,3.2955
2012-03-07,-6.7107
2012-03-08,3.7736
2012-03-09,-5.4545
2012-03-12,-8.6538
2012-03-13,-3.1579
2012-03-14,8.6957
2012-03-15,-9.0
2012-03-16,9.8901
2012-03-19,-10.0
2012-03-20,-5.5556
2012-03-21,8.2353
2012-03-22,-2.1739
2012-03-23,-6.6667
2012-03-26,4.4643
2012-03-27,-5.8405000000000005
2012-03-28,-3.177
2012-03-29,0.0
2012-03-30,-3.75
2012-04-02,-3.0844
2012-04-03,-0.8375
2012-04-04,0.0
2012-04-05,-4.3919
2012-04-09,-10.0707
2012-04-10,9.6267
2012-04-11,4.6594999999999995
2012-04-12,0.8562
2012-04-13,-23.9389
2012-04-16,15.4018
2012-04-17,-10.2515
2012-04-18,-5.1724
2012-04-19,-23.6364
2012-04-20,14.2857
2012-04-23,-16.1458
2012-04-24,4.3478
2012-04-25,4.7619
2012-04-26,-9.0909
2012-04-27,15.0
2012-04-30,0.0
2012-05-01,17.3913
2012-05-02,0.0
2012-05-03,22.2222
2012-05-04,0.0
2012-05-07,-12.1212
2012-05-08,3.4483
2012-05-09,-14.5833
2012-05-10,9.2683
2012-05-11,17.4107
2012-05-14,-17.8707
2012-05-15,-7.4074
2012-05-16,-8.0
2012-05-17,4.3478
2012-05-18,-4.1667
2012-05-21,30.4348
2012-05-22,-3.75
2012-05-23,0.0
2012-05-24,0.4329
2012-05-25,7.3276
2012-05-29,-2.008
2012-05-30,-16.3934
2012-05-31,0.4902
2012-06-01,17.0732
2012-06-04,-15.0
2012-06-05,15.6863
2012-06-06,1.6949
2012-06-07,-15.4167
2012-06-08,6.8966
2012-06-11,10.5991
2012-06-12,-3.3333
2012-06-13,-6.4655000000000005
2012-06-14,-4.1475
2012-06-15,-1.9231
2012-06-18,7.8431
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,5.4545
2012-06-22,-3.4483
2012-06-25,-1.7856999999999998
2012-06-26,0.0
2012-06-27,1.8182
2012-06-28,3.5714
2012-06-29,0.0
2012-07-02,-7.5431
2012-07-03,8.1585
2012-07-05,20.6897
2012-07-06,-0.3571
2012-07-09,-1.0753
2012-07-10,0.9058
2012-07-11,0.5386
2012-07-12,0.0
2012-07-13,-2.8571
2012-07-16,-11.7647
2012-07-18,3.3333
2012-07-19,-13.5081
2012-07-20,-3.0303
2012-07-23,-7.6923
2012-07-24,4.1667
2012-07-25,-0.75
2012-07-26,-18.6398
2012-07-27,23.839
2012-07-30,-16.0
2012-07-31,14.2857
2012-08-01,54.1667
2012-08-02,10.8108
2012-08-03,-23.628
2012-08-06,12.9741
2012-08-07,-10.9541
2012-08-08,-11.1111
2012-08-09,0.0
2012-08-10,-3.5714
2012-08-13,4.3981
2012-08-14,6.4302
2012-08-15,-6.6667
2012-08-16,0.0
2012-08-17,-7.1429
2012-08-20,0.0
2012-08-21,1.9231
2012-08-22,-8.9623
2012-08-23,-4.6632
2012-08-24,17.3913
2012-08-27,1.8519
2012-08-28,0.0
2012-08-29,-9.0909
2012-08-30,6.0
2012-08-31,-1.8868
2012-09-04,0.0
2012-09-05,-3.8462
2012-09-06,-7.5
2012-09-07,8.1081
2012-09-10,-3.5
2012-09-11,-3.1088
