ticker,TSQ US Equity
2014-12-15,-2.0509
2014-12-16,1.0888
2014-12-17,5.7995
2014-12-18,1.8794
2014-12-19,1.5373
2014-12-22,3.028
2014-12-23,-0.0735
2014-12-24,0.8088
2014-12-26,-2.3341
2014-12-29,-2.3898
2014-12-30,-0.6121
2014-12-31,1.6166
2015-01-02,-0.6061
2015-01-05,-2.8963
2015-01-06,0.0785
2015-01-07,-0.4706
2015-01-08,2.3641
2015-01-09,-1.7706
2015-01-12,-1.0972
2015-01-13,0.7132
2015-01-14,-0.236
2015-01-15,-1.2618
2015-01-16,1.1981
2015-01-20,2.9992
2015-01-21,2.682
2015-01-22,0.0
2015-01-23,-2.0149
2015-01-26,-2.818
2015-01-27,-1.0188
2015-01-28,-2.3753
2015-01-29,-2.5141999999999998
2015-01-30,0.9983
2015-02-02,2.1417
2015-02-03,2.9839
2015-02-04,-0.7831
2015-02-05,0.1579
2015-02-06,-1.1032
2015-02-09,0.0797
2015-02-10,-2.9459
2015-02-11,0.4922
2015-02-12,1.9592
2015-02-13,2.6421
2015-02-17,2.2621
2015-02-18,-0.4577
2015-02-19,-0.7663
2015-02-20,-1.6987999999999999
2015-02-23,2.1995
2015-02-24,3.382
2015-02-25,-2.6022
2015-02-26,-1.374
2015-02-27,2.3994
2015-03-02,3.5525
2015-03-03,-0.8759
2015-03-04,0.8837
2015-03-05,4.0876
2015-03-06,-1.1921
2015-03-09,-2.2711
2015-03-10,-2.3965
2015-03-11,-2.9018
2015-03-12,2.4521
2015-03-13,1.3463
2015-03-16,-0.6642
2015-03-17,0.1486
2015-03-18,-0.4451
2015-03-19,-0.2235
2015-03-20,4.1075
2015-03-23,-0.7174
2015-03-24,-0.289
2015-03-25,-2.3913
2015-03-26,-3.7862
2015-03-27,0.1543
2015-03-30,0.3852
2015-03-31,-1.3814
2015-04-01,1.4786000000000001
2015-04-02,1.6871
2015-04-06,3.3937
2015-04-07,0.8753
2015-04-08,-1.8077
2015-04-09,-2.0619
2015-04-10,0.9023
2015-04-13,0.8942
2015-04-14,1.1817
2015-04-15,0.0
2015-04-16,-0.073
2015-04-17,1.3148
2015-04-20,1.0094
2015-04-21,-1.0707
2015-04-22,-0.0722
2015-04-23,1.1552
2015-04-24,0.7852
2015-04-27,0.6374
2015-04-28,-4.6446
2015-04-29,2.6568
2015-04-30,-1.7973
2015-05-01,-0.8785
2015-05-04,-0.7386
2015-05-05,-3.1994
2015-05-06,-0.9992
2015-05-07,2.9503
2015-05-08,-2.4887
2015-05-11,-4.099
2015-05-12,1.5323
2015-05-13,-0.1589
2015-05-14,1.2729
2015-05-15,-2.3566
2015-05-18,-0.2414
2015-05-19,1.0484
2015-05-20,-0.1596
2015-05-21,0.1599
2015-05-22,0.7183
2015-05-26,3.3281
2015-05-27,2.5307
2015-05-28,-2.3934
2015-05-29,0.1533
2015-06-01,2.1423
2015-06-02,0.2996
2015-06-03,-0.6721
2015-06-04,-0.7519
2015-06-05,1.3636
2015-06-08,-1.6442
2015-06-09,-2.3556
2015-06-10,2.4125
2015-06-11,-1.0638
2015-06-12,0.3072
2015-06-15,-2.2205
2015-06-16,-0.4699
2015-06-17,0.7081
2015-06-18,5.0781
2015-06-19,-1.9331
2015-06-22,-0.5307
2015-06-23,4.1921
2015-06-24,-0.951
2015-06-25,-0.3693
2015-06-26,2.6686
2015-06-29,-2.1661
2015-06-30,0.2214
2015-07-01,-2.5037000000000003
2015-07-02,3.2477
2015-07-06,-2.3409
2015-07-07,-0.7491
2015-07-08,-0.6038
2015-07-09,-0.5315
2015-07-10,1.0687
2015-07-13,2.9455999999999998
2015-07-14,1.6141
2015-07-15,0.5776
2015-07-16,-0.7897
2015-07-17,1.1577
2015-07-20,-0.1431
2015-07-21,-1.2894
2015-07-22,-0.0726
2015-07-23,-1.0167
2015-07-24,0.5869
2015-07-27,-4.5952
2015-07-28,-0.6116
2015-07-29,-0.1538
2015-07-30,-0.2311
2015-07-31,0.3861
2015-08-03,-1.8462
2015-08-04,-0.0784
2015-08-05,2.3529
2015-08-06,-0.0766
2015-08-07,-1.3804
2015-08-10,-1.5552000000000001
2015-08-11,0.158
2015-08-12,-0.4732
2015-08-13,-1.1886
2015-08-14,-0.2406
2015-08-17,1.2862
2015-08-18,-2.6189999999999998
2015-08-19,-0.163
2015-08-20,-2.9388
2015-08-21,-3.0278
2015-08-24,-4.2498
2015-08-25,-3.7138
2015-08-26,3.6689
2015-08-27,-0.1815
2015-08-28,0.0
2015-08-31,4.4545
2015-09-01,-2.2628
2015-09-02,0.3562
2015-09-03,-0.8873
2015-09-04,-1.9696
2015-09-08,0.4566
2015-09-09,-1.2727
2015-09-10,0.3683
2015-09-11,-0.2752
2015-09-14,-1.5638999999999998
2015-09-15,0.8411
2015-09-16,1.7609
2015-09-17,-1.8215
2015-09-18,0.0928
2015-09-21,-1.6682000000000001
2015-09-22,-1.7908
2015-09-23,-3.167
2015-09-24,-2.2795
2015-09-25,-1.927
2015-09-28,-1.758
2015-09-29,0.5263
2015-09-30,2.3037
2015-10-01,-0.5118
2015-10-02,0.1029
2015-10-05,6.372
2015-10-06,0.7729
2015-10-07,1.7258
2015-10-08,3.1103
2015-10-09,0.0
2015-10-12,-0.5484
2015-10-13,-0.7353
2015-10-14,-0.0926
2015-10-15,1.8536000000000001
2015-10-16,-2.1838
2015-10-19,1.8605
2015-10-20,-1.0046
2015-10-21,-1.107
2015-10-22,-0.7463
2015-10-23,2.0677
2015-10-26,-1.105
2015-10-27,-0.7449
2015-10-28,1.3133
2015-10-29,0.2778
2015-10-30,1.2004
2015-11-02,-1.0949
2015-11-03,1.1993
2015-11-04,0.2735
2015-11-05,-2.0
2015-11-06,-0.7421
2015-11-09,-2.5234
2015-11-10,-1.6299000000000001
2015-11-11,-0.6823
2015-11-12,-0.3925
2015-11-13,-2.069
2015-11-16,3.0181
2015-11-17,4.2969
2015-11-18,4.1199
2015-11-19,0.6295
2015-11-20,0.6256
2015-11-23,0.0888
2015-11-24,1.8634
2015-11-25,-1.5678999999999998
2015-11-27,-0.531
2015-11-30,1.6904
2015-12-01,-2.0122
2015-12-02,0.5357
2015-12-03,-3.1972
2015-12-04,1.3761
2015-12-07,0.905
2015-12-08,-1.435
2015-12-09,-2.9116999999999997
2015-12-10,-0.4686
2015-12-11,-2.2599
2015-12-14,-3.8536
2015-12-15,1.2024
2015-12-16,13.8614
2015-12-17,-2.9565
2015-12-18,3.6738
2015-12-21,0.8643
2015-12-22,-0.5998
2015-12-23,0.9483
2015-12-24,0.0854
2015-12-28,2.0478
2015-12-29,-0.6689
2015-12-30,-2.1886
2015-12-31,2.926
2016-01-04,-2.7592
2016-01-05,-1.0318
2016-01-06,-2.3458
2016-01-07,-4.3594
2016-01-08,-2.5116
2016-01-11,0.8588
2016-01-12,0.1892
2016-01-13,-5.288
2016-01-14,-0.4985
2016-01-15,-2.4048
2016-01-19,-2.6694
2016-01-20,-1.1602999999999999
2016-01-21,-1.4941
2016-01-22,0.9751
2016-01-25,-3.8627000000000002
2016-01-26,2.2321
2016-01-27,-2.8384
2016-01-28,2.9213
2016-01-29,2.6201
2016-02-01,14.1489
2016-02-02,0.1864
2016-02-03,1.3953
2016-02-04,-0.9174
2016-02-05,-3.7037
2016-02-08,-2.4038
2016-02-09,-2.6601
2016-02-10,1.6194
2016-02-11,0.5976
2016-02-12,1.2871000000000001
2016-02-16,2.737
2016-02-17,2.0932
2016-02-18,-2.7959
2016-02-19,-1.6299000000000001
2016-02-22,2.4366
2016-02-23,-6.3749
2016-02-24,2.6423
2016-02-25,1.6832
2016-02-26,-8.5686
2016-02-29,3.8339
2016-03-01,-1.1282
2016-03-02,1.3485
2016-03-03,-0.2047
2016-03-04,1.9487
2016-03-07,5.332
2016-03-08,1.7191999999999998
2016-03-09,1.6901000000000002
2016-03-10,0.0923
2016-03-11,1.3838
2016-03-14,0.7279
2016-03-15,-0.4517
2016-03-16,1.0889
2016-03-17,1.526
2016-03-18,-2.5641
2016-03-21,0.9074
2016-03-22,0.1799
2016-03-23,-1.3465
2016-03-24,-0.364
2016-03-28,-2.1918
2016-03-29,5.9757
2016-03-30,0.0881
2016-03-31,-1.3204
2016-04-01,-0.8921
2016-04-04,-0.27
2016-04-05,-2.0758
2016-04-06,-0.4608
2016-04-07,-2.1296
2016-04-08,-2.2706
2016-04-11,-0.5808
2016-04-12,2.3369
2016-04-13,2.2835
2016-04-14,0.2791
2016-04-15,-0.3711
2016-04-18,0.838
2016-04-19,0.277
2016-04-20,-1.5654
2016-04-21,0.1871
2016-04-22,0.5602
2016-04-25,0.2786
2016-04-26,1.0185
2016-04-27,-1.4665
2016-04-28,-0.7442
2016-04-29,-0.2812
2016-05-02,0.5639
2016-05-03,-0.4673
2016-05-04,0.2817
2016-05-05,-2.809
2016-05-06,-0.1927
2016-05-09,-0.3861
2016-05-10,-3.1008
2016-05-11,-3.5
2016-05-12,-6.0104
2016-05-13,-0.441
2016-05-16,0.7752
2016-05-17,-4.1758
2016-05-18,-3.7843999999999998
2016-05-19,-2.503
2016-05-20,5.868
2016-05-23,-0.5774
2016-05-24,-1.8582999999999998
2016-05-25,-0.355
2016-05-26,0.3563
2016-05-27,2.4852
2016-05-31,1.963
2016-06-01,-0.453
2016-06-02,1.479
2016-06-03,-0.4484
2016-06-06,3.2658
2016-06-07,0.1091
2016-06-08,1.7429000000000001
2016-06-09,-2.1413
2016-06-10,0.8753
2016-06-13,-2.4946
2016-06-14,-2.7809
2016-06-15,-0.2288
2016-06-16,-1.4908000000000001
2016-06-17,-0.8149
2016-06-20,1.1737
2016-06-21,1.8561
2016-06-22,-2.2779
2016-06-23,-1.6317
2016-06-24,-7.2275
2016-06-27,-6.3857
2016-06-28,2.0464
2016-06-29,6.9519
2016-06-30,-1.375
2016-07-01,2.0279
2016-07-05,-2.1118
2016-07-06,2.2843
2016-07-07,0.7444
2016-07-08,2.0936
2016-07-11,0.6031
2016-07-12,-0.3597
2016-07-13,0.1203
2016-07-14,0.1202
2016-07-15,0.0
2016-07-18,-0.4802
2016-07-19,-2.1713
2016-07-20,0.4932
2016-07-21,0.9816
2016-07-22,9.4775
2016-07-25,-2.6637
2016-07-26,-0.9122
2016-07-27,-1.1507
2016-07-28,-1.2806
2016-07-29,-3.5377
2016-08-01,-0.3667
2016-08-02,-3.1902
2016-08-03,1.7744
2016-08-04,1.6189
2016-08-05,-0.3676
2016-08-08,1.107
2016-08-09,-0.365
2016-08-10,0.1221
2016-08-11,0.6098
2016-08-12,1.0909
2016-08-15,4.3165
2016-08-16,-3.2184
2016-08-17,15.4394
2016-08-18,-2.572
2016-08-19,0.4224
2016-08-22,-2.734
2016-08-23,0.5405
2016-08-24,-0.1075
2016-08-25,1.3994
2016-08-26,-0.6369
2016-08-29,0.2137
2016-08-30,3.4115
2016-08-31,0.5155
2016-09-01,-7.5897
2016-09-02,3.3296
2016-09-06,-0.1074
2016-09-07,-3.3333
2016-09-08,4.1157
2016-09-09,-0.1068
2016-09-12,1.9251
2016-09-13,-1.8888
2016-09-14,-2.7807
2016-09-15,-1.1001
2016-09-16,0.7786
2016-09-19,3.6424
2016-09-20,-0.5325
2016-09-21,1.2848
2016-09-22,2.3256
2016-09-23,1.0331
2016-09-26,-3.3742
2016-09-27,0.6349
2016-09-28,0.0
2016-09-29,-3.0494
2016-09-30,1.3014999999999999
2016-10-03,1.0707
2016-10-04,0.0
2016-10-05,2.7542
2016-10-06,1.0309
2016-10-07,-1.6327
2016-10-10,-0.3112
2016-10-11,-2.2893
2016-10-12,0.1065
2016-10-13,-2.1277
2016-10-14,-1.413
2016-10-17,-0.7718
2016-10-18,-0.8889
2016-10-19,0.6726
2016-10-20,0.3341
2016-10-21,-0.222
2016-10-24,0.1112
2016-10-25,-1.1111
2016-10-26,-1.6854
2016-10-27,-1.8286
2016-10-28,-0.9313
2016-10-31,-1.5276
2016-11-01,-1.1933
2016-11-02,0.8454
2016-11-03,-1.7964
2016-11-04,1.2195
2016-11-07,4.8193
2016-11-08,-0.8046
2016-11-09,-1.7381
2016-11-10,1.533
2016-11-11,1.0453
2016-11-14,0.9195
2016-11-15,-0.7973
2016-11-16,1.7222
2016-11-17,1.3544
2016-11-18,-1.8931
2016-11-21,-0.1135
2016-11-22,0.3409
2016-11-23,0.5663
2016-11-25,-0.5631
2016-11-28,-0.5663
2016-11-29,0.2278
2016-11-30,-0.7955
2016-12-01,0.3436
2016-12-02,0.9132
2016-12-05,0.6787
2016-12-06,0.0
2016-12-07,-0.1124
2016-12-08,8.5489
2016-12-09,5.1813
2016-12-12,0.6897
2016-12-13,0.0978
2016-12-14,-1.0753
2016-12-15,0.4941
2016-12-16,0.59
2016-12-19,-0.4888
2016-12-20,1.3752
2016-12-21,1.2597
2016-12-22,-1.5311
2016-12-23,1.2634
2016-12-27,-0.1919
2016-12-28,-0.9615
2016-12-29,-1.2621
2016-12-30,2.3599
2017-01-03,-7.4928
2017-01-04,5.9190000000000005
2017-01-05,-1.3725
2017-01-06,1.0934
2017-01-09,-0.3933
2017-01-10,-0.3949
2017-01-11,2.4777
2017-01-12,-5.3191
2017-01-13,3.1665
2017-01-17,-1.6832
2017-01-18,2.4169
2017-01-19,-3.7365
2017-01-20,3.8815
2017-01-23,2.6549
2017-01-24,1.7241
2017-01-25,2.354
2017-01-26,-0.092
2017-01-27,-3.7753
2017-01-30,3.2536
2017-01-31,-1.0195
2017-02-01,0.0936
2017-02-02,3.9289
2017-02-03,0.36
2017-02-06,-1.9731
2017-02-07,0.2745
2017-02-08,-3.3759
2017-02-09,4.8159
2017-02-10,-0.6306
2017-02-13,1.3599
2017-02-14,-0.805
2017-02-15,-2.1641
2017-02-16,3.4101
2017-02-17,-1.1586
2017-02-21,0.1803
2017-02-22,-1.0801
2017-02-23,-0.091
2017-02-24,0.5464
2017-02-27,3.2609
2017-02-28,-4.6491
2017-03-01,4.0478
2017-03-02,-2.3872999999999998
2017-03-03,-0.4529
2017-03-06,-3.6397
2017-03-07,-0.2833
2017-03-08,0.2841
2017-03-09,-0.4721
2017-03-10,-3.8899
2017-03-13,14.0178
2017-03-14,4.0693
2017-03-15,3.6606
2017-03-16,1.2039
2017-03-17,1.5859999999999999
2017-03-20,-5.5425
2017-03-21,-1.157
2017-03-22,-2.0903
2017-03-23,0.0854
2017-03-24,-0.3413
2017-03-27,1.113
2017-03-28,0.8467
2017-03-29,1.6793
2017-03-30,-0.3303
2017-03-31,0.9114
2017-04-03,-2.2167
2017-04-04,0.7557
2017-04-05,-2.0
2017-04-06,0.8503
2017-04-07,-0.4216
2017-04-10,-1.1854
2017-04-11,1.4567
2017-04-12,-2.027
2017-04-13,-3.7931
2017-04-17,0.1792
2017-04-18,-2.5939
2017-04-19,1.5611000000000002
2017-04-20,1.8083
2017-04-21,-1.1545
2017-04-24,2.965
2017-04-25,1.4834
2017-04-26,3.1814
2017-04-27,0.6667
2017-04-28,0.1656
2017-05-01,-0.7438
2017-05-02,-0.4996
2017-05-03,-2.9289
2017-05-04,0.0862
2017-05-05,0.1723
2017-05-08,0.4299
2017-05-09,-10.1884
2017-05-10,4.9571
2017-05-11,0.0908
2017-05-12,-1.9964
2017-05-15,-5.463
2017-05-16,-0.2938
2017-05-17,-2.2593
2017-05-18,1.407
2017-05-19,-1.6848
2017-05-22,4.4355
2017-05-23,-3.2819
2017-05-24,0.7984
2017-05-25,-0.9901
2017-05-26,1.2
2017-05-30,-1.2846
2017-05-31,0.7007
2017-06-01,3.1809
2017-06-02,-1.3487
2017-06-05,-2.1484
2017-06-06,3.493
2017-06-07,-1.4465
2017-06-08,1.0763
2017-06-09,3.1946
2017-06-12,-4.878
2017-06-13,1.3807
2017-06-14,0.4864
2017-06-15,-1.2585
2017-06-16,-1.0784
2017-06-19,2.3786
2017-06-20,-3.2914
2017-06-21,-0.1001
2017-06-22,-0.7014
2017-06-23,-1.4127
2017-06-26,-0.4094
2017-06-27,1.6444
2017-06-28,-0.2022
2017-06-29,5.2685
2017-06-30,-1.4437
2017-07-03,3.2227
2017-07-05,-3.4059
2017-07-06,-2.1548
2017-07-07,1.001
2017-07-10,0.3964
2017-07-11,5.3307
2017-07-12,-2.0619
2017-07-13,3.8278
2017-07-14,-0.2765
2017-07-17,0.647
2017-07-18,3.8567
2017-07-19,1.061
2017-07-20,-1.4873
2017-07-21,-0.3552
2017-07-24,1.2478
2017-07-25,0.1761
2017-07-26,-0.3515
2017-07-27,-1.3228
2017-07-28,-0.7149
2017-07-31,-0.45
2017-08-01,-0.5425
2017-08-02,-2.7273
2017-08-03,-3.8318
2017-08-04,-0.8746
2017-08-07,2.6471
2017-08-08,-0.382
2017-08-09,-0.3835
2017-08-10,-4.2348
2017-08-11,3.5176
2017-08-14,4.9515
2017-08-15,-6.1055
2017-08-16,-2.1675
2017-08-17,0.4028
2017-08-18,-0.4012
2017-08-21,-1.3092
2017-08-22,1.1224
2017-08-23,-0.2018
2017-08-24,0.91
2017-08-25,-0.501
2017-08-28,1.2085
2017-08-29,-1.592
2017-08-30,1.1122
2017-08-31,-0.2
2017-09-01,0.8016
2017-09-05,-1.1928
2017-09-06,1.6097000000000001
2017-09-07,-2.0792
2017-09-08,0.5056
2017-09-11,0.9054
2017-09-12,1.6949
2017-09-13,-0.4902
2017-09-14,-1.5764
2017-09-15,-0.1001
2017-09-18,-1.002
2017-09-19,-0.2024
2017-09-20,2.5355
2017-09-21,-0.9891
2017-09-22,0.4995
2017-09-25,0.0
2017-09-26,0.497
2017-09-27,2.9674
2017-09-28,0.7685
2017-09-29,-4.6711
2017-10-02,0.4
2017-10-03,0.8964
2017-10-04,-1.1846
2017-10-05,0.0999
2017-10-06,-0.8982
2017-10-09,1.2085
2017-10-10,0.8955
2017-10-11,0.789
2017-10-12,-1.4677
2017-10-13,0.7944
2017-10-16,2.6601
2017-10-17,-2.5911999999999997
2017-10-18,0.0985
2017-10-19,-0.2953
2017-10-20,0.9872
2017-10-23,0.0978
2017-10-24,-0.293
2017-10-25,0.0979
2017-10-26,-0.0978
2017-10-27,0.5877
2017-10-30,-0.4869
2017-10-31,2.1526
2017-11-01,-1.6284
2017-11-02,0.1947
2017-11-03,-0.6803
2017-11-06,-0.7828
2017-11-07,-10.0592
2017-11-08,-11.2939
2017-11-09,5.068
2017-11-10,-8.7059
2017-11-13,-2.7062
2017-11-14,-3.5762
2017-11-15,-3.022
2017-11-16,-0.4249
2017-11-17,-0.2845
2017-11-20,1.9971
2017-11-21,4.1958
2017-11-22,2.953
2017-11-24,1.3038
2017-11-27,0.2574
2017-11-28,1.027
2017-11-29,1.2706
2017-11-30,-0.3764
2017-12-01,-1.5112999999999999
2017-12-04,3.9642
2017-12-05,-1.107
2017-12-06,-2.3632
2017-12-07,-0.8917
2017-12-08,0.2571
2017-12-11,-1.9231
2017-12-12,-1.8300999999999998
2017-12-13,0.5326
2017-12-14,0.1325
2017-12-15,0.1323
2017-12-18,3.5667
2017-12-19,0.7653
2017-12-20,2.5316
2017-12-21,1.7284000000000002
2017-12-22,-4.1262
2017-12-26,2.1519
2017-12-27,-2.6022
2017-12-28,-3.3079
2017-12-29,1.0526
2018-01-02,-1.3021
2018-01-03,1.5831
2018-01-04,-0.7792
2018-01-05,0.5236
2018-01-08,0.0
2018-01-09,-1.4323000000000001
2018-01-10,-1.7173
2018-01-11,2.1505
2018-01-12,3.9474
2018-01-16,0.1266
2018-01-17,-3.1606
2018-01-18,0.0
2018-01-19,1.9582000000000002
2018-01-22,-0.5122
2018-01-23,-1.9304999999999999
2018-01-24,0.5249
2018-01-25,0.1305
2018-01-26,0.0
2018-01-29,-2.4772
2018-01-30,-0.9358
2018-01-31,1.2146
2018-02-01,-0.6667
2018-02-02,-3.2215
2018-02-05,-9.154
2018-02-06,0.6107
2018-02-07,0.4552
2018-02-08,1.2085
2018-02-09,-0.7463
2018-02-12,1.9548999999999999
2018-02-13,1.4748999999999999
2018-02-14,1.0174
2018-02-15,-0.8633
2018-02-16,1.7417
2018-02-20,0.428
2018-02-21,0.2841
2018-02-22,-1.8414000000000001
2018-02-23,4.0404
2018-02-26,4.2996
2018-02-27,-6.7819
2018-02-28,-0.7133
2018-03-01,-1.4368
2018-03-02,2.9154999999999998
2018-03-05,-0.2833
2018-03-06,-2.2727
2018-03-07,6.686
2018-03-08,-0.8174
2018-03-09,3.8462
2018-03-12,0.5291
2018-03-13,7.2368
2018-03-14,-4.7853
2018-03-15,-2.4485
2018-03-16,-1.7173
2018-03-19,-2.2849
2018-03-20,-0.2751
2018-03-21,1.6552
2018-03-22,-4.2062
2018-03-23,-0.8499
2018-03-26,7.8571
2018-03-27,2.649
2018-03-28,3.0968
2018-03-29,0.1877
2018-04-02,-3.5309
2018-04-03,0.0
2018-04-04,1.5686
2018-04-05,0.7722
2018-04-06,-1.0217
2018-04-09,1.1613
2018-04-10,1.6582
2018-04-11,-0.1255
2018-04-12,-0.7538
2018-04-13,-0.5063
2018-04-16,1.145
2018-04-17,-1.5093999999999999
2018-04-18,2.4266
2018-04-19,-0.8728
2018-04-20,-5.0314
2018-04-23,0.0
2018-04-24,3.5762
2018-04-25,0.3836
2018-04-26,-1.1465
2018-04-27,-5.6701
2018-04-30,4.0984
2018-05-01,-1.9685000000000001
2018-05-02,-0.6693
2018-05-03,-4.1779
2018-05-04,5.3446
2018-05-07,-0.1335
2018-05-08,-5.4813
2018-05-09,-3.2532
2018-05-10,3.2164
2018-05-11,-0.1416
2018-05-14,-0.5674
2018-05-15,-1.1412
2018-05-16,-1.0101
2018-05-17,-2.0408
2018-05-18,0.2976
2018-05-21,1.7804
2018-05-22,-0.4373
2018-05-23,-1.1713
2018-05-24,-2.6667
2018-05-25,-3.1963
2018-05-29,2.044
2018-05-30,-2.7735
2018-05-31,-1.2678
2018-06-01,-1.2841
2018-06-04,-0.6504
2018-06-05,4.419
2018-06-06,-0.4702
2018-06-07,2.2047
2018-06-08,2.9276
2018-06-11,3.7425
2018-06-12,-4.7619
2018-06-13,-2.2727
2018-06-14,0.6202
2018-06-15,1.6949
2018-06-18,0.303
2018-06-19,-3.4743
2018-06-20,0.0
2018-06-21,-1.4085
2018-06-22,-0.9524
2018-06-25,7.3718
2018-06-26,3.2836
2018-06-27,-3.2514
2018-06-28,-2.719
2018-06-29,0.4658
2018-07-02,2.473
2018-07-03,2.2624
2018-07-05,0.4425
2018-07-06,0.8811
2018-07-09,5.0946
2018-07-10,-2.7701000000000002
2018-07-11,-3.7037
2018-07-12,0.2959
2018-07-13,0.1475
2018-07-16,-2.0619
2018-07-17,-0.7519
2018-07-18,-1.6667
2018-07-19,-1.849
2018-07-20,0.6279
2018-07-23,0.624
2018-07-24,1.0853
2018-07-25,-0.4601
2018-07-26,-0.3082
2018-07-27,0.0
2018-07-30,-0.6182
2018-07-31,0.7776
2018-08-01,0.463
2018-08-02,1.5361
2018-08-03,0.9077
2018-08-06,-1.6492
2018-08-07,-0.7622
2018-08-08,16.2826
2018-08-09,4.3593
2018-08-10,-0.6329
2018-08-13,3.0573
2018-08-14,2.3486000000000002
2018-08-15,-1.4493
2018-08-16,0.9804
2018-08-17,3.7621
2018-08-20,1.4035
2018-08-21,2.1915
2018-08-22,2.4831
2018-08-23,-1.1013
2018-08-24,1.0022
2018-08-27,6.0639
2018-08-28,-2.183
2018-08-29,-0.3188
2018-08-30,-2.2388
2018-08-31,-2.6172
2018-09-04,4.5913
2018-09-05,4.3897
2018-09-06,-3.8974
2018-09-07,-1.0672
2018-09-10,0.3236
2018-09-11,-3.6559
2018-09-12,0.8929
2018-09-13,-0.2212
2018-09-14,-0.2217
2018-09-17,-2.3333
2018-09-18,-5.2332
2018-09-19,4.922
2018-09-20,-0.5721
2018-09-21,0.9206
2018-09-24,-3.6488
2018-09-25,-1.6568
2018-09-26,-3.911
2018-09-27,-0.1264
2018-09-28,-0.8861
2018-10-01,-1.788
2018-10-02,1.8205
2018-10-03,1.1494
2018-10-04,-1.8939
2018-10-05,-0.7722
2018-10-08,3.6316
2018-10-09,-1.627
2018-10-10,-6.4885
2018-10-11,1.3605
2018-10-12,-2.0134
2018-10-15,0.6849
2018-10-16,5.7143
2018-10-17,2.1879
2018-10-18,-2.5189
2018-10-19,-0.7752
2018-10-22,-0.2604
2018-10-23,-1.1749
2018-10-24,-6.0766
2018-10-25,-3.0942
2018-10-26,-3.6284
2018-10-29,0.753
2018-10-30,0.299
2018-10-31,2.8316
2018-11-01,4.4928
2018-11-02,-2.3578
2018-11-05,1.4205
2018-11-06,-0.2801
2018-11-07,-12.2191
2018-11-08,1.92
2018-11-09,-1.0973
2018-11-12,-3.0174
2018-11-13,3.2733
2018-11-14,-2.8526
2018-11-15,1.4682
2018-11-16,0.9646
2018-11-19,-2.3885
2018-11-20,-0.9788
2018-11-21,4.939
2018-11-23,-3.2921
2018-11-26,2.9204
2018-11-27,-1.1041
2018-11-28,1.7544
2018-11-29,3.605
2018-11-30,-6.2027
2018-12-03,-0.1613
2018-12-04,-5.6543
2018-12-06,2.226
2018-12-07,-1.34
2018-12-10,-0.6791
2018-12-11,-2.0513
2018-12-12,-1.2216
2018-12-13,-3.3569
2018-12-14,0.0
2018-12-17,-4.3876
2018-12-18,-0.5736
