ticker,SGRCF US Equity
2006-06-14,7.6184
2006-06-15,12.1775
2006-06-16,1.1444
2006-06-19,0.0
2006-06-20,-4.3103
2006-06-22,1.8018
2006-06-23,-1.1836
2006-06-26,0.3023
2006-06-27,0.3404
2006-06-30,8.5757
2006-07-05,14.9823
2006-07-06,-2.0046
2006-07-10,-2.2093
2006-07-11,-0.3347
2006-07-12,0.0
2006-07-14,0.0
2006-07-17,0.0
2006-07-18,-3.8806000000000003
2006-07-24,-6.9633
2006-07-25,1.5751
2006-07-26,2.8858
2006-07-27,1.108
2006-07-28,-2.0682
2006-07-31,2.8075
2006-08-02,11.3889
2006-08-04,-4.9296
2006-08-09,4.5556
2006-08-10,-5.0655
2006-08-11,-0.7463
2006-08-14,0.7519
2006-08-15,-5.2239
2006-08-16,1.5748
2006-08-17,-2.6357
2006-08-18,3.9013
2006-08-21,9.0326
2006-08-22,-0.2021
2006-08-23,5.3257
2006-08-24,-4.2081
2006-08-25,-2.2816
2006-08-28,-8.6339
2006-08-29,-3.0587
2006-08-30,1.8397000000000001
2006-09-01,10.0718
2006-09-05,0.9353
2006-09-06,-2.3521
2006-09-07,-2.1898
2006-09-08,-6.1194
2006-09-11,1.3414
2006-09-12,-5.9908
2006-09-14,-2.378
2006-09-15,2.1368
2006-09-18,1.1715
2006-09-19,-1.0029
2006-09-20,-6.423
2006-09-21,3.4096
2006-09-22,5.337
2006-09-25,-2.0492
2006-09-26,-1.6579000000000002
2006-09-27,4.9301
2006-09-28,0.1368
2006-09-29,3.9834
2006-10-02,-2.8914
2006-10-03,-0.5514
2006-10-04,-4.6774000000000004
2006-10-05,3.3841
2006-10-06,1.4729999999999999
2006-10-10,-6.4516
2006-10-11,-1.7241
2006-10-12,3.5088
2006-10-13,-4.0254
2006-10-16,2.4283
2006-10-17,-0.6897
2006-10-18,-0.6076
2006-10-19,1.31
2006-10-20,-3.2759
2006-10-23,-1.0807
2006-10-24,-8.7285
2006-10-25,4.6397
2006-10-27,6.6038
2006-10-30,3.5398
2006-10-31,1.7094
2006-11-01,12.7416
2006-11-02,-5.3387
2006-11-03,0.0
2006-11-06,0.7874
2006-11-07,-0.1807
2006-11-09,-2.9203
2006-11-10,-2.343
2006-11-13,-2.7088
2006-11-14,-6.8731
2006-11-15,1.4408
2006-11-16,3.2953
2006-11-17,-5.2011
2006-11-20,9.1555
2006-11-21,2.6891
2006-11-22,0.5217
2006-11-24,1.3534
2006-11-27,-1.6064
2006-11-28,1.2245
2006-11-29,0.0
2006-11-30,-0.8065
2006-12-01,4.065
2006-12-04,-4.0137
2006-12-06,-3.5507
2006-12-07,-2.1097
2006-12-08,-7.0797
2006-12-13,8.3788
2006-12-14,-5.409
2006-12-15,-2.2172
2006-12-18,-3.0541
2006-12-19,2.5
2006-12-20,6.6418
2006-12-21,-6.9596
2006-12-22,2.1766
2006-12-27,5.0643
2006-12-28,7.1155
2007-01-03,-2.2602
2007-01-04,-8.446
2007-01-05,-0.382
2007-01-08,-2.4725
2007-01-09,-2.4295999999999998
2007-01-10,-1.8405
2007-01-11,-1.9607999999999999
2007-01-12,6.0
2007-01-16,-5.1887
2007-01-17,0.1679
2007-01-18,1.3224
2007-01-19,-3.2353
2007-01-22,-2.229
2007-01-23,0.2073
2007-01-24,0.0194
2007-01-25,-0.8465
2007-01-26,2.2941
2007-01-29,-3.16
2007-01-30,2.1053
2007-01-31,-1.0438
2007-02-01,3.1384
2007-02-02,1.0101
2007-02-06,-2.5
2007-02-07,1.1282
2007-02-08,-4.4625
2007-02-09,1.6322
2007-02-12,5.9146
2007-02-13,6.5089
2007-02-14,3.5185
2007-02-15,4.025
2007-02-16,-2.8375
2007-02-20,-6.1062
2007-02-21,-0.377
2007-02-22,0.6623
2007-02-23,4.7932
2007-02-26,-1.3453
2007-02-27,-11.1989
2007-02-28,8.7082
2007-03-01,-3.3431
2007-03-02,-3.9215999999999998
2007-03-05,-4.6647
2007-03-06,4.2415
2007-03-07,-2.0408
2007-03-08,-2.1224
2007-03-09,3.2327
2007-03-12,1.5464
2007-03-13,1.5228000000000002
2007-03-14,-5.8
2007-03-15,5.0557
2007-03-16,-2.3872999999999998
2007-03-19,-0.1035
2007-03-20,-0.2461
2007-03-21,4.3501
2007-03-22,3.0362999999999998
2007-03-23,1.9324
2007-03-26,3.3175
2007-03-27,0.0803
2007-03-28,-4.148
2007-03-29,-2.6898
2007-03-30,-4.9816
2007-04-02,-0.2715
2007-04-03,0.0972
2007-04-04,2.5774
2007-04-05,-1.5152
2007-04-09,1.5
2007-04-10,-2.4883
2007-04-11,-2.9145
2007-04-12,1.6478000000000002
2007-04-13,4.3644
2007-04-16,1.2514
2007-04-17,0.3664
2007-04-18,-6.7327
2007-04-19,3.5032
2007-04-20,5.1474
2007-04-24,-1.9691999999999998
2007-04-25,-1.791
2007-04-26,-0.7092
2007-04-27,-0.3189
2007-04-30,5.2143
2007-05-01,-8.8842
2007-05-02,-1.228
2007-05-03,-0.8108
2007-05-04,3.3924
2007-05-07,-0.4744
2007-05-08,0.3045
2007-05-09,-2.9567
2007-05-10,-2.0811
2007-05-11,1.9239000000000002
2007-05-14,-3.3049
2007-05-15,-6.1452
2007-05-16,6.6376
2007-05-17,1.8448
2007-05-18,1.1961
2007-05-22,6.6749
2007-05-23,2.7796
2007-05-24,-7.49
2007-05-25,5.2943999999999996
2007-05-29,-2.7636
2007-05-30,-0.125
2007-05-31,4.341
2007-06-01,0.9975
2007-06-04,0.0125
2007-06-05,-2.5
2007-06-06,0.391
2007-06-07,-5.4977
2007-06-08,11.7838
2007-06-11,-5.5126
2007-06-12,-2.8659
2007-06-13,-0.7574
2007-06-14,1.9311
2007-06-15,3.0208
2007-06-18,-0.8279
2007-06-19,2.6509
2007-06-20,-1.4712
2007-06-21,-1.9153
2007-06-22,-1.3361
2007-06-25,0.0
2007-06-26,-1.9792
2007-06-27,0.8502
2007-06-28,0.0
2007-06-29,7.0601
2007-07-03,5.8563
2007-07-05,7.4035
2007-07-06,4.9237
2007-07-09,-0.0825
2007-07-10,-3.3031
2007-07-11,-3.5013
2007-07-12,8.4071
2007-07-13,-1.0612
2007-07-16,-3.4653
2007-07-17,-0.7692
2007-07-18,2.9985
2007-07-19,2.7753
2007-07-20,0.9255
2007-07-23,-3.0938
2007-07-24,1.3155000000000001
2007-07-25,-0.8622
2007-07-26,-12.0205
2007-07-27,5.1603
2007-07-30,0.2686
2007-07-31,3.9453
2007-08-01,-3.5057
2007-08-02,2.2366
2007-08-03,-2.5686
2007-08-07,-2.5469
2007-08-08,9.5828
2007-08-09,-5.7479
2007-08-10,-1.3873
2007-08-13,1.7669000000000001
2007-08-14,-2.7426
2007-08-15,-4.5199
2007-08-16,-13.6835
2007-08-17,9.2163
2007-08-20,-1.1306
2007-08-21,0.5814
2007-08-22,-0.4065
2007-08-23,2.551
2007-08-24,-0.8271
2007-08-27,0.834
2007-08-28,1.0945
2007-08-29,-0.8366
2007-08-30,-1.1228
2007-08-31,5.4018
2007-09-04,8.5714
2007-09-05,4.1667
2007-09-06,7.1842
2007-09-07,7.2919
2007-09-10,-4.0229
2007-09-11,2.2364
2007-09-12,1.5905
2007-09-13,3.8612
2007-09-14,0.3625
2007-09-17,0.163
2007-09-18,0.5892
2007-09-19,-3.4623
2007-09-20,4.2114
2007-09-21,-4.7756
2007-09-24,3.678
2007-09-25,-4.9868
2007-09-26,1.7927
2007-09-27,2.594
2007-09-28,-0.8428
2007-10-01,1.6373
2007-10-02,-4.6259
2007-10-03,5.1456
2007-10-04,0.0
2007-10-05,-2.0365
2007-10-09,3.6066000000000003
2007-10-10,0.3243
2007-10-11,-4.5517
2007-10-12,3.1295
2007-10-15,2.5354
2007-10-16,-2.4342
2007-10-17,-5.3576
2007-10-18,4.833
2007-10-19,-2.7661
2007-10-22,-0.0726
2007-10-23,1.512
2007-10-24,-0.5233
2007-10-25,1.9424000000000001
2007-10-26,4.0579
2007-10-29,-2.5093
2007-10-31,-1.2174
2007-11-01,0.0
2007-11-02,7.0423
2007-11-05,0.8553
2007-11-06,13.7965
2007-11-07,-5.9329
2007-11-08,-9.1408
2007-11-12,-5.4326
2007-11-13,-0.7092
2007-11-14,3.7857
2007-11-15,-4.224
2007-11-16,3.2965
2007-11-19,-5.1826
2007-11-20,-2.0543
2007-11-21,-4.2697
2007-11-23,7.7758
2007-11-26,3.0584
2007-11-27,-4.4954
2007-11-28,0.8114
2007-11-29,-1.6235
2007-11-30,-1.0785
2007-12-03,-2.218
2007-12-04,0.298
2007-12-05,4.2549
2007-12-06,-3.7917
2007-12-07,4.1896
2007-12-10,-1.0362
2007-12-11,2.8169
2007-12-12,-3.713
2007-12-13,-0.1872
2007-12-14,-1.988
2007-12-17,-4.7072
2007-12-18,-0.9739
2007-12-19,1.3079
2007-12-20,0.9307
2007-12-21,4.4719999999999995
2007-12-24,1.101
2007-12-27,0.3755
2007-12-28,0.0
2007-12-31,-1.1878
2008-01-02,5.2674
2008-01-03,6.6763
2008-01-04,-4.9225
2008-01-07,3.9007
2008-01-08,4.9616
2008-01-09,-7.3284
2008-01-10,0.6447
2008-01-11,1.181
2008-01-14,0.8872
2008-01-15,-5.1913
2008-01-16,-2.9899
2008-01-17,-4.0382
2008-01-18,-1.9832
2008-01-22,-3.8689
2008-01-23,-3.614
2008-01-24,15.9193
2008-01-25,-0.023
2008-01-28,2.4265
2008-01-29,2.7145
2008-01-30,-4.6259
2008-01-31,1.8732
2008-02-01,-1.2363
2008-02-04,1.2245
2008-02-05,-4.2047
2008-02-07,-0.4178
2008-02-08,6.3027
2008-02-11,1.3925
2008-02-12,-4.225
2008-02-13,0.3562
2008-02-14,1.2832
2008-02-15,-2.2733
2008-02-19,1.1861
2008-02-20,3.3348
2008-02-21,-0.6068
2008-02-22,-0.7609
2008-02-25,3.0311
2008-02-26,4.5254
2008-02-27,1.9868000000000001
2008-02-28,1.8101
2008-02-29,1.6663000000000001
2008-03-03,1.9447999999999999
2008-03-04,-7.4154
2008-03-05,3.1904
2008-03-06,1.9082
2008-03-07,-3.6739
2008-03-10,-4.5809
2008-03-11,0.3782
2008-03-12,-2.3421
2008-03-13,10.3209
2008-03-14,-0.0596
2008-03-17,-3.8374
2008-03-18,-2.75
2008-03-19,-4.7498000000000005
2008-03-20,-3.3661
2008-03-24,6.0334
2008-03-25,0.6492
2008-03-26,4.2379
2008-03-27,-2.4502
2008-03-28,-0.3746
2008-03-31,-2.1024
2008-04-01,-5.9625
2008-04-02,6.0899
2008-04-03,1.5051
2008-04-04,1.8707
2008-04-07,-5.1113
2008-04-08,0.5975
2008-04-09,3.7234
2008-04-10,-0.2137
2008-04-11,-2.2869
2008-04-14,-1.0782
2008-04-15,0.0753
2008-04-16,6.1496
2008-04-17,-3.8497
2008-04-18,-0.3123
2008-04-21,-1.771
2008-04-22,-0.8284
2008-04-23,-5.8471
2008-04-24,-5.1143
2008-04-25,2.375
2008-04-28,1.5873
2008-04-29,-5.3846
2008-04-30,1.6413
2008-05-01,-1.0798
2008-05-02,-0.8895
2008-05-05,9.3264
2008-05-06,-1.0448
2008-05-07,-3.733
2008-05-08,1.4884
2008-05-09,3.5507999999999997
2008-05-12,0.2749
2008-05-13,-2.4671
2008-05-14,2.6153
2008-05-15,-4.9905
2008-05-16,1.6320000000000001
2008-05-20,0.8462
2008-05-21,3.852
2008-05-22,8.0885
2008-05-23,8.7234
2008-05-27,-5.1172
2008-05-28,15.0762
2008-05-29,-5.1517
2008-05-30,2.5347
2008-06-02,-0.618
2008-06-03,-5.419
2008-06-04,5.886
2008-06-05,9.4027
2008-06-06,-2.875
2008-06-09,-1.4922
2008-06-10,-0.6215
2008-06-11,0.4548
2008-06-12,-4.195
2008-06-13,2.2521
2008-06-16,-3.9934
2008-06-17,9.985
2008-06-18,4.8795
2008-06-19,-0.5216
2008-06-20,3.5134
2008-06-23,0.3134
2008-06-24,0.3283
2008-06-25,0.6701
2008-06-26,-0.2406
2008-06-27,4.2509
2008-06-30,5.7692
2008-07-01,2.2727
2008-07-02,-7.0222
2008-07-03,-5.5927
2008-07-07,-1.462
2008-07-08,-3.173
2008-07-09,-0.3018
2008-07-10,2.3055
2008-07-11,6.6337
2008-07-14,2.8544
2008-07-15,-2.9737999999999998
2008-07-16,-2.9977
2008-07-17,-3.6794000000000002
2008-07-18,-1.6484
2008-07-21,5.7529
2008-07-22,-1.893
2008-07-23,-10.2564
2008-07-24,-1.925
2008-07-25,1.4384000000000001
2008-07-28,4.4227
2008-07-29,-3.8228999999999997
2008-07-30,2.9347
2008-07-31,2.1773
2008-08-01,-0.4282
2008-08-04,-10.9837
2008-08-05,-2.3505
2008-08-06,3.2002
2008-08-07,-1.3774
2008-08-08,-9.7531
2008-08-11,-10.4651
2008-08-12,-0.678
2008-08-13,5.836
2008-08-14,-5.7322
2008-08-15,-0.2506
2008-08-18,3.9513
2008-08-19,-1.5892
2008-08-20,6.8278
2008-08-21,17.7864
2008-08-22,-0.7805
2008-08-25,-6.0212
2008-08-26,-0.6198
2008-08-27,3.2882
2008-08-28,-2.8307
2008-08-29,0.5165
2008-09-02,-8.7869
2008-09-03,4.9157
2008-09-04,-9.0268
2008-09-05,-2.9878
2008-09-08,-0.9506
2008-09-09,-16.6219
2008-09-10,-4.5407
2008-09-11,-9.3266
2008-09-12,11.3165
2008-09-15,-3.2374
2008-09-16,-6.1728
2008-09-17,26.0
2008-09-18,1.0547
2008-09-19,0.6924
2008-09-22,4.7619
2008-09-23,5.3683
2008-09-24,-0.3347
2008-09-25,-3.1716
2008-09-26,-0.684
2008-09-29,-13.1245
2008-09-30,-0.0112
2008-10-01,1.7644
2008-10-02,-10.5563
2008-10-03,-12.3543
2008-10-06,-3.9754
2008-10-07,-2.6239
2008-10-08,3.1138
2008-10-09,-8.2462
2008-10-10,-9.6044
2008-10-13,5.7238
2008-10-14,-2.3841
2008-10-15,-3.46
2008-10-16,-10.8925
2008-10-17,1.7349999999999999
2008-10-20,1.938
2008-10-21,8.289
2008-10-22,-15.4494
2008-10-23,-3.6545
2008-10-24,-15.0
2008-10-27,11.5619
2008-10-28,18.0909
2008-10-29,18.3218
2008-10-30,13.2726
2008-10-31,-3.676
2008-11-03,-2.9815
2008-11-04,6.9453
2008-11-05,1.1494
2008-11-06,-10.2273
2008-11-07,-1.5981
2008-11-10,7.0912
2008-11-11,-5.7057
2008-11-12,-6.6242
2008-11-13,9.5498
2008-11-14,-6.6625
2008-11-17,-5.7372
2008-11-18,-10.828
2008-11-19,-0.6052
2008-11-20,-6.6773
2008-11-21,14.738
2008-11-24,15.7345
2008-11-25,1.4175
2008-11-26,9.2757
2008-11-28,-3.9535
2008-12-01,-1.8765
2008-12-02,-1.8893
2008-12-03,-0.9039
2008-12-04,-4.8223
2008-12-05,-6.8
2008-12-08,6.6792
2008-12-09,0.5783
2008-12-10,6.9333
2008-12-11,11.993500000000001
2008-12-12,-1.8022
2008-12-15,10.5442
2008-12-16,5.641
2008-12-17,-2.9126
2008-12-18,3.0
2008-12-19,-8.2403
2008-12-22,6.0706
2008-12-23,2.9737999999999998
2008-12-24,-4.6498
2008-12-29,5.6575
2008-12-30,-2.8846
2008-12-31,-1.1881
2009-01-02,2.1543
2009-01-05,-3.8744
2009-01-06,12.2449
2009-01-07,-5.892
2009-01-08,10.0767
2009-01-09,-5.0461
2009-01-12,-6.6543
2009-01-13,-5.9282
2009-01-14,-0.8552
2009-01-15,4.6178
2009-01-16,1.6743000000000001
2009-01-20,5.3767
2009-01-21,-1.4739
2009-01-22,12.274000000000001
2009-01-23,5.3831
2009-01-26,-3.6052
2009-01-27,-7.9225
2009-01-28,3.627
2009-01-29,6.0837
2009-01-30,1.5819999999999999
2009-02-02,0.9734
2009-02-03,4.7184
2009-02-04,4.6512
2009-02-05,0.963
2009-02-06,1.9809
2009-02-09,-3.1655
2009-02-10,-0.938
2009-02-11,1.2375
2009-02-12,2.2317
2009-02-13,2.5
2009-02-17,-2.1783
2009-02-18,1.9016
2009-02-19,0.4344
2009-02-20,-2.8467000000000002
2009-02-23,-0.0227
2009-02-24,-8.3969
2009-02-25,-3.7302
2009-02-26,1.4015
2009-02-27,0.813
2009-03-02,-9.1784
2009-03-03,10.106
2009-03-04,0.756
2009-03-05,2.051
2009-03-06,-2.0294
2009-03-09,-6.3344
2009-03-10,-6.7094000000000005
2009-03-11,9.6656
2009-03-12,1.086
2009-03-13,5.124
2009-03-16,0.3783
2009-03-18,4.9488
2009-03-19,8.209
2009-03-20,-1.0
2009-03-23,-2.473
2009-03-24,3.5714
2009-03-25,2.7586
2009-03-26,3.1334
2009-03-27,-3.1765
2009-03-30,-4.8097
2009-03-31,3.367
2009-04-01,3.5946
2009-04-02,-8.0318
2009-04-03,0.3361
2009-04-06,-7.7974
2009-04-07,3.0708
2009-04-08,-2.7068
2009-04-09,0.4637
2009-04-13,1.2308
2009-04-14,8.5486
2009-04-15,14.027
2009-04-16,-3.6145
2009-04-17,-1.7197
2009-04-20,0.6602
2009-04-21,-2.7805999999999997
2009-04-22,-1.4321
2009-04-23,9.5154
2009-04-24,3.8344
2009-04-27,0.8641
2009-04-28,-1.7647
2009-04-29,1.9678
2009-04-30,-1.2792
2009-05-01,0.3887
2009-05-04,4.444
2009-05-05,-3.0155
2009-05-06,4.2744
2009-05-07,-5.1885
2009-05-08,6.0617
2009-05-11,-1.5729
2009-05-12,5.7678
2009-05-13,-2.5215
2009-05-14,0.7049
2009-05-15,-1.9299
2009-05-18,10.8647
2009-05-19,-6.3906
2009-05-20,7.3076
2009-05-21,4.5296
2009-05-22,-0.4762
2009-05-26,-2.8708
2009-05-27,5.9113
2009-05-28,2.3169
2009-05-29,-0.196
2009-06-01,1.1017
2009-06-02,2.6045
2009-06-03,-4.1493
2009-06-04,1.5861
2009-06-05,-4.4022
2009-06-08,-0.8019
2009-06-09,4.7551
2009-06-10,0.0738
2009-06-11,2.4295999999999998
2009-06-12,-5.2337
2009-06-15,-6.5421
2009-06-16,3.5
2009-06-17,-3.3816
2009-06-18,-4.5
2009-06-19,2.1139
2009-06-22,-8.2228
2009-06-23,4.7765
2009-06-24,2.3727
2009-06-25,-0.5208
2009-06-26,7.3298
2009-06-29,-0.3902
2009-06-30,-4.5054
2009-07-02,1.4167
2009-07-06,-1.8267
2009-07-07,-0.4314
2009-07-08,-9.473
2009-07-09,6.2857
2009-07-10,-2.1505
2009-07-13,0.8791
2009-07-14,8.9325
2009-07-15,5.0
2009-07-16,-1.1131
2009-07-17,0.3461
2009-07-20,6.3495
2009-07-21,-3.2094
2009-07-22,3.581
2009-07-23,-0.1322
2009-07-24,1.6505999999999998
2009-07-27,-0.5099
2009-07-28,-1.6042999999999998
2009-07-29,3.1476
2009-07-30,9.8573
2009-07-31,9.5574
2009-08-03,5.796
2009-08-04,-7.5862
2009-08-05,0.4851
2009-08-06,-0.7868
2009-08-07,0.6807
2009-08-10,-3.973
2009-08-11,-5.1536
2009-08-12,4.0816
2009-08-13,3.5294
2009-08-14,-1.8797000000000001
2009-08-17,-7.5496
2009-08-18,1.9835
2009-08-19,2.362
2009-08-20,1.54
2009-08-21,0.453
2009-08-24,1.9069
2009-08-25,-0.7167
2009-08-26,0.3876
2009-08-27,0.3861
2009-08-28,10.7692
2009-08-31,-3.3051
2009-09-01,-3.5662000000000003
2009-09-02,0.1676
2009-09-03,3.3457
2009-09-04,3.8714
2009-09-08,2.5064
2009-09-09,-8.4459
2009-09-10,6.4945
2009-09-11,-0.4461
2009-09-14,-3.2412
2009-09-15,3.3633
2009-09-16,1.9967000000000001
2009-09-17,-2.8148999999999997
2009-09-18,-1.6983000000000001
2009-09-21,-1.7856999999999998
2009-09-22,1.4545
2009-09-23,-1.7921
2009-09-24,-5.1163
2009-09-25,0.7765
2009-09-28,1.9083999999999999
2009-09-29,0.1241
2009-09-30,2.4268
2009-10-01,-4.225
2009-10-02,-2.0019
2009-10-05,0.591
2009-10-06,5.9884
2009-10-07,3.0474
2009-10-08,7.1719
2009-10-09,-0.694
2009-10-12,-0.1664
2009-10-13,-1.3333
2009-10-14,-0.6757
2009-10-15,-3.125
2009-10-16,1.4417
2009-10-19,2.7971
2009-10-20,-5.3872
2009-10-21,2.2175
2009-10-22,-3.2139
2009-10-23,-5.036
2009-10-26,-2.2727
2009-10-27,-5.0388
2009-10-28,-4.0816
2009-10-29,8.5106
2009-10-30,-3.098
2009-11-02,0.1619
2009-11-03,12.7273
2009-11-04,0.0
2009-11-05,-3.4588
2009-11-06,2.8402
2009-11-09,3.2491
2009-11-10,-3.4965
2009-11-11,3.0797
2009-11-12,-1.5817
2009-11-13,4.6429
2009-11-16,5.4608
2009-11-17,4.7735
2009-11-18,0.0772
2009-11-19,6.4815
2009-11-20,-3.221
2009-11-23,9.2771
2009-11-24,-4.0735
2009-11-25,4.4143
2009-11-27,-1.3458999999999999
2009-11-30,-0.4247
2009-12-01,4.3088
2009-12-02,4.1475
2009-12-03,-4.1923
2009-12-04,-6.5971
2009-12-07,-1.7191999999999998
2009-12-08,-9.3695
2009-12-09,6.7574
2009-12-10,1.2448
2009-12-11,-3.2738
2009-12-14,1.4615
2009-12-15,-5.0796
2009-12-16,2.5559
2009-12-17,-3.4268
2009-12-18,1.1673
2009-12-21,-0.1873
2009-12-22,0.2456
2009-12-23,4.8438
2009-12-24,2.1277
2009-12-28,1.1905000000000001
2009-12-29,-0.079
2009-12-30,-1.8599
2009-12-31,3.1755
2010-01-04,3.1977
2010-01-05,-0.8451
2010-01-06,0.8523
2010-01-07,-1.9296
2010-01-08,1.6803
2010-01-11,1.1299
2010-01-12,-3.7709
2010-01-13,4.4993
2010-01-14,0.8889
2010-01-15,-0.6057
2010-01-19,1.2639
2010-01-20,-4.6434999999999995
2010-01-21,-4.7585
2010-01-22,-5.4367
2010-01-25,5.6418
2010-01-26,-1.8166
2010-01-27,-2.7254
2010-01-28,2.6005000000000003
2010-01-29,-3.6923
2010-02-01,1.3159
2010-02-02,3.1159
2010-02-03,1.1315
2010-02-04,-8.3762
2010-02-05,6.085
2010-02-08,0.8341
2010-02-09,2.7401
2010-02-10,2.0608
2010-02-11,4.454
2010-02-12,-0.9049
2010-02-16,2.951
2010-02-17,-0.9215
2010-02-18,-0.6445
2010-02-19,0.9484
2010-02-22,-0.2726
2010-02-23,-4.9924
2010-02-24,-2.5953
2010-02-25,2.0623
2010-02-26,2.0649
2010-03-01,-1.1561
2010-03-02,0.7109
2010-03-03,-1.8237
2010-03-04,-3.5930999999999997
2010-03-05,-0.3067
2010-03-08,-1.9077
2010-03-09,-1.192
2010-03-10,1.2698
2010-03-11,-0.3135
2010-03-12,-0.3204
2010-03-15,-1.256
2010-03-16,7.7596
2010-03-17,2.1236
2010-03-18,-0.5371
2010-03-19,-3.7982
2010-03-22,-1.7218
2010-03-23,0.0791
2010-03-24,-2.3965
2010-03-25,-4.1561
2010-03-26,1.8364
2010-03-29,3.6207000000000003
2010-03-30,-1.5781
2010-03-31,-0.9367
2010-04-01,-2.6883
2010-04-05,3.3348
2010-04-06,2.3148
2010-04-07,7.4766
2010-04-08,0.8786
2010-04-09,3.7263
2010-04-12,-0.0918
2010-04-13,-2.9251
2010-04-14,0.914
2010-04-15,1.0419
2010-04-16,-3.3946
2010-04-19,-1.7053
2010-04-20,1.8971
2010-04-21,0.1357
2010-04-22,10.1854
2010-04-23,6.2626
2010-04-26,-0.7901
2010-04-27,-1.2071
2010-04-28,0.7684
2010-04-29,1.9797
2010-04-30,4.1874
2010-05-03,0.9412
2010-05-04,-0.9324
2010-05-05,0.4088
2010-05-06,-0.6415
2010-05-07,0.7075
2010-05-10,3.5129
2010-05-11,6.5908
2010-05-12,2.5192
2010-05-13,-7.0393
2010-05-14,-3.917
2010-05-17,-0.3274
2010-05-18,-0.6977
2010-05-19,-6.5691
2010-05-20,-8.2921
2010-05-21,8.8864
2010-05-24,0.9084
2010-05-25,6.1225
2010-05-26,-2.8231
2010-05-27,1.8016
2010-05-28,0.154
2010-06-01,4.3768
2010-06-02,-0.9491
2010-06-03,-5.9268
2010-06-04,-1.0049
2010-06-07,2.1746
2010-06-08,3.17
2010-06-09,-0.3059
2010-06-10,1.0083
2010-06-11,0.463
2010-06-14,-2.5346
2010-06-15,1.2367
2010-06-16,3.9158
2010-06-17,0.3006
2010-06-18,1.4395
2010-06-21,-3.9231
2010-06-22,0.4454
2010-06-23,0.0143
2010-06-24,-0.4577
2010-06-25,1.8391
2010-06-28,1.3544
2010-06-29,-4.2316
2010-06-30,-0.7558
2010-07-01,-4.8623
2010-07-02,0.197
2010-07-06,-5.6047
2010-07-07,4.1455
2010-07-08,-2.7302
2010-07-09,2.0566
2010-07-12,-1.2594
2010-07-13,1.2755
2010-07-14,-3.5611
2010-07-15,-0.364
2010-07-16,-4.0551
2010-07-19,-4.6448
2010-07-20,2.1454
2010-07-21,-0.1368
2010-07-22,3.2725
2010-07-23,0.0952
2010-07-26,-0.2717
2010-07-27,-2.8832
2010-07-28,0.7803
2010-07-29,-0.4768
2010-07-30,1.542
2010-08-02,1.9284
2010-08-03,4.0541
2010-08-04,2.1347
2010-08-05,0.2289
2010-08-06,0.9626
2010-08-09,-1.8911
2010-08-10,-1.6362
