ticker,NGEY US Equity
2015-04-22,0.0
2015-04-24,-1.6216
2015-04-28,1.6484
2015-05-14,0.0
2015-05-18,-18.9189
2015-05-19,0.0
2015-05-20,15.0
2015-05-28,-10.4348
2015-05-29,0.3236
2015-06-03,-3.2258
2015-06-05,8.3333
2015-06-11,0.0
2015-07-07,-7.6923
2015-07-08,0.0
2015-07-10,-0.3333
2015-07-15,10.3679
2015-07-28,-9.3939
2015-07-31,0.0
2015-08-13,16.7224
2015-08-19,0.0
2015-08-27,-2.5788
2015-08-28,-0.2941
2015-09-01,-20.354
2015-09-03,11.1111
2015-09-09,-5.3333
2015-09-16,-29.2254
2015-09-17,-6.4677
2015-09-18,-8.5106
2015-09-23,-76.7442
2015-09-24,75.0
2015-09-25,25.7143
2015-09-28,7.9545
2015-09-29,15.7895
2015-09-30,13.6364
2015-10-01,8.0
2015-10-02,103.7037
2015-10-05,-13.0909
2015-10-06,-7.9498
2015-10-07,-2.2727
2015-10-08,-30.2326
2015-10-09,0.0
2015-10-12,0.0
2015-10-13,-50.0
2015-10-14,37.3333
2015-10-15,0.0
2015-10-16,0.0
2015-10-19,-1.9417
2015-10-20,13.8614
2015-10-21,2.2609
2015-10-22,-6.4626
2015-10-23,-9.0909
2015-10-26,45.0
2015-10-27,-6.8966
2015-10-28,2.963
2015-10-29,-20.8633
2015-10-30,-24.5341
2015-11-02,-0.0151
2015-11-03,-3.6145
2015-11-04,6.25
2015-11-05,-23.5294
2015-11-06,33.8462
2015-11-09,-4.5977
2015-11-10,-4.2169
2015-11-11,-13.2075
2015-11-12,0.0
2015-11-13,-2.8986
2015-11-16,-2.9664
2015-11-17,11.517
2015-11-18,-16.5259
2015-11-19,7.4047
2015-11-20,11.5192
2015-11-23,-6.0528
2015-11-24,-20.7507
2015-11-25,-18.4713
2015-11-27,-2.2727
2015-11-30,6.9767
2015-12-01,19.5652
2015-12-02,0.0
2015-12-03,-7.2727
2015-12-04,2.3529
2015-12-07,-17.6245
2015-12-08,-11.6279
2015-12-09,18.1579
2015-12-10,4.6771
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,-21.2766
2015-12-16,-5.4392
2015-12-17,0.0357
2015-12-18,-1.4285999999999999
2015-12-21,-13.0435
2015-12-22,-3.3333
2015-12-23,0.0
2015-12-24,17.2414
2015-12-28,-1.4706000000000001
2015-12-29,43.2836
2015-12-30,-6.4583
2015-12-31,-15.3953
2016-01-04,-9.5426
2016-01-05,10.5493
2016-01-06,0.0329
2016-01-07,-1.7433999999999998
2016-01-08,4.3522
2016-01-11,-2.2618
2016-01-12,-8.0913
2016-01-13,2.8929
2016-01-14,9.6494
2016-01-15,-13.8968
2016-01-19,-8.2353
2016-01-20,5.7692
2016-01-21,0.0
2016-01-22,6.0606
2016-01-25,47.1429
2016-01-26,0.9709
2016-01-27,-2.1154
2016-01-28,-5.6974
2016-01-29,5.0
2016-02-01,-4.7619
2016-02-02,14.5833
2016-02-03,7.2727
2016-02-04,-8.4746
2016-02-05,3.3565
2016-02-08,4.8152
2016-02-09,-5.9829
2016-02-10,-9.0909
2016-02-11,0.0
2016-02-12,-18.0
2016-02-16,7.4695
2016-02-17,9.6454
2016-02-18,3.2859
2016-02-19,-2.8808
2016-02-22,0.9028
2016-02-23,-16.1554
2016-02-24,-2.439
2016-02-26,10.0
2016-02-29,36.3636
2016-03-01,23.3333
2016-03-02,-5.4054
2016-03-03,-7.1429
2016-03-04,-13.8462
2016-03-07,-19.6429
2016-03-08,44.4444
2016-03-09,-12.4038
2016-03-10,7.8375
2016-03-11,-0.7533
2016-03-14,-26.1538
2016-03-15,21.5278
2016-03-16,-6.7657
2016-03-17,0.3432
2016-03-18,-0.7085
2016-03-21,0.3691
2016-03-22,-1.9367
2016-03-23,0.0
2016-03-24,0.0
2016-03-28,3.975
2016-03-29,-5.9389
2016-03-30,-13.2157
2016-03-31,17.8203
2016-04-01,-16.0
2016-04-04,-10.7143
2016-04-05,-1.3
2016-04-06,5.3698
2016-04-07,-13.3333
2016-04-08,6.5089
2016-04-11,1.3889
2016-04-13,4.0753
2016-04-15,0.0
2016-04-18,-7.8644
2016-04-19,-8.5714
2016-04-20,0.0
2016-04-21,-3.125
2016-04-22,12.2581
2016-04-25,-8.046
2016-04-26,6.2109
2016-04-27,-13.9941
2016-04-28,-0.7911
2016-04-29,2.7155
2016-05-02,4.0285
2016-05-03,-6.4139
2016-05-04,6.8966
2016-05-05,-12.9032
2016-05-06,11.1111
2016-05-09,-3.375
2016-05-10,-5.1315
2016-05-11,4.7273
2016-05-12,0.6944
2016-05-13,-0.0431
2016-05-16,6.5977
2016-05-17,0.2832
2016-05-18,-18.9996
2016-05-19,3.5857
2016-05-20,-0.0481
2016-05-23,-3.6555999999999997
2016-05-24,3.8442
2016-05-25,0.0
2016-05-26,0.0
2016-05-27,0.0
2016-06-02,-5.7692
2016-06-03,-16.148
2016-06-06,11.9562
2016-06-07,-4.3478
2016-06-08,0.0
2016-06-09,4.5455
2016-06-10,-17.3913
2016-06-13,21.0526
2016-06-17,-17.3913
2016-06-20,0.0
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,5.2632
2016-06-24,-2.5
2016-06-27,-2.5641
2016-06-28,0.0
2016-06-29,-10.526299999999999
2016-06-30,0.0
2016-07-01,-2.9412000000000003
2016-07-05,-9.0909
2016-07-06,19.9167
2016-07-07,-9.6595
2016-07-08,23.0769
2016-07-11,-7.5
2016-07-12,-7.2297
2016-07-13,-0.9468
2016-07-15,0.0
2016-07-18,5.8824
2016-07-19,-15.0694
2016-07-20,4.2518
2016-07-21,18.5882
2016-07-22,-15.3439
2016-07-25,4.4531
2016-07-26,-0.0748
2016-07-27,-4.1916
2016-07-29,-1.9922
2016-08-02,17.8956
2016-08-03,2.7045
2016-08-05,-13.002
2016-08-08,11.3886
2016-08-09,-4.9592
2016-08-10,-5.5754
2016-08-11,-9.1597
2016-08-12,0.0
2016-08-15,1.3333
2016-08-16,8.6349
2016-08-17,-0.6056
2016-08-18,-2.5133
2016-08-19,3.125
2016-08-22,11.1364
2016-08-23,-4.5671
2016-08-24,8.5714
2016-08-25,-10.526299999999999
2016-08-26,-2.9412000000000003
2016-08-29,0.0
2016-08-30,1.4015
2016-08-31,4.5947
2016-09-01,0.0
2016-09-02,-5.7143
2016-09-06,-1.8182
2016-09-07,-7.4074
2016-09-08,-6.6667
2016-09-09,-28.5714
2016-09-12,60.0
2016-09-13,0.0
2016-09-14,3.125
2016-09-15,5.947
2016-09-16,-25.6346
2016-09-19,15.3846
2016-09-21,0.0
2016-09-22,13.3333
2016-09-23,-11.7647
2016-09-26,-3.3333
2016-09-29,3.4483
2016-10-04,0.0
2016-10-05,0.0
2016-10-07,4.125
2016-10-12,-3.9616
2016-10-13,7.2083
2016-10-14,-6.7237
2016-10-17,0.0
2016-10-18,0.0
2016-10-19,6.6667
2016-10-25,-6.25
2016-10-26,0.6667
2016-10-27,0.6623
2016-10-28,0.0
2016-11-01,-27.6316
2016-11-02,0.0
2016-11-04,36.3636
2016-11-07,-6.6667
2016-11-08,-7.1429
2016-11-11,-0.625
2016-11-14,0.6289
2016-11-15,0.0
2016-11-16,-1.5385
2016-11-17,1.5625
2016-11-18,23.0769
2016-11-21,6.25
2016-11-22,-5.8824
2016-11-25,-25.0
2016-11-30,-8.3333
2016-12-01,9.0909
2016-12-02,-0.1042
2016-12-05,0.0
2016-12-07,-16.5798
2016-12-08,0.0
2016-12-09,10.0
2016-12-13,-22.7273
2016-12-14,5.8824
2016-12-15,-4.4444
2016-12-16,4.6512
2016-12-20,0.0
2016-12-23,21.8056
2016-12-28,0.171
2016-12-29,-13.4889
2017-01-05,-5.2632
2017-01-11,10.0
2017-01-12,2.0202
2017-01-13,-5.9406
2017-01-17,10.526299999999999
2017-01-20,-9.5238
2017-01-23,0.0
2017-01-24,-5.2632
2017-01-25,0.0
2017-01-26,16.1111
2017-01-27,0.4785
2017-01-30,0.0
2017-01-31,0.0
2017-02-08,-2.2024
2017-02-13,-6.3907
2017-02-15,9.2328
2017-02-17,-14.2857
2017-02-27,0.0
2017-03-01,32.2222
2017-03-02,0.8403
2017-03-03,-16.6667
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-10.0
2017-03-15,0.1389
2017-03-16,-0.1387
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,0.0
2017-04-07,0.0
2017-04-17,-11.1111
2017-04-18,-12.5
2017-04-19,42.8571
2017-05-02,-30.0
2017-05-10,0.0
2017-05-12,0.0
2017-05-17,0.0
2017-05-23,9.8214
2017-06-20,20.6049
2017-06-22,-21.318
2017-06-23,0.0548
2017-06-27,36.32
2017-06-28,-29.6482
2017-06-29,-14.2857
2017-06-30,-13.3333
2017-07-03,0.0
2017-07-05,1.9231
2017-07-06,-5.6604
2017-07-07,-20.0
2017-07-11,-2.5
2017-07-13,-10.2564
2017-07-14,41.7143
2017-07-18,-2.1774
2017-07-19,-2.0816
2017-07-20,-24.2265
2017-07-21,19.4444
2017-07-25,-30.2326
2017-07-26,45.0667
2017-08-03,-17.2794
2017-08-04,13.8889
2017-08-07,-2.439
2017-08-10,-25.0
2017-08-11,18.3
2017-08-14,-15.4691
2017-08-16,20.3333
2017-08-17,-30.7479
2017-08-22,60.0
2017-08-23,0.0
2017-08-24,11.5
2017-08-25,-3.5874
2017-08-28,4.6512
2017-08-29,0.0
2017-08-30,11.1111
2017-09-01,-20.0
2017-09-06,25.0
2017-09-08,40.0
2017-09-15,0.0
2017-09-19,-21.4286
2017-09-21,-5.0909
2017-10-02,-6.3218
2017-10-03,40.8282
2017-10-10,-27.249
2017-10-12,-0.1996
2017-10-17,0.0
2017-10-19,100.0
2017-10-23,-50.0
2017-10-30,0.0
2017-10-31,-30.0
2017-11-03,92.8571
2017-11-06,0.0
2017-11-10,0.0
2017-11-16,-45.7778
2017-11-20,84.4262
2017-11-22,-46.6667
2017-11-29,87.5
2017-12-01,-46.6667
2017-12-08,48.8056
2017-12-19,-19.7312
2017-12-20,-2.3256
2017-12-21,-14.2857
2017-12-22,16.6667
2017-12-27,-28.5714
2017-12-28,10.0
2017-12-29,0.0
2018-01-08,-7.5758
2018-01-11,31.1475
2018-01-12,50.0
2018-01-16,-45.0
2018-01-19,43.9394
2018-01-24,-5.2632
2018-01-25,20.0
2018-01-26,29.6296
2018-01-30,-15.7143
2018-01-31,18.6441
2018-02-02,0.0
2018-02-05,-21.0714
2018-02-07,-9.5023
2018-02-09,58.2
2018-02-14,0.0
2018-02-21,-35.5247
2018-02-26,1.9607999999999999
2018-03-01,15.3846
2018-03-05,-13.3333
2018-03-07,0.0
2018-03-15,0.0
2018-04-12,-61.5385
2018-04-13,0.0
2018-07-11,0.0
2018-07-24,18.0
2018-11-28,-99.9958
2018-12-18,99900.0003
2018-12-20,0.0
2018-12-21,-99.0
2019-01-30,-90.0
2019-04-29,0.0
2019-06-03,0.0
2019-12-19,0.0
