ticker,TTOO US Equity
2014-12-26,-0.6915
2014-12-29,1.8747
2014-12-30,-1.1567
2014-12-31,2.3404
2015-01-02,0.4158
2015-01-05,3.2091
2015-01-06,-6.5196
2015-01-07,-0.6438
2015-01-08,7.8834
2015-01-09,5.7558
2015-01-12,3.1235
2015-01-13,5.0941
2015-01-14,2.1834
2015-01-15,-2.8632
2015-01-16,-1.8918
2015-01-20,-0.9417
2015-01-21,-2.7161999999999997
2015-01-22,0.0465
2015-01-23,-6.6512
2015-01-26,7.2745
2015-01-27,-0.5109
2015-01-28,1.8207
2015-01-29,1.8799000000000001
2015-01-30,-2.6553
2015-02-02,-1.1558
2015-02-03,-1.7774
2015-02-04,-7.0476
2015-02-05,7.1209
2015-02-06,-2.4868
2015-02-09,-0.3433
2015-02-10,-3.6417
2015-02-11,0.8172
2015-02-12,1.8237
2015-02-13,-0.7463
2015-02-17,0.3008
2015-02-18,-0.8496
2015-02-19,-5.998
2015-02-20,-6.059
2015-02-23,-5.7648
2015-02-24,2.5439
2015-02-25,-0.6497
2015-02-26,-0.4756
2015-02-27,-0.9558
2015-03-02,-4.9457
2015-03-03,-3.5533
2015-03-04,-0.9211
2015-03-05,0.4648
2015-03-06,-0.2644
2015-03-09,3.1146
2015-03-10,-2.892
2015-03-11,1.0589
2015-03-12,-1.8991
2015-03-13,0.2003
2015-03-16,0.1999
2015-03-17,5.984
2015-03-18,4.8306000000000004
2015-03-19,1.4961
2015-03-20,-1.1203
2015-03-23,-1.4311
2015-03-24,1.0284
2015-03-25,-4.1317
2015-03-26,-2.1861
2015-03-27,2.0434
2015-03-30,-1.189
2015-03-31,-1.7099
2015-04-01,4.3814
2015-04-02,4.1975
2015-04-06,4.5616
2015-04-07,-2.2663
2015-04-08,7.0145
2015-04-09,2.8711
2015-04-10,-1.8431
2015-04-13,3.2725
2015-04-14,-0.9351
2015-04-15,2.2024
2015-04-16,-0.8722
2015-04-17,-1.9151
2015-04-20,-7.2823
2015-04-21,-1.8213
2015-04-22,-6.6667
2015-04-23,8.5714
2015-04-24,-3.2037
2015-04-27,-1.9504000000000001
2015-04-28,-2.5919
2015-04-29,-1.8564
2015-04-30,-2.459
2015-05-01,-2.1978
2015-05-04,1.7184
2015-05-05,-3.0539
2015-05-06,8.5121
2015-05-07,-2.5942
2015-05-08,0.9512
2015-05-11,4.5226
2015-05-12,2.7043
2015-05-13,-1.2288000000000001
2015-05-14,0.6517
2015-05-15,0.5297
2015-05-18,1.8735
2015-05-19,-5.4597999999999995
2015-05-20,-0.0608
2015-05-21,4.927
2015-05-22,-0.4058
2015-05-26,-3.2596
2015-05-27,2.7677
2015-05-28,-0.2927
2015-05-29,-1.4093
2015-06-01,2.561
2015-06-02,1.626
2015-06-03,2.0
2015-06-04,1.1764999999999999
2015-06-05,0.3322
2015-06-08,-0.7174
2015-06-09,0.4447
2015-06-10,1.3835
2015-06-11,2.1288
2015-06-12,1.55
2015-06-15,-5.2632
2015-06-16,1.3889
2015-06-17,2.7397
2015-06-18,-0.2133
2015-06-19,-0.6414
2015-06-22,-1.4524
2015-06-23,-0.5459
2015-06-24,-4.4457
2015-06-25,-2.757
2015-06-26,-0.4135
2015-06-29,-4.0332
2015-06-30,0.309
2015-07-01,-3.2656
2015-07-02,-1.1465
2015-07-06,4.768
2015-07-07,0.738
2015-07-08,-2.9304
2015-07-09,0.566
2015-07-10,5.2533
2015-07-13,0.2971
2015-07-14,-2.2512
2015-07-15,-2.5455
2015-07-16,1.1194
2015-07-17,2.091
2015-07-20,-2.9518
2015-07-21,-3.1657
2015-07-22,-1.6026
2015-07-23,-2.0195
2015-07-24,-3.9229000000000003
2015-07-27,-4.4291
2015-07-28,2.1723
2015-07-29,2.6931000000000003
2015-07-30,-1.4493
2015-07-31,0.9104
2015-08-03,-0.7634
2015-08-04,0.4196
2015-08-05,4.039
2015-08-06,-6.0241
2015-08-07,-6.9801
2015-08-10,-2.2971
2015-08-11,-1.2539
2015-08-12,2.0635
2015-08-13,0.311
2015-08-14,0.6977
2015-08-17,4.0031
2015-08-18,-1.9245
2015-08-19,-5.9623
2015-08-20,0.321
2015-08-21,-0.32
2015-08-24,-4.0128
2015-08-25,-5.5184
2015-08-26,6.7257
2015-08-27,0.0
2015-08-28,0.3317
2015-08-31,-1.8182
2015-09-01,-3.8721
2015-09-02,-3.5026
2015-09-03,0.363
2015-09-04,1.085
2015-09-08,7.3345
2015-09-09,-0.0833
2015-09-10,0.2502
2015-09-11,1.4143
2015-09-14,-0.7383
2015-09-15,3.1405
2015-09-16,-1.4423
2015-09-17,2.8455
2015-09-18,-0.8696
2015-09-21,-2.9506
2015-09-22,-7.3952
2015-09-23,-0.7986
2015-09-24,-1.6995
2015-09-25,-7.2793
2015-09-28,-9.1266
2015-09-29,-4.4276
2015-09-30,-1.0169
2015-10-01,1.8265
2015-10-02,6.8386
2015-10-05,14.5855
2015-10-06,5.4029
2015-10-07,5.2997
2015-10-08,-1.1551
2015-10-09,-2.5876
2015-10-12,-1.7138
2015-10-13,-5.1439
2015-10-14,-0.5515
2015-10-15,4.5287
2015-10-16,-4.4209
2015-10-19,4.4403
2015-10-20,-0.4429
2015-10-21,4.2705
2015-10-22,-0.1706
2015-10-23,1.1111
2015-10-26,-4.9873
2015-10-27,1.7793999999999999
2015-10-28,2.0105
2015-10-29,-4.7129
2015-10-30,0.0
2015-11-02,3.2374
2015-11-03,-3.5714
2015-11-04,-0.6323
2015-11-05,-1.0
2015-11-06,0.1837
2015-11-09,0.0917
2015-11-10,0.1832
2015-11-11,-2.468
2015-11-12,-4.4049
2015-11-13,6.5686
2015-11-16,-0.644
2015-11-17,-5.1852
2015-11-18,2.4414
2015-11-19,-2.0972
2015-11-20,2.629
2015-11-23,5.1233
2015-11-24,2.2563
2015-11-25,2.2065
2015-11-27,0.5181
2015-11-30,1.2887
2015-12-01,-0.1696
2015-12-02,-6.627
2015-12-03,-8.4622
2015-12-04,-8.0517
2015-12-07,-2.7027
2015-12-08,2.7778
2015-12-09,-0.7568
2015-12-10,6.2092
2015-12-11,-1.8462
2015-12-14,-2.2989
2015-12-15,3.7433
2015-12-16,9.4845
2015-12-17,-1.7891
2015-12-18,3.0681
2015-12-21,-0.4651
2015-12-22,-0.2804
2015-12-23,0.9372
2015-12-24,-2.507
2015-12-28,0.4762
2015-12-29,1.8009
2015-12-30,2.0484
2015-12-31,-0.1825
2016-01-04,0.1828
2016-01-05,-1.9161000000000001
2016-01-06,-2.6977
2016-01-07,-3.6329000000000002
2016-01-08,-1.9841
2016-01-11,-7.7935
2016-01-12,-2.5247
2016-01-13,-6.1937
2016-01-14,6.1224
2016-01-15,-0.6787
2016-01-19,-4.7836
2016-01-20,7.8947
2016-01-21,-1.2195
2016-01-22,4.4893
2016-01-25,1.7186
2016-01-26,1.056
2016-01-27,1.2539
2016-01-28,-6.192
2016-01-29,-2.4202
2016-02-01,2.8185000000000002
2016-02-02,-4.4956
2016-02-03,1.7222
2016-02-04,7.2235
2016-02-05,-9.5789
2016-02-08,-3.6088
2016-02-09,-8.6957
2016-02-10,5.1587
2016-02-11,0.1258
2016-02-12,3.2663
2016-02-16,2.4331
2016-02-17,-1.6627
2016-02-18,-3.1401
2016-02-19,5.985
2016-02-22,5.0588
2016-02-23,-8.6226
2016-02-24,-0.8578
2016-02-25,-1.3597000000000001
2016-02-26,4.8872
2016-02-29,-4.54
2016-03-01,1.8773
2016-03-02,10.3194
2016-03-03,0.7795
2016-03-04,-3.5359
2016-03-07,7.1019
2016-03-08,-4.2781
2016-03-09,-0.3352
2016-03-10,-2.8026999999999997
2016-03-11,1.3841
2016-03-14,-1.3652
2016-03-15,-4.729
2016-03-16,-0.1211
2016-03-17,4.2424
2016-03-18,-1.0465
2016-03-21,4.8179
2016-03-22,-0.1121
2016-03-23,-4.4893
2016-03-24,1.7626
2016-03-28,-1.7321
2016-03-29,5.2879
2016-03-30,0.558
2016-03-31,9.434
2016-04-01,-1.0142
2016-04-04,-0.1025
2016-04-05,-2.6667
2016-04-06,7.5869
2016-04-07,6.856
2016-04-08,0.0917
2016-04-11,-2.9304
2016-04-12,-13.6792
2016-04-13,6.776
2016-04-14,-2.6612
2016-04-15,2.5237
2016-04-18,2.2564
2016-04-19,-0.9027
2016-04-20,0.9109
2016-04-21,-1.3039
2016-04-22,0.0
2016-04-25,-5.2846
2016-04-26,-0.9657
2016-04-27,-0.2167
2016-04-28,0.4343
2016-04-29,-0.8649
2016-05-02,1.5267
2016-05-03,-2.3631
2016-05-04,-1.5402
2016-05-05,-3.6872
2016-05-06,-0.232
2016-05-09,1.7442
2016-05-10,-3.2
2016-05-11,-0.3542
2016-05-12,-2.3697
2016-05-13,0.6068
2016-05-16,7.117
2016-05-17,-4.7297
2016-05-18,0.2364
2016-05-19,-3.184
2016-05-20,3.2887
2016-05-23,-0.8255
2016-05-24,2.8537
2016-05-25,-1.3873
2016-05-26,-1.0551
2016-05-27,0.7109
2016-05-31,1.4118
2016-06-01,2.5522
2016-06-02,2.9412000000000003
2016-06-03,1.7582
2016-06-06,-0.9719
2016-06-07,-0.6543
2016-06-08,0.0
2016-06-09,0.5488
2016-06-10,-2.8384
2016-06-13,-4.4944
2016-06-14,-2.9412000000000003
2016-06-15,4.4848
2016-06-16,-1.0441
2016-06-17,0.3517
2016-06-20,2.3364
2016-06-21,-3.1963
2016-06-22,4.717
2016-06-23,2.7027
2016-06-24,-6.7982
2016-06-27,-0.4706
2016-06-28,-1.6548
2016-06-29,0.8413
2016-06-30,-5.9595
2016-07-01,-0.507
2016-07-05,1.2739
2016-07-06,-1.0063
2016-07-07,-3.3037
2016-07-08,-30.092
2016-07-11,-1.8797000000000001
2016-07-12,-4.9808
2016-07-13,3.0242
2016-07-14,1.9569
2016-07-15,-1.7274
2016-07-18,2.9297
2016-07-19,-5.5028
2016-07-20,8.8353
2016-07-21,3.8745000000000003
2016-07-22,-3.5524
2016-07-25,-3.6832000000000003
2016-07-26,0.5736
2016-07-27,9.505700000000001
2016-07-28,-2.9514
2016-07-29,1.2522
2016-08-01,24.3816
2016-08-02,-13.2102
2016-08-03,0.491
2016-08-04,10.5863
2016-08-05,10.162
2016-08-08,-5.0802
2016-08-09,-1.1268
2016-08-10,-4.8433
2016-08-11,5.3892
2016-08-12,1.9886
2016-08-15,0.4178
2016-08-16,-3.6061
2016-08-17,-0.5755
2016-08-18,1.8813
2016-08-19,-2.1307
2016-08-22,1.3062
2016-08-23,5.3009
2016-08-24,-7.2109
2016-08-25,-0.7331
2016-08-26,-1.3294000000000001
2016-08-29,0.0
2016-08-30,0.1497
2016-08-31,-0.7474
2016-09-01,1.0542
2016-09-02,0.149
2016-09-06,1.7856999999999998
2016-09-07,0.731
2016-09-08,2.0319
2016-09-09,-6.5434
2016-09-12,3.3486000000000002
2016-09-13,-1.9146
2016-09-14,0.9009
2016-09-15,-1.9344999999999999
2016-09-16,-0.3035
2016-09-19,-1.0654
2016-09-20,0.9231
2016-09-21,-0.9146
2016-09-22,14.7692
2016-09-23,5.8981
2016-09-26,-3.5443
2016-09-27,-2.8871
2016-09-28,-1.4865
2016-09-29,-0.9602
2016-09-30,0.277
2016-10-03,0.1381
2016-10-04,-0.4138
2016-10-05,0.6925
2016-10-06,-0.9629
2016-10-07,-1.6667
2016-10-10,0.0
2016-10-11,-5.3672
2016-10-12,-4.0299
2016-10-13,0.1555
2016-10-14,4.1925
2016-10-17,0.2981
2016-10-18,5.052
2016-10-19,0.0
2016-10-20,0.1414
2016-10-21,-1.2711999999999999
2016-10-24,0.0
2016-10-25,-2.7182
2016-10-26,-3.2353
2016-10-27,-2.4316
2016-10-28,0.9346
2016-10-31,-2.4691
2016-11-01,-2.6898999999999997
2016-11-02,-6.1789
2016-11-03,-8.4922
2016-11-04,5.6818
2016-11-07,7.5269
2016-11-08,1.0
2016-11-09,4.1254
2016-11-10,3.8035
2016-11-11,5.1908
2016-11-14,0.0
2016-11-15,-1.5965
2016-11-16,0.1475
2016-11-17,-2.651
2016-11-18,0.9077
2016-11-21,-0.7496
2016-11-22,-1.2085
2016-11-23,1.5291000000000001
2016-11-25,1.3554
2016-11-28,-5.6464
2016-11-29,-4.0945
2016-11-30,-4.2693
2016-12-01,-6.3465
2016-12-02,-3.4798999999999998
2016-12-05,3.7951
2016-12-06,-1.2797
2016-12-07,-1.8519
2016-12-08,-1.1320999999999999
2016-12-09,-1.7176
2016-12-12,-5.0485
2016-12-13,2.2495
2016-12-14,0.0
2016-12-15,1.0
2016-12-16,-2.5743
2016-12-19,7.3171
2016-12-20,0.0
2016-12-21,1.1364
2016-12-22,-3.9326
2016-12-23,10.9162
2016-12-27,5.0967
2016-12-28,-6.1873
2016-12-29,-2.852
2016-12-30,-3.4862
2017-01-03,-0.5703
2017-01-04,2.2945
2017-01-05,-2.9907
2017-01-06,-2.3121
2017-01-09,3.7475
2017-01-10,4.5626999999999995
2017-01-11,-4.5455
2017-01-12,2.4762
2017-01-13,3.5316
2017-01-17,-1.7953000000000001
2017-01-18,-0.5484
2017-01-19,-2.9412000000000003
2017-01-20,-1.7045
2017-01-23,-1.9268
2017-01-24,1.3752
2017-01-25,6.0078
2017-01-26,-1.2797
2017-01-27,2.7778
2017-01-30,-1.0811
2017-01-31,-1.6393
2017-02-01,2.2222
2017-02-02,-1.2681
2017-02-03,2.3853
2017-02-06,0.3584
2017-02-07,0.7143
2017-02-08,-0.5319
2017-02-09,1.0695000000000001
2017-02-10,2.9981999999999998
2017-02-13,-1.1985999999999999
2017-02-14,-2.253
2017-02-15,1.9504000000000001
2017-02-16,8.3478
2017-02-17,-2.5682
2017-02-21,-0.9885
2017-02-22,-3.6606
2017-02-23,-0.5181
2017-02-24,-3.6458
2017-02-27,2.3423
2017-02-28,-0.5282
2017-03-01,5.6637
2017-03-02,-1.1724999999999999
2017-03-03,1.6949
2017-03-06,-1.5
2017-03-07,1.1844000000000001
2017-03-08,1.6722000000000001
2017-03-09,2.7961
2017-03-10,-3.04
2017-03-13,0.165
2017-03-14,0.0
2017-03-15,-0.3295
2017-03-16,-3.4711
2017-03-17,3.7671
2017-03-20,-2.9703
2017-03-21,-2.551
2017-03-22,-3.3159
2017-03-23,-5.7762
2017-03-24,1.1494
2017-03-27,4.9242
2017-03-28,-0.5415
2017-03-29,1.9964
2017-03-30,-6.0498
2017-03-31,-0.3788
2017-04-03,0.0
2017-04-04,-3.0418
2017-04-05,0.3922
2017-04-06,-0.7813
2017-04-07,-2.1654
2017-04-10,1.4085
2017-04-11,2.3810000000000002
2017-04-12,-2.907
2017-04-13,-0.998
2017-04-17,2.4194
2017-04-18,0.3937
2017-04-19,-0.1961
2017-04-20,-0.5894
2017-04-21,-1.3834
2017-04-24,-0.6012
2017-04-25,1.6129
2017-04-26,2.9762
2017-04-27,-0.9634
2017-04-28,-6.4202
2017-05-01,-1.4553
2017-05-02,-4.4304
2017-05-03,-12.362
2017-05-04,-4.0302
2017-05-05,4.4619
2017-05-08,-6.0302
2017-05-09,-3.4759
2017-05-10,-2.4931
2017-05-11,-1.9886
2017-05-12,0.5797
2017-05-15,0.5764
2017-05-16,-1.4327
2017-05-17,-6.1047
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,2.4768
2017-05-23,1.8127
2017-05-24,-3.2641
2017-05-25,-3.3742
2017-05-26,2.2222
2017-05-30,0.3106
2017-05-31,2.4768
2017-06-01,12.3867
2017-06-02,-4.5699
2017-06-05,-2.5352
2017-06-06,0.8671
2017-06-07,-2.2923
2017-06-08,0.5865
2017-06-09,-2.0408
2017-06-12,-1.7856999999999998
2017-06-13,4.2424
2017-06-14,1.4535
2017-06-15,-1.1461000000000001
2017-06-16,0.8696
2017-06-19,0.5747
2017-06-20,0.5714
2017-06-21,25.8523
2017-06-22,-9.7065
2017-06-23,-3.25
2017-06-26,-5.6848
2017-06-27,-4.9315
2017-06-28,0.0
2017-06-29,-6.0519
2017-06-30,-1.5337
2017-07-03,-3.7382999999999997
2017-07-05,1.9417
2017-07-06,-4.127
2017-07-07,-2.3179
2017-07-10,-1.3559
2017-07-11,-6.5292
2017-07-12,-7.3529
2017-07-13,3.9683
2017-07-14,1.145
2017-07-17,0.3774
2017-07-18,12.406
2017-07-19,-4.3478
2017-07-20,0.0
2017-07-21,-5.2448
2017-07-24,-0.738
2017-07-25,4.8327
2017-07-26,-5.3191
2017-07-27,0.3745
2017-07-28,-2.2388
2017-07-31,0.3817
2017-08-01,0.0
2017-08-02,-0.3802
2017-08-03,-1.5267
2017-08-04,15.5039
2017-08-07,4.0268
2017-08-08,-4.5161
2017-08-09,0.6757
2017-08-10,3.0201
2017-08-11,6.5147
2017-08-14,19.5719
2017-08-15,5.8824
2017-08-16,-0.9662
2017-08-17,-4.878
2017-08-18,2.3077
2017-08-21,4.7619
2017-08-22,-4.5455
2017-08-23,-1.0025
2017-08-24,4.3038
2017-08-25,-2.9126
2017-08-28,5.25
2017-08-29,-1.4252
2017-08-30,0.241
2017-08-31,0.7212
2017-09-01,3.8186
2017-09-05,0.2299
2017-09-06,3.6696999999999997
2017-09-07,7.5221
2017-09-08,-2.4691
2017-09-11,9.4937
2017-09-12,8.2852
2017-09-13,20.6406
2017-09-14,-10.3245
2017-09-15,-25.6579
2017-09-18,1.7699
2017-09-19,-3.2609
2017-09-20,-4.2697
2017-09-21,-2.3474
2017-09-22,3.125
2017-09-25,4.4289
2017-09-26,2.2321
2017-09-27,-1.9651
2017-09-28,0.0
2017-09-29,-6.4588
2017-10-02,2.6189999999999998
2017-10-03,4.8724
2017-10-04,0.4425
2017-10-05,1.3216
2017-10-06,-2.8261
2017-10-09,-3.3557
2017-10-10,-1.1574
2017-10-11,2.1077
2017-10-12,-3.6696999999999997
2017-10-13,0.2381
2017-10-16,1.1876
2017-10-17,-1.1737
2017-10-18,-0.4751
2017-10-19,-2.864
2017-10-20,-0.4914
2017-10-23,-6.1728
2017-10-24,5.7895
2017-10-25,1.7412999999999998
2017-10-26,-1.467
2017-10-27,-1.737
2017-10-30,-2.7778
2017-10-31,-3.1169000000000002
2017-11-01,2.4129
2017-11-02,-0.5236
2017-11-03,9.7368
2017-11-06,0.7194
2017-11-07,-1.1905000000000001
2017-11-08,1.2048
2017-11-09,-1.9048
2017-11-10,0.7282
2017-11-13,-4.3373
2017-11-14,-1.7631999999999999
2017-11-15,3.8462
2017-11-16,0.7407
2017-11-17,-2.2059
2017-11-20,1.5038
2017-11-21,0.0
2017-11-22,-0.7407
2017-11-24,6.9652
2017-11-27,0.6977
2017-11-28,-0.9238
2017-11-29,-2.0979
2017-11-30,-0.4762
2017-12-01,-1.9139
2017-12-04,-0.4878
2017-12-05,-1.2255
2017-12-06,-0.7444
2017-12-07,2.25
2017-12-08,-2.2005
2017-12-11,-0.5
2017-12-12,0.5025
2017-12-13,1.5
2017-12-14,4.9261
2017-12-15,-2.5822000000000003
2017-12-18,-0.241
2017-12-19,1.2077
2017-12-20,0.2387
2017-12-21,-2.8571
2017-12-22,3.9215999999999998
2017-12-26,-1.6509
2017-12-27,-2.6379
2017-12-28,0.9852
2017-12-29,0.4878
2018-01-02,7.5243
2018-01-03,4.7404
2018-01-04,0.6466
2018-01-05,7.2805
2018-01-08,1.5968
2018-01-09,0.3929
2018-01-10,8.8063
2018-01-11,-2.518
2018-01-12,-4.059
2018-01-16,-4.0385
2018-01-17,-3.8076
2018-01-18,6.6667
2018-01-19,2.1484
2018-01-22,-2.6769
2018-01-23,-0.5894
2018-01-24,0.0
2018-01-25,2.5692
2018-01-26,0.7707
2018-01-29,-4.0153
2018-01-30,-1.1952
2018-01-31,-0.2016
2018-02-01,-0.6061
2018-02-02,-5.0813
2018-02-05,-3.4261
2018-02-06,2.439
2018-02-07,1.5152
2018-02-08,-3.1983
2018-02-09,-5.7269
2018-02-12,3.0374
2018-02-13,0.6803
2018-02-14,7.4324
2018-02-15,1.8868
2018-02-16,-5.9671
2018-02-20,-2.407
2018-02-21,-0.8969
2018-02-22,-4.7511
2018-02-23,7.1259
2018-02-26,-1.1086
2018-02-27,16.1435
2018-02-28,1.3514
2018-03-01,-3.2381
2018-03-02,25.1969
2018-03-05,-3.3019
2018-03-06,0.6504
2018-03-07,-7.4313
2018-03-08,11.3438
2018-03-09,6.5831
2018-03-12,2.9412000000000003
2018-03-13,-2.1429
2018-03-14,-2.9196999999999997
2018-03-15,-4.0602
2018-03-16,5.7994
2018-03-19,2.3704
2018-03-20,-4.9204
2018-03-21,-0.761
2018-03-22,3.0675
2018-03-23,-6.1012
2018-03-26,-0.1585
2018-03-27,-0.9524
2018-03-28,4.1667
2018-03-29,-0.1538
2018-04-02,-2.6193999999999997
2018-04-03,4.7468
2018-04-04,4.0785
2018-04-05,-1.3062
2018-04-06,-3.8235
2018-04-09,0.4587
2018-04-10,1.8265
2018-04-11,6.577
2018-04-12,0.1403
2018-04-13,-3.0812
2018-04-16,-1.4451
2018-04-17,0.1466
2018-04-18,4.8316
2018-04-19,-2.5140000000000002
2018-04-20,-0.1433
2018-04-23,-0.2869
2018-04-24,-1.7266
2018-04-25,-2.489
2018-04-26,0.0
2018-04-27,-3.003
2018-04-30,-0.6192
2018-05-01,-7.0093
2018-05-02,3.6851000000000003
2018-05-03,1.454
2018-05-04,1.5924
2018-05-07,-2.8213
2018-05-08,-1.6129
2018-05-09,13.2787
2018-05-10,2.4602
2018-05-11,3.2486
2018-05-14,-1.9152
2018-05-15,-1.8131
2018-05-16,4.4033999999999995
2018-05-17,-2.0408
2018-05-18,13.8889
2018-05-21,4.0244
2018-05-22,2.8136
2018-05-23,-0.114
2018-05-24,-0.7991
2018-05-25,2.0713
2018-05-29,-9.1319
2018-05-30,-3.9702
2018-05-31,-4.2636
2018-06-01,10.526299999999999
2018-06-04,8.0586
2018-06-05,-1.6949
2018-06-06,-1.954
2018-06-07,-0.8206
2018-06-08,11.3475
2018-06-11,-1.0616
2018-06-12,-1.9313
2018-06-13,-0.6565
2018-06-14,3.9648
2018-06-15,1.4830999999999999
2018-06-18,-3.4447
2018-06-19,-3.6757
2018-06-20,-8.4175
2018-06-21,-4.0441
2018-06-22,8.3014
2018-06-25,-4.717
2018-06-26,0.495
2018-06-27,-2.4631
2018-06-28,1.0101
2018-06-29,-3.25
2018-07-02,1.0336
2018-07-03,-2.5575
2018-07-05,2.7559
2018-07-06,-0.7663
2018-07-09,-2.3166
2018-07-10,0.0
2018-07-11,-1.3175
2018-07-12,0.1335
2018-07-13,2.0
2018-07-16,-5.8824
2018-07-17,-2.0833
2018-07-18,-0.5674
2018-07-19,-1.5692
2018-07-20,-3.9130000000000003
2018-07-23,-0.7541
2018-07-24,-6.9909
2018-07-25,-2.6144
2018-07-26,4.0268
2018-07-27,-6.6129
2018-07-30,0.8636
2018-07-31,2.5685000000000002
2018-08-01,-5.3422
2018-08-02,-0.5291
2018-08-03,-4.9645
2018-08-06,13.806000000000001
2018-08-07,1.3115
2018-08-08,-3.2362
2018-08-09,9.699
2018-08-10,-1.3719999999999999
2018-08-13,3.864
2018-08-14,-1.3393
2018-08-15,-1.0558
2018-08-16,-1.0671
2018-08-17,-0.6163
2018-08-20,-2.9457
2018-08-21,-2.8754
2018-08-22,0.8224
2018-08-23,-2.447
2018-08-24,0.1672
2018-08-27,5.6761
2018-08-28,-2.0537
2018-08-29,3.7096999999999998
2018-08-30,-1.0886
2018-08-31,2.673
2018-09-04,1.5314
2018-09-05,-0.905
2018-09-06,-0.1522
2018-09-07,5.6402
2018-09-10,-1.8759000000000001
2018-09-11,2.6471
2018-09-12,-8.8825
2018-09-13,-0.1572
2018-09-14,-0.4724
2018-09-17,-0.7911
2018-09-18,0.4785
2018-09-19,-2.6984
2018-09-20,1.6313
2018-09-21,1.4445999999999999
2018-09-24,0.0
2018-09-25,2.8481
2018-09-26,9.6923
2018-09-27,6.4516
2018-09-28,-1.8445
2018-10-01,-9.7987
2018-10-02,1.4881
2018-10-03,0.5865
2018-10-04,-4.8105
2018-10-05,-1.072
2018-10-08,-8.7461
2018-10-09,-3.4775
2018-10-10,-7.9086
2018-10-11,-2.4809
2018-10-12,0.5871
2018-10-15,2.7237
2018-10-16,-4.5455
2018-10-17,-0.5952
2018-10-18,-0.1996
2018-10-19,-5.2
2018-10-22,11.3924
2018-10-23,-2.6515
2018-10-24,-4.6693
2018-10-25,2.2449
2018-10-26,-0.998
2018-10-29,1.2097
2018-10-30,1.7928
2018-10-31,2.7397
2018-11-01,0.5714
2018-11-02,10.6061
2018-11-05,-5.8219
2018-11-06,-6.5455
2018-11-07,-0.1946
2018-11-08,-1.5594999999999999
2018-11-09,0.5941
2018-11-12,-4.3307
2018-11-13,-2.8807
2018-11-14,-7.2034
2018-11-15,7.3059
2018-11-16,-1.4894
2018-11-19,-10.3672
2018-11-20,5.3012
2018-11-21,0.2288
2018-11-23,1.1416
2018-11-26,-0.9029
2018-11-27,-0.6834
2018-11-28,9.633
2018-11-29,-3.9749
2018-11-30,-3.268
2018-12-03,0.2252
2018-12-04,0.0
2018-12-06,-2.0225
2018-12-07,-4.3578
2018-12-10,-2.1583
2018-12-11,-1.7157
2018-12-12,0.7481
2018-12-13,-3.7129
2018-12-14,0.7712
2018-12-17,-8.1633
2018-12-18,-1.6667
