ticker,BANM US Equity
2016-03-03,-15.0
2016-03-04,-9.4118
2016-03-07,-9.0909
2016-03-08,5.7143
2016-03-09,1.3514
2016-03-10,0.0
2016-03-11,-6.6667
2016-03-14,3.5714
2016-03-15,-0.7155
2016-03-16,-6.9202
2016-03-17,6.7164
2016-03-18,-6.2937
2016-03-21,4.4776
2016-03-23,2.8571
2016-03-28,-8.3333
2016-03-31,3.0303
2016-04-01,-1.4706000000000001
2016-04-04,-2.9851
2016-04-05,23.0769
2016-04-06,16.25
2016-04-07,-8.6022
2016-04-12,-9.4118
2016-04-13,-1.2987
2016-04-14,-6.5789
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,-4.2254
2016-04-22,0.0
2016-04-25,0.0
2016-04-26,-13.9706
2016-04-27,2.5641
2016-04-28,0.0
2016-05-03,-1.6667
2016-05-09,-1.6949
2016-05-11,-3.4483
2016-05-12,0.0
2016-05-13,-7.1429
2016-05-16,19.2308
2016-05-17,-3.2258
2016-05-18,-3.3333
2016-05-19,-2.5862
2016-05-24,-0.885
2016-05-25,-3.5714
2016-05-26,0.0231
2016-05-27,0.0
2016-06-01,14.7882
2016-06-02,4.8387
2016-06-03,43.0769
2016-06-06,-3.2258
2016-06-07,-12.2222
2016-06-10,-5.0633
2016-06-14,12.0
2016-06-17,-10.7143
2016-06-23,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-30,10.6667
2016-07-01,-15.6627
2016-07-05,-3.5714
2016-07-06,17.0185
2016-07-07,7.612
2016-07-08,-5.2941
2016-07-11,-3.1056
2016-07-13,-10.2564
2016-07-14,7.1429
2016-07-15,0.0
2016-07-18,-12.0
2016-07-20,10.6061
2016-07-21,0.0
2016-07-22,0.0
2016-07-25,-4.1096
2016-07-27,11.4286
2016-08-01,-23.0769
2016-08-02,0.0
2016-08-03,1.6875
2016-08-05,0.0
2016-08-08,6.5355
2016-08-11,7.6923
2016-08-15,7.1429
2016-08-22,-10.0
2016-08-25,0.2963
2016-08-30,-3.2496
2016-08-31,0.7634
2016-09-01,12.1212
2016-09-02,1.3514
2016-09-06,-2.6667
2016-09-07,-2.7397
2016-09-08,-8.4507
2016-09-09,-6.1538
2016-09-12,6.5574
2016-09-13,-7.6923
2016-09-14,-18.3333
2016-09-15,28.5714
2016-09-19,-4.7619
2016-09-20,-9.1771
2016-09-22,0.929
2016-09-23,-0.0227
2016-09-26,-18.1632
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,11.1111
2016-10-06,-10.0
2016-10-07,-11.1111
2016-10-10,2.5
2016-10-12,-7.3171
2016-10-19,18.4211
2016-10-26,-20.0
2016-11-01,2.7778
2016-11-02,-10.8108
2016-11-03,0.0
2016-11-04,12.1212
2016-11-10,29.7297
2016-11-11,0.0
2016-11-14,-37.5
2016-11-21,0.0
2016-11-22,3.3333
2016-11-23,61.2903
2016-11-25,0.0
2016-11-28,0.0
2016-12-02,-30.0
2016-12-07,0.0
2016-12-09,0.0
2016-12-14,-11.4286
2016-12-15,26.129
2016-12-16,-22.6503
2016-12-20,-4.1124
2016-12-27,3.4483
2016-12-29,-3.3333
2017-01-03,0.0
2017-01-11,3.4483
2017-01-12,-2.5
2017-01-13,-23.0769
2017-01-17,28.8889
2017-01-23,3.4483
2017-01-30,0.0
2017-01-31,10.0
2017-02-01,10.6061
2017-02-03,2.7397
2017-02-06,-2.6667
2017-02-09,15.0685
2017-02-13,7.1429
2017-02-14,13.3333
2017-02-15,1.9607999999999999
2017-02-16,11.538499999999999
2017-02-17,-0.2586
2017-02-21,29.6456
2017-02-22,1.3333
2017-02-23,-2.6316
2017-02-24,-8.1081
2017-02-27,-7.3529
2017-02-28,-22.2222
2017-03-01,-20.4082
2017-03-02,2.5641
2017-03-03,-16.25
2017-03-06,-4.4776
2017-03-07,-20.3125
2017-03-08,1.9607999999999999
2017-03-09,11.538499999999999
2017-03-10,-3.4914
2017-03-13,-3.6623
2017-03-14,-7.2786
2017-03-15,16.0
2017-03-16,-13.7931
2017-03-17,0.0
2017-03-20,4.0
2017-03-21,-15.0
2017-03-22,-0.4525
2017-03-23,0.0
2017-03-24,-10.0
2017-03-27,-4.0404
2017-03-28,5.2632
2017-03-29,4.9375
2017-03-30,-4.7052
2017-03-31,0.0
2017-04-03,-0.25
2017-04-05,-9.2732
2017-04-06,10.4972
2017-04-07,-7.5
2017-04-10,8.1081
2017-04-11,-1.7187999999999999
2017-04-13,-5.8824
2017-04-17,0.5405
2017-04-18,12.9032
2017-04-20,-0.4762
2017-04-21,2.8708
2017-04-24,-13.4884
2017-04-25,0.0
2017-04-26,-11.2903
2017-04-27,-3.0303
2017-04-28,-6.25
2017-05-01,-31.75
2017-05-02,1.0989
2017-05-03,25.6039
2017-05-04,-7.6923
2017-05-05,14.5833
2017-05-08,2.5455
2017-05-09,41.844
2017-05-10,-20.0
2017-05-11,50.0
2017-05-12,4.1667
2017-05-15,-4.0
2017-05-16,-4.1667
2017-05-17,21.7391
2017-05-18,-7.1429
2017-05-19,-14.6154
2017-05-22,23.7613
2017-05-23,-16.8335
2017-05-24,22.1007
2017-05-25,-16.6667
2017-05-30,-4.5161
2017-05-31,0.0
2017-06-01,17.1171
2017-06-05,-1.9231
2017-06-06,-17.647100000000002
2017-06-07,0.0
2017-06-08,-18.5714
2017-06-13,22.8363
2017-06-14,-4.7846
2017-06-15,-10.0
2017-06-16,-11.1111
2017-06-19,26.4063
2017-06-21,-10.9518
2017-06-22,-0.0555
2017-06-23,0.0
2017-06-26,24.1111
2017-06-27,-10.4745
2017-06-28,9.5
2017-06-30,2.7397
2017-07-06,-16.8889
2017-07-07,0.0
2017-07-10,-8.8235
2017-07-12,-0.2346
2017-07-13,-7.1135
2017-07-14,0.0
2017-07-17,1.2658
2017-07-18,-6.25
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,35.3333
2017-07-24,0.9852
2017-07-26,-21.9512
2017-07-27,-6.25
2017-07-28,-6.6667
2017-07-31,-21.4286
2017-08-01,29.7273
2017-08-02,-8.8998
2017-08-03,15.3846
2017-08-04,6.3333
2017-08-07,-19.7323
2017-08-08,1.5411000000000001
2017-08-09,0.0
2017-08-10,15.3077
2017-08-11,-16.6111
2017-08-14,2.0
2017-08-15,-5.8824
2017-08-16,8.3333
2017-08-17,0.0
2017-08-18,0.0
2017-08-22,-5.7692
2017-08-23,-4.898
2017-08-24,7.2961
2017-08-25,-12.0
2017-08-28,0.0
2017-08-29,4.5455
2017-08-30,21.7391
2017-08-31,-28.5714
2017-09-01,18.0
2017-09-05,-15.2542
2017-09-06,20.0
2017-09-07,0.0
2017-09-08,-8.3333
2017-09-12,-9.0909
2017-09-13,10.0
2017-09-14,9.0909
2017-09-18,9.1667
2017-09-19,-0.8397
2017-09-20,-19.1686
2017-09-21,0.0
2017-09-22,0.0
2017-09-25,0.0
2017-09-26,3.8095
2017-09-27,-0.9174
2017-09-28,1.8519
2017-09-29,-9.0909
2017-10-02,-10.0
2017-10-03,-11.0
2017-10-04,37.3283
2017-10-05,-9.0909
2017-10-06,14.9
2017-10-09,-16.8842
2017-10-10,4.712
2017-10-11,10.0
2017-10-12,-16.8182
2017-10-13,-0.5464
2017-10-16,5.4945
2017-10-17,-5.2188
2017-10-18,4.4071
2017-10-19,-5.1579
2017-10-20,0.0
2017-10-23,-0.111
2017-10-24,-5.5556
2017-10-25,5.8824
2017-10-26,-5.0
2017-10-27,5.2632
2017-10-30,11.1111
2017-10-31,0.0
2017-11-01,0.0
2017-11-02,0.0
2017-11-03,-0.5
2017-11-06,0.5025
2017-11-07,-39.8
2017-11-08,6.3123000000000005
2017-11-09,10.1562
2017-11-10,-0.7092
2017-11-14,5.2857
2017-11-20,-5.0204
2017-11-22,28.4286
2017-11-24,11.2347
2017-11-27,0.0
2017-11-28,-20.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,-6.25
2017-12-04,-6.6667
2017-12-05,-25.7143
2017-12-06,-3.8462
2017-12-07,0.0
2017-12-08,0.0
2017-12-11,20.0
2017-12-13,33.1667
2017-12-14,-0.1252
2017-12-15,-33.5965
2017-12-18,37.2146
2017-12-19,-37.8352
2017-12-21,10.8407
2017-12-22,-9.1617
2017-12-26,1.4942
2017-12-27,-13.4012
2017-12-28,0.0
2017-12-29,0.0
2018-01-02,-6.0
2018-01-04,6.383
2018-01-05,2.5
2018-01-08,46.3415
2018-01-09,3.4117
2018-01-10,11.0449
2018-01-11,-13.0624
2018-01-17,-1.5025
2018-01-19,-15.2542
2018-01-22,-20.0
2018-01-24,20.0
2018-01-26,35.4167
2018-01-29,0.0
2018-01-30,6.0
2018-01-31,-12.917300000000001
2018-02-01,-12.8333
2018-02-02,-4.2065
2018-02-05,14.7705
2018-02-06,-13.0435
2018-02-07,10.0
2018-02-08,25.2727
2018-02-09,0.1451
2018-02-12,-27.3913
2018-02-13,10.7784
2018-02-14,0.0
2018-02-15,-9.009
2018-02-16,0.9901
2018-02-21,-1.9607999999999999
2018-02-22,40.0
2018-02-23,-12.857099999999999
2018-02-26,32.623
2018-02-27,-3.0433
2018-02-28,14.7403
2018-03-01,11.1111
2018-03-02,55.0
2018-03-05,-1.6129
2018-03-06,-8.1967
2018-03-07,-35.7143
2018-03-12,44.4444
2018-03-13,0.0
2018-03-14,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,-7.6923
2018-03-21,-33.3333
2018-03-23,50.0
2018-03-26,0.0
2018-03-27,-36.6667
2018-03-28,0.0
2018-04-02,4.4737
2018-04-03,38.539
2018-04-06,18.1818
2018-04-09,-7.6923
2018-04-10,-4.1667
2018-04-11,-26.0
2018-04-12,-0.1175
2018-04-17,-9.2941
2018-04-18,-2.7237
2018-04-20,6.0
2018-04-24,-0.1258
2018-04-25,-5.4156
2018-04-26,-0.9654
2018-04-27,7.563
2018-04-30,-12.5
2018-05-01,-18.9457
2018-05-04,23.3741
2018-05-07,-14.2857
2018-05-08,19.5
2018-05-10,-28.8703
2018-05-11,1.6922000000000001
2018-05-14,-3.5922
2018-05-15,3.0
2018-05-18,33.4466
2018-05-22,-27.2463
2018-05-23,0.0
2018-05-24,0.0
2018-05-25,-10.0
2018-05-29,11.1111
2018-06-01,-9.8
2018-06-05,55.2106
2018-06-06,-7.1429
2018-06-07,0.0
2018-06-11,8.461500000000001
2018-06-12,-7.8014
2018-06-14,-13.8462
2018-06-15,-1.7856999999999998
2018-06-18,20.5236
2018-06-19,1.0741
2018-06-20,-2.8358
2018-06-21,-53.9171
2018-06-26,16.6667
2018-06-27,54.2857
2018-06-28,-17.7778
2018-06-29,-27.9279
2018-07-02,0.0
2018-07-03,5.0
2018-07-05,39.881
2018-07-06,0.0
2018-07-09,-25.5319
2018-07-10,28.5714
2018-07-11,-22.0
2018-07-13,28.2051
2018-07-18,-6.6667
2018-07-20,19.0476
2018-07-24,-10.0
2018-07-25,-1.7778
2018-07-26,-5.2036
2018-07-27,-25.0597
2018-07-30,7.3248
2018-08-01,9.792300000000001
2018-08-02,-12.027
2018-08-03,26.2673
2018-08-06,-7.5426
2018-08-07,5.6316
2018-08-08,-4.8331
2018-08-10,-47.644
2018-08-13,5.0
2018-08-14,-4.7619
2018-08-15,0.0
2018-08-16,93.375
2018-08-17,0.1939
2018-08-20,3.2258
2018-08-21,-22.5
2018-08-22,3.2258
2018-08-23,-4.6875
2018-08-24,-1.6393
2018-08-28,0.0
2018-08-29,-23.0
2018-08-31,8.658
2018-09-04,-0.3984
2018-09-10,8.0
2018-09-13,0.0
2018-09-19,-25.9259
2018-09-20,35.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,-7.4074
2018-09-26,59.2
2018-09-27,-32.4121
2018-09-28,47.9554
2018-10-01,0.5025
2018-10-03,0.0
2018-10-04,-16.375
2018-10-17,19.5815
2018-10-18,20.0
2018-10-19,0.0
2018-10-22,-16.6667
2018-10-23,20.0
2018-10-29,-27.0833
2018-11-02,0.7143
2018-11-06,-9.2199
2018-11-07,25.0
2018-11-12,-20.0
2018-11-15,-5.4688
2018-11-16,-11.0744
2018-11-19,-7.0632
2018-11-20,-40.0
2018-11-21,6.6667
2018-11-26,56.25
2018-11-27,0.0
2018-11-28,-36.0
2018-11-30,56.25
2018-12-04,-20.0
2018-12-06,2.5
2018-12-10,-2.439
2018-12-11,13.75
2018-12-12,-3.2967
2018-12-18,-2.2727
2018-12-19,-6.5116
2018-12-20,12.5622
2018-12-21,-10.7182
2018-12-24,23.7624
2018-12-26,-4.8
2018-12-27,-15.1261
2018-12-28,-0.9901
2018-12-31,49.5
2019-01-03,-16.388
2019-01-04,-18.72
2019-01-07,15.6496
2019-01-09,-6.383
2019-01-10,-9.0909
2019-01-11,15.0
2019-01-14,21.3043
2019-01-17,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.3584
2019-01-31,0.0
2019-02-01,-10.7143
2019-02-07,0.0
2019-02-11,-27.6
2019-02-22,53.0387
2019-03-01,-25.4513
2019-03-04,-11.8644
2019-03-07,5.0
2019-03-13,46.5201
2019-03-18,-31.4286
2019-03-19,82.2917
2019-03-20,-14.2857
2019-03-21,-36.6667
2019-04-01,-4.2105
2019-04-22,0.0
2019-04-23,59.3407
2019-04-24,0.0
2019-04-26,16.5517
2019-04-29,-11.2426
2019-04-30,0.0
2019-05-01,0.0
2019-05-02,-11.6667
2019-05-03,13.2075
2019-05-08,0.0
2019-05-09,-3.3333
2019-05-13,-58.2759
2019-05-16,131.405
2019-05-17,60.7143
2019-05-21,-24.4444
2019-05-22,-11.7647
2019-05-29,33.3333
2019-05-30,12.5
2019-05-31,-66.2222
2019-06-04,-0.6579
2019-06-10,41.2252
2019-06-14,29.1911
2019-06-18,8.892900000000001
2019-06-20,16.6667
2019-06-21,0.0
2019-06-24,-14.2857
2019-07-05,0.0
2019-07-10,-16.0
2019-07-12,19.0476
2019-07-18,-16.0
2019-07-25,1.1905000000000001
2019-07-30,17.647100000000002
2019-08-01,0.0
2019-08-05,0.0
2019-08-07,16.6667
2019-08-09,-7.1429
2019-08-14,-7.6923
2019-08-15,-50.0
2019-08-28,20.0
2019-08-29,22.2222
2019-09-03,13.6364
2019-09-04,-26.6
2019-09-09,36.2398
2019-09-11,0.0
2019-09-17,0.8
2019-09-18,-0.7937
2019-09-19,-20.0
2019-09-20,0.0
2019-09-23,-25.0
2019-09-24,43.3333
2019-09-26,-2.3256
2019-09-27,133.3333
2019-09-30,-44.898
2019-10-01,-29.6296
2019-10-02,5.2632
2019-10-03,-3.5
2019-10-04,3.6269
2019-10-07,-7.5
2019-10-08,-35.1351
2019-10-09,26.6667
2019-10-10,-40.7895
2019-10-11,1.1111
2019-10-14,51.6484
2019-10-16,-0.7246
2019-10-17,-34.3066
2019-10-18,-11.1111
2019-10-22,12.5
2019-10-23,0.0
2019-10-24,-10.0
2019-10-28,9.3827
2019-10-29,33.1828
2019-10-30,-25.4237
2019-10-31,0.0
2019-11-01,17.0455
2019-11-04,-14.5631
2019-11-05,-32.9545
2019-11-06,69.4915
2019-11-07,-39.0
2019-11-11,65.5738
2019-11-12,38.6139
2019-11-13,7.1429
2019-11-15,-81.7544
2019-11-18,365.3846
2019-11-19,61.9835
2019-11-20,2.0408
2019-11-21,25.0
2019-11-22,20.0
2019-11-25,-16.0
2019-11-26,0.0
2019-11-27,-20.634900000000002
2019-11-29,-35.0
2019-12-02,7.6923
2019-12-03,25.0
2019-12-04,6.8571
2019-12-09,-25.1337
2019-12-10,35.7143
2019-12-13,-26.3158
2019-12-16,28.5714
2019-12-18,-30.5556
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,4.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,3.8462
2020-01-16,-25.9259
2020-01-17,10.0
2020-01-21,63.6364
2020-01-22,-13.8889
2020-01-23,-2.5806
2020-01-27,-0.6623
2020-02-06,-6.6667
2020-02-11,-28.5714
2020-02-12,0.0
2020-02-14,0.0
2020-02-20,0.0
2020-02-21,1.0
2020-02-24,0.0
2020-02-25,8.9109
2020-02-26,0.0
2020-02-28,0.0
2020-03-04,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,-9.0909
2020-03-16,-5.01
2020-03-17,-31.5612
2020-03-24,-0.0154
2020-03-25,-15.3846
2020-03-26,-7.2727
2020-03-31,37.2549
2020-04-01,-50.0
2020-04-02,0.0
2020-04-14,0.0
2020-04-24,-28.5714
2020-05-07,200.0
2020-05-08,-59.9867
2020-05-12,146.5845
2020-05-13,-5.4054
2020-05-15,5.5714
2020-05-19,-56.6982
2020-05-21,131.2188
2020-05-22,0.0
2020-05-26,-52.6963
2020-05-27,-14.2857
2020-05-28,146.6333
2020-05-29,0.0
2020-06-01,-12.1503
2020-06-03,13.8308
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,-18.908
2020-06-09,0.0
2020-06-10,-25.0
2020-06-12,66.6667
2020-06-15,33.2
2020-06-17,0.1101
2020-06-18,39.986
2020-06-19,78.5714
2020-06-22,-18.0
2020-06-25,0.0
2020-06-29,-63.4146
2020-07-20,40.0
2020-07-22,0.0
2020-07-24,-28.5714
2020-07-27,100.0
2020-07-30,-33.3333
