ticker,ISHM US Equity
2005-05-26,0.0
2005-05-27,-4.7619
2005-05-31,-10.625
2005-06-01,6.2937
2005-06-02,1.3158
2005-06-03,-12.987
2005-06-06,-1.4925
2005-06-07,-4.5455
2005-06-08,31.746
2005-06-09,-7.2289
2005-06-10,5.1948
2005-06-13,-6.1728
2005-06-14,6.5789
2005-06-15,-1.2346
2005-06-16,5.0
2005-06-17,1.1905000000000001
2005-06-20,5.8824
2005-06-21,30.0
2005-06-22,-1.7094
2005-06-23,-8.6957
2005-06-24,-14.2857
2005-06-27,3.3333
2005-06-28,-4.3011
2005-06-29,13.4831
2005-06-30,-3.9604
2005-07-01,-3.0928
2005-07-05,1.0638
2005-07-06,-5.2632
2005-07-07,-4.4444
2005-07-08,-5.814
2005-07-11,3.7037
2005-07-12,-8.3333
2005-07-13,10.3896
2005-07-14,-1.1764999999999999
2005-07-15,-2.3810000000000002
2005-07-18,2.439
2005-07-19,-7.1429
2005-07-20,0.0
2005-07-21,-3.8462
2005-07-22,-14.6667
2005-07-25,4.6875
2005-07-26,0.0
2005-07-27,1.4925
2005-07-28,0.0
2005-07-29,0.0
2005-08-01,1.4706000000000001
2005-08-02,-2.8986
2005-08-03,0.0
2005-08-04,11.9403
2005-08-05,8.0
2005-08-08,-3.7037
2005-08-09,1.2821
2005-08-10,-6.3291
2005-08-11,-8.1081
2005-08-12,1.4706000000000001
2005-08-15,0.7246
2005-08-16,5.036
2005-08-17,0.0
2005-08-18,-4.1096
2005-08-19,0.0
2005-08-22,0.0
2005-08-23,-4.2857
2005-08-24,0.0
2005-08-25,7.4627
2005-08-26,-6.9444
2005-08-29,1.4925
2005-08-30,4.4118
2005-08-31,-2.8169
2005-09-01,0.0
2005-09-02,-1.4493
2005-09-06,2.9412000000000003
2005-09-07,5.7143
2005-09-08,6.7568
2005-09-09,1.2658
2005-09-12,2.5
2005-09-13,-2.439
2005-09-14,0.0
2005-09-15,-1.25
2005-09-16,-1.2658
2005-09-19,-1.2821
2005-09-20,12.987
2005-09-21,18.3908
2005-09-22,-2.9126
2005-09-23,10.0
2005-09-26,-3.6364
2005-09-27,-2.8302
2005-09-28,-5.8252
2005-09-29,-7.2165
2005-09-30,6.6667
2005-10-03,-3.125
2005-10-04,0.0
2005-10-05,-4.3011
2005-10-06,-1.1236
2005-10-07,6.25
2005-10-10,-3.7433
2005-10-11,0.0
2005-10-12,-11.1111
2005-10-13,3.75
2005-10-14,8.4337
2005-10-17,4.4444
2005-10-18,1.0638
2005-10-19,-2.1053
2005-10-20,-2.1505
2005-10-21,-1.0989
2005-10-24,-3.3333
2005-10-25,0.0
2005-10-26,-5.7471
2005-10-27,-3.0488
2005-10-28,-0.6289
2005-10-31,-1.2658
2005-11-01,-1.2821
2005-11-02,3.8961
2005-11-03,-3.75
2005-11-04,-1.2987
2005-11-07,-5.2632
2005-11-08,8.3333
2005-11-09,1.2821
2005-11-10,1.2658
2005-11-11,0.0
2005-11-14,-2.5
2005-11-15,0.0
2005-11-16,1.2821
2005-11-17,-1.2658
2005-11-18,-2.5641
2005-11-21,1.3158
2005-11-22,-1.2987
2005-11-23,-3.9474
2005-11-25,-1.3699
2005-11-28,-4.1667
2005-11-29,-4.3478
2005-11-30,6.0606
2005-12-01,-1.4285999999999999
2005-12-02,4.3478
2005-12-05,-5.5556
2005-12-06,-1.4706000000000001
2005-12-07,-1.4925
2005-12-08,0.0
2005-12-09,6.0606
2005-12-12,-2.8571
2005-12-13,-2.9412000000000003
2005-12-14,6.0606
2005-12-15,4.2857
2005-12-16,-1.3699
2005-12-19,-4.1667
2005-12-20,-1.4493
2005-12-21,1.4706000000000001
2005-12-22,-2.8986
2005-12-23,1.4925
2005-12-27,0.0
2005-12-28,-1.4706000000000001
2005-12-29,-1.4925
2005-12-30,1.5152
2006-01-03,0.0
2006-01-04,0.0
2006-01-05,2.9851
2006-01-06,0.0
2006-01-09,0.0
2006-01-10,-2.8986
2006-01-11,0.0
2006-01-12,-2.9851
2006-01-13,-4.4615
2006-01-17,1.4493
2006-01-18,-6.3492
2006-01-19,0.0
2006-01-20,0.0
2006-01-23,1.6949
2006-01-24,0.0
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,-5.0
2006-01-30,-7.0175
2006-01-31,3.7736
2006-02-01,-18.1818
2006-02-02,11.1111
2006-02-03,-4.0
2006-02-06,4.1667
2006-02-07,-4.6
2006-02-08,0.6289
2006-02-09,-4.1667
2006-02-10,0.0
2006-02-13,0.0
2006-02-14,2.1739
2006-02-15,-6.383
2006-02-16,-2.2727
2006-02-17,2.3256
2006-02-21,1.1364
2006-02-22,1.1236
2006-02-23,0.0
2006-02-24,-4.4444
2006-02-27,-2.3256
2006-02-28,4.7619
2006-03-01,13.6364
2006-03-02,1.0
2006-03-03,26.7327
2006-03-06,0.0
2006-03-07,-1.5625
2006-03-08,11.1111
2006-03-09,-5.7143
2006-03-10,-9.0909
2006-03-13,-9.1667
2006-03-14,-11.9266
2006-03-15,10.4167
2006-03-16,0.0
2006-03-17,7.5472
2006-03-20,-3.5088
2006-03-21,-3.6364
2006-03-22,-0.9434
2006-03-23,3.8095
2006-03-24,-8.2569
2006-03-27,0.0
2006-03-28,-4.0
2006-03-29,2.0833
2006-03-30,2.0408
2006-03-31,-8.0
2006-04-03,-2.1739
2006-04-04,2.2222
2006-04-05,0.0
2006-04-06,2.1739
2006-04-07,-2.1277
2006-04-10,-6.5217
2006-04-11,-4.6512
2006-04-12,-4.878
2006-04-13,0.2564
2006-04-17,-15.600999999999999
2006-04-18,17.8788
2006-04-19,-4.8843
2006-04-20,-8.1081
2006-04-21,11.7647
2006-04-24,-2.6316
2006-04-25,0.0
2006-04-26,12.1622
2006-04-27,6.0241
2006-04-28,0.0
2006-05-01,2.2727
2006-05-02,-2.2222
2006-05-03,-4.5455
2006-05-04,0.0
2006-05-05,-6.1905
2006-05-08,-1.0152
2006-05-09,5.1282
2006-05-10,7.3171
2006-05-11,-6.8182
2006-05-12,0.0
2006-05-15,7.3171
2006-05-16,0.0
2006-05-17,-11.3636
2006-05-18,0.0
2006-05-19,-7.6923
2006-05-22,2.7778
2006-05-23,0.0
2006-05-24,-5.4054
2006-05-25,0.0
2006-05-26,5.7143
2006-05-30,2.7027
2006-05-31,0.0
2006-06-01,-7.8947
2006-06-02,0.0
2006-06-05,-5.4286
2006-06-06,5.7402
2006-06-07,-5.7143
2006-06-08,-3.0303
2006-06-09,1.5625
2006-06-12,7.6923
2006-06-13,-8.5714
2006-06-14,-3.125
2006-06-15,6.4516
2006-06-16,-3.0303
2006-06-19,6.25
2006-06-20,-2.9412000000000003
2006-06-21,0.0
2006-06-22,-6.0606
2006-06-23,6.4516
2006-06-26,0.0
2006-06-27,-6.0606
2006-06-28,-9.354800000000001
2006-06-29,-14.5907
2006-06-30,0.0
2006-07-03,3.75
2006-07-05,-3.6145
2006-07-06,0.0
2006-07-07,-2.0833
2006-07-10,0.0
2006-07-11,0.0
2006-07-12,-4.2553
2006-07-13,-4.4444
2006-07-14,-13.9535
2006-07-17,12.973
2006-07-18,19.6172
2006-07-19,-4.0
2006-07-20,0.0
2006-07-21,0.0
2006-07-24,-8.3333
2006-07-25,0.0
2006-07-26,9.0909
2006-07-27,-8.3333
2006-07-28,0.0
2006-07-31,0.0
2006-08-01,-4.5455
2006-08-02,0.0
2006-08-03,4.7619
2006-08-04,0.0
2006-08-07,-2.2727
2006-08-08,0.9302
2006-08-09,1.3825
2006-08-10,-2.2727
2006-08-11,-25.5814
2006-08-14,12.5
2006-08-15,-5.5556
2006-08-16,2.9412000000000003
2006-08-17,2.8571
2006-08-18,0.0
2006-08-21,11.1111
2006-08-22,-10.0
2006-08-23,-10.0
2006-08-24,-1.2346
2006-08-25,12.5
2006-08-28,-4.4444
2006-08-29,4.6512
2006-08-30,2.7778
2006-08-31,-2.7027
2006-09-01,0.0
2006-09-05,-5.5556
2006-09-06,2.9412000000000003
2006-09-07,-2.8571
2006-09-08,-5.2941
2006-09-11,-6.8323
2006-09-12,-16.6667
2006-09-13,0.0
2006-09-14,20.0
2006-09-15,16.6667
2006-09-18,2.8571
2006-09-19,0.0
2006-09-20,-5.5556
2006-09-21,-5.8824
2006-09-22,-12.5
2006-09-25,-9.2857
2006-09-26,2.3622
2006-09-27,23.0769
2006-09-28,-12.5
2006-09-29,0.0
2006-10-02,0.0
2006-10-03,7.1429
2006-10-04,0.0
2006-10-05,-3.3333
2006-10-06,-3.4483
2006-10-09,7.1429
2006-10-10,-6.6667
2006-10-11,14.2857
2006-10-12,-3.125
2006-10-13,0.0
2006-10-16,9.6774
2006-10-17,20.5882
2006-10-18,0.0
2006-10-19,-2.439
2006-10-20,0.0
2006-10-23,-10.0
2006-10-24,11.1111
2006-10-25,0.0
2006-10-26,0.0
2006-10-27,0.0
2006-10-30,0.0
2006-10-31,15.0
2006-11-01,-8.6957
2006-11-02,14.2857
2006-11-03,0.0
2006-11-06,4.1667
2006-11-07,-8.0
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,4.3478
2006-11-13,4.1667
2006-11-14,-4.0
2006-11-15,-6.25
2006-11-16,-11.1111
2006-11-17,0.0
2006-11-20,5.0
2006-11-21,4.7619
2006-11-22,4.5455
2006-11-24,-4.3478
2006-11-27,4.5455
2006-11-28,-4.3478
2006-11-29,0.0
2006-11-30,-2.2727
2006-12-01,-6.9767
2006-12-04,5.0
2006-12-05,-2.3810000000000002
2006-12-06,-2.439
2006-12-07,-2.5
2006-12-08,-2.5641
2006-12-11,-7.8947
2006-12-12,-2.8571
2006-12-13,5.8824
2006-12-14,5.5556
2006-12-15,-7.8947
2006-12-18,8.5714
2006-12-19,-5.2632
2006-12-20,-11.1111
2006-12-21,6.25
2006-12-22,0.0
2006-12-26,0.0
2006-12-27,-1.1764999999999999
2006-12-28,7.1429
2006-12-29,22.2222
2007-01-03,-4.5455
2007-01-04,-4.7619
2007-01-05,-5.0
2007-01-08,-5.2632
2007-01-09,0.0
2007-01-10,5.5556
2007-01-11,-5.2632
2007-01-12,8.3333
2007-01-16,7.6923
2007-01-17,-9.5238
2007-01-18,-5.2632
2007-01-19,0.0
2007-01-22,5.5556
2007-01-23,5.2632
2007-01-24,10.0
2007-01-25,-9.0909
2007-01-26,5.0
2007-01-29,-4.7619
2007-01-30,10.0
2007-01-31,13.6364
2007-02-01,4.0
2007-02-02,0.0
2007-02-05,-7.6923
2007-02-06,12.5
2007-02-07,-4.0741
2007-02-08,-5.4054
2007-02-09,6.1224
2007-02-12,0.0
2007-02-13,-3.8462
2007-02-14,0.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,0.0
2007-02-21,-8.0
2007-02-22,8.6957
2007-02-23,0.0
2007-02-26,-6.0
2007-02-27,6.383
2007-02-28,-4.0
2007-03-01,-4.1667
2007-03-02,-4.3478
2007-03-05,-13.6364
2007-03-06,5.2632
2007-03-07,5.0
2007-03-08,0.0
2007-03-09,-4.7619
2007-03-12,0.0
2007-03-13,-12.5
2007-03-14,2.8571
2007-03-15,5.5556
2007-03-16,-4.7368
2007-03-19,0.0
2007-03-20,4.9724
2007-03-21,2.6316
2007-03-22,0.0
2007-03-23,-5.1282
2007-03-26,2.7027
2007-03-27,0.0
2007-03-28,-2.6316
2007-03-29,-2.4324
2007-03-30,5.2632
2007-04-02,0.0
2007-04-03,0.0
2007-04-04,-2.6316
2007-04-05,-2.7027
2007-04-09,-13.8889
2007-04-10,19.3548
2007-04-11,0.0
2007-04-12,0.0
2007-04-13,-2.7027
2007-04-16,-2.7778
2007-04-17,-8.5714
2007-04-18,12.5
2007-04-19,-2.7778
2007-04-20,0.0
2007-04-23,0.0
2007-04-24,2.8571
2007-04-25,-13.8889
2007-04-26,0.0
2007-04-27,9.6774
2007-04-30,0.0
2007-05-01,5.8824
2007-05-02,0.0
2007-05-03,-5.5556
2007-05-04,-5.8824
2007-05-07,12.5
2007-05-08,-5.5556
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,11.7647
2007-05-14,-10.526299999999999
2007-05-15,-5.8824
2007-05-16,12.5
2007-05-17,11.1111
2007-05-18,5.0
2007-05-21,4.7619
2007-05-22,-13.6364
2007-05-23,5.2632
2007-05-24,-19.5
2007-05-25,5.5901
2007-05-29,0.0
2007-05-30,-11.7647
2007-05-31,0.0
2007-06-01,-6.6667
2007-06-04,-7.1429
2007-06-05,7.6923
2007-06-06,0.0
2007-06-07,0.0
2007-06-08,7.1429
2007-06-11,-6.6667
2007-06-12,0.0
2007-06-13,7.1429
2007-06-14,-20.0
2007-06-15,20.8333
2007-06-18,-2.7586
2007-06-19,-7.8014
2007-06-20,19.2308
2007-06-21,-9.6774
2007-06-22,-7.1429
2007-06-25,-6.1538
2007-06-26,2.459
2007-06-27,16.0
2007-06-28,-8.9655
2007-06-29,28.7879
2007-07-02,-5.8824
2007-07-03,-11.875
2007-07-05,0.0
2007-07-06,6.383
2007-07-09,-6.0
2007-07-10,6.383
2007-07-11,0.0
2007-07-12,6.6667
2007-07-13,0.0
2007-07-16,-6.25
2007-07-17,6.6667
2007-07-18,-3.125
2007-07-19,9.6774
2007-07-20,-5.8824
2007-07-23,6.25
2007-07-24,0.0
2007-07-25,-5.8824
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,0.0
2007-07-31,9.375
2007-08-01,-8.5714
2007-08-02,-3.125
2007-08-03,-9.6774
2007-08-06,21.4286
2007-08-07,-2.9412000000000003
2007-08-08,-3.0303
2007-08-09,5.625
2007-08-10,-5.3254
2007-08-13,-9.375
2007-08-14,-3.4483
2007-08-15,-3.5714
2007-08-16,18.5185
2007-08-17,-6.25
2007-08-20,0.0
2007-08-21,6.6667
2007-08-22,-12.5
2007-08-23,-13.5714
2007-08-24,15.7025
2007-08-27,14.2857
2007-08-28,-25.0
2007-08-29,20.8333
2007-08-30,3.4483
2007-08-31,-22.6667
2007-09-04,20.6897
2007-09-05,-7.1429
2007-09-06,-7.6923
2007-09-07,-12.3958
2007-09-10,23.6623
2007-09-11,-15.3846
2007-09-12,0.0
2007-09-14,27.2727
2007-09-17,-14.2857
2007-09-18,0.0
2007-09-19,-8.3333
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,9.0909
2007-09-26,0.8333
2007-09-27,23.9669
2007-09-28,-0.6667
2007-10-01,-12.0805
2007-10-02,14.5038
2007-10-03,0.0
2007-10-05,0.0
2007-10-08,-12.6667
2007-10-09,0.0
2007-10-10,6.8702
2007-10-11,-7.1429
2007-10-12,7.6923
2007-10-15,0.0
2007-10-16,-7.1429
2007-10-17,-0.7692
2007-10-18,12.4031
2007-10-19,-17.2414
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,12.5
2007-10-26,-3.7037
2007-10-29,0.0
2007-10-30,34.6154
2007-10-31,2.8571
2007-11-01,-16.6667
2007-11-02,13.3333
2007-11-05,-17.647100000000002
2007-11-06,0.0
2007-11-07,0.0
2007-11-08,-14.2857
2007-11-09,-8.3333
2007-11-12,27.2727
2007-11-13,-21.4286
2007-11-14,0.0
2007-11-15,36.3636
2007-11-16,0.0
2007-11-19,-3.3333
2007-11-21,-17.2414
2007-11-26,-8.3333
2007-11-27,-9.0909
2007-11-28,10.0
2007-11-29,13.6364
2007-12-03,-12.0
2007-12-04,-9.0909
2007-12-05,0.0
2007-12-06,-20.0
2007-12-07,37.5
2007-12-10,-9.0909
2007-12-11,-10.0
2007-12-12,-5.5556
2007-12-13,40.0
2007-12-14,-20.1681
2007-12-17,-8.4211
2007-12-18,-2.2989
2007-12-19,0.0
2007-12-20,5.8824
2007-12-21,0.0
2007-12-24,50.0
2007-12-26,2.2222
2007-12-27,-9.4203
2007-12-28,0.0
2007-12-31,24.0
2008-01-02,-19.3548
2008-01-03,0.8
2008-01-04,7.1429
2008-01-07,-5.9259
2008-01-08,2.3622
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,0.0
2008-01-14,-23.0769
2008-01-15,-24.0
2008-01-16,31.5789
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,9.0
2008-01-25,-8.2569
2008-01-29,0.0
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,-10.0
2008-02-04,0.0
2008-02-05,11.1111
2008-02-06,0.0
2008-02-07,-10.0
2008-02-08,11.1111
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,-10.0
2008-02-14,11.1111
2008-02-19,0.0
2008-02-20,-14.0
2008-02-21,16.2791
2008-02-22,-13.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,37.931
2008-02-28,0.0
2008-02-29,0.0
2008-03-04,-25.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-11,-5.5556
2008-03-12,0.0
2008-03-13,-5.8824
2008-03-14,6.25
2008-03-17,-17.647100000000002
2008-03-18,-14.2857
2008-03-19,-8.3333
2008-03-20,0.0
2008-03-24,9.0909
2008-03-25,0.0
2008-03-26,0.0
2008-03-27,25.0
2008-03-28,-6.6667
2008-03-31,21.4286
2008-04-01,-5.8824
2008-04-02,-25.0
2008-04-03,8.3333
2008-04-04,10.7692
2008-04-07,11.1111
2008-04-08,-10.0
2008-04-10,-2.7778
2008-04-11,-14.2857
2008-04-14,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-18,-15.0
2008-04-21,0.0
2008-04-22,0.0
2008-04-28,-19.6078
2008-04-29,21.9512
2008-04-30,20.0
2008-05-01,-33.3333
2008-05-02,12.5
2008-05-05,11.1111
2008-05-06,-38.0
2008-05-07,3.2258
2008-05-09,25.0
2008-05-12,-20.0
2008-05-13,25.0
2008-05-19,-5.0
2008-05-20,2.6316
2008-05-22,-2.5641
2008-05-23,0.0
2008-05-27,-15.7895
2008-05-28,0.0
2008-06-03,0.0
2008-06-04,-12.5
2008-06-05,0.0
2008-06-06,42.8571
2008-06-10,-25.0
2008-06-11,0.0
2008-06-13,0.0
2008-06-16,16.6667
2008-06-18,-14.2857
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,0.0
2008-06-24,-33.3333
2008-06-26,0.0
2008-06-27,-40.0
2008-06-30,108.3333
2008-07-01,-16.0
2008-07-02,-4.7619
2008-07-03,-35.0
2008-07-07,53.8462
2008-07-08,-5.0
2008-07-09,-31.5789
2008-07-10,53.8462
2008-07-14,0.0
2008-07-16,-40.0
2008-07-17,-15.625
2008-07-18,48.1481
2008-07-21,0.0
2008-07-22,0.0
2008-07-23,100.0
2008-07-25,-16.6667
2008-07-28,0.0
2008-07-29,0.0
2008-07-30,0.0
2008-07-31,-16.0
2008-08-04,0.0
2008-08-05,-9.5238
2008-08-06,-26.3158
2008-08-07,7.1429
2008-08-11,0.0
2008-08-12,-13.3333
2008-08-13,23.0769
2008-08-15,-31.25
2008-08-19,81.8182
2008-08-20,0.0
2008-08-21,45.0
2008-08-27,-13.7931
2008-08-29,-20.0
2008-09-03,-25.0
2008-09-04,-26.6667
2008-09-08,36.3636
2008-09-09,33.3333
2008-09-11,0.0
2008-09-12,-45.0
2008-09-15,36.3636
2008-09-17,-26.6667
2008-09-18,36.3636
2008-09-19,-13.3333
2008-09-23,-7.6923
2008-09-25,0.0
2008-09-26,0.0
2008-10-06,0.0
2008-10-07,25.0
2008-10-08,-20.0
2008-10-09,0.0
2008-10-10,-16.6667
2008-10-14,0.0
2008-10-17,50.0
2008-10-20,-33.3333
2008-10-21,0.0
2008-10-22,20.0
2008-10-28,-16.6667
2008-10-30,0.0
2008-11-03,10.0
2008-11-04,36.3636
2008-11-06,0.0
2008-11-07,-26.6667
2008-11-10,0.0
2008-11-11,0.0
2008-11-12,0.0
2008-11-13,0.0
2008-11-14,-4.5455
2008-11-17,0.0
2008-11-18,-4.7619
2008-11-19,0.0
2008-11-20,-40.0
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,-16.6667
2008-11-26,-60.0
2008-11-28,-90.625
2008-12-01,2033.3333
2008-12-02,-75.0
2008-12-03,0.0
2008-12-04,100.0
2008-12-08,-50.0
2008-12-09,800.0
2008-12-12,11.1111
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,-50.0
2008-12-18,30.0
2008-12-19,-61.5385
2008-12-22,20.0
2008-12-23,-33.3333
2008-12-24,0.0
2008-12-26,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,150.0
2009-01-06,20.0
2009-01-07,0.0
2009-01-08,-33.3333
2009-01-09,25.0
2009-01-13,-40.0
2009-01-14,-50.0
2009-01-15,-58.3333
2009-01-16,140.0
2009-01-20,20.8333
2009-01-21,-24.1379
2009-01-22,-27.2727
2009-01-23,50.0
2009-01-26,33.3333
2009-01-27,0.0
2009-01-28,50.0
2009-02-02,0.0
2009-02-04,-33.3333
2009-02-05,0.0
2009-02-09,0.0
2009-02-10,50.0
2009-02-11,-33.3333
2009-02-13,75.0
2009-02-17,0.0
2009-02-18,128.5714
2009-02-19,0.0
2009-02-20,0.0
2009-02-23,18.75
2009-02-24,-47.3684
2009-02-25,60.0
2009-02-26,18.75
2009-03-03,5.2632
2009-03-04,-20.0
2009-03-06,18.75
2009-03-09,321.0526
2009-03-10,0.0
2009-03-11,-25.0
2009-03-12,-33.3333
2009-03-16,-25.0
2009-03-19,-33.3333
2009-03-23,-70.0
2009-03-25,500.0
2009-03-26,-33.3333
2009-03-27,41.6667
2009-03-31,-67.6471
2009-04-01,-5.6818
2009-04-02,6.0241
2009-04-03,27.2727
2009-04-06,0.0
2009-04-07,57.1429
2009-04-08,9.0909
2009-04-09,0.0
2009-04-13,-54.1667
2009-04-14,136.3636
2009-04-17,-15.3846
2009-04-21,-45.4545
2009-04-22,0.0
2009-04-23,0.0
2009-04-27,0.0
2009-04-29,0.0
2009-04-30,66.6667
2009-05-01,-6.875
2009-05-04,-57.047
2009-05-05,50.0
2009-05-06,-30.2083
2009-05-07,135.8209
2009-05-08,0.0
2009-05-11,-59.4937
2009-05-13,0.0
2009-05-14,25.0
2009-05-15,0.0
2009-05-19,0.0
2009-05-26,0.0
2009-05-27,0.0
2009-05-28,-57.5
2009-06-01,135.2941
2009-06-03,-57.5
2009-06-05,0.0
2009-06-08,0.0
2009-06-12,2.9412000000000003
2009-06-15,0.0
2009-06-16,0.0
2009-06-18,0.0
2009-06-25,5.7143
2009-06-29,51.3514
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-10,0.0
2009-07-13,157.1429
2009-07-16,-61.1111
2009-07-17,0.0
2009-07-20,0.0
2009-07-21,3.5714
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,0.0
2009-07-28,0.0
2009-07-29,120.6897
2009-07-31,-56.25
2009-08-04,0.0
2009-08-07,-37.5
2009-08-11,357.1429
2009-08-13,-21.25
2009-08-21,-70.6349
2009-08-24,0.0
2009-08-25,159.4595
2009-08-26,66.6667
2009-08-27,-40.0
2009-08-28,66.6667
2009-08-31,0.0
2009-09-01,0.0
2009-09-02,-40.0
2009-09-04,2.0833
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,136.7347
2009-09-14,-0.8621
2009-09-15,-53.913
2009-09-16,118.8679
2009-09-17,-3.4483
2009-09-22,-53.5714
2009-09-23,53.8462
2009-09-24,-31.875
2009-09-28,-51.3761
2009-09-29,262.2642
2009-10-01,-50.0
2009-10-02,133.3333
2009-10-06,-0.8929
2009-10-08,0.0
2009-10-09,0.9009
2009-10-13,-21.4286
2009-10-14,0.0
2009-10-16,-18.1818
2009-10-19,11.1111
2009-10-20,-66.875
2009-10-21,111.3208
2009-10-26,-35.7143
2009-10-27,0.0
2009-10-28,166.6667
2009-10-29,-16.6667
2009-10-30,-25.0
2009-11-02,33.3333
2009-11-03,-25.0
2009-11-04,-13.3333
2009-11-05,-28.8462
2009-11-06,62.1622
2009-11-10,60.0
2009-11-11,-58.3333
2009-11-12,-6.25
2009-11-16,113.3333
2009-11-23,-53.125
2009-11-25,2.6667
2009-11-27,0.0
2009-12-01,0.0
2009-12-02,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-10,0.0
2009-12-11,180.5195
2009-12-14,-25.9259
2009-12-15,-51.875
2009-12-16,0.0
2009-12-17,0.0
2009-12-21,0.0
2009-12-22,24.6753
2009-12-23,0.0
2009-12-24,-19.7917
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,87.013
2009-12-31,11.1111
2010-01-04,0.0
2010-01-05,35.0
2010-01-06,0.0
2010-01-07,-4.6296
2010-01-08,0.0
2010-01-11,-45.6311
2010-01-12,0.0
2010-01-19,0.0
2010-01-22,0.0
2010-01-29,0.0
2010-02-01,35.7143
2010-02-02,-26.3158
2010-02-03,35.7143
2010-02-08,-5.2632
2010-02-09,-33.3333
2010-02-16,0.0
2010-02-17,66.6667
2010-02-19,-40.0
2010-02-22,0.0
2010-02-24,0.0
2010-02-26,0.0
2010-03-02,0.0
2010-03-04,-41.6667
2010-03-05,0.0
2010-03-09,71.4286
2010-03-10,0.0
2010-03-12,-41.6667
2010-03-17,71.4286
2010-03-26,0.0
2010-03-30,-50.0
2010-03-31,0.0
2010-04-06,66.6667
2010-04-09,0.0
2010-04-16,20.0
2010-04-27,0.0
2010-04-28,-50.0
2010-04-29,0.0
2010-05-07,-95.8333
2010-05-11,2300.0
