ticker,NXTN US Equity
2004-03-22,-7.6503
2004-03-23,3.5503
2004-03-24,-1.7143000000000002
2004-03-25,1.1628
2004-03-26,5.1724
2004-03-29,22.4044
2004-03-30,-4.0179
2004-03-31,-3.2558
2004-04-01,6.7308
2004-04-02,-0.9009
2004-04-05,2.2727
2004-04-06,-1.3333
2004-04-07,25.6757
2004-04-08,16.8459
2004-04-12,17.7914
2004-04-13,28.9063
2004-04-14,-5.0505
2004-04-15,-19.5745
2004-04-16,-9.2857
2004-04-19,10.2362
2004-04-20,5.0265
2004-04-21,3.0227
2004-04-22,-6.6015
2004-04-23,-13.6126
2004-04-26,-16.6667
2004-04-27,14.5455
2004-04-28,5.3968
2004-04-29,-12.6506
2004-04-30,-6.8966
2004-05-03,-5.9259
2004-05-04,-13.3858
2004-05-05,12.7273
2004-05-06,4.0323
2004-05-07,-1.1628
2004-05-10,-15.2941
2004-05-11,8.7963
2004-05-12,-5.1064
2004-05-13,14.3498
2004-05-14,-1.9607999999999999
2004-05-17,10.0
2004-05-18,3.6364
2004-05-19,-3.5088
2004-05-20,-0.7273
2004-05-21,0.0
2004-05-24,-8.4249
2004-05-25,-4.0
2004-05-26,10.4167
2004-05-27,0.3774
2004-05-28,0.7519
2004-06-01,1.8657
2004-06-02,-4.0293
2004-06-03,-4.5802
2004-06-04,4.8
2004-06-07,1.145
2004-06-08,-2.6414999999999997
2004-06-09,-6.2016
2004-06-10,-0.8264
2004-06-14,-1.6667
2004-06-15,16.1017
2004-06-16,-1.0949
2004-06-17,-4.059
2004-06-18,-1.1538
2004-06-21,-5.8366
2004-06-22,-2.0661
2004-06-23,-0.4219
2004-06-24,1.6949
2004-06-25,1.25
2004-06-28,12.3457
2004-06-29,-1.8315000000000001
2004-06-30,-2.9851
2004-07-01,3.4615
2004-07-02,1.487
2004-07-06,-2.1978
2004-07-07,-3.7453
2004-07-08,-0.7782
2004-07-09,5.8824
2004-07-12,1.8519
2004-07-13,-5.4545
2004-07-14,0.3846
2004-07-15,-2.2989
2004-07-16,-5.098
2004-07-19,0.0
2004-07-20,2.4793
2004-07-21,-1.2097
2004-07-22,-8.5714
2004-07-23,-6.25
2004-07-26,-13.3333
2004-07-27,-12.0879
2004-07-28,3.125
2004-07-29,1.8182
2004-07-30,5.3571
2004-08-02,-4.5198
2004-08-03,-7.1006
2004-08-04,3.8217
2004-08-05,-2.454
2004-08-06,-3.1447
2004-08-09,-3.8961
2004-08-10,6.7568
2004-08-11,2.5316
2004-08-12,13.5802
2004-08-13,-7.6087
2004-08-16,0.0
2004-08-17,5.8824
2004-08-18,-1.1111
2004-08-19,3.3708
2004-08-20,-6.5217
2004-08-23,1.7442
2004-08-24,-2.2857
2004-08-25,-0.5848
2004-08-26,1.7647
2004-08-27,2.3121
2004-08-30,-3.9548
2004-08-31,-4.7059
2004-09-01,6.1728
2004-09-02,1.7442
2004-09-03,1.1429
2004-09-07,-2.2599
2004-09-08,-0.578
2004-09-09,-2.3256
2004-09-10,30.9524
2004-09-13,18.1818
2004-09-14,9.6154
2004-09-15,-9.8246
2004-09-16,-8.9494
2004-09-17,11.1111
2004-09-20,-0.3846
2004-09-21,-3.8609999999999998
2004-09-22,-8.0321
2004-09-23,0.4367
2004-09-24,3.9130000000000003
2004-09-27,-3.7657
2004-09-28,0.0
2004-09-29,-1.3043
2004-09-30,-1.7621
2004-10-01,-0.8969
2004-10-04,-1.81
2004-10-05,9.6774
2004-10-06,-5.4622
2004-10-07,3.5556
2004-10-08,-5.5794
2004-10-11,-8.6364
2004-10-12,-0.4975
2004-10-13,-2.5
2004-10-14,7.6923
2004-10-15,0.9524
2004-10-18,-3.3019
2004-10-19,0.9756
2004-10-20,15.4589
2004-10-21,9.6234
2004-10-22,-5.3435
2004-10-25,-8.871
2004-10-26,-9.7345
2004-10-27,2.451
2004-10-28,0.0
2004-10-29,-0.4785
2004-11-01,5.2885
2004-11-02,-1.3699
2004-11-03,6.4815
2004-11-04,0.0
2004-11-05,2.1739
2004-11-08,-4.2553
2004-11-09,-3.1111
2004-11-10,-2.7523
2004-11-11,-1.4151
2004-11-12,3.3493
2004-11-15,-1.3889
2004-11-16,-1.4085
2004-11-17,-2.3810000000000002
2004-11-18,-4.878
2004-11-19,-5.1282
2004-11-22,-0.5405
2004-11-23,3.8043
2004-11-24,9.9476
2004-11-26,-3.8095
2004-11-29,-3.4653
2004-11-30,-5.1282
2004-12-01,0.0
2004-12-02,-1.0811
2004-12-03,-1.6393
2004-12-06,-2.7778
2004-12-07,-7.4286
2004-12-08,-4.321
2004-12-09,2.5806
2004-12-10,-2.5157
2004-12-13,0.6452
2004-12-14,2.5641
2004-12-15,-0.625
2004-12-16,0.6289
2004-12-17,-1.25
2004-12-20,-2.5316
2004-12-21,2.5974
2004-12-22,10.1266
2004-12-23,1.1494
2004-12-27,5.1136
2004-12-28,1.0811
2004-12-29,-6.9519
2004-12-30,-2.8736
2004-12-31,0.5917
2005-01-03,8.8235
2005-01-04,5.9459
2005-01-05,-0.5102
2005-01-06,-7.6923
2005-01-07,-0.5556
2005-01-10,0.5587
2005-01-11,1.6667
2005-01-12,-1.6393
2005-01-13,2.2222
2005-01-14,-3.2609
2005-01-18,3.9326
2005-01-19,-1.6216
2005-01-20,-2.1978
2005-01-21,0.0
2005-01-24,0.0
2005-01-25,-4.4944
2005-01-26,-2.3529
2005-01-27,1.8072
2005-01-28,-1.1834
2005-01-31,-1.1976
2005-02-01,-1.8182
2005-02-02,0.0
2005-02-03,0.0
2005-02-04,-0.6173
2005-02-07,1.2422
2005-02-08,-2.454
2005-02-09,-0.6289
2005-02-10,1.2658
2005-02-11,1.25
2005-02-14,0.0
2005-02-15,-4.9383
2005-02-16,-1.9481000000000002
2005-02-17,-7.947
2005-02-18,-4.3165
2005-02-22,-3.7594
2005-02-23,18.75
2005-02-24,6.5789
2005-02-25,-2.4691
2005-02-28,0.0
2005-03-01,-1.2658
2005-03-02,0.0
2005-03-03,-1.9231
2005-03-04,-3.268
2005-03-07,-10.8108
2005-03-08,-1.5152
2005-03-09,-2.3077
2005-03-10,-7.874
2005-03-11,-0.8547
2005-03-14,-0.8621
2005-03-15,-13.913
2005-03-16,2.0202
2005-03-17,4.9505
2005-03-18,-4.717
2005-03-21,14.8515
2005-03-22,8.6207
2005-03-23,-3.1746
2005-03-24,4.918
2005-03-28,0.7813
2005-03-29,-1.5504
2005-03-30,0.0
2005-03-31,2.3622
2005-04-01,-0.7692
2005-04-04,0.0
2005-04-05,-3.1008
2005-04-06,-1.6
2005-04-07,-4.878
2005-04-08,0.8547
2005-04-11,-5.0847
2005-04-12,-1.7856999999999998
2005-04-13,-1.8182
2005-04-14,-2.7778
2005-04-15,-4.7619
2005-04-18,3.0
2005-04-19,1.9417
2005-04-20,-0.9524
2005-04-21,1.9231
2005-04-22,-4.717
2005-04-25,-0.9901
2005-04-26,0.0
2005-04-27,2.0
2005-04-28,-0.9804
2005-04-29,1.9802
2005-05-02,1.9417
2005-05-03,3.8095
2005-05-04,0.9174
2005-05-05,-7.2727
2005-05-06,1.9607999999999999
2005-05-09,-2.8846
2005-05-10,5.9406
2005-05-11,-2.8037
2005-05-12,0.9615
2005-05-13,-3.8095
2005-05-16,-1.9802
2005-05-17,-6.0606
2005-05-18,20.4301
2005-05-19,7.1429
2005-05-20,3.3333
2005-05-23,-2.4194
2005-05-24,4.1322
2005-05-25,-4.7619
2005-05-26,10.0
2005-05-27,4.5455
2005-05-31,-1.4493
2005-06-01,1.1029
2005-06-02,0.3636
2005-06-03,-4.3478
2005-06-06,-5.303
2005-06-07,6.4
2005-06-08,-9.0226
2005-06-09,7.438
2005-06-10,-3.0769
2005-06-13,-1.5873
2005-06-14,0.0
2005-06-15,0.0
2005-06-16,-6.4516
2005-06-17,5.1724
2005-06-20,-1.6393
2005-06-21,4.1667
2005-06-22,-4.0
2005-06-23,1.6667
2005-06-24,-0.8197
2005-06-27,-2.4793
2005-06-28,0.0
2005-06-29,-1.6949
2005-06-30,0.8621
2005-07-01,0.0
2005-07-05,-1.7094
2005-07-06,-3.4783
2005-07-07,13.5135
2005-07-08,-3.1746
2005-07-11,2.459
2005-07-12,-5.6
2005-07-13,1.6949
2005-07-14,-3.3333
2005-07-15,-5.1724
2005-07-18,2.7273
2005-07-19,-1.7699
2005-07-20,-0.9009
2005-07-21,-3.6364
2005-07-22,-1.8868
2005-07-25,8.6538
2005-07-26,6.1947
2005-07-27,0.0
2005-07-28,-3.3333
2005-07-29,-1.7241
2005-08-01,-4.386
2005-08-02,-2.7523
2005-08-03,-1.8868
2005-08-04,0.9615
2005-08-05,1.9048
2005-08-08,-2.8037
2005-08-09,0.0
2005-08-10,-3.8462
2005-08-11,0.0
2005-08-12,1.0
2005-08-15,-1.9802
2005-08-16,-1.0101
2005-08-17,12.2449
2005-08-18,5.4545
2005-08-19,-6.8966
2005-08-22,0.9259
2005-08-23,-5.5046
2005-08-24,1.9417
2005-08-25,7.619
2005-08-26,-0.885
2005-08-29,-4.4643
2005-08-30,-3.7382999999999997
2005-08-31,-0.9709
2005-09-01,-0.9804
2005-09-02,0.0
2005-09-06,-1.9802
2005-09-07,4.0404
2005-09-08,-5.8252
2005-09-09,0.0
2005-09-12,-4.1237
2005-09-13,8.6022
2005-09-14,0.0
2005-09-15,-0.9901
2005-09-16,2.0
2005-09-19,-1.9607999999999999
2005-09-20,-5.0
2005-09-21,-3.1579
2005-09-22,5.9783
2005-09-23,-2.5641
2005-09-26,-7.3684
2005-09-27,2.2727
2005-09-28,-5.5556
2005-09-29,7.0588
2005-09-30,23.0769
2005-10-03,4.4643
2005-10-04,-4.2735
2005-10-05,-9.8214
2005-10-06,-0.9901
2005-10-07,-5.0
2005-10-10,-1.0526
2005-10-11,-1.0638
2005-10-12,2.1505
2005-10-13,-7.3684
2005-10-14,2.2727
2005-10-17,-2.2222
2005-10-18,3.4091
2005-10-19,6.5934
2005-10-20,-7.2165
2005-10-21,5.5556
2005-10-24,-7.3684
2005-10-25,1.1364
2005-10-26,-1.1236
2005-10-27,5.6818
2005-10-28,2.1505
2005-10-31,5.2632
2005-11-01,-4.0
2005-11-02,-1.0417
2005-11-03,-6.3158
2005-11-04,1.1236
2005-11-07,0.0
2005-11-08,0.0
2005-11-09,6.6667
2005-11-10,0.8333
2005-11-11,0.0
2005-11-14,-1.8595000000000002
2005-11-15,-1.0526
2005-11-16,-2.1277
2005-11-17,4.3478
2005-11-18,17.7083
2005-11-21,-3.9823
2005-11-22,5.0691
2005-11-23,7.8947
2005-11-25,4.878
2005-11-28,10.8527
2005-11-29,-2.7972
2005-11-30,1.4388
2005-12-01,-7.8014
2005-12-02,-5.3846
2005-12-05,-4.065
2005-12-06,4.2373
2005-12-07,-0.813
2005-12-08,6.5574
2005-12-09,-3.8462
2005-12-12,-3.2
2005-12-13,-4.1322
2005-12-14,2.5862
2005-12-15,4.2017
2005-12-16,0.0
2005-12-19,1.6129
2005-12-20,-4.7619
2005-12-21,0.0
2005-12-22,-2.5
2005-12-23,-3.4188
2005-12-27,0.0
2005-12-28,-12.3894
2005-12-29,4.0404
2005-12-30,1.9417
2006-01-03,-3.8095
2006-01-04,-2.9703
2006-01-05,2.0408
2006-01-06,14.0
2006-01-09,-2.6316
2006-01-10,-0.9009
2006-01-11,0.0
2006-01-12,2.7273
2006-01-13,-3.5398
2006-01-17,4.5872
2006-01-18,-3.5088
2006-01-19,1.8182
2006-01-20,-3.5714
2006-01-23,2.7778
2006-01-24,-9.009
2006-01-25,0.9901
2006-01-26,7.7451
2006-01-27,-2.6388
2006-01-30,0.9346
2006-01-31,0.9259
2006-02-01,0.0
2006-02-02,0.0
2006-02-03,-2.7523
2006-02-06,1.8868
2006-02-07,0.9259
2006-02-08,1.8349
2006-02-09,1.8018
2006-02-10,0.0
2006-02-13,-0.885
2006-02-14,-1.7856999999999998
2006-02-15,-2.7273
2006-02-16,6.5421
2006-02-17,0.8772
2006-02-21,0.0
2006-02-22,0.0
2006-02-23,4.3478
2006-02-24,0.0
2006-02-27,-1.6667
2006-02-28,-4.2373
2006-03-01,6.1947
2006-03-02,-0.8333
2006-03-03,-10.084
2006-03-06,-3.7382999999999997
2006-03-07,-2.9126
2006-03-08,5.0
2006-03-09,-2.8571
2006-03-10,4.902
2006-03-13,-3.7382999999999997
2006-03-14,-1.9417
2006-03-15,0.0
2006-03-16,0.9901
2006-03-17,0.0
2006-03-20,-0.9804
2006-03-21,3.9604
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,-3.8095
2006-03-27,0.9901
2006-03-28,0.9804
2006-03-29,-0.9709
2006-03-30,0.0
2006-03-31,-1.9607999999999999
2006-04-03,0.0
2006-04-04,3.0
2006-04-05,-2.9126
2006-04-06,1.0
2006-04-07,-3.9604
2006-04-10,-1.5464
2006-04-11,-0.5236
2006-04-12,4.2105
2006-04-13,-2.0202
2006-04-17,-5.1546
2006-04-18,-2.1739
2006-04-19,5.5556
2006-04-20,-4.2105
2006-04-21,-1.0989
2006-04-24,-5.5556
2006-04-25,5.8824
2006-04-26,-5.5556
2006-04-27,-2.3529
2006-04-28,7.2289
2006-05-01,-4.4944
2006-05-02,3.5294
2006-05-03,-2.2727
2006-05-04,1.1628
2006-05-05,-3.4483
2006-05-08,-2.3810000000000002
2006-05-09,0.0
2006-05-10,-2.439
2006-05-11,-3.75
2006-05-12,-2.5974
2006-05-15,1.3333
2006-05-16,-1.3158
2006-05-17,-13.3333
2006-05-18,13.8462
2006-05-19,-10.8108
2006-05-22,10.6061
2006-05-23,-8.2192
2006-05-24,-4.4776
2006-05-25,1.5625
2006-05-26,-4.6154
2006-05-30,8.0645
2006-05-31,-5.9701
2006-06-01,-7.9365
2006-06-02,-5.1724
2006-06-05,-12.7273
2006-06-06,-4.1667
2006-06-07,15.2174
2006-06-08,13.2075
2006-06-09,18.3333
2006-06-12,14.0845
2006-06-13,-7.4074
2006-06-14,-6.6667
2006-06-15,-27.8571
2006-06-16,6.9307
2006-06-19,7.4074
2006-06-20,0.0
2006-06-21,-5.1724
2006-06-22,-9.0909
2006-06-23,0.0
2006-06-26,4.0
2006-06-27,11.538499999999999
2006-06-28,-5.1724
2006-06-29,-10.9091
2006-06-30,2.0408
2006-07-03,2.0
2006-07-05,1.9607999999999999
2006-07-06,5.7692
2006-07-07,0.0
2006-07-10,0.0
2006-07-11,0.0
2006-07-12,0.0
2006-07-13,-23.6364
2006-07-14,7.1429
2006-07-17,0.0
2006-07-18,-4.4444
2006-07-19,-2.3256
2006-07-20,0.0
2006-07-21,2.3810000000000002
2006-07-24,-6.9767
2006-07-25,0.0
2006-07-26,0.0
2006-07-27,-25.0
2006-07-28,0.0
2006-07-31,-20.0
2006-08-01,0.0
2006-08-02,-4.1667
2006-08-03,8.6957
2006-08-04,4.0
2006-08-07,3.8462
2006-08-08,-7.4074
2006-08-09,-8.0
2006-08-10,8.6957
2006-08-11,-20.0
2006-08-14,-10.0
2006-08-15,-5.5556
2006-08-16,5.8824
2006-08-17,0.0
2006-08-18,-16.6667
2006-08-21,0.0
2006-08-22,-6.6667
2006-08-23,-40.0
2006-08-24,-4.7619
2006-08-25,-18.75
2006-08-28,-47.6923
2006-08-29,8.8235
2006-08-30,97.2973
2006-08-31,26.0274
2006-09-01,-4.3478
2006-09-05,-19.3182
2006-09-06,-8.4507
2006-09-07,21.5385
2006-09-08,-5.0633
2006-09-11,0.0
2006-09-12,-13.3333
2006-09-13,7.6923
2006-09-14,-17.1429
2006-09-15,-1.7241
2006-09-18,-5.2632
2006-09-19,-7.4074
2006-09-20,-4.0
2006-09-21,-10.4167
2006-09-22,-79.3605
2006-09-25,-9.8592
2006-09-26,-25.0
2006-09-27,0.0
2006-09-28,0.0
2006-09-29,-8.3333
2006-10-02,0.0
2006-10-03,0.0
2006-10-04,9.0909
2006-10-05,0.0
2006-10-06,13.5417
2006-10-09,-7.3394
2006-10-10,-4.9505
2006-10-11,-8.3333
2006-10-12,9.0909
2006-10-13,-33.3333
2006-10-16,0.0
2006-10-17,12.5
2006-10-18,-8.3333
2006-10-19,-3.0303
2006-10-20,25.0
2006-10-23,0.0
2006-10-24,0.0
2006-10-25,0.0
2006-10-26,20.0
2006-10-27,-33.3333
2006-10-30,50.0
2006-10-31,0.0
2006-11-01,-33.3333
2006-11-02,0.0
2006-11-03,0.0
2006-11-06,0.0
2006-11-07,0.0
2006-11-08,0.0
2006-11-09,0.0
2006-11-10,-12.5
2006-11-13,-10.7143
2006-11-14,0.0
2006-11-15,28.0
2006-11-16,0.0
2006-11-17,0.0
2006-11-20,0.0
2006-11-21,-17.1875
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,50.9434
2006-11-29,-27.5
2006-11-30,37.931
2006-12-01,0.0
2006-12-04,-20.0
2006-12-05,0.0
2006-12-06,0.0
2006-12-07,-12.5
2006-12-08,0.0
2006-12-11,-5.3571
2006-12-12,81.1321
2006-12-13,-31.25
2006-12-14,-3.0303
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,12.5
2006-12-20,-11.1111
2006-12-21,-21.875
2006-12-22,24.0
2006-12-26,-22.5806
2006-12-27,-12.5
2006-12-28,14.2857
2006-12-29,-6.25
2007-01-03,24.4444
2007-01-04,14.2857
2007-01-05,-50.0
2007-01-08,6.25
2007-01-09,0.0
2007-01-10,0.0
2007-01-11,0.0
2007-01-12,0.0
2007-01-16,17.647100000000002
2007-01-18,-15.0
2007-01-19,0.0
2007-01-23,88.2353
2007-01-24,-7.8125
2007-01-25,8.4746
2007-01-26,100.0
2007-01-29,-25.0
2007-01-30,-16.6667
2007-01-31,0.0
2007-02-01,-10.0
2007-02-02,0.0
2007-02-05,-6.9444
2007-02-06,-16.4179
2007-02-08,0.0
2007-02-12,-14.2857
2007-02-13,0.0
2007-02-14,16.6667
2007-02-15,-14.2857
2007-02-16,16.6667
2007-02-20,0.0
2007-02-21,0.0
2007-02-22,0.0
2007-02-23,-14.2857
2007-02-26,0.0
2007-02-27,0.0
2007-02-28,0.0
2007-03-01,0.0
2007-03-02,0.0
2007-03-05,4.1667
2007-03-06,28.0
2007-03-07,0.0
2007-03-08,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,0.0
2007-03-14,25.0
2007-03-19,-20.0
2007-03-20,0.0
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,0.0
2007-03-26,0.0
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,-12.5
2007-04-02,14.2857
2007-04-03,-12.5
2007-04-04,0.0
2007-04-05,3.5714
2007-04-09,-3.4483
2007-04-10,0.0
2007-04-11,-14.2857
2007-04-12,0.0
2007-04-13,0.0
2007-04-17,0.0
2007-04-18,0.0
2007-04-19,33.3333
2007-04-20,-25.0
2007-04-24,0.0
2007-04-26,0.0
2007-04-27,0.0
2007-04-30,0.0
2007-05-01,0.0
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.0
2007-05-07,-16.6667
2007-05-08,0.0
2007-05-10,-5.0
2007-05-11,26.3158
2007-05-14,16.6667
2007-05-15,14.2857
2007-05-16,20.3125
2007-05-17,-16.8831
2007-05-18,12.5
2007-05-21,0.0
2007-05-22,0.0
2007-05-23,-33.3333
2007-05-24,0.0
2007-05-25,0.0
2007-05-29,0.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,0.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-14,0.0
2007-06-15,0.0
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,-16.6667
2007-06-21,5.0
2007-06-22,0.0
2007-06-25,0.0
2007-06-26,2.3810000000000002
2007-06-27,4.6512
2007-06-28,6.6667
2007-06-29,-4.1667
2007-07-02,4.3478
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,12.5
2007-07-18,0.0
2007-07-19,0.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-25,48.1481
2007-07-26,-40.0
2007-07-31,0.0
2007-08-01,0.0
2007-08-02,0.0
2007-08-03,0.0
2007-08-06,0.0
2007-08-07,0.0
2007-08-08,0.0
2007-08-09,33.3333
2007-08-10,-25.0
2007-08-13,0.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-20,0.0
2007-08-21,0.0
2007-08-22,0.0
2007-08-23,0.0
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,0.0
2007-08-31,0.0
2007-09-05,0.0
2007-09-07,0.0
2007-09-10,33.3333
2007-09-11,25.0
2007-09-12,-30.0
2007-09-13,0.0
2007-09-18,42.8571
2007-09-19,-30.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-09-27,42.8571
2007-09-28,-30.0
2007-10-01,0.0
2007-10-02,0.0
2007-10-05,14.2857
2007-10-08,-12.5
2007-10-09,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-12,14.2857
2007-10-15,-7.8125
2007-10-16,-15.2542
2007-10-17,0.0
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-23,-4.0
2007-10-24,0.0
2007-10-25,0.0
2007-10-26,-27.0833
2007-10-29,0.0
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,-2.8571
2007-11-05,0.0
2007-11-06,0.0
2007-11-07,0.0
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,0.0
2007-11-13,0.0
2007-11-14,0.0
2007-11-15,0.0
2007-11-16,0.0
2007-11-19,0.0
2007-11-20,0.0
2007-11-21,0.0
2007-11-23,0.0
2007-11-26,0.0
2007-11-27,0.0
2007-11-28,0.0
2007-11-29,0.0
2007-11-30,0.0
2007-12-03,32.3529
2007-12-04,-24.4444
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,0.0
2007-12-11,0.0
2007-12-12,0.0
2007-12-13,0.0
2007-12-14,0.0
2007-12-17,0.0
2007-12-18,41.1765
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,0.0
2007-12-24,0.0
2007-12-26,-16.6667
2007-12-27,-15.0
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-04,0.0
2008-01-07,0.0
2008-01-08,0.0
2008-01-09,0.0
2008-01-10,0.0
2008-01-11,0.0
2008-01-14,0.0
2008-01-16,0.0
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,0.0
2008-01-24,-5.8824
2008-01-29,6.25
2008-01-30,0.0
2008-02-01,0.0
2008-02-04,0.0
2008-02-05,0.0
2008-02-06,0.0
2008-02-07,-5.8824
2008-02-08,6.25
2008-02-11,0.0
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-19,0.0
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,0.0
2008-02-25,0.0
2008-02-26,0.0
2008-02-27,0.0
2008-02-28,0.0
2008-03-03,0.0
2008-03-04,-5.8824
2008-03-07,0.0
2008-03-12,0.0
2008-03-14,50.0
2008-03-17,-33.3333
2008-03-19,6.25
2008-03-24,0.0
2008-03-26,0.0
2008-03-27,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-03,0.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-15,0.0
2008-04-16,0.0
2008-04-17,2.9412000000000003
2008-04-21,0.0
2008-04-23,0.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-05,-8.5714
2008-05-06,0.0
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-23,0.0
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,100.0
2008-06-03,0.0
2008-06-04,-25.0
2008-06-05,16.6667
2008-06-09,0.0
2008-06-10,14.2857
2008-06-11,-25.0
2008-06-12,0.0
2008-06-13,0.0
2008-06-16,0.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-23,0.0
2008-06-24,0.0
2008-06-25,0.0
2008-06-26,0.0
2008-06-27,0.0
2008-06-30,0.0
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-33.3333
2008-07-10,0.0
2008-07-11,0.0
2008-07-14,-9.375
2008-07-16,0.0
2008-07-17,0.0
2008-07-18,0.0
2008-07-21,0.0
2008-07-25,65.5172
2008-07-28,-39.5833
2008-07-30,0.0
2008-08-01,48.2759
2008-08-04,-30.2326
2008-08-06,-40.0
2008-08-07,0.0
2008-08-08,0.0
2008-08-11,0.0
2008-08-15,0.0
2008-08-18,0.0
2008-08-22,0.0
2008-08-25,33.3333
2008-08-26,-25.0
2008-08-27,0.0
2008-08-29,0.0
2008-09-03,0.0
2008-09-08,0.0
2008-09-15,0.0
2008-09-16,0.0
2008-09-18,0.0
2008-09-19,0.0
2008-09-22,0.0
