ticker,CLR US Equity
2007-10-04,4.7131
2007-10-05,2.2994
2007-10-08,-0.2869
2007-10-09,1.6307
2007-10-10,-0.6135
2007-10-11,-2.4217
2007-10-12,0.3893
2007-10-15,1.7934999999999999
2007-10-16,3.6189999999999998
2007-10-17,-0.8272
2007-10-18,6.3021
2007-10-19,-3.7053000000000003
2007-10-22,-2.0371
2007-10-23,-1.8946
2007-10-24,3.2972
2007-10-25,3.5112
2007-10-26,-1.3216
2007-10-29,5.4911
2007-10-30,-0.4655
2007-10-31,-0.0425
2007-11-01,-1.7865
2007-11-02,2.8151
2007-11-05,-0.5476
2007-11-06,-8.7251
2007-11-07,3.109
2007-11-08,4.5905000000000005
2007-11-09,0.9036
2007-11-12,-4.0085
2007-11-13,-2.4434
2007-11-14,-2.9599
2007-11-15,-0.0939
2007-11-16,3.241
2007-11-19,0.182
2007-11-20,0.0908
2007-11-21,0.0907
2007-11-23,0.816
2007-11-26,-1.0791
2007-11-27,1.1818
2007-11-28,4.7619
2007-11-29,-1.4151
2007-11-30,3.6103
2007-12-03,-1.7631999999999999
2007-12-04,0.0427
2007-12-05,1.3669
2007-12-06,2.9499
2007-12-07,1.1052
2007-12-10,0.9312
2007-12-11,0.2808
2007-12-12,1.52
2007-12-13,3.7824999999999998
2007-12-14,-1.5566
2007-12-17,-3.6250999999999998
2007-12-18,-4.2017
2007-12-19,4.8872
2007-12-20,-1.4337
2007-12-21,-0.8081
2007-12-24,4.3585
2007-12-26,0.4294
2007-12-27,5.0525
2007-12-28,-2.7007
2007-12-31,-0.6464
2008-01-02,3.3295
2008-01-03,0.0
2008-01-04,-1.5926
2008-01-07,-3.1615
2008-01-08,-0.9328
2008-01-09,1.8046
2008-01-10,-0.578
2008-01-11,4.3411
2008-01-14,0.7058
2008-01-15,-3.5411
2008-01-16,-2.4857
2008-01-17,-10.4314
2008-01-18,0.9632
2008-01-22,-2.4284
2008-01-23,-3.0222
2008-01-24,8.4326
2008-01-25,0.2536
2008-01-28,4.6796
2008-01-29,-1.0068
2008-01-30,3.336
2008-01-31,-1.9291
2008-02-01,-0.4817
2008-02-04,1.6539000000000001
2008-02-05,-4.0476
2008-02-06,-6.1208
2008-02-07,-0.6167
2008-02-08,2.3936
2008-02-11,4.1558
2008-02-12,2.1197
2008-02-13,1.8721999999999999
2008-02-14,1.4383
2008-02-15,-0.7089
2008-02-19,3.1337
2008-02-20,3.3077
2008-02-21,-5.1378
2008-02-22,-1.6876
2008-02-25,2.8743
2008-02-26,0.2328
2008-02-27,8.7882
2008-02-28,3.1317
2008-02-29,-3.1056
2008-03-03,1.745
2008-03-04,-1.5051
2008-03-05,3.0561
2008-03-06,0.0345
2008-03-07,-5.6532
2008-03-10,-1.3884
2008-03-11,6.595
2008-03-12,-2.5026
2008-03-13,4.4563
2008-03-14,-1.5017
2008-03-17,-5.8905
2008-03-18,6.9588
2008-03-19,-4.062
2008-03-20,-8.145
2008-03-24,1.2109
2008-03-25,4.8629999999999995
2008-03-26,6.5881
2008-03-27,-1.3812
2008-03-28,5.112
2008-03-31,6.2292
2008-04-01,-2.5713
2008-04-02,0.9334
2008-04-03,4.8151
2008-04-04,0.6997
2008-04-07,2.8399
2008-04-08,-0.4113
2008-04-09,4.4248
2008-04-10,0.5367
2008-04-11,7.8393
2008-04-14,-0.3908
2008-04-15,8.7628
2008-04-16,1.4910999999999999
2008-04-17,1.1848
2008-04-18,-1.1944
2008-04-21,-0.6874
2008-04-22,0.7637
2008-04-23,0.0
2008-04-24,-0.3079
2008-04-25,7.0325
2008-04-28,3.3074
2008-04-29,-9.2179
2008-04-30,1.7041
2008-05-01,-2.8625
2008-05-02,5.0072
2008-05-05,16.2902
2008-05-06,-2.9429
2008-05-07,3.7194000000000003
2008-05-08,2.0074
2008-05-09,1.6049
2008-05-12,-5.9609
2008-05-13,4.1592
2008-05-14,-2.0349
2008-05-15,0.7251
2008-05-16,0.1362
2008-05-19,-0.7966
2008-05-20,23.0709
2008-05-21,-4.2171
2008-05-22,0.6479
2008-05-23,-1.5682
2008-05-27,0.4696
2008-05-28,4.3232
2008-05-29,-1.3439999999999999
2008-05-30,4.0707
2008-06-02,0.2805
2008-06-03,1.8648
2008-06-04,-0.5187
2008-06-05,7.0541
2008-06-06,6.7181999999999995
2008-06-09,-0.7651
2008-06-10,-6.2762
2008-06-11,-0.5051
2008-06-12,-4.2791
2008-06-13,3.0459
2008-06-16,5.0294
2008-06-17,2.6323
2008-06-18,0.7503
2008-06-19,-4.6039
2008-06-20,-2.2285
2008-06-23,4.82
2008-06-24,-6.8698
2008-06-25,-0.6395
2008-06-26,0.7035
2008-06-27,0.1784
2008-06-30,2.8487
2008-07-01,2.2937
2008-07-02,-3.5397
2008-07-03,-2.8655
2008-07-07,-1.2793
2008-07-08,-0.3507
2008-07-09,-0.153
2008-07-10,20.5179
2008-07-11,1.7419
2008-07-14,1.9745
2008-07-15,-6.0539
2008-07-16,-2.6872
2008-07-17,-7.252
2008-07-18,0.3035
2008-07-21,5.0432
2008-07-22,-4.1975
2008-07-23,-10.8391
2008-07-24,-0.3051
2008-07-25,0.8376
2008-07-28,1.7891
2008-07-29,-12.4608
2008-07-30,9.0534
2008-07-31,-6.099
2008-08-01,-1.2605
2008-08-04,-9.6277
2008-08-05,-5.9643
2008-08-06,6.7806999999999995
2008-08-07,-6.0766
2008-08-08,-6.7402
2008-08-11,-0.4461
2008-08-12,-2.3079
2008-08-13,11.1468
2008-08-14,-4.7255
2008-08-15,-0.8664
2008-08-18,-4.8722
2008-08-19,9.4396
2008-08-20,7.2823
2008-08-21,5.3991
2008-08-22,-6.366
2008-08-25,-1.8235999999999999
2008-08-26,1.8776000000000002
2008-08-27,0.436
2008-08-28,-0.1776
2008-08-29,-0.8302
2008-09-02,-8.232
2008-09-03,-4.0834
2008-09-04,-4.6875
2008-09-05,6.3673
2008-09-08,-9.0239
2008-09-09,-16.8181
2008-09-10,7.32
2008-09-11,-0.22
2008-09-12,12.2657
2008-09-15,-13.4299
2008-09-16,5.899
2008-09-17,-7.6326
2008-09-18,6.5526
2008-09-19,12.4354
2008-09-22,9.8015
2008-09-23,-5.4882
2008-09-24,4.6642
2008-09-25,0.1337
2008-09-26,-6.6978
2008-09-29,-14.7389
2008-09-30,9.7343
2008-10-01,-2.4215999999999998
2008-10-02,-20.5068
2008-10-03,-4.2721
2008-10-06,0.9269
2008-10-07,-11.5306
2008-10-08,-2.2298999999999998
2008-10-09,-12.9768
2008-10-10,-9.3538
2008-10-13,29.1127
2008-10-14,-2.6254999999999997
2008-10-15,-17.6447
2008-10-16,10.3515
2008-10-17,11.082
2008-10-20,9.5837
2008-10-21,-4.9821
2008-10-22,-14.2588
2008-10-23,2.1557
2008-10-24,-3.1438
2008-10-27,0.8893
2008-10-28,4.9361
2008-10-29,7.6858
2008-10-30,23.5179
2008-10-31,2.2734
2008-11-03,-9.663499999999999
2008-11-04,6.6302
2008-11-05,-6.25
2008-11-06,-13.3333
2008-11-07,-0.6312
2008-11-10,4.0492
2008-11-11,-3.8535
2008-11-12,-16.6667
2008-11-13,18.7143
2008-11-14,-9.5868
2008-11-17,-2.6619
2008-11-18,6.4266
2008-11-19,-11.1349
2008-11-20,-26.5542
2008-11-21,17.126
2008-11-24,5.9384
2008-11-25,-6.1343
2008-11-26,10.9859
2008-11-28,-0.7614
2008-12-01,-14.4246
2008-12-02,7.113
2008-12-03,0.6696
2008-12-04,-14.745
2008-12-05,-11.9636
2008-12-08,10.709
2008-12-09,10.2735
2008-12-10,22.444
2008-12-11,-0.1482
2008-12-12,-5.047
2008-12-15,3.752
2008-12-16,2.8127
2008-12-17,0.6839
2008-12-18,-12.2271
2008-12-19,9.9502
2008-12-22,-7.2398
2008-12-23,-1.9512
2008-12-24,3.2062
2008-12-26,5.6776
2008-12-29,3.3452
2008-12-30,1.1280000000000001
2008-12-31,0.4365
2009-01-02,8.7397
2009-01-05,9.103
2009-01-06,6.5934
2009-01-07,-8.2856
2009-01-08,0.0416
2009-01-09,-3.4124
2009-01-12,-9.3063
2009-01-13,4.9406
2009-01-14,-5.4323
2009-01-15,-1.0053
2009-01-16,-1.7892000000000001
2009-01-20,-9.1088
2009-01-21,14.4637
2009-01-22,-3.8334
2009-01-23,5.0197
2009-01-26,6.5604
2009-01-27,-1.6711
2009-01-28,2.3703
2009-01-29,-6.1599
2009-01-30,-3.7709
2009-02-02,-1.3062
2009-02-03,3.1373
2009-02-04,4.5152
2009-02-05,-4.0928
2009-02-06,6.6856
2009-02-09,-2.0889
2009-02-10,-4.5393
2009-02-11,-5.2782
2009-02-12,1.1044
2009-02-13,2.0357
2009-02-17,-13.3333
2009-02-18,-7.0747
2009-02-19,3.3233
2009-02-20,-3.8012
2009-02-23,-7.7204
2009-02-24,4.9407
2009-02-25,-1.5066000000000002
2009-02-26,10.325
2009-02-27,-8.2034
2009-03-02,-10.1322
2009-03-03,3.0112
2009-03-04,7.002
2009-03-05,-8.2592
2009-03-06,-0.6925
2009-03-09,5.2301
2009-03-10,14.5792
2009-03-11,-2.5448
2009-03-12,12.7003
2009-03-13,-0.8425
2009-03-16,1.487
2009-03-17,7.326
2009-03-18,4.8269
2009-03-19,12.186
2009-03-20,-3.9386
2009-03-23,11.5235
2009-03-24,-7.2368
2009-03-25,-2.1277
2009-03-26,-0.9804
2009-03-27,-3.4869
2009-03-30,-6.5565999999999995
2009-03-31,1.2411
2009-04-01,4.6205
2009-04-02,8.1118
2009-04-03,3.8766
2009-04-06,-4.1734
2009-04-07,-4.0201
2009-04-08,4.8866
2009-04-09,4.6589
2009-04-13,-3.9348
2009-04-14,-0.9102
2009-04-15,-2.714
2009-04-16,3.6481
2009-04-17,0.3727
2009-04-20,-8.9109
2009-04-21,4.7554
2009-04-22,-1.6429
2009-04-23,0.0879
2009-04-24,4.3478
2009-04-27,-4.9663
2009-04-28,0.5757
2009-04-29,7.4417
2009-04-30,-4.3033
2009-05-01,5.9101
2009-05-04,9.9474
2009-05-05,-2.3906
2009-05-06,12.8862
2009-05-07,-5.1402
2009-05-08,8.8318
2009-05-11,-8.3091
2009-05-12,0.3526
2009-05-13,-9.1005
2009-05-14,2.3193
2009-05-15,-5.4401
2009-05-18,6.5921
2009-05-19,4.1604
2009-05-20,2.7348
2009-05-21,-6.1646
2009-05-22,-1.7544
2009-05-26,1.9377
2009-05-27,1.4163000000000001
2009-05-28,7.7545
2009-05-29,0.9891
2009-06-01,7.1935
2009-06-02,1.8904
2009-06-03,-7.6067
2009-06-04,7.664
2009-06-05,-1.1191
2009-06-08,-1.7605
2009-06-09,4.672
2009-06-10,1.8343
2009-06-11,0.0
2009-06-12,-1.471
2009-06-15,-5.911
2009-06-16,-5.7642
2009-06-17,-3.4364
2009-06-18,0.3915
2009-06-19,-2.765
2009-06-22,-9.8432
2009-06-23,2.4666
2009-06-24,2.9992
2009-06-25,5.5556
2009-06-26,0.0726
2009-06-29,2.3576
2009-06-30,-1.6655
2009-07-01,-0.6126
2009-07-02,-6.9253
2009-07-06,-11.8037
2009-07-07,4.0636
2009-07-08,1.4431
2009-07-09,0.0418
2009-07-10,-1.7566000000000002
2009-07-13,0.6811
2009-07-14,2.9598
2009-07-15,9.5277
2009-07-16,4.3495
2009-07-17,-0.2875
2009-07-20,3.5676
2009-07-21,0.4175
2009-07-22,1.3167
2009-07-23,4.1382
2009-07-24,2.7258
2009-07-27,1.087
2009-07-28,4.1429
2009-07-29,-6.3164
2009-07-30,2.4635
2009-07-31,7.0231
2009-08-03,4.1679
2009-08-04,-1.3336999999999999
2009-08-05,2.6172
2009-08-06,3.5034
2009-08-07,-2.9245
2009-08-10,0.1116
2009-08-11,-2.6470000000000002
2009-08-12,2.7476000000000003
2009-08-13,3.7603999999999997
2009-08-14,-3.4631
2009-08-17,-7.3137
2009-08-18,3.4803
2009-08-19,2.3485
2009-08-20,1.1898
2009-08-21,3.8354
2009-08-24,1.9412
2009-08-25,-3.2002
2009-08-26,-1.9945
2009-08-27,-0.6691
2009-08-28,2.7224
2009-08-31,-3.5519
2009-09-01,-3.0878
2009-09-02,-0.0877
2009-09-03,3.4231
2009-09-04,3.4512
2009-09-08,3.9103
2009-09-09,2.2368
2009-09-10,6.5894
2009-09-11,0.8935
2009-09-14,0.8377
2009-09-15,4.0114
2009-09-16,-1.3008
2009-09-17,-2.289
2009-09-18,-0.7809
2009-09-21,-2.4326
2009-09-22,4.3021
2009-09-23,-2.4607
2009-09-24,-4.6612
2009-09-25,-3.125
2009-09-28,3.642
2009-09-29,-0.1004
2009-09-30,-1.5829
2009-10-01,-3.7018
2009-10-02,0.7158
2009-10-05,4.2116
2009-10-06,3.8141
2009-10-07,0.2433
2009-10-08,2.0388
2009-10-09,0.5471
2009-10-12,0.3312
2009-10-13,-1.0139
2009-10-14,1.0719
2009-10-15,0.2121
2009-10-16,0.9407
2009-10-19,3.3318
2009-10-20,2.2322
2009-10-21,0.2867
2009-10-22,-0.1539
2009-10-23,-4.0088
2009-10-26,-2.5241
2009-10-27,-0.4708
2009-10-28,-7.9707
2009-10-29,2.313
2009-10-30,-6.531
2009-11-02,0.0
2009-11-03,3.6012
2009-11-04,1.5045
2009-11-05,0.2556
2009-11-06,-5.2511
2009-11-09,3.8741
2009-11-10,0.0777
2009-11-11,-0.6211
2009-11-12,-3.4375
2009-11-13,0.2157
2009-11-16,4.7901
2009-11-17,-0.077
2009-11-18,0.257
2009-11-19,-3.6145
2009-11-20,-2.2606
2009-11-23,1.3878
2009-11-24,1.3418999999999999
2009-11-25,2.8602
2009-11-27,-2.8836
2009-11-30,-0.1856
2009-12-01,3.9044
2009-12-02,-0.9202
2009-12-03,-1.5737999999999999
2009-12-04,0.6029
2009-12-07,1.1204
2009-12-08,-3.6330999999999998
2009-12-09,0.2674
2009-12-10,1.92
2009-12-11,-1.0466
2009-12-14,4.1248
2009-12-15,2.1838
2009-12-16,1.9384000000000001
2009-12-17,1.2677
2009-12-18,1.5407
2009-12-21,0.8772
2009-12-22,0.9871
2009-12-23,0.768
2009-12-24,1.3395000000000001
2009-12-28,-0.1367
2009-12-29,0.2282
2009-12-30,-1.1157
2009-12-31,-1.2434
2010-01-04,7.6708
2010-01-05,-1.4725
2010-01-06,0.1099
2010-01-07,-1.2075
2010-01-08,-0.2667
2010-01-11,-1.8271
2010-01-12,-1.7930000000000001
2010-01-13,1.9644
2010-01-14,0.8386
2010-01-15,-5.0573
2010-01-19,-0.5919
2010-01-20,-2.2148
2010-01-21,-2.1432
2010-01-22,-5.4505
2010-01-25,3.5536
2010-01-26,-1.3218
2010-01-27,-0.3349
2010-01-28,-0.4394
2010-01-29,-1.4278
2010-02-01,6.2943999999999996
2010-02-02,1.7591999999999999
2010-02-03,-1.7530999999999999
2010-02-04,-5.6258
2010-02-05,-0.5252
2010-02-08,-0.1848
2010-02-09,1.3224
2010-02-10,-0.4699
2010-02-11,2.2817
2010-02-12,-0.6154
2010-02-16,2.838
2010-02-17,0.853
2010-02-18,1.5672000000000001
2010-02-19,0.3184
2010-02-22,-1.5137
2010-02-23,-4.3629
2010-02-24,0.5702
2010-02-25,-0.1546
2010-02-26,1.9102000000000001
2010-03-01,2.2543
2010-03-02,-0.1486
2010-03-03,-0.124
2010-03-04,-1.0432
2010-03-05,1.6817
2010-03-08,1.3577
2010-03-09,0.5114
2010-03-10,0.5573
2010-03-11,0.0
2010-03-12,-0.0241
2010-03-15,-1.6872
2010-03-16,0.3187
2010-03-17,2.3949
2010-03-18,-2.0525
2010-03-19,-3.0702
2010-03-22,0.0503
2010-03-23,0.0251
2010-03-24,-1.5072
2010-03-25,-4.7437000000000005
2010-03-26,0.5087
2010-03-29,9.8295
2010-03-30,0.6549
2010-03-31,2.5301
2010-04-01,4.2773
2010-04-05,2.2763
2010-04-06,-1.1679
2010-04-07,-0.8473
2010-04-08,2.4736000000000002
2010-04-09,0.79
2010-04-12,-0.6532
2010-04-13,-0.767
2010-04-14,2.5839
2010-04-15,0.1076
2010-04-16,-3.5269
2010-04-19,-2.0062
2010-04-20,2.434
2010-04-21,0.0444
2010-04-22,0.8435
2010-04-23,4.8866
2010-04-26,0.042
2010-04-27,-4.0277
2010-04-28,1.3333
2010-04-29,3.2355
2010-04-30,2.7163
2010-05-03,4.3124
2010-05-04,-3.1981
2010-05-05,-4.4118
2010-05-06,-5.353
2010-05-07,-2.6943
2010-05-10,9.6339
2010-05-11,-0.167
2010-05-12,3.2197
2010-05-13,-2.2686
2010-05-14,-3.3161
2010-05-17,-2.6581
2010-05-18,-0.8368
2010-05-19,-1.3324
2010-05-20,-7.2474
2010-05-21,4.6591000000000005
2010-05-24,-2.7127
2010-05-25,1.2869
2010-05-26,3.4824
2010-05-27,7.6626
2010-05-28,-0.4013
2010-06-01,-3.944
2010-06-02,9.404
2010-06-03,0.1614
2010-06-04,-7.4536999999999995
2010-06-07,-0.936
2010-06-08,3.7135
2010-06-09,1.0593
2010-06-10,6.7296
2010-06-11,-0.6089
2010-06-14,0.3162
2010-06-15,2.2459
2010-06-16,-0.6358
2010-06-17,-2.5789999999999997
2010-06-18,0.4578
2010-06-21,-1.486
2010-06-22,-3.0973
2010-06-23,-0.0623
2010-06-24,-1.08
2010-06-25,3.2123
2010-06-28,-1.9121000000000001
2010-06-29,-5.1016
2010-06-30,-2.4913
2010-07-01,-2.1739
2010-07-02,-0.3666
2010-07-06,-0.5748
2010-07-07,2.6132999999999997
2010-07-08,0.4508
2010-07-09,-2.2437
2010-07-12,0.4361
2010-07-13,3.3364
2010-07-14,0.3096
2010-07-15,-1.5873
2010-07-16,-3.1138
2010-07-19,-1.1098
2010-07-20,4.7229
2010-07-21,-1.4512
2010-07-22,3.8967
2010-07-23,0.9376
2010-07-26,0.4537
2010-07-27,-2.0645
2010-07-28,0.6588
2010-07-29,-0.0436
2010-07-30,-0.6329
2010-08-02,4.239
2010-08-03,0.3371
2010-08-04,1.638
2010-08-05,-1.0124
2010-08-06,-2.5047
2010-08-09,-0.8992
2010-08-10,-2.9379999999999997
2010-08-11,-2.337
2010-08-12,-1.1167
2010-08-13,-1.0141
2010-08-16,-1.6997
2010-08-17,2.2027
2010-08-18,0.4171
2010-08-19,-2.8156
2010-08-20,-1.8998
2010-08-23,0.0726
2010-08-24,-3.5559
2010-08-25,-0.1254
2010-08-26,0.452
2010-08-27,2.325
2010-08-30,-0.3665
2010-08-31,-0.6376
2010-09-01,3.6032
2010-09-02,2.4297
2010-09-03,2.0465
2010-09-07,-2.3929
2010-09-08,1.6577
2010-09-09,-1.3551
2010-09-10,0.3492
2010-09-13,2.6682
2010-09-14,0.678
2010-09-15,0.6958
2010-09-16,-2.1177
2010-09-17,-0.1594
2010-09-20,-0.5703
2010-09-21,0.4129
2010-09-22,1.3708
2010-09-23,-0.6311
2010-09-24,1.5196
2010-09-27,0.849
2010-09-28,1.1963
2010-09-29,0.8757
2010-09-30,0.6076
2010-10-01,2.3296
2010-10-04,-1.855
2010-10-05,4.4888
2010-10-06,0.2467
2010-10-07,0.4306
2010-10-08,1.0412
2010-10-11,1.6771
2010-10-12,-4.6502
2010-10-13,-0.7086
2010-10-14,0.2099
2010-10-15,0.0209
2010-10-18,0.0
2010-10-19,-3.7277
2010-10-20,1.2617
2010-10-21,-0.1504
2010-10-22,1.9578
2010-10-25,-1.2872
2010-10-26,-0.1496
2010-10-27,-0.7921
2010-10-28,1.0142
2010-10-29,1.5381
2010-11-01,1.3255
2010-11-02,2.2425
2010-11-03,0.1422
2010-11-04,1.379
2010-11-05,-0.12
2010-11-08,0.2203
2010-11-09,0.5196
2010-11-10,0.1988
2010-11-11,0.1389
2010-11-12,-3.1108
2010-11-15,0.2658
2010-11-16,-0.4283
2010-11-17,0.7784
2010-11-18,2.6626
2010-11-19,4.7317
2010-11-22,2.4764
2010-11-23,-1.6418
2010-11-24,1.4254
2010-11-26,-0.3513
2010-11-29,-0.5938
2010-11-30,-0.224
2010-12-01,2.8811999999999998
2010-12-02,1.3093
2010-12-03,1.6155
2010-12-06,2.2964
2010-12-07,1.0706
2010-12-08,-1.5206
2010-12-09,0.0347
2010-12-10,1.0926
2010-12-13,0.8578
2010-12-14,-1.2927
2010-12-15,-0.7238
2010-12-16,0.6422
2010-12-17,-1.4143
2010-12-20,0.8397
2010-12-21,2.1166
2010-12-22,0.3738
2010-12-23,0.0508
2010-12-27,-2.7068
2010-12-28,-0.0348
2010-12-29,2.0177
2010-12-30,-0.0853
2010-12-31,0.4266
2011-01-03,-0.017
2011-01-04,-2.4473
2011-01-05,2.1777
2011-01-06,-2.1142
2011-01-07,1.289
2011-01-10,2.9063
2011-01-11,4.6624
2011-01-12,-0.3034
2011-01-13,-1.7457
2011-01-14,2.1516
2011-01-18,-0.3032
2011-01-19,-0.5442
2011-01-20,-2.6391999999999998
2011-01-21,-1.2727
2011-01-24,-0.7199
2011-01-25,-2.3946
2011-01-26,3.1617
2011-01-27,0.0502
2011-01-28,2.4104
2011-01-31,4.9526
2011-02-01,0.4361
2011-02-02,0.6203
2011-02-03,0.2466
2011-02-04,-3.1975
2011-02-07,-0.6829
2011-02-08,0.9754
2011-02-09,-2.0428
2011-02-10,0.4365
2011-02-11,-0.4346
2011-02-14,1.3578999999999999
2011-02-15,-2.2967
2011-02-16,1.5508
2011-02-17,1.4788999999999999
2011-02-18,1.1247
2011-02-22,2.0833
2011-02-23,3.253
2011-02-24,-0.4607
2011-02-25,3.0606
2011-02-28,0.7243
2011-03-01,-1.3376000000000001
2011-03-02,0.6122
2011-03-03,0.5651
2011-03-04,-1.6136
2011-03-07,-1.0104
2011-03-08,-1.9231
2011-03-09,-2.4736000000000002
2011-03-10,-3.4333
2011-03-11,1.6496
2011-03-14,-0.2048
2011-03-15,1.5472000000000001
2011-03-16,0.4664
2011-03-17,3.3890000000000002
2011-03-18,-0.8232
2011-03-21,2.9731
2011-03-22,1.7147999999999999
2011-03-23,-0.317
2011-03-24,0.4337
2011-03-25,2.8641
2011-03-28,-2.6025
2011-03-29,2.6433
2011-03-30,0.9377
2011-03-31,-0.9013
2011-04-01,0.6716
2011-04-04,0.1668
2011-04-05,-1.221
2011-04-06,-3.2027
2011-04-07,1.0303
2011-04-08,1.7955
2011-04-11,-4.2049
2011-04-12,-3.1816
2011-04-13,1.3692
2011-04-14,-1.6659000000000002
2011-04-15,0.6563
2011-04-18,-1.5163
2011-04-19,1.4473
2011-04-20,2.8836
2011-04-21,1.3719000000000001
2011-04-25,-0.5821
2011-04-26,0.2781
2011-04-27,-1.6202
2011-04-28,-0.0445
2011-04-29,1.9445000000000001
2011-05-02,-1.9948000000000001
2011-05-03,-2.1542
2011-05-04,-4.5096
2011-05-05,-3.5618
2011-05-06,1.1542
2011-05-09,2.0701
2011-05-10,1.5171000000000001
2011-05-11,-4.7664
2011-05-12,-1.0241
2011-05-13,-0.9012
2011-05-16,0.2526
2011-05-17,2.4861
2011-05-18,3.5076
2011-05-19,-0.6492
2011-05-20,-0.2869
2011-05-23,-2.6215
2011-05-24,4.2022
2011-05-25,2.5205
2011-05-26,0.0615
2011-05-27,2.0885
2011-05-31,-0.3911
2011-06-01,-4.6663
2011-06-02,-0.3802
2011-06-03,-1.1449
2011-06-06,-2.7666
2011-06-07,-0.4963
2011-06-08,1.4131
2011-06-09,1.0984
2011-06-10,-2.2053
2011-06-13,-2.2218999999999998
2011-06-14,3.9512
2011-06-15,-2.4796
2011-06-16,-0.5353
2011-06-17,1.3454
2011-06-20,-0.5144
2011-06-21,2.452
2011-06-22,-0.4722
2011-06-23,0.7198
2011-06-24,-1.7216
2011-06-27,0.0
2011-06-28,3.801
2011-06-29,2.213
2011-06-30,1.1059
2011-07-01,1.5714000000000001
2011-07-05,1.2134
2011-07-06,0.3297
2011-07-07,1.9268
2011-07-08,-0.2784
2011-07-11,-4.3057
2011-07-12,0.5835
2011-07-13,1.6031
2011-07-14,-1.4726
2011-07-15,5.3836
2011-07-18,-1.4182000000000001
2011-07-19,2.4809
2011-07-20,0.0716
2011-07-21,0.9304
2011-07-22,1.0211
2011-07-25,0.0562
2011-07-26,-0.5192
2011-07-27,-2.835
2011-07-28,-1.1032
2011-07-29,0.6752
2011-08-01,-0.7144
2011-08-02,-3.8179
2011-08-03,-0.1832
2011-08-04,-14.1175
2011-08-05,-3.4728
2011-08-08,-11.0701
2011-08-09,8.8382
2011-08-10,-0.4766
2011-08-11,8.6765
2011-08-12,0.0352
2011-08-15,4.2459
2011-08-16,-1.2168
2011-08-17,2.2754
2011-08-18,-9.969899999999999
2011-08-19,-1.858
2011-08-22,-5.2064
2011-08-23,3.3952
2011-08-24,1.1783
2011-08-25,-2.1191
2011-08-26,3.3158
2011-08-29,4.8518
2011-08-30,1.6564999999999999
2011-08-31,-1.0096
2011-09-01,-1.9503
2011-09-02,-4.0876
2011-09-06,-2.207
2011-09-07,3.035
2011-09-08,-1.0196
2011-09-09,-3.3957
2011-09-12,-1.3033000000000001
2011-09-13,4.2417
2011-09-14,2.8023
2011-09-15,3.118
2011-09-16,1.4847000000000001
2011-09-19,-2.3194
2011-09-20,-1.2237
2011-09-21,-2.3854
2011-09-22,-6.8195
2011-09-23,-2.3785
2011-09-26,3.8109
2011-09-27,4.5537
