ticker,NSIT US Equity
2000-05-24,-3.125
2000-05-25,7.7139
2000-05-26,-9.1146
2000-05-30,3.7249
2000-05-31,0.2762
2000-06-01,1.3774
2000-06-02,8.8315
2000-06-05,-2.8714
2000-06-06,-0.964
2000-06-07,-3.1798
2000-06-08,1.0054
2000-06-09,2.5879
2000-06-12,-1.6818
2000-06-13,11.5789
2000-06-14,0.5896
2000-06-15,-3.3998
2000-06-16,3.8834999999999997
2000-06-19,0.2336
2000-06-20,-1.049
2000-06-21,3.1802
2000-06-22,-4.5947
2000-06-23,-0.688
2000-06-26,6.747
2000-06-27,5.8690999999999995
2000-06-28,4.9041
2000-06-29,-4.3699
2000-06-30,0.8502
2000-07-03,-2.2129
2000-07-05,0.1078
2000-07-06,2.0452
2000-07-07,1.6878
2000-07-10,0.3112
2000-07-11,2.7921
2000-07-12,3.3199
2000-07-13,-3.408
2000-07-14,2.621
2000-07-17,-5.1081
2000-07-18,-4.3478
2000-07-19,-2.8139
2000-07-20,0.2227
2000-07-21,-3.1111
2000-07-24,-5.5046
2000-07-25,0.6068
2000-07-26,-5.3076
2000-07-27,-8.4076
2000-07-28,0.1391
2000-07-31,2.7778
2000-08-01,-5.5405
2000-08-02,3.0043
2000-08-03,0.5556
2000-08-04,-2.9006
2000-08-07,-0.7112
2000-08-08,-8.202
2000-08-09,-5.1112
2000-08-10,6.5789
2000-08-11,5.0926
2000-08-14,1.7621
2000-08-15,0.8658
2000-08-16,1.4306
2000-08-17,-0.4231
2000-08-18,2.5496
2000-08-21,-5.2486
2000-08-22,-3.9359
2000-08-23,3.4901
2000-08-24,-0.5865
2000-08-25,-1.3274
2000-08-28,2.8401
2000-08-29,6.1047
2000-08-30,-0.137
2000-08-31,10.2881
2000-09-01,2.2388
2000-09-05,0.8516
2000-09-06,-1.4475
2000-09-07,0.0
2000-09-08,-1.9584000000000001
2000-09-11,0.7491
2000-09-12,-0.7435
2000-09-13,1.8727
2000-09-14,-0.4902
2000-09-15,0.2463
2000-09-18,-6.6339
2000-09-19,-5.0658
2000-09-20,-7.2765
2000-09-21,0.6726
2000-09-22,1.5590000000000002
2000-09-25,-7.0724
2000-09-26,2.8909000000000002
2000-09-27,0.4587
2000-09-28,1.3699
2000-09-29,-1.8018
2000-10-02,-11.9266
2000-10-03,-4.1667
2000-10-04,6.5217
2000-10-05,-3.8265000000000002
2000-10-06,-6.366
2000-10-09,0.8499
2000-10-10,-3.9326
2000-10-11,2.924
2000-10-12,-5.1136
2000-10-13,11.3772
2000-10-16,-0.2688
2000-10-17,-12.938
2000-10-18,13.3127
2000-10-19,15.3005
2000-10-20,-4.7393
2000-10-23,3.4826
2000-10-24,-3.125
2000-10-25,17.1216
2000-10-26,7.6271
2000-10-27,-6.1024
2000-10-30,-1.0482
2000-10-31,10.1695
2000-11-01,-2.1154
2000-11-02,2.1611
2000-11-03,-0.3846
2000-11-06,-0.7722
2000-11-07,-1.9455
2000-11-08,-0.7937
2000-11-09,-7.6
2000-11-10,-10.8225
2000-11-13,1.9417
2000-11-14,1.6667
2000-11-15,6.3232
2000-11-16,-3.0837
2000-11-17,0.0
2000-11-20,-8.4091
2000-11-21,-0.2481
2000-11-22,-9.4527
2000-11-24,4.9451
2000-11-27,6.2827
2000-11-28,-7.8818
2000-11-29,-3.4759
2000-11-30,-2.4931
2000-12-01,0.2841
2000-12-04,-4.8159
2000-12-05,10.119
2000-12-06,-26.7568
2000-12-07,11.0701
2000-12-08,-19.9336
2000-12-11,11.6183
2000-12-12,-2.2305
2000-12-13,3.8023
2000-12-14,-0.3663
2000-12-15,-4.7794
2000-12-18,-8.8803
2000-12-19,-2.9661
2000-12-20,-2.6201
2000-12-21,6.7265
2000-12-22,4.6218
2000-12-26,2.008
2000-12-27,8.2677
2000-12-28,-0.7273
2000-12-29,5.1282
2001-01-02,-9.7561
2001-01-03,29.7297
2001-01-04,-6.8452
2001-01-05,-2.5559
2001-01-08,0.0
2001-01-09,3.6066000000000003
2001-01-10,4.4304
2001-01-11,2.4242
2001-01-12,0.0
2001-01-16,-7.1006
2001-01-17,4.4586
2001-01-18,-2.1341
2001-01-19,2.8037
2001-01-22,-0.9091
2001-01-23,10.7034
2001-01-24,13.8122
2001-01-25,-1.6989999999999998
2001-01-26,-3.9506
2001-01-29,5.9126
2001-01-30,2.6699
2001-01-31,11.8203
2001-02-01,-2.537
2001-02-02,-1.9523000000000001
2001-02-05,-1.3274
2001-02-06,1.3453
2001-02-07,-3.5398
2001-02-08,-1.1468
2001-02-09,-0.6961
2001-02-12,-0.4673
2001-02-13,-0.2347
2001-02-14,1.6471
2001-02-15,1.3889
2001-02-16,-4.1096
2001-02-20,-5.7143
2001-02-21,-4.798
2001-02-22,1.5915
2001-02-23,-1.5666
2001-02-26,3.7135
2001-02-27,-1.7903
2001-02-28,-5.4688
2001-03-01,-4.4077
2001-03-02,1.4409
2001-03-05,-0.8523
2001-03-06,1.4327
2001-03-07,8.7571
2001-03-08,-9.3506
2001-03-09,-4.0115
2001-03-12,-5.0746
2001-03-13,1.8868
2001-03-14,-1.8519
2001-03-15,0.9434
2001-03-16,-5.296
2001-03-19,1.3158
2001-03-20,-1.2987
2001-03-21,0.9868
2001-03-22,1.9544000000000001
2001-03-23,6.0703
2001-03-26,2.7108
2001-03-27,2.346
2001-03-28,-2.2923
2001-03-29,-6.1584
2001-03-30,5.625
2001-04-02,-2.6627
2001-04-03,-3.9514
2001-04-04,1.8987
2001-04-05,2.1739
2001-04-06,-6.383
2001-04-09,1.5584
2001-04-10,0.8184
2001-04-11,-2.8411999999999997
2001-04-12,-0.1567
2001-04-16,-0.9937
2001-04-17,0.2641
2001-04-18,14.0148
2001-04-19,9.427
2001-04-20,-4.772
2001-04-23,2.0843
2001-04-24,-6.212
2001-04-25,1.3432
2001-04-26,2.6051
2001-04-27,6.2361
2001-04-30,11.9497
2001-05-01,-2.9962999999999997
2001-05-02,-4.8649000000000004
2001-05-03,-4.4643
2001-05-04,2.9737
2001-05-07,-1.8152
2001-05-08,0.5882
2001-05-09,-0.1671
2001-05-10,1.0042
2001-05-11,-5.1367
2001-05-14,2.4454000000000002
2001-05-15,1.8329
2001-05-16,4.73
2001-05-17,1.6787
2001-05-18,-1.4544000000000001
2001-05-21,5.6641
2001-05-22,0.0378
2001-05-23,-2.0755
2001-05-24,-0.3083
2001-05-25,-1.9714
2001-05-29,-0.9464
2001-05-30,-7.2452
2001-05-31,-1.2446
2001-06-01,-0.3042
2001-06-04,2.0488
2001-06-05,0.6835
2001-06-06,-1.8668
2001-06-07,-0.1297
2001-06-08,-0.2165
2001-06-11,0.0
2001-06-12,1.9523000000000001
2001-06-13,-1.9149
2001-06-14,-5.8568
2001-06-15,1.2442
2001-06-18,-8.284
2001-06-19,4.0695
2001-06-20,3.3381
2001-06-21,-2.815
2001-06-22,0.9972
2001-06-25,-5.9709
2001-06-26,2.1
2001-06-27,2.8404
2001-06-28,1.1429
2001-06-29,15.3484
2001-07-02,-11.551
2001-07-03,-2.0305
2001-07-05,-3.9096
2001-07-06,-1.2255
2001-07-09,-2.9777
2001-07-10,-2.3018
2001-07-11,-0.5236
2001-07-12,5.7368
2001-07-13,-0.448
2001-07-16,0.2
2001-07-17,1.7964
2001-07-18,2.8430999999999997
2001-07-19,-1.8112
2001-07-20,8.2524
2001-07-23,-5.1121
2001-07-24,-1.7013
2001-07-25,-1.2019
2001-07-26,3.6983
2001-07-27,-4.7396
2001-07-30,-0.2463
2001-07-31,1.284
2001-08-01,-1.0726
2001-08-02,0.9857
2001-08-03,4.6852
2001-08-06,-0.8858
2001-08-07,-4.5155
2001-08-08,-4.4828
2001-08-09,-3.8164
2001-08-10,-4.2895
2001-08-13,3.5854
2001-08-14,2.7582
2001-08-15,-0.5263
2001-08-16,0.582
2001-08-17,-2.1568
2001-08-20,2.1505
2001-08-21,-4.2105
2001-08-22,-0.5495
2001-08-23,-3.1492
2001-08-24,8.9561
2001-08-27,-2.6178
2001-08-28,-0.2151
2001-08-29,3.9871
2001-08-30,-3.8342
2001-08-31,1.0237
2001-09-04,-2.08
2001-09-05,-0.8715
2001-09-06,-1.7582
2001-09-07,-2.2931
2001-09-10,-0.1717
2001-09-17,-8.5436
2001-09-18,0.0627
2001-09-19,-5.5138
2001-09-20,0.1326
2001-09-21,-4.3046
2001-09-24,4.4291
2001-09-25,1.0603
2001-09-26,-3.3443
2001-09-27,-0.6106
2001-09-28,-3.4812
2001-10-01,-0.495
2001-10-02,1.4925
2001-10-03,1.5406
2001-10-04,1.4483
2001-10-05,-4.8266
2001-10-08,0.2143
2001-10-09,0.5702
2001-10-10,12.686
2001-10-11,0.566
2001-10-12,-5.1282
2001-10-15,1.5162
2001-10-16,-2.5974
2001-10-17,0.4
2001-10-18,5.9761
2001-10-19,3.3835
2001-10-22,0.2424
2001-10-23,1.9952
2001-10-24,-4.5643
2001-10-25,2.4845
2001-10-26,2.9697
2001-10-29,-1.0594
2001-10-30,-4.0452
2001-10-31,0.744
2001-11-01,2.7692
2001-11-02,-0.8982
2001-11-05,1.6314
2001-11-06,0.4162
2001-11-07,-0.3552
2001-11-08,3.6245000000000003
2001-11-09,-1.9495
2001-11-12,-1.1111
2001-11-13,5.4406
2001-11-14,1.7947
2001-11-15,-0.8264
2001-11-16,0.2222
2001-11-19,5.8758
2001-11-20,-2.356
2001-11-21,-1.0724
2001-11-23,1.1924
2001-11-26,0.1607
2001-11-27,6.8449
2001-11-28,-0.1001
2001-11-29,-0.5511
2001-11-30,0.0
2001-12-03,-1.7631999999999999
2001-12-04,1.3333
2001-12-05,6.7814
2001-12-06,6.3981
2001-12-07,-0.6682
2001-12-10,-4.574
2001-12-11,6.203
2001-12-12,3.7611
2001-12-13,-2.3454
2001-12-14,-4.5852
2001-12-17,3.8902
2001-12-18,4.6256
2001-12-19,2.1053
2001-12-20,-1.0309
2001-12-21,4.2625
2001-12-24,-0.1319
2001-12-26,1.4006
2001-12-27,-1.4207
2001-12-28,-1.4011
2001-12-31,-0.1218
2002-01-02,-1.1381999999999999
2002-01-03,-0.8635
2002-01-04,0.6636
2002-01-07,0.3296
2002-01-08,2.0534
2002-01-09,-0.161
2002-01-10,1.048
2002-01-11,-3.4304
2002-01-14,0.0826
2002-01-15,1.9809999999999999
2002-01-16,-1.7402
2002-01-17,1.318
2002-01-18,-2.0325
2002-01-22,-1.1618
2002-01-23,5.7935
2002-01-24,-0.8333
2002-01-25,1.5606
2002-01-28,0.591
2002-01-29,-0.6267
2002-01-30,-1.4584
2002-01-31,-2.04
2002-02-01,-1.1842
2002-02-04,-5.2479
2002-02-05,-2.1805
2002-02-06,-2.8979
2002-02-07,-0.8264
2002-02-08,3.5185
2002-02-11,-1.6099999999999999
2002-02-12,2.0909
2002-02-13,0.1781
2002-02-14,-0.2667
2002-02-15,-0.4902
2002-02-19,0.7613
2002-02-20,2.4444
2002-02-21,-7.2885
2002-02-22,-1.4974
2002-02-25,0.6176
2002-02-26,1.8885999999999998
2002-02-27,-0.6024
2002-02-28,-0.5128
2002-03-01,9.8407
2002-03-04,1.4505
2002-03-05,-0.6308
2002-03-06,1.1003
2002-03-07,0.0419
2002-03-08,2.0921
2002-03-11,-4.1393
2002-03-12,0.0428
2002-03-13,-2.3077
2002-03-14,6.5179
2002-03-15,0.9856
2002-03-18,-3.0094
2002-03-19,-5.1153
2002-03-20,-2.5629999999999997
2002-03-21,0.4989
2002-03-22,5.0542
2002-03-25,-1.0309
2002-03-26,-2.0833
2002-03-27,-0.0443
2002-03-28,0.3991
2002-04-01,-1.8551
2002-04-02,-4.5905000000000005
2002-04-03,4.5283
2002-04-04,-3.1137
2002-04-05,-0.326
2002-04-08,-1.6822
2002-04-09,-3.0894
2002-04-10,4.8553
2002-04-11,-6.4546
2002-04-12,2.5
2002-04-15,0.9756
2002-04-16,3.1884
2002-04-17,0.0468
2002-04-18,4.1647
2002-04-19,-0.0449
2002-04-22,-1.7079
2002-04-23,0.1372
2002-04-24,-1.8721
2002-04-25,-2.1405
2002-04-26,19.6386
2002-04-29,5.1669
2002-04-30,-1.3605
2002-05-01,2.8736
2002-05-02,0.8566
2002-05-03,0.2585
2002-05-06,-2.6151
2002-05-07,-0.6808
2002-05-08,4.1127
2002-05-09,1.3168
2002-05-10,-1.9097
2002-05-13,0.4748
2002-05-14,2.7839
2002-05-15,0.1426
2002-05-16,0.1423
2002-05-17,0.3198
2002-05-20,-0.9564
2002-05-21,-5.7225
2002-05-22,-0.7967
2002-05-23,3.7094
2002-05-24,-2.1386
2002-05-28,-2.7506
2002-05-29,2.8670999999999998
2002-05-30,0.5273
2002-05-31,-0.8992
2002-06-03,-1.4367
2002-06-04,0.959
2002-06-05,0.6839
2002-06-06,-1.5093999999999999
2002-06-07,-0.1533
2002-06-10,-0.5372
2002-06-11,-5.4398
2002-06-12,3.2232
2002-06-13,-0.7905
2002-06-14,3.3068
2002-06-17,3.3166
2002-06-18,-5.4871
2002-06-19,-2.6066000000000003
2002-06-20,-1.6625999999999999
2002-06-21,2.3505
2002-06-24,-0.8058
2002-06-25,0.528
2002-06-26,-2.5859
2002-06-27,-0.0415
2002-06-28,4.5228
2002-07-01,-4.7241
2002-07-02,-6.0417
2002-07-03,-0.7982
2002-07-05,7.2865
2002-07-08,0.2083
2002-07-09,-0.8316
2002-07-10,-2.2222
2002-07-11,0.5575
2002-07-12,-0.4691
2002-07-15,-5.1414
2002-07-16,6.8202
2002-07-17,0.3805
2002-07-18,-43.7237
2002-07-19,17.4401
2002-07-22,0.5163
2002-07-23,-7.7421
2002-07-24,-2.8179
2002-07-25,3.2532
2002-07-26,-29.0411
2002-07-29,15.8301
2002-07-30,-4.5833
2002-07-31,-0.4367
2002-08-01,-1.2281
2002-08-02,-6.6607
2002-08-05,-7.2312
2002-08-06,-5.8462
2002-08-07,15.9041
2002-08-08,-6.9549
2002-08-09,1.0101
2002-08-12,-2.2
2002-08-13,-0.2045
2002-08-14,-0.1025
2002-08-15,12.8205
2002-08-16,2.6364
2002-08-19,3.9858000000000002
2002-08-20,-3.2368
2002-08-21,3.8731999999999998
2002-08-22,-0.0847
2002-08-23,-2.3749000000000002
2002-08-26,2.4327
2002-08-27,-4.1561
2002-08-28,-1.5044
2002-08-29,1.2579
2002-08-30,-0.0887
2002-09-03,1.1545
2002-09-04,5.8648
2002-09-05,-2.4714
2002-09-06,6.2925
2002-09-09,-0.64
2002-09-10,-0.3221
2002-09-11,2.7464
2002-09-12,-4.3239
2002-09-13,-2.4651
2002-09-16,-3.6226000000000003
2002-09-17,-6.1189
2002-09-18,-0.5587
2002-09-19,-5.8052
2002-09-20,0.3976
2002-09-23,-2.8712999999999997
2002-09-24,-1.8349
2002-09-25,5.8982
2002-09-26,8.844899999999999
2002-09-27,-2.8829000000000002
2002-09-30,-5.8442
2002-10-01,3.0542
2002-10-02,1.3384
2002-10-03,-9.717
2002-10-04,-3.3438
2002-10-07,-1.2973
2002-10-08,-1.4239
2002-10-09,-2.7778
2002-10-10,2.0571
2002-10-11,14.2217
2002-10-14,-1.7647
2002-10-15,14.0719
2002-10-16,-6.2992
2002-10-17,14.9393
2002-10-18,1.5434999999999999
2002-10-21,-0.4
2002-10-22,-2.5703
2002-10-23,2.3083
2002-10-24,-2.5786
2002-10-25,-23.4905
2002-10-28,-9.5027
2002-10-29,-19.0061
2002-10-30,11.3569
2002-10-31,1.1921
2002-11-01,5.1047
2002-11-04,1.9925000000000002
2002-11-05,0.7326
2002-11-06,0.4848
2002-11-07,-11.339
2002-11-08,4.4898
2002-11-11,-4.2969
2002-11-12,5.9864
2002-11-13,4.3774
2002-11-14,3.6773
2002-11-15,0.2372
2002-11-18,-2.9586
2002-11-19,-0.8537
2002-11-20,4.428
2002-11-21,5.5359
2002-11-22,2.9018
2002-11-25,5.0976
2002-11-26,-2.7864
2002-11-27,7.2187
2002-11-29,-0.7921
2002-12-02,3.3932
2002-12-03,-3.9575
2002-12-04,-2.2111
2002-12-05,-1.3361
2002-12-06,-2.0313
2002-12-09,-4.3062000000000005
2002-12-10,3.6667
2002-12-11,-3.2154
2002-12-12,2.6578
2002-12-13,-3.452
2002-12-16,3.0168
2002-12-17,-3.1453
2002-12-18,-2.5756
2002-12-19,-4.7126
2002-12-20,3.7394
2002-12-23,-1.7442
2002-12-24,-0.8284
2002-12-26,-0.716
2002-12-27,-3.3654
2002-12-30,2.2388
2002-12-31,1.0949
2003-01-02,7.8219
2003-01-03,-12.1652
2003-01-06,4.4473
2003-01-07,-5.7178
2003-01-08,-4.6452
2003-01-09,2.977
2003-01-10,2.8252
2003-01-13,6.8370999999999995
2003-01-14,-1.4354
2003-01-15,-1.5777
2003-01-16,0.2466
2003-01-17,-3.075
2003-01-21,-6.0914
2003-01-22,-0.4054
2003-01-23,6.5129
2003-01-24,-3.949
2003-01-27,-0.6631
2003-01-28,1.7356
2003-01-29,1.5748
2003-01-30,-2.0672
2003-01-31,5.5409
2003-02-03,-2.375
2003-02-04,-0.3841
2003-02-05,-1.0283
2003-02-06,-2.5974
2003-02-07,0.0
2003-02-10,-1.7332999999999998
2003-02-11,0.5427
2003-02-12,-2.6856
2003-02-13,-0.5686
2003-02-14,4.463
2003-02-18,2.1362
2003-02-19,-2.6144
2003-02-20,-0.8054
2003-02-21,1.7591
2003-02-24,-3.0585
2003-02-25,0.5487
2003-02-26,1.0914
2003-02-27,-0.6748
2003-02-28,3.5326
2003-03-03,-3.1496
2003-03-04,-4.607
2003-03-05,-0.5682
2003-03-06,-0.7143
2003-03-07,1.4388
2003-03-10,-2.695
2003-03-11,0.0
2003-03-12,-2.6239
2003-03-13,6.5868
2003-03-14,-1.4045
2003-03-17,7.6923
2003-03-18,0.5291
2003-03-19,-1.9737
2003-03-20,-4.698
2003-03-21,2.1127
2003-03-24,-1.6552
2003-03-25,3.2258
2003-03-26,3.125
2003-03-27,2.5033
2003-03-28,-3.599
2003-03-31,-6.0
2003-04-01,-0.5674
2003-04-02,0.2853
2003-04-03,-0.4267
2003-04-04,1.0
2003-04-07,3.1117
2003-04-08,0.823
2003-04-09,0.5442
2003-04-10,1.4885
2003-04-11,-1.4667
2003-04-14,3.6536
2003-04-15,0.7833
2003-04-16,0.0
2003-04-17,3.7565
2003-04-21,0.3745
2003-04-22,2.2388
2003-04-23,0.365
2003-04-24,0.4848
2003-04-25,-11.1098
2003-04-28,4.4918
2003-04-29,-2.3377
2003-04-30,0.7979
2003-05-01,-1.0554
2003-05-02,0.4
2003-05-05,-0.2656
2003-05-06,3.5952
2003-05-07,2.8278
2003-05-08,0.5
2003-05-09,4.4776
2003-05-12,5.0
2003-05-13,-0.907
2003-05-14,-0.6865
2003-05-15,-1.7281
2003-05-16,-2.8136
2003-05-19,-2.8951000000000002
2003-05-20,-0.8696
2003-05-21,-1.3784
2003-05-22,4.1931
2003-05-23,0.2439
2003-05-27,8.1509
2003-05-28,-3.8245
2003-05-29,0.5848
2003-05-30,1.5116
2003-06-02,3.3219
2003-06-03,-0.2217
2003-06-04,4.7778
2003-06-05,0.0
2003-06-06,0.8484
2003-06-09,-4.1009
2003-06-10,0.1096
2003-06-11,-1.862
2003-06-12,2.4554
2003-06-13,-0.5447
2003-06-16,2.7382
2003-06-17,0.2132
2003-06-18,3.5106
2003-06-19,-3.2888
2003-06-20,5.4198
2003-06-23,-4.8387
2003-06-24,1.9902
2003-06-25,2.8264
2003-06-26,1.5152
2003-06-27,1.0945
2003-06-30,-1.5748
2003-07-01,-1.5
2003-07-02,1.5533000000000001
2003-07-03,-1.0297
2003-07-07,4.5455
2003-07-08,9.1787
2003-07-09,3.8938
2003-07-10,0.4259
2003-07-11,0.4241
2003-07-14,6.9257
2003-07-15,5.1343
2003-07-16,2.1788
2003-07-17,-11.7647
2003-07-18,-1.0
2003-07-21,-4.6296
2003-07-22,2.2065
2003-07-23,0.8636
2003-07-24,-2.8339
2003-07-25,31.8178
2003-07-28,4.9465
2003-07-29,-3.3121
2003-07-30,1.1199
2003-07-31,1.3029
2003-08-01,-1.4148
2003-08-04,-3.3268
2003-08-05,-1.2821
2003-08-06,-1.2303
2003-08-07,3.8062
2003-08-08,-2.0
2003-08-11,1.1565
2003-08-12,2.8917
2003-08-13,-0.4575
2003-08-14,-0.8536
2003-08-15,1.9868000000000001
2003-08-18,0.0
2003-08-19,6.8377
2003-08-20,2.109
2003-08-21,2.6786
2003-08-22,0.058
2003-08-25,-2.2596
2003-08-26,-1.4819
2003-08-27,2.3466
2003-08-28,4.6443
2003-08-29,1.0112
2003-09-02,-2.7809
2003-09-03,-3.5469
2003-09-04,-2.4911
2003-09-05,4.3796
2003-09-08,1.3403
2003-09-09,0.0
2003-09-10,2.0702
2003-09-11,1.8592
2003-09-12,1.2721
2003-09-15,0.4915
2003-09-16,-1.9565000000000001
2003-09-17,-0.2217
2003-09-18,1.3889
2003-09-19,-1.8082
2003-09-22,0.1674
2003-09-23,2.2284
2003-09-24,-9.3188
2003-09-25,-3.9063
2003-09-26,-3.0644
2003-09-29,-0.9032
2003-09-30,-0.9115
2003-10-01,5.7819
2003-10-02,0.559
2003-10-03,4.3854
2003-10-06,0.2367
2003-10-07,4.0732
2003-10-08,-2.7226
2003-10-09,2.6239
2003-10-10,-1.3068
2003-10-13,3.6269
2003-10-14,-0.0611
2003-10-15,0.2279
2003-10-16,1.4975
2003-10-17,-2.1311
2003-10-20,-3.3501
2003-10-21,1.2709
2003-10-22,-1.0839
2003-10-23,-0.519
2003-10-24,-4.2318999999999996
2003-10-27,2.3002000000000002
2003-10-28,4.7337
2003-10-29,-0.209
2003-10-30,0.2095
2003-10-31,-4.8023
2003-11-03,5.2226
2003-11-04,4.5121
2003-11-05,1.565
2003-11-06,-0.3719
2003-11-07,-2.1333
2003-11-10,-2.0109
2003-11-11,-2.3970000000000002
2003-11-12,1.2536
2003-11-13,2.0259
2003-11-14,0.2703
2003-11-17,-4.7252
2003-11-18,-2.0785
2003-11-19,2.3585
2003-11-20,2.5922
2003-11-21,0.1684
2003-11-24,3.2511
2003-11-25,1.6287
2003-11-26,0.2137
2003-11-28,-0.1066
2003-12-01,1.334
2003-12-02,0.2106
2003-12-03,-3.9411
2003-12-04,1.5316999999999998
2003-12-05,-1.8319
2003-12-08,1.2075
2003-12-09,-4.1215
2003-12-10,-0.2828
2003-12-11,1.3613
2003-12-12,-0.6715
2003-12-15,-3.8872999999999998
2003-12-16,-1.0551
2003-12-17,-2.6066000000000003
2003-12-18,0.0608
2003-12-19,1.5198
2003-12-22,5.8084
2003-12-23,6.3384
2003-12-24,-1.3305
2003-12-26,0.6472
2003-12-29,1.0182
2003-12-30,2.3872999999999998
2003-12-31,-2.5907
2004-01-02,0.1596
2004-01-05,3.505
2004-01-06,0.5644
2004-01-07,1.3265
2004-01-08,-1.2085
2004-01-09,1.1723
2004-01-12,1.461
2004-01-13,-0.149
2004-01-14,1.094
2004-01-15,-0.5411
2004-01-16,3.7092
2004-01-20,1.0014
2004-01-21,-3.4466
2004-01-22,-1.7604
2004-01-23,0.0498
2004-01-26,0.0498
2004-01-27,-3.2819
2004-01-28,-3.3933
2004-01-29,-0.2129
2004-01-30,5.12
2004-02-02,3.5008
2004-02-03,7.8431
2004-02-04,-3.4091
2004-02-05,1.5059
2004-02-06,4.9606
2004-02-09,-0.8392
2004-02-10,-1.3363
2004-02-11,1.3995
2004-02-12,0.4898
2004-02-13,-2.2153
2004-02-17,2.1749
2004-02-18,-1.3304
2004-02-19,-1.3933
2004-02-20,0.2279
2004-02-23,-1.3188
2004-02-24,-3.1797
2004-02-25,2.5702
2004-02-26,-1.1601
2004-02-27,-0.1408
2004-03-01,6.4879999999999995
2004-03-02,-3.4879
2004-03-03,-1.2809
2004-03-04,0.0927
2004-03-05,-1.8056
2004-03-08,-2.3102
2004-03-09,-1.0618
2004-03-10,-2.3415
2004-03-11,-6.5435
2004-03-12,2.8862
2004-03-15,-2.3377
2004-03-16,0.0
2004-03-17,2.9255
2004-03-18,-0.1034
2004-03-19,-1.9141
2004-03-22,-2.2152
2004-03-23,-2.1036
2004-03-24,-0.9366
2004-03-25,8.4538
2004-03-26,-3.1282
2004-03-29,0.8999
2004-03-30,-0.0525
2004-03-31,0.9974
2004-04-01,0.052
2004-04-02,3.2208
2004-04-05,0.2516
2004-04-06,-3.8153
2004-04-07,0.8351
2004-04-08,1.7598
2004-04-12,1.3733
2004-04-13,-5.3688
2004-04-14,-1.9088
2004-04-15,1.5135
2004-04-16,0.0
2004-04-19,2.2364
2004-04-20,-2.2396
2004-04-21,-1.0123
2004-04-22,2.422
2004-04-23,5.0972
2004-04-26,-5.45
2004-04-27,0.6346
2004-04-28,-5.0972
2004-04-29,-1.9933999999999998
2004-04-30,-5.1977
2004-05-03,1.1323
2004-05-04,1.7678
2004-05-05,-0.1158
2004-05-06,-1.2753999999999999
2004-05-07,-5.2848
2004-05-10,6.5096
2004-05-11,3.0268
2004-05-12,3.5028
2004-05-13,-4.2031
2004-05-14,-2.1652
2004-05-17,-2.4461
2004-05-18,0.8955
2004-05-19,2.7218999999999998
2004-05-20,-1.0369
2004-05-21,1.8044
2004-05-24,2.1727
2004-05-25,0.7275
2004-05-26,0.5
2004-05-27,2.377
