ticker,MOD US Equity
2000-05-23,-3.012
2000-05-24,0.9317
2000-05-25,1.8462
2000-05-26,0.4587
2000-05-30,1.0654
2000-05-31,-3.012
2000-06-01,4.3478
2000-06-02,-3.125
2000-06-05,0.1536
2000-06-06,-0.9202
2000-06-07,6.5015
2000-06-08,-0.5814
2000-06-09,2.6316
2000-06-12,0.5698
2000-06-13,4.2493
2000-06-14,13.8587
2000-06-15,5.0119
2000-06-16,-1.1364
2000-06-19,-0.9195
2000-06-20,0.464
2000-06-21,1.6166
2000-06-22,-1.5341
2000-06-23,-0.0577
2000-06-26,2.5404
2000-06-27,-1.8018
2000-06-28,1.3761
2000-06-29,-0.905
2000-06-30,-1.3699
2000-07-03,1.8519
2000-07-05,-5.4545
2000-07-06,7.4519
2000-07-07,-5.1454
2000-07-10,2.8302
2000-07-11,-1.3761
2000-07-12,0.4651
2000-07-13,1.3889
2000-07-14,-0.4566
2000-07-17,2.7523
2000-07-18,0.0
2000-07-19,0.0
2000-07-20,-1.7856999999999998
2000-07-21,-1.3636
2000-07-24,0.2304
2000-07-25,0.0
2000-07-26,-1.6092
2000-07-27,-0.7009
2000-07-28,-0.8235
2000-07-31,2.4911
2000-08-01,-3.0093
2000-08-02,1.9093
2000-08-03,0.7026
2000-08-04,1.3953
2000-08-07,1.8349
2000-08-08,0.9009
2000-08-09,-0.8929
2000-08-10,-0.4505
2000-08-11,1.3575
2000-08-14,3.3482
2000-08-15,-5.1836
2000-08-16,7.5171
2000-08-17,0.4237
2000-08-18,-1.2658
2000-08-21,0.4274
2000-08-22,-1.7021
2000-08-23,0.0
2000-08-24,2.1834
2000-08-25,-0.8547
2000-08-28,0.8621
2000-08-29,-1.2821
2000-08-30,-0.4329
2000-08-31,-2.1739
2000-09-01,2.2222
2000-09-05,1.7391
2000-09-06,2.3504
2000-09-07,-0.6263
2000-09-08,-0.4202
2000-09-11,0.211
2000-09-12,0.2105
2000-09-13,-2.416
2000-09-14,0.9688
2000-09-15,-0.4264
2000-09-18,-3.8544
2000-09-19,-0.8909
2000-09-20,4.9437999999999995
2000-09-21,-1.9272
2000-09-22,2.1834
2000-09-25,-0.8547
2000-09-26,-3.3944
2000-09-27,2.8444000000000003
2000-09-28,0.8677
2000-09-29,-3.0645
2000-10-02,-2.1631
2000-10-03,1.1338
2000-10-04,4.7085
2000-10-05,-2.1413
2000-10-06,-3.9387
2000-10-09,4.7836
2000-10-10,-4.5652
2000-10-11,-2.5057
2000-10-12,-3.5047
2000-10-13,4.8426
2000-10-16,0.9238
2000-10-17,-6.6362
2000-10-18,1.9607999999999999
2000-10-19,5.7692
2000-10-20,0.6818
2000-10-23,-2.7088
2000-10-24,-0.6961
2000-10-25,3.972
2000-10-26,0.8989
2000-10-27,0.2227
2000-10-30,-0.2222
2000-10-31,-6.0134
2000-11-01,8.2938
2000-11-02,1.3129
2000-11-03,-1.7279
2000-11-06,-2.8022
2000-11-07,2.6569000000000003
2000-11-08,0.2203
2000-11-09,1.5385
2000-11-10,-4.5455
2000-11-13,4.9887
2000-11-14,0.0
2000-11-15,0.216
2000-11-16,-5.1724
2000-11-17,1.5909
2000-11-20,-3.5794
2000-11-21,0.9281
2000-11-22,0.232
2000-11-24,0.9259
2000-11-27,-1.3761
2000-11-28,-3.9535
2000-11-29,4.3584
2000-11-30,1.3921000000000001
2000-12-01,-5.7208
2000-12-04,-7.2816
2000-12-05,3.1414
2000-12-06,-1.2690000000000001
2000-12-07,-0.7712
2000-12-08,3.6269
2000-12-11,-0.5
2000-12-12,-4.5226
2000-12-13,-14.2105
2000-12-14,3.0675
2000-12-15,-1.3393
2000-12-18,-0.4525
2000-12-19,1.8182
2000-12-20,-5.6548
2000-12-21,4.1009
2000-12-22,1.8182
2000-12-26,-3.2738
2000-12-27,-1.5385
2000-12-28,3.5156
2000-12-29,0.2264
2001-01-02,1.8072
2001-01-03,10.9467
2001-01-04,0.5333
2001-01-05,-10.6101
2001-01-08,7.4184
2001-01-09,5.3177
2001-01-10,4.918
2001-01-11,-1.0
2001-01-12,1.2626
2001-01-16,-0.2494
2001-01-17,-7.0
2001-01-18,4.8387
2001-01-19,-2.3077
2001-01-22,-1.0499
2001-01-23,-0.2653
2001-01-24,4.7872
2001-01-25,-5.0761
2001-01-26,6.4171
2001-01-29,0.5025
2001-01-30,2.25
2001-01-31,0.489
2001-02-01,2.1898
2001-02-02,-2.3810000000000002
2001-02-05,-0.9756
2001-02-06,9.3596
2001-02-07,-7.8829
2001-02-08,2.2005
2001-02-09,0.2392
2001-02-12,1.6705999999999999
2001-02-13,4.9296
2001-02-14,-0.2237
2001-02-15,-1.3453
2001-02-16,-5.0
2001-02-20,6.4593
2001-02-21,-8.3146
2001-02-22,2.6961
2001-02-23,0.4819
2001-02-26,-0.4796
2001-02-27,-2.6506
2001-02-28,5.198
2001-03-01,2.4118
2001-03-02,-3.3314
2001-03-05,-2.3173
2001-03-06,1.2165
2001-03-07,-0.2404
2001-03-08,0.0
2001-03-09,-3.253
2001-03-12,0.6227
2001-03-13,-0.1856
2001-03-14,-4.7737
2001-03-15,-3.9063
2001-03-16,0.813
2001-03-19,7.0565
2001-03-20,-8.6001
2001-03-21,0.5495
2001-03-22,4.8497
2001-03-23,-1.4984
2001-03-26,9.2593
2001-03-27,-0.9685
2001-03-28,-0.489
2001-03-29,-3.9312
2001-03-30,5.3708
2001-04-02,0.2427
2001-04-03,-3.3898
2001-04-04,2.7569
2001-04-05,2.439
2001-04-06,-2.6189999999999998
2001-04-09,1.7115
2001-04-10,2.8846
2001-04-11,-4.4486
2001-04-12,0.939
2001-04-16,1.0465
2001-04-17,0.4987
2001-04-18,1.7176
2001-04-19,2.2514
2001-04-20,0.8807
2001-04-23,-3.7832
2001-04-24,5.7844999999999995
2001-04-25,0.0715
2001-04-26,3.1786
2001-04-27,-1.3498999999999999
2001-04-30,-2.1754
2001-05-01,2.1879
2001-05-02,-0.351
2001-05-03,-1.8316
2001-05-04,4.0545
2001-05-07,-4.8966
2001-05-08,0.979
2001-05-09,-2.4057
2001-05-10,-5.9971
2001-05-11,-2.544
2001-05-14,5.7831
2001-05-15,-1.2908
2001-05-16,4.4615
2001-05-17,-4.3446
2001-05-18,2.04
2001-05-21,5.3942
2001-05-22,-3.5791
2001-05-23,-2.4499
2001-05-24,1.9787
2001-05-25,1.5443
2001-05-29,-3.6721
2001-05-30,-0.077
2001-05-31,-1.9268
2001-06-01,0.1965
2001-06-04,2.9412000000000003
2001-06-05,0.0
2001-06-06,0.9524
2001-06-07,1.0943
2001-06-08,-1.5304
2001-06-11,-0.3033
2001-06-12,-0.3042
2001-06-13,0.2288
2001-06-14,-1.9026
2001-06-15,0.1164
2001-06-18,-2.9833
2001-06-19,0.2796
2001-06-20,0.5575
2001-06-21,0.9505
2001-06-22,2.0008
2001-06-25,0.1538
2001-06-26,0.0384
2001-06-27,0.5758
2001-06-28,4.8855
2001-06-29,0.3639
2001-07-02,1.4141
2001-07-03,-0.3575
2001-07-05,0.4306
2001-07-06,-1.5363
2001-07-09,1.5239
2001-07-10,-0.0715
2001-07-11,1.5737
2001-07-12,1.831
2001-07-13,0.2075
2001-07-16,2.7605
2001-07-17,0.7052
2001-07-18,-1.4005
2001-07-19,1.4203999999999999
2001-07-20,3.7012
2001-07-23,0.0322
2001-07-24,0.7393
2001-07-25,0.7339
2001-07-26,1.172
2001-07-27,-2.1603
2001-07-30,-3.36
2001-07-31,-2.8477
2001-08-01,0.6476
2001-08-02,1.8286
2001-08-03,-3.4586
2001-08-06,-1.5501
2001-08-07,0.07
2001-08-08,-2.4825
2001-08-09,0.5737
2001-08-10,-0.1783
2001-08-13,-1.4643
2001-08-14,-1.1598
2001-08-15,-0.2567
2001-08-16,-0.7353
2001-08-17,-1.2222
2001-08-20,-2.5122
2001-08-21,0.0
2001-08-22,12.5
2001-08-23,-1.7241
2001-08-24,3.6491
2001-08-27,-3.2837
2001-08-28,-3.2552
2001-08-29,8.3213
2001-08-30,-5.845
2001-08-31,1.7027
2001-09-04,-0.3139
2001-09-05,-0.4899
2001-09-06,-0.3165
2001-09-07,-3.8448
2001-09-10,-2.091
2001-09-17,-12.776299999999999
2001-09-18,2.3625
2001-09-19,-0.5875
2001-09-20,-10.5108
2001-09-21,-1.6509
2001-09-24,7.3381
2001-09-25,6.0322
2001-09-26,-1.9806
2001-09-27,1.5476999999999999
2001-09-28,4.0644
2001-10-01,-5.5736
2001-10-02,1.6803
2001-10-03,1.9068
2001-10-04,1.8711
2001-10-05,-1.9184
2001-10-08,-0.2081
2001-10-09,-0.3336
2001-10-10,4.6025
2001-10-11,0.0
2001-10-12,-0.4
2001-10-15,0.1606
2001-10-16,3.2478
2001-10-17,-5.9029
2001-10-18,-15.683
2001-10-19,1.5663
2001-10-22,0.241
2001-10-23,0.0
2001-10-24,-2.4038
2001-10-25,1.4778
2001-10-26,0.0485
2001-10-29,-0.7763
2001-10-30,0.6846
2001-10-31,0.7771
2001-11-01,0.0482
2001-11-02,-0.3854
2001-11-05,0.0967
2001-11-06,-0.2415
2001-11-07,-0.0969
2001-11-08,1.745
2001-11-09,-0.2382
2001-11-12,0.0478
2001-11-13,-0.0955
2001-11-14,0.43
2001-11-15,0.0
2001-11-16,-0.0476
2001-11-19,0.7139
2001-11-20,2.2212
2001-11-21,-1.1225
2001-11-23,1.9395
2001-11-26,0.0
2001-11-27,-0.5568
2001-11-28,-0.14
2001-11-29,0.7009
2001-11-30,-0.1856
2001-12-03,-0.5114
2001-12-04,4.9533000000000005
2001-12-05,3.2947
2001-12-06,1.5516999999999999
2001-12-07,-2.7165
2001-12-10,-1.7888
2001-12-11,-1.3327
2001-12-12,-2.4313000000000002
2001-12-13,-0.6922
2001-12-14,2.0911
2001-12-17,1.9512
2001-12-18,0.8541
2001-12-19,3.143
2001-12-20,-1.2876
2001-12-21,4.1304
2001-12-24,2.5052
2001-12-26,-2.5255
2001-12-27,3.6774
2001-12-28,-5.0786
2001-12-31,-0.9342
2002-01-02,2.5289
2002-01-03,5.7692
2002-01-04,-0.6719
2002-01-07,-4.1783
2002-01-08,3.8205999999999998
2002-01-09,-2.44
2002-01-10,-3.116
2002-01-11,0.4655
2002-01-14,-2.6116
2002-01-15,2.1194
2002-01-16,-3.5155
2002-01-17,3.3802
2002-01-18,-1.397
2002-01-22,-1.9422000000000001
2002-01-23,1.3614
2002-01-24,-0.8666
2002-01-25,2.6661
2002-01-28,2.9374000000000002
2002-01-29,1.3234
2002-01-30,6.3265
2002-01-31,-2.6871
2002-02-01,-0.3945
2002-02-04,-2.1782
2002-02-05,1.1741
2002-02-06,0.04
2002-02-07,0.0
2002-02-08,2.24
2002-02-11,0.939
2002-02-12,0.0388
2002-02-13,1.0461
2002-02-14,0.9586
2002-02-15,1.899
2002-02-19,-0.41
2002-02-20,0.9918
2002-02-21,-0.2234
2002-02-22,2.0896
2002-02-25,-0.9503
2002-02-26,-2.0664
2002-02-27,1.5072
2002-02-28,0.1856
2002-03-01,1.0004
2002-03-04,2.6779
2002-03-05,-0.2501
2002-03-06,0.9312
2002-03-07,2.7324
2002-03-08,-1.6235
2002-03-11,0.0702
2002-03-12,0.9474
2002-03-13,-0.6604
2002-03-14,0.8048
2002-03-15,-0.7983
2002-03-18,-0.07
2002-03-19,1.2605
2002-03-20,-4.3914
2002-03-21,-3.0741
2002-03-22,-0.1493
2002-03-25,-4.3347999999999995
2002-03-26,3.7891
2002-03-27,0.414
2002-03-28,1.1619
2002-04-01,-4.409
2002-04-02,-0.969
2002-04-03,-1.1742
2002-04-04,0.0
2002-04-05,-0.6733
2002-04-08,0.9171
2002-04-09,3.2833
2002-04-10,6.1168
2002-04-11,-0.3965
2002-04-12,1.701
2002-04-15,0.1068
2002-04-16,3.3061
2002-04-17,0.7226
2002-04-18,-0.0342
2002-04-19,-0.9228
2002-04-22,-1.2763
2002-04-23,0.7338
2002-04-24,-0.2081
2002-04-25,-1.147
2002-04-26,-3.6217
2002-04-29,0.4013
2002-04-30,6.9041
2002-05-01,1.4616
2002-05-02,0.2345
2002-05-03,-1.8717000000000001
2002-05-06,-1.0899
2002-05-07,-0.1412
2002-05-08,2.4863
2002-05-09,-2.3553
2002-05-10,-4.3074
2002-05-13,2.6287000000000003
2002-05-14,4.386
2002-05-15,-1.7814999999999999
2002-05-16,-2.8405
2002-05-17,0.8454
2002-05-20,-2.8292
2002-05-21,-1.9051
2002-05-22,-0.7329
2002-05-23,1.0894
2002-05-24,-2.1648
2002-05-28,4.6119
2002-05-29,-0.9319
2002-05-30,0.1447
2002-05-31,2.0592
2002-06-03,-5.6283
2002-06-04,-1.3878
2002-06-05,0.1902
2002-06-06,-2.6576
2002-06-07,3.9002
2002-06-10,-0.4129
2002-06-11,-2.3747
2002-06-12,0.0386
2002-06-13,-3.5507999999999997
2002-06-14,-2.8011
2002-06-17,1.2762
2002-06-18,0.7724
2002-06-19,-3.2674
2002-06-20,-2.7523
2002-06-21,-0.9868
2002-06-24,2.5991
2002-06-25,-4.4322
2002-06-26,7.0671
2002-06-27,4.6205
2002-06-28,-3.0757
2002-07-01,-1.5867
2002-07-02,-4.382
2002-07-03,-2.1185
2002-07-05,6.5813
2002-07-08,-2.2379
2002-07-09,1.1022
2002-07-10,-3.9832
2002-07-11,-7.2489
2002-07-12,2.8719
2002-07-15,-1.0069
2002-07-16,-4.3458
2002-07-17,3.7699
2002-07-18,-4.6577
2002-07-19,-0.9282
2002-07-22,-0.8876
2002-07-23,-5.8706
2002-07-24,13.6892
2002-07-25,3.5332
2002-07-26,-0.6736
2002-07-29,7.4593
2002-07-30,-0.1262
2002-07-31,-1.011
2002-08-01,-0.217
2002-08-02,-7.2882
2002-08-05,-4.3238
2002-08-06,7.6923
2002-08-07,2.9018
2002-08-08,2.2993
2002-08-09,1.3571
2002-08-12,-7.113
2002-08-13,-5.1350999999999996
2002-08-14,-0.5698
2002-08-15,-0.7641
2002-08-16,0.4331
2002-08-19,3.0666
2002-08-20,0.6541
2002-08-21,2.1908
2002-08-22,0.5455
2002-08-23,-4.4191
2002-08-26,4.638
2002-08-27,-4.6133
2002-08-28,-1.9971
2002-08-29,3.0538
2002-08-30,-3.8967
2002-09-03,-1.5633
2002-09-04,6.7494
2002-09-05,-5.2069
2002-09-06,3.4821
2002-09-09,3.9336
2002-09-10,-1.2768
2002-09-11,-3.3672
2002-09-12,-0.913
2002-09-13,1.8331
2002-09-16,-1.1369
2002-09-17,-4.7437000000000005
2002-09-18,1.9618
2002-09-19,-4.8841
2002-09-20,0.8299
2002-09-23,-6.9444
2002-09-24,1.5976
2002-09-25,5.5553
2002-09-26,6.0309
2002-09-27,-5.5421
2002-09-30,-2.1101
2002-10-01,2.5237
2002-10-02,-5.7949
2002-10-03,1.3065
2002-10-04,-3.1166
2002-10-07,-2.8841
2002-10-08,-3.8264
2002-10-09,-6.1164
2002-10-10,7.2739
2002-10-11,2.9481
2002-10-14,-6.6438
2002-10-15,9.6319
2002-10-16,-6.0996
2002-10-17,7.8665
2002-10-18,-2.1989
2002-10-21,1.3445
2002-10-22,-3.5674
2002-10-23,-0.9827
2002-10-24,-0.8757
2002-10-25,0.4711
2002-10-28,-4.1149000000000004
2002-10-29,-0.3546
2002-10-30,2.638
2002-10-31,4.5427
2002-11-01,5.0314
2002-11-04,-0.1089
2002-11-05,-1.1989
2002-11-06,5.3502
2002-11-07,-1.2565
2002-11-08,-2.1739
2002-11-11,-2.439
2002-11-12,1.3333
2002-11-13,3.8377
2002-11-14,3.6431
2002-11-15,2.0886
2002-11-18,-3.4431
2002-11-19,0.9302
2002-11-20,0.6912
2002-11-21,-0.4145
2002-11-22,-1.2796
2002-11-25,1.4576
2002-11-26,-4.8743
2002-11-27,6.7961
2002-11-29,-3.8384
2002-12-02,-0.1576
2002-12-03,-3.4718999999999998
2002-12-04,3.1608
2002-12-05,0.7396
2002-12-06,-1.1012
2002-12-09,-3.5525
2002-12-10,1.8142
2002-12-11,-0.108
2002-12-12,0.5946
2002-12-13,-1.5583
2002-12-16,-0.9825
2002-12-17,-0.1103
2002-12-18,-0.3311
2002-12-19,0.1107
2002-12-20,2.2677
2002-12-23,0.1622
2002-12-24,-0.2214
2002-12-26,-1.9426999999999999
2002-12-27,-1.4845
2002-12-30,-1.3501
2002-12-31,0.3975
2003-01-02,4.7511
2003-01-03,-0.432
2003-01-06,0.4881
2003-01-07,0.3778
2003-01-08,-1.6129
2003-01-09,1.7486000000000002
2003-01-10,1.1869
2003-01-13,-0.483
2003-01-14,0.0
2003-01-15,-0.1067
2003-01-16,-2.0288
2003-01-17,-1.5259
2003-01-21,0.5534
2003-01-22,-4.2323
2003-01-23,1.2298
2003-01-24,-4.1726
2003-01-27,0.3555
2003-01-28,-0.8855
2003-01-29,1.4294
2003-01-30,-6.2772
2003-01-31,1.4974
2003-02-03,2.6543
2003-02-04,-0.3007
2003-02-05,1.3269
2003-02-06,-1.7262
2003-02-07,-8.6008
2003-02-10,4.7051
2003-02-11,-4.0506
2003-02-12,-2.3021
2003-02-13,3.5717
2003-02-14,-2.5423999999999998
2003-02-18,7.4247
2003-02-19,-2.0237
2003-02-20,-2.05
2003-02-21,3.7933
2003-02-24,-4.8519
2003-02-25,7.0199
2003-02-26,-6.5594
2003-02-27,5.1656
2003-02-28,-3.1486
2003-03-03,-1.6905000000000001
2003-03-04,-2.1825
2003-03-05,-1.0142
2003-03-06,-0.2049
2003-03-07,-2.3956
2003-03-10,-7.4264
2003-03-11,-2.2801
2003-03-12,-0.3101
2003-03-13,6.5319
2003-03-14,1.4599
2003-03-17,3.8129
2003-03-18,-2.2176
2003-03-19,3.8979
2003-03-20,0.7503
2003-03-21,1.4218
2003-03-24,-3.0708
2003-03-25,0.6198
2003-03-26,-0.7529
2003-03-27,3.931
2003-03-28,0.2654
2003-03-31,-0.7942
2003-04-01,4.5364
2003-04-02,3.3184
2003-04-03,-0.3088
2003-04-04,-1.3569
2003-04-07,4.3276
2003-04-08,0.9633
2003-04-09,3.9952
2003-04-10,0.8601
2003-04-11,-0.0569
2003-04-14,3.4699
2003-04-15,0.7147
2003-04-16,-1.2009
2003-04-17,2.2099
2003-04-21,0.7027
2003-04-22,4.2405
2003-04-23,1.2873
2003-04-24,-0.6609
2003-04-25,-2.0471
2003-04-28,2.8736
2003-04-29,1.0157
2003-04-30,1.5083
2003-05-01,-2.5755
2003-05-02,1.3726
2003-05-05,0.8526
2003-05-06,3.0333
2003-05-07,0.3378
2003-05-08,-2.4050000000000002
2003-05-09,4.2385
2003-05-12,1.513
2003-05-13,-2.0028
2003-05-14,-1.2357
2003-05-15,-2.358
2003-05-16,-2.2671
2003-05-19,-1.7650000000000001
2003-05-20,1.3347
2003-05-21,1.4184
2003-05-22,0.7368
2003-05-23,0.5492
2003-05-27,3.8729
2003-05-28,0.3824
2003-05-29,1.2857
2003-05-30,3.4321
2003-06-02,-2.3636
2003-06-03,0.9777
2003-06-04,1.5675
2003-06-05,1.4072
2003-06-06,-0.8953
2003-06-09,-3.2069
2003-06-10,1.2599
2003-06-11,2.4424
2003-06-12,0.09
2003-06-13,-2.2921
2003-06-16,0.138
2003-06-17,0.8728
2003-06-18,-2.6867
2003-06-19,-0.8891
2003-06-20,-3.1634
2003-06-23,-5.3145
2003-06-24,-3.3986
2003-06-25,4.2111
2003-06-26,2.0972
2003-06-27,-3.8076
2003-06-30,0.0
2003-07-01,2.9687
2003-07-02,5.9181
2003-07-03,-3.7202
2003-07-07,1.5327
2003-07-08,4.2501
2003-07-09,-0.5623
2003-07-10,-1.5551
2003-07-11,2.6328
2003-07-14,-0.2332
2003-07-15,-1.4493
2003-07-16,2.8937
2003-07-17,-5.9474
2003-07-18,2.9901999999999997
2003-07-21,-1.5707
2003-07-22,1.5957
2003-07-23,0.8567
2003-07-24,-4.1057
2003-07-25,6.939
2003-07-28,-2.393
2003-07-29,0.8958
2003-07-30,0.5607
2003-07-31,-1.2546
2003-08-01,-2.1694
2003-08-04,1.1112
2003-08-05,-4.0913
2003-08-06,-0.8433
2003-08-07,-0.4002
2003-08-08,-0.6529
2003-08-11,1.6178
2003-08-12,2.0896
2003-08-13,2.5827999999999998
2003-08-14,2.6603
2003-08-15,0.7867
2003-08-18,4.3159
2003-08-19,1.2324
2003-08-20,2.7717
2003-08-21,1.5319
2003-08-22,-0.964
2003-08-25,-1.1426
2003-08-26,1.9691999999999998
2003-08-27,0.2939
2003-08-28,1.7162
2003-08-29,0.8642
2003-09-02,2.1624
2003-09-03,-0.1597
2003-09-04,0.12
2003-09-05,-0.5194
2003-09-08,1.4458
2003-09-09,-0.4751
2003-09-10,-2.148
2003-09-11,2.7641999999999998
2003-09-12,-2.1756
2003-09-15,0.2831
2003-09-16,0.6452
2003-09-17,-1.4022000000000001
2003-09-18,2.1942
2003-09-19,1.1531
2003-09-22,-1.3758
2003-09-23,2.4312
2003-09-24,-1.0506
2003-09-25,-1.6909
2003-09-26,0.2
2003-09-29,-1.7565
2003-09-30,-2.7631
2003-10-01,7.9816
2003-10-02,-0.6579
2003-10-03,1.0908
2003-10-06,0.8092
2003-10-07,-1.185
2003-10-08,0.4255
2003-10-09,1.5408
2003-10-10,0.1517
2003-10-13,1.8939
2003-10-14,0.3717
2003-10-15,-0.1481
2003-10-16,-2.7448
2003-10-17,-2.479
2003-10-20,-0.4693
2003-10-21,0.8644
2003-10-22,-4.3241
2003-10-23,2.3208
2003-10-24,-0.8754
2003-10-27,1.7664
2003-10-28,0.8284
2003-10-29,1.3693
2003-10-30,0.8877
2003-10-31,-2.1041
2003-11-03,1.0551
2003-11-04,0.0923
2003-11-05,-1.7149
2003-11-06,0.8255
2003-11-07,0.039
2003-11-10,-1.9875
2003-11-11,-2.0676
2003-11-12,2.3548999999999998
2003-11-13,1.5072999999999999
2003-11-14,-3.1262
2003-11-17,-0.8875
2003-11-18,-3.3374
2003-11-19,1.5895000000000001
2003-11-20,-0.7503
2003-11-21,0.126
2003-11-24,6.5017
2003-11-25,0.9413
2003-11-26,-0.3473
2003-11-28,-0.1566
2003-12-01,0.7451
2003-12-02,0.4282
2003-12-03,-0.3488
2003-12-04,1.7114
2003-12-05,-1.6444
2003-12-08,2.1384
2003-12-09,-2.1698
2003-12-10,1.5175
2003-12-11,2.2231
2003-12-12,0.7874
2003-12-15,-0.7812
2003-12-16,-0.6374
2003-12-17,0.9057
2003-12-18,2.3934
2003-12-19,-0.4383
2003-12-22,-0.2201
2003-12-23,1.0662
2003-12-24,-0.9458
2003-12-26,0.404
2003-12-29,2.3409
2003-12-30,-1.0365
2003-12-31,-2.5641
2004-01-02,1.1861
2004-01-05,-0.0733
2004-01-06,1.8695
2004-01-07,0.7557
2004-01-08,-1.6071
2004-01-09,-0.4719
2004-01-12,0.8023
2004-01-13,1.1939
2004-01-14,0.8223
2004-01-15,-0.7092
2004-01-16,-0.4643
2004-01-20,4.6645
2004-01-21,-1.1587
2004-01-22,-0.3885
2004-01-23,0.4526
2004-01-26,1.7678
2004-01-27,-2.3127
2004-01-28,-3.0717
2004-01-29,-1.1511
2004-01-30,-1.8923
2004-02-02,-2.2626
2004-02-03,-0.3795
2004-02-04,-2.0952
2004-02-05,4.8677
2004-02-06,1.1094
2004-02-09,1.0642
2004-02-10,1.8155000000000001
2004-02-11,0.321
2004-02-12,-0.9954
2004-02-13,-0.4668
2004-02-17,4.7258
2004-02-18,-4.8657
2004-02-19,-1.9287
2004-02-20,0.5566
2004-02-23,-0.1845
2004-02-24,1.8484
2004-02-25,2.6134
2004-02-26,0.7428
2004-02-27,-0.632
2004-03-01,0.7067
2004-03-02,-2.0702
2004-03-03,1.899
2004-03-04,0.211
2004-03-05,0.1053
2004-03-08,-2.2433
2004-03-09,-0.3944
2004-03-10,-3.9957000000000003
2004-03-11,-1.3873
2004-03-12,1.4449
2004-03-15,-3.2609
2004-03-16,-0.0387
2004-03-17,5.4651
2004-03-18,-1.5803
2004-03-19,-1.7177
2004-03-22,-2.1657
2004-03-23,-0.8932
2004-03-24,-3.9969
2004-03-25,2.5714
2004-03-26,1.4325999999999999
2004-03-29,4.2762
2004-03-30,1.091
2004-03-31,-3.0145
2004-04-01,4.3361
2004-04-02,-0.4781
2004-04-05,0.2217
2004-04-06,-0.7743
2004-04-07,1.6351
2004-04-08,-1.6088
2004-04-12,0.8919
2004-04-13,-0.884
2004-04-14,-0.1115
2004-04-15,0.9301
2004-04-16,0.3317
2004-04-19,0.2939
2004-04-20,0.0733
2004-04-21,2.1596
2004-04-22,2.2931
2004-04-23,-1.5412
2004-04-26,1.5653000000000001
2004-04-27,1.1208
2004-04-28,-1.0738
2004-04-29,-1.3655
2004-04-30,-2.3784
2004-05-03,3.6364
2004-05-04,-0.0351
2004-05-05,0.7722
2004-05-06,-0.209
2004-05-07,-0.5236
2004-05-10,-3.5088
2004-05-11,3.7818
2004-05-12,-0.2102
2004-05-13,-1.0885
2004-05-14,-0.639
2004-05-17,-1.7506
2004-05-18,1.8909
2004-05-19,-1.4989
2004-05-20,0.0725
2004-05-21,1.7017
2004-05-24,2.7412
2004-05-25,3.1185
2004-05-26,1.7137
2004-05-27,0.8672
2004-05-28,-0.7571
2004-06-01,0.6302
2004-06-02,-0.4614
