ticker,OCUL US Equity
2014-12-12,4.9056999999999995
2014-12-15,-0.9764
2014-12-16,2.8023
2014-12-17,2.1706
2014-12-18,1.1858
2014-12-19,6.1523
2014-12-22,2.3459
2014-12-23,-0.0899
2014-12-24,3.0139
2014-12-26,0.524
2014-12-29,0.7819
2014-12-30,-3.8792999999999997
2014-12-31,5.4709
2015-01-02,4.0391
2015-01-05,-2.3702
2015-01-06,-12.3901
2015-01-07,3.44
2015-01-08,-1.2471
2015-01-09,2.0112
2015-01-12,-0.1834
2015-01-13,5.65
2015-01-14,-1.7391
2015-01-15,2.677
2015-01-16,7.1752
2015-01-20,-1.0052
2015-01-21,1.5434999999999999
2015-01-22,4.16
2015-01-23,1.1905000000000001
2015-01-26,3.074
2015-01-27,2.2459
2015-01-28,3.8171
2015-01-29,4.8561
2015-01-30,0.827
2015-02-02,0.6234
2015-02-03,-0.0978
2015-02-04,-1.8603
2015-02-05,1.2637
2015-02-06,1.2151
2015-02-09,-1.6223
2015-02-10,0.5607
2015-02-11,3.4438
2015-02-12,-0.8878
2015-02-13,-0.032
2015-02-17,0.16
2015-02-18,-0.9904
2015-02-19,1.0649
2015-02-20,0.1596
2015-02-23,9.7545
2015-02-24,-0.9004
2015-02-25,-1.4361
2015-02-26,4.2522
2015-02-27,2.0251
2015-03-02,-0.6989
2015-03-03,1.295
2015-03-04,9.005
2015-03-05,1.3768
2015-03-06,-0.4024
2015-03-09,1.6414
2015-03-10,-1.9627
2015-03-11,8.9711
2015-03-12,-0.5814
2015-03-13,0.4678
2015-03-16,-3.4226
2015-03-17,1.9285999999999999
2015-03-18,-0.4967
2015-03-19,0.309
2015-03-20,0.7109
2015-03-23,-0.3765
2015-03-24,2.1965
2015-03-25,-4.3448
2015-03-26,-0.3382
2015-03-27,2.5939
2015-03-30,0.8979
2015-03-31,-1.6745
2015-04-01,-1.7029999999999998
2015-04-02,-0.9208
2015-04-06,-6.3341
2015-04-07,-18.9295
2015-04-08,-1.7713
2015-04-09,-6.4262
2015-04-10,-5.431
2015-04-13,5.4094
2015-04-14,1.1951
2015-04-15,-3.9943999999999997
2015-04-16,0.2894
2015-04-17,-4.9423
2015-04-20,0.5693
2015-04-21,-2.0755
2015-04-22,-0.1927
2015-04-23,2.2394
2015-04-24,-4.2296
2015-04-27,-3.4306
2015-04-28,-1.47
2015-04-29,-1.9062999999999999
2015-04-30,-7.2666
2015-05-01,0.1367
2015-05-04,1.4559
2015-05-05,-3.6323
2015-05-06,-1.396
2015-05-07,3.681
2015-05-08,0.3186
2015-05-11,-1.0436
2015-05-12,-2.4759
2015-05-13,1.3164
2015-05-14,1.9026
2015-05-15,19.6266
2015-05-18,0.6091
2015-05-19,-1.3620999999999999
2015-05-20,-2.1097
2015-05-21,-1.0972
2015-05-22,-6.8146
2015-05-26,0.3401
2015-05-27,3.178
2015-05-28,-1.8891
2015-05-29,1.172
2015-06-01,-0.5792
2015-06-02,-1.4149
2015-06-03,0.4643
2015-06-04,-7.1008
2015-06-05,-2.6685
2015-06-08,5.158
2015-06-09,-1.1931
2015-06-10,-1.4311
2015-06-11,2.2686
2015-06-12,-0.8873
2015-06-15,0.9848
2015-06-16,2.3493
2015-06-17,-3.6812
2015-06-18,0.1349
2015-06-19,-1.7063000000000001
2015-06-22,2.5582000000000003
2015-06-23,-2.0267
2015-06-24,-0.2046
2015-06-25,5.3759
2015-06-26,-2.5507999999999997
2015-06-29,-4.8802
2015-06-30,-1.9123
2015-07-01,-2.2349
2015-07-02,-1.9942
2015-07-06,4.7643
2015-07-07,-3.3633
2015-07-08,-2.1078
2015-07-09,0.6009
2015-07-10,3.6336
2015-07-13,1.3929
2015-07-14,17.3851
2015-07-15,0.4843
2015-07-16,12.1285
2015-07-17,-1.7908
2015-07-20,2.2247
2015-07-21,-1.7838
2015-07-22,-0.4359
2015-07-23,1.4958
2015-07-24,-8.9863
2015-07-27,0.6319
2015-07-28,-2.9042
2015-07-29,0.0404
2015-07-30,-4.4848
2015-07-31,-2.3266
2015-08-03,-4.5041
2015-08-04,0.0
2015-08-05,6.2585
2015-08-06,-6.1033
2015-08-07,-3.5455
2015-08-10,-2.4505
2015-08-11,-9.9517
2015-08-12,-3.4335
2015-08-13,18.5
2015-08-14,-11.7675
2015-08-17,-1.3284
2015-08-18,-4.7927
2015-08-19,-3.7896
2015-08-20,-5.1146
2015-08-21,8.4263
2015-08-24,1.6
2015-08-25,-3.3183
2015-08-26,-1.2798
2015-08-27,1.8857
2015-08-28,1.0411
2015-08-31,0.8586
2015-09-01,-4.3133
2015-09-02,4.3298
2015-09-03,-4.548
2015-09-04,1.5485
2015-09-08,2.9912
2015-09-09,-0.2847
2015-09-10,-1.4849
2015-09-11,-3.5362
2015-09-14,1.3221
2015-09-15,2.9063
2015-09-16,1.4986
2015-09-17,6.4736
2015-09-18,7.68
2015-09-21,-1.8820999999999999
2015-09-22,-7.1681
2015-09-23,-0.8157
2015-09-24,-2.2478
2015-09-25,-13.4605
2015-09-28,-7.7771
2015-09-29,-5.0597
2015-09-30,4.0711
2015-10-01,0.1422
2015-10-02,4.4033999999999995
2015-10-05,2.3810000000000002
2015-10-06,-2.6578
2015-10-07,5.3925
2015-10-08,0.1943
2015-10-09,5.6238
2015-10-12,-0.2448
2015-10-13,-6.5031
2015-10-14,0.3937
2015-10-15,6.2092
2015-10-16,0.3077
2015-10-19,3.6196
2015-10-20,-5.2694
2015-10-21,-4.25
2015-10-22,-1.6971
2015-10-23,-52.324
2015-10-26,1.6713
2015-10-27,3.1507
2015-10-28,5.9761
2015-10-29,17.5439
2015-10-30,-7.9957
2015-11-02,11.8192
2015-11-03,4.7668
2015-11-04,5.2423
2015-11-05,1.0338
2015-11-06,1.9535
2015-11-09,-2.0073
2015-11-10,-3.9106
2015-11-11,-17.1512
2015-11-12,-5.848
2015-11-13,5.3416
2015-11-16,-1.0613
2015-11-17,-2.3838
2015-11-18,-0.1221
2015-11-19,1.7115
2015-11-20,0.1202
2015-11-23,-0.2401
2015-11-24,5.1745
2015-11-25,12.7002
2015-11-27,1.4213
2015-11-30,-5.1051
2015-12-01,-1.6878
2015-12-02,6.1159
2015-12-03,-3.9434
2015-12-04,-4.9474
2015-12-07,-2.2148
2015-12-08,6.0023
2015-12-09,0.7479
2015-12-10,2.333
2015-12-11,-8.9119
2015-12-14,-2.6166
2015-12-15,5.7243
2015-12-16,2.2099
2015-12-17,4.6486
2015-12-18,8.4711
2015-12-21,-2.3810000000000002
2015-12-22,-6.7317
2015-12-23,0.4184
2015-12-24,2.6042
2015-12-28,0.6091
2015-12-29,-3.6327
2015-12-30,0.1047
2015-12-31,-1.9874
2016-01-04,-5.016
2016-01-05,0.1124
2016-01-06,-5.275
2016-01-07,-8.8863
2016-01-08,-3.251
2016-01-11,-7.9301
2016-01-12,-4.6715
2016-01-13,-11.1792
2016-01-14,-5.3448
2016-01-15,3.2787
2016-01-19,-3.5273
2016-01-20,16.6362
2016-01-21,8.3072
2016-01-22,4.631
2016-01-25,-3.5961
2016-01-26,-9.0387
2016-01-27,-0.9464
2016-01-28,-6.3694
2016-01-29,4.0816
2016-02-01,4.7386
2016-02-02,-7.4883
2016-02-03,-1.3491
2016-02-04,4.4444
2016-02-05,-1.964
2016-02-08,-6.3439
2016-02-09,-1.2478
2016-02-10,0.0
2016-02-11,1.6245
2016-02-12,-0.7105
2016-02-16,11.9857
2016-02-17,38.4984
2016-02-18,-4.6136
2016-02-19,8.1016
2016-02-22,-5.8166
2016-02-23,-5.9382
2016-02-24,0.8838
2016-02-25,-2.1277
2016-02-26,3.1969
2016-02-29,-2.4783
2016-03-01,3.1766
2016-03-02,8.7438
2016-03-03,-1.359
2016-03-04,0.0
2016-03-07,9.9885
2016-03-08,-7.0981
2016-03-09,-7.5281
2016-03-10,-3.5237
2016-03-11,6.1713000000000005
2016-03-14,7.3547
2016-03-15,-6.1878
2016-03-16,-1.649
2016-03-17,5.2695
2016-03-18,2.8441
2016-03-21,0.5531
2016-03-22,3.5204
2016-03-23,-7.0138
2016-03-24,0.2286
2016-03-28,-1.0262
2016-03-29,8.1797
2016-03-30,0.213
2016-03-31,2.6567
2016-04-01,2.0704
2016-04-04,6.6937
2016-04-05,1.4259
2016-04-06,11.9963
2016-04-07,8.8703
2016-04-08,-6.8408999999999995
2016-04-11,-4.3729
2016-04-12,1.7256
2016-04-13,10.0085
2016-04-14,-3.4695
2016-04-15,-0.5591
2016-04-18,0.6426
2016-04-19,-0.6385
2016-04-20,0.8032
2016-04-21,6.6932
2016-04-22,6.4227
2016-04-25,-9.0526
2016-04-26,-4.8611
2016-04-27,1.3788
2016-04-28,1.3599999999999999
2016-04-29,-3.0781
2016-05-02,-3.0945
2016-05-03,-1.6806999999999999
2016-05-04,-9.0598
2016-05-05,-1.1278
2016-05-06,-3.4221
2016-05-09,6.5945
2016-05-10,-6.1865
2016-05-11,-1.9685000000000001
2016-05-12,-4.3173
2016-05-13,5.3515
2016-05-16,9.5618
2016-05-17,1.6364
2016-05-18,3.4884
2016-05-19,-0.8643
2016-05-20,-4.9695
2016-05-23,2.2936
2016-05-24,3.9462
2016-05-25,2.5022
2016-05-26,0.0842
2016-05-27,0.3364
2016-05-31,0.5868
2016-06-01,-0.3333
2016-06-02,0.7525
2016-06-03,-1.6598000000000002
2016-06-06,-42.5316
2016-06-07,-1.7621
2016-06-08,1.6442
2016-06-09,-3.9706
2016-06-10,-3.6753
2016-06-13,1.7488000000000001
2016-06-14,-6.25
2016-06-15,-3.3333
2016-06-16,-3.6207000000000003
2016-06-17,-3.3989
2016-06-20,0.9259
2016-06-21,-1.2844
2016-06-22,-1.1152
2016-06-23,1.6917
2016-06-24,-4.4362
2016-06-27,-10.2515
2016-06-28,9.0517
2016-06-29,2.5692
2016-06-30,-4.6243
2016-07-01,-1.0101
2016-07-05,2.449
2016-07-06,1.992
2016-07-07,4.2969
2016-07-08,11.236
2016-07-11,-3.0303
2016-07-12,-4.6875
2016-07-13,-9.6539
2016-07-14,-1.4113
2016-07-15,2.6585
2016-07-18,0.0
2016-07-19,-3.3865
2016-07-20,8.0412
2016-07-21,-1.7176
2016-07-22,0.3883
2016-07-25,-14.5068
2016-07-26,4.9774
2016-07-27,0.2155
2016-07-28,-3.2258
2016-07-29,-2.8889
2016-08-01,0.2288
2016-08-02,-4.7945
2016-08-03,0.7194
2016-08-04,34.0476
2016-08-05,14.9201
2016-08-08,-5.5641
2016-08-09,-0.491
2016-08-10,-3.9474
2016-08-11,7.8767
2016-08-12,7.619
2016-08-15,21.0914
2016-08-16,-9.257
2016-08-17,-1.4765
2016-08-18,-3.1335
2016-08-19,0.1406
2016-08-22,-1.264
2016-08-23,-2.1337
2016-08-24,-7.2674
2016-08-25,-0.1567
2016-08-26,0.0
2016-08-29,1.0989
2016-08-30,5.1242
2016-08-31,-5.6129999999999995
2016-09-01,-0.4695
2016-09-02,0.3145
2016-09-06,5.7994
2016-09-07,6.0741
2016-09-08,0.9777
2016-09-09,-6.2241
2016-09-12,5.7522
2016-09-13,-7.113
2016-09-14,-2.2523
2016-09-15,1.5361
2016-09-16,2.118
2016-09-19,-0.7407
2016-09-20,6.1194
2016-09-21,0.4219
2016-09-22,0.5602
2016-09-23,-0.5571
2016-09-26,-4.902
2016-09-27,1.7673
2016-09-28,-0.4342
2016-09-29,-1.7442
2016-09-30,1.6272
2016-10-03,-0.2911
2016-10-04,1.6058
2016-10-05,-0.2874
2016-10-06,-4.755
2016-10-07,-2.8744
2016-10-10,6.0748
2016-10-11,-4.4053
2016-10-12,-3.0722
2016-10-13,14.4216
2016-10-14,-5.9557
2016-10-17,-3.5346
2016-10-18,1.0687
2016-10-19,2.2659000000000002
2016-10-20,1.034
2016-10-21,0.5848
2016-10-24,-1.5988
2016-10-25,-3.8405
2016-10-26,-1.0753
2016-10-27,-4.9689
2016-10-28,-4.2484
2016-10-31,-3.413
2016-11-01,1.4134
2016-11-02,-5.7491
2016-11-03,-9.2421
2016-11-04,6.3136
2016-11-07,-0.1916
2016-11-08,0.5758
2016-11-09,14.5038
2016-11-10,8.3333
2016-11-11,5.6923
2016-11-14,9.0247
2016-11-15,5.3405000000000005
2016-11-16,12.294
2016-11-17,8.8036
2016-11-18,13.1743
2016-11-21,-6.7828
2016-11-22,3.4415
2016-11-23,1.9962
2016-11-25,7.1761
2016-11-28,-11.7391
2016-11-29,-3.1527
2016-11-30,-5.4934
2016-12-01,-0.5382
2016-12-02,2.7056
2016-12-05,-3.372
2016-12-06,3.8167999999999997
2016-12-07,-1.5756000000000001
2016-12-08,-0.9605
2016-12-09,0.1078
2016-12-12,-4.4133
2016-12-13,-5.8559
2016-12-14,-4.6651
2016-12-15,0.1255
2016-12-16,-0.3759
2016-12-19,9.6855
2016-12-20,-1.2615
2016-12-21,-4.7619
2016-12-22,0.8537
2016-12-23,3.3857
2016-12-27,-1.4035
2016-12-28,-2.9656000000000002
2016-12-29,1.8336999999999999
2016-12-30,0.4802
2017-01-03,-0.5974
2017-01-04,3.0048
2017-01-05,-4.5508
2017-01-06,-1.5892
2017-01-09,-0.7453
2017-01-10,-0.5006
2017-01-11,-2.6414999999999997
2017-01-12,1.8088
2017-01-13,2.665
2017-01-17,-2.4722
2017-01-18,3.6755
2017-01-19,-0.2445
2017-01-20,-2.8186
2017-01-23,-4.7919
2017-01-24,-9.0066
2017-01-25,0.8734
2017-01-26,-2.0202
2017-01-27,1.1782
2017-01-30,-6.2591
2017-01-31,1.8634
2017-02-01,3.6585
2017-02-02,1.0294
2017-02-03,0.1456
2017-02-06,0.1453
2017-02-07,0.2903
2017-02-08,-0.2894
2017-02-09,4.209
2017-02-10,17.688
2017-02-13,6.2722
2017-02-14,0.7795
2017-02-15,5.3039
2017-02-16,4.8269
2017-02-17,1.3013
2017-02-21,-9.8814
2017-02-22,-8.7719
2017-02-23,-1.2019
2017-02-24,-0.8516
2017-02-27,8.0982
2017-02-28,-5.3347999999999995
2017-03-01,4.7962
2017-03-02,-1.9451
2017-03-03,1.5169000000000001
2017-03-06,-1.8391
2017-03-07,-0.3513
2017-03-08,3.9953
2017-03-09,0.113
2017-03-10,-4.4018
2017-03-13,2.9516
2017-03-14,-4.2431
2017-03-15,6.5868
2017-03-16,12.1348
2017-03-17,-4.8096
2017-03-20,3.8947000000000003
2017-03-21,-7.0922
2017-03-22,0.3272
2017-03-23,-0.2174
2017-03-24,0.9804
2017-03-27,0.9709
2017-03-28,-0.8547
2017-03-29,1.1853
2017-03-30,-1.8104
2017-03-31,0.6508
2017-04-03,-3.125
2017-04-04,-4.3382
2017-04-05,-5.3488
2017-04-06,0.1229
2017-04-07,2.5766999999999998
2017-04-10,2.512
2017-04-11,-2.5671
2017-04-12,1.3174000000000001
2017-04-13,0.7092
2017-04-17,0.4695
2017-04-18,-3.972
2017-04-19,2.1898
2017-04-20,3.5714
2017-04-21,0.2874
2017-04-24,6.5903
2017-04-25,-0.8602
2017-04-26,1.9523000000000001
2017-04-27,5.2128
2017-04-28,0.7078
2017-05-01,-5.9237
2017-05-02,-3.9488
2017-05-03,1.1111
2017-05-04,0.0
2017-05-05,-16.1538
2017-05-08,5.7667
2017-05-09,0.1239
2017-05-10,1.4851
2017-05-11,2.561
2017-05-12,14.625399999999999
2017-05-15,3.4232
2017-05-16,-0.7021
2017-05-17,2.5253
2017-05-18,2.4631
2017-05-19,-0.1923
2017-05-22,-2.7938
2017-05-23,1.6848
2017-05-24,-0.2924
2017-05-25,0.6843
2017-05-26,7.0874
2017-05-30,-1.6319
2017-05-31,-5.9908
2017-06-01,5.0
2017-06-02,2.7077
2017-06-05,1.4545
2017-06-06,-0.2688
2017-06-07,-0.7188
2017-06-08,2.8054
2017-06-09,-1.4085
2017-06-12,-4.0179
2017-06-13,1.3023
2017-06-14,-3.5813
2017-06-15,-2.0952
2017-06-16,-1.1673
2017-06-19,5.2165
2017-06-20,2.3386
2017-06-21,0.9141
2017-06-22,4.529
2017-06-23,-12.0451
2017-06-26,-0.7882
2017-06-27,-1.291
2017-06-28,-2.0121
2017-06-29,-4.3121
2017-06-30,-0.5365
2017-07-03,5.7174
2017-07-05,3.8776
2017-07-06,-6.6798
2017-07-07,-25.0526
2017-07-10,-8.8483
2017-07-11,17.1032
2017-07-12,-12.2368
2017-07-13,-0.2249
2017-07-14,-4.8835
2017-07-17,1.2638
2017-07-18,-0.468
2017-07-19,3.2915
2017-07-20,4.4006
2017-07-21,-2.3256
2017-07-24,-1.6369
2017-07-25,-2.8744
2017-07-26,1.5575999999999999
2017-07-27,-3.0675
2017-07-28,-0.3165
2017-07-31,0.4762
2017-08-01,2.0537
2017-08-02,-4.644
2017-08-03,-14.3669
2017-08-04,9.3839
2017-08-07,4.6794
2017-08-08,-1.4901
2017-08-09,-2.8571
2017-08-10,0.0
2017-08-11,2.9412000000000003
2017-08-14,-2.3529
2017-08-15,0.1721
2017-08-16,-0.3436
2017-08-17,0.6897
2017-08-18,0.6849
2017-08-21,-1.3605
2017-08-22,-0.3448
2017-08-23,-1.3841
2017-08-24,1.0526
2017-08-25,-2.7778
2017-08-28,1.9643000000000002
2017-08-29,8.5814
2017-08-30,-0.8065
2017-08-31,1.7886
2017-09-01,3.1949
2017-09-05,-0.1548
2017-09-06,-0.4651
2017-09-07,7.1651
2017-09-08,-3.9244
2017-09-11,-0.9077
2017-09-12,-0.6107
2017-09-13,-0.3072
2017-09-14,-0.9245
2017-09-15,0.9331
2017-09-18,-3.2357
2017-09-19,-1.2739
2017-09-20,1.7742
2017-09-21,0.4754
2017-09-22,0.6309
2017-09-25,-0.1567
2017-09-26,0.314
2017-09-27,0.626
2017-09-28,-0.4666
2017-09-29,-3.4375
2017-10-02,1.9417
2017-10-03,1.1111
2017-10-04,-1.0989
2017-10-05,0.6349
2017-10-06,-1.2618
2017-10-09,-3.3546
2017-10-10,0.4959
2017-10-11,-2.4671
2017-10-12,2.0236
2017-10-13,-2.1488
2017-10-16,-0.5068
2017-10-17,-2.3769
2017-10-18,-1.0435
2017-10-19,-1.0545
2017-10-20,-1.2433
2017-10-23,0.3597
2017-10-24,5.7348
2017-10-25,-2.0339
2017-10-26,-0.346
2017-10-27,0.1736
2017-10-30,0.3466
2017-10-31,-0.5181
2017-11-01,-2.2569
2017-11-02,1.0657
2017-11-03,0.703
2017-11-06,6.6318
2017-11-07,-6.0556
2017-11-08,-8.1882
2017-11-09,-4.3643
2017-11-10,6.5476
2017-11-13,-0.9311
2017-11-14,-2.0677
2017-11-15,-1.5354999999999999
2017-11-16,-1.7544
2017-11-17,-1.3889
2017-11-20,-5.835
2017-11-21,-8.1197
2017-11-22,-2.7907
2017-11-24,-0.7177
2017-11-27,-10.1205
2017-11-28,9.1153
2017-11-29,-1.4742
2017-11-30,2.7431
2017-12-01,-2.4272
2017-12-04,0.7463
2017-12-05,-1.9752999999999998
2017-12-06,-1.5112999999999999
2017-12-07,2.5575
2017-12-08,3.4913
2017-12-11,1.6867
2017-12-12,1.1848
2017-12-13,9.8361
2017-12-14,1.2793
2017-12-15,1.8947
2017-12-18,-3.9256
2017-12-19,0.4301
2017-12-20,-3.4261
2017-12-21,2.2173
2017-12-22,-0.6508
2017-12-26,-1.7467000000000001
2017-12-27,-0.4444
2017-12-28,0.2232
2017-12-29,-0.8909
2018-01-02,8.0899
2018-01-03,-3.1185
2018-01-04,3.6481
2018-01-05,0.8282
2018-01-08,-0.4107
2018-01-09,0.2062
2018-01-10,-0.823
2018-01-11,1.8672
2018-01-12,14.053
2018-01-16,-5.3571
2018-01-17,4.9056999999999995
2018-01-18,-0.3597
2018-01-19,12.4549
2018-01-22,4.0128
2018-01-23,-3.7037
2018-01-24,-0.8013
2018-01-25,-14.2165
2018-01-26,-1.8832
2018-01-29,6.9098
2018-01-30,5.7451
2018-01-31,-7.1307
2018-02-01,0.1828
2018-02-02,-5.4745
2018-02-05,-3.2819
2018-02-06,3.1936
2018-02-07,0.1934
2018-02-08,-2.8958
2018-02-09,0.0
2018-02-12,-0.5964
2018-02-13,1.0
2018-02-14,-2.1782
2018-02-15,0.2024
2018-02-16,-0.8081
2018-02-20,-2.444
2018-02-21,5.8455
2018-02-22,-3.9448
2018-02-23,3.4908
2018-02-26,2.9762
2018-02-27,1.5413999999999999
2018-02-28,-0.759
2018-03-01,5.3537
2018-03-02,8.892900000000001
2018-03-05,-4.0
2018-03-06,2.4306
2018-03-07,0.8475
2018-03-08,-1.5126
2018-03-09,0.6826
2018-03-12,7.9661
2018-03-13,-0.6279
2018-03-14,-1.4218
2018-03-15,3.2051
2018-03-16,9.937899999999999
2018-03-19,-3.1073
2018-03-20,-3.6443
2018-03-21,6.5053
2018-03-22,-0.7102
2018-03-23,-3.5765000000000002
2018-03-26,0.0
2018-03-27,-6.0831
2018-03-28,3.7915
2018-03-29,-0.9132
2018-04-02,-1.0753
2018-04-03,0.7764
2018-04-04,2.3112
2018-04-05,-2.5602
2018-04-06,-5.5641
2018-04-09,-1.964
2018-04-10,5.6761
2018-04-11,1.7378
2018-04-12,0.9317
2018-04-13,-0.3077
2018-04-16,-1.3889
2018-04-17,0.0
2018-04-18,-0.313
2018-04-19,1.7268
2018-04-20,-0.463
2018-04-23,-1.0853
2018-04-24,-1.0972
2018-04-25,-0.317
2018-04-26,2.5437
2018-04-27,0.6202
2018-04-30,-3.0817
2018-05-01,2.7027
2018-05-02,1.8576000000000001
2018-05-03,-4.5593
2018-05-04,2.707
2018-05-07,4.031
2018-05-08,0.2981
2018-05-09,0.0
2018-05-10,2.9718
2018-05-11,3.0303
2018-05-14,-4.4818
2018-05-15,0.2933
2018-05-16,1.1696
2018-05-17,0.0
2018-05-18,0.1445
2018-05-21,-0.5772
2018-05-22,-1.016
2018-05-23,-2.7859
2018-05-24,2.2624
2018-05-25,-1.1799
2018-05-29,0.4478
2018-05-30,-0.1486
2018-05-31,0.744
2018-06-01,0.5908
2018-06-04,-0.5874
2018-06-05,1.3294000000000001
2018-06-06,4.2274
2018-06-07,1.1189
2018-06-08,-0.1383
2018-06-11,0.4155
2018-06-12,6.3448
2018-06-13,5.0584
2018-06-14,0.4938
2018-06-15,0.3686
2018-06-18,-2.2032
2018-06-19,0.3755
2018-06-20,-1.3716
2018-06-21,-2.2756
2018-06-22,0.5821
2018-06-25,-2.7653
2018-06-26,-1.8519
2018-06-27,-2.5606
2018-06-28,0.2766
2018-06-29,-6.8966
2018-07-02,-2.5185
2018-07-03,-1.6717
2018-07-05,0.3091
2018-07-06,-1.3867
2018-07-09,0.0
2018-07-10,-0.3125
2018-07-11,2.1944
2018-07-12,1.0735999999999999
2018-07-13,-0.4552
2018-07-16,-5.4878
2018-07-17,0.3226
2018-07-18,0.8039
2018-07-19,2.5518
2018-07-20,-5.5988
2018-07-23,-0.4942
2018-07-24,-2.9801
2018-07-25,-1.7065000000000001
2018-07-26,-0.5208
2018-07-27,-4.014
2018-07-30,-0.9091
2018-07-31,1.8349
2018-08-01,0.5405
2018-08-02,-0.7168
2018-08-03,-2.1661
2018-08-06,0.1845
2018-08-07,2.0258
2018-08-08,6.4982
2018-08-09,6.4407
2018-08-10,-0.9554
2018-08-13,-2.5723000000000003
2018-08-14,3.6304
2018-08-15,-3.6624
2018-08-16,1.9835
2018-08-17,-2.7553
2018-08-20,0.8333
2018-08-21,1.157
2018-08-22,5.3922
2018-08-23,0.0
2018-08-24,-2.1705
2018-08-27,2.5357
2018-08-28,-1.5455999999999999
2018-08-29,1.8838
2018-08-30,0.3082
2018-08-31,3.6866
2018-09-04,0.0
2018-09-05,1.037
2018-09-06,-1.9062000000000001
2018-09-07,4.4843
2018-09-10,-2.1459
2018-09-11,-3.2164
2018-09-12,-0.3021
2018-09-13,-3.4848
2018-09-14,-2.6688
2018-09-17,-0.9677
2018-09-18,2.2801
2018-09-19,2.3885
2018-09-20,0.0
2018-09-21,0.311
2018-09-24,-0.155
2018-09-25,2.795
2018-09-26,4.6828
2018-09-27,0.5772
2018-09-28,-1.2912
2018-10-01,3.343
2018-10-02,-4.5007
2018-10-03,1.3255
2018-10-04,-5.0872
2018-10-05,-5.0536
2018-10-08,-0.9677
2018-10-09,1.4658
2018-10-10,-5.618
2018-10-11,3.4013999999999998
2018-10-12,0.0
2018-10-15,1.3158
2018-10-16,4.8701
2018-10-17,-1.3932
2018-10-18,-2.9827
2018-10-19,-0.1618
2018-10-22,-2.5932
2018-10-23,-2.8286
2018-10-24,-9.4178
2018-10-25,1.8904
2018-10-26,-2.0408
2018-10-29,-3.0303
2018-10-30,-5.0781
2018-10-31,2.0576
2018-11-01,3.8306
2018-11-02,1.7476
2018-11-05,-1.3359
2018-11-06,1.354
2018-11-07,3.2443
2018-11-08,4.6211
2018-11-09,-1.7668
2018-11-12,-4.8561
2018-11-13,0.0
2018-11-14,-4.7259
2018-11-15,5.9524
2018-11-16,-0.3745
2018-11-19,-1.5038
2018-11-20,-2.4809
2018-11-21,3.1311
2018-11-23,7.7799
2018-11-26,-0.5282
2018-11-27,-4.9558
2018-11-28,5.4004
2018-11-29,7.0671
2018-11-30,9.901
2018-12-03,-13.964
2018-12-04,-2.0942
2018-12-06,8.1996
2018-12-07,-4.1186
2018-12-10,-3.7801
2018-12-11,4.1071
