ticker,HOTF US Equity
2007-03-21,18.3333
2007-03-22,5.6338
2007-03-23,-2.575
2007-03-26,-2.8312
2007-03-28,-1.4085
2007-04-03,0.0
2007-04-04,7.1429
2007-04-05,0.0
2007-04-11,-13.3333
2007-04-12,0.0
2007-04-16,-3.0769
2007-04-17,-4.7619
2007-04-19,13.3333
2007-04-20,-4.4118
2007-04-24,4.6154
2007-04-26,-7.3529
2007-04-27,0.0
2007-04-30,0.0
2007-05-04,-1.5873
2007-05-08,-11.2903
2007-05-11,21.8182
2007-05-14,-11.9403
2007-05-15,5.0847
2007-05-16,12.9032
2007-05-17,-7.1429
2007-05-18,4.6154
2007-05-21,-11.7647
2007-05-22,-5.0
2007-05-23,5.2632
2007-05-24,-6.6667
2007-05-25,-7.1429
2007-05-29,3.8462
2007-05-30,0.0
2007-05-31,0.0
2007-06-01,1.8519
2007-06-04,-7.2727
2007-06-05,0.0
2007-06-07,17.647100000000002
2007-06-08,0.0
2007-06-11,-1.6667
2007-06-12,11.8644
2007-06-13,0.0
2007-06-19,-9.0909
2007-06-20,0.0
2007-06-21,-15.0
2007-06-25,17.647100000000002
2007-06-26,0.0
2007-06-28,1.6667
2007-06-29,6.5574
2007-07-02,0.0
2007-07-05,0.0
2007-07-06,0.0
2007-07-10,0.0
2007-07-11,7.6923
2007-07-12,-2.8571
2007-07-13,10.2941
2007-07-16,-8.0
2007-07-17,-5.7971
2007-07-19,0.0
2007-07-20,0.0
2007-07-26,-38.4615
2007-07-27,0.0
2007-07-30,5.0
2007-07-31,19.0476
2007-08-01,0.0
2007-08-03,-20.0
2007-08-07,0.0
2007-08-09,-7.5
2007-08-13,0.0
2007-08-14,0.0
2007-08-15,32.4324
2007-08-16,-8.1633
2007-08-17,11.1111
2007-08-20,-4.0
2007-09-04,-6.25
2007-09-05,-6.6667
2007-09-06,9.5238
2007-09-07,0.0
2007-09-10,-10.8696
2007-09-12,17.0732
2007-09-13,6.25
2007-09-14,-5.8824
2007-09-17,2.0833
2007-09-19,-2.0408
2007-09-20,-8.3333
2007-09-25,13.6364
2007-09-28,-12.0
2007-10-01,2.2727
2007-10-02,-8.8889
2007-10-03,-7.3171
2007-10-04,10.526299999999999
2007-10-08,-4.7619
2007-10-09,0.0
2007-10-10,0.0
2007-10-15,-12.5
2007-10-16,0.0
2007-10-19,0.0
2007-10-22,0.0
2007-10-31,0.0
2007-11-01,14.2857
2007-11-16,-25.0
2007-11-19,10.0
2007-11-20,-3.0303
2007-11-23,-3.125
2007-11-26,3.2258
2007-11-28,-6.25
2007-12-03,-16.6667
2007-12-04,20.0
2007-12-05,13.3333
2007-12-06,0.0
2007-12-10,-26.4706
2007-12-11,0.0
2007-12-17,20.0
2007-12-18,16.6667
2007-12-19,-28.5714
2007-12-28,-20.0
2007-12-31,35.0
2008-01-07,3.7037
2008-01-09,7.1429
2008-01-10,-16.6667
2008-01-11,8.0
2008-01-18,0.0
2008-01-22,0.0
2008-01-23,-15.0
2008-01-30,0.2179
2008-02-04,8.6957
2008-02-05,-20.0
2008-02-06,15.0
2008-02-07,4.3478
2008-02-08,-12.5
2008-02-11,-23.8095
2008-02-13,56.25
2008-02-27,0.0
2008-02-29,20.0
2008-03-03,26.6667
2008-03-04,5.2632
2008-03-06,2.5
2008-03-10,-2.439
2008-03-11,-2.5
2008-03-12,-2.5641
2008-03-13,-2.6316
2008-03-14,21.6216
2008-03-18,-11.1111
2008-03-19,-2.5
2008-03-20,-2.5641
2008-03-24,-10.526299999999999
2008-03-25,11.7647
2008-03-26,-42.1053
2008-03-27,36.3636
2008-03-28,-16.6667
2008-03-31,20.0
2008-04-01,-13.3333
2008-04-02,0.0
2008-04-03,15.3846
2008-04-04,10.0
2008-04-07,21.2121
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,2.5
2008-04-11,-2.439
2008-04-14,-15.0
2008-04-15,-2.9412000000000003
2008-04-16,-3.0303
2008-04-18,9.375
2008-04-21,14.2857
2008-04-22,-47.5
2008-04-23,42.8571
2008-04-24,0.0
2008-04-25,0.0
2008-04-28,-10.0
2008-04-29,7.4074
2008-04-30,-37.931
2008-05-01,0.0
2008-05-02,-16.6667
2008-05-06,-20.0
2008-05-07,0.0
2008-05-09,33.3333
2008-05-20,65.625
2008-05-21,-35.8491
2008-05-22,-11.7647
2008-05-28,46.6667
2008-05-29,4.5455
2008-05-30,-13.0435
2008-06-02,-15.0
2008-06-03,-11.7647
2008-06-04,0.0
2008-06-05,0.0
2008-06-06,-10.0
2008-06-10,11.1111
2008-06-13,20.0
2008-06-23,0.0
2008-06-26,-11.1111
2008-06-30,-31.25
2008-07-01,0.0
2008-07-02,9.0909
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,0.0
2008-07-10,-8.3333
2008-07-11,9.0909
2008-07-14,0.0
2008-07-16,50.0
2008-07-18,-33.3333
2008-07-22,50.0
2008-07-28,22.2222
2008-08-08,-40.9091
2008-08-19,0.0
2008-08-22,-15.3846
2008-08-26,-9.0909
2008-08-29,50.0
2008-09-02,-40.0
2008-09-04,0.0
2008-09-05,0.0
2008-09-09,0.0
2008-09-10,0.0
2008-09-15,-22.2222
2008-09-17,0.0
2008-09-30,114.2857
2008-10-01,6.6667
2008-10-03,-53.125
2008-10-06,0.0
2008-10-21,-6.6667
2008-10-28,0.0
2008-10-31,-14.2857
2008-11-14,-6.6667
2008-11-18,25.0
2008-11-28,0.0
2008-12-02,0.0
2008-12-03,0.0
2008-12-05,0.0
2008-12-08,28.5714
2008-12-09,0.0
2008-12-10,0.0
2008-12-12,-22.2222
2008-12-16,28.5714
2008-12-17,-11.1111
2008-12-18,100.0
2008-12-22,68.75
2008-12-24,-40.7407
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,0.0
2009-01-05,0.0
2009-01-08,0.0
2009-01-09,0.0
2009-01-13,-25.0
2009-01-14,-41.6667
2009-01-15,28.5714
2009-01-16,11.1111
2009-01-21,0.0
2009-01-22,40.0
2009-01-27,-50.0
2009-01-28,-14.2857
2009-01-30,0.0
2009-02-02,16.6667
2009-02-04,0.0
2009-02-06,0.0
2009-02-10,0.0
2009-02-11,0.0
2009-02-12,0.0
2009-02-13,0.0
2009-02-17,0.0
2009-02-18,0.0
2009-02-19,0.0
2009-02-20,-14.2857
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,-50.0
2009-02-27,-33.3333
2009-03-05,-50.0
2009-03-06,300.0
2009-03-09,0.0
2009-03-12,0.0
2009-03-13,0.0
2009-03-18,-25.0
2009-03-20,0.0
2009-04-03,-83.3333
2009-04-09,0.0
2009-04-16,400.0
2009-04-20,0.0
2009-05-19,-80.0
2009-06-05,0.0
2009-06-09,500.0
2009-06-30,-25.0
2009-07-09,33.3333
2009-07-13,-12.7083
2009-07-14,14.5585
2009-07-23,0.0
2009-07-30,-33.3333
2009-08-03,-25.0
2009-08-06,0.0
2009-08-10,0.0
2009-08-19,0.0
2009-08-28,0.0
2009-09-22,-33.3333
2009-09-23,0.0
2009-09-24,0.0
2009-09-25,0.0
2009-10-07,0.0
2009-10-22,100.0
2009-11-05,0.0
2009-11-11,0.0
2009-12-03,0.0
2009-12-04,0.0
2009-12-21,25.0
2009-12-22,24.0
2009-12-23,61.2903
2009-12-28,-18.0
2009-12-29,-2.439
2009-12-30,0.0
2009-12-31,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-02-05,-37.5
2010-02-09,0.0
2010-02-11,-20.0
2010-02-16,0.0
2010-03-01,-40.0
2010-03-05,66.6667
2010-03-08,0.0
2010-03-10,5.0
2010-03-11,26.1905
2010-03-29,-24.5283
2010-03-30,0.0
2010-03-31,0.0
2010-04-08,-25.0
2010-04-19,0.0
2010-04-27,0.0
2010-04-28,0.0
2010-05-04,0.0
2010-05-06,0.0
2010-05-07,0.0
2010-05-10,0.0
2010-05-11,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-17,-16.6667
2010-05-21,0.0
2010-05-27,-11.0
2010-06-04,3.3708
2010-06-10,-21.7391
2010-06-15,0.0
2010-06-18,-22.2222
2010-06-21,0.0
2010-07-13,-42.8571
2010-07-14,-25.0
2010-07-15,-33.3333
2010-07-16,0.0
2010-07-19,0.0
2010-07-21,-56.25
2010-07-26,-57.1429
2010-07-28,6833.3333
2010-08-09,-98.0769
2010-08-24,25.0
2010-08-30,1500.0
2010-09-01,-20.0
2010-09-07,0.0
2010-09-13,-25.0
2010-10-04,0.0
2010-10-19,-50.0
2010-10-20,0.0
2010-10-27,-66.6667
2010-12-08,-37.5
2010-12-15,40.0
2010-12-28,0.0
2010-12-29,0.0
2011-01-28,28.5714
2011-02-07,0.0
2011-02-08,0.0
2011-02-10,344.4444
2011-02-11,-20.0
2011-02-17,0.0
2011-02-18,-25.0
2011-03-17,166.6667
2011-03-22,12.5
2011-03-24,-11.1111
2011-04-19,-25.0
2011-04-25,-16.6667
2011-04-27,-40.0
2011-04-29,0.0
2011-05-04,300.0
2011-06-02,0.0
2011-07-19,-16.6667
2011-07-29,40.0
2011-08-03,0.0
2011-08-08,-28.5714
2011-08-18,20.0
2011-08-24,16.6667
2011-08-29,-28.5714
2011-08-30,35.0
2011-09-01,0.0
2011-09-02,0.0
2011-09-08,-25.9259
2011-09-19,-10.0
2011-09-20,55.5556
2011-09-21,-35.7143
2011-09-29,55.5556
2011-10-17,-14.2857
2011-10-18,0.0
2011-11-16,12.5
2011-11-23,-25.9259
2011-11-25,0.0
2011-12-23,0.0
2012-01-03,0.0
2012-01-04,30.0
2012-01-06,-23.0769
2012-01-12,-40.0
2012-01-13,66.6667
2012-01-18,30.0
2012-03-07,-38.4615
2012-03-08,62.5
2012-03-21,46.1538
2012-03-22,-31.5789
2012-03-23,46.1538
2012-03-30,0.0
2012-05-14,0.0
2012-05-31,-47.3684
2012-06-07,50.0
2012-06-14,-46.6667
2012-06-15,0.0
2012-06-18,87.5
2012-07-18,-58.75
2012-07-19,13.1313
2012-07-31,-28.5714
2012-08-02,10.0
2012-08-29,0.0
2012-08-30,0.0
2012-11-15,-18.1818
2012-12-14,0.0
2012-12-18,0.0
2013-01-18,0.0
2013-01-29,-11.1111
2013-03-07,-70.3125
2013-03-11,0.0
2013-03-14,-15.7895
2013-04-10,-37.5
2013-06-18,860.0
2013-07-26,-35.4167
2013-07-29,106.4516
2013-07-30,0.0
2013-07-31,12.5
2013-08-01,11.1111
2013-08-05,0.0
2013-08-06,156.4103
2013-08-07,-25.0
2013-08-12,33.3333
2013-08-13,-25.0
2013-08-21,100.0
2013-08-26,-33.3333
2013-08-27,-30.0
2013-08-28,0.0
2013-08-29,0.0
2013-08-30,0.0
2013-09-04,42.8571
2013-09-05,0.0
2013-09-06,-5.0
2013-09-09,0.0
2013-09-12,5.2632
2013-09-17,-2.0
2013-09-19,2.0408
2013-09-23,20.0
2013-09-24,-0.8333
2013-09-26,-3.3613
2013-09-30,17.3913
2013-10-01,7.4074
2013-10-02,0.0
2013-10-03,3.4483
2013-10-08,6.6667
2013-10-10,3.125
2013-10-15,-3.0303
2013-10-17,0.625
2013-10-18,-3.7267
2013-10-22,0.0
2013-10-23,-3.2258
2013-10-24,0.0
2013-10-25,0.0
2013-10-29,-2.6667
2013-10-30,-4.1096
2013-10-31,0.0
2013-11-01,0.0
2013-11-04,-1.4285999999999999
2013-11-05,1.4493
2013-11-06,0.0
2013-11-08,10.7143
2013-11-13,-6.4516
2013-11-15,0.0
2013-11-18,20.0
2013-11-19,-5.1724
2013-11-20,0.0
2013-11-22,0.0
2013-11-25,0.6061
2013-11-27,-0.6024
2013-11-29,0.0
2013-12-02,-6.0606
2013-12-03,-4.5161
2013-12-04,-2.7027
2013-12-05,-1.3889
2013-12-09,2.1127
2013-12-12,0.0
2013-12-13,3.4483
2013-12-16,0.0
2013-12-17,6.6667
2013-12-18,-6.25
2013-12-19,0.0
2013-12-26,6.6667
2013-12-27,-6.25
2013-12-31,-2.0
2014-01-02,0.0
2014-01-03,-1.3605
2014-01-06,-3.4483
2014-01-07,3.5714
2014-01-08,0.0
2014-01-09,0.0
2014-01-10,-3.4483
2014-01-13,3.5714
2014-01-14,-3.4483
2014-01-16,0.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,3.5714
2014-01-23,3.4483
2014-01-24,-3.3333
2014-01-27,-20.0
2014-01-28,20.6897
2014-01-31,0.0
2014-02-03,-7.8571
2014-02-10,-3.1008
2014-02-14,4.0
2014-02-18,7.6923
2014-02-19,-5.7143
2014-02-20,2.2727
2014-02-21,-3.7037
2014-02-26,-1.5385
2014-02-27,5.4688
2014-03-03,-2.2222
2014-03-04,-3.7879
2014-03-05,10.2362
2014-03-06,3.5714
2014-03-10,-3.4483
2014-03-11,2.8571
2014-03-12,0.6944
2014-03-13,0.0
2014-03-14,-4.1379
2014-03-17,-4.3165
2014-03-18,12.782
2014-03-19,-3.3333
2014-03-20,-3.4483
2014-03-21,-5.7143
2014-03-24,-1.5152
2014-03-25,0.0
2014-03-26,0.0
2014-03-27,7.6923
2014-03-28,0.0
2014-03-31,-17.8571
2014-04-01,21.7391
2014-04-02,-0.7143
2014-04-03,-0.7194
2014-04-07,0.7246
2014-04-08,0.0
2014-04-11,7.1942
2014-04-14,-6.0403
2014-04-16,0.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,0.0
2014-04-29,0.0
2014-04-30,-14.2857
2014-05-14,0.0
2014-05-16,0.0
2014-05-21,0.0
2014-05-22,8.3333
2014-05-23,7.6923
2014-05-27,-14.2857
2014-05-30,0.8333
2014-06-05,15.7025
2014-06-06,-10.7143
2014-06-09,0.0
2014-06-10,-8.0
2014-06-11,8.6957
2014-06-12,0.0
2014-06-13,-8.0
2014-06-16,-0.8696
2014-06-17,-3.5088
2014-06-23,2.7273
2014-06-27,1.7699
2014-07-15,-47.8261
2014-07-16,8.3333
2014-07-17,-30.7692
2014-07-18,-11.1111
2014-07-22,-32.5
2014-07-23,18.5185
2014-07-24,-34.375
2014-07-25,-4.7619
2014-07-28,0.0
2014-07-30,15.0
2014-07-31,0.0
2014-08-04,-13.0435
2014-08-08,5.0
2014-08-12,-9.5238
2014-08-13,-10.526299999999999
2014-08-14,-5.8824
2014-08-27,143.75
2014-09-03,0.0
2014-09-08,-48.7179
2014-09-09,-10.0
2014-09-22,-11.1111
2014-09-30,31.25
2014-10-13,-4.7619
2014-10-21,-25.0
2014-10-27,106.6667
2014-11-06,-6.4516
2014-11-10,-20.6897
2014-11-11,0.0
2014-11-12,26.087
2014-11-26,0.0
2014-12-01,0.0
2014-12-04,-20.6897
2014-12-05,0.0
2014-12-08,30.4348
2014-12-12,-30.0
2014-12-15,0.0
2014-12-16,38.0952
2014-12-19,-27.5862
2014-12-22,0.0
2014-12-23,19.0476
2014-12-29,-20.0
2014-12-30,0.0
2015-01-07,0.0
2015-01-08,-25.0
2015-01-09,0.0
2015-01-12,-6.6667
2015-01-13,7.1429
2015-01-14,6.6667
2015-01-15,0.0
2015-01-16,-6.25
2015-01-20,0.0
2015-01-22,20.0
2015-01-28,-16.6667
2015-02-02,0.0
2015-02-11,0.0
2015-02-19,13.3333
2015-02-24,-11.7647
2015-02-26,0.0
2015-03-02,13.3333
2015-03-05,-11.7647
2015-03-10,0.0
2015-04-06,0.0
2015-05-01,0.0
2015-05-05,-33.3333
2015-07-09,0.0
2015-07-31,0.0
2015-08-24,0.0
2015-08-26,0.0
2015-08-27,-10.0
2015-09-03,0.0
2015-09-15,0.0
2015-10-30,0.0
2015-11-06,0.0
2015-11-17,0.0
2015-11-19,0.0
2016-01-05,0.0
2016-02-01,0.0
2016-02-16,0.0
2016-03-10,0.0
2016-04-14,0.0
2016-08-02,0.0
2016-09-12,-1.1111
2016-09-14,-10.1124
2016-09-19,0.0
2016-09-20,0.0
2016-09-26,0.0
2016-10-10,0.0
2017-01-20,-12.5
2017-01-26,-28.5714
2017-03-24,40.0
2017-03-27,0.0
2017-04-17,0.0
2017-07-07,0.0
2017-08-10,-28.5714
2017-08-22,0.0
2017-09-06,0.0
2017-10-12,0.0
2017-10-16,0.0
2017-11-08,0.0
2017-11-15,0.0
2017-11-21,0.0
2017-12-28,20.0
2018-01-02,-16.6667
2018-01-04,0.0
2018-01-09,20.0
2018-01-23,16.6667
2018-01-30,0.0
2018-01-31,0.0
2018-02-02,-28.5714
2018-02-05,0.0
2018-02-12,0.0
2018-02-23,0.0
2018-03-01,0.0
2018-03-14,0.0
2018-03-16,20.0
2018-03-20,-58.3333
2018-06-19,20.0
2018-08-08,-16.6667
2018-08-10,0.0
2018-08-28,0.0
2018-10-18,20.0
2018-11-06,0.0
2018-12-18,-8.3333
2019-08-06,-9.0909
2019-08-08,0.0
2019-09-06,-16.0
2019-09-25,0.0
2019-10-15,-4.7619
2019-10-16,0.0
2019-10-17,-25.0
2019-10-25,0.0
2019-12-02,-20.0
2019-12-04,25.0
2020-01-07,-20.0
2020-01-13,0.0
2020-02-03,0.0
2020-04-02,316.6667
2020-04-03,0.0
2020-04-07,130.0
2020-04-09,-65.2174
2020-04-14,-25.0
2020-04-17,-33.3333
2020-05-01,0.0
2020-05-20,75.0
2020-05-27,0.0
2020-06-01,-42.8571
2020-06-11,75.0
2020-06-17,0.0
2020-06-22,0.0
2020-06-26,-42.8571
2020-06-29,0.0
2020-07-06,0.0
2020-07-30,0.0
2020-07-31,32.5
