ticker,TRTC US Equity
2012-12-24,4.4444
2012-12-26,-1.0904
2012-12-27,-3.1998
2012-12-28,5.1111
2012-12-31,1.4799
2013-01-02,-3.125
2013-01-03,-0.8602
2013-01-04,-4.5553
2013-01-07,5.6818
2013-01-08,-3.2258
2013-01-09,7.5556
2013-01-10,0.0
2013-01-11,8.4711
2013-01-14,-1.7143000000000002
2013-01-15,-11.1676
2013-01-16,-1.8271
2013-01-17,-6.6667
2013-01-18,-0.2381
2013-01-22,12.1718
2013-01-23,-4.2553
2013-01-24,4.4444
2013-01-25,0.0
2013-01-28,2.1277
2013-01-29,-1.0026
2013-01-30,0.3814
2013-01-31,11.1111
2013-02-01,9.434
2013-02-04,-0.5172
2013-02-05,-0.3466
2013-02-06,6.087
2013-02-07,-0.9016
2013-02-08,-0.7444
2013-02-11,-6.6667
2013-02-12,-10.7143
2013-02-13,-11.0
2013-02-14,-30.3792
2013-02-15,-16.401
2013-02-19,4.0541
2013-02-20,-3.525
2013-02-21,3.8462
2013-02-22,3.7037
2013-02-25,-10.7143
2013-02-26,-2.0
2013-02-27,-10.2041
2013-02-28,4.5455
2013-03-01,6.5217
2013-03-04,-6.1224
2013-03-05,-8.6957
2013-03-06,-7.1429
2013-03-07,4.8718
2013-03-08,-2.2005
2013-03-11,-2.5
2013-03-12,-0.8654
2013-03-13,7.3392
2013-03-14,1.2048
2013-03-15,4.7619
2013-03-18,0.0
2013-03-19,-11.3636
2013-03-20,0.0
2013-03-21,2.5641
2013-03-22,-5.0
2013-03-25,10.526299999999999
2013-03-26,-4.7619
2013-03-27,-17.5
2013-03-28,12.1212
2013-04-01,2.7027
2013-04-02,11.776299999999999
2013-04-03,-8.1813
2013-04-04,-7.5962
2013-04-05,5.4457
2013-04-08,-10.4605
2013-04-09,5.8046
2013-04-10,2.7778
2013-04-11,-2.7027
2013-04-12,0.0
2013-04-15,-2.7778
2013-04-16,2.2857
2013-04-17,0.5587
2013-04-18,0.0
2013-04-19,3.7847
2013-04-22,-8.9997
2013-04-23,5.8824
2013-04-24,-5.5556
2013-04-25,5.2941
2013-04-26,-7.8212
2013-04-29,-3.0303
2013-04-30,-3.125
2013-05-01,9.0323
2013-05-02,-5.3254
2013-05-03,1.4453
2013-05-06,2.7724
2013-05-07,-5.8824
2013-05-08,0.7166
2013-05-09,-8.3004
2013-05-10,8.8793
2013-05-13,-10.6888
2013-05-14,-29.078
2013-05-15,-7.875
2013-05-16,13.9756
2013-05-17,-0.9524
2013-05-20,-3.8462
2013-05-21,-4.0
2013-05-22,-5.2083
2013-05-23,9.8901
2013-05-24,-3.0
2013-05-28,-1.3531
2013-05-29,-0.7185
2013-05-30,-3.1579
2013-05-31,0.0
2013-06-03,16.8478
2013-06-04,16.2791
2013-06-05,-4.0
2013-06-06,4.1667
2013-06-07,-7.2
2013-06-10,-0.5927
2013-06-11,-4.607
2013-06-12,-2.7273
2013-06-13,7.4766
2013-06-14,0.0
2013-06-17,0.8696
2013-06-18,-3.8792999999999997
2013-06-19,2.2422
2013-06-20,-0.8772
2013-06-21,0.4425
2013-06-24,-3.9648
2013-06-25,-0.6307
2013-06-26,1.558
2013-06-27,0.0
2013-06-28,-4.5455
2013-07-01,-5.7143
2013-07-02,1.0101
2013-07-03,8.5
2013-07-05,10.5991
2013-07-08,-2.5
2013-07-09,-14.5299
2013-07-10,-5.0
2013-07-11,3.6842
2013-07-12,0.0
2013-07-15,7.6142
2013-07-16,-5.6604
2013-07-17,-2.8125
2013-07-18,-4.8232
2013-07-19,-2.7027
2013-07-22,-2.2222
2013-07-23,-2.8409
2013-07-24,-6.4327
2013-07-25,-7.5
2013-07-26,1.3514
2013-07-29,-6.6667
2013-07-30,1.4285999999999999
2013-07-31,-7.0423
2013-08-01,13.6364
2013-08-02,-8.0
2013-08-05,-5.7971
2013-08-06,-4.6154
2013-08-07,-4.0323
2013-08-08,-0.8403
2013-08-09,18.6441
2013-08-12,-1.4285999999999999
2013-08-13,1.4493
2013-08-14,-7.1429
2013-08-15,4.6154
2013-08-16,-10.2941
2013-08-19,6.25
2013-08-20,8.0039
2013-08-21,12.857099999999999
2013-08-22,1.2658
2013-08-23,17.1094
2013-08-26,14.9433
2013-08-27,29.0772
2013-08-28,7.9137
2013-08-29,-18.6667
2013-08-30,5.7377
2013-09-03,3.0039
2013-09-04,-15.7103
2013-09-05,-7.5893
2013-09-06,6.2802
2013-09-09,8.6364
2013-09-10,-0.4184
2013-09-11,-7.563
2013-09-12,-4.5455
2013-09-13,4.7619
2013-09-16,7.2727
2013-09-17,-7.3623
2013-09-18,-3.9451
2013-09-19,4.7619
2013-09-20,2.2727
2013-09-23,-6.6667
2013-09-24,-3.8095
2013-09-25,-1.9802
2013-09-26,-9.0909
2013-09-27,-8.8889
2013-09-30,-2.439
2013-10-01,-7.5
2013-10-02,-5.4054
2013-10-03,0.0
2013-10-04,6.4286
2013-10-07,3.3557
2013-10-08,9.0909
2013-10-09,0.0
2013-10-10,-4.7619
2013-10-11,-3.125
2013-10-14,-14.8387
2013-10-15,-2.8409
2013-10-16,1.3645
2013-10-17,2.8846
2013-10-18,12.1495
2013-10-21,-6.6667
2013-10-22,3.5714
2013-10-23,-3.4483
2013-10-24,-2.8571
2013-10-25,-1.9301
2013-10-28,-2.5305
2013-10-29,3.8462
2013-10-30,-2.4074
2013-10-31,-1.3283
2013-11-01,-2.7885
2013-11-04,2.8684
2013-11-05,-6.1538
2013-11-06,4.918
2013-11-07,-3.125
2013-11-08,1.6129
2013-11-11,14.2857
2013-11-12,-9.2014
2013-11-13,0.956
2013-11-14,-1.5152
2013-11-15,12.3077
2013-11-18,-6.1644
2013-11-19,24.0876
2013-11-20,-17.647100000000002
2013-11-21,-3.5714
2013-11-22,3.7037
2013-11-25,0.0
2013-11-26,-1.4285999999999999
2013-11-27,0.0
2013-11-29,-0.7246
2013-12-02,5.1095
2013-12-03,25.0
2013-12-04,-3.3333
2013-12-05,-1.1494
2013-12-06,2.1802
2013-12-09,-4.2674
2013-12-10,-1.9316
2013-12-11,-1.8182
2013-12-12,2.4691
2013-12-13,4.8193
2013-12-16,12.6437
2013-12-17,14.2857
2013-12-18,8.9286
2013-12-19,-5.7377
2013-12-20,-2.1739
2013-12-23,-6.2222
2013-12-24,-1.8957000000000002
2013-12-26,6.2802
2013-12-27,-4.5455
2013-12-30,14.2857
2013-12-31,12.5
2014-01-02,18.5185
2014-01-03,-6.25
2014-01-06,22.6667
2014-01-07,29.144
2014-01-08,55.7601
2014-01-09,-29.7535
2014-01-10,12.6923
2014-01-13,24.5734
2014-01-14,-12.1575
2014-01-15,-4.8733
2014-01-16,-10.1639
2014-01-17,4.0146
2014-01-21,13.6842
2014-01-22,-7.0988
2014-01-23,6.3123000000000005
2014-01-24,17.5
2014-01-27,28.0253
2014-01-28,-9.8416
2014-01-29,3.6866
2014-01-30,1.5556
2014-01-31,-5.2516
2014-02-03,-7.6212
2014-02-04,35.4063
2014-02-05,5.3658
2014-02-06,5.1363
2014-02-07,-9.0
2014-02-10,-7.0856
2014-02-11,-15.2396
2014-02-12,3.4884
2014-02-13,5.323
2014-02-14,16.1755
2014-02-18,7.438
2014-02-19,-2.5641
2014-02-20,-6.6667
2014-02-21,-6.9549
2014-02-24,4.5202
2014-02-25,-6.8374
2014-02-26,5.8091
2014-02-27,0.9559
2014-02-28,0.9954
2014-03-03,-3.8462
2014-03-04,-0.8
2014-03-05,0.0
2014-03-06,13.104800000000001
2014-03-07,24.2424
2014-03-10,20.1578
2014-03-11,40.8955
2014-03-12,18.6441
2014-03-13,-11.4286
2014-03-14,-7.2581
2014-03-17,6.087
2014-03-18,-8.1967
2014-03-19,-6.25
2014-03-20,-7.1429
2014-03-21,-10.2564
2014-03-24,18.8571
2014-03-25,-0.9615
2014-03-26,-6.8932
2014-03-27,10.5318
2014-03-28,7.5472
2014-03-31,0.0
2014-04-01,-8.7719
2014-04-02,-4.0865
2014-04-03,-8.7719
2014-04-04,-1.0989
2014-04-07,-11.6667
2014-04-08,16.478
2014-04-09,-5.1836
2014-04-10,-16.7995
2014-04-11,-8.282
2014-04-14,-1.791
2014-04-15,-4.2553
2014-04-16,13.4921
2014-04-17,5.5245
2014-04-21,-4.9039
2014-04-22,-2.1603
2014-04-23,-5.5556
2014-04-24,-4.2232
2014-04-25,-1.1024
2014-04-28,-3.0255
2014-04-29,-12.4282
2014-04-30,2.1915
2014-05-01,-3.6468
2014-05-02,11.5925
2014-05-05,0.6826
2014-05-06,-8.5593
2014-05-07,-7.1131
2014-05-08,-6.1736
2014-05-09,-13.2261
2014-05-12,19.852899999999998
2014-05-13,0.2045
2014-05-14,4.1071
2014-05-15,-1.9848
2014-05-16,-11.0
2014-05-19,3.3708
2014-05-20,-13.0435
2014-05-21,-10.0
2014-05-22,-1.6667
2014-05-23,0.2825
2014-05-27,32.3944
2014-05-28,8.5106
2014-05-29,-7.8431
2014-05-30,18.0851
2014-06-02,17.9955
2014-06-03,0.0191
2014-06-04,14.0458
2014-06-05,-8.7015
2014-06-06,-26.0264
2014-06-09,-15.56
2014-06-10,15.0235
2014-06-11,0.2041
2014-06-12,5.9063
2014-06-13,-4.2308
2014-06-16,-4.8193
2014-06-17,31.8565
2014-06-18,-5.6
2014-06-19,-10.5085
2014-06-20,-10.6061
2014-06-23,2.1186
2014-06-24,-1.4523
2014-06-25,7.3684
2014-06-26,-0.9804
2014-06-27,-0.7921
2014-06-30,0.7984
2014-07-01,0.9901
2014-07-02,3.7255000000000003
2014-07-03,3.9698
2014-07-07,7.25
2014-07-08,-11.8457
2014-07-09,1.7308
2014-07-10,0.1654
2014-07-11,-2.996
2014-07-14,-1.751
2014-07-15,-4.9505
2014-07-16,0.0
2014-07-17,-4.0625
2014-07-18,-4.6688
2014-07-21,-4.1002
2014-07-22,-3.5629
2014-07-23,4.141
2014-07-24,-2.3208
2014-07-25,-1.937
2014-07-28,-3.4568
2014-07-29,-0.2558
2014-07-30,2.5321
2014-07-31,0.0313
2014-08-01,-1.0
2014-08-04,-0.5997
2014-08-05,-10.5748
2014-08-06,-4.8295
2014-08-07,8.0597
2014-08-08,6.3536
2014-08-11,-7.013
2014-08-12,3.352
2014-08-13,-7.2635
2014-08-14,-0.9107
2014-08-15,1.4706000000000001
2014-08-18,0.8696
2014-08-19,5.2083
2014-08-20,13.0761
2014-08-21,-5.7971
2014-08-22,4.6154
2014-08-25,-2.5735
2014-08-26,-4.4025
2014-08-27,-1.3158
2014-08-28,-8.0
2014-08-29,1.4493
2014-09-02,-1.4285999999999999
2014-09-03,-2.1739
2014-09-04,-2.2222
2014-09-05,1.5152
2014-09-08,-4.4776
2014-09-09,0.3125
2014-09-10,-6.5421
2014-09-11,-6.6667
2014-09-12,-0.6473
2014-09-15,-10.1326
2014-09-16,-4.55
2014-09-17,5.9717
2014-09-18,-3.5096
2014-09-19,-8.1967
2014-09-22,-1.7856999999999998
2014-09-23,-0.1705
2014-09-24,0.1707
2014-09-25,15.681799999999999
2014-09-26,26.056
2014-09-29,15.3322
2014-09-30,-1.6554
2014-10-01,-3.8131
2014-10-02,0.0
2014-10-03,2.5714
2014-10-06,-5.2925
2014-10-07,-9.4118
2014-10-08,-1.9481000000000002
2014-10-09,4.1805
2014-10-10,-1.5097
2014-10-13,-9.9637
2014-10-14,-3.2258
2014-10-15,-3.6574
2014-10-16,-5.8145
2014-10-17,14.2857
2014-10-20,24.5982
2014-10-21,-5.5536
2014-10-22,8.2511
2014-10-23,2.1903
2014-10-24,-0.6859
2014-10-27,-2.2099
2014-10-28,2.1186
2014-10-29,0.5533
2014-10-30,0.1376
2014-10-31,12.6374
2014-11-03,20.7317
2014-11-04,-4.0404
2014-11-05,-15.3684
2014-11-06,-5.4726
2014-11-07,0.0
2014-11-10,5.5263
2014-11-11,-10.2244
2014-11-12,0.5556
2014-11-13,-1.3812
2014-11-14,-0.4202
2014-11-17,1.2307
2014-11-18,-1.9104
2014-11-19,1.4163999999999999
2014-11-20,0.2793
2014-11-21,-4.039
2014-11-24,-0.4354
2014-11-25,0.4373
2014-11-26,-7.0755
2014-11-28,7.7704
2014-12-01,-1.4493
2014-12-02,2.9412000000000003
2014-12-03,-6.0
2014-12-04,1.9757
2014-12-05,-1.6393
2014-12-08,0.0
2014-12-09,-4.5455
2014-12-10,-6.0317
2014-12-11,-6.9257
2014-12-12,1.588
2014-12-15,-5.7392
2014-12-16,-0.308
2014-12-17,6.8441
2014-12-18,9.6085
2014-12-19,-3.6526
2014-12-22,-2.9486
2014-12-23,-6.5972
2014-12-24,-2.6022
2014-12-26,0.3817
2014-12-29,-3.0418
2014-12-30,-1.1764999999999999
2014-12-31,0.3968
2015-01-02,13.7105
2015-01-05,0.4562
2015-01-06,-5.1903
2015-01-07,-3.3987
2015-01-08,0.1181
2015-01-09,0.0
2015-01-12,-1.5093999999999999
2015-01-13,0.3113
2015-01-14,-0.6923
2015-01-15,-1.9231
2015-01-16,-1.25
2015-01-20,-3.6982
2015-01-21,-3.9175
2015-01-22,-0.8584
2015-01-23,0.1353
2015-01-26,1.1618
2015-01-27,2.3504
2015-01-28,12.9436
2015-01-29,-0.9242
2015-01-30,0.0
2015-02-02,0.5597
2015-02-03,-1.2987
2015-02-04,-4.5113
2015-02-05,-5.315
2015-02-06,-3.5343
2015-02-09,2.5862
2015-02-10,4.5431
2015-02-11,-0.3266
2015-02-12,-9.2742
2015-02-13,1.8889
2015-02-17,-5.0436
2015-02-18,5.656
2015-02-19,-2.1739
2015-02-20,-1.9444
2015-02-23,1.0765
2015-02-24,0.8969
2015-02-25,1.7778
2015-02-26,-1.7467000000000001
2015-02-27,-1.1111
2015-03-02,3.3708
2015-03-03,-10.8696
2015-03-04,-2.439
2015-03-05,-5.5
2015-03-06,-2.1164
2015-03-09,0.2703
2015-03-10,6.1995000000000005
2015-03-11,-10.9772
2015-03-12,3.2074
2015-03-13,-3.0387
2015-03-16,4.8433
2015-03-17,-2.1739
2015-03-18,0.0
2015-03-19,-4.7222
2015-03-20,7.2886
2015-03-23,-3.8043
2015-03-24,7.3446
2015-03-25,-1.8420999999999998
2015-03-26,13.1367
2015-03-27,17.0616
2015-03-30,-19.0283
2015-03-31,-3.9063
2015-04-01,2.2439
2015-04-02,-0.2545
2015-04-06,5.102
2015-04-07,-2.1845
2015-04-08,1.6749
2015-04-09,0.7932
2015-04-10,-0.2421
2015-04-13,2.4272
2015-04-14,-0.7109
2015-04-15,-3.1026
2015-04-16,2.4631
2015-04-17,-4.0865
2015-04-20,-2.7569
2015-04-21,-2.0619
2015-04-22,-1.5789
2015-04-23,-9.0909
2015-04-24,-3.5294
2015-04-27,14.3293
2015-04-28,6.6667
2015-04-29,-7.0
2015-04-30,2.1505
2015-05-01,0.0
2015-05-04,-1.3158
2015-05-05,0.8
2015-05-06,-0.7937
2015-05-07,0.5333
2015-05-08,-0.5305
2015-05-11,-3.0333
2015-05-12,-2.0969
2015-05-13,0.2107
2015-05-14,1.4716
2015-05-15,2.2099
2015-05-18,-5.4054
2015-05-19,0.0
2015-05-20,-2.2857
2015-05-21,-4.788
2015-05-22,-3.263
2015-05-26,1.5873
2015-05-27,-1.25
2015-05-28,-6.7642
2015-05-29,-3.8608000000000002
2015-06-01,-1.6328
2015-06-02,4.8004
2015-06-03,2.7397
2015-06-04,-6.6667
2015-06-05,-1.875
2015-06-08,-1.0919
2015-06-09,-9.3836
2015-06-10,-9.8477
2015-06-11,5.4054
2015-06-12,23.0769
2015-06-15,-7.0313
2015-06-16,-4.3884
2015-06-17,5.4688
2015-06-18,-3.4722
2015-06-19,5.1319
2015-06-22,-4.4252
2015-06-23,3.1026
2015-06-24,-2.2222
2015-06-25,-2.2727
2015-06-26,5.814
2015-06-29,-4.7619
2015-06-30,0.0
2015-07-01,-3.0769
2015-07-02,3.1746
2015-07-06,-4.6154
2015-07-07,2.4194
2015-07-08,-10.2362
2015-07-09,-7.8947
2015-07-10,1.9643000000000002
2015-07-13,2.16
2015-07-14,-0.8571
2015-07-15,-7.781
2015-07-16,-3.0
2015-07-17,-3.0928
2015-07-20,-9.5745
2015-07-21,-1.6176
2015-07-22,18.3857
2015-07-23,10.101
2015-07-24,0.0
2015-07-27,1.8349
2015-07-28,28.8288
2015-07-29,24.3881
2015-07-30,-3.8651
2015-07-31,-1.7544
2015-08-03,-10.119
2015-08-04,-16.1424
2015-08-05,3.0602
2015-08-06,1.5326
2015-08-07,3.3962
2015-08-10,-12.4088
2015-08-11,8.3333
2015-08-12,11.538499999999999
2015-08-13,-11.0345
2015-08-14,-6.9767
2015-08-17,3.9583
2015-08-18,-7.014
2015-08-19,12.069
2015-08-20,1.8269
2015-08-21,-4.0604
2015-08-24,-7.3327
2015-08-25,3.983
2015-08-26,-0.8172
2015-08-27,7.1061
2015-08-28,7.6923
2015-08-31,-2.8571
2015-09-01,-2.7114000000000003
2015-09-02,3.5427
2015-09-03,7.2993
2015-09-04,-10.8844
2015-09-08,-8.3969
2015-09-09,-5.0
2015-09-10,-4.386
2015-09-11,-3.8991
2015-09-14,0.2387
2015-09-15,6.9643
2015-09-16,4.6188
2015-09-17,-8.0851
2015-09-18,0.9259
2015-09-21,-0.9174
2015-09-22,-0.463
2015-09-23,0.2907
2015-09-24,2.9565
2015-09-25,0.0
2015-09-28,-3.1532
2015-09-29,-2.3256
2015-09-30,-4.7619
2015-10-01,-3.0
2015-10-02,6.8943
2015-10-05,-7.4141
2015-10-06,5.2083
2015-10-07,-1.9802
2015-10-08,-3.0303
2015-10-09,-3.125
2015-10-12,-3.9651
2015-10-13,-4.8286
2015-10-14,1.1764999999999999
2015-10-15,9.3023
2015-10-16,9.5745
2015-10-19,-2.9126
2015-10-20,5.625
2015-10-21,3.6686
2015-10-22,-0.1712
2015-10-23,1.5436999999999999
2015-10-26,3.491
2015-10-27,-1.6322
2015-10-28,-7.9646
2015-10-29,-0.9615
2015-10-30,-0.9709
2015-11-02,5.8824
2015-11-03,20.4861
2015-11-04,-0.0961
2015-11-05,1.5385
2015-11-06,7.5758
2015-11-09,-8.4507
2015-11-10,-14.6154
2015-11-11,-6.3063
2015-11-12,0.0
2015-11-13,4.8077
2015-11-16,5.9633
2015-11-17,-7.3593
2015-11-18,-0.8178
2015-11-19,1.2955999999999999
2015-11-20,-10.2326
2015-11-23,5.6995000000000005
2015-11-24,-0.9804
2015-11-25,2.4752
2015-11-27,1.4493
2015-11-30,7.619
2015-12-01,1.7699
2015-12-02,-0.8696
2015-12-03,-5.8114
2015-12-04,-4.0745
2015-12-07,-0.4854
2015-12-08,-5.3659
2015-12-09,-9.0851
2015-12-10,1.1339
2015-12-11,-0.2102
2015-12-14,3.9326
2015-12-15,-0.9459
2015-12-16,-2.8649
2015-12-17,-2.809
2015-12-18,1.3006
2015-12-21,3.8516
2015-12-22,0.0
2015-12-23,1.9231
2015-12-24,2.965
2015-12-28,-2.6178
2015-12-29,1.0753
2015-12-30,-1.5957
2015-12-31,0.5405
2016-01-04,-0.7392
2016-01-05,1.2864
2016-01-06,2.4733
2016-01-07,-4.501
2016-01-08,-1.776
2016-01-11,-1.1127
2016-01-12,23.0661
2016-01-13,62.7429
2016-01-14,-21.3483
2016-01-15,-0.7143
2016-01-19,14.3885
2016-01-20,7.5472
2016-01-21,-12.2807
2016-01-22,-3.3333
2016-01-25,-3.5345
2016-01-26,-12.0643
2016-01-27,1.626
2016-01-28,0.25
2016-01-29,6.1347
2016-02-01,3.7594
2016-02-02,6.5217
2016-02-03,-2.7211
2016-02-04,-3.4965
2016-02-05,0.7246
2016-02-08,-4.5863
2016-02-09,-3.4873
2016-02-10,-2.3438
2016-02-11,-0.3
2016-02-12,8.5757
2016-02-16,6.4203
2016-02-17,-1.7361
2016-02-18,0.7067
2016-02-19,-0.5702
2016-02-22,-3.3083
2016-02-23,2.9196999999999997
2016-02-24,6.383
2016-02-25,-3.3333
2016-02-26,2.1552
2016-02-29,0.5907
2016-03-01,5.3690999999999995
2016-03-02,-7.0064
2016-03-03,-4.7945
2016-03-04,0.0
2016-03-07,-2.0683
2016-03-08,7.989
2016-03-09,-0.3401
2016-03-10,1.7065000000000001
2016-03-11,0.6711
2016-03-14,17.3333
2016-03-15,-6.8182
2016-03-16,-2.3628
2016-03-17,9.9141
2016-03-18,10.7955
2016-03-21,12.8205
2016-03-22,-5.4545
2016-03-23,16.1959
2016-03-24,32.8161
2016-03-28,27.8816
2016-03-29,-28.6236
2016-03-30,-3.6048999999999998
2016-03-31,-13.2109
2016-04-01,6.8842
2016-04-04,18.3206
2016-04-05,1.6129
2016-04-06,18.5119
2016-04-07,4.7715
2016-04-08,-2.5887000000000002
2016-04-11,-10.7612
2016-04-12,12.2059
2016-04-13,2.228
2016-04-14,10.2564
2016-04-15,9.7674
2016-04-18,22.8814
2016-04-19,-7.7371
2016-04-20,-16.8419
2016-04-21,-7.8792
2016-04-22,6.1137
2016-04-25,10.3448
2016-04-26,0.8333
2016-04-27,1.2397
2016-04-28,-8.9796
2016-04-29,-6.2780000000000005
2016-05-02,-4.0371
2016-05-03,1.2153
2016-05-04,8.5591
2016-05-05,0.9926
2016-05-06,-1.376
2016-05-09,-8.8838
2016-05-10,2.375
2016-05-11,-1.221
2016-05-12,-3.0902
2016-05-13,-3.5714
2016-05-16,-6.0847
2016-05-17,-9.4366
2016-05-18,-4.9767
2016-05-19,-14.2594
2016-05-20,0.0239
2016-05-23,30.5344
2016-05-24,-4.0936
2016-05-25,-1.8293
2016-05-26,11.8012
2016-05-27,-1.3368
2016-05-31,-7.0913
2016-06-01,-2.1212
2016-06-02,-11.1455
2016-06-03,3.8327999999999998
2016-06-06,1.4681
2016-06-07,-2.067
2016-06-08,-4.2634
2016-06-09,4.0564
2016-06-10,-3.3898
2016-06-13,3.114
2016-06-14,-0.4679
2016-06-15,0.8547
2016-06-16,11.4831
2016-06-17,6.1764
2016-06-20,4.242
2016-06-21,-8.5165
2016-06-22,-3.8664
2016-06-23,3.0846999999999998
2016-06-24,0.0
2016-06-27,0.303
2016-06-28,-0.0566
2016-06-29,1.2658
2016-06-30,1.3433
2016-07-01,0.1473
2016-07-05,4.375
2016-07-06,-1.5851
2016-07-07,-1.9864000000000002
2016-07-08,-1.5518999999999998
2016-07-11,-6.8248999999999995
2016-07-12,2.8662
2016-07-13,-0.9288
2016-07-14,3.125
2016-07-15,-1.5152
2016-07-18,-2.2885
2016-07-19,-0.0984
2016-07-20,-0.7092
2016-07-21,-2.2222
2016-07-22,3.8555
2016-07-25,0.2735
2016-07-26,6.9953
2016-07-27,1.7847
2016-07-28,10.789
2016-07-29,4.3928
2016-08-01,-1.0365
2016-08-02,2.0478
2016-08-03,0.9804
2016-08-04,6.7961
2016-08-05,6.3636
2016-08-08,4.7409
2016-08-09,-9.2184
2016-08-10,-8.9888
2016-08-11,3.4568
2016-08-12,1.79
2016-08-15,-3.517
2016-08-16,-10.0851
2016-08-17,-0.5405
2016-08-18,5.7065
2016-08-19,-2.2815
2016-08-22,-4.0118
2016-08-23,2.5009
2016-08-24,-3.2754
2016-08-25,-5.4596
2016-08-26,-4.4408
2016-08-29,-6.9803
2016-08-30,-3.9474
2016-08-31,19.97
2016-09-01,-1.3738000000000001
2016-09-02,1.6280999999999999
2016-09-06,1.6732
2016-09-07,12.3249
2016-09-08,-3.99
2016-09-09,-5.974
2016-09-12,-0.587
2016-09-13,4.5328
2016-09-14,-0.9802
2016-09-15,-1.2752
2016-09-16,-2.2944
2016-09-19,-3.1484
2016-09-20,-4.8491
2016-09-21,2.6803
2016-09-22,0.0
2016-09-23,-2.3529
2016-09-26,1.8072
2016-09-27,2.071
2016-09-28,6.9203
2016-09-29,3.0159
2016-09-30,-1.6612
2016-10-03,5.1681
2016-10-04,2.4173
2016-10-05,4.0994
2016-10-06,8.3532
2016-10-07,-14.0969
2016-10-10,5.641
2016-10-11,4.1262
2016-10-12,0.2331
2016-10-13,-5.1163
2016-10-14,1.2255
2016-10-17,6.5073
2016-10-18,4.5752
2016-10-19,0.8424
2016-10-20,-1.6707
2016-10-21,1.0962
2016-10-24,12.5237
2016-10-25,-0.3614
2016-10-26,-4.6663
2016-10-27,-8.699
2016-10-28,8.8889
2016-10-31,7.1046
2016-11-01,-6.0617
2016-11-02,-2.6369
2016-11-03,-3.125
2016-11-04,-3.4409
2016-11-07,11.4421
2016-11-08,-1.6737
2016-11-09,-8.905
2016-11-10,-15.2141
2016-11-11,5.2632
2016-11-14,6.25
2016-11-15,-1.8824
2016-11-16,-2.8777
2016-11-17,-2.4691
2016-11-18,-4.8101
2016-11-21,-14.7606
2016-11-22,-17.3167
2016-11-23,10.0
2016-11-25,18.9322
2016-11-28,-10.2939
2016-11-29,-1.6077
2016-11-30,3.7582
2016-12-01,-3.9370000000000003
2016-12-02,0.6557
2016-12-05,2.6059
2016-12-06,-4.4444
2016-12-07,2.3256
2016-12-08,-3.2468
2016-12-09,-3.0201
2016-12-12,-1.7301
2016-12-13,-4.2254
2016-12-14,-1.4706000000000001
2016-12-15,0.7463
2016-12-16,-1.1111
2016-12-19,0.1873
2016-12-20,6.5421
2016-12-21,0.5921
2016-12-22,-0.763
2016-12-23,-2.2847
2016-12-27,10.7914
2016-12-28,-4.8701
