ticker,YEXT US Equity
2017-08-31,-1.514
2017-09-01,1.8447
2017-09-05,0.9811
2017-09-06,4.4843
2017-09-07,-7.7969
2017-09-08,-4.6548
2017-09-11,4.4752
2017-09-12,3.972
2017-09-13,8.3895
2017-09-14,-4.6303
2017-09-15,-2.8986
2017-09-18,-1.0448
2017-09-19,-2.0362
2017-09-20,-1.3087
2017-09-21,1.092
2017-09-22,-0.463
2017-09-25,1.0078
2017-09-26,-0.614
2017-09-27,2.3938
2017-09-28,-0.4525
2017-09-29,0.6061
2017-10-02,1.2801
2017-10-03,1.71
2017-10-04,1.1696
2017-10-05,-2.0954
2017-10-06,-2.952
2017-10-09,-5.7034
2017-10-10,-2.6612999999999998
2017-10-11,0.4971
2017-10-12,0.9893
2017-10-13,1.6327
2017-10-16,-0.1606
2017-10-17,-2.4135
2017-10-18,-0.4122
2017-10-19,-0.1656
2017-10-20,-1.4096
2017-10-23,-1.3457
2017-10-24,1.9607999999999999
2017-10-25,-2.0903
2017-10-26,-0.5124
2017-10-27,1.1159
2017-10-30,-3.2258
2017-10-31,0.7018
2017-11-01,1.4808
2017-11-02,1.7167
2017-11-03,1.3502
2017-11-06,-0.0833
2017-11-07,0.0833
2017-11-08,2.9142
2017-11-09,-0.4045
2017-11-10,1.0561
2017-11-13,0.7235
2017-11-14,1.6760000000000002
2017-11-15,-0.2355
2017-11-16,1.8883
2017-11-17,-0.2317
2017-11-20,0.4644
2017-11-21,-0.2311
2017-11-22,0.7722
2017-11-24,5.364
2017-11-27,1.2364
2017-11-28,5.0287
2017-11-29,-3.9672
2017-11-30,1.9231
2017-12-01,-5.7303
2017-12-04,-5.1149000000000004
2017-12-05,-0.7031
2017-12-06,-0.3147
2017-12-07,0.4736
2017-12-08,-0.3142
2017-12-11,-4.5705
2017-12-12,0.4955
2017-12-13,-0.1643
2017-12-14,-0.2469
2017-12-15,1.4851
2017-12-18,1.8699
2017-12-19,-0.7183
2017-12-20,-0.5627
2017-12-21,0.8084
2017-12-22,-0.8019
2017-12-26,-3.0719
2017-12-27,0.0834
2017-12-28,0.25
2017-12-29,0.0
2018-01-02,-1.4963
2018-01-03,-0.8439
2018-01-04,-0.4255
2018-01-05,-0.9402
2018-01-08,-1.2079
2018-01-09,-0.3493
2018-01-10,6.135
2018-01-11,-0.4129
2018-01-12,0.0
2018-01-16,4.2289
2018-01-17,1.8298
2018-01-18,0.5469
2018-01-19,-0.6216
2018-01-22,-0.86
2018-01-23,-1.2618
2018-01-24,-2.2364
2018-01-25,-0.7353
2018-01-26,0.0
2018-01-29,-1.2346
2018-01-30,-2.25
2018-01-31,2.7279999999999998
2018-02-01,-0.8299
2018-02-02,-2.5941
2018-02-05,-4.6392
2018-02-06,1.4414
2018-02-07,-0.0888
2018-02-08,-3.6444
2018-02-09,0.2768
2018-02-12,0.0
2018-02-13,0.644
2018-02-14,5.6673
2018-02-15,0.6055
2018-02-16,4.2132
2018-02-20,0.2475
2018-02-21,-0.0823
2018-02-22,0.0824
2018-02-23,1.5638
2018-02-26,3.1605
2018-02-27,0.3142
2018-02-28,-0.5482
2018-03-01,-1.5748
2018-03-02,2.0
2018-03-05,1.9607999999999999
2018-03-06,-0.4615
2018-03-07,0.4637
2018-03-08,4.0769
2018-03-09,-7.6127
2018-03-12,-0.32
2018-03-13,-2.0867
2018-03-14,1.3934
2018-03-15,-0.2425
2018-03-16,-0.7293
2018-03-19,-2.0408
2018-03-20,-0.5833
2018-03-21,1.3412
2018-03-22,4.0529
2018-03-23,0.4769
2018-03-26,2.3734
2018-03-27,-0.9274
2018-03-28,-1.7161
2018-03-29,0.3968
2018-04-02,-1.9763
2018-04-03,0.8065
2018-04-04,-0.96
2018-04-05,0.5654
2018-04-06,-0.4819
2018-04-09,0.4843
2018-04-10,0.4016
2018-04-11,-0.88
2018-04-12,0.0
2018-04-13,1.3721
2018-04-16,2.8662
2018-04-17,4.3344
2018-04-18,1.4837
2018-04-19,-0.6579
2018-04-20,0.0736
2018-04-23,-0.6618
2018-04-24,-3.0348
2018-04-25,0.229
2018-04-26,1.2186
2018-04-27,-0.3762
2018-04-30,0.7553
2018-05-01,-1.8740999999999999
2018-05-02,0.1528
2018-05-03,1.5255999999999998
2018-05-04,2.7047
2018-05-07,0.3658
2018-05-08,3.3528000000000002
2018-05-09,0.7757
2018-05-10,2.0294
2018-05-11,1.0288
2018-05-14,0.3394
2018-05-15,2.1651
2018-05-16,0.9934
2018-05-17,-0.5902
2018-05-18,1.2533
2018-05-21,-2.2801
2018-05-22,-1.6
2018-05-23,-0.4065
2018-05-24,-0.3401
2018-05-25,1.2969
2018-05-29,-0.9434
2018-05-30,2.9932
2018-05-31,1.6513
2018-06-01,10.3314
2018-06-04,3.2391
2018-06-05,-1.5402
2018-06-06,3.5921
2018-06-07,-4.7539
2018-06-08,4.0517
2018-06-11,4.0632
2018-06-12,0.9761
2018-06-13,0.3222
2018-06-14,4.9786
2018-06-15,0.7649
2018-06-18,-0.6579
2018-06-19,-1.3754
2018-06-20,1.5495999999999999
2018-06-21,-2.0346
2018-06-22,-1.1942
2018-06-25,-1.4188
2018-06-26,2.2388
2018-06-27,-2.8676
2018-06-28,2.1471
2018-06-29,1.629
2018-07-02,1.0858
2018-07-03,-0.8696
2018-07-05,-1.6512
2018-07-06,2.2560000000000002
2018-07-09,-0.2052
2018-07-10,-0.5656
2018-07-11,-5.0155
2018-07-12,-1.1432
2018-07-13,1.6520000000000001
2018-07-16,1.4626000000000001
2018-07-17,-0.961
2018-07-18,0.5391
2018-07-19,2.0912
2018-07-20,-0.8929
2018-07-23,1.5368
2018-07-24,-1.1482
2018-07-25,19.641
2018-07-26,3.0891
2018-07-27,-5.6507
2018-07-30,-0.7713
2018-07-31,-3.3379
2018-08-01,3.122
2018-08-02,4.0367
2018-08-03,-5.2469
2018-08-06,1.2099
2018-08-07,-1.3793
2018-08-08,-0.5594
2018-08-09,4.5007
2018-08-10,2.0637
2018-08-13,-0.7912
2018-08-14,6.0257
2018-08-15,-1.6715
2018-08-16,0.7225
2018-08-17,0.3376
2018-08-20,1.6400000000000001
2018-08-21,1.3653
2018-08-22,2.2857
2018-08-23,-1.7957
2018-08-24,2.9256
2018-08-27,3.1188
2018-08-28,1.4165
2018-08-29,0.9815
2018-08-30,-5.4206
2018-08-31,-1.7391
2018-09-04,1.4079
2018-09-05,-0.476
2018-09-06,0.5181
2018-09-07,6.4631
2018-09-10,-3.0168
2018-09-11,-0.2688
2018-09-12,-0.308
2018-09-13,-0.0386
2018-09-14,-0.3864
2018-09-17,-3.2196
2018-09-18,2.1643
2018-09-19,-0.9023
2018-09-20,0.7126
2018-09-21,-2.6336
2018-09-24,-0.2019
2018-09-25,1.4159
2018-09-26,-2.4332
2018-09-27,-1.6353
2018-09-28,-1.4963
2018-10-01,-3.1646
2018-10-02,-1.0022
2018-10-03,-1.3204
2018-10-04,-4.9509
2018-10-05,-1.4546999999999999
2018-10-08,-3.3333
2018-10-09,-1.2315
2018-10-10,-4.9875
2018-10-11,-3.4121
2018-10-12,3.0978
2018-10-15,0.2636
2018-10-16,4.7844
2018-10-17,-0.1505
2018-10-18,-3.8191
2018-10-19,-2.8213
2018-10-22,-1.2366
2018-10-23,2.5041
2018-10-24,3.3988
2018-10-25,1.3354
2018-10-26,-7.8561
2018-10-29,0.9351
2018-10-30,0.5995
2018-10-31,4.117
2018-11-01,-0.2601
2018-11-02,1.3563
2018-11-05,-2.5733
2018-11-06,-1.3735
2018-11-07,7.1237
2018-11-08,-2.9
2018-11-09,-2.8321
2018-11-12,-5.1934
2018-11-13,-0.1118
2018-11-14,-4.4208
2018-11-15,2.3419
2018-11-16,1.373
2018-11-19,-9.1986
2018-11-20,3.1697
2018-11-21,0.9036
2018-11-23,1.0149
2018-11-26,5.3783
2018-11-27,-4.2625
2018-11-28,4.4523
2018-11-29,2.1312
2018-11-30,-20.2636
2018-12-03,4.27
2018-12-04,-0.3963
2018-12-06,2.9177999999999997
2018-12-07,0.1933
2018-12-10,2.3794
2018-12-11,-2.9523
2018-12-12,1.6827999999999999
2018-12-13,-0.4456
2018-12-14,-2.3657
2018-12-17,-4.9116
2018-12-18,1.1708
2018-12-19,-1.3615
2018-12-20,-0.9662
2018-12-21,-7.1777
2018-12-24,0.9009
2018-12-26,4.9851
2018-12-27,5.4571
2018-12-28,-1.8145
2018-12-31,1.6427
2019-01-02,1.0101
2019-01-03,-4.4
2019-01-04,3.2078
2019-01-07,4.4595
2019-01-08,-0.194
2019-01-09,-0.1296
2019-01-10,4.218
2019-01-11,-1.4944
2019-01-14,-3.3502
2019-01-15,-2.4199
2019-01-16,-2.681
2019-01-17,-0.1377
2019-01-18,1.6552
2019-01-22,-3.1208
2019-01-23,-1.7507000000000001
2019-01-24,0.1426
2019-01-25,5.6228
2019-01-28,0.8086
2019-01-29,-4.1444
2019-01-30,6.4156
2019-01-31,2.1625
2019-02-01,1.6036000000000001
2019-02-04,5.6187000000000005
2019-02-05,3.4668
2019-02-06,-0.6355
2019-02-07,1.2209
2019-02-08,1.436
2019-02-11,2.4349
2019-02-12,0.8845
2019-02-13,-0.2192
2019-02-14,-0.6041
2019-02-15,-0.5525
2019-02-19,1.3889
2019-02-20,4.8219
2019-02-21,-5.1751
2019-02-22,2.0397
2019-02-25,-1.7828
2019-02-26,-1.7052
2019-02-27,3.5255
2019-02-28,0.4324
2019-03-01,3.7137000000000002
2019-03-04,-2.3352
2019-03-05,4.5696
2019-03-06,3.5061
2019-03-07,10.1129
2019-03-08,0.2229
2019-03-11,2.5801
2019-03-12,-4.0763
2019-03-13,1.5371000000000001
2019-03-14,1.4693
2019-03-15,-0.5704
2019-03-18,1.5004
2019-03-19,-4.1739
2019-03-20,0.4083
2019-03-21,-0.0452
2019-03-22,-5.6058
2019-03-25,1.2452
2019-03-26,0.1419
2019-03-27,0.0
2019-03-28,1.2753999999999999
2019-03-29,1.959
2019-04-01,-1.2351
2019-04-02,1.9453
2019-04-03,-0.1363
2019-04-04,-0.6369
2019-04-05,-0.5495
2019-04-08,-0.6906
2019-04-09,-0.3245
2019-04-10,1.5814
2019-04-11,-0.9158
2019-04-12,-0.2773
2019-04-15,-1.0658
2019-04-16,0.7026
2019-04-17,-1.8605
2019-04-18,-3.8388999999999998
2019-04-22,-0.8379
2019-04-23,2.0875
2019-04-24,-0.6816
2019-04-25,1.0784
2019-04-26,0.485
2019-04-29,3.5232
2019-04-30,2.1445
2019-05-01,-0.7303
2019-05-02,-0.5517
2019-05-03,2.0804
2019-05-06,1.3134000000000001
2019-05-07,-4.5597
2019-05-08,-1.8267
2019-05-09,-1.0973
2019-05-10,1.4472
2019-05-13,-1.7593999999999999
2019-05-14,0.6776
2019-05-15,1.7308
2019-05-16,1.3705
2019-05-17,-0.7459
2019-05-20,-0.4227
2019-05-21,0.4245
2019-05-22,-0.4697
2019-05-23,-5.3327
2019-05-24,1.2961
2019-05-28,0.935
2019-05-29,-4.8269
2019-05-30,-2.0492
2019-05-31,-3.9749
2019-06-03,-2.9412000000000003
2019-06-04,3.6475999999999997
2019-06-05,-0.9204
2019-06-06,-0.1639
2019-06-07,0.9305
2019-06-10,3.4165
2019-06-11,3.828
2019-06-12,1.6667
2019-06-13,1.8380999999999998
2019-06-14,-0.2439
2019-06-17,0.5868
2019-06-18,-0.9237
2019-06-19,1.0795
2019-06-20,-1.165
2019-06-21,-1.3752
2019-06-24,-1.8426
2019-06-25,-1.8265
2019-06-26,-1.9638
2019-06-27,3.4265
2019-06-28,2.3955
2019-07-01,2.2399
2019-07-02,-0.8763
2019-07-03,0.4912
2019-07-05,-1.3195999999999999
2019-07-08,0.3962
2019-07-09,3.3054
2019-07-10,-1.3849
2019-07-11,0.0969
2019-07-12,-0.0484
2019-07-15,2.0329
2019-07-16,-2.5141999999999998
2019-07-17,2.2871
2019-07-18,0.0
2019-07-19,-2.0457
2019-07-22,0.0
2019-07-23,-0.3885
2019-07-24,2.2916
2019-07-25,1.7635999999999998
2019-07-26,4.6370000000000005
2019-07-29,-5.7296
2019-07-30,1.377
2019-07-31,-2.5293
2019-08-01,-2.2105
2019-08-02,0.8845
2019-08-05,-4.0916
2019-08-06,-0.9142
2019-08-07,1.0764
2019-08-08,4.0061
2019-08-09,1.8528
2019-08-12,-3.686
2019-08-13,1.6402
2019-08-14,-5.9658
2019-08-15,-0.208
2019-08-16,0.938
2019-08-19,-2.2716
2019-08-20,-2.3244
2019-08-21,0.4867
2019-08-22,2.4758
2019-08-23,-2.5735
2019-08-26,-1.9946000000000002
2019-08-27,-0.165
2019-08-28,-2.6997
2019-08-29,3.8505000000000003
2019-08-30,-14.0131
2019-09-03,4.2486
2019-09-04,-0.2433
2019-09-05,3.5366
2019-09-06,0.0589
2019-09-09,-4.8852
2019-09-10,2.7847
2019-09-11,4.2143
2019-09-12,2.4840999999999998
2019-09-13,-1.3529
2019-09-16,1.2570999999999999
2019-09-17,1.1287
2019-09-18,-2.1763
2019-09-19,0.8557
2019-09-20,0.6787
2019-09-23,-4.6067
2019-09-24,-2.4146
2019-09-25,0.3621
2019-09-26,-1.9242
2019-09-27,-2.8817
2019-09-30,0.3157
2019-10-01,-2.5802
2019-10-02,-1.292
2019-10-03,2.6832000000000003
2019-10-04,1.0198
2019-10-07,1.0095
2019-10-08,-4.6846
2019-10-09,1.5072
2019-10-10,-3.4861
2019-10-11,2.3411
2019-10-14,1.3072
2019-10-15,-0.5161
2019-10-16,-0.5188
2019-10-17,0.6519
2019-10-18,-6.7358
2019-10-21,0.2083
2019-10-22,0.9702
2019-10-23,0.2059
2019-10-24,5.0685
2019-10-25,3.6506
2019-10-28,1.2579
2019-10-29,-0.4348
2019-10-30,1.2477
2019-10-31,1.4171
2019-11-01,-0.7898
2019-11-04,-0.4899
2019-11-05,0.3077
2019-11-06,-2.9448
2019-11-07,0.5689
2019-11-08,1.1942
2019-11-11,0.7453
2019-11-12,1.6646
2019-11-13,-0.1213
2019-11-14,-1.5786
2019-11-15,2.8994
2019-11-18,-0.1799
2019-11-19,-1.7417
2019-11-20,-0.5501
2019-11-21,0.4917
2019-11-22,1.4067
2019-11-25,3.4379
2019-11-26,0.5831
2019-11-27,2.1449
2019-11-29,-2.0431
2019-12-02,-3.8818
2019-12-03,-0.7233
2019-12-04,0.425
2019-12-05,0.3628
2019-12-06,-14.0964
2019-12-09,0.8415
2019-12-10,-4.6592
2019-12-11,2.1152
2019-12-12,0.0714
2019-12-13,1.9272
2019-12-16,-1.7507000000000001
2019-12-17,-0.0713
2019-12-18,-1.2126000000000001
2019-12-19,1.1552
2019-12-20,0.6424
2019-12-23,2.766
2019-12-24,-0.6901
2019-12-26,0.8339
2019-12-27,0.6892
2019-12-30,-2.4641
2019-12-31,1.193
2020-01-02,1.5257
2020-01-03,-2.6639
2020-01-06,3.6491
2020-01-07,-0.4062
2020-01-08,0.4079
2020-01-09,1.2187000000000001
2020-01-10,0.0
2020-01-13,4.2809
2020-01-14,-1.6036000000000001
2020-01-15,-1.3038
2020-01-16,1.3871
2020-01-17,1.8241
2020-01-21,0.7678
2020-01-22,-1.4603
2020-01-23,-1.2887
2020-01-24,-1.8277
2020-01-27,-0.5984
2020-01-28,1.8729
2020-01-29,-0.3283
2020-01-30,1.1199
2020-01-31,-2.6710000000000003
2020-02-03,1.8072
2020-02-04,2.1696
2020-02-05,-0.3218
2020-02-06,2.9051
2020-02-07,-0.3764
2020-02-10,-0.8186
2020-02-11,2.9206
2020-02-12,-1.9123999999999999
2020-02-13,1.5723
2020-02-14,-0.1858
2020-02-18,2.0471
2020-02-19,2.8571
2020-02-20,-3.0142
2020-02-21,0.2438
2020-02-24,-2.8571
2020-02-25,-1.8773
2020-02-26,-0.9566
2020-02-27,-3.1552
2020-02-28,0.7979
2020-03-02,-0.5937
2020-03-03,-3.7823
2020-03-04,5.4483
2020-03-05,-1.6351
2020-03-06,-4.1888
2020-03-09,-7.9112
2020-03-10,4.8229
2020-03-11,-3.6664
2020-03-12,-11.3433
2020-03-13,12.4579
2020-03-16,-11.8263
2020-03-17,-2.6316
2020-03-18,-12.2929
2020-03-19,5.3678
2020-03-20,2.1698
2020-03-23,-7.5716
2020-03-24,11.5884
2020-03-25,-2.5067
2020-03-26,3.9486
2020-03-27,-3.0035
2020-03-30,-2.459
2020-03-31,-4.8553
2020-04-01,-5.3974
2020-04-02,-5.7054
2020-04-03,-2.8603
2020-04-06,16.761
2020-04-07,0.582
2020-04-08,5.7859
2020-04-09,6.381
2020-04-13,5.2271
2020-04-14,-0.4886
2020-04-15,-3.1097
2020-04-16,-0.4223
2020-04-17,4.0712
2020-04-20,-2.608
2020-04-21,-5.4393
2020-04-22,3.0973
2020-04-23,0.6009
2020-04-24,2.3038
2020-04-27,2.5021
2020-04-28,-1.546
2020-04-29,6.4463
2020-04-30,-0.6211
2020-05-01,-5.1563
2020-05-04,3.4596
2020-05-05,1.3535
2020-05-06,3.0636
2020-05-07,4.8018
2020-05-08,3.2
2020-05-11,3.4531
2020-05-12,-4.1553
2020-05-13,-5.4726
2020-05-14,-0.7519
2020-05-15,2.5758
2020-05-18,3.4712
2020-05-19,0.4283
2020-05-20,4.4776
2020-05-21,-2.449
2020-05-22,3.1381
2020-05-26,3.1102
2020-05-27,6.9508
2020-05-28,-6.0699
2020-05-29,3.0679
2020-06-01,5.4465
2020-06-02,-0.6607
2020-06-03,6.5901
2020-06-04,-5.4453
2020-06-05,-2.1596
2020-06-08,-1.2262
2020-06-09,-3.1657
2020-06-10,3.6538
2020-06-11,-6.4317
2020-06-12,2.3794
2020-06-15,2.9697
2020-06-16,4.6395
2020-06-17,-1.438
2020-06-18,2.9787
2020-06-19,-3.719
2020-06-22,3.0043
2020-06-23,5.7143
2020-06-24,-6.9257
2020-06-25,2.4198
2020-06-26,-5.1388
2020-06-29,0.6849
2020-06-30,2.7211
2020-07-01,4.2143
2020-07-02,0.1155
2020-07-06,-0.4039
2020-07-07,0.0579
2020-07-08,4.227
2020-07-09,1.1111
2020-07-10,-2.2527
2020-07-13,-5.6211
2020-07-14,-0.7147
2020-07-15,0.0
2020-07-16,-2.6995
2020-07-17,0.9248
2020-07-20,5.0092
2020-07-21,-2.9087
2020-07-22,-0.6591
2020-07-23,-1.2666
2020-07-24,-1.2828
2020-07-27,1.2995
2020-07-28,-1.5272000000000001
2020-07-29,3.1638
2020-07-30,-0.7216
2020-07-31,1.8776000000000002
