ticker,METC US Equity
2017-06-26,-0.9141
2017-06-27,6.4576
2017-06-28,0.8666
2017-06-29,7.0447
2017-06-30,-2.8891999999999998
2017-07-03,-0.3306
2017-07-05,-3.8143000000000002
2017-07-06,3.1034
2017-07-07,-1.6722000000000001
2017-07-10,2.3810000000000002
2017-07-11,4.9834
2017-07-12,0.3165
2017-07-13,-1.5773000000000001
2017-07-14,1.2821
2017-07-17,3.6391999999999998
2017-07-18,0.458
2017-07-19,8.0547
2017-07-20,-4.9226
2017-07-21,-1.4793
2017-07-24,-1.2012
2017-07-25,3.0395
2017-07-26,1.3274
2017-07-27,-2.7656
2017-07-28,-6.4371
2017-07-31,0.96
2017-08-01,2.3772
2017-08-02,1.0836
2017-08-03,1.9908000000000001
2017-08-04,6.6066
2017-08-07,5.2113
2017-08-08,4.8193
2017-08-09,-2.9374000000000002
2017-08-10,-1.3158
2017-08-11,-4.0
2017-08-14,-5.5556
2017-08-15,-3.0882
2017-08-16,1.6692
2017-08-17,4.6269
2017-08-18,0.1427
2017-08-21,1.567
2017-08-22,4.2076
2017-08-23,6.0565
2017-08-24,-1.7766
2017-08-25,3.1008
2017-08-28,1.8797000000000001
2017-08-29,-2.583
2017-08-30,-1.0101
2017-08-31,-0.8929
2017-09-01,0.7722
2017-09-05,-1.9157
2017-09-06,-1.1719
2017-09-07,-1.1858
2017-09-08,-2.0
2017-09-11,-0.8163
2017-09-12,-4.2524
2017-09-13,1.8625
2017-09-14,-0.1406
2017-09-15,-1.831
2017-09-18,-1.8651
2017-09-19,-1.462
2017-09-20,2.2255
2017-09-21,-1.7417
2017-09-22,0.5908
2017-09-25,2.0558
2017-09-26,-1.8705
2017-09-27,0.7331
2017-09-28,-1.8923
2017-09-29,-1.6320000000000001
2017-10-02,4.2232
2017-10-03,-0.8683
2017-10-04,-0.7299
2017-10-05,0.5882
2017-10-06,-3.2164
2017-10-09,-1.6616
2017-10-10,-3.6866
2017-10-11,2.5518
2017-10-12,-1.3997
2017-10-13,-2.0505
2017-10-16,-2.7375
2017-10-17,3.6424
2017-10-18,-2.8754
2017-10-19,0.4934
2017-10-20,3.2733
2017-10-23,-1.7433
2017-10-24,-0.4839
2017-10-25,-0.8104
2017-10-26,-1.7974
2017-10-27,-1.4975
2017-10-30,-3.0405
2017-10-31,2.0906
2017-11-01,3.0717
2017-11-02,0.9934
2017-11-03,-0.1639
2017-11-06,-1.8062
2017-11-07,-2.5084
2017-11-08,2.916
2017-11-09,-20.6667
2017-11-10,-9.8739
2017-11-13,0.2331
2017-11-14,-4.6512
2017-11-15,-2.6829
2017-11-16,3.0075
2017-11-17,2.4331
2017-11-20,-0.2375
2017-11-21,-1.1905000000000001
2017-11-22,-1.4458
2017-11-24,7.824
2017-11-27,7.483
2017-11-28,1.8987
2017-11-29,-0.6211
2017-11-30,-1.0417
2017-12-01,0.4211
2017-12-04,2.0964
2017-12-05,-3.2854
2017-12-06,3.1847
2017-12-07,-0.4115
2017-12-08,1.8595000000000002
2017-12-11,5.6795
2017-12-12,-4.0307
2017-12-13,0.6
2017-12-14,0.0
2017-12-15,0.1988
2017-12-18,3.5714
2017-12-19,3.2567
2017-12-20,5.3803
2017-12-21,-1.0563
2017-12-22,8.7189
2017-12-26,14.8936
2017-12-27,-2.4217
2017-12-28,2.1898
2017-12-29,-1.7143000000000002
2018-01-02,-0.5814
2018-01-03,-0.8772
2018-01-04,4.4248
2018-01-05,2.2599
2018-01-08,0.8287
2018-01-09,-4.9315
2018-01-10,2.4496
2018-01-11,2.6723
2018-01-12,-0.5479
2018-01-16,0.2755
2018-01-17,13.1868
2018-01-18,7.8883
2018-01-19,1.2373
2018-01-22,-7.0
2018-01-23,-6.6906
2018-01-24,2.5608
2018-01-25,-2.9962999999999997
2018-01-26,0.3861
2018-01-29,0.5128
2018-01-30,2.9337
2018-01-31,-0.3717
2018-02-01,-10.3234
2018-02-02,-0.5548
2018-02-05,-5.7183
2018-02-06,4.5858
2018-02-07,-6.2235
2018-02-08,-3.7707
2018-02-09,1.0972
2018-02-12,5.4264
2018-02-13,3.0882
2018-02-14,4.5649
2018-02-15,-1.6371
2018-02-16,1.1096
2018-02-20,-2.0576
2018-02-21,-0.8403
2018-02-22,-0.565
2018-02-23,0.5682
2018-02-26,-2.8249
2018-02-27,3.9244
2018-02-28,-4.1958
2018-03-01,0.5839
2018-03-02,-4.4993
2018-03-05,-0.304
2018-03-06,-5.7927
2018-03-07,2.7508
2018-03-08,0.6299
2018-03-09,7.0423
2018-03-12,-10.2339
2018-03-13,-0.3257
2018-03-14,4.2484
2018-03-15,3.1348
2018-03-16,3.3435
2018-03-19,2.5
2018-03-20,0.0
2018-03-21,2.439
2018-03-22,-1.2605
2018-03-23,0.9929
2018-03-26,4.4944
2018-03-27,-3.7634
2018-03-28,0.419
2018-03-29,0.0
2018-04-02,3.338
2018-04-03,-3.2301
2018-04-04,2.5035
2018-04-05,-5.0204
2018-04-06,-5.2857
2018-04-09,-3.0166
2018-04-10,-1.7107
2018-04-11,0.3165
2018-04-12,-3.3123
2018-04-13,4.7308
2018-04-16,-2.1807
2018-04-17,0.4777
2018-04-18,-0.7924
2018-04-19,0.639
2018-04-20,0.4762
2018-04-23,0.7899
2018-04-24,2.8213
2018-04-25,3.2012
2018-04-26,3.1019
2018-04-27,3.4384
2018-04-30,-5.4017
2018-05-01,1.6105
2018-05-02,1.7290999999999999
2018-05-03,0.2833
2018-05-04,1.1299
2018-05-07,0.2793
2018-05-08,1.1142
2018-05-09,-2.2039
2018-05-10,2.6761
2018-05-11,0.9602
2018-05-14,0.4076
2018-05-15,-2.4356999999999998
2018-05-16,2.2191
2018-05-17,5.5631
2018-05-18,-1.928
2018-05-21,0.3932
2018-05-22,-0.1305
2018-05-23,1.6993
2018-05-24,-3.4704
2018-05-25,3.5952
2018-05-29,4.7558
2018-05-30,-2.9448
2018-05-31,2.1492
2018-06-01,-0.1238
2018-06-04,-3.0979
2018-06-05,5.1151
2018-06-06,0.7299
2018-06-07,1.4493
2018-06-08,-6.4286
2018-06-11,1.145
2018-06-12,1.7610000000000001
2018-06-13,0.4944
2018-06-14,2.8289999999999997
2018-06-15,-0.1196
2018-06-18,-1.0778
2018-06-19,-0.8475
2018-06-20,1.0989
2018-06-21,-0.6039
2018-06-22,2.9162
2018-06-25,-9.7993
2018-06-26,-1.5707
2018-06-27,-6.383
2018-06-28,0.9943
2018-06-29,-2.1097
2018-07-02,-0.5747
2018-07-03,0.0
2018-07-05,-0.578
2018-07-06,-0.436
2018-07-09,-1.7518
2018-07-10,0.1486
2018-07-11,-1.6320000000000001
2018-07-12,-1.5083
2018-07-13,1.9908000000000001
2018-07-16,-4.6547
2018-07-17,2.6772
2018-07-18,3.5276
2018-07-19,-2.0741
2018-07-20,-1.9667
2018-07-23,0.463
2018-07-24,0.6144
2018-07-25,0.7634
2018-07-26,2.5758
2018-07-27,-2.9542
2018-07-30,0.0
2018-07-31,-0.6088
2018-08-01,-0.4594
2018-08-02,0.7692
2018-08-03,-4.4275
2018-08-06,-0.1597
2018-08-07,6.08
2018-08-08,9.8039
2018-08-09,0.4121
2018-08-10,6.4295
2018-08-13,-5.1414
2018-08-14,-7.3171
2018-08-15,0.8772
2018-08-16,3.6231999999999998
2018-08-17,4.965
2018-08-20,2.3318
2018-08-21,4.0365
2018-08-22,0.5006
2018-08-23,3.3624
2018-08-24,3.8554
2018-08-27,0.464
2018-08-28,-1.8476
2018-08-29,-7.5294
2018-08-30,-1.2723
2018-08-31,2.4485
2018-09-04,-3.7736
2018-09-05,-1.0458
2018-09-06,2.2457
2018-09-07,-4.522
2018-09-10,3.2476
2018-09-11,0.6553
2018-09-12,3.9063
2018-09-13,-0.8772
2018-09-14,-1.3906
2018-09-17,0.1282
2018-09-18,-1.9205999999999999
2018-09-19,0.5222
2018-09-20,-3.1169000000000002
2018-09-21,-0.8043
2018-09-24,-1.6216
2018-09-25,7.4176
2018-09-26,0.0
2018-09-27,-3.4527
2018-09-28,-1.1921
2018-10-01,3.7534
2018-10-02,2.7132
2018-10-03,3.7736
2018-10-04,-1.5758
2018-10-05,0.8621
2018-10-08,0.3663
2018-10-09,1.0949
2018-10-10,-3.3694
2018-10-11,0.4981
2018-10-12,-1.1152
2018-10-15,3.1328
2018-10-16,0.3645
2018-10-17,0.2421
2018-10-18,-3.1401
2018-10-19,-2.4938000000000002
2018-10-22,-0.7673
2018-10-23,-2.7062
2018-10-24,-7.1523
2018-10-25,1.2839
2018-10-26,1.4085
2018-10-29,-4.5833
2018-10-30,-0.4367
2018-10-31,8.9181
2018-11-01,5.2349
2018-11-02,-0.8929
2018-11-05,0.2574
2018-11-06,-5.3915
2018-11-07,-6.9199
2018-11-08,-11.6618
2018-11-09,-1.6502
2018-11-12,-0.5034
2018-11-13,-4.3845
2018-11-14,4.7619
2018-11-15,-4.0404
2018-11-16,2.807
2018-11-19,-5.6314
2018-11-20,-3.6166
2018-11-21,8.0675
2018-11-23,-6.25
2018-11-26,-9.4444
2018-11-27,8.3845
2018-11-28,6.9811
2018-11-29,-8.2892
2018-11-30,1.9231
2018-12-03,3.9623
2018-12-04,-5.6261
2018-12-06,-2.1154
2018-12-07,1.5716999999999999
2018-12-10,-2.9013999999999998
2018-12-11,1.3944
2018-12-12,-0.3929
2018-12-13,-2.3669000000000002
2018-12-14,-5.2525
2018-12-17,1.919
2018-12-18,-1.4644
2018-12-19,5.9448
2018-12-20,-6.012
2018-12-21,-0.2132
2018-12-24,-3.8462
2018-12-26,2.0
2018-12-27,0.0
2018-12-28,0.2179
2018-12-31,7.6087
2019-01-02,-0.8081
2019-01-03,-5.7026
2019-01-04,7.5594
2019-01-07,7.0281
2019-01-08,-1.8761999999999999
2019-01-09,1.3384
2019-01-10,0.9434
2019-01-11,0.1869
2019-01-14,-0.9328
2019-01-15,0.9416
2019-01-16,5.9701
2019-01-17,0.0
2019-01-18,1.2324
2019-01-22,-2.2609
2019-01-23,1.2456
2019-01-24,-2.2847
2019-01-25,-1.259
2019-01-28,-1.0929
2019-01-29,0.7366
2019-01-30,8.5923
2019-01-31,2.0202
2019-02-01,0.0
2019-02-04,-2.6403
2019-02-05,2.2034
2019-02-06,-0.3317
2019-02-07,-1.8303
2019-02-08,0.8475
2019-02-11,-0.8403
2019-02-12,1.5253999999999999
2019-02-13,-0.1669
2019-02-14,0.3344
2019-02-15,-1.5
2019-02-19,-0.1692
2019-02-20,-0.678
2019-02-21,0.6826
2019-02-22,0.339
2019-02-25,-10.6419
2019-02-26,2.2684
2019-02-27,3.8817
2019-02-28,-5.1601
2019-03-01,2.0638
2019-03-04,-0.1838
2019-03-05,1.105
2019-03-06,-4.3716
2019-03-07,1.1429
2019-03-08,-2.0716
2019-03-11,1.1538
2019-03-12,3.6122
2019-03-13,0.1835
2019-03-14,-0.3663
2019-03-15,-2.2059
2019-03-18,4.6992
2019-03-19,1.6158000000000001
2019-03-20,7.0671
2019-03-21,7.5908
2019-03-22,-4.2945
2019-03-25,-1.6026
2019-03-26,-6.3518
2019-03-27,-1.0435
2019-03-28,2.8120000000000003
2019-03-29,-0.8547
2019-04-01,2.931
2019-04-02,-1.1724999999999999
2019-04-03,3.3898
2019-04-04,2.1311
2019-04-05,4.8154
2019-04-08,-3.9816000000000003
2019-04-09,-7.0175
2019-04-10,-0.6861
2019-04-11,-3.2815
2019-04-12,2.3214
2019-04-15,0.5236
2019-04-16,-3.4722
2019-04-17,2.3381
2019-04-18,0.5272
2019-04-22,1.3986
2019-04-23,1.3793
2019-04-24,-0.1701
2019-04-25,-0.3407
2019-04-26,2.2222
2019-04-29,3.1773
2019-04-30,8.9141
2019-05-01,-2.9762
2019-05-02,1.5337
2019-05-03,5.8911999999999995
2019-05-06,-0.9986
2019-05-07,2.0173
2019-05-08,-6.2147
2019-05-09,1.0542
2019-05-10,-1.7884
2019-05-13,-5.0076
2019-05-14,3.8339
2019-05-15,0.7692
2019-05-16,0.916
2019-05-17,-4.9924
2019-05-20,2.0701
2019-05-21,5.6162
2019-05-22,-4.4313
2019-05-23,-4.0185
2019-05-24,-0.161
2019-05-28,0.8065
2019-05-29,0.16
2019-05-30,-10.2236
2019-05-31,0.1779
2019-06-03,-3.0195
2019-06-04,2.5641
2019-06-05,0.5357
2019-06-06,-0.3552
2019-06-07,3.2086
2019-06-10,1.0363
2019-06-11,-6.1538
2019-06-12,-2.5501
2019-06-13,1.1215
2019-06-14,-6.8392
2019-06-17,2.1825
2019-06-18,5.6311
2019-06-19,-0.1838
2019-06-20,-5.1565
2019-06-21,3.6893000000000002
2019-06-24,-2.2472
2019-06-25,-6.1303
2019-06-26,2.8571
2019-06-27,3.5714
2019-06-28,1.9157
2019-07-01,1.1278
2019-07-02,-2.6022
2019-07-03,0.1908
2019-07-05,1.5238
2019-07-08,0.6567
2019-07-09,-0.6524
2019-07-10,-0.3752
2019-07-11,-0.3766
2019-07-12,-0.189
2019-07-15,0.3788
2019-07-16,-1.1320999999999999
2019-07-17,-2.8626
2019-07-18,-3.9293
2019-07-19,5.1125
2019-07-22,0.9728
2019-07-23,1.1561
2019-07-24,-0.7619
2019-07-25,-0.5758
2019-07-26,-1.9304999999999999
2019-07-29,0.0
2019-07-30,1.7717
2019-07-31,-5.8027
2019-08-01,-12.3203
2019-08-02,4.2155
2019-08-05,-8.9888
2019-08-06,-5.679
2019-08-07,-2.0942
2019-08-08,0.0
2019-08-09,-4.0107
2019-08-12,0.5571
2019-08-13,4.1551
2019-08-14,-13.2979
2019-08-15,-2.1471999999999998
2019-08-16,21.3166
2019-08-19,-3.6176
2019-08-20,1.0724
2019-08-21,7.1618
2019-08-22,2.2277
2019-08-23,-9.6852
2019-08-26,13.941
2019-08-27,-3.7647
2019-08-28,-2.934
2019-08-29,10.0756
2019-08-30,-2.5172
2019-09-03,-1.4085
2019-09-04,0.9524
2019-09-05,1.1792
2019-09-06,2.7972
2019-09-09,3.8548999999999998
2019-09-10,7.4236
2019-09-11,1.2195
2019-09-12,-5.4217
2019-09-13,0.2123
2019-09-16,-2.7542
2019-09-17,-4.793
2019-09-18,-4.8055
2019-09-19,-2.6442
2019-09-20,-4.6914
2019-09-23,3.3679
2019-09-24,-5.7644
2019-09-25,1.0638
2019-09-26,-0.5263
2019-09-27,1.0582
2019-09-30,-2.2251
2019-10-01,-6.0241
2019-10-02,3.4188
2019-10-03,-1.1019
2019-10-04,-0.5571
2019-10-07,0.5602
2019-10-08,-9.1922
2019-10-09,2.454
2019-10-10,1.1976
2019-10-11,6.8047
2019-10-14,-0.554
2019-10-15,-1.3928
2019-10-16,-2.2599
2019-10-17,3.7572
2019-10-18,0.0
2019-10-21,4.1783
2019-10-22,-1.6042999999999998
2019-10-23,-0.8152
2019-10-24,-2.1918
2019-10-25,3.3613
2019-10-28,-1.084
2019-10-29,-1.9178
2019-10-30,0.0
2019-10-31,-0.838
2019-11-01,4.2254
2019-11-04,3.2432
2019-11-05,3.1414
2019-11-06,-9.3909
2019-11-07,-2.8011
2019-11-08,6.6282
2019-11-11,-6.4865
2019-11-12,-0.289
2019-11-13,-2.029
2019-11-14,-6.5089
2019-11-15,0.6329
2019-11-18,-0.9434
2019-11-19,-0.6349
2019-11-20,2.5559
2019-11-21,0.3115
2019-11-22,0.0
2019-11-25,5.5901
2019-11-26,4.4118
2019-11-27,-2.5352
2019-11-29,-1.1561
2019-12-02,-4.6784
2019-12-03,-0.6135
2019-12-04,2.1605
2019-12-05,2.1148
2019-12-06,6.8047
2019-12-09,-0.277
2019-12-10,-3.0556
2019-12-11,0.0
2019-12-12,1.4327
2019-12-13,-3.1073
2019-12-16,-4.9563
2019-12-17,-4.908
2019-12-18,2.5806
2019-12-19,0.3145
2019-12-20,-1.5674000000000001
2019-12-23,1.9108
2019-12-24,4.0625
2019-12-26,2.7027
2019-12-27,0.8772
2019-12-30,0.4348
2019-12-31,3.3189
2020-01-02,5.0279
2020-01-03,-5.3191
2020-01-06,1.4045
2020-01-07,0.831
2020-01-08,-0.8242
2020-01-09,-3.8781
2020-01-10,-1.4409
2020-01-13,2.3392
2020-01-14,5.4286
2020-01-15,0.813
2020-01-16,1.0753
2020-01-17,-3.1915
2020-01-21,-4.3956
2020-01-22,2.0115
2020-01-23,0.0
2020-01-24,-7.0423
2020-01-27,-2.1212
2020-01-28,0.0
2020-01-29,-2.4768
2020-01-30,1.2698
2020-01-31,-3.7618
2020-02-03,-0.8143
2020-02-04,5.7471
2020-02-05,2.795
2020-02-06,-4.8338
2020-02-07,-3.1746
2020-02-10,-4.7541
2020-02-11,0.8606
2020-02-12,8.8737
2020-02-13,-1.8809
2020-02-14,-3.5144
2020-02-18,1.3245
2020-02-19,-0.6536
2020-02-20,-1.3158
2020-02-21,-2.6667
2020-02-24,-2.7397
2020-02-25,-3.5211
2020-02-26,-2.9196999999999997
2020-02-27,-1.1278
2020-02-28,9.505700000000001
2020-03-02,2.4306
2020-03-03,-2.3729
2020-03-04,6.9444
2020-03-05,-9.7403
2020-03-06,-4.3165
2020-03-09,-7.5188
2020-03-10,2.0325
2020-03-11,-7.5697
2020-03-12,-9.0517
2020-03-13,20.3791
2020-03-16,-6.2992
2020-03-17,11.7647
2020-03-18,-5.2632
2020-03-19,13.4921
2020-03-20,-10.8392
2020-03-23,-4.3137
2020-03-24,6.9672
2020-03-25,-0.3831
2020-03-26,0.3846
2020-03-27,-7.2797
2020-03-30,-3.719
2020-03-31,2.5751
2020-04-01,-7.9498
2020-04-02,11.3636
2020-04-03,-5.3061
2020-04-06,6.0345
2020-04-07,9.7561
2020-04-08,2.963
2020-04-09,3.2374
2020-04-13,-3.4843
2020-04-14,-0.722
2020-04-15,1.4545
2020-04-16,1.4337
2020-04-17,1.0601
2020-04-20,-3.1469
2020-04-21,-2.1661
2020-04-22,2.214
2020-04-23,-11.5523
2020-04-24,-5.3061
2020-04-27,1.2931
2020-04-28,5.5319
2020-04-29,-4.8387
2020-04-30,0.0
2020-05-01,-2.5423999999999998
2020-05-04,0.4348
2020-05-05,-2.1645
2020-05-06,-8.8496
2020-05-07,0.4854
2020-05-08,-0.9662
2020-05-11,4.878
2020-05-12,-4.6512
2020-05-13,-4.3902
2020-05-14,0.5102
2020-05-15,4.5685
2020-05-18,14.5631
2020-05-19,-1.2711999999999999
2020-05-20,6.867
2020-05-21,-5.2209
2020-05-22,5.5085
2020-05-26,5.2209
2020-05-27,15.2672
2020-05-28,-2.9801
2020-05-29,-7.5085
2020-06-01,2.952
2020-06-02,-3.2258
2020-06-03,0.7407
2020-06-04,-1.6543999999999999
2020-06-05,6.9159
2020-06-08,2.4476
2020-06-09,-2.3891
2020-06-10,-6.2937
2020-06-11,-12.6866
2020-06-12,3.4188
2020-06-15,0.4132
2020-06-16,-1.2346
2020-06-17,-5.8333
2020-06-18,-1.3274
2020-06-19,-1.3453
2020-06-22,-0.9091
2020-06-23,-0.9174
2020-06-24,-2.3148
2020-06-25,-1.8957000000000002
2020-06-26,1.4493
2020-06-29,0.4762
2020-06-30,1.4218
2020-07-01,1.4019
2020-07-02,1.3825
2020-07-06,11.3636
2020-07-07,-8.5714
2020-07-08,-2.2321
2020-07-09,-0.4566
2020-07-10,9.1743
2020-07-13,3.7815
2020-07-14,-5.668
2020-07-15,1.7167
2020-07-16,0.0
2020-07-17,-3.7975
2020-07-20,3.0702
2020-07-21,-4.4681
2020-07-22,-0.2227
2020-07-23,5.8036
2020-07-24,1.2658
2020-07-27,-4.1667
2020-07-28,-0.8696
2020-07-29,3.0702
2020-07-30,-0.8511
2020-07-31,-4.721
