ticker,NPO US Equity
2002-10-16,-0.4219
2002-10-17,2.1186
2002-10-18,9.9585
2002-10-21,20.7547
2002-10-22,-8.4375
2002-10-23,2.0478
2002-10-24,-0.3344
2002-10-25,-10.4027
2002-10-28,4.8689
2002-10-29,-0.7143
2002-10-30,-0.7194
2002-10-31,4.7101
2002-11-01,-0.692
2002-11-04,5.2265
2002-11-05,-1.6556
2002-11-06,2.3569
2002-11-07,-0.3289
2002-11-08,1.9802
2002-11-11,-4.5306999999999995
2002-11-12,-1.6949
2002-11-13,-1.7241
2002-11-14,-5.2632
2002-11-15,1.8519
2002-11-18,1.0909
2002-11-19,0.3597
2002-11-20,-0.7168
2002-11-21,11.1913
2002-11-22,0.974
2002-11-25,1.2862
2002-11-26,0.9524
2002-11-27,2.2013
2002-11-29,12.3077
2002-12-02,1.9178
2002-12-03,0.5376
2002-12-04,1.0695000000000001
2002-12-05,9.2593
2002-12-06,10.1695
2002-12-09,-4.1758
2002-12-10,4.1284
2002-12-11,-2.4229
2002-12-12,-0.6772
2002-12-13,-1.5909
2002-12-16,-1.1547
2002-12-17,0.0
2002-12-18,-6.5421
2002-12-19,-1.75
2002-12-20,1.2723
2002-12-23,0.5025
2002-12-24,3.75
2002-12-26,-3.8554
2002-12-27,0.2506
2002-12-30,-0.5
2002-12-31,0.5025
2003-01-02,-0.75
2003-01-03,0.7557
2003-01-06,-1.75
2003-01-07,5.598
2003-01-08,2.4096
2003-01-09,2.1176
2003-01-10,0.2304
2003-01-13,2.9885
2003-01-14,-2.9018
2003-01-15,4.8276
2003-01-16,-3.0702
2003-01-17,2.9412000000000003
2003-01-21,-1.5385
2003-01-22,-3.125
2003-01-23,-2.0737
2003-01-24,-0.7059
2003-01-27,-5.2133
2003-01-28,0.75
2003-01-29,-2.2333
2003-01-30,1.2690000000000001
2003-01-31,-0.2506
2003-02-03,3.0151
2003-02-04,-0.2439
2003-02-05,1.2225
2003-02-06,-3.3816
2003-02-07,1.25
2003-02-10,2.2222
2003-02-11,-1.4493
2003-02-12,-1.9607999999999999
2003-02-13,-5.0
2003-02-14,3.4211
2003-02-18,2.2901
2003-02-19,0.7463
2003-02-20,4.6914
2003-02-21,-4.0094
2003-02-24,0.9828
2003-02-25,3.163
2003-02-26,-2.8302
2003-02-27,-1.9417
2003-02-28,-1.2376
2003-03-03,3.0075
2003-03-04,0.2433
2003-03-05,-0.4854
2003-03-06,0.9756
2003-03-07,-0.9662
2003-03-10,-8.0488
2003-03-11,2.122
2003-03-12,7.7922
2003-03-13,3.8554
2003-03-14,-4.4084
2003-03-17,2.9126
2003-03-18,-2.8302
2003-03-19,-2.9126
2003-03-20,-1.25
2003-03-21,1.7722
2003-03-24,-4.2289
2003-03-25,0.7792
2003-03-26,-1.0309
2003-03-27,-2.3438
2003-03-28,6.9333
2003-03-31,-0.7481
2003-04-01,-0.5025
2003-04-02,2.5253
2003-04-03,-3.202
2003-04-04,1.7812000000000001
2003-04-07,3.75
2003-04-08,-2.8916
2003-04-09,2.9777
2003-04-10,1.2048
2003-04-11,0.0
2003-04-14,1.1905000000000001
2003-04-15,2.5882
2003-04-16,2.5229
2003-04-17,0.6711
2003-04-21,2.2222
2003-04-22,5.4348
2003-04-23,1.4433
2003-04-24,30.0813
2003-04-25,1.5625
2003-04-28,5.2308
2003-04-29,-0.5848
2003-04-30,-3.0882
2003-05-01,5.3111
2003-05-02,0.2882
2003-05-05,6.3218
2003-05-06,5.4054
2003-05-07,2.0513
2003-05-08,6.7839
2003-05-09,-1.4118
2003-05-12,3.222
2003-05-13,2.8902
2003-05-14,0.6742
2003-05-15,-0.1116
2003-05-16,-2.2346
2003-05-19,0.0
2003-05-20,2.7429
2003-05-21,-2.7809
2003-05-22,-10.7551
2003-05-23,0.5128
2003-05-27,4.0816
2003-05-28,7.8431
2003-05-29,-1.25
2003-05-30,-2.5316
2003-06-02,1.5348000000000002
2003-06-03,-1.7442
2003-06-04,1.5385
2003-06-05,-4.8951
2003-06-06,-0.9804
2003-06-09,-7.6733
2003-06-10,2.681
2003-06-11,3.0026
2003-06-12,0.507
2003-06-13,-4.7919
2003-06-16,3.0464
2003-06-17,-1.7995
2003-06-18,4.8429
2003-06-19,-4.7440999999999995
2003-06-20,2.4902
2003-06-23,-0.1279
2003-06-24,14.0845
2003-06-25,5.4994
2003-06-26,17.5532
2003-06-27,-8.1448
2003-06-30,5.3202
2003-07-01,-4.9579
2003-07-02,8.9567
2003-07-03,-2.3487
2003-07-07,4.7179
2003-07-08,21.0247
2003-07-09,-7.0073
2003-07-10,-19.5447
2003-07-11,-2.9268
2003-07-14,-3.2161
2003-07-15,2.8037
2003-07-16,0.0
2003-07-17,-3.1313
2003-07-18,-1.0428
2003-07-21,-2.529
2003-07-22,1.1892
2003-07-23,0.9615
2003-07-24,-2.1164
2003-07-25,-0.7568
2003-07-28,0.2179
2003-07-29,2.8261
2003-07-30,5.7082
2003-07-31,1.5
2003-08-01,0.4926
2003-08-04,-3.6275
2003-08-05,3.4588
2003-08-06,0.3933
2003-08-07,-1.5671
2003-08-08,-0.4975
2003-08-11,0.0
2003-08-12,2.3
2003-08-13,-1.2708
2003-08-14,3.3663
2003-08-15,-0.5747
2003-08-18,0.578
2003-08-19,2.8736
2003-08-20,-2.4209
2003-08-21,5.4389
2003-08-22,-3.8914
2003-08-25,0.8475
2003-08-26,-2.8945
2003-08-27,1.4423
2003-08-28,3.6019
2003-08-29,-2.9276999999999997
2003-09-02,-1.6023
2003-09-03,5.8429
2003-09-04,-1.81
2003-09-05,-2.765
2003-09-08,3.6967
2003-09-09,-11.426
2003-09-10,0.6192
2003-09-11,-0.6154
2003-09-12,4.2312
2003-09-15,4.6535
2003-09-16,5.9603
2003-09-17,0.0
2003-09-18,-1.7856999999999998
2003-09-19,0.5455
2003-09-22,-2.0796
2003-09-23,0.1847
2003-09-24,-5.0691
2003-09-25,-3.9806
2003-09-26,-2.9323
2003-09-29,3.9583
2003-09-30,-3.3066
2003-10-01,2.1762
2003-10-02,0.8114
2003-10-03,0.503
2003-10-06,4.1041
2003-10-07,6.6346
2003-10-08,-7.8449
2003-10-09,2.9354
2003-10-10,0.6654
2003-10-13,-1.2276
2003-10-14,-0.956
2003-10-15,4.3436
2003-10-16,2.3127
2003-10-17,-0.8137
2003-10-20,0.0912
2003-10-21,-5.7377
2003-10-22,0.0
2003-10-23,-1.4493
2003-10-24,-5.1961
2003-10-27,4.9638
2003-10-28,0.9852
2003-10-29,-2.5366
2003-10-30,2.002
2003-10-31,-0.7851
2003-11-03,0.3956
2003-11-04,-0.4926
2003-11-05,-0.9901
2003-11-06,0.5
2003-11-07,-1.4925
2003-11-10,-6.8687000000000005
2003-11-11,0.4338
2003-11-12,7.4514
2003-11-13,-1.407
2003-11-14,-6.2181
2003-11-17,-5.4348
2003-11-18,3.6782
2003-11-19,0.3326
2003-11-20,-0.9945
2003-11-21,0.2232
2003-11-24,6.0134
2003-11-25,4.937
2003-11-26,-0.5005
2003-11-28,-0.3018
2003-12-01,0.5045
2003-12-02,0.9036
2003-12-03,5.4726
2003-12-04,3.7736
2003-12-05,0.2727
2003-12-08,7.8876
2003-12-09,3.4454000000000002
2003-12-10,-2.437
2003-12-11,2.0816
2003-12-12,7.9119
2003-12-15,-0.4535
2003-12-16,10.0987
2003-12-17,-0.1379
2003-12-18,-0.8287
2003-12-19,0.5571
2003-12-22,0.0
2003-12-23,-0.6925
2003-12-24,-4.9512
2003-12-26,-0.1467
2003-12-29,3.6003
2003-12-30,2.3404
2003-12-31,-3.3264
2004-01-02,4.9462
2004-01-05,2.1858
2004-01-06,0.6016
2004-01-07,1.6611
2004-01-08,5.4902
2004-01-09,-2.1066
2004-01-12,2.7848
2004-01-13,0.0616
2004-01-14,1.8462
2004-01-15,-2.7795
2004-01-16,1.1809
2004-01-20,4.1769
2004-01-21,-0.3538
2004-01-22,-1.2426
2004-01-23,1.5577999999999999
2004-01-26,-0.767
2004-01-27,1.0702
2004-01-28,2.6471
2004-01-29,0.745
2004-01-30,1.4221
2004-02-02,0.3365
2004-02-03,1.3974
2004-02-04,-2.0397
2004-02-05,-0.3939
2004-02-06,2.5423999999999998
2004-02-09,2.4793
2004-02-10,2.6882
2004-02-11,-0.6283
2004-02-12,1.5279
2004-02-13,3.5288
2004-02-17,-2.2556
2004-02-18,2.1538
2004-02-19,0.4016
2004-02-20,-1.1
2004-02-23,-1.8706
2004-02-24,0.6698
2004-02-25,2.303
2004-02-26,0.05
2004-02-27,-2.0
2004-03-01,2.0408
2004-03-02,-1.75
2004-03-03,1.1196
2004-03-04,-0.3523
2004-03-05,-0.7576
2004-03-08,-2.5445
2004-03-09,-2.9765
2004-03-10,-4.7363
2004-03-11,-1.1299
2004-03-12,-0.0571
2004-03-15,-1.0292
2004-03-16,2.5419
2004-03-17,2.7042
2004-03-18,-1.6456
2004-03-19,-1.8405
2004-03-22,-0.8523
2004-03-23,0.2865
2004-03-24,0.3429
2004-03-25,-0.0569
2004-03-26,5.2422
2004-03-29,2.5987999999999998
2004-03-30,-0.7916
2004-03-31,0.6383
2004-04-01,1.2685
2004-04-02,1.3048
2004-04-05,5.9763
2004-04-06,-0.8751
2004-04-07,0.3923
2004-04-08,0.8305
2004-04-12,-2.1318
2004-04-13,0.1485
2004-04-14,-2.9659
2004-04-15,-0.866
2004-04-16,0.6166
2004-04-19,-0.8172
2004-04-20,-3.656
2004-04-21,5.2378
2004-04-22,1.0665
2004-04-23,2.3618
2004-04-26,-1.8655
2004-04-27,0.3002
2004-04-28,-0.4988
2004-04-29,-1.3033000000000001
2004-04-30,0.5587
2004-05-03,-0.9091
2004-05-04,-1.0703
2004-05-05,-0.9789
2004-05-06,-0.1561
2004-05-07,-3.5956
2004-05-10,-0.5405
2004-05-11,2.8261
2004-05-12,-1.9556
2004-05-13,2.965
2004-05-14,-2.0942
2004-05-17,-3.3689999999999998
2004-05-18,1.7709000000000001
2004-05-19,-0.0544
2004-05-20,0.9249
2004-05-21,1.8329
2004-05-24,0.0
2004-05-25,3.2822
2004-05-26,-0.1025
2004-05-27,-0.4618
2004-05-28,-0.3093
2004-06-01,4.3433
2004-06-02,-0.2973
2004-06-03,0.8946
2004-06-04,-2.3645
2004-06-07,3.0777
2004-06-08,-2.1537
2004-06-09,-0.3502
2004-06-10,1.1546
2004-06-14,-3.1266
2004-06-15,0.0
2004-06-16,0.666
2004-06-17,0.5089
2004-06-18,-0.7595
2004-06-21,-2.2449
2004-06-22,2.5574
2004-06-23,-1.1705
2004-06-24,2.9866
2004-06-25,13.5
2004-06-28,0.8811
2004-06-29,1.1354
2004-06-30,-0.7772
2004-07-01,0.7833
2004-07-02,0.1727
2004-07-06,-2.4569
2004-07-07,-2.8281
2004-07-08,-2.4557
2004-07-09,1.8648
2004-07-12,0.6865
2004-07-13,1.0
2004-07-14,0.5401
2004-07-15,3.7153
2004-07-16,-1.6832
2004-07-19,-0.7902
2004-07-20,6.9027
2004-07-21,-3.1457
2004-07-22,-0.9829
2004-07-23,-0.7337
2004-07-26,0.087
2004-07-27,3.1712
2004-07-28,0.5474
2004-07-29,1.1307
2004-07-30,2.5259
2004-08-02,1.1309
2004-08-03,-14.4569
2004-08-04,-2.1008
2004-08-05,-5.8655
2004-08-06,-2.7356
2004-08-09,-4.0104
2004-08-10,3.3641
2004-08-11,0.105
2004-08-12,-0.839
2004-08-13,1.0576
2004-08-16,3.2444
2004-08-17,0.8109
2004-08-18,6.7371
2004-08-19,-2.4494
2004-08-20,0.1449
2004-08-23,-0.8679
2004-08-24,0.8755
2004-08-25,0.675
2004-08-26,-0.3831
2004-08-27,0.0
2004-08-30,0.0
2004-08-31,0.7692
2004-09-01,2.7672
2004-09-02,2.3213
2004-09-03,1.6334
2004-09-07,0.8036
2004-09-08,-0.7529
2004-09-09,1.9634
2004-09-10,-0.744
2004-09-13,2.7778
2004-09-14,-0.4719
2004-09-15,3.0603
2004-09-16,-2.0494
2004-09-17,-0.3843
2004-09-20,-1.0287
2004-09-21,2.2087
2004-09-22,-2.839
2004-09-23,2.4858000000000002
2004-09-24,-0.1277
2004-09-27,-0.5113
2004-09-28,0.6424
2004-09-29,2.0426
2004-09-30,0.6672
2004-10-01,-1.1185
2004-10-04,-0.2933
2004-10-05,-0.2101
2004-10-06,1.8526
2004-10-07,-2.439
2004-10-08,-0.0847
2004-10-11,-0.8058
2004-10-12,-2.0949
2004-10-13,-1.5284
2004-10-14,-0.4878
2004-10-15,1.6042999999999998
2004-10-18,-0.3947
2004-10-19,-2.2897
2004-10-20,1.8477000000000001
2004-10-21,1.1504
2004-10-22,-3.2808
2004-10-25,3.573
2004-10-26,-0.655
2004-10-27,0.044
2004-10-28,-3.7786
2004-10-29,0.274
2004-11-01,1.5483
2004-11-02,4.9776
2004-11-03,9.7394
2004-11-04,5.0603
2004-11-05,0.2223
2004-11-08,-1.9593
2004-11-09,1.81
2004-11-10,1.1111
2004-11-11,1.685
2004-11-12,-0.036
2004-11-15,-2.5225
2004-11-16,-0.6285
2004-11-17,0.1488
2004-11-18,0.1486
2004-11-19,-1.7062
2004-11-22,2.4528
2004-11-23,1.2891
2004-11-24,2.1455
2004-11-26,1.958
2004-11-29,0.5587
2004-11-30,-0.2083
2004-12-01,0.6263
2004-12-02,-1.0028
2004-12-03,2.2005
2004-12-06,-2.3923
2004-12-07,-2.1359
2004-12-08,3.0411
2004-12-09,-3.9236
2004-12-10,1.9877
2004-12-13,0.9213
2004-12-14,-0.632
2004-12-15,1.6608
2004-12-16,-0.2433
2004-12-17,-1.2892000000000001
2004-12-20,1.8708
2004-12-21,-0.5544
2004-12-22,2.1603
2004-12-23,0.8527
2004-12-27,-1.6571
2004-12-28,2.8886
2004-12-29,0.4011
2004-12-30,-1.2317
2004-12-31,-0.337
2005-01-03,-1.4203999999999999
2005-01-04,-2.024
2005-01-05,-2.2759
2005-01-06,-0.1433
2005-01-07,-1.4711
2005-01-10,2.2578
2005-01-11,-2.9915000000000003
2005-01-12,-0.514
2005-01-13,0.6642
2005-01-14,0.8065
2005-01-18,-0.1091
2005-01-19,-1.0193
2005-01-20,-1.8389
2005-01-21,1.1615
2005-01-24,-5.1852
2005-01-25,3.7109
2005-01-26,-1.4313
2005-01-27,0.9553
2005-01-28,-0.8327
2005-01-31,1.7176
2005-02-01,6.9418
2005-02-02,-0.1754
2005-02-03,-0.1757
2005-02-04,0.4225
2005-02-07,0.4909
2005-02-08,-1.1165
2005-02-09,-2.3994
2005-02-10,0.8677
2005-02-11,0.1075
2005-02-14,1.6827999999999999
2005-02-15,-0.4225
2005-02-16,2.9703
2005-02-17,-0.206
2005-02-18,-1.2044
2005-02-22,-5.8865
2005-02-23,5.9215
2005-02-24,-1.9916
2005-02-25,1.7825
2005-02-28,-2.1716
2005-03-01,2.3272
2005-03-02,1.3296000000000001
2005-03-03,0.8287
2005-03-04,0.1712
2005-03-07,-0.547
2005-03-08,-1.2375
2005-03-09,1.3227
2005-03-10,0.3779
2005-03-11,-0.6845
2005-03-14,-0.0689
2005-03-15,-1.3103
2005-03-16,-1.2229
2005-03-17,0.7075
2005-03-18,-1.1591
2005-03-21,-0.7463
2005-03-22,-0.4296
2005-03-23,-0.5753
2005-03-24,1.9891999999999999
2005-03-28,-1.5957
2005-03-29,-3.8919
2005-03-30,3.787
2005-03-31,-0.6503
2005-04-01,1.2727
2005-04-04,-1.2567
2005-04-05,-1.0909
2005-04-06,0.5515
2005-04-07,-1.8282
2005-04-08,0.298
2005-04-11,-0.6313
2005-04-12,7.2496
2005-04-13,-2.9617
2005-04-14,-4.2729
2005-04-15,-3.4134
2005-04-18,0.8932
2005-04-19,2.3865
2005-04-20,-1.9173
2005-04-21,1.9548
2005-04-22,-1.1654
2005-04-25,-0.5325
2005-04-26,-1.3767
2005-04-27,0.2326
2005-04-28,-3.2108
2005-04-29,0.5196
2005-05-02,0.7157
2005-05-03,3.0794
2005-05-04,0.4596
2005-05-05,-1.3343
2005-05-06,-0.5796
2005-05-09,3.1092
2005-05-10,-2.4124
2005-05-11,-3.0514
2005-05-12,-2.1514
2005-05-13,-5.5375
2005-05-16,-1.1638
2005-05-17,-2.5294
2005-05-18,2.8188
2005-05-19,-0.1305
2005-05-20,0.0
2005-05-23,1.3072
2005-05-24,7.5269
2005-05-25,1.04
2005-05-26,2.6524
2005-05-27,0.9256
2005-05-31,3.4391
2005-06-01,-1.0713
2005-06-02,0.0747
2005-06-03,-0.4851
2005-06-06,0.0375
2005-06-07,0.8996
2005-06-08,0.1114
2005-06-09,-2.3748
2005-06-10,1.0642
2005-06-13,0.4889
2005-06-14,0.8608
2005-06-15,-0.5937
2005-06-16,-2.2023
2005-06-17,4.4275
2005-06-20,-1.8639999999999999
2005-06-21,2.6071
2005-06-22,1.0889
2005-06-23,-2.5853
2005-06-24,-1.7692999999999999
2005-06-27,0.0
2005-06-28,0.7129
2005-06-29,8.5693
2005-06-30,-0.9266
2005-07-01,1.5933000000000002
2005-07-05,-1.0569
2005-07-06,-0.5169
2005-07-07,-0.2078
2005-07-08,1.7008
2005-07-11,1.1945000000000001
2005-07-12,0.5734
2005-07-13,-1.3078
2005-07-14,0.4757
2005-07-15,-0.6087
2005-07-18,-1.6332
2005-07-19,1.1761
2005-07-20,0.4444
2005-07-21,-0.6127
2005-07-22,2.4314999999999998
2005-07-25,-2.7081
2005-07-26,1.2027
2005-07-27,-0.7131
2005-07-28,3.8646000000000003
2005-07-29,0.0988
2005-08-01,0.625
2005-08-02,3.1056
2005-08-03,1.0146
2005-08-04,-1.6008
2005-08-05,-2.3923
2005-08-08,0.3268
2005-08-09,3.5831
2005-08-10,-0.566
2005-08-11,1.2018
2005-08-12,-1.5625
2005-08-15,0.2222
2005-08-16,-0.1267
2005-08-17,-0.0951
2005-08-18,0.9524
2005-08-19,1.2893
2005-08-22,-0.031
2005-08-23,-0.8385
2005-08-24,1.1901
2005-08-25,-0.1857
2005-08-26,-1.8605
2005-08-29,1.8009
2005-08-30,-0.0621
2005-08-31,6.8323
2005-09-01,-0.2907
2005-09-02,0.1458
2005-09-06,-0.3493
2005-09-07,-2.7169
2005-09-08,0.3003
2005-09-09,2.0359
2005-09-12,0.0587
2005-09-13,-1.6129
2005-09-14,-1.1326
2005-09-15,-0.0603
2005-09-16,-1.7798
2005-09-19,-0.7371
2005-09-20,0.0928
2005-09-21,-0.7728
2005-09-22,0.6542
2005-09-23,-0.031
2005-09-26,1.0836
2005-09-27,-0.827
2005-09-28,-0.7412
2005-09-29,2.5202
2005-09-30,2.2458
2005-10-03,0.6233
2005-10-04,-0.5015
2005-10-05,-5.4847
2005-10-06,-4.0151
2005-10-07,1.8954
2005-10-10,-0.8339
2005-10-11,-2.7167
2005-10-12,-2.0612
2005-10-13,1.1202
2005-10-14,3.4911
2005-10-17,-2.1408
2005-10-18,-1.7899
2005-10-19,1.755
2005-10-20,-13.7977
2005-10-21,-0.3078
2005-10-24,4.2841000000000005
2005-10-25,-0.3331
2005-10-26,1.5596
2005-10-27,-0.0731
2005-10-28,3.1101
2005-10-31,-0.9936
2005-11-01,-1.7563
2005-11-02,2.1525
2005-11-03,1.1071
2005-11-04,0.4239
2005-11-07,0.4221
2005-11-08,-0.3853
2005-11-09,0.5274
2005-11-10,0.035
2005-11-11,-0.0699
2005-11-14,-1.6444999999999999
2005-11-15,0.1423
2005-11-16,1.0657
2005-11-17,0.9139
2005-11-18,0.1045
2005-11-21,-0.1392
2005-11-22,0.8014
2005-11-23,-0.795
2005-11-25,0.8014
2005-11-28,-2.8689999999999998
2005-11-29,1.2456
2005-11-30,1.4060000000000001
2005-12-01,1.4558
2005-12-02,0.3075
2005-12-05,-0.0341
2005-12-06,-1.5673
2005-12-07,-0.2769
2005-12-08,-1.1107
2005-12-09,1.3338
2005-12-12,-0.762
2005-12-13,-1.9895
2005-12-14,0.8191
2005-12-15,-0.4592
2005-12-16,0.3549
2005-12-19,-2.1924
2005-12-20,-0.2169
2005-12-21,0.0
2005-12-22,1.0507
2005-12-23,0.1076
2005-12-27,-2.7579000000000002
2005-12-28,0.5893
2005-12-29,0.4028
2005-12-30,-1.7141
2006-01-03,0.4453
2006-01-04,0.4802
2006-01-05,-0.3676
2006-01-06,0.2583
2006-01-09,1.3986
2006-01-10,0.0
2006-01-11,-1.2704
2006-01-12,1.3235000000000001
2006-01-13,-0.762
2006-01-17,4.0219
2006-01-18,0.1406
2006-01-19,4.9491
2006-01-20,-0.4348
2006-01-23,1.0077
2006-01-24,0.7316
2006-01-25,0.6603
2006-01-26,1.1807
2006-01-27,-0.7455
2006-01-30,1.2737
2006-01-31,-1.0642
2006-02-01,0.3585
2006-02-02,-2.6632
2006-02-03,0.5339
2006-02-06,-1.0953
2006-02-07,-2.4161
2006-02-08,0.1376
2006-02-09,-0.4808
2006-02-10,-0.6901
2006-02-13,0.0695
2006-02-14,0.1736
2006-02-15,-0.7972
2006-02-16,4.7519
2006-02-17,1.3342
2006-02-21,2.0079
2006-02-22,2.4847
2006-02-23,-0.6297
2006-02-24,1.7427000000000001
2006-02-27,3.0832
2006-02-28,-0.997
2006-03-01,2.5328
2006-03-02,-0.506
2006-03-03,1.047
2006-03-06,-2.3387000000000002
2006-03-07,-1.8187
2006-03-08,-0.7718
2006-03-09,0.1867
2006-03-10,1.7391
2006-03-13,0.3663
2006-03-14,-1.2165
2006-03-15,2.6786
2006-03-16,0.5997
2006-03-17,-0.924
2006-03-20,-1.5343
2006-03-21,-1.1916
2006-03-22,2.0099
2006-03-23,-0.4244
2006-03-24,0.0304
2006-03-27,-0.5173
2006-03-28,2.1719
2006-03-29,1.4671
2006-03-30,1.7999
2006-03-31,-0.5797
2006-04-03,-2.0408
2006-04-04,4.6131
2006-04-05,1.3087
2006-04-06,0.4493
2006-04-07,1.1183
2006-04-10,0.4976
2006-04-11,-4.0715
2006-04-12,2.667
2006-04-13,0.3352
2006-04-17,-0.2506
2006-04-18,6.6146
2006-04-19,0.6283
2006-04-20,-1.2227000000000001
2006-04-21,-0.5267
2006-04-24,-3.3095
2006-04-25,1.5608
2006-04-26,0.4044
2006-04-27,-0.9936
2006-04-28,0.0271
2006-05-01,1.5455999999999999
2006-05-02,1.4419
2006-05-03,2.2374
2006-05-04,1.4161000000000001
2006-05-05,-0.3808
2006-05-08,-1.0194
2006-05-09,0.9011
2006-05-10,-0.4083
2006-05-11,-2.9208
2006-05-12,-0.9765
2006-05-15,-2.3987
2006-05-16,0.7646
2006-05-17,-0.0542
2006-05-18,-2.1421
2006-05-19,-1.0529
2006-05-22,-0.7561
2006-05-23,-0.5361
2006-05-24,-1.2766
2006-05-25,0.546
2006-05-26,0.8288
2006-05-30,-3.5714
2006-05-31,2.1752
2006-06-01,1.8412
2006-06-02,0.904
2006-06-05,-2.8555
2006-06-06,-1.1816
2006-06-07,0.2625
2006-06-08,-1.1926
2006-06-09,-1.5896
2006-06-12,-2.0341
2006-06-13,-1.374
2006-06-14,-0.0929
2006-06-15,5.9808
2006-06-16,-0.4094
2006-06-19,-2.8773
2006-06-20,-1.179
2006-06-21,2.7837
2006-06-22,0.506
2006-06-23,0.8884
2006-06-26,0.8805
2006-06-27,-2.6768
2006-06-28,-1.0463
2006-06-29,1.7825
2006-06-30,-0.2671
2006-07-03,-0.2679
2006-07-05,0.567
2006-07-06,2.7003
2006-07-07,-1.4158
2006-07-10,-0.4103
2006-07-11,-1.03
2006-07-12,-1.1597
2006-07-13,-1.9856
2006-07-14,-1.7495
2006-07-17,-1.687
2006-07-18,0.572
2006-07-19,4.2654
2006-07-20,-4.5152
2006-07-21,-1.7772000000000001
2006-07-24,1.5509
2006-07-25,-0.9863
2006-07-26,-2.4422
2006-07-27,1.6139999999999999
2006-07-28,2.5284
2006-07-31,-1.1065
2006-08-01,-2.3657
2006-08-02,1.5716999999999999
2006-08-03,0.0967
2006-08-04,-0.2576
2006-08-07,0.0646
2006-08-08,-1.9684
2006-08-09,-1.5142
2006-08-10,2.0053
2006-08-11,-3.3093
2006-08-14,-0.4405
2006-08-15,3.71
2006-08-16,2.724
2006-08-17,0.8307
2006-08-18,0.3485
2006-08-21,-1.9893
2006-08-22,-0.7088
2006-08-23,-0.7463
2006-08-24,0.6865
2006-08-25,-0.5844
2006-08-28,1.1104
2006-08-29,1.4858
2006-08-30,-0.2546
2006-08-31,0.3191
2006-09-01,1.1768
2006-09-05,2.4835
2006-09-06,-1.227
2006-09-07,0.0311
2006-09-08,0.1242
2006-09-11,-0.6822
2006-09-12,2.5913
2006-09-13,0.7304
2006-09-14,-0.0906
2006-09-15,-0.0605
2006-09-18,-0.0908
2006-09-19,-3.9976000000000003
2006-09-20,0.9148
2006-09-21,-0.3751
2006-09-22,-2.0709
2006-09-25,-3.0119
2006-09-26,0.925
2006-09-27,1.5385
2006-09-28,-2.9981
2006-09-29,-0.0997
2006-10-02,0.1663
2006-10-03,-0.8635
2006-10-04,3.0151
2006-10-05,1.2033
2006-10-06,-0.2249
2006-10-09,1.4171
2006-10-10,0.8574
2006-10-11,-1.7947
2006-10-12,2.084
2006-10-13,1.1307
2006-10-16,1.9876
2006-10-17,-1.1267
2006-10-18,-0.308
2006-10-19,1.3593
2006-10-20,-1.0972
