ticker,MRUS US Equity
2016-10-14,3.487
2016-10-17,0.0571
2016-10-18,2.226
2016-10-19,3.5734
2016-10-20,0.2695
2016-10-21,0.8602
2016-10-24,0.2139
2016-10-25,-2.731
2016-10-26,0.6901
2016-10-28,-1.5906
2016-10-31,-1.766
2016-11-01,-5.618
2016-11-02,-8.5714
2016-11-03,16.862
2016-11-04,-15.2646
2016-11-07,0.263
2016-11-08,3.9344
2016-11-10,4.0106
2016-11-11,5.5461
2016-11-14,-3.1609
2016-11-15,0.8309
2016-11-16,-1.3537
2016-11-17,-4.5346
2016-11-18,9.3117
2016-11-21,-11.3201
2016-11-28,2.5145
2016-11-29,0.0
2016-11-30,-4.6164
2016-12-01,-1.0286
2016-12-02,0.5996
2016-12-05,-0.0662
2016-12-06,1.5242
2016-12-07,1.8277
2016-12-08,-0.641
2016-12-09,1.6129
2016-12-12,-0.6349
2016-12-13,-0.9585
2016-12-14,-2.4194
2016-12-15,-0.8264
2016-12-16,-7.6667
2016-12-19,2.1661
2016-12-20,0.0
2016-12-21,42.8975
2016-12-22,-1.1375
2016-12-23,-0.2501
2016-12-27,4.8646
2016-12-28,0.2869
2016-12-29,1.9552
2016-12-30,-1.2629000000000001
2017-01-03,-0.1895
2017-01-04,22.8287
2017-01-05,-6.3369
2017-01-06,0.495
2017-01-09,-4.023
2017-01-10,-2.7374
2017-01-11,-4.3536
2017-01-12,10.1609
2017-01-13,-3.172
2017-01-17,3.4483
2017-01-18,0.3333
2017-01-19,1.495
2017-01-20,1.3093
2017-01-23,-1.0501
2017-01-24,1.3878
2017-01-25,-2.8583
2017-01-26,-0.3937
2017-01-27,-0.3953
2017-01-30,3.3835
2017-01-31,5.4949
2017-02-01,-5.1704
2017-02-02,-1.0905
2017-02-03,-5.3083
2017-02-06,3.3635
2017-02-07,0.7092
2017-02-08,-0.7871
2017-02-09,0.4593
2017-02-10,0.0623
2017-02-13,8.162
2017-02-14,-2.1121
2017-02-15,1.6085
2017-02-16,-3.4749
2017-02-17,0.88
2017-02-21,-2.0222
2017-02-22,-2.6305
2017-02-23,-0.2078
2017-02-24,2.5406
2017-02-27,0.528
2017-02-28,-0.9697
2017-03-01,5.7936
2017-03-02,11.8396
2017-03-03,1.5516999999999999
2017-03-06,9.4397
2017-03-07,-4.3748000000000005
2017-03-08,-3.5691
2017-03-09,0.1009
2017-03-10,0.9076
2017-03-13,-2.4317
2017-03-14,2.3558
2017-03-15,0.0334
2017-03-16,-1.067
2017-03-17,1.0448
2017-03-20,-4.9366
2017-03-21,-8.5614
2017-03-22,-5.6025
2017-03-23,2.9675000000000002
2017-03-24,-2.9214
2017-03-27,1.6673
2017-03-28,-4.44
2017-03-29,0.2093
2017-03-30,0.3342
2017-03-31,1.5404
2017-04-03,-1.476
2017-04-04,-10.1124
2017-04-05,-6.5278
2017-04-06,1.7831000000000001
2017-04-07,-0.2433
2017-04-10,2.439
2017-04-11,-5.5238
2017-04-12,-1.0081
2017-04-13,-1.3237999999999999
2017-04-17,2.8895999999999997
2017-04-18,-2.5075
2017-04-19,2.8807
2017-04-20,-0.15
2017-04-21,-1.2519
2017-04-24,2.4341
2017-04-25,5.5446
2017-04-26,3.6116
2017-04-27,1.1317
2017-04-28,-0.6267
2017-05-01,-2.8829000000000002
2017-05-02,-6.4007
2017-05-03,0.446
2017-05-04,-2.0227
2017-05-05,-0.5035
2017-05-08,2.7328
2017-05-09,3.399
2017-05-10,1.6675
2017-05-11,-2.5773
2017-05-12,-0.8418
2017-05-15,0.8974
2017-05-16,3.0769
2017-05-17,-3.2649
2017-05-18,-3.9537
2017-05-19,-0.7028
2017-05-22,-1.6684
2017-05-23,-0.1542
2017-05-24,-1.5442
2017-05-25,0.7839
2017-05-26,-0.986
2017-05-30,1.5199
2017-05-31,-0.0516
2017-06-01,4.4421
2017-06-02,5.1434
2017-06-05,-14.4873
2017-06-06,-7.6458
2017-06-07,-7.1471
2017-06-08,0.8339
2017-06-09,-1.1768
2017-06-12,-7.4992
2017-06-13,1.5310000000000001
2017-06-14,-4.7293
2017-06-15,0.6475
2017-06-16,1.8585
2017-06-19,-2.4561
2017-06-20,7.1942
2017-06-21,10.9396
2017-06-22,0.484
2017-06-23,4.3949
2017-06-26,5.1326
2017-06-27,-4.8272
2017-06-28,-2.0173
2017-06-29,-4.1765
2017-06-30,-2.701
2017-07-03,5.489
2017-07-05,-0.0598
2017-07-06,1.556
2017-07-07,0.1768
2017-07-10,-1.13
2017-07-11,-3.5573
2017-07-12,3.7631
2017-07-13,0.1784
2017-07-14,0.8902
2017-07-17,-3.6471
2017-07-18,-0.6716
2017-07-19,1.9053
2017-07-20,-1.6888
2017-07-21,0.0
2017-07-24,2.6994
2017-07-25,0.4182
2017-07-26,0.5354
2017-07-27,-7.2189
2017-07-28,4.6556
2017-07-31,-0.2438
2017-08-01,2.9933
2017-08-02,-2.1352
2017-08-03,-2.5691
2017-08-04,-0.4734
2017-08-07,-1.6875
2017-08-08,2.2886
2017-08-09,-4.3505
2017-08-10,-7.2125
2017-08-11,6.1625
2017-08-14,0.5937
2017-08-15,-3.4098
2017-08-16,-0.5431
2017-08-17,-4.0956
2017-08-18,0.9253
2017-08-21,-1.9746000000000001
2017-08-22,0.0
2017-08-23,0.2158
2017-08-24,0.5025
2017-08-25,-2.8571
2017-08-28,2.8676
2017-08-29,0.0
2017-08-30,2.5733
2017-08-31,1.3937
2017-09-01,0.0
2017-09-05,3.6426
2017-09-06,4.0451
2017-09-07,-4.2065
2017-09-08,5.7884
2017-09-11,-0.8176
2017-09-12,2.2828
2017-09-13,-3.9678
2017-09-14,-0.0646
2017-09-15,2.907
2017-09-18,1.3183
2017-09-19,-1.1152
2017-09-20,6.1404
2017-09-21,-0.1771
2017-09-22,8.3383
2017-09-25,0.4367
2017-09-26,-0.8152
2017-09-27,1.3151
2017-09-28,0.0541
2017-09-29,7.4054
2017-10-02,2.5164
2017-10-03,1.4973
2017-10-04,0.6046
2017-10-05,0.0
2017-10-06,0.1442
2017-10-09,0.192
2017-10-10,-0.8146
2017-10-11,1.9807000000000001
2017-10-12,-0.5211
2017-10-13,0.0476
2017-10-16,1.2851
2017-10-17,-3.6184
2017-10-18,-2.3403
2017-10-19,-7.6885
2017-10-20,-5.4624
2017-10-23,-2.746
2017-10-24,-3.5882
2017-10-25,-0.6711
2017-10-26,-2.457
2017-10-27,1.5743
2017-10-30,1.5499
2017-10-31,-3.4798999999999998
2017-11-01,-3.4788
2017-11-02,1.1796
2017-11-03,-0.1295
2017-11-06,3.7613
2017-11-07,-2.125
2017-11-08,0.0
2017-11-09,1.8295
2017-11-10,-0.7306
2017-11-13,-1.0107
2017-11-14,-1.7869000000000002
2017-11-15,-2.5341
2017-11-16,5.8267
2017-11-17,0.0378
2017-11-20,-3.5263999999999998
2017-11-21,7.9634
2017-11-22,5.1995000000000005
2017-11-24,-1.5516999999999999
2017-11-27,6.8301
2017-11-28,-3.3333
2017-11-29,0.0565
2017-11-30,-0.6215
2017-12-01,-6.481
2017-12-04,-5.1064
2017-12-05,-2.4343
2017-12-06,-5.7781
2017-12-07,6.2718
2017-12-08,-4.0656
2017-12-11,1.3671
2017-12-12,-1.8881000000000001
2017-12-13,-0.3436
2017-12-14,-1.8620999999999999
2017-12-15,3.1623
2017-12-18,1.5668
2017-12-19,0.4695
2017-12-20,1.0681
2017-12-21,-1.8494000000000002
2017-12-22,1.4805
2017-12-26,1.1936
2017-12-27,0.3277
2017-12-28,8.7524
2017-12-29,16.5165
2018-01-02,-15.5155
2018-01-03,6.7114
2018-01-04,1.3721999999999999
2018-01-05,2.9329
2018-01-08,-4.0
2018-01-09,3.1963
2018-01-10,1.4934
2018-01-11,4.0327
2018-01-12,-1.2572
2018-01-16,-3.5013
2018-01-17,2.9687
2018-01-18,-2.7229
2018-01-19,1.0428
2018-01-22,1.7382
2018-01-23,-1.8687
2018-01-24,1.0337
2018-01-25,1.4001000000000001
2018-01-26,0.0
2018-01-29,4.0892
2018-01-30,-3.8265000000000002
2018-01-31,-1.4324
2018-02-01,-1.6684999999999999
2018-02-02,-2.2441
2018-02-05,-2.5196
2018-02-06,1.436
2018-02-07,-2.7746
2018-02-08,-4.6593
2018-02-09,-1.8326
2018-02-12,1.6179000000000001
2018-02-13,1.0416
2018-02-14,7.8175
2018-02-15,1.1804000000000001
2018-02-16,-1.0
2018-02-20,1.0943
2018-02-21,-0.4163
2018-02-22,0.1672
2018-02-23,0.0
2018-02-26,-0.3339
2018-02-27,-0.5583
2018-02-28,-1.6844000000000001
2018-03-01,2.3986
2018-03-02,0.3904
2018-03-05,-0.8333
2018-03-06,0.2241
2018-03-07,3.1861
2018-03-08,5.0921
2018-03-09,1.3918
2018-03-12,1.0168
2018-03-13,-0.7046
2018-03-14,0.0507
2018-03-15,-5.6231
2018-03-16,-1.2882
2018-03-19,-1.0875
2018-03-20,-2.8587
2018-03-21,3.622
2018-03-22,-2.4457
2018-03-23,-0.1523
2018-03-26,0.1962
2018-03-27,-2.0705
2018-03-28,8.3429
2018-03-29,-2.2679
2018-04-02,-1.7269
2018-04-03,2.9654
2018-04-04,-2.6667
2018-04-05,-1.5342
2018-04-06,-5.8987
2018-04-09,3.5482
2018-04-10,3.7122
2018-04-11,-1.9273
2018-04-12,2.0213
2018-04-13,-0.6604
2018-04-16,-1.2742
2018-04-17,-0.7856
2018-04-18,-5.1471
2018-04-19,2.0274
2018-04-20,2.2209
2018-04-23,-2.6301
2018-04-24,0.4698
2018-04-25,3.0976
2018-04-26,2.4943
2018-04-27,0.1106
2018-04-30,-0.6077
2018-05-01,1.5008
2018-05-02,-1.5882
2018-05-03,-2.6155
2018-05-04,-0.9143
2018-05-07,-0.2884
2018-05-08,3.5281000000000002
2018-05-09,-0.1117
2018-05-10,-4.0268
2018-05-11,-0.9907
2018-05-14,1.236
2018-05-15,-1.1628
2018-05-16,4.2941
2018-05-17,0.5076
2018-05-18,0.5051
2018-05-21,0.5025
2018-05-22,2.6667
2018-05-23,3.3555
2018-05-24,0.6277
2018-05-25,-2.0291
2018-05-29,-4.461
2018-05-30,3.8355
2018-05-31,0.1071
2018-06-01,-1.4973
2018-06-04,0.2172
2018-06-05,0.5417
2018-06-06,1.5086
2018-06-07,0.2389
2018-06-08,0.5999
2018-06-11,0.6143
2018-06-12,1.5433
2018-06-13,1.0819
2018-06-14,0.8155
2018-06-15,4.2973
2018-06-18,5.4775
2018-06-19,1.1489
2018-06-20,2.1808
2018-06-21,-0.0889
2018-06-22,-1.8247
2018-06-25,-7.9782
2018-06-26,2.6108000000000002
2018-06-27,0.5281
2018-06-28,0.9074
2018-06-29,7.7142
2018-07-02,3.471
2018-07-03,3.949
2018-07-05,3.1863
2018-07-06,1.9794
2018-07-09,-0.7376
2018-07-10,3.2069
2018-07-11,-2.9177999999999997
2018-07-12,1.4052
2018-07-13,-2.5019
2018-07-16,-2.724
2018-07-17,-0.974
2018-07-18,0.3689
2018-07-19,-2.8991
2018-07-20,-2.0185
2018-07-23,-2.8326000000000002
2018-07-24,1.5901
2018-07-25,-3.087
2018-07-26,-1.6151
2018-07-27,0.5472
2018-07-30,-0.4082
2018-07-31,1.776
2018-08-01,-0.2237
2018-08-02,-11.7489
2018-08-03,1.6768
2018-08-06,1.999
2018-08-07,1.0289
2018-08-08,-3.3463
2018-08-09,-3.5122999999999998
2018-08-10,-2.1841
2018-08-13,-0.5848
2018-08-14,-1.2299
2018-08-15,1.4077
2018-08-16,8.1687
2018-08-17,-5.7256
2018-08-20,0.1047
2018-08-21,0.9414
2018-08-22,10.8808
2018-08-23,3.5981
2018-08-24,-10.4195
2018-08-27,-4.7331
2018-08-28,4.9683
2018-08-29,0.2518
2018-08-30,2.1597
2018-08-31,5.3589
2018-09-04,-2.0065
2018-09-05,-2.1905
2018-09-06,-4.6738
2018-09-07,-1.5322
2018-09-10,0.9336
2018-09-11,3.0319
2018-09-12,1.7955
2018-09-13,-2.0578
2018-09-14,5.0525
2018-09-17,-5.5714
2018-09-18,-3.0761
2018-09-19,2.6535
2018-09-20,-1.8753
2018-09-21,-1.8595000000000002
2018-09-24,0.0
2018-09-25,1.0526
2018-09-26,-1.3542
2018-09-27,-0.2112
2018-09-28,4.4444
2018-10-01,1.5198
2018-10-02,-1.1477
2018-10-03,5.048
2018-10-04,-5.8626000000000005
2018-10-05,-3.0117
2018-10-08,-4.2632
2018-10-09,-5.8274
2018-10-10,-6.5966000000000005
2018-10-11,0.1875
2018-10-12,-1.9963
2018-10-15,0.8275
2018-10-16,3.4722
2018-10-17,3.1117
2018-10-18,1.1834
2018-10-19,-5.2632
2018-10-22,-5.6173
2018-10-23,-2.1583
2018-10-24,-6.3503
2018-10-25,4.354
2018-10-26,-6.156
2018-10-29,-1.7492999999999999
2018-10-30,-5.3412
2018-10-31,17.5549
2018-11-01,-2.6667
2018-11-02,3.3562
2018-11-05,-1.7229999999999999
2018-11-06,-0.0674
2018-11-07,-3.5088
2018-11-08,5.5944
2018-11-09,-8.9404
2018-11-12,0.5818
2018-11-13,0.7231
2018-11-14,-2.8715
2018-11-15,5.2476
2018-11-16,-1.264
2018-11-19,10.6686
2018-11-20,-3.0206
2018-11-21,-0.729
2018-11-23,-3.1375
2018-11-26,-11.0269
2018-11-27,-2.4787
2018-11-28,1.2708
2018-11-29,0.4706
2018-11-30,-3.1226
2018-12-03,1.2086999999999999
2018-12-04,-5.2548
2018-12-06,-3.6975
2018-12-07,0.9599
2018-12-10,0.605
2018-12-11,4.2096
2018-12-12,2.2259
2018-12-13,-2.9032
2018-12-14,3.4884
2018-12-17,-1.5249000000000001
2018-12-18,-0.8965
2018-12-19,3.3717
2018-12-20,-8.1941
2018-12-21,14.9913
2018-12-24,5.2374
2018-12-26,-4.0458
2018-12-27,-4.4776
2018-12-28,7.2656
2018-12-31,1.9665
2019-01-02,2.1429
2019-01-03,-6.014
2019-01-04,6.3244
2019-01-07,8.1176
2019-01-08,2.4595000000000002
2019-01-09,-0.8212
2019-01-10,-8.3439
2019-01-11,9.7985
2019-01-14,-7.2152
2019-01-15,-7.5716
2019-01-16,-2.1402
2019-01-17,-3.4691
2019-01-18,0.7813
2019-01-22,-4.6512
2019-01-23,-3.252
2019-01-24,-0.084
2019-01-25,0.2523
2019-01-28,-0.9228
2019-01-29,4.149
2019-01-30,0.0
2019-01-31,-1.5447
2019-02-01,1.4038
2019-02-04,-0.6515
2019-02-05,-1.5574
2019-02-06,1.1657
2019-02-07,0.4115
2019-02-08,-1.6393
2019-02-11,-1.5833
2019-02-12,1.6088
2019-02-13,-1.5833
2019-02-14,1.1008
2019-02-15,-4.8576
2019-02-19,1.8046
2019-02-20,-3.5019
2019-02-21,0.3584
2019-02-22,-0.9821
2019-02-25,0.0902
2019-02-26,2.2523
2019-02-27,2.1145
2019-02-28,0.7765
2019-03-01,9.161
2019-03-04,0.7059
2019-03-05,3.972
2019-03-06,2.9962999999999997
2019-03-07,0.0
2019-03-08,-1.3818
2019-03-11,0.7006
2019-03-12,-1.5013
2019-03-13,-2.0818
2019-03-14,-0.3037
2019-03-15,-1.3709
2019-03-18,-1.6216
2019-03-19,-1.5699
2019-03-20,2.4721
2019-03-21,0.3113
2019-03-22,-0.3879
2019-03-25,-2.7259
2019-03-26,-4.2434
2019-03-27,5.2676
2019-03-28,1.2708
2019-03-29,15.8431
2019-04-01,-6.7705
2019-04-02,-5.1561
2019-04-03,4.2113
2019-04-04,-0.4409
2019-04-05,0.4428
2019-04-08,0.2939
2019-04-09,-3.6630000000000003
2019-04-10,3.1179
2019-04-11,0.0737
2019-04-12,8.4746
2019-04-15,11.7527
2019-04-16,0.2432
2019-04-17,-8.1261
2019-04-18,3.6304
2019-04-22,7.1975
2019-04-23,-5.5258
2019-04-24,-0.0629
2019-04-25,2.5173
2019-04-26,-0.3419
2019-04-29,1.5751
2019-04-30,-6.3675
2019-05-01,1.4896
2019-05-02,-1.2763
2019-05-03,-4.331
2019-05-06,-3.3784
2019-05-07,-1.7483
2019-05-08,0.9964
2019-05-09,-3.1008
2019-05-10,4.8727
2019-05-13,-5.5479
2019-05-14,1.9824000000000002
2019-05-15,-0.288
2019-05-16,6.787
2019-05-17,-2.5693
2019-05-20,-5.8987
2019-05-21,0.7375
2019-05-22,-1.9034
2019-05-23,0.6716
2019-05-24,-2.6034
2019-05-28,-0.9042
2019-05-29,3.6098
2019-05-30,0.0741
2019-05-31,2.963
2019-06-03,-1.1511
2019-06-04,-2.6201
2019-06-05,-3.3632
2019-06-06,2.3202
2019-06-07,0.5291
2019-06-10,-1.8797000000000001
2019-06-11,0.5364
2019-06-12,1.7530000000000001
2019-06-13,-0.2996
2019-06-14,0.6762
2019-06-17,-1.0448
2019-06-18,4.4495000000000005
2019-06-19,9.2419
2019-06-20,-7.6008
2019-06-21,2.0029
2019-06-24,-1.1921
2019-06-25,-1.4194
2019-06-26,2.4478
2019-06-27,-0.773
2019-06-28,3.7535
2019-07-01,2.3208
2019-07-02,-0.7338
2019-07-03,-0.8065
2019-07-05,-1.4228
2019-07-08,0.2062
2019-07-09,0.823
2019-07-10,2.2449
2019-07-11,1.5303
2019-07-12,1.5727
2019-07-15,1.6129
2019-07-16,0.127
2019-07-17,-2.0292
2019-07-18,-2.8479
2019-07-19,-0.0666
2019-07-22,0.3333
2019-07-23,0.5316
2019-07-24,4.0978
2019-07-25,0.0
2019-07-26,-1.2063
2019-07-29,1.2211
2019-07-30,0.127
2019-07-31,-0.1268
2019-08-01,2.4127
2019-08-02,-2.3559
2019-08-05,-2.4127
2019-08-06,0.8458
2019-08-07,0.0
2019-08-08,0.6452
2019-08-09,5.7051
2019-08-12,-2.0619
2019-08-13,0.0
2019-08-14,0.0
2019-08-15,0.3096
2019-08-16,3.8272
2019-08-19,10.2854
2019-08-20,-2.3181
2019-08-21,-0.6623
2019-08-22,0.0
2019-08-23,-12.3889
2019-08-26,-2.9802999999999997
2019-08-27,3.5948
2019-08-28,-2.082
2019-08-29,-0.2577
2019-08-30,3.3592
2019-09-03,5.5
2019-09-04,-1.8365
2019-09-05,-0.7846
2019-09-06,-0.2433
2019-09-09,0.6098
2019-09-10,7.5152
2019-09-11,-3.8331
2019-09-12,-0.762
2019-09-13,-1.0632
2019-09-16,-0.6567
2019-09-17,1.1118
2019-09-18,4.0713
2019-09-19,9.823
2019-09-20,4.0042
2019-09-23,2.6
2019-09-24,-5.848
2019-09-25,0.9317
2019-09-26,0.0
2019-09-27,-6.3077
2019-09-30,-2.4631
2019-10-01,-4.3771
2019-10-02,-1.6432
2019-10-03,-1.7303
2019-10-04,-0.1821
2019-10-07,0.7299
2019-10-08,-0.785
2019-10-09,-0.1826
2019-10-10,0.1829
2019-10-11,-0.0609
2019-10-14,-3.4714
2019-10-15,4.1009
2019-10-16,-2.7273
2019-10-17,2.9283
2019-10-18,-0.6659
2019-10-21,1.3406
2019-10-22,-1.5634000000000001
2019-10-23,-5.2535
2019-10-24,3.1593
2019-10-25,15.625
2019-10-28,-16.1622
2019-10-29,-5.8672
2019-10-30,1.0959
2019-10-31,6.0976
2019-11-01,2.1073
2019-11-04,-7.192
2019-11-05,2.628
2019-11-06,2.5606999999999998
2019-11-07,-0.6402
2019-11-08,0.9021
2019-11-11,2.235
2019-11-12,0.6246
2019-11-13,-1.4277
2019-11-14,0.6927
2019-11-15,-1.7511
2019-11-18,-0.3819
2019-11-19,-0.3834
2019-11-20,-2.6299
2019-11-21,-1.8445
2019-11-22,-0.3356
2019-11-25,0.3367
2019-11-26,-1.745
2019-11-27,7.1721
2019-11-29,5.0351
2019-12-02,-0.6068
2019-12-03,0.9158
2019-12-04,2.7223
2019-12-05,-1.9435
2019-12-06,-2.3423
2019-12-09,0.615
2019-12-10,3.3007
2019-12-11,0.7101
2019-12-12,0.8813
2019-12-13,-1.8054999999999999
2019-12-16,1.3642
2019-12-17,-4.33
2019-12-18,1.896
2019-12-19,1.8607
2019-12-20,0.1768
2019-12-23,-0.4706
2019-12-24,0.4728
2019-12-26,-6.6471
2019-12-27,-3.1506
2019-12-30,-4.5543
2019-12-31,-4.0218
2020-01-02,-4.2614
2020-01-03,0.2967
2020-01-06,4.4379
2020-01-07,-3.0453
2020-01-08,5.4054
2020-01-09,1.1088
2020-01-10,-0.1371
2020-01-13,2.2649
2020-01-14,2.6174
2020-01-15,2.0275
2020-01-16,13.7821
2020-01-17,-4.338
2020-01-21,0.3534
2020-01-22,0.4108
2020-01-23,-1.2274
2020-01-24,0.7101
2020-01-27,0.8813
2020-01-28,0.0
2020-01-29,-0.9901
2020-01-30,-0.5882
2020-01-31,-3.2544
2020-02-03,3.4862
2020-02-04,-1.4184
2020-02-05,5.1559
2020-02-06,-1.5964
2020-02-07,-0.2897
2020-02-10,2.9053
2020-02-11,1.0164
2020-02-12,1.5651000000000002
2020-02-13,2.4215999999999998
2020-02-14,0.0
2020-02-18,2.9017
2020-02-19,1.5144
2020-02-20,-1.286
2020-02-21,-1.0422
2020-02-24,-8.6361
2020-02-25,-0.2305
2020-02-26,-2.022
2020-02-27,-1.2972000000000001
2020-02-28,0.9558
2020-03-02,4.0237
2020-03-03,1.0239
2020-03-04,3.9414
2020-03-05,-2.9252000000000002
2020-03-06,-2.9576000000000002
2020-03-09,-4.8304
2020-03-10,-4.4109
2020-03-11,-8.091
2020-03-12,-16.9188
2020-03-13,34.6854
2020-03-16,-24.5237
2020-03-17,3.5016
2020-03-18,-10.7789
2020-03-19,5.291
2020-03-20,0.5863
2020-03-23,0.6661
2020-03-24,-1.737
2020-03-25,1.8519
2020-03-26,5.8678
2020-03-27,-3.2006
2020-03-30,1.129
2020-03-31,-3.5088
2020-04-01,-4.1322
2020-04-02,-5.1724
2020-04-03,-4.5455
2020-04-06,9.8095
2020-04-07,-4.5967
2020-04-08,1.7273
2020-04-09,8.1323
2020-04-13,-1.2397
2020-04-14,1.9247
2020-04-15,-3.1199
2020-04-16,4.8305
2020-04-17,5.8205
2020-04-20,-1.4515
2020-04-21,1.5504
2020-04-22,9.6947
2020-04-23,10.0209
2020-04-24,2.783
2020-04-27,6.8308
2020-04-28,-14.7465
2020-04-29,8.4459
2020-04-30,-7.5389
2020-05-01,-6.6038
2020-05-04,-2.8139
2020-05-05,2.2272
2020-05-06,7.9884
2020-05-07,6.7249
2020-05-08,-1.7013
2020-05-11,2.5641
2020-05-12,0.875
2020-05-13,-5.0186
2020-05-14,-7.045
2020-05-15,2.5263
2020-05-18,-5.5441
2020-05-19,1.8841
2020-05-20,4.3385
2020-05-21,1.0225
2020-05-22,2.2942
2020-05-26,1.3193
2020-05-27,-7.2266
2020-05-28,-0.7719
2020-05-29,-3.4653
2020-06-01,0.0
2020-06-02,6.5201
2020-06-03,5.9835
2020-06-04,4.867
2020-06-05,-7.7351
2020-06-08,6.7069
2020-06-09,-1.1942
2020-06-10,0.1272
2020-06-11,-2.4778000000000002
2020-06-12,3.7785
2020-06-15,-4.8964
2020-06-16,3.6964
2020-06-17,1.464
2020-06-18,0.3764
2020-06-19,4.0625
2020-06-22,-4.2643
2020-06-23,-0.5646
2020-06-24,-1.0726
2020-06-25,0.7653
2020-06-26,-4.7468
2020-06-29,-1.6611
2020-06-30,8.7162
2020-07-01,-0.5594
2020-07-02,-1.125
2020-07-06,-2.2124
2020-07-07,0.1939
2020-07-08,-1.6129
2020-07-09,1.1803
2020-07-10,-6.8049
2020-07-13,-5.007
2020-07-14,3.5139
2020-07-15,-0.2122
2020-07-16,0.3544
2020-07-17,-3.3898
2020-07-20,-1.0234
2020-07-21,0.517
2020-07-22,-0.0735
2020-07-23,0.2941
2020-07-24,-1.173
2020-07-27,0.9644
2020-07-28,1.4695
2020-07-29,-3.6206
2020-07-30,5.4094999999999995
2020-07-31,-2.4234
