ticker,BEOB US Equity
2007-07-30,-3.1056
2007-08-01,3.2051
2007-08-06,9.0683
2007-08-14,9.3394
2007-08-17,-4.1667
2007-08-23,13.0435
2007-09-18,0.0
2007-09-28,0.0
2007-10-08,0.0
2007-10-18,-0.1923
2007-10-24,0.1927
2007-11-08,-7.6923
2007-12-04,-6.1834
2007-12-11,-4.5455
2008-01-03,-2.3810000000000002
2008-01-04,-6.8293
2008-01-08,6.0209
2008-01-17,0.0
2008-01-22,-7.6543
2008-01-30,27.0053
2008-02-11,11.5789
2008-02-14,0.0
2008-02-21,12.5849
2008-03-11,-6.1505
2008-03-12,1.9643000000000002
2008-03-27,0.0
2008-04-04,2.1127
2008-04-09,-7.0862
2008-04-22,-2.5793
2008-04-24,3.8095
2008-06-11,-0.9174
2008-06-16,-1.8519
2008-06-18,-4.717
2008-07-15,-19.9203
2008-07-16,0.7463
2008-07-22,7.6543
2008-07-24,-3.6696999999999997
2008-08-06,-7.619
2008-08-14,-7.2165
2008-08-15,11.1111
2008-08-18,-2.5
2008-08-19,-2.0513
2008-08-26,-7.0681
2008-08-27,2.8169
2008-09-02,4.1096
2008-09-03,-1.3158
2008-09-04,-0.2667
2008-09-09,0.0
2008-09-11,-1.0695000000000001
2008-09-17,2.7027
2008-09-18,-3.9474
2008-10-06,1.105
2008-10-14,3.8251
2008-10-15,-2.6316
2008-10-17,-2.7027
2008-10-20,0.0
2008-10-23,-5.5556
2008-10-24,0.0
2008-10-29,-11.4706
2008-10-30,2.99
2008-10-31,0.0
2008-11-04,2.9032
2008-11-05,-2.8213
2008-11-06,-6.4516
2008-11-12,-3.4483
2008-11-20,7.1429
2008-11-25,-3.3333
2008-12-15,-3.4483
2008-12-26,-5.3571
2009-01-02,18.8679
2009-01-14,-17.4603
2009-01-20,0.0
2009-01-23,-15.3846
2009-01-26,0.0
2009-01-28,2.2727
2009-01-29,-3.1111
2009-02-05,10.0917
2009-02-09,0.0
2009-02-11,0.0
2009-02-12,4.1667
2009-02-13,4.0
2009-02-25,-7.6923
2009-03-05,0.0
2009-03-10,-8.3333
2009-03-11,-4.5455
2009-03-16,14.2857
2009-04-14,-12.5
2009-04-22,-4.7619
2009-05-06,1.0
2009-05-08,-0.9901
2009-05-11,0.0
2009-05-15,-9.0
2009-05-27,9.8901
2009-05-29,15.0
2009-06-08,-19.5652
2009-06-09,0.0
2009-06-10,7.5676
2009-06-11,0.5025
2009-06-12,-0.5
2009-06-15,0.0
2009-07-20,-7.0352
2009-07-21,6.1622
2009-07-23,-0.7128
2009-07-31,-2.5641
2009-08-31,21.0526
2009-09-04,0.8696
2009-09-11,-5.1724
2009-09-16,0.0
2009-09-23,0.0
2009-10-13,-9.0
2009-10-22,5.8941
2009-10-27,-8.0189
2009-10-28,-1.5385
2009-10-29,-1.0417
2009-10-30,0.0
2009-11-02,0.0
2009-11-05,-5.2632
2009-11-09,10.5556
2009-11-10,-4.5226
2009-12-14,0.0
2010-01-07,8.4211
2010-01-12,-2.9126
2010-01-13,0.0
2010-01-20,-1.0
2010-01-22,-0.5051
2010-01-29,1.5228000000000002
2010-02-04,0.0
2010-02-08,-1.5
2010-02-17,-9.6447
2010-02-24,-1.6854
2010-02-25,0.0
2010-02-26,-8.0
2010-03-02,0.0
2010-03-05,-6.8323
2010-03-08,0.0
2010-03-09,0.0
2010-03-15,0.0
2010-03-16,-1.3333
2010-03-22,1.3514
2010-03-23,-0.6667
2010-03-24,-0.6711
2010-03-30,18.2432
2010-03-31,8.0
2010-04-05,-4.7619
2010-04-12,11.2222
2010-04-13,0.0
2010-04-20,0.3996
2010-04-23,9.4527
2010-04-27,-4.5455
2010-04-30,0.0
2010-05-03,4.7619
2010-05-04,-4.0909
2010-05-06,0.9479
2010-05-07,3.2864
2010-05-10,-3.1818
2010-05-11,-0.4695
2010-05-13,3.7736
2010-05-19,-3.1818
2010-05-20,3.2864
2010-05-28,-2.2727
2010-06-01,-0.9302
2010-06-07,0.4695
2010-06-08,-4.2056000000000004
2010-06-09,5.8537
2010-06-16,-4.1475
2010-06-22,5.7692
2010-06-28,-1.3636
2010-07-01,-3.2258
2010-07-06,2.3810000000000002
2010-07-07,2.3256
2010-07-08,2.7273
2010-07-15,0.0
2010-07-22,3.9823
2010-07-29,-5.9574
2010-07-30,5.8824
2010-08-06,-1.7094
2010-08-09,-0.4348
2010-08-13,0.0
2010-08-19,-3.9301
2010-08-23,-3.1818
2010-08-24,1.4085
2010-08-31,-2.6852
2010-09-08,-0.0951
2010-09-09,-4.2857
2010-09-10,3.9801
2010-09-21,-4.3062000000000005
2010-09-23,-2.5
2010-09-27,5.1282
2010-10-01,-6.8293
2010-10-13,7.3298
2010-10-14,0.0
2010-10-18,0.0
2010-10-19,-8.5854
2010-10-22,-1.2807
2010-10-25,3.7838000000000003
2010-10-29,2.6042
2010-11-09,-3.0457
2010-11-23,2.0942
2010-12-01,23.0769
2010-12-06,1.6949
2010-12-22,12.5
2011-01-04,-9.2593
2011-01-06,-10.449
2011-01-13,1.2762
2011-01-19,-0.9901
2011-01-20,9.0909
2011-01-21,8.3333
2011-01-24,-3.8462
2011-01-27,8.0
2011-01-31,0.0
2011-02-14,-11.1111
2011-02-17,0.0
2011-02-22,-2.0833
2011-03-28,0.8511
2011-03-30,8.8608
2011-03-31,0.7752
2011-04-14,-11.538499999999999
2011-04-15,4.2609
2011-04-20,5.6714
2011-04-27,0.6314
2011-04-29,1.9607999999999999
2011-05-04,-1.3846
2011-05-10,-2.4961
2011-05-16,-2.4
2011-05-23,0.8197
2011-05-31,-4.065
2011-06-13,-2.5423999999999998
2011-06-30,-4.3478
2011-07-01,0.0
2011-07-07,-1.8182
2011-07-11,-2.6852
2011-07-12,2.2835
2011-07-29,2.3256
2011-08-05,10.818200000000001
2011-08-19,0.0
2011-08-25,0.4922
2011-08-30,6.1224
2011-10-06,-19.2308
2011-11-28,15.2381
2011-12-21,-5.9829
2011-12-30,0.0
2012-01-09,-0.2727
2012-02-03,9.845
2012-02-07,7.8838
2012-02-08,0.0
2012-02-09,0.0
2012-02-13,-1.7692
2012-02-14,2.8191
2012-02-16,2.4372
2012-02-22,-3.3457
2012-02-28,0.0
2012-03-12,0.0
2012-03-27,2.3077
2012-04-04,0.3759
2012-04-05,1.1236
2012-04-09,0.6667
2012-04-10,0.0
2012-04-11,3.0905
2012-04-12,1.3562
2012-04-27,10.9155
2012-04-30,0.9524
2012-05-02,6.2893
2012-05-03,0.0
2012-05-07,-5.3254
2012-05-15,0.0
2012-05-17,0.0
2012-05-21,-6.1875
2012-06-01,3.2645
2012-06-11,0.0
2012-06-19,0.0
2012-06-20,0.0
2012-06-26,3.2258
2012-06-28,0.0
2012-07-11,0.0
2012-07-23,-4.375
2012-08-10,0.0
2012-08-21,0.0
2012-08-23,0.0
2012-09-04,0.0
2012-10-05,0.0
2012-10-12,0.6536
2012-11-07,10.3896
2012-11-27,0.0
2012-11-30,0.0
2012-12-17,0.0
2012-12-18,2.9697
2012-12-21,0.0589
2012-12-31,-0.2941
2013-01-14,7.6696
2013-01-15,-7.1233
2013-02-05,6.1947
2013-02-12,-2.7778
2013-02-20,4.2857
2013-03-04,4.1096
2013-03-13,3.9474
2013-03-14,0.0
2013-04-01,1.2658
2013-04-02,-5.0
2013-04-17,0.0
2013-04-29,5.2632
2013-05-07,0.0
2013-05-08,0.0
2013-05-13,0.0
2013-05-16,-4.0
2013-06-10,-1.5625
2013-06-11,0.0
2013-06-24,3.1746
2013-06-27,0.0
2013-07-09,-7.6923
2013-07-12,8.0556
2013-07-22,2.8278
2013-07-25,1.5
2013-08-05,7.3892
2013-08-09,-3.6696999999999997
2013-08-12,0.0
2013-08-21,2.3810000000000002
2013-08-26,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-09,0.0
2013-09-10,1.3953
2013-09-16,0.0
2013-09-24,0.0
2013-09-26,0.0
2013-09-30,0.0
2013-10-01,0.4587
2013-10-02,0.5023
2013-10-04,2.2263
2013-10-10,0.0
2013-11-18,-1.1111
2013-12-06,1.3825
2013-12-10,4.5455
2013-12-11,0.0
2013-12-30,0.0
2014-01-13,3.2609
2014-01-17,0.6316
2014-02-27,2.5523
2014-02-28,4.0392
2014-03-17,-1.9607999999999999
2014-04-23,2.0
2014-05-07,-0.9804
2014-05-16,0.9901
2014-05-27,-1.9607999999999999
2014-05-28,-2.48
2014-07-02,0.5332
2014-07-07,0.0
2014-07-08,-0.5304
2014-07-10,-1.5175999999999998
2014-07-21,-0.0416
2014-08-07,-4.1667
2014-08-11,-5.0435
2014-08-18,1.8773
2014-08-22,3.3708
2014-09-11,0.0
2014-09-15,0.4348
2014-09-17,0.0
2014-09-18,2.8139
2014-10-03,-5.0526
2014-10-09,-0.2217
2014-10-15,2.2222
2014-10-21,0.0
2014-10-23,0.0
2014-10-30,0.0
2014-11-12,-2.1739
2014-11-13,0.0
2014-11-17,1.7778
2014-11-18,0.0
2014-12-15,34.5291
2014-12-23,-25.8333
2015-01-05,1.1236
2015-01-06,-0.9333
2015-03-13,1.3908
2015-03-16,4.8673
2015-03-17,-2.9536
2015-03-31,3.0435
2015-04-01,-0.8439
2015-05-01,5.3191
2015-05-04,-1.8182
2015-05-05,0.823
2015-05-06,0.0408
2015-05-08,-0.8568
2015-05-11,-1.0288
2015-05-12,0.2079
2015-05-14,0.0
2015-05-28,1.7012
2015-06-01,0.0
2015-06-04,2.04
2015-06-09,1.9592
2015-06-11,-1.9607999999999999
2015-06-22,-4.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,4.1667
2015-06-30,-4.0
2015-07-06,-0.8333
2015-07-14,0.8403
2015-07-30,-0.0417
2015-07-31,-1.9590999999999998
2015-08-18,0.0
2015-08-24,-1.9983
2015-09-02,-1.8655
2015-09-04,1.6799
2015-09-14,-0.4348
2015-09-15,-0.8734
2015-09-22,-0.6608
2015-09-25,-1.9956
2015-10-01,-0.2262
2015-10-13,-0.2268
2015-10-14,2.2727
2015-11-04,0.0
2015-11-05,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,0.0
2015-11-11,0.2222
2015-11-13,0.0
2015-11-24,-0.2217
2015-11-25,0.6667
2015-12-01,0.9112
2015-12-04,-3.8375
2015-12-08,5.6338
2015-12-10,0.0
2015-12-24,0.0
2015-12-30,0.0
2016-01-08,0.0
2016-01-26,-2.2222
2016-02-09,0.0
2016-02-12,0.0
2016-02-16,-4.5455
2016-02-17,2.3810000000000002
2016-02-18,1.8605
2016-03-03,0.4566
2016-03-21,9.0909
2016-04-18,0.0
2016-04-25,0.0
2016-05-11,-1.0417
2016-05-12,0.1263
2016-05-16,-1.1775
2016-05-27,2.1277
2016-06-07,-2.0833
2016-06-08,0.0
2016-06-09,0.8511
2016-06-15,-0.8439
2016-06-20,0.383
2016-06-23,0.0
2016-06-24,-1.4413
2016-06-27,1.4624
2016-06-28,-0.3815
2016-07-11,-1.0213
2016-07-12,2.1066
2016-07-27,2.1474
2016-07-29,0.9893
2016-08-30,0.0
2016-08-31,3.4694
2016-09-01,1.5385
2016-09-02,-1.6705999999999999
2016-09-06,0.7507
2016-09-09,-1.0196
2016-09-16,1.0301
2016-09-28,-0.5098
2016-09-30,1.4584
2016-10-04,4.8951
2016-11-02,-2.7778
2016-11-04,2.781
2016-11-07,3.5953
2016-11-11,-17.3882
2016-11-14,10.4374
2016-11-15,9.8039
2016-11-18,-10.0
2016-12-08,0.2045
2016-12-12,18.3265
2016-12-19,-3.415
2016-12-27,-3.5714
2017-01-04,-3.7
2017-01-05,-0.0038
2017-01-06,0.0
2017-01-13,0.9615
2017-01-19,-0.1905
2017-02-01,5.916
2017-02-08,-0.1802
2017-02-13,0.4585
2017-02-14,1.5201
2017-02-16,0.885
2017-02-17,0.8772
2017-02-21,0.8696
2017-02-22,0.6897
2017-02-23,6.6781
2017-02-24,0.321
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,-0.8
2017-03-02,-1.6129
2017-03-03,-1.6066
2017-03-08,0.1333
2017-03-13,1.4975
2017-03-15,-0.8197
2017-03-27,0.8264
2017-03-29,-3.4426
2017-03-31,8.2173
2017-04-06,-7.9071
2017-05-02,0.9881
2017-05-03,-4.6896
2017-05-08,1.9468999999999999
2017-06-06,-0.4861
2017-06-07,-0.2094
2017-06-08,3.1469
2017-06-09,0.8475
2017-06-12,2.8571
2017-06-13,1.1438
2017-06-15,0.9693
2017-06-16,0.8
2017-06-19,0.9524
2017-06-20,-0.1572
2017-06-28,-0.7874
2017-06-30,-1.5873
2017-07-11,-0.8065
2017-07-21,-0.813
2017-07-28,-1.6393
2017-08-09,-2.8333
2017-08-18,-2.5385999999999997
2017-08-28,-1.0912
2017-08-29,3.2028
2017-09-15,-3.0345
2017-09-19,0.0
2017-09-28,3.8407
2017-10-06,0.1712
2017-10-11,-0.7863
2017-10-13,0.7926
2017-10-16,0.0
2017-10-18,0.8547
2017-10-20,-0.8475
2017-10-23,0.0
2017-10-26,0.8205
2017-11-02,0.0339
2017-11-24,0.0
2017-12-13,3.8327999999999998
2017-12-20,-2.6846
2017-12-26,0.1724
2017-12-27,-0.5164
2017-12-28,4.6713000000000005
2017-12-29,2.6116
2018-01-02,-0.451
2018-01-05,-1.7799
2018-01-08,2.57
2018-01-11,-2.5056000000000003
2018-01-16,-4.2109
2018-01-18,6.5974
2018-01-23,0.0
2018-01-24,-7.0023
2018-01-30,1.145
2018-02-01,-0.3431
2018-02-02,6.506
2018-02-22,0.0323
2018-02-23,-0.0323
2018-03-06,-1.4221
2018-03-08,-4.7213
2018-03-09,3.2347
2018-03-27,-2.9667
2018-04-06,2.1986
2018-04-10,0.0
2018-04-11,0.0
2018-04-19,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-05-01,0.8403
2018-05-02,2.5
2018-05-10,-2.439
2018-05-11,-0.8333
2018-05-21,1.6806999999999999
2018-05-22,-0.7934
2018-05-23,0.7997
2018-05-25,-0.8264
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,0.8
2018-06-06,-0.7937
2018-06-07,1.6667
2018-06-11,-1.6393
2018-06-12,1.3333
2018-06-13,-1.3487
2018-06-15,0.0333
2018-07-05,-1.33
2018-07-06,-0.0034
2018-07-09,0.0
2018-07-10,0.3378
2018-07-17,1.0101
2018-07-23,0.1667
2018-07-25,0.9983
2018-08-01,-0.4942
2018-08-02,-0.3311
2018-08-07,-0.3322
2018-08-13,0.0667
2018-08-16,0.5663
2018-08-20,0.0331
2018-08-29,-2.649
2018-09-10,2.8912
2018-09-11,0.0
2018-09-27,-2.4463
2018-09-28,4.0325
2018-10-04,-2.2801
2018-10-05,0.0
2018-10-08,0.0
2018-10-12,-2.3333
2018-10-19,2.3891
2018-10-22,0.3333
2018-10-23,-0.99
2018-11-06,4.0199
2018-11-07,-3.0645
2018-11-08,3.1614
2018-11-09,-2.7419000000000002
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,3.6484
2018-11-20,-3.168
2018-12-12,2.8562
2018-12-17,-2.281
2018-12-20,-0.0338
2018-12-26,1.8613
2018-12-27,-6.1462
2018-12-28,0.354
2019-01-04,0.1764
2019-01-10,0.7042
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,0.3497
2019-01-30,-0.6969
2019-01-31,1.7544
2019-02-01,0.6897
2019-02-04,0.0
2019-02-08,-2.7397
2019-02-14,2.8169
2019-02-22,0.1712
2019-03-05,-1.9487
2019-03-08,1.1158
2019-03-13,0.0
2019-03-14,0.0
2019-03-26,0.8621
2019-03-27,-0.8547
2019-04-01,1.7241
2019-04-08,1.6949
2019-04-15,1.6667
2019-04-18,14.7541
2019-04-22,-12.8286
2019-04-23,0.3605
2019-04-30,2.8739
2019-05-06,1.5873
2019-05-08,0.0
2019-05-15,0.0
2019-05-17,-2.5
2019-05-20,0.0
2019-05-23,0.0
2019-05-30,2.5641
2019-06-07,0.0
2019-06-11,0.7813
2019-06-27,-1.4884
2019-06-28,0.0315
2019-07-02,2.2656
2019-07-03,-0.0615
2019-07-05,0.0
2019-07-12,0.0
2019-07-16,1.601
2019-07-18,-1.5152
2019-07-23,1.5385
2019-07-24,-3.4848
2019-07-25,2.8257
2019-07-26,0.7634
2019-07-31,0.0
2019-08-01,-2.2424
2019-08-05,0.031
2019-08-06,-2.3861
2019-08-09,0.0
2019-08-16,1.5873
2019-08-21,-0.7813
2019-09-19,0.0
2019-09-30,0.7874
2019-10-11,6.25
2019-10-14,0.0
2019-10-17,-0.7353
2019-10-31,6.6667
2019-11-14,-6.25
2019-12-12,8.067
2019-12-19,3.5211
2019-12-26,-4.7619
2020-01-03,2.5714
2020-01-07,-0.8914
2020-01-09,-0.0843
2020-01-15,-1.1252
2020-01-27,-0.4267
2020-01-31,-0.1429
2020-02-11,0.2861
2020-02-24,-4.1369
2020-03-05,4.1964
2020-03-06,-0.0286
2020-03-09,0.0
2020-03-11,0.0
2020-03-12,-6.1429
2020-03-16,-4.8706
2020-03-17,-15.2
2020-03-18,-5.6604
2020-03-24,20.0
2020-04-03,0.0
2020-04-15,0.0
2020-04-17,1.6667
2020-05-21,-0.8197
2020-05-26,0.0
2020-05-27,-2.4793
2020-06-09,5.0847
2020-06-10,0.0
2020-06-16,0.8065
2020-06-18,-0.8
2020-06-19,3.2258
2020-06-23,3.125
2020-07-02,-3.0303
2020-07-22,5.9375
2020-07-23,6.1947
2020-07-24,2.7778
2020-07-29,-0.6757
