ticker,GPI US Equity
2000-05-22,0.0
2000-05-23,6.25
2000-05-24,-4.902
2000-05-25,-1.5464
2000-05-26,-2.6178
2000-05-30,-0.5376
2000-05-31,-0.5405
2000-06-01,6.5217
2000-06-02,-1.0204
2000-06-05,-3.0928
2000-06-06,2.1277
2000-06-07,1.5625
2000-06-08,-4.6154
2000-06-09,3.2258
2000-06-12,0.0
2000-06-13,-3.6458
2000-06-14,2.7027
2000-06-15,-0.5263
2000-06-16,6.8783
2000-06-19,-0.9901
2000-06-20,-4.0
2000-06-21,-0.5208
2000-06-22,-2.0942
2000-06-23,-0.5348
2000-06-26,2.6882
2000-06-27,-4.712
2000-06-28,4.9451
2000-06-29,-6.8063
2000-06-30,7.8652
2000-07-03,-0.5208
2000-07-05,-2.6178
2000-07-06,-2.1505
2000-07-07,-4.3956
2000-07-10,2.2989
2000-07-11,-2.2472
2000-07-12,0.5747
2000-07-13,-0.5714
2000-07-14,1.1494
2000-07-17,0.0
2000-07-18,0.0
2000-07-19,-1.7045
2000-07-20,1.1561
2000-07-21,-0.5714
2000-07-24,-0.5747
2000-07-25,-0.578
2000-07-26,2.3256
2000-07-27,10.2273
2000-07-28,-1.0309
2000-07-31,-0.5208
2000-08-01,-6.8063
2000-08-02,2.809
2000-08-03,-3.2787
2000-08-04,-0.565
2000-08-07,1.1364
2000-08-08,-1.1236
2000-08-09,-1.1364
2000-08-10,-2.8736
2000-08-11,4.142
2000-08-14,-2.8409
2000-08-15,1.7544
2000-08-16,1.1494
2000-08-17,0.0
2000-08-18,-1.1364
2000-08-21,0.5747
2000-08-22,0.0
2000-08-23,2.2857
2000-08-24,-0.5587
2000-08-25,-0.5618
2000-08-28,0.0
2000-08-29,-0.565
2000-08-30,-0.5682
2000-08-31,0.5714
2000-09-01,0.5682
2000-09-05,-0.565
2000-09-06,0.0
2000-09-07,0.0
2000-09-08,-0.5682
2000-09-11,0.0
2000-09-12,-2.2857
2000-09-13,-1.7544
2000-09-14,-2.9762
2000-09-15,-4.908
2000-09-18,7.0968
2000-09-19,-1.2048
2000-09-20,-2.439
2000-09-21,-1.25
2000-09-22,0.0
2000-09-25,1.2658
2000-09-26,0.0
2000-09-27,5.0
2000-09-28,2.3810000000000002
2000-09-29,1.1628
2000-10-02,-2.8736
2000-10-03,-1.7751000000000001
2000-10-04,2.4096
2000-10-05,-4.7059
2000-10-06,-2.4691
2000-10-09,-5.0633
2000-10-10,-0.6667
2000-10-11,-0.6711
2000-10-12,0.0
2000-10-13,2.7027
2000-10-16,-4.6053
2000-10-17,4.1379
2000-10-18,8.6093
2000-10-19,-3.0488
2000-10-20,0.6289
2000-10-23,-1.25
2000-10-24,0.6329
2000-10-25,-0.6289
2000-10-26,1.2658
2000-10-27,-1.25
2000-10-30,-1.2658
2000-10-31,1.9231
2000-11-01,-6.2893
2000-11-02,1.3423
2000-11-03,3.9735
2000-11-06,-1.2739
2000-11-07,-3.2258
2000-11-08,0.0
2000-11-09,0.0
2000-11-10,-1.3333
2000-11-13,-0.6757
2000-11-14,2.0408
2000-11-15,2.6667
2000-11-16,-4.5455
2000-11-17,2.0408
2000-11-20,-0.6667
2000-11-21,-2.6846
2000-11-22,1.3793
2000-11-24,0.6803
2000-11-27,-2.027
2000-11-28,2.069
2000-11-29,-0.6757
2000-11-30,-2.0408
2000-12-01,1.3889
2000-12-04,-1.3699
2000-12-05,0.0
2000-12-06,2.0833
2000-12-07,0.0
2000-12-08,0.6803
2000-12-11,2.027
2000-12-12,-3.9735
2000-12-13,0.0
2000-12-14,-3.4483
2000-12-15,0.0
2000-12-18,-2.8571
2000-12-19,0.7353
2000-12-20,-3.6496
2000-12-21,-1.5152
2000-12-22,0.7692
2000-12-26,1.5267
2000-12-27,6.7669
2000-12-28,1.4085
2000-12-29,4.1667
2001-01-02,-9.3333
2001-01-03,0.0
2001-01-04,0.0
2001-01-05,-2.9412000000000003
2001-01-08,-0.7576
2001-01-09,0.7634
2001-01-10,0.0
2001-01-11,6.8182
2001-01-12,4.2553
2001-01-16,-6.1224
2001-01-17,4.3478
2001-01-18,5.5556
2001-01-19,1.3158
2001-01-22,5.1948
2001-01-23,3.7037
2001-01-24,0.0
2001-01-25,-0.5952
2001-01-26,-1.1976
2001-01-29,5.503
2001-01-30,-3.4926
2001-01-31,1.4285999999999999
2001-02-01,-1.8779
2001-02-02,-3.8278
2001-02-05,-6.4677
2001-02-06,5.8511
2001-02-07,-1.608
2001-02-08,-0.9193
2001-02-09,0.6186
2001-02-12,2.459
2001-02-13,-1.0
2001-02-14,1.0101
2001-02-15,6.5
2001-02-16,3.2864
2001-02-20,1.8182
2001-02-21,0.9821
2001-02-22,1.2378
2001-02-23,6.5502
2001-02-26,4.5902
2001-02-27,-2.0376
2001-02-28,-0.8
2001-03-01,0.0
2001-03-02,-3.2258
2001-03-05,-0.6667
2001-03-06,-0.5872
2001-03-07,1.6878
2001-03-08,4.5643
2001-03-09,-1.9841
2001-03-12,0.081
2001-03-13,1.2945
2001-03-14,0.8786
2001-03-15,-0.0792
2001-03-16,-0.1585
2001-03-19,2.3810000000000002
2001-03-20,-5.4264
2001-03-21,-2.0492
2001-03-22,-1.2551999999999999
2001-03-23,0.9322
2001-03-26,-0.5038
2001-03-27,-0.4219
2001-03-28,0.0
2001-03-29,0.4237
2001-03-30,5.9072
2001-04-02,-2.3904
2001-04-03,0.4082
2001-04-04,5.6911000000000005
2001-04-05,6.1538
2001-04-06,0.7971
2001-04-09,3.1632
2001-04-10,3.2056
2001-04-11,1.2829
2001-04-12,-3.6667
2001-04-16,-3.1142
2001-04-17,2.8571
2001-04-18,-0.6944
2001-04-19,1.7483
2001-04-20,1.3746
2001-04-23,5.0847
2001-04-24,19.3548
2001-04-25,2.7027
2001-04-26,-3.6316
2001-04-27,-0.6008
2001-04-30,1.6484
2001-05-01,-0.5405
2001-05-02,-0.2717
2001-05-03,0.2725
2001-05-04,-3.4239
2001-05-07,4.502
2001-05-08,6.6774000000000004
2001-05-09,0.7067
2001-05-10,-1.1529
2001-05-11,-0.355
2001-05-14,1.2723
2001-05-15,8.0402
2001-05-16,4.6512
2001-05-17,-4.5778
2001-05-18,5.5892
2001-05-21,7.6312
2001-05-22,2.0492
2001-05-23,-5.5422
2001-05-24,3.9541
2001-05-25,2.454
2001-05-29,-0.2395
2001-05-30,-2.2009
2001-05-31,4.3372
2001-06-01,0.0
2001-06-04,1.4118
2001-06-05,1.9335
2001-06-06,-1.3657
2001-06-07,-14.2692
2001-06-08,0.1795
2001-06-11,3.4483
2001-06-12,11.2554
2001-06-13,-1.5564
2001-06-14,1.1858
2001-06-15,-1.4844
2001-06-18,3.8858
2001-06-19,0.9542
2001-06-20,-1.7013
2001-06-21,1.1154
2001-06-22,-1.8638
2001-06-25,-2.0155
2001-06-26,4.8259
2001-06-27,7.5472
2001-06-28,1.4035
2001-06-29,2.4221
2001-07-02,-1.3514
2001-07-03,-0.1712
2001-07-05,1.7153
2001-07-06,-0.6745
2001-07-09,-3.2258
2001-07-10,-1.4035
2001-07-11,-1.6014
2001-07-12,1.9891999999999999
2001-07-13,4.6099
2001-07-16,0.4746
2001-07-17,0.7085
2001-07-18,7.8727
2001-07-19,-8.6957
2001-07-20,1.1905000000000001
2001-07-23,0.5042
2001-07-24,-6.3545
2001-07-25,-2.6071
2001-07-26,2.1269
2001-07-27,4.1293
2001-07-30,4.1379
2001-07-31,5.3311
2001-08-01,8.4565
2001-08-02,-1.5941999999999998
2001-08-03,-0.8837
2001-08-06,-4.1605
2001-08-07,-1.2403
2001-08-08,0.471
2001-08-09,0.0
2001-08-10,-2.8125
2001-08-13,-2.8296
2001-08-14,-2.4156
2001-08-15,2.7128
2001-08-16,-13.1727
2001-08-17,6.4639
2001-08-20,-1.7856999999999998
2001-08-21,0.5455
2001-08-22,1.2658
2001-08-23,-0.7143
2001-08-24,2.518
2001-08-27,0.5263
2001-08-28,-0.3141
2001-08-29,-0.3151
2001-08-30,-0.3864
2001-08-31,4.0197
2001-09-04,4.7458
2001-09-05,-0.7443
2001-09-06,0.1956
2001-09-07,-2.0501
2001-09-10,-1.2625
2001-09-17,-26.144
2001-09-18,-2.0501
2001-09-19,5.1163
2001-09-20,-0.4425
2001-09-21,-6.8889
2001-09-24,5.7279
2001-09-25,4.3341
2001-09-26,1.6876
2001-09-27,6.2553
2001-09-28,6.3276
2001-10-01,4.3315
2001-10-02,-1.6245
2001-10-03,17.0642
2001-10-04,0.0
2001-10-05,-4.9216
2001-10-08,5.5061
2001-10-09,-1.4375
2001-10-10,2.2194
2001-10-11,0.031
2001-10-12,1.0853
2001-10-15,0.3067
2001-10-16,1.682
2001-10-17,0.9323
2001-10-18,-2.8308
2001-10-19,1.6559
2001-10-22,0.2413
2001-10-23,-2.4977
2001-10-24,-1.8519
2001-10-25,8.1761
2001-10-26,-17.7035
2001-10-29,-7.8064
2001-10-30,-0.3448
2001-10-31,3.0373
2001-11-01,6.1567
2001-11-02,0.1757
2001-11-05,2.4912
2001-11-06,0.2396
2001-11-07,-1.6393
2001-11-08,-4.5139
2001-11-09,-5.0909
2001-11-12,2.567
2001-11-13,6.0516
2001-11-14,1.0567
2001-11-15,-0.5228
2001-11-16,-4.9755
2001-11-19,3.208
2001-11-20,-3.3583
2001-11-21,3.512
2001-11-23,3.8929
2001-11-26,3.5064
2001-11-27,2.0923
2001-11-28,-2.3748
2001-11-29,1.966
2001-11-30,1.8954
2001-12-03,-4.2335
2001-12-04,5.4923
2001-12-05,1.5873
2001-12-06,2.1562
2001-12-07,1.5601
2001-12-10,-2.4699
2001-12-11,1.328
2001-12-12,-4.6937
2001-12-13,0.032
2001-12-14,1.5026000000000002
2001-12-17,0.6614
2001-12-18,-2.4406
2001-12-19,-2.5016
2001-12-20,-3.6184
2001-12-21,-2.7304
2001-12-24,-3.8596
2001-12-26,-5.292
2001-12-27,7.8613
2001-12-28,1.9293
2001-12-31,-0.0701
2002-01-02,-1.8239
2002-01-03,1.3219
2002-01-04,2.9619
2002-01-07,1.0274
2002-01-08,1.6949
2002-01-09,-0.1
2002-01-10,1.7684
2002-01-11,-4.7213
2002-01-14,-1.0668
2002-01-15,0.7652
2002-01-16,-10.838799999999999
2002-01-17,3.1746
2002-01-18,4.1276
2002-01-22,-6.3063
2002-01-23,4.2308
2002-01-24,-1.2546
2002-01-25,2.2048
2002-01-28,-0.7678
2002-01-29,-1.9897
2002-01-30,2.8195
2002-01-31,5.1188
2002-02-01,1.4261
2002-02-04,0.823
2002-02-05,1.7006999999999999
2002-02-06,3.8796
2002-02-07,2.7366
2002-02-08,0.5327
2002-02-11,-1.7768000000000002
2002-02-12,-4.7604
2002-02-13,3.099
2002-02-14,4.5572
2002-02-15,-0.2782
2002-02-19,-2.7898
2002-02-20,1.2117
2002-02-21,-0.4411
2002-02-22,1.1709
2002-02-25,5.818
2002-02-26,1.9805000000000001
2002-02-27,5.6522
2002-02-28,2.963
2002-03-01,1.2523
2002-03-04,5.0
2002-03-05,-1.9298
2002-03-06,1.0989
2002-03-07,2.8817
2002-03-08,-1.6216
2002-03-11,3.3716
2002-03-12,2.2711
2002-03-13,-5.3863
2002-03-14,-4.1199
2002-03-15,3.5156
2002-03-18,0.5031
2002-03-19,-0.4005
2002-03-20,0.4021
2002-03-21,-2.1277
2002-03-22,-1.867
2002-03-25,1.4334
2002-03-26,3.186
2002-03-27,-0.4482
2002-03-28,-2.3262
2002-04-01,-1.2292
2002-04-02,-2.2556
2002-04-03,-1.8568
2002-04-04,0.2703
2002-04-05,2.9379999999999997
2002-04-08,3.3778
2002-04-09,4.5846
2002-04-10,4.3836
2002-04-11,-4.8724
2002-04-12,1.4634
2002-04-15,0.8173
2002-04-16,0.0954
2002-04-17,-0.3097
2002-04-18,-0.4301
2002-04-19,1.3439
2002-04-22,6.1804
2002-04-23,-4.1035
2002-04-24,5.1163
2002-04-25,-2.6549
2002-04-26,-1.1364
2002-04-29,-2.5517
2002-04-30,3.4206
2002-05-01,6.1816
2002-05-02,2.4705
2002-05-03,2.9769
2002-05-06,1.3436
2002-05-07,-2.8726000000000003
2002-05-08,-1.7166000000000001
2002-05-09,5.2609
2002-05-10,0.2599
2002-05-13,-1.336
2002-05-14,-0.5659
2002-05-15,1.0366
2002-05-16,-0.9857
2002-05-17,-1.3612
2002-05-20,0.4119
2002-05-21,-4.4103
2002-05-22,-5.0429
2002-05-23,4.5424
2002-05-24,-1.5348000000000002
2002-05-28,-0.9879
2002-05-29,-2.439
2002-05-30,-4.8864
2002-05-31,2.1505
2002-06-03,-5.7778
2002-06-04,-5.288
2002-06-05,4.194
2002-06-06,-1.1320999999999999
2002-06-07,3.028
2002-06-10,-1.7534999999999998
2002-06-11,-1.4832
2002-06-12,-1.6076000000000001
2002-06-13,-3.7862999999999998
2002-06-14,-2.0216
2002-06-17,5.9147
2002-06-18,-0.6494
2002-06-19,1.9868999999999999
2002-06-20,-0.564
2002-06-21,3.635
2002-06-24,-4.2537
2002-06-25,-3.1437
2002-06-26,-3.1652
2002-06-27,2.3546
2002-06-28,3.2476
2002-07-01,-5.7667
2002-07-02,-5.3964
2002-07-03,-0.4704
2002-07-05,6.3516
2002-07-08,1.0
2002-07-09,-0.2475
2002-07-10,-5.1558
2002-07-11,-2.3547000000000002
2002-07-12,-3.1259
2002-07-15,-5.5009
2002-07-16,-4.7154
2002-07-17,2.3891
2002-07-18,0.0
2002-07-19,-6.3333
2002-07-22,-3.9502
2002-07-23,-4.9648
2002-07-24,5.1462
2002-07-25,-3.9674
2002-07-26,0.3861
2002-07-29,8.3077
2002-07-30,-1.3494
2002-07-31,-4.0317
2002-08-01,-2.4006
2002-08-02,-3.1514
2002-08-05,-7.0238
2002-08-06,5.5058
2002-08-07,0.5663
2002-08-08,-2.4537
2002-08-09,1.6082
2002-08-12,-2.9221
2002-08-13,4.5151
2002-08-14,4.4
2002-08-15,3.8314
2002-08-16,2.952
2002-08-19,1.9713
2002-08-20,-0.949
2002-08-21,0.4258
2002-08-22,0.636
2002-08-23,-2.0365
2002-08-26,0.7885
2002-08-27,0.1067
2002-08-28,-4.0497
2002-08-29,1.0737
2002-08-30,0.0
2002-09-03,-0.989
2002-09-04,4.0696
2002-09-05,0.2844
2002-09-06,4.5019
2002-09-09,-1.4586000000000001
2002-09-10,1.5491000000000001
2002-09-11,-1.9322
2002-09-12,0.242
2002-09-13,0.3448
2002-09-16,-2.0619
2002-09-17,-3.5088
2002-09-18,-1.8545
2002-09-19,-1.5932
2002-09-20,0.5271
2002-09-23,-6.9288
2002-09-24,-0.4024
2002-09-25,5.697
2002-09-26,2.2554
2002-09-27,-9.2336
2002-09-30,-7.9489
2002-10-01,4.3848
2002-10-02,-1.2002
2002-10-03,-1.0846
2002-10-04,0.6579
2002-10-07,-5.9695
2002-10-08,1.4828999999999999
2002-10-09,-8.4475
2002-10-10,-2.4938000000000002
2002-10-11,12.2762
2002-10-14,-4.1002
2002-10-15,4.9881
2002-10-16,-3.6199
2002-10-17,-0.4695
2002-10-18,5.0943
2002-10-21,-1.6606999999999998
2002-10-22,-1.4149
2002-10-23,1.7593
2002-10-24,-2.3658
2002-10-25,2.8891
2002-10-28,-7.1558
2002-10-29,5.1707
2002-10-30,0.8349
2002-10-31,-2.7599
2002-11-01,2.7436
2002-11-04,-5.6169
2002-11-05,-1.4634
2002-11-06,2.5743
2002-11-07,-5.4054
2002-11-08,-3.4694
2002-11-11,0.2643
2002-11-12,2.0032
2002-11-13,-0.2584
2002-11-14,8.1347
2002-11-15,-1.0541
2002-11-18,1.7433
2002-11-19,-0.5236
2002-11-20,5.4545
2002-11-21,1.9056
2002-11-22,0.7124
2002-11-25,2.0778
2002-11-26,-2.8584
2002-11-27,5.35
2002-11-29,0.5078
2002-12-02,1.2631999999999999
2002-12-03,-6.3617
2002-12-04,3.9076
2002-12-05,-1.7949000000000002
2002-12-06,2.3064
2002-12-09,-1.2761
2002-12-10,4.7824
2002-12-11,-1.8502999999999998
2002-12-12,-2.8068999999999997
2002-12-13,0.5172
2002-12-16,2.4871
2002-12-17,-2.5105
2002-12-18,0.8584
2002-12-19,-0.6383
2002-12-20,2.6981
2002-12-23,-1.8349
2002-12-24,0.9346
2002-12-26,0.3788
2002-12-27,-0.2096
2002-12-30,0.1261
2002-12-31,0.2098
2003-01-02,1.7168999999999999
2003-01-03,0.6587
2003-01-06,2.2904
2003-01-07,2.7989
2003-01-08,1.1280000000000001
2003-01-09,1.1923
2003-01-10,0.7222
2003-01-13,0.9434
2003-01-14,-0.1869
2003-01-15,-0.5618
2003-01-16,1.9962
2003-01-17,0.4801
2003-01-21,-2.1683
2003-01-22,-2.3291
2003-01-23,-0.9615
2003-01-24,-2.6795999999999998
2003-01-27,-1.7159
2003-01-28,0.0812
2003-01-29,2.4341
2003-01-30,-1.1881
2003-01-31,-0.3607
2003-02-03,1.8504
2003-02-04,0.1185
2003-02-05,-2.9586
2003-02-06,-1.3008
2003-02-07,-2.4712
2003-02-10,0.2534
2003-02-11,0.7161
2003-02-12,-1.5893000000000002
2003-02-13,-1.87
2003-02-14,1.7757
2003-02-18,4.8936
2003-02-19,-4.3002
2003-02-20,1.2717
2003-02-21,0.0419
2003-02-24,-3.5564999999999998
2003-02-25,0.3905
2003-02-26,-0.4754
2003-02-27,0.825
2003-02-28,0.3015
2003-03-03,-1.331
2003-03-04,-7.2237
2003-03-05,0.0
2003-03-06,-2.2045
2003-03-07,-1.5827
2003-03-10,-1.0721
2003-03-11,-0.936
2003-03-12,0.2984
2003-03-13,2.8756
2003-03-14,-0.1928
2003-03-17,1.4003
2003-03-18,0.0
2003-03-19,2.6189999999999998
2003-03-20,-0.8353
2003-03-21,2.4801
2003-03-24,-3.2877
2003-03-25,-0.3777
2003-03-26,0.4739
2003-03-27,1.0849
2003-03-28,0.7933
2003-03-31,-0.9259
2003-04-01,-1.215
2003-04-02,3.8316
2003-04-03,1.3667
2003-04-04,0.4494
2003-04-07,2.2371
2003-04-08,-2.4945
2003-04-09,1.0323
2003-04-10,1.0662
2003-04-11,0.044
2003-04-14,1.0984
2003-04-15,2.7379
2003-04-16,-1.0152
2003-04-17,3.6325
2003-04-21,1.8969
2003-04-22,3.5613
2003-04-23,1.7976
2003-04-24,-1.0365
2003-04-25,-1.5904
2003-04-28,2.1679
2003-04-29,5.4398
2003-04-30,0.6586
2003-05-01,1.0542
2003-05-02,5.1439
2003-05-05,-1.3
2003-05-06,2.1144
2003-05-07,-0.9844
2003-05-08,1.7484
2003-05-09,1.6509
2003-05-12,1.6240999999999999
2003-05-13,-1.0763
2003-05-14,-1.7473999999999998
2003-05-15,0.4027
2003-05-16,-6.6176
2003-05-19,-3.5433
2003-05-20,1.5213
2003-05-21,0.5848
2003-05-22,1.2718
2003-05-23,-0.4306
2003-05-27,1.8739
2003-05-28,2.7591
2003-05-29,-1.5491000000000001
2003-05-30,2.0979
2003-06-02,2.2603
2003-06-03,0.1674
2003-06-04,1.8054000000000001
2003-06-05,5.9442
2003-06-06,-1.1159
2003-06-09,-4.1379
2003-06-10,2.8449999999999998
2003-06-11,3.0207
2003-06-12,2.5617
2003-06-13,-3.0996
2003-06-16,1.2422
2003-06-17,-1.8405
2003-06-18,-2.1875
2003-06-19,-1.246
2003-06-20,1.7469999999999999
2003-06-23,-2.3847
2003-06-24,1.3681
2003-06-25,0.4177
2003-06-26,1.12
2003-06-27,1.4241
2003-06-30,1.1232
2003-07-01,-0.1234
2003-07-02,2.0389
2003-07-03,-1.8468
2003-07-07,1.9123999999999999
2003-07-08,4.7821
2003-07-09,-0.2889
2003-07-10,-3.708
2003-07-11,2.1961
2003-07-14,4.2096
2003-07-15,2.2034
2003-07-16,-0.8568
2003-07-17,-2.063
2003-07-18,1.6225
2003-07-21,-1.4846
2003-07-22,2.0756
2003-07-23,-0.8357
2003-07-24,1.6573
2003-07-25,1.5474
2003-07-28,2.585
2003-07-29,-1.9893999999999998
2003-07-30,-2.3275
2003-07-31,4.4611
2003-08-01,-7.9841
2003-08-04,0.1441
2003-08-05,-1.2378
2003-08-06,0.4663
2003-08-07,-0.3771
2003-08-08,0.0582
2003-08-11,1.8626
2003-08-12,0.0
2003-08-13,0.6286
2003-08-14,0.795
2003-08-15,1.1549
2003-08-18,2.729
2003-08-19,2.1144
2003-08-20,0.5309
2003-08-21,-0.6073
2003-08-22,-3.1881
2003-08-25,-0.5214
2003-08-26,2.1517
2003-08-27,-0.6211
2003-08-28,0.3533
2003-08-29,1.9496
2003-09-02,0.5312
2003-09-03,3.1968
2003-09-04,-0.1536
2003-09-05,0.0256
2003-09-08,-1.5124
2003-09-09,4.0083
2003-09-10,-1.4765
2003-09-11,0.9652
2003-09-12,0.2516
2003-09-15,0.5019
2003-09-16,-3.4956
2003-09-17,1.2937
2003-09-18,0.9195
2003-09-19,0.1266
2003-09-22,-2.6795
2003-09-23,1.3506
2003-09-24,-2.4859
2003-09-25,-4.205
2003-09-26,-3.2922000000000002
2003-09-29,-0.7092
2003-09-30,-1.3143
2003-10-01,7.9907
2003-10-02,-0.8043
2003-10-03,1.7297
2003-10-06,0.9564
2003-10-07,0.6053
2003-10-08,-1.831
2003-10-09,0.826
2003-10-10,-0.2114
2003-10-13,2.2246
2003-10-14,1.114
2003-10-15,-5.6111
2003-10-16,0.0814
2003-10-17,-1.0578
2003-10-20,0.795
2003-10-21,0.4895
2003-10-22,-1.9485999999999999
2003-10-23,-1.9045
2003-10-24,-3.7423
2003-10-27,2.6016
2003-10-28,-3.8177
2003-10-29,-1.3626
2003-10-30,7.0571
2003-10-31,-0.6171
2003-11-03,-1.2419
2003-11-04,1.0289
2003-11-05,-0.1414
2003-11-06,0.1983
2003-11-07,-0.1979
2003-11-10,-1.5013999999999998
2003-11-11,-6.0684
2003-11-12,5.7562999999999995
2003-11-13,-1.0712
2003-11-14,-1.7559
2003-11-17,-1.8469
2003-11-18,0.091
2003-11-19,0.6064
2003-11-20,0.3617
2003-11-21,0.1502
2003-11-24,2.9985
2003-11-25,1.048
2003-11-26,-1.0084
2003-11-28,0.9895
2003-12-01,1.4409
2003-12-02,0.2273
2003-12-03,-3.1463
2003-12-04,-3.1899
2003-12-05,0.7255
2003-12-08,0.6303
2003-12-09,-1.6402999999999999
2003-12-10,-1.1219
2003-12-11,3.7412
2003-12-12,0.7685
2003-12-15,-0.7334
2003-12-16,1.4775
2003-12-17,1.6308
2003-12-18,2.7221
2003-12-19,0.5579
2003-12-22,-1.0541
2003-12-23,0.4205
2003-12-24,-1.5074999999999998
2003-12-26,0.3118
2003-12-29,1.4693
2003-12-30,2.7569
2003-12-31,-1.9241000000000001
2004-01-02,-1.6303
2004-01-05,0.7022
2004-01-06,-1.3947
2004-01-07,0.3395
2004-01-08,0.9586
2004-01-09,-1.6197
2004-01-12,-0.6812
2004-01-13,1.4003999999999999
2004-01-14,0.9301
2004-01-15,0.5864
2004-01-16,1.055
2004-01-20,1.7856999999999998
2004-01-21,0.9447
2004-01-22,0.5348
2004-01-23,0.984
2004-01-26,-0.079
2004-01-27,-1.4233
2004-01-28,-2.9679
2004-01-29,-0.0276
2004-01-30,1.323
2004-02-02,-0.7073
2004-02-03,0.274
2004-02-04,-1.3660999999999999
2004-02-05,-0.277
2004-02-06,4.1667
2004-02-09,1.6533
2004-02-10,0.0787
2004-02-11,0.2621
2004-02-12,-0.5229
2004-02-13,-1.9710999999999999
2004-02-17,2.3056
2004-02-18,-2.673
2004-02-19,-0.1077
2004-02-20,0.7817
2004-02-23,-0.8826
2004-02-24,-0.9714
2004-02-25,0.2452
2004-02-26,1.1688
2004-02-27,-2.2031
2004-03-01,3.7637
2004-03-02,-4.1303
2004-03-03,3.0655
2004-03-04,0.2144
2004-03-05,0.3743
2004-03-08,-1.3053
2004-03-09,-0.7287
2004-03-10,-0.0272
2004-03-11,-3.3995
2004-03-12,2.027
2004-03-15,-0.0828
2004-03-16,-1.9332
2004-03-17,1.2953999999999999
2004-03-18,0.3614
2004-03-19,-1.3573
2004-03-22,-2.5555
2004-03-23,-0.6628
2004-03-24,0.3481
2004-03-25,0.318
2004-03-26,3.2277
2004-03-29,2.2892
2004-03-30,-0.7096
2004-03-31,-0.4948
2004-04-01,0.0552
2004-04-02,1.6842000000000001
2004-04-05,2.498
2004-04-06,-1.4834
2004-04-07,0.2151
2004-04-08,-0.7244
2004-04-12,1.0
2004-04-13,-2.7295
2004-04-14,-2.0358
2004-04-15,-0.702
2004-04-16,-1.3009
2004-04-19,1.404
2004-04-20,-1.9497
2004-04-21,1.585
2004-04-22,2.1277
2004-04-23,-0.6389
2004-04-26,-1.7332999999999998
2004-04-27,-0.4267
2004-04-28,-0.5429
2004-04-29,-0.1724
2004-04-30,-0.5468
2004-05-03,-4.7743
2004-05-04,0.5166
2004-05-05,1.1487
2004-05-06,-1.9725000000000001
2004-05-07,-2.4085
2004-05-10,-1.5933000000000002
2004-05-11,1.619
2004-05-12,-2.6867
2004-05-13,-3.0498
2004-05-14,1.0265
2004-05-17,-1.5077
2004-05-18,0.1664
2004-05-19,0.7309
2004-05-20,-2.5726
2004-05-21,1.0493999999999999
2004-05-24,0.9045
2004-05-25,3.2869
2004-05-26,2.1215
2004-05-27,0.8813
