ticker,PARF US Equity
2004-02-26,-2.7778
2004-03-15,-3.4286
2004-03-18,0.5917
2004-03-23,-1.9607999999999999
2004-03-29,-8.0
2004-04-08,4.3478
2004-04-12,-3.75
2004-04-15,2.4017
2004-04-22,2.3454
2004-04-26,-4.1667
2004-04-27,0.2174
2004-05-12,-13.2321
2004-05-17,5.0
2004-05-18,-4.7619
2004-05-20,0.0
2004-05-21,7.5
2004-05-25,-6.9767
2004-05-28,0.0
2004-06-01,-0.5
2004-06-03,3.0151
2004-06-04,1.2195
2004-06-18,-1.2048
2004-07-07,2.439
2004-07-12,-0.9524
2004-07-21,-0.9615
2004-07-26,0.0
2004-08-17,0.0
2004-08-18,1.9417
2004-08-25,2.3810000000000002
2004-10-07,-3.0233
2004-10-27,0.7194
2004-11-09,4.7619
2004-11-11,-2.2727
2004-11-17,1.1628
2004-11-23,-5.7471
2004-11-26,1.2195
2004-11-30,0.0
2004-12-03,-1.2048
2004-12-06,0.0
2004-12-07,1.2195
2004-12-13,0.7229
2004-12-15,-1.9139
2004-12-17,1.9512
2004-12-20,-0.7177
2004-12-27,-2.6506
2005-01-04,-0.495
2005-01-13,1.99
2005-01-18,0.0
2005-02-03,0.4878
2005-02-04,-0.4854
2005-02-07,0.0
2005-02-08,0.0
2005-02-11,0.0
2005-02-22,1.2195
2005-02-24,0.7229
2005-03-21,4.4498
2005-03-31,0.7787
2005-04-01,-4.5455
2005-04-04,0.0
2005-04-05,0.0
2005-04-06,-4.7619
2005-04-07,-4.5
2005-04-11,9.9476
2005-04-12,0.0
2005-04-13,0.4762
2005-04-14,-4.7619
2005-04-25,-6.25
2005-04-26,1.3333
2005-04-29,-1.0526
2005-05-03,0.0
2005-05-10,-3.9894
2005-05-12,2.4931
2005-05-16,0.0
2005-05-17,-2.7027
2005-05-18,-0.8333
2005-05-19,6.4426
2005-05-20,3.9474
2005-06-10,-6.3291
2005-07-07,-7.8378
2005-07-14,2.6393
2005-07-27,-2.2857
2005-08-09,8.1871
2005-08-31,-4.0541
2005-09-13,7.0423
2005-09-23,-7.8947
2005-09-26,5.7143
2005-09-30,-8.1081
2005-10-03,0.0
2005-10-07,0.5882
2005-10-13,5.2632
2005-10-28,2.5
2005-11-01,0.0
2005-11-10,-2.439
2005-11-14,0.0
2005-11-15,0.0
2005-11-16,5.5556
2005-11-18,-2.6316
2005-11-25,-1.3514
2005-12-19,-1.3699
2005-12-20,-2.7778
2006-01-31,0.0
2006-02-27,4.2857
2006-02-28,0.0
2006-03-03,0.0
2006-03-06,-1.3699
2006-04-03,1.1111
2006-04-04,0.0
2006-04-05,0.0
2006-04-12,8.0332
2006-05-15,-2.5641
2006-05-23,0.0
2006-06-05,-2.6316
2006-06-06,0.0
2006-06-28,-10.8108
2006-07-06,-1.2121
2006-07-14,2.7607
2006-08-09,-4.4776
2006-08-10,-2.4375
2006-08-14,2.4984
2006-08-15,6.25
2006-08-22,-1.4706000000000001
2006-08-24,0.597
2006-08-25,0.0
2006-08-28,-2.0772
2006-08-29,1.5152
2006-09-08,-7.4627
2006-09-18,3.2258
2006-09-19,0.0
2006-09-26,-3.125
2006-09-27,-0.6452
2006-10-05,3.8961
2006-10-06,0.0
2006-10-27,0.0
2006-10-30,18.75
2006-11-03,-15.7895
2006-11-06,0.0
2006-11-08,-5.625
2006-11-14,7.2848
2006-11-15,-1.2346
2006-11-22,0.625
2006-11-28,2.4845
2006-11-30,3.0303
2006-12-12,5.8824
2006-12-28,0.0
2007-01-17,12.2222
2007-01-22,-0.9901
2007-01-23,-5.0
2007-01-24,2.6316
2007-02-12,-12.5641
2007-02-20,8.5044
2007-02-28,-8.1081
2007-03-01,1.1764999999999999
2007-03-02,-1.4535
2007-03-08,4.7198
2007-03-21,-1.4085
2007-03-22,0.0
2007-03-30,-2.2857
2007-04-05,-0.5848
2007-04-25,2.071
2007-05-07,0.0
2007-05-15,4.3478
2007-05-16,-1.3889
2007-05-17,-1.4085
2007-05-23,1.4285999999999999
2007-05-29,-2.8169
2007-06-01,4.3478
2007-06-07,-2.7778
2007-06-11,2.8571
2007-06-20,2.7778
2007-06-25,0.5405
2007-06-26,0.0
2007-06-29,0.8065
2007-07-03,0.0
2007-07-17,0.0
2007-07-18,0.0
2007-07-19,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,-1.3333
2007-08-06,0.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-21,0.0
2007-08-28,1.3514
2007-09-17,1.3867
2007-09-25,2.5776
2007-10-03,0.0
2007-10-30,-2.5128
2007-11-30,3.8927
2007-12-10,-3.7468
2007-12-11,10.2052
2008-01-09,-9.0692
2008-01-10,7.5591
2008-01-11,6.8814
2008-01-18,-9.8174
2008-01-29,-2.5316
2008-01-30,0.5195
2008-01-31,-0.5168
2008-03-11,-1.039
2008-03-17,0.0
2008-03-24,0.0
2008-03-27,0.0
2008-04-08,0.0
2008-04-09,0.5249
2008-04-10,0.0
2008-04-14,0.0
2008-05-14,2.8871
2008-06-02,-2.551
2008-06-03,3.4031000000000002
2008-06-09,-3.2911
2008-06-12,0.0
2008-06-19,-0.2618
2008-07-11,0.0
2008-07-17,3.6745
2008-08-12,-3.5443
2008-08-14,0.0
2008-09-02,0.0
2008-09-10,0.0
2008-09-17,0.0
2008-09-29,-0.21
2008-10-01,0.0
2008-10-02,0.0
2008-10-03,0.0
2008-10-08,0.0
2008-10-10,0.0
2008-10-14,0.0
2008-10-15,-4.787
2008-10-16,-11.6022
2008-10-22,-1.5625
2008-11-04,7.9365
2008-11-06,-5.8824
2008-11-10,-3.125
2008-11-11,12.5806
2008-11-25,-5.4441
2008-12-02,-1.5152
2008-12-08,-0.9231
2009-01-02,-9.937899999999999
2009-01-05,0.0
2009-02-03,-3.4483
2009-02-17,0.0
2009-03-02,-7.1429
2009-03-03,-15.3846
2009-03-05,0.0
2009-03-10,-10.4545
2009-04-02,103.0457
2009-04-08,-48.55
2009-04-09,94.3635
2009-04-30,-24.812
2009-05-08,-20.0
2009-05-13,8.3333
2009-06-10,0.0
2009-07-09,0.0
2009-07-22,23.0769
2009-07-29,18.5625
2009-08-05,-2.4776
2009-08-13,-2.7027
2009-09-09,-22.2222
2009-10-08,1.7856999999999998
2009-12-31,26.3158
2010-03-18,-14.4444
2010-03-29,-0.6494
2010-04-15,0.3268
2010-04-28,0.3268
2010-05-06,0.0
2010-05-12,10.7492
2010-05-13,-9.7059
2010-06-08,-4.2345
2010-08-19,24.8299
2010-08-23,0.0
2010-08-27,-19.346
2010-12-29,-5.3378
2011-02-15,7.0664
2011-02-18,0.0
2011-02-23,-13.3333
2011-02-28,26.1538
2011-03-01,6.0976
2011-03-02,-2.2989
2011-03-03,2.3529
2011-03-07,8.908
2011-03-17,-10.2902
2011-03-23,-2.8824
2011-03-31,0.0
2011-04-01,14.7184
2011-04-08,-3.9071
2011-04-11,-0.5495
2011-04-12,-5.2486
2011-04-13,0.8746
2011-04-15,-4.593
2011-04-20,1.8891
2011-04-29,-1.1364
2011-05-05,1.0284
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,4.7904
2011-05-19,-4.5714
2011-05-20,0.0
2011-06-02,0.0
2011-06-03,0.0
2011-06-06,-1.1377
2011-06-07,0.0
2011-06-08,-3.1496
2011-06-09,-1.5009000000000001
2011-06-10,0.0
2011-06-13,0.0
2011-06-14,-1.5873
2011-06-24,0.9677
2011-06-27,-4.1534
2011-06-28,0.0667
2011-06-29,5.8628
2011-07-13,-2.5173
2011-07-14,-3.0342
2011-07-18,1.5312999999999999
2011-07-19,3.4098
2011-07-27,0.0
2011-08-11,-5.6436
2011-08-15,7.5269
2011-08-26,-6.9375
2011-09-23,-0.0672
2011-09-28,0.0
2011-09-29,-0.5376
2011-09-30,0.0
2011-10-13,14.8649
2011-10-24,-13.5882
2011-11-08,8.9176
2011-11-18,-7.875
2011-12-21,11.9403
2012-01-04,0.0
2012-01-23,-11.5152
2012-02-09,4.4521
2012-02-10,11.4754
2012-03-26,5.8824
2012-03-27,0.0
2012-04-09,-2.0556
2012-04-12,-8.8486
2012-05-15,7.1204
2012-05-16,5.8824
2012-05-18,-5.5556
2012-05-22,4.4118
2012-05-29,9.3521
2012-05-30,-7.0067
2012-06-13,-0.831
2012-08-15,0.6145
2012-08-27,-1.166
2012-09-06,0.0
2012-09-25,-4.4944
2012-10-09,0.0588
2012-10-11,7.8189
2012-11-09,-1.8538999999999999
2012-11-12,5.6667
2012-11-14,-0.1052
2012-12-18,2.8947000000000003
2013-01-25,0.0
2013-02-01,2.5575
2013-02-19,9.7257
2013-02-27,4.1818
2013-03-06,-0.1309
2013-03-08,-6.0725
2013-03-28,-2.3256
2013-04-01,-2.3810000000000002
2013-04-10,10.4878
2013-04-11,0.0
2013-04-12,-2.2222
2013-04-15,9.0909
2013-04-16,-1.625
2013-04-17,1.6518000000000002
2013-04-18,-1.4167
2013-04-19,2.4937
2013-04-22,-0.9897
2013-04-23,-0.0416
2013-05-03,3.75
2013-05-09,-2.6104000000000003
2013-05-10,1.4433
2013-05-15,-4.4715
2013-05-24,-10.6383
2013-05-28,26.1429
2013-06-07,-2.7935
2013-06-11,0.0
2013-06-13,0.0
2013-06-27,0.9709
2013-07-02,0.9615
2013-08-12,-12.1905
2013-09-06,-8.8937
2013-09-10,19.0476
2013-09-12,3.6
2013-09-16,-10.8108
2013-09-23,8.2251
2013-09-25,0.04
2013-09-27,-0.04
2013-09-30,-2.0
2013-10-28,5.7143
2013-11-01,-0.2278
2013-11-04,2.5502000000000002
2013-11-18,-0.312
2013-11-19,0.313
2013-11-20,0.0
2013-11-22,9.434
2013-11-27,-1.7241
2013-12-02,5.2632
2013-12-05,-1.6667
2013-12-06,1.6949
2013-12-09,0.0
2013-12-16,0.0
2013-12-31,-6.0
2014-01-02,13.4752
2014-01-15,-10.5938
2014-01-16,1.3632
2014-01-24,0.0
2014-01-31,0.0
2014-02-06,-6.8966
2014-02-14,1.1111
2014-03-27,8.4249
2014-03-31,0.5068
2014-04-01,-7.563
2014-04-02,-1.0909
2014-04-07,0.0
2014-04-11,4.4666
2014-04-21,2.4735
2014-04-24,-9.6552
2014-04-28,14.5038
2014-04-29,0.0
2014-04-30,0.0
2014-05-05,-9.1667
2014-05-08,12.844
2014-05-14,-0.813
2014-05-20,1.6393
2014-05-21,0.0
2014-05-30,0.0
2014-06-04,0.0
2014-06-05,-0.8065
2014-06-18,-2.9268
2014-06-19,-2.5126
2014-06-25,0.5498
2014-06-26,2.529
2014-06-30,-0.7333
2014-07-01,0.0
2014-07-07,4.0967
2014-08-11,-4.8387
2014-08-13,-0.8136
2014-08-14,-0.8544
2014-08-15,-0.8618
2014-08-18,1.7385000000000002
2014-08-20,-6.8694
2014-08-21,5.578
2014-08-22,-0.0695
2014-09-03,-4.6261
2014-09-08,2.1152
2014-09-24,-1.5714000000000001
2014-09-25,-4.8621
2014-10-06,2.9748
2014-10-07,-0.3704
2014-10-13,0.3717
2014-10-14,0.0
2014-10-15,0.0
2014-10-20,-4.963
2014-10-23,-2.5721
2014-11-04,-1.0
2014-11-05,3.6768
2014-11-13,-6.0795
2014-11-17,-0.4149
2014-11-18,0.0
2014-11-20,-2.4583
2014-11-24,-1.3242
2014-12-05,0.0
2014-12-08,-0.4329
2014-12-10,-2.1739
2014-12-19,1.7778
2014-12-24,0.8734
2014-12-26,0.0
2014-12-31,-4.7619
2015-01-02,0.0
2015-01-05,-2.2727
2015-01-06,0.0
2015-01-07,-1.8605
2015-01-08,1.1848
2015-01-26,1.8735
2015-01-27,0.0
2015-01-29,0.2299
2015-02-06,0.9151
2015-02-09,4.5456
2015-03-25,0.0022
2015-03-31,-3.4348
2015-04-01,0.0
2015-04-07,-0.9455
2015-04-09,1.005
2015-04-17,-0.0452
2015-04-22,-0.4525
2015-04-29,1.7273
2015-05-04,2.3213
2015-05-05,0.0022
2015-05-06,0.4345
2015-05-07,0.0022
2015-05-08,0.0
2015-05-11,8.6957
2015-05-15,2.88
2015-05-19,-2.7994
2015-06-02,3.88
2015-06-04,-11.0512
2015-06-08,1.7316
2015-06-09,-2.1277
2015-06-10,-0.1087
2015-07-02,4.2437
2015-07-06,0.2088
2015-07-10,0.0
2015-07-13,0.0
2015-07-17,0.0
2015-07-20,0.0
2015-07-22,0.0
2015-07-28,0.0
2015-08-04,0.0
2015-08-05,0.0
2015-08-10,-6.25
2015-09-02,-5.8222000000000005
2015-09-03,6.1798
2015-10-01,-4.4868
2015-10-02,7.0265
2015-10-13,-0.1304
2015-10-27,0.0
2015-11-06,-5.3113
2015-11-09,1.1494
2015-11-12,-1.1364
2015-11-19,2.2989
2015-11-23,-2.2472
2015-12-02,8.0
2015-12-03,-6.3431
2015-12-04,4.5455
2015-12-07,2.1304
2015-12-15,0.0426
2016-01-04,8.5106
2016-01-05,1.9607999999999999
2016-01-06,-3.8442
2016-01-07,-2.6019
2016-01-12,2.6694
2016-01-22,0.0
2016-02-11,0.0
2016-02-22,0.0
2016-03-18,0.0
2016-03-22,-8.6
2016-03-29,9.4092
2016-04-05,0.0
2016-04-12,0.0
2016-04-14,0.6036
2016-04-21,0.0
2016-04-27,-8.0
2016-05-10,0.0
2016-05-23,13.0435
2016-05-24,0.0
2016-05-27,0.0
2016-05-31,0.0
2016-06-03,0.0
2016-06-10,-9.6154
2016-06-13,-0.0005
2016-06-28,0.0005
2016-06-29,0.0
2016-08-01,14.8511
2016-08-08,0.7781
2016-08-24,-3.6765
2016-08-25,1.145
2016-08-31,8.7925
2016-09-23,-4.6133
2016-10-12,-1.8182
2016-11-02,-10.3704
2016-11-08,0.2066
2016-11-09,0.0
2016-11-16,-4.2887
2016-12-09,6.4196
2016-12-13,3.2389
2016-12-19,5.098
2016-12-21,-0.3731
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.3745
2017-01-05,0.5597
2017-01-06,5.5659
2017-01-10,-1.7574999999999998
2017-01-17,14.4902
2017-01-25,-6.25
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-02-13,0.3333
2017-02-14,5.814
2017-02-24,0.0
2017-03-09,-12.0565
2017-04-03,21.3852
2017-04-20,0.6811
2017-04-27,13.3024
2017-05-01,-14.2857
2017-05-02,-9.8485
2017-05-25,0.0
2017-06-07,0.8403
2017-06-08,9.8
2017-06-21,-8.925
2017-06-29,3.333
2017-07-03,-3.2255
2017-07-27,-0.0003
2017-08-01,19.8333
2017-08-14,-10.9875
2017-08-23,-15.625
2017-11-14,1.8519
2017-11-15,0.364
2017-11-27,-1.6308
2017-11-29,0.0
2017-11-30,-1.105
2017-12-04,11.7318
2017-12-11,-3.3333
2017-12-12,0.0003
2017-12-14,-3.2762000000000002
2017-12-18,-0.0713
2017-12-29,0.0
2018-01-09,1.6768
2018-01-24,5.0877
2018-02-13,3.5058
2018-02-15,20.0968
2018-02-22,-5.9898
2018-02-23,5.7143
2018-03-09,-5.4054
2018-04-04,0.0
2018-04-05,0.0
2018-04-23,0.6026
2018-04-27,0.0
2018-05-07,0.0
2018-05-18,2.6811
2018-05-21,-3.4444
2018-05-22,0.0
2018-05-24,0.0
2018-06-11,0.0003
2018-06-18,-0.0003
2018-06-22,-0.748
2018-06-25,0.0
2018-06-26,0.0
2018-06-27,0.0
2018-06-28,0.0
2018-07-05,-1.4493
2018-07-09,0.0
2018-07-10,0.0
2018-07-13,0.0
2018-07-16,-2.9412000000000003
2018-07-17,3.0303
2018-07-23,-3.6765
2018-07-24,2.2901
2018-07-25,-4.0299
2018-07-26,0.0
2018-07-30,-2.0218
2018-08-06,-4.4444
2018-08-09,-1.1628
2018-08-10,0.8403
2018-08-15,-1.6333
2018-08-16,0.0
2018-08-20,-3.4226
2018-08-21,-0.3509
2018-08-22,0.3521
2018-08-23,-0.3509
2018-08-24,-1.0211
2018-08-27,3.1661
2018-08-28,0.0
2018-09-24,-3.069
2018-10-09,1.3874
2018-11-09,-1.7544
2018-12-04,0.0
2018-12-07,17.8571
2018-12-11,0.0
2019-01-22,-8.7879
2019-02-04,-6.1462
2019-03-11,0.885
2019-03-13,2.1404
2019-03-21,-3.8131
2019-03-22,3.5714
2019-04-01,-10.3448
2019-04-02,-0.3846
2019-04-16,27.4131
2019-04-17,4.2424
2019-04-18,-2.907
2019-04-22,0.8982
2019-04-23,-0.2967
2019-04-24,7.1429
2019-04-25,0.0
2019-04-26,-3.8889
2019-05-01,1.8786
2019-05-02,-0.7092
2019-05-03,-1.7143000000000002
2019-05-06,8.314
2019-05-07,0.6441
2019-05-09,0.1333
2019-05-10,1.1984
2019-05-13,2.6316
2019-05-17,-1.2821
2019-05-29,0.0519
2019-06-05,0.5452
2019-06-06,-0.5939
2019-06-10,0.0
2019-06-11,-1.2987
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,-1.3158
2019-06-21,-0.2667
2019-06-26,0.9358
2019-06-28,-0.7417
2019-07-01,1.0675
2019-07-05,4.7267
2019-07-08,-3.5552
2019-07-17,0.1569
2019-07-19,0.0
2019-07-22,-0.2871
2019-07-23,-1.1518
2019-07-25,0.6356
2019-07-26,-0.1053
2019-08-01,1.4226
2019-08-02,-1.4026
2019-08-05,0.1054
2019-08-07,-0.6579
2019-08-08,-0.5563
2019-08-13,3.8891999999999998
2019-08-14,-2.6923
2019-08-19,3.1621
2019-08-21,0.0
2019-08-22,-0.3831
2019-08-26,-2.4359
2019-09-09,-1.5769
2019-09-10,0.8011
2019-09-11,0.6358
2019-09-12,0.0263
2019-09-13,-0.1316
2019-09-18,0.1789
2019-09-27,1.75
2019-09-30,-0.8424
2019-10-14,0.0
2019-10-15,0.0
2019-10-24,-1.5929
2019-11-04,0.7194
2019-11-11,-0.8929
2019-11-13,0.0
2019-11-14,0.0
2019-11-25,0.1802
2019-12-02,0.7194
2019-12-03,-1.0714
2019-12-31,-2.5271
2020-01-03,0.037
2020-01-09,-2.7767
2020-01-10,2.818
2020-02-04,0.0
2020-02-14,-2.5926
2020-02-28,0.0
2020-03-04,-1.1407
2020-03-09,-5.3846
2020-03-16,-10.0
2020-03-24,-18.6992
2020-03-30,2.7778
2020-04-02,0.2703
2020-04-06,0.3235
2020-04-15,0.4836
2020-05-12,12.2995
2020-05-13,0.0
2020-05-14,0.0
2020-05-20,-2.3810000000000002
2020-05-28,-5.9024
2020-06-03,0.0518
2020-06-05,6.2176
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,0.7317
2020-06-12,-0.7264
2020-06-22,2.439
2020-06-23,0.0
2020-06-24,-4.1667
2020-06-25,0.6211
2020-06-26,-1.2346
2020-07-08,2.5
2020-07-10,-1.2195
2020-07-13,8.642
2020-07-14,4.5455
2020-07-15,6.9565
2020-07-16,4.6748
2020-07-17,6.6019
2020-07-20,-21.7484
2020-07-21,3.2698
2020-07-24,0.0
2020-07-30,-2.3747
2020-07-31,-1.8919000000000001
