ticker,OSG US Equity
2016-04-28,-1.4423
2016-04-29,-0.9756
2016-05-02,0.9852
2016-05-03,-1.9512
2016-05-04,-0.4975
2016-05-05,0.0
2016-05-06,-1.0
2016-05-09,-1.5152
2016-05-10,0.0
2016-05-11,-2.0513
2016-05-12,-1.0471
2016-05-13,-2.1164
2016-05-16,0.0
2016-05-17,-0.5405
2016-05-18,-2.1739
2016-05-19,2.2222
2016-05-20,1.6303999999999998
2016-05-23,0.0
2016-05-24,-2.1390000000000002
2016-05-25,0.5464
2016-05-26,-0.5435
2016-05-27,2.1858
2016-05-31,-4.8128
2016-06-01,0.0
2016-06-02,0.5618
2016-06-03,1.1173
2016-06-06,-2.2099
2016-06-07,4.5198
2016-06-08,-2.1622
2016-06-09,2.7624
2016-06-10,2.1505
2016-06-13,-4.3859
2016-06-14,-3.6696999999999997
2016-06-15,-1.619
2016-06-16,2.0329
2016-06-17,3.6052999999999997
2016-06-20,7.5092
2016-06-21,0.4259
2016-06-22,0.5937
2016-06-23,-0.9275
2016-06-24,-4.766
2016-06-27,-4.9151
2016-06-28,3.3835
2016-06-29,0.0
2016-06-30,-0.0909
2016-07-01,0.091
2016-07-05,-4.6364
2016-07-06,5.6244
2016-07-07,3.1588
2016-07-08,4.1995000000000005
2016-07-11,-0.5038
2016-07-12,-2.2785
2016-07-13,-0.3454
2016-07-14,0.7799
2016-07-15,1.7197
2016-07-18,6.6779
2016-07-19,-0.1585
2016-07-20,-2.3810000000000002
2016-07-21,4.9593
2016-07-22,1.3942999999999999
2016-07-25,-2.1390000000000002
2016-07-26,-0.5464
2016-07-27,-0.2355
2016-07-28,-2.203
2016-07-29,2.8962
2016-08-01,-0.9382
2016-08-02,-2.0521
2016-08-03,2.2561999999999998
2016-08-04,-0.4728
2016-08-05,1.0293
2016-08-08,0.0784
2016-08-09,-7.6742
2016-08-10,-5.4283
2016-08-11,-5.2018
2016-08-12,-0.6623
2016-08-15,3.9048
2016-08-16,0.6416
2016-08-17,-0.1821
2016-08-18,-2.3723
2016-08-19,-0.2804
2016-08-22,-0.2812
2016-08-23,1.2218
2016-08-24,-0.1857
2016-08-25,0.093
2016-08-26,1.3941
2016-08-29,-0.8249
2016-08-30,2.1257
2016-08-31,-1.9005
2016-09-01,-5.9963
2016-09-02,3.2385
2016-09-06,4.1825
2016-09-07,0.8212
2016-09-08,-0.362
2016-09-09,-3.0881
2016-09-12,2.2493
2016-09-13,-0.1833
2016-09-14,0.7346
2016-09-15,1.4585
2016-09-16,2.7853
2016-09-19,-0.0874
2016-09-20,-1.4873
2016-09-21,1.0657
2016-09-22,0.3515
2016-09-23,-0.9632
2016-09-26,-1.2378
2016-09-27,-2.3277
2016-09-28,0.9166
2016-09-29,-4.5413
2016-09-30,0.5709
2016-10-03,-1.5137
2016-10-04,0.4803
2016-10-05,1.8164
2016-10-06,0.4695
2016-10-07,-1.9626000000000001
2016-10-10,0.0
2016-10-11,-0.858
2016-10-12,-2.9808
2016-10-13,-1.5857
2016-10-14,-0.8056
2016-10-17,0.6091
2016-10-18,0.9082
2016-10-19,-0.9
2016-10-20,-0.2018
2016-10-21,-0.91
2016-10-24,-4.0816
2016-10-25,-0.3191
2016-10-26,-1.6009
2016-10-27,-0.3254
2016-10-28,-2.2851
2016-10-31,-2.4499
2016-11-01,-0.9132
2016-11-02,-1.9585
2016-11-03,-1.6451
2016-11-04,-2.6284
2016-11-07,0.7362
2016-11-08,1.7052
2016-11-09,0.0
2016-11-10,1.6766
2016-11-11,6.596
2016-11-14,0.9945
2016-11-15,-1.5316999999999998
2016-11-16,-6.4444
2016-11-17,-4.2755
2016-11-18,-2.4814
2016-11-21,1.7812000000000001
2016-11-22,0.0
2016-11-23,0.25
2016-11-25,0.0
2016-11-28,0.4988
2016-11-29,-1.3648
2016-11-30,-2.7673
2016-12-01,6.9597
2016-12-02,4.7945
2016-12-05,3.268
2016-12-06,6.0127
2016-12-07,-1.4925
2016-12-08,7.5758
2016-12-09,10.7042
2016-12-12,0.2545
2016-12-13,-4.0609
2016-12-14,-1.3228
2016-12-15,-0.8043
2016-12-16,4.3243
2016-12-19,-2.8497
2016-12-20,2.6667
2016-12-21,1.5584
2016-12-22,-1.023
2016-12-23,1.0336
2016-12-27,0.0
2016-12-28,-2.5575
2016-12-29,0.7874
2016-12-30,-0.2604
2017-01-03,7.5718
2017-01-04,3.1553
2017-01-05,4.0
2017-01-06,1.3575
2017-01-09,-1.5625
2017-01-10,1.8141
2017-01-11,4.4543
2017-01-12,2.5586
2017-01-13,0.2079
2017-01-17,2.0747
2017-01-18,0.0
2017-01-19,3.252
2017-01-20,7.2835
2017-01-23,-0.9174
2017-01-24,1.1111
2017-01-25,0.9158
2017-01-26,0.363
2017-01-27,-1.2658
2017-01-30,-8.4249
2017-01-31,-1.8
2017-02-01,3.8697
2017-02-02,-1.7647
2017-02-03,5.5888
2017-02-06,-0.5671
2017-02-07,-2.8517
2017-02-08,-2.544
2017-02-09,0.2008
2017-02-10,-1.6032
2017-02-13,0.2037
2017-02-14,3.0488
2017-02-15,2.1696
2017-02-16,-1.9304999999999999
2017-02-17,-1.1811
2017-02-21,0.1992
2017-02-22,-0.5964
2017-02-23,-1.4
2017-02-24,1.6227
2017-02-27,1.5968
2017-02-28,-1.7682
2017-03-01,-2.8
2017-03-02,-2.0576
2017-03-03,-8.1933
2017-03-06,-2.2883
2017-03-07,0.4684
2017-03-08,4.4289
2017-03-09,-1.7856999999999998
2017-03-10,3.1818
2017-03-13,-0.6608
2017-03-14,-4.2129
2017-03-15,0.463
2017-03-16,-0.9217
2017-03-17,1.1628
2017-03-20,-0.4598
2017-03-21,-2.3095
2017-03-22,-4.4917
2017-03-23,0.0
2017-03-24,-0.2475
2017-03-27,-3.2258
2017-03-28,2.3077
2017-03-29,0.2506
2017-03-30,1.25
2017-03-31,-4.6914
2017-04-03,-0.7772
2017-04-04,-4.4386
2017-04-05,-6.2842
2017-04-06,3.7901
2017-04-07,-1.6854
2017-04-10,2.8571
2017-04-11,1.6667
2017-04-12,-2.7321999999999997
2017-04-13,-0.2809
2017-04-17,0.0
2017-04-18,0.8451
2017-04-19,0.5587
2017-04-20,1.1111
2017-04-21,2.7473
2017-04-24,1.3369
2017-04-25,-2.3747
2017-04-26,1.8919000000000001
2017-04-27,-2.9177999999999997
2017-04-28,-0.5464
2017-05-01,-3.022
2017-05-02,-5.0992
2017-05-03,1.194
2017-05-04,0.0
2017-05-05,-2.9499
2017-05-08,-1.8237
2017-05-09,0.6192
2017-05-10,5.5385
2017-05-11,-4.3732
2017-05-12,1.8293
2017-05-15,-1.4969999999999999
2017-05-16,-0.9119
2017-05-17,1.227
2017-05-18,-0.303
2017-05-19,0.6079
2017-05-22,0.3021
2017-05-23,-0.3012
2017-05-24,-3.6254
2017-05-25,-4.7022
2017-05-26,2.3026
2017-05-30,-6.1093
2017-05-31,-9.589
2017-06-01,5.303
2017-06-02,-4.6763
2017-06-05,-1.8868
2017-06-06,3.0769
2017-06-07,-6.3433
2017-06-08,6.7729
2017-06-09,1.4925
2017-06-12,-1.1029
2017-06-13,-0.3717
2017-06-14,-3.3582
2017-06-15,-5.7915
2017-06-16,6.1475
2017-06-19,0.3861
2017-06-20,1.5385
2017-06-21,-7.9545
2017-06-22,-2.4691
2017-06-23,0.8439
2017-06-26,7.9498
2017-06-27,-1.1628
2017-06-28,11.3725
2017-06-29,-9.507
2017-06-30,3.5019
2017-07-03,4.8872
2017-07-05,-11.828
2017-07-06,2.8455
2017-07-07,1.1858
2017-07-10,1.5625
2017-07-11,1.1538
2017-07-12,1.5209000000000001
2017-07-13,4.8689
2017-07-14,1.0714
2017-07-17,3.1802
2017-07-18,-4.7945
2017-07-19,4.6763
2017-07-20,-3.4364
2017-07-21,-0.3559
2017-07-24,-3.5714
2017-07-25,1.8519
2017-07-26,-0.7273
2017-07-27,3.2967
2017-07-28,2.1277
2017-07-31,6.9444
2017-08-01,-2.5974
2017-08-02,-0.6667
2017-08-03,-1.0067
2017-08-04,2.3729
2017-08-07,-1.9868000000000001
2017-08-08,0.0
2017-08-09,-9.4595
2017-08-10,-17.1642
2017-08-11,-0.9009
2017-08-14,6.8182
2017-08-15,-8.0851
2017-08-16,2.3148
2017-08-17,-7.2398
2017-08-18,0.0
2017-08-21,-0.9756
2017-08-22,0.4926
2017-08-23,-2.451
2017-08-24,1.5074999999999998
2017-08-25,1.9802
2017-08-28,8.7379
2017-08-29,-0.4464
2017-08-30,-0.8969
2017-08-31,2.2624
2017-09-01,4.8673
2017-09-05,0.4219
2017-09-06,3.7815
2017-09-07,0.8097
2017-09-08,-4.8193
2017-09-11,4.2194
2017-09-12,2.4291
2017-09-13,-3.1621
2017-09-14,-0.8163
2017-09-15,3.7037
2017-09-18,1.1905000000000001
2017-09-19,0.0
2017-09-20,1.1764999999999999
2017-09-21,3.1008
2017-09-22,-8.2707
2017-09-25,4.5082
2017-09-26,0.7843
2017-09-27,4.2802
2017-09-28,-5.5969999999999995
2017-09-29,3.9526
2017-10-02,1.1407
2017-10-03,3.3835
2017-10-04,-0.3636
2017-10-05,4.0146
2017-10-06,-2.807
2017-10-09,-0.722
2017-10-10,-4.3636
2017-10-11,-4.943
2017-10-12,3.2
2017-10-13,1.1628
2017-10-16,-2.2989
2017-10-17,0.0
2017-10-18,1.1764999999999999
2017-10-19,-2.7132
2017-10-20,-0.7968
2017-10-23,2.4096
2017-10-24,-3.5294
2017-10-25,0.813
2017-10-26,-4.8387
2017-10-27,-2.9661
2017-10-30,-2.1834
2017-10-31,5.8036
2017-11-01,-2.9536
2017-11-02,3.9130000000000003
2017-11-03,-0.4184
2017-11-06,2.1008
2017-11-07,6.1728
2017-11-08,-2.7132
2017-11-09,9.1633
2017-11-10,1.4599
2017-11-13,7.1942
2017-11-14,-13.7584
2017-11-15,1.9455
2017-11-16,-2.2901
2017-11-17,3.5156
2017-11-20,3.0189
2017-11-21,-2.5641
2017-11-22,6.7669
2017-11-24,-5.2817
2017-11-27,-0.3717
2017-11-28,6.7164
2017-11-29,-1.7483
2017-11-30,3.9146
2017-12-01,1.7123
2017-12-04,-1.0101
2017-12-05,-2.7211
2017-12-06,-12.937100000000001
2017-12-07,2.4096
2017-12-08,-0.3922
2017-12-11,3.1496
2017-12-12,-7.2519
2017-12-13,2.8807
2017-12-14,-0.8
2017-12-15,-3.629
2017-12-18,-4.6025
2017-12-19,-1.3158
2017-12-20,8.0
2017-12-21,3.7037
2017-12-22,3.5714
2017-12-26,3.8314
2017-12-27,0.0
2017-12-28,3.69
2017-12-29,-2.4911
2018-01-02,1.0949
2018-01-03,1.083
2018-01-04,2.1429
2018-01-05,-1.7483
2018-01-08,2.1352
2018-01-09,-0.6969
2018-01-10,2.807
2018-01-11,0.0
2018-01-12,-6.4846
2018-01-16,-4.7445
2018-01-17,7.6628
2018-01-18,-3.9146
2018-01-19,0.3704
2018-01-22,-7.3801
2018-01-23,0.0
2018-01-24,-0.3984
2018-01-25,-2.4
2018-01-26,-2.0492
2018-01-29,-5.4393
2018-01-30,-9.7345
2018-01-31,3.4314
2018-02-01,-0.4739
2018-02-02,-0.9524
2018-02-05,-6.25
2018-02-06,-3.0769
2018-02-07,-2.1164
2018-02-08,-8.1081
2018-02-09,8.8235
2018-02-12,-1.0811
2018-02-13,0.0
2018-02-14,6.0109
2018-02-15,2.0619
2018-02-16,3.5354
2018-02-20,-1.9512
2018-02-21,-0.995
2018-02-22,-9.5477
2018-02-23,3.3333
2018-02-26,2.6882
2018-02-27,-1.0471
2018-02-28,-6.3492
2018-03-01,6.7797
2018-03-02,4.2328
2018-03-05,0.0
2018-03-06,0.5076
2018-03-07,-2.0202
2018-03-08,2.5773
2018-03-09,5.5276
2018-03-12,13.3333
2018-03-13,0.4202
2018-03-14,0.4184
2018-03-15,3.3333
2018-03-16,10.8871
2018-03-19,-4.7273
2018-03-20,5.7252
2018-03-21,1.8051
2018-03-22,1.0638
2018-03-23,-8.4211
2018-03-26,3.8314
2018-03-27,-1.107
2018-03-28,-4.1045
2018-03-29,10.5058
2018-04-02,2.8169
2018-04-03,0.6849
2018-04-04,5.4422
2018-04-05,-3.871
2018-04-06,-0.6711
2018-04-09,-1.3514
2018-04-10,3.4247
2018-04-11,6.2914
2018-04-12,4.0498
2018-04-13,3.8922
2018-04-16,3.4582
2018-04-17,4.4568
2018-04-18,1.3333
2018-04-19,5.0
2018-04-20,-0.2506
2018-04-23,0.7538
2018-04-24,-2.9925
2018-04-25,1.7995
2018-04-26,-1.2626
2018-04-27,-5.6266
2018-04-30,1.084
2018-05-01,-4.5576
2018-05-02,3.6517
2018-05-03,-2.439
2018-05-04,1.1111
2018-05-07,2.7473
2018-05-08,-3.7433
2018-05-09,-1.1111
2018-05-10,-7.5843
2018-05-11,-0.304
2018-05-14,2.7439
2018-05-15,2.3739
2018-05-16,1.4493
2018-05-17,1.7143000000000002
2018-05-18,-1.4045
2018-05-21,-0.2849
2018-05-22,1.7143000000000002
2018-05-23,-0.8427
2018-05-24,0.8499
2018-05-25,-3.6517
2018-05-29,1.7492999999999999
2018-05-30,2.2923
2018-05-31,1.9607999999999999
2018-06-01,-1.0989
2018-06-04,1.9444
2018-06-05,4.3597
2018-06-06,-4.6997
2018-06-07,2.7397
2018-06-08,-3.7333
2018-06-11,0.554
2018-06-12,5.7851
2018-06-13,1.5625
2018-06-14,-2.3077
2018-06-15,-0.5249
2018-06-18,0.2639
2018-06-19,-0.5263
2018-06-20,0.5291
2018-06-21,-1.3158
2018-06-22,4.2667
2018-06-25,-2.3018
2018-06-26,4.1885
2018-06-27,0.5025
2018-06-28,-3.25
2018-06-29,0.2584
2018-07-02,1.5464
2018-07-03,-0.7614
2018-07-05,2.046
2018-07-06,-2.5063
2018-07-09,-1.7995
2018-07-10,-0.5236
2018-07-11,-2.6316
2018-07-12,-2.4324
2018-07-13,0.277
2018-07-16,-3.3149
2018-07-17,1.4285999999999999
2018-07-18,0.5634
2018-07-19,0.0
2018-07-20,-1.1204
2018-07-23,1.4163999999999999
2018-07-24,0.0
2018-07-25,2.5140000000000002
2018-07-26,4.6322
2018-07-27,-3.6458
2018-07-30,-2.4324
2018-07-31,-0.277
2018-08-01,0.8333
2018-08-02,0.551
2018-08-03,1.3699
2018-08-06,0.2703
2018-08-07,-1.3477000000000001
2018-08-08,-0.8197
2018-08-09,2.7548
2018-08-10,-4.2895
2018-08-13,-5.3221
2018-08-14,-0.2959
2018-08-15,-3.2641
2018-08-16,0.9202
2018-08-17,0.304
2018-08-20,0.9091
2018-08-21,1.2012
2018-08-22,0.0
2018-08-23,0.0
2018-08-24,0.5935
2018-08-27,1.4748999999999999
2018-08-28,2.3256
2018-08-29,-1.7045
2018-08-30,-1.1561
2018-08-31,0.2924
2018-09-04,-2.9154999999999998
2018-09-05,-0.3003
2018-09-06,-3.6145
2018-09-07,1.875
2018-09-10,2.7607
2018-09-11,1.194
2018-09-12,-0.885
2018-09-13,-0.2976
2018-09-14,-0.2985
2018-09-17,-0.8982
2018-09-18,0.9063
2018-09-19,-0.2994
2018-09-20,-0.6006
2018-09-21,-2.719
2018-09-24,1.2422
2018-09-25,-0.3067
2018-09-26,-1.5385
2018-09-27,-5.0
2018-09-28,3.6184
2018-10-01,0.0
2018-10-02,0.6349
2018-10-03,0.3155
2018-10-04,0.3145
2018-10-05,0.9404
2018-10-08,4.3478
2018-10-09,5.6548
2018-10-10,-1.9718
2018-10-11,-4.5977
2018-10-12,0.3012
2018-10-15,0.6006
2018-10-16,2.3881
2018-10-17,-1.1662
2018-10-18,-2.9499
2018-10-19,0.0
2018-10-22,-5.1672
2018-10-23,-3.8462
2018-10-24,-3.0
2018-10-25,2.4055
2018-10-26,1.3423
2018-10-29,-1.9868000000000001
2018-10-30,3.3784
2018-10-31,2.6144
2018-11-01,0.9554
2018-11-02,0.3155
2018-11-05,0.9434
2018-11-06,-0.3115
2018-11-07,-0.625
2018-11-08,-2.5157
2018-11-09,-29.0323
2018-11-12,-5.0
2018-11-13,-6.6986
2018-11-14,5.1282
2018-11-15,5.8537
2018-11-16,9.2166
2018-11-19,-0.8439
2018-11-20,-8.0851
2018-11-21,0.9259
2018-11-23,0.0
2018-11-26,0.4587
2018-11-27,0.9132
2018-11-28,0.905
2018-11-29,2.6906
2018-11-30,-6.5502
2018-12-03,0.9346
2018-12-04,-9.7222
2018-12-06,-3.0769
2018-12-07,-0.5291
2018-12-10,9.5745
2018-12-11,-5.8252
2018-12-12,1.0309
2018-12-13,-4.5918
2018-12-14,-1.6042999999999998
2018-12-17,-7.0652
2018-12-18,2.3392
2018-12-19,-1.1429
2018-12-20,-5.7803
2018-12-21,-2.454
2018-12-24,1.2579
2018-12-26,0.0
2018-12-27,-1.8634
2018-12-28,1.8987
2018-12-31,3.1056
2019-01-02,1.2048
2019-01-03,0.5952
2019-01-04,8.8757
2019-01-07,7.0652
2019-01-08,2.5381
2019-01-09,0.9901
2019-01-10,-1.9607999999999999
2019-01-11,1.5
2019-01-14,-0.9852
2019-01-15,0.995
2019-01-16,0.9852
2019-01-17,-1.9512
2019-01-18,-0.4975
2019-01-22,-9.5
2019-01-23,-0.5525
2019-01-24,-1.1111
2019-01-25,2.809
2019-01-28,-1.0929
2019-01-29,2.7624
2019-01-30,0.5376
2019-01-31,-3.2086
2019-02-01,-4.4199
2019-02-04,3.4682
2019-02-05,0.5587
2019-02-06,2.2222
2019-02-07,-2.7174
2019-02-08,1.6760000000000002
2019-02-11,1.6484
2019-02-12,6.4865
2019-02-13,-1.0152
2019-02-14,2.0513
2019-02-15,0.5025
2019-02-19,2.0
2019-02-20,0.4902
2019-02-21,-1.9512
2019-02-22,0.0
2019-02-25,2.4876
2019-02-26,-1.4563
2019-02-27,-1.4778
2019-02-28,-1.5
2019-03-01,-1.5228000000000002
2019-03-04,-2.0619
2019-03-05,-1.0526
2019-03-06,-1.5957
2019-03-07,-0.5405
2019-03-08,-3.2609
2019-03-11,-1.1236
2019-03-12,1.1364
2019-03-13,3.9326
2019-03-14,15.675699999999999
2019-03-15,6.5421
2019-03-18,11.8421
2019-03-19,1.5686
2019-03-20,-0.7722
2019-03-21,-3.1128
2019-03-22,-6.8273
2019-03-25,1.2931
2019-03-26,0.4255
2019-03-27,-3.3898
2019-03-28,-0.8772
2019-03-29,1.3274
2019-04-01,4.8035
2019-04-02,-2.9167
2019-04-03,-6.4378
2019-04-04,-2.2936
2019-04-05,1.4085
2019-04-08,-3.7037
2019-04-09,-0.9615
2019-04-10,6.3107
2019-04-11,0.4566
2019-04-12,-1.3636
2019-04-15,-0.9217
2019-04-16,-2.3256
2019-04-17,0.0
2019-04-18,-1.4285999999999999
2019-04-22,-1.9324
2019-04-23,0.0
2019-04-24,0.4926
2019-04-25,-3.4314
2019-04-26,-3.0457
2019-04-29,-1.0471
2019-04-30,-3.7037
2019-05-01,3.8462
2019-05-02,-3.7037
2019-05-03,2.7473
2019-05-06,1.6042999999999998
2019-05-07,-1.5789
2019-05-08,-1.6042999999999998
2019-05-09,-3.2609
2019-05-10,2.809
2019-05-13,-2.1858
2019-05-14,2.2346
2019-05-15,-1.0929
2019-05-16,1.6575
2019-05-17,0.0
2019-05-20,2.7174
2019-05-21,-2.6455
2019-05-22,0.5435
2019-05-23,-8.6486
2019-05-24,0.0
2019-05-28,-5.3254
2019-05-29,-5.0
2019-05-30,0.0
2019-05-31,-1.3158
2019-06-03,2.0
2019-06-04,5.8824
2019-06-05,0.6173
2019-06-06,0.0
2019-06-07,1.227
2019-06-10,0.6061
2019-06-11,4.2169
2019-06-12,-4.0462
2019-06-13,1.8072
2019-06-14,-1.7751000000000001
2019-06-17,-0.6024
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,2.4242
2019-06-21,-1.1834
2019-06-24,0.0
2019-06-25,2.3952
2019-06-26,2.924
2019-06-27,5.6818
2019-06-28,1.0753
2019-07-01,0.5319
2019-07-02,1.0582
2019-07-03,-0.5236
2019-07-05,4.7368
2019-07-08,3.0151
2019-07-09,-6.8293
2019-07-10,0.0
2019-07-11,-2.0942
2019-07-12,0.5348
2019-07-15,1.0638
2019-07-16,2.1053
2019-07-17,-2.0619
2019-07-18,0.5263
2019-07-19,0.5236
2019-07-22,-1.5625
2019-07-23,1.0582
2019-07-24,3.6649000000000003
2019-07-25,-4.5455
2019-07-26,2.1164
2019-07-29,-1.5544
2019-07-30,-1.0526
2019-07-31,3.7234
2019-08-01,-3.0769
2019-08-02,1.0582
2019-08-05,-8.377
2019-08-06,-2.8571
2019-08-07,2.9412000000000003
2019-08-08,-2.2857
2019-08-09,-2.3392
2019-08-12,-1.1976
2019-08-13,1.8182
2019-08-14,-5.3571
2019-08-15,3.7736
2019-08-16,3.0303
2019-08-19,-0.5882
2019-08-20,0.0
2019-08-21,2.3669000000000002
2019-08-22,-2.3121
2019-08-23,-1.1834
2019-08-26,-0.5988
2019-08-27,-1.8072
2019-08-28,0.6135
2019-08-29,-0.6098
2019-08-30,0.0
2019-09-03,9.2025
2019-09-04,-4.4944
2019-09-05,0.5882
2019-09-06,-0.5848
2019-09-09,2.3529
2019-09-10,0.5747
2019-09-11,3.4286
2019-09-12,-2.2099
2019-09-13,-3.3898
2019-09-16,2.3392
2019-09-17,2.2857
2019-09-18,-0.5587
2019-09-19,0.0
2019-09-20,1.6854
2019-09-23,1.105
2019-09-24,-4.918
2019-09-25,1.1494
2019-09-26,-2.2727
2019-09-27,2.3256
2019-09-30,-0.5682
2019-10-01,-2.8571
2019-10-02,-3.5294
2019-10-03,-2.439
2019-10-04,9.375
2019-10-07,4.0
2019-10-08,-4.9451
2019-10-09,0.578
2019-10-10,1.1494
2019-10-11,2.8409
2019-10-14,-2.7624
2019-10-15,-0.5682
2019-10-16,-2.8571
2019-10-17,4.7059
2019-10-18,-2.2472
2019-10-21,1.1494
2019-10-22,3.9773
2019-10-23,0.0
2019-10-24,-8.1967
2019-10-25,1.7856999999999998
2019-10-28,0.5848
2019-10-29,-1.7442
2019-10-30,-1.7751000000000001
2019-10-31,-1.8072
2019-11-01,6.135
2019-11-04,1.7341
2019-11-05,-0.5682
2019-11-06,-1.1429
2019-11-07,-1.7341
2019-11-08,4.7059
2019-11-11,5.0562
2019-11-12,1.0695000000000001
2019-11-13,-5.291
2019-11-14,2.7933
2019-11-15,-2.7174
2019-11-18,-2.2346
2019-11-19,1.7143000000000002
2019-11-20,1.6854
2019-11-21,-0.5525
2019-11-22,0.0
2019-11-25,-2.7778
2019-11-26,-0.5714
2019-11-27,1.1494
2019-11-29,-0.5682
2019-12-02,0.5714
2019-12-03,1.7045
2019-12-04,-3.9106
2019-12-05,0.5814
2019-12-06,3.4682
2019-12-09,0.0
2019-12-10,2.2346
2019-12-11,-2.1858
2019-12-12,0.0
2019-12-13,3.352
2019-12-16,7.5676
2019-12-17,6.0302
2019-12-18,10.4265
2019-12-19,2.5751
2019-12-20,4.1841
2019-12-23,6.4257
2019-12-24,-8.3019
2019-12-26,0.4115
2019-12-27,-2.8689
2019-12-30,0.4219
2019-12-31,-3.3613
2020-01-02,0.8696
2020-01-03,-4.3103
2020-01-06,0.4505
2020-01-07,0.4484
2020-01-08,0.0
2020-01-09,-1.7856999999999998
2020-01-10,-2.2727
2020-01-13,0.0
2020-01-14,-2.7907
2020-01-15,-4.3062000000000005
2020-01-16,1.0
2020-01-17,0.0
2020-01-21,-0.9901
2020-01-22,3.5
2020-01-23,-3.3816
2020-01-24,-5.5
2020-01-27,-3.1746
2020-01-28,0.0
2020-01-29,-0.5464
2020-01-30,2.1978
2020-01-31,-4.3011
2020-02-03,3.3708
2020-02-04,-2.7174
2020-02-05,2.2346
2020-02-06,-3.8251
2020-02-07,-0.5682
2020-02-10,-2.8571
2020-02-11,18.2353
2020-02-12,9.4527
2020-02-13,-1.3636
2020-02-14,-2.3041
2020-02-18,-2.8302
2020-02-19,-1.9417
2020-02-20,0.0
2020-02-21,-1.4851
2020-02-24,-7.5377
2020-02-25,-4.3478
2020-02-26,-1.1364
2020-02-27,0.0
2020-02-28,-1.1494
2020-03-02,6.3953
2020-03-03,3.2787
2020-03-04,3.1746
2020-03-05,28.7179
2020-03-06,-7.1713000000000005
2020-03-09,-9.8712
2020-03-10,7.1429
2020-03-11,-8.4444
2020-03-12,-7.767
2020-03-13,27.3684
2020-03-16,-20.6612
2020-03-17,4.6875
2020-03-18,-5.9701
2020-03-19,1.0582
2020-03-20,4.1885
2020-03-23,-6.0302
2020-03-24,11.2299
2020-03-25,5.7692
2020-03-26,5.0
2020-03-27,-9.5238
2020-03-30,11.9617
2020-03-31,-2.9915000000000003
2020-04-01,-1.7621
2020-04-02,-3.1390000000000002
2020-04-03,-3.7037
2020-04-06,5.7692
2020-04-07,-2.7273
2020-04-08,2.3364
2020-04-09,0.0
2020-04-13,1.3699
2020-04-14,6.3063
2020-04-15,-1.6949
2020-04-16,-0.8621
2020-04-17,3.9130000000000003
2020-04-20,2.5105
2020-04-21,-0.8163
2020-04-22,6.5844000000000005
2020-04-23,-1.5444
2020-04-24,-5.098
2020-04-27,2.0661
2020-04-28,7.2874
2020-04-29,-1.5093999999999999
2020-04-30,-4.2146
2020-05-01,-3.2
2020-05-04,-2.8926
