ticker,XSPA US Equity
2010-12-15,0.0
2010-12-16,1.1320999999999999
2010-12-17,-3.7313
2010-12-20,-3.4884
2010-12-21,-5.6225000000000005
2010-12-22,-1.2766
2010-12-23,-0.8567
2010-12-27,0.0
2010-12-28,6.516
2010-12-29,10.2041
2010-12-30,-3.7037
2010-12-31,-8.461500000000001
2011-01-03,-5.4622
2011-01-04,-6.2222
2011-01-05,2.8436
2011-01-06,5.7604
2011-01-07,-5.8824
2011-01-10,1.8519
2011-01-11,-6.4545
2011-01-12,-2.8183
2011-01-13,-5.0
2011-01-14,4.7368
2011-01-18,-8.549
2011-01-19,-1.1471
2011-01-20,0.0625
2011-01-21,3.3262
2011-01-24,-3.2258
2011-01-25,1.1111
2011-01-26,0.5495
2011-01-27,-6.0109
2011-01-28,-1.9767000000000001
2011-01-31,-0.3559
2011-02-01,-1.7856999999999998
2011-02-02,3.0303
2011-02-03,28.2353
2011-02-04,-11.0092
2011-02-07,3.0412
2011-02-08,-3.7519
2011-02-09,-6.4449
2011-02-10,2.7778
2011-02-11,1.6216
2011-02-14,5.3191
2011-02-15,0.5051
2011-02-16,-1.7337
2011-02-17,4.1262
2011-02-18,-3.2506
2011-02-22,-8.6294
2011-02-23,0.5556
2011-02-24,0.0
2011-02-28,-7.1823
2011-03-01,16.6295
2011-03-02,1.1356
2011-03-03,1.9365
2011-03-04,-8.4158
2011-03-07,6.4865
2011-03-08,6.599
2011-03-09,-12.857099999999999
2011-03-10,-2.1858
2011-03-11,2.2346
2011-03-14,-2.7321999999999997
2011-03-15,-5.1966
2011-03-16,3.7037
2011-03-17,-1.1429
2011-03-18,-1.1561
2011-03-21,-3.0994
2011-03-22,-3.44
2011-03-23,5.625
2011-03-24,-0.5917
2011-03-25,-2.9762
2011-03-28,-4.908
2011-03-29,-3.8629
2011-03-30,15.9634
2011-03-31,-1.9097
2011-04-01,-5.6047
2011-04-04,-1.0
2011-04-05,-5.303
2011-04-06,2.4
2011-04-07,0.2604
2011-04-08,-1.1688
2011-04-11,3.1537
2011-04-12,0.0
2011-04-13,-3.1847
2011-04-14,-1.9737
2011-04-15,-2.6846
2011-04-18,6.8966
2011-04-19,-5.1613
2011-04-20,-4.0901
2011-04-21,-0.7004
2011-04-25,6.4286
2011-04-26,0.6711
2011-04-27,0.6667
2011-04-28,1.9868000000000001
2011-04-29,8.4416
2011-05-02,22.7545
2011-05-03,-3.9024
2011-05-04,-9.1371
2011-05-05,3.8547000000000002
2011-05-06,21.0328
2011-05-09,8.8833
2011-05-10,-5.7095
2011-05-11,-3.0303
2011-05-12,-5.3571
2011-05-13,-0.9434
2011-05-16,-7.619
2011-05-17,-2.5773
2011-05-18,-2.6455
2011-05-19,10.8696
2011-05-20,-1.4706000000000001
2011-05-23,-1.99
2011-05-24,0.0
2011-05-25,4.0609
2011-05-26,-2.439
2011-05-27,-6.0
2011-05-31,2.1277
2011-06-01,-15.625
2011-06-02,-5.5556
2011-06-03,1.3072
2011-06-06,-1.2903
2011-06-07,4.5752
2011-06-08,0.0
2011-06-09,1.25
2011-06-10,-1.2346
2011-06-13,-7.1328
2011-06-14,9.0267
2011-06-15,-4.9383
2011-06-16,0.0
2011-06-17,-7.1429
2011-06-20,6.7133
2011-06-21,-7.6016
2011-06-22,4.3262
2011-06-23,-4.9626
2011-06-24,-7.01
2011-06-27,-18.4519
2011-06-28,4.7046
2011-06-29,-9.009
2011-06-30,20.7921
2011-07-01,2.459
2011-07-05,0.8
2011-07-06,5.5556
2011-07-07,1.5038
2011-07-08,-6.6667
2011-07-11,-1.5873
2011-07-12,-0.8065
2011-07-13,-1.626
2011-07-14,-4.1322
2011-07-15,3.4483
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,-1.6667
2011-07-21,17.7966
2011-07-22,0.0
2011-07-25,18.705
2011-07-26,-7.2727
2011-07-27,-9.8039
2011-07-28,8.6957
2011-07-29,12.0
2011-08-01,1.1905000000000001
2011-08-02,18.2353
2011-08-03,1.99
2011-08-04,-12.1951
2011-08-05,-9.4444
2011-08-08,-1.8405
2011-08-09,11.25
2011-08-10,-12.3596
2011-08-11,-2.5641
2011-08-12,1.3158
2011-08-15,7.1429
2011-08-16,-3.5152
2011-08-17,3.6432
2011-08-18,-5.4545
2011-08-19,-5.7692
2011-08-22,-2.585
2011-08-23,-0.1397
2011-08-24,-4.1958
2011-08-25,-2.1898
2011-08-26,0.0
2011-08-29,2.9851
2011-08-30,-0.7246
2011-08-31,5.8394
2011-09-01,-4.1379
2011-09-02,-5.036
2011-09-06,3.0303
2011-09-07,-1.4706000000000001
2011-09-08,1.4925
2011-09-09,-0.7353
2011-09-12,3.7778
2011-09-13,-2.9265
2011-09-14,0.7353
2011-09-15,0.0
2011-09-16,-2.9196999999999997
2011-09-19,-2.2556
2011-09-20,-3.1058
2011-09-21,-2.3519
2011-09-22,-4.878
2011-09-23,-2.5641
2011-09-26,36.8421
2011-09-27,3.2051
2011-09-28,-6.8323
2011-09-29,6.6667
2011-09-30,-11.25
2011-10-03,-2.1127
2011-10-04,-7.9137
2011-10-05,5.459
2011-10-06,17.7887
2011-10-07,-3.7736
2011-10-10,-7.1895
2011-10-11,2.8169
2011-10-12,-1.3699
2011-10-13,-3.4635
2011-10-14,4.3072
2011-10-17,0.0
2011-10-18,4.1379
2011-10-19,-1.9868000000000001
2011-10-20,-5.4054
2011-10-21,0.0
2011-10-24,1.4285999999999999
2011-10-25,-0.7042
2011-10-26,7.8014
2011-10-27,0.0
2011-10-28,-9.2105
2011-10-31,-2.1739
2011-11-01,1.4815
2011-11-02,19.708
2011-11-03,-11.5854
2011-11-04,-6.8276
2011-11-07,-3.0348
2011-11-08,-1.5267
2011-11-09,8.5271
2011-11-10,-3.5714
2011-11-11,5.9259
2011-11-14,-3.4965
2011-11-15,-3.6231999999999998
2011-11-16,13.609
2011-11-17,-2.0516
2011-11-18,-4.1892
2011-11-21,-0.5642
2011-11-22,-2.1277
2011-11-23,-0.9556
2011-11-25,-1.2758
2011-11-28,-0.6948
2011-11-29,-4.4776
2011-11-30,1.5625
2011-12-01,2.3077
2011-12-02,0.8271
2011-12-05,-6.786
2011-12-06,3.2
2011-12-07,-3.1008
2011-12-08,-4.0
2011-12-09,3.3333
2011-12-12,-4.8387
2011-12-13,-13.5593
2011-12-14,14.7181
2011-12-15,-7.7022
2011-12-16,0.9259
2011-12-19,3.6696999999999997
2011-12-20,-4.4248
2011-12-21,5.5556
2011-12-22,-5.2632
2011-12-23,-4.6296
2011-12-27,-0.9709
2011-12-28,-0.9804
2011-12-29,-1.9802
2011-12-30,0.0
2012-01-03,-7.9798
2012-01-04,1.0016
2012-01-05,2.16
2012-01-06,0.0
2012-01-09,2.1277
2012-01-10,-5.2083
2012-01-11,7.6923
2012-01-12,-1.0077
2012-01-13,1.0179
2012-01-17,1.0204
2012-01-18,-5.0505
2012-01-19,-4.2553
2012-01-20,0.0
2012-01-23,1.1111
2012-01-24,-7.6923
2012-01-25,29.7619
2012-01-26,-11.9266
2012-01-27,5.2083
2012-01-30,14.8515
2012-01-31,20.6897
2012-02-01,-3.5714
2012-02-02,25.9259
2012-02-03,3.5294
2012-02-06,-9.6591
2012-02-07,-6.9182
2012-02-08,1.3514
2012-02-09,-8.0
2012-02-10,3.6231999999999998
2012-02-13,0.6906
2012-02-14,-0.6771
2012-02-15,-7.0011
2012-02-16,-3.0075
2012-02-17,-1.5504
2012-02-21,-6.2894
2012-02-22,1.67
2012-02-23,0.8264
2012-02-24,6.5574
2012-02-27,9.2308
2012-02-28,-1.9982
2012-02-29,-2.9911
2012-03-01,6.6667
2012-03-02,19.4444
2012-03-05,-6.3953
2012-03-06,0.0
2012-03-07,3.7267
2012-03-08,3.5928
2012-03-09,-0.578
2012-03-12,1.1628
2012-03-13,-5.1724
2012-03-14,11.5152
2012-03-15,-10.8696
2012-03-16,-7.3171
2012-03-19,5.2549
2012-03-20,6.2583
2012-03-21,-5.2941
2012-03-22,2.4845
2012-03-23,0.6061
2012-03-26,3.6145
2012-03-27,-4.0698
2012-03-28,0.0
2012-03-29,0.6136
2012-03-30,-0.6099
2012-04-02,87.8788
2012-04-03,4.8387
2012-04-04,-20.6154
2012-04-05,3.1008
2012-04-09,26.3158
2012-04-10,-3.2738
2012-04-11,-6.1538
2012-04-12,-1.6393
2012-04-13,1.3333
2012-04-16,30.5921
2012-04-17,-3.2746
2012-04-18,1.8229
2012-04-19,0.5115
2012-04-20,0.5089
2012-04-23,-2.0222
2012-04-24,-13.6979
2012-04-25,5.3892
2012-04-26,-8.2386
2012-04-27,0.3096
2012-04-30,8.3333
2012-05-01,-4.5584
2012-05-02,-0.8955
2012-05-03,1.8072
2012-05-04,7.1006
2012-05-07,4.9724
2012-05-08,-4.2105
2012-05-09,-3.5714
2012-05-10,-3.4188
2012-05-11,0.0
2012-05-14,-3.2448
2012-05-15,1.5244
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,-9.3093
2012-05-21,-5.6291
2012-05-22,-4.5614
2012-05-23,0.0
2012-05-24,24.6324
2012-05-25,0.0
2012-05-29,-0.295
2012-05-30,3.5503
2012-05-31,8.2857
2012-06-01,8.1794
2012-06-04,1.2195
2012-06-05,-10.8434
2012-06-06,-3.7838000000000003
2012-06-07,3.9326
2012-06-08,-5.1350999999999996
2012-06-11,-4.5584
2012-06-12,-1.4925
2012-06-13,3.0303
2012-06-14,10.5882
2012-06-15,-2.3936
2012-06-18,9.5368
2012-06-19,8.457699999999999
2012-06-20,-3.8991
2012-06-21,-9.0692
2012-06-22,1.0499
2012-06-25,0.5195
2012-06-26,2.584
2012-06-27,0.2519
2012-06-28,-1.2563
2012-06-29,-1.7812000000000001
2012-07-02,0.5181
2012-07-03,-0.7732
2012-07-05,-4.9351
2012-07-06,3.0055
2012-07-09,-3.183
2012-07-10,6.0274
2012-07-11,1.292
2012-07-12,2.0408
2012-07-13,-2.0
2012-07-16,1.0204
2012-07-17,-2.0202
2012-07-18,-7.2165
2012-07-19,2.7778
2012-07-20,-3.5135
2012-07-23,9.5238
2012-07-24,0.5115
2012-07-25,3.8167999999999997
2012-07-26,-8.8235
2012-07-27,-0.5376
2012-07-30,-3.5135
2012-07-31,-6.8347
2012-08-01,-14.3115
2012-08-02,10.8772
2012-08-03,-1.2658
2012-08-06,14.7436
2012-08-07,8.9385
2012-08-08,-11.7949
2012-08-09,-2.907
2012-08-10,2.9939999999999998
2012-08-13,-1.1628
2012-08-14,-1.7647
2012-08-15,-7.7844
2012-08-16,5.5195
2012-08-17,3.0769
2012-08-20,2.3881
2012-08-21,9.3294
2012-08-22,-0.8
2012-08-23,-1.6129
2012-08-24,-2.459
2012-08-27,-4.4818
2012-08-28,-6.1584
2012-08-29,2.1875
2012-08-30,-3.0581
2012-08-31,-0.6309
2012-09-04,2.8571
2012-09-05,-1.2346
2012-09-06,2.8125
2012-09-07,7.2948
2012-09-10,-3.1161
2012-09-11,1.462
2012-09-12,1.4409
2012-09-13,-0.5682
2012-09-14,1.4285999999999999
2012-09-17,-4.507
2012-09-18,-1.4748999999999999
2012-09-19,-5.6886
2012-09-20,2.8571
2012-09-21,1.8519
2012-09-24,-2.4242
2012-09-25,0.3106
2012-09-26,-1.2384
2012-09-27,-7.5235
2012-09-28,-1.6949
2012-10-01,2.4138
2012-10-02,4.0404
2012-10-03,39.1586
2012-10-04,22.093
2012-10-05,-13.5238
2012-10-08,19.6035
2012-10-09,-18.0479
2012-10-10,4.9437999999999995
2012-10-11,2.1413
2012-10-12,0.2096
2012-10-15,-2.5105
2012-10-16,1.5021
2012-10-17,-10.7822
2012-10-18,-1.6588
2012-10-19,-5.3012
2012-10-22,-8.3969
2012-10-23,4.7222
2012-10-24,-7.1618
2012-10-25,9.1429
2012-10-26,4.712
2012-10-31,-35.975
2012-11-01,11.2847
2012-11-02,-2.807
2012-11-05,42.5993
2012-11-06,-9.6203
2012-11-07,-9.2437
2012-11-08,8.0247
2012-11-09,-3.1429
2012-11-12,7.6696
2012-11-13,-0.8219
2012-11-14,1.3812
2012-11-15,-4.6322
2012-11-16,1.1429
2012-11-19,2.2599
2012-11-20,-0.2762
2012-11-21,3.8781
2012-11-23,3.2
2012-11-26,-3.1008
2012-11-27,-6.1333
2012-11-28,0.5682
2012-11-29,-2.5423999999999998
2012-11-30,2.8986
2012-12-03,-4.7887
2012-12-04,-0.2959
2012-12-05,-6.5282
2012-12-06,0.0
2012-12-07,-2.2222
2012-12-10,-0.6494
2012-12-11,3.268
2012-12-12,-0.6329
2012-12-13,-4.4586
2012-12-14,0.0
2012-12-17,-0.3333
2012-12-18,3.01
2012-12-19,3.5714
2012-12-20,-1.8809
2012-12-21,-1.9169
2012-12-24,-3.5831
2012-12-26,-2.3649
2012-12-27,-4.1522
2012-12-28,-3.9711
2012-12-31,7.8947
2013-01-02,1.7422
2013-01-03,19.863
2013-01-04,-5.1429
2013-01-07,9.3373
2013-01-08,-9.0909
2013-01-09,-1.2121
2013-01-10,2.454
2013-01-11,2.9939999999999998
2013-01-14,-2.907
2013-01-15,-1.7964
2013-01-16,-2.7439
2013-01-17,-2.1944
2013-01-18,1.9231
2013-01-22,0.6289
2013-01-23,1.25
2013-01-24,-1.8519
2013-01-25,3.4591
2013-01-28,-3.0395
2013-01-29,1.2539
2013-01-30,-2.7864
2013-01-31,3.1847
2013-02-01,-1.5432000000000001
2013-02-04,-1.2539
2013-02-05,0.3175
2013-02-06,1.5823
2013-02-07,-2.1807
2013-02-08,1.9108
2013-02-11,-0.625
2013-02-12,0.6289
2013-02-13,-0.3125
2013-02-14,0.9404
2013-02-15,-0.6211
2013-02-19,-0.9375
2013-02-20,0.0
2013-02-21,-3.4699999999999998
2013-02-22,4.5752
2013-02-25,-3.75
2013-02-26,0.6494
2013-02-27,-0.3226
2013-02-28,-1.6181
2013-03-01,0.3289
2013-03-04,-0.6557
2013-03-05,-1.6502
2013-03-06,-3.6913
2013-03-07,5.2265
2013-03-08,-2.3179
2013-03-11,-1.6949
2013-03-12,-0.3448
2013-03-13,5.1903
2013-03-14,-2.9605
2013-03-15,1.0169
2013-03-18,-0.6711
2013-03-19,-2.3649
2013-03-20,1.7301
2013-03-21,-3.4013999999999998
2013-03-22,2.1127
2013-03-25,-3.4483
2013-03-26,-0.3571
2013-03-27,-1.4337
2013-03-28,15.2727
2013-04-01,-0.6309
2013-04-02,-2.5397
2013-04-03,7.4919
2013-04-04,-3.3333
2013-04-05,-1.2539
2013-04-08,2.5397
2013-04-09,-1.548
2013-04-10,1.2579
2013-04-11,-0.9317
2013-04-12,-2.1944
2013-04-15,-1.2821
2013-04-16,-2.2727
2013-04-17,-5.9801
2013-04-18,-1.4134
2013-04-19,3.2258
2013-04-22,-0.6944
2013-04-23,-0.6993
2013-04-24,0.3521
2013-04-25,-0.7018
2013-04-26,0.3534
2013-04-29,0.7042
2013-04-30,-1.3986
2013-05-01,3.9007
2013-05-02,3.7542999999999997
2013-05-03,-2.9605
2013-05-06,-3.3898
2013-05-07,3.5088
2013-05-08,-2.0339
2013-05-09,-0.692
2013-05-10,1.0453
2013-05-13,-0.6897
2013-05-14,-1.3889
2013-05-15,-2.4648
2013-05-16,0.361
2013-05-17,1.4388
2013-05-20,1.4184
2013-05-21,1.7483
2013-05-22,1.7182
2013-05-23,0.3378
2013-05-24,3.0303
2013-05-28,2.6144
2013-05-29,-0.3185
2013-05-30,2.5559
2013-05-31,-2.4922
2013-06-03,1.278
2013-06-04,-3.1546
2013-06-05,-1.9544000000000001
2013-06-06,0.9967
2013-06-07,-1.3158
2013-06-10,-2.3333
2013-06-11,0.3413
2013-06-12,0.0
2013-06-13,1.0204
2013-06-14,0.6734
2013-06-17,0.0
2013-06-18,0.3344
2013-06-19,-0.3333
2013-06-20,-0.6689
2013-06-21,0.6734
2013-06-24,-0.1672
2013-06-25,0.1675
2013-06-26,0.0
2013-06-27,4.0134
2013-06-28,1.9293
2013-07-01,-2.2082
2013-07-02,-0.6452
2013-07-03,-1.6234
2013-07-05,0.9901
2013-07-08,0.9804
2013-07-09,-0.6472
2013-07-10,-1.6287
2013-07-11,1.3245
2013-07-12,0.0
2013-07-15,-0.3268
2013-07-16,0.6557
2013-07-17,-0.6515
2013-07-18,-0.9836
2013-07-19,-1.3245
2013-07-22,-1.6779
2013-07-23,-1.0239
2013-07-24,5.8621
2013-07-25,-0.6515
2013-07-26,12.1311
2013-07-29,-4.0936
2013-07-30,-4.2683
2013-07-31,0.3185
2013-08-01,1.9048
2013-08-02,10.2804
2013-08-05,2.2599
2013-08-06,-6.0773
2013-08-07,0.8824
2013-08-08,-0.5831
2013-08-09,-0.8798
2013-08-12,-2.3669000000000002
2013-08-13,0.303
2013-08-14,-1.2085
2013-08-15,-0.3058
2013-08-16,3.9877000000000002
2013-08-19,0.0
2013-08-20,-2.0649
2013-08-21,-1.2048
2013-08-22,1.2195
2013-08-23,0.3012
2013-08-26,-1.8018
2013-08-27,-0.4587
2013-08-28,-4.1475
2013-08-29,-0.9615
2013-08-30,1.2945
2013-09-03,-0.3195
2013-09-04,0.3205
2013-09-05,-1.9169
2013-09-06,0.6515
2013-09-09,-0.8091
2013-09-10,0.4894
2013-09-11,-0.6494
2013-09-12,0.3268
2013-09-13,-0.6515
2013-09-16,1.3115
2013-09-17,1.6181
2013-09-18,-0.6369
2013-09-19,0.0
2013-09-20,-1.1218
2013-09-23,-0.8104
2013-09-24,-3.268
2013-09-25,-1.0135
2013-09-26,-0.3413
2013-09-27,1.0274
2013-09-30,-2.7119
2013-10-01,-1.0453
2013-10-02,-1.0563
2013-10-03,-3.2028
2013-10-04,1.4706000000000001
2013-10-07,2.5362
2013-10-08,-0.3534
2013-10-09,-3.1915
2013-10-10,0.3663
2013-10-11,-0.365
2013-10-14,1.0989
2013-10-15,-2.1739
2013-10-16,0.0
2013-10-17,2.5926
2013-10-18,0.361
2013-10-21,0.0
2013-10-22,-0.7194
2013-10-23,-0.7246
2013-10-24,0.7299
2013-10-25,-1.8115999999999999
2013-10-28,0.0
2013-10-29,1.845
2013-10-30,3.2609
2013-10-31,-1.4035
2013-11-01,-0.3559
2013-11-04,-0.7143
2013-11-05,0.0
2013-11-06,6.4748
2013-11-07,-3.7161999999999997
2013-11-08,3.1579
2013-11-11,0.6803
2013-11-12,2.3649
2013-11-13,2.3102
2013-11-14,0.0
2013-11-15,-0.3226
2013-11-18,-2.9126
2013-11-19,0.3333
2013-11-20,2.99
2013-11-21,1.2903
2013-11-22,1.5924
2013-11-25,-0.9404
2013-11-26,1.2658
2013-11-27,-0.3125
2013-11-29,0.0
2013-12-02,-1.8809
2013-12-03,-0.9585
2013-12-04,2.2580999999999998
2013-12-05,-1.2618
2013-12-06,-2.5559
2013-12-09,-1.9672
2013-12-10,-3.3445
2013-12-11,-0.346
2013-12-12,0.6944
2013-12-13,4.1379
2013-12-16,1.9868000000000001
2013-12-17,-1.6234
2013-12-18,-4.6205
2013-12-19,-0.346
2013-12-20,1.0417
2013-12-23,2.4055
2013-12-24,-2.349
2013-12-26,1.7182
2013-12-27,1.0135
2013-12-30,-0.6689
2013-12-31,-0.3367
2014-01-02,-1.6892
2014-01-03,7.2165
2014-01-06,2.2436
2014-01-07,-2.1944
2014-01-08,0.641
2014-01-09,1.2739
2014-01-10,-0.3145
2014-01-13,0.0
2014-01-14,0.9464
2014-01-15,2.1875
2014-01-16,-0.6116
2014-01-17,-2.1538
2014-01-21,-1.5723
2014-01-22,21.7252
2014-01-23,-2.0997
2014-01-24,5.0938
2014-01-27,0.7653
2014-01-28,0.5063
2014-01-29,20.6549
2014-01-30,-10.2296
2014-01-31,-0.2326
2014-02-03,-5.3613
2014-02-04,0.4926
2014-02-05,-3.1863
2014-02-06,1.0127
2014-02-07,5.0125
2014-02-10,0.6921
2014-02-11,3.105
2014-02-12,0.4598
2014-02-13,-4.8055
2014-02-14,-2.4038
2014-02-18,0.7389
2014-02-19,0.7335
2014-02-20,-0.4854
2014-02-21,-0.9756
2014-02-24,1.2315
2014-02-25,-0.9732
2014-02-26,0.2457
2014-02-27,-0.2451
2014-02-28,-0.4914
2014-03-03,-1.2346
2014-03-04,1.0
2014-03-05,-1.4851
2014-03-06,-0.7538
2014-03-07,0.2532
2014-03-10,-2.0202
2014-03-11,-5.6701
2014-03-12,0.8197
2014-03-13,-2.71
2014-03-14,0.1393
2014-03-17,5.146
2014-03-18,0.2646
2014-03-19,-4.2216
2014-03-20,0.0
2014-03-21,2.4793
2014-03-24,-2.4194
2014-03-25,-0.551
2014-03-26,-3.8781
2014-03-27,-2.3055
2014-03-28,3.5398
2014-03-31,-1.1396
2014-04-01,7.2046
2014-04-02,2.4194
2014-04-03,-1.3123
2014-04-04,1.5957
2014-04-07,-1.3089
2014-04-08,3.9788
2014-04-09,3.0612
2014-04-10,-3.4653
2014-04-11,-3.8462
2014-04-14,0.2667
2014-04-15,-0.266
2014-04-16,1.0667
2014-04-17,-1.0554
2014-04-21,0.0
2014-04-22,1.8667
2014-04-23,-0.2618
2014-04-24,-1.0499
2014-04-25,-0.2653
2014-04-28,2.1277
2014-04-29,4.1667
2014-04-30,2.25
2014-05-01,0.2445
2014-05-02,0.2439
2014-05-05,-0.7299
2014-05-06,-9.1912
2014-05-07,-3.3738
2014-05-08,-3.6313
2014-05-09,-0.5797
2014-05-12,-1.1662
2014-05-13,-7.6696
2014-05-14,-2.5559
2014-05-15,-3.6066000000000003
2014-05-16,2.7211
2014-05-19,3.3113
2014-05-20,-1.9231
2014-05-21,0.3268
2014-05-22,3.5831
2014-05-23,2.8302
2014-05-27,4.2813
2014-05-28,-3.8123
2014-05-29,2.1341
2014-05-30,-1.791
2014-06-02,-5.4711
2014-06-03,-1.6077
2014-06-04,0.3268
2014-06-05,-0.3257
2014-06-06,3.268
2014-06-09,-1.2658
2014-06-10,0.3205
2014-06-11,6.7053
2014-06-12,1.5008
2014-06-13,4.4248
2014-06-16,2.5423999999999998
2014-06-17,-2.2039
2014-06-18,1.9718
2014-06-19,-3.0387
2014-06-20,-5.1282
2014-06-23,-0.3003
2014-06-24,-0.3012
2014-06-25,2.1148
2014-06-26,-1.4793
2014-06-27,2.1021
2014-06-30,0.5882
2014-07-01,0.0
2014-07-02,4.0936
2014-07-03,2.2472
2014-07-07,-1.6484
2014-07-08,-2.5140000000000002
2014-07-09,-0.2865
2014-07-10,-1.1494
2014-07-11,1.7442
2014-07-14,0.0
2014-07-15,-5.1429
2014-07-16,-2.7108
2014-07-17,0.0
2014-07-18,2.1672
2014-07-21,-0.6061
2014-07-22,0.7622
2014-07-23,-0.1513
2014-07-24,0.303
2014-07-25,-1.2085
2014-07-28,-0.6116
2014-07-29,-2.4615
2014-07-30,6.9401
2014-07-31,-3.8348
2014-08-01,1.0735999999999999
2014-08-04,-1.0622
2014-08-05,-0.9202
2014-08-06,-0.9288
2014-08-07,0.625
2014-08-08,-0.9317
2014-08-11,-1.5674000000000001
2014-08-12,0.0
2014-08-13,0.4777
2014-08-14,-0.1585
2014-08-15,-72.006
2014-08-18,33.8153
2014-08-19,18.6441
2014-08-20,-17.1429
2014-08-21,4.3103
2014-08-22,-3.3058
2014-08-25,-2.5641
2014-08-26,-7.8947
2014-08-27,0.9524
2014-08-28,-2.8302
2014-08-29,-1.9417
2014-09-02,4.9505
2014-09-03,-3.7736
2014-09-04,1.4706000000000001
2014-09-05,-0.4831
2014-09-08,-1.9417
2014-09-09,-1.3860999999999999
2014-09-10,-1.5562
2014-09-11,-2.0908
2014-09-12,7.2917
2014-09-15,-1.9417
2014-09-16,-2.0111
2014-09-17,3.0628
2014-09-18,0.9804
2014-09-19,0.9709
2014-09-22,-3.8762
2014-09-23,-0.4189
2014-09-24,0.452
2014-09-25,-1.0
2014-09-26,2.0202
2014-09-29,-2.0111
2014-09-30,-4.4964
2014-10-01,0.2447
2014-10-02,0.752
2014-10-03,-3.6271
2014-10-06,-6.5353
2014-10-07,-4.6518
2014-10-08,-0.5946
2014-10-09,-7.9294
2014-10-10,-4.5644
2014-10-13,4.5907
2014-10-14,0.0
2014-10-15,18.0908
2014-10-16,8.0695
2014-10-17,-2.7069
2014-10-20,2.1505
2014-10-21,2.1053
2014-10-22,-4.1237
2014-10-23,3.2124
2014-10-24,5.222
2014-10-27,8.9109
2014-10-28,-3.6364
2014-10-29,-2.8302
2014-10-30,-1.9417
2014-10-31,1.9802
2014-11-03,-1.9417
2014-11-04,-6.151
2014-11-05,5.4991
2014-11-06,-3.4
2014-11-07,3.0021
2014-11-10,-1.5074999999999998
2014-11-11,-5.4082
2014-11-12,2.2654
2014-11-13,-2.3405
2014-11-14,-2.2345
2014-11-17,-1.671
2014-11-18,1.1236
2014-11-19,-1.0972
2014-11-20,2.2328
2014-11-21,2.1978
2014-11-24,2.0968
2014-11-25,-8.3597
2014-11-26,0.237
2014-11-28,11.4224
2014-12-01,-7.3895
2014-12-02,0.625
2014-12-03,-4.8171
2014-12-04,-8.3527
2014-12-05,9.1297
2014-12-08,-8.366
2014-12-09,6.7562999999999995
2014-12-10,-2.6679
2014-12-11,1.0964
2014-12-12,-1.205
2014-12-15,-22.5111
2014-12-16,-4.6631
2014-12-17,-4.2204
2014-12-18,-1.1635
