ticker,BGFV US Equity
2002-11-12,0.9658
2002-11-13,3.9130000000000003
2002-11-14,3.7657
2002-11-15,6.4516
2002-11-18,-1.1288
2002-11-19,-0.3142
2002-11-20,-0.0769
2002-11-21,0.0
2002-11-22,0.0769
2002-11-25,2.9977
2002-11-26,-2.6119
2002-11-27,0.5364
2002-11-29,2.1265
2002-12-02,1.5001
2002-12-03,-0.6618
2002-12-04,3.4049
2002-12-05,-4.0802
2002-12-06,5.2239
2002-12-09,-1.4184
2002-12-10,-0.7194
2002-12-11,0.8043
2002-12-12,-1.8761999999999999
2002-12-13,-1.3919000000000001
2002-12-16,0.6686
2002-12-17,1.107
2002-12-18,-7.2993
2002-12-19,-9.2126
2002-12-20,4.0763
2002-12-23,-2.9833
2002-12-24,-5.085
2002-12-26,1.81
2002-12-27,-0.4444
2002-12-30,-1.7856999999999998
2002-12-31,-1.9091
2003-01-02,0.5561
2003-01-03,0.3687
2003-01-06,1.0101
2003-01-07,0.0
2003-01-08,0.0
2003-01-09,4.0909
2003-01-10,2.5328
2003-01-13,-2.0443
2003-01-14,-5.1304
2003-01-15,-5.5912
2003-01-16,2.3398
2003-01-17,-2.1914
2003-01-21,5.8196
2003-01-22,0.8249
2003-01-23,1.3636
2003-01-24,-2.6906
2003-01-27,-1.3825
2003-01-28,7.4766
2003-01-29,-2.1739
2003-01-30,1.7778
2003-01-31,-0.8734
2003-02-03,-0.2643
2003-02-04,-3.7986
2003-02-05,-0.551
2003-02-06,-6.7405
2003-02-07,0.9901
2003-02-10,0.1961
2003-02-11,0.9785
2003-02-12,0.2907
2003-02-13,-15.0628
2003-02-14,-5.1189
2003-02-18,7.9007
2003-02-19,0.0
2003-02-20,1.4444
2003-02-21,2.8478
2003-02-24,0.7455
2003-02-25,-2.7378
2003-02-26,1.2933
2003-02-27,1.6094
2003-02-28,1.9007
2003-03-03,-3.8342
2003-03-04,-0.3233
2003-03-05,-2.4865
2003-03-06,3.2151
2003-03-07,-0.8378
2003-03-10,5.6109
2003-03-11,-4.1026
2003-03-12,-0.6417
2003-03-13,1.2917
2003-03-14,-1.7003
2003-03-17,4.5405
2003-03-18,3.4126
2003-03-19,3.5
2003-03-20,-0.2995
2003-03-21,6.1149000000000004
2003-03-24,-2.6484
2003-03-25,0.8443
2003-03-26,-1.8605
2003-03-27,1.4218
2003-03-28,2.5327
2003-03-31,0.5378
2003-04-01,0.4533
2003-04-02,1.5343
2003-04-03,3.2
2003-04-04,2.9285
2003-04-07,0.6695
2003-04-08,-0.3325
2003-04-09,2.5855
2003-04-10,1.0569
2003-04-11,-1.8504
2003-04-14,2.623
2003-04-15,1.3578000000000001
2003-04-16,-0.6304
2003-04-17,0.2379
2003-04-21,2.4525
2003-04-22,0.1544
2003-04-23,0.0771
2003-04-24,-2.4653
2003-04-25,1.3887
2003-04-28,1.5129000000000001
2003-04-29,3.2233
2003-04-30,-8.0297
2003-05-01,-1.7785
2003-05-02,11.1111
2003-05-05,-1.7778
2003-05-06,1.5083
2003-05-07,-5.2749
2003-05-08,-3.2157
2003-05-09,-1.3776
2003-05-12,5.5875
2003-05-13,1.0895
2003-05-14,1.1547
2003-05-15,2.3592
2003-05-16,-3.4944
2003-05-19,-3.775
2003-05-20,-0.1601
2003-05-21,-0.0802
2003-05-22,-0.4815
2003-05-23,1.9355
2003-05-27,0.8703
2003-05-28,1.9607999999999999
2003-05-29,-3.4615
2003-05-30,-0.3984
2003-06-02,0.8
2003-06-03,-0.0794
2003-06-04,-1.0326
2003-06-05,-1.1236
2003-06-06,1.461
2003-06-09,0.8
2003-06-10,0.7937
2003-06-11,2.3622
2003-06-12,5.7692
2003-06-13,-2.1091
2003-06-16,5.6464
2003-06-17,1.4064999999999999
2003-06-18,-1.1789
2003-06-19,-0.2105
2003-06-20,-1.8987
2003-06-23,-5.3835
2003-06-24,1.3713
2003-06-25,0.3737
2003-06-26,0.6701
2003-06-27,-0.7396
2003-06-30,-5.7377
2003-07-01,1.581
2003-07-02,7.7821
2003-07-03,-1.0108
2003-07-07,3.574
2003-07-08,4.1549
2003-07-09,1.4199
2003-07-10,-8.6667
2003-07-11,-1.4599
2003-07-14,2.3148
2003-07-15,7.8733
2003-07-16,-0.9396
2003-07-17,-1.084
2003-07-18,-0.6164
2003-07-21,1.1716
2003-07-22,5.2452
2003-07-23,0.6472
2003-07-24,-4.6945
2003-07-25,4.1903
2003-07-28,-2.6616999999999997
2003-07-29,-0.1996
2003-07-30,3.0
2003-07-31,-4.9126
2003-08-01,-6.7456
2003-08-04,4.3796
2003-08-05,0.979
2003-08-06,-0.9695
2003-08-07,-0.6993
2003-08-08,-1.831
2003-08-11,1.076
2003-08-12,2.9099
2003-08-13,-2.1379
2003-08-14,2.4665
2003-08-15,1.4443
2003-08-18,3.0508
2003-08-19,3.0263
2003-08-20,2.1073
2003-08-21,-0.5003
2003-08-22,-0.3771
2003-08-25,-0.3155
2003-08-26,7.5949
2003-08-27,-0.8235
2003-08-28,0.8304
2003-08-29,0.1765
2003-09-02,-0.1762
2003-09-03,1.6471
2003-09-04,-1.6782
2003-09-05,-1.3537
2003-09-08,-2.4463
2003-09-09,-4.893
2003-09-10,-1.865
2003-09-11,2.7523
2003-09-12,-1.4031
2003-09-15,-2.2639
2003-09-16,0.728
2003-09-17,-1.4455
2003-09-18,4.0667
2003-09-19,1.5375
2003-09-22,-3.9748
2003-09-23,2.5624000000000002
2003-09-24,0.5766
2003-09-25,-2.1656
2003-09-26,-0.0651
2003-09-29,1.5635
2003-09-30,-1.9885000000000002
2003-10-01,2.6178
2003-10-02,-1.4668
2003-10-03,2.589
2003-10-06,2.6498
2003-10-07,1.3522
2003-10-08,-3.396
2003-10-09,-5.5242
2003-10-10,0.7309
2003-10-13,6.1346
2003-10-14,2.5482
2003-10-15,-0.7273
2003-10-16,0.7326
2003-10-17,-0.6061
2003-10-20,3.2927
2003-10-21,0.4132
2003-10-22,-0.1176
2003-10-23,1.7069
2003-10-24,-2.0775
2003-10-27,2.1807
2003-10-28,1.2146
2003-10-29,0.8571
2003-10-30,4.5326
2003-10-31,1.1381999999999999
2003-11-03,3.6977
2003-11-04,0.8269
2003-11-05,-0.7688
2003-11-06,1.5495999999999999
2003-11-07,-0.0509
2003-11-10,-0.9669
2003-11-11,-2.6208
2003-11-12,0.5277
2003-11-13,-0.21
2003-11-14,0.6839
2003-11-17,-5.3292
2003-11-18,9.8234
2003-11-19,2.2111
2003-11-20,0.8358
2003-11-21,0.4876
2003-11-24,0.8248
2003-11-25,1.6362
2003-11-26,0.3788
2003-11-28,1.8396
2003-12-01,-0.4169
2003-12-02,-2.3256
2003-12-03,-3.4762
2003-12-04,4.8347
2003-12-05,-1.6471
2003-12-08,-0.0957
2003-12-09,0.0958
2003-12-10,1.3397000000000001
2003-12-11,4.6742
2003-12-12,-0.3157
2003-12-15,-4.0271
2003-12-16,-1.0844
2003-12-17,1.8589
2003-12-18,-1.3102
2003-12-19,1.1854
2003-12-22,-1.359
2003-12-23,0.7126
2003-12-24,-0.3774
2003-12-26,-0.8996
2003-12-29,1.0989
2003-12-30,-0.3781
2003-12-31,-0.6167
2004-01-02,2.1002
2004-01-05,0.3273
2004-01-06,2.7493
2004-01-07,1.7687
2004-01-08,-3.0749
2004-01-09,-0.6897
2004-01-12,-3.0556
2004-01-13,4.5368
2004-01-14,0.6396
2004-01-15,-0.1816
2004-01-16,0.2274
2004-01-20,10.0272
2004-01-21,-2.1031
2004-01-22,1.0952
2004-01-23,3.0
2004-01-26,0.3236
2004-01-27,-1.4073
2004-01-28,-2.4989
2004-01-29,4.7819
2004-01-30,-1.6413
2004-02-02,-1.3431
2004-02-03,-3.0528
2004-02-04,-1.6596
2004-02-05,2.1636
2004-02-06,1.2706
2004-02-09,0.3764
2004-02-10,-1.25
2004-02-11,6.6962
2004-02-12,-2.6773
2004-02-13,1.7066
2004-02-17,1.5581
2004-02-18,-3.6585
2004-02-19,-0.6125
2004-02-20,0.5341
2004-02-23,-4.8222000000000005
2004-02-24,5.8394
2004-02-25,1.7444
2004-02-26,-0.2791
2004-02-27,0.4798
2004-03-01,1.9499
2004-03-02,-1.05
2004-03-03,-1.1084
2004-03-04,1.7151999999999998
2004-03-05,0.1569
2004-03-08,-0.0783
2004-03-09,-3.1348
2004-03-10,1.2136
2004-03-11,-3.3973
2004-03-12,-0.662
2004-03-15,-4.7064
2004-03-16,2.1853
2004-03-17,6.8862
2004-03-18,-1.7607
2004-03-19,-0.8554
2004-03-22,-3.4922
2004-03-23,-0.2554
2004-03-24,0.5122
2004-03-25,2.9299
2004-03-26,3.2178
2004-03-29,0.6395
2004-03-30,0.8737
2004-03-31,-0.6299
2004-04-01,0.832
2004-04-02,2.0432
2004-04-05,8.2788
2004-04-06,-5.2987
2004-04-07,0.1127
2004-04-08,-7.802
2004-04-12,3.214
2004-04-13,-2.9168
2004-04-14,-4.6244
2004-04-15,2.4648
2004-04-16,0.9555
2004-04-19,2.3457
2004-04-20,-0.5629
2004-04-21,1.6175000000000002
2004-04-22,0.6367
2004-04-23,0.1582
2004-04-26,0.6317
2004-04-27,0.2354
2004-04-28,-4.6575
2004-04-29,-0.5337
2004-04-30,2.4763
2004-05-03,0.2819
2004-05-04,-1.3253
2004-05-05,1.8315000000000001
2004-05-06,-3.797
2004-05-07,-5.5256
2004-05-10,-0.4837
2004-05-11,3.0932
2004-05-12,1.0716
2004-05-13,-0.0424
2004-05-14,0.4667
2004-05-17,-1.8159
2004-05-18,1.9355
2004-05-19,-1.1814
2004-05-20,0.2135
2004-05-21,0.5113
2004-05-24,0.1272
2004-05-25,3.5140000000000002
2004-05-26,1.0225
2004-05-27,0.0
2004-05-28,-1.1741
2004-06-01,1.9664000000000001
2004-06-02,-1.6472
2004-06-03,-0.9395
2004-06-04,-0.5361
2004-06-07,1.99
2004-06-08,-0.6911
2004-06-09,-1.8829
2004-06-10,0.1252
2004-06-14,-0.375
2004-06-15,1.4638
2004-06-16,1.4426999999999999
2004-06-17,-0.3657
2004-06-18,-0.7749
2004-06-21,0.8631
2004-06-22,6.1532
2004-06-23,-0.6526
2004-06-24,-0.425
2004-06-25,1.8626
2004-06-28,1.9428999999999998
2004-06-29,-1.009
2004-06-30,-1.1325
2004-07-01,0.7637
2004-07-02,-2.4252000000000002
2004-07-06,0.8544
2004-07-07,-1.6558000000000002
2004-07-08,-1.7227999999999999
2004-07-09,-1.5139
2004-07-12,1.1327
2004-07-13,0.72
2004-07-14,-1.6680000000000001
2004-07-15,-1.6155
2004-07-16,-3.1609
2004-07-19,0.763
2004-07-20,2.6083
2004-07-21,-8.2411
2004-07-22,-4.8257
2004-07-23,-0.2347
2004-07-26,-1.7882
2004-07-27,2.0604
2004-07-28,-1.2676
2004-07-29,0.0951
2004-07-30,1.5202
2004-08-02,3.8372
2004-08-03,-0.8562
2004-08-04,1.0455
2004-08-05,-8.457
2004-08-06,-1.1302
2004-08-09,-1.5905
2004-08-10,4.899
2004-08-11,-0.0963
2004-08-12,-3.5663
2004-08-13,-0.9495
2004-08-16,0.9082
2004-08-17,1.2
2004-08-18,-0.1482
2004-08-19,0.099
2004-08-20,3.8062
2004-08-23,-2.1429
2004-08-24,0.0973
2004-08-25,-1.8474
2004-08-26,-0.1486
2004-08-27,-0.496
2004-08-30,-2.0937
2004-08-31,-2.4949
2004-09-01,-1.5144
2004-09-02,2.8632
2004-09-03,1.2371
2004-09-07,2.3422
2004-09-08,2.1393
2004-09-09,-0.2435
2004-09-10,0.0977
2004-09-13,0.9756
2004-09-14,-1.7391
2004-09-15,-0.2458
2004-09-16,2.0207
2004-09-17,0.3865
2004-09-20,1.0587
2004-09-21,1.9524
2004-09-22,-0.0467
2004-09-23,-0.7009
2004-09-24,-0.7059
2004-09-27,-1.0427
2004-09-28,3.6877
2004-09-29,3.5566
2004-09-30,1.6949
2004-10-01,4.1667
2004-10-04,-3.2842000000000002
2004-10-05,-0.9578
2004-10-06,-1.5385
2004-10-07,0.4018
2004-10-08,0.0445
2004-10-11,-0.4444
2004-10-12,1.25
2004-10-13,0.7055
2004-10-14,0.7005
2004-10-15,3.8261
2004-10-18,1.8425
2004-10-19,1.4803
2004-10-20,0.4052
2004-10-21,1.6949
2004-10-22,-0.119
2004-10-25,-0.4768
2004-10-26,0.3194
2004-10-27,1.5518999999999998
2004-10-28,0.5878
2004-10-29,-1.0908
2004-11-01,-0.2757
2004-11-02,0.9874
2004-11-03,2.3465
2004-11-04,1.2610000000000001
2004-11-05,4.3019
2004-11-08,-4.7033000000000005
2004-11-09,0.0759
2004-11-10,6.2595
2004-11-11,0.4998
2004-11-12,-1.2078
2004-11-15,-1.3664
2004-11-16,-2.2968
2004-11-17,2.7239
2004-11-18,-1.5983
2004-11-19,-0.849
2004-11-22,1.4147
2004-11-23,0.6975
2004-11-24,2.2237999999999998
2004-11-26,-0.5706
2004-11-29,-0.4304
2004-11-30,-1.6612
2004-12-01,0.1102
2004-12-02,0.2568
2004-12-03,-3.476
2004-12-06,0.5686
2004-12-07,-1.9977
2004-12-08,2.2692
2004-12-09,-1.6548
2004-12-10,0.2294
2004-12-13,-0.2671
2004-12-14,-0.306
2004-12-15,0.0384
2004-12-16,0.1534
2004-12-17,0.7468
2004-12-20,-0.4372
2004-12-21,2.4819
2004-12-22,2.31
2004-12-23,0.0728
2004-12-27,0.5095
2004-12-28,3.5844
2004-12-29,1.9574
2004-12-30,0.857
2004-12-31,-0.9517
2005-01-03,-0.1373
2005-01-04,-5.1546
2005-01-05,-0.5435
2005-01-06,0.0729
2005-01-07,-2.3662
2005-01-10,0.1864
2005-01-11,1.4142000000000001
2005-01-12,1.0275
2005-01-13,-0.7628
2005-01-14,1.0615
2005-01-18,4.3825
2005-01-19,-3.7474
2005-01-20,1.6583
2005-01-21,-2.4823
2005-01-24,-1.3091
2005-01-25,-0.1842
2005-01-26,0.4799
2005-01-27,-0.2572
2005-01-28,-1.4365
2005-01-31,2.3169
2005-02-01,2.1914
2005-02-02,0.5004
2005-02-03,-0.9602
2005-02-04,0.5386
2005-02-07,0.2857
2005-02-08,1.3176999999999999
2005-02-09,-4.464
2005-02-10,-6.181
2005-02-11,-1.9216
2005-02-14,0.3199
2005-02-15,-0.7174
2005-02-16,-0.1606
2005-02-17,-1.4475
2005-02-18,-1.3464
2005-02-22,-4.2597
2005-02-23,6.1771
2005-02-24,-2.1562
2005-02-25,2.0374
2005-02-28,-3.964
2005-03-01,3.1064
2005-03-02,3.9208
2005-03-03,-1.6680000000000001
2005-03-04,1.2116
2005-03-07,-1.9553
2005-03-08,-1.3024
2005-03-09,-0.0412
2005-03-10,-1.9802
2005-03-11,1.3889
2005-03-14,0.6642
2005-03-15,0.2062
2005-03-16,0.0
2005-03-17,0.8642
2005-03-18,-0.816
2005-03-21,0.0206
2005-03-22,0.8431
2005-03-23,-0.1631
2005-03-24,-0.4493
2005-03-28,1.149
2005-03-29,-1.4199
2005-03-30,1.7694999999999999
2005-03-31,-0.1213
2005-04-01,-0.2834
2005-04-04,1.5834000000000001
2005-04-05,6.8745
2005-04-06,-4.1511
2005-04-07,0.7023
2005-04-08,-1.6273
2005-04-11,-1.024
2005-04-12,-0.4377
2005-04-13,-0.0799
2005-04-14,-0.96
2005-04-15,-4.8061
2005-04-18,-3.6911
2005-04-19,-0.6167
2005-04-20,-0.7092
2005-04-21,2.5893
2005-04-22,-0.5222
2005-04-25,1.706
2005-04-26,3.871
2005-04-27,-0.207
2005-04-28,-3.0705
2005-04-29,2.2688
2005-05-02,-3.3068
2005-05-03,0.6061
2005-05-04,5.2065
2005-05-05,-5.9714
2005-05-06,0.174
2005-05-09,4.0816
2005-05-10,-1.7939
2005-05-11,0.3823
2005-05-12,-0.3386
2005-05-13,1.3163
2005-05-16,0.922
2005-05-17,1.2458
2005-05-18,1.5175999999999998
2005-05-19,-0.3636
2005-05-20,2.2303
2005-05-23,1.666
2005-05-24,-1.8728
2005-05-25,0.1988
2005-05-26,2.7381
2005-05-27,0.4249
2005-05-31,0.27
2005-06-01,0.9615
2005-06-02,-3.1619
2005-06-03,-0.5901
2005-06-06,-0.1583
2005-06-07,1.6646999999999998
2005-06-08,-1.2086000000000001
2005-06-09,1.3418
2005-06-10,-0.0779
2005-06-13,-1.4809
2005-06-14,2.1361
2005-06-15,-0.6584
2005-06-16,1.4815
2005-06-17,2.766
2005-06-20,-4.3738
2005-06-21,0.2737
2005-06-22,0.8967
2005-06-23,0.4637
2005-06-24,1.8846
2005-06-27,0.6795
2005-06-28,4.9869
2005-06-29,0.5357
2005-06-30,0.8171
2005-07-01,-2.1846
2005-07-05,1.9452
2005-07-06,-1.3780999999999999
2005-07-07,-2.4364
2005-07-08,3.8928000000000003
2005-07-11,0.3888
2005-07-12,0.2113
2005-07-13,-0.7027
2005-07-14,-1.3447
2005-07-15,0.0
2005-07-18,0.3587
2005-07-19,1.8585
2005-07-20,0.807
2005-07-21,-3.6199
2005-07-22,-4.6587
2005-07-25,-1.1364
2005-07-26,2.1073
2005-07-27,-1.2758
2005-07-28,6.6135
2005-07-29,-1.426
2005-08-01,-0.3978
2005-08-02,0.0363
2005-08-03,0.6534
2005-08-04,0.2885
2005-08-05,-1.6541000000000001
2005-08-08,-2.011
2005-08-09,-2.8731
2005-08-10,-6.6462
2005-08-11,-6.214
2005-08-12,1.799
2005-08-15,7.4138
2005-08-16,-2.0867
2005-08-17,0.6557
2005-08-18,1.5472000000000001
2005-08-19,1.4836
2005-08-22,-1.6199
2005-08-23,5.3012
2005-08-24,-0.0763
2005-08-25,-1.2595
2005-08-26,-1.0437
2005-08-29,1.6797
2005-08-30,-2.6892
2005-08-31,3.1671
2005-09-01,-7.0606
2005-09-02,-0.1239
2005-09-06,4.878
2005-09-07,0.3153
2005-09-08,-1.4931
2005-09-09,-0.1596
2005-09-12,0.0799
2005-09-13,-3.8323
2005-09-14,-0.3736
2005-09-15,0.0
2005-09-16,1.625
2005-09-19,-0.984
2005-09-20,0.1242
2005-09-21,-3.3912
2005-09-22,-1.9691999999999998
2005-09-23,-0.3057
2005-09-26,0.9636
2005-09-27,-0.6074
2005-09-28,-0.2619
2005-09-29,2.6696
2005-09-30,1.705
2005-10-03,-1.0059
2005-10-04,-2.2015000000000002
2005-10-05,-0.4329
2005-10-06,0.6522
2005-10-07,-0.3456
2005-10-10,0.9536
2005-10-11,-1.6316000000000002
2005-10-12,-1.4404
2005-10-13,0.2657
2005-10-14,0.2208
2005-10-17,-0.2204
2005-10-18,-1.9435
2005-10-19,3.1982
2005-10-20,-4.234
2005-10-21,5.1048
2005-10-24,-1.1275
2005-10-25,-2.8947000000000003
2005-10-26,-0.8582
2005-10-27,-2.6879
2005-10-28,3.6985
2005-10-31,0.1354
2005-11-01,-1.3977
2005-11-02,2.4234
2005-11-03,-0.0446
2005-11-04,-0.9379
2005-11-07,0.1353
2005-11-08,-2.7465
2005-11-09,-1.1111
2005-11-10,0.1404
2005-11-11,1.309
2005-11-14,2.0766
2005-11-15,0.226
2005-11-16,-0.1804
2005-11-17,4.5639
2005-11-18,0.3889
2005-11-21,0.7318
2005-11-22,1.8376000000000001
2005-11-23,1.0911
2005-11-25,-0.3736
2005-11-28,0.4167
2005-11-29,0.2905
2005-11-30,-0.0415
2005-12-01,2.6567
2005-12-02,-2.0218
2005-12-05,0.0825
2005-12-06,-1.0309
2005-12-07,-0.7917
2005-12-08,-0.84
2005-12-09,0.0847
2005-12-12,-0.0846
2005-12-13,0.4659
2005-12-14,2.403
2005-12-15,-3.6641
2005-12-16,-0.5128
2005-12-19,-2.2766
2005-12-20,0.7473
2005-12-21,-1.3525
2005-12-22,-0.2654
2005-12-23,-0.2661
2005-12-27,-1.6896
2005-12-28,1.99
2005-12-29,-0.9756
2005-12-30,-1.9704000000000002
2006-01-03,1.9644
2006-01-04,-0.0896
2006-01-05,0.583
2006-01-06,-0.0446
2006-01-09,1.2489
2006-01-10,-5.7709
2006-01-11,0.6078
2006-01-12,-0.697
2006-01-13,-0.8423
2006-01-17,-3.2563
2006-01-18,-1.6098
2006-01-19,1.1899
2006-01-20,1.6169
2006-01-23,3.8091
2006-01-24,0.0929
2006-01-25,0.464
2006-01-26,2.8637
2006-01-27,-3.0534
2006-01-30,0.5095
2006-01-31,-0.553
2006-02-01,-0.3707
2006-02-02,-1.5349
2006-02-03,1.5588
2006-02-06,-0.7442
2006-02-07,-1.4058
2006-02-08,-0.5228
2006-02-09,-2.4845
2006-02-10,1.8128
2006-02-13,-2.4062
2006-02-14,3.4516999999999998
2006-02-15,-0.143
2006-02-16,1.6659000000000002
2006-02-17,-0.4179
2006-02-21,0.3772
2006-02-22,-0.047
2006-02-23,2.1617
2006-02-24,1.5638999999999998
2006-02-27,0.2264
2006-02-28,-1.2239
2006-03-01,-0.0459
2006-03-02,0.2755
2006-03-03,-2.0147
2006-03-06,-1.1682
2006-03-07,-4.3026
2006-03-08,1.4328
2006-03-09,-1.4613
2006-03-10,-4.2017
2006-03-13,-1.3416000000000001
2006-03-14,0.3661
2006-03-15,-0.1042
2006-03-16,0.4695
2006-03-17,-1.1423
2006-03-20,2.521
2006-03-21,-2.6127000000000002
2006-03-22,1.1573
2006-03-23,1.3521
2006-03-24,0.4618
2006-03-27,-2.2472
2006-03-28,-0.5225
2006-03-29,1.8382
2006-03-30,0.2063
2006-03-31,0.772
2006-04-03,-0.4597
2006-04-04,0.8722
2006-04-05,-0.9664
2006-04-06,0.6163
2006-04-07,-0.051
2006-04-10,-0.4086
2006-04-11,-2.5641
2006-04-12,-0.1579
2006-04-13,0.5271
2006-04-17,-0.0524
2006-04-18,2.7282
2006-04-19,-0.4086
2006-04-20,0.0
2006-04-21,-0.0513
2006-04-24,-3.335
2006-04-25,-1.1677
2006-04-26,-0.1074
2006-04-27,-0.5376
2006-04-28,0.1622
2006-05-01,6.0443
2006-05-02,-1.7812000000000001
2006-05-03,-2.1244
2006-05-04,0.0529
2006-05-05,1.1111
2006-05-08,0.9419
2006-05-09,-0.7776
2006-05-10,1.5674000000000001
2006-05-11,4.8354
2006-05-12,8.685
2006-05-15,3.8375
2006-05-16,-7.3043
2006-05-17,1.4071
2006-05-18,-0.0925
2006-05-19,1.713
2006-05-22,-3.5048
2006-05-23,1.8396
2006-05-24,0.5095
2006-05-25,-4.1935
2006-05-26,1.2506
2006-05-30,-4.228
2006-05-31,5.431
2006-06-01,2.9773
2006-06-02,-1.3768
2006-06-05,0.2327
2006-06-06,0.65
2006-06-07,-1.5683
2006-06-08,0.8903
2006-06-09,-1.7185000000000001
2006-06-12,-6.1909
2006-06-13,-0.5038
2006-06-14,1.1646
2006-06-15,3.4535
2006-06-16,-4.3541
2006-06-19,0.8599
2006-06-20,-0.8024
2006-06-21,-0.1517
2006-06-22,0.3038
2006-06-23,-1.8677000000000001
2006-06-26,2.3663
2006-06-27,-3.5176
2006-06-28,-0.5729
2006-06-29,3.8764
2006-06-30,-1.6641
2006-07-03,-1.5897000000000001
2006-07-05,-0.7295
2006-07-06,0.0525
2006-07-07,-0.8395
2006-07-10,0.2116
2006-07-11,1.056
2006-07-12,-1.6196000000000002
2006-07-13,-3.1864
2006-07-14,-0.9325
2006-07-17,2.4917
2006-07-18,1.6747999999999998
2006-07-19,4.1445
2006-07-20,-2.6531000000000002
2006-07-21,-2.7778
2006-07-24,2.4259
2006-07-25,2.5789
2006-07-26,-0.4105
2006-07-27,-2.0093
2006-07-28,1.367
2006-07-31,0.778
2006-08-01,0.0515
2006-08-02,0.6687
2006-08-03,3.0659
2006-08-04,-1.884
2006-08-07,1.1117
2006-08-08,-1.5992
2006-08-09,-3.4027
2006-08-10,2.8391
2006-08-11,5.6237
2006-08-14,3.001
2006-08-15,2.0677
2006-08-16,-0.5985
2006-08-17,1.1579
2006-08-18,-1.0073
2006-08-21,-2.4052
2006-08-22,1.3744
2006-08-23,-2.7583
2006-08-24,-0.4808
2006-08-25,0.2899
2006-08-28,-0.4335
2006-08-29,-1.4514
2006-08-30,-1.7673
2006-08-31,-1.4558
2006-09-01,-0.1528
2006-09-05,3.9286
2006-09-06,0.3436
2006-09-07,0.7828
2006-09-08,-1.6505
2006-09-11,0.691
2006-09-12,2.9412000000000003
2006-09-13,2.3333
2006-09-14,0.3723
2006-09-15,-0.51
2006-09-18,-0.8388
2006-09-19,-0.7989
2006-09-20,2.0369
2006-09-21,-1.532
2006-09-22,0.1886
2006-09-25,3.5294
2006-09-26,-0.9091
2006-09-27,2.0642
2006-09-28,1.7978
2006-09-29,0.6623
2006-10-02,-4.9561
2006-10-03,1.0614
2006-10-04,2.8311
2006-10-05,-0.7993
2006-10-06,-0.761
2006-10-09,-0.9021
2006-10-10,3.6413
2006-10-11,-1.6249
2006-10-12,3.3036
2006-10-13,-0.9075
2006-10-16,1.0467
2006-10-17,-0.5179
2006-10-18,-2.8632999999999997
2006-10-19,3.5284
2006-10-20,-0.604
2006-10-23,-0.1302
2006-10-24,1.2169
2006-10-25,0.9875
2006-10-26,2.8486000000000002
2006-10-27,-2.1083
2006-10-30,0.8446
2006-10-31,0.67
2006-11-01,-3.1198
2006-11-02,0.2147
2006-11-03,1.7995
2006-11-06,0.4209
2006-11-07,-0.1676
2006-11-08,0.8396
