ticker,ICHR US Equity
2017-05-03,-2.3338
2017-05-04,-1.7143000000000002
2017-05-05,2.0085
2017-05-08,3.1606
2017-05-09,2.2099
2017-05-10,3.3415
2017-05-11,-0.1427
2017-05-12,-3.6667
2017-05-15,0.0989
2017-05-16,-1.3333
2017-05-17,-1.2012
2017-05-18,0.0507
2017-05-19,3.038
2017-05-22,10.0246
2017-05-23,3.439
2017-05-24,0.6908
2017-05-25,-0.8576
2017-05-26,0.7353
2017-05-30,4.079
2017-05-31,-3.1353
2017-06-01,-0.724
2017-06-02,2.0163
2017-06-05,7.8217
2017-06-06,-0.312
2017-06-07,2.6604
2017-06-08,6.25
2017-06-09,-11.2984
2017-06-12,-7.6425
2017-06-13,2.1454
2017-06-14,-3.2147
2017-06-15,-0.2214
2017-06-16,1.6865999999999999
2017-06-19,4.3649000000000004
2017-06-20,-2.5512
2017-06-21,-0.2146
2017-06-22,-2.7527
2017-06-23,3.2729
2017-06-26,0.5996
2017-06-27,-5.4491
2017-06-28,1.891
2017-06-29,-6.319
2017-06-30,-4.9056999999999995
2017-07-03,-0.8433
2017-07-05,1.951
2017-07-06,-4.6614
2017-07-07,4.1688
2017-07-10,4.3478
2017-07-11,-1.5152
2017-07-12,2.3558
2017-07-13,1.1273
2017-07-14,0.6503
2017-07-17,2.0305
2017-07-18,2.9851
2017-07-19,4.0843
2017-07-20,-2.0253
2017-07-21,-2.0672
2017-07-24,2.4406
2017-07-25,-1.4381
2017-07-26,1.8728
2017-07-27,-8.1231
2017-07-28,7.1661
2017-07-31,-0.2171
2017-08-01,-10.0522
2017-08-02,-6.5312
2017-08-03,-0.5176
2017-08-04,-1.821
2017-08-07,2.4377
2017-08-08,0.2587
2017-08-09,-0.6708
2017-08-10,-6.3377
2017-08-11,7.7094000000000005
2017-08-14,0.9269
2017-08-15,0.8673
2017-08-16,0.2529
2017-08-17,-3.6831
2017-08-18,6.6527
2017-08-21,-5.1572
2017-08-22,2.2786
2017-08-23,0.3038
2017-08-24,0.5048
2017-08-25,-0.1507
2017-08-28,1.3580999999999999
2017-08-29,5.1613
2017-08-30,6.3709
2017-08-31,1.5084
2017-09-01,0.9615
2017-09-05,-2.987
2017-09-06,0.5355
2017-09-07,2.7519
2017-09-08,-2.5054
2017-09-11,4.6522
2017-09-12,0.127
2017-09-13,1.7336
2017-09-14,2.4938000000000002
2017-09-15,-1.3382
2017-09-18,2.0962
2017-09-19,0.7649
2017-09-20,-1.1985999999999999
2017-09-21,-3.2349
2017-09-22,3.1759
2017-09-25,-3.8882
2017-09-26,0.0843
2017-09-27,7.7895
2017-09-28,4.4531
2017-09-29,0.2244
2017-10-02,3.5821
2017-10-03,-1.6931
2017-10-04,-4.0308
2017-10-05,0.1909
2017-10-06,0.6479
2017-10-09,1.8932
2017-10-10,11.6685
2017-10-11,0.4992
2017-10-12,3.7748
2017-10-13,4.2438
2017-10-16,0.6734
2017-10-17,0.7297
2017-10-18,2.958
2017-10-19,-2.2574
2017-10-20,1.5596999999999999
2017-10-23,1.2995
2017-10-24,-2.7405
2017-10-25,-3.9269
2017-10-26,-2.6521
2017-10-27,-0.3846
2017-10-30,-0.4183
2017-10-31,0.7754
2017-11-01,-8.3681
2017-11-02,1.1547
2017-11-03,2.9747
2017-11-06,4.1989
2017-11-07,0.0967
2017-11-08,-1.9324
2017-11-09,-2.069
2017-11-10,-6.1704
2017-11-13,3.574
2017-11-14,-5.3485
2017-11-15,-2.2237999999999998
2017-11-16,7.4198
2017-11-17,-2.3603
2017-11-20,7.4653
2017-11-21,7.0129
2017-11-22,-8.7481
2017-11-24,-1.5583
2017-11-27,3.7853
2017-11-28,0.6631
2017-11-29,-7.7404
2017-11-30,1.4281
2017-12-01,-6.8286
2017-12-04,-10.8047
2017-12-05,0.3812
2017-12-06,1.4768
2017-12-07,4.8649000000000004
2017-12-08,-2.4584
2017-12-11,-0.122
2017-12-12,-3.7851
2017-12-13,0.2961
2017-12-14,0.5061
2017-12-15,5.6651
2017-12-18,0.5957
2017-12-19,0.987
2017-12-20,0.6646
2017-12-21,-3.7282
2017-12-22,1.1295
2017-12-26,-3.3905
2017-12-27,2.1883
2017-12-28,-0.1616
2017-12-29,-0.4452
2018-01-02,5.2846
2018-01-03,2.0849
2018-01-04,-2.3828
2018-01-05,6.5478
2018-01-08,-4.3636
2018-01-09,-0.6084
2018-01-10,-2.7927
2018-01-11,-0.9052
2018-01-12,-1.7473999999999998
2018-01-16,3.4762
2018-01-17,19.7656
2018-01-18,6.8167
2018-01-19,-1.0992
2018-01-22,5.0324
2018-01-23,0.97
2018-01-24,-3.3188
2018-01-25,-3.1918
2018-01-26,5.7854
2018-01-29,-2.0582
2018-01-30,-3.2723
2018-01-31,-0.9311
2018-02-01,-4.292
2018-02-02,-6.7103
2018-02-05,-5.9298
2018-02-06,4.1775
2018-02-07,-5.5854
2018-02-08,-16.5339
2018-02-09,-3.0441
2018-02-12,8.8566
2018-02-13,-1.0331
2018-02-14,4.3062000000000005
2018-02-15,3.7948
2018-02-16,1.1249
2018-02-20,1.3905
2018-02-21,-3.1348
2018-02-22,-2.6699
2018-02-23,7.0241
2018-02-26,2.0971
2018-02-27,-2.9289
2018-02-28,1.2539
2018-03-01,-2.7477
2018-03-02,0.6765
2018-03-05,0.0
2018-03-06,10.0395
2018-03-07,-1.1135
2018-03-08,0.0726
2018-03-09,5.2269
2018-03-12,2.3801
2018-03-13,-2.6954000000000002
2018-03-14,-5.9211
2018-03-15,-1.8035
2018-03-16,3.5982
2018-03-19,-1.1577
2018-03-20,0.1464
2018-03-21,2.1199
2018-03-22,-4.1875
2018-03-23,-7.6578
2018-03-26,5.7848
2018-03-27,-6.3098
2018-03-28,-5.0612
2018-03-29,4.0843
2018-04-02,-4.461
2018-04-03,2.2049
2018-04-04,1.3536000000000001
2018-04-05,-1.2104
2018-04-06,-1.8166
2018-04-09,2.0224
2018-04-10,4.9768
2018-04-11,-1.4062000000000001
2018-04-12,4.9307
2018-04-13,-0.233
2018-04-16,0.3893
2018-04-17,2.5204
2018-04-18,-8.3585
2018-04-19,-9.5543
2018-04-20,2.5781
2018-04-23,-3.1584
2018-04-24,-3.6288
2018-04-25,1.5253
2018-04-26,8.6854
2018-04-27,-5.7019
2018-04-30,1.2368000000000001
2018-05-01,1.6742
2018-05-02,-1.1571
2018-05-03,1.3507
2018-05-04,5.4642
2018-05-07,0.2527
2018-05-08,0.5462
2018-05-09,9.6949
2018-05-10,-0.2286
2018-05-11,-0.6491
2018-05-14,2.9208
2018-05-15,-2.5019
2018-05-16,3.3321
2018-05-17,-1.5196
2018-05-18,-8.4682
2018-05-21,-0.0822
2018-05-22,0.9053
2018-05-23,-0.6933
2018-05-24,1.9302000000000001
2018-05-25,0.2417
2018-05-29,-0.9244
2018-05-30,-0.8925
2018-05-31,1.842
2018-06-01,5.5064
2018-06-04,-0.2667
2018-06-05,0.191
2018-06-06,-1.8681
2018-06-07,-5.8664
2018-06-08,-1.1143
2018-06-11,-0.5426
2018-06-12,0.6714
2018-06-13,0.0417
2018-06-14,-2.6667
2018-06-15,-1.9264000000000001
2018-06-18,-0.1309
2018-06-19,-0.3059
2018-06-20,0.7014
2018-06-21,-0.566
2018-06-22,-2.8021000000000003
2018-06-25,-4.5495
2018-06-26,1.7461
2018-06-27,-3.9425
2018-06-28,-0.8691
2018-06-29,3.3609
2018-07-02,0.5184
2018-07-03,-5.2508
2018-07-05,5.8387
2018-07-06,2.7583
2018-07-09,3.9126
2018-07-10,-3.0648
2018-07-11,-4.9232
2018-07-12,0.0
2018-07-13,-2.0903
2018-07-16,-1.4556
2018-07-17,2.2157
2018-07-18,-1.4451
2018-07-19,0.8798
2018-07-20,0.3876
2018-07-23,-0.917
2018-07-24,-1.3151
2018-07-25,-6.2685
2018-07-26,1.1585
2018-07-27,9.266
2018-07-30,-5.5741
2018-07-31,5.9536
2018-08-01,2.7619
2018-08-02,-0.5561
2018-08-03,2.2833
2018-08-06,1.0023
2018-08-07,-1.6689
2018-08-08,9.5413
2018-08-09,-4.6064
2018-08-10,-0.3512
2018-08-13,-0.9251
2018-08-14,1.0227
2018-08-15,-5.5018
2018-08-16,2.0494
2018-08-17,-2.7385
2018-08-20,4.0826
2018-08-21,2.6601
2018-08-22,-1.8883999999999999
2018-08-23,-1.0295
2018-08-24,9.2718
2018-08-27,0.3725
2018-08-28,4.1237
2018-08-29,2.1782
2018-08-30,-0.1938
2018-08-31,0.699
2018-09-04,-2.8538
2018-09-05,-0.4367
2018-09-06,-11.4833
2018-09-07,-0.9009
2018-09-10,1.8182
2018-09-11,-0.0893
2018-09-12,-2.8597
2018-09-13,2.3919
2018-09-14,0.2246
2018-09-17,-1.9722
2018-09-18,1.5089000000000001
2018-09-19,-2.1622
2018-09-20,-0.9669
2018-09-21,-0.9298
2018-09-24,-1.267
2018-09-25,-3.7548
2018-09-26,-1.3333
2018-09-27,0.4004
2018-09-28,1.7946
2018-10-01,0.9305
2018-10-02,0.6308
2018-10-03,0.7232
2018-10-04,-3.0637
2018-10-05,-2.321
2018-10-08,0.2528
2018-10-09,-5.3454
2018-10-10,-2.8237
2018-10-11,0.0548
2018-10-12,-0.0548
2018-10-15,-2.9057
2018-10-16,3.3879
2018-10-17,2.0208
2018-10-18,-5.4604
2018-10-19,-3.6806
2018-10-22,-1.4697
2018-10-23,0.358
2018-10-24,-6.3615
2018-10-25,3.5556
2018-10-26,-0.4292
2018-10-29,-4.2488
2018-10-30,9.3248
2018-10-31,4.4118
2018-11-01,7.6056
2018-11-02,1.623
2018-11-05,0.2576
2018-11-06,-0.925
2018-11-07,-16.8568
2018-11-08,4.1797
2018-11-09,-4.1916
2018-11-12,-3.6875
2018-11-13,4.3478
2018-11-14,1.1194
2018-11-15,3.2595
2018-11-16,-0.1787
2018-11-19,-1.5513
2018-11-20,-0.1212
2018-11-21,2.7306
2018-11-23,-1.4767000000000001
2018-11-26,2.458
2018-11-27,0.4096
2018-11-28,2.0396
2018-11-29,1.9417
2018-11-30,1.9607999999999999
2018-12-03,1.1538
2018-12-04,-6.4639
2018-12-06,0.8711
2018-12-07,-3.3391
2018-12-10,-2.1441
2018-12-11,-1.5825
2018-12-12,2.9685
2018-12-13,-0.5405
2018-12-14,-0.3623
2018-12-17,0.7273
2018-12-18,2.7677
2018-12-19,-7.8454
2018-12-20,0.5718
2018-12-21,-8.3386
2018-12-24,0.6203
2018-12-26,6.9178
2018-12-27,0.3844
2018-12-28,1.7229999999999999
2018-12-31,2.2585
2019-01-02,3.0061
2019-01-03,-2.7397
2019-01-04,3.7355
2019-01-07,1.9481000000000002
2019-01-08,-2.8373
2019-01-09,7.9857
2019-01-10,1.8763999999999998
2019-01-11,-0.4334
2019-01-14,-2.7203
2019-01-15,0.7271
2019-01-16,2.9983
2019-01-17,2.6414999999999997
2019-01-18,1.3655
2019-01-22,-5.9585
2019-01-23,-1.157
2019-01-24,7.3021
2019-01-25,5.0909
2019-01-28,-2.4716
2019-01-29,0.2027
2019-01-30,2.6808
2019-01-31,1.33
2019-02-01,1.3126
2019-02-04,-1.2476
2019-02-05,3.3528000000000002
2019-02-06,0.4231
2019-02-07,-1.779
2019-02-08,3.7178
2019-02-11,-0.9651
2019-02-12,0.9281
2019-02-13,-2.3908
2019-02-14,1.9783
2019-02-15,0.739
2019-02-19,-1.3755
2019-02-20,0.9298
2019-02-21,-1.9346
2019-02-22,1.597
2019-02-25,0.2312
2019-02-26,0.0
2019-02-27,-0.6458
2019-02-28,-2.6462
2019-03-01,0.6199
2019-03-04,1.4218
2019-03-05,-0.8879
2019-03-06,-3.6775
2019-03-07,-6.9995
2019-03-08,1.0526
2019-03-11,7.2396
2019-03-12,0.5828
2019-03-13,-2.2211
2019-03-14,1.5309
2019-03-15,6.4689
2019-03-18,0.3198
2019-03-19,1.5483
2019-03-20,-1.3453
2019-03-21,3.9091
2019-03-22,-3.6308
2019-03-25,-0.4085
2019-03-26,-1.0027
2019-03-27,0.6446
2019-03-28,0.2745
2019-03-29,3.0109
2019-04-01,3.3658
2019-04-02,-0.1714
2019-04-03,1.8455
2019-04-04,0.9692
2019-04-05,1.7529
2019-04-08,0.2461
2019-04-09,-1.6367
2019-04-10,1.2479
2019-04-11,0.8628
2019-04-12,0.0407
2019-04-15,-0.1629
2019-04-16,0.9788
2019-04-17,1.5751
2019-04-18,0.6362
2019-04-22,-0.9878
2019-04-23,-0.7582
2019-04-24,1.8094000000000001
2019-04-25,-1.3822999999999999
2019-04-26,1.0012
2019-04-29,-0.5155
2019-04-30,0.3587
2019-05-01,-0.556
2019-05-02,-0.7188
2019-05-03,4.9879
2019-05-06,-1.4559
2019-05-07,-2.8771
2019-05-08,-5.4444
2019-05-09,-2.5826000000000002
2019-05-10,2.3903
2019-05-13,-5.2632
2019-05-14,1.0753
2019-05-15,3.2801
2019-05-16,-0.1288
2019-05-17,-0.2149
2019-05-20,-1.6364999999999998
2019-05-21,0.4816
2019-05-22,-1.1329
2019-05-23,-5.1124
2019-05-24,-0.3716
2019-05-28,1.1189
2019-05-29,0.2766
2019-05-30,0.1379
2019-05-31,-3.1221
2019-06-03,-1.8957000000000002
2019-06-04,6.5217
2019-06-05,-1.7687
2019-06-06,0.0
2019-06-07,-0.831
2019-06-10,7.5885
2019-06-11,-1.5577999999999999
2019-06-12,-3.4725
2019-06-13,2.0492
2019-06-14,-2.5881
2019-06-17,-2.5195
2019-06-18,6.8139
2019-06-19,1.7598
2019-06-20,0.4323
2019-06-21,-2.1524
2019-06-24,-2.7717
2019-06-25,-1.81
2019-06-26,3.5484
2019-06-27,5.0289
2019-06-28,0.1695
2019-07-01,5.3723
2019-07-02,-0.9635
2019-07-03,0.1621
2019-07-05,-1.295
2019-07-08,-6.1911
2019-07-09,2.0105
2019-07-10,2.0994
2019-07-11,-1.3848
2019-07-12,2.0
2019-07-15,0.0834
2019-07-16,-1.9590999999999998
2019-07-17,1.7006999999999999
2019-07-18,2.592
2019-07-19,-0.5705
2019-07-22,3.4016
2019-07-23,1.625
2019-07-24,5.4602
2019-07-25,-4.8447
2019-07-26,1.3214000000000001
2019-07-29,-1.3809
2019-07-30,-0.6612
2019-07-31,-1.2921
2019-08-01,-2.4593
2019-08-02,-1.7893
2019-08-05,-7.0393
2019-08-06,1.2027
2019-08-07,-2.8169
2019-08-08,0.6341
2019-08-09,-2.1152
2019-08-12,-1.0575
2019-08-13,0.79
2019-08-14,-4.8870000000000005
2019-08-15,-0.2424
2019-08-16,3.9845
2019-08-19,0.6075
2019-08-20,-2.3688000000000002
2019-08-21,1.5699
2019-08-22,-1.1241
2019-08-23,-3.6475999999999997
2019-08-26,-0.0983
2019-08-27,-3.0512
2019-08-28,2.8426
2019-08-29,4.541
2019-08-30,0.3777
2019-09-03,0.4704
2019-09-04,2.809
2019-09-05,6.694
2019-09-06,-0.2988
2019-09-09,2.8253
2019-09-10,3.8301
2019-09-11,2.3256
2019-09-12,1.7241
2019-09-13,0.4237
2019-09-16,0.7288
2019-09-17,-1.2567
2019-09-18,0.3471
2019-09-19,-1.3836
2019-09-20,0.9743
2019-09-23,0.9456
2019-09-24,-0.5926
2019-09-25,-3.3077
2019-09-26,-0.0398
2019-09-27,-3.1834
2019-09-30,-0.6165
2019-10-01,-2.895
2019-10-02,-0.9796
2019-10-03,1.1613
2019-10-04,1.7006999999999999
2019-10-07,-0.9615
2019-10-08,-1.5617999999999999
2019-10-09,1.458
2019-10-10,0.5495
2019-10-11,1.3451
2019-10-14,2.6545
2019-10-15,7.3939
2019-10-16,-5.4176
2019-10-17,1.79
2019-10-18,-1.4068
2019-10-21,4.1617
2019-10-22,0.8371
2019-10-23,-1.5472000000000001
2019-10-24,10.3488
2019-10-25,3.3345000000000002
2019-10-28,0.3361
2019-10-29,-2.6131
2019-10-30,0.516
2019-10-31,-0.3765
2019-11-01,3.7788
2019-11-04,2.5488
2019-11-05,1.4848
2019-11-06,0.1908
2019-11-07,0.2222
2019-11-08,-0.6335
2019-11-11,0.0638
2019-11-12,-0.5734
2019-11-13,0.3845
2019-11-14,-0.3511
2019-11-15,3.4914
2019-11-18,-0.8047
2019-11-19,0.4368
2019-11-20,-1.3979
2019-11-21,-3.2136
2019-11-22,-3.9714
2019-11-25,3.7627
2019-11-26,0.2614
2019-11-27,3.1932
2019-11-29,-0.3789
2019-12-02,-3.1379
2019-12-03,-0.0327
2019-12-04,1.6038999999999999
2019-12-05,-0.2899
2019-12-06,1.6155
2019-12-09,-1.9714
2019-12-10,3.3085
2019-12-11,1.978
2019-12-12,2.3399
2019-12-13,-1.1432
2019-12-16,0.6086
2019-12-17,2.1476
2019-12-18,0.2073
2019-12-19,-0.0296
2019-12-20,0.1182
2019-12-23,0.0
2019-12-24,0.5905
2019-12-26,0.8218
2019-12-27,-1.4556
2019-12-30,-0.4136
2019-12-31,-1.3053
2020-01-02,2.4346
2020-01-03,-1.5552000000000001
2020-01-06,-2.9210000000000003
2020-01-07,0.8904
2020-01-08,-1.0651
2020-01-09,-3.5989
2020-01-10,-1.9144999999999999
2020-01-13,0.5205
2020-01-14,28.7702
2020-01-15,-4.4232
2020-01-16,3.3921
2020-01-17,-1.8820000000000001
2020-01-21,-2.0218
2020-01-22,-0.3439
2020-01-23,-0.2389
2020-01-24,-3.2464
2020-01-27,-4.5655
2020-01-28,2.7378
2020-01-29,-2.4123
2020-01-30,1.4659
2020-01-31,-5.4108
2020-02-03,1.5873
2020-02-04,5.454
2020-02-05,-0.2237
2020-02-06,-3.3903
2020-02-07,-3.4223
2020-02-10,4.2943
2020-02-11,2.2171
2020-02-12,3.9154999999999998
2020-02-13,2.0602
2020-02-14,-5.7636
2020-02-18,-1.8037999999999998
2020-02-19,3.1573
2020-02-20,-1.6138
2020-02-21,-6.7025
2020-02-24,-5.2137
2020-02-25,-6.204
2020-02-26,0.375
2020-02-27,-1.5625
2020-02-28,-0.207
2020-03-02,3.3541
2020-03-03,-0.2007
2020-03-04,4.3245000000000005
2020-03-05,-4.6915
2020-03-06,-3.2704
2020-03-09,-8.6093
2020-03-10,1.5255999999999998
2020-03-11,-8.3396
2020-03-12,-11.7213
2020-03-13,4.7354
2020-03-16,-10.3723
2020-03-17,2.6706
2020-03-18,-28.2274
2020-03-19,15.637599999999999
2020-03-20,-8.1254
2020-03-23,1.7056
2020-03-24,11.7391
2020-03-25,17.065
2020-03-26,0.1899
2020-03-27,-2.5118
2020-03-30,0.5834
2020-03-31,-7.3949
2020-04-01,-8.3507
2020-04-02,-2.6196
2020-04-03,-8.830400000000001
2020-04-06,29.7306
2020-04-07,3.1397
2020-04-08,6.0882
2020-04-09,1.3104
2020-04-13,-3.8359
2020-04-14,5.0093
2020-04-15,-5.477
2020-04-16,1.2617
2020-04-17,3.9686
2020-04-20,-5.0599
2020-04-21,-3.2726
2020-04-22,8.7482
2020-04-23,-2.0
2020-04-24,0.9524
2020-04-27,5.2561
2020-04-28,3.9906
2020-04-29,9.5013
2020-04-30,-6.6716999999999995
2020-05-01,-8.3936
2020-05-04,1.7536
2020-05-05,-3.6191
2020-05-06,0.0894
2020-05-07,2.7244
2020-05-08,1.2174
2020-05-11,-1.6322999999999999
2020-05-12,-4.9782
2020-05-13,-5.1011
2020-05-14,3.3898
2020-05-15,-5.4333
2020-05-18,8.321
2020-05-19,1.0059
2020-05-20,1.7654999999999998
2020-05-21,-2.5801
2020-05-22,0.3653
2020-05-26,5.4595
2020-05-27,3.365
2020-05-28,-6.1352
2020-05-29,1.1561
2020-06-01,0.3956
2020-06-02,-0.3503
2020-06-03,8.1283
2020-06-04,2.2755
2020-06-05,5.2443
2020-06-08,-1.0948
2020-06-09,-1.5267
2020-06-10,-2.7132
2020-06-11,-11.9124
2020-06-12,1.9447999999999999
2020-06-15,-0.2662
2020-06-16,5.0267
2020-06-17,1.0165
2020-06-18,-0.3354
2020-06-19,-0.2945
2020-06-22,-0.6329
2020-06-23,7.7707
2020-06-24,-2.1277
2020-06-25,4.4283
2020-06-26,-1.4649
2020-06-29,-2.543
2020-06-30,6.7041
2020-07-01,-1.2039
2020-07-02,1.6756
2020-07-06,3.7828
2020-07-07,-3.5366
2020-07-08,1.9454
2020-07-09,2.422
2020-07-10,-2.5439
2020-07-13,0.6618
2020-07-14,3.1045
2020-07-15,-0.3188
2020-07-16,1.1727
2020-07-17,-0.843
2020-07-20,2.4796
2020-07-21,-0.795
2020-07-22,0.2091
2020-07-23,4.9722
2020-07-24,-3.6767
2020-07-27,6.0867
2020-07-28,-4.7002
2020-07-29,2.7211
2020-07-30,8.9404
2020-07-31,-0.2432
