ticker,ESBS US Equity
2006-08-04,-1.6393
2006-08-08,0.0
2006-08-21,-2.7778
2006-08-23,5.7143
2006-08-31,0.0
2006-09-06,-3.7838000000000003
2006-09-21,-1.6854
2006-10-03,1.1429
2006-10-05,0.0
2006-10-09,-0.904
2006-10-10,-0.2281
2006-10-17,0.0
2006-10-18,0.0
2006-10-23,-5.7143
2006-10-24,0.6061
2006-10-27,-0.6024
2006-10-30,6.0606
2006-11-02,-2.8571
2006-11-14,-5.2941
2006-11-15,0.0
2006-11-17,2.4845
2006-11-22,-0.6061
2006-11-24,3.6585
2006-11-27,-2.9412000000000003
2006-11-29,-0.6061
2006-11-30,0.0
2006-12-01,0.0
2006-12-04,3.6585
2006-12-05,0.0
2006-12-06,-4.7059
2006-12-11,1.8519
2006-12-20,-1.8182
2006-12-27,1.2346
2006-12-29,-1.2195
2007-01-16,1.8519
2007-01-26,-1.8182
2007-01-29,-0.6173
2007-01-30,1.8634
2007-01-31,-1.8293
2007-02-01,2.4845
2007-02-13,-1.8182
2007-02-15,-0.6173
2007-02-16,-0.6211
2007-02-22,1.875
2007-02-23,-1.8405
2007-02-27,-1.875
2007-03-09,0.0
2007-03-14,1.9108
2007-03-15,0.0
2007-03-16,0.0
2007-03-19,-1.875
2007-03-20,0.0
2007-03-27,1.9108
2007-04-10,3.125
2007-04-11,-1.8182
2007-04-13,-1.2346
2007-04-19,6.25
2007-04-20,3.5294
2007-04-23,-0.5682
2007-05-15,-5.1429
2007-05-16,-0.6024
2007-05-17,2.4242
2007-05-18,-1.7751000000000001
2007-05-22,5.4217
2007-05-29,2.8571
2007-06-01,0.0
2007-06-06,0.0
2007-06-08,0.0
2007-06-12,-3.3333
2007-06-15,3.4483
2007-07-05,-5.5556
2007-07-09,0.0
2007-07-30,-0.5882
2007-08-02,0.0
2007-08-03,-1.7751000000000001
2007-08-10,-0.6024
2007-08-16,-7.8788
2007-08-17,-4.6053
2007-08-20,20.6897
2007-08-21,-5.7143
2007-08-22,6.0606
2007-08-23,-7.3143
2007-08-24,7.8915
2007-08-27,2.2857
2007-08-30,-5.0279
2007-09-04,0.0
2007-09-06,-4.1176
2007-09-10,6.135
2007-09-13,-1.7341
2007-09-25,-3.5294
2007-10-16,-0.6098
2007-10-17,-0.6135
2007-10-26,1.8519
2007-10-30,-1.8182
2007-11-08,0.0
2007-11-09,0.0
2007-11-12,-4.9383
2007-11-13,-5.8442
2007-11-14,0.6897
2007-11-15,2.7397
2007-11-16,0.0
2007-11-20,3.3333
2007-11-21,-4.0
2007-11-27,-0.5376
2007-11-28,-8.1081
2007-11-30,7.3529
2007-12-04,2.7397
2007-12-07,0.0
2007-12-11,4.0
2007-12-12,4.4872
2007-12-13,-2.2086
2007-12-26,-9.0339
2008-01-11,-3.4483
2008-01-14,3.5714
2008-01-18,-3.4483
2008-01-22,10.7143
2008-01-23,-6.4516
2008-01-29,-3.4483
2008-02-01,0.0
2008-02-13,0.0
2008-03-04,0.0
2008-03-10,-2.8571
2008-03-11,0.0
2008-04-16,2.9412000000000003
2008-04-21,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-08,-2.1429
2008-05-12,0.0
2008-05-21,-2.1898
2008-05-22,0.7463
2008-05-23,0.0
2008-05-28,0.0
2008-06-04,0.0
2008-06-06,-3.7037
2008-06-09,-7.6923
2008-06-11,0.0
2008-06-13,9.1667
2008-06-16,-16.0305
2008-06-19,9.0909
2008-06-24,0.0
2008-06-30,0.0
2008-07-01,-8.3333
2008-07-08,-4.5455
2008-07-15,0.0
2008-07-16,2.8571
2008-07-17,11.1111
2008-07-23,-10.0
2008-07-28,0.0
2008-07-30,5.5556
2008-07-31,-12.2807
2008-08-01,6.0
2008-08-18,7.5472
2008-08-26,-7.8947
2008-09-02,4.7619
2008-09-04,-4.5455
2008-09-10,4.7619
2008-09-12,4.5455
2008-10-06,-13.0435
2008-10-08,0.0
2008-10-10,-5.0
2008-10-24,1.0526
2008-10-28,9.375
2008-10-31,-9.5238
2008-11-03,21.0526
2008-11-04,4.3478
2008-11-10,-20.8333
2008-11-14,0.0
2008-11-25,10.526299999999999
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-14.2857
2008-12-05,5.5556
2008-12-16,10.526299999999999
2008-12-23,-28.5714
2008-12-26,33.3333
2008-12-30,0.0
2009-01-07,-10.0
2009-01-08,0.0
2009-01-13,0.0
2009-01-21,-5.5556
2009-01-29,0.0
2009-02-06,-23.5294
2009-02-09,15.3846
2009-02-17,-26.4
2009-02-19,5.0725
2009-03-11,-48.2759
2009-04-17,167.3333
2009-04-30,24.6883
2009-05-08,0.0
2009-05-11,0.0
2009-05-12,0.0
2009-05-20,-19.8
2009-05-26,0.0
2009-05-28,0.0
2009-06-05,0.0
2009-06-08,0.0
2009-07-17,19.7007
2009-08-04,-14.5833
2009-08-06,3.6585
2009-08-19,0.0
2009-08-21,-4.7059
2009-08-24,1.2346
2009-08-26,-1.9512
2009-09-15,19.403
2009-10-02,-16.25
2009-10-20,61.6915
2009-11-09,-45.3846
2009-11-23,40.8451
2009-11-25,19.0
2009-11-27,-34.4538
2009-12-08,-12.8205
2009-12-09,17.647100000000002
2009-12-14,12.5
2009-12-17,-23.3333
2009-12-21,-5.7971
2009-12-31,-7.6923
2010-01-05,0.0
2010-01-07,-8.3333
2010-01-13,36.3636
2010-01-14,0.0
2010-01-19,6.6667
2010-01-21,0.0
2010-02-11,0.0
2010-02-12,0.0
2010-02-19,0.0
2010-02-24,0.0
2010-03-02,0.0
2010-03-08,12.5
2010-03-31,-33.3333
2010-04-15,1.6667
2010-04-16,0.0
2010-04-22,-1.6393
2010-05-25,6.6667
2010-07-08,9.375
2010-07-13,-4.8571
2010-07-15,-6.9069
2010-07-21,1.6129
2010-08-20,3.1746
2010-08-30,0.0
2010-09-07,-3.0769
2010-09-15,-4.7619
2010-09-16,8.3333
2010-10-21,0.0
2010-11-01,-12.3077
2010-11-03,-19.2982
2010-12-01,23.913
2010-12-02,-3.5088
2010-12-03,7.2727
2010-12-06,-20.339
2010-12-07,17.0213
2010-12-09,18.1818
2010-12-10,0.0
2010-12-15,7.6923
2010-12-20,-28.5714
2010-12-21,-6.0
2010-12-22,6.383
2010-12-23,10.0
2010-12-31,-9.0909
2011-01-05,20.0
2011-01-11,0.0
2011-01-18,16.6667
2011-01-25,-7.1429
2011-01-28,7.6923
2011-01-31,0.0
2011-02-04,-7.1429
2011-02-07,30.7692
2011-02-17,-27.0588
2011-02-18,0.0
2011-02-23,-3.2258
2011-03-10,-1.6667
2011-03-21,0.0
2011-03-23,11.8644
2011-03-28,-9.0909
2011-03-30,0.0
2011-04-19,-3.0
2011-05-04,20.2749
2011-05-06,0.0
2011-05-23,-7.1429
2011-06-08,-4.6154
2011-06-09,0.0
2011-06-15,-3.2258
2011-06-16,6.6667
2011-06-20,0.0
2011-06-22,1.5625
2011-06-28,-7.6923
2011-07-05,-0.3333
2011-07-21,0.0
2011-08-08,0.0
2011-08-30,-2.0067
2011-09-06,12.628
2011-09-07,-9.0909
2011-09-13,-3.3333
2011-09-14,12.069
2011-09-19,-13.8462
2011-09-22,0.0
2011-09-23,-7.1429
2011-09-26,0.0
2011-10-13,3.8462
2011-10-19,-3.7037
2011-10-26,-3.8462
2011-10-27,-16.0
2011-10-31,19.0476
2011-11-10,10.0
2011-11-14,0.0
2011-11-16,0.0
2011-11-21,0.0
2011-11-22,3.6364
2011-11-23,-3.5088
2011-11-28,0.0
2011-11-29,0.0
2011-12-01,0.0
2011-12-06,-27.2727
2011-12-07,25.0
2011-12-08,0.0
2011-12-12,7.6
2011-12-15,-16.3569
2011-12-19,-8.8889
2011-12-21,4.878
2011-12-27,0.9302
2011-12-28,15.2074
2011-12-29,-13.2
2011-12-30,15.2074
2012-01-05,-14.0
2012-01-13,13.9535
2012-01-17,0.0
2012-01-26,-8.1633
2012-01-30,0.0
2012-02-02,8.8889
2012-02-06,0.0
2012-02-14,22.449
2012-02-17,6.6667
2012-02-21,0.0
2012-02-28,3.125
2012-03-05,6.0606
2012-03-08,0.0
2012-03-13,-14.2857
2012-03-14,0.0
2012-04-02,6.6667
2012-04-04,-21.875
2012-04-05,0.0
2012-04-09,19.6
2012-04-17,-16.388
2012-04-20,-1.2
2012-04-24,1.2146
2012-05-09,-4.0
2012-05-11,-12.5
2012-05-14,19.0476
2012-05-16,4.0
2012-05-17,-7.6923
2012-05-21,14.5833
2012-05-30,-9.0909
2012-05-31,-0.8
2012-06-05,10.8871
2012-06-08,-16.3636
2012-06-19,-2.1739
2012-07-10,-11.1111
2012-07-18,0.0
2012-07-24,-10.0
2012-07-30,-7.2222
2012-07-31,10.7784
2012-09-04,0.0
2012-09-11,8.1081
2012-09-17,-8.0
2012-09-26,0.5435
2012-10-05,-2.7027
2012-10-10,0.0
2012-10-19,0.0
2012-10-24,0.0
2012-11-02,2.7778
2012-11-05,0.0
2012-11-07,-3.7838000000000003
2012-11-13,-1.1236
2012-11-15,0.0
2012-11-26,-11.3636
2012-12-06,28.2051
2012-12-10,-15.0
2012-12-26,1.1764999999999999
2012-12-27,-9.8837
2013-01-02,0.0
2013-01-28,0.0
2013-01-30,16.129
2013-02-05,-16.6667
2013-02-06,33.3333
2013-02-07,0.0
2013-02-21,-8.0
2013-02-22,-2.1739
2013-02-28,8.8889
2013-03-07,2.0408
2013-03-11,0.0
2013-03-13,-2.5
2013-03-18,2.5641
2013-03-19,-2.5
2013-03-22,0.0
2013-03-25,0.0
2013-04-02,0.0
2013-04-04,0.0
2013-04-05,2.5641
2013-04-22,-2.5
2013-04-30,5.1282
2013-05-02,-4.878
2013-05-03,-2.5641
2013-05-10,0.0
2013-05-24,0.0
2013-05-29,-9.473700000000001
2013-06-05,-5.2326
2013-06-07,-4.908
2013-06-10,0.0
2013-06-25,-1.2903
2013-06-26,1.3072
2013-06-27,3.2258
2013-07-08,0.0
2013-07-11,3.125
2013-07-16,3.0303
2013-07-17,0.0
2013-07-19,0.0
2013-07-24,0.5882
2013-07-31,2.3392
2013-08-01,0.0
2013-08-02,0.0
2013-08-06,0.0
2013-08-07,0.0
2013-08-08,5.7143
2013-08-09,0.0
2013-08-12,-2.7027
2013-08-13,2.7778
2013-08-21,0.0
2013-08-26,0.0
2013-09-05,0.0
2013-09-06,-1.6216
2013-09-09,0.0
2013-09-16,-2.1978
2013-09-17,-1.6854
2013-09-30,28.5714
2013-10-02,-21.3333
2013-10-04,-0.565
2013-10-07,2.2727
2013-10-09,0.0
2013-10-11,0.0
2013-10-23,2.7778
2013-10-28,0.0
2013-10-29,0.0
2013-11-01,-13.5135
2013-11-04,12.5
2013-11-07,-2.7778
2013-11-15,0.0
2013-11-20,-10.857099999999999
2013-11-21,5.7692
2013-11-25,1.8182
2013-11-26,-1.7856999999999998
2013-11-27,12.1212
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,0.0
2013-12-06,-6.4865
2013-12-09,4.0462
2013-12-10,-7.2222
2013-12-11,-1.1976
2013-12-12,0.0
2013-12-16,0.0
2013-12-17,0.0
2013-12-18,9.0909
2013-12-19,-5.5556
2013-12-23,-4.7059
2013-12-24,1.2346
2013-12-26,-2.439
2013-12-27,0.625
2013-12-30,-0.6211
2014-01-08,15.625
2014-01-09,16.2162
2014-01-14,2.3256
2014-01-21,0.0
2014-01-31,2.2727
2014-02-14,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-27,10.6667
2014-03-04,-9.6386
2014-03-06,0.0
2014-03-17,-13.3333
2014-03-19,2.5641
2014-04-09,0.0
2014-04-10,0.0
2014-04-15,7.5
2014-04-21,-6.9767
2014-04-23,-5.0
2014-04-29,2.1053
2014-05-08,8.2474
2014-05-09,0.0
2014-05-12,-4.7619
2014-05-13,5.5
2014-05-14,4.2654
2014-05-20,-4.5455
2014-05-21,-2.3810000000000002
2014-05-22,0.0
2014-06-13,0.9756
2014-06-16,4.8309
2014-06-23,-4.6083
2014-06-25,0.0
2014-06-26,0.0
2014-07-03,-2.4154999999999998
2014-07-09,0.0
2014-07-16,0.0
2014-07-23,-2.9703
2014-07-30,2.0408
2014-08-04,-10.0
2014-08-05,5.5556
2014-08-06,-4.2105
2014-08-07,1.6484
2014-08-15,10.8108
2014-08-18,1.9512
2014-08-22,-1.9139
2014-09-03,-1.4634
2014-09-04,1.4851
2014-09-05,4.878
2014-09-09,-6.9767
2014-09-10,5.0
2014-09-12,-4.7619
2014-09-15,5.0
2014-09-19,3.8095
2014-09-24,-6.422
2014-09-29,0.0
2014-10-01,6.8627
2014-10-06,0.9174
2014-10-10,-7.7273
2014-10-16,-0.4926
2014-10-28,8.9109
2014-10-29,1.8182
2014-10-31,13.392900000000001
2014-11-05,4.3307
2014-11-11,1.8868
2014-11-12,-3.7037
2014-11-14,3.8462
2014-11-18,-6.6667
2014-11-19,3.9683
2014-11-21,38.1679
2014-11-25,-24.0331
2014-12-01,-1.8182
2014-12-02,1.8519
2014-12-04,0.3636
2014-12-05,8.3333
2014-12-10,-3.01
2014-12-11,-0.3448
2014-12-15,2.0761
2014-12-17,1.3559
2014-12-19,-12.0401
2014-12-22,-7.6046
2014-12-26,-2.0576
2015-01-05,2.9412000000000003
2015-01-06,0.0
2015-01-12,14.2857
2015-01-14,-3.5714
2015-01-22,0.3704
2015-02-04,-1.107
2015-02-05,-1.1194
2015-02-11,0.0
2015-02-18,0.0
2015-02-19,7.5472
2015-02-26,-1.7544
2015-03-02,-1.7856999999999998
2015-03-03,0.0
2015-03-13,-5.4545
2015-03-27,0.0
2015-04-06,1.9231
2015-04-07,-1.8868
2015-04-17,-3.8462
2015-04-20,0.0
2015-04-22,8.0
2015-04-23,3.3333
2015-04-24,11.1111
2015-04-28,12.9032
2015-04-30,-5.7143
2015-05-04,-3.0303
2015-05-08,9.375
2015-05-14,0.0
2015-06-05,-2.8571
2015-06-10,0.0
2015-06-15,-5.8824
2015-06-18,-1.5625
2015-06-24,-16.8254
2015-06-25,6.1068999999999996
2015-06-26,0.0
2015-07-08,7.554
2015-07-16,2.0067
2015-07-17,6.2295
2015-07-21,7.716
2015-07-27,-12.3209
2015-07-29,11.1111
2015-07-31,-5.8824
2015-08-03,0.0
2015-08-04,0.0
2015-08-05,0.0
2015-08-12,3.125
2015-08-13,-6.9697
2015-08-18,4.2345
2015-08-19,-4.0625
2015-08-21,0.0
2015-08-24,0.0
2015-08-27,-0.6515
2015-08-31,0.0
2015-09-02,2.2951
2015-09-15,0.9615
2015-09-16,-3.1746
2015-10-20,-0.6557
2015-10-27,-5.9406
2015-11-03,0.0
2015-11-04,0.0
2015-11-05,6.6667
2015-11-06,0.0
2015-11-10,-2.9605
2015-11-13,1.6949
2015-11-19,2.0
2015-11-20,0.0
2015-12-10,1.3072
2015-12-14,-3.2258
2015-12-18,-6.3333
2015-12-21,0.0
2015-12-28,-2.1352
2015-12-29,-1.4545
2016-01-14,-0.369
2016-01-19,3.7037
2016-01-22,-5.3571
2016-01-28,0.0
2016-02-02,0.0
2016-02-17,-1.1320999999999999
2016-03-10,1.145
2016-03-11,3.7736
2016-03-14,0.0
2016-04-18,-1.8182
2016-04-20,1.8519
2016-04-27,4.3636
2016-05-06,-7.6655
2016-05-12,0.3774
2016-05-13,5.2632
2016-05-16,1.7856999999999998
2016-05-19,3.5088
2016-06-01,-6.4407
2016-06-06,26.4493
2016-06-08,0.2865
2016-06-09,5.4286
2016-06-10,-18.4282
2016-06-23,16.2791
2016-06-27,-12.857099999999999
2016-06-28,0.0
2016-06-29,-4.918
2016-06-30,5.1724
2016-07-01,-4.918
2016-07-12,3.4483
2016-08-05,-3.3333
2016-08-12,3.1034
2016-08-15,-1.3378
2016-08-16,0.0
2016-08-17,1.6949
2016-08-18,-3.3333
2016-08-23,0.0
2016-09-15,1.7241
2016-09-20,0.0
2016-09-30,1.6949
2016-10-07,0.0
2016-10-19,-5.0
2016-10-26,7.0175
2016-11-02,3.2787
2016-11-11,4.7619
2016-11-14,0.0
2016-11-15,-6.0606
2016-11-22,-0.9677
2016-11-29,0.9772
2016-11-30,0.0
2016-12-01,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-13,3.2258
2016-12-14,0.0
2016-12-15,1.25
2016-12-16,0.3086
2016-12-19,0.0
2016-12-20,0.0
2016-12-21,1.1115
2016-12-22,1.6395
2016-12-27,6.2874
2016-12-29,-7.3239
2016-12-30,0.9119
2017-01-11,2.4096
2017-01-12,8.8235
2017-01-13,8.1081
2017-01-17,-1.5
2017-01-24,-1.0152
2017-01-27,2.5641
2017-01-30,2.75
2017-01-31,-0.2433
2017-02-03,-2.9268
2017-02-14,2.7638
2017-02-15,3.6675
2017-02-28,-9.9057
2017-03-01,4.712
2017-03-02,-4.25
2017-03-08,4.4386
2017-03-09,0.0
2017-03-13,-3.75
2017-03-15,0.0
2017-03-17,3.8961
2017-03-23,-5.0
2017-03-27,7.3684
2017-03-30,-3.1863
2017-03-31,-1.2658
2017-04-03,1.2821
2017-04-11,0.0
2017-04-19,0.0
2017-04-21,1.2658
2017-04-24,0.0
2017-04-25,0.25
2017-04-27,0.0
2017-05-04,0.2291
2017-05-11,2.0107
2017-05-12,21.9512
2017-05-16,-4.0
2017-05-23,-6.25
2017-06-02,0.0
2017-06-07,0.0
2017-06-09,8.8889
2017-06-14,-8.1633
2017-06-15,-6.6667
2017-06-27,3.5714
2017-07-07,-1.1494
2017-07-11,-1.1628
2017-07-14,0.9059
2017-07-21,-0.8977
2017-07-27,1.1764999999999999
2017-07-31,8.1395
2017-08-01,2.1505
2017-08-02,3.1579
2017-08-03,1.8367
2017-08-04,-1.002
2017-08-07,0.0
2017-08-10,-1.7814
2017-08-15,-0.0412
2017-08-29,-5.1134
2017-08-31,5.1717
2017-09-07,0.0
2017-09-12,-1.8595000000000002
2017-09-13,-1.0526
2017-09-26,-2.1277
2017-09-27,2.1739
2017-09-28,0.8511
2017-09-29,0.0
2017-10-02,-9.2827
2017-10-05,4.6512
2017-10-12,1.1111
2017-10-25,-2.1978
2017-10-31,5.3933
2017-11-01,-1.919
2017-11-02,0.2174
2017-11-03,0.0
2017-11-06,0.0
2017-11-09,3.2538
2017-11-13,3.9916
2017-11-14,1.0101
2017-11-15,5.0
2017-11-21,-0.9524
2017-11-22,-1.9231
2017-12-13,-1.9607999999999999
2017-12-15,0.0
2017-12-18,-1.8
2017-12-20,0.8147
2017-12-21,-5.0505
2017-12-22,0.8511
2017-12-26,-1.8987
2017-12-27,-0.4301
2017-12-28,2.3758
2017-12-29,2.3207
2018-01-02,-0.2062
2018-01-03,1.5909
2018-01-04,0.6711
2018-01-05,-3.2323
2018-01-08,3.3403
2018-01-09,1.0101
2018-01-10,0.0
2018-01-16,0.0
2018-01-18,-0.2
2018-01-22,0.0
2018-01-23,1.4028
2018-01-24,0.9881
2018-01-25,2.3483
2018-01-29,-6.501
2018-01-30,0.409
2018-02-01,1.833
2018-02-09,0.0
2018-02-12,2.0
2018-02-13,-2.9412000000000003
2018-02-16,2.0202
2018-02-20,-3.9604
2018-02-21,7.8351
2018-02-22,-0.1912
2018-02-23,-4.023
2018-02-28,-0.1996
2018-03-06,0.0
2018-03-08,4.4
2018-03-12,-2.682
2018-03-15,-1.3780000000000001
2018-03-16,3.5928
2018-03-19,-5.395
2018-03-28,0.0407
2018-03-29,3.8274
2018-04-02,0.0
2018-04-03,-3.5294
2018-04-04,5.6911000000000005
2018-04-09,-0.1923
2018-04-16,-3.2755
2018-04-25,1.3944
2018-04-26,-0.3929
2018-05-01,-2.1696
2018-05-04,1.8145
2018-05-09,0.0
2018-05-11,0.0
2018-05-15,0.9901
2018-05-16,0.0
2018-05-17,1.7647
2018-05-18,-0.7707
2018-05-21,0.0
2018-05-22,-3.4951
2018-05-25,4.4266
2018-05-29,0.0
2018-05-30,0.0
2018-06-01,0.0
2018-06-04,-0.1927
2018-06-05,-3.4749
2018-06-06,0.4
2018-06-11,1.5936
2018-06-12,-0.5882
2018-06-13,0.0
2018-06-15,-0.3945
2018-06-19,2.3762
2018-06-20,-2.3211
2018-06-25,0.0
2018-06-29,-0.396
2018-07-03,0.0
2018-07-06,-0.5964
2018-07-09,0.2
2018-07-16,0.0
2018-07-18,1.1976
2018-07-20,-0.3945
2018-07-26,0.0
2018-07-31,-0.9901
2018-08-01,0.0
2018-08-07,0.0
2018-08-14,-3.0
2018-08-15,-0.6186
2018-08-16,-2.0747
2018-08-17,1.6949
2018-08-22,0.0
2018-08-24,-4.1667
2018-08-27,0.0
2018-09-13,2.1739
2018-09-24,-1.0638
2018-09-26,1.0753
2018-10-03,-7.4468
2018-10-12,1.1494
2018-10-23,-2.2727
2018-10-26,0.0
2018-11-07,-6.9767
2018-11-08,-0.5
2018-11-13,-0.5025
2018-11-14,0.0
2018-11-16,-11.6162
2018-11-19,-0.8571
2018-11-21,0.8646
2018-11-26,0.0
2018-11-27,8.2857
2018-11-28,-5.0132
2018-11-30,0.5556
2018-12-03,1.3812
2018-12-04,-0.545
2018-12-06,9.589
2018-12-11,-7.5
2018-12-12,0.2703
2018-12-13,5.1213
2018-12-14,-3.8462
2018-12-18,-2.6667
2018-12-20,2.7397
2018-12-21,0.0
2018-12-28,6.6667
2019-01-02,-5.0
2019-01-04,-2.1053
2019-01-14,1.3441
2019-01-15,0.0
2019-01-16,3.4483
2019-01-17,2.5641
2019-01-18,0.0
2019-01-29,0.75
2019-02-01,-6.9479
2019-02-04,3.7333
2019-02-05,1.5424
2019-02-06,1.2658
2019-02-20,4.75
2019-02-25,-3.3413
2019-02-26,-8.1481
2019-02-27,7.5269
2019-02-28,0.0
2019-03-11,-2.5
2019-03-20,0.0
2019-03-22,0.0
2019-03-26,0.0
2019-03-27,0.2564
2019-03-28,-0.2558
2019-04-03,2.5641
2019-04-09,0.0
2019-04-10,-1.25
2019-04-12,-1.2658
2019-04-15,2.5641
2019-04-18,0.0
2019-04-22,-5.0
2019-04-26,-1.3158
2019-04-29,4.0
2019-05-01,8.9744
2019-05-02,11.7647
2019-05-06,-4.2105
2019-05-07,-4.3956
2019-05-08,-2.2989
2019-05-09,-1.1764999999999999
2019-05-10,1.1905000000000001
2019-05-15,-1.1764999999999999
2019-05-16,2.3810000000000002
2019-05-20,-1.1628
2019-05-22,-15.2941
2019-05-23,0.5556
2019-05-24,2.7624
2019-05-28,8.871
2019-05-30,2.4691
2019-06-03,-3.6145
2019-06-04,0.0
2019-06-05,0.0
2019-06-12,-4.75
2019-06-13,11.5486
2019-06-14,-9.1765
2019-06-17,3.6269
2019-06-20,-3.75
2019-07-01,3.8961
2019-07-08,0.0
2019-07-09,2.5
2019-07-16,0.0
2019-07-19,2.1951
2019-07-23,-6.9212
2019-07-25,6.4103
2019-07-29,-1.2048
2019-08-01,0.0
2019-08-06,2.1951
2019-08-07,0.2387
2019-08-09,-0.9524
2019-08-16,-3.3654
2019-08-19,-0.4975
2019-08-20,0.5
2019-08-21,0.0
2019-08-23,-0.4975
2019-08-27,0.0
2019-08-28,1.25
2019-09-05,0.9877
2019-09-06,-2.445
2019-09-09,0.0
2019-09-11,2.7569
2019-09-18,0.0
2019-09-24,-0.0024
2019-09-26,0.0024
2019-09-27,3.4146
2019-09-30,0.0
2019-10-02,0.2358
2019-10-03,-3.5294
2019-10-08,3.1707
2019-10-11,0.0
2019-10-14,-6.6194
2019-10-16,6.8354
2019-10-18,1.6588
2019-10-21,-0.6993
2019-10-22,-0.2347
2019-10-23,2.3529
2019-10-24,1.1494
2019-10-25,4.5455
2019-10-30,-1.087
2019-11-04,0.0
2019-11-05,0.0
2019-11-07,-1.0989
2019-11-11,0.0
2019-11-12,1.1111
2019-11-14,-2.1978
2019-11-15,0.0
2019-11-18,3.3708
2019-11-19,4.3478
2019-11-20,14.5833
2019-11-22,-1.8182
2019-11-25,0.9259
2019-11-26,-13.7615
2019-11-27,4.2553
2019-11-29,2.0408
2019-12-02,0.0
2019-12-03,-6.0
2019-12-04,6.383
2019-12-09,-1.0
2019-12-10,1.0101
2019-12-13,2.0
2019-12-16,-1.9607999999999999
2019-12-17,2.0
2019-12-18,-1.9607999999999999
2019-12-19,0.0
2019-12-24,2.0
2019-12-27,-1.9607999999999999
2019-12-31,-0.16
2020-01-02,0.1603
2020-01-03,0.0
2020-01-07,2.0
2020-01-08,1.7647
2020-01-09,0.1927
2020-01-10,0.0
2020-01-17,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,-0.9615
2020-01-27,0.0
2020-01-28,0.0
2020-01-30,0.9709
2020-01-31,0.0
2020-02-03,14.4231
2020-02-04,0.6723
2020-02-05,-1.5025
2020-02-06,-1.6949
2020-02-07,-6.0345
2020-02-10,0.7339
2020-02-12,-1.6393
2020-02-14,0.0
2020-02-19,-0.9259
2020-02-20,0.9346
2020-02-21,0.0
2020-02-24,-0.9259
2020-02-25,0.0
2020-02-27,-4.6729
2020-03-02,0.0
2020-03-03,-4.902
2020-03-04,3.5052
2020-03-05,-2.3904
2020-03-06,-2.0408
2020-03-09,-16.6667
2020-03-10,17.25
2020-03-11,-3.6247
2020-03-12,-11.7257
2020-03-13,0.2506
2020-03-18,0.0
2020-03-19,-5.0
2020-03-20,0.0
2020-03-23,-7.8947
2020-03-24,-10.2857
