ticker,WBT US Equity
2016-07-11,5.9347
2016-07-12,0.8964
2016-07-13,-0.3887
2016-07-14,-2.0067
2016-07-15,1.8203
2016-07-18,0.2793
2016-07-19,-2.2841
2016-07-20,1.1973
2016-07-21,-0.2817
2016-07-22,0.5085
2016-07-25,-0.0562
2016-07-26,2.1372
2016-07-27,0.7159
2016-07-28,0.1093
2016-07-29,0.1638
2016-08-01,-0.9269
2016-08-02,-1.0457
2016-08-03,-0.3337
2016-08-04,3.404
2016-08-05,0.9714
2016-08-08,-1.55
2016-08-09,-0.4886
2016-08-10,-0.1637
2016-08-11,-6.1202
2016-08-12,0.8731
2016-08-15,-0.3462
2016-08-16,-1.795
2016-08-17,-1.2382
2016-08-18,-0.2985
2016-08-19,-0.2994
2016-08-22,-2.5225
2016-08-23,-0.3697
2016-08-24,-1.3605
2016-08-25,0.3135
2016-08-26,0.125
2016-08-29,0.1248
2016-08-30,-0.0623
2016-08-31,0.6238
2016-09-01,0.248
2016-09-02,1.5461
2016-09-06,0.1827
2016-09-07,-0.6687
2016-09-08,2.6316
2016-09-09,-0.6559
2016-09-12,-0.7203
2016-09-13,-3.3857
2016-09-14,-2.5657
2016-09-15,3.404
2016-09-16,-1.0559
2016-09-19,4.3942
2016-09-20,2.4053
2016-09-21,-0.6459
2016-09-22,0.591
2016-09-23,-2.4677
2016-09-26,-0.6627
2016-09-27,-1.0309
2016-09-28,0.7966
2016-09-29,-1.5198
2016-09-30,0.1235
2016-10-03,0.0617
2016-10-04,-0.4929
2016-10-05,-0.6811
2016-10-06,4.1147
2016-10-07,-0.1198
2016-10-10,-5.036
2016-10-11,1.7677
2016-10-12,1.737
2016-10-13,-0.9146
2016-10-14,1.9077
2016-10-17,-1.087
2016-10-18,-0.1221
2016-10-19,0.0611
2016-10-20,-1.2828
2016-10-21,-0.6188
2016-10-24,0.7472
2016-10-25,-2.7194000000000003
2016-10-26,-1.7154
2016-10-27,-1.4867
2016-10-28,-0.1969
2016-10-31,-0.6575
2016-11-01,2.3163
2016-11-02,-1.0996
2016-11-03,-1.8313000000000001
2016-11-04,0.6662
2016-11-07,10.7214
2016-11-08,2.6898
2016-11-09,2.5029
2016-11-10,0.6814
2016-11-11,0.0564
2016-11-14,-0.9583
2016-11-15,-0.1138
2016-11-16,1.8803
2016-11-17,-0.1678
2016-11-18,-1.9607999999999999
2016-11-21,-0.2286
2016-11-22,1.8328
2016-11-23,0.0562
2016-11-25,0.6183
2016-11-28,-0.5028
2016-11-29,-2.0775
2016-11-30,1.7202
2016-12-01,-1.1838
2016-12-02,0.0
2016-12-05,1.6543
2016-12-06,0.2806
2016-12-07,0.7275
2016-12-08,0.0
2016-12-09,-0.6111
2016-12-12,-0.3913
2016-12-13,0.5612
2016-12-14,-0.0558
2016-12-15,-0.1675
2016-12-16,0.0
2016-12-19,-0.1678
2016-12-20,0.2801
2016-12-21,0.2235
2016-12-22,0.3902
2016-12-23,-0.0555
2016-12-27,0.2222
2016-12-28,-0.1663
2016-12-29,5.2193
2016-12-30,2.0053
2017-01-03,1.0347
2017-01-04,-0.1536
2017-01-05,-0.9744
2017-01-06,-0.2071
2017-01-09,0.1038
2017-01-10,0.8294
2017-01-11,0.7712
2017-01-12,-1.4796
2017-01-13,0.2071
2017-01-17,-2.3256
2017-01-18,0.3704
2017-01-19,-0.4744
2017-01-20,-0.1589
2017-01-23,-0.5305
2017-01-24,2.7199999999999998
2017-01-25,2.5441000000000003
2017-01-26,-0.8608
2017-01-27,0.1532
2017-01-30,-1.4278
2017-01-31,-0.776
2017-02-01,0.6778
2017-02-02,-0.4661
2017-02-03,0.7284
2017-02-06,-2.531
2017-02-07,0.0
2017-02-08,0.212
2017-02-09,1.5335999999999999
2017-02-10,0.2604
2017-02-13,-1.2468
2017-02-14,1.1047
2017-02-15,-5.0468
2017-02-16,1.9726
2017-02-17,-0.5373
2017-02-21,4.8082
2017-02-22,-2.9381
2017-02-23,-1.2215
2017-02-24,-1.2366
2017-02-27,4.4094
2017-02-28,-0.6257
2017-03-01,0.4197
2017-03-02,-0.6792
2017-03-03,0.1578
2017-03-06,1.208
2017-03-07,-0.8822
2017-03-08,-0.2618
2017-03-09,-0.0525
2017-03-10,-0.5252
2017-03-13,0.4224
2017-03-14,0.3155
2017-03-15,1.3103
2017-03-16,-0.4139
2017-03-17,0.0
2017-03-20,0.8312
2017-03-21,-1.185
2017-03-22,-0.6257
2017-03-23,0.9444
2017-03-24,-0.9875
2017-03-27,0.315
2017-03-28,0.5756
2017-03-29,1.1967
2017-03-30,0.7198
2017-03-31,0.2042
2017-04-03,-2.8018
2017-04-04,-0.1572
2017-04-05,-0.1575
2017-04-06,0.7361
2017-04-07,0.8351
2017-04-10,0.3623
2017-04-11,-1.2378
2017-04-12,-0.7833
2017-04-13,-1.1053
2017-04-17,1.3837
2017-04-18,0.4724
2017-04-19,0.4702
2017-04-20,2.7041
2017-04-21,0.6582
2017-04-24,2.2636
2017-04-25,1.7216
2017-04-26,1.0155
2017-04-27,-1.0531
2017-04-28,-0.8224
2017-05-01,-0.2927
2017-05-02,1.3699
2017-05-03,-0.9653
2017-05-04,0.731
2017-05-05,1.6933
2017-05-08,-3.6156
2017-05-09,-0.9872
2017-05-10,0.8973
2017-05-11,-1.2846
2017-05-12,-1.0511
2017-05-15,0.7081
2017-05-16,-0.7032
2017-05-17,-4.7547
2017-05-18,1.2215
2017-05-19,2.5183999999999997
2017-05-22,2.0983
2017-05-23,-0.6015
2017-05-24,0.3026
2017-05-25,-0.4525
2017-05-26,-0.0505
2017-05-30,-0.9601
2017-05-31,-1.3265
2017-06-01,-1.0341
2017-06-02,1.6719
2017-06-05,-0.4111
2017-06-06,-0.6708
2017-06-07,0.5714
2017-06-08,0.9298
2017-06-09,0.1024
2017-06-12,-1.1247
2017-06-13,0.1551
2017-06-14,-0.6711
2017-06-15,-0.6757
2017-06-16,-1.1512
2017-06-19,1.3235000000000001
2017-06-20,-1.2017
2017-06-21,-0.6875
2017-06-22,0.5325
2017-06-23,-0.3708
2017-06-26,0.4785
2017-06-27,-1.8519
2017-06-28,2.0485
2017-06-29,-1.532
2017-06-30,1.1266
2017-07-03,-0.9019
2017-07-05,2.9443
2017-07-06,-1.092
2017-07-07,0.6835
2017-07-10,0.7833
2017-07-11,0.2073
2017-07-12,-0.1551
2017-07-13,-0.4143
2017-07-14,0.832
2017-07-17,0.6189
2017-07-18,-0.1025
2017-07-19,0.2565
2017-07-20,-0.5629
2017-07-21,0.4117
2017-07-24,-0.5638
2017-07-25,0.2062
2017-07-26,0.2058
2017-07-27,-0.0513
2017-07-28,0.0514
2017-07-31,0.0513
2017-08-01,-1.2314
2017-08-02,0.9351
2017-08-03,0.1029
2017-08-04,-0.2571
2017-08-07,0.4639
2017-08-08,-0.6157
2017-08-09,0.7228
2017-08-10,-0.5126
2017-08-11,0.6698
2017-08-14,2.8659
2017-08-15,-2.2886
2017-08-16,1.2729
2017-08-17,-1.0055
2017-08-18,-0.1016
2017-08-21,-0.9659
2017-08-22,1.0267
2017-08-23,-0.0508
2017-08-24,-0.9151
2017-08-25,-0.1539
2017-08-28,1.6958
2017-08-29,0.3537
2017-08-30,0.5035
2017-08-31,-0.3006
2017-09-01,1.0553
2017-09-05,-0.547
2017-09-06,-0.2
2017-09-07,-0.2004
2017-09-08,0.4016
2017-09-11,1.7
2017-09-12,2.9007
2017-09-13,6.8323
2017-09-14,-1.8784
2017-09-15,2.3245
2017-09-18,1.7372
2017-09-19,0.8319
2017-09-20,-1.129
2017-09-21,-1.1858
2017-09-22,0.0444
2017-09-25,0.6219
2017-09-26,0.3974
2017-09-27,1.0994
2017-09-28,0.435
2017-09-29,-0.1732
2017-10-02,-0.2169
2017-10-03,0.0
2017-10-04,-1.2174
2017-10-05,-0.2201
2017-10-06,-0.397
2017-10-09,-1.24
2017-10-10,-0.4484
2017-10-11,-0.2703
2017-10-12,-0.0903
2017-10-13,0.7233
2017-10-16,-1.4363000000000001
2017-10-17,0.3643
2017-10-18,-1.1797
2017-10-19,-1.1019
2017-10-20,-0.1857
2017-10-23,-2.6977
2017-10-24,3.3939
2017-10-25,-1.2945
2017-10-26,2.6698
2017-10-27,-0.0456
2017-10-30,-0.8215
2017-10-31,1.5186
2017-11-01,-1.1786
2017-11-02,-0.5046
2017-11-03,1.3831
2017-11-06,-4.502
2017-11-07,1.381
2017-11-08,-1.2682
2017-11-09,-0.5709
2017-11-10,0.6699
2017-11-13,1.2833
2017-11-14,0.2346
2017-11-15,-0.2809
2017-11-16,0.3286
2017-11-17,1.1231
2017-11-20,0.9255
2017-11-21,0.321
2017-11-22,1.5539
2017-11-24,-1.2151
2017-11-27,0.0
2017-11-28,0.5923
2017-11-29,-0.1359
2017-11-30,1.7687
2017-12-01,-1.6042999999999998
2017-12-04,0.3623
2017-12-05,-1.5794000000000001
2017-12-06,0.8253
2017-12-07,1.1824
2017-12-08,0.0
2017-12-11,0.1798
2017-12-12,0.0
2017-12-13,-0.4486
2017-12-14,-0.4957
2017-12-15,1.2227999999999999
2017-12-18,0.0895
2017-12-19,1.0282
2017-12-20,-0.6637
2017-12-21,1.2027
2017-12-22,0.8363
2017-12-26,0.873
2017-12-27,0.6491
2017-12-28,1.0748
2017-12-29,0.0
2018-01-02,-0.638
2018-01-03,0.1712
2018-01-04,0.8547
2018-01-05,-1.6524999999999999
2018-01-08,0.1723
2018-01-09,-1.4624
2018-01-10,-0.742
2018-01-11,1.847
2018-01-12,-0.1295
2018-01-16,-1.1241
2018-01-17,0.3061
2018-01-18,-0.9154
2018-01-19,0.8799
2018-01-22,-0.7414
2018-01-23,0.6591
2018-01-24,-0.3055
2018-01-25,0.3503
2018-01-26,0.0
2018-01-29,-0.4363
2018-01-30,-0.7011
2018-01-31,-1.5887
2018-02-01,0.1345
2018-02-02,-1.03
2018-02-05,-4.2081
2018-02-06,0.3779
2018-02-07,-1.3647
2018-02-08,-1.3359
2018-02-09,0.3385
2018-02-12,1.2530000000000001
2018-02-13,-1.1899
2018-02-14,2.4085
2018-02-15,1.5051999999999999
2018-02-16,1.6682000000000001
2018-02-20,-0.2735
2018-02-21,-0.5027
2018-02-22,0.0459
2018-02-23,1.056
2018-02-26,-4.9977
2018-02-27,-4.5911
2018-02-28,-0.7018
2018-03-01,-1.5649
2018-03-02,-0.359
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,0.2059
2018-03-08,1.284
2018-03-09,2.1805
2018-03-12,-0.0496
2018-03-13,0.149
2018-03-14,0.2479
2018-03-15,0.8902
2018-03-16,1.2255
2018-03-19,-1.937
2018-03-20,0.7901
2018-03-21,-0.147
2018-03-22,-3.4838
2018-03-23,-1.6268
2018-03-26,1.4987
2018-03-27,-2.2403
2018-03-28,0.2604
2018-03-29,1.039
2018-04-02,-2.5193
2018-04-03,0.2637
2018-04-04,1.2099
2018-04-05,2.2349
2018-04-06,-2.8978
2018-04-09,-1.0471
2018-04-10,1.0053
2018-04-11,-1.1524
2018-04-12,0.6359
2018-04-13,-0.316
2018-04-16,0.1585
2018-04-17,0.5274
2018-04-18,1.8363
2018-04-19,0.7728
2018-04-20,-0.818
2018-04-23,-2.1649
2018-04-24,-0.5796
2018-04-25,0.8479
2018-04-26,1.1035
2018-04-27,0.8316
2018-04-30,-1.2371
2018-05-01,0.3653
2018-05-02,-2.3401
2018-05-03,-1.1182
2018-05-04,1.5078
2018-05-07,3.3952
2018-05-08,-2.3089
2018-05-09,-0.1576
2018-05-10,0.1052
2018-05-11,-0.3153
2018-05-14,0.8962
2018-05-15,0.0522
2018-05-16,0.8355
2018-05-17,0.9322
2018-05-18,0.4105
2018-05-21,0.2044
2018-05-22,0.408
2018-05-23,0.6602
2018-05-24,1.665
2018-05-25,0.7444
2018-05-29,-1.6256
2018-05-30,-0.2504
2018-05-31,-2.259
2018-06-01,1.7463
2018-06-04,0.5048
2018-06-05,1.9588
2018-06-06,0.9852
2018-06-07,2.878
2018-06-08,0.8061
2018-06-11,0.3763
2018-06-12,1.9213
2018-06-13,-0.9655
2018-06-14,1.0678
2018-06-15,0.6431
2018-06-18,0.0
2018-06-19,-1.6431
2018-06-20,-0.7425
2018-06-21,1.2155
2018-06-22,3.0023
2018-06-25,-1.704
2018-06-26,0.5474
2018-06-27,0.4537
2018-06-28,0.8582
2018-06-29,-0.0896
2018-07-02,-0.5827
2018-07-03,0.0
2018-07-05,2.5248
2018-07-06,0.7036
2018-07-09,-0.6987
2018-07-10,-0.9235
2018-07-11,1.5091
2018-07-12,3.1482
2018-07-13,-0.5935
2018-07-16,-3.7953
2018-07-17,0.4876
2018-07-18,-0.5734
2018-07-19,0.7098
2018-07-20,2.6432
2018-07-23,-1.588
2018-07-24,-0.3489
2018-07-25,-0.2626
2018-07-26,0.3949
2018-07-27,-0.1748
2018-07-30,-0.1751
2018-07-31,0.0
2018-08-01,-1.2719
2018-08-02,-0.311
2018-08-03,-0.2674
2018-08-06,0.4915
2018-08-07,-0.3112
2018-08-08,2.0517
2018-08-09,-9.222
2018-08-10,-1.9259
2018-08-13,-1.2764
2018-08-14,1.1437
2018-08-15,2.0649
2018-08-16,1.9268
2018-08-17,1.6068
2018-08-20,1.6743999999999999
2018-08-21,0.7319
2018-08-22,-0.9083
2018-08-23,-2.3373
2018-08-24,0.8916
2018-08-27,0.9767
2018-08-28,1.3819
2018-08-29,0.7724
2018-08-30,-0.8566
2018-08-31,0.6367
2018-09-04,-1.1749
2018-09-05,0.7316
2018-09-06,-0.9079
2018-09-07,-0.4581
2018-09-10,-1.4266
2018-09-11,-1.3538999999999999
2018-09-12,1.0885
2018-09-13,0.7959
2018-09-14,-0.0929
2018-09-17,0.6974
2018-09-18,0.831
2018-09-19,-0.2747
2018-09-20,0.5969
2018-09-21,0.5021
2018-09-24,-1.1807
2018-09-25,-0.7813
2018-09-26,-0.7874
2018-09-27,-1.4939
2018-09-28,-1.0427
2018-10-01,-2.5862
2018-10-02,-0.2458
2018-10-03,0.9857
2018-10-04,-3.0747
2018-10-05,-2.0141
2018-10-08,-0.8736
2018-10-09,-1.8662999999999998
2018-10-10,-1.6904
2018-10-11,2.2031
2018-10-12,-2.4711
2018-10-15,1.2938
2018-10-16,3.7254
2018-10-17,2.5141
2018-10-18,-1.7017
2018-10-19,-1.222
2018-10-22,-0.9278
2018-10-23,-2.9657
2018-10-24,-0.8579
2018-10-25,2.7582
2018-10-26,0.1053
2018-10-29,-2.3134
2018-10-30,0.2153
2018-10-31,0.5371
2018-11-01,1.6026
2018-11-02,1.5773000000000001
2018-11-05,-26.1905
2018-11-06,-1.8233000000000001
2018-11-07,4.4286
2018-11-08,-2.3256
2018-11-09,-0.7003
2018-11-12,-5.5712
2018-11-13,1.1202
2018-11-14,-2.7326
2018-11-15,0.9112
2018-11-16,-0.2257
2018-11-19,-0.8296
2018-11-20,-0.7605
2018-11-21,2.2222
2018-11-23,2.9985
2018-11-26,2.6929
2018-11-27,-1.9844
2018-11-28,1.1569
2018-11-29,-0.4289
2018-11-30,-0.7897
2018-12-03,-1.1577
2018-12-04,-4.7584
2018-12-06,1.0761
2018-12-07,-1.2928
2018-12-10,0.1541
2018-12-11,-0.3846
2018-12-12,-3.9382
2018-12-13,-0.4019
2018-12-14,-1.0492
2018-12-17,-3.2626
2018-12-18,0.6745
2018-12-19,-0.4188
2018-12-20,-3.0278
2018-12-21,-1.9081000000000001
2018-12-24,-4.3324
2018-12-26,5.4529
2018-12-27,-0.0876
2018-12-28,-1.8420999999999998
2018-12-31,-0.7149
2019-01-02,1.2601
2019-01-03,-2.3111
2019-01-04,5.4595
2019-01-07,3.9689
2019-01-08,3.5685000000000002
2019-01-09,2.3237
2019-01-10,-0.4699
2019-01-11,-2.5177
2019-01-14,1.8563
2019-01-15,-0.3962
2019-01-16,1.3524
2019-01-17,1.5699
2019-01-18,2.6275
2019-01-22,-0.5271
2019-01-23,-0.3785
2019-01-24,1.1398
2019-01-25,2.5545
2019-01-28,-0.6593
2019-01-29,1.0324
2019-01-30,0.8759
2019-01-31,1.4472
2019-02-01,0.9272
2019-02-04,1.3428
2019-02-05,1.5342
2019-02-06,0.9615
2019-02-07,-1.4285999999999999
2019-02-08,1.5183
2019-02-11,-1.8355000000000001
2019-02-12,3.5319000000000003
2019-02-13,-0.9365
2019-02-14,1.2154
2019-02-15,1.6011
2019-02-19,4.0709
2019-02-20,1.388
2019-02-21,-1.369
2019-02-22,0.8202
2019-02-25,-0.5006
2019-02-26,0.9434
2019-02-27,-0.7477
2019-02-28,0.2511
2019-03-01,-0.0626
2019-03-04,-0.0627
2019-03-05,-0.5643
2019-03-06,-1.5131999999999999
2019-03-07,-1.0883
2019-03-08,-0.712
2019-03-11,0.3911
2019-03-12,0.2597
2019-03-13,0.0648
2019-03-14,0.5178
2019-03-15,1.0947
2019-03-18,1.7833999999999999
2019-03-19,2.1277
2019-03-20,-1.6543999999999999
2019-03-21,1.6822
2019-03-22,-3.799
2019-03-25,-0.5732
2019-03-26,2.5625
2019-03-27,-0.0625
2019-03-28,1.25
2019-03-29,1.1111
2019-04-01,1.0379
2019-04-02,-0.4834
2019-04-03,0.0607
2019-04-04,2.3665
2019-04-05,0.7113
2019-04-08,-1.6480000000000001
2019-04-09,-1.8552
2019-04-10,0.9756
2019-04-11,-0.2415
2019-04-12,1.4527999999999999
2019-04-15,1.3723
2019-04-16,0.3531
2019-04-17,0.8798
2019-04-18,0.0581
2019-04-22,-0.9878
2019-04-23,0.8803
2019-04-24,0.2909
2019-04-25,-3.7123
2019-04-26,1.8072
2019-04-29,-0.2959
2019-04-30,-0.1187
2019-05-01,-1.6637
2019-05-02,0.3625
2019-05-03,3.0102
2019-05-06,0.9351
2019-05-07,-4.2849
2019-05-08,-1.0284
2019-05-09,0.1834
2019-05-10,-2.0134
2019-05-13,-0.5604
2019-05-14,1.315
2019-05-15,3.7701000000000002
2019-05-16,-0.4169
2019-05-17,-1.6148
2019-05-20,-0.0608
2019-05-21,1.1557
2019-05-22,-0.902
2019-05-23,-3.3374
2019-05-24,0.5022
2019-05-28,-2.5609
2019-05-29,1.0897000000000001
2019-05-30,0.1902
2019-05-31,-2.3418
2019-06-03,-1.0369
2019-06-04,3.4709
2019-06-05,0.443
2019-06-06,-1.0712
2019-06-07,1.465
2019-06-10,-1.6320999999999999
2019-06-11,0.8296
2019-06-12,-0.6962
2019-06-13,2.8043
2019-06-14,-0.806
2019-06-17,-1.125
2019-06-18,-0.6321
2019-06-19,-1.7176
2019-06-20,2.3948
2019-06-21,-0.2528
2019-06-24,1.3942
2019-06-25,0.5
2019-06-26,-0.6841
2019-06-27,2.6925
2019-06-28,1.8293
2019-07-01,1.7964
2019-07-02,-4.2941
2019-07-03,0.1844
2019-07-05,-0.3681
2019-07-08,-1.7856999999999998
2019-07-09,-0.0627
2019-07-10,0.3764
2019-07-11,1.6875
2019-07-12,3.3805
2019-07-15,0.8323
2019-07-16,0.0
2019-07-17,-2.4764
2019-07-18,-0.1209
2019-07-19,1.1501000000000001
2019-07-22,-0.8977
2019-07-23,-0.2415
2019-07-24,-0.0605
2019-07-25,-3.1496
2019-07-26,-0.5629
2019-07-29,0.7547
2019-07-30,3.0587
2019-07-31,-0.5451
2019-08-01,-2.3143000000000002
2019-08-02,0.3741
2019-08-05,-3.4161
2019-08-06,5.3376
2019-08-07,-0.3053
2019-08-08,0.1225
2019-08-09,-1.2232
2019-08-12,-1.548
2019-08-13,0.4403
2019-08-14,-4.3832
2019-08-15,1.1788
2019-08-16,2.2654
2019-08-19,-0.1266
2019-08-20,-0.507
2019-08-21,0.3185
2019-08-22,-1.4603
2019-08-23,-3.3505
2019-08-26,-1.8667
2019-08-27,0.0679
2019-08-28,0.4073
2019-08-29,2.3665
2019-08-30,3.963
2019-09-03,-2.6684
2019-09-04,2.6109999999999998
2019-09-05,1.7812000000000001
2019-09-06,-0.625
2019-09-09,0.8805
2019-09-10,2.6185
2019-09-11,3.2199
2019-09-12,-0.412
2019-09-13,1.4775
2019-09-16,0.1747
2019-09-17,0.0
2019-09-18,0.6395
2019-09-19,-0.4044
2019-09-20,-2.1462
2019-09-23,1.2448
2019-09-24,-0.4684
2019-09-25,-0.3529
2019-09-26,0.2361
2019-09-27,-1.5312000000000001
2019-09-30,0.8373
2019-10-01,-1.5421
2019-10-02,-0.6627
2019-10-03,0.849
2019-10-04,0.1804
2019-10-07,-0.3601
2019-10-08,-1.7469999999999999
2019-10-09,0.3066
2019-10-10,0.9169
2019-10-11,3.2102
2019-10-14,0.4108
2019-10-15,1.6949
2019-10-16,1.3793
2019-10-17,1.8141
2019-10-18,0.3341
2019-10-21,0.8879
2019-10-22,0.5501
2019-10-23,-0.6565
2019-10-24,-0.8811
2019-10-25,2.0
2019-10-28,1.5251000000000001
2019-10-29,1.5021
2019-10-30,-0.4228
2019-10-31,0.6369
2019-11-01,2.057
2019-11-04,2.2739
2019-11-05,-11.7736
2019-11-06,5.2692
2019-11-07,-0.5441
2019-11-08,-0.6565
2019-11-11,1.5419
2019-11-12,-1.2473
2019-11-13,-1.9220000000000002
2019-11-14,-1.8477000000000001
2019-11-15,0.1141
2019-11-18,0.057
2019-11-19,-2.0501
2019-11-20,-1.2791000000000001
2019-11-21,-1.5312000000000001
2019-11-22,0.4187
2019-11-25,1.6080999999999999
2019-11-26,1.1137
2019-11-27,-1.7391
2019-11-29,-1.5339
2019-12-02,-0.1797
2019-12-03,-1.4405999999999999
2019-12-04,-2.1315
2019-12-05,2.2402
2019-12-06,0.5478
2019-12-09,-0.4843
2019-12-10,-0.7299
2019-12-11,-0.7353
2019-12-12,-1.1111
2019-12-13,0.0624
2019-12-16,-0.4367
2019-12-17,-0.1253
2019-12-18,-0.5646
2019-12-19,0.3785
2019-12-20,0.44
2019-12-23,-0.5006
2019-12-24,0.5031
2019-12-26,-0.6258
2019-12-27,-0.2519
2019-12-30,-1.3258
2019-12-31,-0.128
2020-01-02,-1.4094
2020-01-03,0.8447
2020-01-06,-0.7088
2020-01-07,-1.9468
2020-01-08,0.0
2020-01-09,0.4633
2020-01-10,1.1858
2020-01-13,0.0
2020-01-14,-0.1302
2020-01-15,-0.5215
2020-01-16,1.2451
2020-01-17,0.3883
2020-01-21,-1.4828999999999999
2020-01-22,0.2618
2020-01-23,2.4151
2020-01-24,-3.3142
2020-01-27,0.6592
2020-01-28,-0.4584
2020-01-29,0.1316
2020-01-30,1.0512
2020-01-31,-1.8856000000000002
2020-02-03,-3.5785
2020-02-04,1.0309
2020-02-05,3.3333
2020-02-06,-0.79
2020-02-07,-2.5879
2020-02-10,0.9537
2020-02-11,-2.0243
2020-02-12,-1.3774
2020-02-13,-0.9078
2020-02-14,-0.9161
2020-02-18,-1.9915
2020-02-19,-1.0885
2020-02-20,2.7146
2020-02-21,0.0714
2020-02-24,-4.354
2020-02-25,-1.1194
2020-02-26,0.0
2020-02-27,-2.1132
2020-02-28,1.9275
2020-03-02,-1.1346
2020-03-03,-2.3718
2020-03-04,-0.627
2020-03-05,-8.7539
2020-03-06,-1.7286000000000001
2020-03-09,-13.1926
2020-03-10,-3.5461
2020-03-11,-10.9244
2020-03-12,-21.934
2020-03-13,3.0211
2020-03-16,-33.2845
2020-03-17,-9.2308
2020-03-18,-15.2542
2020-03-19,21.7143
2020-03-20,3.5211
2020-03-23,-3.6281
2020-03-24,12.7059
2020-03-25,-4.3841
2020-03-26,3.7118
2020-03-27,2.3158
2020-03-30,-3.4979
2020-03-31,9.3817
2020-04-01,-12.0858
2020-04-02,-7.9823
2020-04-03,-3.8554
2020-04-06,14.0351
2020-04-07,-0.8791
2020-04-08,0.2217
2020-04-09,13.9381
2020-04-13,-13.0097
2020-04-14,10.0446
2020-04-15,-12.3732
2020-04-16,-1.8519
2020-04-17,0.7075
2020-04-20,2.1077
2020-04-21,-9.1743
2020-04-22,1.0101
2020-04-23,3.5
2020-04-24,-0.9662
2020-04-27,0.0
2020-04-28,7.0732
2020-04-29,19.8178
2020-04-30,-6.2738
2020-05-01,-4.8682
2020-05-04,1.4925
2020-05-05,4.6218
2020-05-06,-10.4418
2020-05-07,12.1076
2020-05-08,7.0
2020-05-11,-3.5514
2020-05-12,-7.1705
2020-05-13,-4.5929
2020-05-14,-2.6258
2020-05-15,5.618
2020-05-18,11.0638
2020-05-19,3.4483
2020-05-20,1.4815
2020-05-21,-0.365
2020-05-22,1.6484
2020-05-26,15.4955
2020-05-27,-0.468
2020-05-28,-4.232
2020-05-29,-0.491
2020-06-01,7.8947
2020-06-02,-2.7439
2020-06-03,9.5611
2020-06-04,1.4306
2020-06-05,17.9126
2020-06-08,-4.5455
2020-06-09,-7.5188
2020-06-10,-6.2331
2020-06-11,-9.6821
2020-06-12,0.8
2020-06-15,3.6508000000000003
2020-06-16,0.4594
2020-06-17,-4.2683
2020-06-18,-0.1592
2020-06-19,-3.5088
2020-06-22,0.8264
2020-06-23,3.1148
2020-06-24,-13.5135
2020-06-25,3.8603
2020-06-26,-3.7168
2020-06-29,11.2132
2020-06-30,0.6612
2020-07-01,-4.9261
2020-07-02,-0.8636
2020-07-06,0.5226
2020-07-07,-6.2392
2020-07-08,4.6211
2020-07-09,-6.7138
2020-07-10,8.5227
