ticker,XAN US Equity
2006-06-29,0.0
2006-06-30,-0.2326
2006-07-03,-0.1554
2006-07-05,-0.7782
2006-07-06,0.0
2006-07-07,0.0
2006-07-10,0.3137
2006-07-11,0.0782
2006-07-12,-0.9375
2006-07-13,-0.8675
2006-07-14,-0.3978
2006-07-17,-0.5591
2006-07-18,-0.4819
2006-07-19,0.4036
2006-07-20,-1.5272999999999999
2006-07-21,-0.7347
2006-07-24,2.1382
2006-07-25,-0.9662
2006-07-26,2.1951
2006-07-27,0.716
2006-07-28,0.7109
2006-07-31,1.0196
2006-08-01,-0.6211
2006-08-02,0.0
2006-08-03,0.0781
2006-08-04,-0.3903
2006-08-07,-0.3135
2006-08-08,-1.2579
2006-08-09,0.8758
2006-08-10,-0.5525
2006-08-11,-0.6349
2006-08-14,0.1597
2006-08-15,-0.0797
2006-08-16,-0.4789
2006-08-17,4.571
2006-08-18,1.3037
2006-08-21,4.4663
2006-08-22,0.0725
2006-08-23,0.2896
2006-08-24,0.722
2006-08-25,1.362
2006-08-28,-1.4851
2006-08-29,1.3639999999999999
2006-08-30,0.4958
2006-08-31,0.4228
2006-09-01,-0.2105
2006-09-05,0.8439
2006-09-06,-0.0697
2006-09-07,-2.3029
2006-09-08,0.2857
2006-09-11,0.0
2006-09-12,0.7123
2006-09-13,-0.1414
2006-09-14,0.5666
2006-09-15,0.493
2006-09-18,2.8731999999999998
2006-09-19,1.4986
2006-09-20,0.8725
2006-09-21,0.3992
2006-09-22,0.6627
2006-09-25,-0.1317
2006-09-26,0.3955
2006-09-27,0.2626
2006-09-28,1.5436
2006-09-29,2.115
2006-10-02,-0.6472
2006-10-03,-0.8469
2006-10-04,1.117
2006-10-05,0.7147
2006-10-06,1.2903
2006-10-09,0.9554
2006-10-10,-0.694
2006-10-11,-0.3812
2006-10-12,1.9133
2006-10-13,1.3767
2006-10-16,0.5556
2006-10-17,-0.9822
2006-10-18,0.496
2006-10-19,-0.6169
2006-10-20,0.1241
2006-10-23,0.31
2006-10-24,1.7305000000000001
2006-10-25,-0.243
2006-10-26,0.9744
2006-10-27,0.1206
2006-10-30,-0.3012
2006-10-31,-0.4834
2006-11-01,1.2143
2006-11-02,-0.9598
2006-11-03,0.7268
2006-11-06,0.5412
2006-11-07,0.0
2006-11-08,-0.0598
2006-11-09,0.2394
2006-11-10,-0.2985
2006-11-13,1.6168
2006-11-14,0.0589
2006-11-15,1.0012
2006-11-16,1.1662
2006-11-17,0.0
2006-11-20,-0.2882
2006-11-21,0.4624
2006-11-22,0.6904
2006-11-24,0.1714
2006-11-27,-0.2282
2006-11-28,-0.5146
2006-11-29,-2.6437
2006-11-30,-2.0071
2006-12-01,1.0843
2006-12-04,0.5959
2006-12-05,0.5332
2006-12-06,-0.4125
2006-12-07,0.1183
2006-12-08,0.4137
2006-12-11,0.1766
2006-12-12,1.3514
2006-12-13,0.6377
2006-12-14,-0.5316
2006-12-15,-1.5439
2006-12-18,-0.1809
2006-12-19,0.6042
2006-12-20,0.0
2006-12-21,-0.4805
2006-12-22,-0.7242
2006-12-26,1.0942
2006-12-27,0.0601
2006-12-28,0.4207
2006-12-29,1.4363000000000001
2007-01-03,1.1799
2007-01-04,-0.3499
2007-01-05,0.7022
2007-01-08,-0.5811
2007-01-09,1.1105
2007-01-10,-1.0983
2007-01-11,2.4547
2007-01-12,1.0268
2007-01-16,-0.6211
2007-01-17,-0.4545
2007-01-18,0.2854
2007-01-19,1.7644
2007-01-22,0.5593
2007-01-23,0.3337
2007-01-24,2.2727
2007-01-25,-0.813
2007-01-26,0.765
2007-01-29,0.3254
2007-01-30,0.973
2007-01-31,-0.1071
2007-02-01,-1.5005
2007-02-02,-0.1632
2007-02-05,0.109
2007-02-06,2.2319
2007-02-07,-1.7039
2007-02-08,-0.5417
2007-02-09,-4.3028
2007-02-12,-3.0165
2007-02-13,2.8169
2007-02-14,0.742
2007-02-15,-0.5099
2007-02-16,-0.2278
2007-02-20,2.7397
2007-02-21,1.4444
2007-02-22,-2.9025
2007-02-23,-1.2408
2007-02-26,-2.2273
2007-02-27,-2.3949
2007-02-28,-0.5984
2007-03-01,-0.0602
2007-03-02,-1.8072
2007-03-05,-10.0
2007-03-06,6.3395
2007-03-07,0.3846
2007-03-08,6.7688
2007-03-09,0.0598
2007-03-12,-2.0921
2007-03-13,-4.2735
2007-03-14,3.125
2007-03-15,4.7619
2007-03-16,-0.2952
2007-03-19,0.6513
2007-03-20,1.5882
2007-03-21,-1.5634000000000001
2007-03-22,-1.0
2007-03-23,0.1783
2007-03-26,0.2966
2007-03-27,0.0591
2007-03-28,-1.5957
2007-03-29,-0.861
2007-03-30,0.1241
2007-04-02,0.6196
2007-04-03,3.7561999999999998
2007-04-04,-2.2552
2007-04-05,0.0
2007-04-09,-4.0073
2007-04-10,1.3283
2007-04-11,-1.4981
2007-04-12,1.1407
2007-04-13,0.8145
2007-04-16,0.9944
2007-04-17,-0.9846
2007-04-18,-0.3729
2007-04-19,-0.8734
2007-04-20,2.3914
2007-04-23,0.6761
2007-04-24,-0.9768
2007-04-25,0.8015
2007-04-26,-0.8563
2007-04-27,0.3085
2007-04-30,0.246
2007-05-01,0.3067
2007-05-02,0.4893
2007-05-03,0.6086
2007-05-04,-0.363
2007-05-07,-0.7286
2007-05-08,-2.4465
2007-05-09,-3.511
2007-05-10,3.4438
2007-05-11,1.1307
2007-05-14,0.4969
2007-05-15,-0.7417
2007-05-16,1.1831
2007-05-17,-0.2462
2007-05-18,-1.4806
2007-05-21,-0.5636
2007-05-22,0.0
2007-05-23,-0.9446
2007-05-24,-0.3814
2007-05-25,1.0849
2007-05-29,0.947
2007-05-30,0.8755
2007-05-31,-0.9919
2007-06-01,1.0645
2007-06-04,2.7254
2007-06-05,-1.688
2007-06-06,-1.5337
2007-06-07,-3.7382999999999997
2007-06-08,1.7476
2007-06-11,-1.5267
2007-06-12,-0.4522
2007-06-13,0.1947
2007-06-14,0.7124
2007-06-15,0.7074
2007-06-18,2.9374000000000002
2007-06-19,1.1166
2007-06-20,-2.6994
2007-06-21,-1.0088
2007-06-22,-2.293
2007-06-25,-1.2386
2007-06-26,-0.9241
2007-06-27,-0.0666
2007-06-28,-1.5079
2007-06-29,-2.714
2007-07-02,0.5722
2007-07-03,0.9957
2007-07-05,-2.1127
2007-07-06,-0.4317
2007-07-09,-0.1445
2007-07-10,-1.3025
2007-07-11,-2.4927
2007-07-12,-1.0526
2007-07-13,-1.6717
2007-07-16,-1.1592
2007-07-17,-2.8929
2007-07-18,-3.1401
2007-07-19,1.7456
2007-07-20,-1.7157
2007-07-23,-3.5744
2007-07-24,-0.431
2007-07-25,-0.7792
2007-07-26,-1.8325
2007-07-27,-1.7778
2007-07-30,-3.8009
2007-07-31,-10.9125
2007-08-01,-20.8025
2007-08-02,10.2667
2007-08-03,-7.497
2007-08-06,6.6667
2007-08-07,-0.2451
2007-08-08,13.8821
2007-08-09,1.8338999999999999
2007-08-10,2.4364
2007-08-13,-0.4137
2007-08-14,-4.6729
2007-08-15,-1.3072
2007-08-16,11.479
2007-08-17,-0.8911
2007-08-20,3.7962
2007-08-21,-1.3474
2007-08-22,6.1463
2007-08-23,-0.6434
2007-08-24,2.0352
2007-08-27,-0.0907
2007-08-28,-0.0907
2007-08-29,11.535
2007-08-30,-2.6873
2007-08-31,0.4184
2007-09-04,-0.5
2007-09-05,-6.0302
2007-09-06,0.9804
2007-09-07,-2.6478
2007-09-10,-4.8051
2007-09-11,-0.7619
2007-09-12,1.0557
2007-09-13,1.1396
2007-09-14,8.7324
2007-09-17,-3.6269
2007-09-18,8.871
2007-09-19,2.0576
2007-09-20,-5.8065
2007-09-21,5.4795
2007-09-24,-2.0292
2007-09-25,-2.6512000000000002
2007-09-26,1.0213
2007-09-27,2.4433
2007-09-28,-4.0886
2007-10-01,4.2629
2007-10-02,1.3629
2007-10-03,-0.4202
2007-10-04,1.6878
2007-10-05,3.6515
2007-10-08,-2.8022
2007-10-09,1.2356
2007-10-10,-0.8137
2007-10-11,-5.6604
2007-10-12,0.4348
2007-10-15,-0.0866
2007-10-16,-3.5529
2007-10-17,-4.7619
2007-10-18,0.283
2007-10-19,-4.3274
2007-10-22,2.7532
2007-10-23,3.5407
2007-10-24,-1.2939
2007-10-25,-1.5918
2007-10-26,3.0447
2007-10-29,-4.8938
2007-10-30,0.9709
2007-10-31,-0.7692
2007-11-01,-1.7442
2007-11-02,-10.4536
2007-11-05,-1.2115
2007-11-06,0.8919
2007-11-07,-4.1989
2007-11-08,3.3449
2007-11-09,3.125
2007-11-12,3.4632
2007-11-13,2.3013
2007-11-14,0.0
2007-11-15,-0.409
2007-11-16,0.7187
2007-11-19,-3.3639
2007-11-20,-7.8059
2007-11-21,-6.865
2007-11-23,12.7764
2007-11-26,-2.7233
2007-11-27,1.9037
2007-11-28,6.7033000000000005
2007-11-29,1.9567
2007-11-30,-3.5354
2007-12-03,3.1414
2007-12-04,-3.2487
2007-12-05,2.8332
2007-12-06,4.0816
2007-12-07,3.1373
2007-12-10,3.9924
2007-12-11,-7.5868
2007-12-12,-2.6706
2007-12-13,-5.0813
2007-12-14,1.6059999999999999
2007-12-17,-4.4257
2007-12-18,12.0176
2007-12-19,5.8071
2007-12-20,1.4884
2007-12-21,2.0165
2007-12-24,5.2111
2007-12-26,-4.6968
2007-12-27,-7.1685
2007-12-28,-3.5176
2007-12-31,-3.0208
2008-01-02,0.5371
2008-01-03,-1.4957
2008-01-04,-1.5184
2008-01-07,4.185
2008-01-08,-0.8457
2008-01-09,-5.5437
2008-01-10,2.8217
2008-01-11,-2.4149
2008-01-14,4.2745
2008-01-15,-3.5599
2008-01-16,3.4676
2008-01-17,-4.4324
2008-01-18,-2.9412000000000003
2008-01-22,1.3986
2008-01-23,9.1954
2008-01-24,1.7894999999999999
2008-01-25,1.0341
2008-01-28,4.1965
2008-01-29,0.9823
2008-01-30,-5.3502
2008-01-31,-0.3083
2008-02-01,2.5773
2008-02-04,-0.402
2008-02-05,-4.5409
2008-02-06,-2.4313000000000002
2008-02-07,5.7421
2008-02-08,-2.8689
2008-02-11,-2.9536
2008-02-12,1.7391
2008-02-13,1.8162
2008-02-14,-2.9381
2008-02-15,-0.7568
2008-02-19,-2.1786
2008-02-20,2.4499
2008-02-21,-3.1522
2008-02-22,1.3468
2008-02-25,2.1041
2008-02-26,-0.3254
2008-02-27,-5.3319
2008-02-28,-2.069
2008-02-29,-3.5211
2008-03-03,-6.0827
2008-03-04,-2.5907
2008-03-05,-6.6489
2008-03-06,-10.8262
2008-03-07,-1.1182
2008-03-10,-3.0695
2008-03-11,15.5
2008-03-12,6.0606
2008-03-13,-4.3537
2008-03-14,-0.8535
2008-03-17,-7.1736
2008-03-18,8.9645
2008-03-19,-1.8439999999999999
2008-03-20,14.1618
2008-03-24,4.8101
2008-03-25,2.657
2008-03-26,-2.9412000000000003
2008-03-27,-3.8788
2008-03-28,-0.266
2008-03-31,0.9333
2008-04-01,5.0198
2008-04-02,-2.8931
2008-04-03,2.4611
2008-04-04,0.0
2008-04-07,1.6435
2008-04-08,0.8706
2008-04-09,-3.5758
2008-04-10,0.3836
2008-04-11,-5.9873
2008-04-14,5.1491
2008-04-15,2.0619
2008-04-16,1.2626
2008-04-17,0.3741
2008-04-18,7.4534
2008-04-21,-2.5434
2008-04-22,-0.7117
2008-04-23,0.3584
2008-04-24,4.0476
2008-04-25,3.0892
2008-04-28,2.1088
2008-04-29,-2.1739
2008-04-30,-3.4444
2008-05-01,6.3291
2008-05-02,-0.974
2008-05-05,-0.9836
2008-05-06,1.6556
2008-05-07,-0.8686
2008-05-08,4.1621
2008-05-09,2.4185
2008-05-12,0.4107
2008-05-13,-0.6135
2008-05-14,-0.6173
2008-05-15,0.1035
2008-05-16,0.6205
2008-05-19,-0.5139
2008-05-20,-1.1364
2008-05-21,-0.5225
2008-05-22,0.5252
2008-05-23,-6.7921
2008-05-27,-3.6996
2008-05-28,3.0268
2008-05-29,6.6667
2008-05-30,-3.3898
2008-06-02,1.6447
2008-06-03,-1.1865999999999999
2008-06-04,2.6201
2008-06-05,1.0638
2008-06-06,-5.1579
2008-06-09,-0.222
2008-06-10,0.0
2008-06-11,-3.2258
2008-06-12,-0.2299
2008-06-13,3.1106
2008-06-16,0.2235
2008-06-17,-0.7804
2008-06-18,0.0
2008-06-19,-1.9101
2008-06-20,-4.0092
2008-06-23,-2.2673
2008-06-24,-2.3199
2008-06-25,1.625
2008-06-26,-2.8289999999999997
2008-06-27,5.0734
2008-06-30,-8.3863
2008-07-01,2.4965
2008-07-02,3.2476
2008-07-03,-4.9803
2008-07-07,-6.4828
2008-07-08,6.9322
2008-07-09,-0.5517
2008-07-10,-3.7448
2008-07-11,-6.196
2008-07-14,-3.2258
2008-07-15,-10.1587
2008-07-16,3.8869
2008-07-17,12.9252
2008-07-18,-2.7108
2008-07-21,4.7988
2008-07-22,7.2378
2008-07-23,3.3058
2008-07-24,-7.4667
2008-07-25,-2.7378
2008-07-28,-1.9259
2008-07-29,2.4169
2008-07-30,-1.1799
2008-07-31,-0.1493
2008-08-01,3.1390000000000002
2008-08-04,-2.029
2008-08-05,-5.9172
2008-08-06,5.1887
2008-08-07,-6.4275
2008-08-08,4.1534
2008-08-11,-1.8405
2008-08-12,-4.5312
2008-08-13,-7.5286
2008-08-14,1.2389000000000001
2008-08-15,-1.049
2008-08-18,-3.1802
2008-08-19,-0.5474
2008-08-20,0.7339
2008-08-21,-0.3643
2008-08-22,4.0219
2008-08-25,1.7574999999999998
2008-08-26,2.5907
2008-08-27,4.2088
2008-08-28,2.7464
2008-08-29,-4.0881
2008-09-02,0.3279
2008-09-03,2.2876
2008-09-04,-3.0351
2008-09-05,-0.4942
2008-09-08,3.4768
2008-09-09,-3.84
2008-09-10,0.6656
2008-09-11,0.4959
2008-09-12,-0.8224
2008-09-15,-11.9403
2008-09-16,8.2863
2008-09-17,-15.8261
2008-09-18,22.314
2008-09-19,5.5743
2008-09-22,-8.48
2008-09-23,3.1469
2008-09-24,1.6949
2008-09-25,8.3333
2008-09-26,-0.1538
2008-09-29,-9.7072
2008-09-30,3.413
2008-10-01,0.495
2008-10-02,-3.6125
2008-10-03,-13.3212
2008-10-06,-14.526299999999999
2008-10-07,-13.7931
2008-10-08,-10.5714
2008-10-09,-8.3067
2008-10-10,32.4042
2008-10-13,17.1053
2008-10-14,-2.4718999999999998
2008-10-15,-14.2857
2008-10-16,18.5484
2008-10-17,-6.8027
2008-10-20,-4.3796
2008-10-21,-1.5267
2008-10-22,-3.3592
2008-10-23,8.0214
2008-10-24,-6.9307
2008-10-27,-7.4468
2008-10-28,11.2069
2008-10-29,5.168
2008-10-30,11.7936
2008-10-31,8.7912
2008-11-03,-3.0303
2008-11-04,-2.2917
2008-11-05,-9.594899999999999
2008-11-06,-2.1226
2008-11-07,8.6747
2008-11-10,-9.3126
2008-11-11,-11.0024
2008-11-12,-13.461500000000001
2008-11-13,12.0635
2008-11-14,-15.2975
2008-11-17,-5.0167
2008-11-18,-2.4648
2008-11-19,-19.8556
2008-11-20,-6.7568
2008-11-21,-15.942
2008-11-24,9.7701
2008-11-25,12.0419
2008-11-26,42.5234
2008-11-28,-0.3279
2008-12-01,-23.0263
2008-12-02,15.3846
2008-12-03,2.5926
2008-12-04,-2.5271
2008-12-05,17.037
2008-12-08,25.3165
2008-12-09,-9.8485
2008-12-10,9.2437
2008-12-11,-3.3333
2008-12-12,17.7719
2008-12-15,-8.7838
2008-12-16,14.8148
2008-12-17,-2.3656
2008-12-18,-5.5066
2008-12-19,1.6317
2008-12-22,-2.2936
2008-12-23,1.6432
2008-12-24,9.9307
2008-12-26,1.8908
2008-12-29,-18.3857
2008-12-30,4.3956
2008-12-31,0.7895
2009-01-02,-0.7833
2009-01-05,-5.0
2009-01-06,0.831
2009-01-07,0.8242
2009-01-08,4.3597
2009-01-09,-8.3551
2009-01-12,-8.547
2009-01-13,-1.2461
2009-01-14,-5.6782
2009-01-15,5.0167
2009-01-16,4.4586
2009-01-20,-11.2805
2009-01-21,20.2749
2009-01-22,-10.2857
2009-01-23,-1.5924
2009-01-26,0.0
2009-01-27,2.9126
2009-01-28,6.2893
2009-01-29,-7.3964
2009-01-30,-1.9169
2009-02-02,9.1205
2009-02-03,0.0
2009-02-04,-8.3582
2009-02-05,-1.3029
2009-02-06,8.2508
2009-02-09,3.0488
2009-02-10,-5.0296
2009-02-11,-1.2461
2009-02-12,-4.7318999999999996
2009-02-13,-6.2914
2009-02-17,-10.6007
2009-02-18,-15.415
2009-02-19,-1.4019
2009-02-20,1.4218
2009-02-23,-4.2056000000000004
2009-02-24,18.0488
2009-02-25,-13.6364
2009-02-26,-1.4354
2009-02-27,-19.9029
2009-03-02,-6.0606
2009-03-03,-3.2258
2009-03-04,40.6667
2009-03-05,-1.4218
2009-03-06,-0.4808
2009-03-09,-5.314
2009-03-10,13.2653
2009-03-11,-1.8018
2009-03-12,10.5505
2009-03-13,6.2241
2009-03-16,-4.2969
2009-03-17,10.2041
2009-03-18,6.6667
2009-03-19,2.4306
2009-03-20,3.7288
2009-03-23,12.7451
2009-03-24,0.5797
2009-03-25,7.781
2009-03-26,2.4064
2009-03-27,-9.6606
2009-03-30,-11.0759
2009-03-31,8.1851
2009-04-01,1.3158
2009-04-02,0.3247
2009-04-03,1.6181
2009-04-06,3.8217
2009-04-07,-7.362
2009-04-08,-1.9868000000000001
2009-04-09,11.1486
2009-04-13,4.2553
2009-04-14,-10.2041
2009-04-15,8.4416
2009-04-16,-1.4969999999999999
2009-04-17,0.304
2009-04-20,-5.7576
2009-04-21,6.1093
2009-04-22,-5.7576
2009-04-23,4.1801
2009-04-24,-1.5432000000000001
2009-04-27,-2.5078
2009-04-28,2.8939
2009-04-29,3.125
2009-04-30,-4.5455
2009-05-01,2.5397
2009-05-04,2.7864
2009-05-05,-2.4096
2009-05-06,16.358
2009-05-07,-8.7533
2009-05-08,1.1628
2009-05-11,-1.4368
2009-05-12,-1.1662
2009-05-13,-7.9646
2009-05-14,4.1667
2009-05-15,-3.3846
2009-05-18,6.3694
2009-05-19,-6.8862
2009-05-20,-0.9646
2009-05-21,0.0
2009-05-22,-0.6494
2009-05-26,2.6144
2009-05-27,-0.9554
2009-05-28,-1.6077
2009-05-29,7.5163
2009-06-01,4.8632
2009-06-02,0.8696
2009-06-03,-1.1494
2009-06-04,3.7791
2009-06-05,-3.6414999999999997
2009-06-08,1.1628
2009-06-09,-2.2989
2009-06-10,-2.0588
2009-06-11,0.0
2009-06-12,4.2042
2009-06-15,12.1037
2009-06-16,-2.5707
2009-06-17,-2.9024
2009-06-18,0.2959
2009-06-19,-1.1799
2009-06-22,-6.5672
2009-06-23,1.278
2009-06-24,-1.5773000000000001
2009-06-25,4.4872
2009-06-26,3.681
2009-06-29,-5.3254
2009-06-30,0.0
2009-07-01,-0.625
2009-07-02,-3.7736
2009-07-06,-0.3268
2009-07-07,-3.6066000000000003
2009-07-08,-1.3605
2009-07-09,-1.7241
2009-07-10,-3.1579
2009-07-13,6.5217
2009-07-14,-2.7211
2009-07-15,2.4476
2009-07-16,0.0
2009-07-17,-3.0717
2009-07-20,2.4648
2009-07-21,0.3436
2009-07-22,5.4795
2009-07-23,2.5974
2009-07-24,2.8481
2009-07-27,2.4615
2009-07-28,3.6036
2009-07-29,-1.7391
2009-07-30,2.0649
2009-07-31,0.289
2009-08-03,0.0
2009-08-04,4.8991
2009-08-05,7.1429
2009-08-06,-2.5641
2009-08-07,4.2105
2009-08-10,1.0101
2009-08-11,-2.0
2009-08-12,2.551
2009-08-13,1.4925
2009-08-14,-0.7353
2009-08-17,-2.4691
2009-08-18,7.0886
2009-08-19,-1.6548
2009-08-20,2.8846
2009-08-21,2.5701
2009-08-24,5.6948
2009-08-25,0.431
2009-08-26,-2.3605
2009-08-27,-1.3187
2009-08-28,-1.7816999999999998
2009-08-31,-2.0408
2009-09-01,-5.5556
2009-09-02,-0.7353
2009-09-03,3.2099
2009-09-04,-0.4785
2009-09-08,1.6827
2009-09-09,3.7824999999999998
2009-09-10,2.7335000000000003
2009-09-11,1.1086
2009-09-14,2.193
2009-09-15,3.8627000000000002
2009-09-16,7.0248
2009-09-17,3.668
2009-09-18,8.3799
2009-09-21,2.7491
2009-09-22,3.8462
2009-09-23,-0.161
2009-09-24,-2.4194
2009-09-25,0.9917
2009-09-28,0.491
2009-09-29,-2.7397
2009-09-30,-4.2254
2009-10-01,-7.3529
2009-10-02,1.5873
2009-10-05,3.3203
2009-10-06,2.0794
2009-10-07,-1.8519
2009-10-08,-0.9434
2009-10-09,-1.9048
2009-10-12,0.3883
2009-10-13,-2.3211
2009-10-14,4.3564
2009-10-15,-1.3283
2009-10-16,-2.1154
2009-10-19,1.5716999999999999
2009-10-20,-0.5803
2009-10-21,1.3618999999999999
2009-10-22,-0.7678
2009-10-23,-1.1605
2009-10-26,-1.1742
2009-10-27,0.5941
2009-10-28,-4.9213000000000005
2009-10-29,4.5549
2009-10-30,-4.1584
2009-11-02,-7.8512
2009-11-03,15.2466
2009-11-04,-5.2529
2009-11-05,5.9548
2009-11-06,-0.969
2009-11-09,2.7397
2009-11-10,-2.2857
2009-11-11,1.1696
2009-11-12,-2.3121
2009-11-13,0.5917
2009-11-16,0.1961
2009-11-17,0.5871
2009-11-18,-0.7782
2009-11-19,-1.7647
2009-11-20,2.5948
2009-11-23,-0.3891
2009-11-24,0.7813
2009-11-25,0.1938
2009-11-27,-0.3868
2009-11-30,0.0
2009-12-01,-1.7476
2009-12-02,0.0
2009-12-03,-2.5692
2009-12-04,0.4057
2009-12-07,-1.4141
2009-12-08,-11.2705
2009-12-09,5.3118
2009-12-10,1.3158
2009-12-11,0.4329
2009-12-14,6.8966
2009-12-15,-0.2016
2009-12-16,-3.2323
2009-12-17,-0.6263
2009-12-18,3.1513
2009-12-21,1.833
2009-12-22,-0.4
2009-12-23,1.004
2009-12-24,0.1988
2009-12-28,0.0
2009-12-29,2.5794
2009-12-30,1.8293
2009-12-31,-1.7964
2010-01-04,2.8455
2010-01-05,-0.1976
2010-01-06,0.9901
2010-01-07,5.6863
2010-01-08,4.4527
2010-01-11,0.8881
2010-01-12,-5.2817
2010-01-13,3.1599
2010-01-14,-0.7207
2010-01-15,-1.0889
2010-01-19,-0.5505
2010-01-20,0.0
2010-01-21,-2.0295
2010-01-22,-2.2599
2010-01-25,2.1195
2010-01-26,0.566
2010-01-27,1.3133
2010-01-28,3.8889
2010-01-29,-5.8824
2010-02-01,4.3561
2010-02-02,-1.0889
2010-02-03,-1.2844
2010-02-04,-3.1599
2010-02-05,3.071
2010-02-08,-0.3724
2010-02-09,-0.5607
2010-02-10,-0.7519
2010-02-11,0.3788
2010-02-12,2.4528
2010-02-16,3.1308
2010-02-17,1.9643000000000002
2010-02-18,1.7513
2010-02-19,3.0981
2010-02-22,3.172
2010-02-23,-0.3236
2010-02-24,2.7597
2010-02-25,0.7899
2010-02-26,-0.7837
2010-03-01,1.7378
2010-03-02,1.7081
2010-03-03,5.3435
2010-03-04,1.4493
2010-03-05,2.5714
2010-03-08,-2.507
2010-03-09,0.0
2010-03-10,-1.1429
2010-03-11,-1.8786
2010-03-12,-0.7364
2010-03-15,-2.819
2010-03-16,2.5954
2010-03-17,-2.3810000000000002
2010-03-18,4.4207
2010-03-19,-1.3139
2010-03-22,2.2189
2010-03-23,1.5918999999999999
2010-03-24,1.1396
2010-03-25,0.1408
2010-03-26,0.0
2010-03-29,0.1406
2010-03-30,-1.0189
2010-03-31,-0.5882
2010-04-01,0.1479
2010-04-05,5.3176
2010-04-06,3.2258
2010-04-07,-0.6793
2010-04-08,-1.2312
2010-04-09,2.4931
2010-04-12,-3.3784
2010-04-13,-0.1399
2010-04-14,-0.1401
2010-04-15,-1.5428
2010-04-16,-4.2735
2010-04-19,1.0417
2010-04-20,0.5891
2010-04-21,-0.2928
2010-04-22,3.5242
2010-04-23,1.8439999999999999
2010-04-26,-0.1393
2010-04-27,-2.9289
2010-04-28,0.7184
2010-04-29,5.5635
2010-04-30,-3.9189
2010-05-03,5.0633
2010-05-04,-4.8193
2010-05-05,-4.9226
2010-05-06,-6.9527
2010-05-07,-0.318
2010-05-10,9.8884
2010-05-11,-2.4673
2010-05-12,2.2321
2010-05-13,-0.8734
2010-05-14,-2.79
2010-05-17,1.5106000000000002
2010-05-18,-10.8631
2010-05-19,-5.3422
2010-05-20,-9.1711
2010-05-21,3.4951
2010-05-24,-2.6266
2010-05-25,1.9268
2010-05-26,2.0794
2010-05-27,6.4815
2010-05-28,-2.4348
2010-06-01,-1.7825
2010-06-02,2.9038
2010-06-03,-1.0582
2010-06-04,-2.6738
2010-06-07,-3.6630000000000003
2010-06-08,1.5209000000000001
2010-06-09,0.3745
2010-06-10,5.2239
2010-06-11,4.2553
2010-06-14,1.5306
2010-06-15,1.34
2010-06-16,-0.3306
2010-06-17,-0.1658
2010-06-18,2.6578
2010-06-21,1.2945
2010-06-22,-0.4792
2010-06-23,-0.9631
2010-06-24,0.3241
2010-06-25,1.7771
2010-06-28,-1.2698
2010-06-29,-4.8576
2010-06-30,0.0
2010-07-01,-3.8731999999999998
2010-07-02,-1.8315000000000001
