ticker,ATTO US Equity
2015-02-25,2.1259
2015-02-26,1.5819999999999999
2015-02-27,-5.5738
2015-03-02,-2.8646000000000003
2015-03-03,-0.8043
2015-03-04,4.5045
2015-03-05,0.9483
2015-03-06,-0.0854
2015-03-09,-1.5385
2015-03-10,-1.4757
2015-03-11,-1.5859
2015-03-12,1.6115
2015-03-13,-0.9692
2015-03-16,1.9573
2015-03-17,1.9197
2015-03-18,1.113
2015-03-19,-0.0847
2015-03-20,2.5423999999999998
2015-03-23,-2.4793
2015-03-24,0.2542
2015-03-25,1.3525
2015-03-26,-0.3336
2015-03-27,-0.3347
2015-03-30,-0.9236
2015-03-31,0.7627
2015-04-01,2.6071999999999997
2015-04-02,-0.082
2015-04-06,0.4922
2015-04-07,-1.7959
2015-04-08,2.66
2015-04-09,0.8097
2015-04-10,0.9639
2015-04-13,1.8298
2015-04-14,0.8594
2015-04-15,1.859
2015-04-16,0.1521
2015-04-17,-1.4426999999999999
2015-04-20,-0.4622
2015-04-21,0.1548
2015-04-22,-0.7728
2015-04-23,0.6231
2015-04-24,0.3096
2015-04-27,-0.0772
2015-04-28,0.3089
2015-04-29,0.3079
2015-04-30,0.5372
2015-05-01,-0.229
2015-05-04,-0.3826
2015-05-05,0.0
2015-05-06,-0.384
2015-05-07,-1.3107
2015-05-08,-0.5469
2015-05-11,1.4925
2015-05-12,-0.6966
2015-05-13,1.1691
2015-05-14,1.3096999999999999
2015-05-15,-0.6084
2015-05-18,0.4591
2015-05-19,-0.2285
2015-05-20,1.0687
2015-05-21,0.0755
2015-05-22,-0.3019
2015-05-26,-2.8766
2015-05-27,0.3118
2015-05-28,1.0101
2015-05-29,0.2308
2015-06-01,0.5372
2015-06-02,-0.0763
2015-06-03,2.7502
2015-06-04,0.2974
2015-06-05,-0.1483
2015-06-08,0.0742
2015-06-09,-0.0742
2015-06-10,1.3363
2015-06-11,-1.0989
2015-06-12,1.037
2015-06-15,-0.2199
2015-06-16,1.6165
2015-06-17,-0.2892
2015-06-18,0.0
2015-06-19,0.4351
2015-06-22,0.8664
2015-06-23,0.3579
2015-06-24,0.7133
2015-06-25,1.204
2015-06-26,0.3499
2015-06-29,-1.046
2015-06-30,1.339
2015-07-01,-0.1391
2015-07-02,-0.4875
2015-07-06,0.6298
2015-07-07,-1.1127
2015-07-08,-3.0239
2015-07-09,0.6526
2015-07-10,-0.5764
2015-07-13,0.942
2015-07-14,0.1436
2015-07-15,-0.4301
2015-07-16,-0.9359
2015-07-17,-1.8895
2015-07-20,-0.2963
2015-07-21,0.0743
2015-07-22,-1.4104999999999999
2015-07-23,-1.7319
2015-07-24,-4.2146
2015-07-27,-1.28
2015-07-28,-1.2966
2015-07-29,0.6568
2015-07-30,0.571
2015-07-31,-1.0543
2015-08-03,3.4426
2015-08-04,-1.3471
2015-08-05,-0.241
2015-08-06,-1.2882
2015-08-07,-0.8157
2015-08-10,0.2467
2015-08-11,-1.9687999999999999
2015-08-12,3.8494
2015-08-13,0.8058
2015-08-14,1.8385
2015-08-17,0.2355
2015-08-18,-2.1926
2015-08-19,-1.9215
2015-08-20,-1.4694
2015-08-21,-0.58
2015-08-24,-2.25
2015-08-25,0.5115
2015-08-26,-1.0178
2015-08-27,-0.1714
2015-08-28,-1.03
2015-08-31,-3.9029
2015-09-01,-3.7906
2015-09-02,-1.5947
2015-09-03,4.6711
2015-09-04,1.0929
2015-09-08,-2.6126
2015-09-09,-1.4801
2015-09-10,1.6901000000000002
2015-09-11,0.6464
2015-09-14,0.8257
2015-09-15,0.091
2015-09-16,-0.0909
2015-09-17,0.455
2015-09-18,-0.3623
2015-09-21,2.0909
2015-09-22,0.8905
2015-09-23,0.7061
2015-09-24,-4.645
2015-09-25,-5.4228
2015-09-28,-0.3887
2015-09-29,-3.4146
2015-09-30,6.5657
2015-10-01,-3.2227
2015-10-02,-2.5465
2015-10-05,1.9095
2015-10-06,1.6764999999999999
2015-10-07,-1.5518999999999998
2015-10-08,-0.4926
2015-10-09,0.495
2015-10-12,-3.5468
2015-10-13,-0.8172
2015-10-14,-4.5314
2015-10-15,5.3937
2015-10-16,1.433
2015-10-19,3.6327
2015-10-20,-2.629
2015-10-21,-2.8
2015-10-22,1.749
2015-10-23,1.9211
2015-10-26,-0.0992
2015-10-27,-2.6812
2015-10-28,2.1429
2015-10-29,-1.4985
2015-10-30,4.4625
2015-11-02,1.165
2015-11-03,0.7678
2015-11-04,0.1905
2015-11-05,1.1407
2015-11-06,1.1278
2015-11-09,5.4833
2015-11-10,0.2643
2015-11-11,-0.0879
2015-11-12,-2.1108
2015-11-13,0.0
2015-11-16,1.2579
2015-11-17,0.7986
2015-11-18,0.0
2015-11-19,0.088
2015-11-20,-0.1759
2015-11-23,-1.2335
2015-11-24,-0.9813
2015-11-25,-3.3333
2015-11-27,2.9823
2015-11-30,-0.543
2015-12-01,0.0
2015-12-02,-0.091
2015-12-03,-1.275
2015-12-04,-3.2288
2015-12-07,-0.858
2015-12-08,0.9615
2015-12-09,0.8571
2015-12-10,0.5666
2015-12-11,0.0
2015-12-14,-3.662
2015-12-15,0.3899
2015-12-16,-0.9709
2015-12-17,-0.2941
2015-12-18,-2.6549
2015-12-21,-3.7374
2015-12-22,-1.7838
2015-12-23,-5.7692
2015-12-24,5.5556
2015-12-28,1.2889
2015-12-29,-1.5907
2015-12-30,0.1078
2015-12-31,4.8439
2016-01-04,-5.2361
2016-01-05,-0.8667
2016-01-06,0.1093
2016-01-07,-0.3275
2016-01-08,0.8762
2016-01-11,0.9772
2016-01-12,0.7527
2016-01-13,-1.174
2016-01-14,0.432
2016-01-15,-0.1075
2016-01-19,-0.1076
2016-01-20,-0.5388
2016-01-21,-0.325
2016-01-22,0.0
2016-01-25,0.0
2016-01-26,-1.1957
2016-01-27,-0.33
2016-01-28,0.9934
2016-01-29,3.7157999999999998
2016-02-01,-0.9484
2016-02-02,-1.7021
2016-02-03,-0.6494
2016-02-04,0.4357
2016-02-05,0.3254
2016-02-08,-2.4865
2016-02-09,-0.7761
2016-02-10,0.5587
2016-02-11,-1.6667
2016-02-12,-1.1299
2016-02-16,0.2286
2016-02-17,-2.6226000000000003
2016-02-18,-1.5222
2016-02-19,-2.2592
2016-02-22,0.9732
2016-02-23,-0.9639
2016-02-24,-1.9465
2016-02-25,1.3648
2016-02-26,0.2448
2016-02-29,1.4652
2016-03-01,0.722
2016-03-02,-0.3584
2016-03-03,0.9592
2016-03-04,5.5819
2016-03-07,1.0124
2016-03-08,-1.6703999999999999
2016-03-09,-17.7803
2016-03-10,-0.4132
2016-03-11,-1.5213999999999999
2016-03-14,-0.5618
2016-03-15,0.565
2016-03-16,-0.5618
2016-03-17,2.1186
2016-03-18,-0.5533
2016-03-21,5.7024
2016-03-22,-0.9211
2016-03-23,0.2656
2016-03-24,-3.4436999999999998
2016-03-28,7.5446
2016-03-29,-1.5306
2016-03-30,-0.9067
2016-03-31,7.0588
2016-04-01,0.8547
2016-04-04,-2.5423999999999998
2016-04-05,-1.7391
2016-04-06,-3.287
2016-04-07,-1.3072
2016-04-08,2.3841
2016-04-11,0.5175
2016-04-12,-2.574
2016-04-13,-1.9815
2016-04-14,3.9084
2016-04-15,0.3891
2016-04-18,-1.292
2016-04-19,1.4398
2016-04-20,-1.6774
2016-04-21,-1.0499
2016-04-22,1.9893999999999998
2016-04-25,0.2601
2016-04-26,-1.8157999999999999
2016-04-27,-0.6605
2016-04-28,2.5266
2016-04-29,10.8949
2016-05-02,-4.6784
2016-05-03,-0.4908
2016-05-04,-1.603
2016-05-05,1.7544
2016-05-06,-0.2463
2016-05-09,0.7407
2016-05-10,1.3479999999999999
2016-05-11,10.0363
2016-05-12,-1.8681
2016-05-13,-1.2318
2016-05-16,-0.3401
2016-05-17,-0.7964
2016-05-18,-0.4587
2016-05-19,0.1152
2016-05-20,1.1507
2016-05-23,-0.2275
2016-05-24,0.0
2016-05-25,0.5701
2016-05-26,0.4535
2016-05-27,-0.1129
2016-05-31,0.904
2016-06-01,-0.6719
2016-06-02,0.0
2016-06-03,-0.6764
2016-06-06,2.1566
2016-06-07,-2.2222
2016-06-08,1.1364
2016-06-09,1.1236
2016-06-10,1.6667
2016-06-13,-0.8743
2016-06-14,0.882
2016-06-15,0.5464
2016-06-16,-0.3261
2016-06-17,-1.3086
2016-06-20,0.442
2016-06-21,-1.2101
2016-06-22,0.2227
2016-06-23,1.2222
2016-06-24,-1.6465
2016-06-27,-1.5625
2016-06-28,-4.0816
2016-06-29,0.4728
2016-06-30,4.8235
2016-07-01,1.7957
2016-07-05,-2.0948
2016-07-06,-1.5766
2016-07-07,1.7162
2016-07-08,1.0124
2016-07-11,0.6682
2016-07-12,0.7743
2016-07-13,0.1098
2016-07-14,-0.7675
2016-07-15,1.105
2016-07-18,1.9672
2016-07-19,-0.9646
2016-07-20,-0.974
2016-07-21,-0.5464
2016-07-22,0.1099
2016-07-25,-0.7684
2016-07-26,2.1018
2016-07-27,0.0
2016-07-28,0.7584
2016-07-29,8.172
2016-08-01,0.1988
2016-08-02,-0.9921
2016-08-03,-2.7054
2016-08-04,1.7508
2016-08-05,0.6073
2016-08-08,-1.3078
2016-08-09,2.2426
2016-08-10,-1.2961
2016-08-11,-0.8081
2016-08-12,-0.3055
2016-08-15,1.43
2016-08-16,-0.1007
2016-08-17,0.504
2016-08-18,-1.6048
2016-08-19,0.2039
2016-08-22,0.5086
2016-08-23,-0.3036
2016-08-24,-0.203
2016-08-25,0.5086
2016-08-26,1.417
2016-08-29,-0.0998
2016-08-30,0.3996
2016-08-31,0.4975
2016-09-01,-1.4851
2016-09-02,-0.5025
2016-09-06,-1.4141
2016-09-07,0.0
2016-09-08,1.127
2016-09-09,-1.4184
2016-09-12,-0.5139
2016-09-13,-0.9298
2016-09-14,-1.7727
2016-09-15,-1.8047
2016-09-16,-0.1081
2016-09-19,0.5411
2016-09-20,0.0
2016-09-21,1.7223000000000002
2016-09-22,-4.6561
2016-09-23,-2.5526999999999997
2016-09-26,-0.6834
2016-09-27,-0.4587
2016-09-28,-2.0737
2016-09-29,-0.9412
2016-09-30,0.7126
2016-10-03,1.0613
2016-10-04,1.9837
2016-10-05,0.4577
2016-10-06,-0.1139
2016-10-07,-2.7366
2016-10-10,0.2345
2016-10-11,0.2339
2016-10-12,5.4842
2016-10-13,-1.8805
2016-10-14,0.7892
2016-10-17,1.7896999999999998
2016-10-18,-2.1978
2016-10-19,1.1236
2016-10-20,-1.6667
2016-10-21,-0.565
2016-10-24,-1.1364
2016-10-25,1.1494
2016-10-26,0.0
2016-10-27,1.1364
2016-10-28,-0.5618
2016-10-31,1.6949
2016-11-01,-5.0
2016-11-02,-2.3392
2016-11-03,0.5988
2016-11-04,1.7856999999999998
2016-11-07,-0.5848
2016-11-08,0.5882
2016-11-09,0.0
2016-11-10,0.5848
2016-11-11,-0.5814
2016-11-14,-4.0936
2016-11-15,-2.439
2016-11-16,3.125
2016-11-17,3.0303
2016-11-18,-2.3529
2016-11-21,-1.2048
2016-11-22,-1.8293
2016-11-23,5.5901
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,0.0
2016-12-01,-0.5882
2016-12-02,-1.7751000000000001
2016-12-05,2.4096
2016-12-06,-0.5882
2016-12-07,-1.1834
2016-12-08,0.0
2016-12-09,-1.7964
2016-12-12,-3.6585
2016-12-13,-5.0633
2016-12-14,-6.0
2016-12-15,3.5461
2016-12-16,-5.4795
2016-12-19,3.6231999999999998
2016-12-20,0.0
2016-12-21,3.4965
2016-12-22,3.3784
2016-12-23,1.9607999999999999
2016-12-27,-2.5641
2016-12-28,1.3158
2016-12-29,1.2987
2016-12-30,-1.9231
2017-01-03,2.6144
2017-01-04,11.465
2017-01-05,-0.5714
2017-01-06,1.1494
2017-01-09,-0.5682
2017-01-10,-0.5714
2017-01-11,4.8850999999999996
2017-01-12,1.3699
2017-01-13,0.5405
2017-01-17,-1.0753
2017-01-18,0.5435
2017-01-19,0.5405
2017-01-20,-4.8387
2017-01-23,0.0
2017-01-24,1.6949
2017-01-25,-3.0556
2017-01-26,0.8596
2017-01-27,-1.7045
2017-01-30,2.3121
2017-01-31,2.8249
2017-02-01,3.8462
2017-02-02,-0.5291
2017-02-03,2.1277
2017-02-06,-3.125
2017-02-07,-2.1505
2017-02-08,1.0989
2017-02-09,1.087
2017-02-10,-1.0753
2017-02-13,0.0
2017-02-14,-0.5435
2017-02-15,0.0
2017-02-16,-1.6393
2017-02-17,-2.7778
2017-02-21,0.5714
2017-02-22,-2.8409
2017-02-23,-9.3567
2017-02-24,7.0968
2017-02-27,4.8193
2017-02-28,3.4483
2017-03-01,-2.7778
2017-03-02,1.1429
2017-03-03,0.565
2017-03-06,-5.618
2017-03-07,0.5952
2017-03-08,0.0
2017-03-09,-0.5917
2017-03-10,1.1905000000000001
2017-03-13,-0.5882
2017-03-14,0.0
2017-03-15,1.1834
2017-03-16,0.0
2017-03-17,-2.3392
2017-03-20,-3.5928
2017-03-21,0.0
2017-03-22,4.3478
2017-03-23,2.9762
2017-03-24,-1.1561
2017-03-27,1.1696
2017-03-28,5.2023
2017-03-29,-1.0989
2017-03-30,0.0
2017-03-31,1.6667
2017-04-03,-1.0929
2017-04-04,1.105
2017-04-05,-0.5464
2017-04-06,-1.0989
2017-04-07,0.5556
2017-04-10,-0.5525
2017-04-11,-0.5556
2017-04-12,0.5587
2017-04-13,-2.7778
2017-04-17,1.1429
2017-04-18,-2.2599
2017-04-19,2.3121
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,-1.1299
2017-04-25,2.2857
2017-04-26,0.0
2017-04-27,-1.1173
2017-04-28,1.1299
2017-05-01,0.5587
2017-05-02,0.0
2017-05-03,1.6667
2017-05-04,3.8251
2017-05-05,3.6842
2017-05-08,0.0
2017-05-09,-0.5076
2017-05-10,2.551
2017-05-11,2.9851
2017-05-12,0.0
2017-05-15,0.0
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,-0.4831
2017-05-19,0.4854
2017-05-22,0.0
2017-05-23,-2.4154999999999998
2017-05-24,2.4752
2017-05-25,0.9662
2017-05-26,0.0
2017-05-30,-0.9569
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,0.4831
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,-0.4808
2017-06-16,0.9662
2017-06-19,-0.4785
2017-06-20,0.9615
2017-06-21,3.8095
2017-06-22,0.0
2017-06-23,0.0
2017-06-26,-0.9174
2017-06-27,-0.463
2017-06-28,0.4651
2017-06-29,0.0
2017-06-30,3.2407
2017-07-03,-1.3453
2017-07-05,1.3636
2017-07-06,0.4484
2017-07-07,-0.4464
2017-07-10,0.4484
2017-07-11,-0.4464
2017-07-12,-1.3453
2017-07-13,0.4545
2017-07-14,0.905
2017-07-17,0.0
2017-07-18,0.4484
2017-07-19,0.4464
2017-07-20,0.4444
2017-07-21,5.3097
2017-07-24,0.4202
2017-07-25,0.0
2017-07-26,-1.6736
2017-07-27,0.0
2017-07-28,0.0
2017-07-31,1.2766
2017-08-01,-0.4202
2017-08-02,0.0
2017-08-03,0.4219
2017-08-04,-0.4202
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,-0.4219
2017-08-11,0.8475
2017-08-14,0.0
2017-08-15,-0.2101
2017-08-16,-0.6316
2017-08-17,0.8475
2017-08-18,0.0
2017-08-21,-0.8403
2017-08-22,0.8475
2017-08-23,0.0
2017-08-24,-0.4202
2017-08-25,0.0
2017-08-28,-0.8439
2017-08-29,-0.4255
2017-08-30,1.2821
2017-08-31,0.4219
2017-09-01,0.4202
2017-09-05,-1.2551999999999999
2017-09-06,0.8475
2017-09-07,0.4202
2017-09-08,0.4184
2017-09-11,-1.25
2017-09-12,-0.4219
2017-09-13,0.4237
2017-09-14,1.2658
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,-0.4167
2017-09-20,0.0
2017-09-21,0.4184
2017-09-22,-1.6667
2017-09-25,-0.4237
2017-09-26,1.2766
2017-09-27,-0.8403
2017-09-28,-1.2711999999999999
2017-09-29,-0.4292
2017-10-02,0.8621
2017-10-03,0.8547
2017-10-04,-0.8475
2017-10-05,-2.9915000000000003
2017-10-06,-1.7621
2017-10-09,6.7265
2017-10-10,2.9412000000000003
2017-10-11,-2.449
2017-10-12,0.4184
2017-10-13,-1.25
2017-10-16,-1.2658
2017-10-17,1.2821
2017-10-18,-1.6878
2017-10-19,-0.8584
2017-10-20,0.0
2017-10-23,0.4329
2017-10-24,1.2931
2017-10-25,-0.4255
2017-10-26,1.7094
2017-10-27,-0.4202
2017-10-30,2.1097
2017-10-31,0.8264
2017-11-01,2.0492
2017-11-02,1.2048
2017-11-03,-3.1746
2017-11-06,-2.8689
2017-11-07,-4.2194
2017-11-08,-8.8106
2017-11-09,-0.1121
2017-11-10,-8.5
2017-11-13,-0.5464
2017-11-14,-2.1978
2017-11-15,2.2472
2017-11-16,1.6484
2017-11-17,-0.5405
2017-11-20,-0.5435
2017-11-21,4.3716
2017-11-22,1.5707
2017-11-24,0.5155
2017-11-27,0.5128
2017-11-28,1.0204
2017-11-29,-2.0202
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,-0.5155
2017-12-05,1.0363
2017-12-06,0.5128
2017-12-07,-1.5306
2017-12-08,0.5181
2017-12-11,0.5155
2017-12-12,1.5385
2017-12-13,-0.5051
2017-12-14,0.5076
2017-12-15,0.0
2017-12-18,0.5051
2017-12-19,0.0
2017-12-20,-0.5025
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,-0.5051
2017-12-28,1.0152
2017-12-29,2.0101
2018-01-02,-2.4631
2018-01-03,0.0
2018-01-04,-0.5051
2018-01-05,2.5381
2018-01-08,-0.9901
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,1.5
2018-01-12,0.0
2018-01-16,0.4926
2018-01-17,1.4706000000000001
2018-01-18,-0.4831
2018-01-19,-2.4272
2018-01-22,-0.4975
2018-01-23,-3.5
2018-01-24,1.0363
2018-01-25,1.5385
2018-01-26,0.0
2018-01-29,-0.5051
2018-01-30,-4.0609
2018-01-31,3.1746
2018-02-01,1.0256
2018-02-02,-0.5076
2018-02-05,-4.0816
2018-02-06,-1.5957
2018-02-07,4.3243
2018-02-08,-2.0725
2018-02-09,-1.5873
2018-02-12,3.7634
2018-02-13,2.0725
2018-02-14,1.5228000000000002
2018-02-15,-0.5
2018-02-16,-3.0151
2018-02-20,1.0363
2018-02-21,1.5385
2018-02-22,-0.5051
2018-02-23,-0.5076
2018-02-26,0.0
2018-02-27,-0.5102
2018-02-28,-2.0513
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-0.5236
2018-03-06,0.5263
2018-03-07,0.5236
2018-03-08,-1.0417
2018-03-09,0.5263
2018-03-12,0.5236
2018-03-13,-0.5208
2018-03-14,0.0
2018-03-15,-0.5236
2018-03-16,0.0
2018-03-19,-2.6316
2018-03-20,-3.2432
2018-03-21,-9.4972
2018-03-22,0.0
2018-03-23,-2.4691
2018-03-26,0.0
2018-03-27,2.5316
2018-03-28,0.6173
2018-03-29,-4.2945
2018-04-02,3.2051
2018-04-03,-1.8634
2018-04-04,1.8987
2018-04-05,-1.8634
2018-04-06,-1.8987
2018-04-09,-1.9355
2018-04-10,1.3158
2018-04-11,1.9481000000000002
2018-04-12,1.2739
2018-04-13,0.6289
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,-0.625
2018-04-20,-2.5157
2018-04-23,-1.2903
2018-04-24,1.3072
2018-04-25,0.6452
2018-04-26,1.2821
2018-04-27,-1.8987
2018-04-30,-3.2258
2018-05-01,0.6667
2018-05-02,-1.9868000000000001
2018-05-03,-4.0541
2018-05-04,0.0
2018-05-07,-1.4085
2018-05-08,2.1429
2018-05-09,0.6993
2018-05-10,-0.6944
2018-05-11,0.0
2018-05-14,-0.6993
2018-05-15,0.7042
2018-05-16,6.2937
2018-05-17,0.0
2018-05-18,0.6579
2018-05-21,1.3072
2018-05-22,-0.6452
2018-05-23,-1.2987
2018-05-24,5.9211
2018-05-25,-3.7267
2018-05-29,-1.9355
2018-05-30,0.0
2018-05-31,-0.6579
2018-06-01,0.6623
2018-06-04,0.0
2018-06-05,0.0
2018-06-06,1.9737
2018-06-07,-1.9355
2018-06-08,0.6579
2018-06-11,6.5359
2018-06-12,-1.227
2018-06-13,0.0
2018-06-14,-1.8634
2018-06-15,-2.5316
2018-06-18,-1.2987
2018-06-19,-5.9211
2018-06-20,-0.6993
2018-06-21,1.4085
2018-06-22,-2.0833
2018-06-25,0.7092
2018-06-26,-2.1127
2018-06-27,-4.3165
2018-06-28,2.2556
2018-06-29,0.7353
2018-07-02,2.1898
2018-07-03,1.4285999999999999
2018-07-05,2.8169
2018-07-06,0.6849
2018-07-09,2.0408
2018-07-10,-4.0
2018-07-11,-2.7778
2018-07-12,-4.2857
2018-07-13,-3.7313
2018-07-16,0.0
2018-07-17,-3.1008
2018-07-18,0.0
2018-07-19,0.0
2018-07-20,-3.2
2018-07-23,-2.4793
2018-07-24,-0.8475
2018-07-25,3.4188
2018-07-26,5.7851
2018-07-27,-2.3437
2018-07-30,3.2
2018-07-31,13.1783
2018-08-01,-5.4795
2018-08-02,-5.7971
2018-08-03,-0.7692
2018-08-06,0.7752
2018-08-07,-3.0769
2018-08-08,-4.7619
2018-08-09,1.6667
2018-08-10,-1.2295
2018-08-13,-0.4149
2018-08-14,-1.6667
2018-08-15,-7.6271
2018-08-16,5.5046
2018-08-17,4.3478
2018-08-20,4.1667
2018-08-21,1.6
2018-08-22,3.9370000000000003
2018-08-23,3.7879
2018-08-24,1.4599
2018-08-27,-0.7194
2018-08-28,0.0
2018-08-29,1.4493
2018-08-30,2.8571
2018-08-31,0.0
2018-09-04,2.7778
2018-09-05,4.0541
2018-09-06,1.2987
2018-09-07,0.641
2018-09-10,4.4586
2018-09-11,-2.439
2018-09-12,-3.75
2018-09-13,-1.2987
2018-09-14,0.0
2018-09-17,0.6579
2018-09-18,-0.6536
2018-09-19,3.2895
2018-09-20,4.4586
2018-09-21,0.0
2018-09-24,-2.439
2018-09-25,-1.875
2018-09-26,-1.2739
2018-09-27,-3.2258
2018-09-28,0.0
2018-10-01,1.3333
2018-10-02,-0.9211
2018-10-03,2.7888
2018-10-04,1.938
2018-10-05,-3.8023
2018-10-08,-3.2938
2018-10-09,-1.0899
2018-10-10,-0.1377
2018-10-11,-3.0345
2018-10-12,-1.138
2018-10-15,0.2878
2018-10-16,1.8651
2018-10-17,0.2817
2018-10-18,-4.073
2018-10-19,-3.0747
2018-10-22,-0.6042
2018-10-23,1.2158
2018-10-24,-2.8529
2018-10-25,-2.0093
2018-10-26,2.9968
2018-10-29,-1.6844999999999999
2018-10-30,-1.7134
2018-10-31,-2.6941
2018-11-01,3.7459
2018-11-02,1.0989
2018-11-05,-6.2112
2018-11-06,2.4834
2018-11-07,1.7771
2018-11-08,-1.5873
2018-11-09,-4.6774000000000004
2018-11-12,0.6768
2018-11-13,6.2185
2018-11-14,-4.2722
2018-11-15,-0.3306
2018-11-16,-0.4975
2018-11-19,-6.8333
2018-11-20,-4.8301
2018-11-21,-0.7519
2018-11-23,2.2727
2018-11-26,-0.5556
2018-11-27,-4.2831
2018-11-28,0.3891
2018-11-29,-2.3256
2018-11-30,-0.5952
2018-12-03,-3.992
2018-12-04,-3.9501
2018-12-06,-5.6277
2018-12-07,-4.1284
2018-12-10,-2.8708
2018-12-11,1.7241
2018-12-12,-0.7264
2018-12-13,0.9756
2018-12-14,3.1401
2018-12-17,0.0
2018-12-18,-1.4052
2018-12-19,-3.5629
2018-12-20,-2.2167
2018-12-21,-4.7859
2018-12-24,-0.7937
2018-12-26,1.6
2018-12-27,1.0499
2018-12-28,3.1169000000000002
2018-12-31,1.0076
2019-01-02,4.4888
2019-01-03,1.9093
2019-01-04,5.1522
2019-01-07,-1.3363
2019-01-08,-3.1603
2019-01-09,-2.331
2019-01-10,-5.9666
2019-01-11,-2.2843
2019-01-14,2.0779
2019-01-15,2.0356
2019-01-16,4.9875
2019-01-17,1.9002
2019-01-18,1.6317
2019-01-22,-8.0275
2019-01-23,2.2444
2019-01-24,-0.2439
2019-01-25,-0.2445
2019-01-28,-4.1667
2019-01-29,0.2558
2019-01-30,-0.7653
2019-01-31,1.5424
2019-02-01,0.7595
2019-02-04,5.5276
2019-02-05,1.1905000000000001
2019-02-06,-1.8824
2019-02-07,-2.1583
2019-02-08,-1.9607999999999999
2019-02-11,-0.5
2019-02-12,1.005
2019-02-13,-1.7412999999999998
2019-02-14,0.5063
2019-02-15,2.267
2019-02-19,-0.9852
2019-02-20,-2.9851
2019-02-21,1.5385
2019-02-22,-3.2828
2019-02-25,2.0888
2019-02-26,-0.2558
2019-02-27,1.0256
2019-02-28,1.0152
2019-03-01,-0.5025
2019-03-04,-0.2525
2019-03-05,-2.0253
2019-03-06,-4.3928
2019-03-07,-2.4324
2019-03-08,0.554
2019-03-11,1.3774
2019-03-12,-1.3587
2019-03-13,0.8264
2019-03-14,3.5519
