ticker,BLKG US Equity
2015-11-03,-15.589
2015-11-04,5.5311
2015-11-05,-11.9298
2015-11-06,1.5936
2015-11-09,-1.9607999999999999
2015-11-10,-10.0
2015-11-11,3.3333
2015-11-12,-9.6774
2015-11-13,-11.9048
2015-11-16,-8.1081
2015-11-17,-15.7353
2015-11-18,-24.9564
2015-11-19,6.9186
2015-11-20,-4.2958
2015-11-23,13.6364
2015-11-24,-4.4
2015-11-25,-12.1339
2015-11-27,-21.369
2015-11-30,16.5783
2015-12-01,3.8961
2015-12-02,-9.5
2015-12-03,4.9724
2015-12-04,0.0
2015-12-07,2.6316
2015-12-08,-16.4103
2015-12-09,-7.9755
2015-12-10,-20.0
2015-12-11,-16.6667
2015-12-14,-3.375
2015-12-15,3.4929
2015-12-16,0.0
2015-12-17,10.0
2015-12-18,0.0
2015-12-21,-9.0909
2015-12-22,-10.0
2015-12-23,11.1111
2015-12-24,0.0
2015-12-28,-0.125
2015-12-29,-5.3191
2015-12-30,-7.9974
2015-12-31,14.9425
2016-01-04,0.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,-10.0
2016-01-08,10.0
2016-01-11,0.8207
2016-01-12,0.0626
2016-01-13,-9.8874
2016-01-14,5.5556
2016-01-15,-10.6579
2016-01-19,-17.5258
2016-01-20,2.1429
2016-01-21,39.8601
2016-01-22,0.0
2016-01-25,-9.875
2016-01-26,5.4092
2016-01-27,-15.6579
2016-01-28,-0.156
2016-01-29,0.0
2016-02-01,12.5
2016-02-02,-16.3889
2016-02-03,-6.9767
2016-02-04,7.1429
2016-02-05,-3.3333
2016-02-08,-1.3793
2016-02-09,-1.5734
2016-02-10,-21.8472
2016-02-11,3.6364
2016-02-12,5.0439
2016-02-16,-1.4614
2016-02-17,-10.1695
2016-02-18,-18.8679
2016-02-19,-6.9767
2016-02-22,0.0
2016-02-23,-10.0
2016-02-24,-16.6667
2016-02-25,-13.3333
2016-02-26,-15.3846
2016-02-29,27.2727
2016-03-01,0.0
2016-03-02,24.5536
2016-03-03,-5.3763
2016-03-04,27.2727
2016-03-07,84.5238
2016-03-08,29.0323
2016-03-09,-6.6875
2016-03-10,-19.6249
2016-03-11,4.0
2016-03-14,6.4103
2016-03-15,-14.4578
2016-03-16,9.1549
2016-03-17,7.0968
2016-03-18,8.4337
2016-03-21,0.0
2016-03-22,-10.9722
2016-03-23,12.3245
2016-03-24,0.0
2016-03-28,-2.9861
2016-03-29,0.7874
2016-03-30,0.0
2016-03-31,-9.0909
2016-04-01,2.1094
2016-04-04,-9.4109
2016-04-05,1.3514
2016-04-06,6.0
2016-04-07,0.0
2016-04-08,0.6289
2016-04-11,0.0
2016-04-12,6.0938
2016-04-13,3.461
2016-04-14,-4.1281
2016-04-15,-4.974
2016-04-18,-1.25
2016-04-19,-5.3006
2016-04-20,2.5063
2016-04-21,1.7115
2016-04-22,-10.0962
2016-04-25,1.5152
2016-04-26,12.3793
2016-04-27,0.0
2016-04-28,-1.25
2016-04-29,-10.9968
2016-05-02,6.6667
2016-05-03,-6.6667
2016-05-04,0.0
2016-05-05,-4.2857
2016-05-06,11.194
2016-05-09,-20.8054
2016-05-10,-11.3347
2016-05-11,-4.4205
2016-05-12,3.625
2016-05-13,-3.4981999999999998
2016-05-16,7.625
2016-05-17,1.5099
2016-05-18,-6.4073
2016-05-19,1.2225
2016-05-20,12.0773
2016-05-23,1.4009
2016-05-24,-6.5887
2016-05-25,-6.0296
2016-05-26,11.9855
2016-05-27,0.0
2016-05-31,0.0
2016-06-01,-5.4054
2016-06-02,-5.6
2016-06-03,-1.5737999999999999
2016-06-06,4.059
2016-06-07,0.0
2016-06-08,2.1277
2016-06-09,-2.7778
2016-06-10,4.2857
2016-06-13,-7.8767
2016-06-14,-0.8674
2016-06-15,0.75
2016-06-16,-8.0645
2016-06-17,8.0972
2016-06-20,-7.8652
2016-06-21,-0.271
2016-06-22,2.038
2016-06-23,1.8641999999999999
2016-06-24,0.3922
2016-06-27,-3.776
2016-06-28,-1.7591
2016-06-29,5.5096
2016-06-30,-6.9191
2016-07-01,4.2076
2016-07-05,-9.2867
2016-07-06,2.0772
2016-07-07,-2.0349
2016-07-08,6.8248999999999995
2016-07-11,2.2222
2016-07-12,10.8696
2016-07-13,1.2255
2016-07-14,-3.1477
2016-07-15,0.0
2016-07-18,10.0
2016-07-19,1.8182
2016-07-20,-2.6786
2016-07-21,2.2936
2016-07-22,0.1121
2016-07-25,-4.8152
2016-07-26,3.5294
2016-07-27,3.2955
2016-07-28,5.6106
2016-07-29,0.0
2016-08-01,0.0
2016-08-02,-8.3333
2016-08-03,-2.5
2016-08-04,21.2121
2016-08-05,-7.8846
2016-08-08,10.334
2016-08-09,-14.6641
2016-08-10,25.9424
2016-08-11,-15.493
2016-08-12,16.6667
2016-08-15,11.4286
2016-08-16,-10.2564
2016-08-17,14.2857
2016-08-18,-17.5
2016-08-19,0.0
2016-08-22,6.0606
2016-08-23,-4.0179
2016-08-24,17.5814
2016-08-25,-22.5475
2016-08-26,10.9295
2016-08-29,3.1308
2016-08-30,-13.5714
2016-08-31,2.4793
2016-09-01,-3.2258
2016-09-02,0.2083
2016-09-06,14.2412
2016-09-07,-8.5532
2016-09-08,-0.796
2016-09-09,-7.2217
2016-09-12,-7.5676
2016-09-13,-6.4327
2016-09-14,2.0
2016-09-15,-1.9607999999999999
2016-09-16,-2.5
2016-09-19,-1.5385
2016-09-20,4.1667
2016-09-21,-10.0
2016-09-22,-6.3889
2016-09-23,-7.4184
2016-09-26,-2.5641
2016-09-27,11.5132
2016-09-28,-7.0796
2016-09-29,-14.9206
2016-09-30,-10.8209
2016-10-03,13.3891
2016-10-04,18.0812
2016-10-05,-22.5
2016-10-06,9.2742
2016-10-07,-12.9151
2016-10-10,-30.0847
2016-10-11,32.7273
2016-10-12,5.9361
2016-10-13,-7.9741
2016-10-14,1.171
2016-10-17,-6.713
2016-10-18,-5.9553
2016-10-19,-7.124
2016-10-20,6.25
2016-10-21,2.4064
2016-10-24,-3.9164
2016-10-25,6.5217
2016-10-26,-10.2041
2016-10-27,-4.5455
2016-10-28,-4.7619
2016-10-31,0.625
2016-11-01,3.1056
2016-11-02,-6.0241
2016-11-03,15.3846
2016-11-04,-27.2222
2016-11-07,-8.3969
2016-11-08,3.3333
2016-11-09,-19.3548
2016-11-10,-12.0
2016-11-11,3.4091
2016-11-14,7.1429
2016-11-15,2.5641
2016-11-16,31.5
2016-11-17,7.6046
2016-11-18,1.7668
2016-11-21,-9.375
2016-11-22,4.2146
2016-11-23,5.8824
2016-11-25,5.5556
2016-11-28,-5.2632
2016-11-29,5.5556
2016-11-30,-10.526299999999999
2016-12-01,5.8824
2016-12-02,-8.6806
2016-12-05,3.4221
2016-12-06,-23.5294
2016-12-07,-15.3846
2016-12-08,-27.2727
2016-12-09,12.5
2016-12-12,-33.3333
2016-12-13,-6.25
2016-12-14,-23.3333
2016-12-15,4.3478
2016-12-16,0.0
2016-12-19,-15.2778
2016-12-20,-8.1967
2016-12-21,-8.9286
2016-12-22,37.2549
2016-12-23,-5.7143
2016-12-27,-15.1515
2016-12-28,-14.2857
2016-12-29,-20.8333
2016-12-30,18.4211
2017-01-03,-15.5556
2017-01-04,18.4211
2017-01-05,0.0
2017-01-06,-6.6667
2017-01-09,0.0
2017-01-10,7.1429
2017-01-11,-15.5556
2017-01-12,-2.6316
2017-01-13,-5.4054
2017-01-17,22.8571
2017-01-18,4.6512
2017-01-19,-4.4444
2017-01-20,-2.3256
2017-01-23,2.3810000000000002
2017-01-24,4.6512
2017-01-25,-11.1111
2017-01-26,-5.0
2017-01-27,-7.8947
2017-01-30,-2.8571
2017-01-31,2.9412000000000003
2017-02-01,0.0
2017-02-02,-2.8571
2017-02-03,23.5294
2017-02-06,-23.8095
2017-02-07,-6.25
2017-02-08,-3.3333
2017-02-09,27.5862
2017-02-10,-8.1081
2017-02-13,-14.7059
2017-02-14,0.0
2017-02-15,10.3448
2017-02-16,-15.625
2017-02-17,0.0
2017-02-21,0.0
2017-02-22,-11.1111
2017-02-23,-12.5
2017-02-24,4.7619
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,-13.6364
2017-03-03,10.526299999999999
2017-03-06,0.0
2017-03-07,-9.5238
2017-03-08,36.8421
2017-03-09,115.3846
2017-03-10,-48.2143
2017-03-13,3.4483
2017-03-14,-10.0
2017-03-15,-22.2222
2017-03-16,4.7619
2017-03-17,9.0909
2017-03-20,158.3333
2017-03-21,-43.5484
2017-03-22,-22.8571
2017-03-23,-18.5185
2017-03-24,18.1818
2017-03-27,0.0
2017-03-28,-7.6923
2017-03-29,-8.3333
2017-03-30,9.0909
2017-03-31,0.0
2017-04-03,58.3333
2017-04-04,-15.7895
2017-04-05,-18.75
2017-04-06,3.8462
2017-04-07,-3.7037
2017-04-10,11.538499999999999
2017-04-11,17.2414
2017-04-12,11.7647
2017-04-13,5.2632
2017-04-17,7.5
2017-04-18,-25.5814
2017-04-19,-15.625
2017-04-20,3.7037
2017-04-21,14.2857
2017-04-24,0.0
2017-04-25,-9.375
2017-04-26,-6.8966
2017-04-27,-3.7037
2017-04-28,0.0
2017-05-01,3.8462
2017-05-02,11.1111
2017-05-03,0.0
2017-05-04,-13.3333
2017-05-05,0.0
2017-05-08,0.0
2017-05-09,-15.3846
2017-05-10,4.5455
2017-05-11,-8.6957
2017-05-12,0.0
2017-05-15,-14.2857
2017-05-16,0.0
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,5.5556
2017-05-22,-15.7895
2017-05-23,-12.5
2017-05-24,14.2857
2017-05-25,-12.5
2017-05-26,21.4286
2017-05-30,-17.647100000000002
2017-05-31,71.4286
2017-06-01,100.0
2017-06-02,-10.4167
2017-06-05,-13.9535
2017-06-06,16.7568
2017-06-07,-37.037
2017-06-08,-17.647100000000002
2017-06-09,-3.5714
2017-06-12,-3.7037
2017-06-13,-15.3846
2017-06-14,-9.0909
2017-06-15,20.0
2017-06-16,8.3333
2017-06-19,-8.461500000000001
2017-06-20,-15.9664
2017-06-21,0.0
2017-06-22,-10.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,11.1111
2017-07-03,-10.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,-11.1111
2017-07-11,-12.5
2017-07-12,0.0
2017-07-13,-14.2857
2017-07-14,16.6667
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,-14.2857
2017-07-20,50.0
2017-07-21,-11.1111
2017-07-24,-17.5
2017-07-25,6.0606
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,-28.5714
2017-07-31,20.0
2017-08-01,-16.6667
2017-08-02,0.0
2017-08-03,-20.0
2017-08-04,25.0
2017-08-07,-20.0
2017-08-08,25.0
2017-08-09,20.0
2017-08-10,-33.3333
2017-08-11,25.0
2017-08-14,-13.6
2017-08-15,15.7407
2017-08-16,20.0
2017-08-17,-16.6667
2017-08-18,0.0
2017-08-21,0.0
2017-08-22,-20.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,-12.5
2017-08-28,-14.2857
2017-08-29,-33.3333
2017-08-30,25.0
2017-08-31,60.0
2017-09-01,0.0
2017-09-05,-25.0
2017-09-06,-33.3333
2017-09-07,50.0
2017-09-08,0.0
2017-09-11,-16.6667
2017-09-12,-20.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-18,0.0
2017-09-19,0.0
2017-09-20,-50.0
2017-09-21,0.0
2017-09-22,-2.0
2017-09-25,2.0408
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-11,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,0.0
2017-10-24,0.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-27,0.0
2017-10-30,0.0
2017-10-31,0.0
2017-11-01,-90.0
2017-11-02,900.0
2017-11-03,0.0
2017-11-06,0.0
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-10,0.0
2017-11-13,0.0
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.0
2017-11-17,0.0
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,0.0
2017-11-28,0.0
2017-11-29,0.0
2017-11-30,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,900.0
2017-12-11,-90.0
2017-12-12,0.0
2017-12-13,-90.0
2017-12-14,900.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-26,0.0
2017-12-27,-90.0
2017-12-28,900.0
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,0.0
2018-01-05,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-17,0.0
2018-01-18,0.0
2018-01-19,0.0
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,0.0
2018-01-30,0.0
2018-01-31,0.0
2018-02-01,0.0
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,0.0
2018-02-07,0.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,0.0
2018-02-21,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-27,0.0
2018-03-29,0.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-05,0.0
2018-04-09,0.0
2018-04-11,0.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-27,0.0
2018-04-30,0.0
2018-05-01,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-11,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-18,0.0
2018-05-21,0.0
2018-05-23,0.0
2018-05-24,0.0
2018-05-29,0.0
2018-05-31,0.0
2018-06-01,-99.0
2018-06-04,19900.0001
2018-06-05,-50.0
2018-06-06,0.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.0
2018-06-15,0.0
2018-06-18,0.0
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.0
2018-06-25,0.0
2018-06-28,0.0
2018-06-29,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-27,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-08,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-13,0.0
2018-08-17,0.0
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.0
2018-08-27,0.0
2018-08-29,0.0
2018-08-30,0.0
2018-09-04,0.0
2018-09-10,0.0
2018-09-13,0.0
2018-09-14,0.0
2018-09-18,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-28,0.0
2018-10-01,0.0
2018-10-02,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-09,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-16,0.0
2018-10-17,-99.0
2018-10-19,9900.0
2018-10-22,0.0
2018-10-26,0.0
2018-10-30,0.0
2018-11-01,0.0
2018-11-05,0.0
2018-11-06,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,-99.0
2018-11-29,9900.0
2018-11-30,0.0
2018-12-04,0.0
2018-12-07,0.0
2018-12-12,0.0
2018-12-14,0.0
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.0
2018-12-21,0.0
2018-12-28,-99.0
2018-12-31,9900.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-04,0.0
2019-01-08,0.0
2019-01-10,100.0
2019-01-11,-50.0
2019-01-14,0.0
2019-01-15,-99.0
2019-01-16,9900.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-22,0.0
2019-01-24,0.0
2019-01-25,0.0
2019-01-28,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-04,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-11,0.0
2019-02-13,0.0
2019-02-15,0.0
2019-02-20,0.0
2019-02-28,0.0
2019-03-01,0.0
2019-03-05,0.0
2019-03-08,-99.0
2019-03-11,9900.0
2019-03-12,0.0
2019-03-14,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-04-01,-99.0
2019-04-02,9900.0
2019-04-04,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-12,0.0
2019-04-15,-90.0
2019-04-16,-90.0
2019-04-17,9900.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-05-02,0.0
2019-05-08,0.0
2019-05-09,-99.0
2019-05-10,0.0
2019-05-13,9900.0
2019-05-14,-99.0
2019-05-15,900.0
2019-05-16,900.0
2019-05-17,-99.0
2019-05-21,0.0
2019-05-24,9900.0
2019-05-28,0.0
2019-05-30,0.0
2019-06-04,0.0
2019-06-05,-99.0
2019-06-06,9900.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-12,0.0
2019-06-17,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,-99.0
2019-06-25,9900.0
2019-06-26,0.0
2019-06-27,0.0
2019-07-09,-99.0
2019-07-11,4899.9999
2019-07-12,100.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-23,-99.0
2019-07-24,9900.0
2019-07-25,-99.0
2019-07-26,9900.0
2019-07-29,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,0.0
2019-08-16,-90.0
2019-08-20,900.0
2019-08-21,-99.0
2019-08-30,4899.9999
2019-09-03,100.0
2019-09-04,0.0
2019-09-23,0.0
2019-09-26,-99.0
2019-10-21,9900.0
2019-11-06,0.0
2019-11-11,-99.0
2019-11-22,9900.0
2019-11-26,0.0
2019-12-02,900.0
2019-12-03,-90.0
2019-12-09,-99.0
2019-12-10,9900.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-18,-99.0
2019-12-20,9900.0
2019-12-27,-99.0
2019-12-30,0.0
2019-12-31,9900.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-08,0.0
2020-01-14,-99.0
2020-01-15,99900.0003
2020-01-16,-90.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,-50.0
2020-01-24,100.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-07,-12.0
2020-02-10,13.6364
2020-02-12,0.0
2020-02-13,0.0
2020-02-20,-99.0
2020-02-25,9900.0
2020-02-26,-99.0
2020-02-27,9900.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-16,-99.0
2020-03-17,9900.0
2020-03-18,0.0
2020-03-27,0.0
2020-04-08,-99.0
2020-04-15,9900.0
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-28,0.0
2020-04-29,0.0
2020-05-04,-99.0
2020-05-05,9900.0
2020-05-08,0.0
2020-05-14,0.0
2020-05-15,0.0
2020-05-18,0.0
2020-05-19,900.0
2020-05-20,-90.0
2020-05-21,0.0
2020-05-22,0.0
2020-05-26,0.0
2020-05-28,0.0
2020-05-29,0.0
2020-06-01,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-12,0.0
2020-06-15,0.0
2020-06-18,-90.0
2020-06-19,900.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,-99.0
2020-06-25,9900.0
2020-06-26,0.0
2020-06-29,0.0
2020-07-02,0.0
2020-07-06,-99.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,9900.0
2020-07-13,0.0
2020-07-15,0.0
2020-07-17,0.0
2020-07-20,-99.0
2020-07-22,9900.0
2020-07-23,-99.0
2020-07-24,9900.0
2020-07-27,-99.0
2020-07-28,9900.0
2020-07-30,0.0
