ticker,MLCO US Equity
2007-05-14,-8.9922
2007-05-15,-3.7135
2007-05-16,-2.9614000000000003
2007-05-17,-0.4968
2007-05-18,-0.1427
2007-05-21,-0.9286
2007-05-22,2.3792
2007-05-23,-1.7606000000000002
2007-05-24,-2.1505
2007-05-25,-0.4396
2007-05-29,0.1472
2007-05-30,0.147
2007-05-31,2.8613
2007-06-01,-0.1427
2007-06-04,-2.3571
2007-06-05,-0.951
2007-06-06,-1.5510000000000002
2007-06-07,0.15
2007-06-08,-0.7116
2007-06-11,-0.7922
2007-06-12,-6.0837
2007-06-13,-0.3239
2007-06-14,-1.8683999999999998
2007-06-15,4.4702
2007-06-18,-1.6640000000000001
2007-06-19,-0.0806
2007-06-20,-1.8548
2007-06-21,-3.0403000000000002
2007-06-22,-2.1197
2007-06-25,1.0401
2007-06-26,-0.6855
2007-06-27,2.157
2007-06-28,3.8851
2007-06-29,2.1138
2007-07-02,-1.035
2007-07-03,-1.6895
2007-07-05,8.0196
2007-07-06,3.5606
2007-07-09,-1.2436
2007-07-10,-2.3704
2007-07-11,-0.4552
2007-07-12,0.9146
2007-07-13,5.136
2007-07-16,-0.5029
2007-07-17,-1.0108
2007-07-18,-1.5316999999999998
2007-07-19,-2.2222
2007-07-20,-1.5152
2007-07-23,-0.5385
2007-07-24,-3.4029
2007-07-25,-1.4412
2007-07-26,-1.381
2007-07-27,1.1522000000000001
2007-07-30,5.0499
2007-07-31,2.7907
2007-08-01,-3.7707
2007-08-02,0.5486
2007-08-03,-0.3118
2007-08-06,-0.9373
2007-08-07,8.286200000000001
2007-08-08,0.2187
2007-08-09,-3.4909
2007-08-10,0.0
2007-08-13,-1.4318
2007-08-14,-3.8991
2007-08-15,-10.5012
2007-08-16,-10.2222
2007-08-17,13.6634
2007-08-20,4.0941
2007-08-21,2.1757
2007-08-22,7.2891
2007-08-23,-3.9695
2007-08-24,3.1002
2007-08-27,3.7008
2007-08-28,-3.4944
2007-08-29,2.7735
2007-08-30,-0.8246
2007-08-31,-1.5117
2007-09-04,4.4513
2007-09-05,0.0
2007-09-06,2.1308
2007-09-07,-1.6547
2007-09-10,-2.9993
2007-09-11,2.0362
2007-09-12,2.2173
2007-09-13,7.8091
2007-09-14,1.8779
2007-09-17,-3.2258
2007-09-18,1.4966
2007-09-19,-0.8043
2007-09-20,2.7702999999999998
2007-09-21,1.9716
2007-09-24,9.1563
2007-09-25,-5.7893
2007-09-26,-0.3127
2007-09-27,4.1509
2007-09-28,-0.3623
2007-10-01,12.1273
2007-10-02,2.2647
2007-10-03,-6.0254
2007-10-04,1.4623
2007-10-05,3.1042
2007-10-08,-0.0538
2007-10-09,-1.8827
2007-10-10,-2.5768
2007-10-11,1.2943
2007-10-12,2.5007
2007-10-15,-1.3557000000000001
2007-10-16,-0.7143
2007-10-17,0.4427
2007-10-18,-5.5647
2007-10-19,-1.7503
2007-10-22,-0.2969
2007-10-23,-0.2382
2007-10-24,-0.9552
2007-10-25,-4.8222000000000005
2007-10-26,-3.2932
2007-10-29,11.002
2007-10-30,-1.4748999999999999
2007-10-31,-4.7904
2007-11-01,-8.4906
2007-11-02,-0.2749
2007-11-05,-5.4445
2007-11-06,-0.8746
2007-11-07,-4.4127
2007-11-08,-1.5375
2007-11-09,8.0469
2007-11-12,-0.7954
2007-11-13,6.4869
2007-11-14,-3.1485
2007-11-15,4.2403
2007-11-16,1.6271
2007-11-19,-6.471
2007-11-20,-3.2096999999999998
2007-11-21,-3.7583
2007-11-23,-0.6891
2007-11-26,1.7732999999999999
2007-11-27,5.1515
2007-11-28,5.8357
2007-11-29,2.1103
2007-11-30,-3.4
2007-12-03,-9.8689
2007-12-04,3.8285
2007-12-05,-2.1386
2007-12-06,-0.7536
2007-12-07,-1.8982999999999999
2007-12-10,3.7152
2007-12-11,-2.9104
2007-12-12,0.3075
2007-12-13,-5.7471
2007-12-14,-4.6341
2007-12-17,7.4169
2007-12-18,-3.0159
2007-12-19,0.6547
2007-12-20,-0.7317
2007-12-21,-0.3276
2007-12-24,-0.5752
2007-12-26,-1.0744
2007-12-27,-1.8378999999999999
2007-12-28,0.2553
2007-12-31,-1.8676
2008-01-02,-0.8651
2008-01-03,-6.5445
2008-01-04,1.8674
2008-01-07,-5.5912
2008-01-08,-7.8641
2008-01-09,8.5353
2008-01-10,0.4854
2008-01-11,-3.8647
2008-01-14,-2.8141
2008-01-15,-10.7549
2008-01-16,12.5145
2008-01-17,2.7805999999999997
2008-01-18,-4.6091999999999995
2008-01-22,-1.0504
2008-01-23,4.5648
2008-01-24,4.264
2008-01-25,12.853
2008-01-28,1.0354
2008-01-29,6.3194
2008-01-30,-3.0522
2008-01-31,0.2486
2008-02-01,2.314
2008-02-04,-3.7157
2008-02-05,-0.6711
2008-02-06,-4.3074
2008-02-07,0.7061
2008-02-08,-4.8203
2008-02-11,4.3278
2008-02-12,4.06
2008-02-13,-2.1204
2008-02-14,1.9931
2008-02-15,1.4444
2008-02-19,2.7638
2008-02-20,3.423
2008-02-21,1.1032
2008-02-22,-2.4942
2008-02-25,1.9984
2008-02-26,0.5486
2008-02-27,1.4809
2008-02-28,-2.0737
2008-02-29,-5.0603
2008-03-03,-6.4009
2008-03-04,-1.0591
2008-03-05,3.479
2008-03-06,-2.3276
2008-03-07,2.8244
2008-03-10,2.4034
2008-03-11,6.0352
2008-03-12,0.3162
2008-03-13,-1.8913
2008-03-14,-5.8635
2008-03-17,-4.0956
2008-03-18,7.1174
2008-03-19,-3.1561
2008-03-20,1.458
2008-03-24,1.437
2008-03-25,2.5
2008-03-26,-1.7886
2008-03-27,-1.9868000000000001
2008-03-28,0.0845
2008-03-31,-3.9661999999999997
2008-04-01,11.5114
2008-04-02,0.5516
2008-04-03,1.1755
2008-04-04,-0.5422
2008-04-07,1.5575999999999999
2008-04-08,3.681
2008-04-09,-0.7396
2008-04-10,0.0
2008-04-11,-3.5022
2008-04-14,-1.5444
2008-04-15,-4.4706
2008-04-16,2.0525
2008-04-17,-1.8504
2008-04-18,5.2459
2008-04-21,-4.0498
2008-04-22,6.6558
2008-04-23,5.4033
2008-04-24,1.6606
2008-04-25,-1.2784
2008-04-28,-1.3669
2008-04-29,-2.1882
2008-04-30,-1.5659999999999998
2008-05-01,0.4545
2008-05-02,1.2821
2008-05-05,7.2226
2008-05-06,0.4861
2008-05-07,-0.5529
2008-05-08,-1.3899
2008-05-09,1.6209
2008-05-12,-0.1387
2008-05-13,-2.0833
2008-05-14,1.1348
2008-05-15,-4.4881
2008-05-16,-3.7445
2008-05-19,0.4577
2008-05-20,-2.4298
2008-05-21,-5.1362
2008-05-22,1.8868
2008-05-23,-0.3221
2008-05-27,0.9693
2008-05-28,-2.0
2008-05-29,-0.898
2008-05-30,-2.0593
2008-06-02,-5.5509
2008-06-03,-4.1852
2008-06-04,1.3941
2008-06-05,0.7333
2008-06-06,-3.3667
2008-06-09,-2.1657
2008-06-10,-0.0962
2008-06-11,-4.6243
2008-06-12,5.7576
2008-06-13,-0.2865
2008-06-16,1.9157
2008-06-17,-1.3158
2008-06-18,-3.8095
2008-06-19,-2.5743
2008-06-20,-6.1992
2008-06-23,-0.325
2008-06-24,1.3043
2008-06-25,1.2876
2008-06-26,-0.3178
2008-06-27,-0.5313
2008-06-30,-0.4274
2008-07-01,0.0
2008-07-02,-9.8712
2008-07-03,-6.7857
2008-07-07,-3.3205999999999998
2008-07-08,8.4544
2008-07-09,-6.0901
2008-07-10,-2.4643
2008-07-11,-5.5851
2008-07-14,-4.507
2008-07-15,-9.292
2008-07-16,-0.1626
2008-07-17,1.9544000000000001
2008-07-18,6.23
2008-07-21,5.8647
2008-07-22,6.25
2008-07-23,6.6845
2008-07-24,-9.0226
2008-07-25,-5.9229
2008-07-28,-4.6852
2008-07-29,-1.9969000000000001
2008-07-30,-3.4483
2008-07-31,0.3247
2008-08-01,-5.5016
2008-08-04,-2.226
2008-08-05,8.056
2008-08-06,-0.6483
2008-08-07,-2.6101
2008-08-08,4.5226
2008-08-11,8.1731
2008-08-12,0.0
2008-08-13,-1.1852
2008-08-14,15.8921
2008-08-15,-4.7865
2008-08-18,-0.8152
2008-08-19,-11.2329
2008-08-20,-3.0864
2008-08-21,-3.3439
2008-08-22,1.318
2008-08-25,1.626
2008-08-26,-1.28
2008-08-27,2.9173
2008-08-28,3.622
2008-08-29,0.304
2008-09-02,-1.9697
2008-09-03,-2.6275
2008-09-04,-4.7619
2008-09-05,2.5
2008-09-08,-0.6504
2008-09-09,-7.6923
2008-09-10,-11.3475
2008-09-11,-0.8
2008-09-12,7.2581
2008-09-15,-8.2707
2008-09-16,-8.1967
2008-09-17,-7.1429
2008-09-18,30.7692
2008-09-19,-11.2132
2008-09-22,1.6562999999999999
2008-09-23,-9.9796
2008-09-24,-2.9412000000000003
2008-09-25,-2.0979
2008-09-26,-2.8571
2008-09-29,-7.1078
2008-09-30,5.277
2008-10-01,-1.2530999999999999
2008-10-02,-11.1675
2008-10-03,-8.2857
2008-10-06,-12.7726
2008-10-07,5.3571
2008-10-08,7.7966
2008-10-09,-5.6604
2008-10-10,-4.6667
2008-10-13,7.6923
2008-10-14,2.5974
2008-10-15,-4.7468
2008-10-16,-6.9767
2008-10-17,16.4286
2008-10-20,36.5031
2008-10-21,-0.8989
2008-10-22,-7.0295
2008-10-23,-19.2683
2008-10-24,-3.9275
2008-10-27,-5.6604
2008-10-28,-5.0
2008-10-29,25.2632
2008-10-30,-3.6414999999999997
2008-10-31,19.186
2008-11-03,7.561
2008-11-04,1.5873
2008-11-05,-11.607099999999999
2008-11-06,-17.6768
2008-11-07,17.4847
2008-11-10,6.5274
2008-11-11,-6.8627
2008-11-12,3.6842
2008-11-13,-4.8223
2008-11-14,-5.8667
2008-11-17,-5.6657
2008-11-18,-3.9039
2008-11-19,-5.625
2008-11-20,-6.6225000000000005
2008-11-21,-6.0284
2008-11-24,16.9811
2008-11-25,-1.9355
2008-11-26,7.5658
2008-11-28,-2.7523
2008-12-01,-4.0881
2008-12-02,-0.6557
2008-12-03,3.3003
2008-12-04,7.0288
2008-12-05,-4.4776
2008-12-08,-1.8789
2008-12-09,2.2334
2008-12-10,-4.9844
2008-12-11,0.0
2008-12-12,-9.1803
2008-12-15,3.6101
2008-12-16,0.3484
2008-12-17,5.2083
2008-12-18,11.2211
2008-12-19,9.4955
2008-12-22,-5.1491
2008-12-23,-9.1429
2008-12-24,0.6289
2008-12-26,-4.0625
2008-12-29,0.9772
2008-12-30,-2.9032
2008-12-31,5.3156
2009-01-02,9.7792
2009-01-05,14.9425
2009-01-06,10.0
2009-01-07,-9.0909
2009-01-08,-3.25
2009-01-09,-3.1008
2009-01-12,-16.5333
2009-01-13,8.6262
2009-01-14,-5.8824
2009-01-15,0.0
2009-01-16,7.8125
2009-01-20,-11.8804
2009-01-21,2.6273999999999997
2009-01-22,-3.5256
2009-01-23,0.6603
2009-01-26,3.9647
2009-01-27,-3.8095
2009-01-28,2.9703
2009-01-29,-4.4872
2009-01-30,-6.3758
2009-02-02,-5.7348
2009-02-03,1.5209000000000001
2009-02-04,2.2472
2009-02-05,2.5641
2009-02-06,5.3571
2009-02-09,1.0169
2009-02-10,-7.7181
2009-02-11,-8.0
2009-02-12,-7.9002
2009-02-13,6.8612
2009-02-17,-3.2129
2009-02-18,-1.2448
2009-02-19,-0.8403
2009-02-20,4.2373
2009-02-23,-0.813
2009-02-24,31.1475
2009-02-25,-8.4375
2009-02-26,7.1672
2009-02-27,-9.8726
2009-03-02,-6.7138
2009-03-03,4.1667
2009-03-04,9.0909
2009-03-05,-5.3333
2009-03-06,-7.3944
2009-03-09,1.1407
2009-03-10,6.391
2009-03-11,1.4134
2009-03-12,9.7561
2009-03-13,2.8571
2009-03-16,-9.8765
2009-03-17,11.6438
2009-03-18,-0.6135
2009-03-19,7.4074
2009-03-20,-9.4828
2009-03-23,8.5714
2009-03-24,5.8443000000000005
2009-03-25,0.0035
2009-03-26,2.2099
2009-03-27,-6.4865
2009-03-30,-4.9133
2009-03-31,-0.304
2009-04-01,9.4512
2009-04-02,10.8635
2009-04-03,15.0754
2009-04-06,-1.5284
2009-04-07,-10.1996
2009-04-08,4.1975
2009-04-09,14.218
2009-04-13,-0.8299
2009-04-14,-3.9749
2009-04-15,-6.7538
2009-04-16,-2.1028000000000002
2009-04-17,8.1146
2009-04-20,-7.064
2009-04-21,-0.7126
2009-04-22,2.3923
2009-04-23,6.0748
2009-04-24,7.489
2009-04-27,-9.8361
2009-04-28,-6.1364
2009-04-29,6.5375
2009-04-30,3.4091
2009-05-01,9.8901
2009-05-04,12.8
2009-05-05,6.383
2009-05-06,-3.3333
2009-05-07,-4.4828
2009-05-08,8.3032
2009-05-11,-1.3333
2009-05-12,-3.7161999999999997
2009-05-13,-6.3158
2009-05-14,2.6217
2009-05-15,-0.365
2009-05-18,6.4103
2009-05-19,-0.3098
2009-05-20,1.0014
2009-05-21,-7.6923
2009-05-22,3.5185
2009-05-26,4.4723
2009-05-27,7.8767
2009-05-28,-3.8095
2009-05-29,-0.6601
2009-06-01,-2.3256
2009-06-02,0.8503
2009-06-03,-6.4081
2009-06-04,7.027
2009-06-05,-2.5253
2009-06-08,2.5907
2009-06-09,-2.1886
2009-06-10,-2.2375
2009-06-11,-4.4014
2009-06-12,-8.8398
2009-06-15,-11.1111
2009-06-16,1.1364
2009-06-17,-0.4494
2009-06-18,11.9639
2009-06-19,7.2581
2009-06-22,-7.7068
2009-06-23,-5.7026
2009-06-24,-0.6479
2009-06-25,2.1739
2009-06-26,-0.4255
2009-06-29,-4.7009
2009-06-30,0.8969
2009-07-01,3.7778
2009-07-02,-2.5696
2009-07-06,0.2198
2009-07-07,1.7982
2009-07-08,-8.2292
2009-07-09,0.939
2009-07-10,-1.3953
2009-07-13,-1.1792
2009-07-14,5.2506
2009-07-15,9.9773
2009-07-16,4.9485
2009-07-17,-3.5362999999999998
2009-07-20,6.721
2009-07-21,-0.1908
2009-07-22,0.0
2009-07-23,0.7648
2009-07-24,0.759
2009-07-27,4.1431000000000004
2009-07-28,1.2658
2009-07-29,-10.892900000000001
2009-07-30,4.4088
2009-07-31,6.7179
2009-08-03,8.4532
2009-08-04,-0.6633
2009-08-05,-1.8364
2009-08-06,-6.1224
2009-08-07,-2.3551
2009-08-10,-2.2263
2009-08-11,-2.277
2009-08-12,2.3301
2009-08-13,1.8975
2009-08-14,0.9311
2009-08-17,-9.5941
2009-08-18,3.8776
2009-08-19,-0.5894
2009-08-20,3.9526
2009-08-21,11.2167
2009-08-24,1.8974
2009-08-25,0.822
2009-08-26,3.3278
2009-08-27,1.4493
2009-08-28,3.0159
2009-08-31,-5.547
2009-09-01,-5.2202
2009-09-02,0.6885
2009-09-03,4.7863
2009-09-04,4.7308
2009-09-08,-2.3364
2009-09-09,8.453
2009-09-10,2.1324
2009-09-11,0.36
2009-09-14,6.8867
2009-09-15,-0.6711
2009-09-16,-1.3514
2009-09-17,-3.8356
2009-09-18,-0.1425
2009-09-21,2.7104
2009-09-22,9.7222
2009-09-23,0.2532
2009-09-24,-8.9899
2009-09-25,2.9412000000000003
2009-09-28,-4.1779
2009-09-29,-1.6878
2009-09-30,-0.4292
2009-10-01,-7.3276
2009-10-02,0.6202
2009-10-05,2.3112
2009-10-06,5.8735
2009-10-07,-2.9872
2009-10-08,4.8387
2009-10-09,0.4196
2009-10-12,-3.7603999999999997
2009-10-13,-2.6048999999999998
2009-10-14,-3.2689
2009-10-15,-7.8341
2009-10-16,1.0
2009-10-19,-0.9901
2009-10-20,-0.3333
2009-10-21,-2.3411
2009-10-22,1.0274
2009-10-23,-6.1017
2009-10-26,-0.9025
2009-10-27,-7.1038
2009-10-28,2.9412000000000003
2009-10-29,2.8571
2009-10-30,-8.1481
2009-11-02,4.6371
2009-11-03,-0.7707
2009-11-04,-1.7476
2009-11-05,1.1858
2009-11-06,-1.3672
2009-11-09,-2.3762
2009-11-10,-6.0852
2009-11-11,0.8639
2009-11-12,-4.4968
2009-11-13,-1.5695000000000001
2009-11-16,10.0228
2009-11-17,-3.3125999999999998
2009-11-18,-8.3512
2009-11-19,0.2336
2009-11-20,2.5641
2009-11-23,-2.9545
2009-11-24,-1.8735
2009-11-25,2.148
2009-11-27,-3.7382999999999997
2009-11-30,2.6699
2009-12-01,7.0922
2009-12-02,0.2208
2009-12-03,-2.8634
2009-12-04,-3.1746
2009-12-07,-1.6393
2009-12-08,-2.8571
2009-12-09,-1.4706000000000001
2009-12-10,-5.7214
2009-12-11,-1.0554
2009-12-14,5.8667
2009-12-15,1.0076
2009-12-16,-3.99
2009-12-17,-5.1948
2009-12-18,-0.5479
2009-12-21,-7.7135
2009-12-22,4.7761
2009-12-23,-3.1339
2009-12-24,0.8824
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,-2.3324
2009-12-31,0.2985
2010-01-04,6.5476
2010-01-05,15.3631
2010-01-06,-2.9055999999999997
2010-01-07,7.2318999999999996
2010-01-08,-4.186
2010-01-11,-0.4854
2010-01-12,-2.1951
2010-01-13,-8.2294
2010-01-14,-2.4457
2010-01-15,4.4568
2010-01-19,-0.5333
2010-01-20,-4.2895
2010-01-21,1.6806999999999999
2010-01-22,-3.0303
2010-01-25,-3.9773
2010-01-26,0.2959
2010-01-27,0.0
2010-01-28,5.6047
2010-01-29,-0.2793
2010-02-01,5.3221
2010-02-02,8.7766
2010-02-03,-7.335
2010-02-04,-9.7625
2010-02-05,2.924
2010-02-08,-2.2727
2010-02-09,2.3256
2010-02-10,4.5455
2010-02-11,4.6196
2010-02-12,-2.8571
2010-02-16,5.0802
2010-02-17,-1.2723
2010-02-18,-3.866
2010-02-19,1.6086
2010-02-22,0.2639
2010-02-23,6.0526
2010-02-24,-2.7295
2010-02-25,-1.5306
2010-02-26,4.6632
2010-03-01,7.6733
2010-03-02,-3.2184
2010-03-03,1.1876
2010-03-04,-0.7042
2010-03-05,3.5461
2010-03-08,8.9041
2010-03-09,-4.6122
2010-03-10,-0.2198
2010-03-11,-1.7621
2010-03-12,0.2242
2010-03-15,0.0
2010-03-16,8.5011
2010-03-17,-2.268
2010-03-18,-1.0549
2010-03-19,-2.9851
2010-03-22,7.4725
2010-03-23,2.863
2010-03-24,2.5845000000000002
2010-03-25,-5.4264
2010-03-26,-0.2049
2010-03-29,-1.232
2010-03-30,-4.7817
2010-03-31,4.8035
2010-04-01,-2.9167
2010-04-05,10.0858
2010-04-06,4.2885
2010-04-07,-0.5607
2010-04-08,3.9474
2010-04-09,-1.085
2010-04-12,-2.011
2010-04-13,-1.6791
2010-04-14,-2.277
2010-04-15,-5.4369
2010-04-16,-2.4641
2010-04-19,-2.3158
2010-04-20,8.8362
2010-04-21,-2.9703
2010-04-22,0.0
2010-04-23,-1.0204
2010-04-26,0.8247
2010-04-27,-3.4765
2010-04-28,-1.4830999999999999
2010-04-29,4.086
2010-04-30,-1.6529
2010-05-03,4.2017
2010-05-04,-7.2581
2010-05-05,-7.1739
2010-05-06,-7.7283
2010-05-07,-3.0457
2010-05-10,11.2565
2010-05-11,-1.1764999999999999
2010-05-12,1.9048
2010-05-13,-1.1682
2010-05-14,-4.4917
2010-05-17,-1.9802
2010-05-18,-1.0101
2010-05-19,-0.5102
2010-05-20,-8.7179
2010-05-21,3.0899
2010-05-24,1.3624
2010-05-25,1.6129
2010-05-26,-0.7937
2010-05-27,6.9333
2010-05-28,6.9825
2010-06-01,3.2634
2010-06-02,-1.1287
2010-06-03,-3.1963
2010-06-04,-5.4245
2010-06-07,-6.2344
2010-06-08,1.3298
2010-06-09,1.3123
2010-06-10,3.886
2010-06-11,3.2419000000000002
2010-06-14,1.9324
2010-06-15,1.6588
2010-06-16,1.6317
2010-06-17,-2.2936
2010-06-18,3.0516
2010-06-21,0.6834
2010-06-22,-4.2986
2010-06-23,2.3641
2010-06-24,-4.8499
2010-06-25,2.9126
2010-06-28,-4.4811
2010-06-29,-6.1728
2010-06-30,-1.5789
2010-07-01,-1.0695000000000001
2010-07-02,-0.5405
2010-07-06,1.087
2010-07-07,5.3763
2010-07-08,-1.0204
2010-07-09,2.5773
2010-07-12,-5.5276
2010-07-13,4.7872
2010-07-14,-2.2843
2010-07-15,-3.8961
2010-07-16,-1.3514
2010-07-19,2.1918
2010-07-20,3.2172
2010-07-21,1.5584
2010-07-22,5.8824
2010-07-23,-0.7246
2010-07-26,3.8929
2010-07-27,-3.2787
2010-07-28,-7.2639
2010-07-29,-1.5666
2010-07-30,3.183
2010-08-02,2.0566
2010-08-03,-2.267
2010-08-04,-0.7732
2010-08-05,1.039
2010-08-06,0.0
2010-08-09,3.599
2010-08-10,-3.4739
2010-08-11,-2.0566
2010-08-12,1.8373
2010-08-13,-1.8041
2010-08-16,-1.5748
2010-08-17,10.1333
2010-08-18,3.3898
2010-08-19,-1.4052
2010-08-20,-0.7126
2010-08-23,1.4354
2010-08-24,-3.5377
2010-08-25,2.934
2010-08-26,-3.8005
2010-08-27,4.6914
2010-08-30,-4.9528
2010-08-31,-3.2258
2010-09-01,0.2564
2010-09-02,12.7877
2010-09-03,1.8141
2010-09-07,-2.4499
2010-09-08,5.2511
2010-09-09,-2.3861
2010-09-10,0.6667
2010-09-13,-0.4415
2010-09-14,-2.8825
2010-09-15,0.0
2010-09-16,7.5342
2010-09-17,3.8217
2010-09-20,1.4315
2010-09-21,-2.8226
2010-09-22,3.7344
2010-09-23,-2.8
2010-09-24,0.823
2010-09-27,6.9388
2010-09-28,-0.3817
2010-09-29,-2.2989
2010-09-30,-0.5882
2010-10-01,0.3945
2010-10-04,5.8939
2010-10-05,1.4842
2010-10-06,-1.4625
2010-10-07,1.2987
2010-10-08,2.1978
2010-10-11,0.7168
2010-10-12,0.8897
2010-10-13,2.1164
2010-10-14,-2.2453
2010-10-15,-1.5901
2010-10-18,0.5386
2010-10-19,-4.1518
2010-10-20,6.381
2010-10-21,2.627
2010-10-22,0.6826
2010-10-25,-0.339
2010-10-26,1.0204
2010-10-27,-2.3569
2010-10-28,3.4483
2010-10-29,4.5
2010-11-01,3.9713000000000003
2010-11-02,1.626
2010-11-03,0.0755
2010-11-04,1.3575
2010-11-05,-2.2321
2010-11-08,4.3379
2010-11-09,-2.407
2010-11-10,-2.2422
2010-11-11,-0.4587
2010-11-12,-5.3763
2010-11-15,3.2468
2010-11-16,-4.2453
2010-11-17,1.4778
2010-11-18,0.1618
2010-11-19,0.3231
2010-11-22,-0.161
2010-11-23,-2.9032
2010-11-24,4.9003
2010-11-26,-4.1964
2010-11-29,-0.3306
2010-11-30,-0.995
2010-12-01,2.8476
2010-12-02,-1.4658
2010-12-03,-0.1653
2010-12-06,-0.5795
2010-12-07,-0.4163
2010-12-08,-1.4214
2010-12-09,-1.6115
2010-12-10,-0.5172
2010-12-13,-0.3466
2010-12-14,-2.7826
2010-12-15,-0.5367
2010-12-16,10.2518
2010-12-17,1.7945
2010-12-20,0.3205
2010-12-21,0.4792
2010-12-22,0.9539
2010-12-23,-1.5748
2010-12-27,0.16
2010-12-28,0.639
2010-12-29,0.3175
2010-12-30,-0.3165
2010-12-31,0.9524
2011-01-03,4.2453
2011-01-04,2.2624
2011-01-05,0.4425
2011-01-06,0.8811
2011-01-07,2.0378
2011-01-10,1.7832
2011-01-11,3.8542
2011-01-12,0.2699
2011-01-13,-1.9515
2011-01-14,3.569
2011-01-18,-0.0663
2011-01-19,1.1936
2011-01-20,-5.3408
2011-01-21,0.6231
2011-01-24,0.9976
2011-01-25,-3.6785
2011-01-26,8.0622
2011-01-27,-1.5707
2011-01-28,-0.6649
2011-01-31,3.8822
2011-02-01,-0.3866
2011-02-02,-0.9056
2011-02-03,-2.2193
2011-02-04,-1.7356
2011-02-07,0.1359
2011-02-08,-2.8494
2011-02-09,-2.2346
2011-02-10,1.4285999999999999
2011-02-11,1.1268
2011-02-14,1.9499
2011-02-15,-1.3660999999999999
2011-02-16,1.5234999999999999
2011-02-17,-0.1364
2011-02-18,-1.776
2011-02-22,-2.2253
2011-02-23,-2.9872
2011-02-24,-0.4399
2011-02-25,0.5891
2011-02-28,1.7570000000000001
2011-03-01,0.0
2011-03-02,1.5827
2011-03-03,3.5411
2011-03-04,0.8208
2011-03-07,-3.1208
2011-03-08,0.7003
2011-03-09,2.3644
2011-03-10,-0.2717
2011-03-11,0.1362
2011-03-14,-1.3605
2011-03-15,-2.6207000000000003
2011-03-16,-3.5411
2011-03-17,1.1747
2011-03-18,-0.7257
2011-03-21,6.7251
2011-03-22,0.137
2011-03-23,3.5568
2011-03-24,1.0568
2011-03-25,2.7451
2011-03-28,-1.6539000000000001
2011-03-29,-0.9056
2011-03-30,0.0
2011-03-31,-0.7833
2011-04-01,5.3947
2011-04-04,5.9925
2011-04-05,-1.7668
2011-04-06,-1.199
2011-04-07,4.4903
2011-04-08,-2.2067
2011-04-11,-0.1188
2011-04-12,-2.1403
2011-04-13,5.3463
2011-04-14,0.2307
2011-04-15,5.351
2011-04-18,4.97
2011-04-19,1.1446
2011-04-20,2.8807
2011-04-21,0.0
2011-04-25,1.3
2011-04-26,-2.4679
2011-04-27,0.6073
2011-04-28,1.0563
2011-04-29,6.9189
2011-05-02,0.3259
2011-05-03,-2.2738
2011-05-04,-5.3181
