ticker,GRLB US Equity
2016-08-19,1.2971
2016-08-22,-2.439
2016-08-23,-5.0
2016-08-24,31.0526
2016-08-25,-3.6145
2016-08-26,0.0
2016-08-29,-8.3333
2016-08-30,-5.4545
2016-08-31,-12.5
2016-09-01,-0.8242
2016-09-02,13.0194
2016-09-06,1.9607999999999999
2016-09-07,-13.461500000000001
2016-09-08,0.0
2016-09-09,0.1389
2016-09-12,10.957
2016-09-13,0.0
2016-09-15,0.0
2016-09-16,3.0
2016-09-19,-3.8834999999999997
2016-09-20,-9.0909
2016-09-21,0.0
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,0.0
2016-09-27,5.5556
2016-09-28,3.6842
2016-09-29,1.5228000000000002
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,-5.0
2016-10-05,5.2632
2016-10-06,-19.875
2016-10-07,18.5647
2016-10-10,5.2632
2016-10-11,-5.0
2016-10-12,0.0
2016-10-13,-12.1711
2016-10-14,7.8652
2016-10-17,5.5556
2016-10-18,-5.1316
2016-10-19,-11.2344
2016-10-20,18.5938
2016-10-21,5.4018
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,-5.0
2016-10-27,5.2632
2016-10-28,0.0
2016-10-31,-2.0
2016-11-01,134.6939
2016-11-02,4.3207
2016-11-03,-4.1417
2016-11-04,-4.3478
2016-11-07,-6.8466000000000005
2016-11-08,-7.3498
2016-11-09,-10.4674
2016-11-10,-23.5294
2016-11-11,0.0
2016-11-14,-15.0
2016-11-15,36.5385
2016-11-16,-2.4855
2016-11-17,1.062
2016-11-18,0.8827
2016-11-21,13.3333
2016-11-22,-20.5147
2016-11-23,3.6078
2016-11-28,12.6339
2016-11-29,7.8082
2016-11-30,-6.4706
2016-12-01,-18.1604
2016-12-02,11.1912
2016-12-05,-17.0626
2016-12-06,-0.8333
2016-12-07,2.9412000000000003
2016-12-08,15.2551
2016-12-09,0.8853
2016-12-12,-0.8776
2016-12-13,-23.4174
2016-12-14,6.3584
2016-12-15,-7.7174
2016-12-16,-15.1943
2016-12-19,22.5
2016-12-20,-7.1429
2016-12-21,13.0037
2016-12-22,-11.3992
2016-12-23,-0.122
2016-12-27,2.5641
2016-12-28,3.8095
2016-12-29,14.6789
2016-12-30,3.95
2017-01-03,-5.4353
2017-01-04,-0.4578
2017-01-05,-3.4236
2017-01-06,1.5873
2017-01-09,-8.2292
2017-01-10,1.8729
2017-01-11,-0.5014
2017-01-12,-8.2867
2017-01-13,-1.4652
2017-01-17,-6.8154
2017-01-18,6.25
2017-01-19,-9.7622
2017-01-20,11.0957
2017-01-23,-3.1835
2017-01-24,5.3514
2017-01-25,-9.9143
2017-01-26,-2.1739
2017-01-27,12.3611
2017-01-30,-1.1125
2017-02-01,12.5
2017-02-02,-10.1111
2017-02-03,-1.1125
2017-02-06,5.0
2017-02-07,-24.881
2017-02-08,1.4263
2017-02-09,-12.5
2017-02-10,14.2857
2017-02-13,0.0
2017-02-14,-3.3594
2017-02-15,3.4762
2017-02-16,-6.25
2017-02-17,-13.3333
2017-02-21,13.461500000000001
2017-02-22,1.6949
2017-02-23,-11.8333
2017-02-24,5.8601
2017-02-27,-4.4643
2017-02-28,19.6262
2017-03-01,-5.5469
2017-03-02,-3.5567
2017-03-03,4.9743
2017-03-06,3.268
2017-03-07,-11.3924
2017-03-08,-4.375
2017-03-09,4.5752
2017-03-10,-6.875
2017-03-13,6.3279
2017-03-14,0.8115
2017-03-15,-6.8873
2017-03-16,13.0644
2017-03-17,-0.7647
2017-03-20,-16.2671
2017-03-21,8.18
2017-03-22,-0.0945
2017-03-23,-4.6358
2017-03-24,0.0
2017-03-27,0.0
2017-03-28,-7.1429
2017-03-29,6.6239
2017-03-30,-3.8076
2017-03-31,8.3333
2017-04-03,3.6538
2017-04-04,-10.9462
2017-04-05,3.3333
2017-04-06,-4.1331
2017-04-07,5.1525
2017-04-10,-6.9
2017-04-11,-5.478
2017-04-12,9.0909
2017-04-13,-1.6667
2017-04-17,-6.7797
2017-04-18,9.0909
2017-04-19,-8.3333
2017-04-20,-4.5455
2017-04-21,-4.7619
2017-04-24,-0.375
2017-04-25,0.3764
2017-04-26,0.0
2017-04-27,-0.375
2017-04-28,-3.0113
2017-05-01,1.423
2017-05-02,2.0408
2017-05-03,-18.875
2017-05-04,-1.3867
2017-05-05,0.0
2017-05-08,-14.2188
2017-05-09,21.6758
2017-05-10,5.6886
2017-05-11,11.0482
2017-05-12,-11.607099999999999
2017-05-15,-7.6479
2017-05-16,-2.5
2017-05-17,-2.0833
2017-05-18,2.6187
2017-05-19,9.4099
2017-05-22,0.0
2017-05-23,12.828
2017-05-24,-7.7519
2017-05-25,-16.6667
2017-05-26,7.563
2017-05-30,21.25
2017-05-31,3.0928
2017-06-01,-2.0
2017-06-02,-3.5714
2017-06-05,3.7037
2017-06-06,2.0408
2017-06-07,-5.0
2017-06-08,-7.3684
2017-06-09,2.2727
2017-06-12,-22.2222
2017-06-13,6.5714
2017-06-14,0.4021
2017-06-15,-6.5421
2017-06-16,-5.4286
2017-06-19,-0.3021
2017-06-20,19.697
2017-06-21,-16.4557
2017-06-22,12.1212
2017-06-23,-5.6757
2017-06-26,0.2865
2017-06-27,15.5143
2017-06-28,27.3807
2017-06-29,-1.9417
2017-06-30,-0.9901
2017-07-03,7.0
2017-07-05,-15.8879
2017-07-06,-22.2222
2017-07-07,9.1429
2017-07-10,2.0942
2017-07-11,15.3846
2017-07-12,-6.8467
2017-07-13,-8.8719
2017-07-14,0.7853
2017-07-17,26.9429
2017-07-18,10.6951
2017-07-19,7.2089
2017-07-20,-13.7931
2017-07-21,-8.0
2017-07-24,-11.5217
2017-07-25,8.8698
2017-07-26,-5.2133
2017-07-27,6.7738
2017-07-28,-6.1211
2017-07-31,-0.2375
2017-08-01,1.3094999999999999
2017-08-02,3.4078
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,-6.4773
2017-08-08,9.9149
2017-08-09,-15.3217
2017-08-10,12.2715
2017-08-11,2.3256
2017-08-14,5.6818
2017-08-15,20.4301
2017-08-16,25.0
2017-08-17,0.0
2017-08-18,-21.4286
2017-08-21,19.8182
2017-08-22,18.3612
2017-08-23,4.4872
2017-08-24,3.9264
2017-08-25,-3.778
2017-08-28,2.454
2017-08-29,-11.006
2017-08-30,-12.5286
2017-08-31,7.6923
2017-09-01,-3.5714
2017-09-05,5.037
2017-09-06,-8.3216
2017-09-07,-11.2354
2017-09-08,-10.5673
2017-09-11,10.2713
2017-09-12,-20.9139
2017-09-13,15.1111
2017-09-14,-6.4672
2017-09-15,2.7864
2017-09-18,-11.761
2017-09-19,0.1297
2017-09-20,-2.8636
2017-09-21,-11.0903
2017-09-22,8.4211
2017-09-25,0.0
2017-09-26,6.7961
2017-09-27,-2.2727
2017-09-28,-2.3256
2017-09-29,0.0
2017-10-02,-1.9048
2017-10-03,-7.767
2017-10-04,4.4737
2017-10-05,5.7935
2017-10-06,-3.0952
2017-10-09,0.7371
2017-10-10,-14.6341
2017-10-11,11.4286
2017-10-12,-5.1282
2017-10-13,7.8378
2017-10-16,-21.1779
2017-10-17,-1.4308
2017-10-18,-4.1935
2017-10-19,17.8451
2017-10-20,-4.2857
2017-10-23,-18.806
2017-10-24,4.7794
2017-10-25,5.2632
2017-10-26,1.0
2017-10-27,-0.9901
2017-10-30,4.8333
2017-10-31,-1.7488000000000001
2017-11-01,-2.9126
2017-11-02,22.6667
2017-11-03,7.337
2017-11-06,-3.7975
2017-11-07,10.526299999999999
2017-11-08,36.6667
2017-11-09,24.3902
2017-11-10,-21.5686
2017-11-13,5.0
2017-11-14,0.1701
2017-11-15,15.4499
2017-11-16,-0.7353
2017-11-17,-11.1111
2017-11-20,12.5
2017-11-21,-0.963
2017-11-22,1.7203
2017-11-24,-3.9706
2017-11-27,-15.7734
2017-11-28,-0.1818
2017-11-29,-9.8361
2017-11-30,-1.0101
2017-12-01,-2.0408
2017-12-04,0.0
2017-12-05,15.625
2017-12-06,-4.8649000000000004
2017-12-07,-6.1761
2017-12-08,0.9306
2017-12-11,-6.0
2017-12-12,2.5532
2017-12-13,2.4896
2017-12-14,-7.8947
2017-12-15,5.4945
2017-12-18,-4.0625
2017-12-19,-0.1086
2017-12-20,-6.4783
2017-12-21,4.6025
2017-12-22,-4.4444
2017-12-26,22.7907
2017-12-27,-0.1894
2017-12-28,10.8159
2017-12-29,3.1678
2018-01-02,16.0166
2018-01-03,10.0143
2018-01-04,-25.8778
2018-01-05,22.807
2018-01-08,7.8571
2018-01-09,45.5629
2018-01-10,-10.0127
2018-01-11,31.3501
2018-01-12,-8.2371
2018-01-16,-9.396
2018-01-17,3.7037
2018-01-18,-9.419599999999999
2018-01-19,-6.7521
2018-01-22,54.334
2018-01-23,71.5753
2018-01-24,38.4032
2018-01-25,-20.9172
2018-01-26,9.4172
2018-01-29,46.2
2018-01-30,-4.503
2018-01-31,-22.526
2018-02-01,-19.8767
2018-02-02,-3.5
2018-02-05,17.5767
2018-02-06,-7.4576
2018-02-07,-7.6923
2018-02-08,-6.5079
2018-02-09,-2.3769
2018-02-12,-12.6087
2018-02-13,9.403
2018-02-14,40.9732
2018-02-15,-9.6774
2018-02-16,-1.0714
2018-02-20,-7.9422
2018-02-21,-15.7255
2018-02-22,-4.1415
2018-02-23,0.9709
2018-02-26,-3.8462
2018-02-27,-5.0
2018-02-28,3.4211
2018-03-01,-3.3079
2018-03-02,-1.0526
2018-03-05,-7.9787
2018-03-06,42.7746
2018-03-07,-12.0688
2018-03-08,-5.6126000000000005
2018-03-09,-6.439
2018-03-12,14.7028
2018-03-13,-2.2727
2018-03-14,2.3256
2018-03-15,-5.0
2018-03-16,-6.6986
2018-03-19,-7.641
2018-03-20,0.4997
2018-03-21,4.9724
2018-03-22,-6.2105
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,-5.1627
2018-03-28,-13.6095
2018-03-29,-15.7534
2018-04-02,9.7561
2018-04-03,1.8519
2018-04-04,-1.0909
2018-04-05,-9.4669
2018-04-06,-1.8071000000000002
2018-04-09,-9.0157
2018-04-10,10.9091
2018-04-11,20.4918
2018-04-12,-4.7619
2018-04-13,32.1429
2018-04-16,-2.7027
2018-04-17,-6.6667
2018-04-18,-10.7143
2018-04-19,10.0
2018-04-20,6.9697
2018-04-23,-9.3484
2018-04-24,6.25
2018-04-25,-0.5882
2018-04-26,-2.9586
2018-04-27,-3.0488
2018-04-30,-2.5786
2018-05-01,1.9045
2018-05-02,-1.172
2018-05-03,1.6026
2018-05-04,-2.2713
2018-05-07,2.3047
2018-05-08,0.9655
2018-05-09,0.625
2018-05-10,2.1118
2018-05-11,-1.4599
2018-05-14,2.3765
2018-05-15,16.9732
2018-05-16,-7.6418
2018-05-17,-3.4464
2018-05-18,4.0462
2018-05-21,24.4444
2018-05-22,-10.625
2018-05-23,-5.0325
2018-05-24,-4.2735
2018-05-25,1.6484
2018-05-29,8.1081
2018-05-30,6.85
2018-05-31,0.6551
2018-06-01,4.1376
2018-06-04,-7.4777000000000005
2018-06-05,4.222
2018-06-06,-10.9954
2018-06-07,4.0312
2018-06-08,-1.25
2018-06-11,-3.7975
2018-06-12,3.6842
2018-06-13,-3.0457
2018-06-14,-0.5236
2018-06-15,-13.1053
2018-06-18,18.1102
2018-06-19,-2.5128
2018-06-20,-1.7622
2018-06-21,-6.0241
2018-06-22,2.5641
2018-06-25,-0.5556
2018-06-26,0.0
2018-06-27,-4.0335
2018-06-28,0.0116
2018-06-29,-1.7608000000000001
2018-07-02,-8.458
2018-07-03,6.1489
2018-07-05,-3.4909
2018-07-06,-2.701
2018-07-09,2.3214
2018-07-10,0.9043
2018-07-11,-4.0881
2018-07-12,-3.2787
2018-07-13,2.4576000000000002
2018-07-16,-11.3317
2018-07-17,-3.4142
2018-07-18,5.0802
2018-07-19,-3.8235
2018-07-20,-2.1407
2018-07-23,-2.3438
2018-07-24,-4.8
2018-07-25,3.3613
2018-07-26,1.626
2018-07-27,-7.2
2018-07-30,-5.1724
2018-07-31,12.0455
2018-08-01,13.5903
2018-08-02,-4.2857
2018-08-03,-6.3433
2018-08-06,1.992
2018-08-07,-3.3203
2018-08-08,-3.0303
2018-08-09,1.6667
2018-08-10,-2.623
2018-08-13,13.6364
2018-08-14,2.2222
2018-08-15,0.0
2018-08-16,-5.0725
2018-08-17,5.3053
2018-08-20,19.71
2018-08-21,4.1541
2018-08-22,0.0
2018-08-23,-1.7442
2018-08-24,-1.1834
2018-08-27,17.3054
2018-08-28,-8.1164
2018-08-29,-1.7222
2018-08-30,-1.0741
2018-08-31,-2.6856999999999998
2018-09-04,-6.9289
2018-09-05,-2.2713
2018-09-06,7.8115
2018-09-07,-1.4969999999999999
2018-09-10,4.8632
2018-09-11,1.8841
2018-09-12,0.6543
2018-09-13,-3.9005
2018-09-14,-2.9412000000000003
2018-09-17,-2.4242
2018-09-18,-3.4161
2018-09-19,-3.2154
2018-09-20,-3.6545
2018-09-21,8.069
2018-09-24,3.2227
2018-09-25,-3.0912
2018-09-26,-10.6858
2018-09-27,0.0
2018-09-28,-2.1429
2018-10-01,-1.0949
2018-10-02,-1.107
2018-10-03,113.4328
2018-10-04,39.1608
2018-10-05,21.608
2018-10-08,-19.469
2018-10-09,2.6246
2018-10-10,1.5
2018-10-11,2.1921
2018-10-12,24.8253
2018-10-15,42.8847
2018-10-16,-17.5676
2018-10-17,-7.0123
2018-10-18,-19.7849
2018-10-19,-0.989
2018-10-22,-21.5294
2018-10-23,-12.308
2018-10-24,-4.2339
2018-10-25,1.8611
2018-10-26,-9.0608
2018-10-29,-8.7273
2018-10-30,2.7888
2018-10-31,4.6512
2018-11-01,-7.8519
2018-11-02,0.4823
2018-11-05,-0.8
2018-11-06,28.2258
2018-11-07,16.6667
2018-11-08,-11.5633
2018-11-09,3.5965
2018-11-12,-8.2083
2018-11-13,12.1474
2018-11-14,-14.547
2018-11-15,4.5401
2018-11-16,5.5747
2018-11-19,-9.0909
2018-11-20,0.0
2018-11-21,5.0
2018-11-23,-5.1587
2018-11-26,3.7657
2018-11-27,-5.6452
2018-11-28,9.7436
2018-11-29,-3.676
2018-11-30,-0.5741
2018-12-03,-4.6922
2018-12-04,-9.8976
2018-12-06,5.1136
2018-12-07,0.9009
2018-12-10,-6.2857
2018-12-11,6.3262
2018-12-12,5.6989
2018-12-13,-4.0692
2018-12-14,-4.5599
2018-12-17,-3.7407
2018-12-18,-7.6568000000000005
2018-12-19,6.25
2018-12-20,-1.9607999999999999
2018-12-21,-12.6
2018-12-24,5.2632
2018-12-26,-17.1739
2018-12-27,4.9869
2018-12-28,0.5
2018-12-31,8.9055
2019-01-02,17.6336
2019-01-03,6.7961
2019-01-04,0.5455
2019-01-07,6.6908
2019-01-08,-8.9831
2019-01-09,-2.7561
2019-01-10,4.1746
2019-01-11,3.6765
2019-01-14,-2.1277
2019-01-15,0.0725
2019-01-16,-7.6756
2019-01-17,1.5686
2019-01-18,2.3166
2019-01-22,-5.6604
2019-01-23,3.7800000000000002
2019-01-24,2.1391
2019-01-25,3.0189
2019-01-28,8.0586
2019-01-29,-7.4576
2019-01-30,0.5861
2019-01-31,-1.7298
2019-02-01,-0.1297
2019-02-04,0.1855
2019-02-05,-1.8519
2019-02-06,-10.1887
2019-02-07,2.9412000000000003
2019-02-08,0.0
2019-02-11,-2.5305999999999997
2019-02-12,-4.1039
2019-02-13,-5.2402
2019-02-14,10.5991
2019-02-15,4.1667
2019-02-19,4.0
2019-02-20,-3.8462
2019-02-21,0.0
2019-02-22,-2.0
2019-02-25,-0.5
2019-02-26,-4.1124
2019-02-27,1.3583
2019-02-28,-7.3335
2019-03-01,1.6169
2019-03-04,0.8516
2019-03-05,-6.6667
2019-03-06,0.2381
2019-03-07,-7.1093
2019-03-08,0.2378
2019-03-11,3.5714
2019-03-12,0.9852
2019-03-13,1.7073
2019-03-14,7.4341
2019-03-15,7.1429
2019-03-18,-13.1625
2019-03-19,0.7629
2019-03-20,0.0
2019-03-21,1.8929
2019-03-22,13.331
2019-03-25,3.0928
2019-03-26,-2.4
2019-03-27,-2.0492
2019-03-28,-3.7657
2019-03-29,4.3478
2019-04-01,-4.375
2019-04-02,-1.0458
2019-04-03,-3.1264
2019-04-04,0.0
2019-04-05,-3.1136
2019-04-08,-3.8236
2019-04-09,-2.439
2019-04-10,0.0
2019-04-11,6.5
2019-04-12,-2.5822000000000003
2019-04-15,-1.2048
2019-04-16,2.6829
2019-04-17,-4.9881
2019-04-18,-1.5
2019-04-22,-3.0457
2019-04-23,4.1492
2019-04-24,0.5404
2019-04-25,0.0
2019-04-26,-1.2875
2019-04-29,-1.2283
2019-04-30,-1.5385
2019-05-01,-0.9557
2019-05-02,-0.0868
2019-05-03,0.0
2019-05-06,-2.1053
2019-05-07,0.7796
2019-05-08,-0.7735
2019-05-09,2.1505
2019-05-10,1.0526
2019-05-13,-3.0599
2019-05-14,0.4701
2019-05-15,-3.4759
2019-05-16,-11.3573
2019-05-17,-9.375
2019-05-20,-3.5172
2019-05-21,5.7898
2019-05-22,8.1081
2019-05-23,0.9063
2019-05-24,-7.092
2019-05-28,-5.6667
2019-05-29,6.0071
2019-05-30,0.0
2019-05-31,0.0
2019-06-03,-4.6667
2019-06-04,2.0979
2019-06-05,2.0548
2019-06-06,-8.0537
2019-06-07,9.4891
2019-06-10,-3.4
2019-06-11,-1.3803
2019-06-12,-1.4696
2019-06-13,-1.9886
2019-06-14,8.6957
2019-06-17,6.6667
2019-06-18,0.0
2019-06-19,-4.1875
2019-06-20,-2.1526
2019-06-21,1.9667
2019-06-24,-7.1592
2019-06-25,6.0563
2019-06-26,-3.5525
2019-06-27,5.3356
2019-06-28,1.3072
2019-07-01,2.3871
2019-07-02,-5.5451
2019-07-03,3.4023
2019-07-05,-1.7419
2019-07-08,-4.1366
2019-07-09,6.8493
2019-07-10,-7.0513
2019-07-11,5.1034
2019-07-12,-4.8556
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,2.069
2019-07-18,1.3514
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,-5.3333
2019-07-24,2.1127
2019-07-25,0.0
2019-07-26,-2.5862
2019-07-29,6.1947
2019-07-30,-4.0
2019-07-31,-2.7083
2019-08-01,0.1071
2019-08-02,-2.1034
2019-08-05,1.1471
2019-08-06,-4.6985
2019-08-07,-1.02
2019-08-08,3.0534
2019-08-09,-2.8148
2019-08-12,5.2591
2019-08-13,12.2375
2019-08-14,-5.1613
2019-08-15,0.5782
2019-08-16,11.4643
2019-08-19,-1.6989999999999998
2019-08-20,-1.2346
2019-08-21,-0.0625
2019-08-22,1.5635
2019-08-23,-5.1724
2019-08-26,-9.8701
2019-08-27,-4.3228
2019-08-28,9.0361
2019-08-29,-3.3149
2019-08-30,0.0
2019-09-03,-0.7143
2019-09-04,-0.7914
2019-09-05,3.3358
2019-09-06,5.2632
2019-09-09,-9.3333
2019-09-10,2.2059
2019-09-11,0.7194
2019-09-12,6.4286
2019-09-13,4.698
2019-09-16,-3.9103
2019-09-17,-3.936
2019-09-18,-0.7639
2019-09-19,0.0
2019-09-20,-2.0294
2019-09-23,-3.5714
2019-09-24,-3.7037
2019-09-25,-0.0769
2019-09-26,-0.3849
2019-09-27,-5.1005
2019-09-30,9.1205
2019-10-01,-3.0597
2019-10-02,-1.1547
2019-10-03,-0.9346
2019-10-04,-5.739
2019-10-07,-8.2569
2019-10-08,14.3636
2019-10-09,-3.1002
2019-10-10,-5.1682
2019-10-11,-3.5467
2019-10-14,2.9596
2019-10-15,0.0
2019-10-16,6.1847
2019-10-17,-1.6407
2019-10-18,-0.0834
2019-10-21,-3.3388999999999998
2019-10-22,11.399000000000001
2019-10-23,6.0465
2019-10-24,0.0
2019-10-25,-8.6257
2019-10-28,0.44
2019-10-29,3.5444
2019-10-30,-4.7692
2019-10-31,-11.147
2019-11-01,-1.0
2019-11-04,1.0101
2019-11-05,0.0
2019-11-06,-4.5455
2019-11-07,1.6571
2019-11-08,-5.9397
2019-11-11,0.0
2019-11-12,-5.8765
2019-11-13,-0.7725
2019-11-14,-14.6849
2019-11-15,-12.375
2019-11-18,36.234
2019-11-19,9.9476
2019-11-20,-5.7143
2019-11-21,-4.4949
2019-11-22,-1.6393
2019-11-25,-8.6022
2019-11-26,-5.8824
2019-11-27,6.125
2019-11-29,1.2955999999999999
2019-12-02,-12.7907
2019-12-03,8.6667
2019-12-04,-9.2025
2019-12-05,2.7027
2019-12-06,-5.2632
2019-12-09,-1.3194
2019-12-10,1.9001000000000001
2019-12-11,-3.3149
2019-12-12,0.0
2019-12-13,4.2857
2019-12-16,-9.589
2019-12-17,5.8333
2019-12-18,-15.8554
2019-12-19,2.0842
2019-12-20,31.6667
2019-12-23,-17.7215
2019-12-24,-9.2308
2019-12-26,20.339
2019-12-27,0.7042
2019-12-30,-9.3706
2019-12-31,2.8935
2020-01-02,0.4874
2020-01-03,2.0149
2020-01-06,5.3402
2020-01-07,-9.7222
2020-01-08,7.6923
2020-01-09,0.0
2020-01-10,10.0
2020-01-13,1.2987
2020-01-14,0.0
2020-01-15,-7.6923
2020-01-16,8.3333
2020-01-17,-3.9744
2020-01-21,-6.6088000000000005
2020-01-22,0.0715
2020-01-23,-0.3571
2020-01-24,-0.2151
2020-01-27,-5.4597999999999995
2020-01-28,9.4225
2020-01-29,-1.4583
2020-01-30,4.1579
2020-01-31,-9.4723
2020-02-03,8.9686
2020-02-04,-3.9781
2020-02-05,0.0
2020-02-06,-3.5714
2020-02-07,-11.1111
2020-02-10,12.4167
2020-02-11,-3.6323
2020-02-12,0.0
2020-02-13,7.6923
2020-02-14,0.0
2020-02-18,-14.2857
2020-02-19,-6.6667
2020-02-20,0.8929
2020-02-21,-9.3805
2020-02-24,-2.3438
2020-02-25,-3.0
2020-02-26,2.0619
2020-02-27,-7.0707
2020-02-28,-4.3478
2020-03-02,10.2273
2020-03-03,-0.4227
2020-03-04,0.6315
2020-03-05,2.8807
2020-03-06,7.8
2020-03-09,-33.2096
2020-03-10,8.3333
2020-03-11,2.0513
2020-03-12,13.0653
2020-03-13,-11.1111
2020-03-16,-8.475
2020-03-17,9.2598
2020-03-18,-25.0
2020-03-19,16.6667
2020-03-20,1.0
2020-03-23,-15.1344
2020-03-24,10.0
2020-03-25,11.818200000000001
2020-03-26,-5.4201
2020-03-27,11.7479
2020-03-30,2.3077
2020-03-31,-14.5363
2020-04-01,-1.7595
2020-04-02,-4.4776
2020-04-03,18.75
2020-04-06,0.0
2020-04-07,-2.6316
2020-04-08,-5.4054
2020-04-09,-8.5714
2020-04-13,2.375
2020-04-14,6.8376
2020-04-15,-5.7143
2020-04-16,-15.1515
2020-04-17,24.2857
2020-04-20,0.0
2020-04-21,-2.5862
2020-04-22,-1.1799
2020-04-23,-2.9851
2020-04-24,-12.3077
2020-04-27,4.9649
2020-04-28,6.0003
2020-04-29,-5.0773
2020-04-30,7.6411999999999995
2020-05-01,-0.6173
2020-05-04,-9.937899999999999
2020-05-05,10.3448
2020-05-06,-0.7813
2020-05-07,-5.8268
2020-05-08,-4.8495
2020-05-11,-5.0967
2020-05-12,11.1111
2020-05-13,-12.3333
2020-05-14,9.8859
2020-05-15,9.6886
2020-05-18,0.6309
2020-05-19,-9.7179
2020-05-20,-4.5139
2020-05-21,10.0
2020-05-22,-4.1322
2020-05-26,17.2414
2020-05-27,35.2941
2020-05-28,6.5217
2020-05-29,-18.3673
2020-06-01,-2.5
2020-06-02,-12.8205
2020-06-03,11.7647
2020-06-04,-5.3289
2020-06-05,5.6845
2020-06-08,19.6739
2020-06-09,-12.0879
2020-06-10,-0.25
2020-06-11,-11.5288
2020-06-12,7.6487
2020-06-15,1.9737
2020-06-16,3.2258
2020-06-17,-7.6375
2020-06-18,-5.9683
2020-06-19,9.384
2020-06-22,11.1842
2020-06-23,-24.0237
2020-06-24,25.0
2020-06-25,-10.0312
2020-06-26,0.0
2020-06-29,0.0
2020-06-30,4.0166
2020-07-01,-1.1585
2020-07-02,-5.9679
2020-07-06,-5.4441
2020-07-07,-9.0909
2020-07-08,16.3333
2020-07-09,-8.4527
2020-07-10,-6.4163
2020-07-13,1.8395000000000001
2020-07-14,3.4483
2020-07-15,11.1111
2020-07-16,-22.5714
2020-07-17,10.7011
2020-07-20,-9.6667
2020-07-21,3.321
2020-07-22,-12.6786
2020-07-23,21.8814
2020-07-24,10.7383
2020-07-27,0.0
2020-07-28,-9.0909
2020-07-29,6.6667
2020-07-30,-17.1875
2020-07-31,14.3396
