ticker,CMCM US Equity
2014-09-29,-6.4403
2014-09-30,-2.6147
2014-10-01,-2.6301
2014-10-02,4.1643
2014-10-03,-2.7553
2014-10-06,-1.8889
2014-10-07,1.7553999999999998
2014-10-08,2.3372
2014-10-09,-7.5041
2014-10-10,-2.3516
2014-10-13,1.4449
2014-10-14,-1.1276
2014-10-15,4.982
2014-10-16,4.8599
2014-10-17,3.7077
2014-10-20,-3.2072
2014-10-21,0.0543
2014-10-22,-4.5603
2014-10-23,2.1047
2014-10-24,-7.0752
2014-10-27,0.06
2014-10-28,6.5908
2014-10-29,5.9584
2014-10-30,6.6844
2014-10-31,-1.4421
2014-11-03,-3.33
2014-11-04,5.8977
2014-11-05,-5.175
2014-11-06,4.4179
2014-11-07,0.5475
2014-11-10,1.7822
2014-11-11,-12.3541
2014-11-12,3.6071
2014-11-13,-0.9641
2014-11-14,4.8675
2014-11-17,0.5673
2014-11-18,-2.1538
2014-11-19,-6.8658
2014-11-20,-0.6753
2014-11-21,5.4958
2014-11-24,-3.8131
2014-11-25,-2.1776
2014-11-26,1.4269
2014-11-28,-1.238
2014-12-01,-1.0256
2014-12-02,-2.8785
2014-12-03,-2.6675
2014-12-04,-4.1413
2014-12-05,4.4473
2014-12-08,-7.8467
2014-12-09,4.4224
2014-12-10,-2.6549
2014-12-11,-0.2597
2014-12-12,1.888
2014-12-15,-3.0032
2014-12-16,-1.6469
2014-12-17,0.2009
2014-12-18,0.0
2014-12-19,0.5348
2014-12-22,-0.1995
2014-12-23,0.0666
2014-12-24,-0.1332
2014-12-26,2.8
2014-12-29,-3.048
2014-12-30,0.3344
2014-12-31,0.8
2015-01-02,2.1825
2015-01-05,9.644
2015-01-06,-0.5313
2015-01-07,6.1721
2015-01-08,5.8133
2015-01-09,1.4791
2015-01-12,-7.6002
2015-01-13,1.5211000000000001
2015-01-14,-1.4983
2015-01-15,-2.3662
2015-01-16,-0.6924
2015-01-20,5.6363
2015-01-21,4.2354
2015-01-22,-0.5277
2015-01-23,1.8037
2015-01-26,1.3028
2015-01-27,-0.3086
2015-01-28,0.8256
2015-01-29,3.5312
2015-01-30,-3.5096
2015-02-02,0.2561
2015-02-03,2.5549
2015-02-04,0.2491
2015-02-05,4.1252
2015-02-06,-3.1504
2015-02-09,-0.345
2015-02-10,6.182
2015-02-11,-7.1728
2015-02-12,0.853
2015-02-13,0.4975
2015-02-17,-4.0099
2015-02-18,0.4642
2015-02-19,6.0062
2015-02-20,-5.5206
2015-02-23,0.1538
2015-02-24,2.5589
2015-02-25,-0.6487
2015-02-26,-2.8629
2015-02-27,-0.4654
2015-03-02,-3.8442
2015-03-03,-9.1302
2015-03-04,2.9132
2015-03-05,3.1196
2015-03-06,3.0252
2015-03-09,0.6525
2015-03-10,-0.9724
2015-03-11,-0.1091
2015-03-12,0.1092
2015-03-13,2.7823
2015-03-16,0.3185
2015-03-17,-3.2275
2015-03-18,-0.8748
2015-03-19,2.7579000000000002
2015-03-20,-5.9045
2015-03-23,6.0468
2015-03-24,-5.8634
2015-03-25,-4.2857
2015-03-26,-1.3731
2015-03-27,6.0533
2015-03-30,0.0
2015-03-31,-2.4543
2015-04-01,2.165
2015-04-02,15.063
2015-04-06,5.9731
2015-04-07,12.4941
2015-04-08,1.2109
2015-04-09,-9.1584
2015-04-10,7.4932
2015-04-13,-4.436
2015-04-14,0.3979
2015-04-15,0.1321
2015-04-16,0.9675
2015-04-17,-0.6969
2015-04-20,-3.3333
2015-04-21,-1.225
2015-04-22,7.9927
2015-04-23,1.9990999999999999
2015-04-24,0.5421
2015-04-27,-2.613
2015-04-28,2.6405
2015-04-29,-2.4481
2015-04-30,-3.6155
2015-05-01,0.7502
2015-05-04,2.6281
2015-05-05,-3.2437
2015-05-06,0.2647
2015-05-07,-0.264
2015-05-08,-0.3529
2015-05-11,10.2258
2015-05-12,4.3373
2015-05-13,3.2717
2015-05-14,7.5289
2015-05-15,5.8232
2015-05-18,-1.605
2015-05-19,15.6125
2015-05-20,1.0078
2015-05-21,-3.1072
2015-05-22,-1.5593
2015-05-26,-3.5864000000000003
2015-05-27,2.2009
2015-05-28,-2.7298
2015-05-29,-0.7172
2015-06-01,1.7588
2015-06-02,0.2469
2015-06-03,3.2635
2015-06-04,-1.3119
2015-06-05,5.2568
2015-06-08,-1.6935
2015-06-09,-4.5839
2015-06-10,-2.3256
2015-06-11,1.0025
2015-06-12,5.7692
2015-06-15,-1.7889
2015-06-16,-3.2846
2015-06-17,4.2297
2015-06-18,3.5545
2015-06-19,-3.4611
2015-06-22,-1.9556
2015-06-23,-0.0302
2015-06-24,0.0
2015-06-25,-0.0605
2015-06-26,-6.2008
2015-06-29,-9.7065
2015-06-30,2.5357
2015-07-01,-5.0853
2015-07-02,-1.0642
2015-07-06,-7.5668
2015-07-07,-11.2761
2015-07-08,4.0253
2015-07-09,12.087
2015-07-10,-2.948
2015-07-13,0.9592
2015-07-14,4.7506
2015-07-15,-4.1572
2015-07-16,3.0362999999999998
2015-07-17,1.5691000000000002
2015-07-20,-2.9766
2015-07-21,3.2233
2015-07-22,4.5523
2015-07-23,3.0946
2015-07-24,-6.0035
2015-07-27,-2.785
2015-07-28,5.3858
2015-07-29,-2.0297
2015-07-30,-2.3307
2015-07-31,1.1364
2015-08-03,-3.8951000000000002
2015-08-04,0.039
2015-08-05,-3.3891999999999998
2015-08-06,-1.4919
2015-08-07,-2.2923
2015-08-10,2.2622999999999998
2015-08-11,-5.6944
2015-08-12,2.0851
2015-08-13,-3.7447
2015-08-14,-2.0778
2015-08-17,1.5350000000000001
2015-08-18,-2.0898
2015-08-19,-13.1698
2015-08-20,-1.046
2015-08-21,-5.7611
2015-08-24,-7.2911
2015-08-25,-1.8149
2015-08-26,4.1898
2015-08-27,9.521
2015-08-28,-2.8078
2015-08-31,-4.0556
2015-09-01,-3.4163
2015-09-02,3.3573
2015-09-03,-3.3643
2015-09-04,-1.2605
2015-09-08,3.8906
2015-09-09,-0.7022
2015-09-10,-0.3536
2015-09-11,-0.7096
2015-09-14,-1.4889999999999999
2015-09-15,1.6928999999999998
2015-09-16,6.0642
2015-09-17,2.5785
2015-09-18,3.4426
2015-09-21,0.3698
2015-09-22,-9.5789
2015-09-23,-4.482
2015-09-24,0.7313
2015-09-25,-3.4483
2015-09-28,-0.8772
2015-09-29,-11.5044
2015-09-30,3.2857
2015-10-01,-3.3195
2015-10-02,7.01
2015-10-05,0.4679
2015-10-06,11.843
2015-10-07,5.2945
2015-10-08,-3.3898
2015-10-09,-0.5263
2015-10-12,4.9383
2015-10-13,-3.5294
2015-10-14,-2.9036
2015-10-15,5.9809
2015-10-16,1.0158
2015-10-19,3.6313
2015-10-20,-3.2345
2015-10-21,0.3343
2015-10-22,3.6646
2015-10-23,3.9636
2015-10-26,2.7306
2015-10-27,-6.2187
2015-10-28,6.4171
2015-10-29,-3.1658
2015-10-30,3.5288
2015-11-02,-0.0501
2015-11-03,1.003
2015-11-04,-0.9434
2015-11-05,-3.9098
2015-11-06,0.1565
2015-11-09,-1.4062999999999999
2015-11-10,-4.0676
2015-11-11,1.2115
2015-11-12,1.741
2015-11-13,-3.4759
2015-11-16,-4.8753
2015-11-17,5.6494
2015-11-18,0.0551
2015-11-19,6.3361
2015-11-20,3.0052
2015-11-23,-1.3078
2015-11-24,0.6626
2015-11-25,-1.0633
2015-11-27,-3.0705999999999998
2015-11-30,1.9007
2015-12-01,-6.2176
2015-12-02,0.3867
2015-12-03,-4.2928
2015-12-04,0.9776
2015-12-07,0.0
2015-12-08,0.3417
2015-12-09,-2.0999
2015-12-10,4.6377
2015-12-11,-6.6482
2015-12-14,-2.2552
2015-12-15,4.7359
2015-12-16,-4.5797
2015-12-17,-1.8834
2015-12-18,4.7059
2015-12-21,-3.8439
2015-12-22,-0.3075
2015-12-23,1.2338
2015-12-24,0.2438
2015-12-28,-2.4316
2015-12-29,0.81
2015-12-30,-0.618
2015-12-31,-0.3731
2016-01-04,-2.8714
2016-01-05,0.5141
2016-01-06,0.7033
2016-01-07,-0.9524
2016-01-08,2.6282
2016-01-11,-3.3104
2016-01-12,1.6796
2016-01-13,-4.0025
2016-01-14,2.5811
2016-01-15,-3.2258
2016-01-19,-3.4667
2016-01-20,-0.5525
2016-01-21,-0.9028
2016-01-22,1.6118000000000001
2016-01-25,-2.4828
2016-01-26,2.9703
2016-01-27,-3.8462
2016-01-28,0.4286
2016-01-29,1.2091
2016-02-01,-2.0379
2016-02-02,0.4304
2016-02-03,1.1429
2016-02-04,10.8051
2016-02-05,-7.0746
2016-02-08,-0.3429
2016-02-09,-1.3075999999999999
2016-02-10,2.9289
2016-02-11,-3.523
2016-02-12,0.1404
2016-02-16,6.5217
2016-02-17,11.8499
2016-02-18,-3.8846
2016-02-19,-0.1837
2016-02-22,2.2086
2016-02-23,-2.6411
2016-02-24,-3.2059
2016-02-25,-2.9936
2016-02-26,1.1162
2016-02-29,-3.7662
2016-03-01,-3.6437
2016-03-02,7.0028
2016-03-03,0.3272
2016-03-04,-2.1526
2016-03-07,0.0
2016-03-08,0.3333
2016-03-09,1.1296
2016-03-10,-1.774
2016-03-11,1.9398
2016-03-14,2.8871
2016-03-15,1.0842
2016-03-16,0.694
2016-03-17,6.015
2016-03-18,3.0733
2016-03-21,2.0642
2016-03-22,1.1236
2016-03-23,-4.8333
2016-03-24,-0.1168
2016-03-28,-2.5716
2016-03-29,-0.5399
2016-03-30,-1.5078
2016-03-31,0.0
2016-04-01,-0.8573
2016-04-04,-1.6059
2016-04-05,0.3139
2016-04-06,1.8148
2016-04-07,0.2459
2016-04-08,2.5751
2016-04-11,-0.2989
2016-04-12,-1.0192
2016-04-13,2.9679
2016-04-14,-0.8824
2016-04-15,-1.8397999999999999
2016-04-18,1.5718999999999999
2016-04-19,-0.3571
2016-04-20,-0.9558
2016-04-21,0.6031
2016-04-22,-1.0791
2016-04-25,-3.5152
2016-04-26,-5.0879
2016-04-27,1.1251
2016-04-28,-0.7853
2016-04-29,-1.4512
2016-05-02,-2.4766
2016-05-03,-0.8922
2016-05-04,1.662
2016-05-05,2.9973
2016-05-06,-1.7196
2016-05-09,-3.4993
2016-05-10,4.1144
2016-05-11,-2.3443
2016-05-12,-1.0288
2016-05-13,-1.2474
2016-05-16,3.2281
2016-05-17,-2.1074
2016-05-18,-2.7778
2016-05-19,-18.3571
2016-05-20,-10.7612
2016-05-23,-3.6275
2016-05-24,10.885
2016-05-25,1.5596
2016-05-26,-0.4517
2016-05-27,-5.5354
2016-05-31,3.4582
2016-06-01,-1.2999
2016-06-02,1.9755
2016-06-03,1.6604999999999999
2016-06-06,0.5445
2016-06-07,2.2563
2016-06-08,-1.1474
2016-06-09,-2.6786
2016-06-10,-3.211
2016-06-13,-3.3175
2016-06-14,-0.098
2016-06-15,0.1963
2016-06-16,-1.9588999999999999
2016-06-17,0.4995
2016-06-20,0.0994
2016-06-21,-1.3902999999999999
2016-06-22,-2.9204
2016-06-23,0.1037
2016-06-24,-3.2124
2016-06-27,-5.0321
2016-06-28,2.4803
2016-06-29,4.5105
2016-06-30,0.0
2016-07-01,-0.1053
2016-07-05,-5.1633
2016-07-06,0.7778
2016-07-07,1.7641
2016-07-08,2.4919000000000002
2016-07-11,2.0085
2016-07-12,4.7668
2016-07-13,1.4837
2016-07-14,-1.7544
2016-07-15,-3.0754
2016-07-18,2.5589
2016-07-19,0.0
2016-07-20,1.1976
2016-07-21,-0.8876
2016-07-22,0.995
2016-07-25,-1.2808
2016-07-26,-0.3992
2016-07-27,0.6012
2016-07-28,-0.2988
2016-07-29,-0.7992
2016-08-01,1.712
2016-08-02,4.7524999999999995
2016-08-03,9.1682
2016-08-04,3.29
2016-08-05,-0.8382
2016-08-08,-0.2536
2016-08-09,-0.0847
2016-08-10,1.3571
2016-08-11,4.8536
2016-08-12,5.826
2016-08-15,2.2624
2016-08-16,-7.0059
2016-08-17,-7.2958
2016-08-18,1.1976
2016-08-19,-0.6762
2016-08-22,4.3404
2016-08-23,0.3263
2016-08-24,-4.1463
2016-08-25,-0.5937
2016-08-26,-0.0853
2016-08-29,0.3416
2016-08-30,4.5106
2016-08-31,4.7231
2016-09-01,0.311
2016-09-02,0.0775
2016-09-06,2.866
2016-09-07,-2.1084
2016-09-08,-1.0769
2016-09-09,-2.7994
2016-09-12,2.8
2016-09-13,-6.6148
2016-09-14,1.6667
2016-09-15,1.6393
2016-09-16,0.4839
2016-09-19,3.9326
2016-09-20,-1.4672
2016-09-21,3.9185
2016-09-22,3.0166
2016-09-23,-6.1493
2016-09-26,-2.4181
2016-09-27,3.5971
2016-09-28,-2.0062
2016-09-29,-1.9685000000000001
2016-09-30,0.0803
2016-10-03,2.4077
2016-10-04,1.9592
2016-10-05,3.2283
2016-10-06,-0.6701
2016-10-07,-6.2969
2016-10-10,2.16
2016-10-11,-3.289
2016-10-12,-0.081
2016-10-13,-3.1605
2016-10-14,-0.5021
2016-10-17,-2.6071999999999997
2016-10-18,-0.5181
2016-10-19,1.1285
2016-10-20,0.9442
2016-10-21,-0.7653
2016-10-24,0.1714
2016-10-25,0.2566
2016-10-26,-1.7065000000000001
2016-10-27,-5.2083
2016-10-28,-0.2747
2016-10-31,-1.7447
2016-11-01,-2.243
2016-11-02,-5.4493
2016-11-03,-3.7412
2016-11-04,-2.1008
2016-11-07,5.2575
2016-11-08,-1.1213
2016-11-09,3.6082
2016-11-10,-0.6965
2016-11-11,-4.8096
2016-11-14,2.0
2016-11-15,3.1992
2016-11-16,2.0
2016-11-17,2.9412000000000003
2016-11-18,0.9524
2016-11-21,5.6604
2016-11-22,-3.6607
2016-11-23,0.0927
2016-11-25,-0.5556
2016-11-28,-2.4209
2016-11-29,-3.0534
2016-11-30,0.0
2016-12-01,-2.4606
2016-12-02,-0.1009
2016-12-05,1.0101
2016-12-06,-0.1
2016-12-07,1.7017
2016-12-08,-0.9843
2016-12-09,-0.1988
2016-12-12,1.0956
2016-12-13,-0.6897
2016-12-14,-1.3889
2016-12-15,-5.4326
2016-12-16,0.9574
2016-12-19,-0.9484
2016-12-20,-0.7447
2016-12-21,-1.2862
2016-12-22,-2.6059
2016-12-23,2.1182
2016-12-27,4.3668
2016-12-28,-1.6736
2016-12-29,1.4894
2016-12-30,0.2096
2017-01-03,1.4644
2017-01-04,-0.8247
2017-01-05,-2.079
2017-01-06,-0.3185
2017-01-09,6.0703
2017-01-10,-1.6064
2017-01-11,3.9796
2017-01-12,-0.4907
2017-01-13,1.5779
2017-01-17,1.8447
2017-01-18,-0.9533
2017-01-19,-4.2348
2017-01-20,0.603
2017-01-23,1.998
2017-01-24,-1.1753
2017-01-25,-0.6938
2017-01-26,-2.1955999999999998
2017-01-27,-1.2245
2017-01-30,-1.343
2017-01-31,3.4555
2017-02-01,0.8097
2017-02-02,0.9036
2017-02-03,1.592
2017-02-06,0.5877
2017-02-07,0.5842
2017-02-08,-7.6476
2017-02-09,-0.9434
2017-02-10,5.291
2017-02-13,0.5025
2017-02-14,-0.6
2017-02-15,0.6036
2017-02-16,0.0
2017-02-17,0.3
2017-02-21,-2.1934
2017-02-22,-1.2232
2017-02-23,0.3096
2017-02-24,-0.7202
2017-02-27,1.0363
2017-02-28,2.6667
2017-03-01,0.8991
2017-03-02,-0.9901
2017-03-03,0.5
2017-03-06,-1.194
2017-03-07,-3.0211
2017-03-08,3.4268
2017-03-09,1.506
2017-03-10,14.1444
2017-03-13,9.792
2017-03-14,-0.2368
2017-03-15,1.6614
2017-03-16,1.7121
2017-03-17,0.0
2017-03-20,-5.4323
2017-03-21,-10.4369
2017-03-22,2.6197
2017-03-23,-0.2641
2017-03-24,1.5004
2017-03-27,-4.6087
2017-03-28,-1.9143
2017-03-29,-2.3234
2017-03-30,-1.0466
2017-03-31,3.2692
2017-04-03,2.0484
2017-04-04,-2.8285
2017-04-05,-0.939
2017-04-06,0.8531
2017-04-07,1.4098
2017-04-10,1.3902
2017-04-11,-4.7532
2017-04-12,-1.7274
2017-04-13,-0.1953
2017-04-17,-1.7612999999999999
2017-04-18,0.3984
2017-04-19,2.877
2017-04-20,3.568
2017-04-21,0.838
2017-04-24,-1.0157
2017-04-25,1.4925
2017-04-26,-3.2169
2017-04-27,1.1396
2017-04-28,-1.0329
2017-05-01,3.5103999999999997
2017-05-02,2.1082
2017-05-03,-2.6032
2017-05-04,0.0
2017-05-05,0.0
2017-05-08,-1.106
2017-05-09,4.9394
2017-05-10,0.2664
2017-05-11,-1.3286
2017-05-12,-0.0898
2017-05-15,3.1447
2017-05-16,-2.7003
2017-05-17,-7.3411
2017-05-18,0.1932
2017-05-19,1.7358
2017-05-22,7.4882
2017-05-23,-4.6737
2017-05-24,6.2905
2017-05-25,5.1349
2017-05-26,1.3245
2017-05-30,-2.0425
2017-05-31,0.1668
2017-06-01,3.164
2017-06-02,-3.1477
2017-06-05,0.0
2017-06-06,0.4167
2017-06-07,-0.6639
2017-06-08,0.1671
2017-06-09,-6.839
2017-06-12,1.4324
2017-06-13,0.5296
2017-06-14,-3.863
2017-06-15,-2.0091
2017-06-16,-0.5592
2017-06-19,2.343
2017-06-20,0.1832
2017-06-21,-0.1828
2017-06-22,1.4652
2017-06-23,-0.5415
2017-06-26,0.8167
2017-06-27,1.5302
2017-06-28,-1.7730000000000001
2017-06-29,-1.5343
2017-06-30,-1.1916
2017-07-03,0.9276
2017-07-05,-1.5625
2017-07-06,-1.5873
2017-07-07,-0.6641
2017-07-10,2.4833
2017-07-11,0.6524
2017-07-12,0.7407
2017-07-13,-2.7574
2017-07-14,0.4726
2017-07-17,-4.2333
2017-07-18,2.1611
2017-07-19,3.9423
2017-07-20,1.2951
2017-07-21,-1.1872
2017-07-24,-0.1848
2017-07-25,1.2037
2017-07-26,0.2745
2017-07-27,0.6387
2017-07-28,0.9066
2017-07-31,-0.8086
2017-08-01,-0.2717
2017-08-02,-1.9074
2017-08-03,0.7407
2017-08-04,1.1949
2017-08-07,-1.2716
2017-08-08,3.0359
2017-08-09,-1.7856999999999998
2017-08-10,-5.5455
2017-08-11,2.3099
2017-08-14,4.7977
2017-08-15,0.5386
2017-08-16,0.5357
2017-08-17,1.7762
2017-08-18,5.2356
2017-08-21,-1.3267
2017-08-22,-13.3613
2017-08-23,-1.9399
2017-08-24,0.5935
2017-08-25,-1.4748999999999999
2017-08-28,-5.0898
2017-08-29,1.9979
2017-08-30,-3.0928
2017-08-31,-2.9787
2017-09-01,1.2061
2017-09-05,-0.9751
2017-09-06,0.9847
2017-09-07,-1.0834
2017-09-08,1.4239
2017-09-11,1.0799
2017-09-12,0.641
2017-09-13,0.7431
2017-09-14,1.2645
2017-09-15,0.6243
2017-09-18,-1.1375
2017-09-19,-2.5105
2017-09-20,-4.2918
2017-09-21,0.6726
2017-09-22,-0.1114
2017-09-25,-5.1282
2017-09-26,0.8226
2017-09-27,1.049
2017-09-28,1.4994
2017-09-29,-4.4318
2017-10-02,-1.308
2017-10-03,3.7349
2017-10-04,-4.5296
2017-10-05,2.0681
2017-10-06,1.4303
2017-10-09,-0.3525
2017-10-10,0.2358
2017-10-11,0.1176
2017-10-12,0.9401
2017-10-13,0.2328
2017-10-16,-1.7422
2017-10-17,-2.0095
2017-10-18,4.222
2017-10-19,-1.5046
2017-10-20,2.7027
2017-10-23,-1.7162
2017-10-24,-3.7253
2017-10-25,1.8138
2017-10-26,-4.3943
2017-10-27,12.5466
2017-10-30,-3.2009
2017-10-31,2.8506
2017-11-01,-0.2217
2017-11-02,-0.8889
2017-11-03,1.3453
2017-11-06,0.5531
2017-11-07,-0.7701
2017-11-08,26.3858
2017-11-09,0.0877
2017-11-10,-0.0876
2017-11-13,-4.1228
2017-11-14,-5.215
2017-11-15,1.9304999999999999
2017-11-16,1.2311
2017-11-17,1.6838
2017-11-20,-0.46
2017-11-21,18.2994
2017-11-22,-2.9688
2017-11-24,-3.7037
2017-11-27,-0.0836
2017-11-28,0.5858
2017-11-29,3.9933
2017-11-30,1.8399999999999999
2017-12-01,-3.3778
2017-12-04,-1.1381999999999999
2017-12-05,-0.4934
2017-12-06,-7.1074
2017-12-07,1.2456
2017-12-08,-4.6573
2017-12-11,5.7143
2017-12-12,-2.354
2017-12-13,-0.1786
2017-12-14,-1.1628
2017-12-15,0.181
2017-12-18,0.542
2017-12-19,-2.8750999999999998
2017-12-20,2.3127
2017-12-21,-3.0741
2017-12-22,-2.1455
2017-12-26,-2.0019
2017-12-27,4.7665
2017-12-28,10.8635
2017-12-29,1.1724999999999999
2018-01-02,-1.3245
2018-01-03,-4.3624
2018-01-04,24.7368
2018-01-05,-1.2658
2018-01-08,1.9231
2018-01-09,-2.1663
2018-01-10,8.7857
2018-01-11,11.2278
2018-01-12,-7.497
2018-01-16,-2.6165000000000003
2018-01-17,-1.3106
2018-01-18,5.1129
2018-01-19,2.7795
2018-01-22,-0.1844
2018-01-23,-1.7241
2018-01-24,-0.8772
2018-01-25,2.2124
2018-01-26,2.5974
2018-01-29,-2.3508
2018-01-30,-3.7654
2018-01-31,6.2861
2018-02-01,-8.3283
2018-02-02,-8.4924
2018-02-05,-2.8058
2018-02-06,-1.5544
2018-02-07,-0.6767
2018-02-08,-9.084
2018-02-09,1.8317999999999999
2018-02-12,8.9125
2018-02-13,1.7267000000000001
2018-02-14,5.8303
2018-02-15,-2.371
2018-02-16,-1.3571
2018-02-20,3.8378
2018-02-21,-0.4184
2018-02-22,-1.1204
2018-02-23,1.6997
2018-02-26,1.1142
2018-02-27,-5.7163
2018-02-28,3.8714
2018-03-01,0.7032
2018-03-02,1.1872
2018-03-05,0.207
2018-03-06,-0.551
2018-03-07,0.9003
2018-03-08,0.4804
2018-03-09,1.9809
2018-03-12,0.8038
2018-03-13,-4.5183
2018-03-14,-11.6214
2018-03-15,-7.4016
2018-03-16,3.7415000000000003
2018-03-19,8.1148
2018-03-20,-3.26
2018-03-21,-3.2915
2018-03-22,-1.1345
2018-03-23,-0.1639
2018-03-26,-6.3218
2018-03-27,7.362
2018-03-28,1.8776000000000002
2018-03-29,7.1314
2018-04-02,-5.6096
2018-04-03,3.0111
2018-04-04,-0.1538
2018-04-05,4.0062
2018-04-06,-0.963
2018-04-09,-6.2079
2018-04-10,0.2392
2018-04-11,2.3071
2018-04-12,-0.4666
2018-04-13,-3.5938
2018-04-16,-1.1345
2018-04-17,1.6393
2018-04-18,-1.2097
2018-04-19,-2.1224
2018-04-20,5.5046
2018-04-23,1.0277
2018-04-24,-4.9296
2018-04-25,5.2675
2018-04-26,3.7529
2018-04-27,-0.6029
2018-04-30,1.6679
2018-05-01,-4.176
2018-05-02,-1.7899
2018-05-03,0.9509
2018-05-04,-3.6107
2018-05-07,0.57
2018-05-08,0.4049
2018-05-09,-1.7742
2018-05-10,0.3284
2018-05-11,-0.1637
2018-05-14,-0.9016
2018-05-15,-2.5641
2018-05-16,4.0747
2018-05-17,4.6493
2018-05-18,-3.9751
2018-05-21,0.0
2018-05-22,4.3019
2018-05-23,1.2451
2018-05-24,-0.2306
2018-05-25,0.3082
2018-05-29,4.4547
2018-05-30,1.7647
2018-05-31,-5.1301
2018-06-01,-6.3214
2018-06-04,-1.0569
2018-06-05,-1.2325
2018-06-06,1.3311
2018-06-07,-1.642
2018-06-08,-2.7546
2018-06-11,0.3433
2018-06-12,3.7639
2018-06-13,-1.1542
2018-06-14,1.3344
2018-06-15,0.0
2018-06-18,-1.6461000000000001
2018-06-19,-5.7741
2018-06-20,-1.3321
2018-06-21,-7.1107
2018-06-22,1.1628
2018-06-25,-1.1494
2018-06-26,1.938
2018-06-27,-4.7529
2018-06-28,-1.1976
2018-06-29,-3.4343
2018-07-02,3.6611000000000002
2018-07-03,1.7154
2018-07-05,-0.7937
2018-07-06,2.8
2018-07-09,-2.3346
2018-07-10,-4.0837
2018-07-11,1.2461
2018-07-12,1.4359
2018-07-13,-2.8311
2018-07-16,-0.5203
2018-07-17,0.8368
2018-07-18,0.7261
2018-07-19,-3.5015
2018-07-20,0.4269
2018-07-23,-2.2317
2018-07-24,0.0
2018-07-25,-0.4348
2018-07-26,-0.9825
2018-07-27,-4.2999
2018-07-30,-5.53
2018-07-31,3.9024
2018-08-01,-2.5822000000000003
2018-08-02,0.241
2018-08-03,1.0817
2018-08-06,-0.8323
2018-08-07,2.0384
2018-08-08,0.5875
2018-08-09,0.7009
2018-08-10,-2.5522
2018-08-13,-0.7143
2018-08-14,-4.0767
2018-08-15,2.5
2018-08-16,5.9756
2018-08-17,4.7181
2018-08-20,23.1868
2018-08-21,-1.7841
2018-08-22,-4.178
2018-08-23,-0.7583
2018-08-24,0.191
2018-08-27,2.4786
2018-08-28,-2.6047000000000002
2018-08-29,-0.6686
2018-08-30,-3.3654
2018-08-31,-0.4975
2018-09-04,-2.8
2018-09-05,4.2181
2018-09-06,-0.7897
2018-09-07,-3.7811
2018-09-10,-4.1365
2018-09-11,-4.315
2018-09-12,1.6911
2018-09-13,9.4235
2018-09-14,1.8237
2018-09-17,-2.2886
2018-09-18,1.4257
2018-09-19,-4.9197
2018-09-20,4.1183
2018-09-21,-0.7099
2018-09-24,0.9193
2018-09-25,-4.4534
2018-09-26,-1.0593
2018-09-27,3.1048999999999998
2018-09-28,2.0768
2018-10-01,-0.6104
