ticker,LOTE US Equity
2013-05-06,3.0014
2013-05-07,16.5563
2013-05-08,18.8636
2013-05-09,8.7954
2013-05-10,-3.3392
2013-05-13,11.1818
2013-05-14,30.1717
2013-05-15,-27.7638
2013-05-16,10.8696
2013-05-17,26.352899999999998
2013-05-20,-4.7176
2013-05-21,11.4007
2013-05-22,7.3099
2013-05-23,-5.1771
2013-05-24,17.2414
2013-05-28,15.1961
2013-05-29,-3.1915
2013-05-30,-3.4725
2013-05-31,-18.0328
2013-06-03,-22.2222
2013-06-04,21.4286
2013-06-05,12.4706
2013-06-06,-6.9038
2013-06-07,-7.6404
2013-06-10,-7.056
2013-06-11,-37.4346
2013-06-12,-28.8703
2013-06-13,-23.5294
2013-06-14,12.3077
2013-06-17,-10.9589
2013-06-18,-12.3077
2013-06-19,-28.0702
2013-06-20,-42.5
2013-06-21,1.5907
2013-06-24,-8.142
2013-06-25,15.9091
2013-06-26,-29.4118
2013-06-27,1.3889
2013-06-28,-2.7397
2013-07-01,35.2113
2013-07-02,8.0599
2013-07-03,4.1089
2013-07-05,9.2593
2013-07-08,-2.8814
2013-07-09,1.2216
2013-07-10,-3.4483
2013-07-11,-2.6786
2013-07-12,0.9174
2013-07-15,-9.0909
2013-07-16,-16.0
2013-07-17,-7.1429
2013-07-18,-3.8782
2013-07-19,-17.3058
2013-07-22,-12.9032
2013-07-23,-5.5093
2013-07-24,12.6899
2013-07-25,0.8696
2013-07-26,20.3448
2013-07-29,3.1519
2013-07-30,1.3889
2013-07-31,-4.3836
2013-08-01,-8.8467
2013-08-02,9.7053
2013-08-05,-1.1819
2013-08-06,-7.2128
2013-08-07,-9.375
2013-08-08,-1.7241
2013-08-09,8.4211
2013-08-12,-11.0032
2013-08-13,9.0909
2013-08-14,3.3333
2013-08-15,-6.4516
2013-08-16,-6.8966
2013-08-19,-24.0741
2013-08-20,-2.9268
2013-08-21,-20.8543
2013-08-22,26.9841
2013-08-23,-5.0
2013-08-26,-15.7895
2013-08-27,0.0
2013-08-28,-19.0625
2013-08-29,-6.5637
2013-08-30,-1.6529
2013-09-03,-14.2857
2013-09-04,219.3015
2013-09-05,-26.3097
2013-09-06,-20.8333
2013-09-09,-10.526299999999999
2013-09-10,-0.5882
2013-09-11,-3.5503
2013-09-12,-7.9755
2013-09-13,-3.3333
2013-09-16,-3.4483
2013-09-17,-0.3571
2013-09-18,-8.2437
2013-09-19,1.5625
2013-09-20,-7.6923
2013-09-23,-2.2396
2013-09-24,19.3394
2013-09-25,23.125
2013-09-26,-1.3778000000000001
2013-09-27,-11.7647
2013-09-30,-19.25
2013-10-01,-3.9215999999999998
2013-10-02,3.1149
2013-10-03,-1.7708
2013-10-04,-11.3468
2013-10-07,-7.2967
2013-10-08,-1.9355
2013-10-09,-6.3158
2013-10-10,0.9831
2013-10-11,5.7024
2013-10-14,-5.2632
2013-10-15,-4.0278
2013-10-16,3.9797000000000002
2013-10-17,-1.0438
2013-10-18,-5.0633
2013-10-21,-11.1111
2013-10-22,-4.6667
2013-10-23,-2.2727
2013-10-24,-14.1324
2013-10-25,17.7083
2013-10-28,-0.885
2013-10-29,-3.0357
2013-10-30,-8.6556
2013-10-31,4.6371
2013-11-01,-4.4315999999999995
2013-11-04,-6.1492
2013-11-05,3.1149
2013-11-06,-1.6667
2013-11-07,1.6949
2013-11-08,-0.3125
2013-11-11,-0.209
2013-11-12,-1.9895
2013-11-13,7.4786
2013-11-14,-5.5666
2013-11-15,9.473700000000001
2013-11-18,18.4615
2013-11-19,0.0
2013-11-20,-2.5974
2013-11-21,-0.1667
2013-11-22,-1.3356
2013-11-25,-18.7817
2013-11-26,16.4583
2013-11-27,-1.2522
2013-11-29,1.4493
2013-12-02,-0.1786
2013-12-03,0.0
2013-12-04,-6.9767
2013-12-05,-7.6923
2013-12-06,8.125
2013-12-09,0.0
2013-12-10,0.0
2013-12-11,-7.5145
2013-12-12,8.3333
2013-12-13,7.6923
2013-12-16,-4.2857
2013-12-17,-2.9851
2013-12-18,0.0
2013-12-19,-10.1923
2013-12-20,-5.9957
2013-12-23,8.656
2013-12-26,0.4193
2013-12-27,-4.8017
2013-12-30,0.3289
2013-12-31,-4.3716
2014-01-02,0.5714
2014-01-03,-17.9545
2014-01-06,44.0443
2014-01-07,-15.3846
2014-01-08,-3.6364
2014-01-09,1.8868
2014-01-10,-7.4074
2014-01-13,-2.0
2014-01-14,2.0408
2014-01-15,6.75
2014-01-16,70.4918
2014-01-17,8.7912
2014-01-21,-24.7475
2014-01-22,-4.698
2014-01-23,-1.4085
2014-01-24,-7.1429
2014-01-27,-10.7692
2014-01-28,8.6207
2014-01-29,-10.3175
2014-01-30,5.9735
2014-01-31,3.5491
2014-02-03,-10.4839
2014-02-04,-0.9009
2014-02-05,9.0909
2014-02-06,-10.0
2014-02-07,11.1111
2014-02-10,-8.3333
2014-02-11,-1.8182
2014-02-12,-5.5556
2014-02-13,1.9607999999999999
2014-02-14,-9.8558
2014-02-18,1.3333
2014-02-19,5.2632
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,-4.0
2014-02-25,9.375
2014-02-26,-1.3094999999999999
2014-02-27,-1.5682
2014-02-28,-5.8824
2014-03-03,12.5
2014-03-04,-5.5556
2014-03-05,2.9412000000000003
2014-03-06,2.8571
2014-03-07,-7.6389
2014-03-10,-3.7594
2014-03-11,-5.4688
2014-03-12,12.3967
2014-03-13,-7.598
2014-03-14,-2.3872999999999998
2014-03-17,8.6957
2014-03-18,-6.625
2014-03-19,-3.6145
2014-03-20,-4.1667
2014-03-21,11.3043
2014-03-24,-2.0833
2014-03-25,-10.9043
2014-03-26,7.4627
2014-03-27,-4.4444
2014-03-28,4.6512
2014-03-31,-2.2222
2014-04-01,-9.0909
2014-04-02,0.0
2014-04-03,-10.0
2014-04-04,5.5556
2014-04-07,0.0
2014-04-08,-7.8947
2014-04-09,0.0
2014-04-10,-11.4286
2014-04-11,16.129
2014-04-14,7.9861
2014-04-15,-2.2508
2014-04-16,-26.3158
2014-04-17,-7.1429
2014-04-21,9.6154
2014-04-22,-1.7544
2014-04-23,0.0
2014-04-24,-3.5714
2014-04-25,3.7037
2014-04-28,0.0
2014-04-29,-3.125
2014-04-30,-0.4608
2014-05-01,0.0
2014-05-02,-7.4074
2014-05-05,0.0
2014-05-06,8.0
2014-05-07,-7.4074
2014-05-08,2.0
2014-05-09,9.8039
2014-05-12,-3.5714
2014-05-13,7.4074
2014-05-14,0.0
2014-05-15,19.6121
2014-05-16,3.7838000000000003
2014-05-19,5.2083
2014-05-20,-10.5611
2014-05-21,-14.3911
2014-05-22,-21.9828
2014-05-23,9.116
2014-05-27,1.2658
2014-05-28,4.0
2014-05-29,0.4808
2014-05-30,-3.11
2014-06-02,3.4568
2014-06-03,3.1026
2014-06-04,0.0
2014-06-05,-1.8519
2014-06-09,0.7075
2014-06-10,0.0
2014-06-11,0.4684
2014-06-12,0.0
2014-06-16,-1.1655
2014-06-17,-6.3679
2014-06-18,0.0
2014-06-19,-0.5038
2014-06-20,3.2911
2014-06-23,0.0
2014-06-24,-0.7353
2014-06-25,-0.7407
2014-06-26,0.995
2014-06-27,0.0
2014-06-30,-1.4778
2014-07-01,-15.5
2014-07-02,-0.5917
2014-07-07,-0.5952
2014-07-08,2.3952
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-14,16.0819
2014-07-15,-12.8463
2014-07-16,8.6705
2014-07-17,0.0
2014-07-18,5.5851
2014-07-21,0.0
2014-07-22,0.0
2014-07-23,-9.3199
2014-07-28,-2.7778
2014-07-29,0.0
2014-07-30,-1.7143000000000002
2014-07-31,0.0
2014-08-01,0.5814
2014-08-04,0.289
2014-08-05,-0.2882
2014-08-06,-1.1561
2014-08-07,-6.4327
2014-08-08,-25.0
2014-08-11,-17.9167
2014-08-12,-2.5381
2014-08-13,-14.0625
2014-08-14,0.6061
2014-08-15,1.2048
2014-08-18,1.1905000000000001
2014-08-19,8.2353
2014-08-20,4.3478
2014-08-21,7.2917
2014-08-22,0.9709
2014-08-25,0.0
2014-08-26,-3.8462
2014-08-27,9.5
2014-08-28,-3.653
2014-08-29,-5.2133
2014-09-02,-18.5
2014-09-03,32.5153
2014-09-04,0.0
2014-09-05,0.0
2014-09-08,3.7037
2014-09-09,-14.2857
2014-09-10,-4.1667
2014-09-11,-2.7174
2014-09-12,-5.0279
2014-09-15,-4.1176
2014-09-16,-1.8405
2014-09-17,-25.0
2014-09-18,0.0
2014-09-19,0.0
2014-09-22,5.0
2014-09-23,-26.1905
2014-09-25,20.4301
2014-09-26,7.1429
2014-09-30,5.0
2014-10-01,0.0
2014-10-02,-12.6984
2014-10-07,-5.4545
2014-10-08,0.0
2014-10-09,0.0
2014-10-10,-1.9231
2014-10-13,-13.7255
2014-10-14,-5.6818
2014-10-15,54.2169
2014-10-16,12.5
2014-10-17,-11.1111
2014-10-20,0.0
2014-10-21,14.8437
2014-10-23,-16.3265
2014-10-24,-7.3171
2014-10-27,-1.7544
2014-10-28,0.0
2014-10-29,0.0
2014-10-30,-5.3571
2014-10-31,-11.3208
2014-11-04,10.6383
2014-11-05,7.6923
2014-11-06,1.7856999999999998
2014-11-10,-1.7544
2014-11-11,28.5714
2014-11-12,11.1111
2014-11-13,28.125
2014-11-14,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,0.0
2014-11-21,-0.9756
2014-11-24,-39.9015
2014-11-25,4.918
2014-11-26,12.5
2014-12-01,5.5556
2014-12-02,-10.526299999999999
2014-12-03,-14.7059
2014-12-04,-3.4483
2014-12-05,-11.607099999999999
2014-12-08,11.1111
2014-12-09,1.8182
2014-12-10,0.0
2014-12-11,0.0
2014-12-15,-52.6786
2014-12-16,-5.6604
2014-12-17,28.0
2014-12-18,6.25
2014-12-19,-5.8824
2014-12-22,-9.375
2014-12-23,-22.4138
2014-12-24,84.4444
2014-12-26,-42.1687
2014-12-29,10.4167
2014-12-30,-9.434
2014-12-31,29.1667
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,29.0323
2015-01-09,36.25
2015-01-14,-39.4495
2015-01-15,0.0
2015-01-16,33.3333
2015-01-20,-25.0
2015-01-23,-22.7273
2015-01-26,0.0
2015-01-30,0.0
2015-02-02,0.0
2015-02-05,-9.8039
2015-02-06,0.0
2015-02-10,-28.2609
2015-02-11,39.3939
2015-02-13,63.0435
2015-02-19,-22.6667
2015-02-20,6.8966
2015-02-25,-35.4839
2015-02-26,2.5
2015-03-04,17.0732
2015-03-09,-27.0833
2015-03-10,14.2857
2015-03-11,32.5
2015-03-13,-39.6226
2015-03-16,0.0
2015-03-17,0.0
2015-03-18,0.0
2015-03-23,0.0
2015-03-30,0.0
2015-03-31,0.0
2015-04-01,0.0
2015-04-02,65.625
2015-04-06,-35.8491
2015-04-09,0.0
2015-04-10,55.8824
2015-04-13,0.0
2015-04-14,-30.1887
2015-04-15,0.0
2015-04-17,2.7027
2015-04-29,-2.6316
2015-05-04,0.0
2015-05-05,0.0
2015-05-15,-5.4054
2015-05-19,0.0
2015-06-03,-25.7143
2015-06-04,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-16,50.0
2015-06-17,-2.5641
2015-06-22,-15.7895
2015-07-06,-18.75
2015-07-09,0.0
2015-07-13,0.0
2015-07-17,46.1538
2015-07-22,-2.6316
2015-07-27,29.7297
2015-08-11,0.0
2015-08-18,-22.9167
2015-08-19,-43.2432
2015-08-20,-9.5238
2015-08-21,-15.7895
2015-08-24,18.75
2015-08-25,-5.2632
2015-08-26,-11.1111
2015-08-27,0.0
2015-08-28,0.0
2015-08-31,12.5
2015-09-03,0.0
2015-09-04,5.5556
2015-09-08,0.0
2015-09-09,-15.7895
2015-09-14,100.0
2015-09-15,-25.0
2015-09-16,0.0
2015-09-18,0.0
2015-09-21,33.3333
2015-09-22,-18.75
2015-09-24,-15.3846
2015-09-25,45.4545
2015-10-02,-9.375
2015-10-06,17.2414
2015-10-08,-35.2941
2015-10-09,9.0909
2015-10-12,0.0
2015-10-19,-8.3333
2015-10-20,0.0
2015-10-21,-4.5455
2015-10-22,-9.5238
2015-10-23,0.0
2015-10-26,15.7895
2015-10-28,-13.6364
2015-10-29,0.0
2015-10-30,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,-15.7895
2015-11-09,0.0
2015-11-11,-18.75
2015-11-17,-38.4615
2015-11-18,0.0
2015-11-20,25.0
2015-11-27,-20.0
2015-11-30,0.0
2015-12-01,0.0
2015-12-02,0.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-09,0.0
2015-12-10,0.0
2015-12-14,0.0
2015-12-15,25.0
2015-12-16,-20.0
2015-12-18,0.0
2015-12-23,-12.5
2015-12-24,-14.2857
2015-12-29,33.3333
2015-12-30,-25.0
2015-12-31,0.0
2016-01-04,83.3333
2016-01-06,-45.4545
2016-01-07,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-25,0.0
2016-01-29,16.6667
2016-02-02,-14.2857
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-11,33.3333
2016-02-16,-25.0
2016-03-11,16.6667
2016-03-14,-14.2857
2016-03-17,0.0
2016-03-23,16.6667
2016-03-30,-14.2857
2016-04-06,650.0
2016-04-07,-53.3333
2016-04-08,80.9524
2016-04-11,-7.8947
2016-04-12,-8.5714
2016-04-13,-25.0
2016-04-14,-8.3333
2016-04-15,-18.1818
2016-04-19,50.0
2016-04-20,0.0
2016-04-21,-33.3333
2016-04-22,-22.2222
2016-04-25,0.0
2016-04-26,14.2857
2016-04-27,12.5
2016-05-02,-11.1111
2016-05-03,0.0
2016-05-05,-12.5
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-12,-7.1429
2016-05-13,0.0
2016-05-16,-7.6923
2016-05-18,-8.3333
2016-05-19,0.0
2016-05-20,18.1818
2016-05-23,7.6923
2016-05-25,242.8571
2016-05-26,-45.8333
2016-05-27,23.0769
2016-05-31,-31.25
2016-06-01,-18.1818
2016-06-02,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,5.5556
2016-06-09,-5.2632
2016-06-14,0.0
2016-06-15,5.5556
2016-06-17,0.0
2016-06-22,-5.2632
2016-06-23,77.7778
2016-06-24,0.0
2016-06-27,9.375
2016-06-28,8.5714
2016-06-29,102.6316
2016-06-30,-2.5974
2016-07-01,34.6667
2016-07-05,137.6238
2016-07-06,-10.0
2016-07-07,71.7593
2016-07-08,-4.3126999999999995
2016-07-11,-2.5352
2016-07-12,-16.763
2016-07-13,22.2222
2016-07-14,11.3636
2016-07-15,-10.7143
2016-07-18,-10.857099999999999
2016-07-19,17.9487
2016-07-20,-15.2174
2016-07-21,-7.6923
2016-07-22,4.5139
2016-07-25,22.2591
2016-07-26,-17.3913
2016-07-27,-73.6842
2016-07-28,-36.25
2016-07-29,-33.3333
2016-08-01,11.7647
2016-08-02,-2.6316
2016-08-03,0.0
2016-08-04,-29.7297
2016-08-05,11.538499999999999
2016-08-08,-6.8966
2016-08-09,-3.7037
2016-08-10,-7.6923
2016-08-12,0.0
2016-08-15,0.0
2016-08-17,-20.8333
2016-08-18,26.3158
2016-08-19,0.0
2016-08-22,12.5
2016-08-23,0.0
2016-08-24,-3.7037
2016-08-29,0.0
2016-09-02,-19.2308
2016-09-07,-14.2857
2016-09-08,5.5556
2016-09-09,-5.2632
2016-09-13,0.0
2016-09-19,-11.1111
2016-09-22,18.75
2016-09-23,-5.2632
2016-09-26,22.2222
2016-09-27,9.0909
2016-10-03,-4.1667
2016-10-04,-21.7391
2016-10-05,-11.1111
2016-10-06,0.0
2016-10-07,0.0
2016-10-10,18.75
2016-10-11,15.7895
2016-10-13,0.0
2016-10-18,18.1818
2016-10-19,-15.3846
2016-10-24,-13.6364
2016-10-25,-5.2632
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,-3.0303
2016-11-01,-16.6667
2016-11-02,-20.0
2016-11-03,0.0
2016-11-11,0.0
2016-11-28,0.0
2016-12-02,0.0
2016-12-09,0.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,100.0
2017-01-03,-50.0
2017-01-06,25.0
2017-01-09,0.0
2017-01-13,64.0
2017-01-17,13.1707
2017-01-23,6.6406
2017-01-26,-19.1613
2017-02-06,12.5
2017-02-07,0.0
2017-02-08,0.0
2017-02-14,22.2222
2017-02-16,-1.8182
2017-02-17,1.8519
2017-02-21,-5.4545
2017-02-23,0.0
2017-02-27,0.0
2017-02-28,14.2308
2017-03-01,5.5556
2017-03-03,3.6683
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,5.3077
2017-03-14,-0.6574
2017-03-15,4.4118
2017-03-16,-5.6338
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,7.4627
2017-03-22,-2.7778
2017-03-23,7.1429
2017-03-24,-20.6667
2017-03-27,4.2017
2017-03-28,-4.9496
2017-03-29,10.4359
2017-03-30,4.4656
2017-03-31,-1.5444
2017-04-03,-8.8702
2017-04-04,-1.6393
2017-04-05,4.6146
2017-04-06,-2.8179
2017-04-07,-1.6393
2017-04-10,8.3333
2017-04-11,-3.0769
2017-04-12,-1.9544000000000001
2017-04-13,7.6596
2017-04-17,26.3158
2017-04-18,8.5938
2017-04-19,9.6266
2017-04-20,-20.0
2017-04-21,-18.75
2017-04-24,-11.538499999999999
2017-04-25,5.2174
2017-04-26,-11.5702
2017-04-27,11.285
2017-04-28,-2.9183
2017-05-01,3.8062
2017-05-02,1.6667
2017-05-03,1.8033000000000001
2017-05-04,3.0596
2017-05-05,-4.4043
2017-05-08,-8.4687
2017-05-09,-29.1071
2017-05-10,-9.3199
2017-05-11,2.8819
2017-05-12,-5.5012
2017-05-15,7.1429
2017-05-16,1.3333
2017-05-17,7.8618
2017-05-18,0.0305
2017-05-19,-10.9756
2017-05-22,-7.0205
2017-05-23,-2.7624
2017-05-24,1.6477
2017-05-25,4.3413
2017-05-26,1.4285999999999999
2017-05-30,-4.2254
2017-05-31,0.0
2017-06-01,2.9412000000000003
2017-06-02,-19.7143
2017-06-05,-11.032
2017-06-06,4.0
2017-06-07,0.7692
2017-06-08,1.145
2017-06-09,0.0
2017-06-12,-1.6981000000000002
2017-06-13,-2.2879
2017-06-14,-1.7835999999999999
2017-06-15,-1.4
2017-06-16,-15.213
2017-06-19,-9.5694
2017-06-20,-0.5767
2017-06-21,-4.7416
2017-06-22,-9.5251
2017-06-23,-11.8926
2017-06-26,-15.9016
2017-06-27,-1.6667
2017-06-28,35.5932
2017-06-29,11.25
2017-06-30,-10.1124
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,-9.375
2017-07-07,-6.8966
2017-07-10,22.3059
2017-07-11,-0.0684
2017-07-12,4.8485
2017-07-13,4.104
2017-07-14,-0.7218
2017-07-17,1.0626
2017-07-18,2.3796
2017-07-19,2.7027
2017-07-20,-1.5789
2017-07-21,-0.0535
2017-07-24,-0.4815
2017-07-25,-3.2258
2017-07-26,-3.3333
2017-07-27,0.2874
2017-07-28,-3.9828
2017-07-31,1.4623
2017-08-01,-10.3824
2017-08-02,4.3649000000000004
2017-08-03,-6.2893
2017-08-04,-2.6846
2017-08-07,0.0
2017-08-08,-1.3793
2017-08-09,-0.1748
2017-08-10,-1.9264000000000001
2017-08-11,-0.8243
2017-08-14,-13.5013
2017-08-15,-5.0375
2017-08-16,-20.9996
2017-08-17,10.9878
2017-08-18,0.0
2017-08-21,-6.0
2017-08-22,0.0
2017-08-23,-15.4255
2017-08-24,-5.6604
2017-08-25,-17.3333
2017-08-28,-10.8065
2017-08-29,-0.5425
2017-08-30,80.0
2017-08-31,26.3636
2017-09-01,-23.1815
2017-09-05,-17.794
2017-09-06,18.9873
2017-09-07,-1.0638
2017-09-08,-5.914
2017-09-11,0.2286
2017-09-12,-1.9384000000000001
2017-09-13,8.8256
2017-09-14,9.5737
2017-09-15,-12.2379
2017-09-18,-11.1111
2017-09-19,-16.25
2017-09-20,-20.1493
2017-09-21,11.9626
2017-09-22,13.5225
2017-09-25,2.2059
2017-09-26,1.3669
2017-09-27,-7.0263
2017-09-28,2.5954
2017-09-29,-1.6369
2017-10-02,-1.6641
2017-10-03,-13.6923
2017-10-04,14.082
2017-10-05,-3.125
2017-10-06,-1.6129
2017-10-09,6.3934
2017-10-10,-1.1479
2017-10-11,-4.9178
2017-10-12,4.0984
2017-10-13,-4.6142
2017-10-16,-0.9411
2017-10-17,-6.0
2017-10-18,6.383
2017-10-19,-8.3333
2017-10-20,-1.8182
2017-10-23,-5.5556
2017-10-24,11.7647
2017-10-25,1.4825
2017-10-26,-4.9183
2017-10-27,3.6364
2017-10-30,8.7719
2017-10-31,0.0
2017-11-01,12.1129
2017-11-02,-1.7983
2017-11-03,-9.1708
2017-11-06,-0.8065
2017-11-07,0.9756
2017-11-08,-1.1272
2017-11-09,-2.2801
2017-11-10,-0.1667
2017-11-13,-7.3957
2017-11-14,-1.3881000000000001
2017-11-15,4.0402
2017-11-16,-5.7459
2017-11-17,-6.2267
2017-11-20,2.3857
2017-11-21,-2.9126
2017-11-22,9.8
2017-11-24,-8.9253
2017-11-27,0.0
2017-11-28,2.0
2017-11-29,4.9412
2017-11-30,0.71
2017-12-01,-3.1911
2017-12-04,0.6133
2017-12-05,-3.8095
2017-12-06,5.7426
2017-12-07,-1.6854
2017-12-08,-4.7619
2017-12-11,10.0
2017-12-12,-6.5636
2017-12-13,-10.4884
2017-12-14,19.5652
2017-12-15,-4.6364
2017-12-18,2.7645
2017-12-19,-7.0501
2017-12-20,6.7864
2017-12-21,-4.8598
2017-12-22,-5.6974
2017-12-26,2.0833
2017-12-27,-6.1224
2017-12-28,4.2391
2017-12-29,0.1043
2018-01-02,4.1667
2018-01-03,-2.7
2018-01-04,-1.3361
2018-01-05,-0.1042
2018-01-08,-4.0667
2018-01-09,0.0
2018-01-10,0.0
2018-01-11,15.0
2018-01-12,-8.1285
2018-01-16,-4.321
2018-01-17,2.1505
2018-01-18,-2.6316
2018-01-19,-4.8649000000000004
2018-01-22,-5.4545
2018-01-23,20.1923
2018-01-24,-17.6
2018-01-25,19.9029
2018-01-26,-7.7935
2018-01-29,-7.5741
2018-01-30,15.3444
2018-01-31,-4.2422
2018-02-01,-2.043
2018-02-02,7.3546
2018-02-05,-0.6135
2018-02-06,-1.8519
2018-02-07,-5.6604
2018-02-08,-15.3333
2018-02-09,12.5984
2018-02-12,-6.5268
2018-02-13,-0.2494
2018-02-14,1.97
2018-02-15,-6.5902
2018-02-16,4.4619
2018-02-20,-7.2864
2018-02-21,-0.271
2018-02-22,-4.7554
2018-02-23,-14.1227
2018-02-26,4.485
2018-02-27,-4.6105
2018-02-28,1.0
2018-03-01,8.9109
2018-03-02,6.0606
2018-03-05,-1.9628999999999999
2018-03-06,-11.9867
2018-03-07,-0.6623
2018-03-08,0.0
2018-03-09,20.0
2018-03-12,5.5556
2018-03-13,4.7368
2018-03-14,-7.0352
2018-03-15,7.2973
2018-03-16,-14.6096
2018-03-19,-2.6549
2018-03-20,5.7576
2018-03-21,11.4613
2018-03-22,-16.9666
2018-03-23,0.0
2018-03-26,-6.192
2018-03-27,11.3861
2018-03-29,-1.9259
2018-04-02,-6.3444
2018-04-03,-2.4194
2018-04-04,16.3636
2018-04-05,0.0
2018-04-06,-11.6477
2018-04-09,7.8778
2018-04-10,4.3219
2018-04-11,13.7143
2018-04-12,0.0
2018-04-13,-2.2613
2018-04-16,-8.9974
2018-04-17,-10.0282
2018-04-18,3.6107
2018-04-19,-1.2121
2018-04-20,0.6135
2018-04-23,-0.9146
2018-04-24,-2.1538
2018-04-25,-5.6604
2018-04-26,0.3333
2018-04-27,3.3223
2018-04-30,15.7556
2018-05-01,5.0
2018-05-02,-10.1852
2018-05-03,-7.2165
2018-05-04,0.0
2018-05-07,1.5873
2018-05-09,4.3125
2018-05-10,3.3553
2018-05-11,0.0
2018-05-14,2.029
2018-05-15,0.2273
2018-05-16,5.7256
2018-05-17,-0.2681
2018-05-18,-18.0108
2018-05-21,28.5246
2018-05-22,-17.602
2018-05-23,14.2415
2018-05-24,5.4201
2018-05-25,-5.1414
2018-05-29,3.794
2018-05-30,-15.4047
2018-06-01,20.0617
2018-06-04,-0.2571
2018-06-05,-10.567
2018-06-06,1.1527
2018-06-07,-23.0769
2018-06-08,20.5185
2018-06-11,1.4136
2018-06-12,8.7879
2018-06-13,-13.649000000000001
2018-06-14,-8.5161
2018-06-15,27.292
2018-06-18,-11.3573
2018-06-19,0.0
2018-06-20,-9.375
2018-06-21,10.3448
2018-06-22,-9.375
2018-06-25,-1.7241
2018-06-26,-1.7544
2018-06-27,-4.25
2018-06-28,-4.4648
2018-06-29,-1.6125
2018-07-02,-0.7937
2018-07-03,4.0
2018-07-05,-14.2308
2018-07-06,12.1076
2018-07-09,0.0
2018-07-10,0.0
2018-07-11,-12.0
2018-07-12,14.3182
2018-07-13,12.1272
2018-07-16,0.0
2018-07-17,-21.2766
2018-07-18,-2.7027
2018-07-19,0.0
2018-07-20,1.8519
2018-07-23,0.9091
2018-07-24,0.0
2018-07-25,0.0
