ticker,CNCM US Equity
2006-10-04,50.0
2006-10-05,33.3333
2006-10-06,50.0
2006-10-09,-22.2222
2006-10-10,-21.4286
2006-10-11,118.1818
2006-10-12,-4.1667
2006-10-16,-13.0435
2006-10-17,10.0
2006-10-18,-54.5455
2006-10-19,0.0
2006-10-20,5.0
2006-10-23,3.5714
2006-10-24,-8.046
2006-10-25,5.0
2006-10-26,3.5714
2006-10-27,5.7471
2006-10-31,30.4348
2006-11-01,-26.6667
2006-11-02,81.8182
2006-11-03,-40.0
2006-11-06,26.0417
2006-11-07,5.7851
2006-11-08,-18.75
2006-11-09,0.0
2006-11-13,-19.2308
2006-11-14,14.2857
2006-11-16,-8.3333
2006-11-17,0.0
2006-11-20,-9.0909
2006-11-21,0.0
2006-11-22,0.0
2006-11-27,5.0
2006-11-28,14.2857
2006-11-29,8.3333
2006-11-30,-7.6923
2006-12-01,16.6667
2006-12-04,0.0
2006-12-06,-21.4286
2006-12-12,-4.5455
2006-12-13,0.0
2006-12-14,4.7619
2006-12-18,18.1818
2006-12-19,0.0
2006-12-20,-23.0769
2006-12-21,5.0
2007-01-08,14.2857
2007-01-22,0.0
2007-01-25,0.0
2007-01-26,-16.6667
2007-01-29,20.0
2007-02-01,-33.3333
2007-02-13,-12.5
2007-02-14,-28.5714
2007-02-15,-33.75
2007-02-16,-35.8491
2007-02-20,8.8235
2007-02-21,8.1081
2007-02-22,60.0
2007-02-23,0.0
2007-02-26,-32.8125
2007-02-27,-30.2326
2007-02-28,-13.3333
2007-03-01,11.538499999999999
2007-03-02,-10.3448
2007-03-05,-15.3846
2007-03-06,-18.1818
2007-03-07,-11.1111
2007-03-08,12.5
2007-03-09,33.3333
2007-03-12,33.3333
2007-03-14,0.0
2007-03-15,0.0
2007-03-16,-18.75
2007-03-19,23.0769
2007-03-20,0.0
2007-03-22,-25.0
2007-03-26,8.3333
2007-03-27,115.3846
2007-03-28,-25.0
2007-03-29,0.0
2007-03-30,-23.8095
2007-04-02,43.75
2007-04-03,0.0
2007-04-05,-30.4348
2007-04-09,0.0
2007-04-10,0.0
2007-04-24,0.0
2007-04-25,-25.0
2007-04-26,0.0
2007-05-07,-25.0
2007-05-10,-11.1111
2007-05-11,300.0
2007-05-14,21.875
2007-05-15,-28.2051
2007-05-16,0.0
2007-05-17,-14.2857
2007-05-18,0.0
2007-05-24,-33.3333
2007-05-31,-25.0
2007-06-01,-66.6667
2007-06-04,-25.0
2007-06-05,33.3333
2007-06-06,0.0
2007-06-07,-37.5
2007-06-08,540.0
2007-06-11,-18.75
2007-06-12,-38.4615
2007-06-13,-31.25
2007-06-14,72.7273
2007-06-15,-26.3158
2007-06-18,14.2857
2007-06-19,-18.75
2007-06-20,0.0
2007-06-21,0.0
2007-06-22,-23.0769
2007-06-25,0.0
2007-06-26,30.0
2007-06-27,46.1538
2007-06-28,-15.7895
2007-06-29,-18.75
2007-07-02,-23.0769
2007-07-03,0.0
2007-07-05,10.0
2007-07-06,18.1818
2007-07-09,0.0
2007-07-10,-15.3846
2007-07-11,18.1818
2007-07-12,-23.0769
2007-07-13,0.0
2007-07-16,10.0
2007-07-17,-9.0909
2007-07-18,0.0
2007-07-19,-40.0
2007-07-20,0.0
2007-07-23,0.0
2007-07-24,0.0
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,-16.6667
2007-07-30,0.0
2007-07-31,20.0
2007-08-01,-16.6667
2007-08-02,20.0
2007-08-03,-50.0
2007-08-06,0.0
2007-08-07,66.6667
2007-08-08,-40.0
2007-08-09,66.6667
2007-08-10,0.0
2007-08-13,-40.0
2007-08-14,0.0
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,-33.3333
2007-08-21,50.0
2007-08-22,-33.3333
2007-08-23,50.0
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,-33.3333
2007-08-31,0.0
2007-09-04,0.0
2007-09-05,0.0
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,0.0
2007-09-11,0.0
2007-09-13,0.0
2007-09-14,0.0
2007-09-17,0.0
2007-09-19,0.0
2007-09-25,0.0
2007-09-26,0.0
2007-10-04,0.0
2007-10-05,0.0
2007-10-08,0.0
2007-10-10,0.0
2007-10-11,0.0
2007-10-16,0.0
2007-11-01,0.0
2007-11-02,0.0
2007-11-07,50.0
2007-11-26,-33.3333
2007-11-29,0.0
2007-12-11,0.0
2008-01-04,0.0
2008-01-22,0.0
2008-01-24,0.0
2008-01-28,0.0
2008-01-30,0.0
2008-02-05,0.0
2008-02-11,0.0
2008-03-10,0.0
2008-03-24,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-09,0.0
2008-05-13,0.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-16,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-30,0.0
2008-06-26,0.0
2008-10-27,0.0
2008-10-31,0.0
2009-02-20,0.0
2009-04-20,0.0
2009-06-18,-20.0
2009-07-28,25.0
2009-08-03,0.0
2009-08-07,150.0
2009-08-10,-40.0
2009-08-11,0.0
2009-08-12,-33.3333
2009-08-13,50.0
2009-08-14,-33.3333
2009-08-17,0.0
2009-08-18,0.0
2009-08-19,0.0
2009-08-20,0.0
2009-08-24,50.0
2009-08-28,-33.3333
2009-08-31,50.0
2009-09-01,0.0
2009-09-02,-33.3333
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,0.0
2009-09-16,0.0
2009-09-17,0.0
2009-09-23,0.0
2009-09-24,0.0
2009-10-01,-20.0
2009-10-02,25.0
2009-10-06,50.0
2009-10-07,66.6667
2009-10-08,-40.0
2009-10-09,66.6667
2009-10-12,20.0
2009-10-13,0.0
2009-10-14,-50.0
2009-10-15,66.6667
2009-10-16,0.0
2009-10-19,-40.0
2009-10-20,66.6667
2009-10-21,-40.0
2009-10-22,0.0
2009-10-23,66.6667
2009-10-27,0.0
2009-10-28,-40.0
2009-10-29,0.0
2009-10-30,0.0
2009-11-03,0.0
2009-11-05,0.0
2009-11-09,-33.3333
2009-11-10,0.0
2009-11-11,0.0
2009-11-17,0.0
2009-11-18,0.0
2009-11-20,0.0
2009-11-24,50.0
2009-11-25,-33.3333
2009-11-30,0.0
2009-12-02,0.0
2009-12-04,50.0
2009-12-08,0.0
2009-12-09,0.0
2009-12-11,0.0
2009-12-14,-33.3333
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,0.0
2009-12-23,0.0
2009-12-24,0.0
2009-12-28,0.0
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-11,0.0
2010-01-13,0.0
2010-01-14,0.0
2010-01-20,0.0
2010-01-22,0.0
2010-01-25,0.0
2010-01-26,0.0
2010-01-28,0.0
2010-01-29,0.0
2010-02-03,0.0
2010-02-09,0.0
2010-02-12,0.0
2010-02-16,0.0
2010-02-18,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-02-24,0.0
2010-02-26,0.0
2010-03-01,150.0
2010-03-02,-60.0
2010-03-03,0.0
2010-03-04,0.0
2010-03-05,50.0
2010-03-08,-33.3333
2010-03-10,50.0
2010-03-11,-33.3333
2010-03-16,0.0
2010-03-17,0.0
2010-03-19,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-04-06,0.0
2010-04-12,0.0
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,50.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-22,-33.3333
2010-04-27,0.0
2010-04-30,0.0
2010-05-03,0.0
2010-05-04,0.0
2010-05-05,200.0
2010-05-06,-50.0
2010-05-07,0.0
2010-05-11,0.0
2010-05-12,-33.3333
2010-05-13,150.0
2010-05-17,-60.0
2010-05-19,50.0
2010-05-20,0.0
2010-05-26,-33.3333
2010-05-27,50.0
2010-06-02,-33.3333
2010-06-03,0.0
2010-06-07,0.0
2010-06-08,50.0
2010-06-10,-33.3333
2010-06-11,0.0
2010-06-14,0.0
2010-06-15,50.0
2010-06-18,-33.3333
2010-06-21,0.0
2010-06-24,0.0
2010-06-25,0.0
2010-06-28,0.0
2010-07-02,0.0
2010-07-06,0.0
2010-07-07,50.0
2010-07-09,0.0
2010-07-14,-33.3333
2010-07-19,0.0
2010-07-23,0.0
2010-07-27,0.0
2010-08-04,0.0
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,50.0
2010-08-11,0.0
2010-08-13,0.0
2010-08-17,-33.3333
2010-08-19,0.0
2010-08-23,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-30,0.0
2010-09-07,0.0
2010-09-30,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-08,0.0
2010-10-12,0.0
2010-10-19,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-11-02,50.0
2010-11-08,-33.3333
2010-11-11,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-23,0.0
2010-12-03,0.0
2010-12-17,0.0
2011-01-24,0.0
2011-01-28,0.0
2011-02-08,0.0
2011-02-10,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-07,0.0
2011-03-09,0.0
2011-03-15,0.0
2011-03-18,0.0
2011-03-23,0.0
2011-03-24,0.0
2011-03-28,50.0
2011-03-29,-33.3333
2011-03-30,0.0
2011-04-01,0.0
2011-04-06,0.0
2011-04-08,0.0
2011-04-13,0.0
2011-05-18,0.0
2011-11-17,0.0
2011-12-23,0.0
2011-12-27,0.0
2012-04-23,0.0
2012-06-28,0.0
2013-07-09,0.0
2013-07-10,0.0
2014-02-03,0.0
2014-02-10,0.0
2014-02-11,0.0
2014-02-18,0.0
2014-02-19,50.0
2014-02-20,0.0
2014-02-24,0.0
2014-02-25,-33.3333
2014-02-26,50.0
2014-02-27,-33.3333
2014-02-28,0.0
2014-03-03,0.0
2014-03-18,0.0
2014-03-20,0.0
2014-03-26,0.0
2014-03-27,0.0
2014-03-31,0.0
2014-04-03,50.0
2014-04-07,-33.3333
2014-04-10,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-25,50.0
2014-04-28,66.6667
2014-04-29,-40.0
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-08,-33.3333
2014-05-09,50.0
2014-05-12,0.0
2014-05-21,0.0
2014-05-22,-33.3333
2014-05-23,0.0
2014-05-27,150.0
2014-05-28,-40.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-03,0.0
2014-06-16,0.0
2014-06-17,66.6667
2014-06-18,-60.0
2014-06-19,0.0
2014-06-23,0.0
2014-06-24,50.0
2014-06-25,0.0
2014-06-26,0.0
2014-06-30,66.6667
2014-07-07,-60.0
2014-07-09,0.0
2014-07-21,0.0
2014-07-23,0.0
2014-07-25,0.0
2014-07-30,0.0
2014-08-01,50.0
2014-08-05,-33.3333
2014-08-11,0.0
2014-08-14,50.0
2014-08-21,-33.3333
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-05,0.0
2014-09-17,0.0
2014-09-18,0.0
2014-09-23,0.0
2014-09-24,0.0
2014-09-30,0.0
2014-10-06,0.0
2014-10-09,0.0
2014-11-04,50.0
2014-11-25,-33.3333
2014-11-28,0.0
2014-12-09,0.0
2014-12-10,0.0
2015-03-26,0.0
2015-05-13,0.0
2015-09-28,0.0
2016-12-29,0.0
2017-01-24,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-07-26,-99.2
2017-12-20,9900.0
2017-12-22,-99.0
2018-01-10,0.0
2018-12-12,0.0
2018-12-31,0.0
2019-03-07,9900.0
2019-09-05,0.0
2019-10-23,-99.0
2019-11-29,9900.0
2020-01-08,0.0
2020-02-24,0.0
2020-05-05,0.0
2020-05-11,0.0
2020-06-12,0.0
2020-06-25,0.0
2020-07-30,-99.0
