ticker,TTXP US Equity
2009-09-22,-10.0
2009-09-23,11.1111
2009-09-24,5.0
2009-09-25,-12.381
2009-09-28,19.5652
2009-09-29,-16.3636
2009-09-30,3.2609
2009-10-01,-2.1053
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-13,2.1505
2009-10-14,-21.0526
2009-10-15,0.0
2009-10-16,26.6667
2009-10-19,-26.3158
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-23,7.1429
2009-10-26,20.0
2009-10-27,-22.2222
2009-10-28,14.2857
2009-10-29,-12.5
2009-10-30,7.1429
2009-11-02,-6.6667
2009-11-03,-28.5714
2009-11-04,40.0
2009-11-10,14.2857
2009-11-13,0.0
2009-11-17,-37.5
2009-11-19,-20.0
2009-11-20,2.5
2009-11-23,-2.439
2009-11-24,25.0
2009-11-25,0.0
2009-11-30,-16.0
2009-12-01,2.3810000000000002
2009-12-02,-2.3256
2009-12-03,90.4762
2009-12-04,-37.5
2009-12-07,-16.0
2009-12-08,-9.5238
2009-12-09,31.5789
2009-12-10,-20.0
2009-12-11,0.0
2009-12-14,-25.0
2009-12-15,-33.3333
2009-12-16,0.0
2009-12-17,0.0
2009-12-18,15.0
2009-12-21,-13.0435
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,-10.9375
2009-12-29,0.0
2009-12-30,-22.1053
2009-12-31,0.9009
2010-01-05,0.0
2010-01-06,14.2857
2010-01-07,0.0
2010-01-08,-30.0781
2010-01-11,-1.6760000000000002
2010-01-12,9.0909
2010-01-13,8.3333
2010-01-14,0.0
2010-01-20,15.3846
2010-01-21,-6.6667
2010-01-22,-21.4286
2010-01-26,0.0
2010-01-27,0.0
2010-01-28,-36.3636
2010-01-29,54.4643
2010-02-01,1.7341
2010-02-02,-21.5909
2010-02-03,13.7681
2010-02-04,-12.1019
2010-02-09,-7.2464
2010-02-11,-12.5
2010-02-16,328.5714
2010-02-17,-3.3333
2010-02-25,-48.2759
2010-02-26,0.0
2010-03-02,0.0
2010-03-09,33.3333
2010-03-15,0.0
2010-03-17,-25.0
2010-03-26,-20.0
2010-03-29,0.0
2010-04-05,0.0
2010-04-06,0.0
2010-04-07,0.0
2010-04-13,0.0
2010-04-16,-33.3333
2010-04-21,0.0
2010-04-22,25.0
2010-04-26,170.0
2010-04-27,-77.7778
2010-05-13,66.6667
2010-05-14,0.0
2010-05-21,0.0
2010-05-27,0.0
2010-06-10,190.0
2010-06-11,0.0
2010-06-14,-13.7931
2010-06-15,-20.0
2010-06-16,0.0
2010-06-17,-40.0
2010-06-18,16.6667
2010-06-21,13.392900000000001
2010-06-22,-2.3622
2010-06-23,-22.5806
2010-06-28,0.0
2010-06-29,0.0
2010-07-02,8.3333
2010-07-06,-15.3846
2010-07-07,0.0
2010-07-09,0.0
2010-07-13,9.0909
2010-07-14,0.0
2010-07-15,0.0
2010-07-20,25.0
2010-07-21,0.0
2010-07-22,0.0
2010-07-23,-20.0
2010-07-27,-16.6667
2010-07-29,0.0
2010-08-10,0.0
2010-08-13,-40.0
2010-08-16,110.4167
2010-08-18,-52.4752
2010-08-19,66.6667
2010-08-20,-5.0
2010-08-23,-36.8421
2010-08-24,0.0
2010-08-26,16.6667
2010-08-27,0.0
2010-08-30,42.8571
2010-09-01,0.0
2010-09-08,0.0
2010-09-22,-76.875
2010-09-24,72.973
2010-09-27,0.0
2010-10-06,25.0
2010-10-08,0.0
2010-10-19,0.0
2010-11-03,-56.25
2010-11-04,128.5714
2010-11-05,-40.0
2010-11-15,33.3333
2010-12-09,275.0
2010-12-10,-47.9167
2010-12-13,-10.4
2010-12-14,42.8571
2010-12-15,0.0
2010-12-16,-30.0
2010-12-17,21.4286
2010-12-21,-17.647100000000002
2010-12-22,-21.4286
2010-12-27,2.2727
2010-12-30,-8.8889
2011-01-05,9.7561
2011-01-07,-26.6667
2011-01-13,113.6364
2011-01-14,-20.5674
2011-01-24,-28.5714
2011-01-25,-20.0
2011-01-27,87.5
2011-01-28,70.8333
2011-02-01,-50.731700000000004
2011-02-02,8.9109
2011-02-04,-27.2727
2011-02-07,-36.25
2011-02-08,3.9215999999999998
2011-02-09,130.1887
2011-02-10,-3.2787
2011-02-11,1.6949
2011-02-14,0.0
2011-02-23,-20.0
2011-02-24,0.0
2011-03-02,-43.75
2011-03-03,137.037
2011-03-04,-20.3125
2011-03-08,41.1765
2011-03-09,-54.1667
2011-04-06,1.5152
2011-04-07,-20.8955
2011-05-06,-94.9686
2011-06-07,20.0
2011-06-08,0.0
2011-06-16,0.0
2011-06-24,-8.3333
2011-08-24,0.0
2011-11-15,0.0
2012-03-20,-43.8636
2012-05-30,-32.3887
2012-06-22,2295.2096
2012-06-29,-92.0
2012-07-09,2375.0
2012-07-10,-29.2929
2012-07-11,-27.1429
2012-07-12,39.2157
2012-07-13,-43.662
2012-07-16,87.5
2012-07-17,0.0
2012-07-18,-46.6667
2012-07-20,87.5
2012-07-23,-46.6667
2012-07-24,0.0
2012-08-14,0.0
2012-08-17,337.5
2012-08-23,-42.2857
2012-08-24,-65.8416
2012-08-27,192.7536
2012-08-30,-10.8911
2012-09-07,-61.6667
2012-10-02,160.8696
2012-10-12,-62.2222
2012-10-15,17.647100000000002
2012-11-21,-20.0
2012-12-03,6.25
2012-12-04,14.7059
2012-12-05,-10.2564
2012-12-06,-2.8571
2012-12-07,10.8272
2012-12-10,0.8459
2012-12-11,-22.3684
2012-12-12,0.0
2012-12-13,-25.4237
2012-12-14,-22.7273
2012-12-17,0.0
2012-12-18,0.0
2012-12-19,0.1103
2012-12-20,0.0
2012-12-21,5.7657
2012-12-24,0.0
2012-12-27,11.1111
2012-12-28,-10.0
2012-12-31,-11.1111
2013-01-02,-31.25
2013-01-07,0.0
2013-01-08,-8.1818
2013-01-09,48.5149
2013-01-10,33.3333
2013-01-11,0.0
2013-01-14,37.5
2013-01-15,-9.0909
2013-01-16,20.0
2013-01-17,-10.0
2013-01-18,0.0
2013-01-22,-7.4074
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,-4.0
2013-01-29,-5.625
2013-01-30,-11.6998
2013-01-31,20.0
2013-02-01,0.0
2013-02-04,-16.6667
2013-02-07,0.0
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,-24.9375
2013-02-13,33.2223
2013-02-14,-5.0
2013-02-15,24.2105
2013-02-19,-15.2542
2013-02-20,-24.9375
2013-02-21,33.2223
2013-02-22,0.0
2013-02-25,0.0
2013-02-26,-22.0
2013-02-27,28.2051
2013-02-28,-6.5
2013-03-01,-3.7433
2013-03-04,8.3333
2013-03-05,2.5641
2013-03-06,-2.5
2013-03-07,2.5641
2013-03-08,-7.5
2013-03-11,-16.2162
2013-03-12,-9.6774
2013-03-13,-7.1429
2013-03-14,0.7692
2013-03-15,10.687
2013-03-18,3.4483
2013-03-19,23.3333
2013-03-20,-2.7027
2013-03-21,-8.3333
2013-03-22,-9.0909
2013-03-25,-6.5417
2013-03-26,17.6995
2013-03-27,-27.2727
2013-03-28,-12.5
2013-04-01,-19.0476
2013-04-02,-5.8824
2013-04-03,0.0
2013-04-04,-25.0
2013-04-05,-8.3333
2013-04-08,9.0909
2013-04-09,50.0
2013-04-10,-11.1111
2013-04-12,-25.0
2013-04-15,-16.6667
2013-04-16,1.0
2013-04-17,-0.9901
2013-04-18,0.0
2013-04-19,20.0
2013-04-22,-3.3333
2013-04-23,-6.8966
2013-04-24,1.8519
2013-04-25,0.0
2013-04-26,-1.8182
2013-04-29,-1.6204
2013-04-30,-16.9412
2013-05-01,-7.0822
2013-05-02,-2.439
2013-05-03,5.0
2013-05-06,-23.8095
2013-05-07,-19.9219
2013-05-08,-2.439
2013-05-09,-22.0
2013-05-10,-12.8205
2013-05-13,17.647100000000002
2013-05-15,0.0
2013-05-16,5.0
2013-05-17,-4.1667
2013-05-20,0.9317
2013-05-21,-25.5385
2013-05-22,19.0083
2013-05-23,2.0833
2013-05-28,85.034
2013-05-29,0.0
2013-05-31,-1.4706000000000001
2013-06-03,-19.7761
2013-06-04,0.4651
2013-06-05,0.0
2013-06-07,0.0
2013-06-10,0.0
2013-06-12,-26.3889
2013-06-13,0.6289
2013-06-14,-25.0
2013-06-17,72.0833
2013-06-18,-13.3172
2013-06-19,-53.0726
2013-06-20,-12.5
2013-06-21,40.1361
2013-06-25,-8.2524
2013-06-28,-1.5873
2013-07-08,-26.8817
2013-07-09,39.7059
2013-07-10,-32.6316
2013-07-11,45.3125
2013-07-15,3.2258
2013-07-16,0.0
2013-07-17,28.125
2013-07-18,-15.4472
2013-07-19,73.0769
2013-07-22,11.1111
2013-07-23,39.5
2013-07-24,4.6594999999999995
2013-07-25,1.0274
2013-07-26,-12.2034
2013-07-29,-8.3012
2013-07-30,-2.3158
2013-07-31,-0.431
2013-08-01,-0.2165
2013-08-02,-0.4338
2013-08-05,-22.658
2013-08-06,-18.8732
2013-08-07,1.0417
2013-08-08,9.2784
2013-08-09,-9.434
2013-08-12,0.6944
2013-08-13,9.6552
2013-08-14,-1.2579
2013-08-15,21.3376
2013-08-16,-3.4121
2013-08-19,-1.3587
2013-08-20,-14.876
2013-08-21,17.4757
2013-08-26,-3.5813
2013-08-27,0.5714
2013-08-28,0.0
2013-08-29,-9.0909
2013-08-30,-4.375
2013-09-03,-5.2288
2013-09-05,4.8276
2013-09-06,20.3947
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,-21.3115
2013-09-13,5.5556
2013-09-16,-5.2632
2013-09-17,0.0
2013-09-18,11.1111
2013-09-19,-25.0
2013-09-20,65.8333
2013-09-23,-41.7085
2013-09-24,0.0
2013-09-25,62.069
2013-09-26,-19.1489
2013-09-27,-5.2632
2013-09-30,-11.1111
2013-10-01,14.8437
2013-10-03,-18.3673
2013-10-04,20.0
2013-10-07,-0.6944
2013-10-10,0.6993
2013-10-14,-16.6667
2013-10-16,0.0
2013-10-17,20.0
2013-10-18,-0.6944
2013-10-21,0.0
2013-10-23,-20.979
2013-10-24,6.1947
2013-10-25,17.9167
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,-0.3534
2013-10-31,-20.5674
2013-11-01,25.0
2013-11-04,0.0
2013-11-05,-8.5714
2013-11-06,-0.7813
2013-11-08,-18.1102
2013-11-11,-0.9615
2013-11-12,0.0
2013-11-13,-1.4563
2013-11-14,26.1084
2013-11-15,5.0781
2013-11-18,-15.6134
2013-11-19,30.3965
2013-11-20,-1.6892
2013-11-22,-12.0275
2013-11-25,-18.75
2013-11-26,0.0
2013-11-27,-6.25
2013-11-29,23.0769
2013-12-02,-32.5
2013-12-03,-1.2346
2013-12-04,13.75
2013-12-05,-2.1978
2013-12-06,1.6854
2013-12-09,-17.6796
2013-12-10,28.8591
2013-12-11,7.2917
2013-12-12,0.0
2013-12-13,0.0
2013-12-16,0.0
2013-12-17,-5.8252
2013-12-18,15.4639
2013-12-19,34.375
2013-12-20,-5.9801
2013-12-23,7.4205
2013-12-24,-1.6447
2013-12-26,-3.6789
2013-12-27,0.0
2013-12-30,-6.5972
2013-12-31,-1.8587
2014-01-02,-0.7576
2014-01-03,0.0
2014-01-06,-6.4885
2014-01-07,7.7551
2014-01-08,-6.8182
2014-01-09,-2.439
2014-01-10,-6.6667
2014-01-13,0.0
2014-01-14,-9.8214
2014-01-15,7.9208
2014-01-16,-3.6696999999999997
2014-01-17,0.4762
2014-01-21,-0.4739
2014-01-22,11.4286
2014-01-23,0.0
2014-01-24,-6.8376
2014-01-27,-1.8349
2014-01-28,1.8692
2014-01-29,0.0
2014-01-31,-1.8349
2014-02-04,-7.9439
2014-02-05,5.5838
2014-02-06,0.9615
2014-02-07,0.0
2014-02-10,-11.4286
2014-02-11,-3.7634
2014-02-12,-1.6760000000000002
2014-02-13,18.1818
2014-02-14,-2.4038
2014-02-18,0.9852
2014-02-19,1.4634
2014-02-20,11.538499999999999
2014-02-21,-0.8621
2014-02-24,0.8696
2014-02-25,0.0
2014-02-26,-5.6034
2014-02-27,-0.4566
2014-06-09,-99.0826
2014-06-10,0.0
2014-06-11,7900.0
2014-06-12,-70.0
2014-06-13,233.3333
2014-06-16,0.0
2014-06-19,0.0
2014-06-24,-98.75
2014-06-25,3900.0
2014-06-26,100.0
2014-06-27,-30.0
2014-07-01,-90.1786
2014-07-02,0.0
2014-07-07,45.4545
2014-07-16,-62.5
2014-07-24,166.6667
2014-07-28,-87.5
2014-07-30,450.0
2014-07-31,0.0
2014-08-04,45.4545
2014-08-06,-50.0
2014-08-11,37.5
2014-08-21,-27.2727
2014-09-10,100.0
2014-09-19,100.0
2014-09-30,-81.25
2014-10-07,166.6667
2014-10-08,100.0
2014-10-10,0.0
2014-10-27,-81.25
2014-10-28,0.0
2014-11-06,166.6667
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,-87.5
2014-11-21,50.0
2014-11-25,0.0
2014-12-01,0.0
2014-12-09,-33.3333
2014-12-15,0.0
2014-12-16,0.0
2014-12-19,0.0
2014-12-22,0.0
2014-12-29,50.0
2014-12-30,66.6667
2015-01-02,-60.0
2015-01-05,0.0
2015-01-12,50.0
2015-01-20,0.0
2015-01-26,0.0
2015-02-13,66.6667
2015-03-11,-40.0
2015-03-19,0.0
2015-05-05,-33.3333
2015-10-07,700.0
2015-10-12,-87.5
2015-11-04,0.0
2015-11-10,0.0
2015-11-11,0.0
2015-11-12,300.0
2015-11-13,-75.0
2015-12-15,0.0
2015-12-28,0.0
2015-12-30,0.0
2016-01-12,0.0
2016-01-21,0.0
2016-01-26,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-09,0.0
2016-02-19,0.0
2016-02-29,-20.0
2016-03-02,25.0
2016-03-14,0.0
2016-05-25,0.0
2016-09-07,0.0
2016-09-14,0.0
2016-12-28,700.0
2017-01-25,100.0
2017-02-02,-93.75
2017-03-28,50.0
2017-03-30,-33.3333
2017-04-03,0.0
2017-04-06,0.0
2017-04-17,0.0
2017-04-21,0.0
2017-05-17,700.0
2017-06-27,0.0
2017-09-05,0.0
2017-11-29,-99.9
2017-12-20,9900.0
2017-12-22,0.0
2017-12-27,0.0
2017-12-29,-90.0
2018-01-10,-90.0
2018-02-07,9900.0
2018-07-12,100.0
2018-07-16,0.0
2018-07-23,-50.0
2018-09-06,0.0
2018-09-14,0.0
2018-10-03,-99.0
2018-10-16,9900.0
2018-11-13,0.0
2018-11-16,0.0
2018-11-20,-90.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-28,900.0
2019-04-17,-99.0
2019-05-09,0.0
2019-05-14,0.0
2019-05-15,900.0
2019-05-23,-90.0
2019-06-11,0.0
2019-07-08,0.0
2019-07-22,0.0
2019-07-25,9900.0
2019-08-21,-99.0
2019-09-13,0.0
2019-09-17,0.0
2019-10-29,0.0
2019-11-06,0.0
2019-11-20,0.0
2019-11-22,9900.0
2019-12-27,-90.0
2020-02-07,2900.0001
2020-02-10,-33.3333
2020-02-11,0.0
2020-02-24,-50.0
2020-02-25,100.0
2020-03-03,-50.0
2020-03-10,900.0
2020-04-13,-80.0
2020-04-27,-50.0
2020-05-05,0.0
2020-05-06,0.0
2020-05-11,100.0
2020-05-20,-50.0
2020-05-21,100.0
2020-05-27,0.0
2020-06-08,0.0
2020-06-15,0.0
2020-06-26,0.0
2020-06-30,0.0
2020-07-02,0.0
2020-07-06,50.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-15,0.0
2020-07-21,-33.3333
2020-07-23,50.0
2020-07-27,0.0
