ticker,GZIC US Equity
2006-04-18,-11.1111
2006-04-19,-9.0909
2006-04-20,-2.5
2006-04-21,-2.5641
2006-04-24,-23.6842
2006-04-25,-13.7931
2006-04-26,12.0
2006-04-27,-11.1607
2006-04-28,10.5528
2006-05-01,0.0
2006-05-02,-5.4545
2006-05-03,-15.3846
2006-05-04,22.7273
2006-05-05,29.6296
2006-05-08,-11.4286
2006-05-09,32.2581
2006-05-10,-4.878
2006-05-11,2.5641
2006-05-12,-5.0
2006-05-15,-7.8947
2006-05-16,1.4285999999999999
2006-05-17,29.5775
2006-05-18,2.1739
2006-05-19,-8.5106
2006-05-22,16.2791
2006-05-23,0.0
2006-05-24,52.0
2006-05-25,6.5789
2006-05-26,-6.1728
2006-05-30,-3.2895
2006-05-31,26.5306
2006-06-01,9.6774
2006-06-02,16.6667
2006-06-05,-7.563
2006-06-06,-14.5455
2006-06-07,17.0213
2006-06-08,-16.3636
2006-06-09,-2.1739
2006-06-12,-22.2222
2006-06-13,-7.1429
2006-06-14,23.0769
2006-06-15,-4.8438
2006-06-16,2.4631
2006-06-19,-16.6667
2006-06-20,1.5385
2006-06-21,-4.5455
2006-06-22,-6.3492
2006-06-23,8.4746
2006-06-26,-1.5625
2006-06-27,-4.7619
2006-06-28,1.6667
2006-06-29,0.0
2006-06-30,1.6393
2006-07-03,-3.2258
2006-07-05,0.0
2006-07-06,-11.6667
2006-07-07,0.0
2006-07-10,-5.6604
2006-07-11,-4.0
2006-07-12,-12.5
2006-07-13,16.6667
2006-07-14,-8.1633
2006-07-17,26.6667
2006-07-18,1.7544
2006-07-19,-17.2414
2006-07-20,-10.4167
2006-07-21,6.9767
2006-07-24,-8.6957
2006-07-25,-9.5238
2006-07-26,2.6316
2006-07-27,7.6923
2006-07-28,0.0
2006-07-31,-7.1429
2006-08-01,-7.6923
2006-08-02,50.0
2006-08-03,-9.2593
2006-08-04,-4.0816
2006-08-07,8.5106
2006-08-08,-17.647100000000002
2006-08-09,11.9048
2006-08-10,25.5319
2006-08-11,6.7797
2006-08-14,-3.1746
2006-08-15,0.0
2006-08-16,1.6393
2006-08-17,-1.6129
2006-08-18,1.6393
2006-08-21,12.9032
2006-08-22,-2.8571
2006-08-23,-2.9412000000000003
2006-08-24,-9.0909
2006-08-25,-6.6667
2006-08-28,-17.8571
2006-08-29,8.6957
2006-08-30,-10.0
2006-08-31,2.2222
2006-09-01,4.3478
2006-09-05,-8.3333
2006-09-06,3.4091
2006-09-07,14.2857
2006-09-08,30.7692
2006-09-11,-8.6397
2006-09-12,-19.5171
2006-09-13,-10.0
2006-09-14,13.3333
2006-09-15,0.0
2006-09-18,-1.9607999999999999
2006-09-19,-6.0
2006-09-20,-4.2553
2006-09-21,-8.8889
2006-09-22,-4.878
2006-09-25,-3.8462
2006-09-26,-1.3333
2006-09-27,-5.4054
2006-09-28,-2.8571
2006-09-29,0.0
2006-10-02,8.8235
2006-10-03,0.0
2006-10-04,0.0
2006-10-05,0.0
2006-10-06,-1.3514
2006-10-09,1.3699
2006-10-10,-18.9189
2006-10-11,0.0
2006-10-12,-3.3333
2006-10-13,10.3448
2006-10-16,-6.25
2006-10-17,6.6667
2006-10-18,0.0
2006-10-19,9.375
2006-10-20,-11.4286
2006-10-23,9.6774
2006-10-24,-5.8824
2006-10-25,-6.25
2006-10-26,-6.6667
2006-10-27,0.0
2006-10-30,-3.5714
2006-10-31,7.4074
2006-11-01,-6.8966
2006-11-02,-7.4074
2006-11-03,-16.0
2006-11-06,-23.8095
2006-11-07,43.75
2006-11-08,-21.7391
2006-11-09,-5.5556
2006-11-10,0.0
2006-11-13,-5.8824
2006-11-14,0.0
2006-11-15,31.25
2006-11-16,-9.5238
2006-11-17,-10.526299999999999
2006-11-20,0.0
2006-11-21,0.0
2006-11-22,0.0
2006-11-24,0.0
2006-11-27,0.0
2006-11-28,2.9412000000000003
2006-11-29,-2.8571
2006-11-30,5.8824
2006-12-01,-1.0417
2006-12-04,-7.3684
2006-12-05,3.0303
2006-12-06,-2.9412000000000003
2006-12-07,-3.0303
2006-12-08,-4.2969
2006-12-11,1.2245
2006-12-12,3.2258
2006-12-13,-12.5
2006-12-14,-7.1429
2006-12-15,0.0
2006-12-18,0.0
2006-12-19,0.0
2006-12-20,-21.6346
2006-12-21,12.8834
2006-12-22,0.0
2006-12-26,-4.3478
2006-12-27,0.0
2006-12-28,-9.0909
2006-12-29,10.0
2007-01-03,9.0909
2007-01-04,-8.3333
2007-01-05,27.2727
2007-01-08,7.1429
2007-01-09,-20.0
2007-01-10,-6.7708
2007-01-11,7.2626
2007-01-12,7.2917
2007-01-16,12.6214
2007-01-17,-6.8966
2007-01-18,-3.7037
2007-01-19,30.7692
2007-01-22,-2.9412000000000003
2007-01-23,-21.2121
2007-01-24,-15.3846
2007-01-25,0.0
2007-01-26,18.1818
2007-01-29,-3.8462
2007-01-30,4.0
2007-01-31,0.0
2007-02-01,7.6923
2007-02-02,3.5714
2007-02-05,-10.3448
2007-02-06,11.538499999999999
2007-02-07,-10.3448
2007-02-08,0.0
2007-02-09,-4.8077
2007-02-12,1.0101
2007-02-13,-4.0
2007-02-14,0.0
2007-02-15,-7.2917
2007-02-16,-10.1124
2007-02-20,-21.25
2007-02-21,-0.7937
2007-02-22,8.8
2007-02-23,5.8824
2007-02-26,-11.1111
2007-02-27,4.6875
2007-02-28,-4.4776
2007-03-01,-1.5625
2007-03-02,-3.1746
2007-03-05,-1.6393
2007-03-06,0.0
2007-03-07,-2.5
2007-03-08,0.8547
2007-03-09,20.339
2007-03-12,1.4085
2007-03-13,0.0
2007-03-14,-5.5556
2007-03-15,5.8824
2007-03-16,-11.1111
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,-8.5938
2007-03-22,7.6923
2007-03-23,-2.3810000000000002
2007-03-26,-8.9431
2007-03-27,7.1429
2007-03-28,6.6667
2007-03-29,-12.5
2007-03-30,25.8929
2007-04-02,-9.2199
2007-04-03,10.1562
2007-04-04,0.0
2007-04-05,-9.2199
2007-04-09,-12.5
2007-04-10,7.1429
2007-04-11,4.1667
2007-04-12,-10.4
2007-04-13,0.0
2007-04-16,0.0
2007-04-17,-2.6786
2007-04-18,-11.9266
2007-04-19,-8.3333
2007-04-20,-14.7727
2007-04-23,6.6667
2007-04-24,-3.75
2007-04-25,1.2987
2007-04-26,-5.1282
2007-04-27,0.0
2007-04-30,8.1081
2007-05-01,-13.75
2007-05-02,-15.942
2007-05-03,0.0
2007-05-04,5.1724
2007-05-07,4.918
2007-05-08,-4.6875
2007-05-09,-8.1967
2007-05-10,-8.9286
2007-05-11,9.8039
2007-05-14,0.0
2007-05-15,-14.2857
2007-05-16,0.0
2007-05-17,27.0833
2007-05-18,-4.918
2007-05-21,-3.4483
2007-05-22,-14.2857
2007-05-23,16.6667
2007-05-24,-3.5714
2007-05-25,0.0
2007-05-29,3.7037
2007-05-30,-14.2857
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,0.0
2007-06-06,16.6667
2007-06-07,0.0
2007-06-08,0.0
2007-06-11,0.0
2007-06-12,0.0
2007-06-13,0.0
2007-06-15,0.0
2007-06-18,-14.2857
2007-06-19,-6.25
2007-06-20,55.5556
2007-06-21,-12.857099999999999
2007-06-22,-8.1967
2007-06-25,85.7143
2007-06-26,0.0
2007-06-27,5.7692
2007-06-28,1.8182
2007-06-29,1.7856999999999998
2007-07-02,-32.4561
2007-07-03,22.0779
2007-07-05,-14.8936
2007-07-06,10.0
2007-07-09,-11.3636
2007-07-10,2.5641
2007-07-11,0.0
2007-07-12,-10.0
2007-07-13,11.1111
2007-07-16,0.0
2007-07-17,16.25
2007-07-18,-13.9785
2007-07-19,30.0
2007-07-20,20.1923
2007-07-23,-2.4
2007-07-24,-1.6393
2007-07-25,5.0
2007-07-26,1.5873
2007-07-27,45.3125
2007-07-30,-17.2043
2007-07-31,-11.6883
2007-08-01,-2.2059
2007-08-02,8.2707
2007-08-03,2.0833
2007-08-06,-12.9252
2007-08-07,18.75
2007-08-08,26.3158
2007-08-09,0.0
2007-08-10,-8.3333
2007-08-13,-22.7273
2007-08-14,17.647100000000002
2007-08-15,0.0
2007-08-16,0.0
2007-08-17,0.0
2007-08-20,0.0
2007-08-21,-11.25
2007-08-22,1.4085
2007-08-23,-11.1111
2007-08-24,-12.5
2007-08-27,-28.5714
2007-08-28,-22.5
2007-08-29,-22.5806
2007-08-30,33.3333
2007-08-31,0.0
2007-09-04,4.6875
2007-09-05,7.4627
2007-09-06,-19.4444
2007-09-07,10.3448
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,-7.8125
2007-09-13,-28.8136
2007-09-14,14.2857
2007-09-17,16.6667
2007-09-18,-14.2857
2007-09-19,0.0
2007-09-20,-6.25
2007-09-21,6.6667
2007-09-24,6.25
2007-09-25,3.9215999999999998
2007-09-26,-3.7736
2007-09-27,3.9215999999999998
2007-09-28,15.0943
2007-10-01,-8.1967
2007-10-02,32.1429
2007-10-03,8.1081
2007-10-04,0.0
2007-10-05,7.5
2007-10-08,30.2326
2007-10-09,0.0
2007-10-10,-24.1071
2007-10-11,3.5294
2007-10-12,0.0
2007-10-15,-9.0909
2007-10-16,0.0
2007-10-17,-10.0
2007-10-18,6.9444
2007-10-19,3.8961
2007-10-22,0.0
2007-10-23,0.0
2007-10-24,-20.0
2007-10-25,25.0
2007-10-26,-20.0
2007-10-29,12.5
2007-10-30,-6.9444
2007-10-31,7.4627
2007-11-02,0.0
2007-11-05,11.1111
2007-11-06,0.0
2007-11-07,-13.75
2007-11-08,-11.5942
2007-11-09,18.0328
2007-11-12,-15.2778
2007-11-13,4.918
2007-11-14,12.5
2007-11-15,-22.2222
2007-11-16,0.0
2007-11-19,-3.5714
2007-11-20,0.0
2007-11-21,18.5185
2007-11-26,-15.625
2007-11-27,9.2593
2007-11-28,0.0
2007-11-29,8.4746
2007-11-30,0.0
2007-12-03,-9.375
2007-12-04,-13.7931
2007-12-05,28.0
2007-12-06,25.0
2007-12-07,-23.75
2007-12-11,4.918
2007-12-12,-17.1875
2007-12-13,1.8868
2007-12-14,0.0
2007-12-17,3.7037
2007-12-19,0.0
2007-12-20,0.0
2007-12-21,42.8571
2007-12-24,3.75
2007-12-26,6.0241
2007-12-27,9.0909
2007-12-28,0.0
2007-12-31,0.0
2008-01-02,0.0
2008-01-03,0.0
2008-01-04,3.125
2008-01-07,10.101
2008-01-08,2.7523
2008-01-09,-28.5714
2008-01-10,0.0
2008-01-11,-10.0
2008-01-14,11.1111
2008-01-15,-16.25
2008-01-16,-1.4925
2008-01-17,9.0909
2008-01-22,11.1111
2008-01-23,-12.5
2008-01-24,14.2857
2008-01-25,-17.5
2008-01-29,-3.0303
2008-01-30,0.0
2008-01-31,-4.6875
2008-02-01,-8.1967
2008-02-04,-10.7143
2008-02-06,-4.0
2008-02-07,10.4167
2008-02-08,-9.434
2008-02-11,12.5
2008-02-12,18.5185
2008-02-13,-17.1875
2008-02-14,11.3208
2008-02-15,0.0
2008-02-20,-18.6441
2008-02-21,50.0
2008-02-22,0.0
2008-02-25,-11.1111
2008-02-26,12.5
2008-02-27,-11.1111
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,-7.8125
2008-03-05,-15.2542
2008-03-06,0.0
2008-03-10,0.0
2008-03-11,-8.0
2008-03-12,-13.0435
2008-03-13,0.0
2008-03-17,7.5
2008-03-18,0.0
2008-03-19,11.6279
2008-03-20,0.0
2008-03-24,16.6667
2008-03-25,0.0
2008-03-26,-8.9286
2008-03-27,-5.8824
2008-03-28,0.0
2008-03-31,33.3333
2008-04-02,-25.0
2008-04-03,-29.1667
2008-04-04,17.647100000000002
2008-04-08,20.0
2008-04-09,-29.1667
2008-04-10,41.1765
2008-04-11,-29.1667
2008-04-14,17.647100000000002
2008-04-17,7.5
2008-04-18,0.0
2008-04-21,0.0
2008-04-22,-6.9767
2008-04-24,-20.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-30,34.375
2008-05-02,-6.9767
2008-05-05,0.0
2008-05-06,-20.0
2008-05-09,25.0
2008-05-12,20.0
2008-05-13,-16.6667
2008-05-14,-20.0
2008-05-15,0.0
2008-05-16,31.25
2008-05-19,0.0
2008-05-20,14.2857
2008-05-21,-16.6667
2008-05-23,60.0
2008-05-27,0.0
2008-05-28,0.0
2008-05-30,-50.0
2008-06-02,0.0
2008-06-05,25.0
2008-06-11,20.0
2008-06-13,0.0
2008-06-17,-22.9167
2008-06-18,0.0
2008-06-19,-13.5135
2008-06-20,-25.0
2008-06-24,33.3333
2008-06-25,-18.75
2008-06-26,53.8462
2008-06-27,0.0
2008-06-30,-20.0
2008-07-10,-25.0
2008-07-11,12.5
2008-07-14,18.5185
2008-07-17,-15.625
2008-07-24,0.0
2008-07-25,0.0
2008-07-29,-11.1111
2008-07-31,0.0
2008-08-01,0.0
2008-08-04,0.0
2008-08-05,33.3333
2008-08-08,-25.0
2008-08-13,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-09-03,0.0
2008-09-05,20.8333
2008-09-08,-17.2414
2008-09-10,0.0
2008-09-11,-20.8333
2008-09-12,0.0
2008-09-18,26.3158
2008-09-19,-20.8333
2008-09-24,26.3158
2008-09-25,-20.8333
2008-09-29,0.0
2008-10-01,0.0
2008-10-02,-31.5789
2008-10-03,-38.4615
2008-10-06,-25.0
2008-10-07,0.0
2008-10-08,33.3333
2008-10-09,-25.0
2008-10-14,0.0
2008-10-15,0.0
2008-10-21,-50.0
2008-10-27,0.0
2008-10-28,-33.3333
2008-10-29,0.0
2008-11-03,0.0
2008-11-05,0.0
2008-11-07,0.0
2008-11-17,0.0
2008-11-26,0.0
2008-12-08,50.0
2008-12-09,0.0
2008-12-11,-33.3333
2008-12-15,0.0
2008-12-18,0.0
2008-12-19,0.0
2009-01-13,0.0
2009-01-30,0.0
2009-02-12,0.0
2009-02-13,300.0
2009-02-17,37.5
2009-02-18,0.0
2009-02-19,-54.5455
2009-02-20,60.0
2009-02-23,37.5
2009-02-24,-27.2727
2009-02-25,-25.0
2009-02-26,0.0
2009-03-02,-16.6667
2009-03-06,0.0
2009-03-09,-60.0
2009-03-11,0.0
2009-03-16,0.0
2009-03-18,0.0
2009-03-19,200.0
2009-03-20,116.6667
2009-03-23,-53.8462
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,66.6667
2009-03-30,0.0
2009-04-01,30.0
2009-04-02,-23.0769
2009-04-07,-40.0
2009-04-08,83.3333
2009-04-09,-45.4545
2009-04-13,66.6667
2009-04-15,-40.0
2009-04-16,66.6667
2009-04-21,-20.0
2009-04-22,0.0
2009-04-23,-25.0
2009-04-24,33.3333
2009-04-28,0.0
2009-05-01,25.0
2009-05-04,-20.0
2009-05-06,-25.0
2009-05-07,33.3333
2009-05-08,0.0
2009-05-13,-25.0
2009-05-19,-16.6667
2009-05-20,0.0
2009-05-21,0.0
2009-05-26,20.0
2009-05-28,0.0
2009-05-29,66.6667
2009-06-02,0.0
2009-06-03,30.0
2009-06-04,0.0
2009-06-05,23.0769
2009-06-08,0.0
2009-06-09,-31.25
2009-06-10,0.0
2009-06-11,0.0
2009-06-12,45.4545
2009-06-15,0.0
2009-06-17,0.0
2009-06-18,0.0
2009-06-19,-50.0
2009-06-23,0.0
2009-06-24,100.0
2009-06-25,0.0
2009-06-26,-50.0
2009-06-29,0.0
2009-06-30,37.5
2009-07-01,27.2727
2009-07-02,0.0
2009-07-06,0.0
2009-07-07,-21.4286
2009-07-08,0.0
2009-07-10,0.0
2009-07-13,0.0
2009-07-14,0.0
2009-07-15,0.0
2009-07-20,-27.2727
2009-07-21,0.0
2009-07-23,-37.5
2009-07-24,220.0
2009-07-27,0.0
2009-07-28,-31.25
2009-07-30,0.0
2009-08-04,118.1818
2009-08-06,-66.6667
2009-08-07,137.5
2009-08-14,15.7895
2009-08-17,45.4545
2009-08-18,-68.75
2009-08-20,60.0
2009-08-24,50.0
2009-08-25,0.0
2009-08-26,-58.3333
2009-08-31,90.0
2009-09-01,0.0
2009-09-08,-42.1053
2009-09-10,90.9091
2009-09-15,0.0
2009-09-16,0.0
2009-09-17,-23.8095
2009-09-18,50.0
2009-09-21,0.0
2009-09-22,-33.3333
2009-09-23,0.0
2009-09-24,0.0
2009-09-28,-31.25
2009-09-29,163.6364
2009-10-01,0.0
2009-10-06,10.3448
2009-10-07,-15.625
2009-10-09,18.5185
2009-10-12,-6.25
2009-10-13,6.6667
2009-10-15,-9.375
2009-10-16,-17.2414
2009-10-19,12.5
2009-10-21,-11.1111
2009-10-23,-33.3333
2009-10-29,31.25
2009-11-02,0.0
2009-11-04,14.2857
2009-11-05,0.0
2009-11-06,0.0
2009-11-09,25.0
2009-11-10,6.6667
2009-11-11,-40.625
2009-11-12,0.0
2009-11-13,68.4211
2009-11-16,0.0
2009-11-18,0.0
2009-11-19,0.0
2009-11-20,-25.0
2009-11-23,33.3333
2009-11-24,0.0
2009-11-25,0.0
2009-12-01,0.0
2009-12-02,-18.75
2009-12-03,23.0769
2009-12-07,-43.75
2009-12-08,77.7778
2009-12-09,-40.625
2009-12-10,0.0
2009-12-14,-5.2632
2009-12-15,5.5556
2009-12-16,0.0
2009-12-18,0.0
2009-12-21,-15.7895
2009-12-22,0.0
2009-12-23,0.0
2009-12-28,12.5
2009-12-29,33.3333
2009-12-30,-41.6667
2009-12-31,-7.1429
2010-01-04,46.1538
2010-01-05,0.0
2010-01-06,26.3158
2010-01-07,20.8333
2010-01-08,0.0
2010-01-12,0.0
2010-01-13,-6.8966
2010-01-14,-11.1111
2010-01-15,20.8333
2010-01-19,0.0
2010-01-20,0.0
2010-01-21,0.0
2010-01-26,0.0
2010-01-27,-34.4828
2010-01-28,0.0
2010-01-29,42.1053
2010-02-02,0.0
2010-02-04,0.0
2010-02-08,-3.7037
2010-02-09,-38.4615
2010-02-10,0.0
2010-02-12,18.75
2010-02-16,-47.3684
2010-02-17,0.0
2010-02-19,0.0
2010-02-22,0.0
2010-02-23,0.0
2010-03-01,0.0
2010-03-03,30.0
2010-03-04,-15.3846
2010-03-05,27.2727
2010-03-08,28.5714
2010-03-10,-11.1111
2010-03-11,-50.0
2010-03-12,62.5
2010-03-15,-53.8462
2010-03-16,0.0
2010-03-17,166.6667
2010-03-18,0.0
2010-03-19,-12.5
2010-03-29,-42.8571
2010-03-30,0.0
2010-03-31,0.0
2010-04-01,0.0
2010-04-06,62.5
2010-04-07,-53.8462
2010-04-08,0.0
2010-04-09,116.6667
2010-04-19,0.0
2010-04-20,-38.4615
2010-04-22,0.0
2010-04-26,0.0
2010-04-27,62.5
2010-04-29,-38.4615
2010-05-03,-25.0
2010-05-10,0.0
2010-05-12,0.0
2010-05-13,0.0
2010-05-18,0.0
2010-05-28,0.0
2010-06-08,0.0
2010-06-14,83.3333
2010-06-15,-54.5455
2010-06-21,120.0
2010-06-22,-45.4545
2010-06-23,0.0
2010-06-28,-16.6667
2010-07-15,100.0
2010-07-21,-50.0
2010-07-22,0.0
2010-07-26,0.0
2010-07-28,60.0
2010-07-29,0.0
2010-08-03,-62.5
2010-08-05,166.6667
2010-08-16,-37.5
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,-40.0
2010-08-20,100.0
2010-08-24,-16.6667
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,60.0
2010-09-02,0.0
2010-09-13,-25.0
2010-09-14,0.0
2010-09-15,-16.6667
2010-09-16,20.0
2010-09-17,33.3333
2010-09-20,-62.5
2010-09-21,166.6667
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,-25.0
2010-10-05,33.3333
2010-10-07,-25.0
2010-10-08,-16.6667
2010-10-14,60.0
2010-10-19,-37.5
2010-10-20,0.0
2010-10-21,20.0
2010-10-22,0.0
2010-10-25,-16.6667
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,20.0
2010-11-01,0.0
2010-11-02,0.0
2010-11-03,0.0
2010-11-05,-16.6667
2010-11-08,20.0
2010-11-09,66.6667
2010-11-10,-20.0
2010-11-11,-25.0
2010-11-12,0.0
2010-11-16,33.3333
2010-11-17,0.0
2010-11-18,-25.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-23,66.6667
2010-11-24,-50.0
2010-11-29,0.0
2010-11-30,100.0
2010-12-01,-50.0
2010-12-02,60.0
2010-12-03,0.0
2010-12-07,-25.0
2010-12-09,0.0
2010-12-10,-16.6667
2010-12-13,0.0
2010-12-14,20.0
2010-12-16,0.0
2010-12-17,250.0
2010-12-20,76.1905
2010-12-21,-5.4054
2010-12-22,-22.8571
2010-12-23,-3.7037
2010-12-27,-7.6923
2010-12-28,45.8333
2010-12-29,-45.7143
2010-12-30,15.7895
2010-12-31,-36.3636
2011-01-03,14.2857
2011-01-04,0.0
2011-01-05,-18.75
2011-01-06,0.0
2011-01-07,23.0769
2011-01-10,-12.5
2011-01-11,0.0
2011-01-12,14.2857
2011-01-13,18.75
2011-01-14,-31.5789
2011-01-18,23.0769
2011-01-19,-12.5
2011-01-20,0.0
2011-01-21,14.2857
2011-01-24,-31.25
2011-01-25,0.0
2011-01-26,-9.0909
2011-01-27,0.0
2011-01-28,30.0
2011-01-31,46.1538
2011-02-01,10.526299999999999
2011-02-02,0.0
2011-02-03,-9.5238
2011-02-04,-26.3158
2011-02-07,28.5714
2011-02-08,-27.7778
2011-02-09,23.0769
2011-02-10,18.75
2011-02-11,-15.7895
2011-02-14,-18.75
2011-02-15,0.0
2011-02-16,7.6923
2011-02-17,0.0
2011-02-18,-21.4286
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-04,18.1818
2011-03-07,-23.0769
2011-03-08,0.0
2011-03-09,30.0
2011-03-11,0.0
2011-03-14,-23.0769
2011-03-16,10.0
2011-03-17,18.1818
2011-03-18,0.0
2011-03-21,-23.0769
2011-03-22,-20.0
2011-03-23,25.0
2011-03-24,10.0
2011-03-28,-9.0909
2011-03-29,-20.0
2011-03-31,0.0
2011-04-01,0.0
2011-04-04,0.0
2011-04-08,37.5
2011-04-13,-9.0909
2011-04-18,-20.0
2011-04-19,0.0
2011-04-20,0.0
2011-04-25,0.0
2011-04-26,37.5
2011-04-27,-9.0909
2011-04-28,10.0
2011-04-29,-9.0909
2011-05-04,0.0
2011-05-05,10.0
2011-05-06,0.0
2011-05-09,72.7273
2011-05-10,-31.5789
2011-05-11,0.0
2011-05-12,-23.0769
2011-05-13,0.0
2011-05-16,-20.0
2011-05-17,37.5
2011-05-18,-27.2727
2011-05-19,0.0
2011-05-20,-25.0
2011-05-31,33.3333
2011-06-01,0.0
2011-06-02,37.5
2011-06-06,-9.0909
2011-06-08,-40.0
2011-06-13,66.6667
2011-06-14,0.0
2011-06-21,-20.0
2011-06-22,37.5
2011-06-24,0.0
2011-07-01,0.0
2011-07-05,-45.4545
2011-07-06,83.3333
2011-07-08,0.0
2011-07-14,-9.0909
2011-07-15,0.0
2011-07-22,-20.0
2011-07-25,25.0
2011-08-03,-20.0
2011-08-04,0.0
2011-08-05,25.0
2011-08-10,-40.0
2011-08-11,0.0
2011-08-12,0.0
2011-08-16,0.0
2011-08-24,83.3333
2011-08-25,-9.0909
2011-08-26,10.0
2011-08-29,18.1818
2011-08-30,0.0
2011-08-31,7.6923
2011-09-02,-7.1429
2011-09-09,0.0
2011-09-12,-15.3846
2011-09-13,-9.0909
2011-09-14,10.0
2011-09-15,0.0
2011-09-19,-9.0909
2011-09-20,-20.0
2011-09-22,25.0
2011-09-23,0.0
2011-09-26,-20.0
2011-09-27,37.5
2011-09-28,-27.2727
2011-10-03,-25.0
2011-10-04,66.6667
2011-10-06,0.0
2011-10-07,-20.0
2011-10-12,25.0
2011-10-17,-20.0
2011-10-20,25.0
2011-10-31,0.0
2011-11-03,0.0
2011-11-07,0.0
2011-11-10,0.0
2011-11-15,0.0
2011-11-16,-70.0
2011-11-29,233.3333
2011-12-02,-20.0
2011-12-05,-37.5
2011-12-06,-40.0
2011-12-07,66.6667
2011-12-16,-40.0
2011-12-19,0.0
2011-12-23,0.0
2011-12-27,0.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,0.0
2012-01-03,0.0
2012-01-18,0.0
2012-01-19,100.0
2012-01-24,-50.0
2012-01-26,66.6667
2012-01-30,-40.0
2012-02-02,0.0
2012-02-06,0.0
2012-02-10,0.0
2012-02-21,0.0
2012-02-28,66.6667
2012-02-29,0.0
2012-03-01,20.0
2012-03-05,0.0
2012-03-07,0.0
2012-03-15,-16.6667
2012-03-16,0.0
2012-03-19,0.0
2012-03-20,0.0
2012-03-22,0.0
2012-03-27,0.0
2012-03-30,-40.0
2012-04-05,0.0
2012-04-09,0.0
2012-04-10,0.0
2012-04-12,0.0
2012-04-17,0.0
2012-04-18,0.0
2012-04-19,233.3333
2012-04-20,-20.0
2012-04-23,0.0
2012-04-24,0.0
2012-04-25,0.0
2012-04-27,0.0
2012-04-30,-25.0
2012-05-01,0.0
2012-05-02,-16.6667
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-09,20.0
2012-05-16,-16.6667
2012-05-17,0.0
2012-05-21,0.0
2012-05-25,0.0
