ticker,AQST US Equity
2018-12-12,-8.042
2018-12-13,1.1407
2018-12-14,-7.3935
2018-12-17,-1.2179
2018-12-18,-6.7123
2018-12-19,1.3216
2018-12-20,0.0
2018-12-21,-5.6522
2018-12-24,0.3072
2018-12-26,4.7473
2018-12-27,-10.9649
2018-12-28,1.1494
2018-12-31,2.2727
2019-01-02,13.9683
2019-01-03,-0.5571
2019-01-04,11.4846
2019-01-07,0.1256
2019-01-08,-0.8783
2019-01-09,1.0127
2019-01-10,-5.5138
2019-01-11,-0.9284
2019-01-14,0.0
2019-01-15,2.8112
2019-01-16,-0.3906
2019-01-17,1.1764999999999999
2019-01-18,-10.5943
2019-01-22,9.2486
2019-01-23,1.5873
2019-01-24,0.5859
2019-01-25,2.5243
2019-01-28,0.7576
2019-01-29,-3.7594
2019-01-30,-6.901
2019-01-31,-14.2657
2019-02-01,-1.4682
2019-02-04,-2.649
2019-02-05,1.7006999999999999
2019-02-06,-0.5017
2019-02-07,1.1764999999999999
2019-02-08,2.8239
2019-02-11,-4.6850000000000005
2019-02-12,2.2034
2019-02-13,1.6583999999999999
2019-02-14,4.5677
2019-02-15,3.9002
2019-02-19,-1.2012
2019-02-20,-4.1033
2019-02-21,-9.0333
2019-02-22,12.892
2019-02-25,10.8025
2019-02-26,7.9387
2019-02-27,3.7419000000000002
2019-02-28,0.1244
2019-03-01,-7.7019
2019-03-04,-3.9031000000000002
2019-03-05,5.042
2019-03-06,0.0
2019-03-07,-1.3333
2019-03-08,1.3514
2019-03-11,3.6
2019-03-12,-3.8609999999999998
2019-03-13,1.4726
2019-03-14,-15.9631
2019-03-15,1.8838
2019-03-18,6.1633
2019-03-19,0.8708
2019-03-20,0.4317
2019-03-21,-0.4298
2019-03-22,-10.5036
2019-03-25,-0.9646
2019-03-26,-0.487
2019-03-27,-0.1631
2019-03-28,0.3268
2019-03-29,12.5407
2019-04-01,-2.8944
2019-04-02,3.5768
2019-04-03,-2.446
2019-04-04,0.7375
2019-04-05,-4.0996
2019-04-08,0.458
2019-04-09,-4.1033
2019-04-10,-0.4754
2019-04-11,-1.5924
2019-04-12,-0.3236
2019-04-15,-1.9481000000000002
2019-04-16,1.3245
2019-04-17,1.9607999999999999
2019-04-18,0.8013
2019-04-22,-0.9539
2019-04-23,-1.2841
2019-04-24,-4.065
2019-04-25,-5.0847
2019-04-26,-1.7856999999999998
2019-04-29,5.0909
2019-04-30,-1.2111
2019-05-01,-2.2767
2019-05-02,1.2545
2019-05-03,3.5398
2019-05-06,-0.6838
2019-05-07,-6.1962
2019-05-08,-17.0642
2019-05-09,6.8584
2019-05-10,4.3478
2019-05-13,-7.9365
2019-05-14,6.0345
2019-05-15,8.7398
2019-05-16,-4.486
2019-05-17,-1.1742
2019-05-20,6.5347
2019-05-21,-9.2937
2019-05-22,-5.3279
2019-05-23,-2.3810000000000002
2019-05-24,-6.2084
2019-05-28,-4.0189
2019-05-29,-1.9704000000000002
2019-05-30,1.2563
2019-05-31,-7.6923
2019-06-03,10.4839
2019-06-04,4.3796
2019-06-05,-4.8951
2019-06-06,-1.9607999999999999
2019-06-07,-4.5
2019-06-10,7.3298
2019-06-11,2.439
2019-06-12,-0.2381
2019-06-13,4.5346
2019-06-14,-4.3379
2019-06-17,8.8305
2019-06-18,4.8246
2019-06-19,0.6276
2019-06-20,-11.2266
2019-06-21,-1.171
2019-06-24,-4.5024
2019-06-25,4.2184
2019-06-26,-6.1905
2019-06-27,3.8071
2019-06-28,2.6895
2019-07-01,0.2381
2019-07-02,0.7126
2019-07-03,8.2547
2019-07-05,6.9717
2019-07-08,-3.8697
2019-07-09,1.6949
2019-07-10,-10.625
2019-07-11,0.2331
2019-07-12,-0.2326
2019-07-15,-3.2634
2019-07-16,2.8916
2019-07-17,-3.2787
2019-07-18,-0.2421
2019-07-19,-0.2427
2019-07-22,-7.056
2019-07-23,-0.2618
2019-07-24,1.5748
2019-07-25,-6.9767
2019-07-26,1.3889
2019-07-29,-2.4657999999999998
2019-07-30,-2.2472
2019-07-31,-2.0115
2019-08-01,-4.3988
2019-08-02,1.5337
2019-08-05,-5.4381
2019-08-06,0.639
2019-08-07,11.746
2019-08-08,9.943200000000001
2019-08-09,-0.7752
2019-08-12,3.9063
2019-08-13,-2.005
2019-08-14,-9.7187
2019-08-15,-0.2833
2019-08-16,8.2386
2019-08-19,-2.6247
2019-08-20,1.8868
2019-08-21,6.8783
2019-08-22,0.0
2019-08-23,-4.703
2019-08-26,3.6364
2019-08-27,-4.01
2019-08-28,1.5666
2019-08-29,2.8278
2019-08-30,-5.0
2019-09-03,-2.1053
2019-09-04,0.0
2019-09-05,-4.0323
2019-09-06,-0.5602
2019-09-09,-5.3521
2019-09-10,3.2738
2019-09-11,3.7464
2019-09-12,-0.2778
2019-09-13,-5.571
2019-09-16,4.4248
2019-09-17,2.2599
2019-09-18,-3.5911999999999997
2019-09-19,-7.7364
2019-09-20,-3.4161
2019-09-23,1.2862
2019-09-24,-1.2698
2019-09-25,3.2154
2019-09-26,-4.9844
2019-09-27,-0.3279
2019-09-30,4.6053
2019-10-01,3.1447
2019-10-02,-2.439
2019-10-03,-1.25
2019-10-04,0.0
2019-10-07,-2.2152
2019-10-08,-0.9709
2019-10-09,6.5359
2019-10-10,-2.7607
2019-10-11,1.8927
2019-10-14,-1.548
2019-10-15,5.0314
2019-10-16,2.3952
2019-10-17,-3.2164
2019-10-18,1.2085
2019-10-21,-5.0746
2019-10-22,0.9434
2019-10-23,0.9346
2019-10-24,-2.7778
2019-10-25,5.0794
2019-10-28,24.4713
2019-10-29,-2.1845
2019-10-30,1.2407
2019-10-31,-5.8824
2019-11-01,6.5104
2019-11-04,4.1565
2019-11-05,-0.7042
2019-11-06,23.6407
2019-11-07,-0.1912
2019-11-08,3.4483
2019-11-11,10.8333
2019-11-12,-4.0936
2019-11-13,2.0906
2019-11-14,4.7782
2019-11-15,-2.2801
2019-11-18,-9.8333
2019-11-19,0.5545
2019-11-20,6.25
2019-11-21,7.2664
2019-11-22,3.7096999999999998
2019-11-25,17.2628
2019-11-26,-4.3767
2019-11-27,0.8322
2019-11-29,7.1527
2019-12-02,12.1951
2019-12-03,0.1144
2019-12-04,0.3429
2019-12-05,-5.0114
2019-12-06,-3.9568
2019-12-09,-3.4956
2019-12-10,-2.8461
2019-12-11,2.5300000000000002
2019-12-12,-12.987
2019-12-13,-21.3433
2019-12-16,0.3795
2019-12-17,1.7013
2019-12-18,-3.1599
2019-12-19,4.4146
2019-12-20,0.0
2019-12-23,0.7353
2019-12-24,5.8394
2019-12-26,5.1724
2019-12-27,-9.2623
2019-12-30,-2.981
2019-12-31,8.3799
2020-01-02,3.6082
2020-01-03,-2.8192
2020-01-06,-0.3413
2020-01-07,15.5822
2020-01-08,-5.3333
2020-01-09,0.0
2020-01-10,3.4429
2020-01-13,-34.0393
2020-01-14,-4.3578
2020-01-15,4.5564
2020-01-16,-5.0459
2020-01-17,-0.9662
2020-01-21,0.0
2020-01-22,-4.3902
2020-01-23,1.2755
2020-01-24,-2.267
2020-01-27,0.5155
2020-01-28,4.1026
2020-01-29,-1.4778
2020-01-30,0.25
2020-01-31,0.9975
2020-02-03,-2.4691
2020-02-04,-0.2532
2020-02-05,2.0305
2020-02-06,2.7363
2020-02-07,-4.1162
2020-02-10,17.9293
2020-02-11,-1.4989
2020-02-12,-2.6087
2020-02-13,-2.2321
2020-02-14,0.0
2020-02-18,-3.1963
2020-02-19,0.9434
2020-02-20,2.8037
2020-02-21,-4.0909
2020-02-24,-3.0806
2020-02-25,-1.7115
2020-02-26,-0.995
2020-02-27,-10.5528
2020-02-28,4.7753
2020-03-02,-5.63
2020-03-03,3.9773
2020-03-04,15.847
2020-03-05,-2.3585
2020-03-06,-7.7295
2020-03-09,-16.4921
2020-03-10,7.837
2020-03-11,-14.5349
2020-03-12,-34.6939
2020-03-13,-12.5
2020-03-16,-8.3333
2020-03-17,15.5844
2020-03-18,-10.6742
2020-03-19,10.6918
2020-03-20,5.6818
2020-03-23,-1.6129
2020-03-24,7.1038
2020-03-25,2.551
2020-03-26,0.4975
2020-03-27,13.3663
2020-03-30,-0.8734
2020-03-31,-3.5242
2020-04-01,-10.9589
2020-04-02,-3.5897
2020-04-03,-2.1277
2020-04-06,14.6739
2020-04-07,-2.3697
2020-04-08,25.2427
2020-04-09,12.0155
2020-04-13,16.609
2020-04-14,11.276
2020-04-15,0.2667
2020-04-16,-1.8617
2020-04-17,-1.626
2020-04-20,-0.8264
2020-04-21,3.0556
2020-04-22,-4.8518
2020-04-23,3.3994
2020-04-24,-2.7397
2020-04-27,17.1831
2020-04-28,4.5673
2020-04-29,9.1954
2020-04-30,-9.2632
2020-05-01,-3.2483
2020-05-04,7.9137
2020-05-05,0.0
2020-05-06,-4.0
2020-05-07,8.3333
2020-05-08,10.0427
2020-05-11,12.6214
2020-05-12,-1.8965999999999998
2020-05-13,-2.9877000000000002
2020-05-14,-1.8115999999999999
2020-05-15,1.476
2020-05-18,17.0909
2020-05-19,-1.3975
2020-05-20,-2.6772
2020-05-21,-0.4854
2020-05-22,-6.5041
2020-05-26,-10.2609
2020-05-27,-1.3566
2020-05-28,-1.9646
2020-05-29,-2.4048
2020-06-01,9.0349
2020-06-02,3.0132
2020-06-03,-3.1079
2020-06-04,-3.0189
2020-06-05,0.1946
2020-06-08,1.8447
2020-06-09,1.2393
2020-06-10,-2.0716
2020-06-11,-8.461500000000001
2020-06-12,-0.2101
2020-06-15,9.473700000000001
2020-06-16,1.9231
2020-06-17,-1.5093999999999999
2020-06-18,0.1916
2020-06-19,4.3977
2020-06-22,-0.9158
2020-06-23,5.7301
2020-06-24,-8.042
2020-06-25,1.5209000000000001
2020-06-26,-5.8052
2020-06-29,-0.1988
2020-06-30,-3.1873
2020-07-01,-2.4691
2020-07-02,-0.6329
2020-07-06,0.2123
2020-07-07,-2.9661
2020-07-08,0.655
2020-07-09,-1.5184
2020-07-10,-5.5066
2020-07-13,-1.8648
2020-07-14,-2.019
2020-07-15,6.1818
2020-07-16,-0.6849
2020-07-17,8.505700000000001
2020-07-20,8.6864
2020-07-21,-2.3392
2020-07-22,1.996
2020-07-23,0.3914
2020-07-24,-0.4873
2020-07-27,3.0362
2020-07-28,-0.5703
2020-07-29,-1.8164
2020-07-30,3.9922
2020-07-31,-1.4981
