ticker,AEDC US Equity
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,20.6897
2012-07-18,5.7143
2012-07-19,35.1351
2012-07-20,-10.0
2012-07-23,11.1111
2012-07-24,-0.025
2012-07-25,0.0
2012-07-26,-9.9775
2012-07-27,6.6667
2012-07-30,0.0
2012-07-31,-16.6667
2012-08-01,12.5
2012-08-02,-11.1111
2012-08-03,10.0
2012-08-06,0.0
2012-08-07,0.0
2012-08-08,0.0
2012-08-09,-20.4545
2012-08-10,0.0
2012-08-13,14.2857
2012-08-14,-12.5
2012-08-15,14.2857
2012-08-16,-2.5
2012-08-17,0.0
2012-08-20,-23.0769
2012-08-21,-15.6667
2012-08-22,58.1028
2012-08-23,0.0
2012-08-24,0.0
2012-08-27,-37.5
2012-08-28,0.0
2012-08-29,-4.0
2012-08-30,25.0
2012-08-31,-16.6667
2012-09-04,40.0
2012-09-05,-31.4286
2012-09-06,45.8333
2012-09-07,0.0
2012-09-10,-31.1429
2012-09-11,36.9295
2012-09-12,-26.9697
2012-09-13,28.6307
2012-09-14,-3.2258
2012-09-17,-15.0
2012-09-18,0.0
2012-09-19,17.647100000000002
2012-09-20,-16.6667
2012-09-21,-6.0
2012-09-24,2.1277
2012-09-25,-2.0833
2012-09-26,0.0
2012-09-27,2.1277
2012-09-28,0.0
2012-10-01,-4.1667
2012-10-02,4.3478
2012-10-03,-12.5
2012-10-04,0.0
2012-10-05,0.0
2012-10-08,4.7619
2012-10-09,4.5455
2012-10-10,-8.6957
2012-10-11,-4.7619
2012-10-12,-17.5
2012-10-15,-9.0909
2012-10-16,13.3333
2012-10-17,0.0
2012-10-18,-2.9412000000000003
2012-10-19,-6.0606
2012-10-22,0.0
2012-10-23,-22.5806
2012-10-24,8.3333
2012-10-25,-23.0769
2012-10-26,20.0
2012-10-31,-16.6667
2012-11-01,0.0
2012-11-02,43.8125
2012-11-05,-19.6871
2012-11-06,12.5541
2012-11-07,0.0
2012-11-08,0.0
2012-11-09,15.3846
2012-11-12,13.3333
2012-11-13,-11.7647
2012-11-14,13.3333
2012-11-15,-23.5294
2012-11-16,30.7692
2012-11-19,0.0
2012-11-20,-11.7647
2012-11-21,0.0
2012-11-23,13.3333
2012-11-26,-11.7647
2012-11-27,0.0
2012-11-28,0.0
2012-11-29,13.3333
2012-11-30,-25.8824
2012-12-03,0.0
2012-12-04,0.0
2012-12-05,15.0794
2012-12-06,-24.1379
2012-12-07,54.5455
2012-12-10,-17.647100000000002
2012-12-11,0.0
2012-12-12,-17.8571
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,0.0
2012-12-18,-3.4783
2012-12-19,0.0
2012-12-20,8.1081
2012-12-21,-8.2292
2012-12-24,-0.1135
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,0.0
2012-12-31,0.0
2013-01-02,18.1818
2013-01-03,-3.8462
2013-01-07,12.0
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,-28.5714
2013-01-11,10.0
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,9.0909
2013-01-18,0.0
2013-01-22,-8.3333
2013-01-23,-8.1818
2013-01-24,0.0
2013-01-25,-0.9901
2013-01-28,29.0
2013-01-29,-14.7287
2013-01-30,-13.6364
2013-01-31,0.0
2013-02-01,5.2632
2013-02-04,10.0
2013-02-05,-13.6364
2013-02-06,0.0
2013-02-07,0.0
2013-02-08,-5.2632
2013-02-11,0.0
2013-02-12,0.0
2013-02-14,0.0
2013-02-15,-11.1111
2013-02-19,12.5
2013-02-20,0.0
2013-02-21,0.0
2013-02-22,-1.1111
2013-02-27,0.0
2013-02-28,0.0
2013-03-01,0.0
2013-03-04,12.3596
2013-03-05,-2.0
2013-03-06,-1.0204
2013-03-08,-15.7861
2013-03-11,-2.0658
2013-03-12,0.0
2013-03-13,0.0
2013-03-14,0.0
2013-03-15,0.0
2013-03-18,-6.25
2013-03-19,6.6667
2013-03-20,12.5
2013-03-21,-16.6667
2013-03-22,0.0
2013-03-27,0.0
2013-03-28,0.0
2013-04-02,6.6667
2013-04-03,-5.4688
2013-04-04,-0.8264
2013-04-05,0.0
2013-04-08,0.0
2013-04-09,0.0
2013-04-10,0.0
2013-04-11,3.3333
2013-04-12,0.0
2013-04-15,-3.2258
2013-04-17,0.0
2013-04-18,33.3333
2013-04-19,-25.0
2013-04-22,0.0
2013-04-23,-6.6667
2013-04-24,0.0
2013-04-25,0.0
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,10.0
2013-05-06,-9.0909
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,5.0
2013-05-17,-4.7619
2013-05-20,1.4285999999999999
2013-05-22,4.2254
2013-05-23,-12.1622
2013-05-24,0.0
2013-05-28,-7.6923
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,-13.5417
2013-06-03,13.012
2013-06-04,-13.0064
2013-06-05,-1.9607999999999999
2013-06-06,5.375
2013-06-07,0.5931
2013-06-10,3.7736
2013-06-11,-12.7273
2013-06-12,0.0
2013-06-13,0.0
2013-06-14,0.0
2013-06-17,4.5573
2013-06-18,-0.3736
2013-06-19,-22.0
2013-06-21,105.1282
2013-06-24,-48.75
2013-06-27,0.0
2013-06-28,9.4512
2013-07-01,0.2786
2013-07-02,0.0
2013-07-08,0.0
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,0.0
2013-07-15,1.1111
2013-07-16,0.0
2013-07-17,0.0
2013-07-18,0.0
2013-07-22,-1.0989
2013-07-23,0.0
2013-07-24,-11.1111
2013-07-25,0.0
2013-07-26,12.5
2013-07-29,11.1111
2013-07-30,0.0
2013-08-02,0.0
2013-08-05,0.0
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-14,0.0
2013-08-16,0.0
2013-08-19,0.0
2013-08-21,0.0
2013-08-26,0.0
2013-08-30,0.0
2013-09-03,0.0
2013-09-06,-20.0
2013-09-09,0.0
2013-09-10,0.0
2013-09-11,0.0
2013-09-12,37.5
2013-09-13,-27.2727
2013-09-18,0.0
2013-09-20,0.0
2013-09-23,0.0
2013-09-25,12.5
2013-09-26,-11.1111
2013-09-27,0.0
2013-09-30,0.0
2013-10-03,0.0
2013-10-04,0.0
2013-10-07,0.0
2013-10-08,0.0
2013-10-10,0.0
2013-10-11,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-16,0.0
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,0.0
2013-10-24,5.0
2013-10-25,-4.7619
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,3.75
2013-11-01,15.3614
2013-11-07,-16.4491
2013-11-13,0.0
2013-11-18,0.0
2013-11-19,0.0
2013-11-20,0.0
2013-11-21,1.7187999999999999
2013-11-22,1.9969000000000001
2013-11-25,-1.9578
2013-11-26,-1.6897
2013-11-27,0.0
2013-11-29,1.7187999999999999
2013-12-02,16.4363
2013-12-03,-15.5673
2013-12-04,0.0
2013-12-05,4.5313
2013-12-06,-1.9432
2013-12-09,1.9817
2013-12-10,-1.9432
2013-12-11,0.0
2013-12-13,0.0
2013-12-16,-7.3171
2013-12-17,0.0
2013-12-19,3.6184
2013-12-20,0.0
2013-12-23,-1.746
2013-12-24,-1.7771
2013-12-26,0.0
2013-12-27,5.2632
2013-12-30,0.0
2013-12-31,0.0
2014-01-02,0.0
2014-01-08,0.9375
2014-01-09,10.2167
2014-01-10,-10.1124
2014-01-14,0.0
2014-01-15,0.0
2014-01-16,12.5
2014-01-17,0.0
2014-01-22,-10.0
2014-01-23,9.8765
2014-01-24,-7.8652
2014-01-27,-2.439
2014-01-28,2.1875
2014-01-29,-2.1407
2014-01-30,-5.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-05,0.0
2014-02-06,0.0
2014-02-12,0.0
2014-02-13,15.4605
2014-02-14,-13.3903
2014-02-18,0.0
2014-02-19,15.4605
2014-02-20,-13.3903
2014-02-25,0.0
2014-02-27,14.9671
2014-03-03,-13.0186
2014-03-04,0.0
2014-03-06,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-14,0.0
2014-03-17,0.0
2014-03-18,0.0
2014-03-20,0.0
2014-03-24,0.0
2014-03-25,0.0
2014-03-27,14.8026
2014-03-31,-14.0401
2014-04-01,6.6667
2014-04-03,-10.0
2014-04-04,0.0
2014-04-07,-2.7778
2014-04-09,0.0
2014-04-10,0.0
2014-04-11,14.2857
2014-04-14,-12.5
2014-04-15,0.0
2014-04-17,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-04-29,0.0
2014-04-30,0.0
2014-05-02,0.0
2014-05-06,0.0
2014-05-07,0.0
2014-05-12,0.0
2014-05-14,0.0
2014-05-22,0.0
2014-05-27,0.0
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-05,0.0
2014-06-10,6.25
2014-06-13,-4.5378
2014-06-16,-1.4085
2014-06-18,0.0
2014-06-20,7.1429
2014-06-23,-6.6667
2014-06-24,-8.5714
2014-06-25,24.6094
2014-06-26,0.0
2014-06-27,-12.2257
2014-06-30,-8.5714
2014-07-01,9.375
2014-07-02,0.0
2014-07-03,0.0
2014-07-09,-7.6786
2014-07-10,2.1277
2014-07-11,3.0303
2014-07-18,0.0
2014-07-22,0.0
2014-07-28,0.0
2014-07-29,0.0
2014-07-30,0.0
2014-08-11,-2.9412000000000003
2014-08-12,0.0
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,7.5758
2014-08-21,0.0
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,0.0
2014-09-02,0.0
2014-09-03,0.0
2014-09-04,0.0
2014-09-09,0.0
2014-09-10,0.3521
2014-09-12,-0.3509
2014-09-15,0.0
2014-09-16,0.0
2014-09-17,0.0
2014-09-19,0.0
2014-09-24,19.7183
2014-10-02,-17.647100000000002
2014-10-06,0.0
2014-10-07,0.3571
2014-10-15,-14.5907
2014-10-20,0.0
2014-10-27,0.0
2014-10-30,0.0
2014-10-31,0.0
2014-11-03,0.0
2014-11-05,-6.6667
2014-11-07,0.0
2014-11-10,0.0
2014-11-13,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,0.0
2014-11-20,-28.5714
2014-11-21,-25.0
2014-11-25,3.3333
2014-12-01,0.0
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,0.0
2014-12-09,0.0
2014-12-16,0.0
2014-12-19,0.8065
2014-12-22,-0.8
2014-12-23,0.0
2014-12-24,-3.2258
2014-12-29,-3.3333
2014-12-30,0.0
2015-01-07,10.7759
2015-01-13,-12.8405
2015-01-15,0.0
2015-01-26,42.8571
2015-01-27,-50.625
2015-01-29,-29.1139
2015-02-03,2.6786
2015-02-04,2.6087
2015-02-05,-33.8983
2015-02-06,-5.1282
2015-02-09,0.0
2015-02-11,-28.3784
2015-02-12,-9.434
2015-02-13,-29.1667
2015-02-17,11.7647
2015-02-18,0.0
2015-02-23,-31.5789
2015-02-24,0.0
2015-02-25,15.3846
2015-02-26,-13.3333
2015-02-27,42.3077
2015-03-02,5.4054
2015-03-03,2.5641
2015-03-04,0.0
2015-03-05,-17.5
2015-03-06,-21.2121
2015-03-10,0.0
2015-03-12,50.0
2015-03-13,-43.5897
2015-03-16,-13.6364
2015-03-23,-5.2632
2015-03-24,0.0
2015-03-25,0.0
2015-04-02,61.1111
2015-04-06,0.0
2015-04-09,-17.2414
2015-04-10,0.0
2015-04-13,-25.0
2015-04-14,0.0
2015-04-15,5.5556
2015-04-17,0.0
2015-04-20,0.0
2015-04-21,0.0
2015-04-29,-5.2632
2015-04-30,0.0
2015-05-05,38.8889
2015-05-06,-4.0
2015-05-14,0.0
2015-05-19,4.1667
2015-05-21,-4.0
2015-05-27,0.0
2015-06-10,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,0.0
2015-06-19,0.0
2015-06-23,0.0
2015-06-26,0.0
2015-07-09,0.0
2015-07-13,4.1667
2015-07-14,-4.0
2015-07-16,0.0
2015-07-20,0.0
2015-07-21,0.0
2015-07-22,0.0
2015-07-24,25.0
2015-07-29,-20.0
2015-08-03,0.0
2015-08-11,0.0
2015-08-12,0.0
2015-08-18,0.0
2015-08-20,0.0
2015-09-04,0.0
2015-09-08,0.0
2015-09-18,0.0
2015-09-23,0.0
2015-09-30,0.0
2015-10-06,0.0
2015-10-08,0.0
2015-10-09,0.0
2015-10-16,0.0
2015-10-20,0.0
2015-10-22,0.0
2015-10-27,0.0
2015-10-28,0.0
2015-11-02,0.0
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,4.1667
2015-11-11,-4.0
2015-11-13,0.0
2015-11-17,0.0
2015-11-20,0.0
2015-11-24,0.0
2015-11-25,0.0
2015-11-30,0.0
2015-12-01,-8.3333
2015-12-03,0.0
2015-12-11,0.0
2015-12-17,0.0
2015-12-18,0.0
2015-12-22,0.0
2015-12-24,0.0
2015-12-28,0.0
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-25,0.0
2016-01-29,0.0
2016-02-04,22.7273
2016-02-05,-18.5185
2016-02-08,36.3636
2016-02-12,-26.6667
2016-02-16,0.0
2016-02-24,0.0
2016-02-26,0.0
2016-02-29,0.0
2016-03-04,36.3636
2016-03-10,-10.0
2016-03-14,-3.7037
2016-03-16,0.0
2016-03-21,11.538499999999999
2016-03-23,-10.3448
2016-03-28,0.0
2016-04-07,11.538499999999999
2016-04-13,3.4483
2016-04-19,-13.3333
2016-04-20,11.538499999999999
2016-04-22,-10.3448
2016-04-26,0.0
2016-05-02,0.0
2016-05-05,0.0
2016-05-09,0.0
2016-05-10,15.3846
2016-05-12,-13.3333
2016-05-13,0.0
2016-05-16,0.0
2016-05-20,0.0
2016-05-23,0.0
2016-05-24,0.0
2016-05-27,0.0
2016-06-06,0.0
2016-06-09,0.0
2016-06-20,0.0
2016-06-21,0.0
2016-07-01,0.0
2016-07-07,0.0
2016-07-13,0.0
2016-07-18,0.0
2016-07-19,0.0
2016-07-28,15.3846
2016-08-02,-13.3333
2016-08-05,0.0
2016-08-11,0.0
2016-08-23,0.0
2016-09-15,0.0
2016-09-16,0.0
2016-09-23,15.3846
2016-10-10,-13.3333
2016-10-12,0.0
2016-10-13,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-11-08,0.0
2016-11-09,0.0
2016-11-15,-30.7692
2016-11-28,0.0
2016-12-05,66.6667
2016-12-08,-30.0
2016-12-13,-14.2857
2017-01-05,-88.8889
2017-01-17,1500.0
2017-02-01,-93.75
2017-02-03,0.0
2017-02-07,0.0
2017-02-22,0.0
2017-02-28,0.0
2017-03-07,0.0
2017-06-12,700.0
2017-09-07,-99.0
2017-12-14,900.0
2018-01-12,0.0
2018-03-06,0.0
2018-03-14,0.0
2018-03-29,-90.0
2018-04-05,900.0
2018-06-04,0.0
2018-06-15,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-14,0.0
2018-08-17,0.0
2018-09-12,-99.0
2018-09-21,9900.0
2018-10-26,-90.0
2018-12-04,-90.0
2018-12-11,0.0
2018-12-12,0.0
2018-12-14,9900.0
2018-12-26,-90.0
2018-12-27,-90.0
2018-12-31,0.0
2019-03-06,900.0
2019-03-29,-90.0
2019-04-16,0.0
2019-04-17,9900.0
2019-04-23,0.0
2019-04-30,0.0
2019-05-14,-99.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,900.0
2019-05-24,900.0
2019-06-17,0.0
2019-07-03,0.0
2019-07-30,-99.0
2019-09-17,0.0
2019-09-25,0.0
2019-10-07,0.0
2019-10-08,0.0
2019-10-11,9900.0
2019-10-21,0.0
2019-10-24,0.0
2019-10-29,0.0
2019-11-01,-99.0
2019-11-05,9900.0
2019-11-08,0.0
2019-11-11,0.0
2019-11-26,0.0
2019-12-09,0.0
2019-12-12,0.0
2019-12-31,0.0
2020-01-22,0.0
2020-02-04,0.0
2020-02-12,0.0
2020-02-25,-90.0
2020-03-04,900.0
2020-04-29,0.0
2020-05-04,1800.0
2020-05-13,0.0
2020-05-18,-94.7368
2020-07-02,0.0
2020-07-10,0.0
2020-07-30,0.0
