ticker,NNYR US Equity
2006-01-20,7.1429
2006-01-23,0.0
2006-01-24,0.0
2006-01-25,0.0
2006-01-26,0.0
2006-01-27,-16.6667
2006-01-30,-11.5
2006-01-31,12.9944
2006-02-01,0.0
2006-02-02,20.0
2006-02-03,-16.6667
2006-02-06,4.0
2006-02-07,-23.0769
2006-02-08,0.0
2006-02-09,0.0
2006-02-10,20.0
2006-02-13,20.8333
2006-02-14,-20.6897
2006-02-15,0.0
2006-02-16,-13.0435
2006-02-17,-7.5
2006-02-21,0.0
2006-02-22,45.9459
2006-02-23,-7.4074
2006-02-24,0.0
2006-02-27,-20.0
2006-02-28,0.0
2006-03-01,-8.4375
2006-03-02,3.0717
2006-03-03,32.4503
2006-03-06,140.0
2006-03-07,25.0
2006-03-08,-22.6667
2006-03-09,-18.1034
2006-03-10,-3.1579
2006-03-13,30.4348
2006-03-14,-16.6667
2006-03-15,0.0
2006-03-16,10.0
2006-03-17,-9.0909
2006-03-20,-10.0
2006-03-21,-11.1111
2006-03-22,25.0
2006-03-23,-16.0
2006-03-24,-2.3810000000000002
2006-03-27,-2.439
2006-03-28,-5.0
2006-03-29,2.6316
2006-03-30,41.0256
2006-03-31,-3.6364
2006-04-03,-15.0943
2006-04-04,0.0
2006-04-05,11.1111
2006-04-06,0.0
2006-04-07,-2.0
2006-04-10,-14.2857
2006-04-11,19.0476
2006-04-12,6.0
2006-04-13,0.0
2006-04-17,-5.6604
2006-04-18,-4.0
2006-04-19,4.1667
2006-04-20,-14.0
2006-04-21,-2.3256
2006-04-24,7.1429
2006-04-25,-4.4444
2006-04-26,-4.6512
2006-04-27,9.7561
2006-04-28,8.8889
2006-05-01,-11.2245
2006-05-02,-5.7471
2006-05-03,2.439
2006-05-04,-4.7619
2006-05-05,0.0
2006-05-08,10.0
2006-05-10,-9.0909
2006-05-11,0.0
2006-05-12,0.0
2006-05-15,-7.5
2006-05-16,-13.5135
2006-05-17,9.375
2006-05-18,-14.2857
2006-05-19,20.0
2006-05-22,-16.6667
2006-05-23,16.6667
2006-05-24,-14.2857
2006-05-25,0.0
2006-05-26,-10.0
2006-05-30,3.7037
2006-05-31,-7.1429
2006-06-01,15.3846
2006-06-02,-3.3333
2006-06-05,-13.7931
2006-06-06,4.0
2006-06-07,-3.8462
2006-06-08,4.0
2006-06-09,0.0
2006-06-12,-5.7692
2006-06-13,-13.7755
2006-06-14,-5.3254
2006-06-15,5.0
2006-06-16,-4.7619
2006-06-19,-10.0
2006-06-20,-16.6667
2006-06-21,13.3333
2006-06-22,40.0735
2006-06-23,25.9843
2006-06-26,-6.6667
2006-06-27,-26.7857
2006-06-28,0.0
2006-06-29,46.3415
2006-06-30,0.0
2006-07-03,0.0
2006-07-07,-16.6667
2006-07-11,-16.0
2006-07-12,4.7619
2006-07-13,-9.0909
2006-07-17,0.0
2006-07-18,0.0
2006-07-19,50.0
2006-07-20,0.0
2006-07-24,0.0
2006-07-25,-33.3333
2006-07-26,0.0
2006-07-27,0.0
2006-07-28,0.0
2006-07-31,-12.5
2006-08-01,14.2857
2006-08-02,0.0
2006-08-03,-45.0
2006-08-04,4.5455
2006-08-07,30.4348
2006-08-08,0.0
2006-08-09,0.0
2006-08-14,33.3333
2006-08-15,-20.0
2006-08-16,6.25
2006-08-17,11.7647
2006-08-18,5.2632
2006-08-21,-5.0
2006-08-22,-5.2632
2006-08-23,5.5556
2006-08-24,-15.7895
2006-08-25,12.5
2006-08-28,-2.7778
2006-08-30,-8.5714
2006-09-01,-6.25
2006-09-05,6.6667
2006-09-06,25.0
2006-09-08,-10.0
2006-09-11,-16.6667
2006-09-13,-10.0
2006-09-15,33.3333
2006-09-18,0.0
2006-09-19,11.1111
2006-09-20,-5.0
2006-09-21,5.2632
2006-09-22,0.0
2006-09-25,-30.0
2006-09-26,7.1429
2006-09-27,0.0
2006-09-28,-6.6667
2006-10-02,3.5714
2006-10-03,-10.3448
2006-10-04,46.1538
2006-10-05,-2.6316
2006-10-06,-2.7027
2006-10-09,-27.7778
2006-10-10,23.0769
2006-10-12,0.0
2006-10-13,12.5
2006-10-16,-16.6667
2006-10-17,-3.3333
2006-10-18,-3.4483
2006-10-19,28.5714
2006-10-20,0.0
2006-10-24,0.0
2006-10-26,-11.1111
2006-10-27,0.0
2006-10-30,12.5
2006-10-31,0.0
2006-11-01,-11.1111
2006-11-02,0.0
2006-11-03,43.75
2006-11-06,0.0
2006-11-07,-39.1304
2006-11-08,71.4286
2006-11-09,-16.6667
2006-11-10,20.0
2006-11-13,-4.1667
2006-11-14,8.6957
2006-11-15,0.0
2006-11-16,12.0
2006-11-17,-3.5714
2006-11-20,-3.7037
2006-11-21,7.6923
2006-11-22,7.1429
2006-11-24,-16.6667
2006-11-27,20.0
2006-11-28,0.0
2006-11-29,0.0
2006-11-30,-10.0
2006-12-01,-7.4074
2006-12-04,8.0
2006-12-05,3.7037
2006-12-06,-3.5714
2006-12-07,3.7037
2006-12-08,0.0
2006-12-11,-25.0
2006-12-14,28.5714
2006-12-15,-22.2222
2006-12-18,28.5714
2006-12-19,-11.1111
2006-12-20,-20.8333
2006-12-21,5.2632
2006-12-22,20.0
2006-12-26,-25.0
2006-12-27,-5.5556
2006-12-28,0.0
2006-12-29,11.7647
2007-01-03,21.0526
2007-01-04,-17.3913
2007-01-05,21.0526
2007-01-08,-28.2609
2007-01-10,203.0303
2007-01-11,-82.0
2007-01-12,44.4444
2007-01-16,-11.538499999999999
2007-01-17,13.0435
2007-01-18,-3.8462
2007-01-22,4.0
2007-01-23,0.0
2007-01-24,-21.1538
2007-01-25,2.439
2007-01-26,28.5714
2007-01-29,-16.6667
2007-01-30,-11.1111
2007-01-31,15.0
2007-02-01,0.0
2007-02-02,-34.7826
2007-02-05,66.6667
2007-02-06,-40.0
2007-02-07,63.3333
2007-02-08,-18.3673
2007-02-09,-2.5
2007-02-13,2.5641
2007-02-14,-15.0
2007-02-15,0.0
2007-02-16,0.0
2007-02-20,11.7647
2007-02-21,26.3158
2007-02-22,-33.3333
2007-02-23,-6.25
2007-02-26,0.0
2007-02-27,26.6667
2007-02-28,-26.3158
2007-03-01,-50.0
2007-03-02,7.1429
2007-03-05,100.0
2007-03-09,-6.6667
2007-03-12,-0.7143
2007-03-14,-38.8489
2007-03-15,29.4118
2007-03-16,-27.2727
2007-03-21,0.0
2007-03-22,25.0
2007-03-23,40.0
2007-03-26,7.1429
2007-03-27,0.0
2007-03-28,-20.0
2007-03-29,-8.3333
2007-03-30,-9.0909
2007-04-02,-10.0
2007-04-03,0.0
2007-04-04,-11.1111
2007-04-05,0.0
2007-04-09,-6.25
2007-04-10,-26.6667
2007-04-11,-9.0909
2007-04-12,0.0
2007-04-13,0.0
2007-04-16,0.0
2007-04-18,10.0
2007-04-19,-27.2727
2007-04-20,50.0
2007-04-27,-33.3333
2007-04-30,0.0
2007-05-01,35.0
2007-05-02,-25.9259
2007-05-04,25.0
2007-05-07,-20.0
2007-05-09,0.0
2007-05-10,0.0
2007-05-11,0.0
2007-05-14,0.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,-25.0
2007-05-22,30.0
2007-05-23,-23.0769
2007-05-25,0.0
2007-05-31,0.0
2007-06-04,-43.3333
2007-06-06,76.4706
2007-06-07,0.0
2007-06-12,-33.3333
2007-06-13,25.0
2007-06-14,40.0
2007-06-18,-14.2857
2007-06-19,-46.6667
2007-06-20,0.0
2007-06-21,-37.5
2007-06-22,10.0
2007-06-25,172.7273
2007-06-26,-38.3333
2007-06-27,8.1081
2007-06-28,-25.0
2007-06-29,0.0
2007-07-02,-33.3333
2007-07-03,100.0
2007-07-05,0.0
2007-07-06,12.5
2007-07-09,-33.3333
2007-07-16,-53.3333
2007-07-17,307.1429
2007-07-18,-1.7544
2007-07-19,-14.2857
2007-07-25,-16.6667
2007-07-26,-50.0
2007-08-03,0.0
2007-08-17,140.0
2007-08-23,-18.75
2007-08-29,10.2564
2007-08-30,-6.9767
2007-08-31,-5.0
2007-09-05,15.7895
2007-09-11,-4.5455
2007-09-17,7.1429
2007-09-25,-20.0
2007-10-01,-44.4444
2007-10-02,0.0
2007-10-05,60.0
2007-10-09,-72.6563
2007-10-10,0.0
2007-10-16,265.7143
2007-10-19,-68.75
2007-10-22,200.0
2007-10-23,-63.3333
2007-10-25,9.0909
2007-10-29,0.0
2007-11-05,66.6667
2007-11-15,0.0
2007-11-27,-35.0
2007-11-28,53.8462
2007-12-03,0.0
2007-12-05,0.0
2007-12-06,0.0
2007-12-07,0.0
2007-12-10,10.0
2007-12-13,-80.1136
2007-12-14,128.5714
2007-12-18,-56.25
2007-12-19,5.7143
2007-12-20,0.0
2007-12-26,2.7027
2007-12-28,0.0
2007-12-31,10.526299999999999
2008-01-02,0.0
2008-01-04,0.0
2008-01-15,2.3810000000000002
2008-01-18,0.0
2008-02-04,4.6512
2008-04-09,-11.1111
2008-04-22,100.0
2008-05-16,-97.5
2008-07-09,0.0
2008-07-10,0.0
2008-09-24,8700.0
2008-10-22,36.3636
2008-11-03,-99.1667
2008-11-04,50.0
2008-11-19,-33.3333
2008-11-26,0.0
2008-12-30,3100.0
2009-02-06,-96.875
2009-03-31,0.0
2009-04-01,0.0
2009-05-05,0.0
2009-07-24,0.0
2009-07-28,0.0
2009-08-18,0.0
2009-10-08,0.0
2009-11-19,0.0
2009-12-30,50.0
2010-02-04,0.0
2010-04-26,-33.3333
2012-04-26,7900.0
2012-07-13,0.0
2012-09-10,0.0
2012-09-26,-90.0
2012-10-31,0.0
2012-12-24,0.0
2012-12-27,0.0
2015-06-11,-96.0
2015-11-06,212.5
2016-06-02,0.0
2016-11-29,0.0
2017-04-19,50.0
2017-08-22,-94.6667
2017-10-17,-90.0
2018-01-09,0.0
2018-01-17,9900.0
2018-01-23,0.0
2018-01-31,0.0
2018-02-12,-99.0
2018-09-17,9900.0
2018-10-05,0.0
2018-10-09,-90.0
2018-10-23,0.0
2018-11-16,0.0
2018-11-28,-90.0
2019-01-15,0.0
2019-01-24,0.0
2019-04-02,0.0
2019-05-14,0.0
2019-05-15,900.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-23,-90.0
2019-06-18,0.0
2019-07-11,0.0
2019-09-17,0.0
2019-10-21,0.0
2019-12-19,0.0
2019-12-26,0.0
2020-01-07,9900.0
2020-03-26,-99.0
2020-05-05,9900.0
2020-05-07,0.0
2020-05-11,1400.0
2020-05-13,6.6667
2020-05-14,0.0
2020-05-20,0.0
2020-05-26,0.0
2020-06-03,0.0
2020-06-12,0.0
2020-06-24,0.0
2020-06-30,25.0
2020-07-07,0.0
2020-07-16,5.0
2020-07-21,0.0
2020-07-30,47.619
