ticker,ARTNA US Equity
2000-06-08,-1.0417
2000-06-09,1.0526
2000-06-12,4.1667
2000-06-13,-4.0
2000-06-14,-1.0417
2000-06-15,-3.1579
2000-06-16,-1.6303999999999998
2000-06-19,1.6575
2000-06-20,-1.6303999999999998
2000-06-21,0.0
2000-06-22,1.6575
2000-06-23,0.5435
2000-06-26,-2.4324
2000-06-27,-0.277
2000-06-28,-1.9444
2000-06-29,-0.2833
2000-06-30,4.5455
2000-07-03,-3.8043
2000-07-05,2.2599
2000-07-06,-1.9337
2000-07-07,2.5352
2000-07-10,-1.0989
2000-07-11,1.1111
2000-07-12,-3.2967
2000-07-13,1.1364
2000-07-14,3.3708
2000-07-17,-2.7174
2000-07-18,2.7933
2000-07-19,-2.1739
2000-07-20,-2.2222
2000-07-21,1.1364
2000-07-24,-0.8427
2000-07-25,1.983
2000-07-26,0.5556
2000-07-27,-2.7624
2000-07-28,0.0
2000-07-31,3.4091
2000-08-01,0.0
2000-08-02,0.0
2000-08-03,-1.0989
2000-08-04,2.2222
2000-08-07,-0.4348
2000-08-08,3.3149
2000-08-09,-0.5348
2000-08-10,4.3011
2000-08-11,1.0309
2000-08-14,-2.551
2000-08-15,-1.0471
2000-08-16,-0.5291
2000-08-17,0.0
2000-08-18,6.383
2000-08-21,-6.0
2000-08-22,-2.1277
2000-08-23,0.0
2000-08-24,1.087
2000-08-25,-1.0753
2000-08-28,0.0
2000-08-29,0.0
2000-08-30,-1.087
2000-08-31,2.1978
2000-09-01,-1.6129
2000-09-05,-1.0929
2000-09-07,-0.5525
2000-09-08,2.2222
2000-09-11,0.2717
2000-09-12,1.355
2000-09-13,-1.0695000000000001
2000-09-14,-0.2703
2000-09-15,0.271
2000-09-18,1.6216
2000-09-19,-1.5957
2000-09-20,0.0
2000-09-21,0.0
2000-09-22,1.0811
2000-09-25,-0.5348
2000-09-26,-0.5376
2000-09-27,0.0
2000-09-28,-0.2703
2000-09-29,1.355
2000-10-02,2.1390000000000002
2000-10-03,-3.6649000000000003
2000-10-04,0.5435
2000-10-05,-0.5405
2000-10-06,1.087
2000-10-10,-1.0753
2000-10-11,0.0
2000-10-12,0.0
2000-10-13,0.0
2000-10-19,-1.087
2000-10-20,-0.5495
2000-10-24,-0.2762
2000-10-25,0.0
2000-10-27,0.0
2000-10-30,0.831
2000-10-31,0.0
2000-11-01,-0.8242
2000-11-02,0.0
2000-11-03,1.9391
2000-11-06,-4.1712
2000-11-07,5.6712
2000-11-08,1.087
2000-11-09,-4.0323
2000-11-10,0.8403
2000-11-13,1.6667
2000-11-14,-3.2787
2000-11-15,1.1299
2000-11-16,0.0
2000-11-17,0.0
2000-11-20,0.5587
2000-11-21,0.2778
2000-11-22,-0.277
2000-11-24,-1.6667
2000-11-27,2.8249
2000-11-28,-1.6484
2000-11-29,0.0
2000-11-30,1.1173
2000-12-01,-1.6575
2000-12-04,4.4944
2000-12-05,-0.8065
2000-12-06,1.897
2000-12-08,11.1702
2000-12-11,-3.3493
2000-12-12,2.9703
2000-12-13,0.0
2000-12-15,-2.8846
2000-12-18,0.9901
2000-12-19,0.0
2000-12-20,0.0
2000-12-21,1.9607999999999999
2000-12-22,-0.4808
2000-12-26,2.4154999999999998
2000-12-28,-2.3585
2000-12-29,0.7246
2001-01-02,2.6379
2001-01-03,-6.5421
2001-01-04,3.0
2001-01-05,0.9709
2001-01-08,0.0
2001-01-09,-1.9231
2001-01-10,-1.7157
2001-01-16,-0.2494
2001-01-17,0.0
2001-01-18,0.0
2001-01-19,-0.5
2001-01-22,-2.5126
2001-01-23,2.0619
2001-01-25,1.0101
2001-01-29,3.0
2001-01-30,-2.9126
2001-01-31,1.0
2001-02-01,0.0
2001-02-02,0.495
2001-02-06,-0.4926
2001-02-07,0.0
2001-02-08,1.0891
2001-02-09,0.495
2001-02-12,-0.4926
2001-02-13,-1.4851
2001-02-14,1.005
2001-02-15,1.4925
2001-02-16,-1.9607999999999999
2001-02-20,-2.75
2001-02-21,-1.2852999999999999
2001-02-22,4.1667
2001-02-23,-4.0
2001-02-26,4.1667
2001-02-28,-4.0
2001-03-01,4.1667
2001-03-05,1.0
2001-03-06,1.4851
2001-03-07,0.0
2001-03-08,-1.4634
2001-03-09,0.0
2001-03-12,2.4752
2001-03-13,-0.4831
2001-03-14,-1.9417
2001-03-16,0.495
2001-03-19,-3.202
2001-03-20,-3.8167999999999997
2001-03-21,1.0582
2001-03-22,-2.6178
2001-03-23,0.0
2001-03-26,6.9892
2001-03-27,-6.5327
2001-03-28,7.5269
2001-03-29,0.0
2001-03-30,1.0
2001-04-02,-0.495
2001-04-03,-0.4975
2001-04-04,0.0
2001-04-05,0.0
2001-04-09,0.0
2001-04-10,-2.0
2001-04-11,1.0204
2001-04-12,-1.0101
2001-04-16,0.0408
2001-04-17,1.9992
2001-04-18,0.0
2001-04-19,0.0
2001-04-20,0.0
2001-04-23,0.0
2001-04-24,-3.96
2001-04-25,-0.0416
2001-04-26,0.0
2001-04-27,0.0
2001-04-30,0.0
2001-05-01,0.0
2001-05-02,0.0
2001-05-03,0.4167
2001-05-04,-0.4149
2001-05-07,3.8333
2001-05-08,-4.695
2001-05-09,-0.8421
2001-05-10,3.0786
2001-05-14,1.8333
2001-05-15,-1.8003
2001-05-16,0.0
2001-05-17,1.0417
2001-05-18,0.0
2001-05-21,0.0
2001-05-22,0.0
2001-05-23,1.8557000000000001
2001-05-24,-1.6194
2001-05-25,0.0
2001-05-29,0.4115
2001-05-30,0.0
2001-05-31,0.0
2001-06-01,0.8197
2001-06-04,0.0
2001-06-05,0.0
2001-06-06,-0.6911
2001-06-07,0.3275
2001-06-08,1.9992
2001-06-11,4.0
2001-06-12,-0.9615
2001-06-13,0.9709
2001-06-14,-1.8077
2001-06-15,1.6451
2001-06-18,-1.5413999999999999
2001-06-19,0.2348
2001-06-20,1.5228000000000002
2001-06-21,-1.7308
2001-06-22,0.0
2001-06-25,1.8004
2001-06-26,-1.807
2001-06-27,4.7377
2001-06-28,-1.8692
2001-06-29,2.781
2001-07-02,-4.003
2001-07-03,0.3861
2001-07-05,-0.9615
2001-07-06,-2.9126
2001-07-09,2.0
2001-07-10,-1.9607999999999999
2001-07-12,3.6
2001-07-13,0.1931
2001-07-16,-1.7341
2001-07-17,0.0
2001-07-18,2.9412000000000003
2001-07-19,-2.8571
2001-07-20,0.0
2001-07-23,0.0
2001-07-24,0.4314
2001-07-25,0.0
2001-07-26,3.8657
2001-07-27,-1.8420999999999998
2001-07-30,-0.0383
2001-08-01,0.0
2001-08-02,-0.3831
2001-08-03,-0.5769
2001-08-06,-1.354
2001-08-07,1.9607999999999999
2001-08-08,0.0
2001-08-09,-1.633
2001-08-10,-2.9644
2001-08-13,2.7699
2001-08-14,-0.0396
2001-08-15,0.6344
2001-08-17,4.8069
2001-08-20,-0.5639
2001-08-21,0.0
2001-08-22,0.189
2001-08-24,0.0
2001-08-27,-0.9434
2001-08-28,0.0
2001-08-30,0.9524
2001-08-31,0.0
2001-09-04,-1.1320999999999999
2001-09-05,1.145
2001-09-06,-0.9434
2001-09-07,-0.7619
2001-09-10,0.0
2001-09-17,1.7274
2001-09-18,4.717
2001-09-19,-6.3063
2001-09-20,7.6923
2001-09-21,0.0
2001-09-24,1.7856999999999998
2001-09-25,0.0
2001-09-26,-5.2281
2001-09-27,3.6653000000000002
2001-09-28,-6.5357
2001-10-01,0.3057
2001-10-02,2.8571
2001-10-03,3.7037
2001-10-04,2.6786
2001-10-05,-4.3478
2001-10-08,2.9091
2001-10-09,2.4735
2001-10-10,0.0
2001-10-11,0.0
2001-10-12,-3.2759
2001-10-15,0.713
2001-10-16,0.531
2001-10-17,0.3521
2001-10-18,0.0
2001-10-19,0.0
2001-10-23,2.0351
2001-10-24,-0.2751
2001-10-25,1.7241
2001-10-26,0.0
2001-10-29,1.6949
2001-10-30,-2.2333
2001-10-31,-1.1251
2001-11-01,0.0
2001-11-02,3.2759
2001-11-05,-2.1369
2001-11-06,2.7636
2001-11-07,-0.2988
2001-11-08,-1.3445
2001-11-09,-2.8961
2001-11-12,0.0
2001-11-13,3.5088
2001-11-14,-3.3898
2001-11-15,-0.8772
2001-11-16,1.0973
2001-11-19,3.2913
2001-11-20,2.9492000000000003
2001-11-21,-3.161
2001-11-23,0.0
2001-11-26,-1.3941
2001-11-27,-1.3793
2001-11-28,-1.3287
2001-11-29,2.7640000000000002
2001-12-03,-1.7241
2001-12-04,0.0
2001-12-05,-0.3509
2001-12-06,2.1127
2001-12-07,0.0
2001-12-10,-1.7241
2001-12-11,0.0
2001-12-12,1.6491
2001-12-13,1.8295
2001-12-14,0.9153
2001-12-17,0.739
2001-12-18,-1.6339000000000001
2001-12-19,-1.6271
2001-12-20,3.377
2001-12-21,0.0
2001-12-24,-4.3333
2001-12-26,6.2369
2001-12-27,-0.2952
2001-12-28,1.7730000000000001
2001-12-31,0.0032
2002-01-02,-1.4221
2002-01-03,1.4754
2002-01-04,-2.2617
2002-01-07,2.314
2002-01-09,-3.0695
2002-01-10,1.6667
2002-01-11,-1.6393
2002-01-14,1.6667
2002-01-15,-2.459
2002-01-16,0.8403
2002-01-17,-1.6
2002-01-18,-0.0678
2002-01-22,0.0
2002-01-23,1.4915
2002-01-24,0.2004
2002-01-25,-3.2667
2002-01-28,1.3094000000000001
2002-01-29,-1.4626000000000001
2002-01-30,-1.2772000000000001
2002-01-31,3.1818
2002-02-01,1.6604999999999999
2002-02-05,-0.8333
2002-02-06,1.4454
2002-02-07,4.3738
2002-02-08,0.127
2002-02-11,-2.4
2002-02-12,1.5737999999999999
2002-02-13,-0.7747
2002-02-14,2.4398
2002-02-15,0.0318
2002-02-19,-2.3810000000000002
2002-02-20,0.813
2002-02-21,-1.5484
2002-02-22,-0.0655
2002-02-25,-1.6066
2002-02-26,2.2659000000000002
2002-02-27,1.6618
2002-02-28,-2.2436
2002-03-01,-0.7869
2002-03-04,-0.033
2002-03-05,0.595
2002-03-06,-0.3943
2002-03-07,-0.033
2002-03-08,-0.9901
2002-03-11,1.7
2002-03-12,-1.6716
2002-03-13,-0.6667
2002-03-14,-0.1678
2002-03-15,-0.8403
2002-03-18,2.0
2002-03-19,1.3626
2002-03-20,0.5902
2002-03-21,-0.5867
2002-03-22,0.8197
2002-03-25,-2.1138
2002-03-26,1.3289
2002-03-27,-1.0492
2002-03-28,0.0663
2002-04-01,2.6126
2002-04-02,-2.3847
2002-04-03,1.5207000000000002
2002-04-04,0.6187
2002-04-05,0.0
2002-04-08,-0.1618
2002-04-09,-0.4538
2002-04-10,0.9118
2002-04-11,0.8067
2002-04-12,-0.7682
2002-04-15,-0.8065
2002-04-16,0.4878
2002-04-17,0.356
2002-04-18,-0.0322
2002-04-19,0.6452
2002-04-22,-1.9231
2002-04-23,0.4902
2002-04-24,0.813
2002-04-25,3.2258
2002-04-26,-0.4687
2002-04-29,1.2559
2002-04-30,3.876
2002-05-01,-1.4925
2002-05-02,0.0
2002-05-03,1.9667
2002-05-06,-0.4428
2002-05-07,-0.7164
2002-05-08,1.6837
2002-05-09,-2.4542
2002-05-10,0.1212
2002-05-13,2.3213
2002-05-14,0.7463
2002-05-16,-2.2222
2002-05-17,2.2727
2002-05-20,0.7378
2002-05-21,-2.8501
2002-05-22,-0.0908
2002-05-23,0.0
2002-05-24,0.0
2002-05-28,1.4818
2002-05-29,-4.4164
2002-05-30,-0.0312
2002-05-31,-2.3438
2002-06-03,0.736
2002-06-04,-0.7306
2002-06-05,0.0
2002-06-06,0.0
2002-06-07,0.0
2002-06-10,0.48
2002-06-11,0.3185
2002-06-12,0.0
2002-06-13,0.0
2002-06-14,0.0
2002-06-17,-0.7937
2002-06-18,0.16
2002-06-19,-0.1597
2002-06-20,0.0
2002-06-21,0.16
2002-06-24,-0.1597
2002-06-25,-7.52
2002-06-26,3.1834
2002-06-27,-5.3655
2002-06-28,2.725
2002-07-01,1.6937
2002-07-02,-0.6445
2002-07-03,-3.0386
2002-07-05,-1.4085
2002-07-08,6.25
2002-07-09,-3.3613
2002-07-10,-3.8609
2002-07-11,-0.1085
2002-07-12,0.5433
2002-07-15,-5.4395
2002-07-16,0.9524
2002-07-17,2.1509
2002-07-18,-1.7362
2002-07-19,-0.7895
2002-07-22,-4.7329
2002-07-23,3.4167
2002-07-24,-2.9231
2002-07-25,3.9619999999999997
2002-07-26,0.9909
2002-07-29,-0.9434
2002-07-30,-0.0762
2002-07-31,1.4106
2002-08-01,6.1654
2002-08-02,2.3017
2002-08-05,-0.315
2002-08-06,0.6945
2002-08-07,-1.1
2002-08-08,2.1269
2002-08-09,-1.2069
2002-08-12,-0.1745
2002-08-13,0.2098
2002-08-14,-0.7327
2002-08-15,0.0
2002-08-16,-1.5817
2002-08-19,0.3536
2002-08-20,-2.2741
2002-08-21,-1.6752
2002-08-22,1.4074
2002-08-23,2.2644
2002-08-26,1.7143000000000002
2002-08-27,0.948
2002-08-28,-1.5652
2002-08-29,-3.2509
2002-08-30,-0.8766
2002-09-03,0.8843
2002-09-04,1.3148
2002-09-05,-0.1081
2002-09-06,-0.1083
2002-09-09,-2.6012
2002-09-10,-0.3709
2002-09-11,1.8206
2002-09-12,0.4095
2002-09-13,-1.3146
2002-09-16,0.5904
2002-09-17,2.3844
2002-09-18,-3.0813
2002-09-19,2.6248
2002-09-20,1.621
2002-09-23,-1.4534
2002-09-24,2.2986
2002-09-25,-0.9107
2002-09-26,-0.4613
2002-09-27,-0.1783
2002-09-30,1.3214000000000001
2002-10-01,0.4582
2002-10-02,1.7193
2002-10-03,1.2418
2002-10-04,-1.1925
2002-10-07,0.0
2002-10-08,-0.6897
2002-10-09,-0.1389
2002-10-10,-0.6954
2002-10-11,-1.0504
2002-10-14,1.5215999999999998
2002-10-15,-2.0565
2002-10-16,1.5302
2002-10-17,-2.734
2002-10-18,1.8018
2002-10-21,-3.115
2002-10-22,-1.2788
2002-10-23,3.4049
2002-10-24,-0.1432
2002-10-25,-1.9713
2002-10-28,0.7349
2002-10-29,0.8675
2002-10-30,-0.4318
2002-10-31,0.6505
2002-11-01,3.7702
2002-11-04,-2.7682
2002-11-05,3.2028
2002-11-06,0.6207
2002-11-07,-0.6577
2002-11-08,0.8014
2002-11-11,-3.5949
2002-11-12,0.0
2002-11-13,1.4701
2002-11-14,3.318
2002-11-15,-1.1594
2002-11-18,0.519
2002-11-19,-1.8933
2002-11-20,1.1579
2002-11-21,3.6767
2002-11-22,-2.2416
2002-11-25,1.3689
2002-11-26,-1.7556
2002-11-27,1.3746
2002-11-29,-2.5423999999999998
2002-12-02,1.6348
2002-12-03,0.0684
2002-12-04,-1.2995999999999999
2002-12-05,0.4851
2002-12-06,0.0
2002-12-09,0.5138
2002-12-10,-0.5798
2002-12-11,0.1725
2002-12-12,1.1402
2002-12-13,0.235
2002-12-16,-0.6116
2002-12-17,-0.7863
2002-12-18,1.654
2002-12-19,0.4068
2002-12-20,-1.0466
2002-12-23,0.3105
2002-12-24,0.6768
2002-12-26,-0.4392
2002-12-27,1.1876
2002-12-30,-1.0396
2002-12-31,0.4744
2003-01-02,0.6408
2003-01-03,0.0335
2003-01-06,-0.938
2003-01-07,0.0676
2003-01-08,0.0676
2003-01-09,0.1689
2003-01-10,-0.2023
2003-01-13,1.0135
2003-01-14,1.1706
2003-01-15,0.2645
2003-01-16,0.4946
2003-01-17,2.8215
2003-01-21,-1.4678
2003-01-22,-2.0402
2003-01-23,0.8264
2003-01-24,2.1279
2003-01-27,-2.7577
2003-01-28,-0.8584
2003-01-29,0.3996
2003-01-30,0.5307
2003-01-31,0.6269
2003-02-03,0.6557
2003-02-04,2.1498
2003-02-05,-0.5102
2003-02-06,-0.2292
2003-02-07,2.1699
2003-02-10,-0.0032
2003-02-11,-1.2349999999999999
2003-02-12,1.0929
2003-02-13,-0.4134
2003-02-14,0.0319
2003-02-18,0.5107
2003-02-19,-0.127
2003-02-20,0.159
2003-02-21,1.5873
2003-02-24,0.0
2003-02-25,-0.5937
2003-02-26,1.3518
2003-02-27,-0.5273
2003-02-28,-0.9978
2003-03-03,0.7874
2003-03-04,-0.9375
2003-03-05,-0.347
2003-03-06,-0.3166
2003-03-07,0.9844
2003-03-10,0.6289
2003-03-11,-0.7812
2003-03-12,-2.3622
2003-03-13,5.1581
2003-03-14,-1.9295
2003-03-17,-0.0313
2003-03-18,0.0939
2003-03-19,-1.5316999999999998
2003-03-20,0.0
2003-03-21,-0.7302
2003-03-24,-3.7416
2003-03-25,0.5316
2003-03-26,-0.5288
2003-03-27,0.5316
2003-03-28,-0.8592
2003-03-31,0.3333
2003-04-01,-0.8306
2003-04-02,0.871
2003-04-03,0.0664
2003-04-04,0.0664
2003-04-07,1.1277
2003-04-08,-0.1312
2003-04-10,0.0985
2003-04-11,0.4265
2003-04-14,2.8422
2003-04-15,0.3812
2003-04-16,1.2658
2003-04-17,-0.375
2003-04-21,-0.0627
2003-04-22,0.2825
2003-04-23,-0.7199
2003-04-24,0.8512
2003-04-25,-0.5939
2003-04-28,0.4088
2003-04-29,0.2192
2003-04-30,1.1562000000000001
2003-05-01,1.8845
2003-05-02,0.3639
2003-05-05,0.8157
2003-05-06,1.1387
2003-05-07,-1.1852
2003-05-08,1.4618
2003-05-09,-1.4609
2003-05-12,-0.1815
2003-05-13,0.0
2003-05-14,-1.455
2003-05-15,1.5072
2003-05-16,-1.2121
2003-05-19,1.0123
2003-05-20,0.2126
2003-05-21,1.2424
2003-05-22,-1.0476
2003-05-23,1.1494
2003-05-27,0.927
2003-05-28,2.3111
2003-05-29,1.3611
2003-05-30,0.0571
2003-06-02,-0.1999
2003-06-03,-2.1459
2003-06-04,0.0
2003-06-05,0.4415
2003-06-06,0.2591
2003-06-09,0.1742
2003-06-10,1.8841
2003-06-11,1.7069999999999999
2003-06-12,0.028
2003-06-13,2.1253
2003-06-16,0.9036
2003-06-17,-2.2795
2003-06-18,0.6665
2003-06-19,2.069
2003-06-20,-1.7838
2003-06-23,-2.5316
2003-06-24,0.2541
2003-06-25,-0.0028
2003-06-26,1.8587
2003-06-27,0.9151
2003-06-30,-1.3726
2003-07-01,2.0445
2003-07-02,5.5941
2003-07-03,-2.8616
2003-07-07,-2.8662
2003-07-08,2.3361
2003-07-09,-2.8834999999999997
2003-07-10,0.0
2003-07-11,2.0619
2003-07-14,1.4141
2003-07-15,-1.0
2003-07-16,0.8089
2003-07-17,-2.1955999999999998
2003-07-18,1.9959
2003-07-21,-1.5967
2003-07-22,-0.366
2003-07-23,-0.8163
2003-07-24,5.144
2003-07-25,-0.6262
2003-07-28,-1.4967
2003-07-29,0.0
2003-07-30,0.1599
2003-07-31,-1.1976
2003-08-01,0.198
2003-08-04,0.8105
2003-08-05,0.04
2003-08-06,0.0
2003-08-07,0.7533
2003-08-08,-0.8
2003-08-11,0.7661
2003-08-12,1.1204
2003-08-13,0.2374
2003-08-14,-0.7106
2003-08-15,0.6004
2003-08-18,-1.1106
2003-08-19,1.7986
2003-08-20,-2.6266
2003-08-21,0.6814
2003-08-22,-0.0801
2003-08-25,-0.8016
2003-08-26,-3.0303
2003-08-27,-0.0417
2003-08-28,-1.4588999999999999
2003-08-29,0.3384
2003-09-02,0.4216
2003-09-03,-2.6029
2003-09-04,3.1897
2003-09-05,0.0418
2003-09-08,0.0835
2003-09-09,0.8761
2003-09-10,1.158
2003-09-11,-0.0409
2003-09-12,1.1861
2003-09-15,-0.0404
2003-09-16,-0.6025
2003-09-17,0.8909
2003-09-18,1.5726
2003-09-19,-0.5915
2003-09-22,0.635
2003-09-23,1.0317
2003-09-24,0.1178
2003-09-25,0.1177
2003-09-26,-1.685
2003-09-29,0.837
2003-09-30,-0.1976
2003-10-01,5.3069
2003-10-02,-2.1813
2003-10-03,3.4218
2003-10-06,-1.8587
2003-10-07,-0.375
2003-10-08,0.3764
2003-10-09,-1.4773
2003-10-10,1.2687
2003-10-13,0.038
2003-10-14,0.5693
2003-10-15,0.8679
2003-10-16,0.4115
2003-10-17,-1.2668
2003-10-20,-0.4151
2003-10-21,-0.341
2003-10-22,-1.0646
2003-10-23,1.6141
2003-10-24,-1.6641
2003-10-27,-0.7308
2003-10-28,0.3487
2003-10-29,1.5444
2003-10-30,0.5323
2003-10-31,1.1346
2003-11-03,0.374
2003-11-04,-1.6393
2003-11-05,0.3788
2003-11-06,-0.217
2003-11-07,-0.7622
2003-11-10,-0.1114
2003-11-11,-0.0038
2003-11-12,0.8458
2003-11-13,-0.9531
2003-11-14,-1.1547
2003-11-17,1.2461
2003-11-18,0.7308
2003-11-19,-1.4128
2003-11-20,-0.151
2003-11-21,1.7804
2003-11-24,-0.343
2003-11-25,0.914
2003-11-26,2.2737
2003-11-28,-2.7382
2003-12-01,1.8629
2003-12-02,1.7241
2003-12-03,-1.5809
2003-12-04,0.8592
2003-12-05,0.8889
2003-12-08,0.9178
2003-12-09,6.6933
2003-12-10,-1.9434
2003-12-11,-0.3442
2003-12-12,-0.5268
2003-12-15,1.6484999999999999
2003-12-16,-1.6562999999999999
2003-12-17,0.0
2003-12-18,-1.2281
2003-12-19,1.5986
2003-12-22,-2.0979
2003-12-23,1.0
2003-12-24,0.0
2003-12-26,-1.3437000000000001
2003-12-29,1.3262
2003-12-30,-0.283
2003-12-31,-1.1742
2004-01-02,-0.3195
2004-01-05,0.2161
2004-01-06,2.4074999999999998
2004-01-07,1.0877
2004-01-08,0.5554
2004-01-09,0.1036
2004-01-12,1.2793
2004-01-13,0.4052
2004-01-14,-1.6616
2004-01-15,0.6897
2004-01-16,-0.6849
2004-01-20,1.7241
2004-01-21,-0.5424
2004-01-22,-0.9543
2004-01-23,0.1376
2004-01-26,-0.3436
2004-01-27,-1.1034
2004-01-28,-0.0697
2004-01-29,-0.4222
2004-02-02,-1.328
2004-02-03,1.6335
2004-02-04,0.3843
2004-02-05,-2.7062
2004-02-06,1.7982
2004-02-09,-1.2
2004-02-10,3.0133
2004-02-11,-1.5339
2004-02-13,1.4836
2004-02-17,-2.2276
2004-02-18,-0.1424
2004-02-19,0.4635
2004-02-20,-1.1320000000000001
2004-02-23,0.4989
2004-02-24,-0.3214
2004-02-25,0.6808
2004-02-26,0.427
2004-02-27,-0.0709
2004-03-01,-0.7092
2004-03-02,0.1429
2004-03-03,0.674
2004-03-04,-2.5789
2004-03-05,1.5563
2004-03-08,-0.5657
2004-03-09,0.8246
2004-03-10,-1.0357
2004-03-11,0.3609
2004-03-12,-1.3305
2004-03-15,2.2959
2004-03-16,-2.7431
2004-03-17,1.5385
2004-03-18,0.6494
2004-03-19,0.0358
2004-03-22,-1.2899
2004-03-23,2.1779
2004-03-24,-0.5329
2004-03-25,0.6429
2004-03-26,-2.0227
2004-03-29,-0.3586
2004-03-30,0.5416
2004-03-31,2.0607
2004-04-01,-0.0708
2004-04-02,0.6735
2004-04-05,0.2113
2004-04-06,-0.5622
2004-04-07,0.0389
2004-04-08,-0.0389
2004-04-12,0.0
2004-04-13,0.1767
2004-04-14,-0.5644
2004-04-15,0.2128
2004-04-16,0.1735
2004-04-19,0.0389
2004-04-20,-0.9184
2004-04-21,-1.2478
2004-04-22,0.722
2004-04-23,-0.5018
2004-04-26,0.4323
2004-04-27,0.104
2004-04-28,-1.4655
2004-04-29,1.4545
2004-04-30,-2.4373
2004-05-03,1.3924
2004-05-04,-2.8588
2004-05-05,0.8579
2004-05-06,0.1017
2004-05-07,-0.484
2004-05-10,-0.5986
2004-05-11,-1.2044
2004-05-12,0.1905
2004-05-13,0.3042
2004-05-14,0.0758
2004-05-17,-0.4924
2004-05-18,0.1523
2004-05-19,0.7222
2004-05-20,0.1887
2004-05-21,-0.791
2004-05-24,-0.3759
2004-05-25,2.8162000000000003
2004-05-26,0.0371
2004-05-27,0.7077
2004-05-28,0.3642
2004-06-01,0.6965
2004-06-02,-0.3276
2004-06-03,-0.1096
2004-06-04,-0.2194
2004-06-07,0.9527
2004-06-08,-0.726
2004-06-10,1.1335
2004-06-14,-2.6029999999999998
2004-06-15,-0.2227
2004-06-16,1.3393
2004-06-17,-0.5507
2004-06-18,-1.0705
2004-06-21,0.2612
2004-06-22,-1.1909
2004-06-23,-0.9793
2004-06-24,0.4184
2004-06-25,-0.4167
2004-06-28,0.6086
2004-06-29,0.0756
2004-06-30,-0.0756
2004-07-01,0.983
2004-07-02,-1.1569
2004-07-06,-0.3826
2004-07-07,1.597
2004-07-08,-0.0749
2004-07-09,-2.4345
2004-07-12,1.3436
2004-07-13,-0.0758
2004-07-14,-0.4928
2004-07-15,-0.9905
2004-07-16,-1.0773
2004-07-19,-2.5282
2004-07-20,0.0798
2004-07-21,-0.0399
2004-07-22,-1.7551
2004-07-23,-1.7864
2004-07-26,-3.8859
2004-07-27,-1.9785
2004-07-28,2.0184
2004-07-29,7.6989
2004-07-30,-2.5599
2004-08-02,-0.9795
2004-08-03,-1.3659
2004-08-04,1.5107
2004-08-05,1.3125
2004-08-06,4.6091
2004-08-09,-2.0063
2004-08-10,-0.3613
2004-08-11,0.1168
2004-08-12,0.4427
2004-08-13,-1.6387
2004-08-16,1.9144999999999999
2004-08-17,0.3197
2004-08-18,-0.4781
2004-08-19,2.8022
2004-08-20,2.1417
2004-08-23,1.7917999999999998
2004-08-24,1.1236
