ticker,RGLS US Equity
2013-03-01,-3.6893000000000002
2013-03-04,3.8306
2013-03-05,3.4951
2013-03-06,3.1895
2013-03-07,7.2727
2013-03-08,4.0678
2013-03-11,-0.1629
2013-03-12,0.6525
2013-03-13,5.1864
2013-03-14,-0.3082
2013-03-15,4.6368
2013-03-18,-0.1477
2013-03-19,-0.5917
2013-03-20,4.1667
2013-03-21,-4.4286
2013-03-22,6.2780000000000005
2013-03-25,1.6878
2013-03-26,0.8299
2013-03-27,5.2126
2013-03-28,1.043
2013-04-01,-1.0323
2013-04-02,-1.043
2013-04-03,-2.3715
2013-04-04,-7.9622
2013-04-05,2.1994
2013-04-08,-0.2869
2013-04-09,-2.3022
2013-04-10,-0.1473
2013-04-11,0.4425
2013-04-12,1.909
2013-04-15,1.4409
2013-04-16,0.9943
2013-04-17,-1.5471
2013-04-18,-1.4285999999999999
2013-04-19,0.7246
2013-04-22,-2.1583
2013-04-23,1.4706000000000001
2013-04-24,4.058
2013-04-25,-2.6462
2013-04-26,-2.289
2013-04-29,1.9034
2013-04-30,0.8621
2013-05-01,-7.6923
2013-05-02,4.6296
2013-05-03,3.2448
2013-05-06,0.4286
2013-05-07,-0.569
2013-05-08,0.2861
2013-05-09,-2.1398
2013-05-10,2.9154999999999998
2013-05-13,-0.4249
2013-05-14,3.4139
2013-05-15,0.2751
2013-05-16,-0.6859
2013-05-17,-1.9337
2013-05-20,-1.4085
2013-05-21,0.7143
2013-05-22,1.2766
2013-05-23,2.8011
2013-05-24,0.6812
2013-05-28,1.0825
2013-05-29,4.2838
2013-05-30,12.0668
2013-05-31,2.6346
2013-06-03,3.4598
2013-06-04,-0.863
2013-06-05,-0.7617
2013-06-06,0.8772
2013-06-07,0.1087
2013-06-10,1.1944
2013-06-11,0.1073
2013-06-12,6.7524
2013-06-13,1.1044
2013-06-14,-1.4896
2013-06-17,-0.504
2013-06-18,0.304
2013-06-19,0.9091
2013-06-20,1.1011
2013-06-21,1.8812
2013-06-24,-1.8465
2013-06-25,-5.6436
2013-06-26,-3.4627
2013-06-27,0.3261
2013-06-28,6.2839
2013-07-01,1.4271
2013-07-02,6.3317
2013-07-03,0.2836
2013-07-05,2.7333
2013-07-08,2.7523
2013-07-09,5.625
2013-07-10,1.3525
2013-07-11,3.5029
2013-07-12,-2.498
2013-07-15,0.4132
2013-07-16,-12.0165
2013-07-17,-9.6352
2013-07-18,1.5528
2013-07-19,2.7523
2013-07-22,-0.496
2013-07-23,0.8973
2013-07-24,1.9763
2013-07-25,2.5194
2013-07-26,0.6616
2013-07-29,-4.3192
2013-07-30,2.7478
2013-07-31,-3.1519
2013-08-01,3.6489000000000003
2013-08-02,-0.1903
2013-08-05,0.6673
2013-08-06,-4.6402
2013-08-07,-5.2632
2013-08-08,-5.87
2013-08-09,0.4454
2013-08-12,-10.0887
2013-08-13,1.7263
2013-08-14,8.0
2013-08-15,-1.7957
2013-08-16,-0.5714
2013-08-19,2.5286999999999997
2013-08-20,5.8857
2013-08-21,-2.0646
2013-08-22,2.5946
2013-08-23,-2.8451
2013-08-26,3.2538
2013-08-27,-0.105
2013-08-28,-0.6309
2013-08-29,0.1058
2013-08-30,-0.1057
2013-09-03,-0.2116
2013-09-04,-0.4242
2013-09-05,0.1065
2013-09-06,0.9574
2013-09-09,5.3741
2013-09-10,-2.5
2013-09-11,-2.4615
2013-09-12,-1.6824
2013-09-13,-0.2139
2013-09-16,-2.2508
2013-09-17,2.193
2013-09-18,-4.0773
2013-09-19,2.6846
2013-09-20,1.1983
2013-09-23,-1.5070000000000001
2013-09-24,3.4973
2013-09-25,-1.2671999999999999
2013-09-26,-2.6738
2013-09-27,0.4396
2013-09-30,3.1729
2013-10-01,-2.0148
2013-10-02,3.8961
2013-10-03,-1.9792
2013-10-04,1.0627
2013-10-07,3.0494
2013-10-08,-5.3061
2013-10-09,-2.4784
2013-10-10,-0.663
2013-10-11,-5.4505
2013-10-14,1.7647
2013-10-15,-0.4624
2013-10-16,-0.9292
2013-10-17,0.4689
2013-10-18,0.3501
2013-10-21,-6.0465
2013-10-22,-3.9604
2013-10-23,-3.7371
2013-10-24,-4.4177
2013-10-25,1.4006
2013-10-28,-1.9337
2013-10-29,0.9859
2013-10-30,-2.5105
2013-10-31,-0.2861
2013-11-01,-3.4433
2013-11-04,4.0119
2013-11-05,-0.5714
2013-11-06,-1.8678
2013-11-07,-5.2709
2013-11-08,-4.0185
2013-11-11,-2.7375
2013-11-12,-0.6623
2013-11-13,-1.6667
2013-11-14,2.2034
2013-11-15,1.4925
2013-11-18,1.1438
2013-11-19,-3.0695
2013-11-20,4.3333
2013-11-21,-3.0351
2013-11-22,1.4827
2013-11-25,1.2987
2013-11-26,0.1603
2013-11-27,2.56
2013-11-29,-1.8721
2013-12-02,-2.2258
2013-12-03,-0.3252
2013-12-04,-1.1419
2013-12-05,0.8251
2013-12-06,2.9459999999999997
2013-12-09,-0.6359
2013-12-10,-3.68
2013-12-11,3.4884
2013-12-12,-1.6051
2013-12-13,2.7732
2013-12-16,9.6825
2013-12-17,-1.013
2013-12-18,2.0468
2013-12-19,-6.0172
2013-12-20,3.9634
2013-12-23,11.2903
2013-12-24,2.2398
2013-12-26,-3.4794
2013-12-27,-0.8011
2013-12-30,-1.3458999999999999
2013-12-31,0.8186
2014-01-02,-0.406
2014-01-03,-3.2609
2014-01-06,-1.5449000000000002
2014-01-07,-0.2853
2014-01-08,0.7153
2014-01-09,-1.4205
2014-01-10,-0.5764
2014-01-13,5.0725
2014-01-14,-0.2759
2014-01-15,3.4577999999999998
2014-01-16,5.615
2014-01-17,-0.1266
2014-01-21,8.7452
2014-01-22,-6.1772
2014-01-23,3.354
2014-01-24,-3.726
2014-01-27,-1.8727
2014-01-28,13.1043
2014-01-29,-5.5118
2014-01-30,9.881
2014-01-31,-1.4085
2014-02-03,-6.3736
2014-02-04,1.2911000000000001
2014-02-05,-4.9826
2014-02-06,2.561
2014-02-07,2.8537
2014-02-10,10.7514
2014-02-11,-3.2359
2014-02-12,-3.7756
2014-02-13,4.5964
2014-02-14,-1.8221
2014-02-18,7.9694
2014-02-19,4.0445
2014-02-20,5.7337
2014-02-21,-1.6543999999999999
2014-02-24,7.1028
2014-02-25,1.1344
2014-02-26,0.3451
2014-02-27,0.086
2014-02-28,-3.5223
2014-03-03,3.1167
2014-03-04,-2.3316
2014-03-05,1.9452
2014-03-06,-8.3261
2014-03-07,-2.5544000000000002
2014-03-10,1.4563
2014-03-11,0.1914
2014-03-12,3.7249
2014-03-13,-0.9208
2014-03-14,-5.0186
2014-03-17,1.6634
2014-03-18,4.7161
2014-03-19,-3.6765
2014-03-20,-0.2863
2014-03-21,-9.9522
2014-03-24,-5.101
2014-03-25,-0.3359
2014-03-26,-4.382
2014-03-27,2.8202
2014-03-28,-6.9714
2014-03-31,10.8108
2014-04-01,-4.7672
2014-04-02,0.1164
2014-04-03,-9.3023
2014-04-04,-6.7949
2014-04-07,5.0894
2014-04-08,0.5236
2014-04-09,7.0313
2014-04-10,-4.9878
2014-04-11,-5.3777
2014-04-14,-3.9242
2014-04-15,-4.7887
2014-04-16,3.2544
2014-04-17,-0.2865
2014-04-21,0.0
2014-04-22,5.7471
2014-04-23,-3.8043
2014-04-24,1.5537
2014-04-25,-6.5369
2014-04-28,2.8274
2014-04-29,0.1447
2014-04-30,3.0347
2014-05-01,1.8233000000000001
2014-05-02,-6.8871
2014-05-05,1.4793
2014-05-06,-5.6851
2014-05-07,-4.6368
2014-05-08,-5.9968
2014-05-09,11.5517
2014-05-12,3.0912
2014-05-13,1.0495
2014-05-14,-0.7418
2014-05-15,-4.3347999999999995
2014-05-16,0.1563
2014-05-19,7.4883
2014-05-20,-2.9028
2014-05-21,-5.5306
2014-05-22,-1.5823
2014-05-23,4.3408
2014-05-27,7.7042
2014-05-28,-1.1445
2014-05-29,-0.4342
2014-05-30,-2.1802
2014-06-02,-4.6062
2014-06-03,-2.648
2014-06-04,-1.76
2014-06-05,9.772
2014-06-06,1.7804
2014-06-09,5.102
2014-06-10,-1.5257
2014-06-11,-0.7042
2014-06-12,3.1206
2014-06-13,-0.9629
2014-06-16,5.2778
2014-06-17,6.3325
2014-06-18,0.9926
2014-06-19,2.2727
2014-06-20,-2.3423
2014-06-23,-2.952
2014-06-24,-1.3942
2014-06-25,2.9563
2014-06-26,-0.4994
2014-06-27,-1.3801999999999999
2014-06-30,2.2901
2014-07-01,1.1194
2014-07-02,-1.353
2014-07-03,1.1222
2014-07-07,-9.3711
2014-07-08,-2.7211
2014-07-09,0.2797
2014-07-10,-8.5077
2014-07-11,-0.9146
2014-07-14,1.5385
2014-07-15,0.0
2014-07-16,0.0
2014-07-17,0.0
2014-07-18,2.5758
2014-07-21,-1.4771
2014-07-22,3.1484
2014-07-23,-0.2907
2014-07-24,-1.6035
2014-07-25,-3.4074
2014-07-28,-4.4479
2014-07-29,4.9759
2014-07-30,1.2232
2014-07-31,-3.4743
2014-08-01,-2.9734
2014-08-04,7.0968
2014-08-05,6.7771
2014-08-06,-0.7052
2014-08-07,-4.5455
2014-08-08,1.3393
2014-08-11,3.5242
2014-08-12,-0.5674
2014-08-13,0.428
2014-08-14,0.5682
2014-08-15,-0.8475
2014-08-18,3.7037
2014-08-19,1.5110000000000001
2014-08-20,-5.1421
2014-08-21,-1.4264999999999999
2014-08-22,-1.8813
2014-08-25,2.2124
2014-08-26,3.7518000000000002
2014-08-27,0.0
2014-08-28,-5.4242
2014-08-29,1.1764999999999999
2014-09-02,2.3256
2014-09-03,-0.9943
2014-09-04,2.5825
2014-09-05,-0.4196
2014-09-08,4.3539
2014-09-09,0.8075
2014-09-10,5.741
2014-09-11,1.3889
2014-09-12,-1.6189
2014-09-15,-4.4304
2014-09-16,-1.8542999999999998
2014-09-17,0.0
2014-09-18,-0.5398
2014-09-19,-4.749
2014-09-22,-1.4245
2014-09-23,1.5896
2014-09-24,6.1166
2014-09-25,-5.8981
2014-09-26,1.567
2014-09-29,0.0
2014-09-30,-4.2076
2014-10-01,-2.489
2014-10-02,2.4024
2014-10-03,1.0264
2014-10-06,-2.4673
2014-10-07,-2.6786
2014-10-08,6.5748999999999995
2014-10-09,-6.1693
2014-10-10,-3.0581
2014-10-13,4.1009
2014-10-14,1.9697
2014-10-15,-2.0802
2014-10-16,5.0076
2014-10-17,-4.1908
2014-10-20,2.8658
2014-10-21,-0.7331
2014-10-22,103.1019
2014-10-23,5.7455
2014-10-24,19.1884
2014-10-27,6.5782
2014-10-28,-4.6562
2014-10-29,2.6689
2014-10-30,1.2168
2014-10-31,9.071
2014-11-03,0.4509
2014-11-04,0.9975
2014-11-05,-6.2716
2014-11-06,3.5827
2014-11-07,12.3093
2014-11-10,-5.2989
2014-11-11,-2.1043
2014-11-12,-4.1524
2014-11-13,-9.5821
2014-11-14,-3.044
2014-11-17,-2.0349
2014-11-18,7.5371
2014-11-19,-10.2649
2014-11-20,-3.5055
2014-11-21,3.4417
2014-11-24,10.228
2014-11-25,-2.5154
2014-11-26,6.4794
2014-11-28,0.9155
2014-12-01,-5.603
2014-12-02,0.3957
2014-12-03,-2.7027
2014-12-04,0.5208
2014-12-05,0.0576
2014-12-08,-6.0414
2014-12-09,4.5315
2014-12-10,-5.4482
2014-12-11,1.0533
2014-12-12,-1.5328
2014-12-15,-3.7983000000000002
2014-12-16,-3.1715
2014-12-17,3.4759
2014-12-18,4.2636
2014-12-19,3.9653
2014-12-22,-4.9464
2014-12-23,-8.8401
2014-12-24,1.6505999999999998
2014-12-26,4.7361
2014-12-29,4.7158
2014-12-30,-1.0487
2014-12-31,0.0
2015-01-02,7.1696
2015-01-05,-5.5265
2015-01-06,-3.4483
2015-01-07,8.9286
2015-01-08,14.9883
2015-01-09,-1.5784
2015-01-12,-2.2245
2015-01-13,-5.2381
2015-01-14,0.67
2015-01-15,-7.0438
2015-01-16,7.5776
2015-01-20,2.8286
2015-01-21,-2.8047
2015-01-22,1.3319
2015-01-23,1.5333999999999999
2015-01-26,4.7465
2015-01-27,-2.6776999999999997
2015-01-28,-6.5608
2015-01-29,5.2095
2015-01-30,3.0678
2015-02-02,-3.4987
2015-02-03,-4.0584
2015-02-04,-3.8353
2015-02-05,1.0557
2015-02-06,-2.1474
2015-02-09,-7.2361
2015-02-10,7.0332
2015-02-11,-2.9271000000000003
2015-02-12,4.4923
2015-02-13,-0.7656
2015-02-17,1.5430000000000001
2015-02-18,0.3507
2015-02-19,4.1350999999999996
2015-02-20,4.5861
2015-02-23,-0.5348
2015-02-24,-3.2796
2015-02-25,4.5581
2015-02-26,2.605
2015-02-27,-4.0415
2015-03-02,0.27
2015-03-03,-1.5078
2015-03-04,1.3669
2015-03-05,13.9698
2015-03-06,-2.035
2015-03-09,-4.3961
2015-03-10,-0.859
2015-03-11,0.3058
2015-03-12,-2.8963
2015-03-13,-0.0523
2015-03-16,0.4712
2015-03-17,-0.3127
2015-03-18,-0.6796
2015-03-19,2.9474
2015-03-20,-6.4928
2015-03-23,-2.7884
2015-03-24,-2.081
2015-03-25,-5.112
2015-03-26,0.2421
2015-03-27,1.5699999999999998
2015-03-30,2.6159
2015-03-31,-1.854
2015-04-01,3.0106
2015-04-02,-2.6361
2015-04-06,-3.5315
2015-04-07,-2.6846
2015-04-08,12.4765
2015-04-09,-3.6789
2015-04-10,2.662
2015-04-13,-0.7328
2015-04-14,-2.4986
2015-04-15,0.8736
2015-04-16,-0.8083
2015-04-17,0.6985
2015-04-20,-0.6936
2015-04-21,2.5611
2015-04-22,-1.2486
2015-04-23,5.1149000000000004
2015-04-24,-4.374
2015-04-27,-16.5809
2015-04-28,-5.963
2015-04-29,-3.7172
2015-04-30,-4.9962
2015-05-01,7.3307
2015-05-04,-0.1485
2015-05-05,-5.1301
2015-05-06,1.8809
2015-05-07,0.0769
2015-05-08,6.3028
2015-05-11,0.6508
2015-05-12,-4.1667
2015-05-13,0.1499
2015-05-14,-3.5928
2015-05-15,-3.4161
2015-05-18,1.8489
2015-05-19,4.2620000000000005
2015-05-20,-1.1355
2015-05-21,-2.3737
2015-05-22,0.7843
2015-05-26,0.3891
2015-05-27,5.6589
2015-05-28,-0.3668
2015-05-29,3.9764
2015-06-01,-2.4079
2015-06-02,-16.328
2015-06-03,-4.51
2015-06-04,-4.6322
2015-06-05,0.8571
2015-06-08,-0.5666
2015-06-09,-2.0893
2015-06-10,-2.8128
2015-06-11,-1.1976
2015-06-12,7.1717
2015-06-15,0.1885
2015-06-16,0.6585
2015-06-17,-1.028
2015-06-18,0.9443
2015-06-19,-5.7063
2015-06-22,5.2579
2015-06-23,0.8483
2015-06-24,-4.6729
2015-06-25,0.1961
2015-06-26,0.4892
2015-06-29,-1.5579
2015-06-30,8.4075
2015-07-01,-3.8321
2015-07-02,-3.2258
2015-07-06,1.1764999999999999
2015-07-07,2.1318
2015-07-08,-5.7875
2015-07-09,-0.9063
2015-07-10,3.0488
2015-07-13,8.7771
2015-07-14,1.3599
2015-07-15,-4.517
2015-07-16,0.6089
2015-07-17,-4.4693
2015-07-20,1.3645
2015-07-21,-1.8269
2015-07-22,-6.7581
2015-07-23,-2.3109
2015-07-24,-1.3978
2015-07-27,-5.3435
2015-07-28,2.765
2015-07-29,-8.1839
2015-07-30,0.8547
2015-07-31,-0.7264
2015-08-03,-2.561
2015-08-04,-2.7534
2015-08-05,-6.6924
2015-08-06,-4.2759
2015-08-07,0.5764
2015-08-10,0.8596
2015-08-11,1.4205
2015-08-12,8.5434
2015-08-13,-5.1613
2015-08-14,-0.6803
2015-08-17,8.6301
2015-08-18,-5.9269
2015-08-19,-0.4021
2015-08-20,-6.9987
2015-08-21,13.7482
2015-08-24,-12.341
2015-08-25,-1.5239
2015-08-26,6.1164
2015-08-27,3.8889
2015-08-28,10.5615
2015-08-31,0.7255
2015-09-01,-0.8403
2015-09-02,11.8644
2015-09-03,-8.5498
2015-09-04,2.1302
2015-09-08,1.7381
2015-09-09,-4.1002
2015-09-10,3.2067
2015-09-11,2.5316
2015-09-14,1.5713
2015-09-15,0.0
2015-09-16,-3.2044
2015-09-17,6.1644
2015-09-18,-1.8279999999999998
2015-09-21,-6.7908
2015-09-22,-3.7603
2015-09-23,-0.6105
2015-09-24,-1.3514
2015-09-25,-7.9701
2015-09-28,-7.1719
2015-09-29,-1.4577
2015-09-30,-3.2544
2015-10-01,-6.2691
2015-10-02,6.0359
2015-10-05,0.7692
2015-10-06,0.1527
2015-10-07,2.8963
2015-10-08,-2.6667
2015-10-09,4.414
2015-10-12,-3.207
2015-10-13,-5.2711
2015-10-14,0.318
2015-10-15,14.1046
2015-10-16,-0.6944
2015-10-19,1.1189
2015-10-20,-4.426
2015-10-21,2.026
2015-10-22,-6.6667
2015-10-23,-0.7599
2015-10-26,-0.2297
2015-10-27,1.3047
2015-10-28,2.4242
2015-10-29,-0.4438
2015-10-30,-1.1887
2015-11-02,10.8271
2015-11-03,2.9851
2015-11-04,18.1818
2015-11-05,-1.3378
2015-11-06,8.5876
2015-11-09,0.7284
2015-11-10,-1.6529
2015-11-11,-0.2101
2015-11-12,-2.7368
2015-11-13,2.7056
2015-11-16,-2.2129
2015-11-17,0.431
2015-11-18,4.721
2015-11-19,-4.4057
2015-11-20,0.8574
2015-11-23,0.7439
2015-11-24,0.8439
2015-11-25,1.7782
2015-11-27,8.7359
2015-11-30,-4.8204
2015-12-01,0.5958
2015-12-02,-3.7512
2015-12-03,-5.2308
2015-12-04,2.1645
2015-12-07,-5.2966
2015-12-08,3.6913
2015-12-09,-4.5306999999999995
2015-12-10,1.9209
2015-12-11,-8.3149
2015-12-14,-5.8041
2015-12-15,3.7227
2015-12-16,8.9109
2015-12-17,0.0
2015-12-18,6.5908999999999995
2015-12-21,-0.6397
2015-12-22,0.2146
2015-12-23,6.1028
2015-12-24,1.5135999999999998
2015-12-28,-5.5666
2015-12-29,-1.1579
2015-12-30,-2.0234
2015-12-31,-5.2174
2016-01-04,-1.7202
2016-01-05,0.9335
2016-01-06,-6.0116
2016-01-07,-5.7811
2016-01-08,-5.2219
2016-01-11,-7.5758
2016-01-12,-0.4471
2016-01-13,-9.1317
2016-01-14,5.9308
2016-01-15,-2.0218
2016-01-19,-4.7619
2016-01-20,8.0
2016-01-21,-5.0926
2016-01-22,4.7154
2016-01-25,-4.6584
2016-01-26,0.6515
2016-01-27,-6.4725
2016-01-28,-6.7474
2016-01-29,7.2356
2016-02-01,-0.173
2016-02-02,-2.5997
2016-02-03,1.2456
2016-02-04,11.5993
2016-02-05,-6.4567
2016-02-08,-7.7440999999999995
2016-02-09,-2.5547
2016-02-10,6.367
2016-02-11,2.993
2016-02-12,-0.1709
2016-02-16,7.5342
2016-02-17,19.2675
2016-02-18,5.8745
2016-02-19,-0.6305
2016-02-22,-3.4264
2016-02-23,-7.8844
2016-02-24,-2.9957000000000003
2016-02-25,-6.1765
2016-02-26,7.21
2016-02-29,-3.9474
2016-03-01,5.3272
2016-03-02,4.4798
2016-03-03,-0.5533
2016-03-04,0.4172
2016-03-07,7.6177
2016-03-08,-6.0489
2016-03-09,-4.2466
2016-03-10,-2.432
2016-03-11,0.2933
2016-03-14,0.1462
2016-03-15,-6.2774
2016-03-16,-2.4922
2016-03-17,2.2364
2016-03-18,4.0625
2016-03-21,0.3003
2016-03-22,2.3952
2016-03-23,-5.2632
2016-03-24,-0.6173
2016-03-28,-4.1925
2016-03-29,2.269
2016-03-30,3.8035
2016-03-31,5.8015
2016-04-01,5.4834
2016-04-04,6.0192
2016-04-05,4.6452
2016-04-06,5.4254
2016-04-07,-2.2222
2016-04-08,-2.9904
2016-04-11,-1.1097
2016-04-12,-2.1197
2016-04-13,6.6242
2016-04-14,-2.8674
2016-04-15,-11.0701
2016-04-18,-4.9793
2016-04-19,-4.3668
2016-04-20,-5.4795
2016-04-21,2.4154999999999998
2016-04-22,2.9874
2016-04-25,-4.1221
2016-04-26,-3.5032
2016-04-27,2.6403
2016-04-28,-0.9646
2016-04-29,-5.1948
2016-05-02,1.5411000000000001
2016-05-03,-8.2631
2016-05-04,-0.9191
2016-05-05,-0.5566
2016-05-06,0.3731
2016-05-09,2.7881
2016-05-10,1.085
2016-05-11,-4.6512
2016-05-12,-4.3152
2016-05-13,4.3137
2016-05-16,3.1955
2016-05-17,-2.7321999999999997
2016-05-18,-0.1873
2016-05-19,1.5009000000000001
2016-05-20,2.5878
2016-05-23,2.7027
2016-05-24,2.6316
2016-05-25,0.1709
2016-05-26,-1.5358
2016-05-27,0.5199
2016-05-31,5.8621
2016-06-01,-2.9316
2016-06-02,4.0268
2016-06-03,-5.9677
2016-06-06,1.8868
2016-06-07,-8.0808
2016-06-08,-2.7473
2016-06-09,0.565
2016-06-10,-1.3109
2016-06-13,3.6052999999999997
2016-06-14,-2.1978
2016-06-15,6.367
2016-06-16,2.8169
2016-06-17,-2.0548
2016-06-20,0.1748
2016-06-21,-4.8866
2016-06-22,1.8349
2016-06-23,3.4234
2016-06-24,-7.8397
2016-06-27,-5.293
2016-06-28,-49.3014
2016-06-29,12.9921
2016-06-30,0.6969
2016-07-01,11.0727
2016-07-05,0.6231
2016-07-06,7.7399000000000004
2016-07-07,-1.4368
2016-07-08,2.0408
2016-07-11,1.4285999999999999
2016-07-12,-1.6901000000000002
2016-07-13,-3.4384
2016-07-14,-5.638
2016-07-15,6.6038
2016-07-18,2.3599
2016-07-19,-7.2046
2016-07-20,5.2795
2016-07-21,0.885
2016-07-22,0.2924
2016-07-25,0.8746
2016-07-26,1.7341
2016-07-27,16.4773
2016-07-28,-13.0488
2016-07-29,0.1403
2016-08-01,1.6806999999999999
2016-08-02,-2.7548
2016-08-03,6.7989
2016-08-04,0.2653
2016-08-05,0.2646
2016-08-08,-1.5831
2016-08-09,-0.5362
2016-08-10,-4.0431
2016-08-11,-0.2809
2016-08-12,0.0
2016-08-15,2.5352
2016-08-16,-4.9451
2016-08-17,-1.1561
2016-08-18,3.2164
2016-08-19,-2.8329
2016-08-22,1.1662
2016-08-23,-0.8646
2016-08-24,-6.3953
2016-08-25,-1.8634
2016-08-26,2.5316
2016-08-29,0.0
2016-08-30,0.3086
2016-08-31,-2.4615
2016-09-01,-0.3155
2016-09-02,0.6329
2016-09-06,2.5157
2016-09-07,4.6012
2016-09-08,0.2933
2016-09-09,-7.0175
2016-09-12,7.8616
2016-09-13,-4.9563
2016-09-14,1.0735999999999999
2016-09-15,1.3657
2016-09-16,-3.2934
2016-09-19,1.548
2016-09-20,4.878
2016-09-21,-0.8721
2016-09-22,0.2933
2016-09-23,0.8772
2016-09-26,-0.8696
2016-09-27,2.6316
2016-09-28,-1.7094
2016-09-29,-4.6377
2016-09-30,0.304
2016-10-03,0.0
2016-10-04,-1.8182
2016-10-05,8.642
2016-10-06,-4.5455
2016-10-07,-3.2738
2016-10-10,6.7692
2016-10-11,-4.8991
2016-10-12,-5.4545
2016-10-13,-1.2821
2016-10-14,-4.2208
2016-10-17,-4.2373
2016-10-18,0.531
2016-10-19,-5.2817
2016-10-20,1.8587
2016-10-21,3.6496
2016-10-24,-1.0563
2016-10-25,-1.4235
2016-10-26,3.6101
2016-10-27,-3.8327999999999998
2016-10-28,-3.6231999999999998
2016-10-31,3.3835
2016-11-01,1.8182
2016-11-02,-7.1429
2016-11-03,-5.7692
2016-11-04,-4.0816
2016-11-07,-2.1277
2016-11-08,-4.3478
2016-11-09,15.9091
2016-11-10,1.9607999999999999
2016-11-11,9.6154
2016-11-14,14.0351
2016-11-15,-9.2308
2016-11-16,0.0
2016-11-17,-5.0847
2016-11-18,-1.7856999999999998
2016-11-21,-5.4545
2016-11-22,-5.7692
2016-11-23,20.4082
2016-11-25,-8.4746
2016-11-28,-5.5556
2016-11-29,0.0
2016-11-30,-3.9215999999999998
2016-12-01,-2.0408
2016-12-02,4.1667
2016-12-05,14.0
2016-12-06,-7.0175
2016-12-07,0.0
2016-12-08,-1.8868
2016-12-09,-3.8462
2016-12-12,-4.0
2016-12-13,2.0833
2016-12-14,-2.0408
2016-12-15,-6.25
2016-12-16,6.6667
2016-12-19,2.0833
2016-12-20,-6.1224
2016-12-21,4.3478
2016-12-22,2.0833
2016-12-23,4.0816
2016-12-27,3.9215999999999998
2016-12-28,-9.434
2016-12-29,-3.125
2016-12-30,-3.2258
2017-01-03,2.2222
2017-01-04,8.6957
2017-01-05,-4.0
2017-01-06,0.0
2017-01-09,4.1667
2017-01-10,2.0
2017-01-11,-3.9215999999999998
2017-01-12,2.0408
2017-01-13,-2.0
2017-01-17,-4.0816
2017-01-18,2.1277
2017-01-19,-2.0833
2017-01-20,0.0
2017-01-23,-4.2553
2017-01-24,0.0
2017-01-25,-1.1111
2017-01-26,1.1236
2017-01-27,0.0
2017-01-30,-42.2222
2017-01-31,-7.6923
2017-02-01,4.1667
2017-02-02,4.0
2017-02-03,3.8462
2017-02-06,3.7037
2017-02-07,-1.7856999999999998
2017-02-08,-5.4545
2017-02-09,-3.8462
2017-02-10,-6.0
2017-02-13,4.2553
2017-02-14,-6.1224
2017-02-15,4.3478
2017-02-16,0.0
2017-02-17,-4.1667
2017-02-21,-4.3478
2017-02-22,-2.2727
2017-02-23,-2.3256
2017-02-24,4.7619
2017-02-27,-4.5455
2017-02-28,0.0
